year,agency_code,target,pct_met,target_met,target_assign
2018,260336,Math Grades 3-8,57.1,4,7
2018,260336,Reading Grades 3-8,0.0,0,7
2018,260338,Total Targets,0.0,0,10
2018,260338,Math Grades 3-8,0.0,0,5
2018,260338,Reading Grades 3-8,0.0,0,5
2018,260340,Total Targets,30.0,3,10
2018,260340,Math Grades 3-8,40.0,2,5
2018,260340,Reading Grades 3-8,20.0,1,5
2018,260342,Total Targets,40.0,4,10
2018,260342,Math Grades 3-8,20.0,1,5
2018,260342,Reading Grades 3-8,60.0,3,5
2018,260344,Total Targets,0.0,0,6
2018,260344,Math Grades 3-8,0.0,0,3
2018,260344,Reading Grades 3-8,0.0,0,3
2018,260347,Total Targets,20.0,1,5
2018,260347,4 Year Graduation Rate,100.0,1,1
2018,260347,Math Grade 11,0.0,0,1
2018,260347,Reading Grade 10,0.0,0,3
2018,260348,Total Targets,83.3,10,12
2018,260348,Math Grades 3-8,83.3,5,6
2018,260348,Reading Grades 3-8,83.3,5,6
2018,260352,Total Targets,0.0,0,8
2018,260352,Math Grades 3-8,0.0,0,4
2018,260352,Reading Grades 3-8,0.0,0,4
2018,260354,Total Targets,100.0,8,8
2018,260354,4 Year Graduation Rate,100.0,2,2
2018,260354,Math Grade 11,100.0,3,3
2018,260354,Reading Grade 10,100.0,3,3
2018,260356,Total Targets,0.0,0,6
2018,260356,Math Grades 3-8,0.0,0,3
2018,260356,Reading Grades 3-8,0.0,0,3
2018,260357,Total Targets,41.2,7,17
2018,260357,4 Year Graduation Rate,20.0,1,5
2018,260357,Math Grade 11,83.3,5,6
2018,260357,Reading Grade 10,16.7,1,6
2018,260358,Total Targets,20.0,2,10
2018,260358,Math Grades 3-8,20.0,1,5
2018,260358,Reading Grades 3-8,20.0,1,5
2018,260359,Total Targets,8.3,1,12
2018,260359,4 Year Graduation Rate,0.0,0,4
2018,260359,Math Grade 11,0.0,0,4
2018,260359,Reading Grade 10,25.0,1,4
2018,260361,Total Targets,83.3,5,6
2018,260361,Math Grades 3-8,100.0,3,3
2018,260361,Reading Grades 3-8,66.7,2,3
2018,260362,Total Targets,25.0,4,16
2018,260362,Math Grades 3-8,0.0,0,8
2018,260362,Reading Grades 3-8,50.0,4,8
2018,260364,Total Targets,58.3,7,12
2018,260364,Math Grades 3-8,50.0,3,6
2018,260364,Reading Grades 3-8,66.7,4,6
2018,260365,Total Targets,50.0,7,14
2018,260365,Math Grades 3-8,42.9,3,7
2018,260365,Reading Grades 3-8,57.1,4,7
2018,260366,Total Targets,25.0,3,12
2018,260366,Math Grades 3-8,33.3,2,6
2018,260366,Reading Grades 3-8,16.7,1,6
2018,260367,Total Targets,21.4,3,14
2018,260367,Math Grades 3-8,28.6,2,7
2018,260367,Reading Grades 3-8,14.3,1,7
2018,260368,Total Targets,28.6,4,14
2018,260368,Math Grades 3-8,42.9,3,7
2018,260368,Reading Grades 3-8,14.3,1,7
2018,260369,Total Targets,68.8,11,16
2018,260369,Math Grades 3-8,50.0,4,8
2018,260369,Reading Grades 3-8,87.5,7,8
2018,260370,Total Targets,0.0,0,12
2018,260370,Math Grades 3-8,0.0,0,6
2018,260370,Reading Grades 3-8,0.0,0,6
2018,260371,Total Targets,41.7,5,12
2018,260371,Math Grades 3-8,50.0,3,6
2018,260371,Reading Grades 3-8,33.3,2,6
2018,260372,Total Targets,16.7,2,12
2018,260372,Math Grades 3-8,16.7,1,6
2018,260372,Reading Grades 3-8,16.7,1,6
2018,260373,Total Targets,21.4,3,14
2018,260373,Math Grades 3-8,0.0,0,7
2018,260373,Reading Grades 3-8,42.9,3,7
2018,260374,Total Targets,0.0,0,2
2018,260374,4 Year Graduation Rate,0.0,0,2
2018,260375,Total Targets,75.0,6,8
2018,260375,Math Grades 3-8,100.0,4,4
2018,260375,Reading Grades 3-8,50.0,2,4
2018,260380,Total Targets,66.7,8,12
2018,260380,Math Grades 3-8,50.0,3,6
2018,260380,Reading Grades 3-8,83.3,5,6
2018,260382,Total Targets,33.3,2,6
2018,260382,Math Grades 3-8,33.3,1,3
2018,260382,Reading Grades 3-8,33.3,1,3
2018,260383,Total Targets,37.5,6,16
2018,260383,Math Grades 3-8,12.5,1,8
2018,260383,Reading Grades 3-8,62.5,5,8
2018,260386,Total Targets,0.0,0,6
2018,260386,Math Grades 3-8,0.0,0,3
2018,260386,Reading Grades 3-8,0.0,0,3
2018,260388,Total Targets,20.0,1,5
2018,260388,4 Year Graduation Rate,0.0,0,2
2018,260388,Math Grade 11,0.0,0,1
2018,260388,Reading Grade 10,50.0,1,2
2018,260396,Total Targets,12.5,1,8
2018,260396,Math Grades 3-8,25.0,1,4
2018,260396,Reading Grades 3-8,0.0,0,4
2018,260397,Total Targets,42.9,6,14
2018,260397,Math Grades 3-8,57.1,4,7
2018,260397,Reading Grades 3-8,28.6,2,7
2018,260398,Total Targets,58.3,7,12
2018,260398,Math Grades 3-8,83.3,5,6
2018,260398,Reading Grades 3-8,33.3,2,6
2018,260400,Total Targets,37.5,3,8
2018,260400,Math Grades 3-8,50.0,2,4
2018,260400,Reading Grades 3-8,25.0,1,4
2018,260401,Total Targets,10.0,1,10
2018,260401,Math Grades 3-8,20.0,1,5
2018,260401,Reading Grades 3-8,0.0,0,5
2018,260402,Total Targets,50.0,3,6
2018,260402,Math Grades 3-8,100.0,3,3
2018,260402,Reading Grades 3-8,0.0,0,3
2018,260403,Total Targets,33.3,4,12
2018,260403,Math Grades 3-8,33.3,2,6
2018,260403,Reading Grades 3-8,33.3,2,6
2018,260404,Total Targets,0.0,0,6
2018,260404,Math Grades 3-8,0.0,0,3
2018,260404,Reading Grades 3-8,0.0,0,3
2018,260405,Total Targets,0.0,0,6
2018,260405,Math Grades 3-8,0.0,0,3
2018,260405,Reading Grades 3-8,0.0,0,3
2018,260406,Total Targets,21.4,3,14
2018,260406,Math Grades 3-8,28.6,2,7
2018,260406,Reading Grades 3-8,14.3,1,7
2018,260407,Total Targets,7.1,1,14
2018,260407,Math Grades 3-8,0.0,0,7
2018,260407,Reading Grades 3-8,14.3,1,7
2018,260408,Total Targets,26.3,5,19
2018,260408,4 Year Graduation Rate,14.3,1,7
2018,260408,Math Grade 11,66.7,4,6
2018,260408,Reading Grade 10,0.0,0,6
2018,260410,Total Targets,0.0,0,6
2018,260410,Math Grades 3-8,0.0,0,3
2018,260410,Reading Grades 3-8,0.0,0,3
2018,260411,Total Targets,66.7,6,9
2018,260411,4 Year Graduation Rate,100.0,3,3
2018,260411,Math Grade 11,100.0,3,3
2018,260411,Reading Grade 10,0.0,0,3
2018,260413,Total Targets,62.5,5,8
2018,260413,Math Grades 3-8,75.0,3,4
2018,260413,Reading Grades 3-8,50.0,2,4
2018,260414,Total Targets,8.3,1,12
2018,260414,Math Grades 3-8,16.7,1,6
2018,260414,Reading Grades 3-8,0.0,0,6
2018,260415,Total Targets,7.1,1,14
2018,260415,Math Grades 3-8,14.3,1,7
2018,260415,Reading Grades 3-8,0.0,0,7
2018,260416,Total Targets,30.0,3,10
2018,260416,Math Grades 3-8,20.0,1,5
2018,260416,Reading Grades 3-8,40.0,2,5
2018,260417,Total Targets,25.0,3,12
2018,260417,Math Grades 3-8,33.3,2,6
2018,260417,Reading Grades 3-8,16.7,1,6
2018,260418,Total Targets,57.1,8,14
2018,260418,Math Grades 3-8,42.9,3,7
2018,260418,Reading Grades 3-8,71.4,5,7
2018,260419,Total Targets,50.0,4,8
2018,260419,Math Grades 3-8,75.0,3,4
2018,260419,Reading Grades 3-8,25.0,1,4
2018,260424,Total Targets,26.7,4,15
2018,260424,4 Year Graduation Rate,40.0,2,5
2018,260424,Math Grade 11,40.0,2,5
2018,260424,Reading Grade 10,0.0,0,5
2018,260425,Total Targets,35.7,5,14
2018,260425,Math Grades 3-8,28.6,2,7
2018,260425,Reading Grades 3-8,42.9,3,7
2018,260426,Total Targets,25.0,2,8
2018,260426,Math Grades 3-8,0.0,0,4
2018,260426,Reading Grades 3-8,50.0,2,4
2018,260427,Total Targets,5.6,1,18
2018,260427,4 Year Graduation Rate,0.0,0,6
2018,260427,Math Grade 11,0.0,0,6
2018,260427,Reading Grade 10,16.7,1,6
2018,260428,Total Targets,28.6,4,14
2018,260428,Math Grades 3-8,14.3,1,7
2018,260428,Reading Grades 3-8,42.9,3,7
2018,260430,Total Targets,50.0,4,8
2018,260430,Math Grades 3-8,75.0,3,4
2018,260430,Reading Grades 3-8,25.0,1,4
2018,260434,Total Targets,43.8,7,16
2018,260434,Math Grades 3-8,25.0,2,8
2018,260434,Reading Grades 3-8,62.5,5,8
2018,260440,Total Targets,0.0,0,6
2018,260440,Math Grades 3-8,0.0,0,3
2018,260440,Reading Grades 3-8,0.0,0,3
2018,260444,Total Targets,0.0,0,6
2018,260444,Math Grades 3-8,0.0,0,3
2018,260444,Reading Grades 3-8,0.0,0,3
2018,260446,Total Targets,46.2,6,13
2018,260446,4 Year Graduation Rate,50.0,2,4
2018,260446,Math Grade 11,75.0,3,4
2018,260446,Reading Grade 10,20.0,1,5
2018,260448,Total Targets,30.0,3,10
2018,260448,Math Grades 3-8,0.0,0,5
2018,260448,Reading Grades 3-8,60.0,3,5
2018,260449,Total Targets,100.0,1,1
2018,260449,Reading Grade 10,100.0,1,1
2018,260450,Total Targets,25.0,2,8
2018,260450,Math Grades 3-8,50.0,2,4
2018,260450,Reading Grades 3-8,0.0,0,4
2018,260452,Total Targets,0.0,0,8
2018,260452,Math Grades 3-8,0.0,0,4
2018,260452,Reading Grades 3-8,0.0,0,4
2018,260454,Total Targets,78.6,11,14
2018,260454,Math Grades 3-8,100.0,7,7
2018,260454,Reading Grades 3-8,57.1,4,7
2018,260455,Total Targets,33.3,5,15
2018,260455,4 Year Graduation Rate,16.7,1,6
2018,260455,Math Grade 11,100.0,4,4
2018,260455,Reading Grade 10,0.0,0,5
2018,260459,Total Targets,100.0,6,6
2018,260459,Math Grades 3-8,100.0,3,3
2018,260459,Reading Grades 3-8,100.0,3,3
2018,260700,Total Targets,100.0,3,3
2018,260700,4 Year Graduation Rate,100.0,1,1
2018,260700,Math Grade 11,100.0,1,1
2018,260700,Reading Grade 10,100.0,1,1
2018,26B000,Total Targets,30.0,3,10
2018,26B000,Math Grades 3-8,40.0,2,5
2018,26B000,Reading Grades 3-8,20.0,1,5
2018,26C000,Total Targets,50.0,4,8
2018,26C000,Math Grades 3-8,75.0,3,4
2018,26C000,Reading Grades 3-8,25.0,1,4
2018,270304,Total Targets,100.0,6,6
2018,270304,Math Grades 3-8,100.0,3,3
2018,270304,Reading Grades 3-8,100.0,3,3
2018,270306,Total Targets,22.2,2,9
2018,270306,4 Year Graduation Rate,0.0,0,3
2018,270306,Math Grade 11,33.3,1,3
2018,270306,Reading Grade 10,33.3,1,3
2018,270308,Total Targets,30.0,3,10
2018,270308,Math Grades 3-8,0.0,0,5
2018,270308,Reading Grades 3-8,60.0,3,5
2018,270309,Total Targets,100.0,6,6
2018,270309,Math Grades 3-8,100.0,3,3
2018,270309,Reading Grades 3-8,100.0,3,3
2018,270310,Total Targets,0.0,0,6
2018,270310,Math Grades 3-8,0.0,0,3
2018,270310,Reading Grades 3-8,0.0,0,3
2018,270311,Total Targets,66.7,4,6
2018,270311,4 Year Graduation Rate,100.0,2,2
2018,270311,Math Grade 11,100.0,2,2
2018,270311,Reading Grade 10,0.0,0,2
2018,270312,Total Targets,50.0,2,4
2018,270312,Math Grades 3-8,100.0,2,2
2018,270312,Reading Grades 3-8,0.0,0,2
2018,270316,Total Targets,16.7,1,6
2018,270316,Math Grades 3-8,0.0,0,3
2018,270316,Reading Grades 3-8,33.3,1,3
2018,270318,Total Targets,50.0,5,10
2018,270318,Math Grades 3-8,40.0,2,5
2018,270318,Reading Grades 3-8,60.0,3,5
2018,270320,Total Targets,50.0,3,6
2018,270320,Math Grades 3-8,0.0,0,3
2018,270320,Reading Grades 3-8,100.0,3,3
2018,280302,Total Targets,50.0,3,6
2018,280302,Math Grades 3-8,100.0,3,3
2018,280302,Reading Grades 3-8,0.0,0,3
2018,280304,Total Targets,60.0,6,10
2018,280304,4 Year Graduation Rate,0.0,0,1
2018,280304,Math Grades 3-8,100.0,3,3
2018,280304,Math Grade 11,0.0,0,2
2018,280304,Reading Grades 3-8,100.0,3,3
2018,280304,Reading Grade 10,0.0,0,1
2018,280308,Total Targets,75.0,6,8
2018,280308,Math Grades 3-8,100.0,4,4
2018,280308,Reading Grades 3-8,50.0,2,4
2018,280310,Total Targets,33.3,3,9
2018,280310,EL Progress,100.0,1,1
2018,280310,Math Grades 3-8,25.0,1,4
2018,280310,Reading Grades 3-8,25.0,1,4
2018,280312,Total Targets,61.5,8,13
2018,280312,EL Progress,100.0,1,1
2018,280312,Math Grades 3-8,83.3,5,6
2018,280312,Reading Grades 3-8,33.3,2,6
2018,280316,Total Targets,44.4,4,9
2018,280316,4 Year Graduation Rate,33.3,1,3
2018,280316,Math Grade 11,0.0,0,3
2018,280316,Reading Grade 10,100.0,3,3
2018,280320,Total Targets,20.0,2,10
2018,280320,Math Grades 3-8,20.0,1,5
2018,280320,Reading Grades 3-8,20.0,1,5
2018,280324,Total Targets,16.7,1,6
2018,280324,Math Grades 3-8,0.0,0,3
2018,280324,Reading Grades 3-8,33.3,1,3
2018,280328,Total Targets,70.0,7,10
2018,280328,Math Grades 3-8,100.0,5,5
2018,280328,Reading Grades 3-8,40.0,2,5
2018,280330,Total Targets,11.1,1,9
2018,280330,4 Year Graduation Rate,0.0,0,3
2018,280330,Math Grade 11,33.3,1,3
2018,280330,Reading Grade 10,0.0,0,3
2018,290302,Total Targets,100.0,6,6
2018,290302,Math Grades 3-8,100.0,3,3
2018,290302,Reading Grades 3-8,100.0,3,3
2018,290306,Total Targets,83.3,5,6
2018,290306,Math Grades 3-8,100.0,3,3
2018,290306,Reading Grades 3-8,66.7,2,3
2018,290307,Total Targets,12.5,1,8
2018,290307,Math Grades 3-8,25.0,1,4
2018,290307,Reading Grades 3-8,0.0,0,4
2018,290308,Total Targets,30.0,3,10
2018,290308,4 Year Graduation Rate,0.0,0,3
2018,290308,Math Grade 11,66.7,2,3
2018,290308,Reading Grade 10,25.0,1,4
2018,290309,Total Targets,33.3,4,12
2018,290309,Math Grades 3-8,66.7,4,6
2018,290309,Reading Grades 3-8,0.0,0,6
2018,290312,Total Targets,100.0,8,8
2018,290312,Math Grades 3-8,100.0,4,4
2018,290312,Reading Grades 3-8,100.0,4,4
2018,290314,Total Targets,0.0,0,3
2018,290314,4 Year Graduation Rate,0.0,0,3
2018,290316,Total Targets,0.0,0,8
2018,290316,Math Grades 3-8,0.0,0,4
2018,290316,Reading Grades 3-8,0.0,0,4
2018,290320,Total Targets,16.7,1,6
2018,290320,Math Grades 3-8,33.3,1,3
2018,290320,Reading Grades 3-8,0.0,0,3
2018,290322,Total Targets,10.0,1,10
2018,290322,Math Grades 3-8,20.0,1,5
2018,290322,Reading Grades 3-8,0.0,0,5
2018,290324,Total Targets,33.3,3,9
2018,290324,4 Year Graduation Rate,66.7,2,3
2018,290324,Math Grade 11,33.3,1,3
2018,290324,Reading Grade 10,0.0,0,3
2018,290328,Total Targets,0.0,0,10
2018,290328,Math Grades 3-8,0.0,0,5
2018,290328,Reading Grades 3-8,0.0,0,5
2018,290330,Total Targets,66.7,4,6
2018,290330,Math Grades 3-8,66.7,2,3
2018,290330,Reading Grades 3-8,66.7,2,3
2018,290332,Total Targets,10.0,1,10
2018,290332,Math Grades 3-8,0.0,0,5
2018,290332,Reading Grades 3-8,20.0,1,5
2018,290333,Total Targets,0.0,0,6
2018,290333,Math Grades 3-8,0.0,0,3
2018,290333,Reading Grades 3-8,0.0,0,3
2018,290334,Total Targets,41.7,5,12
2018,290334,Math Grades 3-8,50.0,3,6
2018,290334,Reading Grades 3-8,33.3,2,6
2018,290336,Total Targets,16.7,2,12
2018,290336,4 Year Graduation Rate,25.0,1,4
2018,290336,Math Grade 11,25.0,1,4
2018,290336,Reading Grade 10,0.0,0,4
2018,290344,Total Targets,0.0,0,8
2018,290344,Math Grades 3-8,0.0,0,4
2018,290344,Reading Grades 3-8,0.0,0,4
2018,290348,Total Targets,27.3,3,11
2018,290348,4 Year Graduation Rate,100.0,3,3
2018,290348,Math Grade 11,0.0,0,4
2018,290348,Reading Grade 10,0.0,0,4
2018,290350,Total Targets,50.0,5,10
2018,290350,Math Grades 3-8,60.0,3,5
2018,290350,Reading Grades 3-8,40.0,2,5
2018,290351,Total Targets,16.7,2,12
2018,290351,Math Grades 3-8,16.7,1,6
2018,290351,Reading Grades 3-8,16.7,1,6
2018,290352,Total Targets,0.0,0,6
2018,290352,Math Grades 3-8,0.0,0,3
2018,290352,Reading Grades 3-8,0.0,0,3
2018,290356,Total Targets,16.7,1,6
2018,290356,Math Grades 3-8,0.0,0,3
2018,290356,Reading Grades 3-8,33.3,1,3
2018,290364,Total Targets,0.0,0,6
2018,290364,Math Grades 3-8,0.0,0,3
2018,290364,Reading Grades 3-8,0.0,0,3
2018,290365,Total Targets,66.7,6,9
2018,290365,4 Year Graduation Rate,33.3,1,3
2018,290365,Math Grade 11,100.0,3,3
2018,290365,Reading Grade 10,66.7,2,3
2018,290366,Total Targets,60.0,6,10
2018,290366,Math Grades 3-8,80.0,4,5
2018,290366,Reading Grades 3-8,40.0,2,5
2018,290367,Total Targets,50.0,4,8
2018,290367,Math Grades 3-8,75.0,3,4
2018,290367,Reading Grades 3-8,25.0,1,4
2018,290375,Total Targets,25.0,2,8
2018,290375,Math Grades 3-8,50.0,2,4
2018,290375,Reading Grades 3-8,0.0,0,4
2018,290376,Total Targets,10.0,1,10
2018,290376,Math Grades 3-8,20.0,1,5
2018,290376,Reading Grades 3-8,0.0,0,5
2018,290380,Total Targets,10.0,1,10
2018,290380,Math Grades 3-8,20.0,1,5
2018,290380,Reading Grades 3-8,0.0,0,5
2018,290384,Total Targets,37.5,3,8
2018,290384,Math Grades 3-8,50.0,2,4
2018,290384,Reading Grades 3-8,25.0,1,4
2018,290388,Total Targets,0.0,0,9
2018,290388,4 Year Graduation Rate,0.0,0,3
2018,290388,Math Grade 11,0.0,0,3
2018,290388,Reading Grade 10,0.0,0,3
2018,290389,Total Targets,50.0,1,2
2018,290389,Reading Grade 10,50.0,1,2
2018,291308,Total Targets,38.5,5,13
2018,291308,EL Progress,100.0,1,1
2018,291308,Math Grades 3-8,33.3,2,6
2018,291308,Reading Grades 3-8,33.3,2,6
2018,291332,Total Targets,66.7,12,18
2018,291332,Math Grades 3-8,66.7,6,9
2018,291332,Reading Grades 3-8,66.7,6,9
2018,291336,Total Targets,53.3,8,15
2018,291336,4 Year Graduation Rate,80.0,4,5
2018,291336,EL Progress,0.0,0,1
2018,291336,Math Grade 11,100.0,4,4
2018,291336,Reading Grade 10,0.0,0,5
2018,291340,Total Targets,46.2,6,13
2018,291340,EL Progress,100.0,1,1
2018,291340,Math Grades 3-8,16.7,1,6
2018,291340,Reading Grades 3-8,66.7,4,6
2018,291352,Total Targets,27.3,3,11
2018,291352,EL Progress,100.0,1,1
2018,291352,Math Grades 3-8,0.0,0,5
2018,291352,Reading Grades 3-8,40.0,2,5
2018,292316,Total Targets,7.7,1,13
2018,292316,EL Progress,100.0,1,1
2018,292316,Math Grades 3-8,0.0,0,6
2018,292316,Reading Grades 3-8,0.0,0,6
2018,292318,Total Targets,36.4,4,11
2018,292318,EL Progress,0.0,0,1
2018,292318,Math Grades 3-8,40.0,2,5
2018,292318,Reading Grades 3-8,40.0,2,5
2018,292320,Total Targets,33.3,4,12
2018,292320,Math Grades 3-8,16.7,1,6
2018,292320,Reading Grades 3-8,50.0,3,6
2018,292324,Total Targets,20.0,3,15
2018,292324,4 Year Graduation Rate,0.0,0,5
2018,292324,Math Grade 11,20.0,1,5
2018,292324,Reading Grade 10,40.0,2,5
2018,300308,Total Targets,72.7,8,11
2018,300308,EL Progress,0.0,0,1
2018,300308,Math Grades 3-8,100.0,5,5
2018,300308,Reading Grades 3-8,60.0,3,5
2018,300310,Total Targets,25.0,2,8
2018,300310,Math Grades 3-8,50.0,2,4
2018,300310,Reading Grades 3-8,0.0,0,4
2018,300312,Total Targets,46.7,7,15
2018,300312,4 Year Graduation Rate,60.0,3,5
2018,300312,Math Grade 11,80.0,4,5
2018,300312,Reading Grade 10,0.0,0,5
2018,300314,Total Targets,33.3,1,3
2018,300314,4 Year Graduation Rate,100.0,1,1
2018,300314,Math Grade 11,0.0,0,1
2018,300314,Reading Grade 10,0.0,0,1
2018,300320,Total Targets,53.8,7,13
2018,300320,EL Progress,100.0,1,1
2018,300320,Math Grades 3-8,33.3,2,6
2018,300320,Reading Grades 3-8,66.7,4,6
2018,300325,Total Targets,60.0,6,10
2018,300325,Math Grades 3-8,60.0,3,5
2018,300325,Reading Grades 3-8,60.0,3,5
2018,300326,Total Targets,37.5,3,8
2018,300326,Math Grades 3-8,0.0,0,4
2018,300326,Reading Grades 3-8,75.0,3,4
2018,300328,Total Targets,75.0,6,8
2018,300328,Math Grades 3-8,50.0,2,4
2018,300328,Reading Grades 3-8,100.0,4,4
2018,300330,Total Targets,8.3,1,12
2018,300330,Math Grades 3-8,0.0,0,6
2018,300330,Reading Grades 3-8,16.7,1,6
2018,300336,Total Targets,25.0,2,8
2018,300336,Math Grades 3-8,50.0,2,4
2018,300336,Reading Grades 3-8,0.0,0,4
2018,300337,Total Targets,70.0,7,10
2018,300337,Math Grades 3-8,40.0,2,5
2018,300337,Reading Grades 3-8,100.0,5,5
2018,310304,Total Targets,86.7,13,15
2018,310304,EL Progress,100.0,1,1
2018,310304,Math Grades 3-8,85.7,6,7
2018,310304,Reading Grades 3-8,85.7,6,7
2018,310308,Total Targets,80.0,12,15
2018,310308,EL Progress,100.0,1,1
2018,310308,Math Grades 3-8,71.4,5,7
2018,310308,Reading Grades 3-8,85.7,6,7
2018,310330,Total Targets,66.7,8,12
2018,310330,Math Grades 3-8,66.7,4,6
2018,310330,Reading Grades 3-8,66.7,4,6
2018,310336,Total Targets,100.0,13,13
2018,310336,EL Progress,100.0,1,1
2018,310336,Math Grades 3-8,100.0,6,6
2018,310336,Reading Grades 3-8,100.0,6,6
2018,310338,Total Targets,0.0,0,3
2018,310338,4 Year Graduation Rate,0.0,0,1
2018,310338,Math Grade 11,0.0,0,1
2018,310338,Reading Grade 10,0.0,0,1
2018,310344,Total Targets,46.2,6,13
2018,310344,4 Year Graduation Rate,25.0,1,4
2018,310344,EL Progress,100.0,1,1
2018,310344,Math Grade 11,50.0,2,4
2018,310344,Reading Grade 10,50.0,2,4
2018,310352,Total Targets,14.3,2,14
2018,310352,4 Year Graduation Rate,0.0,0,5
2018,310352,EL Progress,100.0,1,1
2018,310352,Math Grade 11,25.0,1,4
2018,310352,Reading Grade 10,0.0,0,4
2018,310356,Total Targets,36.4,4,11
2018,310356,EL Progress,100.0,1,1
2018,310356,Math Grades 3-8,0.0,0,5
2018,310356,Reading Grades 3-8,60.0,3,5
2018,310360,Total Targets,46.7,7,15
2018,310360,EL Progress,100.0,1,1
2018,310360,Math Grades 3-8,28.6,2,7
2018,310360,Reading Grades 3-8,57.1,4,7
2018,310364,Total Targets,76.5,13,17
2018,310364,4 Year Graduation Rate,0.0,0,2
2018,310364,EL Progress,100.0,1,1
2018,310364,Math Grades 3-8,100.0,4,4
2018,310364,Math Grade 11,100.0,2,2
2018,310364,Reading Grades 3-8,50.0,2,4
2018,310364,Reading Grade 10,100.0,4,4
2018,310384,Total Targets,73.3,11,15
2018,310384,EL Progress,100.0,1,1
2018,310384,Math Grades 3-8,71.4,5,7
2018,310384,Reading Grades 3-8,71.4,5,7
2018,310388,Total Targets,30.8,4,13
2018,310388,EL Progress,100.0,1,1
2018,310388,Math Grades 3-8,33.3,2,6
2018,310388,Reading Grades 3-8,16.7,1,6
2018,310392,Total Targets,25.0,4,16
2018,310392,4 Year Graduation Rate,60.0,3,5
2018,310392,EL Progress,100.0,1,1
2018,310392,Math Grade 11,0.0,0,5
2018,310392,Reading Grade 10,0.0,0,5
2018,320304,Total Targets,61.5,8,13
2018,320304,EL Progress,100.0,1,1
2018,320304,Math Grades 3-8,83.3,5,6
2018,320304,Reading Grades 3-8,33.3,2,6
2018,320306,Total Targets,33.3,5,15
2018,320306,EL Progress,100.0,1,1
2018,320306,Math Grades 3-8,28.6,2,7
2018,320306,Reading Grades 3-8,28.6,2,7
2018,320308,Total Targets,33.3,3,9
2018,320308,EL Progress,0.0,0,1
2018,320308,Math Grades 3-8,25.0,1,4
2018,320308,Reading Grades 3-8,50.0,2,4
2018,320309,Total Targets,77.8,7,9
2018,320309,4 Year Graduation Rate,100.0,3,3
2018,320309,Math Grade 11,100.0,3,3
2018,320309,Reading Grade 10,33.3,1,3
2018,320310,Total Targets,27.3,3,11
2018,320310,EL Progress,100.0,1,1
2018,320310,Math Grades 3-8,0.0,0,5
2018,320310,Reading Grades 3-8,40.0,2,5
2018,320312,Total Targets,52.4,11,21
2018,320312,4 Year Graduation Rate,16.7,1,6
2018,320312,EL Progress,100.0,1,1
2018,320312,Math Grade 11,71.4,5,7
2018,320312,Reading Grade 10,57.1,4,7
2018,320313,Total Targets,30.8,4,13
2018,320313,EL Progress,100.0,1,1
2018,320313,Math Grades 3-8,50.0,3,6
2018,320313,Reading Grades 3-8,0.0,0,6
2018,320314,Total Targets,50.0,8,16
2018,320314,Math Grades 3-8,83.3,5,6
2018,320314,Math Grade 11,0.0,0,1
2018,320314,Reading Grades 3-8,33.3,2,6
2018,320314,Reading Grade 10,33.3,1,3
2018,320315,Total Targets,27.3,3,11
2018,320315,EL Progress,100.0,1,1
2018,320315,Math Grades 3-8,20.0,1,5
2018,320315,Reading Grades 3-8,20.0,1,5
2018,320316,Total Targets,86.7,13,15
2018,320316,EL Progress,100.0,1,1
2018,320316,Math Grades 3-8,85.7,6,7
2018,320316,Reading Grades 3-8,85.7,6,7
2018,320317,Total Targets,100.0,8,8
2018,320317,4 Year Graduation Rate,100.0,2,2
2018,320317,Math Grade 11,100.0,3,3
2018,320317,Reading Grade 10,100.0,3,3
2018,320318,Total Targets,61.5,8,13
2018,320318,EL Progress,100.0,1,1
2018,320318,Math Grades 3-8,66.7,4,6
2018,320318,Reading Grades 3-8,50.0,3,6
2018,320319,Total Targets,46.2,6,13
2018,320319,EL Progress,100.0,1,1
2018,320319,Math Grades 3-8,66.7,4,6
2018,320319,Reading Grades 3-8,16.7,1,6
2018,320320,Total Targets,53.8,7,13
2018,320320,EL Progress,100.0,1,1
2018,320320,Math Grades 3-8,66.7,4,6
2018,320320,Reading Grades 3-8,33.3,2,6
2018,320322,Total Targets,25.0,1,4
2018,320322,4 Year Graduation Rate,0.0,0,2
2018,320322,Math Grade 11,100.0,1,1
2018,320322,Reading Grade 10,0.0,0,1
2018,320323,Total Targets,75.0,21,28
2018,320323,4 Year Graduation Rate,60.0,3,5
2018,320323,EL Progress,0.0,0,1
2018,320323,Math Grades 3-8,66.7,4,6
2018,320323,Math Grade 11,80.0,4,5
2018,320323,Reading Grades 3-8,83.3,5,6
2018,320323,Reading Grade 10,100.0,5,5
2018,320324,Total Targets,7.7,1,13
2018,320324,EL Progress,100.0,1,1
2018,320324,Math Grades 3-8,0.0,0,6
2018,320324,Reading Grades 3-8,0.0,0,6
2018,320325,Total Targets,43.8,7,16
2018,320325,4 Year Graduation Rate,20.0,1,5
2018,320325,EL Progress,100.0,1,1
2018,320325,Math Grade 11,80.0,4,5
2018,320325,Reading Grade 10,20.0,1,5
2018,320327,Total Targets,73.3,11,15
2018,320327,EL Progress,100.0,1,1
2018,320327,Math Grades 3-8,100.0,7,7
2018,320327,Reading Grades 3-8,42.9,3,7
2018,320328,Total Targets,38.5,5,13
2018,320328,EL Progress,100.0,1,1
