year,agency_code,category_code,crime,short_term,long_term,expulsion
2013,190LEA,I,0.19,3.32,0,0
2013,190LEA,M,2.11,13.61,0,0
2013,19A000,I,0.31,0,0,0
2013,19B000,A,1,3.39,0,0
2013,200304,E,0,5.97,0,0
2013,200308,H,0.41,7.47,0,0
2013,200310,M,0.88,11.01,0,0
2013,200312,I,0,10.59,0,0
2013,200314,H,0,1.58,0,0
2013,200316,E,0,6.56,0,0
2013,200320,I,0,8.29,0,0
2013,200322,T,0,112.12,3.03,0
2013,200324,E,0,3.39,0,0
2013,200328,H,0,10.79,0,0
2013,200330,M,0.57,7.65,0,0
2013,200332,E,0,2.88,0,0
2013,200336,I,0,2.57,0,0
2013,200350,H,0,5.26,0,0.75
2013,200LEA,E,0,4.56,0,0
2013,200LEA,H,0.1,7.56,0,0.1
2013,200LEA,I,0,6.27,0,0
2013,200LEA,M,0.69,8.97,0,0
2013,200LEA,T,0,112.12,3.03,0
2013,20A000,I,0,10.99,0,0
2013,210304,M,0.38,8.46,0,0
2013,210306,E,0,1.83,0,0
2013,210312,H,1.2,16.97,0.3,0
2013,210316,E,0.37,10.72,0,0
2013,210LEA,E,0.19,6.48,0,0
2013,210LEA,H,1.2,16.97,0.3,0
2013,210LEA,M,0.38,8.46,0,0
2013,220308,E,0,2.43,0,0
2013,220310,H,0,8.22,0,0
2013,220312,M,0,1.37,0,0
2013,220LEA,E,0,2.43,0,0
2013,220LEA,H,0,8.22,0,0
2013,220LEA,M,0,1.37,0,0
2013,230304,E,0,7.62,0,0
2013,230308,E,1.05,5.41,0,0
2013,230312,H,1.84,41.9,0.46,0
2013,230316,M,0.47,25.87,0,0
2013,230320,E,0,3.94,0,0
2013,230322,H,0,1.43,0,0
2013,230324,H,1.72,21.11,0.25,0
2013,230328,M,0.8,13.59,0,0
2013,230330,T,20.39,244.66,7.77,0
2013,230334,E,0.39,11.02,0,0
2013,230336,M,0.61,25.66,0,0
2013,230340,E,1.06,4.59,0,0
2013,230342,E,0.36,11.27,0,0
2013,230344,E,0.9,5.72,0,0
2013,230346,E,0,10.3,0,0
2013,230348,E,0,7.83,0,0
2013,230350,H,1.14,29.55,0.33,0
2013,230351,M,0.3,18.79,0,0
2013,230352,M,1.23,19.3,0,0
2013,230355,E,0,5.19,0,0
2013,230357,E,0,4.08,0,0
2013,230359,A,0,8.11,0,0
2013,230361,H,0.6,29.81,0.72,0
2013,230362,M,0.64,61.41,0,0
2013,230364,E,0,3.91,0,0
2013,230368,E,0,1.76,0,0
2013,230370,E,0.24,4.14,0,0
2013,230376,E,1.19,6.53,0,0
2013,230380,E,0,1.97,0,0
2013,230LEA,A,0,8.11,0,0
2013,230LEA,E,0.35,5.49,0,0
2013,230LEA,H,1.31,28.98,0.39,0
2013,230LEA,M,0.68,24.71,0,0
2013,230LEA,T,20.39,244.66,7.77,0
2013,240304,M,0,30.51,0,0
2013,240308,E,0,31.55,0,0
2013,240318,T,0,7.89,0,0
2013,240328,I,0,38.68,0,0
2013,240330,M,0.58,43.35,0,0
2013,240332,E,0,56.03,0,0
2013,240334,H,0.2,13.65,0.6,0
2013,240344,I,0,33.01,0,0
2013,240352,E,0,0.61,0,0
2013,240354,E,0.26,16.93,0,0
2013,240356,M,0.84,27.73,0,0
2013,240368,M,0.44,21.49,0,0
2013,240370,E,0,6.72,0,0
2013,240371,H,0,26.58,0,0
2013,240372,E,0,2.76,0,0
2013,240373,H,0,8.76,0,0
2013,240376,M,0,28.46,0,0
2013,240380,H,1.37,50.57,0.68,0
2013,240388,I,0,7.54,0,0
2013,240LEA,A,,,,
2013,240LEA,E,0.05,19.87,0,0
2013,240LEA,H,0.37,26.92,0.32,0
2013,240LEA,I,0,21.8,0,0
2013,240LEA,M,0.38,29.57,0,0
2013,240LEA,T,0,7.89,0,0
2013,241304,M,0.57,39.43,0,0
2013,241308,E,0,13.56,0,0
2013,241312,A,0,182.76,0,0
2013,241316,H,1.13,63.22,0,0
2013,241320,E,0,2.51,0,0
2013,241LEA,A,0,182.76,0,0
2013,241LEA,E,0,7.99,0,0
2013,241LEA,H,1.13,63.22,0,0
2013,241LEA,M,0.57,39.43,0,0
2013,24N000,I,0,2.48,0,0
2013,250304,E,0,21.17,0,0
2013,250306,E,0.58,12.16,0,0
2013,250308,E,0.18,12.73,0,0
2013,250312,E,0.14,2.09,0,0
2013,250314,H,0.49,0,0,0
2013,250316,E,0,1.58,0,0
2013,250320,E,0.33,13.98,0,0
2013,250321,H,0,0,0,0
2013,250324,M,0.49,27.76,0.16,0
2013,250328,E,0.3,8.81,0,0
2013,250332,M,0.22,43.6,0,0
2013,250336,E,0,4.29,0,0
2013,250340,H,0.52,31.93,0.61,0
2013,250344,M,0.21,26.8,0.62,0
2013,250348,E,1.37,13.93,0,0
2013,250350,E,0.42,18.05,0.21,0
2013,250356,H,0.66,39.26,0.06,0.06
2013,250360,E,0.48,7.23,0,0
2013,250362,E,0,10.34,0,0
2013,250364,E,0.24,7.14,0,0
2013,250368,M,1.76,4.31,0,0
2013,250372,H,1.04,43.26,0,0
2013,250376,M,1.09,47.29,0.12,0
2013,250378,E,0.81,7.06,0,0
2013,250380,E,0,0.38,0,0
2013,250LEA,E,0.31,9.14,0.01,0
2013,250LEA,H,0.68,34.83,0.19,0.02
2013,250LEA,M,0.72,33.12,0.15,0
2013,260302,E,0,0.39,0,0
2013,260306,E,0.74,8.11,0,0
2013,260308,E,0.39,8.2,0,0
2013,260310,E,0.37,3.29,0,0
2013,260312,E,0,7.5,0,0
2013,260316,E,0,15.3,0,0
2013,260318,H,0.89,11.34,0.1,0
2013,260320,E,0,8.2,0,0
2013,260321,M,0.97,47.71,0,0
2013,260322,H,3.12,50.26,0,0
2013,260325,H,2.19,19.03,0,0
2013,260326,E,0.56,16.74,0,0
2013,260332,E,0,6.56,0,0
2013,260336,M,2.75,19.59,0,0
2013,260338,E,0.18,16.13,0,0
2013,260340,E,0.74,12.53,0,0
2013,260342,E,0,9.19,0,0
2013,260344,E,0.42,30.25,0,0
2013,260347,H,0,9.52,0,0
2013,260348,E,0.89,5.19,0,0
2013,260352,E,0.48,6.18,0,0
2013,260354,H,0,1.25,0,0
2013,260356,E,0,10.51,0,0
2013,260357,H,1.17,16.74,0,0
2013,260358,M,0.94,56.55,0,0
2013,260359,H,1.47,39.23,0,0
2013,260361,E,1.35,15.15,0,0
2013,260362,M,1.2,25.83,0,0
2013,260363,E,0.42,2.94,0,0
2013,260364,E,0.63,11.09,0,0
2013,260365,M,1.56,24.11,0,0
2013,260366,E,0,2.81,0,0
2013,260367,E,0.47,8.85,0,0
2013,260368,M,1.3,27.42,0,0
2013,260369,M,0.32,10.97,0,0
2013,260370,E,0.29,3.29,0,0
2013,260371,M,1.77,62.03,0,0
2013,260372,M,1.29,49.93,0,0
2013,260373,E,0.24,7.54,0,0
2013,260374,H,8.49,95.28,0,0
2013,260375,E,0.48,1.93,0,0
2013,260380,E,0,6.99,0,0
2013,260382,E,0.9,10.18,0,0
2013,260383,M,0.91,13.09,0,0
2013,260386,E,0,13.61,0,0
2013,260388,H,0.28,6.23,0,0
2013,260396,E,0,5.69,0,0
2013,260397,E,0.14,4.63,0,0
2013,260398,E,0.7,9.22,0,0
2013,260400,E,0.93,17.06,0,0
2013,260401,E,0.94,17.23,0,0
2013,260402,E,0,9.34,0,0
2013,260403,E,0.6,6.47,0,0
2013,260404,E,0.43,6.71,0,0
2013,260405,E,1.37,34.81,0,0
2013,260406,M,1.2,16.82,0,0
2013,260407,E,0.17,1.98,0,0
2013,260408,H,2.36,30.54,0.06,0
2013,260410,E,0,13.39,0,0
2013,260411,H,0.94,14.06,0,0
2013,260412,E,0,3.86,0,0
2013,260413,M,0,144,0,0
2013,260414,E,0,21.35,0,0
2013,260415,E,0.13,4.4,0,0
2013,260416,E,0.39,8.24,0,0
2013,260417,M,0.84,21.07,0,0
2013,260418,M,0.95,8.59,0,0
2013,260419,M,1.25,12.53,0,0
2013,260424,H,2.09,39.19,0,0
2013,260425,M,0.9,45.99,0,0
2013,260426,E,1.13,13.51,0,0
2013,260427,H,1.57,32.23,0,0
2013,260428,M,3.52,40.37,0,0
2013,260430,E,0,5.26,0,0
2013,260432,E,0,2.11,0,0
2013,260434,E,0.28,5.1,0,0
2013,260440,E,0,24.44,0,0
2013,260444,E,1.78,17.16,0,0
2013,260446,H,1.81,25.63,0,0
2013,260448,E,0.4,3.01,0,0
2013,260449,H,3.65,232.85,8.76,0
2013,260450,E,0.67,18.53,0,0
2013,260452,E,0.37,9.58,0,0
2013,260454,M,1.16,51.74,0,0
2013,260455,H,2.5,53.56,0,0
2013,260456,E,0.49,9.85,0,0
2013,260459,E,0.52,7.59,0,0
2013,260700,H,0,0.6,0,0
2013,260LEA,E,0.39,9.37,0,0
2013,260LEA,H,1.81,30.75,0.1,0
2013,260LEA,M,1.25,30.77,0,0
2013,260LEA,T,,,,
2013,26B000,I,0,0,0,0
2013,270304,E,0,4.27,0,0
2013,270306,H,1.06,28.13,0,0
2013,270308,M,0.28,16.38,0,0
2013,270309,E,0,2.5,0,0
2013,270310,E,0,0.39,0,0
2013,270311,H,0,3.96,0,0
2013,270312,E,0,0.95,0,0
2013,270316,E,0,0.21,0,0
2013,270318,M,1.86,20.3,0,0
2013,270320,E,0,7.79,0,0
2013,270LEA,E,0,2.08,0,0
2013,270LEA,H,0.87,23.86,0,0
2013,270LEA,M,1.27,18.84,0,0
2013,27A000,E,0,0,0,0
2013,280302,E,0,0.72,0,0
2013,280304,T,0,5.65,0,0
2013,280306,T,16.13,225.81,0,0
2013,280308,E,0.45,0.68,0,0
2013,280310,E,0,0,0,0
2013,280312,E,0,0.57,0,0
2013,280316,H,0.89,17.96,0,0
2013,280320,M,1.33,6.12,0,0
2013,280324,E,0,0,0,0
2013,280328,M,0.48,5.46,0.16,0
2013,280330,H,2.04,9.06,0,0
2013,280LEA,E,0.09,0.39,0,0
2013,280LEA,H,1.62,12.31,0,0
2013,280LEA,M,0.8,5.71,0.1,0
2013,280LEA,T,1.59,27.39,0,0
2013,290302,E,0.28,1.14,0,0
2013,290306,E,0,1.74,0,0
2013,290307,E,0.51,1.28,0,0
2013,290308,H,1.82,37.17,0.1,0
2013,290309,M,0.87,12.81,0,0
2013,290310,,1.04,16.67,0,0
2013,290312,E,0.21,1.05,0,0
2013,290314,T,1.28,23.08,0,0
2013,290315,H,0,0,0,0
2013,290316,E,0.18,1.45,0,0
2013,290320,E,0,0.81,0,0
2013,290322,M,0.38,6.05,0.13,0
2013,290324,H,2.27,15.01,0.11,0
2013,290328,E,0,0.19,0,0
2013,290330,E,0.42,0.84,0,0
2013,290332,E,0,0.34,0,0
2013,290333,E,0.21,3.32,0,0
2013,290334,M,0,5.05,0,0
2013,290336,H,1.68,21.07,0.17,0
2013,290344,E,0.19,1.14,0,0
2013,290348,H,0.95,19.13,0.27,0
2013,290350,M,0.72,6.02,0.12,0
2013,290351,M,0.68,13.33,0,0
2013,290352,E,0.22,3.58,0,0
2013,290356,E,0.27,1.09,0,0
2013,290364,E,0,1.53,0,0
2013,290365,H,4.28,26.84,0.24,0
2013,290366,E,0,1.39,0,0
2013,290367,M,0.52,12.37,0.77,0
2013,290375,E,0.25,1.24,0,0
2013,290376,M,0.61,8.6,0.15,0
2013,290380,E,0,0.12,0,0
2013,290384,E,0.17,2.83,0,0
2013,290388,H,1.48,24.16,0,0
2013,290389,H,0,5.13,0,0
2013,290LEA,E,0.15,1.35,0,0
2013,290LEA,H,1.73,22.67,0.15,0
2013,290LEA,M,0.55,8.95,0.12,0
2013,290LEA,T,1.28,23.08,0,0
2013,291308,E,0,0,0,0
2013,291332,M,0.45,0,0,0
2013,291336,H,0,0,0,0
2013,291340,E,0,0,0,0
2013,291348,E,0,0,0,0
2013,291350,A,0,0,0,0
2013,291352,E,0,0,0,0
2013,291LEA,A,0,0,0,0
2013,291LEA,E,0,0,0,0
2013,291LEA,H,0,0,0,0
2013,291LEA,M,0.45,0,0,0
2013,292316,E,0,20.33,0,0
2013,292318,E,0.13,12.01,0,0
2013,292320,M,0.36,43.12,0,0
2013,292324,H,1.02,74.38,0.15,0
2013,292LEA,E,0.09,14.63,0,0
2013,292LEA,H,1.02,74.38,0.15,0
2013,292LEA,M,0.36,43.12,0,0
2013,300306,T,5.56,88.89,0,0
2013,300308,E,0.66,3.96,0,0
2013,300310,E,0,0,0,0
2013,300312,H,1.26,7.93,0.06,0
2013,300314,H,1.76,3.53,0,0
2013,300320,E,0,3.42,0,0
2013,300325,M,1.96,2.83,0,0
2013,300326,E,0,0.56,0,0
2013,300328,E,0,0.72,0,0
2013,300330,M,0.54,4.69,0,0
2013,300336,E,0,2.14,0,0
2013,300337,M,0,5.44,0,0
2013,300LEA,E,0.1,1.87,0,0
2013,300LEA,H,1.31,7.54,0.05,0
2013,300LEA,M,0.77,4.41,0,0
2013,300LEA,T,5.56,88.89,0,0
2013,310304,I,1.23,6.84,0,0
2013,310308,I,0.32,19.68,0,0
2013,310324,M,0.19,32.71,0,0
2013,310330,I,0.17,6.59,0,0
2013,310336,E,0.4,3.21,0,0
2013,310338,H,0,3.73,0,0
2013,310340,M,1.55,37.89,0,0
2013,310344,H,0.81,21.43,0,0
2013,310352,H,1.29,32.05,0.16,0
2013,310356,E,0,23.59,0,0
2013,310360,E,0,9.86,0,0
2013,310364,T,0,51.8,0,0
2013,310384,E,0,14.02,0,0
2013,310388,E,0.39,6.96,0,0
2013,310392,H,0.72,61,0,0
2013,310396,M,2.82,69.01,0,0
2013,310LEA,E,0.16,10.9,0,0
2013,310LEA,H,0.86,33.14,0.05,0
2013,310LEA,I,0.62,11.77,0,0
2013,310LEA,M,1.14,41.26,0,0
2013,310LEA,T,0,51.8,0,0
2013,320304,E,0.61,15.93,0,0
2013,320306,M,0.58,17.56,0.15,0
2013,320308,E,0,12.91,0,0
2013,320309,H,0.89,1.48,0,0
2013,320310,E,0.18,23.71,0,0
2013,320312,H,1.71,27.46,0.24,0
2013,320313,E,0,1.98,0,0
2013,320314,M,3.01,28.31,0.6,0
2013,320315,E,1.44,8.03,0,0
2013,320316,M,1.69,15,0.32,0
2013,320317,H,0.61,6.1,0,0
2013,320318,E,0.2,6.9,0,0
2013,320319,E,0.11,1.94,0,0
2013,320320,E,0.6,16.07,0,0
2013,320322,H,2.01,21.61,1.01,0
2013,320323,T,0.91,9.47,0.26,0
2013,320324,E,0.62,2.49,0,0
2013,320325,H,2.35,27.99,0.97,0
2013,320327,E,0.15,4.74,0,0
2013,320328,E,0.95,1.91,0,0
2013,320329,,,,,
2013,320332,E,0,1.97,0,0
2013,320336,A,0,0,0,0
2013,320338,M,0,8.93,0,0
2013,320339,E,0,9.31,0,0
2013,320340,E,0,0,0,0
2013,320341,T,10.74,232.23,0,0
2013,320342,M,0,15.49,0,0
2013,320343,M,1.08,33.6,0,0
2013,320344,E,0.35,19.3,0,0
2013,320346,M,0.93,23.18,0,0
2013,320347,E,0.59,0.59,0,0
2013,320348,E,0,1.04,0,0
2013,320352,E,1.16,18.67,0,0
2013,320353,H,0,0,0,0
2013,320354,E,0,0.47,0,0
2013,320355,M,3.3,58.58,0.25,0
2013,320356,H,2.36,48.31,0.52,0
2013,320360,E,0.73,16.15,0,0
2013,320362,E,0.18,7.93,0,0
2013,320363,E,0,0,0,0
2013,320364,E,0,0.49,0,0
2013,320365,H,1.68,25.48,0.12,0
2013,320366,M,3.51,64.93,0.4,0
2013,320367,E,0,9.87,0,0
2013,320368,H,3.23,48.38,1.11,0
2013,320369,E,0.35,4.36,0,0
2013,320370,M,0.16,5.8,0,0
2013,320372,E,0,3.74,0,0
2013,320374,E,0,29.41,0,0
2013,320376,E,0.18,7.12,0,0
2013,320388,E,0.18,0.18,0,0
2013,320389,M,0,8.62,0,0
2013,320400,E,0.53,12.8,0,0
2013,320700,H,3.7,27.78,0.46,0
2013,320701,H,1.49,16.72,0,0
2013,320LEA,A,0,0,0,0
2013,320LEA,E,0.33,7.6,0,0
2013,320LEA,H,2.02,29.95,0.45,0
2013,320LEA,M,1.57,28.94,0.18,0
2013,320LEA,T,1.62,25.69,0.24,0
2013,32A000,I,0,7.65,0,0
2013,32B000,I,0,25.4,0.53,0
2013,32C000,I,0,3.27,0,0
2013,32D000,A,0,6.21,0,0
2013,32H000,I,0.16,16.98,0,0
2013,32K000,E,0,0,0,0
2013,32L000,A,0.08,7.75,0,0
2013,32M000,E,0,4.1,0,0
2013,32N000,H,3.47,26.39,0,0
2013,330304,E,0.27,28.96,0,0
2013,330308,E,0.12,10.84,0,0
2013,330312,E,0,20.78,0,0
2013,330324,M,3.09,98.31,0,0
2013,330326,H,0,0,0,0
2013,330328,H,2.75,85.91,0,0
2013,330330,E,0.87,75.49,0,0
2013,330332,M,1.45,57.49,0.48,0
2013,330334,E,0.31,47.24,0,0
2013,330340,M,0.27,43.5,0,0
2013,330348,M,0.51,84.1,0,0
2013,330350,H,1.23,37.96,0,0
2013,330354,E,0.19,19.51,0,0
2013,330358,H,1.23,32.72,0.31,0
2013,330LEA,E,0.27,30.23,0,0
2013,330LEA,H,1.36,40.36,0.1,0
2013,330LEA,M,1.28,72.26,0.08,0
2013,330LEA,T,,,,
2013,33A000,I,0.76,19.14,0.25,0
2013,340308,E,1.24,4.98,0,0
2013,340311,H,1.3,9.87,0,0
2013,340314,E,0,5.97,0,0
2013,340320,E,0,5.42,0,0
2013,340326,E,0.11,1.96,0,0
2013,340330,H,1.85,123.84,0.92,0.37
2013,340332,,,0,0,0
2013,340334,E,0.57,2.42,0,0
2013,340336,H,0,7.23,0,0
2013,340344,E,0,0,0,0
2013,340348,E,0.14,2.18,0,0
2013,340350,M,1.15,14.68,0,0
2013,340351,E,2.06,38.68,0,0
2013,340354,I,0,0.79,0,0
2013,340362,H,0,0.87,0,0
2013,340364,H,0.44,10.62,0,0
2013,340366,M,1.65,43.46,0,0
2013,340368,E,0.19,10.36,0,0
2013,340372,M,0.69,55.7,0,0
2013,340376,E,0,13.62,0,0
2013,340380,E,0.27,3.58,0,0
2013,340382,H,1.5,44.59,0,0
2013,340384,E,0,3.54,0,0
2013,340385,T,12.07,454.31,0,0
2013,340390,E,0,4.85,0,0
2013,340392,M,1.24,61.11,0,0
2013,340398,A,0,0,0,0
2013,340400,E,0,40.78,0,0
2013,340403,E,0,1.32,0,0
2013,340406,M,0.81,10.57,0,0
2013,340416,E,0,2.3,0,0
2013,340420,M,1.13,20.23,0.13,0
2013,340424,E,0,11.15,0,0
2013,340426,E,0,13.81,0,0
2013,340427,A,5.56,377.78,0,0
2013,340428,E,0.14,17.24,0,0
2013,340430,E,0,4.77,0,0
2013,340432,E,0.15,0.46,0,0
2013,340436,,0,5.6,0,0
2013,340440,E,0.12,0.82,0,0
2013,340442,M,0.09,2.21,0,0
2013,340446,H,1.2,15.66,0,0
2013,340447,E,0,3.41,0,0
2013,340448,E,0.15,24.08,0,0
2013,340452,M,1.89,52.73,0,0
2013,340453,E,0.32,5.05,0,0
2013,340454,H,0.91,25.52,0,0
2013,340457,E,0,2.27,0,0
2013,340460,H,1.39,35.45,0,0
2013,340462,E,0.23,13.38,0,0
2013,340464,M,1.62,35.78,0,0
2013,340472,E,0.9,4.05,0,0
2013,340476,E,0.32,12.76,0.32,0
2013,340480,T,1.49,34.7,0.12,0
2013,340486,H,1.56,48.03,0,0
2013,340488,T,1.61,31.85,0,0
2013,340490,E,0.28,12.85,0,0
2013,340492,M,3.39,121.56,0.2,0
2013,340494,E,0.16,3.07,0,0
2013,340495,H,0.51,6.39,0,0
2013,340496,H,1.31,15.6,0,0.06
2013,340504,E,0,6.11,0,0
2013,340508,E,0,6.91,0,0
2013,340512,E,0,0.55,0,0
2013,340516,M,0.88,15.3,0,0
2013,340520,E,0,3.31,0,0
2013,340528,E,0.22,2.25,0,0
2013,340530,E,0.26,20.11,0,0
2013,340531,E,0,0,0,0
2013,340532,E,0.24,3.97,0,0
2013,340536,E,0.16,0.32,0,0
2013,340540,E,0,4.15,0,0
2013,340542,H,0.22,17.53,0,0
2013,340544,M,1.21,28.17,0,0
2013,340548,E,0.43,5.39,0,0
2013,340556,H,0.64,13.61,0.05,0
2013,340560,E,0,1.01,0,0
2013,340564,M,8.15,46.84,0.41,0
2013,340568,T,2.25,46,0,0
2013,340703,H,0,2.13,0,0
2013,340LEA,A,3.57,242.86,0,0
2013,340LEA,E,0.17,6.9,0.01,0
2013,340LEA,H,0.97,25.58,0.04,0.02
2013,340LEA,I,0,0.79,0,0
2013,340LEA,M,1.47,33.7,0.04,0
2013,340LEA,T,2.49,68.18,0.06,0
2013,34B000,A,0,0,0,0
2013,34C000,M,0,0,0,0
2013,34D000,A,0,0,0,0
2013,34F000,I,0.43,14.02,0.14,0
2013,34G000,E,0,0,0,0
2013,350304,E,0.72,4.72,0,0
2013,350308,H,1.13,26.16,0.79,0
2013,350310,M,0.44,31.05,0.15,0
2013,350312,M,1.16,19.37,0,0
2013,350316,E,0.64,7.71,0,0
2013,350317,H,0.79,31.75,0,0
2013,350318,E,1.08,20.13,0,0
2013,350321,H,0.76,17.26,1.83,0
2013,350330,E,1.03,4.12,0,0
2013,350331,E,0.18,5.45,0,0
2013,350332,E,0.59,11.22,0,0
2013,350336,H,1.53,34.92,1.36,0
2013,350338,M,0.9,19.73,0.22,0
2013,350339,E,0,5.42,0,0
2013,350340,E,0,4.96,0,0
2013,350LEA,E,0.5,7.84,0,0
2013,350LEA,H,1.07,25.21,1.27,0
2013,350LEA,M,0.85,23.47,0.1,0
2013,35A000,I,0.57,7.47,0,0
2013,360310,H,0.84,29.68,0.14,0
2013,360320,E,0,0.88,0,0
2013,360324,M,0.26,15.79,0.26,0
2013,360332,E,0,12.31,0,0
2013,360336,H,1.03,107.41,0.17,0
2013,360337,H,0.85,14.53,0,0
2013,360338,E,0,4.8,0,0
2013,360339,E,0,0.87,0,0
2013,360340,E,0,1.56,0,0
2013,360344,E,0.15,7.02,0,0
2013,360348,E,0,4.49,0,0
2013,360352,E,0,1.75,0,0
2013,360360,H,0.7,22.3,0,0
2013,360364,E,0,1.85,0,0
2013,360372,T,0.88,230.09,1.77,0
2013,360376,E,0,2.49,0,0
2013,360380,M,0.12,9.44,0,0
2013,360390,H,1.35,40.51,0.2,0
2013,360392,E,0,45.63,0,0
2013,360394,,0.62,0.62,0,0
2013,360396,H,0.26,20.29,0,0
2013,360400,E,0,5.85,0,0
2013,360408,M,1.11,59.5,0.28,0
2013,360416,E,0,1.21,0,0
2013,360418,H,0,0.18,0,0
2013,360426,M,0.4,15.59,0.26,0
2013,360428,H,0.42,48.49,0.52,0
2013,360430,E,0,0,0,0
2013,360431,M,0.41,19.43,0,0
2013,360432,E,0,6.21,0.23,0
2013,360436,M,1,66.67,0.17,0
2013,360438,E,0,34.67,0,0
2013,360440,E,0.18,2.77,0,0
2013,360448,E,0,8.39,0,0
2013,360456,M,0.4,13.32,0.53,0
2013,360460,E,0,19.04,0,0
2013,360464,E,0,2.91,0,0
2013,360468,E,0,3.75,0,0
2013,360470,H,0.39,16.47,0,0
2013,360478,E,0.56,12.31,0,0
2013,360480,E,0,19.12,0,0
2013,360482,E,0,0,0,0
2013,360484,E,0.25,30.79,0,0
2013,360488,E,0,4.83,0,0
2013,360490,E,0.32,7.47,0,0
2013,360492,E,0.36,9.96,0,0
2013,360494,H,0.24,8.71,0.24,0.08
2013,360498,M,0.61,46.59,0.24,0
2013,360499,E,0,3.94,0,0
2013,360500,M,0.56,18.13,0,0
2013,360504,E,0.32,3.82,0,0
2013,360510,E,0.16,7.96,0,0
2013,360514,M,0.6,20.24,0,0
2013,360520,E,0,18.07,0,0
2013,360526,M,0.27,109.16,0.27,0
2013,360LEA,E,0.08,8.73,0.01,0
2013,360LEA,H,0.62,30.28,0.15,0.01
2013,360LEA,M,0.52,32.22,0.19,0
2013,360LEA,T,0.88,230.09,1.77,0
2013,36B000,A,0,12.28,0,0
2013,36C000,I,0.25,9.38,0,0
2013,370304,E,0,2.48,0,0
2013,370308,M,0,16.33,0,0
2013,370312,H,1.23,27.51,0.88,0
2013,370316,E,0,0.37,0,0
2013,370324,E,0,3.75,0,0
2013,370LEA,E,0,2.12,0,0
2013,370LEA,H,1.23,27.51,0.88,0
2013,370LEA,M,0,16.33,0,0
2013,380306,E,0,1.7,0,0
2013,380308,H,0,2.41,0,0
2013,380310,M,0,4.39,0,0
2013,380LEA,A,,,,
2013,380LEA,E,0,1.7,0,0
2013,380LEA,H,0,2.41,0,0
2013,380LEA,M,0,4.39,0,0
2013,390309,M,1.47,3.37,0,0
2013,390311,E,0,2.26,0,0
2013,390312,E,0,0.42,0,0
2013,390314,A,8.89,602.22,0,0
2013,390316,E,0.22,4.42,0,0
2013,390320,M,0.57,4.41,0.14,0
2013,390322,H,1.22,1.91,0.35,0
2013,390323,H,0.53,1.06,0,0
2013,390324,H,5.33,4.7,0,0
2013,390331,M,0,3.46,0,0
2013,390333,E,0.21,7.87,0,0
2013,390334,M,0,14.72,0,0
2013,390336,E,0,3.17,0,0
2013,390360,E,0.58,13.74,0.29,0
2013,390362,E,0.19,2.66,0,0
2013,390364,E,0,17.3,0.17,0
2013,390368,E,0.33,1.67,0,0
2013,390700,H,1.67,1,0.33,0
2013,390704,H,0.92,5.75,0.23,0
2013,390705,H,1.69,9.2,0.24,0
2013,390LEA,A,8.89,602.22,0,0
2013,390LEA,E,0.16,6.4,0.05,0
2013,390LEA,H,2.27,4.27,0.2,0
2013,390LEA,M,0.54,6.13,0.05,0
2013,390LEA,T,,,,
2013,400308,H,0.85,115.96,0,0.12
2013,400312,M,0.52,43.02,0,0
2013,400315,H,0,9.77,0,0
2013,400318,E,0,1.93,0,0
2013,400321,E,0,3.37,0,0
2013,400332,E,0,10,0,0
2013,400LEA,E,0,5,0,0
2013,400LEA,H,0.73,101.25,0,0.1
2013,400LEA,M,0.52,43.02,0,0
2013,410304,E,0,3.11,0,0
2013,410307,E,0.27,4.92,0,0
2013,410310,E,0,1.64,0,0
2013,410313,M,0.75,11.29,0,0
2013,410316,M,0.85,19.89,0,0
2013,410319,H,1.88,30.65,0,0
2013,410322,E,0,2.68,0,0
2013,410325,M,2.42,32.26,0,0
2013,410326,H,3.96,4.95,0,0
2013,410328,E,0.49,12.99,0,0
2013,410331,E,0.33,1.99,0,0
2013,410334,E,0,2.61,0,0
2013,410337,E,0.25,1.98,0,0
2013,410340,E,0.25,2.54,0,0
2013,410341,M,0,1.22,0,0
2013,410343,E,0,0,0,0
2013,410346,E,0.43,1.56,0,0
2013,410349,E,0.52,12.24,0,0
2013,410355,H,1.64,53.81,0,0
2013,410358,H,2.97,26.51,0,0
2013,410361,E,0,0,0,0
2013,410364,E,0,10.66,0,0
2013,410366,E,0.5,2.66,0,0
2013,410367,M,1.36,24.97,0,0
2013,410370,E,0.27,1.89,0,0
2013,410373,E,0.27,7.43,0,0
2013,410376,E,1.03,8.25,0.69,0
2013,410379,A,0,0,0,0
2013,410382,E,0.22,1.74,0,0
2013,410385,E,0.9,9.42,0,0
2013,410388,E,0,3.19,0,0
2013,410390,H,0,0.83,0,0
2013,410391,T,1.09,6.56,0,0
2013,410394,H,1.25,11.2,0,0
2013,410395,H,0,0,0,0
2013,410396,M,0,48.96,0,0
2013,410397,M,0.93,21.07,0,0
2013,410398,A,2.03,2.85,0,0
2013,410399,H,0,1.46,0,0
2013,410400,E,0.18,2.5,0,0
2013,410401,H,0,0,0,0
2013,410402,M,3.22,63.89,0,0
2013,410403,E,0,2.47,0,0
2013,410406,H,2.19,25.67,0.07,0
2013,410407,H,0,0.73,0,0
2013,410408,H,1.6,5.6,0,0
2013,410409,E,0.46,4.84,0,0
2013,410412,E,0.32,3.34,0,0
2013,410415,M,0.91,27.95,0,0
