year,agency_code,csi_lp,csi_lg,tsi_cu,tsi_at
2018,360432,N,N,Y,Y
2018,360436,N,N,Y,Y
2018,360438,N,N,Y,Y
2018,360440,N,N,Y,Y
2018,360448,N,N,N,N
2018,360456,N,N,Y,Y
2018,360464,N,N,N,N
2018,360468,N,N,Y,Y
2018,360470,N,N,Y,Y
2018,360478,N,N,Y,Y
2018,360480,N,N,Y,Y
2018,360482,N,N,Y,Y
2018,360488,N,N,Y,Y
2018,360490,N,N,Y,Y
2018,360492,N,N,Y,Y
2018,360494,N,N,Y,Y
2018,360498,N,N,Y,Y
2018,360499,N,N,Y,Y
2018,360500,N,N,Y,Y
2018,360504,N,N,Y,Y
2018,360510,N,N,Y,Y
2018,360514,N,N,Y,Y
2018,360520,N,N,Y,Y
2018,360526,N,N,Y,Y
2018,360550,N,N,N,N
2018,36B000,N,N,Y,N
2018,36C000,N,N,Y,Y
2018,370304,N,N,Y,Y
2018,370308,N,N,Y,Y
2018,370312,N,N,Y,Y
2018,370316,N,N,N,N
2018,370324,N,N,Y,Y
2018,380306,N,N,Y,Y
2018,380308,N,N,N,N
2018,380310,N,N,Y,Y
2018,390309,N,N,Y,Y
2018,390311,N,N,Y,Y
2018,390312,N,N,N,N
2018,390314,N,N,N,N
2018,390316,N,N,Y,Y
2018,390320,N,N,Y,Y
2018,390322,N,N,N,N
2018,390323,N,N,N,N
2018,390324,N,N,Y,Y
2018,390331,N,N,Y,Y
2018,390333,N,N,N,N
2018,390334,N,N,Y,Y
2018,390336,N,N,Y,Y
2018,390352,N,N,Y,Y
2018,390360,N,N,Y,Y
2018,390362,N,N,Y,Y
2018,390364,N,N,Y,Y
2018,390368,N,N,N,N
2018,390700,N,N,N,N
2018,39A000,N,N,Y,Y
2018,39B000,N,N,N,N
2018,400308,N,N,Y,Y
2018,400312,N,N,Y,Y
2018,400315,N,N,N,N
2018,400318,N,N,Y,Y
2018,400321,N,N,Y,Y
2018,400332,N,N,Y,Y
2018,410304,N,N,N,N
2018,410307,N,N,Y,Y
2018,410310,N,N,Y,Y
2018,410311,N,N,Y,Y
2018,410313,N,N,Y,Y
2018,410316,N,N,Y,Y
2018,410319,N,N,N,N
2018,410322,N,N,Y,Y
2018,410325,N,N,Y,Y
2018,410326,N,N,N,N
2018,410328,Y,N,N,N
2018,410331,N,N,Y,Y
2018,410334,N,N,Y,Y
2018,410337,N,N,Y,N
2018,410340,N,N,Y,Y
2018,410341,N,N,N,N
2018,410343,N,N,N,N
2018,410346,N,N,N,N
2018,410349,N,N,Y,Y
2018,410355,N,N,Y,Y
2018,410358,N,N,Y,Y
2018,410361,N,N,N,N
2018,410364,Y,N,N,N
2018,410366,Y,N,N,N
2018,410367,N,N,Y,Y
2018,410370,N,N,Y,Y
2018,410373,N,N,Y,Y
2018,410376,N,N,Y,Y
2018,410379,N,N,Y,Y
2018,410382,N,N,Y,Y
2018,410385,N,N,Y,Y
2018,410388,N,N,Y,Y
2018,410390,N,N,N,N
2018,410391,N,N,Y,Y
2018,410394,N,N,Y,Y
2018,410395,N,N,N,N
2018,410397,N,N,Y,Y
2018,410398,Y,N,N,N
2018,410399,N,N,N,N
2018,410400,N,N,Y,N
2018,410401,N,N,N,N
2018,410402,Y,N,N,N
2018,410403,Y,N,N,N
2018,410406,N,N,N,N
2018,410407,N,N,N,N
2018,410408,N,N,N,N
2018,410409,N,N,Y,Y
2018,410412,N,N,Y,Y
2018,410415,Y,N,N,N
2018,410418,N,N,Y,Y
2018,410421,N,N,Y,Y
2018,410423,N,N,N,N
2018,410424,N,N,Y,N
2018,410427,N,N,Y,Y
2018,410430,N,N,Y,Y
2018,410436,N,N,Y,Y
2018,410437,N,N,Y,Y
2018,410439,N,N,Y,Y
2018,410442,N,N,Y,Y
2018,410448,N,N,Y,Y
2018,410451,N,N,Y,N
2018,410454,N,N,Y,Y
2018,410457,N,N,Y,Y
2018,410458,N,N,Y,Y
2018,410460,N,N,Y,Y
2018,410461,N,N,Y,Y
2018,410462,N,N,Y,Y
2018,410463,N,N,Y,Y
2018,410464,N,N,Y,Y
2018,410466,N,N,N,N
2018,410469,N,N,Y,Y
2018,410472,N,N,N,N
2018,410478,N,N,N,N
2018,410481,N,N,Y,Y
2018,410483,N,N,N,N
2018,410484,N,N,Y,Y
2018,410486,N,N,N,N
2018,410487,N,N,Y,Y
2018,410488,N,N,Y,Y
2018,410489,N,N,N,N
2018,410490,N,N,N,N
2018,410491,N,N,N,N
2018,410493,N,N,N,N
2018,410496,N,N,Y,Y
2018,410499,N,N,Y,Y
2018,410502,N,N,N,N
2018,410505,N,N,Y,Y
2018,410508,N,N,N,N
2018,410511,N,N,N,N
2018,410514,N,N,Y,Y
2018,410517,N,N,Y,Y
2018,410522,N,N,Y,Y
2018,410523,N,N,Y,Y
2018,410529,N,N,Y,Y
2018,410530,N,N,Y,Y
2018,410532,N,N,Y,Y
2018,410533,N,N,Y,Y
2018,410534,N,N,N,N
2018,410535,N,N,Y,Y
2018,410538,N,N,Y,Y
2018,410541,N,N,Y,Y
2018,410542,N,N,Y,Y
2018,410544,N,N,Y,N
2018,410545,N,N,N,N
2018,410547,N,N,N,N
2018,410550,N,N,Y,Y
2018,410553,N,N,N,N
2018,410556,N,N,Y,Y
2018,410559,N,N,N,N
2018,410562,N,N,N,N
2018,410565,N,N,Y,Y
2018,410568,N,N,N,N
2018,410569,N,N,N,N
2018,410571,N,N,N,N
2018,410574,N,N,N,N
2018,410577,N,N,Y,Y
2018,410578,N,N,Y,Y
2018,410579,N,N,N,N
2018,410580,N,N,Y,Y
2018,410583,Y,N,N,N
2018,410586,N,N,Y,Y
2018,410589,N,N,N,N
2018,410592,Y,N,N,N
2018,410595,N,N,Y,Y
2018,410598,N,N,Y,Y
2018,41B000,N,N,Y,N
2018,41C000,N,N,Y,Y
2018,41D000,N,N,N,N
2018,41F000,N,N,Y,Y
2018,41G000,N,N,N,N
2018,41H000,N,N,Y,Y
2018,41J000,N,N,N,N
2018,41K000,N,N,Y,Y
2018,41L000,N,N,Y,Y
2018,420304,N,N,Y,Y
2018,420316,N,N,Y,N
2018,420324,Y,N,N,N
2018,420328,N,N,Y,Y
2018,420336,N,N,N,N
2018,420340,N,N,Y,Y
2018,420346,N,N,Y,Y
2018,420348,N,N,N,N
2018,420358,N,N,N,N
2018,420376,N,N,Y,Y
2018,421304,N,N,Y,Y
2018,421306,N,N,Y,Y
2018,421316,N,N,Y,N
2018,421328,N,N,Y,Y
2018,422310,N,N,N,N
2018,422314,N,N,Y,Y
2018,422315,Y,Y,N,N
2018,422318,N,N,Y,Y
2018,42A000,N,N,Y,Y
2018,430304,N,N,Y,Y
2018,430308,N,N,Y,Y
2018,430312,N,N,Y,Y
2018,430316,N,N,Y,Y
2018,430320,N,N,Y,Y
2018,430328,N,N,Y,Y
2018,430330,N,N,Y,Y
2018,430332,N,N,Y,Y
2018,430336,N,N,Y,Y
2018,430340,N,N,Y,Y
2018,430341,N,N,N,N
2018,430344,N,N,Y,Y
2018,430345,N,N,Y,Y
2018,430346,N,N,Y,Y
2018,430347,N,N,Y,Y
2018,430348,N,N,Y,Y
2018,430349,N,N,Y,N
2018,430351,N,N,Y,Y
2018,430352,N,N,Y,Y
2018,430358,N,N,Y,Y
2018,430368,N,N,Y,Y
2018,430369,N,N,Y,N
2018,430370,N,N,Y,Y
2018,430371,N,N,N,N
2018,430376,N,N,Y,Y
2018,430378,N,N,Y,Y
2018,430380,N,N,Y,Y
2018,430384,N,N,Y,Y
2018,430386,N,N,Y,Y
2018,43C000,N,N,N,N
2018,440314,N,N,N,N
2018,440318,N,N,Y,Y
2018,440320,N,N,Y,Y
2018,440326,N,Y,N,N
2018,440328,N,N,Y,Y
2018,440332,N,N,N,N
2018,440346,N,N,N,N
2018,440348,N,N,Y,Y
2018,440349,N,N,Y,Y
2018,440350,N,N,N,N
2018,440364,N,N,Y,N
2018,440368,N,N,N,N
2018,440378,N,N,N,N
2018,440390,N,N,Y,Y
2018,440396,N,N,Y,Y
2018,44A000,N,N,Y,Y
2018,450301,N,N,Y,Y
2018,450302,N,N,Y,Y
2018,450306,N,N,Y,Y
2018,450307,N,N,Y,Y
2018,450308,N,N,Y,Y
2018,450316,N,N,Y,Y
2018,450322,N,N,Y,Y
2018,450324,N,N,N,N
2018,450328,N,N,Y,Y
2018,450332,N,N,N,N
2018,450333,N,N,N,N
2018,450334,N,N,N,N
2018,450335,N,N,Y,Y
2018,450336,N,N,Y,Y
2018,450339,N,N,N,N
2018,450340,N,N,Y,Y
2018,450341,N,N,N,N
2018,450342,N,N,Y,N
2018,450343,N,Y,N,N
2018,450344,N,N,N,N
2018,450346,N,N,Y,Y
2018,450352,N,N,N,N
2018,450354,N,N,N,N
2018,45A000,N,N,Y,Y
2018,45B000,N,N,N,N
2018,460308,N,N,Y,Y
2018,460312,N,N,Y,Y
2018,460318,N,N,Y,Y
2018,460320,N,N,Y,Y
2018,460322,N,N,N,N
2018,460332,N,N,Y,N
2018,460340,N,N,N,N
2018,470310,N,N,N,N
2018,470312,N,N,Y,Y
2018,470316,N,N,Y,N
2018,470320,N,N,Y,Y
2018,470328,N,N,Y,Y
2018,470330,N,N,Y,Y
2018,470332,N,N,Y,Y
2018,470336,N,N,N,N
2018,470340,N,N,N,N
2018,470342,N,N,Y,Y
2018,470346,N,N,Y,Y
2018,470441,N,N,Y,Y
2018,470442,N,N,Y,Y
2018,470443,N,N,N,N
2018,480306,N,N,Y,Y
2018,480316,N,N,N,N
2018,480318,N,N,Y,Y
2018,490307,N,N,N,N
2018,490308,N,N,Y,Y
2018,490310,N,N,N,N
2018,490312,N,N,Y,Y
2018,490316,N,N,N,N
2018,490318,N,N,Y,Y
2018,490319,N,N,Y,Y
2018,490320,N,N,N,N
2018,490324,N,N,N,N
2018,490326,N,N,Y,Y
2018,490327,N,N,Y,Y
2018,490332,N,N,Y,Y
2018,490335,N,N,N,N
2018,490336,N,N,N,N
2018,490337,N,N,Y,Y
2018,490338,N,N,Y,Y
2018,490344,N,N,N,N
2018,490345,N,N,Y,Y
2018,490346,N,N,N,N
2018,490347,N,N,N,N
2018,490348,N,N,Y,Y
2018,490349,N,N,Y,Y
2018,490350,N,Y,Y,Y
2018,490352,N,N,Y,Y
2018,490354,N,N,Y,Y
2018,490355,N,N,N,N
2018,490356,N,N,N,N
2018,490360,N,N,Y,Y
2018,490362,N,N,N,N
2018,490363,N,N,Y,Y
2018,490364,N,N,Y,Y
2018,490366,N,N,Y,Y
2018,490368,N,N,Y,Y
2018,490380,N,N,Y,Y
2018,490384,N,N,Y,Y
2018,490390,N,N,N,N
2018,491303,N,N,N,N
2018,491305,N,N,N,N
2018,491306,N,N,Y,N
2018,491308,N,N,Y,Y
2018,491312,N,N,Y,Y
2018,491316,N,N,Y,N
2018,491318,N,N,N,N
2018,491320,N,N,N,N
2018,49B000,N,N,N,N
2018,49D000,N,N,Y,Y
2018,49E000,N,N,N,N
2018,49F000,N,N,N,N
2018,49G000,N,N,Y,Y
2018,500302,N,N,Y,Y
2018,500304,N,N,Y,Y
2018,500314,N,N,Y,Y
2018,500316,N,N,N,N
2018,500323,N,N,N,N
2018,500324,N,Y,Y,Y
2018,500332,N,N,Y,Y
2018,500337,N,N,Y,Y
2018,500340,N,N,N,N
2018,50A000,N,N,Y,Y
2018,50Z000,N,N,N,N
2018,510308,N,N,Y,Y
2018,510310,N,N,Y,Y
2018,510324,N,N,Y,Y
2018,510325,N,N,N,N
2018,510326,N,N,Y,Y
2018,510327,N,N,N,N
2018,510328,N,N,Y,N
2018,510329,N,N,Y,N
2018,510330,N,N,Y,Y
2018,510332,N,N,Y,Y
2018,510333,N,N,Y,Y
2018,510334,N,N,Y,Y
2018,510336,N,N,Y,Y
2018,510340,N,N,Y,Y
2018,510342,N,N,Y,Y
2018,510343,N,N,Y,Y
2018,510344,N,N,Y,Y
2018,510356,N,N,N,N
2018,510357,N,N,N,N
2018,510358,N,N,Y,Y
2018,510359,N,N,Y,Y
2018,510360,N,N,Y,Y
2018,510364,N,N,Y,Y
2018,510367,N,N,N,N
2018,510368,N,N,Y,Y
2018,510372,N,N,Y,Y
2018,510373,N,N,N,N
2018,510374,N,N,Y,Y
2018,510376,N,N,Y,N
2018,510377,N,N,Y,Y
2018,510378,N,N,Y,Y
2018,510379,N,N,Y,Y
2018,510382,N,N,N,N
2018,510388,N,N,Y,Y
2018,510390,Y,N,N,N
2018,510396,N,N,Y,Y
2018,510397,N,N,Y,Y
2018,510399,N,N,Y,N
2018,510402,N,N,Y,N
2018,510404,N,N,Y,Y
2018,510406,N,N,Y,Y
2018,510408,N,N,Y,Y
2018,510410,N,N,Y,Y
2018,510411,N,N,Y,Y
2018,510412,N,N,Y,Y
2018,510414,N,N,Y,Y
2018,51A000,N,N,N,N
2018,520304,N,N,N,N
2018,520308,N,N,Y,Y
2018,520320,N,N,N,N
2018,520324,N,N,Y,Y
2018,520328,N,N,N,N
2018,520336,N,N,Y,Y
2018,530302,N,N,Y,Y
2018,530306,N,Y,Y,Y
2018,530308,N,N,Y,Y
2018,530312,N,N,Y,N
2018,530314,N,N,Y,Y
2018,530316,N,N,Y,Y
2018,530320,N,N,Y,Y
2018,530335,N,N,N,N
2018,530336,N,N,Y,Y
2018,530340,N,N,Y,Y
2018,530341,N,N,Y,Y
2018,530343,N,N,Y,Y
2018,530346,N,N,N,N
2018,530354,N,N,Y,Y
2018,530356,N,N,Y,Y
2018,530358,N,N,N,N
2018,540304,N,N,Y,Y
2018,540308,N,N,Y,Y
2018,540312,N,N,Y,Y
2018,540315,N,N,Y,Y
2018,540316,N,N,N,N
2018,540317,N,N,N,N
2018,540318,Y,Y,N,N
2018,540320,N,N,N,N
2018,540324,N,N,Y,N
2018,540325,N,N,Y,Y
2018,540326,N,N,Y,Y
2018,540328,N,N,N,N
2018,540330,N,N,Y,Y
2018,540336,N,N,Y,Y
2018,540338,Y,N,N,N
2018,540340,N,N,Y,Y
2018,540344,N,N,Y,Y
2018,54A000,N,N,Y,Y
2018,550308,N,N,Y,Y
2018,550312,N,N,Y,Y
2018,550314,N,N,N,N
2018,550316,N,N,Y,Y
2018,550320,N,N,Y,Y
2018,550322,N,N,Y,Y
2018,550324,N,N,Y,Y
2018,550328,N,N,Y,N
2018,550330,N,N,N,N
2018,550332,N,N,N,N
2018,550334,N,N,Y,Y
2018,550336,N,N,N,N
2018,550340,N,N,Y,Y
2018,550342,N,N,Y,Y
2018,550344,N,N,Y,Y
2018,550348,N,N,Y,Y
2018,550349,N,N,Y,Y
2018,550350,N,N,Y,Y
2018,550356,N,N,N,N
2018,550360,N,N,Y,Y
2018,550362,N,N,N,N
2018,550364,N,N,N,N
2018,550368,N,N,N,N
2018,550372,N,N,Y,Y
2018,55A000,N,N,N,N
2018,560304,N,N,N,N
2018,560316,N,N,Y,Y
2018,560320,N,N,Y,Y
2018,560324,N,N,Y,Y
2018,560328,N,N,Y,N
2018,560329,N,N,N,N
2018,560330,N,N,Y,N
2018,560331,N,N,Y,Y
2018,560332,N,N,N,N
2018,560338,N,N,N,N
2018,560350,N,Y,Y,Y
2018,570306,N,N,N,N
2018,570312,N,N,N,N
2018,570317,N,N,N,N
2018,570318,N,N,Y,Y
2018,570319,N,N,Y,Y
2018,570320,N,N,N,N
2018,580308,N,N,Y,Y
2018,580312,N,N,Y,Y
2018,580316,N,N,Y,Y
2018,580320,Y,N,N,N
2018,580324,N,N,Y,Y
2018,580344,N,Y,Y,Y
2018,580350,N,N,Y,Y
2018,580356,N,N,Y,Y
2018,580368,N,N,Y,Y
2018,580372,N,N,Y,Y
2018,58B000,N,N,Y,Y
2018,590306,N,N,Y,Y
2018,590310,N,N,Y,Y
2018,590316,N,N,N,N
2018,590320,N,N,Y,Y
2018,590328,N,N,N,N
2018,590330,N,N,Y,Y
2018,590332,N,N,Y,Y
2018,590336,N,N,N,N
2018,590340,N,N,Y,Y
2018,590344,N,N,Y,Y
2018,590352,N,N,Y,Y
2018,590356,N,N,Y,Y
2018,590393,N,Y,Y,Y
2018,600300,N,N,Y,Y
2018,600301,N,N,Y,Y
2018,600302,N,N,N,N
2018,600305,N,N,Y,Y
2018,600308,Y,N,N,N
2018,600311,N,N,Y,Y
2018,600312,N,N,N,N
2018,600313,N,N,N,N
2018,600314,N,N,Y,Y
2018,600316,N,N,Y,Y
2018,600317,N,N,Y,Y
2018,600318,N,N,Y,Y
2018,600319,N,N,Y,Y
2018,600322,N,N,N,N
2018,600328,N,N,N,N
2018,600329,N,N,Y,Y
2018,600333,N,N,Y,N
2018,600334,N,N,N,N
2018,600335,N,N,Y,Y
2018,600336,N,N,N,N
2018,600338,N,N,N,N
2018,600341,N,N,Y,Y
2018,600344,N,N,N,N
2018,600345,N,N,N,N
2018,600346,N,N,Y,Y
2018,600349,N,N,Y,Y
2018,600351,N,N,Y,Y
2018,600352,N,N,Y,Y
2018,600353,N,N,Y,Y
2018,600357,N,N,Y,N
2018,600361,N,N,N,N
2018,600362,N,N,Y,Y
2018,600364,Y,N,N,N
2018,600365,N,N,Y,Y
2018,600366,N,N,Y,Y
2018,600367,N,N,Y,Y
2018,600368,N,N,Y,Y
2018,600369,N,N,Y,Y
2018,600374,N,N,Y,Y
2018,600377,N,N,N,N
2018,600379,N,N,Y,Y
2018,600381,N,N,Y,Y
2018,600382,N,N,N,N
2018,600383,N,N,N,N
2018,600384,N,N,Y,Y
2018,600385,N,N,Y,Y
2018,600386,N,N,N,N
2018,600392,N,N,N,N
2018,600394,N,N,Y,N
2018,600397,N,Y,Y,Y
2018,600398,N,N,N,N
2018,600399,N,N,Y,Y
2018,600404,N,N,N,N
2018,600405,N,Y,Y,N
2018,600406,N,N,N,N
2018,600408,N,N,Y,Y
2018,600409,N,N,Y,Y
2018,600410,N,N,Y,Y
2018,600411,N,N,Y,Y
2018,600412,N,N,Y,Y
2018,600413,N,N,N,N
2018,600414,N,N,Y,Y
2018,600415,N,N,N,N
2018,600416,N,N,Y,Y
2018,600418,N,N,Y,N
2018,600420,N,N,N,N
2018,600422,N,N,Y,Y
2018,600424,N,N,Y,Y
2018,600426,N,N,N,N
2018,600428,Y,N,N,N
2018,600429,N,N,Y,Y
2018,600431,N,N,N,N
2018,600432,N,N,N,N
2018,600433,N,N,N,N
2018,600434,N,N,Y,Y
2018,600435,N,N,N,N
2018,600436,N,N,Y,Y
2018,600437,N,N,N,N
2018,600438,N,N,Y,Y
2018,600439,Y,N,N,N
2018,600440,N,N,N,N
2018,600442,N,N,Y,Y
2018,600443,N,N,N,N
2018,600444,N,N,Y,Y
2018,600445,N,N,Y,N
2018,600446,N,N,Y,Y
2018,600447,N,N,Y,Y
2018,600448,N,N,Y,Y
2018,600449,N,N,Y,N
2018,600450,N,N,Y,Y
2018,600451,N,N,N,N
2018,600453,N,N,Y,Y
2018,600454,N,N,Y,Y
2018,600455,N,N,Y,Y
2018,600457,N,N,Y,Y
2018,600459,N,N,Y,Y
2018,600461,Y,N,N,N
2018,600462,N,N,Y,Y
2018,600463,N,N,Y,Y
2018,600464,N,N,N,N
2018,600466,N,N,N,N
2018,600468,N,N,Y,Y
2018,600471,N,N,Y,Y
2018,600474,N,N,Y,Y
2018,600475,N,N,N,N
2018,600478,N,N,Y,Y
2018,600479,N,N,Y,Y
2018,600480,N,N,Y,N
2018,600481,N,N,Y,Y
2018,600482,N,N,N,N
2018,600484,N,N,Y,Y
2018,600485,N,N,Y,Y
2018,600488,N,N,Y,Y
2018,600489,Y,N,N,N
2018,600491,N,N,N,N
2018,600492,N,N,N,N
2018,600493,N,N,N,N
2018,600494,N,N,N,N
2018,600496,N,N,Y,Y
2018,600497,N,N,N,N
2018,600498,N,N,Y,Y
2018,600499,N,N,N,N
2018,600500,N,N,Y,Y
2018,600501,N,N,Y,Y
2018,600503,N,N,Y,Y
2018,600507,N,N,N,N
2018,600508,N,N,N,N
2018,600509,N,N,Y,Y
2018,600512,N,N,Y,Y
2018,600513,N,N,N,N
2018,600514,N,N,Y,Y
2018,600515,Y,N,N,N
2018,600516,N,N,Y,Y
2018,600517,N,N,Y,Y
2018,600518,N,N,Y,Y
2018,600519,N,N,Y,Y
2018,600520,Y,N,N,N
2018,600521,N,N,Y,Y
2018,600522,N,N,N,N
2018,600527,N,N,Y,Y
2018,600530,N,N,Y,Y
2018,600532,N,N,N,N
2018,600534,N,N,Y,Y
2018,600535,N,N,N,N
2018,600537,N,N,N,N
2018,600538,N,N,Y,Y
2018,600545,N,N,Y,Y
2018,600546,N,N,Y,Y
2018,600549,N,N,Y,Y
2018,600550,N,N,Y,Y
2018,600553,N,N,Y,Y
2018,600557,N,N,N,N
2018,600558,N,N,Y,Y
2018,600562,N,N,Y,Y
2018,600565,N,N,Y,Y
2018,600566,N,N,Y,Y
2018,600567,N,N,N,N
2018,600569,N,N,N,N
2018,600571,N,N,N,N
2018,600574,N,N,Y,Y
2018,600576,N,N,Y,Y
2018,600577,N,N,Y,Y
2018,600579,N,N,N,N
2018,600582,N,N,N,N
2018,600586,N,N,Y,Y
2018,600587,N,N,Y,Y
2018,600588,N,N,Y,Y
2018,600589,N,N,Y,Y
2018,600590,N,N,Y,Y
2018,600592,N,N,N,N
2018,600594,N,N,N,N
2018,600693,N,N,Y,Y
2018,600694,N,N,N,N
2018,600695,N,N,N,N
2018,600696,N,N,N,N
2018,600697,N,N,N,N
2018,60B000,N,N,Y,Y
2018,60D000,N,N,N,N
2018,60F000,N,N,N,N
2018,60G000,N,N,Y,Y
2018,60I000,N,N,N,N
2018,60J000,N,N,Y,Y
2018,60K000,N,N,Y,Y
2018,60L000,N,N,Y,Y
2018,60M000,N,N,N,N
2018,60N000,N,N,N,N
2018,60P000,N,N,N,N
2018,60Q000,N,N,Y,Y
2018,60S000,N,N,Y,N
2018,60U000,N,Y,Y,Y
2018,60V000,Y,N,N,N
2018,60Y000,N,N,Y,Y
2018,610302,N,N,Y,Y
2018,610310,N,N,N,N
2018,610320,N,N,Y,N
2018,610322,N,N,N,N
2018,610326,N,N,Y,Y
2018,610332,N,N,N,N
2018,610334,N,N,N,N
2018,61J000,N,N,Y,Y
2018,61K000,N,N,Y,Y
2018,61L000,N,Y,Y,Y
2018,61M000,N,N,Y,Y
2018,61N000,N,N,N,N
2018,61P000,N,N,N,N
2018,61Q000,N,N,Y,Y
2018,61R000,N,N,N,N
2018,61S000,N,N,N,N
2018,61T000,N,N,N,N
2018,61U000,Y,N,N,N
2018,620310,N,Y,N,N
2018,620312,N,N,Y,Y
2018,620314,N,N,Y,Y
2018,620316,N,N,Y,Y
2018,620318,N,N,N,N
2018,620324,N,N,Y,Y
2018,620330,N,N,Y,Y
2018,620334,N,N,Y,Y
2018,620336,N,N,Y,Y
2018,620339,N,N,Y,Y
2018,620340,N,N,Y,Y
2018,620350,N,N,N,N
2018,630304,N,N,Y,Y
2018,630308,N,N,Y,Y
2018,630312,N,N,Y,Y
2018,630316,N,N,Y,Y
2018,630317,N,N,Y,Y
2018,630320,N,N,Y,Y
2018,630324,N,N,Y,Y
2018,630328,N,N,Y,Y
2018,630330,N,N,Y,Y
2018,630331,N,N,Y,Y
2018,630332,N,N,Y,Y
2018,630336,N,N,N,N
2018,630342,N,N,N,N
2018,630348,N,N,Y,Y
2018,630350,N,N,Y,Y
2018,630352,N,N,Y,Y
2018,630356,N,N,Y,Y
2018,630360,N,N,N,N
2018,630364,N,N,Y,Y
2018,630368,N,N,N,N
2018,630373,N,N,N,N
2018,630374,N,N,Y,Y
2018,630376,N,N,Y,Y
2018,63A000,N,N,N,N
2018,63B000,N,N,Y,Y
2018,640302,Y,N,N,N
2018,640304,N,N,Y,Y
2018,640306,N,N,Y,Y
2018,640308,N,N,Y,Y
2018,640316,N,N,N,N
2018,640320,N,N,Y,Y
2018,640324,N,N,Y,Y
2018,640326,Y,N,N,N
2018,640328,N,N,Y,Y
2018,640329,N,N,Y,Y
2018,640332,N,N,Y,Y
2018,640334,Y,N,N,N
2018,640335,Y,N,N,N
2018,640336,N,N,Y,Y
2018,640340,N,N,N,N
2018,640346,N,N,Y,Y
2018,640347,N,N,N,N
2018,640348,N,N,N,N
2018,640350,N,N,Y,Y
2018,640358,N,N,Y,Y
2018,640360,N,N,Y,Y
2018,640361,N,N,Y,Y
2018,640362,N,N,Y,Y
2018,640364,N,N,Y,Y
2018,640376,N,N,Y,Y
2018,640384,N,N,Y,Y
2018,640396,Y,N,N,N
2018,640400,N,N,Y,Y
2018,64A000,N,N,Y,Y
2018,650304,N,N,Y,Y
2018,650308,N,N,Y,Y
2018,650309,N,N,Y,Y
2018,650310,N,N,N,N
2018,650312,N,N,Y,Y
2018,650316,N,N,Y,N
2018,650323,N,N,Y,Y
2018,650324,N,N,Y,Y
2018,650325,N,N,Y,Y
2018,650326,N,N,Y,Y
2018,650327,N,N,N,N
2018,650328,N,N,Y,Y
2018,650332,N,N,Y,Y
2018,650338,N,N,N,N
2018,650339,N,N,N,N
2018,650340,N,N,N,N
2018,650341,N,N,Y,Y
2018,650342,N,N,Y,Y
2018,650343,N,N,Y,Y
2018,650345,N,N,Y,Y
2018,650346,N,N,Y,Y
2018,650348,N,N,Y,Y
2018,650350,N,N,Y,Y
2018,650351,N,N,Y,Y
2018,650352,N,N,Y,Y
2018,650353,N,N,Y,Y
2018,650354,N,N,Y,Y
2018,650355,N,Y,Y,Y
2018,650356,N,N,N,N
2018,650362,N,N,Y,Y
2018,650364,N,N,Y,Y
2018,650366,N,N,N,N
2018,650368,N,N,N,N
2018,650380,N,N,N,N
2018,650384,N,N,Y,Y
2018,650392,N,N,Y,Y
2018,650394,N,N,N,N
2018,650395,N,N,N,N
2018,650400,N,N,Y,Y
2018,650404,N,N,Y,Y
2018,650408,N,N,N,N
2018,650409,Y,N,N,N
2018,650420,N,N,N,N
2018,65A000,N,N,Y,Y
2018,65B000,N,N,N,N
2018,65C000,N,N,N,N
2018,65D000,N,N,Y,Y
2018,65F000,N,N,Y,Y
2018,65G000,N,N,Y,Y
2018,660306,N,N,N,N
2018,660308,N,N,Y,Y
2018,660320,N,N,Y,Y
2018,660325,N,N,Y,Y
2018,660336,N,Y,N,N
2018,660360,N,N,N,N
2018,660400,N,N,N,N
2018,66A000,N,N,N,N
2018,670300,N,N,N,N
2018,670304,N,N,Y,Y
2018,670308,N,N,Y,Y
2018,670310,N,N,Y,Y
2018,670312,N,N,Y,Y
2018,670314,N,N,N,N
2018,670318,N,N,Y,Y
2018,670320,N,N,Y,Y
2018,670321,N,N,Y,Y
2018,670322,N,N,Y,Y
2018,670323,N,N,Y,Y
2018,670324,N,N,N,N
2018,670325,N,N,Y,Y
2018,670329,N,N,Y,Y
2018,670330,N,N,Y,Y
2018,670331,N,N,Y,Y
2018,670332,N,N,Y,Y
2018,670333,N,N,N,N
2018,670335,N,N,N,N
2018,670336,N,N,Y,Y
2018,670337,N,N,Y,Y
2018,670338,N,N,N,N
2018,670339,N,N,Y,Y
2018,670340,N,N,N,N
2018,670341,N,N,Y,Y
2018,670342,N,N,Y,Y
2018,670343,N,N,Y,Y
2018,670344,N,N,Y,Y
2018,670345,N,N,Y,Y
2018,670346,N,N,Y,Y
2018,670347,N,N,Y,Y
2018,670350,N,N,N,N
2018,670351,N,N,Y,Y
2018,670352,N,N,N,N
2018,670356,N,N,Y,Y
2018,670364,N,N,Y,Y
2018,67B000,Y,N,N,N
2018,680304,N,N,Y,Y
2018,680308,N,N,Y,N
2018,680310,N,N,Y,Y
2018,680312,N,N,Y,Y
2018,680316,N,N,Y,Y
2018,680324,N,N,Y,Y
2018,680327,N,N,Y,Y
2018,680328,N,N,Y,Y
2018,680329,N,N,N,N
2018,680330,N,N,Y,Y
2018,680332,N,N,Y,Y
2018,680335,N,N,N,N
