year,agency_code,stu_enroll,cte_enroll,pct
2018,850332,341,305,89.44
2018,850338,271,211,77.86
2018,850350,410,261,63.66
2018,850352,485,380,78.35
2018,850358,869,635,73.07
2018,850360,174,42,24.14
2018,860306,609,594,97.54
2018,860316,596,458,76.85
2018,860326,369,363,98.37
2018,860330,389,379,97.43
2018,860336,863,744,86.21
2018,860340,446,435,97.53
2018,860352,764,573,75.00
2018,860354,344,130,37.79
2018,861308,377,322,85.41
2018,861312,159,80,50.31
2018,862312,545,380,69.72
2018,862316,370,231,62.43
2018,870314,542,467,86.16
2018,870318,452,275,60.84
2018,880308,735,578,78.64
2018,880312,548,366,66.79
2018,880320,102,76,74.51
2018,880328,312,242,77.56
2018,880330,243,175,72.02
2018,890304,172,127,73.84
2018,900308,900,710,78.89
2018,900310,1245,1051,84.42
2018,900311,1630,1210,74.23
2018,900314,917,476,51.91
2018,900316,961,767,79.81
2018,900336,1190,901,75.71
2018,900342,1737,1305,75.13
2018,900343,1285,998,77.67
2018,900344,1233,942,76.40
2018,900346,972,942,96.91
2018,900348,1369,995,72.68
2018,900350,1010,517,51.19
2018,900360,1559,1111,71.26
2018,900362,1274,1262,99.06
2018,900365,233,92,39.48
2018,900366,857,738,86.11
2018,900367,377,72,19.10
2018,900377,1310,851,64.96
2018,900378,1088,1063,97.70
2018,900391,1201,1181,98.33
2018,900393,1698,1054,62.07
2018,90A000,884,30,3.39
2018,910316,500,325,65.00
2018,910320,365,294,80.55
2018,910364,608,510,83.88
2018,910368,191,83,43.46
2018,910370,634,488,76.97
2018,910382,198,82,41.41
2018,91A000,367,60,16.35
2018,91B000,550,18,3.27
2018,920312,1264,785,62.10
2018,920316,2010,1421,70.70
2018,920317,2245,1453,64.72
2018,920318,2100,1313,62.52
2018,920324,56,46,82.14
2018,920348,2094,1412,67.43
2018,920356,958,603,62.94
2018,920360,1040,792,76.15
2018,920368,2363,1589,67.25
2018,920370,489,421,86.09
2018,920386,98,39,39.80
2018,920388,1148,805,70.12
2018,920391,1400,825,58.93
2018,920394,1131,734,64.90
2018,920399,975,566,58.05
2018,920400,951,452,47.53
2018,920402,917,536,58.45
2018,920404,1330,1011,76.02
2018,920408,800,562,70.25
2018,920410,651,542,83.26
2018,920411,1355,1021,75.35
2018,920412,2444,1496,61.21
2018,920424,926,549,59.29
2018,920428,2146,1455,67.80
2018,920436,2670,1937,72.55
2018,920438,80,43,53.75
2018,920441,2886,1808,62.65
2018,920442,201,132,65.67
2018,920444,1266,841,66.43
2018,920445,1891,1316,69.59
2018,920450,1311,869,66.29
2018,920455,2029,1242,61.21
2018,920458,1703,1017,59.72
2018,920466,1783,1064,59.67
2018,920471,950,479,50.42
2018,920472,955,511,53.51
2018,920473,2543,1394,54.82
2018,920484,1134,707,62.35
2018,920492,1014,659,64.99
2018,920495,2343,1389,59.28
2018,920500,2336,1533,65.63
2018,920502,1732,1095,63.22
2018,920506,533,399,74.86
2018,920508,94,94,100.00
2018,920512,858,688,80.19
2018,920518,124,122,98.39
2018,920526,2780,1907,68.60
2018,920528,114,70,61.40
2018,920529,913,664,72.73
2018,920545,1125,768,68.27
2018,920546,2145,1481,69.04
2018,920549,1023,631,61.68
2018,920551,1126,665,59.06
2018,920552,1930,1249,64.72
2018,920556,395,68,17.22
2018,920562,1466,1051,71.69
2018,920581,351,341,97.15
2018,920582,247,149,60.32
2018,920583,320,118,36.88
2018,920585,249,150,60.24
2018,920586,297,151,50.84
2018,920588,2133,1294,60.67
2018,920592,1216,713,58.63
2018,920594,963,678,70.40
2018,920595,1885,1281,67.96
2018,920601,871,525,60.28
2018,920604,1044,428,41.00
2018,920607,1234,771,62.48
2018,920608,818,506,61.86
2018,920636,635,528,83.15
2018,92F000,882,111,12.59
2018,92G000,638,76,11.91
2018,92P000,615,297,48.29
2018,92T000,403,128,31.76
2018,930340,86,86,100.00
2018,930352,399,340,85.21
2018,930354,363,277,76.31
2018,930360,103,66,64.08
2018,930700,133,22,16.54
2018,93A000,86,53,61.63
2018,940308,138,102,73.91
2018,940316,314,274,87.26
2018,940328,242,206,85.12
2018,940330,31,26,83.87
2018,94Z000,236,222,94.07
2018,950308,50,50,100.00
2018,950312,121,108,89.26
2018,950316,75,71,94.67
2018,950320,143,85,59.44
2018,950322,289,236,81.66
2018,950324,56,56,100.00
2018,950328,151,69,45.70
2018,950332,133,125,93.98
2018,950336,1102,691,62.70
2018,950338,299,279,93.31
2018,960312,358,189,52.79
2018,960324,1231,917,74.49
2018,960326,317,269,84.86
2018,960330,1045,720,68.90
2018,960331,546,388,71.06
2018,960335,536,329,61.38
2018,960338,298,223,74.83
2018,960340,352,156,44.32
2018,960348,297,213,71.72
2018,960360,889,513,57.71
2018,960372,504,361,71.63
2018,960374,342,217,63.45
2018,960380,1072,798,74.44
2018,960386,666,530,79.58
2018,960387,492,313,63.62
2018,960488,168,29,17.26
2018,960490,246,84,34.15
2018,960700,457,291,63.68
2018,970315,625,423,67.68
2018,970320,497,414,83.30
2018,970322,411,409,99.51
2018,970356,651,558,85.71
2018,970358,526,516,98.10
2018,970388,696,597,85.78
2018,970389,546,527,96.52
2018,970390,901,689,76.47
2018,970393,235,57,24.26
2018,980306,90,53,58.89
2018,980317,304,294,96.71
2018,980318,801,604,75.41
2018,980324,412,409,99.27
2018,980336,1215,885,72.84
2018,980338,478,426,89.12
2018,980342,1275,983,77.10
2018,980380,358,344,96.09
2018,980384,484,463,95.66
2018,980390,414,396,95.65
2018,980397,90,90,100.00
2018,980398,305,111,36.39
2018,98B000,324,52,16.05
2018,990321,471,178,37.79
2018,990322,821,703,85.63
2018,990325,329,319,96.96
2018,990326,572,505,88.29
2018,990332,211,97,45.97
2018,990340,49,20,40.82
2018,995316,237,205,86.50
2018,995324,284,91,32.04
2018,995330,685,509,74.31
2018,997121,4,3,75.00
2018,997208,41,12,29.27
2018,997213,27,2,7.41
2018,997215,14,1,7.14
2018,997216,20,1,5.00
2018,998702,42,12,28.57
2018,998703,34,22,64.71
2018,998706,129,9,6.98
2018,998719,37,1,2.70
