year,agency_code,category_code,total_expense,pct_salary,pct_benefits,pct_services,pct_supplies,pct_instruct_equip,pct_building,pct_other,local_perpupil,state_perpupil,federal_perpupil
2012,290LEA,,7184.19,0.637,0.206,0.057,0.083,0.017,,0,1124.43,5093.87,965.89
2012,310LEA,,8413.89,0.582,0.188,0.1,0.112,0.018,,0,981.69,6009.84,1422.36
2012,200LEA,,10010.46,0.587,0.194,0.098,0.11,0.011,,0,2074.61,6393.02,1542.83
2012,350LEA,,8259.57,0.603,0.197,0.08,0.097,0.023,,0,1496.58,5589.83,1173.16
2012,100LEA,,9051.48,0.608,0.198,0.095,0.094,0.005,,0,2477.47,5229.48,1344.53
2012,390LEA,,8336.22,0.596,0.187,0.106,0.106,0.005,,0,1836.5,5522.61,977.11
2012,450LEA,,8084.83,0.648,0.204,0.058,0.085,0.005,,0,1823.88,5309.04,951.91
2012,490LEA,,7707.78,0.617,0.199,0.077,0.075,0.032,,0,1803.98,4949.2,954.6
2012,92S000,I,6699.67,0.545,0.171,0.263,0.021,0,,0,1796.56,4753.17,149.94
2012,520LEA,,12293.55,0.58,0.188,0.092,0.12,0.02,,0,1299.65,9228.88,1765.02
2012,540LEA,,8383.56,0.592,0.188,0.109,0.101,0.01,,0,1192.62,5797.35,1393.59
2012,560LEA,,9435.94,0.632,0.201,0.067,0.092,0.008,,0,2430.27,5821.75,1183.92
2012,620LEA,,9086.8,0.624,0.202,0.064,0.098,0.012,,0,1508.22,6111.39,1467.19
2012,640LEA,,8707.18,0.623,0.197,0.08,0.094,0.006,,0,1392.91,5912.25,1402.02
2012,600LEA,,8120.66,0.626,0.194,0.088,0.072,0.02,,0,2075.9,4948.46,1096.3
2012,421LEA,,8121.64,0.633,0.205,0.088,0.073,0.001,,0,1424.7,5603.78,1093.16
2012,680LEA,,9354.4,0.652,0.195,0.088,0.058,0.007,,0,3128.22,5311.23,914.95
2012,92R000,I,7721.6,0.57,0.183,0.197,0.05,0,,0,2361.68,5136.89,223.03
2012,690LEA,,11260.3,0.604,0.19,0.125,0.075,0.006,,0,1770.24,7638.83,1851.23
2012,710LEA,,7875.24,0.566,0.177,0.154,0.093,0.01,,0,1784.44,5059.72,1031.08
2012,92F000,A,6207.96,0.59,0.112,0.208,0.059,0.031,,0,1466.08,4619.83,122.05
2012,92Q000,E,11441.69,0.596,0.114,0.211,0.04,0.039,,0,4168.84,6138.22,1134.63
2012,750LEA,,10573.65,0.61,0.184,0.092,0.096,0.018,,0,2390.67,6657.17,1525.81
2012,780LEA,,8389.95,0.591,0.197,0.101,0.09,0.021,,0,834.05,5864.25,1691.65
2012,761LEA,,8758.88,0.621,0.208,0.078,0.086,0.007,,0,1709.28,5490.37,1559.23
2012,730LEA,,8799.33,0.612,0.196,0.086,0.102,0.004,,0,1785.2,5836.63,1177.5
2012,92P000,H,8285.79,0.603,0.179,0.168,0.04,0.01,,0,2728.87,5109.02,447.9
2012,820LEA,,8392.31,0.598,0.195,0.095,0.107,0.005,,0,1154.12,5833.28,1404.91
2012,800LEA,,8621.61,0.62,0.2,0.064,0.109,0.007,,0,2131.93,5236.62,1253.06
2012,830LEA,,10055.63,0.618,0.199,0.081,0.089,0.013,,0,1732.98,6709.04,1613.61
2012,850LEA,,8774.4,0.611,0.198,0.083,0.081,0.027,,0,1474.88,6131.09,1168.43
2012,92L000,E,9026.11,0.348,0.077,0.43,0.105,0.04,,0,2598.33,5546.15,881.63
2012,861LEA,,8993.14,0.635,0.206,0.075,0.082,0.002,,0,1866.81,6086.44,1039.89
2012,98A000,I,12607.58,0.356,0.085,0.47,0.059,0.03,,0,6112.11,5577.18,918.29
2012,92N000,I,6712.9,0.614,0.052,0.295,0.039,0,,0,1820.55,4718.94,173.41
2012,910LEA,,9474.84,0.63,0.199,0.08,0.079,0.012,,0,1203.16,6473.72,1797.96
2012,930LEA,,10894.52,0.569,0.182,0.131,0.11,0.008,,0,1495.81,7428.59,1970.12
2012,950LEA,,8989.94,0.662,0.211,0.054,0.066,0.007,,0,2509.51,5464.32,1016.11
2012,990LEA,,8559.48,0.643,0.208,0.059,0.087,0.003,,0,1512,5972.94,1074.54
2012,995LEA,,9454.3,0.656,0.208,0.059,0.076,0.001,,0,1267.16,6615.76,1571.38
2012,970LEA,,8027.55,0.63,0.203,0.063,0.09,0.014,,0,1510.15,5509.95,1007.45
2012,890LEA,,17322.05,0.519,0.168,0.163,0.111,0.039,,0,3347.96,11781.27,2192.82
2012,92M000,I,8319.94,0.366,0.105,0.43,0.099,0,,0,2880.85,4857.53,581.56
2012,870LEA,,9648,0.6,0.198,0.085,0.102,0.015,,0,1411.94,6827.76,1408.3
2012,92G000,A,6457.36,0.583,0.21,0.165,0.034,0.008,,0,1269.03,4905.33,283
2012,92K000,H,7230.53,0.629,0.141,0.189,0.036,0.005,,0,2453.89,4603.49,173.15
2012,35A000,I,7387.14,0.518,0.192,0.205,0.085,0,,0,509.95,6588.22,288.97
2012,51A000,A,6394.79,0.493,0.164,0.242,0.049,0.052,,0,1338.62,4957.46,98.71
2012,36C000,I,6024.81,0.517,0.122,0.172,0.088,0.101,,0,1292.31,4574.98,157.52
2012,36B000,A,6803.6,0.472,0.101,0.162,0.062,0.203,,0,1935.87,4647.75,219.98
2012,36A000,E,9194.87,0.424,0.122,0.311,0.137,0.006,,0,3648.51,4717.33,829.03
2012,45A000,I,6892.39,0.582,0.165,0.188,0.052,0.013,,0,1477.22,5219.01,196.16
2012,50A000,I,8906.89,0.597,0.147,0.188,0.061,0.007,,0,3230.05,5471.52,205.32
2012,49E000,A,7087.42,0.43,0.138,0.343,0.049,0.04,,0,2116.93,4863.11,107.38
2012,49D000,I,8471.47,0.436,0.136,0.315,0.113,0,,0,2457.52,5184.31,829.64
2012,49B000,I,7861.75,0.526,0.175,0.225,0.033,0.041,,0,2232.53,5224.91,404.31
2012,34G000,E,8058.05,0.558,0.163,0.236,0.041,0.002,,0,2121.28,5275.1,661.67
2012,60J000,I,7606.43,0.547,0.164,0.244,0.04,0.005,,0,2682.5,4797.55,126.38
2012,60I000,A,8294.16,0.528,0.154,0.245,0.034,0.039,,0,2961.67,5082.69,249.8
2012,60H000,H,8020.88,0.634,0.112,0.208,0.046,0,,0,2378.88,4543.38,1098.62
2012,60G000,A,7244.98,0.39,0.103,0.449,0.058,0,,0,2151.67,4847.31,246
2012,60C000,A,10768.55,0.548,0.204,0.146,0.102,0,,0,4236.93,5652.5,879.12
2012,60B000,I,8303.37,0.62,0.105,0.127,0.128,0.02,,0,2276.48,4793.74,1233.15
2012,60A000,E,8147.41,0.487,0.181,0.286,0.034,0.012,,0,2424.95,5205.01,517.45
2012,34F000,I,7894.14,0.354,0.11,0.454,0.082,0,,0,2172.05,5221.7,500.39
2012,34B000,A,9008.64,0.392,0.074,0.361,0.161,0.012,,0,3139.63,5431.67,437.34
2012,34D000,A,9073.17,0.524,0.091,0.322,0.061,0.002,,0,2446.1,5665.18,961.89
2012,60D000,T,6087.57,0.506,0.176,0.252,0.047,0.019,,0,1223.63,4680.12,183.82
2012,60F000,I,7641.34,0.551,0.116,0.272,0.046,0.015,,0,3089.92,4378.76,172.66
2012,60K000,M,7308.38,0.48,0.16,0.326,0.032,0.002,,0,1760.84,5283.78,263.76
2012,60L000,I,9800.29,0.468,0.144,0.277,0.065,0.046,,0,3821.77,5453.19,525.33
2012,41F000,A,8206.43,0.506,0.11,0.28,0.072,0.032,,0,3120.3,4762.55,323.58
2012,55A000,A,6725.37,0.564,0.143,0.17,0.073,0.05,,0,1573.66,4838.58,313.13
2012,41D000,E,7504.45,0.515,0.106,0.304,0.054,0.021,,0,2474.16,4903.98,126.31
2012,34C000,M,17615.05,0.351,0.117,0.367,0.086,0.079,,0,9344.69,6175.04,2095.32
2012,41C000,I,8581.89,0.545,0.107,0.28,0.068,0,,0,2382.8,5153.86,1045.23
2012,41B000,I,7224.83,0.342,0.106,0.516,0.036,0,,0,2280.48,4736.7,207.65
2012,54B000,I,8666.24,0.479,0.157,0.303,0.061,0,,0,2032.69,5662.96,970.59
2012,54A000,I,9532.29,0.475,0.208,0.167,0.127,0.023,,0,2987.96,5675.37,868.96
2012,24N000,E,6272.55,0.375,0.096,0.494,0.035,0,,0,232.4,5827.85,212.3
2012,12A000,E,8040.89,0.443,0.106,0.333,0.067,0.051,,0,2593.58,5160.76,286.55
2012,20A000,I,8984.44,0.641,0.091,0.183,0.085,0,,0,2424.91,6063.09,496.44
2012,11K000,I,9412.04,0.56,0.178,0.189,0.059,0.014,,0,3510.5,5550.21,351.33
2012,07A000,I,7819.63,0.571,0.131,0.252,0.043,0.003,,0,1439.66,6003.96,376.01
2012,19B000,A,8673.02,0.552,0.118,0.27,0.049,0.011,,0,3365.31,5140.55,167.16
2012,11B000,I,7908.93,0.63,0.136,0.171,0.057,0.006,,0,2142.87,5472.89,293.17
2012,19A000,I,7739.89,0.561,0.119,0.247,0.043,0.03,,0,2631.74,4923.73,184.42
2012,11A000,I,8980.45,0.578,0.182,0.149,0.073,0.018,,0,3431.24,5258.8,290.41
2012,32M000,E,11738.1,0.453,0.101,0.368,0.037,0.041,,0,6524.94,4736.61,476.55
2012,32L000,A,8398.13,0.48,0.138,0.334,0.042,0.006,,0,3347.02,4917.57,133.54
2012,32K000,E,9411.61,0.637,0.181,0.101,0.061,0.02,,0,4014.83,5231.75,165.03
2012,32H000,I,8773.44,0.326,0.101,0.485,0.088,0,,0,3202.83,5123.89,446.72
2012,32D000,T,9516.12,0.379,0.092,0.401,0.047,0.081,,0,3847.01,5428.45,240.66
2012,32C000,I,10115.19,0.388,0.089,0.394,0.05,0.079,,0,4059.84,5330.92,724.43
2012,32B000,I,9838.69,0.417,0.131,0.395,0.051,0.006,,0,3508.63,4999.14,1330.92
2012,32A000,I,9482.44,0.536,0.116,0.257,0.088,0.003,,0,3407.19,5366.13,709.12
2012,06B000,A,11568.41,0.674,0.137,0.056,0.112,0.021,,0,3730.99,5678.68,2158.74
2012,06A000,A,23566.68,0.339,0.11,0.402,0.043,0.106,,0,12827.98,6892.71,3845.99
2012,16B000,E,7310.86,0.605,0.131,0.222,0.038,0.004,,0,2132.89,4986.2,191.77
2012,16A000,H,9070.84,0.709,0.161,0.113,0.016,0.001,,0,2668.57,5437.47,964.8
2012,01D000,T,8263.05,0.599,0.178,0.146,0.033,0.044,,0,2081.74,5861.5,319.81
2012,01C000,A,6617.5,0.492,0.156,0.269,0.069,0.014,,0,1567.79,4790.4,259.31
2012,01B000,A,6628.61,0.492,0.181,0.21,0.031,0.086,,0,1631.95,4702.28,294.38
2012,26B000,I,7810.16,0.427,0.078,0.243,0.094,0.158,,0,1539.64,5829.28,441.24
2012,10A000,I,7120.21,0.389,0.098,0.473,0.04,0,,0,1751.43,5059.39,309.39
2012,13A000,A,6905.33,0.489,0.167,0.2,0.06,0.084,,0,1889.71,4716.87,298.75
2013,24N000,I,6621.06,0.382,0.088,0.48,0.045,0.005,,0,603.68,5810.98,206.4
2013,12A000,I,8274.75,0.449,0.108,0.349,0.052,0.042,,0,2223.46,5768.56,282.73
2013,20A000,I,9870.93,0.626,0.086,0.179,0.102,0.007,,0,3274.95,6075.18,520.8
2013,11K000,I,9213.44,0.584,0.192,0.15,0.074,0,,0,3407.36,5477.78,328.3
2013,07A000,I,8183.35,0.557,0.132,0.242,0.047,0.022,,0,2287.06,5764.62,131.67
2013,19B000,A,9056.77,0.538,0.122,0.265,0.041,0.034,,0,3618,5304.8,133.97
2013,11B000,I,7966.96,0.613,0.131,0.17,0.042,0.044,,0,2194.45,5426.25,346.26
2013,19A000,I,8048.9,0.562,0.123,0.215,0.053,0.047,,0,2780.75,5115.41,152.74
2013,11A000,I,9370.08,0.59,0.189,0.133,0.057,0.031,,0,3653.52,5442.2,274.36
2013,33A000,I,7083.68,0.629,0.119,0.168,0.059,0.025,,0,1220.3,5689.97,173.41
2013,32N000,H,8799.31,0.539,0.092,0.255,0.097,0.017,,0,3330.58,5234.6,234.13
2013,32M000,E,11180.7,0.551,0.124,0.284,0.024,0.017,,0,5735.04,5156.21,289.45
2013,32L000,A,7931.28,0.479,0.151,0.321,0.048,0.001,,0,2814.11,4967.95,149.22
2013,32K000,E,10510.01,0.579,0.173,0.125,0.06,0.063,,0,4976.65,5389.35,144.01
2013,32H000,I,8912.65,0.345,0.112,0.47,0.073,0,,0,3386.13,5105.05,421.47
2013,32D000,A,7982.1,0.48,0.104,0.324,0.047,0.045,,0,2661.48,5102.63,217.99
2013,32C000,I,9577.52,0.418,0.096,0.438,0.048,0,,0,3477.39,5416.1,684.03
2013,32B000,I,10200,0.393,0.126,0.394,0.068,0.019,,0,4096.37,5378,725.63
2013,32A000,I,9767.65,0.503,0.122,0.187,0.124,0.064,,0,3634.02,5219.65,913.98
2013,06B000,A,12859.52,0.657,0.122,0.048,0.155,0.018,,0,2389.38,6652.78,3817.36
2013,06A000,A,27527.64,0.348,0.098,0.408,0.033,0.113,,0,14313.61,9980.9,3233.13
2013,16B000,E,8270.4,0.579,0.126,0.216,0.068,0.011,,0,2636.26,5343.37,290.77
2013,16A000,H,8608.91,0.55,0.248,0.179,0.023,0,,0,2499.31,6021.54,88.06
2013,01D000,T,8401.56,0.625,0.191,0.153,0.027,0.004,,0,2630.68,5582.89,187.99
2013,01C000,A,6961.02,0.465,0.159,0.26,0.08,0.036,,0,1666.97,5051.87,242.18
2013,01B000,A,7263.52,0.479,0.183,0.203,0.06,0.075,,0,2048.56,4977.02,237.94
2013,27A000,E,10261.26,0.461,0.095,0.237,0.138,0.069,,0,4198,5780.53,282.73
2013,26B000,I,6952.76,0.402,0.071,0.238,0.098,0.191,,0,2153.11,4425.76,373.89
2013,10A000,I,7405.7,0.421,0.1,0.442,0.037,0,,0,1931.88,5216.76,257.06
2013,13A000,A,6479.66,0.492,0.172,0.201,0.067,0.068,,0,1538.18,4783.27,158.21
2013,35A000,I,7781.4,0.537,0.199,0.189,0.075,0,,0,826.55,6478.94,475.91
2013,51A000,A,6905.22,0.506,0.18,0.209,0.043,0.062,,0,1777.8,4981.85,145.57
2013,36C000,I,6170.55,0.546,0.127,0.187,0.099,0.041,,0,1386.08,4662.99,121.48
2013,36B000,A,6054.04,0.559,0.117,0.214,0.057,0.053,,0,998.47,4849.47,206.1
2013,45A000,I,7406.69,0.558,0.189,0.176,0.049,0.028,,0,2023.57,5222.97,160.15
2013,50A000,I,9025.32,0.62,0.15,0.176,0.049,0.005,,0,3216.99,5576.08,232.25
2013,49E000,A,6969.79,0.477,0.156,0.302,0.048,0.017,,0,1943.28,4897.09,129.42
2013,49D000,I,8806.54,0.397,0.122,0.348,0.128,0.005,,0,2611.37,5131.02,1064.15
2013,49B000,I,8241.93,0.521,0.18,0.24,0.04,0.019,,0,2437.18,5458.1,346.65
2013,34G000,E,7370,0.552,0.163,0.23,0.043,0.012,,0,1974.47,5211.41,184.12
2013,60K000,M,8264.37,0.526,0.167,0.261,0.046,0,,0,2818.16,5183.21,263
2013,60J000,I,7622.07,0.553,0.161,0.219,0.05,0.017,,0,2508.4,4980.43,133.24
2013,60H000,H,10487.79,0.58,0.108,0.233,0.075,0.004,,0,2022.35,5810.28,2655.16
2013,60G000,A,7485.23,0.417,0.111,0.411,0.061,0,,0,2284.74,5033.63,166.86
2013,60F000,I,7657.88,0.567,0.119,0.268,0.042,0.004,,0,2761.55,4747.02,149.31
2013,60D000,T,6962.6,0.475,0.169,0.284,0.04,0.032,,0,2043.15,4770.75,148.7
2013,60C000,A,11407.49,0.485,0.192,0.135,0.188,0,,0,3518.27,5437.12,2452.1
2013,60B000,I,9114.87,0.564,0.094,0.128,0.124,0.09,,0,3254.93,4843.99,1015.95
2013,60A000,E,9653.65,0.498,0.179,0.295,0.024,0.004,,0,3956.61,5273.08,423.96
2013,34F000,I,8163.81,0.318,0.113,0.494,0.075,0,,0,2203.18,5456.5,504.13
2013,34D000,A,9108.9,0.513,0.092,0.32,0.064,0.011,,0,2634.46,5793.07,681.37
2013,34B000,A,9432.18,0.388,0.071,0.401,0.105,0.035,,0,3059.99,5476.6,895.59
2013,60I000,A,9185.72,0.451,0.14,0.238,0.05,0.121,,0,3945.73,5085.28,154.71
2013,60L000,M,10459.46,0.529,0.168,0.235,0.051,0.017,,0,4327.42,5432.22,699.82
2013,60M000,E,6876.48,0.517,0.123,0.318,0.031,0.011,,0,1964.61,4775.34,136.53
2013,58B000,T,11277.06,0.414,0.14,0.115,0.286,0.045,,0,4806.25,6281.03,189.78
2013,41H000,E,9971.76,0.455,0.088,0.4,0.056,0.001,,0,3326.08,5142.36,1503.32
2013,41G000,E,6614.52,0.369,0.13,0.239,0.086,0.176,,0,1953.25,4575.78,85.49
2013,41F000,A,7875.91,0.519,0.109,0.292,0.065,0.015,,0,2540.36,5079.09,256.46
2013,55A000,A,7466.28,0.492,0.128,0.279,0.059,0.042,,0,2295.23,5027.16,143.89
2013,41D000,E,8885.98,0.455,0.139,0.316,0.059,0.031,,0,3851.45,4901.41,133.12
2013,41C000,I,11851.96,0.56,0.12,0.289,0.031,0,,0,5493.18,5334.93,1023.85
2013,34C000,M,10729.09,0.507,0.171,0.224,0.093,0.005,,0,3752.33,5533.82,1442.94
2013,41B000,I,7281.57,0.342,0.108,0.51,0.04,0,,0,2252.92,4853.98,174.67
2013,54B000,I,10317.78,0.52,0.191,0.228,0.059,0.002,,0,3450.45,5996.96,870.37
2013,54A000,I,8114.77,0.45,0.145,0.252,0.148,0.005,,0,1611.79,5692.29,810.69
2013,990LEA,,8653.61,0.637,0.216,0.059,0.088,0,,0,1614.4,6149.37,889.84
2013,980LEA,,8224.87,0.612,0.21,0.091,0.086,0.001,,0,1727.3,5322.58,1174.99
2013,970LEA,,8274.14,0.633,0.212,0.067,0.086,0.002,,0,1626.4,5542.96,1104.78
2013,950LEA,,9424.3,0.652,0.216,0.05,0.079,0.003,,0,2918.76,5753.16,752.38
2013,940LEA,,11032.95,0.596,0.195,0.089,0.119,0.001,,0,1497.96,7528.83,2006.16
2013,930LEA,,10844.6,0.561,0.187,0.137,0.114,0.001,,0,1938.44,7080.52,1825.64
2013,910LEA,,9439.19,0.641,0.209,0.074,0.075,0.001,,0,1323.25,6419.69,1696.25
2013,900LEA,,7943.81,0.609,0.199,0.066,0.105,0.021,,0,2432.4,4870.35,641.06
2013,890LEA,,15484.18,0.582,0.2,0.097,0.115,0.006,,0,1561.39,12143.59,1779.2
2013,870LEA,,10073.05,0.602,0.208,0.083,0.097,0.01,,0,1471.83,7107.57,1493.65
2013,862LEA,,9390.3,0.614,0.197,0.095,0.094,0,,0,1951.04,6089.57,1349.69
2013,861LEA,,9079.84,0.632,0.216,0.069,0.081,0.002,,0,1930.46,6095.67,1053.71
2013,850LEA,,9017.18,0.605,0.203,0.086,0.097,0.009,,0,1840.44,6086.15,1090.59
2013,92G000,A,6595.48,0.571,0.212,0.172,0.036,0.009,,0,1393.01,4995.6,206.87
2013,840LEA,,7989.3,0.636,0.21,0.08,0.071,0.003,,0,1281.79,5799.16,908.35
2013,830LEA,,10290.87,0.618,0.205,0.083,0.093,0.001,,0,2151.25,6500.67,1638.95
2013,820LEA,,8556.91,0.6,0.206,0.087,0.1,0.007,,0,1374.51,5871.83,1310.57
2013,810LEA,,9065.16,0.6,0.208,0.067,0.122,0.003,,0,1769.71,5864.15,1431.3
2013,800LEA,,8670.03,0.622,0.209,0.065,0.101,0.003,,0,2181.48,5442.65,1045.9
2013,780LEA,,8824.03,0.57,0.199,0.09,0.106,0.035,,0,1047.33,6155.79,1620.91
2013,761LEA,,8945.3,0.63,0.222,0.07,0.076,0.002,,0,1940.72,5666.94,1337.64
2013,750LEA,,10885.56,0.608,0.193,0.102,0.093,0.004,,0,2948.54,6748.08,1188.94
2013,740LEA,,8245.95,0.614,0.211,0.06,0.114,0.001,,0,1717.18,5298.58,1230.19
2013,730LEA,,8874.74,0.62,0.203,0.083,0.093,0.001,,0,1884.4,5919.68,1070.66
2013,710LEA,,7991.43,0.572,0.186,0.151,0.09,0.001,,0,2030.57,5138.2,822.66
2013,700LEA,,9132.28,0.616,0.202,0.076,0.102,0.004,,0,2013.41,5997.8,1121.07
2013,690LEA,,11752.3,0.624,0.204,0.09,0.076,0.006,,0,2160.11,8196.25,1395.94
2013,680LEA,,9745.94,0.648,0.203,0.084,0.062,0.003,,0,3602.83,5419.93,723.18
2013,660LEA,,11665.48,0.591,0.188,0.106,0.112,0.003,,0,1904.41,7839.57,1921.5
2013,640LEA,,8869.07,0.615,0.201,0.073,0.11,0.001,,0,1696.99,5953.39,1218.69
2013,630LEA,,8507.24,0.633,0.207,0.058,0.099,0.003,,0,2441.74,5199.86,865.64
2013,620LEA,,9149.88,0.618,0.208,0.061,0.109,0.004,,0,1685.4,6208.27,1256.21
2013,600LEA,,8125.64,0.635,0.203,0.084,0.075,0.003,,0,2297.82,4924.49,903.33
2013,590LEA,,9086.96,0.627,0.211,0.065,0.096,0.001,,0,1617.74,5943.74,1525.48
2013,580LEA,,10161.5,0.615,0.21,0.093,0.078,0.004,,0,1930.57,6850.97,1379.96
2013,560LEA,,9489.3,0.633,0.212,0.069,0.082,0.004,,0,2380.06,6028.95,1080.29
2013,550LEA,,7580.59,0.642,0.214,0.065,0.078,0.001,,0,1610.2,5056.91,913.48
2013,540LEA,,8336.93,0.597,0.201,0.1,0.102,0,,0,1213.01,5808.61,1315.31
2013,520LEA,,11957.98,0.587,0.194,0.099,0.113,0.007,,0,1818.75,8706.93,1432.3
2013,510LEA,,8021.38,0.613,0.204,0.079,0.102,0.002,,0,1793.73,5367.45,860.2
2013,500LEA,,9050.08,0.615,0.212,0.083,0.086,0.004,,0,2027.32,5832.99,1189.77
2013,490LEA,,7720.06,0.622,0.211,0.08,0.076,0.011,,0,2050.2,4930.27,739.59
2013,480LEA,,17556.59,0.59,0.192,0.135,0.083,0,,0,2850.96,12871.75,1833.88
2013,470LEA,,8187.5,0.603,0.197,0.086,0.108,0.006,,0,1073.17,6045.85,1068.48
2013,450LEA,,8292.87,0.624,0.205,0.059,0.106,0.006,,0,1963.31,5316.87,1012.69
2013,440LEA,,8836.51,0.622,0.208,0.064,0.095,0.011,,0,2383.89,5415.12,1037.5
2013,430LEA,,7721.51,0.597,0.193,0.074,0.1,0.036,,0,1317.69,5431.63,972.19
2013,421LEA,,8516.42,0.609,0.203,0.104,0.083,0.001,,0,1720.26,5782.34,1013.82
2013,410LEA,,9213.36,0.625,0.203,0.086,0.083,0.003,,0,2912.95,5203.6,1096.81
2013,390LEA,,8481.73,0.596,0.194,0.101,0.106,0.003,,0,2032.47,5657.5,791.76
2013,370LEA,,10810.37,0.619,0.2,0.075,0.101,0.005,,0,2034.3,7664.13,1111.94
2013,350LEA,,8221.06,0.608,0.21,0.074,0.095,0.013,,0,1624.37,5746.18,850.51
2013,340LEA,,8653.68,0.641,0.208,0.079,0.068,0.004,,0,2340.81,5328.18,984.69
2013,330LEA,,8838.94,0.596,0.2,0.09,0.106,0.008,,0,1108.17,6203.43,1527.34
2013,310LEA,,8628.72,0.593,0.201,0.086,0.11,0.01,,0,1345.13,5869.37,1414.22
2013,292LEA,,9966.44,0.633,0.202,0.084,0.078,0.003,,0,2352.8,5919.4,1694.24
2013,290LEA,,7373.68,0.623,0.209,0.06,0.095,0.013,,0,1395.96,5180.83,796.89
2013,280LEA,,10864.04,0.632,0.204,0.107,0.056,0.001,,0,4414.32,5718.44,731.28
2013,270LEA,,9036.27,0.621,0.2,0.078,0.099,0.002,,0,2743.34,5477.88,815.05
2013,250LEA,,8188.21,0.61,0.199,0.08,0.105,0.006,,0,1752.01,5196.95,1239.25
2013,240LEA,,8746.17,0.607,0.203,0.084,0.105,0.001,,0,1104.72,6141.44,1500.01
2013,220LEA,,10110.53,0.587,0.197,0.117,0.096,0.003,,0,1480.55,7687.55,942.43
2013,210LEA,,10268.97,0.617,0.202,0.084,0.096,0.001,,0,2095.78,6835.76,1337.43
2013,200LEA,,9794.75,0.615,0.203,0.071,0.102,0.009,,0,2415.95,6042.76,1336.04
2013,182LEA,,8890.86,0.626,0.209,0.073,0.085,0.007,,0,2237.21,5516.92,1136.73
2013,181LEA,,8639.78,0.609,0.202,0.099,0.089,0.001,,0,1839.77,5463.36,1336.65
2013,180LEA,,7877.27,0.631,0.209,0.064,0.093,0.003,,0,1835.51,5159.75,882.01
2013,160LEA,,8843.34,0.623,0.197,0.1,0.079,0.001,,0,2562.24,5468.04,813.06
2013,150LEA,,8746.88,0.623,0.205,0.083,0.075,0.014,,0,1438.85,6709.45,598.58
2013,140LEA,,8316.09,0.641,0.217,0.055,0.083,0.004,,0,1476.23,5863.75,976.11
2013,130LEA,,7560.72,0.612,0.205,0.059,0.109,0.015,,0,1871.76,4957.33,731.63
2013,111LEA,,11243.2,0.637,0.203,0.093,0.066,0.001,,0,4333.99,5617.05,1292.16
2013,100LEA,,8999.79,0.615,0.207,0.093,0.084,0.001,,0,2621.74,5257.66,1120.39
2013,090LEA,,9782.1,0.604,0.201,0.095,0.098,0.002,,0,1675.11,6335.63,1771.36
2013,080LEA,,10322.02,0.567,0.191,0.097,0.144,0.001,,0,1376.81,7259.22,1685.99
2013,060LEA,,10531.7,0.621,0.214,0.088,0.076,0.001,,0,2260.8,6895.94,1374.96
2013,040LEA,,10750.61,0.548,0.177,0.143,0.13,0.002,,0,1354.22,7007.17,2389.22
2013,020LEA,,8172.73,0.629,0.215,0.055,0.095,0.006,,0,1537.52,5702.42,932.79
2013,010LEA,,8071.46,0.624,0.208,0.075,0.087,0.006,,0,1784.98,5167.95,1118.53
2013,92F000,A,6488.2,0.581,0.117,0.205,0.063,0.034,,0,1582.97,4788.44,116.79
2013,97D000,I,10271.9,0.347,0.173,0.293,0.166,0.021,,0,2661.32,6794.6,815.98
2013,92E000,I,7457.68,0.57,0.144,0.218,0.051,0.017,,0,2382.07,4905.28,170.33
2013,92D000,I,7725.44,0.595,0.127,0.205,0.071,0.002,,0,2451.7,5089.31,184.43
2013,92B000,M,7565.74,0.543,0.127,0.28,0.05,0,,0,2248.41,4990.77,326.56
2013,94Z000,H,11564.05,0.533,0.133,0.164,0.162,0.008,,0,3731.31,6396.86,1435.88
2013,93A000,A,9513.78,0.532,0.191,0.167,0.098,0.012,,0,1888.94,6830.52,794.32
2013,96C000,E,12333.76,0.523,0.12,0.266,0.083,0.008,,0,1240.19,5934.87,5158.7
2013,92T000,E,7962.11,0.444,0.085,0.298,0.099,0.074,,0,2853.33,4963.11,145.67
2013,92S000,I,6881.72,0.545,0.173,0.256,0.025,0.001,,0,1799.63,4947.27,134.82
2013,92R000,I,7819.21,0.58,0.187,0.202,0.031,0,,0,2478.34,5112.79,228.08
2013,92Q000,E,9617.04,0.574,0.114,0.243,0.047,0.022,,0,3082.12,5789.48,745.44
2013,92P000,T,8132.91,0.543,0.17,0.205,0.048,0.034,,0,1982.87,5699.92,450.12
2013,98A000,I,7880.66,0.557,0.145,0.176,0.096,0.026,,0,1437.07,5584.68,858.91
2013,92N000,I,7483.52,0.603,0.048,0.278,0.037,0.034,,0,2448.7,4889,145.82
2013,030LEA,,11321.74,0.597,0.195,0.073,0.113,0.022,,0,2795.3,7369.41,1157.03
2013,070LEA,,8825.33,0.609,0.203,0.091,0.091,0.006,,0,1785.34,5695.92,1344.07
2013,050LEA,,9450.36,0.605,0.211,0.064,0.109,0.011,,0,1763.36,6482.71,1204.29
2013,110LEA,,8522.74,0.658,0.216,0.051,0.074,0.001,,0,2115.68,5237.19,1169.87
2013,132LEA,,9149.32,0.588,0.199,0.129,0.079,0.005,,0,2295.35,5323.87,1530.1
2013,120LEA,,8457.93,0.61,0.207,0.063,0.119,0.001,,0,1744.79,5529.37,1183.77
