year,agency_code,category_code,avg_sat_score,pct_sat_participation
2010,910LEA,,873,0.473
2010,920316,H,1114,0.835
2010,920318,H,1084,0.739
2010,920348,H,1058,0.795
2010,920368,H,1094,0.626
2010,920412,H,1181,0.765
2010,920428,H,1037,0.539
2010,920436,H,944,0.562
2010,920441,H,1163,0.931
2010,920455,H,1057,0.726
2010,920466,H,918,0.598
2010,920473,H,1125,0.782
2010,920495,H,1043,0.669
2010,920500,H,1028,0.668
2010,920526,H,1103,0.813
2010,920528,H,,0.057
2010,920552,H,1079,0.705
2010,920562,H,992,0.684
2010,920583,H,1089,0.932
2010,920588,H,1012,0.68
2010,920595,H,1035,0.774
2010,920700,H,904,0.741
2010,920701,H,899,0.355
2010,920702,H,998,0.278
2010,920703,H,918,0.308
2010,920LEA,,1067,0.717
2010,92F000,A,1072,0.894
2010,92G000,A,928,0.514
2010,92K000,H,1288,1
2010,92P000,H,944,0.385
2010,930352,H,795,0.701
2010,930LEA,,795,0.701
2010,93A000,A,,0.571
2010,940308,T,828,0.345
2010,940316,H,806,0.482
2010,940LEA,,809,0.455
2010,950336,H,1096,0.661
2010,950LEA,,1096,0.661
2010,960324,H,981,0.466
2010,960330,H,977,0.521
2010,960335,H,864,0.314
2010,960372,H,946,0.367
2010,960380,H,874,0.404
2010,960386,T,1003,0.325
2010,960490,H,1067,0.765
2010,960LEA,,954,0.424
2010,970320,H,1007,0.379
2010,970356,H,1063,0.289
2010,970388,H,1035,0.38
2010,970390,H,1005,0.519
2010,970LEA,,1023,0.39
2010,980318,H,929,0.294
2010,980336,H,977,0.588
2010,980342,H,948,0.532
2010,980LEA,,958,0.496
2010,990322,H,981,0.513
2010,990326,H,997,0.399
2010,990LEA,,987,0.459
2010,995330,H,1008,0.518
2010,995LEA,,1008,0.518
2010,NATION,,,0.47
2011,010303,H,935,0.4
2011,010324,H,997,0.709
2011,010348,H,902,0.548
2011,010360,H,844,0.479
2011,010388,H,945,0.545
2011,010396,H,986,0.732
2011,010400,H,1023,0.673
2011,010LEA,,966,0.616
2011,01B000,A,948,0.943
2011,01C000,A,1001,0.846
2011,01D000,T,1054,0.385
2011,020302,H,955,0.408
2011,020LEA,,955,0.408
2011,030304,H,971,0.511
2011,030LEA,,971,0.511
2011,040304,H,984,0.614
2011,040305,T,0,0.067
2011,040306,H,780,0.45
2011,040700,H,896,0.929
2011,040LEA,,863,0.537
2011,050302,H,1005,0.56
2011,050LEA,,1005,0.56
2011,060302,H,1011,0.523
2011,060LEA,,1011,0.523
2011,06B000,A,777,0.833
2011,070310,T,0,0.158
2011,070330,H,956,0.538
2011,070339,H,916,0.58
2011,070342,H,957,0.563
2011,070LEA,,942,0.543
2011,080312,H,761,0.661
2011,080700,H,860,0.724
2011,080LEA,,797,0.674
2011,090330,H,848,0.53
2011,090368,H,881,0.46
2011,090LEA,,865,0.479
2011,100307,H,1028,0.544
2011,100308,T,0,0.091
2011,100326,H,894,0.483
2011,100334,H,980,0.415
2011,100348,H,983,0.344
2011,100LEA,,964,0.414
2011,110303,H,0,0.027
2011,110304,H,1105,0.577
2011,110322,H,1110,0.424
2011,110323,H,1116,0.116
2011,110336,H,1039,0.701
2011,110340,H,971,0.491
2011,110352,H,1013,0.604
2011,110380,H,1059,0.649
2011,110416,H,1086,0.752
2011,110LEA,,1055,0.597
2011,111302,H,1060,0.766
2011,111700,H,1117,0.3
2011,111LEA,,1063,0.7
2011,120310,H,983,0.604
2011,120314,H,1029,0.399
2011,120318,H,975,0.488
2011,120346,H,993,0.512
2011,120370,H,980,0.544
2011,120LEA,,990,0.471
2011,130307,H,1019,0.81
2011,130310,H,977,0.562
2011,130314,H,1018,0.527
2011,130316,H,1057,0.668
2011,130324,H,1013,0.586
2011,130326,H,1018,0.671
2011,130332,H,1016,0.784
2011,130333,H,980,0.342
2011,130LEA,,1019,0.653
2011,132304,H,938,0.513
2011,132LEA,,938,0.513
2011,140305,H,939,0.304
2011,140309,H,1040,0.459
2011,140348,H,962,0.583
2011,140386,H,1015,0.508
2011,140390,H,926,0.603
2011,140LEA,,982,0.532
2011,150304,H,980,0.643
2011,150700,H,919,0.771
2011,150LEA,,959,0.681
2011,160313,H,1011,0.419
2011,160314,T,1058,0.819
2011,160344,H,1048,0.555
2011,160LEA,,1046,0.608
2011,16A000,H,0,0.045
2011,170316,H,889,0.565
2011,170LEA,,889,0.565
2011,180308,H,1026,0.611
2011,180320,H,954,0.473
2011,180325,H,1022,0.758
2011,180340,H,1013,0.543
2011,180348,H,956,0.486
2011,180376,H,1044,0.619
2011,180LEA,,1008,0.565
2011,181322,H,1050,0.714
2011,181LEA,,1050,0.712
2011,182316,H,978,0.644
2011,182700,H,987,1
2011,182LEA,,979,0.623
2011,190310,H,0,0.167
2011,190316,H,931,0.656
2011,190336,H,940,0.593
2011,190342,H,1016,0.776
2011,190LEA,,972,0.674
2011,19B000,A,1140,0.857
2011,200308,H,901,0.729
2011,200314,H,1050,0.439
2011,200322,T,0,0.1
2011,200328,H,969,0.565
2011,200350,H,1073,0.667
2011,200LEA,,968,0.573
2011,210312,H,896,0.664
2011,210LEA,,896,0.664
2011,220310,H,1018,0.596
2011,220LEA,,1018,0.596
2011,230312,H,954,0.647
2011,230324,H,984,0.509
2011,230350,H,1031,0.441
2011,230361,H,927,0.86
2011,230LEA,,970,0.586
2011,240334,H,887,0.453
2011,240371,H,922,0.402
2011,240373,H,981,0.451
2011,240380,H,879,0.538
2011,240LEA,,907,0.453
2011,241316,H,912,0.619
2011,241LEA,,912,0.6
2011,250314,H,993,0.273
2011,250340,H,1009,0.44
2011,250356,H,989,0.531
2011,250372,H,995,0.286
2011,250LEA,,996,0.428
2011,260318,H,1019,0.624
2011,260322,H,867,0.53
2011,260325,H,978,0.55
2011,260354,H,958,0.938
2011,260357,H,947,0.52
2011,260359,H,867,0.532
2011,260388,H,978,0.775
2011,260408,H,945,0.539
2011,260411,T,977,0.875
2011,260424,H,877,0.446
2011,260427,H,939,0.509
2011,260446,H,1025,0.67
2011,260455,H,836,0.556
2011,260700,H,914,0.921
2011,260LEA,,945,0.559
2011,270306,H,1005,0.624
2011,270LEA,,1005,0.624
2011,280304,T,1061,0.643
2011,280316,H,990,0.768
2011,280330,H,1026,0.88
2011,280LEA,,1020,0.803
2011,290308,H,966,0.508
2011,290314,T,0,0.107
2011,290315,H,1122,0.926
2011,290324,H,968,0.543
2011,290336,H,1013,0.582
2011,290348,H,1016,0.648
2011,290365,H,938,0.259
2011,290388,H,981,0.473
2011,290LEA,,998,0.534
2011,291336,H,899,0.561
2011,291LEA,,899,0.55
2011,292324,H,866,0.748
2011,292LEA,,866,0.748
2011,300312,H,1031,0.506
2011,300314,H,1031,0.763
2011,300LEA,,1031,0.532
2011,310338,H,879,0.78
2011,310344,H,1002,0.351
2011,310352,H,800,0.438
2011,310364,T,921,0.552
2011,310392,H,870,0.348
2011,310LEA,,909,0.435
2011,320309,H,954,1
2011,320312,H,1061,0.797
2011,320317,H,836,0.806
2011,320322,H,825,0.375
2011,320323,T,1072,0.88
2011,320325,H,835,0.679
2011,320341,T,0,0.091
2011,320353,H,1060,0.783
2011,320356,H,914,0.723
2011,320365,H,985,0.731
2011,320368,H,783,0.476
2011,320700,H,807,0.654
2011,320701,H,861,0.953
2011,320LEA,,951,0.731
2011,32D000,T,888,0.744
2011,330326,H,995,0.64
2011,330328,H,824,0.373
2011,330350,H,897,0.397
2011,330358,H,904,0.511
2011,330LEA,,905,0.451
2011,340330,H,818,0.641
2011,340362,H,0,0
2011,340364,H,989,0.676
2011,340382,H,955,0.566
2011,340446,H,935,0.102
2011,340454,H,1070,0.836
2011,340460,H,893,0.527
2011,340486,H,875,0.641
2011,340495,H,1074,0.838
2011,340496,H,1044,0.671
2011,340556,H,1070,0.706
2011,340568,T,838,0.867
2011,340700,H,929,0.458
2011,340701,H,819,0.704
2011,340702,H,752,0.482
2011,340703,H,805,0.476
2011,340LEA,,999,0.661
2011,34D000,A,776,1
2011,350308,H,991,0.626
2011,350321,H,960,0.537
2011,350336,H,911,0.429
2011,350LEA,,958,0.526
2011,360310,H,947,0.582
2011,360336,H,903,0.5
2011,360360,H,940,0.425
2011,360390,H,974,0.523
2011,360396,H,988,0.763
2011,360418,H,1062,0.947
2011,360428,H,912,0.425
2011,360470,H,996,0.382
2011,360494,H,982,0.674
2011,360LEA,,975,0.583
2011,36B000,A,1013,0.786
2011,370312,H,934,0.449
2011,370LEA,,934,0.449
2011,380308,H,987,0.551
2011,380LEA,,987,0.551
2011,390322,H,919,0.414
2011,390324,H,945,0.573
2011,390700,H,945,0.889
2011,390704,H,958,0.586
2011,390705,H,920,0.667
2011,390LEA,,936,0.58
2011,400308,H,848,0.402
2011,400315,H,875,0.326
2011,400LEA,,852,0.387
2011,410319,H,828,0.722
2011,410326,H,745,0.708
2011,410355,H,795,0.702
2011,410358,H,916,0.518
2011,410390,H,955,0.903
2011,410391,T,1104,1
2011,410394,H,1080,0.754
2011,410395,H,1298,1
2011,410399,H,969,0.892
2011,410401,H,969,0.542
2011,410406,H,956,0.689
2011,410407,H,911,0.5
2011,410408,H,932,0.757
2011,410483,H,799,1
2011,410484,H,867,0.662
2011,410489,H,1047,0.792
2011,410490,H,1106,0.831
2011,410508,H,1030,0.672
2011,410529,H,1002,0.788
2011,410544,H,807,0.565
2011,410545,H,892,0.967
2011,410547,H,952,0.736
2011,410556,H,911,0.584
2011,410562,H,974,0.697
2011,410589,H,1093,0.92
2011,410595,H,994,0.747
2011,410LEA,,977,0.714
2011,420346,H,809,0.435
2011,420358,H,761,0.455
2011,420LEA,,789,0.443
2011,421316,H,929,0.613
2011,421LEA,,929,0.613
2011,422700,H,733,0.817
2011,422LEA,,733,0.817
2011,430345,T,0,0.091
2011,430346,H,960,0.564
2011,430371,H,917,0.508
2011,430378,H,921,0.583
2011,430384,H,938,0.513
2011,430LEA,,933,0.538
2011,440326,H,0,0.019
2011,440346,H,1051,0.208
2011,440378,H,992,0.463
2011,440390,H,1083,0.567
2011,440LEA,,1046,0.442
2011,450316,H,1028,0.507
2011,450334,H,1062,0.7
2011,450341,H,1002,0.519
2011,450352,H,1058,0.547
2011,450LEA,,1040,0.552
2011,460320,H,804,0.635
2011,460340,H,0,0.043
2011,460LEA,,805,0.58
2011,470312,H,871,0.426
2011,470443,H,1001,0.448
2011,470LEA,,892,0.416
2011,480307,H,846,0.472
2011,480316,A,1069,0.778
2011,480LEA,,911,0.533
2011,490320,H,1014,0.54
2011,490335,H,1078,0.895
2011,490346,H,1021,0.459
2011,490354,H,989,0.563
2011,490362,H,944,0.537
2011,490380,H,972,0.435
2011,490LEA,,1026,0.604
2011,491312,H,989,0.706
2011,491LEA,,989,0.706
2011,49E000,A,1082,1
2011,500302,T,915,0.375
2011,500323,H,0,0.167
2011,500340,H,1015,0.578
2011,500LEA,,1008,0.471
2011,510324,H,1014,0.605
2011,510357,H,1084,0.351
2011,510367,H,0,0
2011,510368,H,986,0.422
2011,510376,T,1041,0.406
2011,510399,H,958,0.441
2011,510402,H,1023,0.303
2011,510406,H,1020,0.609
2011,510LEA,,1009,0.498
2011,520320,H,906,0.648
2011,520LEA,,906,0.648
2011,530335,H,1012,0.398
2011,530336,H,981,0.594
2011,530343,H,955,0.614
2011,530LEA,,973,0.562
2011,540315,H,842,0.503
2011,540317,H,918,0.282
2011,540324,H,924,0.483
2011,540336,H,1009,0.366
2011,540LEA,,912,0.429
2011,550320,H,1001,0.564
2011,550332,H,964,0.474
2011,550344,H,1024,0.717
2011,550368,H,956,0.586
2011,550LEA,,991,0.587
2011,55A000,A,999,0.981
2011,560320,H,977,0.601
2011,560324,A,1053,0.571
2011,560329,H,1101,0.5
2011,560332,A,1056,0.75
2011,560LEA,,999,0.572
2011,570318,H,1008,0.395
2011,570LEA,,1008,0.392
2011,580344,H,885,0.394
2011,580368,H,932,0.525
2011,580LEA,,915,0.468
2011,590328,H,970,0.532
2011,590330,H,972,0.414
2011,590LEA,,972,0.428
2011,600302,H,1103,0.9
2011,600334,H,1029,1
2011,600361,H,1035,0.683
2011,600364,T,889,1
2011,600376,H,859,0.394
2011,600377,H,999,0.688
2011,600386,T,734,0.306
2011,600405,H,938,0.827
2011,600415,H,989,0.682
2011,600426,H,901,0.51
2011,600439,A,0,0.105
2011,600445,H,972,0.81
2011,600466,H,1132,0.879
2011,600480,H,1061,0.819
2011,600482,T,994,0.841
2011,600496,H,917,0.751
2011,600498,H,1111,0.235
2011,600508,H,1143,0.959
2011,600535,H,1038,0.762
2011,600576,H,846,0.509
2011,600579,H,862,0.53
2011,600592,H,874,0.526
2011,600690,H,816,0.5
2011,600691,H,738,0.373
2011,600692,H,799,0.352
2011,600693,H,942,0.63
2011,600695,H,890,0.63
2011,600696,H,841,0.596
2011,600697,H,935,0.85
2011,600698,H,855,0.507
2011,600699,H,845,0.379
2011,600LEA,,1002,0.685
2011,60C000,A,648,0.289
2011,60D000,T,1051,0.991
2011,60G000,A,1027,0.82
2011,60H000,H,705,0.224
2011,610334,H,979,0.622
2011,610LEA,,979,0.622
2011,620316,H,835,0.523
2011,620340,H,896,0.478
2011,620LEA,,864,0.433
2011,630332,H,945,0.496
2011,630336,H,1048,0.682
2011,630360,H,1007,0.464
2011,630LEA,,1025,0.584
2011,640346,H,917,0.502
2011,640347,H,936,0.814
2011,640350,H,955,0.559
2011,640361,H,949,0.554
2011,640364,H,963,0.4
2011,640LEA,,945,0.519
2011,64A000,A,907,0.681
2011,650326,H,975,0.59
2011,650327,H,1035,0.616
2011,650340,H,1107,0.862
2011,650342,H,1082,0.76
2011,650352,H,997,0.712
2011,650355,H,0,0.125
2011,650394,H,960,0.353
2011,650LEA,,1030,0.658
2011,660336,H,784,0.692
2011,660700,T,769,0.984
2011,660LEA,,777,0.795
2011,66A000,A,0,0
2011,670320,H,963,0.541
2011,670324,H,986,0.77
2011,670333,H,921,0.526
2011,670340,H,1002,0.549
2011,670344,H,929,0.624
2011,670352,H,1034,0.549
2011,670364,H,983,0.68
2011,670LEA,,976,0.613
2011,680310,H,1061,0.82
2011,680332,H,1024,0.675
2011,680LEA,,1043,0.74
2011,681305,H,1161,0.774
2011,681308,H,1177,0.887
2011,681314,H,1200,0.913
2011,681338,H,0,0.231
2011,681LEA,,1182,0.859
2011,68N000,H,0,0.023
2011,690320,H,1020,0.432
2011,690LEA,,1020,0.432
2011,700317,H,921,0.66
2011,700319,H,920,0.506
2011,700LEA,,920,0.58
2011,710321,H,907,0.331
2011,710326,A,896,0.611
2011,710327,H,965,0.457
2011,710342,H,1030,0.632
2011,710LEA,,969,0.541
2011,720316,H,946,0.54
2011,720LEA,,946,0.54
2011,730352,H,939,0.551
2011,730LEA,,939,0.551
2011,740309,H,895,0.444
2011,740333,H,1024,0.706
2011,740344,H,955,0.503
2011,740366,H,1077,0.704
2011,740374,H,858,0.453
2011,740388,H,951,0.71
2011,740LEA,,990,0.623
2011,750317,H,897,0.692
2011,750318,H,1004,0.615
2011,750LEA,,995,0.621
2011,760318,H,936,0.493
2011,760339,H,1003,0.583
2011,760348,H,984,0.494
2011,760354,H,1020,0.635
2011,760358,H,996,0.415
2011,760380,H,962,0.517
2011,760388,H,977,0.462
2011,760LEA,,982,0.499
2011,761304,H,940,0.788
2011,761LEA,,940,0.788
2011,770348,H,883,0.378
2011,770349,H,1076,0.167
2011,770LEA,,889,0.335
2011,780325,H,843,0.479
2011,780342,H,891,0.426
2011,780385,H,966,0.391
2011,780391,H,802,0.311
2011,780401,H,896,0.214
2011,780402,H,781,0.383
2011,780420,H,870,0.389
2011,780LEA,,869,0.379
2011,790314,H,962,0.566
2011,790354,H,950,0.566
2011,790366,H,906,0.503
2011,790378,H,997,0.576
2011,790LEA,,958,0.552
2011,800340,H,1008,0.469
2011,800361,H,949,0.517
2011,800376,H,928,0.5
2011,800394,H,0,0
2011,800396,H,1004,0.635
2011,800400,H,982,0.458
2011,800408,H,926,0.567
2011,800LEA,,969,0.519
2011,810324,H,922,0.429
2011,810340,H,903,0.75
2011,810384,H,985,0.478
2011,810385,H,1062,0.75
2011,810386,T,0,0.026
2011,810LEA,,948,0.517
2011,81A000,A,1068,1
2011,820324,H,964,0.519
2011,820348,H,919,0.437
2011,820349,H,867,0.444
2011,820352,H,943,0.496
2011,820388,H,894,0.551
2011,820LEA,,918,0.491
2011,821308,H,940,0.528
2011,821LEA,,940,0.528
2011,830316,T,0,0.077
2011,830348,H,957,0.545
2011,830700,H,861,0.773
2011,830702,H,881,0.623
2011,830704,H,851,0.667
2011,830705,H,959,0.613
2011,830LEA,,887,0.639
2011,840302,H,873,0.741
2011,840332,H,941,0.542
2011,840356,H,1032,0.427
2011,840361,H,965,0.848
2011,840368,H,1014,0.517
2011,840LEA,,960,0.57
2011,84B000,H,1116,1
2011,850332,H,968,0.505
2011,850352,H,971,0.496
2011,850358,H,983,0.478
2011,850LEA,,976,0.485
2011,860316,H,1025,0.519
2011,860336,H,977,0.388
2011,860352,H,985,0.426
2011,860354,H,1047,0.255
2011,860LEA,,1002,0.403
2011,861308,H,1028,0.699
2011,861LEA,,1028,0.699
2011,862312,H,1014,0.547
2011,862LEA,,1014,0.547
2011,870314,H,960,0.414
2011,870LEA,,960,0.404
2011,880308,H,1036,0.721
2011,880328,H,965,0.538
2011,880LEA,,1018,0.618
2011,890304,H,866,0.455
2011,890LEA,,866,0.455
2011,900311,H,1036,0.828
2011,900316,H,903,0.462
2011,900336,H,797,0.558
2011,900342,H,1014,0.701
2011,900344,H,992,0.586
2011,900348,H,1001,0.653
2011,900360,H,1023,0.563
2011,900366,H,1049,0.721
2011,900367,H,1077,0.732
2011,900377,H,1094,0.847
2011,900393,H,1093,0.943
2011,900LEA,,1027,0.687
2011,90A000,A,1050,0.949
2011,910364,H,847,0.537
2011,910368,H,0,0.043
2011,910370,H,885,0.452
2011,910LEA,,866,0.465
2011,920316,H,1126,0.886
2011,920318,H,1102,0.761
2011,920324,T,0,0.2
2011,920348,H,1085,0.835
2011,920368,H,1089,0.677
2011,920412,H,1154,0.805
2011,920428,H,1047,0.614
2011,920436,H,972,0.656
2011,920441,H,1143,0.931
2011,920455,H,1045,0.791
2011,920466,H,931,0.642
2011,920473,H,1098,0.827
2011,920495,H,1056,0.786
2011,920500,H,1040,0.713
2011,920526,H,1107,0.88
2011,920528,H,694,0.088
2011,920552,H,1051,0.719
2011,920562,H,952,0.749
2011,920583,H,1002,0.893
2011,920588,H,1017,0.717
2011,920595,H,1028,0.875
2011,920700,H,887,0.458
2011,920701,H,904,0.342
2011,920702,H,949,0.22
2011,920703,H,973,0.293
2011,920LEA,,1065,0.759
2011,92F000,A,1076,0.969
2011,92G000,A,968,0.875
2011,92K000,H,1254,1
2011,92P000,H,961,0.455
2011,930352,H,781,0.6
2011,930700,H,876,0.983
2011,930LEA,,827,0.741
2011,93A000,A,874,1
2011,940308,T,858,0.5
2011,940316,H,821,0.519
2011,940LEA,,829,0.514
2011,950336,H,1084,0.791
2011,950LEA,,1084,0.791
2011,960324,H,968,0.494
2011,960330,H,967,0.535
2011,960335,H,780,0.414
2011,960372,H,975,0.42
2011,960380,H,914,0.431
2011,960386,T,958,0.465
2011,960490,H,1092,0.69
2011,960700,H,977,0.69
2011,960LEA,,950,0.48
2011,970320,H,1019,0.495
2011,970356,H,1019,0.355
2011,970388,H,1026,0.45
2011,970390,H,1014,0.648
2011,970LEA,,1019,0.503
2011,980318,H,932,0.429
2011,980336,H,976,0.557
2011,980342,H,961,0.614
2011,980LEA,,961,0.542
2011,990322,H,997,0.528
2011,990326,H,996,0.446
2011,990332,H,992,0.455
2011,990LEA,,996,0.487
2011,995330,H,1042,0.511
2011,995LEA,,1042,0.511
2011,NATION,,,0.5
2012,010303,H,925,0.39
2012,010324,H,1017,0.657
2012,010348,H,872,0.579
2012,010360,H,834,0.59
2012,010388,H,988,0.567
2012,010396,H,987,0.731
2012,010400,H,1002,0.81
2012,010LEA,,967,0.651
2012,01B000,A,1028,0.944
2012,01C000,A,1023,1
2012,01D000,T,1074,0.625
2012,020302,H,992,0.385
2012,020LEA,,992,0.385
2012,030304,H,979,0.489
2012,030LEA,,979,0.489
2012,040304,H,946,0.541
2012,040306,H,811,0.462
2012,040700,H,899,0.933
2012,040LEA,,863,0.487
2012,06B000,A,,0.2
2012,070310,T,,0.077
2012,070311,H,970,0.241
2012,100307,H,1078,0.532
2012,100326,H,912,0.434
2012,100334,H,999,0.488
2012,100348,H,965,0.458
2012,100LEA,,977,0.461
2012,110303,H,718,0.139
2012,110304,H,1083,0.617
2012,110322,H,1086,0.265
2012,110323,H,864,0.211
2012,110336,H,1056,0.579
2012,110340,H,998,0.493
2012,110352,H,994,0.509
2012,110380,H,1059,0.679
2012,110416,H,1075,0.726
2012,110LEA,,1049,0.576
2012,111302,H,1053,0.761
2012,111700,H,1194,0.805
2012,111LEA,,1077,0.768
2012,120310,H,999,0.69
2012,120314,H,997,0.471
2012,120318,H,988,0.567
2012,120346,H,974,0.53
2012,120370,H,1044,0.59
2012,120LEA,,1002,0.498
2012,130307,H,1014,0.758
2012,130310,H,998,0.597
2012,130314,H,1018,0.523
2012,130316,H,1045,0.718
2012,130324,H,978,0.587
2012,130326,H,1051,0.63
2012,130332,H,1036,0.805
2012,130333,H,958,0.39
2012,130LEA,,1023,0.659
2012,132304,H,923,0.532
2012,132LEA,,923,0.532
2012,140305,H,971,0.4
2012,140309,H,1051,0.623
2012,140348,H,989,0.532
2012,140386,H,985,0.518
2012,140390,H,902,0.599
2012,140LEA,,981,0.546
2012,150304,H,1001,0.733
2012,150700,H,994,0.706
2012,150LEA,,999,0.726
2012,160313,T,1002,0.621
2012,160314,T,1072,0.732
2012,160344,T,1039,0.584
2012,160LEA,,1046,0.643
2012,170316,H,907,0.586
2012,170LEA,,907,0.586
2012,180308,H,1017,0.534
2012,180320,H,924,0.407
2012,180325,H,1031,0.747
2012,180340,H,1046,0.543
2012,180348,H,989,0.582
2012,180376,H,1018,0.669
2012,180LEA,,1009,0.566
2012,181318,T,895,0.353
2012,181322,H,1014,0.678
2012,181LEA,,1010,0.656
2012,182316,H,972,0.584
2012,182700,H,970,0.909
2012,182LEA,,972,0.602
2012,190316,H,954,0.596
2012,190336,H,903,0.678
2012,190342,H,1025,0.823
2012,190LEA,,978,0.706
2012,19B000,A,1127,1
2012,200308,H,972,0.62
2012,200314,H,1065,0.5
2012,200328,H,971,0.65
2012,200350,H,1079,0.636
2012,200LEA,,998,0.582
2012,210312,H,950,0.687
2012,210LEA,,950,0.687
2012,220310,H,1041,0.653
2012,220LEA,,1041,0.653
2012,230312,H,939,0.623
2012,230322,H,1028,0.634
2012,230324,H,987,0.538
2012,230350,H,1018,0.469
2012,230361,H,953,0.679
2012,230LEA,,978,0.545
2012,240334,H,859,0.506
2012,240371,H,926,0.399
2012,240373,H,942,0.633
2012,240380,H,838,0.511
2012,240LEA,,892,0.486
2012,241316,H,886,0.619
2012,241LEA,,886,0.589
2012,250314,H,990,0.369
2012,250340,H,1005,0.415
2012,250356,H,995,0.475
2012,250372,H,933,0.32
2012,250LEA,,985,0.409
2012,260318,H,1032,0.672
2012,260322,H,840,0.498
2012,260325,H,972,0.468
2012,260354,H,1000,0.808
2012,260357,H,953,0.463
2012,260359,H,838,0.535
2012,260374,H,,0.017
2012,260388,H,971,0.877
2012,260408,H,916,0.616
2012,260411,T,892,0.847
2012,260424,H,897,0.407
2012,260427,H,935,0.573
2012,260446,H,1020,0.757
2012,260455,H,833,0.545
2012,260700,H,938,0.854
2012,260LEA,,940,0.562
2012,270306,H,983,0.668
2012,270311,H,1007,0.761
2012,270LEA,,990,0.692
2012,280304,T,986,0.676
2012,280316,H,988,0.84
2012,280330,H,1026,0.954
2012,280LEA,,1011,0.866
2012,290308,H,979,0.515
2012,290314,T,,0.091
2012,290315,H,1087,1
2012,290324,H,999,0.476
2012,290336,H,1012,0.62
2012,290348,H,1030,0.621
2012,290365,H,1026,0.414
2012,290388,H,1014,0.601
2012,290LEA,,1013,0.554
2012,291336,H,858,0.595
2012,291LEA,,858,0.576
2012,292324,H,838,0.813
2012,292LEA,,838,0.813
2012,300312,H,1040,0.592
2012,300314,H,1045,0.875
2012,300LEA,,1041,0.618
2012,310338,H,906,0.893
2012,310344,H,931,0.437
2012,310352,H,825,0.392
2012,310364,T,929,0.571
2012,310392,H,900,0.534
2012,310LEA,,901,0.49
2012,320309,H,938,0.952
2012,320312,H,1068,0.789
2012,320317,H,864,0.791
2012,320322,H,834,0.394
2012,320323,T,1074,0.87
2012,320325,H,829,0.618
2012,320353,H,1090,0.704
2012,320356,H,911,0.753
2012,320365,H,986,0.696
2012,320368,H,791,0.582
2012,320700,H,836,0.711
2012,320701,H,864,0.844
2012,320LEA,,951,0.725
2012,32D000,T,964,0.596
2012,330326,H,966,0.762
2012,330328,H,795,0.345
2012,330350,H,887,0.415
2012,330358,H,858,0.458
2012,330LEA,,876,0.449
2012,340311,H,862,0.547
2012,340330,H,800,0.395
2012,340332,,1166,
2012,340362,H,1073,0.84
2012,340364,H,1018,0.67
2012,340382,H,949,0.518
2012,340446,H,948,0.15
2012,340454,H,1059,0.803
2012,340460,H,907,0.587
2012,340486,H,921,0.47
2012,340495,H,1076,0.762
2012,340496,H,1007,0.665
2012,340556,H,1076,0.766
2012,340568,T,813,0.894
2012,340703,H,777,0.75
2012,340LEA,,1006,0.638
2012,34B000,A,857,1
2012,34D000,A,,0.75
2012,350308,H,1007,0.464
2012,350321,H,932,0.613
2012,350336,H,949,0.32
2012,350LEA,,959,0.481
2012,360310,H,960,0.643
2012,360336,H,929,0.646
2012,360360,H,934,0.483
2012,360390,H,958,0.556
2012,360396,H,998,0.771
2012,360418,H,1051,0.947
2012,360428,H,900,0.43
2012,360470,H,954,0.417
2012,360494,H,1001,0.751
2012,360LEA,,977,0.606
2012,36B000,A,984,0.778
2012,370312,H,925,0.392
2012,370LEA,,925,0.392
2012,380308,H,949,0.73
2012,380LEA,,949,0.73
2012,390322,H,966,0.42
2012,390324,H,981,0.493
2012,390700,H,972,0.564
2012,390704,H,953,0.622
2012,390705,H,979,0.559
2012,390LEA,,971,0.513
2012,400308,H,887,0.376
2012,400315,H,858,0.34
2012,400LEA,,881,0.367
2012,410319,H,765,0.769
2012,410326,H,776,0.969
2012,410355,H,810,0.608
2012,410358,H,868,0.609
2012,410390,H,955,0.982
2012,410391,T,1072,1
2012,410394,H,1077,0.826
2012,410395,H,1377,1
2012,410399,H,982,0.838
2012,410401,H,952,0.512
2012,410406,H,909,0.615
2012,410407,H,800,1
2012,410408,H,911,0.711
2012,410483,H,783,1
2012,410484,H,881,0.635
2012,410489,H,1061,0.854
2012,410490,H,1083,0.805
2012,410508,H,993,0.727
2012,410529,H,958,0.809
2012,410544,H,802,0.515
2012,410545,H,843,1
2012,410547,H,964,0.705
2012,410556,H,907,0.661
2012,410562,H,967,0.768
2012,410589,H,1080,0.985
2012,410595,H,973,0.714
2012,410LEA,,964,0.732
2012,420346,H,807,0.582
2012,420358,H,771,0.395
2012,420LEA,,794,0.498
2012,421316,H,922,0.682
2012,421LEA,,922,0.682
2012,422700,H,758,0.639
2012,422LEA,,758,0.639
2012,430346,H,964,0.552
2012,430371,H,942,0.497
2012,430378,H,939,0.494
2012,430384,H,950,0.505
2012,430LEA,,950,0.508
2012,440326,H,,0.032
2012,440346,H,1042,0.294
2012,440378,H,958,0.5
2012,440390,H,1006,0.547
2012,440LEA,,985,0.476
2012,450316,H,1025,0.5
2012,450334,H,1064,0.705
2012,450341,H,1014,0.514
2012,450352,H,1063,0.618
2012,450354,H,1035,0.24
2012,450LEA,,1042,0.556
2012,460320,H,781,0.605
2012,460340,H,771,0.854
2012,460LEA,,778,0.616
