year,agency_code,status,subgroup,count,pct_enrolled
2012,770348,ENROLL,WH7,134,69.79
2012,770348,NOENROLL,AM7,7,58.82
2012,770348,NOENROLL,AS7,,95
2012,770348,NOENROLL,ALL,145,66.58
2012,770348,NOENROLL,BL7,69,63.68
2012,770348,NOENROLL,EDS,101,59.92
2012,770348,NOENROLL,FEM,57,74.88
2012,770348,NOENROLL,HI7,10,56.52
2012,770348,NOENROLL,ELS,,20
2012,770348,NOENROLL,MALE,88,57.48
2012,770348,NOENROLL,MU7,,85.71
2012,770348,NOENROLL,PI7,,95
2012,770348,NOENROLL,SWD,24,17.24
2012,770348,NOENROLL,WH7,58,69.79
2012,770349,ENROLL,AM7,,
2012,770349,ENROLL,AS7,,95
2012,770349,ENROLL,ALL,24,82.75
2012,770349,ENROLL,BL7,5,83.33
2012,770349,ENROLL,EDS,9,81.81
2012,770349,ENROLL,FEM,15,83.33
2012,770349,ENROLL,HI7,,
2012,770349,ENROLL,ELS,,
2012,770349,ENROLL,MALE,9,81.81
2012,770349,ENROLL,MU7,,66.66
2012,770349,ENROLL,PI7,,
2012,770349,ENROLL,SWD,,
2012,770349,ENROLL,WH7,16,84.21
2012,770349,NOENROLL,AM7,,
2012,770349,NOENROLL,AS7,,95
2012,770349,NOENROLL,ALL,5,82.75
2012,770349,NOENROLL,BL7,,83.33
2012,770349,NOENROLL,EDS,,81.81
2012,770349,NOENROLL,FEM,,83.33
2012,770349,NOENROLL,HI7,,
2012,770349,NOENROLL,ELS,,
2012,770349,NOENROLL,MALE,,81.81
2012,770349,NOENROLL,MU7,,66.66
2012,770349,NOENROLL,PI7,,
2012,770349,NOENROLL,SWD,,
2012,770349,NOENROLL,WH7,,84.21
2012,770LEA,ENROLL,AM7,11,52.38
2012,770LEA,ENROLL,AS7,5,95
2012,770LEA,ENROLL,ALL,331,65.8
2012,770LEA,ENROLL,BL7,141,62.66
2012,770LEA,ENROLL,EDS,175,58.92
2012,770LEA,ENROLL,FEM,191,72.62
2012,770LEA,ENROLL,HI7,13,56.52
2012,770LEA,ENROLL,ELS,,20
2012,770LEA,ENROLL,MALE,140,58.33
2012,770LEA,ENROLL,MU7,8,80
2012,770LEA,ENROLL,PI7,,95
2012,770LEA,ENROLL,SWD,5,13.51
2012,770LEA,ENROLL,WH7,152,69.72
2012,770LEA,NOENROLL,AM7,10,52.38
2012,770LEA,NOENROLL,AS7,,95
2012,770LEA,NOENROLL,ALL,172,65.8
2012,770LEA,NOENROLL,BL7,84,62.66
2012,770LEA,NOENROLL,EDS,122,58.92
2012,770LEA,NOENROLL,FEM,72,72.62
2012,770LEA,NOENROLL,HI7,10,56.52
2012,770LEA,NOENROLL,ELS,,20
2012,770LEA,NOENROLL,MALE,100,58.33
2012,770LEA,NOENROLL,MU7,,80
2012,770LEA,NOENROLL,PI7,,95
2012,770LEA,NOENROLL,SWD,32,13.51
2012,770LEA,NOENROLL,WH7,66,69.72
2012,780325,ENROLL,AM7,15,35.71
2012,780325,ENROLL,AS7,,
2012,780325,ENROLL,ALL,84,50
2012,780325,ENROLL,BL7,41,53.94
2012,780325,ENROLL,EDS,65,46.76
2012,780325,ENROLL,FEM,49,65.33
2012,780325,ENROLL,HI7,,40
2012,780325,ENROLL,ELS,,
2012,780325,ENROLL,MALE,35,37.63
2012,780325,ENROLL,MU7,10,62.5
2012,780325,ENROLL,PI7,,
2012,780325,ENROLL,SWD,6,24
2012,780325,ENROLL,WH7,16,55.17
2012,780325,NOENROLL,AM7,27,35.71
2012,780325,NOENROLL,AS7,,
2012,780325,NOENROLL,ALL,84,50
2012,780325,NOENROLL,BL7,35,53.94
2012,780325,NOENROLL,EDS,74,46.76
2012,780325,NOENROLL,FEM,26,65.33
2012,780325,NOENROLL,HI7,,40
2012,780325,NOENROLL,ELS,,
2012,780325,NOENROLL,MALE,58,37.63
2012,780325,NOENROLL,MU7,6,62.5
2012,780325,NOENROLL,PI7,,
2012,780325,NOENROLL,SWD,19,24
2012,780325,NOENROLL,WH7,13,55.17
2012,780342,ENROLL,AM7,74,57.81
2012,780342,ENROLL,AS7,5,83.33
2012,780342,ENROLL,ALL,300,58.7
2012,780342,ENROLL,BL7,102,55.43
2012,780342,ENROLL,EDS,179,55.24
2012,780342,ENROLL,FEM,175,68.09
2012,780342,ENROLL,HI7,8,32
2012,780342,ENROLL,ELS,,25
2012,780342,ENROLL,MALE,125,49.21
2012,780342,ENROLL,MU7,5,62.5
2012,780342,ENROLL,PI7,,
2012,780342,ENROLL,SWD,23,35.38
2012,780342,ENROLL,WH7,106,66.25
2012,780342,NOENROLL,AM7,54,57.81
2012,780342,NOENROLL,AS7,,83.33
2012,780342,NOENROLL,ALL,211,58.7
2012,780342,NOENROLL,BL7,82,55.43
2012,780342,NOENROLL,EDS,145,55.24
2012,780342,NOENROLL,FEM,82,68.09
2012,780342,NOENROLL,HI7,17,32
2012,780342,NOENROLL,ELS,6,25
2012,780342,NOENROLL,MALE,129,49.21
2012,780342,NOENROLL,MU7,,62.5
2012,780342,NOENROLL,PI7,,
2012,780342,NOENROLL,SWD,42,35.38
2012,780342,NOENROLL,WH7,54,66.25
2012,780385,ENROLL,AM7,8,80
2012,780385,ENROLL,AS7,,
2012,780385,ENROLL,ALL,24,82.75
2012,780385,ENROLL,BL7,,75
2012,780385,ENROLL,EDS,18,81.81
2012,780385,ENROLL,FEM,16,84.21
2012,780385,ENROLL,HI7,,80
2012,780385,ENROLL,ELS,,
2012,780385,ENROLL,MALE,8,80
2012,780385,ENROLL,MU7,,
2012,780385,ENROLL,PI7,,
2012,780385,ENROLL,SWD,,
2012,780385,ENROLL,WH7,9,90
2012,780385,NOENROLL,AM7,,80
2012,780385,NOENROLL,AS7,,
2012,780385,NOENROLL,ALL,5,82.75
2012,780385,NOENROLL,BL7,,75
2012,780385,NOENROLL,EDS,,81.81
2012,780385,NOENROLL,FEM,,84.21
2012,780385,NOENROLL,HI7,,80
2012,780385,NOENROLL,ELS,,
2012,780385,NOENROLL,MALE,,80
2012,780385,NOENROLL,MU7,,
2012,780385,NOENROLL,PI7,,
2012,780385,NOENROLL,SWD,,
2012,780385,NOENROLL,WH7,,90
2012,780391,ENROLL,AM7,26,40
2012,780391,ENROLL,AS7,,
2012,780391,ENROLL,ALL,71,44.37
2012,780391,ENROLL,BL7,26,50
2012,780391,ENROLL,EDS,61,46.21
2012,780391,ENROLL,FEM,39,48.75
2012,780391,ENROLL,HI7,9,40.9
2012,780391,ENROLL,ELS,,40
2012,780391,ENROLL,MALE,32,40
2012,780391,ENROLL,MU7,,42.85
2012,780391,ENROLL,PI7,,
2012,780391,ENROLL,SWD,6,30
2012,780391,ENROLL,WH7,7,50
2012,780391,NOENROLL,AM7,39,40
2012,780391,NOENROLL,AS7,,
2012,780391,NOENROLL,ALL,89,44.37
2012,780391,NOENROLL,BL7,26,50
2012,780391,NOENROLL,EDS,71,46.21
2012,780391,NOENROLL,FEM,41,48.75
2012,780391,NOENROLL,HI7,13,40.9
2012,780391,NOENROLL,ELS,,40
2012,780391,NOENROLL,MALE,48,40
2012,780391,NOENROLL,MU7,,42.85
2012,780391,NOENROLL,PI7,,
2012,780391,NOENROLL,SWD,14,30
2012,780391,NOENROLL,WH7,7,50
2012,780401,ENROLL,AM7,18,46.15
2012,780401,ENROLL,AS7,,
2012,780401,ENROLL,ALL,90,43.06
2012,780401,ENROLL,BL7,35,52.23
2012,780401,ENROLL,EDS,65,41.66
2012,780401,ENROLL,FEM,65,54.62
2012,780401,ENROLL,HI7,8,27.58
2012,780401,ENROLL,ELS,,14.28
2012,780401,ENROLL,MALE,25,27.77
2012,780401,ENROLL,MU7,7,35
2012,780401,ENROLL,PI7,,95
2012,780401,ENROLL,SWD,,14.28
2012,780401,ENROLL,WH7,21,39.62
2012,780401,NOENROLL,AM7,21,46.15
2012,780401,NOENROLL,AS7,,
2012,780401,NOENROLL,ALL,119,43.06
2012,780401,NOENROLL,BL7,32,52.23
2012,780401,NOENROLL,EDS,91,41.66
2012,780401,NOENROLL,FEM,54,54.62
2012,780401,NOENROLL,HI7,21,27.58
2012,780401,NOENROLL,ELS,6,14.28
2012,780401,NOENROLL,MALE,65,27.77
2012,780401,NOENROLL,MU7,13,35
2012,780401,NOENROLL,PI7,,95
2012,780401,NOENROLL,SWD,12,14.28
2012,780401,NOENROLL,WH7,32,39.62
2012,780402,ENROLL,AM7,29,49.15
2012,780402,ENROLL,AS7,,
2012,780402,ENROLL,ALL,52,44.82
2012,780402,ENROLL,BL7,20,40.81
2012,780402,ENROLL,EDS,39,40.2
2012,780402,ENROLL,FEM,30,54.54
2012,780402,ENROLL,HI7,,50
2012,780402,ENROLL,ELS,,
2012,780402,ENROLL,MALE,22,36.06
2012,780402,ENROLL,MU7,,50
2012,780402,ENROLL,PI7,,
2012,780402,ENROLL,SWD,,12
2012,780402,ENROLL,WH7,,
2012,780402,NOENROLL,AM7,30,49.15
2012,780402,NOENROLL,AS7,,
2012,780402,NOENROLL,ALL,64,44.82
2012,780402,NOENROLL,BL7,29,40.81
2012,780402,NOENROLL,EDS,58,40.2
2012,780402,NOENROLL,FEM,25,54.54
2012,780402,NOENROLL,HI7,,50
2012,780402,NOENROLL,ELS,,
2012,780402,NOENROLL,MALE,39,36.06
2012,780402,NOENROLL,MU7,,50
2012,780402,NOENROLL,PI7,,
2012,780402,NOENROLL,SWD,22,12
2012,780402,NOENROLL,WH7,,
2012,780420,ENROLL,AM7,177,55.83
2012,780420,ENROLL,AS7,,
2012,780420,ENROLL,ALL,221,55.11
2012,780420,ENROLL,BL7,25,47.16
2012,780420,ENROLL,EDS,137,50.55
2012,780420,ENROLL,FEM,124,65.6
2012,780420,ENROLL,HI7,,95
2012,780420,ENROLL,ELS,,95
2012,780420,ENROLL,MALE,97,45.75
2012,780420,ENROLL,MU7,12,75
2012,780420,ENROLL,PI7,,
2012,780420,ENROLL,SWD,10,24.39
2012,780420,ENROLL,WH7,,27.27
2012,780420,NOENROLL,AM7,140,55.83
2012,780420,NOENROLL,AS7,,
2012,780420,NOENROLL,ALL,180,55.11
2012,780420,NOENROLL,BL7,28,47.16
2012,780420,NOENROLL,EDS,134,50.55
2012,780420,NOENROLL,FEM,65,65.6
2012,780420,NOENROLL,HI7,,95
2012,780420,NOENROLL,ELS,,95
2012,780420,NOENROLL,MALE,115,45.75
2012,780420,NOENROLL,MU7,,75
2012,780420,NOENROLL,PI7,,
2012,780420,NOENROLL,SWD,31,24.39
2012,780420,NOENROLL,WH7,8,27.27
2012,780LEA,ENROLL,AM7,347,52.57
2012,780LEA,ENROLL,AS7,5,83.33
2012,780LEA,ENROLL,ALL,842,52.82
2012,780LEA,ENROLL,BL7,252,51.95
2012,780LEA,ENROLL,EDS,564,49.43
2012,780LEA,ENROLL,FEM,498,62.72
2012,780LEA,ENROLL,HI7,36,39.13
2012,780LEA,ENROLL,ELS,6,26.08
2012,780LEA,ENROLL,MALE,344,43
2012,780LEA,ENROLL,MU7,39,54.92
2012,780LEA,ENROLL,PI7,,95
2012,780LEA,ENROLL,SWD,50,26.31
2012,780LEA,ENROLL,WH7,162,58.06
2012,780LEA,NOENROLL,AM7,313,52.57
2012,780LEA,NOENROLL,AS7,,83.33
2012,780LEA,NOENROLL,ALL,752,52.82
2012,780LEA,NOENROLL,BL7,233,51.95
2012,780LEA,NOENROLL,EDS,577,49.43
2012,780LEA,NOENROLL,FEM,296,62.72
2012,780LEA,NOENROLL,HI7,56,39.13
2012,780LEA,NOENROLL,ELS,17,26.08
2012,780LEA,NOENROLL,MALE,456,43
2012,780LEA,NOENROLL,MU7,32,54.92
2012,780LEA,NOENROLL,PI7,,95
2012,780LEA,NOENROLL,SWD,140,26.31
2012,780LEA,NOENROLL,WH7,117,58.06
2012,790314,ENROLL,AM7,,
2012,790314,ENROLL,AS7,,95
2012,790314,ENROLL,ALL,103,48.81
2012,790314,ENROLL,BL7,17,58.62
2012,790314,ENROLL,EDS,36,37.5
2012,790314,ENROLL,FEM,68,58.62
2012,790314,ENROLL,HI7,5,27.77
2012,790314,ENROLL,ELS,,25
2012,790314,ENROLL,MALE,35,36.84
2012,790314,ENROLL,MU7,,50
2012,790314,ENROLL,PI7,,
2012,790314,ENROLL,SWD,9,37.5
2012,790314,ENROLL,WH7,76,49.03
2012,790314,NOENROLL,AM7,,
2012,790314,NOENROLL,AS7,,95
2012,790314,NOENROLL,ALL,108,48.81
2012,790314,NOENROLL,BL7,12,58.62
2012,790314,NOENROLL,EDS,60,37.5
2012,790314,NOENROLL,FEM,48,58.62
2012,790314,NOENROLL,HI7,13,27.77
2012,790314,NOENROLL,ELS,,25
2012,790314,NOENROLL,MALE,60,36.84
2012,790314,NOENROLL,MU7,,50
2012,790314,NOENROLL,PI7,,
2012,790314,NOENROLL,SWD,15,37.5
2012,790314,NOENROLL,WH7,79,49.03
2012,790354,ENROLL,AM7,,
2012,790354,ENROLL,AS7,,95
2012,790354,ENROLL,ALL,146,61.08
2012,790354,ENROLL,BL7,36,57.14
2012,790354,ENROLL,EDS,54,50
2012,790354,ENROLL,FEM,81,69.82
2012,790354,ENROLL,HI7,,40
2012,790354,ENROLL,ELS,,80
2012,790354,ENROLL,MALE,65,52.84
2012,790354,ENROLL,MU7,5,71.42
2012,790354,ENROLL,PI7,,
2012,790354,ENROLL,SWD,11,35.48
2012,790354,ENROLL,WH7,99,63.05
2012,790354,NOENROLL,AM7,,
2012,790354,NOENROLL,AS7,,95
2012,790354,NOENROLL,ALL,93,61.08
2012,790354,NOENROLL,BL7,27,57.14
2012,790354,NOENROLL,EDS,54,50
2012,790354,NOENROLL,FEM,35,69.82
2012,790354,NOENROLL,HI7,6,40
2012,790354,NOENROLL,ELS,,80
2012,790354,NOENROLL,MALE,58,52.84
2012,790354,NOENROLL,MU7,,71.42
2012,790354,NOENROLL,PI7,,
2012,790354,NOENROLL,SWD,20,35.48
2012,790354,NOENROLL,WH7,58,63.05
2012,790366,ENROLL,AM7,,
2012,790366,ENROLL,AS7,,50
2012,790366,ENROLL,ALL,106,54.08
2012,790366,ENROLL,BL7,49,51.04
2012,790366,ENROLL,EDS,49,45.79
2012,790366,ENROLL,FEM,53,55.78
2012,790366,ENROLL,HI7,7,35
2012,790366,ENROLL,ELS,,95
2012,790366,ENROLL,MALE,53,52.47
2012,790366,ENROLL,MU7,5,55.55
2012,790366,ENROLL,PI7,,
2012,790366,ENROLL,SWD,,6.25
2012,790366,ENROLL,WH7,44,63.76
2012,790366,NOENROLL,AM7,,
2012,790366,NOENROLL,AS7,,50
2012,790366,NOENROLL,ALL,90,54.08
2012,790366,NOENROLL,BL7,47,51.04
2012,790366,NOENROLL,EDS,58,45.79
2012,790366,NOENROLL,FEM,42,55.78
2012,790366,NOENROLL,HI7,13,35
2012,790366,NOENROLL,ELS,,95
2012,790366,NOENROLL,MALE,48,52.47
2012,790366,NOENROLL,MU7,,55.55
2012,790366,NOENROLL,PI7,,
2012,790366,NOENROLL,SWD,15,6.25
2012,790366,NOENROLL,WH7,25,63.76
2012,790378,ENROLL,AM7,,
2012,790378,ENROLL,AS7,,95
2012,790378,ENROLL,ALL,170,66.4
2012,790378,ENROLL,BL7,7,38.88
2012,790378,ENROLL,EDS,27,45.76
2012,790378,ENROLL,FEM,91,73.38
2012,790378,ENROLL,HI7,,66.66
2012,790378,ENROLL,ELS,,
2012,790378,ENROLL,MALE,79,59.84
2012,790378,ENROLL,MU7,6,66.66
2012,790378,ENROLL,PI7,,
2012,790378,ENROLL,SWD,5,35.71
2012,790378,ENROLL,WH7,152,68.46
2012,790378,NOENROLL,AM7,,
2012,790378,NOENROLL,AS7,,95
2012,790378,NOENROLL,ALL,86,66.4
2012,790378,NOENROLL,BL7,11,38.88
2012,790378,NOENROLL,EDS,32,45.76
2012,790378,NOENROLL,FEM,33,73.38
2012,790378,NOENROLL,HI7,,66.66
2012,790378,NOENROLL,ELS,,
2012,790378,NOENROLL,MALE,53,59.84
2012,790378,NOENROLL,MU7,,66.66
2012,790378,NOENROLL,PI7,,
2012,790378,NOENROLL,SWD,9,35.71
2012,790378,NOENROLL,WH7,70,68.46
2012,790379,ENROLL,AM7,,
2012,790379,ENROLL,AS7,,
2012,790379,ENROLL,ALL,,60
2012,790379,ENROLL,BL7,,
2012,790379,ENROLL,EDS,,66.66
2012,790379,ENROLL,FEM,,50
2012,790379,ENROLL,HI7,,
2012,790379,ENROLL,ELS,,
2012,790379,ENROLL,MALE,,95
2012,790379,ENROLL,MU7,,95
2012,790379,ENROLL,PI7,,
2012,790379,ENROLL,SWD,,
2012,790379,ENROLL,WH7,,50
2012,790379,NOENROLL,AM7,,
2012,790379,NOENROLL,AS7,,
2012,790379,NOENROLL,ALL,,60
2012,790379,NOENROLL,BL7,,
2012,790379,NOENROLL,EDS,,66.66
2012,790379,NOENROLL,FEM,,50
2012,790379,NOENROLL,HI7,,
2012,790379,NOENROLL,ELS,,
2012,790379,NOENROLL,MALE,,95
2012,790379,NOENROLL,MU7,,95
2012,790379,NOENROLL,PI7,,
2012,790379,NOENROLL,SWD,,
2012,790379,NOENROLL,WH7,,50
2012,790LEA,ENROLL,AM7,,
2012,790LEA,ENROLL,AS7,5,83.33
2012,790LEA,ENROLL,ALL,528,58.21
2012,790LEA,ENROLL,BL7,109,52.91
2012,790LEA,ENROLL,EDS,168,45.04
2012,790LEA,ENROLL,FEM,295,64.83
2012,790LEA,ENROLL,HI7,20,36.36
2012,790LEA,ENROLL,ELS,6,60
2012,790LEA,ENROLL,MALE,233,51.54
2012,790LEA,ENROLL,MU7,22,62.85
2012,790LEA,ENROLL,PI7,,
2012,790LEA,ENROLL,SWD,26,30.58
2012,790LEA,ENROLL,WH7,372,61.48
2012,790LEA,NOENROLL,AM7,,
2012,790LEA,NOENROLL,AS7,,83.33
2012,790LEA,NOENROLL,ALL,379,58.21
2012,790LEA,NOENROLL,BL7,97,52.91
2012,790LEA,NOENROLL,EDS,205,45.04
2012,790LEA,NOENROLL,FEM,160,64.83
2012,790LEA,NOENROLL,HI7,35,36.36
2012,790LEA,NOENROLL,ELS,,60
2012,790LEA,NOENROLL,MALE,219,51.54
2012,790LEA,NOENROLL,MU7,13,62.85
2012,790LEA,NOENROLL,PI7,,
2012,790LEA,NOENROLL,SWD,59,30.58
2012,790LEA,NOENROLL,WH7,233,61.48
2012,800308,ENROLL,AM7,,
2012,800308,ENROLL,AS7,,
2012,800308,ENROLL,ALL,5,55.55
2012,800308,ENROLL,BL7,,33.33
2012,800308,ENROLL,EDS,,42.85
2012,800308,ENROLL,FEM,,50
2012,800308,ENROLL,HI7,,
2012,800308,ENROLL,ELS,,
2012,800308,ENROLL,MALE,,57.14
2012,800308,ENROLL,MU7,,
2012,800308,ENROLL,PI7,,
2012,800308,ENROLL,SWD,,66.66
2012,800308,ENROLL,WH7,,80
2012,800308,NOENROLL,AM7,,
2012,800308,NOENROLL,AS7,,
2012,800308,NOENROLL,ALL,,55.55
2012,800308,NOENROLL,BL7,,33.33
2012,800308,NOENROLL,EDS,,42.85
2012,800308,NOENROLL,FEM,,50
2012,800308,NOENROLL,HI7,,
2012,800308,NOENROLL,ELS,,
2012,800308,NOENROLL,MALE,,57.14
2012,800308,NOENROLL,MU7,,
2012,800308,NOENROLL,PI7,,
2012,800308,NOENROLL,SWD,,66.66
2012,800308,NOENROLL,WH7,,80
2012,800340,ENROLL,AM7,,95
2012,800340,ENROLL,AS7,,95
2012,800340,ENROLL,ALL,172,66.66
2012,800340,ENROLL,BL7,9,64.28
2012,800340,ENROLL,EDS,59,62.1
2012,800340,ENROLL,FEM,85,69.1
2012,800340,ENROLL,HI7,,20
2012,800340,ENROLL,ELS,,
2012,800340,ENROLL,MALE,87,64.44
2012,800340,ENROLL,MU7,,75
2012,800340,ENROLL,PI7,,
2012,800340,ENROLL,SWD,15,48.38
2012,800340,ENROLL,WH7,156,67.24
2012,800340,NOENROLL,AM7,,95
2012,800340,NOENROLL,AS7,,95
2012,800340,NOENROLL,ALL,86,66.66
2012,800340,NOENROLL,BL7,5,64.28
2012,800340,NOENROLL,EDS,36,62.1
2012,800340,NOENROLL,FEM,38,69.1
2012,800340,NOENROLL,HI7,,20
2012,800340,NOENROLL,ELS,,
2012,800340,NOENROLL,MALE,48,64.44
2012,800340,NOENROLL,MU7,,75
2012,800340,NOENROLL,PI7,,
2012,800340,NOENROLL,SWD,16,48.38
2012,800340,NOENROLL,WH7,76,67.24
2012,800361,ENROLL,AM7,,50
2012,800361,ENROLL,AS7,,25
2012,800361,ENROLL,ALL,184,61.74
2012,800361,ENROLL,BL7,14,82.35
2012,800361,ENROLL,EDS,83,58.45
2012,800361,ENROLL,FEM,104,68.42
2012,800361,ENROLL,HI7,12,54.54
2012,800361,ENROLL,ELS,,50
2012,800361,ENROLL,MALE,80,54.79
2012,800361,ENROLL,MU7,,50
2012,800361,ENROLL,PI7,,95
2012,800361,ENROLL,SWD,11,28.2
2012,800361,ENROLL,WH7,151,61.63
2012,800361,NOENROLL,AM7,,50
2012,800361,NOENROLL,AS7,,25
2012,800361,NOENROLL,ALL,114,61.74
2012,800361,NOENROLL,BL7,,82.35
2012,800361,NOENROLL,EDS,59,58.45
2012,800361,NOENROLL,FEM,48,68.42
2012,800361,NOENROLL,HI7,10,54.54
2012,800361,NOENROLL,ELS,,50
2012,800361,NOENROLL,MALE,66,54.79
2012,800361,NOENROLL,MU7,,50
2012,800361,NOENROLL,PI7,,95
2012,800361,NOENROLL,SWD,28,28.2
2012,800361,NOENROLL,WH7,94,61.63
2012,800376,ENROLL,AM7,,
2012,800376,ENROLL,AS7,,50
2012,800376,ENROLL,ALL,64,52.89
2012,800376,ENROLL,BL7,37,53.62
2012,800376,ENROLL,EDS,44,50
2012,800376,ENROLL,FEM,32,57.14
2012,800376,ENROLL,HI7,,25
2012,800376,ENROLL,ELS,,33.33
2012,800376,ENROLL,MALE,32,49.23
2012,800376,ENROLL,MU7,,50
2012,800376,ENROLL,PI7,,
2012,800376,ENROLL,SWD,,15
2012,800376,ENROLL,WH7,24,54.54
2012,800376,NOENROLL,AM7,,
2012,800376,NOENROLL,AS7,,50
2012,800376,NOENROLL,ALL,57,52.89
2012,800376,NOENROLL,BL7,32,53.62
2012,800376,NOENROLL,EDS,44,50
2012,800376,NOENROLL,FEM,24,57.14
2012,800376,NOENROLL,HI7,,25
2012,800376,NOENROLL,ELS,,33.33
2012,800376,NOENROLL,MALE,33,49.23
2012,800376,NOENROLL,MU7,,50
2012,800376,NOENROLL,PI7,,
2012,800376,NOENROLL,SWD,17,15
2012,800376,NOENROLL,WH7,20,54.54
2012,800394,ENROLL,AM7,,
2012,800394,ENROLL,AS7,,95
2012,800394,ENROLL,ALL,36,85.71
2012,800394,ENROLL,BL7,6,85.71
2012,800394,ENROLL,EDS,18,78.26
2012,800394,ENROLL,FEM,25,86.2
2012,800394,ENROLL,HI7,,
2012,800394,ENROLL,ELS,,
2012,800394,ENROLL,MALE,11,84.61
2012,800394,ENROLL,MU7,,
2012,800394,ENROLL,PI7,,
2012,800394,ENROLL,SWD,,
2012,800394,ENROLL,WH7,26,86.66
2012,800394,NOENROLL,AM7,,
2012,800394,NOENROLL,AS7,,95
2012,800394,NOENROLL,ALL,6,85.71
2012,800394,NOENROLL,BL7,,85.71
2012,800394,NOENROLL,EDS,5,78.26
2012,800394,NOENROLL,FEM,,86.2
2012,800394,NOENROLL,HI7,,
2012,800394,NOENROLL,ELS,,
2012,800394,NOENROLL,MALE,,84.61
2012,800394,NOENROLL,MU7,,
2012,800394,NOENROLL,PI7,,
2012,800394,NOENROLL,SWD,,
2012,800394,NOENROLL,WH7,,86.66
2012,800396,ENROLL,AM7,,
2012,800396,ENROLL,AS7,,95
2012,800396,ENROLL,ALL,143,71.5
2012,800396,ENROLL,BL7,69,72.63
2012,800396,ENROLL,EDS,70,64.22
2012,800396,ENROLL,FEM,80,77.66
2012,800396,ENROLL,HI7,10,43.47
2012,800396,ENROLL,ELS,,
2012,800396,ENROLL,MALE,63,64.94
2012,800396,ENROLL,MU7,5,50
2012,800396,ENROLL,PI7,,
2012,800396,ENROLL,SWD,6,40
2012,800396,ENROLL,WH7,57,81.42
2012,800396,NOENROLL,AM7,,
2012,800396,NOENROLL,AS7,,95
2012,800396,NOENROLL,ALL,57,71.5
2012,800396,NOENROLL,BL7,26,72.63
2012,800396,NOENROLL,EDS,39,64.22
2012,800396,NOENROLL,FEM,23,77.66
2012,800396,NOENROLL,HI7,13,43.47
2012,800396,NOENROLL,ELS,,
2012,800396,NOENROLL,MALE,34,64.94
2012,800396,NOENROLL,MU7,5,50
2012,800396,NOENROLL,PI7,,
2012,800396,NOENROLL,SWD,9,40
2012,800396,NOENROLL,WH7,13,81.42
2012,800400,ENROLL,AM7,,
2012,800400,ENROLL,AS7,,
2012,800400,ENROLL,ALL,108,53.73
2012,800400,ENROLL,BL7,10,58.82
2012,800400,ENROLL,EDS,34,40.96
2012,800400,ENROLL,FEM,66,60
2012,800400,ENROLL,HI7,6,46.15
2012,800400,ENROLL,ELS,,
2012,800400,ENROLL,MALE,42,46.15
2012,800400,ENROLL,MU7,,25
2012,800400,ENROLL,PI7,,
2012,800400,ENROLL,SWD,,23.07
2012,800400,ENROLL,WH7,91,54.49
2012,800400,NOENROLL,AM7,,
2012,800400,NOENROLL,AS7,,
2012,800400,NOENROLL,ALL,93,53.73
2012,800400,NOENROLL,BL7,7,58.82
2012,800400,NOENROLL,EDS,49,40.96
2012,800400,NOENROLL,FEM,44,60
2012,800400,NOENROLL,HI7,7,46.15
2012,800400,NOENROLL,ELS,,
2012,800400,NOENROLL,MALE,49,46.15
2012,800400,NOENROLL,MU7,,25
2012,800400,NOENROLL,PI7,,
2012,800400,NOENROLL,SWD,10,23.07
2012,800400,NOENROLL,WH7,76,54.49
2012,800408,ENROLL,AM7,,
2012,800408,ENROLL,AS7,,
2012,800408,ENROLL,ALL,161,63.13
2012,800408,ENROLL,BL7,34,65.38
2012,800408,ENROLL,EDS,68,55.28
2012,800408,ENROLL,FEM,85,65.89
2012,800408,ENROLL,HI7,8,44.44
2012,800408,ENROLL,ELS,,
2012,800408,ENROLL,MALE,76,60.31
2012,800408,ENROLL,MU7,,95
2012,800408,ENROLL,PI7,,
2012,800408,ENROLL,SWD,5,31.25
2012,800408,ENROLL,WH7,115,63.88
2012,800408,NOENROLL,AM7,,
2012,800408,NOENROLL,AS7,,
2012,800408,NOENROLL,ALL,94,63.13
2012,800408,NOENROLL,BL7,18,65.38
2012,800408,NOENROLL,EDS,55,55.28
2012,800408,NOENROLL,FEM,44,65.89
2012,800408,NOENROLL,HI7,10,44.44
2012,800408,NOENROLL,ELS,,
2012,800408,NOENROLL,MALE,50,60.31
2012,800408,NOENROLL,MU7,,95
2012,800408,NOENROLL,PI7,,
2012,800408,NOENROLL,SWD,11,31.25
2012,800408,NOENROLL,WH7,65,63.88
2012,800LEA,ENROLL,AM7,,66.66
2012,800LEA,ENROLL,AS7,10,66.66
2012,800LEA,ENROLL,ALL,873,63.07
2012,800LEA,ENROLL,BL7,180,65.69
2012,800LEA,ENROLL,EDS,379,56.56
2012,800LEA,ENROLL,FEM,478,67.89
2012,800LEA,ENROLL,HI7,38,43.67
2012,800LEA,ENROLL,ELS,,16.66
2012,800LEA,ENROLL,MALE,395,58.08
2012,800LEA,ENROLL,MU7,17,56.66
2012,800LEA,ENROLL,PI7,,95
2012,800LEA,ENROLL,SWD,45,32.84
2012,800LEA,ENROLL,WH7,624,64.13
2012,800LEA,NOENROLL,AM7,,66.66
2012,800LEA,NOENROLL,AS7,5,66.66
2012,800LEA,NOENROLL,ALL,511,63.07
2012,800LEA,NOENROLL,BL7,94,65.69
2012,800LEA,NOENROLL,EDS,291,56.56
