year,agency_code,category_code,avg_student_num
2013,800360,,583
2013,800361,,1134
2013,800362,,702
2013,800363,,568
2013,800364,,553
2013,800366,,559
2013,800368,,371
2013,800372,,313
2013,800373,,457
2013,800376,,696
2013,800377,,487
2013,800392,,507
2013,800394,,226
2013,800396,,851
2013,800398,,715
2013,800400,,963
2013,800408,,1060
2013,800410,,715
2013,800412,,408
2013,810324,,743
2013,810326,,718
2013,810328,,384
2013,810336,,463
2013,810340,,731
2013,810342,,621
2013,810344,,595
2013,810350,,407
2013,810360,,465
2013,810364,,279
2013,810370,,321
2013,810378,,716
2013,810384,,877
2013,810385,,153
2013,810386,,109
2013,810388,,344
2013,810396,,404
2013,810400,,224
2013,81A000,,1180
2013,81B000,,292
2013,820312,,379
2013,820320,,417
2013,820324,,231
2013,820340,,387
2013,820346,,531
2013,820347,,465
2013,820348,,526
2013,820349,,514
2013,820350,,494
2013,820352,,662
2013,820354,,610
2013,820364,,423
2013,820370,,515
2013,820372,,428
2013,820376,,485
2013,820384,,609
2013,820385,,313
2013,820388,,532
2013,821304,,461
2013,821308,,802
2013,821316,,489
2013,821320,,725
2013,821330,,502
2013,830304,,500
2013,830312,,295
2013,830316,,94
2013,830320,,341
2013,830328,,487
2013,830336,,273
2013,830343,,1521
2013,830344,,197
2013,830348,,213
2013,830349,,396
2013,830350,,514
2013,830356,,398
2013,830360,,473
2013,830364,,353
2013,840302,,466
2013,840303,,419
2013,840304,,313
2013,840308,,382
2013,840310,,561
2013,840312,,315
2013,840316,,348
2013,840320,,409
2013,840324,,280
2013,840328,,557
2013,840332,,582
2013,840336,,403
2013,840340,,347
2013,840344,,350
2013,840350,,742
2013,840356,,447
2013,840358,,409
2013,840360,,303
2013,840361,,175
2013,840368,,846
2013,840370,,37
2013,84B000,,374
2013,850304,,786
2013,850308,,93
2013,850312,,209
2013,850314,,316
2013,850316,,470
2013,850320,,192
2013,850324,,44
2013,850328,,127
2013,850332,,415
2013,850336,,173
2013,850338,,312
2013,850340,,204
2013,850342,,441
2013,850348,,203
2013,850350,,442
2013,850352,,677
2013,850354,,244
2013,850356,,224
2013,850358,,921
2013,850360,,167
2013,860302,,385
2013,860306,,681
2013,860308,,371
2013,860312,,403
2013,860316,,570
2013,860320,,275
2013,860324,,499
2013,860326,,424
2013,860330,,381
2013,860332,,178
2013,860336,,851
2013,860339,,400
2013,860340,,517
2013,860344,,349
2013,860348,,272
2013,860352,,762
2013,860354,,333
2013,860356,,264
2013,860360,,327
2013,861304,,647
2013,861308,,365
2013,861312,,182
2013,862308,,357
2013,862310,,353
2013,862312,,558
2013,862316,,410
2013,86T000,,490
2013,870314,,572
2013,870318,,434
2013,870320,,415
2013,870324,,412
2013,87A000,,169
2013,880304,,496
2013,880308,,705
2013,880312,,552
2013,880318,,543
2013,880320,,105
2013,880324,,369
2013,880328,,352
2013,880330,,278
2013,880336,,137
2013,88A000,,198
2013,890304,,135
2013,890306,,143
2013,890308,,272
2013,900302,,845
2013,900303,,732
2013,900304,,659
2013,900305,,895
2013,900306,,464
2013,900307,,782
2013,900308,,804
2013,900310,,1195
2013,900311,,1289
2013,900312,,494
2013,900314,,924
2013,900316,,915
2013,900318,,485
2013,900320,,708
2013,900328,,836
2013,900332,,460
2013,900334,,657
2013,900336,,857
2013,900340,,315
2013,900341,,586
2013,900342,,1423
2013,900343,,1407
2013,900344,,873
2013,900346,,728
2013,900347,,664
2013,900348,,1109
2013,900350,,971
2013,900351,,584
2013,900352,,468
2013,900353,,890
2013,900354,,515
2013,900356,,588
2013,900358,,591
2013,900360,,1278
2013,900362,,1327
2013,900363,,662
2013,900364,,396
2013,900365,,157
2013,900366,,837
2013,900367,,332
2013,900368,,719
2013,900370,,683
2013,900372,,589
2013,900376,,661
2013,900377,,1349
2013,900378,,1091
2013,900380,,559
2013,900384,,401
2013,900388,,589
2013,900391,,1383
2013,900392,,68
2013,900393,,1454
2013,90A000,,1204
2013,910304,,403
2013,910308,,185
2013,910311,,516
2013,910314,,447
2013,910316,,759
2013,910320,,726
2013,910340,,174
2013,910346,,259
2013,910356,,242
2013,910360,,402
2013,910364,,735
2013,910368,,91
2013,910370,,916
2013,910376,,241
2013,910380,,344
2013,910382,,240
2013,91A000,,545
2013,91B000,,287
2013,920302,,785
2013,920304,,803
2013,920306,,845
2013,920307,,780
2013,920308,,678
2013,920312,,1095
2013,920316,,2556
2013,920318,,1920
2013,920320,,536
2013,920324,,78
2013,920325,,771
2013,920326,,441
2013,920327,,566
2013,920328,,870
2013,920329,,672
2013,920334,,762
2013,920336,,437
2013,920340,,599
2013,920342,,787
2013,920344,,578
2013,920348,,2127
2013,920352,,603
2013,920356,,1272
2013,920358,,728
2013,920360,,816
2013,920362,,461
2013,920364,,551
2013,920368,,2310
2013,920369,,773
2013,920370,,568
2013,920376,,875
2013,920380,,663
2013,920384,,610
2013,920388,,1186
2013,920390,,966
2013,920391,,1129
2013,920393,,693
2013,920394,,1084
2013,920396,,682
2013,920398,,950
2013,920399,,1318
2013,920400,,886
2013,920402,,749
2013,920403,,610
2013,920404,,1250
2013,920408,,1082
2013,920410,,995
2013,920412,,2614
2013,920413,,674
2013,920414,,794
2013,920415,,825
2013,920416,,607
2013,920417,,684
2013,920420,,692
2013,920424,,870
2013,920428,,1871
2013,920436,,2333
2013,920438,,70
2013,920439,,882
2013,920440,,478
2013,920441,,2197
2013,920442,,550
2013,920443,,846
2013,920444,,1397
2013,920445,,1790
2013,920446,,624
2013,920447,,1017
2013,920448,,694
2013,920449,,832
2013,920450,,1109
2013,920451,,914
2013,920452,,485
2013,920453,,824
2013,920454,,875
2013,920455,,2214
2013,920456,,708
2013,920457,,1097
2013,920458,,1253
2013,920460,,370
2013,920464,,697
2013,920466,,1656
2013,920467,,959
2013,920468,,800
2013,920469,,915
2013,920470,,518
2013,920471,,1177
2013,920472,,1154
2013,920473,,2273
2013,920474,,589
2013,920476,,510
2013,920480,,703
2013,920484,,925
2013,920488,,538
2013,920492,,1021
2013,920494,,859
2013,920495,,1945
2013,920496,,774
2013,920500,,2506
2013,920501,,957
2013,920502,,1431
2013,920504,,818
2013,920506,,516
2013,920508,,124
2013,920512,,1073
2013,920514,,809
2013,920516,,793
2013,920520,,530
2013,920522,,793
2013,920523,,977
2013,920524,,356
2013,920525,,313
2013,920526,,2316
2013,920528,,192
2013,920530,,683
2013,920531,,599
2013,920532,,360
2013,920536,,453
2013,920540,,539
2013,920542,,674
2013,920543,,104
2013,920544,,664
2013,920545,,530
2013,920548,,514
2013,920550,,936
2013,920551,,1219
2013,920552,,2031
2013,920554,,726
2013,920560,,626
2013,920562,,1543
2013,920564,,583
2013,920568,,557
2013,920569,,1073
2013,920570,,641
2013,920571,,805
2013,920572,,543
2013,920576,,483
2013,920580,,562
2013,920582,,110
2013,920583,,263
2013,920584,,569
2013,920585,,138
2013,920586,,148
2013,920588,,1940
2013,920592,,1088
2013,920593,,685
2013,920594,,1257
2013,920595,,2487
2013,920596,,608
2013,920597,,536
2013,920598,,709
2013,920599,,823
2013,920600,,480
2013,920601,,962
2013,920604,,936
2013,920606,,889
2013,920607,,1326
2013,920608,,967
2013,920616,,796
2013,920618,,746
2013,920620,,469
2013,920624,,909
2013,920626,,558
2013,920628,,514
2013,920632,,530
2013,920636,,609
2013,920700,,375
2013,920701,,307
2013,920702,,382
2013,920703,,360
2013,92B000,,204
2013,92D000,,400
2013,92E000,,581
2013,92F000,,1594
2013,92G000,,1112
2013,92K000,,537
2013,92L000,,393
2013,92M000,,591
2013,92N000,,141
2013,92P000,,170
2013,92Q000,,112
2013,92R000,,374
2013,92S000,,474
2013,92T000,,263
2013,930330,,303
2013,930340,,332
2013,930344,,196
2013,930348,,252
2013,930352,,430
2013,930354,,537
2013,930360,,138
2013,930700,,192
2013,93A000,,171
2013,940306,,198
2013,940308,,175
2013,940314,,601
2013,940316,,404
2013,940328,,316
2013,94Z000,,58
2013,950308,,171
2013,950312,,327
2013,950316,,287
2013,950320,,379
2013,950322,,749
2013,950324,,182
2013,950328,,499
2013,950332,,378
2013,950336,,1408
2013,95A000,,171
2013,960312,,537
2013,960314,,796
2013,960316,,636
2013,960318,,300
2013,960324,,1151
2013,960326,,595
2013,960329,,772
2013,960330,,1031
2013,960331,,620
2013,960332,,107
2013,960334,,256
2013,960335,,485
2013,960336,,870
2013,960340,,526
2013,960344,,695
2013,960348,,448
2013,960360,,1047
2013,960370,,705
2013,960372,,498
2013,960374,,427
2013,960376,,186
2013,960380,,991
2013,960382,,963
2013,960386,,943
2013,960388,,619
2013,960390,,480
2013,960450,,671
2013,960454,,887
2013,960488,,151
2013,960490,,264
2013,960700,,362
2013,96C000,,190
2013,970308,,153
2013,970310,,301
2013,970312,,426
2013,970315,,734
2013,970320,,512
2013,970322,,445
2013,970337,,850
2013,970340,,202
2013,970344,,252
2013,970348,,554
2013,970352,,420
2013,970356,,651
2013,970358,,602
2013,970360,,282
2013,970368,,225
2013,970370,,267
2013,970376,,153
2013,970388,,658
2013,970389,,655
2013,970390,,830
2013,970392,,376
2013,970393,,212
2013,97D000,,128
2013,980306,,53
2013,980308,,438
2013,980317,,388
2013,980318,,822
2013,980320,,341
2013,980324,,469
2013,980336,,1160
2013,980338,,653
2013,980340,,315
2013,980342,,1323
2013,980344,,661
2013,980348,,241
2013,980352,,417
2013,980356,,528
2013,980357,,278
2013,980360,,530
2013,980364,,525
2013,980380,,386
2013,980384,,494
2013,980388,,265
2013,980390,,477
2013,980392,,448
2013,980396,,490
2013,980398,,196
2013,980400,,409
2013,98A000,,792
2013,990304,,331
2013,990308,,282
2013,990312,,270
2013,990316,,288
2013,990320,,260
2013,990321,,511
2013,990322,,883
2013,990324,,322
2013,990325,,379
2013,990326,,620
2013,990328,,542
2013,990332,,194
2013,990336,,598
2013,990340,,57
2013,995304,,177
2013,995308,,58
2013,995312,,400
2013,995316,,261
2013,995320,,117
2013,995324,,302
2013,995328,,172
2013,995330,,651
2013,995336,,115
2013,010LEA,,22237
2013,010LEA,E,511
2013,010LEA,M,767
2013,010LEA,H,938
2013,010LEA,A,77
2013,020LEA,,5320
2013,020LEA,E,351
2013,020LEA,M,628
2013,020LEA,H,1608
2013,030LEA,,1392
2013,030LEA,H,414
2013,030LEA,I,326
2013,040LEA,,3610
2013,040LEA,E,333
2013,040LEA,M,547
2013,040LEA,H,323
2013,040LEA,T,99
2013,050LEA,,3167
2013,050LEA,E,577
2013,050LEA,M,504
2013,050LEA,H,931
2013,060LEA,,2134
2013,060LEA,E,195
2013,060LEA,M,259
2013,060LEA,H,211
2013,060LEA,T,10
2013,070LEA,,6980
2013,070LEA,E,569
2013,070LEA,M,653
2013,070LEA,H,502
2013,070LEA,I,444
2013,070LEA,T,59
2013,080LEA,,2619
2013,080LEA,E,294
2013,080LEA,M,638
2013,080LEA,H,268
2013,090LEA,,4910
2013,090LEA,E,308
2013,090LEA,M,375
2013,090LEA,H,707
2013,090LEA,I,147
2013,100LEA,,12201
2013,100LEA,E,587
2013,100LEA,M,667
2013,100LEA,H,887
2013,100LEA,I,561
2013,100LEA,T,143
2013,110LEA,,25370
2013,110LEA,E,458
2013,110LEA,M,724
2013,110LEA,H,843
2013,111LEA,,4081
2013,111LEA,E,412
2013,111LEA,M,779
2013,111LEA,H,622
2013,120LEA,,12784
2013,120LEA,E,373
2013,120LEA,M,614
2013,120LEA,H,773
2013,120LEA,T,164
2013,120LEA,A,86
2013,130LEA,,29721
2013,130LEA,E,692
2013,130LEA,M,905
2013,130LEA,H,947
2013,130LEA,T,110
2013,132LEA,,5244
2013,132LEA,E,444
2013,132LEA,M,816
2013,132LEA,H,1391
2013,140LEA,,12224
2013,140LEA,E,404
2013,140LEA,M,639
2013,140LEA,H,751
2013,140LEA,I,251
2013,140LEA,T,56
2013,150LEA,,1898
2013,150LEA,E,512
2013,150LEA,M,303
2013,150LEA,H,286
2013,160LEA,,8391
2013,160LEA,E,555
2013,160LEA,M,495
2013,160LEA,H,1016
2013,160LEA,I,173
2013,160LEA,T,532
2013,170LEA,,2777
2013,170LEA,E,322
2013,170LEA,M,708
2013,170LEA,H,783
2013,180LEA,,16984
2013,180LEA,E,556
2013,180LEA,M,544
2013,180LEA,H,888
2013,180LEA,T,46
2013,181LEA,,4305
2013,181LEA,E,431
2013,181LEA,M,500
2013,181LEA,H,943
2013,181LEA,T,205
2013,182LEA,,2952
2013,182LEA,E,435
2013,182LEA,M,650
2013,182LEA,H,433
2013,182LEA,A,133
2013,190LEA,,8073
2013,190LEA,E,555
2013,190LEA,M,475
2013,190LEA,H,570
2013,190LEA,I,319
2013,200LEA,,3326
2013,200LEA,E,252
2013,200LEA,M,290
2013,200LEA,H,255
2013,200LEA,I,229
2013,200LEA,T,33
2013,210LEA,,2220
2013,210LEA,E,517
2013,210LEA,M,520
2013,210LEA,H,666
2013,220LEA,,1309
2013,220LEA,E,493
2013,220LEA,M,439
2013,220LEA,H,377
2013,230LEA,,15329
2013,230LEA,E,397
2013,230LEA,M,691
2013,230LEA,H,915
2013,230LEA,T,103
2013,230LEA,A,148
2013,240LEA,,6259
2013,240LEA,E,318
2013,240LEA,M,212
2013,240LEA,H,469
2013,240LEA,I,459
2013,240LEA,T,38
2013,241LEA,,2287
2013,241LEA,E,513
2013,241LEA,M,525
2013,241LEA,H,707
2013,241LEA,A,29
2013,250LEA,,14581
2013,250LEA,E,475
2013,250LEA,M,666
2013,250LEA,H,826
2013,260LEA,,51189
2013,260LEA,E,450
2013,260LEA,M,657
2013,260LEA,H,912
2013,270LEA,,3816
2013,270LEA,E,288
2013,270LEA,M,473
2013,270LEA,H,572
2013,280LEA,,4883
2013,280LEA,E,467
2013,280LEA,M,500
2013,280LEA,H,618
2013,280LEA,T,157
2013,290LEA,,19831
2013,290LEA,E,493
2013,290LEA,M,699
2013,290LEA,H,736
2013,290LEA,T,78
2013,290LEA,A,96
2013,291LEA,,3010
2013,291LEA,E,390
2013,291LEA,M,674
2013,291LEA,H,749
2013,291LEA,A,29
2013,292LEA,,2390
2013,292LEA,E,578
2013,292LEA,M,552
2013,292LEA,H,683
2013,300LEA,,6429
2013,300LEA,E,489
2013,300LEA,M,521
2013,300LEA,H,956
2013,300LEA,T,18
2013,310LEA,,9315
2013,310LEA,E,608
2013,310LEA,M,380
2013,310LEA,H,552
2013,310LEA,I,810
2013,310LEA,T,500
2013,320LEA,,32263
2013,320LEA,E,521
2013,320LEA,M,590
2013,320LEA,H,767
2013,320LEA,T,831
2013,320LEA,A,36
2013,330LEA,,6599
2013,330LEA,E,547
2013,330LEA,M,333
2013,330LEA,H,497
2013,340LEA,,52761
2013,340LEA,E,578
2013,340LEA,M,800
2013,340LEA,H,979
2013,340LEA,I,380
2013,340LEA,T,392
2013,340LEA,A,42
2013,350LEA,,8549
2013,350LEA,E,504
2013,350LEA,M,665
2013,350LEA,H,631
2013,360LEA,,30977
2013,360LEA,E,443
2013,360LEA,M,667
2013,360LEA,H,918
2013,360LEA,T,113
2013,360LEA,A,162
2013,370LEA,,1718
2013,370LEA,E,251
2013,370LEA,M,398
2013,370LEA,H,567
2013,380LEA,,1183
2013,380LEA,E,646
2013,380LEA,M,205
2013,380LEA,H,332
2013,390LEA,,8479
2013,390LEA,E,427
2013,390LEA,M,510
2013,390LEA,H,425
2013,390LEA,A,45
2013,400LEA,,3147
2013,400LEA,E,473
2013,400LEA,M,767
2013,400LEA,H,480
2013,410LEA,,71885
2013,410LEA,E,478
2013,410LEA,M,775
2013,410LEA,H,817
2013,410LEA,I,550
2013,410LEA,T,236
2013,410LEA,A,129
2013,420LEA,,3406
2013,420LEA,E,246
2013,420LEA,M,399
2013,420LEA,H,444
2013,421LEA,,3012
2013,421LEA,E,709
2013,421LEA,M,728
2013,421LEA,H,867
2013,422LEA,,978
2013,422LEA,E,377
2013,422LEA,M,257
2013,422LEA,H,172
2013,430LEA,,20065
2013,430LEA,E,562
2013,430LEA,M,942
2013,430LEA,H,1431
2013,430LEA,T,80
2013,440LEA,,7459
2013,440LEA,E,382
2013,440LEA,M,588
2013,440LEA,H,565
2013,450LEA,,13316
2013,450LEA,E,477
2013,450LEA,M,772
2013,450LEA,H,783
2013,450LEA,T,116
2013,460LEA,,3021
2013,460LEA,E,550
2013,460LEA,M,472
2013,460LEA,H,299
2013,470LEA,,8006
2013,470LEA,E,501
2013,470LEA,M,973
2013,470LEA,H,985
2013,470LEA,T,81
2013,480LEA,,565
2013,480LEA,E,197
2013,480LEA,T,223
2013,480LEA,A,145
2013,490LEA,,21199
2013,490LEA,E,547
2013,490LEA,M,556
2013,490LEA,H,964
2013,490LEA,A,71
2013,491LEA,,5742
2013,491LEA,E,645
2013,491LEA,M,914
2013,491LEA,H,1603
2013,500LEA,,3580
2013,500LEA,E,173
2013,500LEA,H,445
2013,500LEA,I,570
2013,500LEA,T,161
2013,500LEA,A,78
2013,510LEA,,33195
2013,510LEA,E,727
2013,510LEA,M,691
2013,510LEA,H,882
2013,510LEA,I,612
2013,510LEA,T,885
2013,520LEA,,1141
2013,520LEA,E,165
2013,520LEA,M,184
2013,520LEA,H,298
2013,530LEA,,9767
2013,530LEA,E,584
2013,530LEA,M,749
2013,530LEA,H,907
2013,530LEA,T,61
2013,530LEA,A,70
2013,540LEA,,9042
2013,540LEA,E,457
2013,540LEA,M,586
2013,540LEA,H,686
2013,540LEA,I,811
2013,540LEA,A,78
2013,550LEA,,11571
2013,550LEA,E,375
2013,550LEA,M,682
2013,550LEA,H,891
2013,550LEA,T,34
2013,560LEA,,4272
2013,560LEA,E,378
2013,560LEA,M,589
2013,560LEA,H,539
2013,560LEA,T,72
2013,560LEA,A,218
2013,570LEA,,2565
2013,570LEA,E,285
2013,570LEA,M,615
2013,570LEA,H,405
2013,580LEA,,3450
2013,580LEA,E,290
2013,580LEA,M,266
2013,580LEA,H,457
2013,590LEA,,6322
2013,590LEA,E,434
2013,590LEA,M,696
2013,590LEA,H,720
2013,590LEA,I,453
2013,600LEA,,140161
2013,600LEA,E,717
2013,600LEA,M,1038
2013,600LEA,H,1486
2013,600LEA,I,726
2013,600LEA,T,656
2013,600LEA,A,304
2013,610LEA,,1980
2013,610LEA,E,272
2013,610LEA,M,274
2013,610LEA,H,309
2013,620LEA,,4131
2013,620LEA,E,316
2013,620LEA,M,528
2013,620LEA,H,564
2013,620LEA,T,50
2013,630LEA,,12609
2013,630LEA,E,439
2013,630LEA,M,555
2013,630LEA,H,1272
2013,630LEA,I,355
2013,630LEA,T,41
2013,640LEA,,16181
2013,640LEA,E,467
2013,640LEA,M,748
2013,640LEA,H,971
2013,640LEA,T,113
2013,650LEA,,25088
2013,650LEA,E,500
2013,650LEA,M,712
2013,650LEA,H,1040
2013,650LEA,I,50
2013,650LEA,T,66
2013,660LEA,,2085
2013,660LEA,E,231
2013,660LEA,M,307
2013,660LEA,H,524
2013,660LEA,A,24
2013,670LEA,,24657
2013,670LEA,E,623
2013,670LEA,M,702
2013,670LEA,H,941
2013,680LEA,,7361
2013,680LEA,E,486
2013,680LEA,M,560
2013,680LEA,H,1128
2013,680LEA,T,22
2013,681LEA,,12094
2013,681LEA,E,553
2013,681LEA,M,697
2013,681LEA,H,939
2013,681LEA,A,16
2013,690LEA,,1271
2013,690LEA,E,257
2013,690LEA,M,277
2013,690LEA,H,480
2013,700LEA,,5691
2013,700LEA,E,392
2013,700LEA,M,663
2013,700LEA,H,775
2013,700LEA,T,70
2013,710LEA,,8459
2013,710LEA,E,487
2013,710LEA,M,472
2013,710LEA,H,649
2013,710LEA,I,567
2013,720LEA,,1788
2013,720LEA,E,430
2013,720LEA,M,426
2013,720LEA,H,502
2013,730LEA,,4669
2013,730LEA,E,326
2013,730LEA,M,527
2013,730LEA,H,1332
2013,740LEA,,23237
2013,740LEA,E,546
2013,740LEA,M,625
2013,740LEA,H,1135
2013,740LEA,I,545
2013,740LEA,A,43
2013,750LEA,,2283
2013,750LEA,E,256
2013,750LEA,M,525
2013,750LEA,H,367
2013,760LEA,,18199
2013,760LEA,E,484
2013,760LEA,M,651
2013,760LEA,H,774
2013,761LEA,,4694
2013,761LEA,E,459
2013,761LEA,M,574
2013,761LEA,H,1250
2013,770LEA,,7527
2013,770LEA,E,486
2013,770LEA,M,439
2013,770LEA,H,539
2013,770LEA,T,138
2013,770LEA,A,76
2013,780LEA,,23456
2013,780LEA,E,459
2013,780LEA,M,460
2013,780LEA,H,953
2013,780LEA,I,693
2013,790LEA,,13179
2013,790LEA,E,382
2013,790LEA,M,754
2013,790LEA,H,799
2013,790LEA,A,51
2013,800LEA,,19720
2013,800LEA,E,460
2013,800LEA,M,642
2013,800LEA,H,752
2013,810LEA,,8554
2013,810LEA,E,389
2013,810LEA,M,685
2013,810LEA,H,626
2013,810LEA,T,109
2013,820LEA,,8521
2013,820LEA,E,449
2013,820LEA,M,505
2013,820LEA,H,493
2013,821LEA,,2979
2013,821LEA,E,484
2013,821LEA,M,725
2013,821LEA,H,802
2013,830LEA,,6055
2013,830LEA,E,352
2013,830LEA,M,470
2013,830LEA,H,867
2013,830LEA,T,94
2013,840LEA,,8691
2013,840LEA,E,365
2013,840LEA,M,532
2013,840LEA,H,426
2013,850LEA,,6660
2013,850LEA,E,241
2013,850LEA,M,513
2013,850LEA,H,545
2013,850LEA,T,44
2013,860LEA,,8242
2013,860LEA,E,338
2013,860LEA,M,501
2013,860LEA,H,629
2013,861LEA,,1194
2013,861LEA,E,647
2013,861LEA,M,182
2013,861LEA,H,365
2013,862LEA,,1678
2013,862LEA,E,355
2013,862LEA,M,410
2013,862LEA,H,558
2013,870LEA,,1833
2013,870LEA,E,414
2013,870LEA,H,572
2013,870LEA,I,434
2013,880LEA,,3537
2013,880LEA,E,386
2013,880LEA,M,415
2013,880LEA,H,529
2013,880LEA,T,105
2013,890LEA,,550
2013,890LEA,E,272
2013,890LEA,M,143
2013,890LEA,H,135
2013,900LEA,,40248
2013,900LEA,E,616
2013,900LEA,M,1092
2013,900LEA,H,1065
2013,900LEA,T,157
2013,900LEA,A,68
2013,910LEA,,6680
2013,910LEA,E,321
2013,910LEA,M,743
2013,910LEA,H,496
2013,920LEA,,149127
2013,920LEA,E,683
2013,920LEA,M,961
2013,920LEA,H,1639
2013,920LEA,I,124
2013,920LEA,T,78
2013,930LEA,,2380
2013,930LEA,E,271
2013,930LEA,M,537
2013,930LEA,H,253
2013,940LEA,,1694
2013,940LEA,E,400
2013,940LEA,M,316
2013,940LEA,H,404
2013,940LEA,T,175
2013,950LEA,,4380
2013,950LEA,H,1408
2013,950LEA,I,372
2013,960LEA,,19019
2013,960LEA,E,613
2013,960LEA,M,600
2013,960LEA,H,737
2013,960LEA,I,870
2013,960LEA,T,485
2013,960LEA,A,107
2013,970LEA,,9760
2013,970LEA,E,343
2013,970LEA,M,609
2013,970LEA,H,573
2013,980LEA,,12307
2013,980LEA,E,420
2013,980LEA,M,478
2013,980LEA,H,875
2013,980LEA,T,53
2013,990LEA,,5537
2013,990LEA,E,362
2013,990LEA,M,445
2013,990LEA,H,566
2013,990LEA,A,57
2013,995LEA,,2253
2013,995LEA,E,173
2013,995LEA,M,282
2013,995LEA,H,651
2013,NC-SEA,,1476158
2013,NC-SEA,E,497
2013,NC-SEA,M,666
2013,NC-SEA,H,837
2013,NC-SEA,I,449
2013,NC-SEA,T,251
2013,NC-SEA,A,407
2014,010303,,78
2014,010304,,539
2014,010308,,547
2014,010310,,800
2014,010312,,664
2014,010320,,330
2014,010324,,1192
2014,010326,,492
2014,010328,,628
2014,010340,,621
2014,010346,,419
2014,010347,,674
2014,010348,,809
2014,010350,,668
2014,010351,,574
2014,010353,,700
2014,010354,,700
2014,010357,,505
2014,010358,,532
2014,010360,,847
2014,010362,,477
2014,010364,,377
2014,010372,,240
2014,010374,,588
2014,010378,,91
2014,010380,,603
2014,010384,,546
2014,010388,,1443
2014,010390,,836
2014,010392,,303
2014,010394,,904
2014,010396,,1141
2014,010400,,1171
2014,010403,,871
2014,010406,,597
2014,01B000,,574
2014,01C000,,555
2014,01D000,,192
2014,020302,,1584
2014,020304,,491
2014,020306,,659
2014,020308,,310
2014,020316,,498
2014,020320,,273
2014,020324,,275
2014,020328,,282
2014,020330,,568
2014,020332,,303
2014,030304,,448
2014,030308,,257
2014,030316,,160
2014,030320,,568
2014,040304,,186
2014,040305,,55
2014,040306,,650
2014,040308,,228
2014,040309,,567
2014,040311,,511
2014,040316,,332
2014,040324,,228
2014,040328,,500
2014,040330,,161
2014,040700,,148
2014,050302,,953
2014,050305,,484
2014,050310,,494
2014,050330,,587
2014,050335,,627
2014,060302,,379
2014,060304,,165
2014,060310,,207
2014,060316,,208
2014,060318,,287
2014,060322,,231
2014,060328,,251
2014,060332,,129
2014,060334,,30
2014,060700,,85
2014,060701,,171
2014,06A000,,23
2014,06B000,,89
2014,070302,,610
2014,070308,,574
2014,070310,,56
2014,070311,,204
2014,070325,,443
2014,070326,,517
2014,070327,,598
2014,070328,,528
2014,070329,,535
2014,070330,,437
2014,070338,,902
2014,070339,,389
2014,070340,,168
2014,070342,,1007
2014,07A000,,299
2014,080311,,148
2014,080312,,462
2014,080314,,635
2014,080348,,177
2014,080356,,317
2014,080360,,217
2014,080362,,462
2014,080375,,26
2014,080700,,157
2014,090304,,200
2014,090315,,374
2014,090317,,412
2014,090318,,275
2014,090320,,298
2014,090324,,274
2014,090328,,132
2014,090330,,641
2014,090332,,375
2014,090333,,459
2014,090352,,175
2014,090365,,340
2014,090368,,731
2014,09A000,,88
2014,100302,,741
2014,100304,,496
2014,100307,,331
2014,100308,,128
2014,100309,,486
2014,100310,,428
2014,100316,,778
2014,100320,,511
2014,100326,,979
2014,100332,,630
2014,100334,,1071
2014,100335,,811
2014,100336,,709
2014,100338,,651
2014,100339,,532
2014,100340,,636
2014,100342,,616
2014,100344,,578
2014,100348,,1304
2014,10A000,,918
2014,110303,,129
2014,110304,,1387
2014,110306,,599
2014,110308,,149
2014,110318,,234
2014,110320,,467
2014,110322,,257
2014,110323,,61
2014,110324,,605
2014,110326,,672
2014,110332,,300
2014,110336,,772
2014,110338,,588
2014,110340,,1229
2014,110342,,847
2014,110348,,423
2014,110352,,1233
2014,110356,,740
2014,110366,,492
2014,110368,,401
2014,110370,,482
2014,110372,,324
2014,110376,,495
2014,110379,,707
2014,110380,,1078
2014,110381,,636
2014,110382,,592
2014,110384,,465
2014,110388,,227
2014,110401,,1015
2014,110408,,753
2014,110410,,666
2014,110412,,425
2014,110416,,1548
2014,110420,,644
2014,110422,,745
2014,110428,,371
2014,110432,,236
2014,110436,,626
2014,110444,,149
2014,110450,,768
2014,110451,,804
2014,111302,,1033
2014,111304,,346
2014,111306,,464
2014,111312,,445
2014,111332,,447
2014,111356,,752
2014,111360,,460
2014,111700,,270
2014,11A000,,407
2014,11B000,,383
2014,11K000,,164
2014,120304,,197
2014,120308,,131
2014,120310,,112
2014,120312,,464
2014,120314,,934
2014,120315,,754
2014,120316,,460
2014,120318,,1101
2014,120320,,360
2014,120324,,409
2014,120334,,588
2014,120338,,318
2014,120340,,481
2014,120344,,274
2014,120346,,767
2014,120350,,613
2014,120352,,89
2014,120360,,274
2014,120364,,423
2014,120368,,392
2014,120370,,1013
2014,120372,,197
2014,120374,,576
2014,120376,,586
2014,120380,,412
2014,120386,,372
2014,120390,,449
2014,12A000,,226
2014,130304,,870
2014,130307,,1379
2014,130308,,617
2014,130309,,370
2014,130310,,1247
2014,130311,,468
2014,130312,,862
2014,130313,,907
2014,130314,,1199
2014,130315,,565
2014,130316,,1318
2014,130317,,99
2014,130318,,1093
2014,130319,,1154
2014,130320,,1124
2014,130321,,730
2014,130322,,686
2014,130323,,664
2014,130324,,808
2014,130325,,827
2014,130326,,1103
2014,130327,,892
2014,130328,,327
2014,130329,,769
