year,agency_code,category_code,esea_att
2014,320369,E,Met
2014,320370,M,Met
2014,320372,E,Met
2014,320374,E,Met
2014,320376,E,Met
2014,320388,E,Met
2014,320389,M,Met
2014,320400,E,Met
2014,320700,H,Did Not Meet
2014,320701,H,Did Not Meet
2014,320LEA,,Met
2014,32A000,I,Met
2014,32B000,I,Met
2014,32C000,I,Met
2014,32D000,A,Did Not Meet
2014,32H000,I,Met
2014,32K000,E,Met
2014,32L000,A,Did Not Meet
2014,32M000,E,Met
2014,32N000,H,Met
2014,32P000,E,Did Not Meet
2014,330304,E,Met
2014,330308,E,Met
2014,330312,E,Met
2014,330324,M,Met
2014,330326,H,Did Not Meet
2014,330328,H,Did Not Meet
2014,330330,E,Met
2014,330332,M,Met
2014,330334,E,Met
2014,330340,M,Met
2014,330348,M,Met
2014,330350,H,Did Not Meet
2014,330354,E,Met
2014,330358,H,Did Not Meet
2014,330LEA,,Met
2014,33A000,I,Met
2014,340308,E,Met
2014,340311,H,Did Not Meet
2014,340314,E,Met
2014,340320,E,Met
2014,340326,E,Met
2014,340330,H,Did Not Meet
2014,340332,H,Did Not Meet
2014,340334,E,Met
2014,340336,H,Did Not Meet
2014,340344,E,Did Not Meet
2014,340348,E,Met
2014,340350,M,Met
2014,340351,E,Met
2014,340354,I,Met
2014,340362,H,Did Not Meet
2014,340364,H,Did Not Meet
2014,340366,M,Met
2014,340368,E,Met
2014,340372,M,Met
2014,340376,E,Met
2014,340380,E,Met
2014,340382,H,Did Not Meet
2014,340384,E,Met
2014,340385,T,Did Not Meet
2014,340390,E,Met
2014,340392,M,Met
2014,340398,A,Did Not Meet
2014,340400,E,Met
2014,340403,E,Met
2014,340406,M,Met
2014,340416,E,Met
2014,340420,M,Met
2014,340424,E,Met
2014,340426,E,Met
2014,340427,A,Did Not Meet
2014,340428,E,Met
2014,340430,E,Met
2014,340432,E,Met
2014,340436,M,Met
2014,340440,E,Met
2014,340442,M,Met
2014,340446,H,Did Not Meet
2014,340447,E,Met
2014,340448,E,Met
2014,340452,M,Met
2014,340453,E,Met
2014,340454,H,Did Not Meet
2014,340457,E,Met
2014,340460,H,Did Not Meet
2014,340462,E,Met
2014,340464,M,Met
2014,340472,E,Met
2014,340476,E,Met
2014,340480,T,Met
2014,340486,H,Did Not Meet
2014,340488,T,Did Not Meet
2014,340490,E,Met
2014,340492,M,Met
2014,340494,E,Met
2014,340495,H,Did Not Meet
2014,340496,H,Did Not Meet
2014,340504,E,Met
2014,340508,E,Met
2014,340512,E,Met
2014,340514,E,Met
2014,340516,M,Met
2014,340520,E,Met
2014,340528,E,Met
2014,340530,E,Met
2014,340531,E,Did Not Meet
2014,340532,E,Met
2014,340536,E,Met
2014,340540,E,Met
2014,340542,H,Did Not Meet
2014,340544,M,Met
2014,340548,E,Met
2014,340556,H,Did Not Meet
2014,340560,E,Met
2014,340564,M,Met
2014,340568,T,Did Not Meet
2014,340703,H,Did Not Meet
2014,340LEA,,Met
2014,34B000,A,Did Not Meet
2014,34D000,A,Did Not Meet
2014,34F000,I,Met
2014,34G000,I,Met
2014,34H000,I,Met
2014,350304,E,Met
2014,350308,H,Did Not Meet
2014,350310,M,Met
2014,350312,M,Met
2014,350316,E,Met
2014,350317,H,Did Not Meet
2014,350318,E,Met
2014,350321,H,Did Not Meet
2014,350324,M,Met
2014,350330,E,Met
2014,350331,E,Met
2014,350332,E,Met
2014,350336,H,Did Not Meet
2014,350338,M,Met
2014,350339,E,Met
2014,350340,E,Met
2014,350LEA,,Met
2014,35A000,I,Met
2014,360310,H,Did Not Meet
2014,360320,E,Met
2014,360324,M,Met
2014,360332,E,Met
2014,360336,H,Did Not Meet
2014,360337,H,Did Not Meet
2014,360338,E,Did Not Meet
2014,360339,E,Met
2014,360340,E,Met
2014,360344,E,Met
2014,360348,E,Met
2014,360352,E,Met
2014,360360,H,Did Not Meet
2014,360364,E,Met
2014,360372,T,Did Not Meet
2014,360376,E,Met
2014,360378,H,Met
2014,360380,M,Met
2014,360390,H,Did Not Meet
2014,360392,E,Met
2014,360394,,Met
2014,360396,H,Did Not Meet
2014,360400,E,Met
2014,360408,M,Met
2014,360416,E,Met
2014,360418,H,Did Not Meet
2014,360426,M,Met
2014,360428,H,Did Not Meet
2014,360430,E,Did Not Meet
2014,360431,M,Met
2014,360432,E,Met
2014,360436,M,Met
2014,360438,E,Met
2014,360440,E,Met
2014,360448,E,Met
2014,360456,M,Met
2014,360460,E,Met
2014,360464,E,Met
2014,360468,E,Met
2014,360470,H,Did Not Meet
2014,360478,E,Met
2014,360480,E,Met
2014,360482,E,Met
2014,360484,E,Met
2014,360488,E,Met
2014,360490,E,Met
2014,360492,E,Met
2014,360494,H,Did Not Meet
2014,360498,M,Met
2014,360499,E,Did Not Meet
2014,360500,M,Met
2014,360504,E,Met
2014,360510,E,Met
2014,360514,M,Met
2014,360520,E,Met
2014,360526,M,Met
2014,360LEA,,Met
2014,36B000,A,Did Not Meet
2014,36C000,A,Met
2014,370304,E,Met
2014,370308,M,Met
2014,370312,H,Did Not Meet
2014,370316,E,Met
2014,370324,E,Met
2014,370LEA,,Met
2014,380306,E,Met
2014,380308,H,Did Not Meet
2014,380310,M,Met
2014,380LEA,,Met
2014,390309,M,Met
2014,390311,E,Met
2014,390312,E,Met
2014,390314,A,Did Not Meet
2014,390316,E,Met
2014,390320,M,Met
2014,390322,H,Did Not Meet
2014,390323,H,Did Not Meet
2014,390324,H,Did Not Meet
2014,390328,M,Met
2014,390331,M,Met
2014,390333,E,Met
2014,390334,M,Met
2014,390336,E,Met
2014,390360,E,Met
2014,390362,E,Met
2014,390364,E,Met
2014,390368,E,Met
2014,390700,H,Did Not Meet
2014,390704,H,Did Not Meet
2014,390705,H,Did Not Meet
2014,390LEA,,Met
2014,39A000,I,Met
2014,39B000,H,Did Not Meet
2014,400308,H,Did Not Meet
2014,400312,M,Met
2014,400315,H,Did Not Meet
2014,400318,E,Met
2014,400321,E,Did Not Meet
2014,400332,E,Met
2014,400LEA,,Met
2014,410304,E,Met
2014,410307,E,Met
2014,410310,E,Met
2014,410311,M,Met
2014,410313,M,Met
2014,410316,M,Met
2014,410319,H,Did Not Meet
2014,410322,E,Met
2014,410325,M,Met
2014,410326,H,Did Not Meet
2014,410328,E,Met
2014,410331,E,Met
2014,410334,E,Met
2014,410337,E,Met
2014,410340,E,Met
2014,410341,M,Met
2014,410343,E,Met
2014,410346,E,Met
2014,410349,E,Met
2014,410355,H,Did Not Meet
2014,410358,H,Did Not Meet
2014,410361,E,Met
2014,410364,E,Met
2014,410366,E,Met
2014,410367,M,Met
2014,410370,E,Met
2014,410373,E,Met
2014,410376,E,Met
2014,410379,A,Did Not Meet
2014,410382,E,Met
2014,410385,E,Met
2014,410388,E,Met
2014,410390,H,Did Not Meet
2014,410391,T,Did Not Meet
2014,410394,H,Did Not Meet
2014,410395,H,Did Not Meet
2014,410396,M,Met
2014,410397,M,Met
2014,410398,A,Met
2014,410399,H,Did Not Meet
2014,410400,E,Met
2014,410401,H,Did Not Meet
2014,410402,M,Met
2014,410403,E,Met
2014,410406,H,Did Not Meet
2014,410407,H,Did Not Meet
2014,410408,H,Did Not Meet
2014,410409,E,Met
2014,410412,E,Met
2014,410415,M,Met
2014,410418,E,Met
2014,410421,M,Met
2014,410423,E,Met
2014,410424,E,Met
2014,410427,I,Met
2014,410430,E,Met
2014,410436,E,Met
2014,410437,M,Met
2014,410439,E,Met
2014,410442,M,Met
2014,410448,I,Met
2014,410451,E,Met
2014,410454,E,Met
2014,410457,I,Met
2014,410458,H,Did Not Meet
2014,410460,M,Met
2014,410461,E,Met
2014,410462,E,Met
2014,410463,M,Met
2014,410464,A,Did Not Meet
2014,410466,E,Met
2014,410469,E,Met
2014,410472,E,Met
2014,410478,E,Met
2014,410481,E,Met
2014,410483,H,Did Not Meet
2014,410484,H,Did Not Meet
2014,410486,E,Met
2014,410487,M,Met
2014,410488,M,Met
2014,410489,H,Did Not Meet
2014,410490,H,Did Not Meet
2014,410491,E,Met
2014,410493,M,Met
2014,410496,E,Met
2014,410499,E,Met
2014,410502,E,Met
2014,410505,E,Met
2014,410508,H,Did Not Meet
2014,410511,E,Met
2014,410514,E,Met
2014,410517,E,Met
2014,410522,E,Met
2014,410523,E,Met
2014,410529,H,Did Not Meet
2014,410530,E,Met
2014,410532,E,Met
2014,410533,T,Did Not Meet
2014,410534,T,Did Not Meet
2014,410535,E,Met
2014,410538,E,Met
2014,410541,E,Met
2014,410544,H,Did Not Meet
2014,410545,H,Did Not Meet
2014,410547,H,Did Not Meet
2014,410550,M,Met
2014,410553,E,Met
2014,410556,H,Did Not Meet
2014,410559,E,Met
2014,410562,H,Did Not Meet
2014,410565,M,Met
2014,410568,E,Met
2014,410569,H,Met
2014,410571,E,Met
2014,410574,E,Met
2014,410577,E,Met
2014,410578,E,Met
2014,410579,H,Met
2014,410580,E,Met
2014,410583,E,Met
2014,410586,E,Met
2014,410589,H,Did Not Meet
2014,410592,M,Met
2014,410595,H,Did Not Meet
2014,410598,E,Met
2014,410LEA,,Met
2014,41B000,I,Met
2014,41C000,I,Met
2014,41D000,E,Met
2014,41F000,A,Did Not Meet
2014,41G000,I,Met
2014,41H000,E,Met
2014,41J000,E,Met
2014,420304,E,Met
2014,420316,E,Met
2014,420324,M,Met
2014,420328,E,Met
2014,420336,E,Met
2014,420340,E,Met
2014,420346,H,Did Not Meet
2014,420348,E,Met
2014,420356,E,Met
2014,420358,H,Did Not Meet
2014,420376,M,Met
2014,420LEA,,Met
2014,421304,E,Met
2014,421306,M,Met
2014,421316,H,Did Not Meet
2014,421328,E,Met
2014,421LEA,,Met
2014,422310,H,Met
2014,422314,E,Met
2014,422315,H,Did Not Meet
2014,422318,M,Met
2014,422LEA,,Met
2014,430304,E,Did Not Meet
2014,430308,E,Met
2014,430312,E,Met
2014,430316,E,Met
2014,430320,E,Met
2014,430328,E,Met
2014,430330,M,Met
2014,430332,M,Met
2014,430336,E,Met
2014,430340,E,Did Not Meet
2014,430344,E,Met
2014,430345,T,Did Not Meet
2014,430346,H,Did Not Meet
2014,430347,M,Met
2014,430348,E,Met
2014,430349,E,Met
2014,430352,E,Met
2014,430358,E,Met
2014,430368,E,Did Not Meet
2014,430369,E,Met
2014,430370,M,Met
2014,430371,H,Did Not Meet
2014,430376,E,Met
2014,430378,H,Did Not Meet
2014,430380,E,Met
2014,430384,H,Did Not Meet
2014,430386,M,Met
2014,430LEA,,Met
2014,440314,E,Met
2014,440318,M,Met
2014,440320,M,Met
2014,440324,E,Met
2014,440326,H,Did Not Meet
2014,440328,E,Met
2014,440332,E,Met
2014,440346,H,Did Not Meet
2014,440348,E,Met
2014,440349,E,Met
2014,440350,E,Met
2014,440364,E,Met
2014,440368,E,Met
2014,440378,H,Did Not Meet
2014,440390,H,Did Not Meet
2014,440396,M,Met
2014,440LEA,,Met
2014,450301,M,Met
2014,450302,E,Met
2014,450306,E,Met
2014,450307,E,Met
2014,450308,E,Met
2014,450316,H,Did Not Meet
2014,450322,E,Met
2014,450324,E,Met
2014,450328,M,Met
2014,450332,E,Met
2014,450333,E,Met
2014,450334,H,Did Not Meet
2014,450335,M,Met
2014,450336,E,Met
2014,450339,E,Met
2014,450340,E,Met
2014,450341,H,Did Not Meet
2014,450342,M,Met
2014,450343,T,Did Not Meet
2014,450344,E,Met
2014,450346,E,Met
2014,450352,H,Did Not Meet
2014,450354,H,Did Not Meet
2014,450LEA,,Met
2014,45A000,I,Met
2014,460308,E,Met
2014,460312,E,Met
2014,460318,M,Met
2014,460320,H,Did Not Meet
2014,460322,H,Did Not Meet
2014,460332,E,Met
2014,460340,H,Did Not Meet
2014,460LEA,,Met
2014,470310,E,Met
2014,470312,H,Did Not Meet
2014,470316,E,Met
2014,470320,M,Met
2014,470328,E,Met
2014,470330,E,Met
2014,470332,M,Met
2014,470336,E,Met
2014,470340,E,Met
2014,470342,T,Did Not Meet
2014,470346,E,Met
2014,470441,E,Met
2014,470442,M,Met
2014,470443,H,Did Not Meet
2014,470LEA,,Met
2014,480306,E,Met
2014,480316,A,Did Not Meet
2014,480318,T,Did Not Meet
2014,480LEA,,Met
2014,490308,M,Met
2014,490310,H,Did Not Meet
2014,490312,E,Met
2014,490316,E,Met
2014,490318,E,Met
2014,490319,E,Met
2014,490320,H,Did Not Meet
2014,490324,E,Met
2014,490326,E,Met
2014,490327,M,Met
2014,490332,E,Met
2014,490335,H,Did Not Meet
2014,490336,E,Met
2014,490337,E,Met
2014,490338,M,Met
2014,490342,A,Did Not Meet
2014,490344,M,Met
2014,490345,E,Met
2014,490346,H,Did Not Meet
2014,490347,M,Met
2014,490348,E,Met
2014,490349,M,Met
2014,490350,A,Did Not Meet
2014,490352,M,Met
2014,490354,H,Did Not Meet
2014,490355,H,Did Not Meet
2014,490356,E,Met
2014,490360,E,Met
2014,490362,H,Did Not Meet
2014,490363,E,Met
2014,490364,E,Met
2014,490366,M,Met
2014,490368,E,Met
2014,490380,H,Did Not Meet
2014,490384,M,Met
2014,490390,E,Met
2014,490LEA,,Met
2014,491303,E,Met
2014,491305,H,Did Not Meet
2014,491306,E,Met
2014,491308,M,Met
2014,491312,H,Did Not Meet
2014,491316,E,Met
2014,491318,E,Met
2014,491320,E,Met
2014,491LEA,,Met
2014,49B000,I,Met
2014,49D000,I,Met
2014,49E000,A,Did Not Meet
2014,49F000,E,Met
2014,500302,T,Did Not Meet
2014,500304,I,Met
2014,500314,I,Met
2014,500316,E,Met
2014,500323,H,Did Not Meet
2014,500324,A,Did Not Meet
2014,500332,I,Met
2014,500337,I,Met
2014,500340,H,Did Not Meet
2014,500LEA,,Met
2014,50A000,I,Met
2014,510308,E,Met
2014,510310,M,Met
2014,510324,H,Did Not Meet
2014,510326,E,Met
2014,510327,H,Did Not Meet
2014,510328,E,Met
2014,510329,M,Met
2014,510330,E,Met
2014,510332,E,Met
2014,510333,H,Did Not Meet
2014,510334,E,Met
2014,510336,E,Met
2014,510340,E,Met
2014,510342,M,Met
2014,510344,M,Met
2014,510356,E,Met
2014,510357,H,Did Not Meet
2014,510358,E,Met
2014,510359,M,Met
2014,510360,I,Met
2014,510364,M,Met
2014,510367,H,Did Not Meet
2014,510368,H,Did Not Meet
2014,510372,E,Met
2014,510373,E,Met
2014,510374,E,Met
2014,510376,T,Did Not Meet
2014,510377,E,Met
2014,510378,E,Met
2014,510379,M,Met
2014,510380,H,Did Not Meet
2014,510381,M,Did Not Meet
2014,510388,E,Met
2014,510390,M,Met
2014,510396,E,Met
2014,510397,M,Met
2014,510399,H,Did Not Meet
2014,510402,H,Did Not Meet
2014,510404,E,Met
2014,510406,H,Did Not Meet
2014,510408,E,Met
2014,510410,E,Met
2014,510412,M,Met
2014,510414,E,Met
2014,510LEA,,Met
2014,51A000,A,Did Not Meet
2014,520304,E,Met
2014,520308,E,Met
2014,520320,H,Did Not Meet
2014,520324,M,Met
2014,520328,E,Met
2014,520336,E,Met
2014,520LEA,,Met
2014,530302,E,Met
2014,530306,T,Did Not Meet
2014,530308,E,Met
2014,530312,E,Met
2014,530314,M,Met
2014,530316,A,Met
2014,530320,E,Met
2014,530335,H,Did Not Meet
2014,530336,H,Did Not Meet
2014,530340,E,Met
2014,530341,M,Met
2014,530343,H,Did Not Meet
2014,530346,E,Met
2014,530354,E,Met
2014,530356,M,Met
2014,530358,E,Did Not Meet
2014,530LEA,,Met
2014,540304,E,Met
2014,540308,I,Met
2014,540312,M,Met
2014,540315,H,Did Not Meet
2014,540316,E,Met
2014,540317,H,Did Not Meet
2014,540318,A,Did Not Meet
2014,540320,E,Met
2014,540324,H,Did Not Meet
2014,540325,E,Met
2014,540326,E,Met
2014,540328,E,Met
2014,540330,M,Met
2014,540336,H,Did Not Meet
2014,540338,E,Met
2014,540340,E,Met
2014,540344,M,Met
2014,540LEA,,Met
2014,54A000,I,Met
2014,550308,T,Did Not Meet
2014,550312,E,Met
2014,550314,E,Met
2014,550316,E,Met
2014,550320,H,Did Not Meet
2014,550322,M,Met
2014,550324,E,Met
2014,550328,E,Met
2014,550330,,Did Not Meet
2014,550332,H,Did Not Meet
2014,550334,M,Met
2014,550336,E,Met
2014,550340,E,Met
2014,550342,E,Met
2014,550344,H,Did Not Meet
2014,550348,E,Did Not Meet
2014,550349,E,Met
2014,550350,M,Met
2014,550356,E,Met
2014,550360,E,Met
2014,550362,E,Met
2014,550364,E,Met
2014,550368,H,Did Not Meet
2014,550372,M,Met
2014,550LEA,,Met
2014,55A000,A,Did Not Meet
2014,560304,E,Met
2014,560316,E,Met
2014,560320,H,Did Not Meet
2014,560324,A,Did Not Meet
2014,560328,E,Met
2014,560329,H,Did Not Meet
2014,560330,M,Met
2014,560331,M,Met
2014,560332,A,Did Not Meet
2014,560338,E,Met
2014,560350,T,Did Not Meet
2014,560LEA,,Met
2014,570306,E,Met
2014,570312,E,Met
2014,570316,E,Met
2014,570317,H,Did Not Meet
2014,570318,H,Did Not Meet
2014,570319,M,Met
2014,570320,E,Met
2014,570LEA,,Met
2014,580308,E,Did Not Meet
2014,580312,E,Met
2014,580316,E,Met
2014,580320,E,Met
2014,580324,E,Met
2014,580328,M,Met
2014,580344,H,Did Not Meet
2014,580350,M,Met
2014,580356,E,Met
2014,580368,H,Did Not Meet
2014,580372,M,Met
2014,580LEA,,Met
2014,58B000,T,Did Not Meet
2014,590306,I,Met
2014,590310,M,Met
2014,590316,E,Met
2014,590320,E,Met
2014,590328,H,Did Not Meet
2014,590330,H,Did Not Meet
2014,590332,E,Met
2014,590336,E,Met
2014,590340,E,Met
2014,590344,E,Met
2014,590352,E,Met
2014,590356,M,Met
2014,590LEA,,Met
2014,600300,E,Met
2014,600301,M,Met
2014,600302,H,Did Not Meet
2014,600305,M,Met
2014,600308,E,Met
2014,600311,I,Met
2014,600312,H,Did Not Meet
2014,600313,M,Met
2014,600314,E,Met
2014,600316,E,Met
2014,600317,M,Met
2014,600318,E,Met
2014,600319,I,Met
2014,600322,E,Met
2014,600328,E,Met
2014,600329,E,Met
2014,600333,M,Met
2014,600334,H,Did Not Meet
2014,600335,E,Met
2014,600336,E,Met
2014,600338,E,Met
2014,600341,T,Met
2014,600344,I,Met
2014,600345,M,Met
2014,600346,E,Met
2014,600349,E,Met
2014,600351,M,Met
2014,600352,E,Met
2014,600353,M,Met
2014,600357,E,Met
2014,600361,H,Did Not Meet
2014,600362,E,Met
2014,600364,A,Did Not Meet
2014,600365,E,Met
2014,600367,E,Met
2014,600368,E,Met
2014,600369,E,Met
2014,600374,I,Met
2014,600377,H,Did Not Meet
2014,600379,E,Met
2014,600381,M,Met
2014,600382,E,Met
2014,600383,E,Met
2014,600384,E,Met
2014,600385,E,Met
2014,600386,T,Did Not Meet
2014,600392,E,Met
2014,600394,M,Met
2014,600397,H,Did Not Meet
2014,600398,E,Met
2014,600399,M,Met
2014,600405,H,Did Not Meet
2014,600406,E,Met
2014,600410,E,Met
2014,600411,E,Met
2014,600412,E,Met
2014,600413,E,Met
2014,600414,E,Met
2014,600415,H,Did Not Meet
2014,600416,E,Met
2014,600418,E,Met
2014,600420,E,Met
2014,600422,E,Met
2014,600424,E,Met
2014,600426,H,Did Not Meet
2014,600428,M,Met
2014,600429,I,Met
2014,600431,M,Met
2014,600432,E,Met
2014,600433,E,Met
2014,600434,M,Met
2014,600436,E,Met
2014,600437,E,Met
2014,600438,E,Met
2014,600439,A,Did Not Meet
2014,600440,E,Met
2014,600442,E,Met
2014,600444,E,Met
2014,600445,H,Did Not Meet
2014,600446,E,Met
2014,600447,E,Met
2014,600448,M,Met
2014,600449,E,Met
2014,600450,M,Met
2014,600451,E,Met
2014,600453,E,Met
2014,600454,A,Met
2014,600455,M,Met
2014,600457,H,Did Not Meet
2014,600459,E,Met
2014,600461,A,Did Not Meet
2014,600462,E,Met
2014,600463,E,Met
2014,600464,E,Met
2014,600466,H,Did Not Meet
2014,600468,E,Met
2014,600471,E,Met
2014,600474,E,Met
2014,600478,E,Met
2014,600479,M,Met
2014,600480,H,Did Not Meet
2014,600481,M,Met
2014,600482,T,Did Not Meet
2014,600485,E,Met
2014,600488,I,Met
2014,600489,I,Met
2014,600491,E,Met
2014,600492,E,Met
2014,600494,E,Met
2014,600496,H,Did Not Meet
2014,600497,M,Met
2014,600498,H,Did Not Meet
2014,600500,E,Met
2014,600501,E,Met
2014,600503,E,Met
2014,600507,E,Met
2014,600508,H,Did Not Meet
2014,600509,M,Met
2014,600512,E,Met
2014,600513,M,Met
2014,600514,M,Met
2014,600516,E,Met
2014,600517,I,Met
2014,600518,M,Met
2014,600519,E,Met
2014,600520,M,Met
2014,600521,E,Met
2014,600522,E,Met
2014,600527,E,Met
2014,600530,E,Met
2014,600532,I,Met
2014,600534,E,Met
2014,600535,H,Did Not Meet
2014,600537,M,Met
2014,600538,M,Met
2014,600546,E,Met
2014,600549,E,Met
2014,600550,E,Met
2014,600553,I,Met
2014,600557,E,Met
2014,600558,E,Met
2014,600562,E,Met
2014,600565,E,Met
2014,600566,E,Met
2014,600571,E,Met
2014,600574,I,Met
2014,600576,H,Did Not Meet
2014,600577,I,Met
2014,600579,H,Did Not Meet
2014,600586,E,Met
2014,600587,E,Met
2014,600588,E,Met
2014,600589,E,Met
2014,600590,E,Met
2014,600592,H,Did Not Meet
2014,600693,H,Did Not Meet
2014,600694,H,Did Not Meet
2014,600695,H,Did Not Meet
2014,600696,H,Did Not Meet
2014,600697,H,Did Not Meet
2014,600LEA,,Met
2014,60A000,E,Met
2014,60B000,I,Met
2014,60C000,A,Did Not Meet
2014,60D000,T,Did Not Meet
2014,60F000,I,Met
2014,60G000,A,Did Not Meet
2014,60H000,H,Did Not Meet
2014,60I000,A,Did Not Meet
2014,60J000,I,Met
2014,60K000,T,Met
2014,60L000,M,Met
2014,60M000,E,Met
2014,60N000,E,Did Not Meet
2014,60P000,E,Met
2014,60Q000,E,Met
2014,610302,M,Met
2014,610310,E,Met
2014,610320,E,Met
2014,610322,E,Did Not Meet
2014,610326,M,Met
2014,610332,H,Did Not Meet
2014,610334,H,Did Not Meet
2014,610LEA,,Met
2014,620310,T,Did Not Meet
2014,620312,E,Met
2014,620314,M,Met
2014,620316,H,Did Not Meet
2014,620318,E,Met
2014,620324,E,Met
2014,620330,E,Met
2014,620334,E,Met
2014,620336,E,Did Not Meet
2014,620339,M,Met
2014,620340,H,Did Not Meet
2014,620LEA,,Met
2014,630304,E,Did Not Meet
2014,630308,E,Met
2014,630312,E,Met
2014,630316,E,Met
2014,630317,M,Met
2014,630320,M,Met
2014,630324,E,Met
2014,630328,I,Met
2014,630330,T,Did Not Meet
2014,630331,M,Met
2014,630332,H,Did Not Meet
2014,630336,H,Did Not Meet
2014,630342,E,Met
2014,630348,E,Met
2014,630350,M,Met
2014,630352,E,Did Not Meet
2014,630356,E,Met
2014,630360,H,Did Not Meet
2014,630364,E,Met
2014,630368,E,Met
2014,630373,E,Met
2014,630374,M,Met
2014,630376,I,Met
2014,630LEA,,Met
2014,63A000,E,Met
2014,63B000,I,Met
2014,640302,E,Did Not Meet
2014,640304,E,Met
2014,640306,E,Met
2014,640308,E,Met
2014,640316,E,Met
2014,640320,M,Met
2014,640324,E,Met
2014,640326,E,Met
2014,640328,E,Met
2014,640329,M,Met
2014,640332,E,Met
2014,640334,M,Met
2014,640335,M,Met
2014,640336,E,Met
2014,640340,T,Did Not Meet
2014,640346,H,Did Not Meet
2014,640347,H,Did Not Meet
2014,640348,E,Met
2014,640350,H,Did Not Meet
2014,640354,E,Met
2014,640358,M,Met
2014,640360,E,Did Not Meet
2014,640361,H,Did Not Meet
2014,640362,M,Met
2014,640364,H,Did Not Meet
2014,640376,E,Met
2014,640384,E,Met
2014,640396,E,Met
2014,640400,E,Did Not Meet
2014,640LEA,,Met
2014,64A000,A,Did Not Meet
2014,650304,E,Met
2014,650308,E,Met
2014,650309,E,Met
2014,650310,M,Met
2014,650312,E,Met
2014,650316,E,Met
2014,650323,E,Met
2014,650324,E,Met
2014,650325,M,Met
2014,650326,H,Did Not Meet
2014,650327,H,Did Not Meet
2014,650328,E,Met
2014,650332,E,Met
2014,650338,E,Met
2014,650339,E,Met
2014,650340,H,Did Not Meet
2014,650341,E,Met
2014,650342,H,Did Not Meet
2014,650343,M,Met
2014,650345,I,Did Not Meet
2014,650346,E,Met
2014,650348,E,Met
2014,650350,M,Met
2014,650351,M,Met
2014,650352,H,Did Not Meet
2014,650353,E,Met
2014,650354,T,Did Not Meet
2014,650355,H,Did Not Meet
2014,650356,E,Met
2014,650362,E,Met
2014,650364,M,Met
2014,650366,E,Met
2014,650368,E,Met
2014,650380,E,Met
2014,650384,E,Met
2014,650392,M,Met
2014,650394,H,Did Not Meet
2014,650400,E,Met
2014,650404,E,Met
2014,650408,E,Met
2014,650409,M,Met
2014,650LEA,,Met
2014,65A000,I,Met
2014,65B000,I,Met
2014,65C000,E,Did Not Meet
2014,65D000,E,Met
2014,660306,E,Met
2014,660308,M,Met
2014,660320,E,Met
2014,660325,M,Met
2014,660334,A,Did Not Meet
2014,660336,H,Did Not Meet
2014,660356,E,Did Not Meet
2014,660360,E,Met
2014,660LEA,,Met
2014,66A000,A,Did Not Meet
2014,670304,E,Met
2014,670308,E,Met
2014,670310,E,Met
2014,670312,E,Met
2014,670314,E,Met
2014,670318,M,Met
2014,670320,H,Did Not Meet
2014,670321,E,Met
2014,670322,M,Met
2014,670323,E,Met
2014,670324,H,Did Not Meet
2014,670325,M,Met
2014,670329,E,Met
2014,670330,E,Met
2014,670331,M,Met
2014,670332,E,Met
2014,670333,H,Did Not Meet
2014,670335,E,Met
2014,670336,M,Met
2014,670337,E,Did Not Meet
2014,670338,E,Met
2014,670339,E,Met
2014,670340,H,Did Not Meet
2014,670341,E,Met
2014,670342,E,Met
2014,670343,E,Met
2014,670344,H,Did Not Meet
2014,670345,M,Met
2014,670346,E,Met
2014,670347,E,Met
2014,670350,E,Met
2014,670351,M,Met
2014,670352,H,Did Not Meet
2014,670356,M,Met
2014,670364,H,Did Not Meet
2014,670LEA,,Met
2014,67B000,E,Met
2014,680304,M,Met
2014,680308,E,Met
2014,680310,H,Did Not Meet
2014,680312,E,Met
2014,680316,M,Met
2014,680324,E,Met
2014,680327,M,Met
2014,680328,E,Met
2014,680329,E,Met
2014,680330,E,Met
2014,680332,H,Did Not Meet
2014,680335,T,Did Not Meet
2014,680336,E,Met
2014,680LEA,,Met
2014,681300,E,Met
2014,681304,E,Met
2014,681305,H,Did Not Meet
2014,681308,H,Did Not Meet
2014,681309,M,Met
2014,681310,E,Met
2014,681311,E,Met
2014,681312,E,Met
2014,681314,H,Did Not Meet
2014,681316,E,Met
2014,681320,E,Met
2014,681322,M,Met
2014,681324,M,Met
2014,681326,E,Met
2014,681328,,Did Not Meet
2014,681330,E,Met
2014,681332,E,Met
2014,681334,E,Met
2014,681336,M,Met
2014,681338,H,Did Not Meet
2014,681LEA,,Met
2014,68A000,I,Met
2014,68N000,H,Did Not Meet
2014,690312,E,Met
2014,690316,M,Met
2014,690320,H,Did Not Meet
2014,690324,E,Did Not Meet
2014,690LEA,,Met
2014,69A000,I,Met
2014,700306,E,Met
2014,700308,M,Met
2014,700310,T,Did Not Meet
2014,700314,E,Met
2014,700316,E,Met
2014,700317,H,Did Not Meet
2014,700318,E,Met
2014,700319,H,Did Not Meet
2014,700320,E,Met
2014,700322,M,Met
2014,700324,E,Met
2014,700328,E,Met
2014,700LEA,,Met
2014,710312,E,Met
2014,710316,M,Met
2014,710318,E,Met
2014,710320,M,Met
2014,710321,H,Did Not Meet
2014,710323,E,Met
2014,710324,E,Met
2014,710326,H,Did Not Meet
2014,710327,H,Did Not Meet
2014,710328,I,Met
2014,710332,E,Met
2014,710342,H,Did Not Meet
