year,agency_code,category_code,pct_fully_licensed,pct_lateral_entry
2018,530320,E,1.0,0.022000000000000002
2018,530335,H,1.0,0.0
2018,530336,H,1.0,0.196
2018,530340,E,1.0,0.043
2018,530341,M,1.0,0.07400000000000001
2018,530343,H,1.0,0.10400000000000001
2018,530346,E,1.0,0.0
2018,530354,E,1.0,0.0
2018,530356,M,1.0,0.159
2018,530358,E,1.0,0.19699999999999998
2018,530LEA,A,1.0,0.0
2018,530LEA,E,1.0,0.027999999999999997
2018,530LEA,H,1.0,0.147
2018,530LEA,M,1.0,0.124
2018,530LEA,T,1.0,0.18
2018,540304,E,1.0,0.085
2018,540308,I,1.0,0.10400000000000001
2018,540312,M,1.0,0.1
2018,540315,H,0.977,0.295
2018,540316,E,1.0,0.027999999999999997
2018,540317,H,1.0,0.0
2018,540318,A,1.0,0.4
2018,540320,E,1.0,0.0
2018,540324,H,1.0,0.099
2018,540325,E,1.0,0.344
2018,540326,E,1.0,0.16399999999999998
2018,540328,E,1.0,0.0
2018,540330,M,0.9620000000000001,0.308
2018,540336,H,1.0,0.043
2018,540338,E,0.9640000000000001,0.14300000000000002
2018,540340,E,1.0,0.20800000000000002
2018,540344,M,1.0,0.081
2018,540LEA,A,1.0,0.4
2018,540LEA,E,0.996,0.11699999999999999
2018,540LEA,H,0.993,0.133
2018,540LEA,I,1.0,0.10400000000000001
2018,540LEA,M,0.9890000000000001,0.151
2018,54A000,I,0.5710000000000001,0.0
2018,550308,T,1.0,0.067
2018,550312,E,1.0,0.0
2018,550314,E,1.0,0.0
2018,550316,E,1.0,0.047
2018,550320,H,1.0,0.043
2018,550322,M,1.0,0.0
2018,550324,E,1.0,0.022000000000000002
2018,550328,E,1.0,0.0
2018,550330,,1.0,0.16699999999999998
2018,550332,H,1.0,0.019
2018,550334,M,1.0,0.023
2018,550336,E,1.0,0.0
2018,550340,E,1.0,0.0
2018,550342,E,1.0,0.0
2018,550344,H,1.0,0.165
2018,550348,E,1.0,0.0
2018,550349,E,1.0,0.0
2018,550350,M,1.0,0.0
2018,550356,E,1.0,0.0
2018,550360,E,1.0,0.0
2018,550362,E,1.0,0.0
2018,550364,E,1.0,0.054000000000000006
2018,550368,H,0.98,0.061
2018,550372,M,1.0,0.0
2018,550LEA,A,,
2018,550LEA,E,1.0,0.006999999999999999
2018,550LEA,H,0.995,0.07200000000000001
2018,550LEA,M,1.0,0.006
2018,550LEA,T,1.0,0.067
2018,55A000,A,0.938,0.035
2018,560304,E,1.0,0.0
2018,560316,E,1.0,0.0
2018,560320,H,1.0,0.05
2018,560324,A,1.0,0.0
2018,560328,E,1.0,0.03
2018,560329,H,1.0,0.0
2018,560330,M,1.0,0.048
2018,560331,M,1.0,0.025
2018,560332,A,1.0,0.0
2018,560338,E,1.0,0.0
2018,560350,T,1.0,0.105
2018,560LEA,A,1.0,0.0
2018,560LEA,E,1.0,0.008
2018,560LEA,H,1.0,0.047
2018,560LEA,M,1.0,0.037000000000000005
2018,560LEA,T,1.0,0.105
2018,570306,E,1.0,0.0
2018,570312,E,1.0,0.0
2018,570317,H,0.895,0.0
2018,570318,H,0.982,0.036000000000000004
2018,570319,M,1.0,0.023
2018,570320,E,1.0,0.0
2018,570LEA,E,1.0,0.0
2018,570LEA,H,0.9690000000000001,0.031
2018,570LEA,M,1.0,0.023
2018,580308,E,1.0,0.07400000000000001
2018,580312,E,0.961,0.039
2018,580316,E,1.0,0.182
2018,580320,E,0.882,0.11800000000000001
2018,580324,E,1.0,0.0
2018,580344,H,0.955,0.0
2018,580350,M,0.9470000000000001,0.0
2018,580356,E,1.0,0.061
2018,580368,H,0.973,0.107
2018,580372,M,0.9670000000000001,0.033
2018,580LEA,E,0.983,0.078
2018,580LEA,H,0.966,0.067
2018,580LEA,M,0.9590000000000001,0.02
2018,58B000,T,1.0,0.0
2018,590306,E,0.9620000000000001,0.0
2018,590310,M,0.975,0.037000000000000005
2018,590316,E,1.0,0.0
2018,590320,E,1.0,0.0
2018,590328,H,1.0,0.0
2018,590330,H,0.99,0.05
2018,590332,E,1.0,0.036000000000000004
2018,590336,E,1.0,0.0
2018,590340,E,1.0,0.0
2018,590344,E,1.0,0.0
2018,590352,E,0.941,0.028999999999999998
2018,590356,M,1.0,0.049
2018,590393,T,1.0,0.063
2018,590LEA,E,0.986,0.009000000000000001
2018,590LEA,H,0.991,0.044000000000000004
2018,590LEA,I,,
2018,590LEA,M,0.9890000000000001,0.043
2018,590LEA,T,1.0,0.063
2018,600300,E,1.0,0.053
2018,600301,M,1.0,0.257
2018,600302,H,1.0,0.084
2018,600305,M,1.0,0.295
2018,600308,E,0.971,0.171
2018,600311,I,0.955,0.18
2018,600312,H,1.0,0.07400000000000001
2018,600313,M,1.0,0.012
2018,600314,E,1.0,0.0
2018,600316,E,1.0,0.024
2018,600317,M,1.0,0.162
2018,600318,E,1.0,0.057999999999999996
2018,600319,I,1.0,0.049
2018,600322,E,1.0,0.0
2018,600328,E,1.0,0.0
2018,600329,E,1.0,0.095
2018,600333,M,1.0,0.053
2018,600334,H,1.0,0.0
2018,600335,E,1.0,0.16699999999999998
2018,600336,E,1.0,0.0
2018,600338,E,1.0,0.0
2018,600341,T,0.983,0.273
2018,600344,I,1.0,0.078
2018,600345,M,1.0,0.011000000000000001
2018,600346,E,1.0,0.0
2018,600349,E,1.0,0.0
2018,600351,M,1.0,0.10300000000000001
2018,600352,E,1.0,0.182
2018,600353,M,1.0,0.038
2018,600357,E,1.0,0.0
2018,600361,H,1.0,0.06
2018,600362,E,1.0,0.0
2018,600364,H,1.0,0.259
2018,600365,E,1.0,0.145
2018,600366,I,1.0,0.159
2018,600367,E,1.0,0.0
2018,600368,E,1.0,0.12300000000000001
2018,600369,E,1.0,0.022000000000000002
2018,600374,I,0.978,0.308
2018,600377,H,0.983,0.084
2018,600379,E,1.0,0.036000000000000004
2018,600381,M,1.0,0.36700000000000005
2018,600382,E,1.0,0.008
2018,600383,E,1.0,0.017
2018,600384,E,1.0,0.0
2018,600385,E,1.0,0.0
2018,600386,H,1.0,0.22
2018,600392,E,1.0,0.009000000000000001
2018,600394,M,1.0,0.034
2018,600397,H,1.0,0.341
2018,600398,E,1.0,0.013999999999999999
2018,600399,M,1.0,0.0
2018,600404,H,1.0,0.0
2018,600405,H,1.0,0.42700000000000005
2018,600406,E,1.0,0.01
2018,600408,E,1.0,0.09
2018,600409,E,1.0,0.0
2018,600410,E,1.0,0.0
2018,600411,E,1.0,0.0
2018,600412,E,1.0,0.102
2018,600413,E,1.0,0.095
2018,600414,E,1.0,0.10300000000000001
2018,600415,H,1.0,0.099
2018,600416,E,1.0,0.026000000000000002
2018,600418,E,1.0,0.14300000000000002
2018,600420,E,1.0,0.0
2018,600422,E,1.0,0.083
2018,600424,E,1.0,0.015
2018,600426,H,1.0,0.11
2018,600428,M,0.983,0.40700000000000003
2018,600429,I,1.0,0.031
2018,600431,M,1.0,0.033
2018,600432,E,1.0,0.036000000000000004
2018,600433,E,1.0,0.0
2018,600434,M,1.0,0.083
2018,600435,E,1.0,0.16
2018,600436,E,1.0,0.08800000000000001
2018,600437,E,1.0,0.0
2018,600438,E,1.0,0.0
2018,600439,T,1.0,0.344
2018,600440,E,1.0,0.02
2018,600442,E,1.0,0.0
2018,600443,H,1.0,0.0
2018,600444,E,1.0,0.032
2018,600445,H,1.0,0.11900000000000001
2018,600446,E,1.0,0.05
2018,600447,E,1.0,0.039
2018,600448,M,1.0,0.43200000000000005
2018,600449,E,1.0,0.0
2018,600450,M,1.0,0.19399999999999998
2018,600451,E,1.0,0.0
2018,600453,E,1.0,0.0
2018,600454,A,1.0,0.22699999999999998
2018,600455,M,1.0,0.03
2018,600457,H,1.0,0.228
2018,600459,E,1.0,0.031
2018,600461,A,1.0,0.13
2018,600462,I,1.0,0.16699999999999998
2018,600463,E,1.0,0.027999999999999997
2018,600464,E,1.0,0.053
2018,600466,H,1.0,0.09
2018,600468,E,1.0,0.12
2018,600471,E,0.982,0.073
2018,600474,E,1.0,0.095
2018,600475,E,1.0,0.0
2018,600478,E,1.0,0.08800000000000001
2018,600479,M,1.0,0.244
2018,600480,H,1.0,0.223
2018,600481,M,1.0,0.205
2018,600482,T,1.0,0.045
2018,600484,E,1.0,0.052000000000000005
2018,600485,E,1.0,0.10300000000000001
2018,600488,I,1.0,0.114
2018,600489,I,1.0,0.128
2018,600491,E,1.0,0.0
2018,600492,E,1.0,0.071
2018,600493,E,1.0,0.0
2018,600494,E,1.0,0.023
2018,600496,H,0.9890000000000001,0.14400000000000002
2018,600497,M,1.0,0.06
2018,600498,H,1.0,0.214
2018,600499,H,1.0,0.16699999999999998
2018,600500,E,1.0,0.0
2018,600501,E,1.0,0.027999999999999997
2018,600503,E,1.0,0.063
2018,600507,E,1.0,0.0
2018,600508,H,1.0,0.085
2018,600509,M,0.983,0.068
2018,600512,E,1.0,0.096
2018,600513,M,1.0,0.031
2018,600514,M,0.981,0.264
2018,600515,E,1.0,0.18899999999999997
2018,600516,E,1.0,0.02
2018,600517,I,0.965,0.09699999999999999
2018,600518,M,0.985,0.179
2018,600519,E,1.0,0.14800000000000002
2018,600520,M,1.0,0.139
2018,600521,E,1.0,0.043
2018,600522,E,1.0,0.0
2018,600527,E,1.0,0.044000000000000004
2018,600530,E,1.0,0.0
2018,600532,I,1.0,0.107
2018,600534,E,1.0,0.05
2018,600535,H,1.0,0.055999999999999994
2018,600537,M,1.0,0.062
2018,600538,M,1.0,0.24100000000000002
2018,600545,E,1.0,0.015
2018,600546,E,1.0,0.026000000000000002
2018,600549,E,1.0,0.061
2018,600550,E,0.977,0.045
2018,600553,I,1.0,0.11699999999999999
2018,600557,E,1.0,0.0
2018,600558,E,1.0,0.0
2018,600562,E,1.0,0.063
2018,600565,E,1.0,0.0
2018,600566,E,1.0,0.025
2018,600567,H,1.0,0.067
2018,600569,H,1.0,0.0
2018,600571,E,1.0,0.037000000000000005
2018,600574,I,1.0,0.317
2018,600576,H,1.0,0.29600000000000004
2018,600577,I,1.0,0.16699999999999998
2018,600579,H,1.0,0.23800000000000002
2018,600582,T,1.0,0.235
2018,600586,E,1.0,0.033
2018,600587,E,1.0,0.084
2018,600588,E,1.0,0.035
2018,600589,E,1.0,0.14400000000000002
2018,600590,E,1.0,0.047
2018,600592,H,0.99,0.23199999999999998
2018,600594,H,1.0,0.0
2018,600693,H,1.0,0.11
2018,600694,H,1.0,0.242
2018,600695,H,1.0,0.13
2018,600696,H,1.0,0.2
2018,600697,H,1.0,0.265
2018,600LEA,A,1.0,0.19
2018,600LEA,E,0.9990000000000001,0.042
2018,600LEA,H,0.998,0.16
2018,600LEA,I,0.993,0.13699999999999998
2018,600LEA,M,0.998,0.141
2018,600LEA,T,0.9940000000000001,0.19699999999999998
2018,60B000,A,0.684,0.126
2018,60D000,A,0.973,0.009000000000000001
2018,60F000,I,0.759,0.0
2018,60G000,A,0.903,0.053
2018,60I000,A,0.804,0.021
2018,60J000,I,0.958,0.021
2018,60K000,T,0.5710000000000001,0.036000000000000004
2018,60L000,I,0.484,0.09699999999999999
2018,60M000,I,0.9570000000000001,0.087
2018,60N000,E,0.889,0.111
2018,60P000,I,0.6,0.2
2018,60Q000,I,0.667,0.212
2018,60S000,A,0.662,0.04
2018,60U000,H,1.0,0.0
2018,60V000,T,0.632,0.105
2018,60Y000,E,1.0,0.133
2018,610302,M,1.0,0.0
2018,610310,E,1.0,0.0
2018,610320,E,1.0,0.0
2018,610322,E,1.0,0.0
2018,610326,M,1.0,0.0
2018,610332,H,1.0,0.5
2018,610334,H,1.0,0.073
2018,610LEA,E,1.0,0.0
2018,610LEA,H,1.0,0.11
2018,610LEA,M,1.0,0.0
2018,61J000,I,0.75,0.0
2018,61K000,E,0.545,0.0
2018,61L000,H,0.75,0.75
2018,61M000,E,0.636,0.061
2018,61N000,I,0.812,0.156
2018,61P000,E,0.727,0.091
2018,61Q000,I,0.8809999999999999,0.11900000000000001
2018,61R000,I,0.889,0.027999999999999997
2018,61S000,E,0.833,0.0
2018,61T000,E,0.8,0.133
2018,61U000,M,0.667,0.0
2018,620310,T,1.0,0.16699999999999998
2018,620312,E,0.963,0.037000000000000005
2018,620314,M,1.0,0.065
2018,620316,H,0.929,0.11800000000000001
2018,620318,E,1.0,0.062
2018,620324,E,0.905,0.0
2018,620330,E,0.875,0.0
2018,620334,E,0.95,0.1
2018,620336,E,1.0,0.095
2018,620339,M,0.96,0.12
2018,620340,H,1.0,0.08800000000000001
2018,620350,H,1.0,0.0
2018,620LEA,E,0.956,0.051
2018,620LEA,H,0.9640000000000001,0.09699999999999999
2018,620LEA,M,0.982,0.08900000000000001
2018,620LEA,T,1.0,0.16699999999999998
2018,630304,E,1.0,0.021
2018,630308,E,1.0,0.10400000000000001
2018,630312,E,1.0,0.0
2018,630316,E,1.0,0.038
2018,630317,M,1.0,0.11800000000000001
2018,630320,M,0.9520000000000001,0.048
2018,630324,E,1.0,0.049
2018,630328,I,1.0,0.09
2018,630330,T,1.0,0.0
2018,630331,M,1.0,0.027000000000000003
2018,630332,H,1.0,0.188
2018,630336,H,0.991,0.09
2018,630342,E,1.0,0.0
2018,630348,E,1.0,0.083
2018,630350,M,1.0,0.154
2018,630352,E,1.0,0.021
2018,630356,E,1.0,0.0
2018,630360,H,1.0,0.111
2018,630364,E,1.0,0.07
2018,630368,E,1.0,0.013999999999999999
2018,630373,E,1.0,0.0
2018,630374,M,1.0,0.019
2018,630376,I,1.0,0.039
2018,630LEA,E,1.0,0.036000000000000004
2018,630LEA,H,0.995,0.113
2018,630LEA,I,1.0,0.063
2018,630LEA,M,0.9940000000000001,0.07200000000000001
2018,630LEA,T,1.0,0.0
2018,63A000,E,0.95,0.0
2018,63B000,A,0.758,0.0
2018,640302,E,0.98,0.122
2018,640304,E,1.0,0.05
2018,640306,E,1.0,0.231
2018,640308,E,1.0,0.055999999999999994
2018,640316,E,1.0,0.0
2018,640320,M,1.0,0.162
2018,640324,E,1.0,0.053
2018,640326,E,0.914,0.114
2018,640328,E,1.0,0.0
2018,640329,M,1.0,0.179
2018,640332,E,1.0,0.138
2018,640334,M,1.0,0.556
2018,640335,M,0.958,0.20800000000000002
2018,640336,E,1.0,0.038
2018,640340,A,1.0,0.2
2018,640346,H,1.0,0.067
2018,640347,H,1.0,0.0
2018,640348,E,1.0,0.025
2018,640350,H,0.985,0.031
2018,640358,M,1.0,0.125
2018,640360,E,1.0,0.037000000000000005
2018,640361,H,1.0,0.133
2018,640362,M,0.9570000000000001,0.13
2018,640364,H,1.0,0.063
2018,640376,E,1.0,0.069
2018,640384,E,1.0,0.138
2018,640396,E,1.0,0.24600000000000002
2018,640400,E,1.0,0.057
2018,640LEA,A,1.0,0.2
2018,640LEA,E,0.995,0.08199999999999999
2018,640LEA,H,0.996,0.073
2018,640LEA,M,0.985,0.18899999999999997
2018,640LEA,T,,
2018,64A000,A,0.71,0.19399999999999998
2018,650304,E,1.0,0.0
2018,650308,E,1.0,0.0
2018,650309,E,1.0,0.0
2018,650310,M,1.0,0.018000000000000002
2018,650312,E,1.0,0.0
2018,650316,E,1.0,0.0
2018,650323,E,1.0,0.024
2018,650324,E,1.0,0.042
2018,650325,M,1.0,0.021
2018,650326,H,1.0,0.048
2018,650327,H,1.0,0.027000000000000003
2018,650328,E,1.0,0.031
2018,650332,I,1.0,0.0
2018,650338,E,1.0,0.0
2018,650339,E,1.0,0.0
2018,650340,H,1.0,0.1
2018,650341,E,1.0,0.0
2018,650342,H,1.0,0.021
2018,650343,M,1.0,0.022000000000000002
2018,650345,I,1.0,0.0
2018,650346,E,1.0,0.0
2018,650348,E,1.0,0.0
2018,650350,M,1.0,0.018000000000000002
2018,650351,M,1.0,0.021
2018,650352,H,1.0,0.02
2018,650353,E,1.0,0.0
2018,650354,T,1.0,0.071
2018,650355,A,1.0,0.0
2018,650356,E,1.0,0.0
2018,650362,E,1.0,0.0
2018,650364,M,1.0,0.0
2018,650366,E,1.0,0.0
2018,650368,E,1.0,0.0
2018,650380,E,1.0,0.0
2018,650384,E,1.0,0.027000000000000003
2018,650392,M,1.0,0.038
2018,650394,H,1.0,0.09699999999999999
2018,650395,H,1.0,0.0
2018,650400,E,1.0,0.0
2018,650404,E,1.0,0.0
2018,650408,E,1.0,0.0
2018,650409,M,1.0,0.045
2018,650420,E,1.0,0.0
2018,650LEA,A,1.0,0.0
2018,650LEA,E,1.0,0.005
2018,650LEA,H,1.0,0.033
2018,650LEA,I,1.0,0.0
2018,650LEA,M,1.0,0.021
2018,650LEA,T,1.0,0.071
2018,65A000,I,1.0,0.0
2018,65B000,I,1.0,0.091
2018,65C000,E,0.889,0.222
2018,65D000,I,0.846,0.154
2018,65F000,E,0.76,0.0
2018,65G000,M,0.9,0.1
2018,660306,E,1.0,0.19
2018,660308,M,0.955,0.409
2018,660320,E,1.0,0.273
2018,660325,M,1.0,0.222
2018,660336,H,0.965,0.228
2018,660360,E,1.0,0.111
2018,660400,H,1.0,0.091
2018,660LEA,A,,
2018,660LEA,E,1.0,0.19699999999999998
2018,660LEA,H,0.971,0.20600000000000002
2018,660LEA,M,0.968,0.355
2018,660LEA,T,,
2018,66A000,A,0.389,0.083
2018,670300,H,1.0,0.0
2018,670304,E,1.0,0.0
2018,670308,E,1.0,0.0
2018,670310,E,1.0,0.0
2018,670312,E,1.0,0.0
2018,670314,E,1.0,0.0
2018,670318,M,1.0,0.021
2018,670320,H,1.0,0.061
2018,670321,E,1.0,0.0
2018,670322,M,1.0,0.044000000000000004
2018,670323,E,1.0,0.0
2018,670324,H,1.0,0.078
2018,670325,M,1.0,0.08900000000000001
2018,670329,E,1.0,0.022000000000000002
2018,670330,E,1.0,0.0
2018,670331,M,1.0,0.0
2018,670332,E,1.0,0.032
2018,670333,H,1.0,0.141
2018,670335,E,1.0,0.0
2018,670336,M,1.0,0.132
2018,670337,E,1.0,0.0
2018,670338,E,1.0,0.03
2018,670339,E,1.0,0.0
2018,670340,H,1.0,0.054000000000000006
2018,670341,E,1.0,0.0
2018,670342,E,1.0,0.0
2018,670343,E,1.0,0.0
2018,670344,H,1.0,0.043
2018,670345,M,1.0,0.0
2018,670346,E,1.0,0.0
2018,670347,E,1.0,0.022000000000000002
2018,670350,E,1.0,0.027000000000000003
2018,670351,M,1.0,0.040999999999999995
2018,670352,H,1.0,0.075
2018,670356,M,1.0,0.047
2018,670364,H,1.0,0.065
2018,670LEA,E,1.0,0.006
2018,670LEA,H,1.0,0.075
2018,670LEA,M,1.0,0.049
2018,67B000,I,0.444,0.0
2018,680304,M,1.0,0.02
2018,680308,E,1.0,0.048
2018,680310,H,1.0,0.04
2018,680312,E,1.0,0.0
2018,680316,M,1.0,0.024
2018,680324,E,1.0,0.0
2018,680327,M,1.0,0.0
2018,680328,E,1.0,0.053
2018,680329,E,1.0,0.0
2018,680330,E,0.98,0.0
2018,680332,H,1.0,0.048
2018,680335,H,1.0,0.0
2018,680336,E,1.0,0.027999999999999997
2018,680LEA,E,0.996,0.02
2018,680LEA,H,1.0,0.043
2018,680LEA,M,1.0,0.016
2018,680LEA,T,,
2018,681300,E,0.9390000000000001,0.13
2018,681304,E,1.0,0.0
2018,681305,H,1.0,0.032
2018,681308,H,1.0,0.065
2018,681309,M,0.983,0.0
2018,681310,E,1.0,0.0
2018,681311,E,0.97,0.03
2018,681312,E,1.0,0.0
2018,681314,H,1.0,0.011000000000000001
2018,681316,E,0.976,0.0
2018,681320,E,0.9640000000000001,0.0
2018,681322,M,1.0,0.017
2018,681324,M,1.0,0.0
2018,681326,E,0.9740000000000001,0.0
2018,681328,A,1.0,0.0
2018,681330,E,1.0,0.057
2018,681332,E,1.0,0.0
2018,681334,E,0.966,0.0
2018,681336,M,1.0,0.0
2018,681338,H,1.0,0.0
2018,681LEA,A,1.0,0.0
2018,681LEA,E,0.981,0.019
2018,681LEA,H,1.0,0.036000000000000004
2018,681LEA,M,0.996,0.004
2018,68A000,A,0.7440000000000001,0.047
2018,68C000,I,0.893,0.071
2018,690312,E,1.0,0.048
2018,690316,M,1.0,0.0
2018,690320,H,1.0,0.054000000000000006
2018,690324,E,1.0,0.0
2018,690LEA,E,1.0,0.023
2018,690LEA,H,1.0,0.054000000000000006
2018,690LEA,M,1.0,0.0
2018,69A000,A,0.7909999999999999,0.07
2018,700306,E,1.0,0.0
2018,700308,M,1.0,0.055999999999999994
2018,700310,T,1.0,0.14300000000000002
2018,700314,E,1.0,0.067
2018,700316,E,1.0,0.14
2018,700317,H,1.0,0.078
2018,700318,E,1.0,0.061
2018,700319,H,1.0,0.222
2018,700320,E,0.925,0.113
2018,700322,M,0.9670000000000001,0.16699999999999998
2018,700324,E,1.0,0.061
2018,700325,H,1.0,0.0
2018,700328,E,1.0,0.0
2018,700LEA,E,0.9890000000000001,0.065
2018,700LEA,H,1.0,0.142
2018,700LEA,M,0.985,0.107
2018,700LEA,T,1.0,0.14300000000000002
2018,70A000,T,0.826,0.13
2018,710312,E,1.0,0.027000000000000003
2018,710316,I,1.0,0.1
2018,710318,E,1.0,0.031
2018,710320,M,1.0,0.06
2018,710321,H,1.0,0.10300000000000001
2018,710323,E,1.0,0.0
2018,710324,E,1.0,0.03
2018,710326,A,0.978,0.067
2018,710327,H,1.0,0.083
2018,710328,I,0.9690000000000001,0.0
2018,710332,E,1.0,0.0
2018,710342,H,1.0,0.068
2018,710344,E,1.0,0.0
2018,710346,M,1.0,0.035
2018,710347,E,1.0,0.0
2018,710348,M,1.0,0.069
2018,710LEA,A,0.978,0.067
2018,710LEA,E,1.0,0.012
2018,710LEA,H,1.0,0.08199999999999999
2018,710LEA,I,0.981,0.038
2018,710LEA,M,1.0,0.048
2018,720304,E,1.0,0.0
2018,720312,E,1.0,0.0
2018,720316,H,1.0,0.152
2018,720320,M,1.0,0.07400000000000001
2018,720LEA,E,1.0,0.0
2018,720LEA,H,1.0,0.152
2018,720LEA,M,1.0,0.07400000000000001
2018,730332,E,1.0,0.028999999999999998
2018,730334,E,1.0,0.061
2018,730340,E,1.0,0.021
2018,730344,M,0.877,0.10800000000000001
2018,730348,E,1.0,0.08199999999999999
2018,730350,H,1.0,0.0
2018,730352,H,0.988,0.20199999999999999
2018,730354,E,1.0,0.03
2018,730356,E,1.0,0.0
2018,730360,M,0.9670000000000001,0.18
2018,730368,E,1.0,0.022000000000000002
2018,730LEA,E,1.0,0.032
2018,730LEA,H,0.9890000000000001,0.193
2018,730LEA,M,0.9209999999999999,0.14300000000000002
2018,73A000,E,0.64,0.0
2018,73B000,T,0.938,0.021
2018,740302,M,1.0,0.086
2018,740304,E,1.0,0.022000000000000002
2018,740308,M,1.0,0.046
2018,740309,H,1.0,0.067
2018,740310,E,0.973,0.0
2018,740320,I,1.0,0.0
2018,740324,M,1.0,0.053
2018,740330,E,1.0,0.021
2018,740332,I,1.0,0.016
2018,740333,H,1.0,0.099
2018,740334,E,1.0,0.155
2018,740336,E,1.0,0.0
2018,740337,M,0.98,0.079
2018,740338,E,1.0,0.15
2018,740340,M,1.0,0.122
2018,740344,H,1.0,0.11599999999999999
2018,740352,I,1.0,0.083
2018,740358,I,1.0,0.0
2018,740360,E,1.0,0.0
2018,740362,M,1.0,0.0
2018,740366,H,1.0,0.10400000000000001
2018,740368,E,1.0,0.16399999999999998
2018,740374,H,1.0,0.265
2018,740375,E,1.0,0.21
2018,740376,I,1.0,0.098
2018,740378,A,0.981,0.115
2018,740379,E,1.0,0.0
2018,740380,E,1.0,0.027000000000000003
2018,740386,E,1.0,0.0
2018,740388,H,0.9890000000000001,0.11800000000000001
2018,740390,E,1.0,0.035
2018,740396,I,1.0,0.13
2018,740400,E,1.0,0.142
2018,740402,M,1.0,0.159
2018,740404,E,1.0,0.01
2018,740406,E,1.0,0.0
2018,740500,H,1.0,0.0
2018,740LEA,A,0.981,0.115
2018,740LEA,E,0.998,0.051
2018,740LEA,H,0.998,0.122
2018,740LEA,I,1.0,0.049
2018,740LEA,M,0.996,0.076
2018,74B000,I,0.769,0.154
2018,74C000,I,0.897,0.035
2018,74Z000,,1.0,0.0
2018,750304,E,1.0,0.0
2018,750314,E,1.0,0.0
2018,750317,H,1.0,0.0
2018,750318,H,1.0,0.06
2018,750319,M,1.0,0.048
2018,750320,E,1.0,0.0
2018,750328,E,1.0,0.0
2018,750LEA,E,1.0,0.0
2018,750LEA,H,1.0,0.055999999999999994
2018,750LEA,M,1.0,0.048
2018,760304,E,1.0,0.0
2018,760308,M,1.0,0.0
2018,760316,E,1.0,0.0
2018,760318,H,1.0,0.149
2018,760320,E,1.0,0.038
2018,760324,E,1.0,0.069
2018,760328,E,1.0,0.0
2018,760329,E,1.0,0.0
2018,760330,E,1.0,0.0
2018,760331,E,1.0,0.0
2018,760332,E,1.0,0.032
2018,760336,E,1.0,0.028999999999999998
2018,760338,M,1.0,0.063
2018,760339,H,1.0,0.102
2018,760340,E,1.0,0.031
2018,760344,E,1.0,0.068
2018,760348,H,1.0,0.13
2018,760352,M,1.0,0.063
2018,760354,H,1.0,0.083
2018,760356,E,1.0,0.0
2018,760357,M,1.0,0.175
2018,760358,H,1.0,0.067
2018,760359,E,1.0,0.0
2018,760360,M,1.0,0.033
2018,760364,E,1.0,0.0
2018,760368,E,1.0,0.0
2018,760376,E,1.0,0.0
2018,760378,M,1.0,0.0
2018,760380,H,1.0,0.044000000000000004
2018,760382,M,1.0,0.14800000000000002
2018,760388,H,1.0,0.043
2018,760LEA,E,1.0,0.017
2018,760LEA,H,1.0,0.08900000000000001
2018,760LEA,M,1.0,0.071
2018,761304,H,1.0,0.059000000000000004
2018,761308,M,1.0,0.075
2018,761312,E,1.0,0.026000000000000002
2018,761320,E,1.0,0.03
2018,761321,E,1.0,0.0
2018,761328,E,1.0,0.025
2018,761332,E,1.0,0.069
2018,761336,M,1.0,0.083
2018,761LEA,E,1.0,0.03
2018,761LEA,H,1.0,0.059000000000000004
2018,761LEA,M,1.0,0.079
2018,76A000,T,0.79,0.0
2018,770310,E,1.0,0.05
2018,770316,M,0.941,0.059000000000000004
2018,770318,E,1.0,0.03
2018,770328,M,1.0,0.182
2018,770340,E,1.0,0.03
2018,770342,T,1.0,0.182
2018,770344,E,1.0,0.034
2018,770346,E,1.0,0.028999999999999998
2018,770348,H,1.0,0.245
2018,770349,H,1.0,0.21100000000000002
2018,770351,H,1.0,0.172
2018,770360,M,0.955,0.114
2018,770364,M,1.0,0.2
2018,770368,E,1.0,0.087
2018,770370,E,1.0,0.086
2018,770LEA,A,,
2018,770LEA,E,1.0,0.048
2018,770LEA,H,1.0,0.225
2018,770LEA,M,0.9740000000000001,0.14
2018,770LEA,T,1.0,0.182
2018,780320,E,1.0,0.20800000000000002
2018,780322,E,1.0,0.052000000000000005
2018,780324,I,1.0,0.198
2018,780325,H,1.0,0.312
2018,780326,M,1.0,0.247
2018,780328,E,1.0,0.067
2018,780329,E,1.0,0.08900000000000001
2018,780330,E,1.0,0.192
2018,780331,,1.0,0.059000000000000004
2018,780336,I,1.0,0.046
2018,780340,E,1.0,0.11
2018,780341,M,0.9690000000000001,0.215
2018,780342,H,1.0,0.138
2018,780344,I,1.0,0.248
2018,780352,M,1.0,0.213
2018,780356,E,1.0,0.09699999999999999
2018,780360,I,1.0,0.085
2018,780364,E,1.0,0.0
2018,780368,M,1.0,0.142
2018,780374,E,1.0,0.17
2018,780376,E,1.0,0.24
2018,780384,I,1.0,0.073
2018,780385,H,1.0,0.0
2018,780390,E,1.0,0.259
2018,780391,H,1.0,0.23
2018,780392,E,1.0,0.322
2018,780393,M,1.0,0.213
2018,780394,E,1.0,0.298
2018,780396,M,1.0,0.196
2018,780398,E,1.0,0.19
2018,780400,E,1.0,0.218
2018,780401,H,1.0,0.138
2018,780402,H,1.0,0.18100000000000002
