year,agency_code,grade,naep_subject,subgroup,Proficiency_level,average_scale_score,participation_rate,percent_proficient
2015,NC-SEA,04,RD,MALE,At_proficient,222,,0.27
2015,NC-SEA,04,RD,NOT_EDS,At_proficient,242,,0.41
2015,NC-SEA,04,RD,SWD,At_proficient,186,0.91,0.07
2015,NC-SEA,04,RD,MU7,At_proficient,228,,0.39
2015,NC-SEA,04,RD,WH7,At_proficient,236,,0.36
2015,NC-SEA,08,RD,ALL,At_proficient,261,,0.27
2015,NC-SEA,08,RD,AIAN,At_proficient,250,,0.23
2015,NC-SEA,08,RD,ASPI,At_proficient,278,,0.47
2015,NC-SEA,08,RD,BL7,At_proficient,243,,0.12
2015,NC-SEA,08,RD,EDS,At_proficient,249,,0.17
2015,NC-SEA,08,RD,ELS,At_proficient,217,0.85,0.01
2015,NC-SEA,08,RD,FEM,At_proficient,268,,0.32
2015,NC-SEA,08,RD,HI7,At_proficient,252,,0.2
2015,NC-SEA,08,RD,MALE,At_proficient,254,,0.22
2015,NC-SEA,08,RD,NOT_EDS,At_proficient,277,,0.41
2015,NC-SEA,08,RD,SWD,At_proficient,217,0.94,0.04
2015,NC-SEA,08,RD,MU7,At_proficient,269,,0.34
2015,NC-SEA,08,RD,WH7,At_proficient,271,,0.35
2015,NAT,04,M,ALL,Below_Basic,240,,0.19
2015,NAT,04,M,AIAN,Below_Basic,228,,0.3
2015,NAT,04,M,ASPI,Below_Basic,256,,0.1
2015,NAT,04,M,BL7,Below_Basic,224,,0.35
2015,NAT,04,M,EDS,Below_Basic,229,,0.28
2015,NAT,04,M,ELS,Below_Basic,218,0.95,0.43
2015,NAT,04,M,FEM,Below_Basic,239,,0.19
2015,NAT,04,M,HI7,Below_Basic,230,,0.27
2015,NAT,04,M,MALE,Below_Basic,241,,0.19
2015,NAT,04,M,NOT_EDS,Below_Basic,253,,0.08
2015,NAT,04,M,SWD,Below_Basic,215,0.89,0.49
2015,NAT,04,M,MU7,Below_Basic,244,,0.15
2015,NAT,04,M,WH7,Below_Basic,248,,0.1
2015,NAT,08,M,ALL,Below_Basic,281,,0.3
2015,NAT,08,M,AIAN,Below_Basic,267,,0.43
2015,NAT,08,M,ASPI,Below_Basic,305,,0.14
2015,NAT,08,M,BL7,Below_Basic,260,,0.53
2015,NAT,08,M,EDS,Below_Basic,268,,0.42
2015,NAT,08,M,ELS,Below_Basic,246,0.93,0.69
2015,NAT,08,M,FEM,Below_Basic,281,,0.29
2015,NAT,08,M,HI7,Below_Basic,269,,0.4
2015,NAT,08,M,MALE,Below_Basic,281,,0.3
2015,NAT,08,M,NOT_EDS,Below_Basic,296,,0.16
2015,NAT,08,M,SWD,Below_Basic,243,0.9,0.72
2015,NAT,08,M,MU7,Below_Basic,283,,0.28
2015,NAT,08,M,WH7,Below_Basic,291,,0.19
2015,NAT,04,RD,ALL,Below_Basic,221,,0.32
2015,NAT,04,RD,AIAN,Below_Basic,206,,0.47
2015,NAT,04,RD,ASPI,Below_Basic,238,,0.19
2015,NAT,04,RD,BL7,Below_Basic,206,,0.49
2015,NAT,04,RD,EDS,Below_Basic,209,,0.44
2015,NAT,04,RD,ELS,Below_Basic,189,0.93,0.68
2015,NAT,04,RD,FEM,Below_Basic,225,,0.29
2015,NAT,04,RD,HI7,Below_Basic,208,,0.46
2015,NAT,04,RD,MALE,Below_Basic,218,,0.35
2015,NAT,04,RD,NOT_EDS,Below_Basic,237,,0.17
2015,NAT,04,RD,SWD,Below_Basic,184,0.87,0.7
2015,NAT,04,RD,MU7,Below_Basic,226,,0.28
2015,NAT,04,RD,WH7,Below_Basic,232,,0.21
2015,NAT,08,RD,ALL,Below_Basic,264,,0.25
2015,NAT,08,RD,AIAN,Below_Basic,253,,0.36
2015,NAT,08,RD,ASPI,Below_Basic,279,,0.15
2015,NAT,08,RD,BL7,Below_Basic,247,,0.42
2015,NAT,08,RD,EDS,Below_Basic,253,,0.36
2015,NAT,08,RD,ELS,Below_Basic,223,0.9,0.72
2015,NAT,08,RD,FEM,Below_Basic,269,,0.21
2015,NAT,08,RD,HI7,Below_Basic,253,,0.35
2015,NAT,08,RD,MALE,Below_Basic,259,,0.3
2015,NAT,08,RD,NOT_EDS,Below_Basic,276,,0.14
2015,NAT,08,RD,SWD,Below_Basic,226,0.87,0.68
2015,NAT,08,RD,MU7,Below_Basic,267,,0.23
2015,NAT,08,RD,WH7,Below_Basic,273,,0.16
2015,NC-SEA,04,M,ALL,Below_Basic,244,,0.15
2015,NC-SEA,04,M,AIAN,Below_Basic,229,,0.3
2015,NC-SEA,04,M,ASPI,Below_Basic,258,,0.12
2015,NC-SEA,04,M,BL7,Below_Basic,229,,0.27
2015,NC-SEA,04,M,EDS,Below_Basic,234,,0.22
2015,NC-SEA,04,M,ELS,Below_Basic,216,0.93,0.47
2015,NC-SEA,04,M,FEM,Below_Basic,242,,0.16
2015,NC-SEA,04,M,HI7,Below_Basic,235,,0.22
2015,NC-SEA,04,M,MALE,Below_Basic,245,,0.14
2015,NC-SEA,04,M,NOT_EDS,Below_Basic,258,,0.04
2015,NC-SEA,04,M,SWD,Below_Basic,215,0.93,0.49
2015,NC-SEA,04,M,MU7,Below_Basic,249,,0.07
2015,NC-SEA,04,M,WH7,Below_Basic,253,,0.06
2015,NC-SEA,08,M,ALL,Below_Basic,281,,0.31
2015,NC-SEA,08,M,AIAN,Below_Basic,261,,0.55
2015,NC-SEA,08,M,ASPI,Below_Basic,309,,0.17
2015,NC-SEA,08,M,BL7,Below_Basic,263,,0.5
2015,NC-SEA,08,M,EDS,Below_Basic,268,,0.42
2015,NC-SEA,08,M,ELS,Below_Basic,247,0.93,0.68
2015,NC-SEA,08,M,FEM,Below_Basic,282,,0.29
2015,NC-SEA,08,M,HI7,Below_Basic,273,,0.37
2015,NC-SEA,08,M,MALE,Below_Basic,281,,0.33
2015,NC-SEA,08,M,NOT_EDS,Below_Basic,299,,0.15
2015,NC-SEA,08,M,SWD,Below_Basic,241,0.93,0.74
2015,NC-SEA,08,M,MU7,Below_Basic,274,,0.37
2015,NC-SEA,08,M,WH7,Below_Basic,292,,0.19
2015,NC-SEA,04,RD,ALL,Below_Basic,226,,0.27
2015,NC-SEA,04,RD,AIAN,Below_Basic,198,,0.55
2015,NC-SEA,04,RD,ASPI,Below_Basic,242,,0.16
2015,NC-SEA,04,RD,BL7,Below_Basic,214,,0.4
2015,NC-SEA,04,RD,EDS,Below_Basic,215,,0.38
2015,NC-SEA,04,RD,ELS,Below_Basic,187,0.92,0.71
2015,NC-SEA,04,RD,FEM,Below_Basic,230,,0.23
2015,NC-SEA,04,RD,HI7,Below_Basic,212,,0.39
2015,NC-SEA,04,RD,MALE,Below_Basic,222,,0.32
2015,NC-SEA,04,RD,NOT_EDS,Below_Basic,242,,0.12
2015,NC-SEA,04,RD,SWD,Below_Basic,186,0.91,0.72
2015,NC-SEA,04,RD,MU7,Below_Basic,228,,0.24
2015,NC-SEA,04,RD,WH7,Below_Basic,236,,0.17
2015,NC-SEA,08,RD,ALL,Below_Basic,261,,0.28
2015,NC-SEA,08,RD,AIAN,Below_Basic,250,,0.44
2015,NC-SEA,08,RD,ASPI,Below_Basic,278,,0.14
2015,NC-SEA,08,RD,BL7,Below_Basic,243,,0.46
2015,NC-SEA,08,RD,EDS,Below_Basic,249,,0.39
2015,NC-SEA,08,RD,ELS,Below_Basic,217,0.85,0.75
2015,NC-SEA,08,RD,FEM,Below_Basic,268,,0.22
2015,NC-SEA,08,RD,HI7,Below_Basic,252,,0.34
2015,NC-SEA,08,RD,MALE,Below_Basic,254,,0.34
2015,NC-SEA,08,RD,NOT_EDS,Below_Basic,277,,0.14
2015,NC-SEA,08,RD,SWD,Below_Basic,217,0.94,0.74
2015,NC-SEA,08,RD,MU7,Below_Basic,269,,0.19
2015,NC-SEA,08,RD,WH7,Below_Basic,271,,0.19
2017,NAT,04,M,ALL,At_Advanced,239,,0.08
2017,NAT,04,M,AIAN,At_Advanced,227,,0.03
2017,NAT,04,M,ASPI,At_Advanced,258,,0.23
2017,NAT,04,M,BL7,At_Advanced,223,,0.02
2017,NAT,04,M,EDS,At_Advanced,228,,0.03
2017,NAT,04,M,ELS,At_Advanced,217,,0.02
2017,NAT,04,M,FEM,At_Advanced,238,,0.07
2017,NAT,04,M,HI7,At_Advanced,229,,0.03
2017,NAT,04,M,MALE,At_Advanced,240,,0.09
2017,NAT,04,M,NOT_EDS,At_Advanced,253,,0.14
2017,NAT,04,M,SWD,At_Advanced,214,,0.02
2017,NAT,04,M,MU7,At_Advanced,245,,0.11
2017,NAT,04,M,WH7,At_Advanced,248,,0.11
2017,NAT,08,M,ALL,At_Advanced,282,,0.1
2017,NAT,08,M,AIAN,At_Advanced,268,,0.04
2017,NAT,08,M,ASPI,At_Advanced,310,,0.3
2017,NAT,08,M,BL7,At_Advanced,260,,0.02
2017,NAT,08,M,EDS,At_Advanced,267,,0.03
2017,NAT,08,M,ELS,At_Advanced,245,0.86,0.01
2017,NAT,08,M,FEM,At_Advanced,282,,0.09
2017,NAT,08,M,HI7,At_Advanced,268,,0.03
2017,NAT,08,M,MALE,At_Advanced,282,,0.11
2017,NAT,08,M,NOT_EDS,At_Advanced,297,,0.16
2017,NAT,08,M,SWD,At_Advanced,246,0.88,0.02
2017,NAT,08,M,MU7,At_Advanced,285,,0.12
2017,NAT,08,M,WH7,At_Advanced,292,,0.13
2017,NAT,04,RD,ALL,At_Advanced,221,,0.09
2017,NAT,04,RD,AIAN,At_Advanced,203,,0.03
2017,NAT,04,RD,ASPI,At_Advanced,238,,0.21
2017,NAT,04,RD,BL7,At_Advanced,205,,0.03
2017,NAT,04,RD,EDS,At_Advanced,208,,0.03
2017,NAT,04,RD,ELS,At_Advanced,189,0.94,0.01
2017,NAT,04,RD,FEM,At_Advanced,224,,0.1
2017,NAT,04,RD,HI7,At_Advanced,208,,0.04
2017,NAT,04,RD,MALE,At_Advanced,218,,0.08
2017,NAT,04,RD,NOT_EDS,At_Advanced,236,,0.15
2017,NAT,04,RD,SWD,At_Advanced,186,0.9,0.02
2017,NAT,04,RD,MU7,At_Advanced,226,,0.11
2017,NAT,04,RD,WH7,At_Advanced,231,,0.12
2017,NAT,08,RD,ALL,At_Advanced,265,,0.04
2017,NAT,08,RD,AIAN,At_Advanced,253,,0.01
2017,NAT,08,RD,ASPI,At_Advanced,281,,0.11
2017,NAT,08,RD,BL7,At_Advanced,248,,0.01
2017,NAT,08,RD,EDS,At_Advanced,253,,0.01
2017,NAT,08,RD,ELS,At_Advanced,226,0.83,
2017,NAT,08,RD,FEM,At_Advanced,270,,0.05
2017,NAT,08,RD,HI7,At_Advanced,255,,0.01
2017,NAT,08,RD,MALE,At_Advanced,260,,0.03
2017,NAT,08,RD,NOT_EDS,At_Advanced,277,,0.07
2017,NAT,08,RD,SWD,At_Advanced,231,0.89,0.01
2017,NAT,08,RD,MU7,At_Advanced,270,,0.05
2017,NAT,08,RD,WH7,At_Advanced,274,,0.05
2017,NC-SEA,04,M,ALL,At_Advanced,241,,0.09
2017,NC-SEA,04,M,AIAN,At_Advanced,,,
2017,NC-SEA,04,M,ASPI,At_Advanced,258,,0.21
2017,NC-SEA,04,M,BL7,At_Advanced,224,,0.01
2017,NC-SEA,04,M,EDS,At_Advanced,232,,0.03
2017,NC-SEA,04,M,ELS,At_Advanced,210,0.89,
2017,NC-SEA,04,M,FEM,At_Advanced,240,,0.07
2017,NC-SEA,04,M,HI7,At_Advanced,235,,0.05
2017,NC-SEA,04,M,MALE,At_Advanced,242,,0.11
2017,NC-SEA,04,M,NOT_EDS,At_Advanced,252,,0.14
2017,NC-SEA,04,M,SWD,At_Advanced,212,0.91,0.01
2017,NC-SEA,04,M,MU7,At_Advanced,242,,0.08
2017,NC-SEA,04,M,WH7,At_Advanced,251,,0.13
2017,NC-SEA,08,M,ALL,At_Advanced,282,,0.11
2017,NC-SEA,08,M,AIAN,At_Advanced,,,
2017,NC-SEA,08,M,ASPI,At_Advanced,309,,0.29
2017,NC-SEA,08,M,BL7,At_Advanced,258,,0.02
2017,NC-SEA,08,M,EDS,At_Advanced,265,,0.03
2017,NC-SEA,08,M,ELS,At_Advanced,240,,
2017,NC-SEA,08,M,FEM,At_Advanced,282,,0.1
2017,NC-SEA,08,M,HI7,At_Advanced,272,,0.05
2017,NC-SEA,08,M,MALE,At_Advanced,281,,0.12
2017,NC-SEA,08,M,NOT_EDS,At_Advanced,297,,0.18
2017,NC-SEA,08,M,SWD,At_Advanced,241,,0.01
2017,NC-SEA,08,M,MU7,At_Advanced,285,,0.08
2017,NC-SEA,08,M,WH7,At_Advanced,295,,0.16
2017,NC-SEA,04,RD,ALL,At_Advanced,224,,0.1
2017,NC-SEA,04,RD,AIAN,At_Advanced,,,
2017,NC-SEA,04,RD,ASPI,At_Advanced,240,,0.22
2017,NC-SEA,04,RD,BL7,At_Advanced,211,,0.03
2017,NC-SEA,04,RD,EDS,At_Advanced,211,,0.04
2017,NC-SEA,04,RD,ELS,At_Advanced,180,,
2017,NC-SEA,04,RD,FEM,At_Advanced,227,,0.1
2017,NC-SEA,04,RD,HI7,At_Advanced,211,,0.04
2017,NC-SEA,04,RD,MALE,At_Advanced,221,,0.1
2017,NC-SEA,04,RD,NOT_EDS,At_Advanced,236,,0.16
2017,NC-SEA,04,RD,SWD,At_Advanced,187,,0.01
2017,NC-SEA,04,RD,MU7,At_Advanced,228,,0.11
2017,NC-SEA,04,RD,WH7,At_Advanced,235,,0.15
2017,NC-SEA,08,RD,ALL,At_Advanced,263,,0.03
2017,NC-SEA,08,RD,AIAN,At_Advanced,,,
2017,NC-SEA,08,RD,ASPI,At_Advanced,281,,0.11
2017,NC-SEA,08,RD,BL7,At_Advanced,248,,0.01
2017,NC-SEA,08,RD,EDS,At_Advanced,250,,0.01
2017,NC-SEA,08,RD,ELS,At_Advanced,217,,
2017,NC-SEA,08,RD,FEM,At_Advanced,269,,0.04
2017,NC-SEA,08,RD,HI7,At_Advanced,255,,0.02
2017,NC-SEA,08,RD,MALE,At_Advanced,257,,0.02
2017,NC-SEA,08,RD,NOT_EDS,At_Advanced,274,,0.05
2017,NC-SEA,08,RD,SWD,At_Advanced,224,,
2017,NC-SEA,08,RD,MU7,At_Advanced,258,,0.03
2017,NC-SEA,08,RD,WH7,At_Advanced,272,,0.05
2017,NAT,04,M,ALL,At_Basic,239,,0.39
2017,NAT,04,M,AIAN,At_Basic,227,,0.44
2017,NAT,04,M,ASPI,At_Basic,258,,0.27
2017,NAT,04,M,BL7,At_Basic,223,,0.44
2017,NAT,04,M,EDS,At_Basic,228,,0.44
2017,NAT,04,M,ELS,At_Basic,217,,0.39
2017,NAT,04,M,FEM,At_Basic,238,,0.42
2017,NAT,04,M,HI7,At_Basic,229,,0.44
2017,NAT,04,M,MALE,At_Basic,240,,0.37
2017,NAT,04,M,NOT_EDS,At_Basic,253,,0.33
2017,NAT,04,M,SWD,At_Basic,214,,0.32
2017,NAT,04,M,MU7,At_Basic,245,,0.39
2017,NAT,04,M,WH7,At_Basic,248,,0.37
2017,NAT,08,M,ALL,At_Basic,282,,0.36
2017,NAT,08,M,AIAN,At_Basic,268,,0.38
2017,NAT,08,M,ASPI,At_Basic,310,,0.25
2017,NAT,08,M,BL7,At_Basic,260,,0.34
2017,NAT,08,M,EDS,At_Basic,267,,0.37
2017,NAT,08,M,ELS,At_Basic,245,0.86,0.23
2017,NAT,08,M,FEM,At_Basic,282,,0.37
2017,NAT,08,M,HI7,At_Basic,268,,0.37
2017,NAT,08,M,MALE,At_Basic,282,,0.34
2017,NAT,08,M,NOT_EDS,At_Basic,297,,0.34
2017,NAT,08,M,SWD,At_Basic,246,0.88,0.22
2017,NAT,08,M,MU7,At_Basic,285,,0.36
2017,NAT,08,M,WH7,At_Basic,292,,0.37
2017,NAT,04,RD,ALL,At_Basic,221,,0.31
2017,NAT,04,RD,AIAN,At_Basic,203,,0.28
2017,NAT,04,RD,ASPI,At_Basic,238,,0.25
2017,NAT,04,RD,BL7,At_Basic,205,,0.31
2017,NAT,04,RD,EDS,At_Basic,208,,0.32
2017,NAT,04,RD,ELS,At_Basic,189,0.94,0.23
2017,NAT,04,RD,FEM,At_Basic,224,,0.32
2017,NAT,04,RD,HI7,At_Basic,208,,0.32
2017,NAT,04,RD,MALE,At_Basic,218,,0.3
2017,NAT,04,RD,NOT_EDS,At_Basic,236,,0.3
2017,NAT,04,RD,SWD,At_Basic,186,0.9,0.2
2017,NAT,04,RD,MU7,At_Basic,226,,0.32
2017,NAT,04,RD,WH7,At_Basic,231,,0.32
2017,NAT,08,RD,ALL,At_Basic,265,,0.41
2017,NAT,08,RD,AIAN,At_Basic,253,,0.42
2017,NAT,08,RD,ASPI,At_Basic,281,,0.31
2017,NAT,08,RD,BL7,At_Basic,248,,0.42
2017,NAT,08,RD,EDS,At_Basic,253,,0.43
2017,NAT,08,RD,ELS,At_Basic,226,0.83,0.27
2017,NAT,08,RD,FEM,At_Basic,270,,0.4
2017,NAT,08,RD,HI7,At_Basic,255,,0.44
2017,NAT,08,RD,MALE,At_Basic,260,,0.41
2017,NAT,08,RD,NOT_EDS,At_Basic,277,,0.38
2017,NAT,08,RD,SWD,At_Basic,231,0.89,0.29
2017,NAT,08,RD,MU7,At_Basic,270,,0.41
2017,NAT,08,RD,WH7,At_Basic,274,,0.4
2017,NC-SEA,04,M,ALL,At_Basic,241,,0.39
2017,NC-SEA,04,M,AIAN,At_Basic,,,
2017,NC-SEA,04,M,ASPI,At_Basic,258,,0.29
2017,NC-SEA,04,M,BL7,At_Basic,224,,0.45
2017,NC-SEA,04,M,EDS,At_Basic,232,,0.45
2017,NC-SEA,04,M,ELS,At_Basic,210,0.89,0.37
2017,NC-SEA,04,M,FEM,At_Basic,240,,0.41
2017,NC-SEA,04,M,HI7,At_Basic,235,,0.44
2017,NC-SEA,04,M,MALE,At_Basic,242,,0.36
2017,NC-SEA,04,M,NOT_EDS,At_Basic,252,,0.32
2017,NC-SEA,04,M,SWD,At_Basic,212,0.91,0.3
2017,NC-SEA,04,M,MU7,At_Basic,242,,0.39
2017,NC-SEA,04,M,WH7,At_Basic,251,,0.34
2017,NC-SEA,08,M,ALL,At_Basic,282,,0.33
2017,NC-SEA,08,M,AIAN,At_Basic,,,
2017,NC-SEA,08,M,ASPI,At_Basic,309,,0.27
2017,NC-SEA,08,M,BL7,At_Basic,258,,0.31
2017,NC-SEA,08,M,EDS,At_Basic,265,,0.34
2017,NC-SEA,08,M,ELS,At_Basic,240,,0.21
2017,NC-SEA,08,M,FEM,At_Basic,282,,0.35
2017,NC-SEA,08,M,HI7,At_Basic,272,,0.38
2017,NC-SEA,08,M,MALE,At_Basic,281,,0.31
2017,NC-SEA,08,M,NOT_EDS,At_Basic,297,,0.33
2017,NC-SEA,08,M,SWD,At_Basic,241,,0.2
2017,NC-SEA,08,M,MU7,At_Basic,285,,0.38
2017,NC-SEA,08,M,WH7,At_Basic,295,,0.33
2017,NC-SEA,04,RD,ALL,At_Basic,224,,0.31
2017,NC-SEA,04,RD,AIAN,At_Basic,,,
2017,NC-SEA,04,RD,ASPI,At_Basic,240,,0.28
2017,NC-SEA,04,RD,BL7,At_Basic,211,,0.34
2017,NC-SEA,04,RD,EDS,At_Basic,211,,0.33
2017,NC-SEA,04,RD,ELS,At_Basic,180,,0.16
2017,NC-SEA,04,RD,FEM,At_Basic,227,,0.31
2017,NC-SEA,04,RD,HI7,At_Basic,211,,0.34
2017,NC-SEA,04,RD,MALE,At_Basic,221,,0.3
2017,NC-SEA,04,RD,NOT_EDS,At_Basic,236,,0.28
2017,NC-SEA,04,RD,SWD,At_Basic,187,,0.19
2017,NC-SEA,04,RD,MU7,At_Basic,228,,0.34
2017,NC-SEA,04,RD,WH7,At_Basic,235,,0.28
2017,NC-SEA,08,RD,ALL,At_Basic,263,,0.41
2017,NC-SEA,08,RD,AIAN,At_Basic,,,
2017,NC-SEA,08,RD,ASPI,At_Basic,281,,0.4
2017,NC-SEA,08,RD,BL7,At_Basic,248,,0.42
2017,NC-SEA,08,RD,EDS,At_Basic,250,,0.42
2017,NC-SEA,08,RD,ELS,At_Basic,217,,0.23
2017,NC-SEA,08,RD,FEM,At_Basic,269,,0.39
2017,NC-SEA,08,RD,HI7,At_Basic,255,,0.43
2017,NC-SEA,08,RD,MALE,At_Basic,257,,0.42
2017,NC-SEA,08,RD,NOT_EDS,At_Basic,274,,0.4
2017,NC-SEA,08,RD,SWD,At_Basic,224,,0.23
2017,NC-SEA,08,RD,MU7,At_Basic,258,,0.39
2017,NC-SEA,08,RD,WH7,At_Basic,272,,0.4
2017,NAT,04,M,ALL,At_proficient,239,,0.32
2017,NAT,04,M,AIAN,At_proficient,227,,0.21
2017,NAT,04,M,ASPI,At_proficient,258,,0.41
2017,NAT,04,M,BL7,At_proficient,223,,0.17
2017,NAT,04,M,EDS,At_proficient,228,,0.22
2017,NAT,04,M,ELS,At_proficient,217,,0.13
2017,NAT,04,M,FEM,At_proficient,238,,0.31
2017,NAT,04,M,HI7,At_proficient,229,,0.23
2017,NAT,04,M,MALE,At_proficient,240,,0.32
2017,NAT,04,M,NOT_EDS,At_proficient,253,,0.43
2017,NAT,04,M,SWD,At_proficient,214,,0.13
2017,NAT,04,M,MU7,At_proficient,245,,0.35
2017,NAT,04,M,WH7,At_proficient,248,,0.4
2017,NAT,08,M,ALL,At_proficient,282,,0.24
2017,NAT,08,M,AIAN,At_proficient,268,,0.15
2017,NAT,08,M,ASPI,At_proficient,310,,0.31
2017,NAT,08,M,BL7,At_proficient,260,,0.11
2017,NAT,08,M,EDS,At_proficient,267,,0.15
2017,NAT,08,M,ELS,At_proficient,245,0.86,0.05
2017,NAT,08,M,FEM,At_proficient,282,,0.24
2017,NAT,08,M,HI7,At_proficient,268,,0.16
2017,NAT,08,M,MALE,At_proficient,282,,0.23
2017,NAT,08,M,NOT_EDS,At_proficient,297,,0.32
2017,NAT,08,M,SWD,At_proficient,246,0.88,0.06
2017,NAT,08,M,MU7,At_proficient,285,,0.24
2017,NAT,08,M,WH7,At_proficient,292,,0.3
2017,NAT,04,RD,ALL,At_proficient,221,,0.27
2017,NAT,04,RD,AIAN,At_proficient,203,,0.18
2017,NAT,04,RD,ASPI,At_proficient,238,,0.35
2017,NAT,04,RD,BL7,At_proficient,205,,0.16
2017,NAT,04,RD,EDS,At_proficient,208,,0.18
2017,NAT,04,RD,ELS,At_proficient,189,0.94,0.08
2017,NAT,04,RD,FEM,At_proficient,224,,0.28
2017,NAT,04,RD,HI7,At_proficient,208,,0.18
2017,NAT,04,RD,MALE,At_proficient,218,,0.25
2017,NAT,04,RD,NOT_EDS,At_proficient,236,,0.37
2017,NAT,04,RD,SWD,At_proficient,186,0.9,0.1
2017,NAT,04,RD,MU7,At_proficient,226,,0.29
2017,NAT,04,RD,WH7,At_proficient,231,,0.34
2017,NAT,08,RD,ALL,At_proficient,265,,0.31
2017,NAT,08,RD,AIAN,At_proficient,253,,0.2
2017,NAT,08,RD,ASPI,At_proficient,281,,0.43
2017,NAT,08,RD,BL7,At_proficient,248,,0.16
2017,NAT,08,RD,EDS,At_proficient,253,,0.2
2017,NAT,08,RD,ELS,At_proficient,226,0.83,0.05
2017,NAT,08,RD,FEM,At_proficient,270,,0.35
2017,NAT,08,RD,HI7,At_proficient,255,,0.21
2017,NAT,08,RD,MALE,At_proficient,260,,0.27
2017,NAT,08,RD,NOT_EDS,At_proficient,277,,0.42
2017,NAT,08,RD,SWD,At_proficient,231,0.89,0.08
2017,NAT,08,RD,MU7,At_proficient,270,,0.35
2017,NAT,08,RD,WH7,At_proficient,274,,0.39
2017,NC-SEA,04,M,ALL,At_proficient,241,,0.33
2017,NC-SEA,04,M,AIAN,At_proficient,,,
2017,NC-SEA,04,M,ASPI,At_proficient,258,,0.43
2017,NC-SEA,04,M,BL7,At_proficient,224,,0.19
2017,NC-SEA,04,M,EDS,At_proficient,232,,0.25
2017,NC-SEA,04,M,ELS,At_proficient,210,0.89,0.07
2017,NC-SEA,04,M,FEM,At_proficient,240,,0.34
2017,NC-SEA,04,M,HI7,At_proficient,235,,0.28
2017,NC-SEA,04,M,MALE,At_proficient,242,,0.33
2017,NC-SEA,04,M,NOT_EDS,At_proficient,252,,0.43
2017,NC-SEA,04,M,SWD,At_proficient,212,0.91,0.1
2017,NC-SEA,04,M,MU7,At_proficient,242,,0.35
2017,NC-SEA,04,M,WH7,At_proficient,251,,0.42
2017,NC-SEA,08,M,ALL,At_proficient,282,,0.24
2017,NC-SEA,08,M,AIAN,At_proficient,,,
2017,NC-SEA,08,M,ASPI,At_proficient,309,,0.3
2017,NC-SEA,08,M,BL7,At_proficient,258,,0.12
2017,NC-SEA,08,M,EDS,At_proficient,265,,0.16
2017,NC-SEA,08,M,ELS,At_proficient,240,,0.03
2017,NC-SEA,08,M,FEM,At_proficient,282,,0.25
2017,NC-SEA,08,M,HI7,At_proficient,272,,0.19
2017,NC-SEA,08,M,MALE,At_proficient,281,,0.23
2017,NC-SEA,08,M,NOT_EDS,At_proficient,297,,0.31
2017,NC-SEA,08,M,SWD,At_proficient,241,,0.06
2017,NC-SEA,08,M,MU7,At_proficient,285,,0.27
2017,NC-SEA,08,M,WH7,At_proficient,295,,0.31
2017,NC-SEA,04,RD,ALL,At_proficient,224,,0.29
2017,NC-SEA,04,RD,AIAN,At_proficient,,,
2017,NC-SEA,04,RD,ASPI,At_proficient,240,,0.33
2017,NC-SEA,04,RD,BL7,At_proficient,211,,0.19
2017,NC-SEA,04,RD,EDS,At_proficient,211,,0.2
2017,NC-SEA,04,RD,ELS,At_proficient,180,,0.03
2017,NC-SEA,04,RD,FEM,At_proficient,227,,0.31
2017,NC-SEA,04,RD,HI7,At_proficient,211,,0.18
2017,NC-SEA,04,RD,MALE,At_proficient,221,,0.27
2017,NC-SEA,04,RD,NOT_EDS,At_proficient,236,,0.37
2017,NC-SEA,04,RD,SWD,At_proficient,187,,0.1
2017,NC-SEA,04,RD,MU7,At_proficient,228,,0.3
2017,NC-SEA,04,RD,WH7,At_proficient,235,,0.37
2017,NC-SEA,08,RD,ALL,At_proficient,263,,0.3
2017,NC-SEA,08,RD,AIAN,At_proficient,,,
2017,NC-SEA,08,RD,ASPI,At_proficient,281,,0.39
2017,NC-SEA,08,RD,BL7,At_proficient,248,,0.17
2017,NC-SEA,08,RD,EDS,At_proficient,250,,0.19
2017,NC-SEA,08,RD,ELS,At_proficient,217,,0.03
2017,NC-SEA,08,RD,FEM,At_proficient,269,,0.35
2017,NC-SEA,08,RD,HI7,At_proficient,255,,0.22
2017,NC-SEA,08,RD,MALE,At_proficient,257,,0.24
2017,NC-SEA,08,RD,NOT_EDS,At_proficient,274,,0.39
2017,NC-SEA,08,RD,SWD,At_proficient,224,,0.03
2017,NC-SEA,08,RD,MU7,At_proficient,258,,0.28
2017,NC-SEA,08,RD,WH7,At_proficient,272,,0.38
2017,NAT,04,M,ALL,Below_Basic,239,,0.21
2017,NAT,04,M,AIAN,Below_Basic,227,,0.31
2017,NAT,04,M,ASPI,Below_Basic,258,,0.1
2017,NAT,04,M,BL7,Below_Basic,223,,0.37
2017,NAT,04,M,EDS,Below_Basic,228,,0.31
2017,NAT,04,M,ELS,Below_Basic,217,,0.47
2017,NAT,04,M,FEM,Below_Basic,238,,0.21
2017,NAT,04,M,HI7,Below_Basic,229,,0.29
2017,NAT,04,M,MALE,Below_Basic,240,,0.21
2017,NAT,04,M,NOT_EDS,Below_Basic,253,,0.09
2017,NAT,04,M,SWD,Below_Basic,214,,0.52
2017,NAT,04,M,MU7,Below_Basic,245,,0.15
2017,NAT,04,M,WH7,Below_Basic,248,,0.12
2017,NAT,08,M,ALL,Below_Basic,282,,0.31
