year,agency_code,metric,num,den,pct,masking
2018,180343,gce_all,18.0,90.0,20.0,
2018,180343,promoted,70.0,90.0,77.8,
2018,180343,retained,20.0,90.0,22.2,
2018,180344,passed_eog,31.0,74.0,41.9,
2018,180344,passed_rta,,,,3.0
2018,180344,passed_laa,17.0,74.0,23.0,
2018,180344,gce_els,,,,3.0
2018,180344,gce_swd,,,,3.0
2018,180344,gce_rpf,15.0,74.0,20.3,
2018,180344,gce_prm,,,,3.0
2018,180344,gce_all,24.0,74.0,32.4,
2018,180344,promoted,,,95.0,1.0
2018,180344,retained,,,,3.0
2018,180356,passed_eog,80.0,105.0,76.2,
2018,180356,passed_rta,,,,3.0
2018,180356,passed_laa,,,,3.0
2018,180356,gce_els,,,,3.0
2018,180356,gce_swd,,,,3.0
2018,180356,gce_rpf,,,,3.0
2018,180356,gce_prm,,,,3.0
2018,180356,gce_all,,,,3.0
2018,180356,promoted,97.0,105.0,92.4,
2018,180356,retained,,,,3.0
2018,180360,passed_eog,38.0,80.0,47.5,
2018,180360,passed_rta,,,,3.0
2018,180360,passed_laa,,,,3.0
2018,180360,gce_els,,,,3.0
2018,180360,gce_swd,,,,3.0
2018,180360,gce_rpf,,,,3.0
2018,180360,gce_prm,,,,3.0
2018,180360,gce_all,12.0,80.0,15.0,
2018,180360,promoted,60.0,80.0,75.0,
2018,180360,retained,20.0,80.0,25.0,
2018,180368,passed_eog,52.0,72.0,72.2,
2018,180368,passed_rta,,,,3.0
2018,180368,passed_laa,,,,3.0
2018,180368,gce_els,,,,3.0
2018,180368,gce_swd,,,,3.0
2018,180368,gce_rpf,,,,3.0
2018,180368,gce_prm,,,,3.0
2018,180368,gce_all,,,,3.0
2018,180368,promoted,,,95.0,1.0
2018,180368,retained,,,,3.0
2018,180372,passed_eog,38.0,92.0,41.3,
2018,180372,passed_rta,,,,3.0
2018,180372,passed_laa,,,,3.0
2018,180372,gce_els,,,,3.0
2018,180372,gce_swd,11.0,92.0,12.0,
2018,180372,gce_rpf,,,,3.0
2018,180372,gce_prm,,,,3.0
2018,180372,gce_all,12.0,92.0,13.0,
2018,180372,promoted,67.0,92.0,72.8,
2018,180372,retained,25.0,92.0,27.2,
2018,180379,passed_eog,44.0,73.0,60.3,
2018,180379,passed_rta,,,,3.0
2018,180379,passed_laa,16.0,73.0,21.9,
2018,180379,gce_els,,,,3.0
2018,180379,gce_swd,,,,3.0
2018,180379,gce_rpf,,,,3.0
2018,180379,gce_prm,,,,3.0
2018,180379,gce_all,,,,3.0
2018,180379,promoted,64.0,73.0,87.7,
2018,180379,retained,,,,3.0
2018,180380,passed_eog,54.0,85.0,63.5,
2018,180380,passed_rta,,,,3.0
2018,180380,passed_laa,19.0,85.0,22.4,
2018,180380,gce_els,,,,3.0
2018,180380,gce_swd,,,,3.0
2018,180380,gce_rpf,,,,3.0
2018,180380,gce_prm,,,,3.0
2018,180380,gce_all,,,,3.0
2018,180380,promoted,,,95.0,1.0
2018,180380,retained,,,,3.0
2018,180388,passed_eog,30.0,64.0,46.9,
2018,180388,passed_rta,,,,3.0
2018,180388,passed_laa,,,,3.0
2018,180388,gce_els,,,,3.0
2018,180388,gce_swd,,,,3.0
2018,180388,gce_rpf,12.0,64.0,18.8,
2018,180388,gce_prm,,,,3.0
2018,180388,gce_all,21.0,64.0,32.8,
2018,180388,promoted,55.0,64.0,85.9,
2018,180388,retained,,,,3.0
2018,180LEA,passed_eog,672.0,1226.0,54.8,
2018,180LEA,passed_rta,,,5.0,2.0
2018,180LEA,passed_laa,185.0,1226.0,15.1,
2018,180LEA,gce_els,,,,3.0
2018,180LEA,gce_swd,95.0,1226.0,7.7,
2018,180LEA,gce_rpf,64.0,1226.0,5.2,
2018,180LEA,gce_prm,,,,3.0
2018,180LEA,gce_all,167.0,1226.0,13.6,
2018,180LEA,promoted,1078.0,1226.0,87.9,
2018,180LEA,retained,148.0,1226.0,12.1,
2018,181326,passed_eog,47.0,66.0,71.2,
2018,181326,passed_rta,,,,3.0
2018,181326,passed_laa,,,,3.0
2018,181326,gce_els,,,,3.0
2018,181326,gce_swd,,,,3.0
2018,181326,gce_rpf,,,,3.0
2018,181326,gce_prm,,,,3.0
2018,181326,gce_all,,,,3.0
2018,181326,promoted,59.0,66.0,89.4,
2018,181326,retained,,,,3.0
2018,181332,passed_eog,57.0,119.0,47.9,
2018,181332,passed_rta,,,,3.0
2018,181332,passed_laa,,,,3.0
2018,181332,gce_els,,,,3.0
2018,181332,gce_swd,12.0,119.0,10.1,
2018,181332,gce_rpf,,,,3.0
2018,181332,gce_prm,,,,3.0
2018,181332,gce_all,12.0,119.0,10.1,
2018,181332,promoted,86.0,119.0,72.3,
2018,181332,retained,33.0,119.0,27.7,
2018,181336,passed_eog,44.0,60.0,73.3,
2018,181336,passed_rta,,,,3.0
2018,181336,passed_laa,,,,3.0
2018,181336,gce_els,,,,3.0
2018,181336,gce_swd,,,,3.0
2018,181336,gce_rpf,,,,3.0
2018,181336,gce_prm,,,,3.0
2018,181336,gce_all,,,,3.0
2018,181336,promoted,52.0,60.0,86.7,
2018,181336,retained,,,,3.0
2018,181344,passed_eog,51.0,89.0,57.3,
2018,181344,passed_rta,,,,3.0
2018,181344,passed_laa,19.0,89.0,21.3,
2018,181344,gce_els,,,,3.0
2018,181344,gce_swd,,,,3.0
2018,181344,gce_rpf,,,,3.0
2018,181344,gce_prm,,,,3.0
2018,181344,gce_all,,,,3.0
2018,181344,promoted,75.0,89.0,84.3,
2018,181344,retained,14.0,89.0,15.7,
2018,181LEA,passed_eog,199.0,334.0,59.6,
2018,181LEA,passed_rta,,,5.0,2.0
2018,181LEA,passed_laa,33.0,334.0,9.9,
2018,181LEA,gce_els,,,,3.0
2018,181LEA,gce_swd,21.0,334.0,6.3,
2018,181LEA,gce_rpf,,,,3.0
2018,181LEA,gce_prm,,,,3.0
2018,181LEA,gce_all,21.0,334.0,6.3,
2018,181LEA,promoted,272.0,334.0,81.4,
2018,181LEA,retained,62.0,334.0,18.6,
2018,182304,passed_eog,,,,3.0
2018,182304,passed_rta,,,,3.0
2018,182304,passed_laa,,,,3.0
2018,182304,gce_els,,,,3.0
2018,182304,gce_swd,,,,3.0
2018,182304,gce_rpf,,,,3.0
2018,182304,gce_prm,,,,3.0
2018,182304,gce_all,,,,3.0
2018,182304,promoted,,,,3.0
2018,182304,retained,,,,3.0
2018,182322,passed_eog,65.0,91.0,71.4,
2018,182322,passed_rta,,,,3.0
2018,182322,passed_laa,13.0,91.0,14.3,
2018,182322,gce_els,,,,3.0
2018,182322,gce_swd,,,,3.0
2018,182322,gce_rpf,,,,3.0
2018,182322,gce_prm,,,,3.0
2018,182322,gce_all,10.0,91.0,11.0,
2018,182322,promoted,,,95.0,1.0
2018,182322,retained,,,,3.0
2018,182324,passed_eog,26.0,65.0,40.0,
2018,182324,passed_rta,,,,3.0
2018,182324,passed_laa,,,,3.0
2018,182324,gce_els,,,,3.0
2018,182324,gce_swd,,,,3.0
2018,182324,gce_rpf,22.0,65.0,33.8,
2018,182324,gce_prm,,,,3.0
2018,182324,gce_all,30.0,65.0,46.2,
2018,182324,promoted,61.0,65.0,93.8,
2018,182324,retained,,,,3.0
2018,182328,passed_eog,46.0,94.0,48.9,
2018,182328,passed_rta,,,,3.0
2018,182328,passed_laa,,,,3.0
2018,182328,gce_els,,,,3.0
2018,182328,gce_swd,,,,3.0
2018,182328,gce_rpf,27.0,94.0,28.7,
2018,182328,gce_prm,,,,3.0
2018,182328,gce_all,34.0,94.0,36.2,
2018,182328,promoted,,,95.0,1.0
2018,182328,retained,,,,3.0
2018,182LEA,passed_eog,137.0,251.0,54.6,
2018,182LEA,passed_rta,,,,3.0
2018,182LEA,passed_laa,15.0,251.0,6.0,
2018,182LEA,gce_els,,,,3.0
2018,182LEA,gce_swd,19.0,251.0,7.6,
2018,182LEA,gce_rpf,53.0,251.0,21.1,
2018,182LEA,gce_prm,,,,3.0
2018,182LEA,gce_all,74.0,251.0,29.5,
2018,182LEA,promoted,,,95.0,1.0
2018,182LEA,retained,,,,3.0
2018,190304,passed_eog,18.0,22.0,81.8,
2018,190304,passed_rta,,,,3.0
2018,190304,passed_laa,,,,3.0
2018,190304,gce_els,,,,3.0
2018,190304,gce_swd,,,,3.0
2018,190304,gce_rpf,,,,3.0
2018,190304,gce_prm,,,,3.0
2018,190304,gce_all,,,,3.0
2018,190304,promoted,,,95.0,1.0
2018,190304,retained,,,,3.0
2018,190308,passed_eog,15.0,29.0,51.7,
2018,190308,passed_rta,,,,3.0
2018,190308,passed_laa,,,,3.0
2018,190308,gce_els,,,,3.0
2018,190308,gce_swd,,,,3.0
2018,190308,gce_rpf,,,,3.0
2018,190308,gce_prm,,,,3.0
2018,190308,gce_all,10.0,29.0,34.5,
2018,190308,promoted,,,95.0,1.0
2018,190308,retained,,,,3.0
2018,190332,passed_eog,11.0,23.0,47.8,
2018,190332,passed_rta,,,,3.0
2018,190332,passed_laa,,,,3.0
2018,190332,gce_els,,,,3.0
2018,190332,gce_swd,,,,3.0
2018,190332,gce_rpf,,,,3.0
2018,190332,gce_prm,,,,3.0
2018,190332,gce_all,,,,3.0
2018,190332,promoted,,,95.0,1.0
2018,190332,retained,,,,3.0
2018,190340,passed_eog,10.0,28.0,35.7,
2018,190340,passed_rta,,,,3.0
2018,190340,passed_laa,,,,3.0
2018,190340,gce_els,,,,3.0
2018,190340,gce_swd,,,,3.0
2018,190340,gce_rpf,,,,3.0
2018,190340,gce_prm,,,,3.0
2018,190340,gce_all,,,,3.0
2018,190340,promoted,26.0,28.0,92.9,
2018,190340,retained,,,,3.0
2018,190341,passed_eog,63.0,98.0,64.3,
2018,190341,passed_rta,,,,3.0
2018,190341,passed_laa,21.0,98.0,21.4,
2018,190341,gce_els,,,,3.0
2018,190341,gce_swd,,,,3.0
2018,190341,gce_rpf,,,,3.0
2018,190341,gce_prm,,,,3.0
2018,190341,gce_all,,,,3.0
2018,190341,promoted,,,95.0,1.0
2018,190341,retained,,,,3.0
2018,190346,passed_eog,110.0,135.0,81.5,
2018,190346,passed_rta,,,,3.0
2018,190346,passed_laa,,,,3.0
2018,190346,gce_els,,,,3.0
2018,190346,gce_swd,,,,3.0
2018,190346,gce_rpf,,,,3.0
2018,190346,gce_prm,,,,3.0
2018,190346,gce_all,,,,3.0
2018,190346,promoted,127.0,135.0,94.1,
2018,190346,retained,,,,3.0
2018,190348,passed_eog,58.0,103.0,56.3,
2018,190348,passed_rta,,,,3.0
2018,190348,passed_laa,21.0,103.0,20.4,
2018,190348,gce_els,,,,3.0
2018,190348,gce_swd,,,,3.0
2018,190348,gce_rpf,,,,3.0
2018,190348,gce_prm,,,,3.0
2018,190348,gce_all,,,,3.0
2018,190348,promoted,92.0,103.0,89.3,
2018,190348,retained,11.0,103.0,10.7,
2018,190350,passed_eog,55.0,112.0,49.1,
2018,190350,passed_rta,,,,3.0
2018,190350,passed_laa,18.0,112.0,16.1,
2018,190350,gce_els,,,,3.0
2018,190350,gce_swd,10.0,112.0,8.9,
2018,190350,gce_rpf,,,,3.0
2018,190350,gce_prm,,,,3.0
2018,190350,gce_all,11.0,112.0,9.8,
2018,190350,promoted,96.0,112.0,85.7,
2018,190350,retained,16.0,112.0,14.3,
2018,190352,passed_eog,23.0,33.0,69.7,
2018,190352,passed_rta,,,,3.0
2018,190352,passed_laa,,,,3.0
2018,190352,gce_els,,,,3.0
2018,190352,gce_swd,,,,3.0
2018,190352,gce_rpf,,,,3.0
2018,190352,gce_prm,,,,3.0
2018,190352,gce_all,,,,3.0
2018,190352,promoted,30.0,33.0,90.9,
2018,190352,retained,,,,3.0
2018,190370,passed_eog,46.0,101.0,45.5,
2018,190370,passed_rta,,,,3.0
2018,190370,passed_laa,12.0,101.0,11.9,
2018,190370,gce_els,,,,3.0
2018,190370,gce_swd,,,,3.0
2018,190370,gce_rpf,,,,3.0
2018,190370,gce_prm,,,,3.0
2018,190370,gce_all,,,,3.0
2018,190370,promoted,73.0,101.0,72.3,
2018,190370,retained,28.0,101.0,27.7,
2018,190LEA,passed_eog,409.0,684.0,59.8,
2018,190LEA,passed_rta,,,5.0,2.0
2018,190LEA,passed_laa,100.0,684.0,14.6,
2018,190LEA,gce_els,,,,3.0
2018,190LEA,gce_swd,46.0,684.0,6.7,
2018,190LEA,gce_rpf,,,5.0,2.0
2018,190LEA,gce_prm,,,,3.0
2018,190LEA,gce_all,60.0,684.0,8.8,
2018,190LEA,promoted,612.0,684.0,89.5,
2018,190LEA,retained,72.0,684.0,10.5,
2018,19A000,passed_eog,32.0,42.0,76.2,
2018,19A000,passed_rta,,,,3.0
2018,19A000,passed_laa,,,,3.0
2018,19A000,gce_els,,,,3.0
2018,19A000,gce_swd,,,,3.0
2018,19A000,gce_rpf,,,,3.0
2018,19A000,gce_prm,,,,3.0
2018,19A000,gce_all,,,,3.0
2018,19A000,promoted,,,95.0,1.0
2018,19A000,retained,,,,3.0
2018,19B000,passed_eog,33.0,36.0,91.7,
2018,19B000,passed_rta,,,,3.0
2018,19B000,passed_laa,,,,3.0
2018,19B000,gce_els,,,,3.0
2018,19B000,gce_swd,,,,3.0
2018,19B000,gce_rpf,,,,3.0
2018,19B000,gce_prm,,,,3.0
2018,19B000,gce_all,,,,3.0
2018,19B000,promoted,,,95.0,1.0
2018,19B000,retained,,,,3.0
2018,19C000,passed_eog,23.0,28.0,82.1,
2018,19C000,passed_rta,,,,3.0
2018,19C000,passed_laa,,,,3.0
2018,19C000,gce_els,,,,3.0
2018,19C000,gce_swd,,,,3.0
2018,19C000,gce_rpf,,,,3.0
2018,19C000,gce_prm,,,,3.0
2018,19C000,gce_all,,,,3.0
2018,19C000,promoted,,,95.0,1.0
2018,19C000,retained,,,,3.0
2018,200304,passed_eog,35.0,61.0,57.4,
2018,200304,passed_rta,,,,3.0
2018,200304,passed_laa,13.0,61.0,21.3,
2018,200304,gce_els,,,,3.0
2018,200304,gce_swd,10.0,61.0,16.4,
2018,200304,gce_rpf,,,,3.0
2018,200304,gce_prm,,,,3.0
2018,200304,gce_all,13.0,61.0,21.3,
2018,200304,promoted,,,95.0,1.0
2018,200304,retained,,,,3.0
2018,200312,passed_eog,,,,3.0
2018,200312,passed_rta,,,,3.0
2018,200312,passed_laa,,,,3.0
2018,200312,gce_els,,,,3.0
2018,200312,gce_swd,,,,3.0
2018,200312,gce_rpf,,,,3.0
2018,200312,gce_prm,,,,3.0
2018,200312,gce_all,,,,3.0
2018,200312,promoted,15.0,16.0,93.8,
2018,200312,retained,,,,3.0
2018,200320,passed_eog,,,,3.0
2018,200320,passed_rta,,,,3.0
2018,200320,passed_laa,,,,3.0
2018,200320,gce_els,,,,3.0
2018,200320,gce_swd,,,,3.0
2018,200320,gce_rpf,,,,3.0
2018,200320,gce_prm,,,,3.0
2018,200320,gce_all,,,,3.0
2018,200320,promoted,13.0,14.0,92.9,
2018,200320,retained,,,,3.0
2018,200324,passed_eog,46.0,77.0,59.7,
2018,200324,passed_rta,,,,3.0
2018,200324,passed_laa,10.0,77.0,13.0,
2018,200324,gce_els,,,,3.0
2018,200324,gce_swd,,,,3.0
2018,200324,gce_rpf,,,,3.0
2018,200324,gce_prm,,,,3.0
2018,200324,gce_all,12.0,77.0,15.6,
2018,200324,promoted,,,95.0,1.0
2018,200324,retained,,,,3.0
2018,200332,passed_eog,,,,3.0
2018,200332,passed_rta,,,,3.0
2018,200332,passed_laa,,,,3.0
2018,200332,gce_els,,,,3.0
2018,200332,gce_swd,,,,3.0
2018,200332,gce_rpf,,,,3.0
2018,200332,gce_prm,,,,3.0
2018,200332,gce_all,,,,3.0
2018,200332,promoted,19.0,20.0,95.0,
2018,200332,retained,,,,3.0
2018,200336,passed_eog,17.0,31.0,54.8,
2018,200336,passed_rta,,,,3.0
2018,200336,passed_laa,,,,3.0
2018,200336,gce_els,,,,3.0
2018,200336,gce_swd,,,,3.0
2018,200336,gce_rpf,,,,3.0
2018,200336,gce_prm,,,,3.0
2018,200336,gce_all,,,,3.0
2018,200336,promoted,,,95.0,1.0
2018,200336,retained,,,,3.0
2018,200LEA,passed_eog,121.0,219.0,55.3,
2018,200LEA,passed_rta,,,,3.0
2018,200LEA,passed_laa,36.0,219.0,16.4,
2018,200LEA,gce_els,,,,3.0
2018,200LEA,gce_swd,38.0,219.0,17.4,
2018,200LEA,gce_rpf,,,5.0,2.0
2018,200LEA,gce_prm,,,,3.0
2018,200LEA,gce_all,49.0,219.0,22.4,
2018,200LEA,promoted,,,95.0,1.0
2018,200LEA,retained,,,,3.0
2018,20A000,passed_eog,13.0,21.0,61.9,
2018,20A000,passed_rta,,,,3.0
2018,20A000,passed_laa,,,,3.0
2018,20A000,gce_els,,,,3.0
2018,20A000,gce_swd,,,,3.0
2018,20A000,gce_rpf,,,,3.0
2018,20A000,gce_prm,,,,3.0
2018,20A000,gce_all,,,,3.0
2018,20A000,promoted,16.0,21.0,76.2,
2018,20A000,retained,,,,3.0
2018,210306,passed_eog,79.0,154.0,51.3,
2018,210306,passed_rta,,,,3.0
2018,210306,passed_laa,25.0,154.0,16.2,
2018,210306,gce_els,,,,3.0
2018,210306,gce_swd,,,,3.0
2018,210306,gce_rpf,,,,3.0
2018,210306,gce_prm,,,,3.0
2018,210306,gce_all,,,,3.0
2018,210306,promoted,115.0,154.0,74.7,
2018,210306,retained,39.0,154.0,25.3,
2018,210LEA,passed_eog,79.0,154.0,51.3,
2018,210LEA,passed_rta,,,,3.0
2018,210LEA,passed_laa,25.0,154.0,16.2,
2018,210LEA,gce_els,,,,3.0
2018,210LEA,gce_swd,,,,3.0
2018,210LEA,gce_rpf,,,,3.0
2018,210LEA,gce_prm,,,,3.0
2018,210LEA,gce_all,,,,3.0
2018,210LEA,promoted,115.0,154.0,74.7,
2018,210LEA,retained,39.0,154.0,25.3,
2018,220308,passed_eog,57.0,89.0,64.0,
2018,220308,passed_rta,,,,3.0
2018,220308,passed_laa,,,,3.0
2018,220308,gce_els,,,,3.0
2018,220308,gce_swd,12.0,89.0,13.5,
2018,220308,gce_rpf,13.0,89.0,14.6,
2018,220308,gce_prm,,,,3.0
2018,220308,gce_all,27.0,89.0,30.3,
2018,220308,promoted,,,95.0,1.0
2018,220308,retained,,,,3.0
2018,220LEA,passed_eog,57.0,89.0,64.0,
2018,220LEA,passed_rta,,,,3.0
2018,220LEA,passed_laa,,,,3.0
2018,220LEA,gce_els,,,,3.0
2018,220LEA,gce_swd,12.0,89.0,13.5,
2018,220LEA,gce_rpf,13.0,89.0,14.6,
2018,220LEA,gce_prm,,,,3.0
2018,220LEA,gce_all,27.0,89.0,30.3,
2018,220LEA,promoted,,,95.0,1.0
2018,220LEA,retained,,,,3.0
2018,230304,passed_eog,47.0,81.0,58.0,
2018,230304,passed_rta,,,,3.0
2018,230304,passed_laa,,,,3.0
2018,230304,gce_els,,,,3.0
2018,230304,gce_swd,,,,3.0
2018,230304,gce_rpf,16.0,81.0,19.8,
2018,230304,gce_prm,,,,3.0
2018,230304,gce_all,23.0,81.0,28.4,
2018,230304,promoted,,,95.0,1.0
2018,230304,retained,,,,3.0
2018,230308,passed_eog,58.0,85.0,68.2,
2018,230308,passed_rta,,,,3.0
2018,230308,passed_laa,,,,3.0
2018,230308,gce_els,,,,3.0
2018,230308,gce_swd,,,,3.0
2018,230308,gce_rpf,14.0,85.0,16.5,
2018,230308,gce_prm,,,,3.0
2018,230308,gce_all,22.0,85.0,25.9,
2018,230308,promoted,,,95.0,1.0
2018,230308,retained,,,,3.0
2018,230320,passed_eog,29.0,41.0,70.7,
2018,230320,passed_rta,,,,3.0
2018,230320,passed_laa,,,,3.0
2018,230320,gce_els,,,,3.0
2018,230320,gce_swd,,,,3.0
2018,230320,gce_rpf,,,,3.0
2018,230320,gce_prm,,,,3.0
2018,230320,gce_all,,,,3.0
2018,230320,promoted,,,95.0,1.0
2018,230320,retained,,,,3.0
2018,230334,passed_eog,28.0,54.0,51.9,
2018,230334,passed_rta,,,,3.0
2018,230334,passed_laa,,,,3.0
2018,230334,gce_els,,,,3.0
2018,230334,gce_swd,,,,3.0
2018,230334,gce_rpf,19.0,54.0,35.2,
2018,230334,gce_prm,,,,3.0
2018,230334,gce_all,26.0,54.0,48.1,
2018,230334,promoted,,,95.0,1.0
2018,230334,retained,,,,3.0
2018,230340,passed_eog,60.0,104.0,57.7,
2018,230340,passed_rta,,,,3.0
2018,230340,passed_laa,,,,3.0
2018,230340,gce_els,,,,3.0
2018,230340,gce_swd,12.0,104.0,11.5,
2018,230340,gce_rpf,10.0,104.0,9.6,
2018,230340,gce_prm,,,,3.0
2018,230340,gce_all,24.0,104.0,23.1,
2018,230340,promoted,,,95.0,1.0
2018,230340,retained,,,,3.0
2018,230342,passed_eog,13.0,45.0,28.9,
2018,230342,passed_rta,,,,3.0
2018,230342,passed_laa,,,,3.0
2018,230342,gce_els,,,,3.0
2018,230342,gce_swd,,,,3.0
2018,230342,gce_rpf,11.0,45.0,24.4,
2018,230342,gce_prm,,,,3.0
2018,230342,gce_all,16.0,45.0,35.6,
2018,230342,promoted,31.0,45.0,68.9,
2018,230342,retained,14.0,45.0,31.1,
2018,230344,passed_eog,47.0,74.0,63.5,
2018,230344,passed_rta,,,,3.0
2018,230344,passed_laa,,,,3.0
2018,230344,gce_els,,,,3.0
2018,230344,gce_swd,,,,3.0
2018,230344,gce_rpf,12.0,74.0,16.2,
2018,230344,gce_prm,,,,3.0
2018,230344,gce_all,19.0,74.0,25.7,
2018,230344,promoted,,,95.0,1.0
2018,230344,retained,,,,3.0
2018,230346,passed_eog,37.0,66.0,56.1,
2018,230346,passed_rta,,,,3.0
2018,230346,passed_laa,,,,3.0
2018,230346,gce_els,,,,3.0
2018,230346,gce_swd,,,,3.0
2018,230346,gce_rpf,12.0,66.0,18.2,
2018,230346,gce_prm,,,,3.0
2018,230346,gce_all,20.0,66.0,30.3,
2018,230346,promoted,61.0,66.0,92.4,
2018,230346,retained,,,,3.0
2018,230348,passed_eog,40.0,67.0,59.7,
2018,230348,passed_rta,,,,3.0
2018,230348,passed_laa,,,,3.0
2018,230348,gce_els,,,,3.0
2018,230348,gce_swd,,,,3.0
2018,230348,gce_rpf,14.0,67.0,20.9,
2018,230348,gce_prm,,,,3.0
2018,230348,gce_all,20.0,67.0,29.9,
2018,230348,promoted,,,95.0,1.0
2018,230348,retained,,,,3.0
2018,230355,passed_eog,44.0,66.0,66.7,
2018,230355,passed_rta,,,,3.0
2018,230355,passed_laa,,,,3.0
2018,230355,gce_els,,,,3.0
2018,230355,gce_swd,,,,3.0
2018,230355,gce_rpf,15.0,66.0,22.7,
2018,230355,gce_prm,,,,3.0
2018,230355,gce_all,20.0,66.0,30.3,
2018,230355,promoted,,,95.0,1.0
2018,230355,retained,,,,3.0
2018,230357,passed_eog,30.0,50.0,60.0,
2018,230357,passed_rta,,,,3.0
2018,230357,passed_laa,,,,3.0
2018,230357,gce_els,,,,3.0
2018,230357,gce_swd,,,,3.0
2018,230357,gce_rpf,17.0,50.0,34.0,
2018,230357,gce_prm,,,,3.0
2018,230357,gce_all,20.0,50.0,40.0,
2018,230357,promoted,,,95.0,1.0
2018,230357,retained,,,,3.0
2018,230359,passed_eog,,,,3.0
2018,230359,passed_rta,,,,3.0
2018,230359,passed_laa,,,,3.0
2018,230359,gce_els,,,,3.0
2018,230359,gce_swd,,,,3.0
2018,230359,gce_rpf,,,,3.0
2018,230359,gce_prm,,,,3.0
2018,230359,gce_all,,,,3.0
2018,230359,promoted,,,,3.0
2018,230359,retained,,,,3.0
2018,230364,passed_eog,67.0,99.0,67.7,
2018,230364,passed_rta,,,,3.0
2018,230364,passed_laa,,,,3.0
2018,230364,gce_els,,,,3.0
2018,230364,gce_swd,,,,3.0
2018,230364,gce_rpf,13.0,99.0,13.1,
2018,230364,gce_prm,,,,3.0
2018,230364,gce_all,20.0,99.0,20.2,
2018,230364,promoted,,,95.0,1.0
2018,230364,retained,,,,3.0
2018,230368,passed_eog,49.0,110.0,44.5,
2018,230368,passed_rta,,,,3.0
2018,230368,passed_laa,,,,3.0
2018,230368,gce_els,,,,3.0
2018,230368,gce_swd,14.0,110.0,12.7,
2018,230368,gce_rpf,28.0,110.0,25.5,
2018,230368,gce_prm,,,,3.0
2018,230368,gce_all,42.0,110.0,38.2,
2018,230368,promoted,95.0,110.0,86.4,
2018,230368,retained,15.0,110.0,13.6,
2018,230370,passed_eog,42.0,71.0,59.2,
2018,230370,passed_rta,,,,3.0
2018,230370,passed_laa,10.0,71.0,14.1,
2018,230370,gce_els,,,,3.0
2018,230370,gce_swd,,,,3.0
2018,230370,gce_rpf,,,,3.0
2018,230370,gce_prm,,,,3.0
2018,230370,gce_all,,,,3.0
2018,230370,promoted,62.0,71.0,87.3,
2018,230370,retained,,,,3.0
2018,230376,passed_eog,40.0,66.0,60.6,
2018,230376,passed_rta,,,,3.0
2018,230376,passed_laa,,,,3.0
2018,230376,gce_els,,,,3.0
2018,230376,gce_swd,,,,3.0
2018,230376,gce_rpf,21.0,66.0,31.8,
2018,230376,gce_prm,,,,3.0
2018,230376,gce_all,25.0,66.0,37.9,
2018,230376,promoted,,,95.0,1.0
2018,230376,retained,,,,3.0
2018,230380,passed_eog,43.0,62.0,69.4,
2018,230380,passed_rta,,,,3.0
2018,230380,passed_laa,13.0,62.0,21.0,
2018,230380,gce_els,,,,3.0
2018,230380,gce_swd,,,,3.0
2018,230380,gce_rpf,,,,3.0
2018,230380,gce_prm,,,,3.0
2018,230380,gce_all,,,,3.0
2018,230380,promoted,,,95.0,1.0
2018,230380,retained,,,,3.0
2018,230LEA,passed_eog,674.0,1143.0,59.0,
2018,230LEA,passed_rta,,,5.0,2.0
2018,230LEA,passed_laa,,,5.0,2.0
2018,230LEA,gce_els,,,,3.0
2018,230LEA,gce_swd,102.0,1143.0,8.9,
2018,230LEA,gce_rpf,202.0,1143.0,17.7,
2018,230LEA,gce_prm,,,,3.0
2018,230LEA,gce_all,311.0,1143.0,27.2,
2018,230LEA,promoted,1082.0,1143.0,94.7,
2018,230LEA,retained,61.0,1143.0,5.3,
2018,23A000,passed_eog,49.0,89.0,55.1,
2018,23A000,passed_rta,,,,3.0
2018,23A000,passed_laa,,,,3.0
2018,23A000,gce_els,,,,3.0
2018,23A000,gce_swd,,,,3.0
2018,23A000,gce_rpf,,,,3.0
2018,23A000,gce_prm,,,,3.0
2018,23A000,gce_all,,,,3.0
2018,23A000,promoted,61.0,89.0,68.5,
2018,23A000,retained,28.0,89.0,31.5,
2018,240308,passed_eog,27.0,42.0,64.3,
2018,240308,passed_rta,,,,3.0
2018,240308,passed_laa,,,,3.0
2018,240308,gce_els,,,,3.0
2018,240308,gce_swd,,,,3.0
2018,240308,gce_rpf,,,,3.0
2018,240308,gce_prm,,,,3.0
2018,240308,gce_all,,,,3.0
2018,240308,promoted,,,95.0,1.0
2018,240308,retained,,,,3.0
2018,240328,passed_eog,22.0,38.0,57.9,
2018,240328,passed_rta,,,,3.0
2018,240328,passed_laa,,,,3.0
2018,240328,gce_els,,,,3.0
2018,240328,gce_swd,,,,3.0
2018,240328,gce_rpf,,,,3.0
2018,240328,gce_prm,,,,3.0
2018,240328,gce_all,,,,3.0
2018,240328,promoted,31.0,38.0,81.6,
2018,240328,retained,,,,3.0
2018,240332,passed_eog,19.0,47.0,40.4,
2018,240332,passed_rta,,,,3.0
2018,240332,passed_laa,,,,3.0
2018,240332,gce_els,,,,3.0
2018,240332,gce_swd,,,,3.0
2018,240332,gce_rpf,,,,3.0
2018,240332,gce_prm,,,,3.0
2018,240332,gce_all,,,,3.0
2018,240332,promoted,38.0,47.0,80.9,
2018,240332,retained,,,,3.0
2018,240344,passed_eog,12.0,36.0,33.3,
