year,agency_code,pct_prin_demo,subgroup
2009,110LEA,0,OTHER
2009,110LEA,0.927,WH7
2009,111LEA,0.222,BL7
2009,111LEA,0.778,FEM
2009,111LEA,0.222,MALE
2009,111LEA,0,OTHER
2009,111LEA,0.778,WH7
2009,120LEA,0,BL7
2009,120LEA,0.577,FEM
2009,120LEA,0.423,MALE
2009,120LEA,0,OTHER
2009,120LEA,1,WH7
2009,130LEA,0.088,BL7
2009,130LEA,0.588,FEM
2009,130LEA,0.412,MALE
2009,130LEA,0,OTHER
2009,130LEA,0.912,WH7
2009,132LEA,0,BL7
2009,132LEA,0.444,FEM
2009,132LEA,0.556,MALE
2009,132LEA,0,OTHER
2009,132LEA,1,WH7
2009,140LEA,0.037,BL7
2009,140LEA,0.444,FEM
2009,140LEA,0.556,MALE
2009,140LEA,0,OTHER
2009,140LEA,0.963,WH7
2009,150LEA,0,BL7
2009,150LEA,0.6,FEM
2009,150LEA,0.4,MALE
2009,150LEA,0,OTHER
2009,150LEA,1,WH7
2009,160LEA,0.059,BL7
2009,160LEA,0.706,FEM
2009,160LEA,0.294,MALE
2009,160LEA,0,OTHER
2009,160LEA,0.941,WH7
2009,170LEA,0.5,BL7
2009,170LEA,0.167,FEM
2009,170LEA,0.833,MALE
2009,170LEA,0,OTHER
2009,170LEA,0.5,WH7
2009,180LEA,0.071,BL7
2009,180LEA,0.5,FEM
2009,180LEA,0.5,MALE
2009,180LEA,0.036,OTHER
2009,180LEA,0.893,WH7
2009,181LEA,0.222,BL7
2009,181LEA,0.667,FEM
2009,181LEA,0.333,MALE
2009,181LEA,0,OTHER
2009,181LEA,0.778,WH7
2009,182LEA,0.167,BL7
2009,182LEA,0.5,FEM
2009,182LEA,0.5,MALE
2009,182LEA,0,OTHER
2009,182LEA,0.833,WH7
2009,190LEA,0.25,BL7
2009,190LEA,0.625,FEM
2009,190LEA,0.375,MALE
2009,190LEA,0,OTHER
2009,190LEA,0.75,WH7
2009,200LEA,0,BL7
2009,200LEA,0.357,FEM
2009,200LEA,0.643,MALE
2009,200LEA,0,OTHER
2009,200LEA,1,WH7
2009,210LEA,0,BL7
2009,210LEA,0.75,FEM
2009,210LEA,0.25,MALE
2009,210LEA,0,OTHER
2009,210LEA,1,WH7
2009,220LEA,0,BL7
2009,220LEA,0,FEM
2009,220LEA,1,MALE
2009,220LEA,0,OTHER
2009,220LEA,1,WH7
2009,230LEA,0.172,BL7
2009,230LEA,0.586,FEM
2009,230LEA,0.414,MALE
2009,230LEA,0,OTHER
2009,230LEA,0.828,WH7
2009,240LEA,0.053,BL7
2009,240LEA,0.474,FEM
2009,240LEA,0.526,MALE
2009,240LEA,0.105,OTHER
2009,240LEA,0.842,WH7
2009,241LEA,0.25,BL7
2009,241LEA,0,FEM
2009,241LEA,1,MALE
2009,241LEA,0.25,OTHER
2009,241LEA,0.5,WH7
2009,250LEA,0.25,BL7
2009,250LEA,0.583,FEM
2009,250LEA,0.417,MALE
2009,250LEA,0,OTHER
2009,250LEA,0.75,WH7
2009,260LEA,0.369,BL7
2009,260LEA,0.69,FEM
2009,260LEA,0.31,MALE
2009,260LEA,0.012,OTHER
2009,260LEA,0.619,WH7
2009,270LEA,0.2,BL7
2009,270LEA,0.6,FEM
2009,270LEA,0.4,MALE
2009,270LEA,0,OTHER
2009,270LEA,0.8,WH7
2009,280LEA,0,BL7
2009,280LEA,0.273,FEM
2009,280LEA,0.727,MALE
2009,280LEA,0,OTHER
2009,280LEA,1,WH7
2009,290LEA,0,BL7
2009,290LEA,0.688,FEM
2009,290LEA,0.313,MALE
2009,290LEA,0,OTHER
2009,290LEA,1,WH7
2009,291LEA,0.167,BL7
2009,291LEA,0.833,FEM
2009,291LEA,0.167,MALE
2009,291LEA,0,OTHER
2009,291LEA,0.833,WH7
2009,292LEA,0.25,BL7
2009,292LEA,0.75,FEM
2009,292LEA,0.25,MALE
2009,292LEA,0,OTHER
2009,292LEA,0.75,WH7
2009,300LEA,0,BL7
2009,300LEA,0.667,FEM
2009,300LEA,0.333,MALE
2009,300LEA,0,OTHER
2009,300LEA,1,WH7
2009,310LEA,0.25,BL7
2009,310LEA,0.313,FEM
2009,310LEA,0.688,MALE
2009,310LEA,0,OTHER
2009,310LEA,0.75,WH7
2009,320LEA,0.519,BL7
2009,320LEA,0.442,FEM
2009,320LEA,0.558,MALE
2009,320LEA,0.038,OTHER
2009,320LEA,0.442,WH7
2009,330LEA,0.467,BL7
2009,330LEA,0.533,FEM
2009,330LEA,0.467,MALE
2009,330LEA,0,OTHER
2009,330LEA,0.533,WH7
2009,340LEA,0.303,BL7
2009,340LEA,0.513,FEM
2009,340LEA,0.487,MALE
2009,340LEA,0,OTHER
2009,340LEA,0.697,WH7
2009,350LEA,0.4,BL7
2009,350LEA,0.667,FEM
2009,350LEA,0.333,MALE
2009,350LEA,0,OTHER
2009,350LEA,0.6,WH7
2009,360LEA,0.132,BL7
2009,360LEA,0.547,FEM
2009,360LEA,0.453,MALE
2009,360LEA,0,OTHER
2009,360LEA,0.868,WH7
2009,370LEA,0.2,BL7
2009,370LEA,0.4,FEM
2009,370LEA,0.6,MALE
2009,370LEA,0,OTHER
2009,370LEA,0.8,WH7
2009,380LEA,0,BL7
2009,380LEA,0,FEM
2009,380LEA,1,MALE
2009,380LEA,0,OTHER
2009,380LEA,1,WH7
2009,390LEA,0.368,BL7
2009,390LEA,0.579,FEM
2009,390LEA,0.421,MALE
2009,390LEA,0,OTHER
2009,390LEA,0.632,WH7
2009,400LEA,0.2,BL7
2009,400LEA,0.8,FEM
2009,400LEA,0.2,MALE
2009,400LEA,0,OTHER
2009,400LEA,0.8,WH7
2009,410LEA,0.467,BL7
2009,410LEA,0.633,FEM
2009,410LEA,0.367,MALE
2009,410LEA,0.008,OTHER
2009,410LEA,0.525,WH7
2009,420LEA,0.857,BL7
2009,420LEA,0.643,FEM
2009,420LEA,0.357,MALE
2009,420LEA,0,OTHER
2009,420LEA,0.143,WH7
2009,421LEA,0.25,BL7
2009,421LEA,0.25,FEM
2009,421LEA,0.75,MALE
2009,421LEA,0,OTHER
2009,421LEA,0.75,WH7
2009,422LEA,1,BL7
2009,422LEA,0.5,FEM
2009,422LEA,0.5,MALE
2009,422LEA,0,OTHER
2009,422LEA,0,WH7
2009,430LEA,0.222,BL7
2009,430LEA,0.481,FEM
2009,430LEA,0.519,MALE
2009,430LEA,0,OTHER
2009,430LEA,0.778,WH7
2009,440LEA,0,BL7
2009,440LEA,0.375,FEM
2009,440LEA,0.625,MALE
2009,440LEA,0.063,OTHER
2009,440LEA,0.938,WH7
2009,450LEA,0,BL7
2009,450LEA,0.5,FEM
2009,450LEA,0.5,MALE
2009,450LEA,0,OTHER
2009,450LEA,1,WH7
2009,460LEA,0.714,BL7
2009,460LEA,0.571,FEM
2009,460LEA,0.429,MALE
2009,460LEA,0,OTHER
2009,460LEA,0.286,WH7
2009,470LEA,0.462,BL7
2009,470LEA,0.692,FEM
2009,470LEA,0.308,MALE
2009,470LEA,0.154,OTHER
2009,470LEA,0.385,WH7
2009,480LEA,0.75,BL7
2009,480LEA,0,FEM
2009,480LEA,1,MALE
2009,480LEA,0,OTHER
2009,480LEA,0.25,WH7
2009,490LEA,0.088,BL7
2009,490LEA,0.5,FEM
2009,490LEA,0.5,MALE
2009,490LEA,0,OTHER
2009,490LEA,0.912,WH7
2009,491LEA,0.429,BL7
2009,491LEA,0.429,FEM
2009,491LEA,0.571,MALE
2009,491LEA,0,OTHER
2009,491LEA,0.571,WH7
2009,500LEA,0,BL7
2009,500LEA,0.667,FEM
2009,500LEA,0.333,MALE
2009,500LEA,0,OTHER
2009,500LEA,1,WH7
2009,510LEA,0.19,BL7
2009,510LEA,0.548,FEM
2009,510LEA,0.452,MALE
2009,510LEA,0.024,OTHER
2009,510LEA,0.786,WH7
2009,520LEA,0.333,BL7
2009,520LEA,0.833,FEM
2009,520LEA,0.167,MALE
2009,520LEA,0,OTHER
2009,520LEA,0.667,WH7
2009,530LEA,0.2,BL7
2009,530LEA,0.6,FEM
2009,530LEA,0.4,MALE
2009,530LEA,0,OTHER
2009,530LEA,0.8,WH7
2009,540LEA,0.25,BL7
2009,540LEA,0.55,FEM
2009,540LEA,0.45,MALE
2009,540LEA,0,OTHER
2009,540LEA,0.75,WH7
2009,550LEA,0.042,BL7
2009,550LEA,0.333,FEM
2009,550LEA,0.667,MALE
2009,550LEA,0,OTHER
2009,550LEA,0.958,WH7
2009,560LEA,0,BL7
2009,560LEA,0.182,FEM
2009,560LEA,0.818,MALE
2009,560LEA,0,OTHER
2009,560LEA,1,WH7
2009,570LEA,0,BL7
2009,570LEA,0.143,FEM
2009,570LEA,0.857,MALE
2009,570LEA,0,OTHER
2009,570LEA,1,WH7
2009,580LEA,0.25,BL7
2009,580LEA,0.5,FEM
2009,580LEA,0.5,MALE
2009,580LEA,0,OTHER
2009,580LEA,0.75,WH7
2009,590LEA,0,BL7
2009,590LEA,0.667,FEM
2009,590LEA,0.333,MALE
2009,590LEA,0,OTHER
2009,590LEA,1,WH7
2009,600LEA,0.392,BL7
2009,600LEA,0.696,FEM
2009,600LEA,0.304,MALE
2009,600LEA,0.029,OTHER
2009,600LEA,0.579,WH7
2009,610LEA,0,BL7
2009,610LEA,0.125,FEM
2009,610LEA,0.875,MALE
2009,610LEA,0,OTHER
2009,610LEA,1,WH7
2009,620LEA,0.2,BL7
2009,620LEA,0.3,FEM
2009,620LEA,0.7,MALE
2009,620LEA,0,OTHER
2009,620LEA,0.8,WH7
2009,630LEA,0.091,BL7
2009,630LEA,0.727,FEM
2009,630LEA,0.273,MALE
2009,630LEA,0,OTHER
2009,630LEA,0.909,WH7
2009,640LEA,0.31,BL7
2009,640LEA,0.69,FEM
2009,640LEA,0.31,MALE
2009,640LEA,0,OTHER
2009,640LEA,0.69,WH7
2009,650LEA,0.195,BL7
2009,650LEA,0.683,FEM
2009,650LEA,0.317,MALE
2009,650LEA,0.049,OTHER
2009,650LEA,0.756,WH7
2009,660LEA,0.909,BL7
2009,660LEA,0.818,FEM
2009,660LEA,0.182,MALE
2009,660LEA,0,OTHER
2009,660LEA,0.091,WH7
2009,670LEA,0.139,BL7
2009,670LEA,0.667,FEM
2009,670LEA,0.333,MALE
2009,670LEA,0,OTHER
2009,670LEA,0.861,WH7
2009,680LEA,0.308,BL7
2009,680LEA,0.769,FEM
2009,680LEA,0.231,MALE
2009,680LEA,0,OTHER
2009,680LEA,0.692,WH7
2009,681LEA,0.222,BL7
2009,681LEA,0.833,FEM
2009,681LEA,0.167,MALE
2009,681LEA,0,OTHER
2009,681LEA,0.778,WH7
2009,690LEA,0.25,BL7
2009,690LEA,0.5,FEM
2009,690LEA,0.5,MALE
2009,690LEA,0,OTHER
2009,690LEA,0.75,WH7
2009,700LEA,0.333,BL7
2009,700LEA,0.5,FEM
2009,700LEA,0.5,MALE
2009,700LEA,0,OTHER
2009,700LEA,0.667,WH7
2009,710LEA,0.063,BL7
2009,710LEA,0.5,FEM
2009,710LEA,0.5,MALE
2009,710LEA,0.063,OTHER
2009,710LEA,0.875,WH7
2009,720LEA,0.5,BL7
2009,720LEA,0.5,FEM
2009,720LEA,0.5,MALE
2009,720LEA,0,OTHER
2009,720LEA,0.5,WH7
2009,730LEA,0.4,BL7
2009,730LEA,0.7,FEM
2009,730LEA,0.3,MALE
2009,730LEA,0,OTHER
2009,730LEA,0.6,WH7
2009,740LEA,0.303,BL7
2009,740LEA,0.576,FEM
2009,740LEA,0.424,MALE
2009,740LEA,0,OTHER
2009,740LEA,0.697,WH7
2009,750LEA,0,BL7
2009,750LEA,0.429,FEM
2009,750LEA,0.571,MALE
2009,750LEA,0,OTHER
2009,750LEA,1,WH7
2009,760LEA,0.032,BL7
2009,760LEA,0.645,FEM
2009,760LEA,0.355,MALE
2009,760LEA,0,OTHER
2009,760LEA,0.968,WH7
2009,761LEA,0.25,BL7
2009,761LEA,0.625,FEM
2009,761LEA,0.375,MALE
2009,761LEA,0,OTHER
2009,761LEA,0.75,WH7
2009,770LEA,0.333,BL7
2009,770LEA,0.611,FEM
2009,770LEA,0.389,MALE
2009,770LEA,0,OTHER
2009,770LEA,0.667,WH7
2009,780LEA,0.227,BL7
2009,780LEA,0.591,FEM
2009,780LEA,0.409,MALE
2009,780LEA,0.386,OTHER
2009,780LEA,0.386,WH7
2009,790LEA,0.192,BL7
2009,790LEA,0.692,FEM
2009,790LEA,0.308,MALE
2009,790LEA,0,OTHER
2009,790LEA,0.808,WH7
2009,800LEA,0.114,BL7
2009,800LEA,0.486,FEM
2009,800LEA,0.514,MALE
2009,800LEA,0,OTHER
2009,800LEA,0.886,WH7
2009,810LEA,0.167,BL7
2009,810LEA,0.333,FEM
2009,810LEA,0.667,MALE
2009,810LEA,0,OTHER
2009,810LEA,0.833,WH7
2009,820LEA,0.176,BL7
2009,820LEA,0.588,FEM
2009,820LEA,0.412,MALE
2009,820LEA,0,OTHER
2009,820LEA,0.824,WH7
2009,821LEA,0.2,BL7
2009,821LEA,0.6,FEM
2009,821LEA,0.4,MALE
2009,821LEA,0.2,OTHER
2009,821LEA,0.6,WH7
2009,830LEA,0.238,BL7
2009,830LEA,0.571,FEM
2009,830LEA,0.429,MALE
2009,830LEA,0,OTHER
2009,830LEA,0.762,WH7
2009,840LEA,0.083,BL7
2009,840LEA,0.5,FEM
2009,840LEA,0.5,MALE
2009,840LEA,0,OTHER
2009,840LEA,0.917,WH7
2009,850LEA,0,BL7
2009,850LEA,0.389,FEM
2009,850LEA,0.611,MALE
2009,850LEA,0,OTHER
2009,850LEA,1,WH7
2009,860LEA,0.059,BL7
2009,860LEA,0.529,FEM
2009,860LEA,0.471,MALE
2009,860LEA,0,OTHER
2009,860LEA,0.941,WH7
2009,861LEA,0.333,BL7
2009,861LEA,0.333,FEM
2009,861LEA,0.667,MALE
2009,861LEA,0,OTHER
2009,861LEA,0.667,WH7
2009,862LEA,0.25,BL7
2009,862LEA,0.5,FEM
2009,862LEA,0.5,MALE
2009,862LEA,0,OTHER
2009,862LEA,0.75,WH7
2009,870LEA,0,BL7
2009,870LEA,0.4,FEM
2009,870LEA,0.6,MALE
2009,870LEA,0,OTHER
2009,870LEA,1,WH7
2009,880LEA,0,BL7
2009,880LEA,0.333,FEM
2009,880LEA,0.667,MALE
2009,880LEA,0,OTHER
2009,880LEA,1,WH7
2009,890LEA,0.333,BL7
2009,890LEA,1,FEM
2009,890LEA,0,MALE
2009,890LEA,0,OTHER
2009,890LEA,0.667,WH7
2009,900LEA,0.118,BL7
2009,900LEA,0.569,FEM
2009,900LEA,0.431,MALE
2009,900LEA,0,OTHER
2009,900LEA,0.882,WH7
2009,910LEA,0.375,BL7
2009,910LEA,0.438,FEM
2009,910LEA,0.563,MALE
2009,910LEA,0,OTHER
2009,910LEA,0.625,WH7
2009,920LEA,0.197,BL7
2009,920LEA,0.605,FEM
2009,920LEA,0.395,MALE
2009,920LEA,0.025,OTHER
2009,920LEA,0.777,WH7
2009,930LEA,0.75,BL7
2009,930LEA,0.625,FEM
2009,930LEA,0.375,MALE
2009,930LEA,0,OTHER
2009,930LEA,0.25,WH7
2009,940LEA,0.6,BL7
2009,940LEA,0.2,FEM
2009,940LEA,0.8,MALE
2009,940LEA,0,OTHER
2009,940LEA,0.4,WH7
2009,950LEA,0,BL7
2009,950LEA,0.111,FEM
2009,950LEA,0.889,MALE
2009,950LEA,0,OTHER
2009,950LEA,1,WH7
2009,960LEA,0.424,BL7
2009,960LEA,0.606,FEM
2009,960LEA,0.394,MALE
2009,960LEA,0,OTHER
2009,960LEA,0.576,WH7
2009,970LEA,0.045,BL7
2009,970LEA,0.5,FEM
2009,970LEA,0.5,MALE
2009,970LEA,0.091,OTHER
2009,970LEA,0.864,WH7
2009,980LEA,0.391,BL7
2009,980LEA,0.478,FEM
2009,980LEA,0.522,MALE
2009,980LEA,0,OTHER
2009,980LEA,0.609,WH7
2009,990LEA,0,BL7
2009,990LEA,0.333,FEM
2009,990LEA,0.667,MALE
2009,990LEA,0,OTHER
2009,990LEA,1,WH7
2009,995LEA,0,BL7
2009,995LEA,0.667,FEM
2009,995LEA,0.333,MALE
2009,995LEA,0,OTHER
2009,995LEA,1,WH7
2009,NC-SEA,0.234,BL7
2009,NC-SEA,0.567,FEM
2009,NC-SEA,0.433,MALE
2009,NC-SEA,0.02,OTHER
2009,NC-SEA,0.746,WH7
2010,010LEA,0.171,BL7
2010,010LEA,0.686,FEM
2010,010LEA,0.314,MALE
2010,010LEA,0,OTHER
2010,010LEA,0.829,WH7
2010,020LEA,0,BL7
2010,020LEA,0.8,FEM
2010,020LEA,0.2,MALE
2010,020LEA,0,OTHER
2010,020LEA,1,WH7
2010,030LEA,0,BL7
2010,030LEA,0.25,FEM
2010,030LEA,0.75,MALE
2010,030LEA,0,OTHER
2010,030LEA,1,WH7
2010,040LEA,0.455,BL7
2010,040LEA,0.364,FEM
2010,040LEA,0.636,MALE
2010,040LEA,0,OTHER
2010,040LEA,0.545,WH7
2010,050LEA,0,BL7
2010,050LEA,0.2,FEM
2010,050LEA,0.8,MALE
2010,050LEA,0,OTHER
2010,050LEA,1,WH7
2010,060LEA,0,BL7
2010,060LEA,0.5,FEM
2010,060LEA,0.5,MALE
2010,060LEA,0,OTHER
2010,060LEA,1,WH7
2010,070LEA,0.214,BL7
2010,070LEA,0.5,FEM
2010,070LEA,0.5,MALE
2010,070LEA,0,OTHER
2010,070LEA,0.786,WH7
2010,080LEA,0.9,BL7
2010,080LEA,0.5,FEM
2010,080LEA,0.5,MALE
2010,080LEA,0.1,OTHER
2010,080LEA,0,WH7
2010,090LEA,0.429,BL7
2010,090LEA,0.429,FEM
2010,090LEA,0.571,MALE
2010,090LEA,0.143,OTHER
2010,090LEA,0.429,WH7
2010,100LEA,0.25,BL7
2010,100LEA,0.6,FEM
2010,100LEA,0.4,MALE
2010,100LEA,0.05,OTHER
2010,100LEA,0.7,WH7
2010,110LEA,0.073,BL7
2010,110LEA,0.561,FEM
2010,110LEA,0.439,MALE
2010,110LEA,0,OTHER
2010,110LEA,0.927,WH7
2010,111LEA,0.222,BL7
2010,111LEA,0.778,FEM
2010,111LEA,0.222,MALE
2010,111LEA,0.111,OTHER
2010,111LEA,0.667,WH7
2010,120LEA,0.045,BL7
2010,120LEA,0.5,FEM
2010,120LEA,0.5,MALE
2010,120LEA,0,OTHER
2010,120LEA,0.955,WH7
2010,130LEA,0.086,BL7
2010,130LEA,0.514,FEM
2010,130LEA,0.486,MALE
2010,130LEA,0,OTHER
2010,130LEA,0.914,WH7
2010,132LEA,0,BL7
2010,132LEA,0.333,FEM
2010,132LEA,0.667,MALE
2010,132LEA,0,OTHER
2010,132LEA,1,WH7
2010,140LEA,0.038,BL7
2010,140LEA,0.423,FEM
2010,140LEA,0.577,MALE
2010,140LEA,0,OTHER
2010,140LEA,0.962,WH7
2010,150LEA,0,BL7
2010,150LEA,0.6,FEM
2010,150LEA,0.4,MALE
2010,150LEA,0,OTHER
2010,150LEA,1,WH7
2010,160LEA,0.063,BL7
2010,160LEA,0.688,FEM
2010,160LEA,0.313,MALE
2010,160LEA,0,OTHER
2010,160LEA,0.938,WH7
2010,170LEA,0.667,BL7
2010,170LEA,0.333,FEM
2010,170LEA,0.667,MALE
2010,170LEA,0,OTHER
2010,170LEA,0.333,WH7
2010,180LEA,0.107,BL7
2010,180LEA,0.536,FEM
2010,180LEA,0.464,MALE
2010,180LEA,0.036,OTHER
2010,180LEA,0.857,WH7
2010,181LEA,0.222,BL7
2010,181LEA,0.667,FEM
2010,181LEA,0.333,MALE
2010,181LEA,0,OTHER
2010,181LEA,0.778,WH7
2010,182LEA,0.167,BL7
2010,182LEA,0.5,FEM
2010,182LEA,0.5,MALE
2010,182LEA,0,OTHER
2010,182LEA,0.833,WH7
2010,190LEA,0.188,BL7
2010,190LEA,0.563,FEM
2010,190LEA,0.438,MALE
2010,190LEA,0,OTHER
2010,190LEA,0.813,WH7
2010,200LEA,0,BL7
2010,200LEA,0.357,FEM
2010,200LEA,0.643,MALE
2010,200LEA,0,OTHER
2010,200LEA,1,WH7
2010,210LEA,0,BL7
2010,210LEA,1,FEM
2010,210LEA,0,MALE
2010,210LEA,0,OTHER
2010,210LEA,1,WH7
2010,220LEA,0,BL7
2010,220LEA,0,FEM
2010,220LEA,1,MALE
2010,220LEA,0,OTHER
2010,220LEA,1,WH7
2010,230LEA,0.172,BL7
2010,230LEA,0.586,FEM
2010,230LEA,0.414,MALE
2010,230LEA,0,OTHER
2010,230LEA,0.828,WH7
2010,240LEA,0.056,BL7
2010,240LEA,0.444,FEM
2010,240LEA,0.556,MALE
2010,240LEA,0.111,OTHER
2010,240LEA,0.833,WH7
2010,241LEA,0,BL7
2010,241LEA,0.4,FEM
2010,241LEA,0.6,MALE
2010,241LEA,0.2,OTHER
2010,241LEA,0.8,WH7
2010,250LEA,0.25,BL7
2010,250LEA,0.625,FEM
2010,250LEA,0.375,MALE
2010,250LEA,0,OTHER
2010,250LEA,0.75,WH7
2010,260LEA,0.379,BL7
2010,260LEA,0.69,FEM
2010,260LEA,0.31,MALE
2010,260LEA,0.023,OTHER
2010,260LEA,0.598,WH7
2010,270LEA,0.2,BL7
2010,270LEA,0.6,FEM
2010,270LEA,0.4,MALE
2010,270LEA,0,OTHER
2010,270LEA,0.8,WH7
2010,280LEA,0,BL7
2010,280LEA,0.417,FEM
2010,280LEA,0.583,MALE
2010,280LEA,0,OTHER
2010,280LEA,1,WH7
2010,290LEA,0,BL7
2010,290LEA,0.697,FEM
2010,290LEA,0.303,MALE
2010,290LEA,0,OTHER
2010,290LEA,1,WH7
2010,291LEA,0.333,BL7
2010,291LEA,0.833,FEM
2010,291LEA,0.167,MALE
2010,291LEA,0,OTHER
2010,291LEA,0.667,WH7
2010,292LEA,0.5,BL7
2010,292LEA,0.5,FEM
2010,292LEA,0.5,MALE
2010,292LEA,0,OTHER
2010,292LEA,0.5,WH7
2010,300LEA,0,BL7
2010,300LEA,0.667,FEM
2010,300LEA,0.333,MALE
2010,300LEA,0,OTHER
2010,300LEA,1,WH7
2010,310LEA,0.25,BL7
2010,310LEA,0.375,FEM
2010,310LEA,0.625,MALE
2010,310LEA,0,OTHER
2010,310LEA,0.75,WH7
2010,320LEA,0.566,BL7
2010,320LEA,0.491,FEM
2010,320LEA,0.509,MALE
2010,320LEA,0.038,OTHER
2010,320LEA,0.396,WH7
2010,330LEA,0.4,BL7
2010,330LEA,0.533,FEM
2010,330LEA,0.467,MALE
2010,330LEA,0,OTHER
2010,330LEA,0.6,WH7
2010,340LEA,0.278,BL7
2010,340LEA,0.532,FEM
2010,340LEA,0.468,MALE
2010,340LEA,0,OTHER
2010,340LEA,0.722,WH7
2010,350LEA,0.438,BL7
2010,350LEA,0.625,FEM
2010,350LEA,0.375,MALE
2010,350LEA,0,OTHER
2010,350LEA,0.563,WH7
2010,360LEA,0.148,BL7
2010,360LEA,0.537,FEM
2010,360LEA,0.463,MALE
2010,360LEA,0,OTHER
2010,360LEA,0.852,WH7
2010,370LEA,0.2,BL7
2010,370LEA,0.4,FEM
2010,370LEA,0.6,MALE
2010,370LEA,0,OTHER
2010,370LEA,0.8,WH7
2010,380LEA,0,BL7
2010,380LEA,0,FEM
2010,380LEA,1,MALE
2010,380LEA,0,OTHER
2010,380LEA,1,WH7
2010,390LEA,0.263,BL7
2010,390LEA,0.474,FEM
2010,390LEA,0.526,MALE
2010,390LEA,0,OTHER
2010,390LEA,0.737,WH7
2010,400LEA,0.2,BL7
2010,400LEA,0.8,FEM
2010,400LEA,0.2,MALE
2010,400LEA,0,OTHER
2010,400LEA,0.8,WH7
2010,410LEA,0.454,BL7
2010,410LEA,0.622,FEM
2010,410LEA,0.378,MALE
2010,410LEA,0.017,OTHER
2010,410LEA,0.529,WH7
2010,420LEA,0.909,BL7
2010,420LEA,0.727,FEM
2010,420LEA,0.273,MALE
2010,420LEA,0,OTHER
2010,420LEA,0.091,WH7
2010,421LEA,0,BL7
2010,421LEA,0,FEM
2010,421LEA,1,MALE
2010,421LEA,0,OTHER
2010,421LEA,1,WH7
2010,422LEA,1,BL7
2010,422LEA,0.8,FEM
2010,422LEA,0.2,MALE
2010,422LEA,0,OTHER
2010,422LEA,0,WH7
2010,430LEA,0.25,BL7
2010,430LEA,0.5,FEM
2010,430LEA,0.5,MALE
2010,430LEA,0,OTHER
2010,430LEA,0.75,WH7
2010,440LEA,0,BL7
2010,440LEA,0.375,FEM
2010,440LEA,0.625,MALE
2010,440LEA,0.063,OTHER
2010,440LEA,0.938,WH7
2010,450LEA,0,BL7
2010,450LEA,0.609,FEM
2010,450LEA,0.391,MALE
2010,450LEA,0,OTHER
2010,450LEA,1,WH7
2010,460LEA,0.714,BL7
2010,460LEA,0.571,FEM
2010,460LEA,0.429,MALE
2010,460LEA,0,OTHER
2010,460LEA,0.286,WH7
2010,470LEA,0.538,BL7
2010,470LEA,0.846,FEM
2010,470LEA,0.154,MALE
2010,470LEA,0.077,OTHER
2010,470LEA,0.385,WH7
2010,480LEA,0.6,BL7
2010,480LEA,0,FEM
2010,480LEA,1,MALE
2010,480LEA,0,OTHER
2010,480LEA,0.4,WH7
2010,490LEA,0.057,BL7
2010,490LEA,0.457,FEM
2010,490LEA,0.543,MALE
2010,490LEA,0,OTHER
2010,490LEA,0.943,WH7
2010,491LEA,0.375,BL7
2010,491LEA,0.5,FEM
2010,491LEA,0.5,MALE
2010,491LEA,0,OTHER
2010,491LEA,0.625,WH7
2010,500LEA,0,BL7
2010,500LEA,0.667,FEM
2010,500LEA,0.333,MALE
2010,500LEA,0,OTHER
2010,500LEA,1,WH7
2010,510LEA,0.182,BL7
2010,510LEA,0.568,FEM
2010,510LEA,0.432,MALE
2010,510LEA,0.023,OTHER
2010,510LEA,0.795,WH7
2010,520LEA,0.333,BL7
2010,520LEA,0.667,FEM
2010,520LEA,0.333,MALE
2010,520LEA,0,OTHER
2010,520LEA,0.667,WH7
2010,530LEA,0.267,BL7
2010,530LEA,0.533,FEM
2010,530LEA,0.467,MALE
2010,530LEA,0,OTHER
2010,530LEA,0.733,WH7
2010,540LEA,0.235,BL7
2010,540LEA,0.647,FEM
2010,540LEA,0.353,MALE
2010,540LEA,0,OTHER
2010,540LEA,0.765,WH7
2010,550LEA,0.042,BL7
2010,550LEA,0.333,FEM
2010,550LEA,0.667,MALE
2010,550LEA,0,OTHER
2010,550LEA,0.958,WH7
2010,560LEA,0,BL7
2010,560LEA,0.182,FEM
2010,560LEA,0.818,MALE
2010,560LEA,0,OTHER
2010,560LEA,1,WH7
2010,570LEA,0,BL7
2010,570LEA,0.429,FEM
2010,570LEA,0.571,MALE
2010,570LEA,0,OTHER
2010,570LEA,1,WH7
2010,580LEA,0.25,BL7
2010,580LEA,0.5,FEM
2010,580LEA,0.5,MALE
2010,580LEA,0,OTHER
2010,580LEA,0.75,WH7
2010,590LEA,0,BL7
2010,590LEA,0.636,FEM
2010,590LEA,0.364,MALE
2010,590LEA,0,OTHER
2010,590LEA,1,WH7
2010,600LEA,0.402,BL7
2010,600LEA,0.682,FEM
2010,600LEA,0.318,MALE
2010,600LEA,0.028,OTHER
2010,600LEA,0.57,WH7
2010,610LEA,0,BL7
2010,610LEA,0.111,FEM
2010,610LEA,0.889,MALE
2010,610LEA,0,OTHER
2010,610LEA,1,WH7
2010,620LEA,0.2,BL7
2010,620LEA,0.3,FEM
2010,620LEA,0.7,MALE
2010,620LEA,0,OTHER
2010,620LEA,0.8,WH7
2010,630LEA,0.091,BL7
2010,630LEA,0.727,FEM
2010,630LEA,0.273,MALE
2010,630LEA,0,OTHER
2010,630LEA,0.909,WH7
2010,640LEA,0.286,BL7
2010,640LEA,0.607,FEM
