year,agency_code,status,subgroup,ccc_count,ccc_pct
2012,600386,NOCOMP1Y,HI7,,8.6956521739
2012,600386,NOINFO,HI7,,
2012,600386,NOCOMP1Y,SWD,,
2012,600386,NOINFO,SWD,,
2012,600405,COMP1Y,ALL,97,56.725146199
2012,600405,NOCOMP1Y,ALL,33,19.298245614
2012,600405,NOINFO,ALL,41,23.976608187
2012,600405,COMP1Y,EDS,70,40.935672515
2012,600405,NOCOMP1Y,EDS,23,13.450292398
2012,600405,NOINFO,EDS,32,18.713450292
2012,600405,COMP1Y,FEM,68,39.766081871
2012,600405,NOCOMP1Y,FEM,18,10.526315789
2012,600405,NOINFO,FEM,23,13.450292398
2012,600405,COMP1Y,ELS,,
2012,600405,NOINFO,ELS,,
2012,600405,COMP1Y,MALE,29,16.959064327
2012,600405,NOCOMP1Y,MALE,15,8.7719298246
2012,600405,NOINFO,MALE,18,10.526315789
2012,600405,COMP1Y,AS7,,
2012,600405,NOCOMP1Y,AS7,,
2012,600405,NOINFO,AS7,,
2012,600405,COMP1Y,AM7,,
2012,600405,COMP1Y,BL7,84,49.122807018
2012,600405,NOCOMP1Y,BL7,27,15.789473684
2012,600405,NOINFO,BL7,36,21.052631579
2012,600405,COMP1Y,HI7,6,
2012,600405,NOCOMP1Y,HI7,,
2012,600405,NOINFO,HI7,,
2012,600405,COMP1Y,MU7,,
2012,600405,COMP1Y,WH7,,
2012,600405,NOCOMP1Y,SWD,,
2012,600405,NOINFO,SWD,5,
2012,600415,COMP1Y,ALL,122,49.593495935
2012,600415,NOCOMP1Y,ALL,63,25.609756098
2012,600415,NOINFO,ALL,61,24.796747967
2012,600415,COMP1Y,EDS,31,12.601626016
2012,600415,NOCOMP1Y,EDS,30,12.195121951
2012,600415,NOINFO,EDS,27,10.975609756
2012,600415,COMP1Y,FEM,72,29.268292683
2012,600415,NOCOMP1Y,FEM,34,13.821138211
2012,600415,NOINFO,FEM,28,11.382113821
2012,600415,NOCOMP1Y,ELS,,
2012,600415,COMP1Y,MALE,50,20.325203252
2012,600415,NOCOMP1Y,MALE,29,11.788617886
2012,600415,NOINFO,MALE,33,13.414634146
2012,600415,COMP1Y,AS7,,
2012,600415,NOCOMP1Y,AS7,,
2012,600415,NOINFO,AS7,,
2012,600415,COMP1Y,AM7,,
2012,600415,COMP1Y,BL7,40,16.260162602
2012,600415,NOCOMP1Y,BL7,33,13.414634146
2012,600415,NOINFO,BL7,40,16.260162602
2012,600415,COMP1Y,HI7,9,
2012,600415,NOCOMP1Y,HI7,5,
2012,600415,NOINFO,HI7,6,
2012,600415,COMP1Y,MU7,,
2012,600415,NOCOMP1Y,MU7,,
2012,600415,NOINFO,MU7,,
2012,600415,COMP1Y,WH7,67,27.235772358
2012,600415,NOCOMP1Y,WH7,23,9.3495934959
2012,600415,NOINFO,WH7,13,5.2845528455
2012,600415,COMP1Y,SWD,,
2012,600415,NOCOMP1Y,SWD,5,
2012,600415,NOINFO,SWD,6,
2012,600426,COMP1Y,ALL,124,57.407407407
2012,600426,NOCOMP1Y,ALL,52,24.074074074
2012,600426,NOINFO,ALL,40,18.518518519
2012,600426,COMP1Y,EDS,38,17.592592593
2012,600426,NOCOMP1Y,EDS,24,11.111111111
2012,600426,NOINFO,EDS,20,9.2592592593
2012,600426,COMP1Y,FEM,64,29.62962963
2012,600426,NOCOMP1Y,FEM,24,11.111111111
2012,600426,NOINFO,FEM,25,11.574074074
2012,600426,COMP1Y,ELS,,
2012,600426,NOCOMP1Y,ELS,,
2012,600426,COMP1Y,MALE,60,27.777777778
2012,600426,NOCOMP1Y,MALE,28,12.962962963
2012,600426,NOINFO,MALE,15,6.9444444444
2012,600426,COMP1Y,AS7,10,
2012,600426,COMP1Y,BL7,27,12.5
2012,600426,NOCOMP1Y,BL7,21,9.7222222222
2012,600426,NOINFO,BL7,21,9.7222222222
2012,600426,COMP1Y,HI7,7,
2012,600426,NOCOMP1Y,HI7,6,
2012,600426,NOINFO,HI7,6,
2012,600426,COMP1Y,MU7,,
2012,600426,COMP1Y,WH7,79,36.574074074
2012,600426,NOCOMP1Y,WH7,25,11.574074074
2012,600426,NOINFO,WH7,13,6.0185185185
2012,600426,COMP1Y,SWD,,
2012,600426,NOCOMP1Y,SWD,,
2012,600426,NOINFO,SWD,,
2012,600439,NOINFO,ALL,,95
2012,600439,NOINFO,MALE,,95
2012,600439,NOINFO,BL7,,95
2012,600445,COMP1Y,ALL,203,56.862745098
2012,600445,NOCOMP1Y,ALL,82,22.969187675
2012,600445,NOINFO,ALL,72,20.168067227
2012,600445,COMP1Y,EDS,77,21.568627451
2012,600445,NOCOMP1Y,EDS,29,8.1232492997
2012,600445,NOINFO,EDS,28,7.8431372549
2012,600445,COMP1Y,FEM,118,33.053221289
2012,600445,NOCOMP1Y,FEM,37,10.364145658
2012,600445,NOINFO,FEM,32,8.9635854342
2012,600445,NOCOMP1Y,ELS,,
2012,600445,NOINFO,ELS,,
2012,600445,COMP1Y,MALE,85,23.80952381
2012,600445,NOCOMP1Y,MALE,45,12.605042017
2012,600445,NOINFO,MALE,40,11.204481793
2012,600445,COMP1Y,AS7,11,
2012,600445,NOCOMP1Y,AS7,,
2012,600445,NOINFO,AS7,,
2012,600445,COMP1Y,AM7,,
2012,600445,COMP1Y,BL7,115,32.212885154
2012,600445,NOCOMP1Y,BL7,48,13.445378151
2012,600445,NOINFO,BL7,50,14.005602241
2012,600445,COMP1Y,HI7,12,
2012,600445,NOCOMP1Y,HI7,8,
2012,600445,NOINFO,HI7,,
2012,600445,COMP1Y,MU7,5,
2012,600445,NOCOMP1Y,MU7,,
2012,600445,NOINFO,MU7,,
2012,600445,COMP1Y,WH7,59,16.526610644
2012,600445,NOCOMP1Y,WH7,23,6.4425770308
2012,600445,NOINFO,WH7,14,
2012,600445,COMP1Y,SWD,5,
2012,600445,NOCOMP1Y,SWD,5,
2012,600445,NOINFO,SWD,,
2012,600457,COMP1Y,ALL,115,50.438596491
2012,600457,NOCOMP1Y,ALL,62,27.192982456
2012,600457,NOINFO,ALL,51,22.368421053
2012,600457,COMP1Y,EDS,61,26.754385965
2012,600457,NOCOMP1Y,EDS,37,16.228070175
2012,600457,NOINFO,EDS,34,14.912280702
2012,600457,COMP1Y,FEM,72,31.578947368
2012,600457,NOCOMP1Y,FEM,33,14.473684211
2012,600457,NOINFO,FEM,28,12.280701754
2012,600457,COMP1Y,ELS,,
2012,600457,NOCOMP1Y,ELS,,
2012,600457,NOINFO,ELS,,
2012,600457,COMP1Y,MALE,43,18.859649123
2012,600457,NOCOMP1Y,MALE,29,12.719298246
2012,600457,NOINFO,MALE,23,10.087719298
2012,600457,COMP1Y,AS7,,
2012,600457,NOCOMP1Y,AS7,5,
2012,600457,COMP1Y,BL7,76,33.333333333
2012,600457,NOCOMP1Y,BL7,35,15.350877193
2012,600457,NOINFO,BL7,30,13.157894737
2012,600457,COMP1Y,HI7,14,6.1403508772
2012,600457,NOCOMP1Y,HI7,10,
2012,600457,NOINFO,HI7,7,
2012,600457,COMP1Y,MU7,,
2012,600457,NOCOMP1Y,MU7,,
2012,600457,NOINFO,MU7,,
2012,600457,COMP1Y,WH7,19,8.3333333333
2012,600457,NOCOMP1Y,WH7,11,
2012,600457,NOINFO,WH7,10,
2012,600457,COMP1Y,SWD,5,
2012,600457,NOCOMP1Y,SWD,,
2012,600457,NOINFO,SWD,,
2012,600466,COMP1Y,ALL,261,54.375
2012,600466,NOCOMP1Y,ALL,79,16.458333333
2012,600466,NOINFO,ALL,140,29.166666667
2012,600466,COMP1Y,EDS,45,9.375
2012,600466,NOCOMP1Y,EDS,38,7.9166666667
2012,600466,NOINFO,EDS,19,
2012,600466,COMP1Y,FEM,131,27.291666667
2012,600466,NOCOMP1Y,FEM,33,6.875
2012,600466,NOINFO,FEM,79,16.458333333
2012,600466,COMP1Y,ELS,5,
2012,600466,NOCOMP1Y,ELS,5,
2012,600466,NOINFO,ELS,,
2012,600466,COMP1Y,MALE,130,27.083333333
2012,600466,NOCOMP1Y,MALE,46,9.5833333333
2012,600466,NOINFO,MALE,61,12.708333333
2012,600466,COMP1Y,AS7,12,
2012,600466,NOCOMP1Y,AS7,7,
2012,600466,NOINFO,AS7,5,
2012,600466,COMP1Y,AM7,,
2012,600466,COMP1Y,BL7,28,5.8333333333
2012,600466,NOCOMP1Y,BL7,21,
2012,600466,NOINFO,BL7,15,
2012,600466,COMP1Y,HI7,15,
2012,600466,NOCOMP1Y,HI7,,
2012,600466,NOINFO,HI7,8,
2012,600466,COMP1Y,MU7,8,
2012,600466,NOCOMP1Y,MU7,,
2012,600466,COMP1Y,WH7,197,41.041666667
2012,600466,NOCOMP1Y,WH7,44,9.1666666667
2012,600466,NOINFO,WH7,112,23.333333333
2012,600466,COMP1Y,SWD,6,
2012,600466,NOCOMP1Y,SWD,,
2012,600466,NOINFO,SWD,,
2012,600480,COMP1Y,ALL,96,47.058823529
2012,600480,NOCOMP1Y,ALL,44,21.568627451
2012,600480,NOINFO,ALL,64,31.37254902
2012,600480,COMP1Y,EDS,36,17.647058824
2012,600480,NOCOMP1Y,EDS,25,12.254901961
2012,600480,NOINFO,EDS,31,15.196078431
2012,600480,COMP1Y,FEM,53,25.980392157
2012,600480,NOCOMP1Y,FEM,21,10.294117647
2012,600480,NOINFO,FEM,34,16.666666667
2012,600480,COMP1Y,MALE,43,21.078431373
2012,600480,NOCOMP1Y,MALE,23,11.274509804
2012,600480,NOINFO,MALE,30,14.705882353
2012,600480,COMP1Y,AS7,,
2012,600480,NOCOMP1Y,AS7,,
2012,600480,NOINFO,AS7,,
2012,600480,COMP1Y,AM7,,
2012,600480,NOCOMP1Y,AM7,,
2012,600480,COMP1Y,BL7,42,20.588235294
2012,600480,NOCOMP1Y,BL7,27,13.235294118
2012,600480,NOINFO,BL7,41,20.098039216
2012,600480,COMP1Y,HI7,6,
2012,600480,NOCOMP1Y,HI7,,
2012,600480,NOINFO,HI7,,
2012,600480,COMP1Y,MU7,,
2012,600480,NOCOMP1Y,MU7,,
2012,600480,NOINFO,MU7,,
2012,600480,COMP1Y,WH7,40,19.607843137
2012,600480,NOCOMP1Y,WH7,11,5.3921568627
2012,600480,NOINFO,WH7,17,8.3333333333
2012,600480,COMP1Y,SWD,,
2012,600480,NOCOMP1Y,SWD,,
2012,600482,COMP1Y,ALL,51,52.577319588
2012,600482,NOCOMP1Y,ALL,14,14.432989691
2012,600482,NOINFO,ALL,32,32.989690722
2012,600482,COMP1Y,EDS,15,15.463917526
2012,600482,NOCOMP1Y,EDS,5,5.1546391753
2012,600482,NOINFO,EDS,9,9.2783505155
2012,600482,COMP1Y,FEM,36,37.113402062
2012,600482,NOCOMP1Y,FEM,11,11.340206186
2012,600482,NOINFO,FEM,27,27.835051546
2012,600482,COMP1Y,MALE,15,15.463917526
2012,600482,NOCOMP1Y,MALE,,
2012,600482,NOINFO,MALE,5,5.1546391753
2012,600482,COMP1Y,AS7,,
2012,600482,COMP1Y,BL7,17,17.525773196
2012,600482,NOCOMP1Y,BL7,,
2012,600482,NOINFO,BL7,12,12.371134021
2012,600482,COMP1Y,HI7,6,6.1855670103
2012,600482,NOCOMP1Y,HI7,,
2012,600482,NOINFO,HI7,,
2012,600482,NOINFO,MU7,,
2012,600482,COMP1Y,WH7,27,27.835051546
2012,600482,NOCOMP1Y,WH7,9,9.2783505155
2012,600482,NOINFO,WH7,16,16.494845361
2012,600482,COMP1Y,SWD,,
2012,600482,NOINFO,SWD,,
2012,600496,COMP1Y,ALL,88,46.315789474
2012,600496,NOCOMP1Y,ALL,54,28.421052632
2012,600496,NOINFO,ALL,48,25.263157895
2012,600496,COMP1Y,EDS,54,28.421052632
2012,600496,NOCOMP1Y,EDS,40,21.052631579
2012,600496,NOINFO,EDS,35,18.421052632
2012,600496,COMP1Y,FEM,52,27.368421053
2012,600496,NOCOMP1Y,FEM,27,14.210526316
2012,600496,NOINFO,FEM,27,14.210526316
2012,600496,COMP1Y,MALE,36,18.947368421
2012,600496,NOCOMP1Y,MALE,27,14.210526316
2012,600496,NOINFO,MALE,21,11.052631579
2012,600496,COMP1Y,AS7,5,
2012,600496,NOINFO,AS7,,
2012,600496,COMP1Y,BL7,67,35.263157895
2012,600496,NOCOMP1Y,BL7,43,22.631578947
2012,600496,NOINFO,BL7,34,17.894736842
2012,600496,COMP1Y,HI7,7,
2012,600496,NOCOMP1Y,HI7,,
2012,600496,NOINFO,HI7,9,
2012,600496,COMP1Y,MU7,,
2012,600496,NOCOMP1Y,MU7,5,
2012,600496,NOINFO,MU7,,
2012,600496,COMP1Y,WH7,7,
2012,600496,NOCOMP1Y,WH7,,
2012,600496,NOINFO,WH7,,
2012,600496,NOINFO,SWD,,
2012,600498,COMP1Y,ALL,14,31.818181818
2012,600498,NOCOMP1Y,ALL,19,43.181818182
2012,600498,NOINFO,ALL,11,25
2012,600498,COMP1Y,EDS,,6.8181818182
2012,600498,NOCOMP1Y,EDS,,9.0909090909
2012,600498,NOINFO,EDS,,6.8181818182
2012,600498,COMP1Y,FEM,8,18.181818182
2012,600498,NOCOMP1Y,FEM,10,22.727272727
2012,600498,NOINFO,FEM,,6.8181818182
2012,600498,COMP1Y,MALE,6,13.636363636
2012,600498,NOCOMP1Y,MALE,9,20.454545455
2012,600498,NOINFO,MALE,8,18.181818182
2012,600498,COMP1Y,AS7,,
2012,600498,NOCOMP1Y,AS7,,
2012,600498,COMP1Y,BL7,,
2012,600498,NOCOMP1Y,BL7,6,13.636363636
2012,600498,NOINFO,BL7,,9.0909090909
2012,600498,COMP1Y,HI7,,
2012,600498,NOCOMP1Y,HI7,,
2012,600498,COMP1Y,WH7,10,22.727272727
2012,600498,NOCOMP1Y,WH7,11,25
2012,600498,NOINFO,WH7,7,15.909090909
2012,600498,COMP1Y,SWD,,
2012,600498,NOCOMP1Y,SWD,,
2012,600498,NOINFO,SWD,,
2012,600508,COMP1Y,ALL,246,56.812933025
2012,600508,NOCOMP1Y,ALL,62,14.318706697
2012,600508,NOINFO,ALL,125,28.868360277
2012,600508,COMP1Y,EDS,23,5.311778291
2012,600508,NOCOMP1Y,EDS,11,
2012,600508,NOINFO,EDS,14,
2012,600508,COMP1Y,FEM,142,32.794457275
2012,600508,NOCOMP1Y,FEM,31,7.1593533487
2012,600508,NOINFO,FEM,57,13.163972286
2012,600508,COMP1Y,ELS,,
2012,600508,NOINFO,ELS,,
2012,600508,COMP1Y,MALE,104,24.018475751
2012,600508,NOCOMP1Y,MALE,31,7.1593533487
2012,600508,NOINFO,MALE,68,15.704387991
2012,600508,COMP1Y,AS7,20,
2012,600508,NOCOMP1Y,AS7,,
2012,600508,NOINFO,AS7,9,
2012,600508,COMP1Y,AM7,,
2012,600508,COMP1Y,BL7,18,
2012,600508,NOCOMP1Y,BL7,5,
2012,600508,NOINFO,BL7,7,
2012,600508,COMP1Y,HI7,9,
2012,600508,NOCOMP1Y,HI7,5,
2012,600508,NOINFO,HI7,7,
2012,600508,COMP1Y,MU7,,
2012,600508,NOINFO,MU7,,
2012,600508,COMP1Y,WH7,195,45.034642032
2012,600508,NOCOMP1Y,WH7,48,11.085450346
2012,600508,NOINFO,WH7,98,22.632794457
2012,600508,COMP1Y,SWD,5,
2012,600508,NOCOMP1Y,SWD,6,
2012,600508,NOINFO,SWD,,
2012,600535,COMP1Y,ALL,181,50
2012,600535,NOCOMP1Y,ALL,72,19.889502762
2012,600535,NOINFO,ALL,109,30.110497238
2012,600535,COMP1Y,EDS,37,10.220994475
2012,600535,NOCOMP1Y,EDS,29,8.0110497238
2012,600535,NOINFO,EDS,38,10.497237569
2012,600535,COMP1Y,FEM,103,28.453038674
2012,600535,NOCOMP1Y,FEM,35,9.6685082873
2012,600535,NOINFO,FEM,57,15.745856354
2012,600535,COMP1Y,ELS,,
2012,600535,NOCOMP1Y,ELS,5,
2012,600535,NOINFO,ELS,,
2012,600535,COMP1Y,MALE,78,21.546961326
2012,600535,NOCOMP1Y,MALE,37,10.220994475
2012,600535,NOINFO,MALE,52,14.364640884
2012,600535,COMP1Y,AS7,15,
2012,600535,NOCOMP1Y,AS7,,
2012,600535,NOINFO,AS7,5,
2012,600535,COMP1Y,AM7,,
2012,600535,COMP1Y,BL7,22,6.0773480663
2012,600535,NOCOMP1Y,BL7,24,6.6298342541
2012,600535,NOINFO,BL7,28,7.7348066298
2012,600535,COMP1Y,HI7,17,
2012,600535,NOCOMP1Y,HI7,15,
2012,600535,NOINFO,HI7,15,
2012,600535,COMP1Y,MU7,,
2012,600535,NOCOMP1Y,MU7,,
2012,600535,NOINFO,MU7,,
2012,600535,COMP1Y,WH7,125,34.53038674
2012,600535,NOCOMP1Y,WH7,29,8.0110497238
2012,600535,NOINFO,WH7,60,16.574585635
2012,600535,COMP1Y,SWD,,
2012,600535,NOCOMP1Y,SWD,,
2012,600535,NOINFO,SWD,5,
2012,600576,COMP1Y,ALL,50,35.211267606
2012,600576,NOCOMP1Y,ALL,54,38.028169014
2012,600576,NOINFO,ALL,38,26.76056338
2012,600576,COMP1Y,EDS,40,28.169014085
2012,600576,NOCOMP1Y,EDS,45,31.690140845
2012,600576,NOINFO,EDS,28,19.718309859
2012,600576,COMP1Y,FEM,33,23.23943662
2012,600576,NOCOMP1Y,FEM,33,23.23943662
2012,600576,NOINFO,FEM,20,14.084507042
2012,600576,COMP1Y,ELS,,
2012,600576,COMP1Y,MALE,17,11.971830986
2012,600576,NOCOMP1Y,MALE,21,14.788732394
2012,600576,NOINFO,MALE,18,12.676056338
2012,600576,COMP1Y,AS7,,
2012,600576,NOCOMP1Y,AS7,,
2012,600576,NOINFO,AS7,,
2012,600576,COMP1Y,AM7,,
2012,600576,NOINFO,AM7,,
2012,600576,COMP1Y,BL7,44,30.985915493
2012,600576,NOCOMP1Y,BL7,51,35.915492958
2012,600576,NOINFO,BL7,35,24.647887324
2012,600576,COMP1Y,HI7,,
2012,600576,NOCOMP1Y,HI7,,
2012,600576,NOCOMP1Y,MU7,,
2012,600576,COMP1Y,SWD,,
2012,600576,NOCOMP1Y,SWD,5,
2012,600576,NOINFO,SWD,,
2012,600579,COMP1Y,ALL,79,38.916256158
2012,600579,NOCOMP1Y,ALL,75,36.945812808
2012,600579,NOINFO,ALL,49,24.137931034
2012,600579,COMP1Y,EDS,47,23.15270936
2012,600579,NOCOMP1Y,EDS,55,27.093596059
2012,600579,NOINFO,EDS,40,19.704433498
2012,600579,COMP1Y,FEM,55,27.093596059
2012,600579,NOCOMP1Y,FEM,52,25.615763547
2012,600579,NOINFO,FEM,29,14.285714286
2012,600579,COMP1Y,ELS,,
2012,600579,NOCOMP1Y,ELS,,
2012,600579,NOINFO,ELS,,
2012,600579,COMP1Y,MALE,24,11.822660099
2012,600579,NOCOMP1Y,MALE,23,11.330049261
2012,600579,NOINFO,MALE,20,9.8522167488
2012,600579,COMP1Y,AS7,6,
2012,600579,NOCOMP1Y,AS7,7,
2012,600579,COMP1Y,AM7,,
2012,600579,COMP1Y,BL7,53,26.108374384
2012,600579,NOCOMP1Y,BL7,51,25.123152709
2012,600579,NOINFO,BL7,37,18.226600985
2012,600579,COMP1Y,HI7,9,
2012,600579,NOCOMP1Y,HI7,8,
2012,600579,NOINFO,HI7,7,
2012,600579,COMP1Y,MU7,,
2012,600579,NOCOMP1Y,MU7,,
2012,600579,COMP1Y,WH7,7,
2012,600579,NOCOMP1Y,WH7,6,
2012,600579,NOINFO,WH7,5,
2012,600579,COMP1Y,SWD,,
2012,600579,NOCOMP1Y,SWD,7,
2012,600579,NOINFO,SWD,,
2012,600592,COMP1Y,ALL,88,40
2012,600592,NOCOMP1Y,ALL,73,33.181818182
2012,600592,NOINFO,ALL,59,26.818181818
2012,600592,COMP1Y,EDS,60,27.272727273
2012,600592,NOCOMP1Y,EDS,55,25
2012,600592,NOINFO,EDS,44,20
2012,600592,COMP1Y,FEM,56,25.454545455
2012,600592,NOCOMP1Y,FEM,43,19.545454545
2012,600592,NOINFO,FEM,34,15.454545455
2012,600592,COMP1Y,ELS,,
2012,600592,NOCOMP1Y,ELS,,
2012,600592,NOINFO,ELS,5,
2012,600592,COMP1Y,MALE,32,14.545454545
2012,600592,NOCOMP1Y,MALE,30,13.636363636
2012,600592,NOINFO,MALE,25,11.363636364
2012,600592,COMP1Y,AS7,5,
2012,600592,NOCOMP1Y,AS7,,
2012,600592,NOINFO,AS7,,
2012,600592,COMP1Y,AM7,,
2012,600592,COMP1Y,BL7,67,30.454545455
2012,600592,NOCOMP1Y,BL7,56,25.454545455
2012,600592,NOINFO,BL7,46,20.909090909
2012,600592,COMP1Y,HI7,9,
2012,600592,NOCOMP1Y,HI7,12,5.4545454545
2012,600592,NOINFO,HI7,11,5
2012,600592,COMP1Y,MU7,,
2012,600592,COMP1Y,WH7,,
2012,600592,NOCOMP1Y,WH7,,
2012,600592,COMP1Y,SWD,,
2012,600592,NOCOMP1Y,SWD,7,
2012,600592,NOINFO,SWD,,
2012,600693,COMP1Y,ALL,18,47.368421053
2012,600693,NOCOMP1Y,ALL,11,28.947368421
2012,600693,NOINFO,ALL,9,23.684210526
2012,600693,COMP1Y,EDS,8,21.052631579
2012,600693,NOCOMP1Y,EDS,5,13.157894737
2012,600693,NOINFO,EDS,6,15.789473684
2012,600693,COMP1Y,FEM,11,28.947368421
2012,600693,NOCOMP1Y,FEM,7,18.421052632
2012,600693,NOINFO,FEM,5,13.157894737
2012,600693,COMP1Y,ELS,,
2012,600693,COMP1Y,MALE,7,18.421052632
2012,600693,NOCOMP1Y,MALE,,10.526315789
2012,600693,NOINFO,MALE,,10.526315789
2012,600693,COMP1Y,AS7,,5.2631578947
2012,600693,COMP1Y,BL7,6,15.789473684
2012,600693,NOCOMP1Y,BL7,5,13.157894737
2012,600693,NOINFO,BL7,,
2012,600693,COMP1Y,HI7,,10.526315789
2012,600693,NOCOMP1Y,HI7,,5.2631578947
2012,600693,NOINFO,HI7,5,13.157894737
2012,600693,COMP1Y,WH7,6,15.789473684
2012,600693,NOCOMP1Y,WH7,,10.526315789
2012,600693,NOINFO,WH7,,7.8947368421
2012,600693,NOINFO,SWD,,
2012,600694,COMP1Y,ALL,42,59.154929577
2012,600694,NOCOMP1Y,ALL,13,18.309859155
2012,600694,NOINFO,ALL,16,22.535211268
2012,600694,COMP1Y,EDS,8,11.267605634
2012,600694,NOCOMP1Y,EDS,6,8.4507042254
2012,600694,NOINFO,EDS,8,11.267605634
2012,600694,COMP1Y,FEM,18,25.352112676
2012,600694,NOCOMP1Y,FEM,,
2012,600694,NOINFO,FEM,6,8.4507042254
2012,600694,COMP1Y,MALE,24,33.802816901
2012,600694,NOCOMP1Y,MALE,10,14.084507042
2012,600694,NOINFO,MALE,10,14.084507042
2012,600694,NOCOMP1Y,AS7,,
2012,600694,NOINFO,AS7,,
2012,600694,COMP1Y,AM7,,
2012,600694,COMP1Y,BL7,11,15.492957746
2012,600694,NOCOMP1Y,BL7,,5.6338028169
2012,600694,NOINFO,BL7,8,11.267605634
2012,600694,COMP1Y,HI7,9,12.676056338
2012,600694,NOCOMP1Y,HI7,,
2012,600694,NOINFO,HI7,,
2012,600694,NOCOMP1Y,MU7,,
2012,600694,COMP1Y,WH7,21,29.577464789
2012,600694,NOCOMP1Y,WH7,6,8.4507042254
2012,600694,NOINFO,WH7,5,7.0422535211
2012,600694,COMP1Y,SWD,,
2012,600694,NOCOMP1Y,SWD,,
2012,600694,NOINFO,SWD,5,7.0422535211
2012,600695,COMP1Y,ALL,20,57.142857143
2012,600695,NOCOMP1Y,ALL,12,34.285714286
2012,600695,NOINFO,ALL,,8.5714285714
2012,600695,COMP1Y,EDS,17,48.571428571
2012,600695,NOCOMP1Y,EDS,6,17.142857143
2012,600695,NOINFO,EDS,,
2012,600695,COMP1Y,FEM,11,31.428571429
2012,600695,NOCOMP1Y,FEM,7,20
2012,600695,NOINFO,FEM,,5.7142857143
2012,600695,COMP1Y,ELS,,
2012,600695,COMP1Y,MALE,9,25.714285714
2012,600695,NOCOMP1Y,MALE,5,14.285714286
2012,600695,NOINFO,MALE,,
2012,600695,COMP1Y,AS7,5,14.285714286
2012,600695,NOCOMP1Y,AM7,,
2012,600695,COMP1Y,BL7,5,14.285714286
2012,600695,NOCOMP1Y,BL7,,11.428571429
2012,600695,NOINFO,BL7,,
2012,600695,COMP1Y,HI7,6,17.142857143
2012,600695,NOCOMP1Y,HI7,,8.5714285714
2012,600695,COMP1Y,MU7,,5.7142857143
2012,600695,NOCOMP1Y,MU7,,5.7142857143
2012,600695,NOINFO,MU7,,
2012,600695,COMP1Y,WH7,,5.7142857143
2012,600695,NOCOMP1Y,WH7,,5.7142857143
2012,600695,NOINFO,WH7,,
2012,600695,NOCOMP1Y,SWD,,
2012,600696,COMP1Y,ALL,14,37.837837838
2012,600696,NOCOMP1Y,ALL,8,21.621621622
2012,600696,NOINFO,ALL,15,40.540540541
2012,600696,COMP1Y,EDS,7,18.918918919
2012,600696,NOCOMP1Y,EDS,,10.810810811
2012,600696,NOINFO,EDS,9,24.324324324
2012,600696,COMP1Y,FEM,8,21.621621622
2012,600696,NOCOMP1Y,FEM,,10.810810811
2012,600696,NOINFO,FEM,7,18.918918919
2012,600696,NOINFO,ELS,,
2012,600696,COMP1Y,MALE,6,16.216216216
2012,600696,NOCOMP1Y,MALE,,10.810810811
2012,600696,NOINFO,MALE,8,21.621621622
2012,600696,COMP1Y,AS7,,
2012,600696,COMP1Y,BL7,12,32.432432432
2012,600696,NOCOMP1Y,BL7,8,21.621621622
2012,600696,NOINFO,BL7,12,32.432432432
2012,600696,NOINFO,HI7,,8.1081081081
2012,600696,COMP1Y,WH7,,
2012,600696,COMP1Y,SWD,,8.1081081081
2012,600696,NOINFO,SWD,,
2012,600697,COMP1Y,ALL,39,59.090909091
2012,600697,NOCOMP1Y,ALL,17,25.757575758
2012,600697,NOINFO,ALL,10,15.151515152
2012,600697,COMP1Y,EDS,17,25.757575758
2012,600697,NOCOMP1Y,EDS,8,12.121212121
2012,600697,NOINFO,EDS,5,7.5757575758
2012,600697,COMP1Y,FEM,31,46.96969697
2012,600697,NOCOMP1Y,FEM,10,15.151515152
2012,600697,NOINFO,FEM,,
2012,600697,COMP1Y,ELS,,
2012,600697,NOCOMP1Y,ELS,,
2012,600697,COMP1Y,MALE,8,12.121212121
2012,600697,NOCOMP1Y,MALE,7,10.606060606
2012,600697,NOINFO,MALE,7,10.606060606
2012,600697,COMP1Y,AS7,11,16.666666667
2012,600697,NOCOMP1Y,AS7,,
2012,600697,NOINFO,AM7,,
2012,600697,COMP1Y,BL7,16,24.242424242
2012,600697,NOCOMP1Y,BL7,11,16.666666667
2012,600697,NOINFO,BL7,,6.0606060606
2012,600697,COMP1Y,HI7,,6.0606060606
2012,600697,NOCOMP1Y,HI7,,
2012,600697,NOINFO,HI7,,
2012,600697,NOCOMP1Y,MU7,,
2012,600697,NOINFO,MU7,,
2012,600697,COMP1Y,WH7,8,12.121212121
2012,600697,NOCOMP1Y,WH7,,
2012,600697,COMP1Y,SWD,,
2012,600LEA,COMP1Y,ALL,2795,52.646449426
2012,600LEA,NOCOMP1Y,ALL,1167,21.98154078
2012,600LEA,NOINFO,ALL,1347,25.372009795
2012,600LEA,COMP1Y,EDS,838,15.784516858
2012,600LEA,NOCOMP1Y,EDS,564,10.62346958
2012,600LEA,NOINFO,EDS,536,10.096063289
2012,600LEA,COMP1Y,FEM,1613,30.382369561
2012,600LEA,NOCOMP1Y,FEM,596,11.226219627
2012,600LEA,NOINFO,FEM,719,13.543040121
2012,600LEA,COMP1Y,ELS,33,
2012,600LEA,NOCOMP1Y,ELS,38,
2012,600LEA,NOINFO,ELS,25,
2012,600LEA,COMP1Y,MALE,1182,22.264079864
