year,agency_code,target,pct_met,target_met,target_assign
2018,280328,Science Grades 5&8,100.0,3,3
2018,280330,The ACT,100.0,3,3
2018,280330,Total Targets,83.3,10,12
2018,280330,High School Math,100.0,3,3
2018,280330,English II,100.0,3,3
2018,280330,Biology,33.3,1,3
2018,290302,Total Targets,100.0,9,9
2018,290302,Math Grades 3-8,100.0,3,3
2018,290302,Reading Grades 3-8,100.0,3,3
2018,290302,Science Grades 5&8,100.0,3,3
2018,290306,Total Targets,100.0,8,8
2018,290306,Math Grades 3-8,100.0,3,3
2018,290306,Reading Grades 3-8,100.0,3,3
2018,290306,Science Grades 5&8,100.0,2,2
2018,290307,Total Targets,100.0,11,11
2018,290307,Math Grades 3-8,100.0,4,4
2018,290307,Reading Grades 3-8,100.0,4,4
2018,290307,Science Grades 5&8,100.0,3,3
2018,290308,The ACT,100.0,3,3
2018,290308,Total Targets,100.0,16,16
2018,290308,High School Math,100.0,3,3
2018,290308,English II,100.0,4,4
2018,290308,Biology,100.0,3,3
2018,290308,ACT WorkKeys,100.0,3,3
2018,290309,Total Targets,95.0,19,20
2018,290309,Math Grades 3-8,100.0,8,8
2018,290309,Reading Grades 3-8,100.0,8,8
2018,290309,Science Grades 5&8,75.0,3,4
2018,290312,Total Targets,100.0,13,13
2018,290312,Math Grades 3-8,100.0,5,5
2018,290312,Reading Grades 3-8,100.0,5,5
2018,290312,Science Grades 5&8,100.0,3,3
2018,290314,The ACT,0.0,0,2
2018,290314,Total Targets,66.7,4,6
2018,290314,High School Math,100.0,2,2
2018,290314,Biology,100.0,2,2
2018,290316,Total Targets,100.0,11,11
2018,290316,Math Grades 3-8,100.0,4,4
2018,290316,Reading Grades 3-8,100.0,4,4
2018,290316,Science Grades 5&8,100.0,3,3
2018,290320,Total Targets,100.0,9,9
2018,290320,Math Grades 3-8,100.0,3,3
2018,290320,Reading Grades 3-8,100.0,3,3
2018,290320,Science Grades 5&8,100.0,3,3
2018,290322,Total Targets,100.0,15,15
2018,290322,Math Grades 3-8,100.0,6,6
2018,290322,Reading Grades 3-8,100.0,6,6
2018,290322,Science Grades 5&8,100.0,3,3
2018,290324,The ACT,100.0,4,4
2018,290324,Total Targets,94.7,18,19
2018,290324,High School Math,100.0,4,4
2018,290324,English II,75.0,3,4
2018,290324,Biology,100.0,4,4
2018,290324,ACT WorkKeys,100.0,3,3
2018,290328,Total Targets,100.0,13,13
2018,290328,Math Grades 3-8,100.0,5,5
2018,290328,Reading Grades 3-8,100.0,5,5
2018,290328,Science Grades 5&8,100.0,3,3
2018,290330,Total Targets,100.0,8,8
2018,290330,Math Grades 3-8,100.0,3,3
2018,290330,Reading Grades 3-8,100.0,3,3
2018,290330,Science Grades 5&8,100.0,2,2
2018,290332,Total Targets,100.0,15,15
2018,290332,Math Grades 3-8,100.0,6,6
2018,290332,Reading Grades 3-8,100.0,6,6
2018,290332,Science Grades 5&8,100.0,3,3
2018,290333,Total Targets,100.0,10,10
2018,290333,Math Grades 3-8,100.0,4,4
2018,290333,Reading Grades 3-8,100.0,4,4
2018,290333,Science Grades 5&8,100.0,2,2
2018,290334,Total Targets,100.0,18,18
2018,290334,Math Grades 3-8,100.0,7,7
2018,290334,Reading Grades 3-8,100.0,7,7
2018,290334,Science Grades 5&8,100.0,4,4
2018,290336,The ACT,100.0,4,4
2018,290336,Total Targets,100.0,19,19
2018,290336,High School Math,100.0,4,4
2018,290336,English II,100.0,4,4
2018,290336,Biology,100.0,4,4
2018,290336,ACT WorkKeys,100.0,3,3
2018,290344,Total Targets,100.0,11,11
2018,290344,Math Grades 3-8,100.0,4,4
2018,290344,Reading Grades 3-8,100.0,4,4
2018,290344,Science Grades 5&8,100.0,3,3
2018,290348,The ACT,100.0,4,4
2018,290348,Total Targets,100.0,19,19
2018,290348,High School Math,100.0,4,4
2018,290348,English II,100.0,4,4
2018,290348,Biology,100.0,4,4
2018,290348,ACT WorkKeys,100.0,3,3
2018,290349,Total Targets,100.0,3,3
2018,290349,English II,100.0,3,3
2018,290350,Total Targets,100.0,16,16
2018,290350,Math Grades 3-8,100.0,6,6
2018,290350,Reading Grades 3-8,100.0,6,6
2018,290350,Science Grades 5&8,100.0,4,4
2018,290351,Total Targets,100.0,15,15
2018,290351,Math Grades 3-8,100.0,6,6
2018,290351,Reading Grades 3-8,100.0,6,6
2018,290351,Science Grades 5&8,100.0,3,3
2018,290352,Total Targets,100.0,9,9
2018,290352,Math Grades 3-8,100.0,3,3
2018,290352,Reading Grades 3-8,100.0,3,3
2018,290352,Science Grades 5&8,100.0,3,3
2018,290356,Total Targets,100.0,9,9
2018,290356,Math Grades 3-8,100.0,3,3
2018,290356,Reading Grades 3-8,100.0,3,3
2018,290356,Science Grades 5&8,100.0,3,3
2018,290364,Total Targets,100.0,6,6
2018,290364,Math Grades 3-8,100.0,3,3
2018,290364,Reading Grades 3-8,100.0,3,3
2018,290365,The ACT,100.0,3,3
2018,290365,Total Targets,100.0,14,14
2018,290365,High School Math,100.0,3,3
2018,290365,English II,100.0,3,3
2018,290365,Biology,100.0,3,3
2018,290365,ACT WorkKeys,100.0,2,2
2018,290366,Total Targets,100.0,13,13
2018,290366,Math Grades 3-8,100.0,5,5
2018,290366,Reading Grades 3-8,100.0,5,5
2018,290366,Science Grades 5&8,100.0,3,3
2018,290367,Total Targets,100.0,11,11
2018,290367,Math Grades 3-8,100.0,4,4
2018,290367,Reading Grades 3-8,100.0,4,4
2018,290367,Science Grades 5&8,100.0,3,3
2018,290375,Total Targets,100.0,11,11
2018,290375,Math Grades 3-8,100.0,4,4
2018,290375,Reading Grades 3-8,100.0,4,4
2018,290375,Science Grades 5&8,100.0,3,3
2018,290376,Total Targets,100.0,14,14
2018,290376,Math Grades 3-8,100.0,5,5
2018,290376,Reading Grades 3-8,100.0,5,5
2018,290376,Science Grades 5&8,100.0,4,4
2018,290380,Total Targets,100.0,15,15
2018,290380,Math Grades 3-8,100.0,6,6
2018,290380,Reading Grades 3-8,100.0,6,6
2018,290380,Science Grades 5&8,100.0,3,3
2018,290384,Total Targets,100.0,11,11
2018,290384,Math Grades 3-8,100.0,4,4
2018,290384,Reading Grades 3-8,100.0,4,4
2018,290384,Science Grades 5&8,100.0,3,3
2018,290388,The ACT,100.0,3,3
2018,290388,Total Targets,100.0,15,15
2018,290388,High School Math,100.0,3,3
2018,290388,English II,100.0,3,3
2018,290388,Biology,100.0,3,3
2018,290388,ACT WorkKeys,100.0,3,3
2018,290389,The ACT,100.0,1,1
2018,290389,Total Targets,100.0,5,5
2018,290389,High School Math,100.0,1,1
2018,290389,English II,100.0,2,2
2018,290389,Biology,100.0,1,1
2018,291308,Total Targets,100.0,19,19
2018,291308,Math Grades 3-8,100.0,8,8
2018,291308,Reading Grades 3-8,100.0,8,8
2018,291308,Science Grades 5&8,100.0,3,3
2018,291332,Total Targets,100.0,23,23
2018,291332,Math Grades 3-8,100.0,9,9
2018,291332,Reading Grades 3-8,100.0,9,9
2018,291332,Science Grades 5&8,100.0,5,5
2018,291336,The ACT,100.0,4,4
2018,291336,Total Targets,95.0,19,20
2018,291336,High School Math,100.0,4,4
2018,291336,English II,100.0,5,5
2018,291336,Biology,100.0,4,4
2018,291336,ACT WorkKeys,66.7,2,3
2018,291340,Total Targets,100.0,15,15
2018,291340,Math Grades 3-8,100.0,6,6
2018,291340,Reading Grades 3-8,100.0,6,6
2018,291340,Science Grades 5&8,100.0,3,3
2018,291352,Total Targets,100.0,18,18
2018,291352,Math Grades 3-8,100.0,8,8
2018,291352,Reading Grades 3-8,100.0,8,8
2018,291352,Science Grades 5&8,100.0,2,2
2018,292316,Total Targets,100.0,22,22
2018,292316,Math Grades 3-8,100.0,8,8
2018,292316,Reading Grades 3-8,100.0,8,8
2018,292316,Science Grades 5&8,100.0,6,6
2018,292318,Total Targets,100.0,10,10
2018,292318,Math Grades 3-8,100.0,5,5
2018,292318,Reading Grades 3-8,100.0,5,5
2018,292320,Total Targets,100.0,22,22
2018,292320,Math Grades 3-8,100.0,8,8
2018,292320,Reading Grades 3-8,100.0,8,8
2018,292320,Science Grades 5&8,100.0,6,6
2018,292324,The ACT,100.0,5,5
2018,292324,Total Targets,100.0,23,23
2018,292324,High School Math,100.0,5,5
2018,292324,English II,100.0,5,5
2018,292324,Biology,100.0,5,5
2018,292324,ACT WorkKeys,100.0,3,3
2018,298202,Total Targets,0.0,0,4
2018,298202,Math Grades 3-8,0.0,0,2
2018,298202,Reading Grades 3-8,0.0,0,2
2018,300308,Total Targets,100.0,13,13
2018,300308,Math Grades 3-8,100.0,5,5
2018,300308,Reading Grades 3-8,100.0,5,5
2018,300308,Science Grades 5&8,100.0,3,3
2018,300310,Total Targets,100.0,11,11
2018,300310,Math Grades 3-8,100.0,4,4
2018,300310,Reading Grades 3-8,100.0,4,4
2018,300310,Science Grades 5&8,100.0,3,3
2018,300312,The ACT,100.0,5,5
2018,300312,Total Targets,100.0,24,24
2018,300312,High School Math,100.0,5,5
2018,300312,English II,100.0,6,6
2018,300312,Biology,100.0,5,5
2018,300312,ACT WorkKeys,100.0,3,3
2018,300314,The ACT,100.0,1,1
2018,300314,Total Targets,100.0,5,5
2018,300314,High School Math,100.0,1,1
2018,300314,English II,100.0,2,2
2018,300314,Biology,100.0,1,1
2018,300320,Total Targets,100.0,17,17
2018,300320,Math Grades 3-8,100.0,7,7
2018,300320,Reading Grades 3-8,100.0,7,7
2018,300320,Science Grades 5&8,100.0,3,3
2018,300325,Total Targets,100.0,13,13
2018,300325,Math Grades 3-8,100.0,5,5
2018,300325,Reading Grades 3-8,100.0,5,5
2018,300325,Science Grades 5&8,100.0,3,3
2018,300326,Total Targets,100.0,11,11
2018,300326,Math Grades 3-8,100.0,4,4
2018,300326,Reading Grades 3-8,100.0,4,4
2018,300326,Science Grades 5&8,100.0,3,3
2018,300328,Total Targets,100.0,10,10
2018,300328,Math Grades 3-8,100.0,4,4
2018,300328,Reading Grades 3-8,100.0,4,4
2018,300328,Science Grades 5&8,100.0,2,2
2018,300330,Total Targets,100.0,19,19
2018,300330,Math Grades 3-8,100.0,7,7
2018,300330,Reading Grades 3-8,100.0,7,7
2018,300330,Science Grades 5&8,100.0,5,5
2018,300336,Total Targets,100.0,11,11
2018,300336,Math Grades 3-8,100.0,4,4
2018,300336,Reading Grades 3-8,100.0,4,4
2018,300336,Science Grades 5&8,100.0,3,3
2018,300337,Total Targets,100.0,13,13
2018,300337,Math Grades 3-8,100.0,5,5
2018,300337,Reading Grades 3-8,100.0,5,5
2018,300337,Science Grades 5&8,100.0,3,3
2018,310304,Total Targets,100.0,19,19
2018,310304,Math Grades 3-8,100.0,7,7
2018,310304,Reading Grades 3-8,100.0,7,7
2018,310304,Science Grades 5&8,100.0,5,5
2018,310308,Total Targets,100.0,18,18
2018,310308,Math Grades 3-8,100.0,7,7
2018,310308,Reading Grades 3-8,100.0,7,7
2018,310308,Science Grades 5&8,100.0,4,4
2018,310330,Total Targets,100.0,15,15
2018,310330,Math Grades 3-8,100.0,6,6
2018,310330,Reading Grades 3-8,100.0,6,6
2018,310330,Science Grades 5&8,100.0,3,3
2018,310336,Total Targets,100.0,19,19
2018,310336,Math Grades 3-8,100.0,7,7
2018,310336,Reading Grades 3-8,100.0,7,7
2018,310336,Science Grades 5&8,100.0,5,5
2018,310338,The ACT,100.0,1,1
2018,310338,Total Targets,100.0,4,4
2018,310338,High School Math,100.0,1,1
2018,310338,English II,100.0,1,1
2018,310338,Biology,100.0,1,1
2018,310344,The ACT,100.0,5,5
2018,310344,Total Targets,100.0,23,23
2018,310344,High School Math,100.0,5,5
2018,310344,English II,100.0,5,5
2018,310344,Biology,100.0,5,5
2018,310344,ACT WorkKeys,100.0,3,3
2018,310352,The ACT,100.0,5,5
2018,310352,Total Targets,100.0,23,23
2018,310352,High School Math,100.0,5,5
2018,310352,English II,100.0,5,5
2018,310352,Biology,100.0,5,5
2018,310352,ACT WorkKeys,100.0,3,3
2018,310356,Total Targets,100.0,18,18
2018,310356,Math Grades 3-8,100.0,7,7
2018,310356,Reading Grades 3-8,100.0,7,7
2018,310356,Science Grades 5&8,100.0,4,4
2018,310360,Total Targets,100.0,19,19
2018,310360,Math Grades 3-8,100.0,7,7
2018,310360,Reading Grades 3-8,100.0,7,7
2018,310360,Science Grades 5&8,100.0,5,5
2018,310364,The ACT,100.0,2,2
2018,310364,Total Targets,100.0,26,26
2018,310364,Math Grades 3-8,100.0,5,5
2018,310364,High School Math,100.0,3,3
2018,310364,Reading Grades 3-8,100.0,5,5
2018,310364,English II,100.0,4,4
2018,310364,Science Grades 5&8,100.0,3,3
2018,310364,Biology,100.0,3,3
2018,310364,ACT WorkKeys,100.0,1,1
2018,310384,Total Targets,100.0,19,19
2018,310384,Math Grades 3-8,100.0,7,7
2018,310384,Reading Grades 3-8,100.0,7,7
2018,310384,Science Grades 5&8,100.0,5,5
2018,310388,Total Targets,100.0,20,20
2018,310388,Math Grades 3-8,100.0,7,7
2018,310388,Reading Grades 3-8,100.0,7,7
2018,310388,Science Grades 5&8,100.0,6,6
2018,310392,The ACT,60.0,3,5
2018,310392,Total Targets,88.0,22,25
2018,310392,High School Math,100.0,5,5
2018,310392,English II,100.0,5,5
2018,310392,Biology,100.0,5,5
2018,310392,ACT WorkKeys,80.0,4,5
2018,320304,Total Targets,100.0,17,17
2018,320304,Math Grades 3-8,100.0,6,6
2018,320304,Reading Grades 3-8,100.0,6,6
2018,320304,Science Grades 5&8,100.0,5,5
2018,320306,Total Targets,100.0,20,20
2018,320306,Math Grades 3-8,100.0,7,7
2018,320306,Reading Grades 3-8,100.0,7,7
2018,320306,Science Grades 5&8,100.0,6,6
2018,320308,Total Targets,100.0,11,11
2018,320308,Math Grades 3-8,100.0,5,5
2018,320308,Reading Grades 3-8,100.0,5,5
2018,320308,Science Grades 5&8,100.0,1,1
2018,320309,The ACT,100.0,3,3
2018,320309,Total Targets,100.0,12,12
2018,320309,High School Math,100.0,3,3
2018,320309,English II,100.0,3,3
2018,320309,Biology,100.0,3,3
2018,320310,Total Targets,100.0,14,14
2018,320310,Math Grades 3-8,100.0,5,5
2018,320310,Reading Grades 3-8,100.0,5,5
2018,320310,Science Grades 5&8,100.0,4,4
2018,320312,The ACT,100.0,7,7
2018,320312,Total Targets,100.0,30,30
2018,320312,High School Math,100.0,7,7
2018,320312,English II,100.0,7,7
2018,320312,Biology,100.0,7,7
2018,320312,ACT WorkKeys,100.0,2,2
2018,320313,Total Targets,100.0,16,16
2018,320313,Math Grades 3-8,100.0,7,7
2018,320313,Reading Grades 3-8,100.0,7,7
2018,320313,Science Grades 5&8,100.0,2,2
2018,320314,The ACT,0.0,0,1
2018,320314,Total Targets,91.3,21,23
2018,320314,Math Grades 3-8,100.0,7,7
2018,320314,High School Math,100.0,1,1
2018,320314,Reading Grades 3-8,100.0,7,7
2018,320314,English II,100.0,3,3
2018,320314,Science Grades 5&8,100.0,3,3
2018,320314,Biology,0.0,0,1
2018,320315,Total Targets,100.0,15,15
2018,320315,Math Grades 3-8,100.0,6,6
2018,320315,Reading Grades 3-8,100.0,6,6
2018,320315,Science Grades 5&8,100.0,3,3
2018,320316,Total Targets,100.0,21,21
2018,320316,Math Grades 3-8,100.0,7,7
2018,320316,Reading Grades 3-8,100.0,7,7
2018,320316,Science Grades 5&8,100.0,7,7
2018,320317,The ACT,100.0,3,3
2018,320317,Total Targets,100.0,15,15
2018,320317,High School Math,100.0,3,3
2018,320317,English II,100.0,4,4
2018,320317,Biology,100.0,3,3
2018,320317,ACT WorkKeys,100.0,2,2
2018,320318,Total Targets,100.0,17,17
2018,320318,Math Grades 3-8,100.0,7,7
2018,320318,Reading Grades 3-8,100.0,7,7
2018,320318,Science Grades 5&8,100.0,3,3
2018,320319,Total Targets,100.0,18,18
2018,320319,Math Grades 3-8,100.0,6,6
2018,320319,Reading Grades 3-8,100.0,6,6
2018,320319,Science Grades 5&8,100.0,6,6
2018,320320,Total Targets,100.0,17,17
2018,320320,Math Grades 3-8,100.0,6,6
2018,320320,Reading Grades 3-8,100.0,6,6
2018,320320,Science Grades 5&8,100.0,5,5
2018,320322,The ACT,0.0,0,3
2018,320322,Total Targets,70.0,7,10
2018,320322,High School Math,100.0,3,3
2018,320322,English II,100.0,1,1
2018,320322,Biology,100.0,3,3
2018,320323,The ACT,100.0,5,5
2018,320323,Total Targets,100.0,39,39
2018,320323,Math Grades 3-8,100.0,7,7
2018,320323,High School Math,100.0,5,5
2018,320323,Reading Grades 3-8,100.0,7,7
2018,320323,English II,100.0,5,5
2018,320323,Science Grades 5&8,100.0,5,5
2018,320323,Biology,100.0,5,5
2018,320324,Total Targets,100.0,17,17
2018,320324,Math Grades 3-8,100.0,7,7
2018,320324,Reading Grades 3-8,100.0,7,7
2018,320324,Science Grades 5&8,100.0,3,3
2018,320325,The ACT,100.0,6,6
2018,320325,Total Targets,77.8,21,27
2018,320325,High School Math,100.0,6,6
2018,320325,English II,66.7,4,6
2018,320325,Biology,83.3,5,6
2018,320325,ACT WorkKeys,0.0,0,3
2018,320327,Total Targets,100.0,19,19
2018,320327,Math Grades 3-8,100.0,7,7
2018,320327,Reading Grades 3-8,100.0,7,7
2018,320327,Science Grades 5&8,100.0,5,5
2018,320328,Total Targets,100.0,17,17
2018,320328,Math Grades 3-8,100.0,6,6
2018,320328,Reading Grades 3-8,100.0,6,6
2018,320328,Science Grades 5&8,100.0,5,5
2018,320332,Total Targets,100.0,20,20
2018,320332,Math Grades 3-8,100.0,7,7
2018,320332,Reading Grades 3-8,100.0,7,7
2018,320332,Science Grades 5&8,100.0,6,6
2018,320338,Total Targets,100.0,16,16
2018,320338,Math Grades 3-8,100.0,6,6
2018,320338,Reading Grades 3-8,100.0,6,6
2018,320338,Science Grades 5&8,100.0,4,4
2018,320339,Total Targets,100.0,14,14
2018,320339,Math Grades 3-8,100.0,5,5
2018,320339,Reading Grades 3-8,100.0,5,5
2018,320339,Science Grades 5&8,100.0,4,4
2018,320340,Total Targets,100.0,18,18
2018,320340,Math Grades 3-8,100.0,7,7
2018,320340,Reading Grades 3-8,100.0,7,7
2018,320340,Science Grades 5&8,100.0,4,4
2018,320341,Total Targets,85.7,6,7
2018,320341,Math Grades 3-8,100.0,3,3
2018,320341,Reading Grades 3-8,100.0,3,3
2018,320341,English II,0.0,0,1
2018,320342,Total Targets,100.0,17,17
2018,320342,Math Grades 3-8,100.0,7,7
2018,320342,Reading Grades 3-8,100.0,7,7
2018,320342,Science Grades 5&8,100.0,3,3
2018,320343,Total Targets,100.0,18,18
2018,320343,Math Grades 3-8,100.0,7,7
2018,320343,Reading Grades 3-8,100.0,7,7
2018,320343,Science Grades 5&8,100.0,4,4
2018,320344,Total Targets,100.0,11,11
2018,320344,Math Grades 3-8,100.0,5,5
2018,320344,Reading Grades 3-8,100.0,5,5
2018,320344,Science Grades 5&8,100.0,1,1
2018,320346,Total Targets,100.0,18,18
2018,320346,Math Grades 3-8,100.0,6,6
2018,320346,Reading Grades 3-8,100.0,6,6
2018,320346,Science Grades 5&8,100.0,6,6
2018,320347,Total Targets,100.0,15,15
2018,320347,Math Grades 3-8,100.0,7,7
2018,320347,Reading Grades 3-8,100.0,7,7
2018,320347,Science Grades 5&8,100.0,1,1
2018,320348,Total Targets,100.0,8,8
2018,320348,Math Grades 3-8,100.0,3,3
2018,320348,Reading Grades 3-8,100.0,3,3
2018,320348,Science Grades 5&8,100.0,2,2
2018,320352,Total Targets,100.0,16,16
2018,320352,Math Grades 3-8,100.0,6,6
2018,320352,Reading Grades 3-8,100.0,6,6
2018,320352,Science Grades 5&8,100.0,4,4
2018,320353,The ACT,100.0,3,3
2018,320353,Total Targets,100.0,9,9
2018,320353,High School Math,100.0,3,3
2018,320353,Biology,100.0,3,3
2018,320354,Total Targets,100.0,7,7
2018,320354,Math Grades 3-8,100.0,3,3
2018,320354,Reading Grades 3-8,100.0,3,3
2018,320354,Science Grades 5&8,100.0,1,1
2018,320355,Total Targets,100.0,20,20
2018,320355,Math Grades 3-8,100.0,7,7
2018,320355,Reading Grades 3-8,100.0,7,7
2018,320355,Science Grades 5&8,100.0,6,6
2018,320356,The ACT,100.0,7,7
2018,320356,Total Targets,100.0,31,31
2018,320356,High School Math,100.0,7,7
2018,320356,English II,100.0,7,7
2018,320356,Biology,100.0,7,7
2018,320356,ACT WorkKeys,100.0,3,3
2018,320360,Total Targets,100.0,16,16
2018,320360,Math Grades 3-8,100.0,6,6
2018,320360,Reading Grades 3-8,100.0,6,6
2018,320360,Science Grades 5&8,100.0,4,4
2018,320362,Total Targets,100.0,15,15
2018,320362,Math Grades 3-8,100.0,6,6
2018,320362,Reading Grades 3-8,100.0,6,6
2018,320362,Science Grades 5&8,100.0,3,3
2018,320363,Total Targets,100.0,17,17
2018,320363,Math Grades 3-8,100.0,7,7
2018,320363,Reading Grades 3-8,100.0,7,7
2018,320363,Science Grades 5&8,100.0,3,3
2018,320364,Total Targets,100.0,16,16
2018,320364,Math Grades 3-8,100.0,6,6
2018,320364,Reading Grades 3-8,100.0,6,6
2018,320364,Science Grades 5&8,100.0,4,4
2018,320365,The ACT,14.3,1,7
2018,320365,Total Targets,71.0,22,31
2018,320365,High School Math,100.0,7,7
2018,320365,English II,57.1,4,7
2018,320365,Biology,100.0,7,7
2018,320365,ACT WorkKeys,100.0,3,3
2018,320366,Total Targets,100.0,23,23
2018,320366,Math Grades 3-8,100.0,8,8
2018,320366,Reading Grades 3-8,100.0,8,8
2018,320366,Science Grades 5&8,100.0,7,7
2018,320367,Total Targets,100.0,11,11
2018,320367,Math Grades 3-8,100.0,5,5
2018,320367,Reading Grades 3-8,100.0,5,5
2018,320367,Science Grades 5&8,100.0,1,1
2018,320368,The ACT,0.0,0,6
2018,320368,Total Targets,75.0,21,28
2018,320368,High School Math,100.0,6,6
2018,320368,English II,83.3,5,6
2018,320368,Biology,100.0,6,6
2018,320368,ACT WorkKeys,100.0,4,4
2018,320369,Total Targets,100.0,15,15
2018,320369,Math Grades 3-8,100.0,6,6
2018,320369,Reading Grades 3-8,100.0,6,6
2018,320369,Science Grades 5&8,100.0,3,3
2018,320370,Total Targets,100.0,19,19
2018,320370,Math Grades 3-8,100.0,7,7
2018,320370,Reading Grades 3-8,100.0,7,7
2018,320370,Science Grades 5&8,100.0,5,5
2018,320372,Total Targets,100.0,18,18
2018,320372,Math Grades 3-8,100.0,7,7
2018,320372,Reading Grades 3-8,100.0,7,7
2018,320372,Science Grades 5&8,100.0,4,4
2018,320374,Total Targets,100.0,9,9
2018,320374,Math Grades 3-8,100.0,3,3
2018,320374,Reading Grades 3-8,100.0,3,3
2018,320374,Science Grades 5&8,100.0,3,3
2018,320376,Total Targets,100.0,15,15
2018,320376,Math Grades 3-8,100.0,6,6
2018,320376,Reading Grades 3-8,100.0,6,6
2018,320376,Science Grades 5&8,100.0,3,3
2018,320388,Total Targets,100.0,13,13
2018,320388,Math Grades 3-8,100.0,5,5
2018,320388,Reading Grades 3-8,100.0,5,5
2018,320388,Science Grades 5&8,100.0,3,3
2018,320400,Total Targets,100.0,12,12
2018,320400,Math Grades 3-8,100.0,5,5
2018,320400,Reading Grades 3-8,100.0,5,5
2018,320400,Science Grades 5&8,100.0,2,2
2018,320701,The ACT,100.0,3,3
2018,320701,Total Targets,100.0,12,12
2018,320701,High School Math,100.0,3,3
2018,320701,English II,100.0,3,3
2018,320701,Biology,100.0,3,3
2018,32A000,Total Targets,100.0,17,17
2018,32A000,Math Grades 3-8,100.0,6,6
2018,32A000,Reading Grades 3-8,100.0,6,6
2018,32A000,Science Grades 5&8,100.0,5,5
2018,32B000,Total Targets,100.0,11,11
2018,32B000,Math Grades 3-8,100.0,4,4
2018,32B000,Reading Grades 3-8,100.0,4,4
2018,32B000,Science Grades 5&8,100.0,3,3
2018,32C000,Total Targets,100.0,9,9
2018,32C000,Math Grades 3-8,100.0,3,3
2018,32C000,Reading Grades 3-8,100.0,3,3
2018,32C000,Science Grades 5&8,100.0,3,3
2018,32D000,Total Targets,100.0,19,19
2018,32D000,Math Grades 3-8,100.0,8,8
2018,32D000,Reading Grades 3-8,100.0,8,8
2018,32D000,Science Grades 5&8,100.0,3,3
2018,32H000,Total Targets,100.0,16,16
2018,32H000,Math Grades 3-8,100.0,6,6
2018,32H000,Reading Grades 3-8,100.0,6,6
2018,32H000,Science Grades 5&8,100.0,4,4
2018,32K000,Total Targets,100.0,18,18
2018,32K000,Math Grades 3-8,100.0,7,7
2018,32K000,Reading Grades 3-8,100.0,7,7
2018,32K000,Science Grades 5&8,100.0,4,4
2018,32L000,The ACT,50.0,1,2
2018,32L000,Total Targets,96.4,27,28
2018,32L000,Math Grades 3-8,100.0,8,8
2018,32L000,High School Math,100.0,2,2
2018,32L000,Reading Grades 3-8,100.0,8,8
2018,32L000,English II,100.0,3,3
2018,32L000,Science Grades 5&8,100.0,3,3
2018,32L000,Biology,100.0,2,2
2018,32M000,Total Targets,100.0,12,12
2018,32M000,Math Grades 3-8,100.0,5,5
2018,32M000,Reading Grades 3-8,100.0,5,5
2018,32M000,Science Grades 5&8,100.0,2,2
2018,32N000,The ACT,100.0,2,2
2018,32N000,Total Targets,100.0,8,8
2018,32N000,High School Math,100.0,2,2
2018,32N000,English II,100.0,2,2
2018,32N000,Biology,100.0,2,2
2018,32P000,Total Targets,100.0,10,10
2018,32P000,Math Grades 3-8,100.0,4,4
2018,32P000,Reading Grades 3-8,100.0,4,4
2018,32P000,Science Grades 5&8,100.0,2,2
2018,32Q000,Total Targets,100.0,11,11
2018,32Q000,Math Grades 3-8,100.0,5,5
2018,32Q000,Reading Grades 3-8,100.0,5,5
2018,32Q000,Science Grades 5&8,100.0,1,1
2018,32R000,Total Targets,100.0,8,8
2018,32R000,Math Grades 3-8,100.0,3,3
2018,32R000,Reading Grades 3-8,100.0,3,3
2018,32R000,Science Grades 5&8,100.0,2,2
2018,32S000,Total Targets,100.0,15,15
2018,32S000,Math Grades 3-8,100.0,6,6
2018,32S000,Reading Grades 3-8,100.0,6,6
2018,32S000,Science Grades 5&8,100.0,3,3
2018,330304,Total Targets,100.0,14,14
2018,330304,Math Grades 3-8,100.0,5,5
2018,330304,Reading Grades 3-8,100.0,5,5
2018,330304,Science Grades 5&8,100.0,4,4
2018,330308,Total Targets,100.0,18,18
2018,330308,Math Grades 3-8,100.0,7,7
2018,330308,Reading Grades 3-8,100.0,7,7
2018,330308,Science Grades 5&8,100.0,4,4
2018,330312,Total Targets,100.0,9,9
2018,330312,Math Grades 3-8,100.0,3,3
2018,330312,Reading Grades 3-8,100.0,3,3
2018,330312,Science Grades 5&8,100.0,3,3
2018,330326,The ACT,100.0,1,1
2018,330326,Total Targets,100.0,4,4
2018,330326,High School Math,100.0,1,1
2018,330326,English II,100.0,1,1
2018,330326,Biology,100.0,1,1
2018,330328,The ACT,100.0,3,3
2018,330328,Total Targets,100.0,11,11
2018,330328,High School Math,100.0,3,3
2018,330328,English II,100.0,2,2
2018,330328,Biology,100.0,3,3
2018,330332,Total Targets,100.0,9,9
2018,330332,Math Grades 3-8,100.0,3,3
2018,330332,Reading Grades 3-8,100.0,3,3
2018,330332,Science Grades 5&8,100.0,3,3
2018,330334,Total Targets,100.0,6,6
2018,330334,Math Grades 3-8,100.0,3,3
2018,330334,Reading Grades 3-8,100.0,3,3
2018,330340,Total Targets,100.0,16,16
2018,330340,Math Grades 3-8,100.0,6,6
2018,330340,Reading Grades 3-8,100.0,6,6
2018,330340,Science Grades 5&8,100.0,4,4
2018,330344,Total Targets,100.0,13,13
2018,330344,Math Grades 3-8,100.0,5,5
2018,330344,Reading Grades 3-8,100.0,5,5
2018,330344,Science Grades 5&8,100.0,3,3
2018,330348,Total Targets,100.0,14,14
