year,agency_code,career_cluster,num_concentrators
2018,132304,HLTH,48
2018,132304,HOSP,21
2018,132304,HUMA,11
2018,132304,INFO,8
2018,132304,LAW,0
2018,132304,MANU,12
2018,132304,MRKT,8
2018,132304,STEM,50
2018,132304,TRAN,2
2018,58B000,AGNR,0
2018,58B000,ARCH,1
2018,58B000,AAVC,0
2018,58B000,BMA,1
2018,58B000,EDUC,0
2018,58B000,FINA,0
2018,58B000,HLTH,3
2018,58B000,HOSP,0
2018,58B000,HUMA,0
2018,58B000,INFO,0
2018,58B000,LAW,0
2018,58B000,MANU,0
2018,58B000,MRKT,0
2018,58B000,STEM,0
2018,58B000,TRAN,0
2018,94Z000,AGNR,49
2018,94Z000,ARCH,1
2018,94Z000,AAVC,0
2018,94Z000,BMA,0
2018,94Z000,EDUC,0
2018,94Z000,FINA,0
2018,94Z000,HLTH,0
2018,94Z000,HOSP,0
2018,94Z000,HUMA,0
2018,94Z000,INFO,0
2018,94Z000,LAW,0
2018,94Z000,MANU,2
2018,94Z000,MRKT,0
2018,94Z000,STEM,0
2018,94Z000,TRAN,1
2018,140305,AGNR,0
2018,140305,ARCH,1
2018,140305,AAVC,15
2018,140305,BMA,21
2018,140305,EDUC,0
2018,140305,FINA,0
2018,140305,HLTH,27
2018,140305,HOSP,0
2018,140305,HUMA,0
2018,140305,INFO,3
2018,140305,LAW,0
2018,140305,MANU,2
2018,140305,MRKT,0
2018,140305,STEM,15
2018,140305,TRAN,0
2018,140348,AGNR,18
2018,140348,ARCH,21
2018,140348,AAVC,0
2018,140348,BMA,27
2018,140348,EDUC,0
2018,140348,FINA,0
2018,140348,HLTH,9
2018,140348,HOSP,3
2018,140348,HUMA,6
2018,140348,INFO,11
2018,140348,LAW,2
2018,140348,MANU,0
2018,140348,MRKT,0
2018,140348,STEM,0
2018,140348,TRAN,2
2018,140386,AGNR,24
2018,140386,ARCH,57
2018,140386,AAVC,2
2018,140386,BMA,10
2018,140386,EDUC,0
2018,140386,FINA,0
2018,140386,HLTH,47
2018,140386,HOSP,25
2018,140386,HUMA,7
2018,140386,INFO,4
2018,140386,LAW,2
2018,140386,MANU,2
2018,140386,MRKT,2
2018,140386,STEM,15
2018,140386,TRAN,16
2018,140390,AGNR,19
2018,140390,ARCH,15
2018,140390,AAVC,2
2018,140390,BMA,1
2018,140390,EDUC,0
2018,140390,FINA,0
2018,140390,HLTH,20
2018,140390,HOSP,14
2018,140390,HUMA,1
2018,140390,INFO,1
2018,140390,LAW,0
2018,140390,MANU,1
2018,140390,MRKT,0
2018,140390,STEM,2
2018,140390,TRAN,6
2018,150304,AGNR,13
2018,150304,ARCH,6
2018,150304,AAVC,0
2018,150304,BMA,0
2018,150304,EDUC,0
2018,150304,FINA,0
2018,150304,HLTH,25
2018,150304,HOSP,7
2018,150304,HUMA,0
2018,150304,INFO,0
2018,150304,LAW,0
2018,150304,MANU,0
2018,150304,MRKT,0
2018,150304,STEM,5
2018,150304,TRAN,0
2018,150350,AGNR,0
2018,150350,ARCH,0
2018,150350,AAVC,0
2018,150350,BMA,0
2018,150350,EDUC,0
2018,150350,FINA,0
2018,150350,HLTH,0
2018,150350,HOSP,0
2018,150350,HUMA,0
2018,150350,INFO,1
2018,150350,LAW,1
2018,150350,MANU,1
2018,150350,MRKT,0
2018,150350,STEM,0
2018,150350,TRAN,0
2018,160313,AGNR,42
2018,160313,ARCH,11
2018,160313,AAVC,4
2018,160313,BMA,3
2018,160313,EDUC,0
2018,160313,FINA,0
2018,160313,HLTH,1
2018,160313,HOSP,9
2018,160313,HUMA,1
2018,160313,INFO,0
2018,160313,LAW,0
2018,160313,MANU,0
2018,160313,MRKT,0
2018,160313,STEM,0
2018,160313,TRAN,0
2018,160314,AGNR,34
2018,160314,ARCH,12
2018,160314,AAVC,0
2018,160314,BMA,2
2018,160314,EDUC,0
2018,160314,FINA,0
2018,160314,HLTH,4
2018,160314,HOSP,27
2018,160314,HUMA,0
2018,160314,INFO,3
2018,160314,LAW,0
2018,160314,MANU,0
2018,160314,MRKT,0
2018,160314,STEM,7
2018,160314,TRAN,0
2018,160344,AGNR,22
2018,160344,ARCH,11
2018,160344,AAVC,1
2018,160344,BMA,6
2018,160344,EDUC,0
2018,160344,FINA,0
2018,160344,HLTH,2
2018,160344,HOSP,24
2018,160344,HUMA,0
2018,160344,INFO,4
2018,160344,LAW,0
2018,160344,MANU,0
2018,160344,MRKT,2
2018,160344,STEM,7
2018,160344,TRAN,0
2018,170316,AGNR,55
2018,170316,ARCH,6
2018,170316,AAVC,0
2018,170316,BMA,22
2018,170316,EDUC,0
2018,170316,FINA,0
2018,170316,HLTH,7
2018,170316,HOSP,45
2018,170316,HUMA,6
2018,170316,INFO,3
2018,170316,LAW,6
2018,170316,MANU,10
2018,170316,MRKT,10
2018,170316,STEM,0
2018,170316,TRAN,29
2018,180308,AGNR,48
2018,180308,ARCH,5
2018,180308,AAVC,9
2018,180308,BMA,2
2018,180308,EDUC,0
2018,180308,FINA,0
2018,180308,HLTH,13
2018,180308,HOSP,23
2018,180308,HUMA,6
2018,180308,INFO,4
2018,180308,LAW,0
2018,180308,MANU,23
2018,180308,MRKT,2
2018,180308,STEM,0
2018,180308,TRAN,0
2018,180320,AGNR,17
2018,180320,ARCH,3
2018,180320,AAVC,15
2018,180320,BMA,12
2018,180320,EDUC,0
2018,180320,FINA,0
2018,180320,HLTH,25
2018,180320,HOSP,2
2018,180320,HUMA,1
2018,180320,INFO,15
2018,180320,LAW,0
2018,180320,MANU,28
2018,180320,MRKT,0
2018,180320,STEM,0
2018,180320,TRAN,0
2018,180323,AGNR,1
2018,180323,ARCH,0
2018,180323,AAVC,0
2018,180323,BMA,0
2018,180323,EDUC,0
2018,180323,FINA,0
2018,180323,HLTH,0
2018,180323,HOSP,1
2018,180323,HUMA,0
2018,180323,INFO,1
2018,180323,LAW,0
2018,180323,MANU,0
2018,180323,MRKT,0
2018,180323,STEM,0
2018,180323,TRAN,0
2018,180325,AGNR,0
2018,180325,ARCH,0
2018,180325,AAVC,0
2018,180325,BMA,0
2018,180325,EDUC,0
2018,180325,FINA,0
2018,180325,HLTH,0
2018,180325,HOSP,0
2018,180325,HUMA,0
2018,180325,INFO,0
2018,180325,LAW,1
2018,180325,MANU,0
2018,180325,MRKT,0
2018,180325,STEM,0
2018,180325,TRAN,0
2018,180340,AGNR,18
2018,180340,ARCH,11
2018,180340,AAVC,0
2018,180340,BMA,2
2018,180340,EDUC,0
2018,180340,FINA,0
2018,180340,HLTH,23
2018,180340,HOSP,14
2018,180340,HUMA,1
2018,180340,INFO,21
2018,180340,LAW,0
2018,180340,MANU,4
2018,180340,MRKT,0
2018,180340,STEM,1
2018,180340,TRAN,0
2018,180348,AGNR,3
2018,180348,ARCH,8
2018,180348,AAVC,3
2018,180348,BMA,6
2018,180348,EDUC,0
2018,180348,FINA,0
2018,180348,HLTH,23
2018,180348,HOSP,20
2018,180348,HUMA,5
2018,180348,INFO,21
2018,180348,LAW,1
2018,180348,MANU,2
2018,180348,MRKT,3
2018,180348,STEM,0
2018,180348,TRAN,17
2018,180376,AGNR,7
2018,180376,ARCH,27
2018,180376,AAVC,2
2018,180376,BMA,14
2018,180376,EDUC,0
2018,180376,FINA,0
2018,180376,HLTH,27
2018,180376,HOSP,3
2018,180376,HUMA,3
2018,180376,INFO,9
2018,180376,LAW,0
2018,180376,MANU,16
2018,180376,MRKT,4
2018,180376,STEM,5
2018,180376,TRAN,0
2018,181318,AGNR,1
2018,181318,ARCH,0
2018,181318,AAVC,16
2018,181318,BMA,7
2018,181318,EDUC,0
2018,181318,FINA,0
2018,181318,HLTH,0
2018,181318,HOSP,8
2018,181318,HUMA,0
2018,181318,INFO,1
2018,181318,LAW,8
2018,181318,MANU,0
2018,181318,MRKT,4
2018,181318,STEM,0
2018,181318,TRAN,0
2018,181322,AGNR,24
2018,181322,ARCH,8
2018,181322,AAVC,3
2018,181322,BMA,6
2018,181322,EDUC,0
2018,181322,FINA,0
2018,181322,HLTH,8
2018,181322,HOSP,31
2018,181322,HUMA,0
2018,181322,INFO,9
2018,181322,LAW,1
2018,181322,MANU,0
2018,181322,MRKT,4
2018,181322,STEM,0
2018,181322,TRAN,7
2018,182316,AGNR,17
2018,182316,ARCH,22
2018,182316,AAVC,4
2018,182316,BMA,0
2018,182316,EDUC,0
2018,182316,FINA,0
2018,182316,HLTH,24
2018,182316,HOSP,2
2018,182316,HUMA,2
2018,182316,INFO,7
2018,182316,LAW,0
2018,182316,MANU,2
2018,182316,MRKT,0
2018,182316,STEM,0
2018,182316,TRAN,0
2018,182700,AGNR,0
2018,182700,ARCH,1
2018,182700,AAVC,0
2018,182700,BMA,0
2018,182700,EDUC,0
2018,182700,FINA,0
2018,182700,HLTH,0
2018,182700,HOSP,0
2018,182700,HUMA,0
2018,182700,INFO,0
2018,182700,LAW,0
2018,182700,MANU,0
2018,182700,MRKT,0
2018,182700,STEM,0
2018,182700,TRAN,0
2018,190310,AGNR,13
2018,190310,ARCH,0
2018,190310,AAVC,0
2018,190310,BMA,0
2018,190310,EDUC,0
2018,190310,FINA,0
2018,190310,HLTH,1
2018,190310,HOSP,13
2018,190310,HUMA,0
2018,190310,INFO,0
2018,190310,LAW,0
2018,190310,MANU,0
2018,190310,MRKT,0
2018,190310,STEM,0
2018,190310,TRAN,1
2018,190316,AGNR,10
2018,190316,ARCH,9
2018,190316,AAVC,2
2018,190316,BMA,2
2018,190316,EDUC,0
2018,190316,FINA,0
2018,190316,HLTH,20
2018,190316,HOSP,1
2018,190316,HUMA,0
2018,190316,INFO,6
2018,190316,LAW,3
2018,190316,MANU,1
2018,190316,MRKT,1
2018,190316,STEM,0
2018,190316,TRAN,2
2018,190336,AGNR,20
2018,190336,ARCH,22
2018,190336,AAVC,0
2018,190336,BMA,0
2018,190336,EDUC,0
2018,190336,FINA,0
2018,190336,HLTH,33
2018,190336,HOSP,16
2018,190336,HUMA,0
2018,190336,INFO,0
2018,190336,LAW,7
2018,190336,MANU,0
2018,190336,MRKT,4
2018,190336,STEM,6
2018,190336,TRAN,8
2018,190342,AGNR,32
2018,190342,ARCH,14
2018,190342,AAVC,2
2018,190342,BMA,4
2018,190342,EDUC,0
2018,190342,FINA,0
2018,190342,HLTH,20
2018,190342,HOSP,21
2018,190342,HUMA,0
2018,190342,INFO,14
2018,190342,LAW,1
2018,190342,MANU,1
2018,190342,MRKT,2
2018,190342,STEM,0
2018,190342,TRAN,17
2018,60U000,AGNR,0
2018,60U000,ARCH,0
2018,60U000,AAVC,0
2018,60U000,BMA,1
2018,60U000,EDUC,0
2018,60U000,FINA,0
2018,60U000,HLTH,0
2018,60U000,HOSP,0
2018,60U000,HUMA,0
2018,60U000,INFO,0
2018,60U000,LAW,0
2018,60U000,MANU,0
2018,60U000,MRKT,0
2018,60U000,STEM,0
2018,60U000,TRAN,0
2018,200308,AGNR,1
2018,200308,ARCH,0
2018,200308,AAVC,0
2018,200308,BMA,0
2018,200308,EDUC,0
2018,200308,FINA,0
2018,200308,HLTH,11
2018,200308,HOSP,3
2018,200308,HUMA,1
2018,200308,INFO,6
2018,200308,LAW,0
2018,200308,MANU,2
2018,200308,MRKT,0
2018,200308,STEM,5
2018,200308,TRAN,0
2018,200314,AGNR,4
2018,200314,ARCH,5
2018,200314,AAVC,0
2018,200314,BMA,1
2018,200314,EDUC,0
2018,200314,FINA,0
2018,200314,HLTH,15
2018,200314,HOSP,1
2018,200314,HUMA,0
2018,200314,INFO,3
2018,200314,LAW,0
2018,200314,MANU,3
2018,200314,MRKT,0
2018,200314,STEM,0
2018,200314,TRAN,1
2018,200322,AGNR,2
2018,200322,ARCH,1
2018,200322,AAVC,0
2018,200322,BMA,0
2018,200322,EDUC,0
2018,200322,FINA,0
2018,200322,HLTH,1
2018,200322,HOSP,0
2018,200322,HUMA,0
2018,200322,INFO,1
2018,200322,LAW,0
2018,200322,MANU,1
2018,200322,MRKT,0
2018,200322,STEM,1
2018,200322,TRAN,0
2018,200328,AGNR,14
2018,200328,ARCH,0
2018,200328,AAVC,15
2018,200328,BMA,1
2018,200328,EDUC,0
2018,200328,FINA,0
2018,200328,HLTH,23
2018,200328,HOSP,1
2018,200328,HUMA,1
2018,200328,INFO,5
2018,200328,LAW,2
2018,200328,MANU,7
2018,200328,MRKT,0
2018,200328,STEM,0
2018,200328,TRAN,0
2018,200350,AGNR,0
2018,200350,ARCH,0
2018,200350,AAVC,0
2018,200350,BMA,0
2018,200350,EDUC,0
2018,200350,FINA,0
2018,200350,HLTH,0
2018,200350,HOSP,0
2018,200350,HUMA,0
2018,200350,INFO,0
2018,200350,LAW,1
2018,200350,MANU,0
2018,200350,MRKT,0
2018,200350,STEM,5
2018,200350,TRAN,1
2018,210312,AGNR,29
2018,210312,ARCH,0
2018,210312,AAVC,1
2018,210312,BMA,3
2018,210312,EDUC,0
2018,210312,FINA,0
2018,210312,HLTH,6
2018,210312,HOSP,12
2018,210312,HUMA,0
2018,210312,INFO,3
2018,210312,LAW,0
2018,210312,MANU,7
2018,210312,MRKT,1
2018,210312,STEM,0
2018,210312,TRAN,0
2018,93L000,AGNR,0
2018,93L000,ARCH,1
2018,93L000,AAVC,1
2018,93L000,BMA,0
2018,93L000,EDUC,0
2018,93L000,FINA,0
2018,93L000,HLTH,0
2018,93L000,HOSP,0
2018,93L000,HUMA,0
2018,93L000,INFO,1
2018,93L000,LAW,0
2018,93L000,MANU,0
2018,93L000,MRKT,0
2018,93L000,STEM,0
2018,93L000,TRAN,0
2018,220310,AGNR,10
2018,220310,ARCH,8
2018,220310,AAVC,0
2018,220310,BMA,6
2018,220310,EDUC,0
2018,220310,FINA,0
2018,220310,HLTH,13
2018,220310,HOSP,8
2018,220310,HUMA,0
2018,220310,INFO,9
2018,220310,LAW,0
2018,220310,MANU,0
2018,220310,MRKT,0
2018,220310,STEM,0
2018,220310,TRAN,7
2018,230312,AGNR,56
2018,230312,ARCH,18
2018,230312,AAVC,9
2018,230312,BMA,5
2018,230312,EDUC,0
2018,230312,FINA,0
2018,230312,HLTH,29
2018,230312,HOSP,26
2018,230312,HUMA,1
2018,230312,INFO,11
2018,230312,LAW,15
2018,230312,MANU,16
2018,230312,MRKT,1
2018,230312,STEM,0
2018,230312,TRAN,0
2018,230322,AGNR,0
2018,230322,ARCH,0
2018,230322,AAVC,0
2018,230322,BMA,0
2018,230322,EDUC,0
2018,230322,FINA,0
2018,230322,HLTH,0
2018,230322,HOSP,0
2018,230322,HUMA,0
2018,230322,INFO,1
2018,230322,LAW,0
2018,230322,MANU,0
2018,230322,MRKT,0
2018,230322,STEM,0
2018,230322,TRAN,0
2018,230324,AGNR,41
2018,230324,ARCH,7
2018,230324,AAVC,0
2018,230324,BMA,9
2018,230324,EDUC,1
2018,230324,FINA,0
2018,230324,HLTH,39
2018,230324,HOSP,22
2018,230324,HUMA,2
2018,230324,INFO,4
2018,230324,LAW,17
2018,230324,MANU,28
2018,230324,MRKT,1
2018,230324,STEM,0
2018,230324,TRAN,10
2018,230330,AGNR,0
2018,230330,ARCH,8
2018,230330,AAVC,0
2018,230330,BMA,3
2018,230330,EDUC,0
2018,230330,FINA,0
2018,230330,HLTH,0
2018,230330,HOSP,0
2018,230330,HUMA,0
2018,230330,INFO,0
2018,230330,LAW,0
2018,230330,MANU,0
2018,230330,MRKT,0
2018,230330,STEM,0
2018,230330,TRAN,0
2018,230350,AGNR,40
2018,230350,ARCH,21
2018,230350,AAVC,10
2018,230350,BMA,21
2018,230350,EDUC,3
2018,230350,FINA,0
2018,230350,HLTH,21
2018,230350,HOSP,36
2018,230350,HUMA,0
2018,230350,INFO,5
2018,230350,LAW,27
2018,230350,MANU,40
2018,230350,MRKT,3
2018,230350,STEM,10
2018,230350,TRAN,0
2018,230361,AGNR,0
2018,230361,ARCH,25
2018,230361,AAVC,0
2018,230361,BMA,11
2018,230361,EDUC,0
2018,230361,FINA,0
2018,230361,HLTH,23
2018,230361,HOSP,19
2018,230361,HUMA,2
2018,230361,INFO,4
2018,230361,LAW,14
2018,230361,MANU,5
2018,230361,MRKT,0
2018,230361,STEM,4
2018,230361,TRAN,0
2018,240334,AGNR,26
2018,240334,ARCH,0
2018,240334,AAVC,0
2018,240334,BMA,0
2018,240334,EDUC,0
2018,240334,FINA,0
2018,240334,HLTH,10
2018,240334,HOSP,0
2018,240334,HUMA,1
2018,240334,INFO,1
2018,240334,LAW,4
2018,240334,MANU,0
2018,240334,MRKT,0
2018,240334,STEM,0
2018,240334,TRAN,1
2018,240371,AGNR,28
2018,240371,ARCH,1
2018,240371,AAVC,0
2018,240371,BMA,0
2018,240371,EDUC,0
2018,240371,FINA,0
2018,240371,HLTH,15
2018,240371,HOSP,0
2018,240371,HUMA,0
2018,240371,INFO,10
2018,240371,LAW,1
2018,240371,MANU,0
2018,240371,MRKT,0
2018,240371,STEM,0
2018,240371,TRAN,4
2018,240373,AGNR,0
2018,240373,ARCH,4
2018,240373,AAVC,0
2018,240373,BMA,1
2018,240373,EDUC,0
2018,240373,FINA,0
2018,240373,HLTH,0
2018,240373,HOSP,7
2018,240373,HUMA,0
2018,240373,INFO,0
2018,240373,LAW,0
2018,240373,MANU,2
2018,240373,MRKT,1
2018,240373,STEM,1
2018,240373,TRAN,0
2018,240380,AGNR,23
2018,240380,ARCH,0
2018,240380,AAVC,0
2018,240380,BMA,0
2018,240380,EDUC,0
2018,240380,FINA,0
2018,240380,HLTH,19
2018,240380,HOSP,0
2018,240380,HUMA,0
2018,240380,INFO,6
2018,240380,LAW,2
2018,240380,MANU,0
2018,240380,MRKT,0
2018,240380,STEM,0
2018,240380,TRAN,3
2018,241316,AGNR,7
2018,241316,ARCH,19
2018,241316,AAVC,0
2018,241316,BMA,1
2018,241316,EDUC,0
2018,241316,FINA,0
2018,241316,HLTH,11
2018,241316,HOSP,2
2018,241316,HUMA,3
2018,241316,INFO,2
2018,241316,LAW,0
2018,241316,MANU,5
2018,241316,MRKT,0
2018,241316,STEM,0
2018,241316,TRAN,9
2018,250314,AGNR,0
2018,250314,ARCH,0
2018,250314,AAVC,0
2018,250314,BMA,0
2018,250314,EDUC,0
2018,250314,FINA,0
2018,250314,HLTH,0
2018,250314,HOSP,0
2018,250314,HUMA,0
2018,250314,INFO,0
2018,250314,LAW,0
2018,250314,MANU,0
2018,250314,MRKT,0
2018,250314,STEM,0
2018,250314,TRAN,1
2018,250321,AGNR,0
2018,250321,ARCH,0
2018,250321,AAVC,0
2018,250321,BMA,0
2018,250321,EDUC,0
2018,250321,FINA,0
2018,250321,HLTH,0
2018,250321,HOSP,0
2018,250321,HUMA,2
2018,250321,INFO,4
2018,250321,LAW,1
2018,250321,MANU,0
2018,250321,MRKT,0
2018,250321,STEM,0
2018,250321,TRAN,0
2018,250340,AGNR,12
2018,250340,ARCH,8
2018,250340,AAVC,25
2018,250340,BMA,2
2018,250340,EDUC,0
2018,250340,FINA,1
2018,250340,HLTH,14
2018,250340,HOSP,11
2018,250340,HUMA,2
2018,250340,INFO,3
2018,250340,LAW,0
2018,250340,MANU,0
2018,250340,MRKT,0
2018,250340,STEM,22
2018,250340,TRAN,6
2018,250356,AGNR,22
2018,250356,ARCH,4
2018,250356,AAVC,9
2018,250356,BMA,6
2018,250356,EDUC,0
2018,250356,FINA,6
2018,250356,HLTH,53
2018,250356,HOSP,28
2018,250356,HUMA,0
2018,250356,INFO,3
2018,250356,LAW,0
2018,250356,MANU,0
2018,250356,MRKT,1
2018,250356,STEM,8
2018,250356,TRAN,0
2018,250372,AGNR,27
2018,250372,ARCH,11
2018,250372,AAVC,23
2018,250372,BMA,11
2018,250372,EDUC,0
2018,250372,FINA,0
2018,250372,HLTH,38
2018,250372,HOSP,15
2018,250372,HUMA,0
2018,250372,INFO,10
2018,250372,LAW,9
2018,250372,MANU,2
2018,250372,MRKT,1
2018,250372,STEM,10
2018,250372,TRAN,0
2018,260318,AGNR,9
2018,260318,ARCH,2
2018,260318,AAVC,17
2018,260318,BMA,33
2018,260318,EDUC,0
2018,260318,FINA,23
2018,260318,HLTH,35
2018,260318,HOSP,28
2018,260318,HUMA,0
2018,260318,INFO,75
2018,260318,LAW,3
2018,260318,MANU,12
2018,260318,MRKT,13
2018,260318,STEM,21
2018,260318,TRAN,2
2018,260322,AGNR,42
2018,260322,ARCH,11
2018,260322,AAVC,2
2018,260322,BMA,20
2018,260322,EDUC,0
2018,260322,FINA,23
2018,260322,HLTH,0
2018,260322,HOSP,51
2018,260322,HUMA,1
2018,260322,INFO,22
2018,260322,LAW,4
2018,260322,MANU,0
2018,260322,MRKT,3
2018,260322,STEM,1
2018,260322,TRAN,0
2018,260325,AGNR,71
2018,260325,ARCH,18
2018,260325,AAVC,4
2018,260325,BMA,17
2018,260325,EDUC,0
2018,260325,FINA,0
2018,260325,HLTH,33
2018,260325,HOSP,25
2018,260325,HUMA,2
2018,260325,INFO,42
2018,260325,LAW,44
2018,260325,MANU,5
2018,260325,MRKT,5
2018,260325,STEM,0
2018,260325,TRAN,2
2018,260357,AGNR,73
2018,260357,ARCH,1
2018,260357,AAVC,0
2018,260357,BMA,8
2018,260357,EDUC,0
2018,260357,FINA,0
2018,260357,HLTH,32
2018,260357,HOSP,40
2018,260357,HUMA,0
2018,260357,INFO,34
2018,260357,LAW,5
2018,260357,MANU,0
2018,260357,MRKT,1
2018,260357,STEM,3
2018,260357,TRAN,0
2018,260359,AGNR,27
2018,260359,ARCH,0
2018,260359,AAVC,1
2018,260359,BMA,5
2018,260359,EDUC,0
2018,260359,FINA,0
2018,260359,HLTH,1
2018,260359,HOSP,42
2018,260359,HUMA,0
2018,260359,INFO,5
2018,260359,LAW,3
2018,260359,MANU,0
2018,260359,MRKT,1
2018,260359,STEM,0
2018,260359,TRAN,3
2018,260374,AGNR,3
2018,260374,ARCH,0
2018,260374,AAVC,0
2018,260374,BMA,3
2018,260374,EDUC,0
2018,260374,FINA,0
2018,260374,HLTH,0
2018,260374,HOSP,5
2018,260374,HUMA,0
2018,260374,INFO,3
2018,260374,LAW,1
2018,260374,MANU,0
2018,260374,MRKT,1
2018,260374,STEM,0
2018,260374,TRAN,0
2018,260388,AGNR,0
2018,260388,ARCH,0
2018,260388,AAVC,1
2018,260388,BMA,10
2018,260388,EDUC,0
2018,260388,FINA,0
2018,260388,HLTH,1
2018,260388,HOSP,0
2018,260388,HUMA,0
2018,260388,INFO,1
2018,260388,LAW,0
2018,260388,MANU,0
2018,260388,MRKT,0
2018,260388,STEM,0
2018,260388,TRAN,0
2018,260408,AGNR,59
2018,260408,ARCH,4
2018,260408,AAVC,3
2018,260408,BMA,42
2018,260408,EDUC,0
2018,260408,FINA,0
2018,260408,HLTH,26
2018,260408,HOSP,43
2018,260408,HUMA,0
2018,260408,INFO,44
2018,260408,LAW,11
2018,260408,MANU,2
2018,260408,MRKT,17
2018,260408,STEM,1
2018,260408,TRAN,1
2018,260411,AGNR,0
2018,260411,ARCH,0
2018,260411,AAVC,0
2018,260411,BMA,6
2018,260411,EDUC,0
2018,260411,FINA,0
2018,260411,HLTH,0
2018,260411,HOSP,0
2018,260411,HUMA,0
2018,260411,INFO,12
2018,260411,LAW,1
2018,260411,MANU,0
2018,260411,MRKT,0
2018,260411,STEM,0
2018,260411,TRAN,0
2018,260424,AGNR,82
2018,260424,ARCH,5
2018,260424,AAVC,4
2018,260424,BMA,13
2018,260424,EDUC,0
2018,260424,FINA,5
2018,260424,HLTH,5
2018,260424,HOSP,57
2018,260424,HUMA,3
2018,260424,INFO,16
2018,260424,LAW,1
2018,260424,MANU,14
2018,260424,MRKT,5
2018,260424,STEM,2
2018,260424,TRAN,0
2018,260427,AGNR,22
2018,260427,ARCH,12
2018,260427,AAVC,4
2018,260427,BMA,10
2018,260427,EDUC,0
2018,260427,FINA,0
2018,260427,HLTH,12
2018,260427,HOSP,35
2018,260427,HUMA,0
2018,260427,INFO,8
2018,260427,LAW,17
2018,260427,MANU,1
2018,260427,MRKT,4
2018,260427,STEM,12
2018,260427,TRAN,0
2018,260446,AGNR,7
2018,260446,ARCH,3
2018,260446,AAVC,1
2018,260446,BMA,13
2018,260446,EDUC,0
2018,260446,FINA,1
2018,260446,HLTH,21
2018,260446,HOSP,26
2018,260446,HUMA,0
2018,260446,INFO,14
2018,260446,LAW,6
2018,260446,MANU,1
2018,260446,MRKT,3
2018,260446,STEM,0
2018,260446,TRAN,0
2018,260449,AGNR,1
2018,260449,ARCH,0
2018,260449,AAVC,0
2018,260449,BMA,0
2018,260449,EDUC,0
2018,260449,FINA,0
2018,260449,HLTH,0
2018,260449,HOSP,2
2018,260449,HUMA,0
2018,260449,INFO,1
2018,260449,LAW,0
2018,260449,MANU,0
2018,260449,MRKT,0
2018,260449,STEM,0
2018,260449,TRAN,0
2018,260455,AGNR,9
2018,260455,ARCH,0
2018,260455,AAVC,1
2018,260455,BMA,7
2018,260455,EDUC,0
2018,260455,FINA,0
2018,260455,HLTH,24
2018,260455,HOSP,31
2018,260455,HUMA,2
2018,260455,INFO,2
2018,260455,LAW,7
2018,260455,MANU,0
2018,260455,MRKT,2
2018,260455,STEM,20
2018,260455,TRAN,3
2018,260700,AGNR,0
2018,260700,ARCH,0
2018,260700,AAVC,0
2018,260700,BMA,2
2018,260700,EDUC,0
2018,260700,FINA,0
2018,260700,HLTH,1
2018,260700,HOSP,0
2018,260700,HUMA,0
2018,260700,INFO,0
2018,260700,LAW,3
2018,260700,MANU,0
2018,260700,MRKT,0
2018,260700,STEM,0
2018,260700,TRAN,0
2018,270306,AGNR,61
2018,270306,ARCH,22
2018,270306,AAVC,4
2018,270306,BMA,3
2018,270306,EDUC,0
2018,270306,FINA,1
2018,270306,HLTH,19
2018,270306,HOSP,39
2018,270306,HUMA,1
2018,270306,INFO,2
2018,270306,LAW,0
2018,270306,MANU,1
2018,270306,MRKT,3
2018,270306,STEM,0
2018,270306,TRAN,13
2018,270311,AGNR,0
2018,270311,ARCH,0
2018,270311,AAVC,0
2018,270311,BMA,0
2018,270311,EDUC,0
2018,270311,FINA,0
2018,270311,HLTH,0
2018,270311,HOSP,0
2018,270311,HUMA,2
2018,270311,INFO,1
2018,270311,LAW,0
2018,270311,MANU,2
2018,270311,MRKT,0
2018,270311,STEM,0
2018,270311,TRAN,1
2018,280304,AGNR,3
2018,280304,ARCH,1
2018,280304,AAVC,2
2018,280304,BMA,0
2018,280304,EDUC,0
2018,280304,FINA,0
2018,280304,HLTH,0
2018,280304,HOSP,10
2018,280304,HUMA,0
2018,280304,INFO,1
2018,280304,LAW,0
2018,280304,MANU,0
2018,280304,MRKT,0
2018,280304,STEM,0
2018,280304,TRAN,0
2018,280306,AGNR,0
2018,280306,ARCH,0
2018,280306,AAVC,0
2018,280306,BMA,0
2018,280306,EDUC,0
2018,280306,FINA,0
2018,280306,HLTH,0
2018,280306,HOSP,0
2018,280306,HUMA,0
2018,280306,INFO,0
2018,280306,LAW,0
2018,280306,MANU,1
2018,280306,MRKT,0
2018,280306,STEM,0
2018,280306,TRAN,0
2018,280316,AGNR,4
2018,280316,ARCH,10
2018,280316,AAVC,0
2018,280316,BMA,0
2018,280316,EDUC,0
2018,280316,FINA,0
2018,280316,HLTH,0
2018,280316,HOSP,2
2018,280316,HUMA,0
2018,280316,INFO,1
2018,280316,LAW,0
2018,280316,MANU,1
2018,280316,MRKT,0
2018,280316,STEM,0
2018,280316,TRAN,0
2018,280330,AGNR,0
2018,280330,ARCH,3
2018,280330,AAVC,1
2018,280330,BMA,0
2018,280330,EDUC,0
2018,280330,FINA,0
2018,280330,HLTH,1
2018,280330,HOSP,6
2018,280330,HUMA,0
2018,280330,INFO,6
2018,280330,LAW,0
2018,280330,MANU,0
2018,280330,MRKT,5
2018,280330,STEM,0
