year,agency_code,total_nbpts_num,category_code,nbpts_num
2016,010396,12542,H,8
2016,010400,12542,H,4
2016,010403,12542,M,6
2016,010406,12542,M,6
2016,010LEA,12542,A,5
2016,010LEA,12542,E,4
2016,010LEA,12542,H,5
2016,010LEA,12542,M,4
2016,01B000,12542,A,
2016,01C000,12542,A,
2016,01D000,12542,T,
2016,020302,12542,H,21
2016,020304,12542,E,7
2016,020306,12542,M,5
2016,020308,12542,E,12
2016,020316,12542,E,4
2016,020320,12542,E,2
2016,020324,12542,E,9
2016,020328,12542,E,6
2016,020330,12542,M,7
2016,020332,12542,E,4
2016,020LEA,12542,E,6
2016,020LEA,12542,H,21
2016,020LEA,12542,M,6
2016,030304,12542,H,7
2016,030308,12542,I,4
2016,030316,12542,I,5
2016,030320,12542,I,7
2016,030LEA,12542,H,7
2016,030LEA,12542,I,5
2016,040304,12542,H,2
2016,040305,12542,H,0
2016,040306,12542,H,5
2016,040308,12542,E,4
2016,040309,12542,M,2
2016,040311,12542,E,3
2016,040316,12542,E,1
2016,040324,12542,E,1
2016,040328,12542,E,4
2016,040330,12542,M,2
2016,040700,12542,H,
2016,040LEA,12542,E,3
2016,040LEA,12542,H,2
2016,040LEA,12542,M,2
2016,040LEA,12542,T,
2016,050302,12542,H,11
2016,050305,12542,M,6
2016,050310,12542,E,5
2016,050330,12542,E,11
2016,050335,12542,E,6
2016,050LEA,12542,E,7
2016,050LEA,12542,H,11
2016,050LEA,12542,M,6
2016,060302,12542,H,4
2016,060304,12542,E,2
2016,060310,12542,M,1
2016,060316,12542,E,4
2016,060318,12542,M,1
2016,060322,12542,E,3
2016,060328,12542,E,3
2016,060332,12542,E,1
2016,060334,12542,T,1
2016,060700,12542,H,3
2016,060701,12542,H,1
2016,060LEA,12542,E,3
2016,060LEA,12542,H,3
2016,060LEA,12542,M,1
2016,060LEA,12542,T,1
2016,06A000,12542,A,
2016,06B000,12542,A,
2016,070302,12542,E,7
2016,070308,12542,I,9
2016,070310,12542,T,1
2016,070311,12542,H,3
2016,070325,12542,M,1
2016,070326,12542,E,9
2016,070327,12542,E,8
2016,070328,12542,E,3
2016,070329,12542,I,6
2016,070330,12542,H,3
2016,070338,12542,M,2
2016,070339,12542,H,4
2016,070340,12542,I,
2016,070342,12542,H,6
2016,070LEA,12542,E,7
2016,070LEA,12542,H,4
2016,070LEA,12542,I,8
2016,070LEA,12542,M,2
2016,070LEA,12542,T,1
2016,07A000,12542,A,
2016,080311,12542,H,1
2016,080312,12542,H,
2016,080314,12542,M,4
2016,080348,12542,E,2
2016,080356,12542,E,1
2016,080360,12542,E,
2016,080362,12542,E,5
2016,080700,12542,H,
2016,080LEA,12542,E,3
2016,080LEA,12542,H,1
2016,080LEA,12542,M,4
2016,080LEA,12542,T,
2016,08A000,12542,E,
2016,090304,12542,E,1
2016,090315,12542,M,2
2016,090317,12542,E,8
2016,090318,12542,E,1
2016,090320,12542,M,3
2016,090324,12542,E,1
2016,090328,12542,I,
2016,090330,12542,H,6
2016,090332,12542,M,1
2016,090333,12542,E,2
2016,090352,12542,E,1
2016,090365,12542,M,1
2016,090368,12542,H,3
2016,090LEA,12542,E,2
2016,090LEA,12542,H,5
2016,090LEA,12542,I,
2016,090LEA,12542,M,2
2016,090LEA,12542,T,
2016,09A000,12542,T,
2016,100302,12542,E,8
2016,100304,12542,E,1
2016,100307,12542,H,1
2016,100308,12542,T,2
2016,100309,12542,M,2
2016,100310,12542,E,2
2016,100316,12542,M,5
2016,100320,12542,E,1
2016,100326,12542,H,6
2016,100332,12542,M,5
2016,100334,12542,H,10
2016,100335,12542,M,10
2016,100336,12542,E,6
2016,100338,12542,E,3
2016,100339,12542,E,6
2016,100340,12542,E,8
2016,100342,12542,E,2
2016,100344,12542,I,4
2016,100348,12542,H,10
2016,100LEA,12542,E,4
2016,100LEA,12542,H,7
2016,100LEA,12542,I,4
2016,100LEA,12542,M,6
2016,100LEA,12542,T,2
2016,10A000,12542,I,
2016,10B000,12542,E,
2016,110303,12542,H,1
2016,110304,12542,H,14
2016,110306,12542,M,14
2016,110308,12542,E,3
2016,110318,12542,E,1
2016,110320,12542,E,9
2016,110322,12542,H,7
2016,110323,12542,H,
2016,110324,12542,E,5
2016,110326,12542,M,13
2016,110332,12542,E,4
2016,110336,12542,H,19
2016,110338,12542,M,15
2016,110340,12542,H,7
2016,110342,12542,M,6
2016,110348,12542,E,3
2016,110352,12542,H,16
2016,110356,12542,E,10
2016,110366,12542,E,11
2016,110368,12542,E,14
2016,110370,12542,E,9
2016,110372,12542,E,4
2016,110376,12542,E,8
2016,110379,12542,E,11
2016,110380,12542,H,21
2016,110381,12542,M,7
2016,110382,12542,M,11
2016,110384,12542,E,6
2016,110388,12542,E,4
2016,110401,12542,M,7
2016,110408,12542,E,5
2016,110410,12542,E,10
2016,110412,12542,E,9
2016,110416,12542,H,31
2016,110420,12542,M,14
2016,110422,12542,E,9
2016,110428,12542,E,3
2016,110432,12542,E,3
2016,110436,12542,E,11
2016,110444,12542,E,1
2016,110450,12542,M,9
2016,110451,12542,M,4
2016,110500,12542,H,1
2016,110LEA,12542,E,7
2016,110LEA,12542,H,13
2016,110LEA,12542,M,10
2016,111302,12542,H,22
2016,111304,12542,E,7
2016,111306,12542,E,12
2016,111312,12542,E,3
2016,111332,12542,E,4
2016,111356,12542,M,10
2016,111360,12542,E,5
2016,111700,12542,H,8
2016,111LEA,12542,E,6
2016,111LEA,12542,H,15
2016,111LEA,12542,M,10
2016,111LEA,12542,T,
2016,11A000,12542,I,
2016,11B000,12542,I,
2016,11C000,12542,A,
2016,11D000,12542,T,
2016,11K000,12542,I,
2016,120304,12542,E,1
2016,120308,12542,T,
2016,120310,12542,H,3
2016,120312,12542,E,8
2016,120314,12542,H,13
2016,120315,12542,M,7
2016,120316,12542,E,9
2016,120318,12542,H,10
2016,120320,12542,E,4
2016,120324,12542,E,6
2016,120334,12542,M,5
2016,120338,12542,E,4
2016,120340,12542,E,4
2016,120344,12542,E,3
2016,120346,12542,H,6
2016,120350,12542,M,4
2016,120352,12542,A,1
2016,120360,12542,E,3
2016,120364,12542,E,8
2016,120368,12542,E,5
2016,120370,12542,H,14
2016,120372,12542,E,4
2016,120374,12542,E,13
2016,120376,12542,M,
2016,120380,12542,E,10
2016,120386,12542,E,6
2016,120390,12542,M,3
2016,120LEA,12542,A,1
2016,120LEA,12542,E,6
2016,120LEA,12542,H,9
2016,120LEA,12542,M,5
2016,120LEA,12542,T,
2016,12A000,12542,I,
2016,130304,12542,E,6
2016,130307,12542,H,4
2016,130308,12542,E,2
2016,130309,12542,E,2
2016,130310,12542,H,10
2016,130311,12542,E,6
2016,130312,12542,E,5
2016,130313,12542,M,5
2016,130314,12542,H,11
2016,130315,12542,M,9
2016,130316,12542,H,11
2016,130317,12542,T,2
2016,130318,12542,M,8
2016,130319,12542,E,10
2016,130320,12542,M,9
2016,130321,12542,E,11
2016,130322,12542,E,7
2016,130323,12542,M,6
2016,130324,12542,H,12
2016,130325,12542,E,10
2016,130326,12542,H,10
2016,130327,12542,M,8
2016,130328,12542,E,4
2016,130329,12542,E,7
2016,130330,12542,E,3
2016,130331,12542,E,6
2016,130332,12542,H,12
2016,130333,12542,T,
2016,130336,12542,E,2
2016,130338,12542,E,9
2016,130340,12542,E,5
2016,130342,12542,E,7
2016,130344,12542,E,4
2016,130345,12542,E,8
2016,130346,12542,M,11
2016,130350,12542,H,2
2016,130355,12542,M,9
2016,130LEA,12542,E,6
2016,130LEA,12542,H,9
2016,130LEA,12542,M,8
2016,130LEA,12542,T,2
2016,132304,12542,H,17
2016,132308,12542,E,5
2016,132312,12542,E,4
2016,132328,12542,E,7
2016,132329,12542,M,7
2016,132330,12542,M,9
2016,132332,12542,E,6
2016,132336,12542,E,6
2016,132LEA,12542,E,6
2016,132LEA,12542,H,17
2016,132LEA,12542,M,8
2016,13A000,12542,A,
2016,13B000,12542,A,
2016,13C000,12542,E,
2016,140304,12542,E,4
2016,140305,12542,H,6
2016,140306,12542,T,1
2016,140307,12542,E,
2016,140308,12542,I,11
2016,140309,12542,H,4
2016,140312,12542,E,5
2016,140316,12542,E,7
2016,140324,12542,E,3
2016,140332,12542,M,10
2016,140336,12542,M,8
2016,140340,12542,E,8
2016,140344,12542,I,4
2016,140348,12542,H,11
2016,140352,12542,E,13
2016,140356,12542,M,13
2016,140360,12542,I,1
2016,140368,12542,M,3
2016,140372,12542,E,6
2016,140376,12542,I,3
2016,140384,12542,E,10
2016,140386,12542,H,25
2016,140388,12542,E,2
2016,140390,12542,H,13
2016,140392,12542,E,1
2016,140396,12542,E,7
2016,140LEA,12542,E,6
2016,140LEA,12542,H,12
2016,140LEA,12542,I,5
2016,140LEA,12542,M,9
2016,140LEA,12542,T,1
2016,150304,12542,H,7
2016,150308,12542,E,8
2016,150310,12542,E,3
2016,150312,12542,M,6
2016,150700,12542,H,2
2016,150LEA,12542,E,6
2016,150LEA,12542,H,5
2016,150LEA,12542,M,6
2016,160304,12542,E,
2016,160306,12542,E,6
2016,160308,12542,E,10
2016,160309,12542,A,
2016,160310,12542,M,3
2016,160311,12542,M,6
2016,160313,12542,H,8
2016,160314,12542,H,15
2016,160316,12542,E,1
2016,160317,12542,E,2
2016,160318,12542,M,5
2016,160322,12542,E,18
2016,160324,12542,E,9
2016,160326,12542,M,10
2016,160332,12542,I,1
2016,160344,12542,H,12
2016,160352,12542,E,4
2016,160LEA,12542,A,
2016,160LEA,12542,E,7
2016,160LEA,12542,H,12
2016,160LEA,12542,I,1
2016,160LEA,12542,M,6
2016,160LEA,12542,T,
2016,16B000,12542,E,
2016,170316,12542,H,5
2016,170334,12542,E,7
2016,170338,12542,M,5
2016,170339,12542,E,1
2016,170342,12542,E,7
2016,170344,12542,E,3
2016,170LEA,12542,E,5
2016,170LEA,12542,H,5
2016,170LEA,12542,M,5
2016,180302,12542,M,7
2016,180304,12542,E,8
2016,180308,12542,H,8
2016,180312,12542,E,1
2016,180316,12542,E,5
2016,180320,12542,H,6
2016,180323,12542,A,
2016,180324,12542,E,6
2016,180325,12542,H,2
2016,180326,12542,E,5
2016,180332,12542,E,6
2016,180336,12542,E,12
2016,180340,12542,H,12
2016,180342,12542,M,8
2016,180343,12542,E,10
2016,180344,12542,E,2
2016,180346,12542,M,6
2016,180348,12542,H,11
2016,180352,12542,M,5
2016,180356,12542,E,12
2016,180360,12542,E,11
2016,180364,12542,M,1
2016,180368,12542,E,6
2016,180372,12542,E,6
2016,180376,12542,H,16
2016,180379,12542,E,7
2016,180380,12542,E,8
2016,180388,12542,E,4
2016,180LEA,12542,A,
2016,180LEA,12542,E,7
2016,180LEA,12542,H,9
2016,180LEA,12542,M,5
2016,180LEA,12542,T,
2016,181312,12542,M,4
2016,181316,12542,M,1
2016,181318,12542,T,1
2016,181322,12542,H,3
2016,181326,12542,E,8
2016,181332,12542,E,2
2016,181336,12542,E,5
2016,181342,12542,E,3
2016,181344,12542,E,2
2016,181LEA,12542,E,4
2016,181LEA,12542,H,3
2016,181LEA,12542,M,3
2016,181LEA,12542,T,1
2016,182304,12542,A,2
2016,182316,12542,H,3
2016,182321,12542,M,3
2016,182322,12542,E,4
2016,182324,12542,E,5
2016,182328,12542,E,
2016,182700,12542,H,3
2016,182LEA,12542,A,2
2016,182LEA,12542,E,5
2016,182LEA,12542,H,3
2016,182LEA,12542,M,3
2016,190304,12542,I,4
2016,190308,12542,I,6
2016,190310,12542,H,
2016,190312,12542,M,5
2016,190316,12542,H,5
2016,190328,12542,M,3
2016,190332,12542,I,6
2016,190336,12542,H,9
2016,190339,12542,M,6
2016,190340,12542,I,8
2016,190341,12542,E,9
2016,190342,12542,H,9
2016,190346,12542,E,10
2016,190348,12542,E,2
2016,190350,12542,E,4
2016,190352,12542,I,4
2016,190370,12542,E,4
2016,190LEA,12542,E,6
2016,190LEA,12542,H,8
2016,190LEA,12542,I,6
2016,190LEA,12542,M,5
2016,19A000,12542,A,
2016,19B000,12542,A,
2016,19C000,12542,E,
2016,200304,12542,E,3
2016,200308,12542,H,4
2016,200310,12542,M,2
2016,200312,12542,I,1
2016,200314,12542,H,2
2016,200316,12542,E,
2016,200320,12542,I,5
2016,200322,12542,T,1
2016,200324,12542,E,9
2016,200328,12542,H,7
2016,200330,12542,M,7
2016,200332,12542,E,2
2016,200336,12542,I,3
2016,200350,12542,H,1
2016,200LEA,12542,E,5
2016,200LEA,12542,H,4
2016,200LEA,12542,I,3
2016,200LEA,12542,M,5
2016,200LEA,12542,T,1
2016,20A000,12542,I,
2016,210304,12542,M,12
2016,210306,12542,E,13
2016,210312,12542,H,7
2016,210316,12542,E,7
2016,210LEA,12542,E,10
2016,210LEA,12542,H,7
2016,210LEA,12542,M,12
2016,220308,12542,E,7
2016,220310,12542,H,13
2016,220312,12542,M,2
2016,220LEA,12542,E,7
2016,220LEA,12542,H,13
2016,220LEA,12542,M,2
2016,230304,12542,E,4
2016,230308,12542,E,9
2016,230312,12542,H,9
2016,230316,12542,M,9
2016,230320,12542,E,4
2016,230322,12542,H,3
2016,230324,12542,H,23
2016,230328,12542,M,9
2016,230330,12542,T,3
2016,230334,12542,E,3
2016,230336,12542,M,9
2016,230340,12542,E,3
2016,230342,12542,E,1
2016,230344,12542,E,5
2016,230346,12542,E,2
2016,230348,12542,E,5
2016,230350,12542,H,21
2016,230351,12542,M,5
2016,230352,12542,M,7
2016,230355,12542,E,5
2016,230357,12542,E,7
2016,230359,12542,A,2
2016,230361,12542,H,12
2016,230362,12542,M,3
2016,230364,12542,E,10
2016,230368,12542,E,5
2016,230370,12542,E,4
2016,230376,12542,E,5
2016,230380,12542,E,2
2016,230LEA,12542,A,2
2016,230LEA,12542,E,5
2016,230LEA,12542,H,14
2016,230LEA,12542,M,7
2016,230LEA,12542,T,3
2016,23A000,12542,I,
2016,240304,12542,M,1
2016,240308,12542,E,2
2016,240328,12542,I,4
2016,240330,12542,M,1
2016,240332,12542,E,1
2016,240334,12542,H,
2016,240344,12542,I,3
2016,240352,12542,E,1
2016,240354,12542,E,3
2016,240356,12542,M,1
2016,240368,12542,M,2
2016,240370,12542,E,4
2016,240371,12542,H,7
2016,240372,12542,E,
2016,240373,12542,H,2
2016,240376,12542,M,
2016,240380,12542,H,2
2016,240388,12542,I,2
2016,240LEA,12542,A,
2016,240LEA,12542,E,2
2016,240LEA,12542,H,4
2016,240LEA,12542,I,3
2016,240LEA,12542,M,1
2016,240LEA,12542,T,
2016,241304,12542,M,5
2016,241308,12542,E,9
2016,241312,12542,T,
2016,241316,12542,H,
2016,241320,12542,E,11
2016,241LEA,12542,A,
2016,241LEA,12542,E,10
2016,241LEA,12542,H,
2016,241LEA,12542,M,5
2016,241LEA,12542,T,
2016,24B000,12542,T,
2016,24N000,12542,I,
2016,250304,12542,E,1
2016,250306,12542,E,6
2016,250308,12542,E,5
2016,250312,12542,E,4
2016,250314,12542,H,1
2016,250316,12542,E,5
2016,250320,12542,E,9
2016,250321,12542,H,
2016,250324,12542,M,2
2016,250328,12542,E,
2016,250332,12542,M,5
2016,250336,12542,E,2
2016,250340,12542,H,5
2016,250344,12542,M,1
2016,250348,12542,E,6
2016,250350,12542,E,1
2016,250356,12542,H,7
2016,250360,12542,E,1
2016,250362,12542,E,
2016,250364,12542,E,
2016,250368,12542,M,4
2016,250372,12542,H,2
2016,250376,12542,M,3
2016,250378,12542,E,1
2016,250380,12542,E,5
2016,250LEA,12542,E,4
2016,250LEA,12542,H,4
2016,250LEA,12542,M,3
2016,260302,12542,E,1
2016,260306,12542,E,4
2016,260308,12542,E,
2016,260310,12542,E,1
2016,260312,12542,E,
2016,260316,12542,E,
2016,260318,12542,H,18
2016,260320,12542,E,1
2016,260321,12542,M,3
2016,260322,12542,H,3
2016,260325,12542,H,7
2016,260326,12542,E,2
2016,260332,12542,E,4
2016,260336,12542,M,1
2016,260338,12542,E,
2016,260340,12542,E,2
2016,260342,12542,E,2
2016,260344,12542,E,
2016,260347,12542,H,
2016,260348,12542,E,1
2016,260352,12542,E,1
2016,260354,12542,H,1
2016,260356,12542,E,4
2016,260357,12542,H,8
2016,260358,12542,M,
2016,260359,12542,H,3
2016,260361,12542,E,1
2016,260362,12542,M,2
2016,260363,12542,E,2
2016,260364,12542,E,6
2016,260365,12542,M,3
2016,260366,12542,E,2
2016,260367,12542,E,1
2016,260368,12542,M,2
2016,260369,12542,M,3
2016,260370,12542,E,3
2016,260371,12542,M,1
2016,260372,12542,M,
2016,260373,12542,E,
2016,260374,12542,H,
2016,260375,12542,E,3
2016,260380,12542,E,2
2016,260382,12542,E,
2016,260383,12542,M,8
2016,260386,12542,E,1
2016,260388,12542,H,5
2016,260396,12542,E,2
2016,260397,12542,E,5
2016,260398,12542,E,2
2016,260400,12542,E,2
2016,260401,12542,E,4
2016,260402,12542,E,1
2016,260403,12542,E,4
2016,260404,12542,E,
2016,260405,12542,E,1
2016,260406,12542,M,2
2016,260407,12542,E,2
2016,260408,12542,H,5
2016,260410,12542,E,1
2016,260411,12542,H,1
2016,260412,12542,E,1
2016,260413,12542,M,
2016,260414,12542,E,
2016,260415,12542,E,
2016,260416,12542,E,
2016,260417,12542,M,
2016,260418,12542,M,
2016,260419,12542,M,
2016,260424,12542,H,2
2016,260425,12542,M,3
2016,260426,12542,E,1
2016,260427,12542,H,3
2016,260428,12542,M,2
2016,260430,12542,E,6
2016,260432,12542,E,
2016,260434,12542,E,6
2016,260440,12542,E,1
2016,260444,12542,E,4
2016,260446,12542,H,6
2016,260448,12542,E,3
2016,260449,12542,H,
2016,260450,12542,E,
2016,260452,12542,E,2
2016,260454,12542,M,1
2016,260455,12542,H,2
2016,260459,12542,E,2
2016,260700,12542,H,
2016,260LEA,12542,A,
2016,260LEA,12542,E,2
2016,260LEA,12542,H,5
2016,260LEA,12542,M,3
2016,260LEA,12542,T,
2016,26B000,12542,I,
2016,26C000,12542,E,
2016,270304,12542,E,2
2016,270306,12542,H,7
2016,270308,12542,M,3
2016,270309,12542,E,1
2016,270310,12542,E,3
2016,270311,12542,H,3
2016,270312,12542,E,
2016,270316,12542,E,5
2016,270318,12542,M,3
2016,270320,12542,E,3
2016,270LEA,12542,E,3
2016,270LEA,12542,H,5
2016,270LEA,12542,M,3
2016,27A000,12542,E,
2016,280302,12542,E,6
2016,280304,12542,T,5
2016,280306,12542,H,3
2016,280308,12542,E,11
2016,280310,12542,E,10
2016,280312,12542,E,19
2016,280316,12542,H,7
2016,280320,12542,M,10
2016,280324,12542,E,8
2016,280328,12542,M,9
2016,280330,12542,H,12
2016,280LEA,12542,E,11
2016,280LEA,12542,H,7
2016,280LEA,12542,M,10
2016,280LEA,12542,T,5
2016,290302,12542,E,2
2016,290306,12542,E,2
2016,290307,12542,E,1
2016,290308,12542,H,2
2016,290309,12542,M,4
2016,290310,12542,A,2
2016,290312,12542,E,3
2016,290314,12542,T,4
2016,290315,12542,H,4
2016,290316,12542,E,6
2016,290320,12542,E,4
2016,290322,12542,M,3
2016,290324,12542,H,8
2016,290328,12542,E,5
2016,290330,12542,E,2
2016,290332,12542,E,2
2016,290333,12542,E,3
2016,290334,12542,M,5
2016,290336,12542,H,17
2016,290344,12542,E,5
2016,290348,12542,H,14
2016,290350,12542,M,6
2016,290351,12542,M,2
2016,290352,12542,E,2
2016,290356,12542,E,2
2016,290364,12542,E,2
2016,290365,12542,H,6
2016,290366,12542,E,4
2016,290367,12542,M,2
2016,290375,12542,E,
2016,290376,12542,M,3
2016,290380,12542,E,5
2016,290384,12542,E,1
2016,290388,12542,H,7
2016,290389,12542,H,3
2016,290LEA,12542,A,2
2016,290LEA,12542,E,3
2016,290LEA,12542,H,8
2016,290LEA,12542,M,4
2016,290LEA,12542,T,4
2016,291308,12542,E,2
2016,291332,12542,M,1
2016,291336,12542,H,5
2016,291340,12542,E,1
2016,291348,12542,E,3
2016,291350,12542,A,1
2016,291352,12542,E,4
2016,291LEA,12542,A,1
2016,291LEA,12542,E,3
2016,291LEA,12542,H,5
2016,291LEA,12542,M,1
2016,292316,12542,E,4
2016,292318,12542,E,3
2016,292320,12542,M,4
2016,292324,12542,H,1
2016,292LEA,12542,E,4
2016,292LEA,12542,H,1
2016,292LEA,12542,M,4
2016,298202,12542,A,
2016,298203,12542,A,
2016,298204,12542,A,
2016,300306,12542,T,2
2016,300308,12542,E,7
2016,300310,12542,E,8
2016,300312,12542,H,14
2016,300314,12542,H,
2016,300320,12542,E,9
2016,300325,12542,M,6
2016,300326,12542,E,7
2016,300328,12542,E,7
2016,300330,12542,M,9
2016,300336,12542,E,5
2016,300337,12542,M,6
2016,300LEA,12542,E,7
2016,300LEA,12542,H,14
2016,300LEA,12542,M,7
2016,300LEA,12542,T,2
2016,310304,12542,I,1
2016,310308,12542,I,5
2016,310324,12542,M,1
2016,310330,12542,I,7
2016,310336,12542,E,
2016,310338,12542,H,1
2016,310340,12542,M,4
2016,310344,12542,H,7
2016,310352,12542,H,1
2016,310356,12542,E,3
2016,310360,12542,E,6
2016,310364,12542,T,2
2016,310384,12542,E,2
2016,310388,12542,E,4
2016,310392,12542,H,4
2016,310396,12542,M,2
2016,310LEA,12542,E,4
2016,310LEA,12542,H,3
2016,310LEA,12542,I,4
2016,310LEA,12542,M,2
2016,310LEA,12542,T,2
2016,320304,12542,E,
2016,320306,12542,M,5
2016,320308,12542,E,1
2016,320309,12542,H,3
2016,320310,12542,E,2
2016,320312,12542,H,17
2016,320313,12542,E,4
2016,320314,12542,T,4
2016,320315,12542,E,2
2016,320316,12542,M,3
2016,320317,12542,H,5
2016,320318,12542,E,9
2016,320319,12542,E,9
2016,320320,12542,E,3
2016,320322,12542,H,2
2016,320323,12542,T,23
2016,320324,12542,E,9
2016,320325,12542,H,5
2016,320327,12542,E,5
2016,320328,12542,E,6
2016,320329,12542,A,1
2016,320332,12542,E,13
2016,320336,12542,A,1
2016,320338,12542,M,2
2016,320339,12542,E,1
2016,320340,12542,E,7
2016,320341,12542,T,1
2016,320342,12542,M,
2016,320343,12542,M,3
2016,320344,12542,E,1
2016,320346,12542,M,3
2016,320347,12542,E,2
2016,320348,12542,E,8
2016,320352,12542,E,3
2016,320353,12542,H,3
2016,320354,12542,E,2
2016,320355,12542,M,1
2016,320356,12542,H,10
2016,320360,12542,E,
2016,320362,12542,E,2
2016,320363,12542,E,6
2016,320364,12542,E,4
2016,320365,12542,H,16
2016,320366,12542,M,4
2016,320367,12542,E,2
2016,320368,12542,H,4
2016,320369,12542,E,2
2016,320370,12542,M,5
2016,320372,12542,E,2
2016,320374,12542,E,
2016,320376,12542,E,
2016,320388,12542,E,2
2016,320400,12542,E,
2016,320701,12542,H,
2016,320LEA,12542,A,1
2016,320LEA,12542,E,4
2016,320LEA,12542,H,7
2016,320LEA,12542,M,3
2016,320LEA,12542,T,9
2016,32A000,12542,I,
2016,32B000,12542,I,
2016,32C000,12542,I,
2016,32D000,12542,A,
2016,32H000,12542,I,
2016,32K000,12542,I,
2016,32L000,12542,A,
2016,32M000,12542,I,
2016,32N000,12542,H,
2016,32P000,12542,I,
2016,32Q000,12542,E,
2016,32R000,12542,E,
2016,32S000,12542,M,
2016,330304,12542,E,5
2016,330308,12542,E,12
2016,330312,12542,E,2
2016,330326,12542,H,1
2016,330328,12542,H,2
2016,330332,12542,M,
2016,330334,12542,E,2
2016,330340,12542,M,1
2016,330344,12542,M,1
2016,330348,12542,M,
2016,330350,12542,H,7
2016,330354,12542,E,3
2016,330358,12542,H,4
2016,330360,12542,I,2
2016,330LEA,12542,E,5
2016,330LEA,12542,H,4
2016,330LEA,12542,I,2
2016,330LEA,12542,M,1
2016,330LEA,12542,T,
2016,33A000,12542,A,
2016,340308,12542,E,
2016,340311,12542,H,3
2016,340314,12542,E,2
2016,340320,12542,E,5
2016,340326,12542,E,9
2016,340330,12542,H,4
2016,340332,12542,H,18
2016,340334,12542,E,3
2016,340336,12542,H,
2016,340344,12542,E,3
2016,340348,12542,E,6
2016,340350,12542,M,2
2016,340351,12542,E,4
2016,340354,12542,I,2
2016,340362,12542,H,1
2016,340364,12542,H,17
2016,340366,12542,M,7
2016,340368,12542,E,3
2016,340372,12542,M,2
2016,340376,12542,E,1
2016,340380,12542,E,1
2016,340382,12542,H,6
2016,340384,12542,E,1
2016,340385,12542,T,1
2016,340390,12542,E,2
2016,340392,12542,M,4
2016,340398,12542,A,
2016,340400,12542,E,5
2016,340403,12542,E,1
2016,340406,12542,M,9
2016,340416,12542,E,7
2016,340420,12542,M,4
2016,340424,12542,E,2
2016,340426,12542,E,8
2016,340427,12542,A,1
2016,340428,12542,E,2
2016,340430,12542,E,2
2016,340432,12542,E,2
2016,340436,12542,M,1
2016,340440,12542,E,9
2016,340442,12542,M,9
2016,340446,12542,H,
2016,340447,12542,E,1
2016,340448,12542,E,3
2016,340452,12542,M,3
2016,340453,12542,E,2
2016,340454,12542,H,11
2016,340457,12542,E,5
2016,340460,12542,H,9
2016,340462,12542,E,1
2016,340464,12542,M,3
2016,340472,12542,E,4
2016,340476,12542,E,2
2016,340480,12542,T,4
2016,340486,12542,H,6
2016,340488,12542,T,2
2016,340490,12542,E,2
2016,340492,12542,M,1
2016,340494,12542,E,4
2016,340495,12542,H,18
2016,340496,12542,H,4
2016,340504,12542,E,2
2016,340508,12542,E,1
2016,340512,12542,E,8
2016,340514,12542,E,2
2016,340516,12542,M,6
2016,340520,12542,E,4
2016,340528,12542,E,1
2016,340530,12542,E,4
2016,340531,12542,E,2
2016,340532,12542,E,4
2016,340536,12542,E,9
2016,340540,12542,E,7
2016,340542,12542,H,6
2016,340544,12542,M,6
2016,340548,12542,E,2
2016,340556,12542,H,20
2016,340560,12542,E,8
2016,340564,12542,M,6
2016,340568,12542,T,
2016,340LEA,12542,A,1
2016,340LEA,12542,E,4
2016,340LEA,12542,H,9
2016,340LEA,12542,I,2
2016,340LEA,12542,M,5
2016,340LEA,12542,T,2
2016,34B000,12542,A,
2016,34D000,12542,A,
2016,34F000,12542,I,
2016,34G000,12542,I,
2016,34H000,12542,A,
2016,350304,12542,E,2
2016,350308,12542,H,5
2016,350310,12542,M,4
2016,350312,12542,M,4
2016,350316,12542,E,3
2016,350317,12542,H,
2016,350318,12542,E,4
2016,350321,12542,H,8
2016,350324,12542,M,1
2016,350330,12542,E,3
2016,350331,12542,E,1
2016,350332,12542,E,2
2016,350336,12542,H,4
2016,350338,12542,M,0
2016,350339,12542,E,4
2016,350340,12542,E,8
2016,350LEA,12542,E,3
2016,350LEA,12542,H,6
2016,350LEA,12542,M,2
2016,35A000,12542,I,
2016,35B000,12542,E,
2016,360310,12542,H,9
2016,360320,12542,E,8
2016,360324,12542,M,2
2016,360332,12542,E,2
2016,360336,12542,H,2
2016,360337,12542,H,4
2016,360338,12542,E,4
2016,360339,12542,E,1
2016,360340,12542,E,6
2016,360344,12542,E,1
2016,360348,12542,E,3
2016,360352,12542,E,3
2016,360360,12542,H,4
2016,360364,12542,E,5
2016,360372,12542,T,
2016,360376,12542,E,3
2016,360378,12542,H,10
2016,360380,12542,M,6
2016,360390,12542,H,7
2016,360392,12542,E,1
2016,360394,12542,A,3
2016,360396,12542,H,9
2016,360400,12542,E,5
2016,360408,12542,M,4
2016,360416,12542,E,4
2016,360418,12542,H,12
2016,360426,12542,M,4
2016,360428,12542,H,4
2016,360430,12542,E,2
2016,360431,12542,M,5
2016,360432,12542,E,3
2016,360436,12542,M,
2016,360438,12542,E,2
2016,360440,12542,E,6
2016,360448,12542,E,4
2016,360456,12542,M,4
2016,360460,12542,E,1
2016,360464,12542,E,4
2016,360468,12542,E,5
2016,360470,12542,H,5
2016,360478,12542,E,6
2016,360480,12542,E,2
2016,360482,12542,E,9
2016,360488,12542,E,2
2016,360490,12542,E,5
2016,360492,12542,E,1
