year,agency_code,lp_school,rlp_school,clpc_school,lp_num,lp_den,lp_pct,lp_district
2018,60J000,N,N,N,,,,
2018,60K000,Y,N,Y,,,,
2018,60L000,Y,N,N,,,,
2018,60M000,N,N,N,,,,
2018,60N000,Y,N,Y,,,,
2018,60P000,N,N,Y,,,,
2018,60Q000,N,N,N,,,,
2018,60S000,N,N,N,,,,
2018,60U000,N,N,N,,,,
2018,60V000,Y,N,Y,,,,
2018,60Y000,N,N,N,,,,
2018,610302,N,N,N,,,,
2018,610310,N,N,N,,,,
2018,610320,N,N,N,,,,
2018,610322,N,N,N,,,,
2018,610326,N,N,N,,,,
2018,610332,N,N,N,,,,
2018,610334,N,N,N,,,,
2018,610LEA,,,,0,6,0.0,N
2018,61J000,N,N,N,,,,
2018,61K000,Y,N,Y,,,,
2018,61L000,N,N,N,,,,
2018,61M000,N,N,N,,,,
2018,61N000,N,N,N,,,,
2018,61P000,N,N,N,,,,
2018,61Q000,N,N,N,,,,
2018,61R000,N,N,N,,,,
2018,61S000,N,N,N,,,,
2018,61T000,N,N,N,,,,
2018,61U000,Y,N,N,,,,
2018,620310,N,N,N,,,,
2018,620312,N,N,N,,,,
2018,620314,N,Y,N,,,,
2018,620316,N,N,N,,,,
2018,620318,N,N,N,,,,
2018,620324,N,N,N,,,,
2018,620330,N,N,N,,,,
2018,620334,N,N,N,,,,
2018,620336,N,N,N,,,,
2018,620339,Y,Y,N,,,,
2018,620340,N,N,N,,,,
2018,620350,N,N,N,,,,
2018,620LEA,,,,1,10,10.0,N
2018,630304,N,N,N,,,,
2018,630308,N,Y,N,,,,
2018,630312,N,N,N,,,,
2018,630316,N,N,N,,,,
2018,630317,N,N,N,,,,
2018,630320,N,N,N,,,,
2018,630324,N,N,N,,,,
2018,630328,N,N,N,,,,
2018,630330,N,N,N,,,,
2018,630331,N,N,N,,,,
2018,630332,N,N,N,,,,
2018,630336,N,N,N,,,,
2018,630342,N,N,N,,,,
2018,630348,Y,Y,N,,,,
2018,630350,Y,Y,N,,,,
2018,630352,N,N,N,,,,
2018,630356,N,N,N,,,,
2018,630360,N,N,N,,,,
2018,630364,N,N,N,,,,
2018,630368,N,N,N,,,,
2018,630373,N,N,N,,,,
2018,630374,N,N,N,,,,
2018,630376,N,N,N,,,,
2018,630LEA,,,,2,20,10.0,N
2018,63A000,N,N,N,,,,
2018,63B000,N,N,N,,,,
2018,640302,N,N,N,,,,
2018,640304,N,N,N,,,,
2018,640306,Y,Y,N,,,,
2018,640308,Y,Y,N,,,,
2018,640316,Y,Y,N,,,,
2018,640320,Y,Y,N,,,,
2018,640324,N,N,N,,,,
2018,640326,Y,Y,N,,,,
2018,640328,Y,Y,N,,,,
2018,640329,Y,Y,N,,,,
2018,640332,Y,Y,N,,,,
2018,640334,Y,Y,N,,,,
2018,640335,Y,Y,N,,,,
2018,640336,Y,Y,N,,,,
2018,640340,N,N,N,,,,
2018,640346,N,Y,N,,,,
2018,640347,N,N,N,,,,
2018,640348,N,N,N,,,,
2018,640350,N,N,N,,,,
2018,640358,N,Y,N,,,,
2018,640360,N,N,N,,,,
2018,640361,N,N,N,,,,
2018,640362,N,N,N,,,,
2018,640364,N,N,N,,,,
2018,640376,Y,Y,N,,,,
2018,640384,Y,N,N,,,,
2018,640396,Y,Y,N,,,,
2018,640400,N,N,N,,,,
2018,640LEA,,,,14,24,58.3,Y
2018,64A000,Y,N,Y,,,,
2018,650304,N,N,N,,,,
2018,650308,N,N,N,,,,
2018,650309,N,N,N,,,,
2018,650310,N,N,N,,,,
2018,650312,Y,Y,N,,,,
2018,650316,N,N,N,,,,
2018,650323,N,N,N,,,,
2018,650324,N,Y,N,,,,
2018,650325,N,N,N,,,,
2018,650326,N,N,N,,,,
2018,650327,N,N,N,,,,
2018,650328,Y,Y,N,,,,
2018,650332,N,Y,N,,,,
2018,650338,N,N,N,,,,
2018,650339,N,N,N,,,,
2018,650340,N,N,N,,,,
2018,650341,N,N,N,,,,
2018,650342,N,N,N,,,,
2018,650343,N,N,N,,,,
2018,650345,N,N,N,,,,
2018,650346,N,N,N,,,,
2018,650348,N,N,N,,,,
2018,650350,N,N,N,,,,
2018,650351,N,N,N,,,,
2018,650352,N,N,N,,,,
2018,650353,N,N,N,,,,
2018,650354,N,N,N,,,,
2018,650355,N,N,N,,,,
2018,650356,N,N,N,,,,
2018,650362,N,N,N,,,,
2018,650364,N,N,N,,,,
2018,650366,N,N,N,,,,
2018,650368,N,N,N,,,,
2018,650380,N,N,N,,,,
2018,650384,Y,Y,N,,,,
2018,650392,Y,Y,N,,,,
2018,650394,N,N,N,,,,
2018,650395,N,N,N,,,,
2018,650400,N,N,N,,,,
2018,650404,Y,Y,N,,,,
2018,650408,N,N,N,,,,
2018,650409,Y,Y,N,,,,
2018,650420,N,N,N,,,,
2018,650LEA,,,,6,39,15.4,N
2018,65A000,N,N,N,,,,
2018,65B000,Y,N,Y,,,,
2018,65C000,Y,N,Y,,,,
2018,65D000,N,N,N,,,,
2018,65F000,Y,N,N,,,,
2018,65G000,Y,N,Y,,,,
2018,660306,Y,N,N,,,,
2018,660308,Y,Y,N,,,,
2018,660320,Y,Y,N,,,,
2018,660325,Y,Y,N,,,,
2018,660336,Y,Y,N,,,,
2018,660360,Y,Y,N,,,,
2018,660400,N,N,N,,,,
2018,660LEA,,,,6,7,85.7,Y
2018,66A000,N,N,N,,,,
2018,670300,N,N,N,,,,
2018,670304,N,N,N,,,,
2018,670308,Y,Y,N,,,,
2018,670310,N,N,N,,,,
2018,670312,Y,Y,N,,,,
2018,670314,N,N,N,,,,
2018,670318,N,N,N,,,,
2018,670320,N,N,N,,,,
2018,670321,N,N,N,,,,
2018,670322,N,N,N,,,,
2018,670323,N,N,N,,,,
2018,670324,N,N,N,,,,
2018,670325,N,N,N,,,,
2018,670329,N,N,N,,,,
2018,670330,N,N,N,,,,
2018,670331,N,N,N,,,,
2018,670332,N,N,N,,,,
2018,670333,N,N,N,,,,
2018,670335,N,N,N,,,,
2018,670336,N,N,N,,,,
2018,670337,N,N,N,,,,
2018,670338,N,N,N,,,,
2018,670339,N,N,N,,,,
2018,670340,N,N,N,,,,
2018,670341,Y,N,N,,,,
2018,670342,N,N,N,,,,
2018,670343,N,N,N,,,,
2018,670344,N,N,N,,,,
2018,670345,N,N,N,,,,
2018,670346,N,N,N,,,,
2018,670347,N,N,N,,,,
2018,670350,N,N,N,,,,
2018,670351,N,N,N,,,,
2018,670352,N,N,N,,,,
2018,670356,N,N,N,,,,
2018,670364,N,N,N,,,,
2018,670LEA,,,,3,35,8.6,N
2018,67B000,Y,N,Y,,,,
2018,680304,N,N,N,,,,
2018,680308,N,N,N,,,,
2018,680310,N,N,N,,,,
2018,680312,Y,N,N,,,,
2018,680316,N,N,N,,,,
2018,680324,N,N,N,,,,
2018,680327,N,N,N,,,,
2018,680328,N,N,N,,,,
2018,680329,N,N,N,,,,
2018,680330,N,N,N,,,,
2018,680332,N,N,N,,,,
2018,680335,N,N,N,,,,
2018,680336,N,N,N,,,,
2018,680LEA,,,,1,12,8.3,N
2018,681300,N,N,N,,,,
2018,681304,N,N,N,,,,
2018,681305,N,N,N,,,,
2018,681308,N,N,N,,,,
2018,681309,N,N,N,,,,
2018,681310,N,N,N,,,,
2018,681311,N,N,N,,,,
2018,681312,N,N,N,,,,
2018,681314,N,N,N,,,,
2018,681316,N,N,N,,,,
2018,681320,N,N,N,,,,
2018,681322,N,N,N,,,,
2018,681324,N,N,N,,,,
2018,681326,N,N,N,,,,
2018,681328,N,N,N,,,,
2018,681330,N,N,N,,,,
2018,681332,N,N,N,,,,
2018,681334,N,N,N,,,,
2018,681336,N,N,N,,,,
2018,681338,N,N,N,,,,
2018,681LEA,,,,0,18,0.0,N
2018,68A000,N,N,N,,,,
2018,68C000,N,N,N,,,,
2018,690312,Y,N,N,,,,
2018,690316,N,N,N,,,,
2018,690320,N,N,N,,,,
2018,690324,N,N,N,,,,
2018,690LEA,,,,1,3,33.3,N
2018,69A000,N,N,N,,,,
2018,700306,N,N,N,,,,
2018,700308,Y,Y,N,,,,
2018,700310,N,N,N,,,,
2018,700314,N,N,N,,,,
2018,700316,N,N,N,,,,
2018,700317,N,N,N,,,,
2018,700318,Y,Y,N,,,,
2018,700319,N,N,N,,,,
2018,700320,Y,Y,N,,,,
2018,700322,N,Y,N,,,,
2018,700324,N,N,N,,,,
2018,700325,N,N,N,,,,
2018,700328,N,N,N,,,,
2018,700LEA,,,,3,12,25.0,N
2018,70A000,N,N,N,,,,
2018,710312,N,N,N,,,,
2018,710316,N,N,N,,,,
2018,710318,N,N,N,,,,
2018,710320,N,N,N,,,,
2018,710321,N,N,N,,,,
2018,710323,N,N,N,,,,
2018,710324,N,N,N,,,,
2018,710326,N,N,N,,,,
2018,710327,N,N,N,,,,
2018,710328,N,N,N,,,,
2018,710332,Y,N,N,,,,
2018,710342,N,N,N,,,,
2018,710344,N,N,N,,,,
2018,710346,N,N,N,,,,
2018,710347,N,N,N,,,,
2018,710348,Y,Y,N,,,,
2018,710LEA,,,,2,16,12.5,N
2018,720304,N,N,N,,,,
2018,720312,N,N,N,,,,
2018,720316,N,N,N,,,,
2018,720320,N,N,N,,,,
2018,720LEA,,,,0,3,0.0,N
2018,730332,N,N,N,,,,
2018,730334,N,N,N,,,,
2018,730340,N,N,N,,,,
2018,730344,Y,Y,N,,,,
2018,730348,N,N,N,,,,
2018,730350,N,N,N,,,,
2018,730352,N,N,N,,,,
2018,730354,N,N,N,,,,
2018,730356,Y,Y,N,,,,
2018,730360,N,N,N,,,,
2018,730368,N,N,N,,,,
2018,730LEA,,,,2,11,18.2,N
2018,73A000,N,N,N,,,,
2018,73B000,N,N,N,,,,
2018,740302,N,N,N,,,,
2018,740304,N,N,N,,,,
2018,740308,Y,Y,N,,,,
2018,740309,N,N,N,,,,
2018,740310,Y,Y,N,,,,
2018,740320,N,Y,N,,,,
2018,740324,Y,Y,N,,,,
2018,740330,Y,Y,N,,,,
2018,740332,N,N,N,,,,
2018,740333,N,N,N,,,,
2018,740334,N,Y,N,,,,
2018,740336,N,N,N,,,,
2018,740337,Y,Y,N,,,,
2018,740338,Y,N,N,,,,
2018,740340,Y,N,N,,,,
2018,740344,N,N,N,,,,
2018,740352,N,Y,N,,,,
2018,740358,N,N,N,,,,
2018,740360,N,N,N,,,,
2018,740362,N,N,N,,,,
2018,740366,N,N,N,,,,
2018,740368,N,Y,N,,,,
2018,740374,N,N,N,,,,
2018,740375,Y,Y,N,,,,
2018,740376,N,N,N,,,,
2018,740378,N,N,N,,,,
2018,740379,N,N,N,,,,
2018,740380,N,N,N,,,,
2018,740386,N,N,N,,,,
2018,740388,N,N,N,,,,
2018,740390,Y,Y,N,,,,
2018,740396,N,N,N,,,,
2018,740400,Y,Y,N,,,,
2018,740402,Y,Y,N,,,,
2018,740404,N,N,N,,,,
2018,740406,N,N,N,,,,
2018,740500,N,N,N,,,,
2018,740LEA,,,,11,34,32.4,N
2018,74B000,Y,N,Y,,,,
2018,74C000,N,N,N,,,,
2018,74Z000,Y,N,N,,,,
2018,750304,N,N,N,,,,
2018,750314,N,N,N,,,,
2018,750317,N,N,N,,,,
2018,750318,N,N,N,,,,
2018,750319,N,N,N,,,,
2018,750320,N,N,N,,,,
2018,750328,N,N,N,,,,
2018,750LEA,,,,0,7,0.0,N
2018,760304,N,N,N,,,,
2018,760308,N,N,N,,,,
2018,760316,N,N,N,,,,
2018,760318,N,N,N,,,,
2018,760320,N,N,N,,,,
2018,760324,N,N,N,,,,
2018,760328,N,N,N,,,,
2018,760329,N,N,N,,,,
2018,760330,N,N,N,,,,
2018,760331,N,N,N,,,,
2018,760332,Y,Y,N,,,,
2018,760336,N,N,N,,,,
2018,760338,N,N,N,,,,
2018,760339,N,N,N,,,,
2018,760340,N,N,N,,,,
2018,760344,N,N,N,,,,
2018,760348,N,N,N,,,,
2018,760352,N,N,N,,,,
2018,760354,N,N,N,,,,
2018,760356,N,N,N,,,,
2018,760357,Y,Y,N,,,,
2018,760358,N,N,N,,,,
2018,760359,N,N,N,,,,
2018,760360,N,N,N,,,,
2018,760364,N,N,N,,,,
2018,760368,N,N,N,,,,
2018,760376,N,N,N,,,,
2018,760378,N,N,N,,,,
2018,760380,N,N,N,,,,
2018,760382,Y,Y,N,,,,
2018,760388,N,N,N,,,,
2018,760LEA,,,,3,31,9.7,N
2018,761304,N,N,N,,,,
2018,761308,N,N,N,,,,
2018,761312,N,N,N,,,,
2018,761320,N,N,N,,,,
2018,761321,Y,Y,N,,,,
2018,761328,N,N,N,,,,
2018,761332,N,N,N,,,,
2018,761336,N,N,N,,,,
2018,761LEA,,,,1,8,12.5,N
2018,76A000,N,N,N,,,,
2018,770310,N,N,N,,,,
2018,770316,N,N,N,,,,
2018,770318,N,N,N,,,,
2018,770328,N,N,N,,,,
2018,770340,N,N,N,,,,
2018,770342,N,N,N,,,,
2018,770344,N,N,N,,,,
2018,770346,Y,Y,N,,,,
2018,770348,N,N,N,,,,
2018,770349,N,N,N,,,,
2018,770351,N,N,N,,,,
2018,770360,N,N,N,,,,
2018,770364,Y,Y,N,,,,
2018,770368,N,N,N,,,,
2018,770370,N,N,N,,,,
2018,770LEA,,,,2,14,14.3,N
2018,780320,Y,Y,N,,,,
2018,780322,N,N,N,,,,
2018,780324,Y,Y,N,,,,
2018,780325,N,N,N,,,,
2018,780326,N,N,N,,,,
2018,780328,N,N,N,,,,
2018,780329,Y,Y,N,,,,
2018,780330,Y,Y,N,,,,
2018,780331,N,N,N,,,,
2018,780336,N,Y,N,,,,
2018,780340,N,Y,N,,,,
2018,780341,Y,Y,N,,,,
2018,780342,N,N,N,,,,
2018,780344,Y,Y,N,,,,
2018,780352,Y,Y,N,,,,
2018,780356,N,N,N,,,,
2018,780360,Y,Y,N,,,,
2018,780364,N,N,N,,,,
2018,780368,N,N,N,,,,
2018,780374,Y,Y,N,,,,
2018,780376,Y,Y,N,,,,
2018,780384,Y,Y,N,,,,
2018,780385,N,N,N,,,,
2018,780390,Y,Y,N,,,,
2018,780391,N,N,N,,,,
2018,780392,N,Y,N,,,,
2018,780393,N,N,N,,,,
2018,780394,N,Y,N,,,,
2018,780396,Y,Y,N,,,,
2018,780398,N,N,N,,,,
2018,780400,Y,Y,N,,,,
2018,780401,N,N,N,,,,
2018,780402,Y,Y,N,,,,
2018,780403,N,N,N,,,,
2018,780407,N,N,N,,,,
2018,780408,Y,Y,N,,,,
2018,780410,Y,Y,N,,,,
2018,780412,N,Y,N,,,,
2018,780416,N,Y,N,,,,
2018,780417,N,Y,N,,,,
2018,780418,N,N,N,,,,
2018,780420,N,N,N,,,,
2018,780LEA,,,,17,41,41.5,N
2018,78A000,N,N,N,,,,
2018,78B000,N,N,N,,,,
2018,790302,N,N,N,,,,
2018,790310,N,N,N,,,,
2018,790314,N,N,N,,,,
2018,790318,N,N,N,,,,
2018,790322,Y,Y,N,,,,
2018,790327,N,N,N,,,,
2018,790330,N,N,N,,,,
2018,790334,N,N,N,,,,
2018,790344,N,N,N,,,,
2018,790347,N,N,N,,,,
2018,790350,N,N,N,,,,
2018,790354,N,N,N,,,,
2018,790358,Y,Y,N,,,,
2018,790362,N,N,N,,,,
2018,790366,N,N,N,,,,
2018,790374,Y,Y,N,,,,
2018,790378,N,N,N,,,,
2018,790379,N,N,N,,,,
2018,790380,N,N,N,,,,
2018,790386,N,N,N,,,,
2018,790390,N,N,N,,,,
2018,790392,N,N,N,,,,
2018,790394,N,N,N,,,,
2018,790398,N,N,N,,,,
2018,790402,N,N,N,,,,
2018,790LEA,,,,3,24,12.5,N
2018,79A000,N,N,N,,,,
2018,800308,N,N,N,,,,
2018,800312,N,N,N,,,,
2018,800314,Y,Y,N,,,,
2018,800315,Y,Y,N,,,,
2018,800316,N,Y,N,,,,
2018,800320,N,N,N,,,,
2018,800324,N,N,N,,,,
2018,800328,Y,Y,N,,,,
2018,800340,N,N,N,,,,
2018,800346,Y,Y,N,,,,
2018,800347,N,N,N,,,,
2018,800348,N,N,N,,,,
2018,800352,N,N,N,,,,
2018,800356,N,N,N,,,,
2018,800358,Y,Y,N,,,,
2018,800359,Y,Y,N,,,,
2018,800360,Y,Y,N,,,,
2018,800361,N,N,N,,,,
2018,800362,Y,Y,N,,,,
2018,800363,Y,Y,N,,,,
2018,800364,N,N,N,,,,
2018,800366,N,N,N,,,,
2018,800368,N,N,N,,,,
2018,800372,N,N,N,,,,
2018,800373,Y,Y,N,,,,
2018,800376,Y,Y,N,,,,
2018,800377,Y,N,N,,,,
2018,800392,N,N,N,,,,
2018,800394,N,N,N,,,,
2018,800396,N,N,N,,,,
2018,800398,Y,Y,N,,,,
2018,800400,N,N,N,,,,
2018,800408,N,N,N,,,,
2018,800410,Y,Y,N,,,,
2018,800412,N,N,N,,,,
2018,800LEA,,,,14,34,41.2,N
2018,810324,N,N,N,,,,
2018,810326,N,N,N,,,,
2018,810328,N,N,N,,,,
2018,810336,N,N,N,,,,
2018,810340,N,N,N,,,,
2018,810342,N,Y,N,,,,
2018,810344,N,N,N,,,,
2018,810350,N,N,N,,,,
2018,810360,N,N,N,,,,
2018,810364,N,N,N,,,,
2018,810370,N,N,N,,,,
2018,810378,N,N,N,,,,
2018,810384,N,N,N,,,,
2018,810385,N,N,N,,,,
2018,810386,N,N,N,,,,
2018,810388,N,N,N,,,,
2018,810396,N,N,N,,,,
2018,810400,N,N,N,,,,
2018,810LEA,,,,0,17,0.0,N
2018,81A000,N,N,N,,,,
2018,81B000,N,N,N,,,,
2018,820312,N,N,N,,,,
2018,820320,N,N,N,,,,
2018,820324,N,N,N,,,,
2018,820340,N,N,N,,,,
2018,820346,N,N,N,,,,
2018,820347,N,N,N,,,,
2018,820348,N,N,N,,,,
2018,820349,N,N,N,,,,
2018,820350,N,N,N,,,,
2018,820352,N,N,N,,,,
2018,820354,N,N,N,,,,
2018,820364,N,N,N,,,,
2018,820370,N,N,N,,,,
2018,820372,N,N,N,,,,
2018,820376,N,N,N,,,,
2018,820384,N,N,N,,,,
2018,820385,N,N,N,,,,
2018,820388,N,N,N,,,,
2018,820LEA,,,,0,18,0.0,N
2018,821304,N,N,N,,,,
2018,821308,N,N,N,,,,
2018,821316,N,N,N,,,,
2018,821320,N,N,N,,,,
2018,821330,N,N,N,,,,
2018,821LEA,,,,0,4,0.0,N
2018,830304,N,N,N,,,,
2018,830312,Y,N,N,,,,
2018,830316,N,N,N,,,,
2018,830320,Y,Y,N,,,,
2018,830328,N,N,N,,,,
2018,830336,Y,Y,N,,,,
2018,830343,N,N,N,,,,
2018,830348,N,N,N,,,,
2018,830349,N,N,N,,,,
2018,830356,Y,N,N,,,,
2018,830360,N,N,N,,,,
2018,830364,Y,Y,N,,,,
2018,830LEA,,,,5,11,45.5,N
2018,840302,N,N,N,,,,
2018,840303,Y,Y,N,,,,
2018,840304,N,N,N,,,,
2018,840308,N,N,N,,,,
2018,840310,N,N,N,,,,
2018,840312,Y,N,N,,,,
2018,840316,N,Y,N,,,,
2018,840320,N,N,N,,,,
2018,840324,Y,N,N,,,,
2018,840328,N,N,N,,,,
2018,840332,N,N,N,,,,
2018,840336,Y,N,N,,,,
2018,840342,Y,N,N,,,,
2018,840344,N,N,N,,,,
2018,840350,N,N,N,,,,
2018,840356,N,N,N,,,,
2018,840358,Y,N,N,,,,
2018,840360,N,N,N,,,,
2018,840361,N,N,N,,,,
2018,840368,N,N,N,,,,
2018,840370,N,N,N,,,,
2018,840LEA,,,,6,20,30.0,N
2018,84B000,N,N,N,,,,
2018,850304,N,N,N,,,,
2018,850312,N,N,N,,,,
2018,850314,N,N,N,,,,
2018,850316,N,N,N,,,,
2018,850320,N,N,N,,,,
2018,850324,N,N,N,,,,
2018,850328,N,N,N,,,,
2018,850332,N,N,N,,,,
2018,850336,N,N,N,,,,
2018,850338,N,N,N,,,,
2018,850340,N,N,N,,,,
2018,850342,N,N,N,,,,
2018,850348,N,N,N,,,,
2018,850350,N,N,N,,,,
2018,850352,N,N,N,,,,
2018,850354,N,N,N,,,,
2018,850356,N,N,N,,,,
2018,850358,N,N,N,,,,
2018,850360,N,N,N,,,,
2018,850LEA,,,,0,18,0.0,N
2018,860302,N,N,N,,,,
2018,860306,N,N,N,,,,
2018,860308,N,N,N,,,,
2018,860312,N,N,N,,,,
2018,860316,N,N,N,,,,
2018,860320,N,N,N,,,,
2018,860324,N,N,N,,,,
2018,860326,N,N,N,,,,
2018,860330,N,N,N,,,,
2018,860332,N,N,N,,,,
2018,860336,N,N,N,,,,
2018,860339,N,N,N,,,,
2018,860340,N,N,N,,,,
2018,860344,N,N,N,,,,
2018,860348,N,N,N,,,,
2018,860352,N,N,N,,,,
2018,860354,N,N,N,,,,
2018,860356,N,N,N,,,,
2018,860360,N,N,N,,,,
2018,860LEA,,,,0,19,0.0,N
2018,861304,N,N,N,,,,
2018,861308,N,N,N,,,,
2018,861312,N,N,N,,,,
2018,861LEA,,,,0,3,0.0,N
2018,862308,N,N,N,,,,
2018,862310,N,N,N,,,,
2018,862312,N,N,N,,,,
2018,862316,N,N,N,,,,
2018,862LEA,,,,0,3,0.0,N
2018,86T000,N,N,N,,,,
2018,870314,N,N,N,,,,
2018,870318,N,N,N,,,,
2018,870320,N,N,N,,,,
2018,870324,N,N,N,,,,
2018,870LEA,,,,0,4,0.0,N
2018,87A000,N,N,N,,,,
2018,880304,N,N,N,,,,
2018,880308,N,N,N,,,,
2018,880312,N,N,N,,,,
2018,880318,N,N,N,,,,
2018,880320,N,N,N,,,,
2018,880324,N,N,N,,,,
2018,880328,N,N,N,,,,
2018,880330,N,N,N,,,,
2018,880336,N,N,N,,,,
2018,880LEA,,,,0,8,0.0,N
2018,88A000,N,N,N,,,,
2018,890304,N,N,N,,,,
2018,890306,Y,Y,N,,,,
2018,890308,Y,Y,N,,,,
2018,890LEA,,,,2,3,66.7,Y
2018,900302,N,N,N,,,,
2018,900303,N,N,N,,,,
2018,900304,Y,Y,N,,,,
2018,900305,N,N,N,,,,
2018,900306,Y,Y,N,,,,
2018,900307,N,N,N,,,,
2018,900308,Y,Y,N,,,,
2018,900310,N,N,N,,,,
2018,900311,N,N,N,,,,
2018,900312,N,N,N,,,,
2018,900314,Y,Y,N,,,,
2018,900316,N,N,N,,,,
2018,900318,N,N,N,,,,
2018,900320,N,N,N,,,,
2018,900328,N,N,N,,,,
2018,900332,N,N,N,,,,
2018,900334,N,N,N,,,,
2018,900336,N,N,N,,,,
2018,900340,N,N,N,,,,
2018,900341,N,N,N,,,,
2018,900342,N,N,N,,,,
2018,900343,N,N,N,,,,
2018,900344,N,N,N,,,,
2018,900346,N,N,N,,,,
2018,900347,N,N,N,,,,
2018,900348,N,N,N,,,,
2018,900350,N,N,N,,,,
2018,900351,N,N,N,,,,
2018,900352,N,N,N,,,,
2018,900353,N,N,N,,,,
2018,900354,N,N,N,,,,
2018,900356,N,N,N,,,,
2018,900358,N,N,N,,,,
2018,900360,N,N,N,,,,
2018,900362,N,N,N,,,,
2018,900363,N,N,N,,,,
2018,900364,N,N,N,,,,
2018,900365,N,N,N,,,,
2018,900366,N,N,N,,,,
2018,900367,N,N,N,,,,
2018,900368,N,N,N,,,,
2018,900370,N,Y,N,,,,
2018,900372,N,N,N,,,,
2018,900376,N,N,N,,,,
2018,900377,N,N,N,,,,
2018,900378,N,N,N,,,,
2018,900380,N,N,N,,,,
2018,900384,N,N,N,,,,
2018,900388,N,N,N,,,,
2018,900391,N,N,N,,,,
2018,900392,N,N,N,,,,
2018,900393,N,N,N,,,,
2018,900LEA,,,,4,50,8.0,N
2018,90A000,N,N,N,,,,
2018,90B000,N,N,N,,,,
2018,90C000,N,N,N,,,,
2018,910304,N,N,N,,,,
2018,910308,N,N,N,,,,
2018,910311,N,N,N,,,,
2018,910314,N,N,N,,,,
2018,910316,Y,Y,N,,,,
2018,910320,Y,Y,N,,,,
2018,910340,Y,Y,N,,,,
2018,910346,Y,Y,N,,,,
2018,910356,N,N,N,,,,
2018,910360,N,Y,N,,,,
2018,910364,N,Y,N,,,,
2018,910368,N,N,N,,,,
2018,910370,Y,Y,N,,,,
2018,910376,N,N,N,,,,
2018,910380,N,N,N,,,,
2018,910382,N,N,N,,,,
2018,910384,N,N,N,,,,
2018,910LEA,,,,5,16,31.3,N
2018,91A000,N,N,N,,,,
2018,91B000,N,N,N,,,,
2018,920302,N,N,N,,,,
2018,920303,N,N,N,,,,
2018,920304,N,N,N,,,,
2018,920306,N,N,N,,,,
2018,920307,N,N,N,,,,
2018,920308,N,N,N,,,,
2018,920312,N,N,N,,,,
2018,920316,N,N,N,,,,
2018,920317,N,N,N,,,,
2018,920318,N,N,N,,,,
2018,920320,Y,N,N,,,,
2018,920324,N,N,N,,,,
2018,920325,N,N,N,,,,
2018,920326,N,Y,N,,,,
2018,920327,N,N,N,,,,
2018,920328,N,N,N,,,,
2018,920329,Y,Y,N,,,,
2018,920332,Y,Y,N,,,,
2018,920334,N,N,N,,,,
2018,920336,N,N,N,,,,
2018,920340,N,N,N,,,,
2018,920342,N,N,N,,,,
2018,920344,N,N,N,,,,
2018,920348,N,N,N,,,,
2018,920352,Y,Y,N,,,,
2018,920356,N,N,N,,,,
2018,920358,N,N,N,,,,
2018,920360,N,N,N,,,,
2018,920362,N,N,N,,,,
2018,920364,N,N,N,,,,
2018,920368,N,N,N,,,,
2018,920369,N,N,N,,,,
2018,920370,N,N,N,,,,
2018,920376,N,N,N,,,,
2018,920380,N,N,N,,,,
2018,920381,N,N,N,,,,
2018,920384,Y,Y,N,,,,
2018,920386,N,N,N,,,,
2018,920388,N,N,N,,,,
2018,920390,N,N,N,,,,
2018,920391,N,N,N,,,,
2018,920393,N,N,N,,,,
2018,920394,N,N,N,,,,
2018,920396,N,N,N,,,,
2018,920398,N,N,N,,,,
2018,920399,N,N,N,,,,
2018,920400,N,N,N,,,,
2018,920402,N,N,N,,,,
2018,920403,Y,Y,N,,,,
2018,920404,Y,N,N,,,,
2018,920408,Y,Y,N,,,,
2018,920410,Y,Y,N,,,,
2018,920411,N,N,N,,,,
2018,920412,N,N,N,,,,
2018,920413,Y,Y,N,,,,
2018,920414,N,N,N,,,,
2018,920415,N,N,N,,,,
2018,920416,N,N,N,,,,
2018,920417,N,N,N,,,,
2018,920420,N,N,N,,,,
2018,920424,N,N,N,,,,
2018,920428,N,N,N,,,,
2018,920436,N,N,N,,,,
2018,920438,N,N,N,,,,
2018,920439,N,N,N,,,,
2018,920440,Y,Y,N,,,,
2018,920441,N,N,N,,,,
2018,920442,N,N,N,,,,
2018,920443,N,N,N,,,,
2018,920444,N,N,N,,,,
2018,920445,N,N,N,,,,
2018,920446,Y,N,N,,,,
2018,920447,N,N,N,,,,
2018,920448,N,N,N,,,,
2018,920449,N,N,N,,,,
2018,920450,N,N,N,,,,
2018,920451,N,N,N,,,,
2018,920452,N,N,N,,,,
2018,920453,N,N,N,,,,
2018,920454,N,N,N,,,,
2018,920455,N,N,N,,,,
2018,920456,N,N,N,,,,
2018,920457,N,N,N,,,,
2018,920458,N,N,N,,,,
2018,920459,N,N,N,,,,
2018,920460,N,N,N,,,,
2018,920464,Y,N,N,,,,
2018,920466,Y,Y,N,,,,
2018,920467,N,N,N,,,,
2018,920468,N,N,N,,,,
2018,920469,N,N,N,,,,
2018,920470,N,N,N,,,,
2018,920471,N,N,N,,,,
2018,920472,N,N,N,,,,
2018,920473,N,N,N,,,,
2018,920474,N,Y,N,,,,
2018,920476,Y,Y,N,,,,
2018,920480,N,N,N,,,,
2018,920484,N,N,N,,,,
2018,920488,N,N,N,,,,
2018,920492,N,N,N,,,,
2018,920494,N,N,N,,,,
2018,920495,N,N,N,,,,
2018,920496,N,Y,N,,,,
