year,agency_code,target,subgroup,pct,masking
2018,330348,Reading Grades 3-8,BL7,95,1
2018,330348,Reading Grades 3-8,EDS,95,1
2018,330348,Reading Grades 3-8,SWD,95,1
2018,330348,Reading Grades 3-8,WH7,95,1
2018,330348,Science Grades 5&8,ALL,95,1
2018,330348,Science Grades 5&8,BL7,95,1
2018,330348,Science Grades 5&8,EDS,95,1
2018,330348,Science Grades 5&8,WH7,95,1
2018,330350,The ACT,ALL,95,1
2018,330350,The ACT,BL7,95,1
2018,330350,The ACT,EDS,95,
2018,330350,The ACT,WH7,95,1
2018,330350,High School Math,ALL,95,1
2018,330350,High School Math,BL7,95,1
2018,330350,High School Math,EDS,95,1
2018,330350,High School Math,WH7,95,1
2018,330350,English II,ALL,95,1
2018,330350,English II,BL7,95,1
2018,330350,English II,EDS,95,1
2018,330350,English II,WH7,95,1
2018,330350,Biology,ALL,95,1
2018,330350,Biology,BL7,95,1
2018,330350,Biology,EDS,95,1
2018,330350,Biology,WH7,95,1
2018,330350,ACT WorkKeys,ALL,95,1
2018,330350,ACT WorkKeys,BL7,95,1
2018,330350,ACT WorkKeys,EDS,95,1
2018,330350,ACT WorkKeys,WH7,95,1
2018,330354,Math Grades 3-8,ALL,95,1
2018,330354,Math Grades 3-8,BL7,95,1
2018,330354,Math Grades 3-8,EDS,95,1
2018,330354,Math Grades 3-8,SWD,95,1
2018,330354,Reading Grades 3-8,ALL,95,1
2018,330354,Reading Grades 3-8,BL7,95,1
2018,330354,Reading Grades 3-8,EDS,95,1
2018,330354,Reading Grades 3-8,SWD,95,1
2018,330354,Science Grades 5&8,ALL,95,1
2018,330354,Science Grades 5&8,BL7,95,1
2018,330354,Science Grades 5&8,EDS,95,1
2018,330358,The ACT,ALL,95,1
2018,330358,The ACT,BL7,95,1
2018,330358,The ACT,EDS,95,1
2018,330358,High School Math,ALL,95,1
2018,330358,High School Math,BL7,95,1
2018,330358,High School Math,EDS,95,1
2018,330358,High School Math,WH7,95,1
2018,330358,English II,ALL,95,1
2018,330358,English II,BL7,95,1
2018,330358,English II,EDS,95,1
2018,330358,Biology,ALL,95,1
2018,330358,Biology,BL7,95,1
2018,330358,Biology,EDS,95,1
2018,330358,Biology,WH7,95,1
2018,330358,ACT WorkKeys,ALL,95,1
2018,330358,ACT WorkKeys,BL7,95,1
2018,330360,Math Grades 3-8,ALL,95,1
2018,330360,Math Grades 3-8,BL7,95,1
2018,330360,Math Grades 3-8,EDS,95,1
2018,330360,Math Grades 3-8,ELS,95,1
2018,330360,Math Grades 3-8,HI7,95,1
2018,330360,Math Grades 3-8,SWD,95,1
2018,330360,Math Grades 3-8,WH7,95,1
2018,330360,Reading Grades 3-8,ALL,95,1
2018,330360,Reading Grades 3-8,BL7,95,1
2018,330360,Reading Grades 3-8,EDS,95,1
2018,330360,Reading Grades 3-8,ELS,95,1
2018,330360,Reading Grades 3-8,HI7,95,1
2018,330360,Reading Grades 3-8,SWD,95,1
2018,330360,Reading Grades 3-8,WH7,95,1
2018,330360,Science Grades 5&8,ALL,95,1
2018,330360,Science Grades 5&8,BL7,95,1
2018,330360,Science Grades 5&8,EDS,95,1
2018,330360,Science Grades 5&8,WH7,95,1
2018,33A000,The ACT,ALL,95,1
2018,33A000,Math Grades 3-8,ALL,95,1
2018,33A000,Math Grades 3-8,BL7,95,1
2018,33A000,Math Grades 3-8,EDS,95,1
2018,33A000,Math Grades 3-8,ELS,95,1
2018,33A000,Math Grades 3-8,HI7,95,1
2018,33A000,Math Grades 3-8,SWD,95,1
2018,33A000,Math Grades 3-8,WH7,95,1
2018,33A000,High School Math,ALL,95,1
2018,33A000,Reading Grades 3-8,ALL,95,1
2018,33A000,Reading Grades 3-8,BL7,95,1
2018,33A000,Reading Grades 3-8,EDS,95,1
2018,33A000,Reading Grades 3-8,ELS,95,1
2018,33A000,Reading Grades 3-8,HI7,95,1
2018,33A000,Reading Grades 3-8,SWD,95,1
2018,33A000,Reading Grades 3-8,WH7,95,1
2018,33A000,English II,ALL,95,
2018,33A000,English II,BL7,93,
2018,33A000,English II,EDS,93,
2018,33A000,Science Grades 5&8,ALL,95,1
2018,33A000,Science Grades 5&8,BL7,95,1
2018,33A000,Science Grades 5&8,EDS,95,1
2018,33A000,Science Grades 5&8,WH7,95,1
2018,33A000,Biology,ALL,95,1
2018,340308,Math Grades 3-8,ALL,95,1
2018,340308,Math Grades 3-8,BL7,95,
2018,340308,Math Grades 3-8,EDS,95,1
2018,340308,Math Grades 3-8,ELS,95,1
2018,340308,Math Grades 3-8,HI7,95,1
2018,340308,Math Grades 3-8,SWD,95,1
2018,340308,Reading Grades 3-8,ALL,95,1
2018,340308,Reading Grades 3-8,BL7,95,
2018,340308,Reading Grades 3-8,EDS,95,1
2018,340308,Reading Grades 3-8,ELS,95,1
2018,340308,Reading Grades 3-8,HI7,95,1
2018,340308,Reading Grades 3-8,SWD,95,1
2018,340308,Science Grades 5&8,ALL,95,1
2018,340308,Science Grades 5&8,BL7,95,1
2018,340308,Science Grades 5&8,EDS,95,1
2018,340311,The ACT,ALL,95,1
2018,340311,The ACT,BL7,95,1
2018,340311,The ACT,EDS,95,1
2018,340311,The ACT,HI7,95,1
2018,340311,The ACT,WH7,95,1
2018,340311,High School Math,ALL,95,1
2018,340311,High School Math,BL7,95,1
2018,340311,High School Math,EDS,95,1
2018,340311,High School Math,HI7,95,1
2018,340311,High School Math,WH7,95,1
2018,340311,English II,ALL,95,1
2018,340311,English II,BL7,95,1
2018,340311,English II,EDS,95,1
2018,340311,English II,HI7,95,1
2018,340311,English II,WH7,95,1
2018,340311,Biology,ALL,95,1
2018,340311,Biology,BL7,95,1
2018,340311,Biology,EDS,95,1
2018,340311,Biology,HI7,95,1
2018,340311,Biology,WH7,95,1
2018,340311,ACT WorkKeys,ALL,95,1
2018,340311,ACT WorkKeys,BL7,95,1
2018,340311,ACT WorkKeys,EDS,95,1
2018,340311,ACT WorkKeys,WH7,95,1
2018,340314,Math Grades 3-8,ALL,95,1
2018,340314,Math Grades 3-8,BL7,95,1
2018,340314,Math Grades 3-8,EDS,95,1
2018,340314,Math Grades 3-8,ELS,95,1
2018,340314,Math Grades 3-8,HI7,95,1
2018,340314,Math Grades 3-8,SWD,95,1
2018,340314,Reading Grades 3-8,ALL,95,1
2018,340314,Reading Grades 3-8,BL7,95,1
2018,340314,Reading Grades 3-8,EDS,95,1
2018,340314,Reading Grades 3-8,ELS,95,1
2018,340314,Reading Grades 3-8,HI7,95,1
2018,340314,Reading Grades 3-8,SWD,95,1
2018,340314,Science Grades 5&8,ALL,95,1
2018,340314,Science Grades 5&8,BL7,95,1
2018,340314,Science Grades 5&8,EDS,95,1
2018,340314,Science Grades 5&8,ELS,95,1
2018,340314,Science Grades 5&8,HI7,95,1
2018,340320,Math Grades 3-8,ALL,95,1
2018,340320,Math Grades 3-8,BL7,95,1
2018,340320,Math Grades 3-8,EDS,95,1
2018,340320,Math Grades 3-8,ELS,95,1
2018,340320,Math Grades 3-8,HI7,95,1
2018,340320,Math Grades 3-8,SWD,95,1
2018,340320,Math Grades 3-8,WH7,95,1
2018,340320,Reading Grades 3-8,ALL,95,1
2018,340320,Reading Grades 3-8,BL7,95,1
2018,340320,Reading Grades 3-8,EDS,95,1
2018,340320,Reading Grades 3-8,ELS,95,1
2018,340320,Reading Grades 3-8,HI7,95,1
2018,340320,Reading Grades 3-8,SWD,95,1
2018,340320,Reading Grades 3-8,WH7,95,1
2018,340320,Science Grades 5&8,ALL,95,1
2018,340320,Science Grades 5&8,BL7,95,1
2018,340320,Science Grades 5&8,EDS,95,1
2018,340320,Science Grades 5&8,WH7,95,1
2018,340326,Math Grades 3-8,ALL,95,1
2018,340326,Math Grades 3-8,BL7,95,1
2018,340326,Math Grades 3-8,EDS,95,1
2018,340326,Math Grades 3-8,HI7,95,1
2018,340326,Math Grades 3-8,WH7,95,1
2018,340326,Reading Grades 3-8,ALL,95,1
2018,340326,Reading Grades 3-8,BL7,95,1
2018,340326,Reading Grades 3-8,EDS,95,1
2018,340326,Reading Grades 3-8,HI7,95,1
2018,340326,Reading Grades 3-8,WH7,95,1
2018,340326,Science Grades 5&8,ALL,95,1
2018,340326,Science Grades 5&8,BL7,95,1
2018,340326,Science Grades 5&8,EDS,95,1
2018,340326,Science Grades 5&8,WH7,95,1
2018,340330,The ACT,ALL,95,1
2018,340330,The ACT,BL7,95,1
2018,340330,The ACT,EDS,95,1
2018,340330,The ACT,HI7,95,1
2018,340330,The ACT,SWD,95,1
2018,340330,High School Math,ALL,95,1
2018,340330,High School Math,BL7,95,1
2018,340330,High School Math,EDS,95,1
2018,340330,High School Math,HI7,95,1
2018,340330,English II,ALL,95,1
2018,340330,English II,BL7,95,1
2018,340330,English II,EDS,95,1
2018,340330,English II,HI7,92,
2018,340330,Biology,ALL,95,1
2018,340330,Biology,BL7,95,1
2018,340330,Biology,EDS,95,1
2018,340330,Biology,HI7,95,1
2018,340334,Math Grades 3-8,ALL,95,1
2018,340334,Math Grades 3-8,BL7,95,1
2018,340334,Math Grades 3-8,EDS,95,1
2018,340334,Math Grades 3-8,SWD,95,1
2018,340334,Math Grades 3-8,WH7,95,1
2018,340334,Reading Grades 3-8,ALL,95,1
2018,340334,Reading Grades 3-8,BL7,95,1
2018,340334,Reading Grades 3-8,EDS,95,1
2018,340334,Reading Grades 3-8,SWD,95,1
2018,340334,Reading Grades 3-8,WH7,95,1
2018,340334,Science Grades 5&8,ALL,95,1
2018,340334,Science Grades 5&8,EDS,95,1
2018,340334,Science Grades 5&8,WH7,95,1
2018,340336,English II,ALL,95,1
2018,340336,English II,SWD,95,1
2018,340348,Math Grades 3-8,ALL,95,1
2018,340348,Math Grades 3-8,EDS,95,1
2018,340348,Math Grades 3-8,HI7,95,1
2018,340348,Math Grades 3-8,SWD,95,1
2018,340348,Math Grades 3-8,WH7,95,1
2018,340348,Reading Grades 3-8,ALL,95,1
2018,340348,Reading Grades 3-8,EDS,95,1
2018,340348,Reading Grades 3-8,HI7,95,1
2018,340348,Reading Grades 3-8,SWD,95,1
2018,340348,Reading Grades 3-8,WH7,95,1
2018,340348,Science Grades 5&8,ALL,95,1
2018,340348,Science Grades 5&8,WH7,95,1
2018,340350,Math Grades 3-8,ALL,95,1
2018,340350,Math Grades 3-8,AS7,95,1
2018,340350,Math Grades 3-8,BL7,95,1
2018,340350,Math Grades 3-8,EDS,95,1
2018,340350,Math Grades 3-8,ELS,95,1
2018,340350,Math Grades 3-8,HI7,95,1
2018,340350,Math Grades 3-8,MU7,95,1
2018,340350,Math Grades 3-8,SWD,95,1
2018,340350,Math Grades 3-8,WH7,95,1
2018,340350,Reading Grades 3-8,ALL,95,1
2018,340350,Reading Grades 3-8,AS7,95,1
2018,340350,Reading Grades 3-8,BL7,95,1
2018,340350,Reading Grades 3-8,EDS,95,1
2018,340350,Reading Grades 3-8,ELS,95,1
2018,340350,Reading Grades 3-8,HI7,95,1
2018,340350,Reading Grades 3-8,MU7,95,1
2018,340350,Reading Grades 3-8,SWD,95,1
2018,340350,Reading Grades 3-8,WH7,95,1
2018,340350,Science Grades 5&8,ALL,95,1
2018,340350,Science Grades 5&8,BL7,95,1
2018,340350,Science Grades 5&8,EDS,95,1
2018,340350,Science Grades 5&8,ELS,95,1
2018,340350,Science Grades 5&8,HI7,95,1
2018,340350,Science Grades 5&8,SWD,95,1
2018,340350,Science Grades 5&8,WH7,95,1
2018,340351,Math Grades 3-8,ALL,95,1
2018,340351,Math Grades 3-8,BL7,95,1
2018,340351,Math Grades 3-8,EDS,95,1
2018,340351,Reading Grades 3-8,ALL,95,1
2018,340351,Reading Grades 3-8,BL7,95,1
2018,340351,Reading Grades 3-8,EDS,95,1
2018,340351,Science Grades 5&8,ALL,95,1
2018,340354,Math Grades 3-8,ALL,95,1
2018,340354,Math Grades 3-8,BL7,95,1
2018,340354,Math Grades 3-8,EDS,95,1
2018,340354,Math Grades 3-8,SWD,95,1
2018,340354,Math Grades 3-8,WH7,95,1
2018,340354,Reading Grades 3-8,ALL,95,1
2018,340354,Reading Grades 3-8,BL7,95,1
2018,340354,Reading Grades 3-8,EDS,95,1
2018,340354,Reading Grades 3-8,SWD,95,1
2018,340354,Reading Grades 3-8,WH7,95,1
2018,340354,Science Grades 5&8,ALL,95,1
2018,340354,Science Grades 5&8,WH7,95,1
2018,340362,The ACT,ALL,95,1
2018,340362,The ACT,WH7,95,1
2018,340362,High School Math,ALL,95,1
2018,340362,High School Math,WH7,95,1
2018,340362,English II,ALL,95,1
2018,340362,English II,WH7,95,1
2018,340362,Biology,ALL,95,1
2018,340362,Biology,WH7,95,1
2018,340364,The ACT,ALL,95,1
2018,340364,The ACT,BL7,95,1
2018,340364,The ACT,EDS,95,1
2018,340364,The ACT,HI7,95,
2018,340364,The ACT,SWD,95,1
2018,340364,The ACT,WH7,95,1
2018,340364,High School Math,ALL,95,1
2018,340364,High School Math,BL7,95,1
2018,340364,High School Math,EDS,95,1
2018,340364,High School Math,HI7,95,1
2018,340364,High School Math,SWD,95,1
2018,340364,High School Math,WH7,95,1
2018,340364,English II,ALL,95,1
2018,340364,English II,BL7,95,1
2018,340364,English II,EDS,95,1
2018,340364,English II,ELS,95,
2018,340364,English II,HI7,95,1
2018,340364,English II,SWD,95,1
2018,340364,English II,WH7,95,1
2018,340364,Biology,ALL,95,1
2018,340364,Biology,BL7,95,1
2018,340364,Biology,EDS,95,1
2018,340364,Biology,HI7,95,1
2018,340364,Biology,SWD,95,1
2018,340364,Biology,WH7,95,1
2018,340364,ACT WorkKeys,ALL,95,1
2018,340364,ACT WorkKeys,EDS,95,1
2018,340364,ACT WorkKeys,WH7,95,1
2018,340366,Math Grades 3-8,ALL,95,1
2018,340366,Math Grades 3-8,BL7,95,1
2018,340366,Math Grades 3-8,EDS,95,1
2018,340366,Math Grades 3-8,ELS,95,1
2018,340366,Math Grades 3-8,HI7,95,1
2018,340366,Math Grades 3-8,SWD,95,1
2018,340366,Math Grades 3-8,WH7,95,1
2018,340366,Reading Grades 3-8,ALL,95,1
2018,340366,Reading Grades 3-8,BL7,95,1
2018,340366,Reading Grades 3-8,EDS,95,1
2018,340366,Reading Grades 3-8,ELS,95,1
2018,340366,Reading Grades 3-8,HI7,95,1
2018,340366,Reading Grades 3-8,SWD,95,1
2018,340366,Reading Grades 3-8,WH7,95,1
2018,340366,Science Grades 5&8,ALL,95,1
2018,340366,Science Grades 5&8,BL7,95,1
2018,340366,Science Grades 5&8,EDS,95,1
2018,340366,Science Grades 5&8,ELS,95,1
2018,340366,Science Grades 5&8,HI7,95,1
2018,340366,Science Grades 5&8,SWD,95,1
2018,340366,Science Grades 5&8,WH7,95,1
2018,340368,Math Grades 3-8,ALL,95,1
2018,340368,Math Grades 3-8,BL7,95,1
2018,340368,Math Grades 3-8,EDS,95,1
2018,340368,Math Grades 3-8,ELS,95,1
2018,340368,Math Grades 3-8,HI7,95,1
2018,340368,Reading Grades 3-8,ALL,95,1
2018,340368,Reading Grades 3-8,BL7,95,1
2018,340368,Reading Grades 3-8,EDS,95,1
2018,340368,Reading Grades 3-8,ELS,95,1
2018,340368,Reading Grades 3-8,HI7,95,1
2018,340368,Science Grades 5&8,ALL,95,1
2018,340368,Science Grades 5&8,EDS,95,1
2018,340368,Science Grades 5&8,ELS,95,1
2018,340368,Science Grades 5&8,HI7,95,1
2018,340372,Math Grades 3-8,ALL,95,1
2018,340372,Math Grades 3-8,BL7,95,1
2018,340372,Math Grades 3-8,EDS,95,1
2018,340372,Math Grades 3-8,ELS,95,1
2018,340372,Math Grades 3-8,HI7,95,1
2018,340372,Math Grades 3-8,MU7,95,1
2018,340372,Math Grades 3-8,SWD,95,1
2018,340372,Math Grades 3-8,WH7,95,1
2018,340372,Reading Grades 3-8,ALL,95,1
2018,340372,Reading Grades 3-8,BL7,95,1
2018,340372,Reading Grades 3-8,EDS,95,1
2018,340372,Reading Grades 3-8,ELS,95,1
2018,340372,Reading Grades 3-8,HI7,95,1
2018,340372,Reading Grades 3-8,MU7,95,1
2018,340372,Reading Grades 3-8,SWD,95,1
2018,340372,Reading Grades 3-8,WH7,95,1
2018,340372,Science Grades 5&8,ALL,95,1
2018,340372,Science Grades 5&8,BL7,95,1
2018,340372,Science Grades 5&8,EDS,95,1
2018,340372,Science Grades 5&8,ELS,95,1
2018,340372,Science Grades 5&8,HI7,95,1
2018,340372,Science Grades 5&8,SWD,94,
2018,340372,Science Grades 5&8,WH7,95,
2018,340376,Math Grades 3-8,ALL,95,1
2018,340376,Math Grades 3-8,BL7,95,1
2018,340376,Math Grades 3-8,EDS,95,1
2018,340376,Math Grades 3-8,ELS,95,1
2018,340376,Math Grades 3-8,HI7,95,1
2018,340376,Reading Grades 3-8,ALL,95,1
2018,340376,Reading Grades 3-8,BL7,95,1
2018,340376,Reading Grades 3-8,EDS,95,1
2018,340376,Reading Grades 3-8,ELS,95,1
2018,340376,Reading Grades 3-8,HI7,95,1
2018,340376,Science Grades 5&8,ALL,95,1
2018,340376,Science Grades 5&8,EDS,95,1
2018,340376,Science Grades 5&8,ELS,95,1
2018,340376,Science Grades 5&8,HI7,95,1
2018,340380,Math Grades 3-8,ALL,95,1
2018,340380,Math Grades 3-8,BL7,95,1
2018,340380,Math Grades 3-8,EDS,95,1
2018,340380,Math Grades 3-8,ELS,95,1
2018,340380,Math Grades 3-8,HI7,95,1
2018,340380,Math Grades 3-8,SWD,95,1
2018,340380,Reading Grades 3-8,ALL,95,1
2018,340380,Reading Grades 3-8,BL7,95,1
2018,340380,Reading Grades 3-8,EDS,95,1
2018,340380,Reading Grades 3-8,ELS,95,1
2018,340380,Reading Grades 3-8,HI7,95,1
2018,340380,Reading Grades 3-8,SWD,95,1
2018,340380,Science Grades 5&8,ALL,95,1
2018,340380,Science Grades 5&8,BL7,95,1
2018,340380,Science Grades 5&8,EDS,95,1
2018,340380,Science Grades 5&8,ELS,95,1
2018,340380,Science Grades 5&8,HI7,95,1
2018,340382,The ACT,ALL,95,
2018,340382,The ACT,BL7,95,1
2018,340382,The ACT,EDS,94,
2018,340382,The ACT,ELS,91,
2018,340382,The ACT,HI7,92,
2018,340382,The ACT,SWD,95,1
2018,340382,The ACT,WH7,95,1
2018,340382,High School Math,ALL,95,1
2018,340382,High School Math,BL7,95,1
2018,340382,High School Math,EDS,95,1
2018,340382,High School Math,ELS,95,1
2018,340382,High School Math,HI7,95,1
2018,340382,High School Math,SWD,95,1
2018,340382,High School Math,WH7,95,1
2018,340382,English II,ALL,95,1
2018,340382,English II,BL7,95,1
2018,340382,English II,EDS,95,1
2018,340382,English II,ELS,91,
2018,340382,English II,HI7,95,
2018,340382,English II,SWD,95,
2018,340382,English II,WH7,95,1
2018,340382,Biology,ALL,95,1
2018,340382,Biology,BL7,95,1
2018,340382,Biology,EDS,95,1
2018,340382,Biology,ELS,95,
2018,340382,Biology,HI7,95,1
2018,340382,Biology,SWD,95,1
2018,340382,Biology,WH7,95,1
2018,340382,ACT WorkKeys,ALL,95,1
2018,340382,ACT WorkKeys,EDS,95,
2018,340384,Math Grades 3-8,ALL,95,1
2018,340384,Math Grades 3-8,BL7,95,1
2018,340384,Math Grades 3-8,EDS,95,1
2018,340384,Math Grades 3-8,ELS,95,1
2018,340384,Math Grades 3-8,HI7,95,1
2018,340384,Math Grades 3-8,SWD,95,1
2018,340384,Reading Grades 3-8,ALL,95,1
2018,340384,Reading Grades 3-8,BL7,95,1
2018,340384,Reading Grades 3-8,EDS,95,1
2018,340384,Reading Grades 3-8,ELS,95,1
2018,340384,Reading Grades 3-8,HI7,95,1
2018,340384,Reading Grades 3-8,SWD,95,1
2018,340384,Science Grades 5&8,ALL,95,1
2018,340384,Science Grades 5&8,BL7,95,1
2018,340384,Science Grades 5&8,EDS,95,1
2018,340384,Science Grades 5&8,ELS,95,1
2018,340384,Science Grades 5&8,HI7,95,1
2018,340385,Math Grades 3-8,ALL,82,
2018,340385,Math Grades 3-8,BL7,84,
2018,340385,Math Grades 3-8,EDS,82,
2018,340385,Reading Grades 3-8,ALL,85,
2018,340385,Reading Grades 3-8,BL7,87,
2018,340385,Reading Grades 3-8,EDS,82,
2018,340385,Science Grades 5&8,ALL,81,
2018,340390,Math Grades 3-8,ALL,95,1
2018,340390,Math Grades 3-8,BL7,95,1
2018,340390,Math Grades 3-8,EDS,95,1
2018,340390,Math Grades 3-8,ELS,95,1
2018,340390,Math Grades 3-8,HI7,95,1
2018,340390,Math Grades 3-8,SWD,95,1
2018,340390,Reading Grades 3-8,ALL,95,1
2018,340390,Reading Grades 3-8,BL7,95,1
2018,340390,Reading Grades 3-8,EDS,95,1
2018,340390,Reading Grades 3-8,ELS,95,1
2018,340390,Reading Grades 3-8,HI7,95,1
2018,340390,Reading Grades 3-8,SWD,95,1
2018,340390,Science Grades 5&8,ALL,95,1
2018,340390,Science Grades 5&8,EDS,95,1
2018,340390,Science Grades 5&8,ELS,95,1
2018,340390,Science Grades 5&8,HI7,95,1
2018,340392,Math Grades 3-8,ALL,95,1
2018,340392,Math Grades 3-8,AS7,95,1
2018,340392,Math Grades 3-8,BL7,95,1
2018,340392,Math Grades 3-8,EDS,95,1
2018,340392,Math Grades 3-8,ELS,95,1
2018,340392,Math Grades 3-8,HI7,95,1
2018,340392,Math Grades 3-8,SWD,95,1
2018,340392,Math Grades 3-8,WH7,95,1
2018,340392,Reading Grades 3-8,ALL,95,1
2018,340392,Reading Grades 3-8,AS7,95,1
2018,340392,Reading Grades 3-8,BL7,95,1
2018,340392,Reading Grades 3-8,EDS,95,1
2018,340392,Reading Grades 3-8,ELS,95,1
2018,340392,Reading Grades 3-8,HI7,95,1
2018,340392,Reading Grades 3-8,SWD,95,1
2018,340392,Reading Grades 3-8,WH7,95,1
2018,340392,Science Grades 5&8,ALL,95,1
2018,340392,Science Grades 5&8,BL7,95,1
2018,340392,Science Grades 5&8,EDS,95,1
2018,340392,Science Grades 5&8,HI7,95,1
2018,340392,Science Grades 5&8,WH7,95,1
2018,340400,Math Grades 3-8,ALL,95,1
2018,340400,Math Grades 3-8,BL7,95,1
2018,340400,Math Grades 3-8,EDS,95,1
2018,340400,Math Grades 3-8,ELS,95,1
2018,340400,Math Grades 3-8,HI7,95,1
2018,340400,Math Grades 3-8,SWD,95,1
2018,340400,Math Grades 3-8,WH7,95,1
2018,340400,Reading Grades 3-8,ALL,95,1
2018,340400,Reading Grades 3-8,BL7,95,1
2018,340400,Reading Grades 3-8,EDS,95,1
2018,340400,Reading Grades 3-8,ELS,95,1
2018,340400,Reading Grades 3-8,HI7,95,1
2018,340400,Reading Grades 3-8,SWD,95,1
2018,340400,Reading Grades 3-8,WH7,95,1
2018,340400,Science Grades 5&8,ALL,95,1
2018,340400,Science Grades 5&8,BL7,95,1
2018,340400,Science Grades 5&8,EDS,95,1
2018,340403,Math Grades 3-8,ALL,95,1
2018,340403,Math Grades 3-8,AS7,95,1
2018,340403,Math Grades 3-8,BL7,95,1
2018,340403,Math Grades 3-8,EDS,95,1
2018,340403,Math Grades 3-8,ELS,95,1
2018,340403,Math Grades 3-8,SWD,95,1
2018,340403,Math Grades 3-8,WH7,95,1
2018,340403,Reading Grades 3-8,ALL,95,1
2018,340403,Reading Grades 3-8,AS7,95,1
2018,340403,Reading Grades 3-8,BL7,95,1
2018,340403,Reading Grades 3-8,EDS,95,1
2018,340403,Reading Grades 3-8,ELS,95,1
2018,340403,Reading Grades 3-8,SWD,95,1
2018,340403,Reading Grades 3-8,WH7,95,1
2018,340403,Science Grades 5&8,ALL,95,1
2018,340403,Science Grades 5&8,EDS,95,1
2018,340403,Science Grades 5&8,WH7,95,1
2018,340406,Math Grades 3-8,ALL,95,1
2018,340406,Math Grades 3-8,AS7,95,1
2018,340406,Math Grades 3-8,BL7,95,1
2018,340406,Math Grades 3-8,EDS,95,1
2018,340406,Math Grades 3-8,ELS,95,1
2018,340406,Math Grades 3-8,HI7,95,1
2018,340406,Math Grades 3-8,MU7,95,1
2018,340406,Math Grades 3-8,SWD,95,1
2018,340406,Math Grades 3-8,WH7,95,1
2018,340406,Reading Grades 3-8,ALL,95,1
2018,340406,Reading Grades 3-8,AS7,95,1
2018,340406,Reading Grades 3-8,BL7,95,1
2018,340406,Reading Grades 3-8,EDS,95,1
2018,340406,Reading Grades 3-8,ELS,95,1
2018,340406,Reading Grades 3-8,HI7,95,1
2018,340406,Reading Grades 3-8,MU7,95,1
2018,340406,Reading Grades 3-8,SWD,95,1
2018,340406,Reading Grades 3-8,WH7,95,1
2018,340406,Science Grades 5&8,ALL,95,1
2018,340406,Science Grades 5&8,BL7,95,1
2018,340406,Science Grades 5&8,EDS,95,1
2018,340406,Science Grades 5&8,HI7,95,1
2018,340406,Science Grades 5&8,SWD,95,1
2018,340406,Science Grades 5&8,WH7,95,1
2018,340416,Math Grades 3-8,ALL,95,1
2018,340416,Math Grades 3-8,BL7,95,1
2018,340416,Math Grades 3-8,EDS,95,1
2018,340416,Math Grades 3-8,ELS,95,1
2018,340416,Math Grades 3-8,HI7,95,1
2018,340416,Math Grades 3-8,SWD,95,1
2018,340416,Math Grades 3-8,WH7,95,1
2018,340416,Reading Grades 3-8,ALL,95,1
2018,340416,Reading Grades 3-8,BL7,95,1
2018,340416,Reading Grades 3-8,EDS,95,1
2018,340416,Reading Grades 3-8,ELS,95,1
2018,340416,Reading Grades 3-8,HI7,95,1
2018,340416,Reading Grades 3-8,SWD,95,1
2018,340416,Reading Grades 3-8,WH7,95,1
2018,340416,Science Grades 5&8,ALL,95,1
2018,340416,Science Grades 5&8,EDS,95,1
2018,340416,Science Grades 5&8,ELS,95,1
2018,340416,Science Grades 5&8,HI7,95,1
2018,340416,Science Grades 5&8,WH7,95,1
2018,340420,Math Grades 3-8,ALL,95,1
2018,340420,Math Grades 3-8,BL7,95,1
2018,340420,Math Grades 3-8,EDS,95,1
2018,340420,Math Grades 3-8,ELS,95,1
2018,340420,Math Grades 3-8,HI7,95,1
2018,340420,Math Grades 3-8,SWD,95,1
2018,340420,Math Grades 3-8,WH7,95,1
2018,340420,Reading Grades 3-8,ALL,95,1
2018,340420,Reading Grades 3-8,BL7,95,1
2018,340420,Reading Grades 3-8,EDS,95,1
2018,340420,Reading Grades 3-8,ELS,95,1
2018,340420,Reading Grades 3-8,HI7,95,1
2018,340420,Reading Grades 3-8,SWD,95,1
2018,340420,Reading Grades 3-8,WH7,95,1
2018,340420,Science Grades 5&8,ALL,95,1
2018,340420,Science Grades 5&8,EDS,95,1
2018,340420,Science Grades 5&8,ELS,95,1
2018,340420,Science Grades 5&8,HI7,95,1
2018,340420,Science Grades 5&8,SWD,95,1
2018,340420,Science Grades 5&8,WH7,95,1
2018,340424,Math Grades 3-8,ALL,95,1
2018,340424,Math Grades 3-8,BL7,95,1
2018,340424,Math Grades 3-8,EDS,95,1
2018,340424,Reading Grades 3-8,ALL,95,1
2018,340424,Reading Grades 3-8,BL7,95,1
2018,340424,Reading Grades 3-8,EDS,95,1
2018,340424,Science Grades 5&8,ALL,95,1
2018,340424,Science Grades 5&8,BL7,95,1
2018,340424,Science Grades 5&8,EDS,95,1
2018,340426,Math Grades 3-8,ALL,95,1
2018,340426,Math Grades 3-8,BL7,95,1
2018,340426,Math Grades 3-8,EDS,95,1
2018,340426,Math Grades 3-8,ELS,95,1
2018,340426,Math Grades 3-8,HI7,95,1
2018,340426,Math Grades 3-8,MU7,95,1
2018,340426,Math Grades 3-8,SWD,95,1
2018,340426,Math Grades 3-8,WH7,95,1
2018,340426,Reading Grades 3-8,ALL,95,1
2018,340426,Reading Grades 3-8,BL7,95,1
2018,340426,Reading Grades 3-8,EDS,95,1
2018,340426,Reading Grades 3-8,ELS,95,1
2018,340426,Reading Grades 3-8,HI7,95,1
