year,agency_code,asm_option,subgroup,ma_score,ma_score_masking,ma_grade,rd_score,rd_score_masking,rd_grade,sc_score,sc_score_masking,m1_score,m1_score_masking,e2_score,e2_score_masking,bi_score,bi_score_masking,act_score,act_score_masking,wk_score,wk_score_masking,mcr_score,mcr_score_masking,cgrs_score,cgrs_score_masking,ach_score,ach_score_masking,eg_status,eg_score,spg_score,spg_grade,ma_spg_score,rd_spg_score,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score
2016,650327,,ALL,,,,,,,,,59,,66,,61,,69,,80,,95,1,84,,71,,Met,80.4,73,B,,,,,,
2016,650328,,ALL,54,,C,52,,C,57,,,,,,,,,,,,,,,,54,,Met,82.1,59,C,60,58,Met,Met,82.4,80.4
2016,650326,,ALL,,,,,,,,,55,,66,,64,,65,,65,,95,1,87,,71,,Met,81.5,73,B,,,,,,
2016,650325,,ALL,65,,C,63,,C,89,,95,1,,,,,,,,,,,,,69,,Exceeded,89.2,73,B,69,67,Met,Exceeded,84.6,86.8
2016,650324,,ALL,46,,D,46,,D,58,,,,,,,,,,,,,,,,47,,NotMet,61.7,50,D,49,52,NotMet,Met,58.6,73.4
2016,650323,,ALL,66,,C,66,,C,87,,,,,,,,,,,,,,,,69,,Met,80.8,71,B,68,68,Met,Met,78.4,77.0
2016,650316,,ALL,45,,D,47,,D,69,,,,,,,,,,,,,,,,49,,Exceeded,85.0,56,C,52,54,Met,Met,81.8,82.2
2016,650312,,ALL,20,,F,24,,F,57,,,,,,,,,,,,,,,,26,,Met,79.6,36,F,32,35,Met,Met,77.8,78.3
2016,65A000,,ALL,78,,B,82,,B,85,,95,1,,,,,,,,,,,,,81,,Exceeded,89.5,83,B,80,83,Exceeded,Exceeded,87.9,87.6
2016,66A000,,ALL,60,,C,63,,C,86,,73,,90,,73,,79,,,,95,1,90,,70,,Met,83.7,73,B,60,67,NotMet,Met,61.4,84.0
2016,670364,,ALL,,,,,,,,,37,,50,,67,,51,,71,,95,1,88,,65,,Exceeded,89.3,69,C,,,,,,
2016,670352,,ALL,,,,,,,,,49,,57,,56,,69,,73,,95,1,93,,70,,NotMet,54.5,67,C,,,,,,
2016,670356,,ALL,48,,C,55,,C,81,,95,1,,,,,,,,,,,,,57,,Exceeded,98.6,65,C,58,61,Exceeded,Exceeded,100.0,85.8
2016,670350,,ALL,69,,B,66,,B,89,,,,,,,,,,,,,,,,71,,Exceeded,86.8,74,B,72,70,Met,Met,83.5,84.5
2016,670351,,ALL,41,,D,53,,C,74,,93,,,,,,,,,,,,,,52,,NotMet,63.5,54,D,44,56,NotMet,Met,59.9,70.0
2016,670347,,ALL,59,,C,59,,C,76,,,,,,,,,,,,,,,,61,,Met,84.5,66,C,65,61,Exceeded,NotMet,90.8,68.5
2016,670346,,ALL,52,,C,53,,C,84,,,,,,,,,,,,,,,,57,,Met,83.6,62,C,58,57,Met,Met,84.9,73.7
2016,670345,,ALL,35,,D,53,,C,70,,75,,,,,,,,,,,,,,49,,Met,80.3,55,C,44,59,Met,Met,77.3,83.2
2016,670344,,ALL,,,,,,,,,40,,50,,55,,50,,70,,95,1,86,,60,,NotMet,60.7,60,C,,,,,,
2016,670343,,ALL,60,,C,62,,C,75,,,,,,,,,,,,,,,,63,,Met,81.0,66,C,64,66,Met,Met,80.0,82.3
2016,670342,,ALL,48,,C,48,,D,69,,,,,,,,,,,,,,,,51,,Met,79.6,57,C,56,53,Exceeded,Met,85.3,72.6
2016,670340,,ALL,,,,,,,,,38,,56,,57,,59,,85,,95,1,95,1,70,,Met,80.1,72,B,,,,,,
2016,670341,,ALL,53,,C,63,,C,75,,,,,,,,,,,,,,,,61,,Exceeded,90.2,66,C,60,68,Exceeded,Exceeded,86.8,88.7
2016,670339,,ALL,39,,D,54,,C,58,,,,,,,,,,,,,,,,48,,NotMet,53.6,49,D,41,58,NotMet,Met,50.7,71.9
2016,670338,,ALL,48,,D,62,,C,61,,,,,,,,,,,,,,,,56,,NotMet,64.4,58,C,54,63,Met,NotMet,75.3,69.8
2016,670333,,ALL,,,,,,,,,57,,57,,71,,62,,71,,95,1,95,,71,,Exceeded,100.0,77,B,,,,,,
2016,670335,,ALL,55,,C,66,,C,81,,,,,,,,,,,,,,,,63,,Met,79.0,66,C,57,69,NotMet,Met,66.5,81.9
2016,670336,,ALL,36,,D,55,,C,76,,84,,,,,,,,,,,,,,50,,Met,79.4,56,C,42,62,NotMet,Exceeded,66.8,89.5
2016,670332,,ALL,43,,D,51,,C,53,,,,,,,,,,,,,,,,48,,Met,75.2,53,D,51,56,Met,Met,81.4,76.6
2016,670331,,ALL,50,,C,67,,B,88,,92,,,,,,,,,,,,,,64,,Met,83.5,68,C,56,70,Met,Met,82.1,83.0
2016,670330,,ALL,47,,D,47,,D,74,,,,,,,,,,,,,,,,50,,NotMet,68.3,54,D,52,51,Met,NotMet,74.0,68.9
2016,670329,,ALL,41,,D,53,,C,68,,,,,,,,,,,,,,,,50,,Met,76.5,55,C,45,59,NotMet,Exceeded,59.8,85.0
2016,670324,,ALL,,,,,,,,,35,,58,,44,,61,,79,,95,1,86,,63,,NotMet,67.8,64,C,,,,,,
2016,670320,,ALL,,,,,,,,,43,,63,,71,,58,,82,,95,1,90,,71,,Exceeded,88.5,74,B,,,,,,
2016,670325,,ALL,36,,D,51,,C,68,,92,,,,,,,,,,,,,,48,,Exceeded,89.5,56,C,45,59,Met,Exceeded,82.2,92.2
2016,670322,,ALL,32,,D,48,,C,76,,67,,,,,,,,,,,,,,46,,Met,81.5,53,D,42,55,Met,Met,83.0,80.2
2016,670323,,ALL,52,,C,51,,C,68,,,,,,,,,,,,,,,,54,,Met,78.7,59,C,58,56,Met,Met,82.8,76.0
2016,670321,,ALL,51,,D,58,,C,91,,,,,,,,,,,,,,,,60,,Met,76.6,63,C,53,62,NotMet,Met,62.8,79.5
2016,670318,,ALL,43,,D,57,,C,75,,79,,,,,,,,,,,,,,54,,NotMet,68.8,57,C,49,61,Met,Met,75.4,74.8
2016,670314,,ALL,65,,C,66,,C,89,,,,,,,,,,,,,,,,69,,Met,81.3,71,B,68,68,Met,Met,78.8,75.8
2016,670312,,ALL,40,,D,46,,D,56,,,,,,,,,,,,,,,,45,,Met,70.1,50,D,46,53,Met,Met,71.1,79.0
2016,680336,,ALL,71,,B,59,,C,74,,,,,,,,,,,,,,,,66,,Met,82.9,69,C,75,62,Exceeded,Met,89.9,75.2
2016,680335,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,680332,,ALL,,,,,,,,,55,,59,,58,,61,,75,,94,,91,,70,,Met,80.2,72,B,,,,,,
2016,680330,,ALL,63,,C,52,,C,80,,,,,,,,,,,,,,,,60,,Exceeded,89.3,66,C,68,59,Exceeded,Met,89.4,83.7
2016,680327,,ALL,52,,C,54,,C,74,,95,1,,,,,,,,,,,,,58,,Met,78.2,62,C,59,56,Met,NotMet,84.3,64.2
2016,680328,,ALL,64,,C,59,,C,62,,,,,,,,,,,,,,,,62,,Met,70.8,63,C,68,60,Met,NotMet,82.7,67.1
2016,680316,,ALL,61,,C,65,,C,81,,95,1,,,,,,,,,,,,,67,,Met,77.6,69,C,65,65,Met,NotMet,82.0,64.1
2016,680329,,ALL,77,,B,74,,B,75,,,,,,,,,,,,,,,,75,,Met,70.0,74,B,77,73,Met,Met,80.1,73.4
2016,680324,,ALL,63,,C,53,,C,60,,,,,,,,,,,,,,,,58,,Met,84.1,63,C,68,59,Exceeded,Met,87.4,80.4
2016,680312,,ALL,55,,C,46,,D,46,,,,,,,,,,,,,,,,50,,Met,75.0,55,C,60,52,Met,Met,80.8,78.2
2016,680310,,ALL,,,,,,,,,64,,60,,57,,74,,79,,95,,90,,73,,Exceeded,86.2,75,B,,,,,,
2016,680304,,ALL,57,,C,55,,C,74,,95,1,,,,,,,,,,,,,60,,NotMet,58.0,60,C,59,56,NotMet,NotMet,64.7,57.3
2016,68A000,,ALL,71,,B,78,,B,90,,95,1,,,,,,,,,,,,,78,,Met,80.1,78,B,73,78,Met,Met,81.9,76.5
2016,690312,,ALL,48,,D,44,,D,63,,,,,,,,,,,,,,,,49,,Met,80.2,55,C,53,52,Met,Met,73.2,83.6
2016,690316,,ALL,49,,C,51,,C,74,,95,1,,,,,,,,,,,,,55,,Met,82.6,61,C,58,55,Exceeded,NotMet,90.3,69.8
2016,690320,,ALL,,,,,,,,,53,,51,,43,,55,,61,,95,1,90,,68,,Met,74.6,70,B,,,,,,
2016,700328,,ALL,70,,B,66,,B,78,,,,,,,,,,,,,,,,70,,Exceeded,86.1,73,B,73,70,Met,Exceeded,84.2,85.0
2016,700324,,ALL,52,,C,46,,D,84,,,,,,,,,,,,,,,,54,,Exceeded,88.0,61,C,59,54,Met,Met,84.0,84.4
2016,700320,,ALL,29,,F,42,,D,34,,,,,,,,,,,,,,,,36,,NotMet,58.8,40,D,36,48,NotMet,Met,63.4,70.8
2016,700322,,ALL,39,,D,46,,D,69,,95,1,,,,,,,,,,,,,47,,Met,79.2,53,D,49,50,Exceeded,NotMet,87.6,66.7
2016,700319,,ALL,,,,,,,,,27,,50,,36,,44,,83,,94,,92,,58,,Exceeded,86.3,64,C,,,,,,
2016,700314,,ALL,62,,C,54,,C,83,,,,,,,,,,,,,,,,62,,NotMet,68.2,63,C,64,57,NotMet,NotMet,68.9,69.0
2016,700316,,ALL,50,,C,45,,D,65,,,,,,,,,,,,,,,,50,,Met,77.3,55,C,55,52,Met,Met,76.7,77.9
2016,700317,,ALL,,,,,,,,,32,,48,,42,,51,,74,,94,,91,,61,,Met,80.5,65,C,,,,,,
2016,700308,,ALL,35,,D,46,,D,62,,92,,,,,,,,,,,,,,44,,Met,75.3,50,D,43,52,Met,Met,77.3,76.5
2016,700318,,ALL,39,,D,43,,D,43,,,,,,,,,,,,,,,,41,,NotMet,63.7,46,D,46,48,Met,Met,71.7,72.2
2016,700310,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70A000,,ALL,43,,D,63,,C,74,,52,,93,,,,,,,,,,,,61,,NotMet,51.6,59,C,46,63,NotMet,NotMet,58.6,64.8
2016,720312,,ALL,71,,B,60,,C,80,,,,,,,,,,,,,,,,68,,Exceeded,87.0,71,B,73,65,Met,Met,82.3,83.4
2016,720316,,ALL,,,,,,,,,32,,44,,18,,59,,74,,95,1,91,,58,,NotMet,52.1,57,C,,,,,,
2016,720320,,ALL,46,,C,48,,D,71,,92,,,,,,,,,,,,,,51,,Exceeded,87.8,58,C,55,54,Exceeded,Met,93.3,76.4
2016,730368,,ALL,82,,B,73,,B,94,,,,,,,,,,,,,,,,80,,Met,84.4,81,B,82,74,Exceeded,Met,85.5,79.1
2016,730352,,ALL,,,,,,,,,40,,45,,40,,47,,69,,95,1,76,,58,,NotMet,50.0,56,C,,,,,,
2016,730354,,ALL,77,,B,72,,B,95,,,,,,,,,,,,,,,,77,,Exceeded,86.3,79,B,78,74,Met,Met,83.1,83.9
2016,730356,,ALL,52,,C,40,,D,69,,,,,,,,,,,,,,,,48,,Exceeded,85.2,55,C,58,48,Exceeded,Met,85.0,82.3
2016,730360,,ALL,39,,D,46,,D,83,,95,1,,,,,,,,,,,,,50,,NotMet,63.1,52,D,43,49,NotMet,NotMet,59.5,61.8
2016,730348,,ALL,71,,B,65,,C,75,,,,,,,,,,,,,,,,69,,Exceeded,86.5,72,B,74,68,Exceeded,Met,86.4,83.1
2016,730344,,ALL,31,,F,39,,D,48,,95,1,,,,,,,,,,,,,38,,NotMet,53.1,41,D,35,44,NotMet,NotMet,53.5,66.7
2016,730340,,ALL,68,,B,53,,C,84,,,,,,,,,,,,,,,,64,,Exceeded,85.8,69,C,71,59,Met,Met,83.5,81.6
2016,730334,,ALL,27,,F,33,,D,69,,,,,,,,,,,,,,,,35,,Exceeded,86.2,45,D,39,43,Exceeded,Met,85.5,83.1
2016,730332,,ALL,82,,B,80,,B,92,,,,,,,,,,,,,,,,83,,Met,84.0,83,B,81,81,Met,Met,78.4,82.5
2016,73B000,,ALL,73,,B,84,,B,95,,81,,91,,82,,79,,,,95,1,95,1,84,,Met,77.2,82,B,70,81,NotMet,Met,59.0,70.0
2016,760304,,ALL,70,,B,70,,B,73,,,,,,,,,,,,,,,,70,,Exceeded,88.5,74,B,74,72,Exceeded,Met,90.5,82.8
2016,760308,,ALL,53,,D,57,,C,,,,,,,,,,,,,,,,,55,,NotMet,55.8,55,C,54,57,NotMet,NotMet,59.1,57.7
2016,760316,,ALL,65,,C,51,,C,84,,,,,,,,,,,,,,,,62,,Exceeded,93.2,68,C,69,59,Exceeded,Exceeded,87.0,90.2
2016,760318,,ALL,,,,,,,,,25,,35,,28,,52,,41,,95,1,88,,52,,NotMet,69.1,56,C,,,,,,
2016,760320,,ALL,51,,C,54,,C,48,,,,,,,,,,,,,,,,52,,Met,76.2,57,C,57,58,Met,Met,84.1,75.5
2016,760324,,ALL,60,,C,61,,C,70,,,,,,,,,,,,,,,,62,,NotMet,68.6,63,C,61,64,NotMet,Met,64.6,74.8
2016,760328,,ALL,70,,B,56,,C,64,,,,,,,,,,,,,,,,63,,Met,77.3,66,C,72,60,Met,Met,81.0,79.1
2016,760329,,ALL,83,,B,69,,B,93,,,,,,,,,,,,,,,,79,,Met,79.9,79,B,79,72,NotMet,Met,67.0,82.2
2016,760330,,ALL,69,,C,58,,C,65,,,,,,,,,,,,,,,,64,,Met,70.6,65,C,69,63,NotMet,Met,66.1,82.2
2016,760331,,ALL,69,,B,57,,C,72,,,,,,,,,,,,,,,,64,,Exceeded,88.0,69,C,74,61,Exceeded,Met,94.4,78.5
2016,760332,,ALL,55,,C,42,,D,63,,,,,,,,,,,,,,,,50,,NotMet,69.9,54,D,58,49,Met,Met,73.1,74.8
2016,760336,,ALL,69,,B,59,,C,86,,,,,,,,,,,,,,,,67,,Met,84.2,70,B,72,63,Met,Met,82.9,80.7
2016,760338,,ALL,43,,D,51,,C,81,,95,1,,,,,,,,,,,,,54,,Met,72.8,58,C,47,57,NotMet,Met,60.8,78.1
2016,760339,,ALL,,,,,,,,,46,,54,,55,,55,,57,,95,1,88,,64,,Met,81.3,68,C,,,,,,
2016,760340,,ALL,60,,C,43,,D,61,,,,,,,,,,,,,,,,53,,Exceeded,89.9,60,C,66,51,Exceeded,Exceeded,87.9,86.4
2016,760344,,ALL,63,,C,47,,D,,,,,,,,,,,,,,,,,55,,Met,81.2,60,C,67,53,Met,Met,84.0,77.8
2016,760348,,ALL,,,,,,,,,47,,45,,51,,51,,77,,95,1,87,,65,,Exceeded,88.6,69,C,,,,,,
2016,760352,,ALL,38,,D,46,,D,62,,95,1,,,,,,,,,,,,,47,,NotMet,54.6,48,D,42,50,NotMet,NotMet,58.4,66.0
2016,760354,,ALL,,,,,,,,,86,,90,,88,,89,,,,95,1,95,1,91,,Exceeded,96.4,92,A+NG,,,,,,
2016,760356,,ALL,68,,B,54,,C,67,,,,,,,,,,,,,,,,62,,Exceeded,91.1,68,C,72,61,Exceeded,Exceeded,87.0,90.8
2016,760357,,ALL,27,,F,34,,D,63,,95,1,,,,,,,,,,,,,36,,NotMet,65.6,42,D,35,41,NotMet,Met,65.3,70.5
2016,760358,,ALL,,,,,,,,,52,,52,,59,,58,,82,,95,1,85,,68,,Exceeded,98.7,74,B,,,,,,
2016,760378,,ALL,48,,D,49,,D,74,,95,,,,,,,,,,,,,,56,,NotMet,65.0,58,C,54,51,Met,NotMet,79.8,57.6
2016,760368,,ALL,67,,C,65,,C,87,,,,,,,,,,,,,,,,69,,Met,80.3,71,B,69,68,Met,Met,77.4,79.3
2016,760388,,ALL,,,,,,,,,59,,59,,57,,65,,87,,95,1,94,,72,,Exceeded,88.8,76,B,,,,,,
2016,760382,,ALL,37,,D,49,,D,83,,90,,,,,,,,,,,,,,51,,NotMet,65.7,54,D,45,51,Met,NotMet,75.1,61.4
2016,760380,,ALL,,,,,,,,,59,,52,,46,,61,,70,,95,1,87,,66,,Met,80.8,69,C,,,,,,
2016,760376,,ALL,61,,C,57,,C,67,,,,,,,,,,,,,,,,60,,Exceeded,90.7,66,C,66,63,Exceeded,Exceeded,87.6,88.2
2016,760364,,ALL,53,,C,51,,C,79,,,,,,,,,,,,,,,,55,,Exceeded,85.4,61,C,60,57,Met,Met,84.2,82.8
2016,761336,,ALL,51,,C,50,,C,82,,95,1,,,,,,,,,,,,,57,,Exceeded,92.3,64,C,58,57,Exceeded,Met,85.5,81.9
2016,761332,,ALL,68,,B,53,,C,72,,,,,,,,,,,,,,,,62,,Met,78.5,65,C,71,57,Met,Met,81.9,77.2
2016,761328,,ALL,67,,C,55,,C,83,,,,,,,,,,,,,,,,65,,Met,74.5,67,C,67,59,NotMet,Met,67.9,77.0
2016,761308,,ALL,49,,C,52,,C,71,,95,1,,,,,,,,,,,,,55,,Met,80.7,60,C,57,55,Exceeded,NotMet,88.2,67.0
2016,761312,,ALL,50,,C,30,,D,65,,,,,,,,,,,,,,,,43,,Exceeded,87.0,52,D,58,40,Exceeded,Met,89.9,80.2
2016,761321,,ALL,47,,D,42,,D,61,,,,,,,,,,,,,,,,47,,NotMet,65.8,51,D,49,49,NotMet,Met,60.8,75.3
2016,761320,,ALL,51,,C,41,,D,69,,,,,,,,,,,,,,,,49,,Met,77.0,55,C,55,49,Met,Met,70.5,81.7
2016,761304,,ALL,,,,,,,,,47,,52,,41,,50,,77,,94,,93,,62,,Exceeded,86.4,67,C,,,,,,
2016,76A000,,ALL,45,,D,71,,B,93,,45,,65,,53,,59,,,,95,1,86,,63,,NotMet,66.2,64,C,47,73,NotMet,Met,55.3,80.8
2016,780418,,ALL,65,,B,54,,C,,,,,,,,,,,,,,,,,59,,Met,83.4,64,C,70,59,Exceeded,Met,87.4,78.9
2016,780420,,ALL,,,,,,,,,34,,32,,33,,41,,68,,95,1,92,,57,,NotMet,64.8,58,C,,,,,,
2016,780417,,ALL,30,,D,24,,F,,,,,,,,,,,,,,,,,27,,Met,78.8,37,F,40,34,Met,Met,82.1,75.5
2016,780416,,ALL,48,,D,40,,D,79,,,,,,,,,,,,,,,,48,,Met,70.4,52,D,53,46,Met,NotMet,70.0,68.1
2016,780408,,ALL,18,,F,18,,F,63,,,,,,,,,,,,,,,,24,,Met,81.6,35,F,31,30,Met,Met,79.9,78.4
2016,780410,,ALL,12,,F,19,,F,32,,,,,,,,,,,,,,,,19,,Met,78.0,30,F,24,32,Met,Exceeded,72.4,86.0
2016,780412,,ALL,42,,D,35,,D,54,,,,,,,,,,,,,,,,40,,Met,84.4,49,D,51,42,Exceeded,NotMet,88.3,69.4
2016,780407,,ALL,78,,B,67,,B,,,,,,,,,,,,,,,,,73,,Exceeded,86.3,76,B,78,71,,Exceeded,,86.3
2016,780403,,ALL,27,,D,33,,D,58,,,,,,,,,,,,,,,,34,,Exceeded,89.1,45,D,41,41,Exceeded,Met,94.6,75.9
2016,780402,,ALL,,,,,,,,,23,,28,,37,,25,,57,,95,1,92,,52,,NotMet,56.8,53,D,,,,,,
2016,780401,,ALL,,,,,,,,,28,,43,,47,,38,,60,,95,1,85,,57,,Met,72.0,60,C,,,,,,
2016,780400,,ALL,35,,D,31,,D,51,,,,,,,,,,,,,,,,35,,Exceeded,88.7,46,D,46,41,Exceeded,Met,90.5,84.2
2016,780398,,ALL,61,,C,56,,C,,,,,,,,,,,,,,,,,58,,Exceeded,86.9,64,C,61,62,,Exceeded,,86.9
2016,780396,,ALL,30,,D,42,,D,68,,,,,,,,,,,,,,,,41,,Met,84.2,50,D,40,51,Met,Met,80.6,84.0
2016,780394,,ALL,18,,F,21,,F,,,,,,,,,,,,,,,,,19,,NotMet,60.8,28,F,27,30,NotMet,NotMet,63.0,66.8
2016,780391,,ALL,,,,,,,,,37,,52,,57,,33,,70,,95,1,85,,62,,Exceeded,100.0,69,C,,,,,,
2016,780392,,ALL,25,,F,17,,F,45,,,,,,,,,,,,,,,,25,,Met,72.3,34,F,33,30,NotMet,Met,63.2,80.0
2016,780393,,ALL,29,,D,29,,D,71,,,,,,,,,,,,,,,,37,,Exceeded,94.8,49,D,41,40,Exceeded,Exceeded,90.1,85.2
2016,780390,,ALL,32,,F,27,,F,,,,,,,,,,,,,,,,,29,,NotMet,64.9,36,F,38,36,NotMet,Met,65.2,70.5
2016,780385,,ALL,,,,,,,,,94,,87,,86,,92,,95,1,95,1,95,1,93,,Exceeded,85.4,92,A,,,,,,
2016,780376,,ALL,50,,C,45,,D,63,,,,,,,,,,,,,,,,50,,Met,78.3,55,C,56,52,Met,Met,78.7,80.4
2016,780384,,ALL,36,,D,44,,D,62,,95,1,,,,,,,,,,,,,44,,NotMet,61.7,48,D,41,52,NotMet,Met,59.6,81.8
2016,780374,,ALL,35,,D,30,,D,,,,,,,,,,,,,,,,,32,,Exceeded,87.2,43,D,44,42,Met,Exceeded,80.8,88.6
2016,780368,,ALL,21,,F,28,,F,58,,95,1,,,,,,,,,,,,,31,,Exceeded,86.5,42,D,34,38,Exceeded,Met,87.1,81.0
2016,780364,,ALL,38,,D,36,,D,72,,,,,,,,,,,,,,,,42,,Exceeded,91.8,52,D,49,46,Exceeded,Met,90.3,82.8
2016,780352,,ALL,21,,F,35,,D,58,,,,,,,,,,,,,,,,34,,Met,74.1,42,D,31,43,NotMet,Met,69.3,77.4
2016,780356,,ALL,31,,D,31,,D,51,,,,,,,,,,,,,,,,33,,Exceeded,89.5,44,D,43,42,Exceeded,Met,90.9,84.3
2016,780360,,ALL,39,,D,40,,D,72,,,,,,,,,,,,,,,,44,,Exceeded,88.1,53,D,48,48,Exceeded,Met,85.1,83.0
2016,780344,,ALL,22,,F,25,,F,51,,86,,,,,,,,,,,,,,29,,NotMet,67.6,37,F,31,35,NotMet,Met,65.4,77.6
2016,780342,,ALL,,,,,,,,,26,,38,,37,,42,,58,,95,1,80,,52,,NotMet,54.2,53,D,,,,,,
2016,780341,,ALL,18,,F,31,,F,41,,92,,,,,,,,,,,,,,29,,NotMet,58.1,35,F,29,38,NotMet,NotMet,69.7,67.1
2016,780340,,ALL,36,,D,39,,D,,,,,,,,,,,,,,,,,37,,Met,83.5,46,D,45,47,Met,Met,84.4,81.5
2016,780336,,ALL,38,,D,36,,D,62,,95,1,,,,,,,,,,,,,42,,NotMet,55.8,45,D,42,40,NotMet,NotMet,58.5,54.4
2016,780330,,ALL,37,,D,37,,D,63,,,,,,,,,,,,,,,,41,,NotMet,61.2,45,D,41,44,NotMet,Met,58.4,72.7
2016,780326,,ALL,29,,D,27,,F,42,,,,,,,,,,,,,,,,31,,Exceeded,93.3,43,D,43,38,Exceeded,Met,100.0,81.3
2016,780328,,ALL,68,,C,46,,D,,,,,,,,,,,,,,,,,57,,Met,75.7,61,C,68,52,,Met,,75.7
2016,780329,,ALL,38,,D,31,,D,,,,,,,,,,,,,,,,,34,,Met,82.3,44,D,46,41,Met,Met,78.3,83.7
2016,780324,,ALL,26,,F,26,,F,53,,,,,,,,,,,,,,,,31,,NotMet,58.2,36,F,32,35,NotMet,NotMet,57.0,69.3
2016,78B000,,ALL,82,,B,74,,B,81,,95,1,,,,,,,,,,,,,79,,Met,81.9,80,B,83,74,Exceeded,Met,85.1,75.1
2016,790402,,ALL,62,,C,47,,D,63,,,,,,,,,,,,,,,,56,,Met,83.5,62,C,67,54,Exceeded,Met,87.4,79.4
2016,790392,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,790394,,ALL,45,,D,49,,C,87,,95,1,,,,,,,,,,,,,55,,Exceeded,93.8,63,C,53,56,Met,Met,83.8,82.4
2016,790398,,ALL,66,,B,51,,C,76,,,,,,,,,,,,,,,,61,,Met,82.9,65,C,70,57,Exceeded,Met,85.8,79.6
2016,790390,,ALL,48,,C,48,,C,62,,,,,,,,,,,,,,,,50,,Met,83.5,57,C,56,55,Exceeded,Met,87.8,81.6
2016,790386,,ALL,64,,C,59,,C,54,,,,,,,,,,,,,,,,61,,Met,77.9,64,C,67,63,Met,Met,75.6,81.6
2016,790380,,ALL,58,,C,55,,C,73,,95,1,,,,,,,,,,,,,61,,Exceeded,99.7,69,C,66,60,Exceeded,Met,100.0,81.9
2016,790379,,ALL,,,,,,,,,81,,88,,95,1,86,,,,95,1,95,1,91,,Exceeded,89.6,90,A,,,,,,
2016,790366,,ALL,,,,,,,,,33,,37,,42,,43,,54,,95,1,80,,53,,Met,83.6,59,C,,,,,,
2016,790374,,ALL,30,,F,41,,D,58,,95,1,,,,,,,,,,,,,40,,Met,79.7,48,D,39,49,Met,Met,75.8,83.0
2016,790378,,ALL,,,,,,,,,42,,60,,61,,66,,81,,87,,84,,65,,Exceeded,85.4,69,C,,,,,,
2016,790358,,ALL,42,,D,33,,D,47,,,,,,,,,,,,,,,,39,,Met,70.8,45,D,49,41,Met,Met,78.0,72.8
2016,790362,,ALL,69,,C,66,,C,88,,,,,,,,,,,,,,,,70,,NotMet,65.4,69,C,66,69,NotMet,Met,57.8,77.1
2016,790354,,ALL,,,,,,,,,38,,44,,25,,39,,70,,95,1,78,,53,,NotMet,58.3,54,D,,,,,,
2016,790350,,ALL,62,,C,54,,C,62,,,,,,,,,,,,,,,,59,,Met,71.7,61,C,62,60,NotMet,Met,64.0,83.9
2016,790347,,ALL,42,,D,44,,D,71,,,,,,,,,,,,,,,,47,,Met,77.8,53,D,50,49,Met,NotMet,82.8,69.1
2016,790344,,ALL,44,,D,48,,D,71,,,,,,,,,,,,,,,,49,,NotMet,66.7,53,D,50,51,Met,NotMet,75.7,63.1
2016,790334,,ALL,67,,B,52,,C,79,,,,,,,,,,,,,,,,63,,Met,83.6,67,C,71,57,Exceeded,Met,86.0,75.6
2016,790327,,ALL,58,,C,52,,C,62,,,,,,,,,,,,,,,,56,,Met,79.3,60,C,61,58,Met,Met,72.5,82.6
2016,790330,,ALL,37,,D,48,,D,72,,92,,,,,,,,,,,,,,48,,NotMet,66.6,52,D,42,54,NotMet,Met,62.2,79.7
2016,790302,,ALL,63,,C,59,,C,70,,,,,,,,,,,,,,,,63,,NotMet,65.0,63,C,63,63,NotMet,Met,59.7,78.0
2016,790310,,ALL,70,,B,54,,C,78,,,,,,,,,,,,,,,,65,,Exceeded,86.8,69,C,74,60,Exceeded,Met,86.7,83.0
2016,790314,,ALL,,,,,,,,,57,,56,,41,,47,,78,,95,1,84,,63,,Met,72.7,65,C,,,,,,
2016,79A000,,ALL,51,,D,65,,C,71,,90,,,,,,,,,,,,,,61,,NotMet,64.3,61,C,54,68,NotMet,Met,64.5,80.9
2016,800408,,ALL,,,,,,,,,35,,57,,48,,50,,66,,95,1,86,,62,,NotMet,56.1,61,C,,,,,,
2016,800410,,ALL,34,,F,47,,D,59,,84,,,,,,,,,,,,,,45,,NotMet,57.4,48,D,39,51,NotMet,Met,58.4,70.9
2016,800412,,ALL,60,,C,52,,C,65,,,,,,,,,,,,,,,,57,,Exceeded,87.1,63,C,66,58,Exceeded,Met,88.8,83.2
2016,800400,,ALL,,,,,,,,,36,,42,,38,,56,,50,,95,1,87,,58,,NotMet,51.2,56,C,,,,,,
2016,800398,,ALL,32,,F,46,,D,59,,79,,,,,,,,,,,,,,44,,NotMet,59.1,47,D,38,53,NotMet,Met,60.8,79.2
2016,800396,,ALL,,,,,,,,,27,,44,,39,,39,,51,,95,1,82,,54,,NotMet,57.2,55,C,,,,,,
2016,800394,,ALL,,,,,,,,,73,,75,,57,,86,,,,95,1,95,1,80,,NotMet,64.0,77,B,,,,,,
2016,800392,,ALL,61,,C,60,,C,59,,,,,,,,,,,,,,,,60,,Met,76.6,63,C,65,63,Met,Met,83.0,77.4
2016,800377,,ALL,24,,F,38,,D,58,,92,,,,,,,,,,,,,,37,,Exceeded,89.1,48,D,36,49,Met,Exceeded,81.2,91.4
