year,agency_code,cgr_type,subgroup,den,pct,masking
2018,170316,EXT,ALL,209,78.5,
2018,170316,EXT,BL7,83,83.1,
2018,170316,EXT,EDS,118,73.7,
2018,170316,EXT,FEM,96,81.3,
2018,170316,EXT,HI7,14,64.3,
2018,170316,EXT,MALE,113,76.1,
2018,170316,EXT,SWD,19,57.9,
2018,170316,EXT,WH7,107,78.5,
2018,170316,STD,AIG,39,95.0,1.0
2018,170316,STD,ALL,210,84.3,
2018,170316,STD,BL7,79,87.3,
2018,170316,STD,EDS,107,82.2,
2018,170316,STD,FEM,93,88.2,
2018,170316,STD,HI7,19,68.4,
2018,170316,STD,MALE,117,81.2,
2018,170316,STD,SWD,26,73.1,
2018,170316,STD,WH7,100,87.0,
2018,170LEA,EXT,AIG,21,95.0,1.0
2018,170LEA,EXT,ALL,209,78.5,
2018,170LEA,EXT,BL7,83,83.1,
2018,170LEA,EXT,EDS,118,73.7,
2018,170LEA,EXT,FEM,96,81.3,
2018,170LEA,EXT,HI7,14,64.3,
2018,170LEA,EXT,MALE,113,76.1,
2018,170LEA,EXT,SWD,19,57.9,
2018,170LEA,EXT,WH7,107,78.5,
2018,170LEA,STD,AIG,39,95.0,1.0
2018,170LEA,STD,ALL,210,84.3,
2018,170LEA,STD,BL7,79,87.3,
2018,170LEA,STD,EDS,107,82.2,
2018,170LEA,STD,FEM,93,88.2,
2018,170LEA,STD,HI7,19,68.4,
2018,170LEA,STD,MALE,117,81.2,
2018,170LEA,STD,SWD,26,73.1,
2018,170LEA,STD,WH7,100,87.0,
2018,180308,EXT,AIG,36,95.0,1.0
2018,180308,EXT,ALL,212,94.3,
2018,180308,EXT,EDS,69,88.4,
2018,180308,EXT,FEM,99,95.0,1.0
2018,180308,EXT,MALE,113,92.0,
2018,180308,EXT,SWD,14,71.4,
2018,180308,EXT,WH7,181,93.9,
2018,180308,STD,AIG,49,95.0,1.0
2018,180308,STD,ALL,219,90.4,
2018,180308,STD,EDS,54,75.9,
2018,180308,STD,FEM,108,93.5,
2018,180308,STD,MALE,111,87.4,
2018,180308,STD,SWD,12,58.3,
2018,180308,STD,WH7,198,89.9,
2018,180320,EXT,AIG,42,95.0,1.0
2018,180320,EXT,ALL,273,89.4,
2018,180320,EXT,AS7,29,95.0,1.0
2018,180320,EXT,BL7,12,95.0,1.0
2018,180320,EXT,EDS,149,90.6,
2018,180320,EXT,ELS,10,95.0,1.0
2018,180320,EXT,FEM,141,89.4,
2018,180320,EXT,HI7,45,95.0,1.0
2018,180320,EXT,MALE,132,89.4,
2018,180320,EXT,SWD,22,59.1,
2018,180320,EXT,WH7,177,86.4,
2018,180320,STD,AIG,32,95.0,1.0
2018,180320,STD,ALL,223,91.0,
2018,180320,STD,AS7,18,95.0,1.0
2018,180320,STD,BL7,15,86.7,
2018,180320,STD,EDS,107,86.0,
2018,180320,STD,ELS,12,91.7,
2018,180320,STD,FEM,99,95.0,1.0
2018,180320,STD,HI7,34,91.2,
2018,180320,STD,MALE,124,87.1,
2018,180320,STD,MU7,15,95.0,1.0
2018,180320,STD,SWD,21,71.4,
2018,180320,STD,WH7,140,89.3,
2018,180323,EXT,ALL,11,45.5,
2018,180323,STD,ALL,30,43.3,
2018,180323,STD,EDS,22,36.4,
2018,180323,STD,MALE,24,41.7,
2018,180323,STD,SWD,26,50.0,
2018,180323,STD,WH7,21,42.9,
2018,180325,EXT,AIG,32,95.0,1.0
2018,180325,EXT,ALL,84,95.0,1.0
2018,180325,EXT,AS7,17,95.0,1.0
2018,180325,EXT,EDS,29,95.0,1.0
2018,180325,EXT,FEM,60,95.0,1.0
2018,180325,EXT,HI7,17,95.0,1.0
2018,180325,EXT,MALE,24,95.0,1.0
2018,180325,EXT,WH7,44,95.0,1.0
2018,180325,STD,AIG,23,95.0,1.0
2018,180325,STD,ALL,84,95.0,1.0
2018,180325,STD,AS7,12,95.0,1.0
2018,180325,STD,EDS,36,95.0,1.0
2018,180325,STD,FEM,56,95.0,1.0
2018,180325,STD,HI7,15,95.0,1.0
2018,180325,STD,MALE,28,95.0,1.0
2018,180325,STD,WH7,51,95.0,1.0
2018,180340,EXT,AIG,53,95.0,1.0
2018,180340,EXT,ALL,260,94.2,
2018,180340,EXT,AS7,21,95.0,1.0
2018,180340,EXT,EDS,90,94.4,
2018,180340,EXT,FEM,121,95.0,1.0
2018,180340,EXT,HI7,12,95.0,1.0
2018,180340,EXT,MALE,139,92.1,
2018,180340,EXT,MU7,14,95.0,1.0
2018,180340,EXT,SWD,33,84.8,
2018,180340,EXT,WH7,205,93.2,
2018,180340,STD,AIG,58,95.0,1.0
2018,180340,STD,ALL,254,94.1,
2018,180340,STD,AS7,22,95.0,1.0
2018,180340,STD,EDS,78,92.3,
2018,180340,STD,ELS,11,81.8,
2018,180340,STD,FEM,134,92.5,
2018,180340,STD,HI7,19,89.5,
2018,180340,STD,MALE,120,95.0,1.0
2018,180340,STD,MU7,11,81.8,
2018,180340,STD,SWD,28,95.0,1.0
2018,180340,STD,WH7,197,94.9,
2018,180348,EXT,AIG,44,95.0,1.0
2018,180348,EXT,ALL,243,92.6,
2018,180348,EXT,AS7,11,90.9,
2018,180348,EXT,BL7,14,85.7,
2018,180348,EXT,EDS,90,88.9,
2018,180348,EXT,FEM,126,94.4,
2018,180348,EXT,HI7,19,95.0,1.0
2018,180348,EXT,MALE,117,90.6,
2018,180348,EXT,MU7,15,86.7,
2018,180348,EXT,SWD,16,93.8,
2018,180348,EXT,WH7,184,92.9,
2018,180348,STD,AIG,37,95.0,1.0
2018,180348,STD,ALL,238,94.1,
2018,180348,STD,AS7,16,95.0,1.0
2018,180348,STD,BL7,17,94.1,
2018,180348,STD,EDS,89,91.0,
2018,180348,STD,ELS,10,90.0,
2018,180348,STD,FEM,103,95.0,1.0
2018,180348,STD,HI7,23,91.3,
2018,180348,STD,MALE,135,93.3,
2018,180348,STD,MU7,18,95.0,1.0
2018,180348,STD,SWD,36,91.7,
2018,180348,STD,WH7,164,93.3,
2018,180376,EXT,AIG,59,95.0,1.0
2018,180376,EXT,ALL,302,93.4,
2018,180376,EXT,AS7,13,95.0,1.0
2018,180376,EXT,BL7,16,93.8,
2018,180376,EXT,EDS,118,88.1,
2018,180376,EXT,ELS,15,73.3,
2018,180376,EXT,FEM,146,93.2,
2018,180376,EXT,HI7,63,87.3,
2018,180376,EXT,MALE,156,93.6,
2018,180376,EXT,SWD,25,92.0,
2018,180376,EXT,WH7,201,95.0,
2018,180376,STD,AIG,63,95.0,1.0
2018,180376,STD,ALL,342,90.1,
2018,180376,STD,AS7,13,95.0,1.0
2018,180376,STD,BL7,22,90.9,
2018,180376,STD,EDS,138,85.5,
2018,180376,STD,ELS,44,68.2,
2018,180376,STD,FEM,168,93.5,
2018,180376,STD,HI7,94,81.9,
2018,180376,STD,MALE,174,86.8,
2018,180376,STD,MU7,13,76.9,
2018,180376,STD,SWD,21,71.4,
2018,180376,STD,WH7,199,94.0,
2018,180LEA,EXT,AIG,266,95.0,1.0
2018,180LEA,EXT,ALL,1392,92.5,
2018,180LEA,EXT,AS7,96,95.0,1.0
2018,180LEA,EXT,BL7,66,95.0,1.0
2018,180LEA,EXT,EDS,554,89.7,
2018,180LEA,EXT,ELS,34,85.3,
2018,180LEA,EXT,FEM,698,94.0,
2018,180LEA,EXT,HI7,165,92.7,
2018,180LEA,EXT,MALE,694,90.9,
2018,180LEA,EXT,MU7,57,89.5,
2018,180LEA,EXT,SWD,120,79.2,
2018,180LEA,EXT,WH7,1004,91.9,
2018,180LEA,STD,AIG,262,95.0,1.0
2018,180LEA,STD,ALL,1372,91.9,
2018,180LEA,STD,AS7,85,95.0,1.0
2018,180LEA,STD,BL7,67,91.0,
2018,180LEA,STD,EDS,513,86.7,
2018,180LEA,STD,ELS,80,76.3,
2018,180LEA,STD,FEM,670,94.3,
2018,180LEA,STD,HI7,195,86.7,
2018,180LEA,STD,HMS,29,79.3,
2018,180LEA,STD,MALE,702,89.6,
2018,180LEA,STD,MU7,65,90.8,
2018,180LEA,STD,SWD,129,79.1,
2018,180LEA,STD,WH7,958,92.5,
2018,181318,EXT,ALL,40,87.5,
2018,181318,EXT,EDS,19,89.5,
2018,181318,EXT,FEM,24,87.5,
2018,181318,EXT,MALE,16,87.5,
2018,181318,EXT,WH7,19,78.9,
2018,181318,STD,ALL,34,94.1,
2018,181318,STD,EDS,14,92.9,
2018,181318,STD,FEM,26,92.3,
2018,181318,STD,WH7,15,93.3,
2018,181322,EXT,AIG,59,95.0,1.0
2018,181322,EXT,ALL,254,86.6,
2018,181322,EXT,BL7,65,73.8,
2018,181322,EXT,EDS,109,81.7,
2018,181322,EXT,FEM,127,90.6,
2018,181322,EXT,HI7,46,93.5,
2018,181322,EXT,MALE,127,82.7,
2018,181322,EXT,SWD,25,56.0,
2018,181322,EXT,WH7,126,88.9,
2018,181322,STD,AIG,52,95.0,1.0
2018,181322,STD,ALL,286,90.2,
2018,181322,STD,AS7,17,94.1,
2018,181322,STD,BL7,64,89.1,
2018,181322,STD,EDS,128,86.7,
2018,181322,STD,ELS,27,88.9,
2018,181322,STD,FEM,119,92.4,
2018,181322,STD,HI7,66,92.4,
2018,181322,STD,MALE,167,88.6,
2018,181322,STD,MU7,18,77.8,
2018,181322,STD,SWD,23,87.0,
2018,181322,STD,WH7,119,90.8,
2018,181LEA,EXT,AIG,60,95.0,1.0
2018,181LEA,EXT,ALL,301,85.0,
2018,181LEA,EXT,AS7,10,95.0,1.0
2018,181LEA,EXT,BL7,75,76.0,
2018,181LEA,EXT,EDS,134,79.1,
2018,181LEA,EXT,FEM,153,88.9,
2018,181LEA,EXT,HI7,54,94.4,
2018,181LEA,EXT,MALE,148,81.1,
2018,181LEA,EXT,MU7,12,83.3,
2018,181LEA,EXT,SWD,30,60.0,
2018,181LEA,EXT,WH7,149,85.2,
2018,181LEA,STD,AIG,56,95.0,1.0
2018,181LEA,STD,ALL,320,90.6,
2018,181LEA,STD,AS7,19,94.7,
2018,181LEA,STD,BL7,72,90.3,
2018,181LEA,STD,EDS,142,87.3,
2018,181LEA,STD,ELS,28,89.3,
2018,181LEA,STD,FEM,145,92.4,
2018,181LEA,STD,HI7,70,92.9,
2018,181LEA,STD,MALE,175,89.1,
2018,181LEA,STD,MU7,23,78.3,
2018,181LEA,STD,SWD,26,88.5,
2018,181LEA,STD,WH7,134,91.0,
2018,182304,STD,ALL,10,5.0,2.0
2018,182304,STD,SWD,10,5.0,2.0
2018,182316,EXT,AIG,27,95.0,1.0
2018,182316,EXT,ALL,200,95.0,1.0
2018,182316,EXT,AS7,13,92.3,
2018,182316,EXT,BL7,27,95.0,1.0
2018,182316,EXT,EDS,103,95.0,1.0
2018,182316,EXT,FEM,93,95.0,1.0
2018,182316,EXT,HI7,39,94.9,
2018,182316,EXT,MALE,107,95.0,1.0
2018,182316,EXT,MU7,21,95.0,1.0
2018,182316,EXT,SWD,17,95.0,1.0
2018,182316,EXT,WH7,100,95.0,1.0
2018,182316,STD,AIG,16,93.8,
2018,182316,STD,ALL,189,93.7,
2018,182316,STD,BL7,22,95.0,1.0
2018,182316,STD,EDS,91,91.2,
2018,182316,STD,ELS,20,85.0,
2018,182316,STD,FEM,93,92.5,
2018,182316,STD,HI7,53,94.3,
2018,182316,STD,MALE,96,94.8,
2018,182316,STD,MU7,11,81.8,
2018,182316,STD,SWD,25,88.0,
2018,182316,STD,WH7,96,93.8,
2018,182700,EXT,AIG,19,95.0,1.0
2018,182700,EXT,ALL,51,95.0,1.0
2018,182700,EXT,EDS,10,95.0,1.0
2018,182700,EXT,FEM,27,95.0,1.0
2018,182700,EXT,MALE,24,95.0,1.0
2018,182700,EXT,WH7,42,95.0,1.0
2018,182700,STD,AIG,18,95.0,1.0
2018,182700,STD,ALL,55,95.0,1.0
2018,182700,STD,EDS,12,95.0,1.0
2018,182700,STD,FEM,35,95.0,1.0
2018,182700,STD,MALE,20,95.0,1.0
2018,182700,STD,WH7,38,95.0,1.0
2018,182LEA,EXT,AIG,46,95.0,1.0
2018,182LEA,EXT,ALL,252,95.0,1.0
2018,182LEA,EXT,AS7,14,92.9,
2018,182LEA,EXT,BL7,27,95.0,1.0
2018,182LEA,EXT,EDS,114,95.0,1.0
2018,182LEA,EXT,FEM,120,95.0,1.0
2018,182LEA,EXT,HI7,44,95.0,1.0
2018,182LEA,EXT,MALE,132,95.0,1.0
2018,182LEA,EXT,MU7,24,95.0,1.0
2018,182LEA,EXT,SWD,19,94.7,
2018,182LEA,EXT,WH7,143,95.0,1.0
2018,182LEA,STD,AIG,34,95.0,1.0
2018,182LEA,STD,ALL,254,91.3,
2018,182LEA,STD,BL7,29,93.1,
2018,182LEA,STD,EDS,109,87.2,
2018,182LEA,STD,ELS,20,85.0,
2018,182LEA,STD,FEM,131,92.4,
2018,182LEA,STD,HI7,58,94.8,
2018,182LEA,STD,MALE,123,90.2,
2018,182LEA,STD,MU7,16,87.5,
2018,182LEA,STD,SWD,36,63.9,
2018,182LEA,STD,WH7,142,90.1,
2018,190310,EXT,ALL,35,94.3,
2018,190310,EXT,EDS,25,92.0,
2018,190310,EXT,FEM,11,90.9,
2018,190310,EXT,HI7,10,95.0,1.0
2018,190310,EXT,MALE,24,95.0,1.0
2018,190310,EXT,WH7,19,94.7,
2018,190310,STD,ALL,101,87.1,
2018,190310,STD,BL7,21,85.7,
2018,190310,STD,EDS,72,88.9,
2018,190310,STD,FEM,37,89.2,
2018,190310,STD,HI7,28,89.3,
2018,190310,STD,HMS,12,66.7,
2018,190310,STD,MALE,64,85.9,
2018,190310,STD,SWD,27,85.2,
2018,190310,STD,WH7,48,89.6,
2018,190316,EXT,AIG,40,95.0,1.0
2018,190316,EXT,ALL,106,94.3,
2018,190316,EXT,BL7,10,90.0,
2018,190316,EXT,EDS,37,89.2,
2018,190316,EXT,FEM,60,93.3,
2018,190316,EXT,MALE,46,95.0,1.0
2018,190316,EXT,WH7,90,95.0,1.0
2018,190316,STD,AIG,29,95.0,1.0
2018,190316,STD,ALL,104,93.3,
2018,190316,STD,BL7,12,95.0,1.0
2018,190316,STD,EDS,40,85.0,
2018,190316,STD,FEM,47,95.0,1.0
2018,190316,STD,HI7,14,71.4,
2018,190316,STD,HMS,18,94.4,
2018,190316,STD,MALE,57,91.2,
2018,190316,STD,SWD,14,78.6,
2018,190316,STD,WH7,74,95.0,1.0
2018,190336,EXT,AIG,34,95.0,1.0
2018,190336,EXT,ALL,169,85.8,
2018,190336,EXT,BL7,29,86.2,
2018,190336,EXT,EDS,121,87.6,
2018,190336,EXT,ELS,13,38.5,
2018,190336,EXT,FEM,77,95.0,1.0
2018,190336,EXT,HI7,91,86.8,
2018,190336,EXT,MALE,92,77.2,
2018,190336,EXT,SWD,14,64.3,
2018,190336,EXT,WH7,42,85.7,
2018,190336,STD,AIG,53,95.0,1.0
2018,190336,STD,ALL,216,81.0,
2018,190336,STD,BL7,34,79.4,
2018,190336,STD,EDS,151,82.1,
2018,190336,STD,ELS,50,70.0,
2018,190336,STD,FEM,110,84.5,
2018,190336,STD,HI7,124,77.4,
2018,190336,STD,HMS,51,76.5,
2018,190336,STD,MALE,106,77.4,
2018,190336,STD,MU7,10,80.0,
2018,190336,STD,SWD,37,70.3,
2018,190336,STD,WH7,47,91.5,
2018,190342,EXT,AIG,106,95.0,1.0
2018,190342,EXT,ALL,339,89.7,
2018,190342,EXT,BL7,43,95.0,1.0
2018,190342,EXT,EDS,92,78.3,
2018,190342,EXT,ELS,10,80.0,
2018,190342,EXT,FEM,163,93.9,
2018,190342,EXT,HI7,49,75.5,
2018,190342,EXT,MALE,176,85.8,
2018,190342,EXT,MU7,15,93.3,
2018,190342,EXT,SWD,40,80.0,
2018,190342,EXT,WH7,228,91.7,
2018,190342,STD,AIG,96,95.0,1.0
2018,190342,STD,ALL,352,88.4,
2018,190342,STD,BL7,43,83.7,
2018,190342,STD,EDS,83,77.1,
2018,190342,STD,ELS,20,60.0,
2018,190342,STD,FEM,186,92.5,
2018,190342,STD,HI7,61,80.3,
2018,190342,STD,HMS,13,69.2,
2018,190342,STD,MALE,166,83.7,
2018,190342,STD,MU7,11,54.5,
2018,190342,STD,SWD,39,64.1,
2018,190342,STD,WH7,234,93.2,
2018,190LEA,EXT,AIG,180,95.0,1.0
2018,190LEA,EXT,ALL,653,89.1,
2018,190LEA,EXT,BL7,87,90.8,
2018,190LEA,EXT,EDS,279,83.9,
2018,190LEA,EXT,ELS,26,61.5,
2018,190LEA,EXT,FEM,311,94.2,
2018,190LEA,EXT,HI7,157,82.8,
2018,190LEA,EXT,MALE,342,84.5,
2018,190LEA,EXT,MU7,22,86.4,
2018,190LEA,EXT,SWD,67,80.6,
2018,190LEA,EXT,WH7,380,91.8,
2018,190LEA,STD,AIG,180,95.0,1.0
2018,190LEA,STD,ALL,703,85.9,
2018,190LEA,STD,BL7,99,82.8,
2018,190LEA,STD,EDS,296,80.4,
2018,190LEA,STD,ELS,79,64.6,
2018,190LEA,STD,FEM,357,89.9,
2018,190LEA,STD,HI7,208,77.4,
2018,190LEA,STD,HMS,90,78.9,
2018,190LEA,STD,MALE,346,81.8,
2018,190LEA,STD,MU7,25,68.0,
2018,190LEA,STD,SWD,100,68.0,
2018,190LEA,STD,WH7,366,92.9,
2018,19A000,EXT,ALL,51,84.3,
2018,19A000,EXT,FEM,24,91.7,
2018,19A000,EXT,MALE,27,77.8,
2018,19A000,EXT,WH7,42,92.9,
2018,19A000,STD,ALL,48,95.0,1.0
2018,19A000,STD,FEM,23,95.0,1.0
2018,19A000,STD,MALE,25,95.0,1.0
2018,19A000,STD,WH7,38,94.7,
2018,19B000,EXT,ALL,48,93.8,
2018,19B000,EXT,FEM,26,92.3,
2018,19B000,EXT,MALE,22,95.0,1.0
2018,19B000,EXT,WH7,39,92.3,
2018,19B000,STD,ALL,47,93.6,
2018,19B000,STD,FEM,30,95.0,1.0
2018,19B000,STD,MALE,17,88.2,
2018,19B000,STD,WH7,39,94.9,
2018,200308,EXT,AIG,13,95.0,1.0
2018,200308,EXT,ALL,56,95.0,1.0
2018,200308,EXT,EDS,24,95.0,1.0
2018,200308,EXT,FEM,30,95.0,1.0
2018,200308,EXT,MALE,26,95.0,1.0
2018,200308,EXT,SWD,11,95.0,1.0
2018,200308,EXT,WH7,52,95.0,1.0
2018,200308,STD,ALL,64,95.0,1.0
2018,200308,STD,EDS,34,95.0,1.0
2018,200308,STD,FEM,27,95.0,1.0
2018,200308,STD,MALE,37,91.9,
2018,200308,STD,SWD,14,78.6,
2018,200308,STD,WH7,56,94.6,
2018,200314,EXT,ALL,41,95.0,1.0
2018,200314,EXT,EDS,20,95.0,
2018,200314,EXT,FEM,18,94.4,
2018,200314,EXT,MALE,23,95.0,1.0
2018,200314,EXT,WH7,40,95.0,
2018,200314,STD,ALL,44,95.0,1.0
2018,200314,STD,EDS,24,95.0,1.0
2018,200314,STD,FEM,22,95.0,1.0
2018,200314,STD,MALE,22,90.9,
2018,200314,STD,WH7,40,95.0,
2018,200322,EXT,ALL,39,82.1,
2018,200322,EXT,EDS,22,81.8,
2018,200322,EXT,FEM,12,91.7,
2018,200322,EXT,MALE,27,77.8,
2018,200322,EXT,WH7,30,83.3,
2018,200322,STD,ALL,50,80.0,
2018,200322,STD,EDS,30,83.3,
2018,200322,STD,FEM,20,90.0,
2018,200322,STD,MALE,30,73.3,
2018,200322,STD,SWD,16,75.0,
2018,200322,STD,WH7,44,79.5,
2018,200328,EXT,AIG,20,95.0,1.0
2018,200328,EXT,ALL,99,95.0,1.0
2018,200328,EXT,EDS,46,95.0,1.0
2018,200328,EXT,FEM,41,95.0,1.0
2018,200328,EXT,MALE,58,95.0,1.0
2018,200328,EXT,SWD,11,81.8,
2018,200328,EXT,WH7,89,95.0,1.0
2018,200328,STD,AIG,13,95.0,1.0
2018,200328,STD,ALL,111,95.0,1.0
2018,200328,STD,EDS,44,95.0,1.0
2018,200328,STD,FEM,53,95.0,1.0
2018,200328,STD,MALE,58,95.0,1.0
2018,200328,STD,WH7,96,95.0,1.0
2018,200350,EXT,ALL,28,95.0,1.0
2018,200350,EXT,FEM,15,93.3,
2018,200350,EXT,MALE,13,95.0,1.0
2018,200350,EXT,WH7,26,95.0,1.0
2018,200350,STD,ALL,34,85.3,
2018,200350,STD,EDS,12,83.3,
2018,200350,STD,FEM,24,87.5,
2018,200350,STD,MALE,10,80.0,
2018,200350,STD,WH7,30,86.7,
2018,200LEA,EXT,AIG,46,95.0,1.0
2018,200LEA,EXT,ALL,268,92.5,
2018,200LEA,EXT,EDS,122,95.0,1.0
2018,200LEA,EXT,FEM,118,94.1,
2018,200LEA,EXT,HI7,12,83.3,
2018,200LEA,EXT,MALE,150,91.3,
2018,200LEA,EXT,SWD,35,82.9,
2018,200LEA,EXT,WH7,242,93.8,
2018,200LEA,STD,AIG,25,95.0,1.0
2018,200LEA,STD,ALL,303,92.4,
2018,200LEA,STD,EDS,144,92.4,
2018,200LEA,STD,FEM,146,95.0,1.0
2018,200LEA,STD,HI7,10,90.0,
2018,200LEA,STD,HMS,15,95.0,1.0
2018,200LEA,STD,MALE,157,89.8,
2018,200LEA,STD,MU7,10,90.0,
2018,200LEA,STD,SWD,43,76.7,
2018,200LEA,STD,WH7,266,92.1,
2018,210312,EXT,AIG,13,95.0,1.0
2018,210312,EXT,ALL,151,85.4,
2018,210312,EXT,BL7,70,82.9,
2018,210312,EXT,EDS,82,81.7,
2018,210312,EXT,FEM,70,90.0,
2018,210312,EXT,MALE,81,81.5,
2018,210312,EXT,SWD,14,78.6,
2018,210312,EXT,WH7,66,89.4,
2018,210312,STD,AIG,11,95.0,1.0
2018,210312,STD,ALL,157,89.2,
2018,210312,STD,BL7,77,92.2,
2018,210312,STD,EDS,86,89.5,
2018,210312,STD,FEM,80,91.3,
2018,210312,STD,HI7,11,63.6,
2018,210312,STD,MALE,77,87.0,
2018,210312,STD,SWD,20,70.0,
2018,210312,STD,WH7,63,90.5,
2018,210LEA,EXT,AIG,13,95.0,1.0
2018,210LEA,EXT,ALL,151,85.4,
2018,210LEA,EXT,BL7,70,82.9,
2018,210LEA,EXT,EDS,82,81.7,
2018,210LEA,EXT,FEM,70,90.0,
2018,210LEA,EXT,MALE,81,81.5,
2018,210LEA,EXT,SWD,14,78.6,
2018,210LEA,EXT,WH7,66,89.4,
2018,210LEA,STD,AIG,11,95.0,1.0
2018,210LEA,STD,ALL,157,89.2,
2018,210LEA,STD,BL7,77,92.2,
2018,210LEA,STD,EDS,86,89.5,
2018,210LEA,STD,FEM,80,91.3,
2018,210LEA,STD,HI7,11,63.6,
2018,210LEA,STD,MALE,77,87.0,
2018,210LEA,STD,SWD,20,70.0,
2018,210LEA,STD,WH7,63,90.5,
2018,220310,EXT,ALL,75,92.0,
2018,220310,EXT,EDS,29,89.7,
2018,220310,EXT,FEM,38,94.7,
2018,220310,EXT,MALE,37,89.2,
2018,220310,EXT,SWD,14,78.6,
2018,220310,EXT,WH7,69,92.8,
2018,220310,STD,ALL,102,86.3,
2018,220310,STD,EDS,38,73.7,
2018,220310,STD,FEM,45,93.3,
2018,220310,STD,MALE,57,80.7,
2018,220310,STD,SWD,22,72.7,
2018,220310,STD,WH7,94,86.2,
2018,220LEA,EXT,ALL,75,92.0,
2018,220LEA,EXT,EDS,29,89.7,
2018,220LEA,EXT,FEM,38,94.7,
2018,220LEA,EXT,MALE,37,89.2,
2018,220LEA,EXT,SWD,14,78.6,
2018,220LEA,EXT,WH7,69,92.8,
2018,220LEA,STD,ALL,102,86.3,
2018,220LEA,STD,EDS,38,73.7,
2018,220LEA,STD,FEM,45,93.3,
2018,220LEA,STD,MALE,57,80.7,
2018,220LEA,STD,SWD,22,72.7,
2018,220LEA,STD,WH7,94,86.2,
2018,230312,EXT,AIG,41,95.0,1.0
2018,230312,EXT,ALL,259,91.5,
2018,230312,EXT,BL7,52,94.2,
2018,230312,EXT,EDS,150,92.0,
2018,230312,EXT,FEM,118,92.4,
2018,230312,EXT,HI7,11,81.8,
2018,230312,EXT,MALE,141,90.8,
2018,230312,EXT,SWD,31,87.1,
2018,230312,EXT,WH7,188,91.0,
2018,230312,STD,AIG,57,95.0,1.0
2018,230312,STD,ALL,254,89.4,
2018,230312,STD,BL7,35,95.0,1.0
2018,230312,STD,EDS,117,85.5,
2018,230312,STD,FEM,127,92.1,
2018,230312,STD,HI7,11,90.9,
2018,230312,STD,MALE,127,86.6,
2018,230312,STD,SWD,42,81.0,
2018,230312,STD,WH7,199,88.4,
2018,230322,EXT,AIG,12,95.0,1.0
2018,230322,EXT,ALL,47,95.0,1.0
2018,230322,EXT,BL7,12,91.7,
2018,230322,EXT,EDS,26,95.0,1.0
2018,230322,EXT,FEM,31,95.0,1.0
2018,230322,EXT,MALE,16,93.8,
2018,230322,EXT,WH7,29,95.0,1.0
2018,230322,STD,ALL,50,95.0,1.0
2018,230322,STD,BL7,10,95.0,1.0
2018,230322,STD,EDS,28,95.0,1.0
2018,230322,STD,FEM,22,95.0,1.0
2018,230322,STD,MALE,28,95.0,1.0
2018,230322,STD,WH7,29,95.0,1.0
2018,230324,EXT,AIG,83,95.0,1.0
2018,230324,EXT,ALL,331,92.4,
2018,230324,EXT,BL7,78,95.0,1.0
2018,230324,EXT,EDS,134,89.6,
2018,230324,EXT,FEM,150,94.7,
2018,230324,EXT,MALE,181,90.6,
2018,230324,EXT,MU7,10,95.0,1.0
2018,230324,EXT,SWD,38,89.5,
2018,230324,EXT,WH7,235,90.6,
2018,230324,STD,AIG,77,95.0,1.0
2018,230324,STD,ALL,288,88.2,
2018,230324,STD,BL7,50,92.0,
2018,230324,STD,EDS,104,81.7,
2018,230324,STD,FEM,144,85.4,
2018,230324,STD,HI7,10,80.0,
2018,230324,STD,MALE,144,91.0,
2018,230324,STD,MU7,15,86.7,
2018,230324,STD,SWD,42,76.2,
2018,230324,STD,WH7,213,87.8,
2018,230330,EXT,ALL,43,58.1,
2018,230330,EXT,BL7,18,66.7,
2018,230330,EXT,EDS,31,64.5,
2018,230330,EXT,MALE,35,54.3,
2018,230330,EXT,SWD,12,58.3,
2018,230330,EXT,WH7,21,47.6,
2018,230330,STD,ALL,78,65.4,
2018,230330,STD,BL7,32,65.6,
2018,230330,STD,EDS,54,72.2,
2018,230330,STD,FEM,27,74.1,
2018,230330,STD,HMS,10,70.0,
2018,230330,STD,MALE,51,60.8,
2018,230330,STD,SWD,21,57.1,
2018,230330,STD,WH7,39,64.1,
2018,230350,EXT,AIG,69,95.0,1.0
2018,230350,EXT,ALL,310,94.5,
2018,230350,EXT,BL7,61,95.0,1.0
2018,230350,EXT,EDS,122,92.6,
2018,230350,EXT,FEM,151,94.7,
2018,230350,EXT,MALE,159,94.3,
2018,230350,EXT,MU7,12,95.0,1.0
2018,230350,EXT,SWD,21,81.0,
2018,230350,EXT,WH7,223,94.2,
2018,230350,STD,AIG,71,95.0,1.0
2018,230350,STD,ALL,294,89.5,
2018,230350,STD,AS7,11,95.0,1.0
2018,230350,STD,BL7,57,84.2,
2018,230350,STD,EDS,125,84.8,
2018,230350,STD,FEM,132,90.2,
2018,230350,STD,HMS,13,84.6,
2018,230350,STD,MALE,162,88.9,
2018,230350,STD,MU7,17,94.1,
2018,230350,STD,SWD,32,65.6,
2018,230350,STD,WH7,200,90.0,
2018,230359,STD,ALL,11,5.0,2.0
2018,230359,STD,SWD,11,5.0,2.0
2018,230361,EXT,AIG,46,95.0,1.0
2018,230361,EXT,ALL,177,93.2,
2018,230361,EXT,BL7,74,94.6,
2018,230361,EXT,EDS,103,91.3,
2018,230361,EXT,FEM,81,91.4,
2018,230361,EXT,MALE,96,94.8,
2018,230361,EXT,MU7,10,95.0,1.0
2018,230361,EXT,SWD,26,84.6,
