year,lea,lea name,school,school name,indian male,indian female,asian male,asian female,hispanic male,hispanic female,black male,black female,white male,white female,pacific island male,pacific island female,two or more male,two or more female,total,agency_code
2018,760,Randolph County Schools,304,Archdale Elementary,1,2,17,20,38,30,6,8,121,121,0,0,6,6,376,760304
2018,760,Randolph County Schools,308,Braxton Craven Middle,0,0,12,6,16,18,5,4,156,137,0,1,5,8,368,760308
2018,760,Randolph County Schools,316,Coleridge Elementary,0,2,0,0,40,26,16,6,112,103,0,0,8,8,321,760316
2018,760,Randolph County Schools,318,Eastern Randolph High,3,3,1,1,108,72,34,37,259,167,0,0,17,21,723,760318
2018,760,Randolph County Schools,320,Farmer Elementary,0,1,0,5,18,13,0,1,147,160,0,0,11,9,365,760320
2018,760,Randolph County Schools,324,Franklinville Elementary,0,0,0,0,35,40,6,9,168,143,0,0,17,9,427,760324
2018,760,Randolph County Schools,328,Grays Chapel Elementary,1,0,0,2,28,30,3,1,204,178,0,0,10,11,468,760328
2018,760,Randolph County Schools,329,Hopewell Elementary,2,0,2,4,25,20,0,1,267,268,1,0,13,7,610,760329
2018,760,Randolph County Schools,330,John R Lawrence Elementary,1,0,9,4,12,3,3,8,189,148,1,0,4,7,389,760330
2018,760,Randolph County Schools,331,Level Cross Elementary,3,0,1,0,28,29,11,7,176,184,0,1,17,11,468,760331
2018,760,Randolph County Schools,332,Liberty Elementary,0,0,0,0,71,43,23,8,125,113,0,0,22,18,423,760332
2018,760,Randolph County Schools,336,New Market Elementary,1,0,2,1,34,43,4,4,192,187,0,0,16,8,492,760336
2018,760,Randolph County Schools,338,Northeastern Randolph Middle,0,0,0,0,41,50,15,16,212,216,0,0,15,17,582,760338
2018,760,Randolph County Schools,339,Providence Grove High,1,3,1,4,57,44,25,15,317,290,0,0,20,11,788,760339
2018,760,Randolph County Schools,340,Ramseur Elementary,0,1,0,0,68,74,26,25,84,51,0,0,8,11,348,760340
2018,760,Randolph County Schools,344,Randleman Elementary,2,0,4,3,115,100,16,15,176,154,0,0,20,20,625,760344
2018,760,Randolph County Schools,348,Randleman High,5,0,5,4,106,86,22,12,341,289,0,0,16,14,900,760348
2018,760,Randolph County Schools,352,Randleman Middle,0,2,2,2,126,98,15,27,248,254,0,2,22,18,816,760352
2018,760,Randolph County Schools,354,Randolph Early College High,2,2,2,5,35,71,1,8,99,120,1,0,4,12,362,760354
2018,760,Randolph County Schools,356,Seagrove Elementary,0,0,2,1,23,31,3,3,201,187,2,0,6,7,466,760356
2018,760,Randolph County Schools,357,Southeastern Randolph Middle,0,1,1,1,80,84,31,32,169,143,0,0,17,15,574,760357
2018,760,Randolph County Schools,358,Southwestern Randolph High,0,3,1,4,117,83,6,2,406,340,0,0,9,9,980,760358
2018,760,Randolph County Schools,359,Southmont Elementary,1,0,0,2,109,110,6,7,164,168,0,0,16,5,588,760359
2018,760,Randolph County Schools,360,Southwestern Randolph Middle,1,0,4,3,51,64,1,7,182,173,0,0,7,4,497,760360
2018,760,Randolph County Schools,364,Tabernacle Elementary,2,2,2,0,14,26,0,1,157,140,0,0,1,2,347,760364
2018,760,Randolph County Schools,368,Trindale Elementary,2,1,17,10,14,16,6,4,130,107,0,0,5,12,324,760368
2018,760,Randolph County Schools,376,Trinity Elementary,0,0,6,6,34,21,1,2,158,153,0,0,9,11,401,760376
2018,760,Randolph County Schools,378,Archdale-Trinity Middle,1,2,15,10,48,39,7,3,284,267,0,0,12,9,697,760378
2018,760,Randolph County Schools,380,Trinity High,2,6,29,25,37,39,18,14,267,263,0,0,8,7,715,760380
2018,760,Randolph County Schools,382,Uwharrie Ridge Six-Twelve,0,0,1,1,12,18,0,6,188,159,0,0,7,4,396,760382
2018,760,Randolph County Schools,388,Wheatmore High,4,2,5,3,25,23,14,5,411,348,0,0,4,7,851,760388
2018,761,Asheboro City Schools,304,Asheboro High,0,1,12,14,317,299,103,89,246,237,0,0,27,31,"1,376",761304
2018,761,Asheboro City Schools,308,South Asheboro Middle,0,0,3,7,106,79,43,28,121,120,0,0,18,14,539,761308
2018,761,Asheboro City Schools,312,Balfour Elementary,1,0,4,5,199,165,18,18,50,49,0,0,14,11,534,761312
2018,761,Asheboro City Schools,320,Charles W McCrary Elementary,1,0,2,5,120,107,25,32,48,33,0,0,11,10,394,761320
2018,761,Asheboro City Schools,321,Donna L Loflin Elementary,0,0,2,6,72,74,24,28,42,48,0,1,16,18,331,761321
2018,761,Asheboro City Schools,328,Guy B Teachey Elementary,0,0,8,7,105,84,32,27,128,141,0,0,10,17,559,761328
2018,761,Asheboro City Schools,332,Lindley Park Elementary,0,0,1,2,58,75,52,42,94,71,0,0,16,11,422,761332
2018,761,Asheboro City Schools,336,North Asheboro Middle,0,1,2,4,145,129,34,32,43,47,0,0,9,7,453,761336
2018,770,Richmond County Schools,310,East Rockingham Elementary,9,12,1,0,56,45,81,66,144,140,0,1,12,10,577,770310
2017,770,Richmond County Schools,312,Cordova School,1,2,1,0,1,1,13,7,22,8,0,0,1,0,57,770312
2018,770,Richmond County Schools,316,Ellerbe Middle,4,2,1,0,39,39,23,38,31,45,0,0,8,2,232,770316
2018,770,Richmond County Schools,318,Fairview Heights Elementary,14,13,1,0,21,14,80,79,131,121,0,0,19,18,511,770318
2018,770,Richmond County Schools,328,Hamlet Middle,14,13,2,0,23,20,99,82,99,94,0,0,14,10,470,770328
2018,770,Richmond County Schools,340,L J Bell Elementary,8,0,3,3,22,18,93,107,134,121,2,0,15,18,544,770340
2018,770,Richmond County Schools,342,Ashley Chapel Educational Center,1,1,0,0,3,0,25,24,6,3,0,0,3,2,68,770342
2018,770,Richmond County Schools,344,Mineral Springs Elementary,5,6,0,1,45,70,58,48,68,81,1,0,16,16,415,770344
2018,770,Richmond County Schools,346,Monroe Avenue Elementary,11,5,1,0,20,25,106,95,66,56,2,0,11,12,410,770346
2018,770,Richmond County Schools,348,Richmond Senior High,34,19,4,3,68,52,284,248,337,297,0,0,24,31,"1,401",770348
2018,770,Richmond County Schools,349,Richmond Early College High,3,11,3,3,15,31,15,45,46,95,1,0,2,6,276,770349
2018,770,Richmond County Schools,351,Richmond 9th Grade Academy,11,5,2,1,25,27,83,85,141,108,0,0,10,8,506,770351
2018,770,Richmond County Schools,360,Rockingham Middle,3,5,3,3,23,34,123,142,166,153,0,0,20,14,689,770360
2018,770,Richmond County Schools,364,Cordova Middle,5,2,2,0,31,18,33,33,76,58,0,1,8,7,274,770364
2018,770,Richmond County Schools,368,West Rockingham Elementary,4,6,0,1,23,25,63,29,68,65,2,1,10,10,307,770368
2018,770,Richmond County Schools,370,Washington Street Elementary,5,6,3,1,17,14,151,106,107,81,2,1,18,9,521,770370
2018,780,Robeson County Schools,320,Deep Branch Elementary,154,166,0,2,11,11,20,21,6,8,0,0,12,5,416,780320
2018,780,Robeson County Schools,322,East Robeson Primary,69,62,0,0,53,52,55,70,67,73,0,0,24,18,543,780322
2018,780,Robeson County Schools,324,Fairgrove Middle,66,63,0,0,8,12,55,40,6,9,0,0,6,9,274,780324
2018,780,Robeson County Schools,325,Fairmont High,104,107,0,1,16,17,129,107,85,51,0,2,11,19,649,780325
2018,780,Robeson County Schools,326,Fairmont Middle,51,44,0,0,23,9,83,99,18,20,0,0,9,7,363,780326
2018,780,Robeson County Schools,328,Green Grove Elementary,57,60,1,0,10,9,31,33,3,7,1,0,3,1,216,780328
2018,780,Robeson County Schools,329,Janie C Hargrave Elem,12,13,1,2,30,43,42,43,22,19,0,1,4,5,237,780329
2018,780,Robeson County Schools,330,L Gilbert Carroll Middle,57,56,11,7,50,50,161,127,51,66,0,3,13,11,663,780330
2018,780,Robeson County Schools,336,Littlefield Middle,84,88,0,0,68,67,82,67,152,113,0,1,25,26,773,780336
2018,780,Robeson County Schools,340,Long Branch Elementary,59,44,0,0,14,9,66,66,74,69,0,0,16,7,424,780340
2018,780,Robeson County Schools,341,Lumberton Junior High,36,31,9,2,40,18,103,82,28,36,1,0,12,7,405,780341
2018,780,Robeson County Schools,342,Lumberton Senior High,241,263,19,9,117,119,311,303,240,265,5,8,47,58,"2,005",780342
2018,780,Robeson County Schools,344,Magnolia Elementary,174,167,2,1,152,143,30,31,23,19,1,2,15,7,767,780344
2018,780,Robeson County Schools,352,Orrum Middle,58,24,0,0,13,10,51,45,52,52,0,0,7,7,319,780352
2018,780,Robeson County Schools,356,Oxendine Elementary,133,110,0,0,5,8,1,4,5,10,0,0,8,5,289,780356
2018,780,Robeson County Schools,360,Parkton Elementary,23,23,0,2,69,68,85,86,83,82,0,0,29,36,586,780360
2018,780,Robeson County Schools,364,Pembroke Elementary,322,320,0,1,13,15,25,19,7,13,0,0,20,26,781,780364
2018,780,Robeson County Schools,368,Pembroke Middle,220,270,0,0,17,28,29,25,12,6,0,0,6,10,623,780368
2018,780,Robeson County Schools,374,Peterson Elementary,74,68,0,6,92,100,78,92,10,15,1,0,9,15,560,780374
2018,780,Robeson County Schools,376,Piney Grove Elementary,187,184,1,0,62,61,36,27,14,17,0,0,15,11,615,780376
2018,780,Robeson County Schools,384,Prospect Elementary,442,425,0,0,4,4,3,2,9,7,0,1,6,5,908,780384
2018,780,Robeson County Schools,385,PSRC Early College at RCC,20,45,1,2,20,35,7,23,27,25,0,0,5,4,214,780385
2018,780,Robeson County Schools,390,R B Dean Elementary,45,45,1,0,2,5,98,84,3,3,0,2,7,4,299,780390
2018,780,Robeson County Schools,391,Red Springs High,150,155,1,0,102,109,85,72,22,17,0,0,24,11,748,780391
2018,780,Robeson County Schools,392,Rex-Rennert Elementary,83,86,0,0,99,89,16,9,8,7,2,0,4,1,404,780392
2018,780,Robeson County Schools,393,Red Springs Middle,108,87,2,3,120,106,73,74,14,8,0,0,20,19,634,780393
2018,780,Robeson County Schools,394,Rosenwald Elementary,49,48,0,0,12,11,114,104,27,17,0,0,13,12,407,780394
2018,780,Robeson County Schools,396,Rowland Middle,28,23,0,0,1,2,46,28,2,1,0,0,4,7,142,780396
2018,780,Robeson County Schools,398,Rowland Norment Elementary,40,31,2,2,60,50,118,111,27,29,0,1,11,10,492,780398
2018,780,Robeson County Schools,400,Saint Pauls Elementary,83,61,3,2,201,221,107,96,72,75,0,0,14,16,951,780400
2018,780,Robeson County Schools,401,Saint Pauls High,81,87,0,1,159,135,140,115,105,93,0,0,23,20,959,780401
2018,780,Robeson County Schools,402,South Robeson High,143,148,1,0,6,10,63,63,7,11,0,0,15,9,476,780402
2018,780,Robeson County Schools,403,Saint Pauls Middle,38,32,0,0,101,79,47,64,40,48,0,0,13,8,470,780403
2018,780,Robeson County Schools,407,Tanglewood Elementary,33,41,11,7,19,16,35,51,82,61,0,2,20,12,390,780407
2018,780,Robeson County Schools,408,Southside/Ashpole Elem,40,41,0,0,5,2,56,65,10,4,0,0,7,17,247,780408
2018,780,Robeson County Schools,410,Townsend Middle,41,35,2,1,2,6,52,42,3,4,1,0,5,5,199,780410
2018,780,Robeson County Schools,412,Union Chapel Elementary,190,206,1,0,65,58,15,19,10,10,0,1,2,3,580,780412
2018,780,Robeson County Schools,416,Union Elementary,209,219,0,0,2,2,11,12,2,5,0,0,4,2,468,780416
2018,780,Robeson County Schools,417,W H Knuckles,15,9,0,0,0,1,73,71,0,1,0,0,1,1,172,780417
2018,780,Robeson County Schools,418,West Lumberton Elementary,17,17,0,0,0,5,27,15,4,3,0,0,2,2,92,780418
2018,780,Robeson County Schools,420,Purnell Swett High,743,652,1,2,21,11,77,56,31,23,1,0,7,19,"1,644",780420
2018,790,Rockingham County Schools,302,Bethany Elementary,0,0,1,1,20,14,4,4,198,187,0,0,6,5,440,790302
2018,790,Rockingham County Schools,310,Central Elementary,0,0,5,0,34,25,37,48,108,109,0,0,7,12,385,790310
2018,790,Rockingham County Schools,314,Dalton McMichael High,2,2,2,2,76,65,47,39,341,298,1,0,25,21,921,790314
2018,790,Rockingham County Schools,318,Douglass Elementary,0,0,1,0,22,25,40,32,105,110,0,0,11,13,359,790318
2018,790,Rockingham County Schools,322,Draper Elementary,0,0,0,1,9,11,26,36,51,52,0,0,9,7,202,790322
2018,790,Rockingham County Schools,327,Huntsville Elementary,2,0,1,0,49,36,7,10,147,133,2,0,10,13,410,790327
2018,790,Rockingham County Schools,330,J E Holmes Middle,0,0,1,3,51,49,65,63,209,162,0,0,13,18,634,790330
2018,790,Rockingham County Schools,334,John W Dillard Elementary,2,1,0,0,17,14,31,22,77,53,0,1,8,6,232,790334
2018,790,Rockingham County Schools,344,Leaksville-Spray Elementary,0,0,5,6,47,44,57,45,123,127,0,0,18,16,488,790344
2018,790,Rockingham County Schools,347,Lincoln Elementary,1,0,0,0,8,11,21,21,121,104,0,0,9,8,304,790347
2018,790,Rockingham County Schools,350,Monroeton Elementary,0,1,0,1,26,25,43,50,164,129,0,0,16,13,468,790350
2018,790,Rockingham County Schools,354,John M Morehead High,3,1,10,1,63,54,92,99,233,238,0,0,31,22,847,790354
2018,790,Rockingham County Schools,358,Moss Street Elementary,0,0,1,0,31,18,130,108,57,36,0,0,17,21,419,790358
2018,790,Rockingham County Schools,362,New Vision Sch.of Math/Sci/Tec,0,0,0,1,3,8,9,15,142,133,0,0,5,7,323,790362
2018,790,Rockingham County Schools,366,Reidsville High,2,2,2,3,61,62,157,135,122,104,1,0,19,26,696,790366
2018,790,Rockingham County Schools,374,Reidsville Middle,0,0,0,0,54,61,114,108,90,74,0,1,14,17,533,790374
2018,790,Rockingham County Schools,378,Rockingham County High,1,3,1,1,37,38,58,44,440,417,0,3,15,27,"1,085",790378
2018,790,Rockingham County Schools,379,Rockingham Co Early College High,0,2,1,2,18,33,24,36,95,114,0,0,4,10,339,790379
2018,790,Rockingham County Schools,380,Rockingham County Middle,1,0,0,2,27,33,37,37,290,271,0,2,22,18,740,790380
2018,790,Rockingham County Schools,386,South End Elementary,0,0,4,4,11,8,54,57,48,40,0,0,9,12,247,790386
2018,790,Rockingham County Schools,390,Stoneville Elementary,0,1,0,0,46,33,18,8,106,122,0,0,13,17,364,790390
2018,790,Rockingham County Schools,392,The SCORE Center,0,0,0,0,0,0,6,7,9,4,0,0,0,2,28,790392
2018,790,Rockingham County Schools,394,Western Rockingham Middle,2,1,0,3,65,44,29,35,198,197,1,0,16,14,605,790394
2018,790,Rockingham County Schools,398,Wentworth Elementary,1,0,0,0,18,19,26,33,198,176,1,0,9,14,495,790398
2018,790,Rockingham County Schools,402,Williamsburg Elementary,1,2,0,0,83,85,72,57,115,96,0,0,13,13,537,790402
2018,800,Rowan-Salisbury County Schools,308,Henderson High,0,0,0,0,3,3,24,13,17,7,0,0,3,1,71,800308
2018,800,Rowan-Salisbury County Schools,312,Bostian Elementary,0,0,0,2,12,14,0,0,165,126,0,0,5,6,330,800312
2018,800,Rowan-Salisbury County Schools,314,Erwin Middle,0,1,6,7,29,33,27,29,335,311,0,1,6,12,797,800314
2018,800,Rowan-Salisbury County Schools,315,Overton Elementary,0,1,1,1,22,22,95,108,68,40,0,0,11,16,385,800315
2018,800,Rowan-Salisbury County Schools,316,China Grove Elementary,0,0,9,3,83,57,16,21,181,174,0,0,22,19,585,800316
2018,800,Rowan-Salisbury County Schools,320,China Grove Middle,0,0,0,5,38,33,4,10,215,167,0,0,9,6,487,800320
2018,800,Rowan-Salisbury County Schools,324,Cleveland Elementary,1,1,1,0,11,24,13,18,102,68,0,0,17,11,267,800324
2018,800,Rowan-Salisbury County Schools,328,Corriher Lipe Middle,0,1,3,0,44,39,21,20,185,188,0,0,8,13,522,800328
2018,800,Rowan-Salisbury County Schools,340,East Rowan High,2,1,4,4,50,31,54,41,416,392,1,0,14,5,"1,015",800340
2018,800,Rowan-Salisbury County Schools,346,Koontz Elementary,2,0,7,2,58,72,129,132,24,38,0,0,15,14,493,800346
2018,800,Rowan-Salisbury County Schools,347,Shive Elementary,1,2,1,0,17,10,2,2,206,164,0,0,9,4,418,800347
2018,800,Rowan-Salisbury County Schools,348,Enochville Elementary,0,0,1,0,22,22,1,3,143,156,0,0,7,4,359,800348
2018,800,Rowan-Salisbury County Schools,352,Faith Elementary,2,1,3,1,9,15,5,5,163,154,0,0,5,7,370,800352
2018,800,Rowan-Salisbury County Schools,356,Granite Quarry Elementary,0,0,5,2,26,23,62,47,181,146,0,0,13,21,526,800356
2018,800,Rowan-Salisbury County Schools,358,Isenberg Elementary,1,1,7,4,28,45,96,95,37,28,0,0,8,15,365,800358
2018,800,Rowan-Salisbury County Schools,359,Dole Elementary,0,1,4,2,57,46,127,93,79,53,1,0,16,18,497,800359
2018,800,Rowan-Salisbury County Schools,360,Hurley Elementary,1,0,0,1,78,55,104,84,91,55,0,0,15,15,499,800360
2018,800,Rowan-Salisbury County Schools,361,Carson High,1,1,3,7,106,84,27,30,494,536,1,0,14,24,"1,328",800361
2018,800,Rowan-Salisbury County Schools,362,Knollwood Elementary,0,0,3,0,158,186,34,26,87,80,0,0,11,10,595,800362
2018,800,Rowan-Salisbury County Schools,363,Knox Middle,0,0,3,7,63,80,143,137,45,51,0,0,14,15,558,800363
2018,800,Rowan-Salisbury County Schools,364,Landis Elementary,2,2,0,1,55,58,41,38,145,118,0,1,17,9,487,800364
2018,800,Rowan-Salisbury County Schools,366,Millbridge Elementary,1,1,2,1,26,30,7,2,250,224,0,0,11,6,561,800366
2018,800,Rowan-Salisbury County Schools,368,Morgan Elementary,0,0,0,1,10,3,5,1,149,160,0,0,5,7,341,800368
2018,800,Rowan-Salisbury County Schools,372,Mt Ulla Elementary,2,0,1,1,34,34,5,11,107,85,0,0,6,10,296,800372
2018,800,Rowan-Salisbury County Schools,373,North Rowan Elementary,2,2,6,2,34,43,110,97,95,76,0,2,21,16,506,800373
2018,800,Rowan-Salisbury County Schools,376,North Rowan High,1,1,6,8,50,45,145,118,113,96,1,0,16,16,616,800376
2018,800,Rowan-Salisbury County Schools,377,North Rowan Middle,1,0,6,6,42,31,100,118,77,64,1,0,11,23,480,800377
2018,800,Rowan-Salisbury County Schools,392,Rockwell Elementary,0,0,2,1,11,12,4,1,225,255,1,0,15,14,541,800392
2018,800,Rowan-Salisbury County Schools,394,Rowan Co Early College,0,0,4,3,23,53,10,24,44,72,0,0,2,3,238,800394
2018,800,Rowan-Salisbury County Schools,396,Salisbury High,0,0,9,3,112,98,191,184,121,94,1,0,12,17,842,800396
2018,800,Rowan-Salisbury County Schools,398,Southeast Middle,3,2,5,2,117,106,34,27,214,198,0,0,16,5,729,800398
2018,800,Rowan-Salisbury County Schools,400,South Rowan High,0,1,1,5,68,78,44,31,391,329,0,0,20,14,982,800400
2018,800,Rowan-Salisbury County Schools,408,West Rowan High,1,0,6,5,93,77,98,75,364,327,1,0,17,14,"1,078",800408
2018,800,Rowan-Salisbury County Schools,410,West Rowan Middle,3,0,4,2,90,68,54,47,188,182,0,0,9,9,656,800410
2018,800,Rowan-Salisbury County Schools,412,Woodleaf Elementary,0,1,1,2,31,23,20,15,108,101,0,0,9,13,324,800412
2018,810,Rutherford County Schools,324,Chase High School,1,2,0,1,32,30,32,20,286,278,0,0,26,23,731,810324
2018,810,Rutherford County Schools,326,Chase Middle School,0,1,0,0,31,27,15,23,233,198,0,0,20,16,564,810326
2018,810,Rutherford County Schools,328,Cliffside Elementary School,1,0,0,0,18,21,8,2,123,103,0,0,2,4,282,810328
2018,810,Rutherford County Schools,336,Forest City-Dunbar Elementary School,1,0,3,2,46,36,75,76,85,70,0,0,29,27,450,810336
2018,810,Rutherford County Schools,340,East Rutherford High School,0,0,1,1,26,27,57,59,268,243,0,0,27,27,736,810340
2018,810,Rutherford County Schools,342,East Rutherford Middle School,0,0,0,2,29,24,54,34,191,205,0,0,17,22,578,810342
2018,810,Rutherford County Schools,344,Ellenboro Elementary School,2,1,1,0,17,14,24,10,280,222,0,1,22,17,611,810344
2018,810,Rutherford County Schools,350,Forrest W. Hunt Elementary School,1,0,0,0,41,26,22,19,128,108,0,0,11,20,376,810350
2018,810,Rutherford County Schools,360,Harris Elementary School,2,0,0,0,12,7,7,7,209,180,0,0,12,15,451,810360
2018,810,Rutherford County Schools,364,Mt. Vernon-Ruth Elementary School,1,0,1,1,11,18,5,10,109,102,0,0,4,6,268,810364
2018,810,Rutherford County Schools,370,Pinnacle Elementary School,0,0,0,0,2,8,6,5,116,125,0,0,4,13,279,810370
2018,810,Rutherford County Schools,378,R-S Middle School,0,0,3,2,27,19,41,48,214,243,0,0,20,24,641,810378
2018,810,Rutherford County Schools,384,R-S Central High School,1,0,3,5,20,23,75,52,322,296,0,0,23,20,840,810384
2018,810,Rutherford County Schools,385,Rutherford Early College High School,1,1,2,1,11,9,1,3,61,90,0,0,2,3,185,810385
2018,810,Rutherford County Schools,386,Rutherford Opportunity Center,0,0,0,0,4,1,11,1,53,28,0,0,7,2,107,810386
2018,810,Rutherford County Schools,388,Rutherfordton Elementary School,0,0,3,1,6,8,19,17,168,108,0,0,10,22,362,810388
2018,810,Rutherford County Schools,396,Spindale Elementary School,0,0,1,0,10,16,84,58,108,98,0,0,16,14,405,810396
2018,810,Rutherford County Schools,400,Sunshine Elementary School,0,0,1,1,4,1,0,0,109,76,0,0,4,2,198,810400
2018,820,Sampson County Schools,312,Roseboro Elementary,0,0,1,0,51,43,81,71,76,71,0,0,10,16,420,820312
2018,820,Sampson County Schools,320,Clement Elementary,1,1,0,0,59,54,18,19,95,80,0,0,7,10,344,820320
2018,820,Sampson County Schools,324,Sampson Early College High,0,2,1,0,53,85,7,30,26,50,0,0,2,3,259,820324
2018,820,Sampson County Schools,340,Hargrove Elementary,0,0,0,0,109,122,34,29,41,27,0,0,6,3,371,820340
2018,820,Sampson County Schools,346,Hobbton Elementary,1,4,2,4,132,149,32,21,79,71,0,0,6,6,507,820346
2018,820,Sampson County Schools,347,Hobbton Middle,4,0,0,1,105,106,29,29,67,57,0,0,6,3,407,820347
2018,820,Sampson County Schools,348,Hobbton High,3,4,0,0,120,109,44,35,119,102,0,0,4,4,544,820348
2018,820,Sampson County Schools,349,Lakewood High,0,2,0,0,57,48,73,75,125,113,0,1,10,19,523,820349
2018,820,Sampson County Schools,350,Midway Elementary,4,2,0,0,83,83,25,24,93,84,0,1,15,12,426,820350
2018,820,Sampson County Schools,352,Midway High,7,5,0,1,96,76,43,41,236,251,0,1,21,25,803,820352
2018,820,Sampson County Schools,354,Midway Middle,4,3,1,1,103,86,29,33,166,177,1,1,18,18,641,820354
2018,820,Sampson County Schools,364,Plain View Elementary,1,0,0,1,23,37,22,17,144,102,0,0,8,10,365,820364
2018,820,Sampson County Schools,370,Union Middle,1,1,0,0,112,98,46,41,45,44,0,0,3,2,393,820370
2018,820,Sampson County Schools,372,Roseboro-Salemburg Middle,1,0,0,0,74,60,54,61,76,85,2,0,6,10,429,820372
2018,820,Sampson County Schools,376,Salemburg Elementary,3,2,1,1,104,88,50,39,94,78,0,0,8,7,475,820376
2018,820,Sampson County Schools,384,Union Elementary,0,2,0,0,169,133,70,53,63,54,0,1,2,4,551,820384
2018,820,Sampson County Schools,385,Union Intermediate,1,0,1,0,78,73,34,28,38,30,0,1,1,1,286,820385
2018,820,Sampson County Schools,388,Union High,2,1,0,2,110,121,98,74,66,51,0,0,5,4,534,820388
2018,821,Clinton City Schools,304,Butler Avenue Elementary,11,6,1,4,77,76,91,92,44,47,0,0,8,6,463,821304
2018,821,Clinton City Schools,308,Clinton High,11,11,1,6,113,94,165,161,132,131,1,0,13,23,862,821308
2018,821,Clinton City Schools,316,Langdon C Kerr Elementary,7,4,3,1,96,85,90,99,55,42,0,0,6,6,494,821316
2018,821,Clinton City Schools,320,Sampson Middle,9,11,4,2,93,108,133,108,103,82,0,0,8,13,674,821320
2018,821,Clinton City Schools,330,Sunset Avenue Elementary,6,7,1,1,87,72,96,86,71,60,0,0,12,8,507,821330
2018,830,Scotland County Schools,304,Carver Middle,59,43,0,3,12,9,138,108,132,119,0,0,16,21,660,830304
2018,830,Scotland County Schools,312,Covington Street Elementary,17,13,3,2,6,4,78,73,31,28,0,0,7,7,269,830312
2018,830,Scotland County Schools,316,Shaw Academy,0,1,0,0,0,2,22,7,4,0,0,0,1,2,39,830316
2018,830,Scotland County Schools,320,I E Johnson Elementary,17,7,0,0,6,5,123,132,16,17,1,0,8,9,341,830320
2018,830,Scotland County Schools,328,Laurel Hill Elementary,48,54,0,0,6,9,50,58,132,122,0,0,23,17,519,830328
2018,830,Scotland County Schools,336,North Laurinburg Elementary,6,7,0,0,5,2,110,102,8,4,0,0,8,4,256,830336
2018,830,Scotland County Schools,343,Scotland High School,114,112,7,6,22,15,380,313,274,185,0,0,33,24,"1,485",830343
2015,830,Scotland County Schools,344,Pate-Gardner Elementary,18,20,0,1,3,2,42,31,30,19,0,0,3,2,171,830344
2018,830,Scotland County Schools,348,Scotland Early College High,10,15,2,4,5,4,12,43,27,48,1,1,5,12,189,830348
2018,830,Scotland County Schools,349,Spring Hill Middle,55,38,4,4,13,6,156,126,71,78,1,1,11,14,578,830349
2015,830,Scotland County Schools,350,Sycamore Lane Middle,31,49,3,2,9,7,114,107,94,63,0,0,2,4,485,830350
2018,830,Scotland County Schools,356,South Scotland Elementary,42,51,0,0,1,4,39,43,98,71,0,0,10,10,369,830356
2018,830,Scotland County Schools,360,Wagram Elementary,55,64,1,3,7,4,92,101,48,38,1,0,3,1,418,830360
2018,830,Scotland County Schools,364,Sycamore Lane Elementary,36,37,8,1,23,32,155,165,81,64,0,0,9,9,620,830364
2018,840,Stanly County Schools,302,Albemarle High,1,0,11,4,24,23,86,80,78,71,0,0,20,16,414,840302
2018,840,Stanly County Schools,303,Albemarle Middle,0,0,9,9,23,29,78,57,67,59,0,0,15,15,361,840303
2018,840,Stanly County Schools,304,Aquadale Elementary,1,0,7,9,8,5,7,5,135,115,0,0,4,7,303,840304
2018,840,Stanly County Schools,308,Badin Elementary,2,2,13,21,4,10,33,25,150,161,1,0,25,19,466,840308
2018,840,Stanly County Schools,310,Central Elementary,1,1,14,14,38,38,117,87,123,101,1,0,27,19,581,840310
2018,840,Stanly County Schools,312,Endy Elementary,0,0,3,3,9,20,5,2,138,111,0,1,3,3,298,840312
2018,840,Stanly County Schools,316,East Albemarle Elementary,0,0,7,4,9,13,96,88,47,37,1,0,16,11,329,840316
2018,840,Stanly County Schools,320,Locust Elementary,1,1,2,5,19,24,1,4,173,168,0,0,11,11,420,840320
2018,840,Stanly County Schools,324,Millingport Elementary,0,0,8,9,4,8,1,0,91,97,0,0,2,3,223,840324
2018,840,Stanly County Schools,328,North Stanly Middle,1,0,7,18,11,3,20,20,192,180,0,0,9,19,480,840328
2018,840,Stanly County Schools,332,North Stanly High,1,1,13,12,6,9,22,30,244,232,0,0,8,11,589,840332
2018,840,Stanly County Schools,336,Norwood Elementary,0,0,2,2,16,16,41,30,154,124,0,0,10,6,401,840336
2016,840,Stanly County Schools,340,Oakboro Elementary,1,0,2,2,33,32,4,5,133,113,1,0,5,3,334,840340
2018,840,Stanly County Schools,342,Oakboro Choice STEM,1,1,1,0,14,9,9,8,129,121,0,0,11,14,318,840342
2018,840,Stanly County Schools,344,Richfield Elementary,0,1,4,7,3,2,5,12,131,129,0,0,7,3,304,840344
2018,840,Stanly County Schools,350,West Stanly Middle School,2,0,2,5,30,34,4,6,242,220,0,0,7,7,559,840350
2018,840,Stanly County Schools,356,South Stanly High,0,0,2,4,24,19,38,29,213,177,1,0,6,7,520,840356
2018,840,Stanly County Schools,358,South Stanly Middle,0,0,1,2,10,18,20,20,162,128,0,0,8,9,378,840358
2018,840,Stanly County Schools,360,Stanfield Elementary,1,0,3,1,40,34,4,5,138,119,0,0,3,5,353,840360
2018,840,Stanly County Schools,361,Stanly Early College High,0,2,20,14,7,22,5,13,37,80,0,1,3,5,209,840361
2018,840,Stanly County Schools,368,West Stanly High,1,1,0,1,54,36,6,7,330,283,0,0,7,6,732,840368
