year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,crime_per1000,act_mask_code,blhr_per1000,bha_mask_code,rplw_per1000,rpt_mask_code,arre_per1000,arm_mask_code
2018,600577,AS7,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600577,BL7,79.452,0,471.233,0,0,0,0,0,10.9589,0,35.616,0,2.74,0,0,0
2018,600577,EDS,76.316,0,421.053,0,0,0,0,0,5.2632,0,34.211,0,0,0,0,0
2018,600577,ELS,20.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600577,FEM,32.787,0,250,0,0,0,0,0,0,0,12.295,0,0,0,0,0
2018,600577,HI7,12.987,0,38.961,0,0,0,0,0,0,0,38.961,0,0,0,0,0
2018,600577,MALE,91.633,0,490.04,0,0,0,0,0,15.9363,0,51.793,0,3.984,0,0,0
2018,600577,MU7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600577,SWD,51.282,0,589.744,0,0,0,0,0,25.641,0,0,0,0,0,0,0
2018,600577,WH7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600579,ALL,523.81,0,386.905,0,0,0,1.3228,0,37.6984,0,3.968,0,2.646,0,0,0
2018,600579,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600579,AS7,67.416,0,11.236,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600579,BL7,659.483,0,523.707,0,0,0,2.1552,0,45.2586,0,4.31,0,2.155,0,0,0
2018,600579,EDS,567.531,0,474.761,0,0,0,2.7285,0,40.9277,0,4.093,0,2.729,0,0,0
2018,600579,ELS,166.667,0,19.608,0,0,0,0,0,4.902,0,0,0,0,0,0,0
2018,600579,FEM,397.989,0,280.172,0,0,0,0,0,14.3678,0,4.31,0,1.437,0,0,0
2018,600579,HI7,275.766,0,83.565,0,0,0,0,0,19.4986,0,0,0,2.786,0,0,0
2018,600579,MALE,606.596,0,459.364,0,0,0,2.3557,0,55.3592,0,3.534,0,3.534,0,0,0
2018,600579,MU7,433.962,0,452.83,0,0,0,0,0,56.6038,0,0,0,0,0,0,0
2018,600579,PI7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600579,SWD,618.182,0,339.394,0,0,0,0,0,48.4848,0,0,0,0,0,0,0
2018,600579,WH7,471.698,0,415.094,0,0,0,0,0,47.1698,0,18.868,0,9.434,0,0,0
2018,600582,ALL,5.988,0,17.964,0,0,0,0,0,5.988,0,0,0,0,0,0,0
2018,600582,BL7,21.277,0,21.277,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600582,EDS,32.258,0,32.258,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600582,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600582,FEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600582,MALE,11.236,0,33.708,0,0,0,0,0,11.236,0,0,0,0,0,0,0
2018,600582,SWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600582,WH7,0,0,20.202,0,0,0,0,0,10.101,0,0,0,0,0,0,0
2018,600586,ALL,204.338,0,147.26,0,0,0,0,0,4.5662,0,29.68,0,0,0,0,0
2018,600586,BL7,319.635,0,219.178,0,0,0,0,0,4.5662,0,47.945,0,0,0,0,0
2018,600586,EDS,237.895,0,187.368,0,0,0,0,0,6.3158,0,25.263,0,0,0,0,0
2018,600586,ELS,51.661,0,33.21,0,0,0,0,0,0,0,11.07,0,0,0,0,0
2018,600586,FEM,88.452,0,46.683,0,0,0,0,0,2.457,0,39.312,0,0,0,0,0
2018,600586,HI7,76.487,0,70.822,0,0,0,0,0,5.6657,0,14.164,0,0,0,0,0
2018,600586,MALE,311.547,0,239.651,0,0,0,0,0,6.5359,0,21.786,0,0,0,0,0
2018,600586,MU7,368.421,0,421.053,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600586,SWD,308.642,0,135.802,0,0,0,0,0,0,0,24.691,0,0,0,0,0
2018,600586,WH7,138.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600587,ALL,0,0,24.011,0,0,0,0,0,0,0,11.299,0,0,0,0,0
2018,600587,BL7,0,0,61.453,0,0,0,0,0,0,0,33.52,0,0,0,0,0
2018,600587,EDS,0,0,29.81,0,0,0,0,0,0,0,2.71,0,0,0,0,0
2018,600587,ELS,0,0,3.425,0,0,0,0,0,0,0,6.849,0,0,0,0,0
2018,600587,FEM,0,0,8.451,0,0,0,0,0,0,0,5.634,0,0,0,0,0
2018,600587,HI7,0,0,2.481,0,0,0,0,0,0,0,4.963,0,0,0,0,0
2018,600587,MALE,0,0,40.23,0,0,0,0,0,0,0,17.241,0,0,0,0,0
2018,600587,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600587,SWD,0,0,95.238,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600587,WH7,0,0,178.571,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600588,ALL,4.539,0,31.77,0,0,0,0,0,1.5129,0,9.077,0,0,0,0,0
2018,600588,AS7,0,0,24.39,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600588,BL7,11.538,0,73.077,0,0,0,0,0,3.8462,0,23.077,0,0,0,0,0
2018,600588,EDS,7.407,0,59.259,0,0,0,0,0,3.7037,0,11.111,0,0,0,0,0
2018,600588,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600588,FEM,0,0,3.367,0,0,0,0,0,0,0,3.367,0,0,0,0,0
2018,600588,HI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600588,MALE,8.264,0,55.096,0,0,0,0,0,2.7548,0,13.774,0,0,0,0,0
2018,600588,SWD,13.889,0,97.222,0,0,0,0,0,0,0,13.889,0,0,0,0,0
2018,600588,WH7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600589,ALL,229.904,0,49.839,0,0,0,0,0,3.2154,0,14.469,0,0,0,0,0
2018,600589,AS7,75.949,0,12.658,0,0,0,0,0,0,0,12.658,0,0,0,0,0
2018,600589,BL7,389.744,0,76.923,0,0,0,0,0,5.1282,0,35.897,0,0,0,0,0
2018,600589,EDS,281.623,0,62.053,0,0,0,0,0,2.3866,0,16.706,0,0,0,0,0
2018,600589,ELS,121.693,0,21.164,0,0,0,0,0,0,0,2.646,0,0,0,0,0
2018,600589,FEM,96.677,0,24.169,0,0,0,0,0,3.0211,0,9.063,0,0,0,0,0
2018,600589,HI7,164.671,0,38.922,0,0,0,0,0,2.994,0,2.994,0,0,0,0,0
2018,600589,MALE,361.564,0,74.919,0,0,0,0,0,3.2573,0,19.544,0,0,0,0,0
2018,600589,MU7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600589,SWD,472.222,0,138.889,0,0,0,0,0,27.7778,0,55.556,0,0,0,0,0
2018,600589,WH7,315.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600590,ALL,7.762,0,19.405,0,0,0,0,0,1.2937,0,5.175,0,0,0,0,0
2018,600590,AS7,0,0,20.833,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600590,BL7,6.873,0,24.055,0,0,0,0,0,0,0,13.746,0,0,0,0,0
2018,600590,EDS,0,0,11.142,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600590,ELS,0,0,22.727,0,0,0,0,0,11.3636,0,0,0,0,0,0,0
2018,600590,FEM,0,0,12.887,0,0,0,0,0,2.5773,0,0,0,0,0,0,0
2018,600590,HI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600590,MALE,16,0,26.667,0,0,0,0,0,0,0,10.667,0,0,0,0,0
2018,600590,MU7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600590,SWD,30.769,0,107.692,0,0,0,0,0,15.3846,0,0,0,0,0,0,0
2018,600590,WH7,18.265,0,31.963,0,0,0,0,0,4.5662,0,0,0,0,0,0,0
2018,600592,ALL,44.991,0,233.953,0,0,0,0,0,14.997,0,7.199,0,0,0,0,0
2018,600592,AS7,45.455,0,68.182,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600592,BL7,55.118,0,324.803,0,0,0,0,0,21.6535,0,11.811,0,0,0,0,0
2018,600592,EDS,55.108,0,337.366,0,0,0,0,0,18.8172,0,10.753,0,0,0,0,0
2018,600592,ELS,17.668,0,63.604,0,0,0,0,0,3.5336,0,0,0,0,0,0,0
2018,600592,FEM,32.178,0,149.752,0,0,0,0,0,9.901,0,2.475,0,0,0,0,0
2018,600592,HI7,20.446,0,83.643,0,0,0,0,0,3.7175,0,0,0,0,0,0,0
2018,600592,MALE,54.688,0,300.223,0,0,0,0,0,18.9732,0,11.161,0,0,0,0,0
2018,600592,MU7,113.636,0,45.455,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600592,SWD,64.677,0,378.109,0,0,0,0,0,34.8259,0,9.95,0,0,0,0,0
2018,600592,WH7,17.544,0,175.439,0,0,0,0,0,17.5439,0,0,0,0,0,0,0
2018,600594,EDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600594,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600594,SWD,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600693,ALL,6.633,0,86.235,0,0,0,0,0,11.6086,0,3.317,0,1.658,0,0,0
2018,600693,AS7,0,0,34.483,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600693,BL7,11.628,0,155.039,0,0,0,0,0,15.5039,0,7.752,0,3.876,0,0,0
2018,600693,EDS,9.836,0,108.197,0,0,0,0,0,19.6721,0,3.279,0,3.279,0,0,0
2018,600693,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600693,FEM,0,0,54.441,0,0,0,0,0,5.7307,0,0,0,2.865,0,0,0
2018,600693,HI7,0,0,37.634,0,0,0,0,0,10.7527,0,0,0,0,0,0,0
2018,600693,MALE,14.388,0,118.705,0,0,0,0,0,17.9856,0,7.194,0,0,0,0,0
2018,600693,MU7,0,0,45.455,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600693,SWD,29.412,0,225.49,0,0,0,0,0,19.6078,0,9.804,0,0,0,0,0
2018,600693,WH7,7.752,0,23.256,0,0,0,0,0,7.7519,0,0,0,0,0,0,0
2018,600694,ALL,67.002,0,75.377,0,0,0,0,0,15.0754,0,10.05,0,3.35,0,0,0
2018,600694,AS7,83.333,0,20.833,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600694,BL7,67.01,0,67.01,0,0,0,0,0,0,0,15.464,0,0,0,0,0
2018,600694,EDS,105.505,0,119.266,0,0,0,0,0,22.9358,0,9.174,0,9.174,0,0,0
2018,600694,ELS,206.897,0,68.966,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600694,FEM,26.455,0,37.037,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600694,HI7,86.093,0,72.848,0,0,0,0,0,26.4901,0,0,0,6.623,0,0,0
2018,600694,MALE,82.742,0,89.835,0,0,0,0,0,21.2766,0,14.184,0,4.728,0,0,0
2018,600694,MU7,130.435,0,86.957,0,0,0,0,0,130.4348,0,43.478,0,0,0,0,0
2018,600694,SWD,178.571,0,250,0,0,0,0,0,35.7143,0,35.714,0,35.714,0,0,0
2018,600694,WH7,36.458,0,93.75,0,0,0,0,0,10.4167,0,10.417,0,5.208,0,0,0
2018,600695,ALL,167.513,0,289.34,0,0,0,0,0,7.6142,0,15.228,0,5.076,0,0,0
2018,600695,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600695,AS7,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600695,BL7,218.447,0,432.039,0,0,0,0,0,9.7087,0,19.417,0,4.854,0,0,0
2018,600695,EDS,167.401,0,339.207,0,0,0,0,0,4.4053,0,17.621,0,4.405,0,0,0
2018,600695,ELS,140,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600695,FEM,177.215,0,341.772,0,0,0,0,0,12.6582,0,0,0,12.658,0,0,0
2018,600695,HI7,126.126,0,153.153,0,0,0,0,0,9.009,0,9.009,0,9.009,0,0,0
2018,600695,MALE,158.055,0,264.438,0,0,0,0,0,6.079,0,18.237,0,3.04,0,0,0
2018,600695,MU7,90.909,0,90.909,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600695,SWD,207.547,0,415.094,0,0,0,0,0,0,0,75.472,0,0,0,0,0
2018,600695,WH7,48.387,0,96.774,0,0,0,0,0,0,0,16.129,0,0,0,0,0
2018,600696,ALL,194.915,0,344.633,0,2.8249,0,0,0,33.8983,0,16.949,0,22.599,0,2.825,0
2018,600696,AM7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,600696,AS7,0,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600696,BL7,237.209,0,390.698,0,4.6512,0,0,0,13.9535,0,13.953,0,23.256,0,0,0
2018,600696,EDS,183.486,0,316.514,0,4.5872,0,0,0,32.1101,0,18.349,0,13.761,0,0,0
2018,600696,ELS,35.714,0,71.429,0,0,0,0,0,17.8571,0,0,0,0,0,0,0
2018,600696,FEM,112.821,0,225.641,0,5.1282,0,0,0,15.3846,0,0,0,20.513,0,0,0
2018,600696,HI7,83.333,0,208.333,0,0,0,0,0,83.3333,0,0,0,31.25,0,0,0
2018,600696,MALE,283.133,0,469.88,0,0,0,0,0,54.2169,0,36.145,0,24.096,0,6.024,0
2018,600696,MU7,,3,,3,,3,,3,0,3,0,3,0,3,111.111,3
2018,600696,SWD,116.279,0,325.581,0,0,0,0,0,23.2558,0,46.512,0,23.256,0,0,0
2018,600696,WH7,333.333,0,333.333,0,0,0,0,0,41.6667,0,125,0,0,0,0,0
2018,600697,ALL,53.226,0,96.774,0,0,0,0,0,1.6129,0,1.613,0,0,0,0,0
2018,600697,BL7,86.262,0,140.575,0,0,0,0,0,0,0,3.195,0,0,0,0,0
2018,600697,EDS,59.375,0,115.625,0,0,0,0,0,3.125,0,3.125,0,0,0,0,0
2018,600697,ELS,18.182,0,72.727,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600697,FEM,38.835,0,65.534,0,0,0,0,0,2.4272,0,2.427,0,0,0,0,0
2018,600697,HI7,25.316,0,75.949,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600697,MALE,76.923,0,149.321,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600697,MU7,0,0,66.667,0,0,0,0,0,66.6667,0,0,0,0,0,0,0
2018,600697,SWD,52.632,0,263.158,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600697,WH7,22.222,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,600LEA,ALL,114.688,0,136.435,0,0.0682,0,0.0614,0,8.8416,0,12.359,0,1.445,0,0.464,0
2018,600LEA,AM7,148.718,0,136.752,0,0,0,0,0,11.9658,0,27.35,0,0,0,0,0
2018,600LEA,AS7,19.773,0,20.49,0,0,0,0,0,1.9465,0,2.459,0,0.102,0,0,0
2018,600LEA,BL7,210.59,0,267.009,0,0.1423,0,0.1068,0,14.2517,0,21.653,0,2.438,0,0.801,0
2018,600LEA,EDS,167.292,0,216.325,0,0.0642,0,0.0802,0,11.9655,0,18.173,0,1.925,0,0.77,0
2018,600LEA,ELS,54.538,0,59.834,0,0.0495,0,0.0495,0,5.246,0,7.72,0,0.544,0,0.247,0
2018,600LEA,FEM,74.644,0,83.453,0,0.0138,0,0,0,4.6179,0,6.603,0,0.855,0,0.179,0
2018,600LEA,HI7,70.383,0,77.25,0,0.0281,0,0.0844,0,6.9792,0,7.598,0,0.957,0,0.31,0
2018,600LEA,MALE,152.496,0,186.594,0,0.1203,0,0.1203,0,12.5643,0,17.831,0,1.938,0,0.735,0
2018,600LEA,MU7,116.502,0,109.837,0,0,0,0,0,9.0642,0,6.665,0,0.8,0,0.533,0
2018,600LEA,PI7,52.632,0,47.847,0,0,0,0,0,4.7847,0,9.569,0,0,0,0,0
2018,600LEA,SWD,210.165,0,306.448,0,0,0,0.0789,0,21.4663,0,26.438,0,3.078,0,1.736,0
2018,600LEA,WH7,42.575,0,37.759,0,0.0242,0,0,0,3.9937,0,6.269,0,0.775,0,0.242,0
2018,60B000,ALL,153.449,0,124.436,0,0,0,0.6447,0,3.2237,0,27.724,0,0,0,0,0
2018,60B000,AS7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60B000,BL7,161.826,0,130.014,0,0,0,0.6916,0,2.0747,0,29.737,0,0,0,0,0
2018,60B000,EDS,156.973,0,126.139,0,0,0,0.7008,0,3.5039,0,29.432,0,0,0,0,0
2018,60B000,ELS,26.316,0,26.316,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60B000,FEM,91.352,0,66.991,0,0,0,0,0,0,0,13.398,0,0,0,0,0
2018,60B000,HI7,20.408,0,27.211,0,0,0,0,0,13.6054,0,0,0,0,0,0,0
2018,60B000,MALE,207.379,0,175.573,0,0,0,1.2723,0,6.3613,0,40.712,0,0,0,0,0
2018,60B000,SWD,205.128,0,128.205,0,0,0,0,0,0,0,76.923,0,0,0,0,0
2018,60B000,WH7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60D000,ALL,42.328,0,46.032,0,0.5291,0,0,0,0,0,3.175,0,0,0,0,0
2018,60D000,AS7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,BL7,87.649,0,83.665,0,0,0,0,0,0,0,7.968,0,0,0,0,0
2018,60D000,EDS,16.949,0,50.847,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60D000,FEM,18.908,0,14.706,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,HI7,104.167,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,MALE,64.921,0,76.44,0,1.0471,0,0,0,0,0,6.283,0,0,0,0,0
2018,60D000,MU7,31.25,0,41.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,SWD,79.208,0,138.614,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60D000,WH7,33.008,0,44.261,0,0.7502,0,0,0,0,0,3.001,0,0,0,0,0
2018,60F000,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60F000,EDS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60F000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60F000,SWD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60G000,ALL,21.6,0,137.6,0,0.8,0,0,0,0,0,15.2,0,0,0,0,0
2018,60G000,BL7,40.404,0,292.929,0,0,0,0,0,0,0,16.835,0,0,0,0,0
2018,60G000,EDS,49.505,0,138.614,0,0,0,0,0,0,0,44.554,0,0,0,0,0
2018,60G000,ELS,0,0,26.316,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60G000,FEM,11.218,0,102.564,0,0,0,0,0,0,0,8.013,0,0,0,0,0
2018,60G000,HI7,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60G000,MALE,30.769,0,166.154,0,1.5385,0,0,0,0,0,21.538,0,0,0,0,0
2018,60G000,MU7,28.571,0,371.429,0,28.5714,0,0,0,0,0,28.571,0,0,0,0,0
2018,60G000,SWD,37.383,0,168.224,0,0,0,0,0,0,0,37.383,0,0,0,0,0
2018,60G000,WH7,17.834,0,82.803,0,0,0,0,0,0,0,16.561,0,0,0,0,0
2018,60I000,ALL,11.013,0,5.14,0,0.7342,0,0,0,0,0,2.203,0,0,0,0,0
2018,60I000,BL7,17.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60I000,EDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60I000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60I000,FEM,7.143,0,2.857,0,0,0,0,0,0,0,1.429,0,0,0,0,0
2018,60I000,MALE,15.015,0,7.508,0,1.5015,0,0,0,0,0,3.003,0,0,0,0,0
2018,60I000,MU7,17.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60I000,SWD,11.173,0,11.173,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60I000,WH7,11.197,0,6.029,0,0.8613,0,0,0,0,0,2.584,0,0,0,0,0
2018,60J000,ALL,4.418,0,38.292,0,0,0,0,0,0,0,2.946,0,0,0,0,0
2018,60J000,BL7,0,0,95.238,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60J000,EDS,0,0,266.667,0,0,0,0,0,0,0,66.667,0,0,0,0,0
2018,60J000,ELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60J000,FEM,2.74,0,24.658,0,0,0,0,0,0,0,2.74,0,0,0,0,0
2018,60J000,HI7,0,0,46.875,0,0,0,0,0,0,0,15.625,0,0,0,0,0
2018,60J000,MALE,6.231,0,52.96,0,0,0,0,0,0,0,3.115,0,0,0,0,0
2018,60J000,SWD,17.544,0,70.175,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60J000,WH7,6.316,0,40,0,0,0,0,0,0,0,2.105,0,0,0,0,0
2018,60K000,ALL,2.882,0,141.21,0,0,0,0,0,5.7637,0,23.055,0,0,0,0,0
2018,60K000,BL7,0,0,188.235,0,0,0,0,0,11.7647,0,23.529,0,0,0,0,0
2018,60K000,EDS,9.346,0,205.607,0,0,0,0,0,9.3458,0,56.075,0,0,0,0,0
2018,60K000,ELS,0,0,55.556,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60K000,FEM,0,0,86.093,0,0,0,0,0,6.6225,0,19.868,0,0,0,0,0
2018,60K000,HI7,0,0,66.667,0,0,0,0,0,0,0,13.333,0,0,0,0,0
2018,60K000,MALE,4.464,0,160.714,0,0,0,0,0,4.4643,0,22.321,0,0,0,0,0
2018,60K000,MU7,26.316,0,131.579,0,0,0,0,0,0,0,26.316,0,0,0,0,0
2018,60K000,SWD,0,0,212.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0
2018,60K000,WH7,0,0,78.652,0,0,0,0,0,0,0,22.472,0,0,0,0,0
2018,60L000,ALL,1.497,0,444.611,0,0,0,0,0,22.4551,0,19.461,0,0,0,0,0
2018,60L000,AS7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60L000,BL7,1.565,0,422.535,0,0,0,0,0,20.3443,0,20.344,0,0,0,0,0
2018,60L000,EDS,2.033,0,451.22,0,0,0,0,0,20.3252,0,16.26,0,0,0,0,0
2018,60L000,ELS,0,0,135.135,0,0,0,0,0,54.0541,0,0,0,0,0,0,0
2018,60L000,FEM,3.096,0,219.814,0,0,0,0,0,9.2879,0,18.576,0,0,0,0,0
2018,60L000,HI7,0,0,327.869,0,0,0,0,0,32.7869,0,0,0,0,0,0,0
2018,60L000,MALE,0,0,565,0,0,0,0,0,30,0,17.5,0,0,0,0,0
2018,60L000,MU7,0,0,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60L000,SWD,0,0,642.857,0,0,0,0,0,71.4286,0,35.714,0,0,0,0,0
2018,60L000,WH7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60M000,ALL,79.306,0,81.784,0,0,0,0,0,1.2392,0,27.261,0,0,0,0,0
2018,60M000,AS7,60,0,100,0,0,0,0,0,0,0,40,0,0,0,0,0
2018,60M000,BL7,146.067,0,191.011,0,0,0,0,0,0,0,56.18,0,0,0,0,0
2018,60M000,EDS,102.564,0,358.974,0,0,0,0,0,0,0,25.641,0,0,0,0,0
2018,60M000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60M000,FEM,29.024,0,50.132,0,0,0,0,0,0,0,36.939,0,0,0,0,0
2018,60M000,HI7,83.333,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60M000,MALE,118.834,0,103.139,0,0,0,0,0,2.2422,0,17.937,0,0,0,0,0
2018,60M000,MU7,187.5,0,93.75,0,0,0,0,0,0,0,93.75,0,0,0,0,0
2018,60M000,SWD,91.743,0,36.697,0,0,0,0,0,9.1743,0,0,0,0,0,0,0
2018,60M000,WH7,63.018,0,61.36,0,0,0,0,0,1.6584,0,19.9,0,0,0,0,0
2018,60N000,ALL,196.262,0,411.215,0,0,0,0,0,9.3458,0,37.383,0,0,0,0,0
2018,60N000,BL7,180.18,0,387.387,0,0,0,0,0,9.009,0,36.036,0,0,0,0,0
2018,60N000,EDS,197.917,0,427.083,0,0,0,0,0,10.4167,0,62.5,0,0,0,0,0
2018,60N000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60N000,FEM,134.615,0,211.538,0,0,0,0,0,0,0,19.231,0,0,0,0,0
2018,60N000,HI7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60N000,MALE,194.444,0,458.333,0,0,0,0,0,13.8889,0,41.667,0,0,0,0,0
2018,60N000,MU7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60N000,SWD,166.667,0,166.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60P000,ALL,0,0,109.29,0,0,0,0,0,0,0,5.464,0,0,0,0,0
2018,60P000,BL7,0,0,108.974,0,0,0,0,0,0,0,6.41,0,0,0,0,0
2018,60P000,EDS,0,0,46.512,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60P000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60P000,FEM,0,0,53.763,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60P000,HI7,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60P000,MALE,0,0,132.743,0,0,0,0,0,0,0,8.85,0,0,0,0,0
2018,60P000,MU7,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60P000,SWD,0,0,105.263,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60Q000,ALL,107.943,0,162.933,0,0,0,0,0,4.0733,0,16.293,0,0,0,0,0
2018,60Q000,BL7,115.385,0,167.421,0,0,0,0,0,4.5249,0,18.1,0,0,0,0,0
2018,60Q000,EDS,136.364,0,170.455,0,0,0,0,0,7.5758,0,11.364,0,0,0,0,0
2018,60Q000,ELS,,3,,3,,3,,3,0,3,0,3,0,3,0,3
2018,60Q000,FEM,34.615,0,61.538,0,0,0,0,0,0,0,23.077,0,0,0,0,0
2018,60Q000,HI7,0,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60Q000,MALE,175.299,0,254.98,0,0,0,0,0,7.9681,0,7.968,0,0,0,0,0
2018,60Q000,MU7,62.5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60Q000,SWD,132.075,0,264.151,0,0,0,0,0,0,0,18.868,0,0,0,0,0
2018,60Q000,WH7,0,0,47.619,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60S000,ALL,75,0,53.571,0,0,0,0,0,4.4643,0,3.571,0,0,0,0,0
2018,60S000,AS7,22.727,0,68.182,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60S000,BL7,125.49,0,66.667,0,0,0,0,0,0,0,7.843,0,0,0,0,0
2018,60S000,EDS,386.364,0,272.727,0,0,0,0,0,0,0,45.455,0,0,0,0,0
2018,60S000,ELS,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60S000,FEM,36.232,0,16.304,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60S000,HI7,106.667,0,66.667,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60S000,MALE,109.777,0,87.479,0,0,0,0,0,8.5763,0,6.861,0,0,0,0,0
