year,agency_code,category_code,grade_eoc,avg_size
2016,410499,,04,22
2016,410499,,05,22
2016,410502,,00,21
2016,410502,,01,14
2016,410502,,02,21
2016,410502,,03,15
2016,410502,,04,12
2016,410502,,05,12
2016,410505,,00,15
2016,410505,,03,16
2016,410505,,04,18
2016,410505,,05,19
2016,410508,,Biology,24
2016,410508,,English II,20
2016,410508,,Math I,15
2016,410511,,00,12
2016,410511,,01,19
2016,410511,,02,19
2016,410511,,03,15
2016,410511,,04,17
2016,410511,,05,16
2016,410514,,00,13
2016,410514,,01,19
2016,410514,,02,18
2016,410514,,03,18
2016,410514,,04,13
2016,410514,,05,17
2016,410517,,00,13
2016,410517,,01,11
2016,410517,,02,22
2016,410517,,03,20
2016,410517,,04,13
2016,410517,,05,24
2016,410522,,00,19
2016,410522,,01,22
2016,410522,,02,20
2016,410522,,03,15
2016,410522,,04,20
2016,410522,,05,17
2016,410523,,00,15
2016,410523,,01,11
2016,410523,,02,19
2016,410523,,03,19
2016,410523,,04,14
2016,410523,,05,18
2016,410529,,Biology,24
2016,410529,,English II,21
2016,410529,,Math I,20
2016,410530,,00,19
2016,410530,,01,18
2016,410530,,02,17
2016,410530,,03,19
2016,410530,,04,17
2016,410530,,05,17
2016,410532,,00,18
2016,410532,,01,15
2016,410532,,02,16
2016,410532,,03,17
2016,410532,,04,18
2016,410532,,05,17
2016,410533,,Math I,5
2016,410534,,Math I,9
2016,410535,,00,23
2016,410535,,01,20
2016,410535,,02,12
2016,410535,,03,13
2016,410535,,04,14
2016,410535,,05,15
2016,410538,,00,15
2016,410538,,01,17
2016,410538,,02,17
2016,410538,,03,17
2016,410538,,04,20
2016,410538,,05,16
2016,410541,,00,17
2016,410541,,01,15
2016,410541,,02,18
2016,410541,,03,17
2016,410541,,04,18
2016,410541,,05,16
2016,410542,,00,20
2016,410542,,01,23
2016,410542,,02,20
2016,410542,,03,20
2016,410542,,04,19
2016,410542,,05,20
2016,410544,,Biology,16
2016,410544,,English II,17
2016,410544,,Math I,14
2016,410545,,Biology,16
2016,410545,,English II,15
2016,410545,,Math I,23
2016,410547,,Biology,25
2016,410547,,English II,24
2016,410547,,Math I,26
2016,410550,,06,23
2016,410550,,07,27
2016,410550,,08,26
2016,410550,,Math I,29
2016,410553,,00,19
2016,410553,,01,19
2016,410553,,02,11
2016,410553,,03,23
2016,410553,,04,19
2016,410553,,05,14
2016,410556,,Biology,23
2016,410556,,English II,17
2016,410556,,Math I,19
2016,410559,,00,21
2016,410559,,01,21
2016,410559,,02,22
2016,410559,,03,22
2016,410559,,04,14
2016,410559,,05,16
2016,410562,,Biology,21
2016,410562,,English II,24
2016,410562,,Math I,21
2016,410565,,06,28
2016,410565,,07,25
2016,410565,,08,25
2016,410565,,Math I,32
2016,410568,,00,17
2016,410568,,01,14
2016,410568,,02,18
2016,410568,,03,11
2016,410568,,04,12
2016,410568,,05,11
2016,410569,,Biology,17
2016,410569,,English II,17
2016,410571,,00,21
2016,410571,,01,18
2016,410571,,02,22
2016,410571,,03,20
2016,410571,,04,13
2016,410571,,05,21
2016,410574,,00,22
2016,410574,,01,23
2016,410574,,02,23
2016,410574,,03,24
2016,410574,,04,11
2016,410574,,05,12
2016,410577,,00,16
2016,410577,,01,14
2016,410577,,02,15
2016,410577,,03,21
2016,410577,,04,19
2016,410577,,05,21
2016,410578,,00,13
2016,410578,,01,20
2016,410578,,02,19
2016,410578,,03,19
2016,410578,,04,18
2016,410578,,05,15
2016,410579,,Biology,14
2016,410579,,English II,18
2016,410579,,Math I,11
2016,410580,,00,18
2016,410580,,01,20
2016,410580,,02,18
2016,410580,,03,18
2016,410580,,04,15
2016,410580,,05,14
2016,410583,,00,16
2016,410583,,01,17
2016,410583,,02,19
2016,410583,,03,24
2016,410583,,04,12
2016,410583,,05,20
2016,410586,,02,12
2016,410586,,03,14
2016,410586,,04,13
2016,410586,,05,11
2016,410589,,Biology,17
2016,410589,,English II,16
2016,410589,,Math I,19
2016,410592,,06,18
2016,410592,,07,20
2016,410592,,08,17
2016,410592,,Math I,7
2016,410595,,Biology,27
2016,410595,,English II,27
2016,410595,,Math I,25
2016,410598,,00,16
2016,410598,,01,11
2016,410598,,03,20
2016,410598,,04,21
2016,410598,,05,14
2016,410LEA,,00,18
2016,410LEA,,01,18
2016,410LEA,,02,18
2016,410LEA,,03,18
2016,410LEA,,04,16
2016,410LEA,,05,17
2016,410LEA,,06,22
2016,410LEA,,07,23
2016,410LEA,,08,23
2016,410LEA,,Biology,19
2016,410LEA,,English II,18
2016,410LEA,,Math I,19
2016,41B000,,00,21
2016,41B000,,01,28
2016,41B000,,02,28
2016,41B000,,03,28
2016,41B000,,04,27
2016,41B000,,05,27
2016,41B000,,06,28
2016,41B000,,07,26
2016,41B000,,08,26
2016,41B000,,Math I,27
2016,41C000,,00,14
2016,41C000,,01,15
2016,41C000,,02,13
2016,41C000,,03,16
2016,41C000,,04,15
2016,41C000,,05,15
2016,41C000,,06,22
2016,41C000,,07,14
2016,41C000,,08,25
2016,41D000,,00,14
2016,41D000,,01,14
2016,41D000,,02,23
2016,41D000,,03,22
2016,41D000,,04,26
2016,41D000,,05,25
2016,41D000,,06,20
2016,41D000,,07,18
2016,41D000,,08,18
2016,41D000,,Math I,19
2016,41F000,,00,20
2016,41F000,,01,22
2016,41F000,,02,22
2016,41F000,,03,21
2016,41F000,,04,23
2016,41F000,,05,24
2016,41F000,,06,19
2016,41F000,,07,18
2016,41F000,,08,18
2016,41F000,,Biology,18
2016,41F000,,English II,18
2016,41F000,,Math I,21
2016,41G000,,00,20
2016,41G000,,01,27
2016,41G000,,02,27
2016,41G000,,03,27
2016,41G000,,04,27
2016,41G000,,05,26
2016,41G000,,06,26
2016,41G000,,07,21
2016,41G000,,08,21
2016,41G000,,Biology,14
2016,41G000,,Math I,21
2016,41H000,,00,15
2016,41H000,,01,22
2016,41H000,,02,19
2016,41H000,,03,22
2016,41H000,,04,20
2016,41H000,,05,20
2016,41H000,,06,40
2016,41H000,,07,39
2016,41H000,,08,21
2016,41H000,,Math I,8
2016,41J000,,00,23
2016,41J000,,01,28
2016,41J000,,02,29
2016,41J000,,03,28
2016,41J000,,04,28
2016,41J000,,05,28
2016,41J000,,06,25
2016,41J000,,07,20
2016,41J000,,08,20
2016,41J000,,Math I,23
2016,41K000,,Biology,17
2016,41K000,,English II,14
2016,41K000,,Math I,21
2016,420304,,00,18
2016,420304,,01,19
2016,420304,,02,20
2016,420304,,03,13
2016,420304,,04,16
2016,420316,,00,20
2016,420316,,01,23
2016,420316,,02,22
2016,420316,,03,17
2016,420316,,04,18
2016,420316,,05,15
2016,420324,,06,14
2016,420324,,07,14
2016,420324,,08,15
2016,420328,,00,19
2016,420328,,01,17
2016,420328,,02,23
2016,420328,,03,22
2016,420328,,04,20
2016,420328,,05,25
2016,420336,,00,23
2016,420336,,01,16
2016,420336,,02,27
2016,420336,,03,20
2016,420336,,04,14
2016,420336,,05,17
2016,420340,,00,22
2016,420340,,01,16
2016,420340,,02,19
2016,420340,,03,25
2016,420340,,04,25
2016,420340,,05,18
2016,420346,,Biology,16
2016,420346,,English II,19
2016,420346,,Math I,15
2016,420348,,00,14
2016,420348,,01,14
2016,420348,,02,21
2016,420348,,03,18
2016,420348,,04,18
2016,420348,,05,23
2016,420358,,Biology,19
2016,420358,,English II,17
2016,420358,,Math I,26
2016,420376,,06,20
2016,420376,,07,30
2016,420376,,08,33
2016,420376,,Math I,35
2016,420LEA,,00,19
2016,420LEA,,01,18
2016,420LEA,,02,22
2016,420LEA,,03,19
2016,420LEA,,04,19
2016,420LEA,,05,20
2016,420LEA,,06,17
2016,420LEA,,07,22
2016,420LEA,,08,24
2016,420LEA,,Biology,17
2016,420LEA,,English II,18
2016,420LEA,,Math I,24
2016,421304,,00,14
2016,421304,,01,17
2016,421304,,02,18
2016,421304,,03,14
2016,421304,,04,18
2016,421304,,05,18
2016,421306,,06,21
2016,421306,,07,23
2016,421306,,08,22
2016,421306,,Math I,24
2016,421316,,Biology,23
2016,421316,,English II,21
2016,421316,,Math I,21
2016,421328,,00,18
2016,421328,,01,16
2016,421328,,02,16
2016,421328,,04,26
2016,421328,,05,20
2016,421LEA,,00,16
2016,421LEA,,01,17
2016,421LEA,,02,17
2016,421LEA,,03,14
2016,421LEA,,04,22
2016,421LEA,,05,19
2016,421LEA,,06,21
2016,421LEA,,07,23
2016,421LEA,,08,22
2016,421LEA,,Biology,23
2016,421LEA,,English II,21
2016,421LEA,,Math I,22
2016,422310,,08,19
2016,422310,,Biology,18
2016,422310,,English II,14
2016,422310,,Math I,14
2016,422314,,00,16
2016,422314,,01,19
2016,422314,,02,12
2016,422314,,03,18
2016,422314,,04,15
2016,422315,,Biology,11
2016,422315,,English II,16
2016,422315,,Math I,16
2016,422318,,05,14
2016,422318,,06,14
2016,422318,,07,20
2016,422318,,08,21
2016,422LEA,,00,16
2016,422LEA,,01,19
2016,422LEA,,02,12
2016,422LEA,,03,18
2016,422LEA,,04,15
2016,422LEA,,05,14
2016,422LEA,,06,14
2016,422LEA,,07,20
2016,422LEA,,08,20
2016,422LEA,,Biology,14
2016,422LEA,,English II,15
2016,422LEA,,Math I,15
2016,42A000,,05,20
2016,42A000,,06,21
2016,430304,,00,21
2016,430304,,01,20
2016,430304,,02,21
2016,430308,,03,19
2016,430308,,04,20
2016,430308,,05,25
2016,430312,,00,19
2016,430312,,01,20
2016,430312,,02,18
2016,430312,,03,13
2016,430312,,04,18
2016,430312,,05,24
2016,430316,,00,14
2016,430316,,01,21
2016,430316,,02,22
2016,430316,,03,15
2016,430316,,04,21
2016,430316,,05,21
2016,430320,,00,19
2016,430320,,01,17
2016,430320,,02,16
2016,430320,,03,20
2016,430320,,04,27
2016,430320,,05,23
2016,430328,,00,20
2016,430328,,01,21
2016,430328,,02,17
2016,430328,,03,14
2016,430328,,04,24
2016,430328,,05,21
2016,430330,,06,19
2016,430330,,07,23
2016,430330,,08,23
2016,430330,,Math I,31
2016,430332,,06,21
2016,430332,,07,20
2016,430332,,08,22
2016,430332,,Math I,30
2016,430336,,03,18
2016,430336,,04,20
2016,430336,,05,21
2016,430340,,00,19
2016,430340,,01,19
2016,430340,,02,19
2016,430344,,00,22
2016,430344,,01,14
2016,430344,,02,15
2016,430344,,03,16
2016,430345,,Biology,6
2016,430345,,English II,7
2016,430345,,Math I,6
2016,430346,,Biology,26
2016,430346,,English II,24
2016,430346,,Math I,16
2016,430347,,06,19
2016,430347,,07,26
2016,430347,,08,22
2016,430347,,Math I,23
2016,430348,,00,13
2016,430348,,01,20
2016,430348,,02,18
2016,430348,,03,18
2016,430348,,04,18
2016,430348,,05,19
2016,430349,,00,22
2016,430349,,01,11
2016,430349,,02,18
2016,430349,,03,18
2016,430349,,04,22
2016,430349,,05,24
2016,430351,,06,26
2016,430351,,07,27
2016,430351,,08,25
2016,430351,,Math I,21
2016,430352,,00,21
2016,430352,,01,22
2016,430352,,02,12
2016,430352,,03,23
2016,430352,,04,22
2016,430352,,05,21
2016,430358,,00,18
2016,430358,,01,20
2016,430358,,02,11
2016,430358,,03,13
2016,430358,,04,14
2016,430358,,05,15
2016,430368,,00,19
2016,430368,,01,21
2016,430368,,02,20
2016,430369,,00,17
2016,430369,,01,20
2016,430369,,02,22
2016,430369,,03,16
2016,430369,,04,18
2016,430369,,05,20
2016,430370,,06,28
2016,430370,,07,30
2016,430370,,08,30
2016,430370,,Math I,25
2016,430371,,Biology,29
2016,430371,,English II,22
2016,430371,,Math I,23
2016,430376,,03,16
2016,430376,,04,22
2016,430376,,05,25
2016,430378,,Biology,22
2016,430378,,English II,24
2016,430378,,Math I,22
2016,430380,,04,21
2016,430380,,05,22
2016,430384,,Biology,25
2016,430384,,English II,27
2016,430384,,Math I,22
2016,430386,,06,24
2016,430386,,07,25
2016,430386,,08,23
2016,430386,,Math I,25
2016,430LEA,,00,19
2016,430LEA,,01,19
2016,430LEA,,02,18
2016,430LEA,,03,17
2016,430LEA,,04,21
2016,430LEA,,05,22
2016,430LEA,,06,23
2016,430LEA,,07,25
2016,430LEA,,08,24
2016,430LEA,,Biology,22
2016,430LEA,,English II,21
2016,430LEA,,Math I,22
2016,43C000,,00,17
2016,43C000,,01,18
2016,43C000,,02,19
2016,43C000,,03,20
2016,43C000,,04,21
2016,43C000,,05,18
2016,440314,,00,18
2016,440314,,01,19
2016,440314,,02,19
2016,440314,,03,19
2016,440314,,04,22
2016,440314,,05,20
2016,440318,,06,16
2016,440318,,07,16
2016,440318,,08,18
2016,440318,,Math I,27
2016,440320,,06,18
2016,440320,,07,19
2016,440320,,08,21
2016,440320,,Math I,24
2016,440324,,00,18
2016,440324,,01,16
2016,440324,,02,18
2016,440324,,03,20
2016,440324,,04,20
2016,440324,,05,20
2016,440326,,Biology,13
2016,440326,,English II,11
2016,440326,,Math I,8
2016,440328,,00,14
2016,440328,,01,19
2016,440328,,02,17
2016,440328,,03,17
2016,440328,,04,24
2016,440328,,05,19
2016,440332,,00,18
2016,440332,,01,18
2016,440332,,02,15
2016,440332,,03,18
2016,440332,,04,18
2016,440332,,05,16
2016,440346,,Biology,11
2016,440346,,English II,11
2016,440346,,Math I,8
2016,440348,,00,22
2016,440348,,01,20
2016,440348,,02,20
2016,440348,,03,19
2016,440348,,04,23
2016,440348,,05,16
2016,440349,,00,20
2016,440349,,01,22
2016,440349,,02,17
2016,440349,,03,21
2016,440349,,04,17
2016,440349,,05,23
2016,440350,,00,20
2016,440350,,01,20
2016,440350,,02,21
2016,440350,,03,17
2016,440350,,04,20
2016,440350,,05,25
2016,440364,,00,19
2016,440364,,01,19
2016,440364,,02,18
2016,440364,,03,19
2016,440364,,04,22
2016,440364,,05,22
2016,440368,,00,16
2016,440368,,01,18
2016,440368,,02,19
2016,440368,,03,17
2016,440368,,04,24
2016,440368,,05,19
2016,440378,,Biology,16
2016,440378,,English II,15
2016,440378,,Math I,15
2016,440390,,Biology,15
2016,440390,,English II,20
2016,440390,,Math I,16
2016,440396,,06,21
2016,440396,,07,18
2016,440396,,08,19
2016,440396,,Math I,30
2016,440LEA,,00,18
2016,440LEA,,01,19
2016,440LEA,,02,18
2016,440LEA,,03,19
2016,440LEA,,04,21
2016,440LEA,,05,20
2016,440LEA,,06,18
2016,440LEA,,07,18
2016,440LEA,,08,19
2016,440LEA,,Biology,14
2016,440LEA,,English II,15
2016,440LEA,,Math I,18
2016,44A000,,00,14
2016,44A000,,01,15
2016,44A000,,02,14
2016,44A000,,03,18
2016,44A000,,04,16
2016,44A000,,05,20
2016,44A000,,06,15
2016,450301,,06,21
2016,450301,,07,26
2016,450301,,08,22
2016,450301,,Math I,27
2016,450302,,00,20
2016,450302,,01,21
2016,450302,,02,19
2016,450302,,03,19
2016,450302,,04,21
2016,450302,,05,23
2016,450306,,00,19
2016,450306,,01,21
2016,450306,,02,19
2016,450306,,03,21
2016,450306,,04,20
2016,450306,,05,27
2016,450307,,00,23
2016,450307,,01,22
2016,450307,,02,17
2016,450307,,03,20
2016,450307,,04,18
2016,450307,,05,22
2016,450308,,00,21
2016,450308,,01,17
2016,450308,,02,17
2016,450308,,03,19
2016,450308,,04,21
2016,450308,,05,22
2016,450316,,Biology,19
2016,450316,,English II,17
2016,450316,,Math I,17
2016,450322,,00,16
2016,450322,,01,16
2016,450322,,02,17
2016,450322,,03,19
2016,450322,,04,13
2016,450322,,05,23
2016,450324,,00,21
2016,450324,,01,18
2016,450324,,02,19
2016,450324,,03,21
2016,450324,,04,23
2016,450324,,05,23
2016,450328,,06,22
2016,450328,,07,22
2016,450328,,08,24
2016,450328,,Math I,26
2016,450332,,00,20
2016,450332,,01,14
2016,450332,,02,22
2016,450332,,03,19
2016,450332,,04,29
2016,450332,,05,29
2016,450333,,00,22
2016,450333,,01,22
2016,450333,,02,24
2016,450333,,03,23
2016,450333,,04,23
2016,450333,,05,22
2016,450334,,Biology,26
2016,450334,,English II,25
2016,450334,,Math I,21
2016,450335,,06,23
2016,450335,,07,22
2016,450335,,08,25
2016,450335,,Math I,29
2016,450336,,00,22
2016,450336,,01,17
2016,450336,,02,21
2016,450336,,03,19
2016,450336,,04,21
2016,450336,,05,20
2016,450339,,00,21
2016,450339,,01,22
2016,450339,,02,22
2016,450339,,03,20
2016,450339,,04,22
2016,450339,,05,20
2016,450340,,00,19
2016,450340,,01,20
2016,450340,,02,22
2016,450340,,03,21
2016,450340,,04,21
2016,450340,,05,24
2016,450341,,Biology,19
2016,450341,,English II,20
2016,450341,,Math I,19
2016,450342,,06,24
2016,450342,,07,24
2016,450342,,08,25
2016,450342,,Math I,29
2016,450343,,Biology,6
2016,450343,,English II,11
2016,450343,,Math I,14
2016,450344,,00,18
2016,450344,,01,18
2016,450344,,02,18
2016,450344,,03,20
2016,450344,,04,23
2016,450344,,05,16
2016,450346,,00,16
2016,450346,,01,19
2016,450346,,02,19
2016,450346,,03,19
2016,450346,,04,25
2016,450346,,05,21
2016,450352,,Biology,19
2016,450352,,English II,24
2016,450352,,Math I,22
2016,450354,,Biology,17
2016,450354,,English II,24
2016,450354,,Math I,15
2016,450LEA,,00,20
2016,450LEA,,01,19
2016,450LEA,,02,20
2016,450LEA,,03,20
2016,450LEA,,04,22
2016,450LEA,,05,22
2016,450LEA,,06,23
2016,450LEA,,07,24
2016,450LEA,,08,24
2016,450LEA,,Biology,18
2016,450LEA,,English II,20
2016,450LEA,,Math I,22
2016,45A000,,00,21
2016,45A000,,01,21
2016,45A000,,02,21
2016,45A000,,03,22
2016,45A000,,04,21
2016,45A000,,05,22
2016,45A000,,06,24
2016,45A000,,07,24
2016,45A000,,08,15
2016,460308,,04,15
2016,460308,,05,19
2016,460308,,06,20
2016,460312,,00,16
2016,460312,,01,19
2016,460312,,02,19
2016,460312,,03,17
2016,460318,,07,17
2016,460318,,08,22
2016,460318,,Math I,28
2016,460320,,Biology,21
2016,460320,,English II,20
2016,460320,,Math I,23
2016,460322,,Biology,13
2016,460322,,English II,26
2016,460322,,Math I,25
2016,460332,,00,20
2016,460332,,01,19
2016,460332,,02,21
2016,460332,,03,18
2016,460332,,04,17
2016,460332,,05,20
2016,460332,,06,12
2016,460340,,Biology,8
2016,460340,,English II,6
2016,460340,,Math I,9
2016,460LEA,,00,18
2016,460LEA,,01,19
2016,460LEA,,02,20
2016,460LEA,,03,18
2016,460LEA,,04,16
2016,460LEA,,05,20
2016,460LEA,,06,16
2016,460LEA,,07,17
2016,460LEA,,08,22
2016,460LEA,,Biology,15
2016,460LEA,,English II,17
2016,460LEA,,Math I,21
2016,470310,,00,18
2016,470310,,01,14
2016,470310,,02,19
2016,470310,,03,19
2016,470310,,04,14
2016,470310,,05,18
2016,470312,,Biology,17
2016,470312,,English II,23
2016,470312,,Math I,20
2016,470316,,00,17
2016,470316,,01,22
2016,470316,,02,15
2016,470316,,04,12
2016,470316,,05,18
2016,470320,,06,21
2016,470320,,07,22
2016,470320,,08,17
2016,470320,,Math I,20
2016,470328,,00,18
2016,470328,,01,17
2016,470328,,02,18
2016,470328,,03,17
2016,470328,,04,18
2016,470328,,05,25
2016,470330,,00,22
2016,470330,,01,18
2016,470330,,02,14
2016,470330,,03,14
2016,470330,,04,16
2016,470330,,05,16
2016,470332,,06,21
2016,470332,,07,22
2016,470332,,08,20
2016,470332,,Math I,23
2016,470336,,00,19
2016,470336,,01,18
2016,470336,,02,19
2016,470336,,03,17
2016,470336,,04,16
2016,470336,,05,20
2016,470340,,00,18
2016,470340,,01,23
2016,470340,,02,20
2016,470340,,03,20
2016,470340,,04,20
2016,470340,,05,24
2016,470342,,Biology,9
2016,470342,,English II,11
2016,470342,,Math I,13
2016,470346,,00,14
2016,470346,,01,12
2016,470346,,02,12
2016,470346,,03,14
2016,470346,,04,16
2016,470346,,05,11
2016,470441,,00,17
2016,470441,,01,19
2016,470441,,02,16
2016,470441,,03,14
2016,470441,,04,21
2016,470441,,05,10
2016,470442,,06,18
2016,470442,,07,17
2016,470442,,08,17
2016,470442,,Math I,20
2016,470443,,Biology,15
2016,470443,,English II,16
2016,470443,,Math I,15
2016,470LEA,,00,18
2016,470LEA,,01,18
2016,470LEA,,02,17
2016,470LEA,,03,16
2016,470LEA,,04,17
2016,470LEA,,05,18
2016,470LEA,,06,20
2016,470LEA,,07,20
2016,470LEA,,08,18
2016,470LEA,,Biology,15
2016,470LEA,,English II,18
2016,470LEA,,Math I,19
2016,480306,,00,20
2016,480306,,01,16
2016,480306,,02,18
2016,480306,,03,16
2016,480306,,04,16
2016,480306,,05,14
2016,480316,,00,12
2016,480316,,01,17
2016,480316,,02,11
2016,480316,,03,16
2016,480316,,04,14
2016,480316,,05,12
2016,480316,,06,10
2016,480316,,07,10
2016,480316,,Biology,5
2016,480316,,English II,6
2016,480316,,Math I,6
2016,480318,,06,16
2016,480318,,07,10
2016,480318,,08,10
2016,480318,,Biology,7
2016,480318,,English II,23
2016,480318,,Math I,17
2016,480LEA,,00,16
2016,480LEA,,01,17
2016,480LEA,,02,15
2016,480LEA,,03,16
2016,480LEA,,04,15
2016,480LEA,,05,13
2016,480LEA,,06,13
2016,480LEA,,07,10
2016,480LEA,,08,10
2016,480LEA,,Biology,6
2016,480LEA,,English II,15
2016,480LEA,,Math I,12
2016,490308,,06,25
2016,490308,,07,28
2016,490308,,08,28
2016,490308,,Math I,35
2016,490310,,Biology,8
2016,490310,,English II,8
2016,490312,,00,17
2016,490312,,01,16
2016,490312,,02,23
2016,490312,,03,20
2016,490312,,04,21
2016,490312,,05,24
2016,490316,,00,22
2016,490316,,01,18
2016,490316,,02,23
2016,490316,,03,22
2016,490316,,04,25
2016,490316,,05,21
2016,490318,,00,22
2016,490318,,01,23
2016,490318,,02,21
2016,490318,,03,22
2016,490318,,04,22
2016,490318,,05,24
2016,490319,,00,20
2016,490319,,01,17
2016,490319,,02,16
2016,490319,,03,18
2016,490319,,04,19
2016,490319,,05,22
2016,490320,,Biology,17
2016,490320,,English II,18
2016,490320,,Math I,15
2016,490324,,00,21
2016,490324,,01,21
2016,490324,,02,21
2016,490324,,03,17
2016,490324,,04,22
2016,490324,,05,20
2016,490326,,00,21
2016,490326,,01,21
2016,490326,,02,21
2016,490326,,03,10
2016,490326,,04,15
2016,490326,,05,16
2016,490327,,06,19
2016,490327,,07,23
2016,490327,,08,20
2016,490327,,Math I,27
2016,490332,,00,17
2016,490332,,01,19
2016,490332,,02,16
2016,490332,,03,19
2016,490332,,04,17
2016,490332,,05,21
2016,490335,,Biology,27
2016,490335,,English II,29
2016,490335,,Math I,26
2016,490336,,00,17
2016,490336,,01,17
2016,490336,,02,20
2016,490336,,03,21
2016,490336,,04,22
2016,490336,,05,23
2016,490337,,00,19
2016,490337,,01,25
2016,490337,,02,23
2016,490337,,03,20
2016,490337,,04,25
2016,490337,,05,22
2016,490338,,06,27
2016,490338,,07,27
2016,490338,,08,26
2016,490338,,Math I,28
2016,490342,,07,15
2016,490342,,Biology,8
2016,490342,,English II,6
2016,490342,,Math I,10
2016,490344,,06,24
2016,490344,,07,24
2016,490344,,08,25
2016,490344,,Math I,24
2016,490345,,00,17
2016,490345,,01,15
2016,490345,,02,21
2016,490345,,03,17
2016,490345,,04,18
2016,490345,,05,20
2016,490346,,Biology,26
2016,490346,,English II,20
2016,490346,,Math I,16
2016,490347,,06,24
2016,490347,,07,20
2016,490347,,08,17
2016,490347,,Math I,18
2016,490348,,00,24
2016,490348,,01,20
2016,490348,,02,22
2016,490348,,03,27
2016,490348,,04,35
2016,490348,,05,22
2016,490349,,06,21
2016,490349,,07,22
2016,490349,,08,24
2016,490349,,Math I,30
2016,490350,,Math I,6
2016,490352,,06,14
2016,490352,,07,18
2016,490352,,08,20
2016,490352,,Math I,9
2016,490354,,Biology,24
2016,490354,,English II,18
2016,490354,,Math I,18
2016,490355,,Biology,22
2016,490355,,English II,16
2016,490355,,Math I,20
2016,490356,,00,16
2016,490356,,01,19
2016,490356,,02,16
2016,490356,,03,17
2016,490356,,04,19
2016,490356,,05,23
2016,490360,,00,20
2016,490360,,01,22
2016,490360,,02,19
2016,490360,,03,22
2016,490360,,04,20
2016,490360,,05,22
2016,490362,,Biology,23
2016,490362,,English II,23
2016,490362,,Math I,22
2016,490363,,00,20
2016,490363,,01,17
2016,490363,,02,20
2016,490363,,03,19
2016,490363,,04,21
2016,490363,,05,17
2016,490364,,00,18
2016,490364,,01,21
2016,490364,,02,21
2016,490364,,03,24
2016,490364,,04,22
2016,490364,,05,27
2016,490366,,06,25
2016,490366,,07,25
2016,490366,,08,26
2016,490366,,Math I,27
2016,490368,,00,21
2016,490368,,01,16
2016,490368,,02,16
2016,490368,,03,17
2016,490368,,04,18
2016,490368,,05,17
2016,490380,,Biology,24
2016,490380,,English II,19
2016,490380,,Math I,18
2016,490384,,06,23
2016,490384,,07,19
2016,490384,,08,22
2016,490384,,Math I,22
2016,490390,,00,21
2016,490390,,01,23
2016,490390,,02,24
2016,490390,,03,22
2016,490390,,04,24
2016,490390,,05,26
2016,490LEA,,00,20
2016,490LEA,,01,19
2016,490LEA,,02,20
2016,490LEA,,03,20
2016,490LEA,,04,21
2016,490LEA,,05,22
2016,490LEA,,06,22
2016,490LEA,,07,22
2016,490LEA,,08,23
2016,490LEA,,Biology,20
2016,490LEA,,English II,18
2016,490LEA,,Math I,21
2016,491303,,04,23
2016,491303,,05,24
2016,491303,,06,24
2016,491306,,04,21
2016,491306,,05,23
2016,491306,,06,20
2016,491308,,07,27
2016,491308,,08,26
2016,491308,,Math I,30
2016,491312,,Biology,22
2016,491312,,English II,22
2016,491312,,Math I,21
2016,491316,,00,22
2016,491316,,01,20
2016,491316,,02,19
2016,491316,,03,18
2016,491318,,00,20
2016,491318,,01,22
2016,491318,,02,22
2016,491318,,03,21
2016,491320,,00,17
2016,491320,,01,21
2016,491320,,02,23
2016,491320,,03,19
2016,491LEA,,00,20
2016,491LEA,,01,21
2016,491LEA,,02,21
2016,491LEA,,03,19
2016,491LEA,,04,22
2016,491LEA,,05,24
2016,491LEA,,06,22
2016,491LEA,,07,27
2016,491LEA,,08,26
2016,491LEA,,Biology,22
2016,491LEA,,English II,22
2016,491LEA,,Math I,25
2016,49B000,,00,20
2016,49B000,,01,15
2016,49B000,,02,20
2016,49B000,,03,19
2016,49B000,,04,19
2016,49B000,,05,18
2016,49B000,,06,19
2016,49B000,,07,29
2016,49B000,,08,24
2016,49B000,,Math I,13
2016,49D000,,00,12
2016,49D000,,02,11
2016,49D000,,03,13
2016,49D000,,04,11
2016,49D000,,08,12
2016,49E000,,00,20
2016,49E000,,01,18
2016,49E000,,02,22
2016,49E000,,03,25
2016,49E000,,04,25
2016,49E000,,05,26
2016,49E000,,06,26
2016,49E000,,07,27
2016,49E000,,08,23
2016,49E000,,Biology,14
2016,49E000,,English II,23
2016,49E000,,Math I,28
2016,49F000,,00,20
2016,49F000,,01,23
2016,49F000,,02,23
2016,49F000,,03,23
2016,49F000,,04,22
2016,49F000,,05,21
2016,49F000,,06,20
2016,49F000,,07,23
2016,49F000,,08,22
2016,49F000,,Math I,22
2016,500302,,07,16
2016,500302,,08,26
2016,500302,,Biology,13
2016,500302,,English II,10
2016,500302,,Math I,21
2016,500304,,00,17
2016,500304,,01,14
2016,500304,,02,18
2016,500304,,03,26
2016,500304,,04,20
2016,500304,,05,19
2016,500304,,06,16
2016,500304,,07,14
2016,500304,,08,15
2016,500304,,Math I,12
2016,500314,,00,22
2016,500314,,01,21
2016,500314,,02,21
2016,500314,,03,21
2016,500314,,04,26
2016,500314,,05,20
2016,500314,,06,21
2016,500314,,07,22
2016,500314,,08,21
2016,500314,,Math I,26
2016,500316,,00,10
2016,500316,,01,15
2016,500316,,02,12
2016,500316,,03,14
2016,500316,,04,13
2016,500316,,05,20
