year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2018,600333,N,N,ELS,28.3,,,,,,30.6,,,,26.2,,,,28.5,Met,77.1,38.0,F,,,,,,,,,,,,
2018,600333,N,N,HI7,36.7,,,,,,29.6,,,,43.3,,,,36.5,NotMet,69.0,43.0,D,,,,,,,,,,,,
2018,600333,N,N,MU7,64.3,,,,,,,,,,,,,,64.3,Met,80.0,67.0,C,,,,,,,,,,,,
2018,600333,N,N,SWD,26.8,,,,,,,,,,45.7,,,,29.2,Met,80.0,39.0,F,,,,,,,,,,,,
2018,600333,N,N,WH7,85.3,,,,,,,,,,91.9,,,,86.2,NotMet,69.3,83.0,B,,,,,,,,,,,,
2018,600334,N,N,ALL,,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,,,98.3,,,98.0,A,,,,,,,,,,,,
2018,600334,N,N,BL7,,,94.1,,95.0,1.0,,,95.0,1.0,,,,,97.3,,,97.0,A,,,,,,,,,,,,
2018,600335,N,N,ALL,38.3,,,,,,,,,,55.8,,,,40.5,Met,82.6,49.0,D,44.3,,Met,80.5,52.0,D,32.2,,Met,82.6,42.0,D
2018,600335,N,N,BL7,32.4,,,,,,,,,,56.3,,,,35.1,Met,82.9,45.0,D,,,,,,,,,,,,
2018,600335,N,N,EDS,34.7,,,,,,,,,,54.3,,,,37.3,Met,81.9,46.0,D,,,,,,,,,,,,
2018,600335,N,N,HI7,66.7,,,,,,,,,,,,,,66.7,,,67.0,C,,,,,,,,,,,,
2018,600335,N,N,SWD,10.0,,,,,,,,,,,,,,10.0,,,10.0,F,,,,,,,,,,,,
2018,600336,N,N,ALL,84.2,,,,,,,,,,92.3,,,,85.2,Met,84.4,85.0,A,81.2,,Met,82.9,82.0,B,87.2,,Met,84.9,87.0,A
2018,600336,N,N,BL7,75.0,,,,,,,,,,,,,,75.0,Met,76.1,75.0,B,,,,,,,,,,,,
2018,600336,N,N,EDS,67.5,,,,,,,,,,,,,,67.5,,,68.0,C,,,,,,,,,,,,
2018,600336,N,N,WH7,87.3,,,,,,,,,,,,,,87.3,Exceeded,85.3,87.0,A,,,,,,,,,,,,
2018,600338,N,N,ALL,63.4,,,,,,50.0,,,,83.5,,,,65.6,Met,83.4,69.0,C,67.8,,Met,80.2,70.0,B,59.0,,Met,82.0,64.0,C
2018,600338,N,N,BL7,53.1,,,,,,,,,,,,,,53.1,Met,82.3,59.0,C,,,,,,,,,,,,
2018,600338,N,N,EDS,58.4,,,,,,53.3,,,,80.0,,,,60.8,Met,83.8,65.0,C,,,,,,,,,,,,
2018,600338,N,N,ELS,38.6,,,,,,50.0,,,,,,,,41.8,Met,81.6,50.0,D,,,,,,,,,,,,
2018,600338,N,N,HI7,58.6,,,,,,50.0,,,,,,,,57.1,Exceeded,86.7,63.0,C,,,,,,,,,,,,
2018,600338,N,N,SWD,29.3,,,,,,,,,,,,,,29.3,Met,81.7,40.0,D,,,,,,,,,,,,
2018,600338,N,N,WH7,76.1,,,,,,,,,,93.5,,,,78.7,Met,80.1,79.0,B,,,,,,,,,,,,
2018,600341,N,N,ALL,29.1,,61.3,,81.1,,30.6,,95.0,1.0,59.6,,21.7,,34.8,NotMet,50.5,38.0,F,22.6,,NotMet,50.0,28.0,F,32.6,,Met,73.1,41.0,D
2018,600341,N,N,AS7,47.5,,,,,,,,,,,,,,47.5,,,48.0,D,,,,,,,,,,,,
2018,600341,N,N,BL7,18.9,,,,,,,,,,51.9,,11.1,,22.6,NotMet,54.9,29.0,F,,,,,,,,,,,,
2018,600341,N,N,EDS,28.7,,,,,,34.0,,,,56.9,,17.5,,31.8,NotMet,57.3,37.0,F,,,,,,,,,,,,
2018,600341,N,N,ELS,27.9,,,,,,30.6,,,,45.8,,,,29.9,NotMet,60.8,36.0,F,,,,,,,,,,,,
2018,600341,N,N,HI7,36.2,,,,,,30.2,,,,64.4,,21.4,,37.6,NotMet,58.8,42.0,D,,,,,,,,,,,,
2018,600341,N,N,SWD,5.8,,,,,,,,,,,,,,5.8,Met,76.8,20.0,F,,,,,,,,,,,,
2018,600341,N,N,WH7,29.7,,,,,,,,,,,,,,29.7,,,30.0,F,,,,,,,,,,,,
2018,600344,N,N,ALL,70.0,,,,,,56.1,,,,92.5,,,,72.3,Exceeded,85.2,75.0,B,70.7,,Exceeded,87.3,74.0,B,69.2,,Met,77.6,71.0,B
2018,600344,N,N,BL7,67.7,,,,,,,,,,,,,,67.7,Met,79.3,70.0,B,,,,,,,,,,,,
2018,600344,N,N,EDS,60.1,,,,,,53.2,,,,89.5,,,,63.4,Met,83.8,67.0,C,,,,,,,,,,,,
2018,600344,N,N,ELS,53.2,,,,,,56.1,,,,86.5,,,,56.9,Exceeded,87.5,63.0,C,,,,,,,,,,,,
2018,600344,N,N,HI7,63.4,,,,,,55.4,,,,93.3,,,,66.7,Exceeded,86.1,71.0,B,,,,,,,,,,,,
2018,600344,N,N,SWD,31.5,,,,,,,,,,,,,,31.5,Met,80.5,41.0,D,,,,,,,,,,,,
2018,600344,N,N,WH7,93.0,,,,,,,,,,,,,,93.0,Met,78.8,90.0,A,,,,,,,,,,,,
2018,600345,N,N,ALL,82.7,,,,,,50.9,,,,91.5,,,,83.5,Exceeded,91.3,85.0,A,84.4,,Exceeded,99.9,88.0,A,81.1,,Met,79.2,81.0,B
2018,600345,N,N,AS7,93.6,,,,,,,,,,95.0,1.0,,,94.1,Exceeded,91.6,94.0,A,,,,,,,,,,,,
2018,600345,N,N,BL7,66.5,,,,,,,,,,77.3,,,,68.0,Met,84.4,71.0,B,,,,,,,,,,,,
2018,600345,N,N,EDS,55.1,,,,,,,,,,69.9,,,,57.3,Met,81.4,62.0,C,,,,,,,,,,,,
2018,600345,N,N,ELS,68.8,,,,,,50.9,,,,84.4,,,,67.6,Exceeded,87.2,72.0,B,,,,,,,,,,,,
2018,600345,N,N,HI7,65.9,,,,,,,,,,81.3,,,,68.0,Met,83.0,71.0,B,,,,,,,,,,,,
2018,600345,N,N,MU7,78.4,,,,,,,,,,,,,,78.4,Met,80.8,79.0,B,,,,,,,,,,,,
2018,600345,N,N,SWD,26.6,,,,,,,,,,47.2,,,,29.5,Met,83.0,40.0,D,,,,,,,,,,,,
2018,600345,N,N,WH7,86.4,,,,,,,,,,94.9,,,,87.6,Met,83.7,87.0,A,,,,,,,,,,,,
2018,600346,N,N,ALL,74.1,,,,,,,,,,88.0,,,,76.2,Met,80.7,77.0,B,79.0,,Met,83.2,80.0,B,69.2,,Met,70.3,69.0,C
2018,600346,N,N,BL7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2018,600346,N,N,EDS,49.4,,,,,,,,,,,,,,49.4,Met,75.7,55.0,C,,,,,,,,,,,,
2018,600346,N,N,ELS,50.0,,,,,,,,,,,,,,50.0,Met,75.9,55.0,C,,,,,,,,,,,,
2018,600346,N,N,HI7,61.5,,,,,,,,,,,,,,61.5,Met,79.8,65.0,C,,,,,,,,,,,,
2018,600346,N,N,SWD,23.4,,,,,,,,,,,,,,23.4,Met,73.6,33.0,F,,,,,,,,,,,,
2018,600346,N,N,WH7,80.1,,,,,,,,,,90.8,,,,81.7,Exceeded,85.0,82.0,B,,,,,,,,,,,,
2018,600349,N,N,ALL,68.9,,,,,,,,,,75.4,,,,69.7,Met,76.3,71.0,B,70.7,,Exceeded,86.2,74.0,B,67.1,,NotMet,65.2,67.0,C
2018,600349,N,N,AS7,66.7,,,,,,,,,,,,,,66.7,,,67.0,C,,,,,,,,,,,,
2018,600349,N,N,BL7,40.8,,,,,,,,,,37.5,,,,40.4,Met,70.1,46.0,D,,,,,,,,,,,,
2018,600349,N,N,EDS,35.4,,,,,,,,,,41.9,,,,36.3,Met,70.9,43.0,D,,,,,,,,,,,,
2018,600349,N,N,ELS,35.9,,,,,,,,,,,,,,35.9,Met,81.2,45.0,D,,,,,,,,,,,,
2018,600349,N,N,HI7,38.4,,,,,,,,,,,,,,38.4,Met,79.4,47.0,D,,,,,,,,,,,,
2018,600349,N,N,SWD,16.7,,,,,,,,,,,,,,16.7,Met,76.8,29.0,F,,,,,,,,,,,,
2018,600349,N,N,WH7,87.8,,,,,,,,,,95.0,1.0,,,88.7,Met,77.7,87.0,A,,,,,,,,,,,,
2018,600351,N,N,ALL,46.8,,,,,,23.7,,,,74.6,,,,50.1,NotMet,68.3,54.0,D,50.3,,Met,75.5,55.0,C,43.3,,NotMet,61.7,47.0,D
2018,600351,N,N,AS7,64.8,,,,,,,,,,,,,,64.8,Met,84.8,69.0,C,,,,,,,,,,,,
2018,600351,N,N,BL7,41.5,,,,,,,,,,71.5,,,,45.8,Met,72.3,51.0,D,,,,,,,,,,,,
2018,600351,N,N,EDS,37.7,,,,,,,,,,66.0,,,,41.4,Met,74.1,48.0,D,,,,,,,,,,,,
2018,600351,N,N,ELS,43.7,,,,,,23.7,,,,,,,,40.6,Met,82.3,49.0,D,,,,,,,,,,,,
2018,600351,N,N,HI7,55.4,,,,,,,,,,76.9,,,,58.1,Met,83.2,63.0,C,,,,,,,,,,,,
2018,600351,N,N,MU7,55.0,,,,,,,,,,,,,,55.0,Met,75.9,59.0,C,,,,,,,,,,,,
2018,600351,N,N,SWD,7.8,,,,,,,,,,,,,,7.8,Met,80.2,22.0,F,,,,,,,,,,,,
2018,600351,N,N,WH7,68.6,,,,,,,,,,,,,,68.6,Met,82.9,71.0,B,,,,,,,,,,,,
2018,600352,N,N,ALL,60.1,,,,,,70.1,,,,66.2,,,,61.8,Exceeded,85.5,67.0,C,66.7,,Exceeded,86.0,71.0,B,53.5,,Exceeded,85.0,60.0,C
2018,600352,N,N,AS7,67.3,,,,,,,,,,,,,,67.3,,,67.0,C,,,,,,,,,,,,
2018,600352,N,N,BL7,61.0,,,,,,,,,,56.9,,,,60.3,Met,81.0,64.0,C,,,,,,,,,,,,
2018,600352,N,N,EDS,52.8,,,,,,68.6,,,,54.5,,,,54.9,Met,83.7,61.0,C,,,,,,,,,,,,
2018,600352,N,N,ELS,42.4,,,,,,70.1,,,,55.8,,,,50.6,Met,84.0,57.0,C,,,,,,,,,,,,
2018,600352,N,N,HI7,49.0,,,,,,66.7,,,,61.0,,,,53.9,Met,83.3,60.0,C,,,,,,,,,,,,
2018,600352,N,N,SWD,18.1,,,,,,,,,,,,,,18.1,Met,80.0,30.0,F,,,,,,,,,,,,
2018,600352,N,N,WH7,68.1,,,,,,,,,,87.9,,,,71.4,Met,80.2,73.0,B,,,,,,,,,,,,
2018,600353,N,N,ALL,79.3,,,,,,,,,,94.1,,,,81.3,Met,83.8,82.0,B,78.8,,Exceeded,89.8,81.0,B,79.8,,Met,76.9,79.0,B
2018,600353,N,N,AS7,83.6,,,,,,,,,,,,,,83.6,Met,84.6,84.0,B,,,,,,,,,,,,
2018,600353,N,N,BL7,55.4,,,,,,,,,,84.2,,,,59.1,Met,78.1,63.0,C,,,,,,,,,,,,
2018,600353,N,N,EDS,58.1,,,,,,,,,,85.4,,,,61.4,Exceeded,86.7,66.0,C,,,,,,,,,,,,
2018,600353,N,N,ELS,72.2,,,,,,,,,,,,,,72.2,Exceeded,85.6,75.0,B,,,,,,,,,,,,
2018,600353,N,N,HI7,68.0,,,,,,,,,,,,,,68.0,Exceeded,89.9,72.0,B,,,,,,,,,,,,
2018,600353,N,N,MU7,72.2,,,,,,,,,,,,,,72.2,Met,79.5,74.0,B,,,,,,,,,,,,
2018,600353,N,N,SWD,24.5,,,,,,,,,,,,,,24.5,Met,80.4,36.0,F,,,,,,,,,,,,
2018,600353,N,N,WH7,87.8,,,,,,,,,,95.0,1.0,,,89.3,Met,84.3,88.0,A,,,,,,,,,,,,
2018,600357,N,N,ALL,79.9,,,,,,,,,,77.2,,,,79.5,NotMet,64.4,76.0,B,81.0,,Met,79.8,81.0,B,78.8,,NotMet,67.5,77.0,B
2018,600357,N,N,BL7,52.1,,,,,,,,,,,,,,52.1,,,52.0,D,,,,,,,,,,,,
2018,600357,N,N,EDS,43.9,,,,,,,,,,,,,,43.9,Met,77.6,51.0,D,,,,,,,,,,,,
2018,600357,N,N,ELS,36.5,,,,,,,,,,,,,,36.5,Met,76.0,44.0,D,,,,,,,,,,,,
2018,600357,N,N,HI7,50.0,,,,,,,,,,,,,,50.0,Met,72.3,54.0,D,,,,,,,,,,,,
2018,600357,N,N,SWD,28.8,,,,,,,,,,,,,,28.8,Met,76.4,38.0,F,,,,,,,,,,,,
2018,600357,N,N,WH7,86.2,,,,,,,,,,81.1,,,,85.4,NotMet,64.2,81.0,B,,,,,,,,,,,,
2018,600361,N,N,ALL,64.2,,62.9,,91.6,,27.7,,92.9,,,,65.7,,72.8,Met,76.5,74.0,B,,,,,,,,,,,,
2018,600361,N,N,AS7,67.2,,,,,,,,,,,,73.7,,69.7,Met,83.2,72.0,B,,,,,,,,,,,,
2018,600361,N,N,BL7,51.3,,42.3,,87.6,,,,87.8,,,,54.5,,63.4,Met,78.7,66.0,C,,,,,,,,,,,,
2018,600361,N,N,EDS,51.8,,48.4,,86.5,,27.8,,91.1,,,,55.2,,61.5,Met,81.3,65.0,C,,,,,,,,,,,,
2018,600361,N,N,ELS,39.8,,,,64.9,,27.7,,91.2,,,,40.9,,47.1,Exceeded,87.9,55.0,C,,,,,,,,,,,,
2018,600361,N,N,HI7,56.8,,54.7,,85.3,,,,95.0,1.0,,,54.9,,65.7,Met,82.8,69.0,C,,,,,,,,,,,,
2018,600361,N,N,MU7,64.0,,,,,,,,,,,,,,64.0,Met,80.0,67.0,C,,,,,,,,,,,,
2018,600361,N,N,SWD,16.8,,,,72.7,,,,58.5,,,,26.2,,38.4,Met,70.1,45.0,D,,,,,,,,,,,,
2018,600361,N,N,WH7,79.8,,83.0,,95.0,1.0,,,95.0,1.0,,,80.4,,86.0,NotMet,67.0,82.0,B,,,,,,,,,,,,
2018,600362,N,N,ALL,50.6,,,,,,,,,,36.5,,,,48.9,NotMet,66.2,52.0,D,53.9,,NotMet,69.1,57.0,C,47.2,,Met,76.9,53.0,D
2018,600362,N,N,BL7,44.8,,,,,,,,,,30.0,,,,43.1,NotMet,67.7,48.0,D,,,,,,,,,,,,
2018,600362,N,N,EDS,44.7,,,,,,,,,,28.6,,,,42.6,Met,70.8,48.0,D,,,,,,,,,,,,
2018,600362,N,N,ELS,63.2,,,,,,,,,,,,,,63.2,,,63.0,C,,,,,,,,,,,,
2018,600362,N,N,HI7,61.4,,,,,,,,,,,,,,61.4,Met,73.7,64.0,C,,,,,,,,,,,,
2018,600362,N,N,SWD,10.7,,,,,,,,,,,,,,10.7,Met,80.8,25.0,F,,,,,,,,,,,,
2018,600362,N,N,WH7,76.3,,,,,,,,,,,,,,76.3,,,76.0,B,,,,,,,,,,,,
2018,600364,N,N,ALL,26.3,,,,,,,,,,,,34.1,,28.6,NotMet,61.3,35.0,F,,,,,,,,,,,,
2018,600364,N,N,BL7,15.6,,,,,,,,,,,,,,15.6,NotMet,58.9,24.0,F,,,,,,,,,,,,
2018,600364,N,N,EDS,19.1,,,,,,,,,,,,,,19.1,NotMet,62.0,28.0,F,,,,,,,,,,,,
2018,600364,N,N,HI7,31.8,,,,,,,,,,,,,,31.8,Met,77.3,41.0,D,,,,,,,,,,,,
2018,600365,N,N,ALL,49.0,,,,,,61.5,,,,54.4,,,,51.4,NotMet,61.9,54.0,D,63.9,,NotMet,59.6,63.0,C,34.2,,Met,72.4,42.0,D
2018,600365,N,N,BL7,37.8,,,,,,,,,,45.7,,,,39.0,NotMet,61.3,43.0,D,,,,,,,,,,,,
2018,600365,N,N,EDS,42.3,,,,,,54.7,,,,45.1,,,,44.1,NotMet,58.1,47.0,D,,,,,,,,,,,,
2018,600365,N,N,ELS,55.0,,,,,,61.5,,,,,,,,56.8,Met,78.8,61.0,C,,,,,,,,,,,,
2018,600365,N,N,HI7,53.8,,,,,,62.5,,,,57.5,,,,56.0,Met,77.6,60.0,C,,,,,,,,,,,,
2018,600365,N,N,SWD,11.4,,,,,,,,,,,,,,11.4,,,11.0,F,,,,,,,,,,,,
2018,600366,N,N,ALL,45.2,,,,,,42.3,,,,71.4,,,,48.1,Exceeded,98.0,58.0,C,42.2,,Exceeded,99.9,54.0,D,48.1,,Exceeded,88.5,56.0,C
2018,600366,N,N,BL7,34.5,,,,,,,,,,61.0,,,,38.1,Exceeded,91.8,49.0,D,,,,,,,,,,,,
2018,600366,N,N,EDS,40.6,,,,,,,,,,69.8,,,,44.0,Exceeded,94.2,54.0,D,,,,,,,,,,,,
2018,600366,N,N,ELS,39.2,,,,,,42.3,,,,,,,,39.8,Exceeded,93.2,50.0,D,,,,,,,,,,,,
2018,600366,N,N,HI7,51.0,,,,,,40.8,,,,77.4,,,,52.8,Exceeded,93.6,61.0,C,,,,,,,,,,,,
2018,600366,N,N,SWD,12.5,,,,,,,,,,,,,,12.5,,,13.0,F,,,,,,,,,,,,
2018,600367,N,N,ALL,82.9,,,,,,,,,,89.2,,,,83.7,Exceeded,86.3,84.0,B,86.6,,Exceeded,91.2,88.0,A,79.2,,Met,78.5,79.0,B
2018,600367,N,N,BL7,43.0,,,,,,,,,,,,,,43.0,Met,74.4,49.0,D,,,,,,,,,,,,
2018,600367,N,N,EDS,39.0,,,,,,,,,,,,,,39.0,Met,70.6,45.0,D,,,,,,,,,,,,
2018,600367,N,N,SWD,27.6,,,,,,,,,,,,,,27.6,Met,74.6,37.0,F,,,,,,,,,,,,
2018,600367,N,N,WH7,95.0,1.0,,,,,,,,,95.0,1.0,,,95.5,Exceeded,88.6,94.0,A,,,,,,,,,,,,
2018,600368,N,N,ALL,56.9,,,,,,,,,,69.8,,,,58.8,NotMet,55.3,58.0,C,61.5,,NotMet,56.4,60.0,C,52.4,,NotMet,60.3,54.0,D
2018,600368,N,N,BL7,53.4,,,,,,,,,,60.9,,,,54.5,NotMet,55.8,55.0,C,,,,,,,,,,,,
2018,600368,N,N,EDS,46.6,,,,,,,,,,58.7,,,,48.2,NotMet,58.0,50.0,D,,,,,,,,,,,,
2018,600368,N,N,ELS,43.2,,,,,,,,,,,,,,43.2,Met,72.6,49.0,D,,,,,,,,,,,,
2018,600368,N,N,HI7,64.4,,,,,,,,,,,,,,64.4,Met,73.9,66.0,C,,,,,,,,,,,,
2018,600368,N,N,SWD,13.3,,,,,,,,,,,,,,13.3,Met,80.6,27.0,F,,,,,,,,,,,,
2018,600369,N,N,ALL,60.3,,,,,,54.8,,,,63.7,,,,60.4,Met,82.0,65.0,C,61.9,,Met,81.0,66.0,C,58.7,,Met,82.7,64.0,C
2018,600369,N,N,AS7,88.5,,,,,,,,,,,,,,88.5,Exceeded,85.0,88.0,A,,,,,,,,,,,,
2018,600369,N,N,BL7,50.0,,,,,,,,,,54.5,,,,50.7,NotMet,67.9,54.0,D,,,,,,,,,,,,
2018,600369,N,N,EDS,50.5,,,,,,47.7,,,,46.6,,,,49.8,Met,80.6,56.0,C,,,,,,,,,,,,
2018,600369,N,N,ELS,56.3,,,,,,54.8,,,,,,,,55.9,Met,82.6,61.0,C,,,,,,,,,,,,
2018,600369,N,N,HI7,59.3,,,,,,47.2,,,,67.6,,,,58.8,Met,83.7,64.0,C,,,,,,,,,,,,
2018,600369,N,N,SWD,7.8,,,,,,,,,,,,,,7.8,Met,76.7,22.0,F,,,,,,,,,,,,
2018,600369,N,N,WH7,74.0,,,,,,,,,,,,,,74.0,Met,81.1,75.0,B,,,,,,,,,,,,
2018,600374,N,N,ALL,30.1,,,,,,,,,,57.1,,,,33.6,Met,72.2,41.0,D,33.4,,Met,73.9,42.0,D,26.7,,Met,71.9,36.0,F
2018,600374,N,N,BL7,28.3,,,,,,,,,,55.3,,,,31.9,Met,72.9,40.0,D,,,,,,,,,,,,
2018,600374,N,N,EDS,29.3,,,,,,,,,,50.0,,,,31.9,Met,71.1,40.0,D,,,,,,,,,,,,
2018,600374,N,N,ELS,37.5,,,,,,,,,,,,,,37.5,,,38.0,F,,,,,,,,,,,,
2018,600374,N,N,HI7,46.9,,,,,,,,,,,,,,46.9,,,47.0,D,,,,,,,,,,,,
2018,600374,N,N,SWD,5.0,2.0,,,,,,,,,,,,,4.7,NotMet,68.7,18.0,F,,,,,,,,,,,,
2018,600377,N,N,ALL,62.1,,59.6,,82.7,,18.8,,88.7,,,,59.9,,67.1,Met,81.4,70.0,B,,,,,,,,,,,,
2018,600377,N,N,AS7,64.5,,62.9,,90.0,,,,94.9,,,,65.6,,72.8,Met,81.6,75.0,B,,,,,,,,,,,,
2018,600377,N,N,BL7,53.6,,47.7,,81.9,,,,86.9,,,,49.5,,60.3,Met,78.0,64.0,C,,,,,,,,,,,,
2018,600377,N,N,EDS,51.7,,48.0,,81.2,,18.9,,87.6,,,,50.6,,59.0,Met,77.4,63.0,C,,,,,,,,,,,,
2018,600377,N,N,ELS,26.9,,21.6,,69.6,,18.8,,86.3,,,,23.4,,39.2,Met,79.1,47.0,D,,,,,,,,,,,,
2018,600377,N,N,HI7,60.8,,53.2,,75.5,,,,91.5,,,,57.9,,65.5,Met,81.8,69.0,C,,,,,,,,,,,,
2018,600377,N,N,MU7,79.4,,,,,,,,,,,,,,79.4,,,79.0,B,,,,,,,,,,,,
2018,600377,N,N,SWD,22.8,,,,57.8,,,,28.3,,,,25.6,,31.9,Met,71.2,40.0,D,,,,,,,,,,,,
2018,600377,N,N,WH7,81.0,,84.3,,87.7,,,,86.3,,,,82.8,,83.5,Met,80.3,83.0,B,,,,,,,,,,,,
2018,600379,N,N,ALL,62.6,,,,,,,,,,83.9,,,,65.2,Met,71.3,66.0,C,60.0,,NotMet,69.3,62.0,C,65.1,,Met,73.0,67.0,C
2018,600379,N,N,BL7,23.3,,,,,,,,,,,,,,23.3,Met,71.1,33.0,F,,,,,,,,,,,,
2018,600379,N,N,EDS,27.2,,,,,,,,,,,,,,27.2,NotMet,68.8,36.0,F,,,,,,,,,,,,
2018,600379,N,N,SWD,17.5,,,,,,,,,,,,,,17.5,,,18.0,F,,,,,,,,,,,,
2018,600379,N,N,WH7,81.0,,,,,,,,,,94.7,,,,83.0,Met,75.1,81.0,B,,,,,,,,,,,,
2018,600381,N,N,ALL,32.0,,,,,,28.0,,,,47.3,,,,33.3,NotMet,66.5,40.0,D,35.0,,NotMet,61.2,40.0,D,28.9,,Met,81.6,39.0,F
2018,600381,N,N,AS7,43.3,,,,,,50.0,,,,,,,,45.0,Exceeded,85.8,53.0,D,,,,,,,,,,,,
2018,600381,N,N,BL7,31.0,,,,,,,,,,49.4,,,,33.6,Met,78.8,43.0,D,,,,,,,,,,,,
2018,600381,N,N,EDS,28.3,,,,,,26.3,,,,44.7,,,,30.0,Met,78.4,40.0,D,,,,,,,,,,,,
2018,600381,N,N,ELS,27.1,,,,,,28.0,,,,33.8,,,,27.8,Met,82.4,39.0,F,,,,,,,,,,,,
2018,600381,N,N,HI7,29.3,,,,,,24.7,,,,44.7,,,,30.2,Met,76.2,39.0,F,,,,,,,,,,,,
2018,600381,N,N,SWD,5.0,2.0,,,,,13.3,,,,,,,,5.6,Met,74.8,19.0,F,,,,,,,,,,,,
2018,600381,N,N,WH7,45.8,,,,,,,,,,,,,,45.8,Met,81.4,53.0,D,,,,,,,,,,,,
2018,600382,N,N,ALL,85.5,,,,,,94.6,,,,92.5,,,,86.8,Met,70.1,83.0,B,89.3,,Met,77.2,87.0,A,81.8,,NotMet,66.9,79.0,B
2018,600382,N,N,AS7,93.7,,,,,,,,,,,,,,93.7,Met,79.7,91.0,A,,,,,,,,,,,,
2018,600382,N,N,BL7,60.3,,,,,,,,,,,,,,60.3,Met,70.0,62.0,C,,,,,,,,,,,,
2018,600382,N,N,EDS,57.3,,,,,,,,,,,,,,57.3,Met,73.0,60.0,C,,,,,,,,,,,,
2018,600382,N,N,ELS,77.2,,,,,,94.6,,,,,,,,82.2,Met,80.8,82.0,B,,,,,,,,,,,,
2018,600382,N,N,HI7,65.9,,,,,,,,,,,,,,65.9,Met,78.9,69.0,C,,,,,,,,,,,,
2018,600382,N,N,SWD,40.4,,,,,,,,,,,,,,40.4,Met,75.8,47.0,D,,,,,,,,,,,,
2018,600382,N,N,WH7,88.0,,,,,,,,,,94.0,,,,88.9,Met,70.5,85.0,A,,,,,,,,,,,,
2018,600383,N,N,ALL,87.9,,,,,,81.8,,,,93.4,,,,88.5,Exceeded,87.0,88.0,A,92.0,,Met,82.2,90.0,A,83.9,,Met,84.1,84.0,B
2018,600383,N,N,AS7,95.0,1.0,,,,,,,,,94.7,,,,95.1,Exceeded,87.4,94.0,A,,,,,,,,,,,,
2018,600383,N,N,BL7,66.4,,,,,,,,,,,,,,66.4,Met,78.7,69.0,C,,,,,,,,,,,,
2018,600383,N,N,EDS,63.5,,,,,,,,,,,,,,63.5,NotMet,67.5,64.0,C,,,,,,,,,,,,
2018,600383,N,N,ELS,88.3,,,,,,81.8,,,,87.1,,,,87.1,Met,83.7,86.0,A,,,,,,,,,,,,
2018,600383,N,N,HI7,72.9,,,,,,,,,,,,,,72.9,Met,77.2,74.0,B,,,,,,,,,,,,
2018,600383,N,N,SWD,41.2,,,,,,,,,,,,,,41.2,Met,84.6,50.0,D,,,,,,,,,,,,
2018,600383,N,N,WH7,89.2,,,,,,,,,,95.0,1.0,,,90.4,Met,84.0,89.0,A,,,,,,,,,,,,
2018,600384,N,N,ALL,67.2,,,,,,,,,,79.8,,,,69.1,Met,72.1,70.0,B,72.5,,Met,80.1,74.0,B,61.9,,Met,72.3,64.0,C
2018,600384,N,N,BL7,60.8,,,,,,,,,,76.3,,,,63.0,NotMet,63.0,63.0,C,,,,,,,,,,,,
2018,600384,N,N,EDS,53.6,,,,,,,,,,71.7,,,,56.2,NotMet,63.1,58.0,C,,,,,,,,,,,,
2018,600384,N,N,ELS,41.2,,,,,,,,,,,,,,41.2,,,41.0,D,,,,,,,,,,,,
2018,600384,N,N,HI7,60.0,,,,,,,,,,,,,,60.0,Met,79.2,64.0,C,,,,,,,,,,,,
2018,600384,N,N,SWD,31.3,,,,,,,,,,,,,,31.3,,,31.0,F,,,,,,,,,,,,
2018,600384,N,N,WH7,91.1,,,,,,,,,,,,,,91.1,Met,81.1,89.0,A,,,,,,,,,,,,
2018,600385,N,N,ALL,71.1,,,,,,76.2,,,,85.7,,,,73.3,Met,83.6,75.0,B,73.5,,Met,84.6,76.0,B,68.8,,Met,78.4,71.0,B
2018,600385,N,N,AS7,86.5,,,,,,,,,,,,,,86.5,Met,80.7,85.0,A,,,,,,,,,,,,
2018,600385,N,N,BL7,45.2,,,,,,,,,,,,,,45.2,Met,77.3,52.0,D,,,,,,,,,,,,
2018,600385,N,N,EDS,50.5,,,,,,,,,,72.7,,,,53.9,Met,76.6,58.0,C,,,,,,,,,,,,
2018,600385,N,N,ELS,60.6,,,,,,76.2,,,,,,,,65.1,Met,83.6,69.0,C,,,,,,,,,,,,
2018,600385,N,N,HI7,55.6,,,,,,,,,,,,,,55.6,Met,81.2,61.0,C,,,,,,,,,,,,
2018,600385,N,N,SWD,16.2,,,,,,,,,,,,,,16.2,Met,70.7,27.0,F,,,,,,,,,,,,
2018,600385,N,N,WH7,83.0,,,,,,,,,,92.3,,,,84.3,Met,84.4,84.0,B,,,,,,,,,,,,
2018,600386,N,N,ALL,64.7,,,,,,,,,,,,58.0,,62.4,Met,73.0,65.0,C,,,,,,,,,,,,
