agency_code,tot_num_ap,subgroup,pct_ap,tot_num_ccp,pct_ccp,tot_num_ib,pct_ib,year,category_code
230361,169,FEM,54.44,688,46.51,,,2018,H
230361,169,ELS,,688,5,,,2018,H
230361,169,HI7,5,688,6.69,,,2018,H
230361,169,AS7,5,688,5,,,2018,H
230361,169,AM7,,688,,,,2018,H
230361,169,BL7,24.26,688,53.34,,,2018,H
230LEA,699,SWD,5,3577,8.3,,,2018,
230LEA,699,PI7,,3577,,,,2018,
230LEA,699,WH7,76.82,3577,63.15,,,2018,
230LEA,699,Other,,3577,,,,2018,
230LEA,699,MU7,5,3577,5,,,2018,
230LEA,699,MALE,43.78,3577,52.19,,,2018,
230LEA,699,FEM,56.22,3577,47.81,,,2018,
230LEA,699,ELS,,3577,5,,,2018,
230LEA,699,HI7,5,3577,5.12,,,2018,
230LEA,699,AS7,5,3577,5,,,2018,
230LEA,699,AM7,5,3577,5,,,2018,
230LEA,699,BL7,14.16,3577,25.75,,,2018,
23A000,30,SWD,,40,,,,2018,A
23A000,30,PI7,,40,,,,2018,A
23A000,30,Other,,40,,,,2018,A
23A000,30,MU7,,40,5,,,2018,A
23A000,30,MALE,33.33,40,67.5,,,2018,A
23A000,30,WH7,86.67,40,80,,,2018,A
23A000,30,FEM,66.67,40,32.5,,,2018,A
23A000,30,ELS,,40,,,,2018,A
23A000,30,HI7,6.67,40,10,,,2018,A
23A000,30,AS7,,40,,,,2018,A
23A000,30,AM7,,40,,,,2018,A
23A000,30,BL7,6.67,40,5,,,2018,A
240334,39,SWD,,318,7.55,,,2018,H
240334,39,PI7,,318,,,,2018,H
240334,39,Other,,318,,,,2018,H
240334,39,MU7,5.13,318,5,,,2018,H
240334,39,MALE,46.15,318,51.57,,,2018,H
240334,39,FEM,53.85,318,48.43,,,2018,H
240334,39,ELS,,318,5,,,2018,H
240334,39,WH7,41.03,318,33.33,,,2018,H
240334,39,AS7,,318,,,,2018,H
240334,39,AM7,15.38,318,21.38,,,2018,H
240334,39,BL7,38.46,318,33.33,,,2018,H
240334,39,HI7,,318,8.49,,,2018,H
240371,43,SWD,,506,5.93,,,2018,H
240371,43,PI7,,506,,,,2018,H
240371,43,Other,,506,,,,2018,H
240371,43,MU7,5,506,5,,,2018,H
240371,43,MALE,32.56,506,48.22,,,2018,H
240371,43,WH7,93.02,506,72.53,,,2018,H
240371,43,FEM,67.44,506,51.78,,,2018,H
240371,43,ELS,,506,5,,,2018,H
240371,43,HI7,,506,9.29,,,2018,H
240371,43,AS7,,506,,,,2018,H
240371,43,AM7,,506,5,,,2018,H
240371,43,BL7,5,506,16.6,,,2018,H
240373,,WH7,,315,60.95,,,2018,H
240373,,SWD,,315,7.62,,,2018,H
240373,,PI7,,315,5,,,2018,H
240373,,Other,,315,,,,2018,H
240373,,MU7,,315,5,,,2018,H
240373,,MALE,,315,43.17,,,2018,H
240373,,FEM,,315,56.83,,,2018,H
240373,,ELS,,315,5,,,2018,H
240373,,HI7,,315,10.48,,,2018,H
240373,,AS7,,315,,,,2018,H
240373,,AM7,,315,5,,,2018,H
240373,,BL7,,315,22.22,,,2018,H
240380,38,SWD,5,291,5.84,,,2018,H
240380,38,PI7,,291,,,,2018,H
240380,38,Other,,291,,,,2018,H
240380,38,MU7,5.26,291,5,,,2018,H
240380,38,MALE,18.42,291,52.58,,,2018,H
240380,38,FEM,81.58,291,47.42,,,2018,H
240380,38,ELS,,291,5,,,2018,H
240380,38,AS7,,291,,,,2018,H
240380,38,AM7,5,291,5,,,2018,H
240380,38,HI7,,291,5,,,2018,H
240380,38,BL7,26.32,291,30.93,,,2018,H
240380,38,WH7,65.79,291,59.45,,,2018,H
240LEA,120,SWD,5,1430,6.64,,,2018,
240LEA,120,PI7,,1430,5,,,2018,
240LEA,120,WH7,67.5,1430,58.6,,,2018,
240LEA,120,MU7,5,1430,5,,,2018,
240LEA,120,MALE,32.5,1430,48.74,,,2018,
240LEA,120,FEM,67.5,1430,51.26,,,2018,
240LEA,120,ELS,,1430,5,,,2018,
240LEA,120,HI7,,1430,8.25,,,2018,
240LEA,120,Other,,1430,,,,2018,
240LEA,120,BL7,22.5,1430,24.48,,,2018,
240LEA,120,AM7,5.83,1430,6.01,,,2018,
240LEA,120,AS7,,1430,,,,2018,
241312,,SWD,,,,,,2018,T
241312,,PI7,,,,,,2018,T
241312,,Other,,,,,,2018,T
241312,,MU7,,,,,,2018,T
241312,,MALE,,,,,,2018,T
241312,,WH7,,,,,,2018,T
241312,,FEM,,,,,,2018,T
241312,,ELS,,,,,,2018,T
241312,,HI7,,,,,,2018,T
241312,,AS7,,,,,,2018,T
241312,,AM7,,,,,,2018,T
241312,,BL7,,,,,,2018,T
241316,23,SWD,,515,5,,,2018,H
241316,23,PI7,,515,,,,2018,H
241316,23,WH7,69.57,515,52.23,,,2018,H
241316,23,Other,,515,,,,2018,H
241316,23,MU7,5,515,5,,,2018,H
241316,23,MALE,39.13,515,46.6,,,2018,H
241316,23,FEM,60.87,515,53.4,,,2018,H
241316,23,ELS,,515,5,,,2018,H
241316,23,HI7,13.04,515,8.16,,,2018,H
241316,23,AS7,5,515,,,,2018,H
241316,23,AM7,,515,5,,,2018,H
241316,23,BL7,8.7,515,35.53,,,2018,H
241LEA,23,SWD,,521,5,,,2018,
241LEA,23,PI7,,521,,,,2018,
241LEA,23,Other,,521,,,,2018,
241LEA,23,MU7,5,521,5,,,2018,
241LEA,23,MALE,39.13,521,46.64,,,2018,
241LEA,23,WH7,69.57,521,52.02,,,2018,
241LEA,23,FEM,60.87,521,53.36,,,2018,
241LEA,23,ELS,,521,5,,,2018,
241LEA,23,HI7,13.04,521,8.06,,,2018,
241LEA,23,AS7,5,521,,,,2018,
241LEA,23,AM7,,521,5,,,2018,
241LEA,23,BL7,8.7,521,35.7,,,2018,
24B000,,SWD,,16,6.25,,,2018,T
24B000,,PI7,,16,,,,2018,T
24B000,,Other,,16,,,,2018,T
24B000,,MU7,,16,25,,,2018,T
24B000,,MALE,,16,43.75,,,2018,T
24B000,,FEM,,16,56.25,,,2018,T
24B000,,ELS,,16,,,,2018,T
24B000,,WH7,,16,37.5,,,2018,T
24B000,,AS7,,16,,,,2018,T
24B000,,AM7,,16,6.25,,,2018,T
24B000,,BL7,,16,12.5,,,2018,T
24B000,,HI7,,16,18.75,,,2018,T
250314,,SWD,,201,5,,,2018,H
250314,,PI7,,201,,,,2018,H
250314,,Other,,201,,,,2018,H
250314,,MU7,,201,5,,,2018,H
250314,,MALE,,201,45.27,,,2018,H
250314,,WH7,,201,56.72,,,2018,H
250314,,FEM,,201,54.73,,,2018,H
250314,,ELS,,201,,,,2018,H
250314,,HI7,,201,12.94,,,2018,H
250314,,AS7,,201,8.96,,,2018,H
250314,,AM7,,201,,,,2018,H
250314,,BL7,,201,18.91,,,2018,H
250321,,SWD,,182,5,,,2018,H
250321,,PI7,,182,5,,,2018,H
250321,,WH7,,182,67.03,,,2018,H
250321,,Other,,182,,,,2018,H
250321,,MU7,,182,5,,,2018,H
250321,,MALE,,182,51.1,,,2018,H
250321,,FEM,,182,48.9,,,2018,H
250321,,ELS,,182,5,,,2018,H
250321,,HI7,,182,8.79,,,2018,H
250321,,AS7,,182,5,,,2018,H
250321,,AM7,,182,5,,,2018,H
250321,,BL7,,182,15.93,,,2018,H
250340,141,SWD,,812,8.37,,,2018,H
250340,141,PI7,5,812,5,,,2018,H
250340,141,Other,,812,,,,2018,H
250340,141,MU7,5.67,812,8,,,2018,H
250340,141,MALE,32.62,812,52.09,,,2018,H
250340,141,WH7,58.16,812,47.41,,,2018,H
250340,141,FEM,67.38,812,47.91,,,2018,H
250340,141,ELS,,812,5,,,2018,H
250340,141,HI7,9.22,812,12.56,,,2018,H
250340,141,AS7,7.8,812,5,,,2018,H
250340,141,AM7,,812,5,,,2018,H
250340,141,BL7,18.44,812,28.57,,,2018,H
250356,189,SWD,5,1121,5.8,,,2018,H
250356,189,PI7,,1121,5,,,2018,H
250356,189,WH7,68.25,1121,53.79,,,2018,H
250356,189,MU7,5,1121,5,,,2018,H
250356,189,MALE,39.68,1121,47.73,,,2018,H
250356,189,FEM,60.32,1121,52.27,,,2018,H
250356,189,ELS,,1121,5,,,2018,H
250356,189,HI7,5.82,1121,7.76,,,2018,H
250356,189,Other,,1121,,,,2018,H
250356,189,BL7,13.76,1121,28.55,,,2018,H
250356,189,AM7,5,1121,5,,,2018,H
250356,189,AS7,7.41,1121,5.89,,,2018,H
250372,70,SWD,5,708,8.05,,,2018,H
250372,70,PI7,,708,,,,2018,H
250372,70,Other,,708,,,,2018,H
250372,70,MU7,5,708,5,,,2018,H
250372,70,MALE,38.57,708,51.69,,,2018,H
250372,70,WH7,81.43,708,56.92,,,2018,H
250372,70,FEM,61.43,708,48.31,,,2018,H
250372,70,ELS,,708,5,,,2018,H
250372,70,HI7,5,708,10.45,,,2018,H
250372,70,AS7,5,708,5,,,2018,H
250372,70,AM7,5,708,5,,,2018,H
250372,70,BL7,10,708,28.53,,,2018,H
250LEA,400,SWD,5,3024,6.68,,,2018,
250LEA,400,PI7,5,3024,5,,,2018,
250LEA,400,WH7,67,3024,53.8,,,2018,
250LEA,400,Other,,3024,,,,2018,
250LEA,400,MU7,5,3024,5,,,2018,
250LEA,400,MALE,37,3024,49.87,,,2018,
250LEA,400,FEM,63,3024,50.13,,,2018,
250LEA,400,ELS,,3024,5,,,2018,
250LEA,400,HI7,6.5,3024,10.09,,,2018,
250LEA,400,AS7,6.5,3024,5,,,2018,
250LEA,400,AM7,5,3024,5,,,2018,
250LEA,400,BL7,14.75,3024,27.15,,,2018,
260318,489,SWD,5,1539,5.91,,,2018,H
260318,489,PI7,5,1539,5,,,2018,H
260318,489,Other,,1539,,,,2018,H
260318,489,MU7,9.2,1539,8.64,,,2018,H
260318,489,MALE,39.67,1539,53.41,,,2018,H
260318,489,WH7,46.63,1539,38.01,,,2018,H
260318,489,FEM,60.33,1539,46.59,,,2018,H
260318,489,ELS,5,1539,5,,,2018,H
260318,489,HI7,13.5,1539,14.68,,,2018,H
260318,489,AS7,11.66,1539,5,,,2018,H
260318,489,AM7,5,1539,5,,,2018,H
260318,489,BL7,17.59,1539,32.42,,,2018,H
260322,38,SWD,5,831,13.36,,,2018,H
260322,38,PI7,,831,5,,,2018,H
260322,38,Other,,831,,,,2018,H
260322,38,MU7,5.26,831,8.54,,,2018,H
260322,38,MALE,42.11,831,51.02,,,2018,H
260322,38,FEM,57.89,831,48.98,,,2018,H
260322,38,ELS,,831,5,,,2018,H
260322,38,WH7,28.95,831,18.53,,,2018,H
260322,38,AS7,7.89,831,5,,,2018,H
260322,38,AM7,,831,5,,,2018,H
260322,38,BL7,50,831,54.03,,,2018,H
260322,38,HI7,7.89,831,14.56,,,2018,H
260325,179,SWD,,1213,10.88,,,2018,H
260325,179,PI7,,1213,5,,,2018,H
260325,179,Other,,1213,,,,2018,H
260325,179,MU7,5,1213,6.51,,,2018,H
260325,179,MALE,39.66,1213,50.95,,,2018,H
260325,179,WH7,67.6,1213,53.59,,,2018,H
260325,179,FEM,60.34,1213,49.05,,,2018,H
260325,179,ELS,,1213,5,,,2018,H
260325,179,HI7,9.5,1213,9.23,,,2018,H
260325,179,AS7,5,1213,5,,,2018,H
260325,179,AM7,5,1213,5,,,2018,H
260325,179,BL7,12.29,1213,26.3,,,2018,H
260347,,SWD,,187,5,,,2018,H
260347,,PI7,,187,,,,2018,H
260347,,WH7,,187,14.97,,,2018,H
260347,,Other,,187,,,,2018,H
260347,,MU7,,187,6.95,,,2018,H
260347,,MALE,,187,28.88,,,2018,H
260347,,FEM,,187,71.12,,,2018,H
260347,,ELS,,187,,,,2018,H
260347,,HI7,,187,18.18,,,2018,H
260347,,AS7,,187,5,,,2018,H
260347,,AM7,,187,5,,,2018,H
260347,,BL7,,187,56.68,,,2018,H
260354,,SWD,,266,5,,,2018,H
260354,,PI7,,266,5,,,2018,H
260354,,Other,,266,,,,2018,H
260354,,MU7,,266,10.15,,,2018,H
260354,,MALE,,266,36.84,,,2018,H
260354,,WH7,,266,15.41,,,2018,H
260354,,FEM,,266,63.16,,,2018,H
260354,,ELS,,266,5,,,2018,H
260354,,HI7,,266,15.41,,,2018,H
260354,,AS7,,266,5,,,2018,H
260354,,AM7,,266,5,,,2018,H
260354,,BL7,,266,51.88,,,2018,H
260357,253,SWD,,1125,8.36,,,2018,H
260357,253,PI7,,1125,,,,2018,H
260357,253,WH7,60.87,1125,50.67,,,2018,H
260357,253,MU7,7.51,1125,7.29,,,2018,H
260357,253,MALE,40.32,1125,52,,,2018,H
260357,253,FEM,59.68,1125,48,,,2018,H
260357,253,ELS,,1125,5,,,2018,H
260357,253,HI7,9.09,1125,11.73,,,2018,H
260357,253,Other,,1125,,,,2018,H
260357,253,BL7,18.18,1125,26.31,,,2018,H
260357,253,AM7,5,1125,5,,,2018,H
260357,253,AS7,5,1125,5,,,2018,H
260359,63,SWD,,633,11.69,,,2018,H
260359,63,PI7,5,633,5,,,2018,H
260359,63,Other,,633,,,,2018,H
260359,63,MU7,9.52,633,5.85,,,2018,H
260359,63,MALE,41.27,633,51.82,,,2018,H
260359,63,WH7,9.52,633,10.58,,,2018,H
260359,63,FEM,58.73,633,48.18,,,2018,H
260359,63,ELS,,633,5,,,2018,H
260359,63,HI7,6.35,633,9.79,,,2018,H
260359,63,AS7,5,633,5,,,2018,H
260359,63,AM7,5,633,5,,,2018,H
260359,63,BL7,69.84,633,71.25,,,2018,H
260374,,SWD,,40,,,,2018,H
260374,,PI7,,40,,,,2018,H
260374,,WH7,,40,5,,,2018,H
260374,,Other,,40,,,,2018,H
260374,,MU7,,40,5,,,2018,H
260374,,MALE,,40,35,,,2018,H
260374,,FEM,,40,65,,,2018,H
260374,,ELS,,40,5,,,2018,H
260374,,HI7,,40,10,,,2018,H
260374,,AS7,,40,,,,2018,H
260374,,AM7,,40,10,,,2018,H
260374,,BL7,,40,72.5,,,2018,H
260388,64,SWD,,40,,,,2018,H
260388,64,PI7,5,40,5,,,2018,H
260388,64,Other,,40,,,,2018,H
260388,64,MU7,7.81,40,7.5,,,2018,H
260388,64,MALE,32.81,40,37.5,,,2018,H
260388,64,WH7,56.25,40,42.5,,,2018,H
260388,64,FEM,67.19,40,62.5,,,2018,H
260388,64,ELS,,40,,,,2018,H
260388,64,HI7,10.94,40,17.5,,,2018,H
260388,64,AS7,10.94,40,5,,,2018,H
260388,64,AM7,,40,,,,2018,H
260388,64,BL7,10.94,40,25,,,2018,H
260408,228,MALE,39.04,1234,50.08,,,2018,H
260408,228,FEM,60.96,1234,49.92,,,2018,H
260408,228,ELS,,1234,5,,,2018,H
260408,228,HI7,13.16,1234,13.29,,,2018,H
260408,228,AS7,5,1234,5,,,2018,H
260408,228,AM7,5,1234,5,,,2018,H
260408,228,BL7,21.93,1234,45.54,,,2018,H
260408,228,WH7,51.32,1234,30.96,,,2018,H
260408,228,SWD,,1234,9.08,,,2018,H
260408,228,PI7,5,1234,5,,,2018,H
260408,228,Other,,1234,,,,2018,H
260408,228,MU7,8.33,1234,7.54,,,2018,H
260411,30,WH7,16.67,170,10,,,2018,H
260411,30,SWD,,170,5,,,2018,H
260411,30,PI7,,170,,,,2018,H
260411,30,Other,,170,,,,2018,H
260411,30,MU7,6.67,170,7.65,,,2018,H
260411,30,MALE,36.67,170,48.82,,,2018,H
260411,30,FEM,63.33,170,51.18,,,2018,H
260411,30,HI7,5,170,7.65,,,2018,H
260411,30,ELS,,170,5,,,2018,H
260411,30,BL7,70,170,73.53,,,2018,H
260411,30,AS7,5,170,5,,,2018,H
260411,30,AM7,,170,,,,2018,H
260424,59,WH7,8.47,1214,8.81,,,2018,H
260424,59,SWD,,1214,12.19,,,2018,H
260424,59,PI7,5,1214,5,,,2018,H
260424,59,Other,,1214,,,,2018,H
260424,59,MU7,15.25,1214,6.67,,,2018,H
260424,59,MALE,30.51,1214,50.49,,,2018,H
260424,59,FEM,69.49,1214,49.51,,,2018,H
260424,59,HI7,16.95,1214,12.11,,,2018,H
260424,59,ELS,5,1214,5,,,2018,H
260424,59,BL7,52.54,1214,70.1,,,2018,H
260424,59,AS7,5.08,1214,5,,,2018,H
260424,59,AM7,,1214,5,,,2018,H
260427,23,WH7,34.78,1178,27.5,58,53.45,2018,H
260427,23,SWD,,1178,14.35,58,,2018,H
260427,23,PI7,,1178,5,58,5,2018,H
260427,23,Other,,1178,,58,,2018,H
260427,23,MU7,5,1178,8.91,58,10.34,2018,H
260427,23,MALE,47.83,1178,53.31,58,46.55,2018,H
260427,23,FEM,52.17,1178,46.69,58,53.45,2018,H
260427,23,HI7,13.04,1178,12.9,58,8.62,2018,H
260427,23,ELS,,1178,5,58,,2018,H
260427,23,BL7,34.78,1178,47.2,58,18.97,2018,H
260427,23,AS7,5,1178,5,58,5,2018,H
260427,23,AM7,8.7,1178,5,58,5,2018,H
260446,360,WH7,63.89,849,34.16,,,2018,H
260446,360,SWD,,849,8.48,,,2018,H
260446,360,PI7,5,849,5,,,2018,H
260446,360,Other,,849,,,,2018,H
260446,360,MU7,5.28,849,6.48,,,2018,H
260446,360,MALE,47.78,849,51.35,,,2018,H
260446,360,FEM,52.22,849,48.65,,,2018,H
260446,360,HI7,10.56,849,11.54,,,2018,H
260446,360,ELS,,849,5,,,2018,H
260446,360,BL7,11.39,849,43.82,,,2018,H
260446,360,AS7,8.06,849,5,,,2018,H
260446,360,AM7,5,849,5,,,2018,H
260449,,WH7,,81,7.41,,,2018,H
260449,,SWD,,81,22.22,,,2018,H
260449,,PI7,,81,,,,2018,H
260449,,Other,,81,,,,2018,H
260449,,MU7,,81,12.35,,,2018,H
260449,,MALE,,81,59.26,,,2018,H
260449,,FEM,,81,40.74,,,2018,H
260449,,HI7,,81,5,,,2018,H
260449,,ELS,,81,5,,,2018,H
260449,,BL7,,81,75.31,,,2018,H
260449,,AS7,,81,,,,2018,H
260449,,AM7,,81,5,,,2018,H
260455,25,WH7,16,779,10.65,,,2018,H
260455,25,SWD,,779,11.81,,,2018,H
260455,25,PI7,5,779,5,,,2018,H
260455,25,Other,,779,,,,2018,H
260455,25,MU7,12,779,8.6,,,2018,H
260455,25,MALE,24,779,52.37,,,2018,H
260455,25,FEM,76,779,47.63,,,2018,H
260455,25,HI7,,779,12.07,,,2018,H
260455,25,ELS,,779,5,,,2018,H
260455,25,BL7,68,779,65.85,,,2018,H
260455,25,AS7,,779,5,,,2018,H
260455,25,AM7,,779,5,,,2018,H
260700,,WH7,,226,34.96,,,2018,H
260700,,SWD,,226,5,,,2018,H
260700,,PI7,,226,,,,2018,H
260700,,Other,,226,,,,2018,H
260700,,MU7,,226,7.52,,,2018,H
260700,,MALE,,226,32.3,,,2018,H
260700,,FEM,,226,67.7,,,2018,H
260700,,HI7,,226,12.39,,,2018,H
260700,,ELS,,226,,,,2018,H
260700,,BL7,,226,42.48,,,2018,H
260700,,AS7,,226,5,,,2018,H
260700,,AM7,,226,5,,,2018,H
260LEA,1811,WH7,51.08,11605,29.31,58,53.45,2018,
260LEA,1811,SWD,5,11605,9.69,58,,2018,
260LEA,1811,PI7,5,11605,5,58,5,2018,
260LEA,1811,Other,,11605,,58,,2018,
260LEA,1811,MU7,7.62,11605,7.64,58,10.34,2018,
260LEA,1811,MALE,40.7,11605,50.54,58,46.55,2018,
260LEA,1811,FEM,59.3,11605,49.46,58,53.45,2018,
260LEA,1811,HI7,11.15,11605,12.39,58,8.62,2018,
260LEA,1811,ELS,5,11605,5,58,,2018,
260LEA,1811,BL7,21.65,11605,46.82,58,18.97,2018,
260LEA,1811,AS7,6.85,11605,5,58,5,2018,
260LEA,1811,AM7,5,11605,5,58,5,2018,
270306,114,WH7,87.72,688,81.4,,,2018,H
270306,114,SWD,5,688,9.16,,,2018,H
270306,114,PI7,,688,,,,2018,H
270306,114,Other,,688,,,,2018,H
270306,114,MU7,6.14,688,9.01,,,2018,H
270306,114,MALE,35.96,688,52.18,,,2018,H
270306,114,FEM,64.04,688,47.82,,,2018,H
270306,114,HI7,5,688,5,,,2018,H
270306,114,ELS,,688,5,,,2018,H
270306,114,BL7,5,688,5.96,,,2018,H
270306,114,AS7,,688,5,,,2018,H
270306,114,AM7,,688,5,,,2018,H
270311,,WH7,,291,82.82,,,2018,H
270311,,SWD,,291,5,,,2018,H
270311,,PI7,,291,5,,,2018,H
270311,,Other,,291,,,,2018,H
270311,,MU7,,291,7.22,,,2018,H
270311,,MALE,,291,37.46,,,2018,H
270311,,FEM,,291,62.54,,,2018,H
270311,,HI7,,291,6.53,,,2018,H
270311,,ELS,,291,,,,2018,H
270311,,BL7,,291,5,,,2018,H
270311,,AS7,,291,5,,,2018,H
270311,,AM7,,291,5,,,2018,H
270LEA,114,WH7,87.72,979,81.82,,,2018,
270LEA,114,SWD,5,979,7.25,,,2018,
270LEA,114,PI7,,979,5,,,2018,
270LEA,114,Other,,979,,,,2018,
270LEA,114,MU7,6.14,979,8.48,,,2018,
270LEA,114,MALE,35.96,979,47.8,,,2018,
270LEA,114,FEM,64.04,979,52.2,,,2018,
270LEA,114,HI7,5,979,5,,,2018,
270LEA,114,ELS,,979,5,,,2018,
270LEA,114,BL7,5,979,5,,,2018,
270LEA,114,AS7,,979,5,,,2018,
270LEA,114,AM7,,979,5,,,2018,
280304,36,WH7,75,155,82.58,,,2018,T
280304,36,SWD,,155,13.55,,,2018,T
280304,36,PI7,,155,,,,2018,T
280304,36,Other,,155,,,,2018,T
280304,36,MU7,5,155,5,,,2018,T
280304,36,MALE,38.89,155,56.13,,,2018,T
280304,36,FEM,61.11,155,43.87,,,2018,T
280304,36,HI7,16.67,155,12.9,,,2018,T
280304,36,ELS,,155,5,,,2018,T
280304,36,BL7,,155,,,,2018,T
280304,36,AS7,5.56,155,5,,,2018,T
280304,36,AM7,,155,,,,2018,T
280316,143,WH7,81.12,342,70.47,,,2018,H
280316,143,SWD,5,342,5,,,2018,H
280316,143,PI7,,342,,,,2018,H
280316,143,Other,,342,,,,2018,H
280316,143,MU7,5,342,5,,,2018,H
280316,143,MALE,46.85,342,59.06,,,2018,H
280316,143,FEM,53.15,342,40.94,,,2018,H
280316,143,HI7,10.49,342,18.71,,,2018,H
280316,143,ELS,,342,5,,,2018,H
280316,143,BL7,5,342,7.31,,,2018,H
280316,143,AS7,5,342,5,,,2018,H
280316,143,AM7,5,342,5,,,2018,H
280330,231,WH7,88.74,398,87.69,,,2018,H
280330,231,SWD,5,398,6.53,,,2018,H
280330,231,PI7,,398,,,,2018,H
280330,231,Other,,398,,,,2018,H
280330,231,MU7,5,398,5,,,2018,H
280330,231,MALE,44.59,398,60.55,,,2018,H
280330,231,FEM,55.41,398,39.45,,,2018,H
280330,231,HI7,5.63,398,8.04,,,2018,H
280330,231,ELS,,398,5,,,2018,H
280330,231,BL7,,398,,,,2018,H
280330,231,AS7,5,398,5,,,2018,H
280330,231,AM7,5,398,5,,,2018,H
280LEA,410,WH7,84.88,895,80.22,,,2018,
280LEA,410,SWD,5,895,7.04,,,2018,
280LEA,410,PI7,,895,,,,2018,
280LEA,410,Other,,895,,,,2018,
280LEA,410,MU7,5,895,5,,,2018,
280LEA,410,MALE,44.88,895,59.22,,,2018,
280LEA,410,FEM,55.12,895,40.78,,,2018,
280LEA,410,HI7,8.29,895,12.96,,,2018,
280LEA,410,ELS,,895,5,,,2018,
280LEA,410,BL7,5,895,5,,,2018,
280LEA,410,AS7,5,895,5,,,2018,
280LEA,410,AM7,5,895,5,,,2018,
290308,112,WH7,88.39,756,84.79,,,2018,H
290308,112,SWD,5,756,13.36,,,2018,H
290308,112,PI7,,756,,,,2018,H
290308,112,Other,,756,,,,2018,H
290308,112,MU7,5,756,5,,,2018,H
290308,112,MALE,41.07,756,55.03,,,2018,H
290308,112,FEM,58.93,756,44.97,,,2018,H
290308,112,HI7,5.36,756,7.67,,,2018,H
290308,112,ELS,,756,5,,,2018,H
290308,112,BL7,5,756,5,,,2018,H
290308,112,AS7,5,756,5,,,2018,H
290308,112,AM7,,756,5,,,2018,H
290314,,WH7,,63,82.54,,,2018,T
290314,,SWD,,63,9.52,,,2018,T
290314,,PI7,,63,,,,2018,T
290314,,Other,,63,,,,2018,T
290314,,MU7,,63,5,,,2018,T
290314,,MALE,,63,46.03,,,2018,T
290314,,FEM,,63,53.97,,,2018,T
290314,,HI7,,63,5,,,2018,T
290314,,ELS,,63,,,,2018,T
290314,,BL7,,63,7.94,,,2018,T
290314,,AS7,,63,5,,,2018,T
290314,,AM7,,63,,,,2018,T
290315,,WH7,,149,66.44,,,2018,H
290315,,SWD,,149,5,,,2018,H
290315,,PI7,,149,,,,2018,H
290315,,Other,,149,,,,2018,H
290315,,MU7,,149,5.37,,,2018,H
290315,,MALE,,149,38.26,,,2018,H
290315,,FEM,,149,61.74,,,2018,H
290315,,HI7,,149,15.44,,,2018,H
290315,,ELS,,149,,,,2018,H
290315,,BL7,,149,6.71,,,2018,H
290315,,AS7,,149,5.37,,,2018,H
290315,,AM7,,149,5,,,2018,H
290324,86,WH7,82.56,727,86.24,,,2018,H
290324,86,SWD,,727,14.03,,,2018,H
290324,86,PI7,,727,,,,2018,H
290324,86,Other,,727,,,,2018,H
290324,86,MU7,5,727,5,,,2018,H
290324,86,MALE,39.53,727,50.89,,,2018,H
290324,86,FEM,60.47,727,49.11,,,2018,H
290324,86,HI7,6.98,727,9.22,,,2018,H
290324,86,ELS,,727,5,,,2018,H
290324,86,BL7,5,727,5,,,2018,H
290324,86,AS7,5,727,5,,,2018,H
290324,86,AM7,,727,5,,,2018,H
290336,203,WH7,82.27,841,72.89,,,2018,H
290336,203,SWD,5,841,7.85,,,2018,H
290336,203,PI7,,841,,,,2018,H
290336,203,Other,,841,,,,2018,H
290336,203,MU7,5,841,5,,,2018,H
290336,203,MALE,34.98,841,49.82,,,2018,H
290336,203,FEM,65.02,841,50.18,,,2018,H
290336,203,HI7,6.4,841,13.67,,,2018,H
290336,203,ELS,,841,5,,,2018,H
290336,203,BL7,5,841,7.85,,,2018,H
290336,203,AS7,5.42,841,5,,,2018,H
290336,203,AM7,,841,5,,,2018,H
290348,210,WH7,85.71,1038,85.26,,,2018,H
290348,210,SWD,5,1038,10.6,,,2018,H
290348,210,PI7,,1038,,,,2018,H
290348,210,Other,,1038,,,,2018,H
290348,210,MU7,5,1038,5,,,2018,H
290348,210,MALE,39.05,1038,50.1,,,2018,H
290348,210,FEM,60.95,1038,49.9,,,2018,H
290348,210,HI7,6.19,1038,6.36,,,2018,H
290348,210,ELS,,1038,5,,,2018,H
290348,210,BL7,5,1038,5,,,2018,H
290348,210,AS7,5,1038,5,,,2018,H
290348,210,AM7,5,1038,5,,,2018,H
290349,14,WH7,95,397,87.15,,,2018,H
290349,14,SWD,,397,11.59,,,2018,H
290349,14,PI7,,397,,,,2018,H
290349,14,Other,,397,,,,2018,H
290349,14,MU7,,397,5,,,2018,H
290349,14,MALE,21.43,397,53.65,,,2018,H
290349,14,FEM,78.57,397,46.35,,,2018,H
290349,14,HI7,,397,5.29,,,2018,H
290349,14,ELS,,397,,,,2018,H
290349,14,BL7,,397,5.54,,,2018,H
290349,14,AS7,,397,,,,2018,H
290349,14,AM7,,397,5,,,2018,H
290365,28,WH7,95,321,94.7,,,2018,H
290365,28,SWD,,321,19,,,2018,H
290365,28,PI7,,321,,,,2018,H
290365,28,Other,,321,,,,2018,H
290365,28,MU7,,321,5,,,2018,H
290365,28,MALE,28.57,321,55.14,,,2018,H
290365,28,FEM,71.43,321,44.86,,,2018,H
290365,28,HI7,5,321,5,,,2018,H
290365,28,ELS,,321,5,,,2018,H
290365,28,BL7,,321,5,,,2018,H
290365,28,AS7,,321,5,,,2018,H
290365,28,AM7,,321,,,,2018,H
