year,agency_code,category_code,pct_ready_kea
2018,920364,E,47.3
2018,920369,E,70.8
2018,920376,E,36.4
2018,920380,E,73.5
2018,920384,E,10.3
2018,920390,E,65.3
2018,920393,E,63.8
2018,920396,E,64.3
2018,920399,M,57.0
2018,920403,E,27.7
2018,920413,E,78.0
2018,920414,E,73.6
2018,920415,E,72.9
2018,920416,E,72.2
2018,920417,E,85.0
2018,920420,E,45.8
2018,920439,E,44.7
2018,920440,E,66.9
2018,920442,I,31.5
2018,920443,E,49.6
2018,920446,E,58.8
2018,920447,E,74.2
2018,920449,E,76.5
2018,920451,E,55.7
2018,920452,E,83.3
2018,920453,E,64.4
2018,920454,E,81.2
2018,920456,E,75.2
2018,920457,E,77.8
2018,920459,E,75.5
2018,920460,E,85.7
2018,920464,E,67.0
2018,920467,E,57.9
2018,920468,E,80.8
2018,920469,E,75.0
2018,920470,E,87.9
2018,920474,E,78.4
2018,920476,E,58.1
2018,920480,E,71.4
2018,920488,E,94.9
2018,920494,E,43.7
2018,920496,E,50.0
2018,920501,E,79.2
2018,920504,E,79.4
2018,920514,E,70.4
2018,920516,E,63.7
2018,920520,E,43.4
2018,920521,E,65.4
2018,920522,E,42.1
2018,920523,E,62.5
2018,920524,E,91.7
2018,920525,E,54.4
2018,920530,E,88.2
2018,920531,E,85.7
2018,920532,E,33.8
2018,920533,E,70.8
2018,920536,E,54.5
2018,920540,E,19.8
2018,920542,E,58.1
2018,920543,E,90.7
2018,920544,E,46.0
2018,920547,E,44.7
2018,920548,E,62.2
2018,920550,E,61.9
2018,920557,E,79.1
2018,920560,E,57.7
2018,920564,E,56.3
2018,920568,E,38.3
2018,920569,E,70.3
2018,920570,E,65.3
2018,920571,E,78.4
2018,920572,E,89.2
2018,920576,E,64.7
2018,920580,E,49.3
2018,920584,E,77.8
2018,920593,E,62.8
2018,920596,E,46.2
2018,920597,E,53.4
2018,920598,E,73.2
2018,920599,E,50.0
2018,920600,E,67.2
2018,920606,E,83.9
2018,920614,E,84.7
2018,920616,E,65.5
2018,920618,E,54.7
2018,920620,E,56.3
2018,920624,E,73.1
2018,920626,E,65.9
2018,920628,E,54.3
2018,920632,E,63.0
2018,930330,E,20.5
2018,930340,I,15.9
2018,930344,E,0.0
2018,930348,E,0.0
2018,940306,E,21.4
2018,940314,E,52.6
2018,950308,I,0.0
2018,950312,I,7.7
2018,950316,I,44.4
2018,950320,I,83.3
2018,950322,I,76.4
2018,950324,I,16.7
2018,950328,I,20.6
2018,950332,I,38.8
2018,960314,E,36.3
2018,960316,E,35.1
2018,960329,E,32.8
2018,960334,E,44.4
2018,960336,E,45.5
2018,960344,E,48.7
2018,960370,E,42.6
2018,960382,E,46.4
2018,960388,E,63.2
2018,960390,E,19.8
2018,960450,E,54.5
2018,960454,E,57.6
2018,970308,E,58.6
2018,970310,E,100.0
2018,970312,E,55.4
2018,970337,E,76.1
2018,970340,E,69.2
2018,970344,E,73.7
2018,970348,E,38.8
2018,970352,E,47.4
2018,970360,E,90.2
2018,970368,E,72.7
2018,970370,E,93.0
2018,970376,E,90.0
2018,970392,E,95.3
2018,980308,E,61.4
2018,980320,E,53.7
2018,980340,E,44.4
2018,980344,E,31.3
2018,980348,E,66.7
2018,980352,E,47.6
2018,980356,E,20.6
2018,980357,E,59.6
2018,980360,E,43.7
2018,980364,E,65.5
2018,980388,E,26.3
2018,980392,E,64.6
2018,980396,E,85.2
2018,980400,E,0.0
2018,990304,A,41.5
2018,990308,I,80.0
2018,990312,E,48.8
2018,990316,E,97.6
2018,990320,E,100.0
2018,990324,E,100.0
2018,990328,E,73.3
2018,990336,I,46.8
2018,990340,A,0.0
2018,995304,E,83.9
2018,995308,E,55.6
2018,995312,E,38.2
2018,995320,E,85.7
2018,995328,E,51.5
2018,995336,E,87.5
2018,NC-SEA,,49.9
