year,unit_code,Lea_Name,School_Name,State_Name,category_cd,total_expense_num,salary_expense_pct,benefits_expense_pct,services_expense_pct,supplies_expense_pct,instruct_equip_exp_pct,other_expense_pct,federal_perpupil_num,local_perpupil_num,state_perpupil_num,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_other_expense_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,st_total_expense_num,st_salary_expense_pct,st_benefits_expense_pct,st_services_expense_pct,st_supplies_expense_pct,st_instruct_equip_exp_pct,st_other_expense_pct,st_federal_perpupil_num,st_local_perpupil_num,st_state_perpupil_num,building_expense_pct,lea_building_expense_pct,st_building_expense_pct
2015,110326,Buncombe County Schools,Cane Creek Middle,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110348,Buncombe County Schools,Emma Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110306,Buncombe County Schools,Reynolds Middle,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110436,Buncombe County Schools,West Buncombe Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110379,Buncombe County Schools,North Buncombe Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110352,Buncombe County Schools,Enka High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110382,Buncombe County Schools,North Windy Ridge Intermediate,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110323,Buncombe County Schools,Middle College,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110401,Buncombe County Schools,Enka Middle,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110322,Buncombe County Schools,Early College,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110304,Buncombe County Schools,Reynolds High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110336,Buncombe County Schools,Owen High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110408,Buncombe County Schools,Sand Hill-Venable Elem,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110376,Buncombe County Schools,Leicester Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110338,Buncombe County Schools,Owen Middle,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110340,Buncombe County Schools,Erwin High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110356,Buncombe County Schools,"Fairview Elementary, Fairview",State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110380,Buncombe County Schools,North Buncombe High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110370,Buncombe County Schools,Hominy Valley Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110450,Buncombe County Schools,Koontz Intermediate,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110324,Buncombe County Schools,Candler Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110318,Buncombe County Schools,Black Mountain Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110410,Buncombe County Schools,Avery's Creek Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110303,Buncombe County Schools,Community High School,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110366,Buncombe County Schools,Glen Arden Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110420,Buncombe County Schools,Valley Springs Middle,State Of North Carolina,M,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110308,Buncombe County Schools,Barnardsville Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110416,Buncombe County Schools,Roberson High,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110372,Buncombe County Schools,Johnston Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110500,Buncombe County Schools,Nesbitt Discovery Academy,State Of North Carolina,H,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110412,Buncombe County Schools,Williams Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110384,Buncombe County Schools,Oakley Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110422,Buncombe County Schools,Estes Elementary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,110432,Buncombe County Schools,Weaverville Primary,State Of North Carolina,E,,,,,,,,,,,8913.64,0.645,0.219,0.055,0.073,0.008,0.0,931.93,2404.37,5577.34,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320322,Durham Public Schools,Durham's Performance Learning Center,State Of North Carolina,H,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320340,Durham Public Schools,Little River Elementary,State Of North Carolina,E,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320312,Durham Public Schools,C E Jordan High,State Of North Carolina,H,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180302,Catawba County Schools,Harry M Arndt Middle,State Of North Carolina,M,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180344,Catawba County Schools,Maiden Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180380,Catawba County Schools,Startown Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180316,Catawba County Schools,Blackburn Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180312,Catawba County Schools,Banoak Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180326,Catawba County Schools,Charles H Tuttle Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180308,Catawba County Schools,Bandys High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180346,Catawba County Schools,Maiden Middle School,State Of North Carolina,M,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180320,Catawba County Schools,Bunker Hill High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180356,Catawba County Schools,"Mountain View Elementary, Hickory",State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180325,Catawba County Schools,Challenger Early College High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180340,Catawba County Schools,Fred T Foard High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180352,Catawba County Schools,Mill Creek Middle,State Of North Carolina,M,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180342,Catawba County Schools,Jacobs Fork Middle,State Of North Carolina,M,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180376,Catawba County Schools,Saint Stephens High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180364,Catawba County Schools,River Bend Middle,State Of North Carolina,M,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180323,Catawba County Schools,Catawba Rosenwald Education Center,State Of North Carolina,A,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180336,Catawba County Schools,Clyde Campbell Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180372,Catawba County Schools,Saint Stephens Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180343,Catawba County Schools,Lyle Creek Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180332,Catawba County Schools,Claremont Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180379,Catawba County Schools,Snow Creek Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180360,Catawba County Schools,Oxford Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180388,Catawba County Schools,Webb A Murray Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180324,Catawba County Schools,Catawba Elementary School,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180304,Catawba County Schools,Balls Creek Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180348,Catawba County Schools,Maiden High,State Of North Carolina,H,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,180368,Catawba County Schools,Sherrills Ford Elementary,State Of North Carolina,E,,,,,,,,,,,8405.39,0.626,0.214,0.064,0.086,0.01,0.0,1006.47,1925.11,5473.81,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320314,Durham Public Schools,The School for Creative Studies,State Of North Carolina,T,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320317,Durham Public Schools,City of Medicine Academy,State Of North Carolina,H,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320318,Durham Public Schools,Club Boulevard Elementary,State Of North Carolina,E,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310324,Duplin County Schools,Charity Middle,State Of North Carolina,M,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310388,Duplin County Schools,Wallace Elementary,State Of North Carolina,E,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310392,Duplin County Schools,Wallace-Rose Hill High,State Of North Carolina,H,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310384,Duplin County Schools,Rose Hill-Magnolia Elementary,State Of North Carolina,E,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310360,Duplin County Schools,North Duplin Elementary,State Of North Carolina,E,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310356,Duplin County Schools,Kenansville Elementary,State Of North Carolina,E,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310352,Duplin County Schools,James Kenan High,State Of North Carolina,H,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310344,Duplin County Schools,East Duplin High,State Of North Carolina,H,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310340,Duplin County Schools,E E Smith Middle,State Of North Carolina,I,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310336,Duplin County Schools,Warsaw Elementary,State Of North Carolina,E,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310330,Duplin County Schools,Chinquapin Elementary,State Of North Carolina,I,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320336,Durham Public Schools,DPS Hospital School,State Of North Carolina,A,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310308,Duplin County Schools,Beulaville Elementary,State Of North Carolina,I,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310304,Duplin County Schools,B F Grady Elementary,State Of North Carolina,I,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310338,Duplin County Schools,Duplin Early College High,State Of North Carolina,H,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,310396,Duplin County Schools,Warsaw Middle,State Of North Carolina,I,,,,,,,,,,,8780.28,0.603,0.206,0.089,0.09,0.012,0.0,1250.89,1346.56,6182.83,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320354,Durham Public Schools,Morehead Montessori,State Of North Carolina,E,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320319,Durham Public Schools,"Creekside Elementary, Durham",State Of North Carolina,E,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320341,Durham Public Schools,Lakeview School,State Of North Carolina,T,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,320343,Durham Public Schools,Lucas Middle,State Of North Carolina,M,,,,,,,,,,,10633.8,0.616,0.202,0.098,0.081,0.003,0.0,1156.22,3772.31,5705.27,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300336,Davie County Schools,William R Davie Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300330,Davie County Schools,South Davie Middle,State Of North Carolina,M,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300328,Davie County Schools,Shady Grove Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300314,Davie County Schools,Davie County Early College High,State Of North Carolina,H,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300326,Davie County Schools,Pinebrook Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300325,Davie County Schools,North Davie Middle,State Of North Carolina,M,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300320,Davie County Schools,Mocksville Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300308,Davie County Schools,Cooleemee Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300312,Davie County Schools,Davie County High,State Of North Carolina,H,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300310,Davie County Schools,Cornatzer Elementary,State Of North Carolina,E,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300337,Davie County Schools,William Ellis Middle,State Of North Carolina,M,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
2015,300306,Davie County Schools,Central Davie Academy,State Of North Carolina,T,,,,,,,,,,,8601.8,0.641,0.226,0.059,0.067,0.007,0.0,795.68,2072.06,5734.06,8752.16,0.617,0.207,0.089,0.079,0.009,0.0,978.59,2144.66,5628.91,,,
