vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(   )   -,2015,800346,685 East Ritchie Rd,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/edkes/Koontz.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Koontz Elementary,State Of North Carolina,,557.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-2899,2015,800347,655 Holshouser Rd,Rockwell,NC,28138.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/shive/shive.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Shive Elementary,State Of North Carolina,,470.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)933-2534,2015,800348,925 North Enochville Ave,China Grove,NC,28023.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/ees/enochville.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Enochville Elementary,State Of North Carolina,,388.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-3195,2015,800352,1000 School St,Faith,NC,28041.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/fes/faith.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Faith Elementary,State Of North Carolina,,428.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-2154,2015,800356,118 South Walnut St,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/gqes/gqes.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Granite Quarry Elementary,State Of North Carolina,,496.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3009,2015,800358,2800 Jake Alexander Blvd N,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/ies/isen.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Isenberg Elementary,State Of North Carolina,,423.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3046,2015,800359,465 Choate Rd,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/hdes/hdes.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Dole Elementary,State Of North Carolina,,512.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3038,2015,800360,625 Hurley School Rd,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/hes/hes.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Hurley Elementary,State Of North Carolina,F,569.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)855-7297,2015,800361,290 Kress Venture Dr,China Grove,NC,28023.0,P,0.0,0.0,,H,http://www.rss.k12.nc.us/schoolpgs/chs/chs.html,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,Carson High,State Of North Carolina,,1201.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-3400,2015,800362,3075 Shue Rd,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/kes/knoll.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Knollwood Elementary,State Of North Carolina,,654.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)633-2922,2015,800363,1625 Park Rd W,Salisbury,NC,28144.0,P,0.0,0.0,,M,http://www.rss.k12.nc.us/schoolpgs/Kms/kms.html,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Knox Middle,State Of North Carolina,,577.0,662.0,659.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-3111,2015,800364,801 West Ryder Ave,Landis,NC,28088.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/les/landis.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Landis Elementary,State Of North Carolina,,506.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)855-5591,2015,800366,155 Ed Deal Rd,China Grove,NC,28023.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/mes/mes.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Millbridge Elementary,State Of North Carolina,,570.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-0169,2015,800368,3860 Liberty Rd,Gold Hill,NC,28071.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/Mgnes/mgnes.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Morgan Elementary,State Of North Carolina,,353.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-2750,2015,800372,13155 NC 801 Hwy,Mount Ulla,NC,28125.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/MtUes/mtues.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Mt Ulla Elementary,State Of North Carolina,,311.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3042,2015,800373,600 Charles St,Spencer,NC,28159.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/NRes/NRES.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,North Rowan Elementary,State Of North Carolina,,516.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-4420,2015,800376,300 North Whitehead Ave,Spencer,NC,28159.0,P,0.0,0.0,,H,http://www.rss.k12.nc.us/schoolpgs/nrhs/nrhs.html,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,Y,,,,Rowan-Salisbury Schools,North Rowan High,State Of North Carolina,,681.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3018,2015,800377,512 Charles St,Spencer,NC,28159.0,P,0.0,0.0,,M,http://www.rss.k12.nc.us/schoolpgs/nrms/nrms.html,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,North Rowan Middle,State Of North Carolina,,514.0,662.0,659.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-3145,2015,800392,114 Link St,Rockwell,NC,28138.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/res/res.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Rockwell Elementary,State Of North Carolina,,495.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)216-3873,2015,800394,1333 Jake Alexander Blvd S,Salisbury,NC,28146.0,P,0.0,0.0,,H,,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,Rowan Co Early College,State Of North Carolina,,220.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-1221,2015,800396,500 Lincolnton Rd,Salisbury,NC,28144.0,P,0.0,0.0,,H,http://www.rss.k12.nc.us/schoolpgs/shs/shs.html,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,Salisbury High,State Of North Carolina,,787.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)638-5561,2015,800398,1570 Peeler Rd,Salisbury,NC,28146.0,P,0.0,0.0,,M,http://www.rss.k12.nc.us/schoolpgs/sems/sems.html,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,"Southeast Middle, Salisbury",State Of North Carolina,,795.0,662.0,659.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-1161,2015,800400,1655 Patterson St,China Grove,NC,28023.0,P,0.0,0.0,,H,http://www.rss.k12.nc.us/schoolpgs/srhs/srhs.html,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,Y,,,,Rowan-Salisbury Schools,South Rowan High,State Of North Carolina,,944.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-9233,2015,800408,8050 NC 801 Hwy,Mount Ulla,NC,28125.0,P,0.0,0.0,,H,http://www.rss.k12.nc.us/schoolpgs/wrhs/wrhs.html,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,West Rowan High,State Of North Carolina,,1064.0,845.0,848.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)633-4775,2015,800410,5925 Statesville Blvd,Salisbury,NC,28147.0,P,0.0,0.0,,M,http://www.rss.k12.nc.us/schoolpgs/wrms/wrms.html,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,,,,,,,Rowan-Salisbury Schools,West Rowan Middle,State Of North Carolina,,695.0,662.0,659.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-2203,2015,800412,9055 School St,Woodleaf,NC,27054.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/wes/wes.html,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/accountability-welcome-letter,Regular School,Traditional Calendar,Y,,,,,,Rowan-Salisbury Schools,Woodleaf Elementary,State Of North Carolina,,356.0,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2015,800LEA,314 North Ellis St,Salisbury,NC,28144.0,P,0.0,0.0,Lynn Moody,T,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/accountability-welcome-letter,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,68.0,252.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2015,800LEA,314 North Ellis St,Salisbury,NC,28144.0,P,0.0,0.0,Lynn Moody,M,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/accountability-welcome-letter,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,662.0,659.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2015,800LEA,314 North Ellis St,Salisbury,NC,28144.0,P,0.0,0.0,Lynn Moody,H,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/accountability-welcome-letter,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,845.0,848.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2015,800LEA,314 North Ellis St,Salisbury,NC,28144.0,P,0.0,0.0,Lynn Moody,E,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/accountability-welcome-letter,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,458.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(828)245-5883,2015,810324,1603 Chase High Road,Forest City,NC,28043.0,P,0.0,0.0,,H,http://chs.rcsnc.org,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,Chase High School,State Of North Carolina,,780.0,620.0,848.0,Y,,
(828)247-1044,2015,810326,840 Chase High Road,Forest City,NC,28043.0,P,0.0,0.0,,M,http://cms.rcsnc.org/,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,Chase Middle School,State Of North Carolina,,679.0,639.0,659.0,,,
(828)657-6004,2015,810328,4016 US Hwy 221-A,Cliffside,NC,28024.0,P,0.0,0.0,,E,http://ces.rcsnc.org/,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Cliffside Elementary School,State Of North Carolina,,333.0,381.0,490.0,,,
(828)245-4978,2015,810336,286 Learning Parkway,Forest City,NC,28043.0,P,0.0,0.0,,E,http://fcdes.rcsnc.org/,PK-5,"Regular School, Year-Round Calendar",Y,,Regular School,Year-Round Calendar,Y,,,Y,,,Rutherford County Schools,Forest City-Dunbar Elementary School,State Of North Carolina,,448.0,381.0,490.0,,,
(828)245-6424,2015,810340,331 East High Road,Bostic,NC,28018.0,P,0.0,0.0,,H,http://erhs.rcsnc.org/,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,East Rutherford High School,State Of North Carolina,,688.0,620.0,848.0,Y,,
(828)245-3750,2015,810342,259 East Church Street,Bostic,NC,28018.0,P,0.0,0.0,,M,http://erms.rcsnc.org/,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,East Rutherford Middle School,State Of North Carolina,,600.0,639.0,659.0,,,
(828)453-8185,2015,810344,813 Piney Mountain Church Rd,Ellenboro,NC,28040.0,P,0.0,0.0,,E,http://ees.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Ellenboro Elementary School,State Of North Carolina,,614.0,381.0,490.0,,,
(828)245-2161,2015,810350,100 Forrest Hunt Drive,Forest City,NC,28043.0,P,0.0,0.0,,E,http://fhes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Forrest W. Hunt Elementary School,State Of North Carolina,,406.0,381.0,490.0,,,
(828)248-2354,2015,810360,3330 US 221 S Hwy,Forest City,NC,28043.0,P,0.0,0.0,,E,http://hes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Harris Elementary School,State Of North Carolina,,465.0,381.0,490.0,,,
(828)287-4792,2015,810364,2785 Hudlow Road,Forest City,NC,28043.0,P,0.0,0.0,,E,http://mvres.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Mt. Vernon-Ruth Elementary School,State Of North Carolina,,289.0,381.0,490.0,,,
(828)287-3440,2015,810370,1204 Painters Gap Road,Rutherfordton,NC,28139.0,P,0.0,0.0,,E,http://pes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Pinnacle Elementary School,State Of North Carolina,R,309.0,381.0,490.0,,,
(828)286-4461,2015,810378,545 Charlotte Rd,Rutherfordton,NC,28139.0,P,0.0,0.0,,M,http://rsms.rcsnc.org/,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,R-S Middle School,State Of North Carolina,,639.0,639.0,659.0,,,
(828)287-3304,2015,810384,641 Hwy 221 North,Rutherfordton,NC,28139.0,P,0.0,0.0,,H,http://rschs.rcsnc.org/,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,R-S Central High School,State Of North Carolina,,844.0,620.0,848.0,Y,,
(828)395-4190,2015,810385,286 ICC Loop Road,Spindale,NC,28160.0,P,0.0,0.0,,H,http://reach.rcsnc.org/,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Rutherford County Schools,Rutherford Early College High School,State Of North Carolina,,166.0,620.0,848.0,Y,,
(828)248-5294,2015,810386,140 Old Caroleen Road,Forest City,NC,28043.0,P,0.0,0.0,,T,http://roc.rcsnc.org/,6-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,,,,,Y,,Rutherford County Schools,Rutherford Opportunity Center,State Of North Carolina,P,99.0,99.0,252.0,Y,,
(828)287-3778,2015,810388,201 Bob Hardin Road,Rutherfordton,NC,28139.0,P,0.0,0.0,,E,http://res.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Rutherfordton Elementary School,State Of North Carolina,,347.0,381.0,490.0,,,
(828)286-2861,2015,810396,161 N Oak St,Spindale,NC,28160.0,P,0.0,0.0,,E,http://ses.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Spindale Elementary School,State Of North Carolina,,397.0,381.0,490.0,,,
(828)245-0658,2015,810400,231 Toney Road,Bostic,NC,28018.0,P,0.0,0.0,,E,http://sses.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Sunshine Elementary School,State Of North Carolina,,198.0,381.0,490.0,,,
(828)288-2200,2015,810LEA,382 West Main Street,Forest City,NC,28043.0,P,0.0,0.0,Janet H Mason,M,http://www.rcsnc.org,,,,,,,,,,,,,Rutherford County Schools,,State Of North Carolina,,,639.0,659.0,,,
(828)288-2200,2015,810LEA,382 West Main Street,Forest City,NC,28043.0,P,0.0,0.0,Janet H Mason,T,http://www.rcsnc.org,,,,,,,,,,,,,Rutherford County Schools,,State Of North Carolina,,,99.0,252.0,,,
(828)288-2200,2015,810LEA,382 West Main Street,Forest City,NC,28043.0,P,0.0,0.0,Janet H Mason,H,http://www.rcsnc.org,,,,,,,,,,,,,Rutherford County Schools,,State Of North Carolina,,,620.0,848.0,,,
(828)288-2200,2015,810LEA,382 West Main Street,Forest City,NC,28043.0,P,0.0,0.0,Janet H Mason,E,http://www.rcsnc.org,,,,,,,,,,,,,Rutherford County Schools,,State Of North Carolina,,,381.0,490.0,,,
(828)657-9998,2015,81A000,2527 US 221A Hwy,Mooresboro,NC,28114.0,C,0.0,0.0,Joseph A Maimone,A,http://www.tjca.teamcfa.org,K-12,"Regular School, Traditional Calendar",R,http://s3.amazonaws.com/teamcfaprod/teamcfa/original/147693/NCreportcardwelcomeletter2014.pdf?1417635817,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Thomas Jefferson Class Academy,State Of North Carolina,,1280.0,,454.0,Y,,http://s3.amazonaws.com/teamcfaprod/teamcfa/original/147693/NCreportcardwelcomeletter2014.pdf?1417635817
(828)625-9292,2015,81B000,2520 Memorial Highway,Lake Lure,NC,28746.0,C,0.0,0.0,Jessica Boland,A,http://www.llca.teamcfa.org/,K-11,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Lake Lure Classical Academy,State Of North Carolina,,372.0,,454.0,,,
(910)525-4538,2015,820312,180 Butler Island Road,Roseboro,NC,28382.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/res,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Roseboro Elementary,State Of North Carolina,,398.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)567-2112,2015,820320,3220 Maxwell Rd,Autryville,NC,28318.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/Clement/,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Clement Elementary,State Of North Carolina,,399.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)592-8081,2015,820324,1801 Sunset Ave,Clinton,NC,28329.0,P,0.0,0.0,,H,http://www.sampson.k12.nc.us/sechs,9-13,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,,,,,,,Sampson County Schools,Sampson Early College High,State Of North Carolina,,237.0,504.0,848.0,Y,,https://www.sampson.k12.nc.us/Page/3283
(910)533-3444,2015,820340,7725 Faison Hwy,Faison,NC,28341.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/Hargrove/,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Hargrove Elementary,State Of North Carolina,,399.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)594-0392,2015,820346,12361 Hobbton Hwy,Newton Grove,NC,28366.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/hobbton,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Hobbton Elementary,State Of North Carolina,R,481.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)594-1420,2015,820347,12081 Hobbton Hwy,Newton Grove,NC,28366.0,P,0.0,0.0,,M,http://www.sampson.k12.nc.us/hobbtonmiddle,6-8,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Hobbton Middle,State Of North Carolina,,459.0,503.0,659.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)594-0242,2015,820348,12201 Hobbton Hwy,Newton Grove,NC,28366.0,P,0.0,0.0,,H,http://www.sampson.k12.nc.us/HobbtonHigh/,9-12,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,,,,Y,,,Sampson County Schools,Hobbton High,State Of North Carolina,,549.0,504.0,848.0,N,,https://www.sampson.k12.nc.us/Page/3283
(910)525-5171,2015,820349,245 Lakewood School Rd,Salemburg,NC,28385.0,P,0.0,0.0,,H,http://www.sampson.k12.nc.us/LakewoodHigh/,9-12,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,,Y,,Y,,,Sampson County Schools,Lakewood High,State Of North Carolina,,501.0,504.0,848.0,N,,https://www.sampson.k12.nc.us/Page/3283
(910)567-2244,2015,820350,15375 Spiveys Corner Highway,Dunn,NC,28334.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/midway,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,"Midway Elementary, Dunn",State Of North Carolina,,466.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)567-6664,2015,820352,15274 Spiveys Corner Highway,Newton Grove,NC,28366.0,P,0.0,0.0,,H,http://www.sampson.k12.nc.us/MidwayHigh/,9-12,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,,,,Y,,,Sampson County Schools,Midway High,State Of North Carolina,,697.0,504.0,848.0,N,,https://www.sampson.k12.nc.us/Page/3283
(910)567-5879,2015,820354,1115 Roberts Grove Road,Dunn,NC,28334.0,P,0.0,0.0,,M,http://www.sampson.k12.nc.us/midwaymiddle,6-8,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Midway Middle,State Of North Carolina,F,674.0,503.0,659.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)891-4354,2015,820364,4140 Plain View Hwy,Dunn,NC,28334.0,P,0.0,0.0,,E,http://www.sampson.k12.nc.us/PlainView/,PK-5,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Plain View Elementary,State Of North Carolina,R,387.0,437.0,490.0,,,https://www.sampson.k12.nc.us/Page/3283
(910)592-4547,2015,820370,455 River Road,Clinton,NC,28328.0,P,0.0,0.0,,M,http://www.sampson.k12.nc.us/unionmiddle,6-8,"Regular School, Traditional Calendar",R,http://www.sampson.k12.nc.us/srcwelcome,Regular School,Traditional Calendar,Y,,,Y,,,Sampson County Schools,Union Middle,State Of North Carolina,,461.0,503.0,659.0,,,https://www.sampson.k12.nc.us/Page/3283
