year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,ACT WorkKeys,1.0,8,8
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,Mathematics Grade 10,0.9,9,10
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,Reading Grade 10,1.0,10,10
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,Science Grade 11,0.8,8,10
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,The ACT,0.9,9,10
2015,600496,Charlotte-Mecklenburg Schools,Phillip O Berry Academy of Technology,State Of North Carolina,H,Total Targets,0.939,62,66
2015,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,Current Year EOC,1.0,4,4
2015,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,1.0,16,16
2015,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,16,16
2015,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,600497,Charlotte-Mecklenburg Schools,Piedmont IB Middle,State Of North Carolina,M,Total Targets,1.0,47,47
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,Mathematics Grade 10,0.0,0,1
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,Reading Grade 10,1.0,1,1
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,Science Grade 11,0.5,1,2
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,The ACT,0.667,2,3
2015,600498,Charlotte-Mecklenburg Schools,"Performance Learning Center, Charlotte",State Of North Carolina,H,Total Targets,0.667,12,18
2015,600500,Charlotte-Mecklenburg Schools,Pineville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.714,10,14
2015,600500,Charlotte-Mecklenburg Schools,Pineville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.571,8,14
2015,600500,Charlotte-Mecklenburg Schools,Pineville Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.8,8,10
2015,600500,Charlotte-Mecklenburg Schools,Pineville Elementary,State Of North Carolina,E,Total Targets,0.692,27,39
2015,600501,Charlotte-Mecklenburg Schools,"Pinewood Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,0.786,11,14
2015,600501,Charlotte-Mecklenburg Schools,"Pinewood Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,0.5,7,14
2015,600501,Charlotte-Mecklenburg Schools,"Pinewood Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600501,Charlotte-Mecklenburg Schools,"Pinewood Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.714,25,35
2015,600503,Charlotte-Mecklenburg Schools,"Piney Grove Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,0.857,12,14
2015,600503,Charlotte-Mecklenburg Schools,"Piney Grove Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,0.5,7,14
2015,600503,Charlotte-Mecklenburg Schools,"Piney Grove Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2015,600503,Charlotte-Mecklenburg Schools,"Piney Grove Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.73,27,37
2015,600507,Charlotte-Mecklenburg Schools,Providence Spring Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,600507,Charlotte-Mecklenburg Schools,Providence Spring Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,600507,Charlotte-Mecklenburg Schools,Providence Spring Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600507,Charlotte-Mecklenburg Schools,Providence Spring Elementary,State Of North Carolina,E,Total Targets,1.0,27,27
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,ACT WorkKeys,0.5,3,6
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,Current Year EOC,1.0,9,9
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,Mathematics Grade 10,1.0,12,12
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,Reading Grade 10,1.0,12,12
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,Science Grade 11,1.0,14,14
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,The ACT,1.0,14,14
2015,600508,Charlotte-Mecklenburg Schools,Providence High,State Of North Carolina,H,Total Targets,0.962,76,79
2015,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2015,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.563,9,16
2015,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.625,10,16
2015,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,Science Grades 5 and 8,0.692,9,13
2015,600509,Charlotte-Mecklenburg Schools,Quail Hollow Middle,State Of North Carolina,M,Total Targets,0.646,31,48
2015,600512,Charlotte-Mecklenburg Schools,Rama Road Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.714,10,14
2015,600512,Charlotte-Mecklenburg Schools,Rama Road Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.643,9,14
2015,600512,Charlotte-Mecklenburg Schools,Rama Road Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,600512,Charlotte-Mecklenburg Schools,Rama Road Elementary,State Of North Carolina,E,Total Targets,0.686,24,35
2015,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,Current Year EOC,1.0,6,6
2015,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,1.0,18,18
2015,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,18,18
2015,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,12,12
2015,600513,Charlotte-Mecklenburg Schools,Randolph Middle,State Of North Carolina,M,Total Targets,1.0,55,55
2015,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2015,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2015,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.571,8,14
2015,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,600514,Charlotte-Mecklenburg Schools,Ranson Middle,State Of North Carolina,M,Total Targets,0.683,28,41
2015,600516,Charlotte-Mecklenburg Schools,"Reedy Creek Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,11,11
2015,600516,Charlotte-Mecklenburg Schools,"Reedy Creek Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,0.909,10,11
2015,600516,Charlotte-Mecklenburg Schools,"Reedy Creek Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,1.0,7,7
2015,600516,Charlotte-Mecklenburg Schools,"Reedy Creek Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.967,29,30
2015,600517,Charlotte-Mecklenburg Schools,Reid Park Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,0.556,5,9
2015,600517,Charlotte-Mecklenburg Schools,Reid Park Academy,State Of North Carolina,I,Reading Grades 3 through 8,0.556,5,9
2015,600517,Charlotte-Mecklenburg Schools,Reid Park Academy,State Of North Carolina,I,Science Grades 5 and 8,0.5,3,6
2015,600517,Charlotte-Mecklenburg Schools,Reid Park Academy,State Of North Carolina,I,Total Targets,0.56,14,25
2015,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,Current Year EOC,1.0,4,4
2015,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.789,15,19
2015,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.842,16,19
2015,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,12,12
2015,600518,Charlotte-Mecklenburg Schools,Ridge Road Middle,State Of North Carolina,M,Total Targets,0.873,48,55
2015,600519,Charlotte-Mecklenburg Schools,"Sedgefield Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,0.875,7,8
2015,600519,Charlotte-Mecklenburg Schools,"Sedgefield Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,600519,Charlotte-Mecklenburg Schools,"Sedgefield Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,600519,Charlotte-Mecklenburg Schools,"Sedgefield Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.739,17,23
2015,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,Current Year EOC,1.0,1,1
2015,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2015,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,7,14
2015,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,Science Grades 5 and 8,0.545,6,11
2015,600520,Charlotte-Mecklenburg Schools,Sedgefield Middle,State Of North Carolina,M,Total Targets,0.561,23,41
2015,600521,Charlotte-Mecklenburg Schools,"Stoney Creek Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,9,12
2015,600521,Charlotte-Mecklenburg Schools,"Stoney Creek Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2015,600521,Charlotte-Mecklenburg Schools,"Stoney Creek Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,600521,Charlotte-Mecklenburg Schools,"Stoney Creek Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.677,21,31
2015,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2015,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,10,12
2015,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600522,Charlotte-Mecklenburg Schools,Selwyn Elementary,State Of North Carolina,E,Total Targets,0.935,29,31
2015,600527,Charlotte-Mecklenburg Schools,Shamrock Gardens Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,10,12
2015,600527,Charlotte-Mecklenburg Schools,Shamrock Gardens Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.667,8,12
2015,600527,Charlotte-Mecklenburg Schools,Shamrock Gardens Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.8,4,5
2015,600527,Charlotte-Mecklenburg Schools,Shamrock Gardens Elementary,State Of North Carolina,E,Total Targets,0.767,23,30
2015,600530,Charlotte-Mecklenburg Schools,"Sharon Elementary, Charlotte",State Of North Carolina,E,Mathematics Grades 3 through 8,0.9,9,10
2015,600530,Charlotte-Mecklenburg Schools,"Sharon Elementary, Charlotte",State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,600530,Charlotte-Mecklenburg Schools,"Sharon Elementary, Charlotte",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600530,Charlotte-Mecklenburg Schools,"Sharon Elementary, Charlotte",State Of North Carolina,E,Total Targets,0.963,26,27
2015,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,Current Year EOC,1.0,2,2
2015,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,20,20
2015,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,Reading Grades 3 through 8,1.0,20,20
2015,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,Science Grades 5 and 8,1.0,12,12
2015,600532,Charlotte-Mecklenburg Schools,Waddell Language Academy,State Of North Carolina,I,Total Targets,1.0,55,55
2015,600534,Charlotte-Mecklenburg Schools,Smithfield Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2015,600534,Charlotte-Mecklenburg Schools,Smithfield Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,9,12
2015,600534,Charlotte-Mecklenburg Schools,Smithfield Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600534,Charlotte-Mecklenburg Schools,Smithfield Elementary,State Of North Carolina,E,Total Targets,0.903,28,31
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,ACT WorkKeys,0.6,3,5
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,Current Year EOC,1.0,10,10
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,Mathematics Grade 10,0.75,12,16
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,Reading Grade 10,0.875,14,16
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,Science Grade 11,0.929,13,14
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,The ACT,1.0,14,14
2015,600535,Charlotte-Mecklenburg Schools,South Mecklenburg High,State Of North Carolina,H,Total Targets,0.9,81,90
2015,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,1.0,17,17
2015,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,17,17
2015,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,600537,Charlotte-Mecklenburg Schools,South Charlotte Middle,State Of North Carolina,M,Total Targets,1.0,48,48
2015,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,Current Year EOC,1.0,5,5
2015,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,Mathematics Grades 3 through 8,0.6,12,20
2015,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,Reading Grades 3 through 8,0.55,11,20
2015,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,Science Grades 5 and 8,1.0,12,12
2015,600538,Charlotte-Mecklenburg Schools,Southwest Middle School,State Of North Carolina,M,Total Targets,0.707,41,58
2015,600546,Charlotte-Mecklenburg Schools,Statesville Road Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,6,8
2015,600546,Charlotte-Mecklenburg Schools,Statesville Road Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,600546,Charlotte-Mecklenburg Schools,Statesville Road Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600546,Charlotte-Mecklenburg Schools,Statesville Road Elementary,State Of North Carolina,E,Total Targets,0.783,18,23
2015,600549,Charlotte-Mecklenburg Schools,Steele Creek Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,10,12
2015,600549,Charlotte-Mecklenburg Schools,Steele Creek Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2015,600549,Charlotte-Mecklenburg Schools,Steele Creek Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,4,8
2015,600549,Charlotte-Mecklenburg Schools,Steele Creek Elementary,State Of North Carolina,E,Total Targets,0.636,21,33
2015,600550,Charlotte-Mecklenburg Schools,Sterling Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,5,10
2015,600550,Charlotte-Mecklenburg Schools,Sterling Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,600550,Charlotte-Mecklenburg Schools,Sterling Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,4,8
2015,600550,Charlotte-Mecklenburg Schools,Sterling Elementary,State Of North Carolina,E,Total Targets,0.517,15,29
2015,600553,Charlotte-Mecklenburg Schools,Thomasboro Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,0.5,7,14
2015,600553,Charlotte-Mecklenburg Schools,Thomasboro Academy,State Of North Carolina,I,Reading Grades 3 through 8,0.5,7,14
2015,600553,Charlotte-Mecklenburg Schools,Thomasboro Academy,State Of North Carolina,I,Science Grades 5 and 8,0.833,5,6
2015,600553,Charlotte-Mecklenburg Schools,Thomasboro Academy,State Of North Carolina,I,Total Targets,0.571,20,35
2015,600557,Charlotte-Mecklenburg Schools,Torrence Creek Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,600557,Charlotte-Mecklenburg Schools,Torrence Creek Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,600557,Charlotte-Mecklenburg Schools,Torrence Creek Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,600557,Charlotte-Mecklenburg Schools,Torrence Creek Elementary,State Of North Carolina,E,Total Targets,1.0,25,25
2015,600558,Charlotte-Mecklenburg Schools,Grand Oak Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2015,600558,Charlotte-Mecklenburg Schools,Grand Oak Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2015,600558,Charlotte-Mecklenburg Schools,Grand Oak Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600558,Charlotte-Mecklenburg Schools,Grand Oak Elementary,State Of North Carolina,E,Total Targets,1.0,19,19
2015,600562,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,7,14
2015,600562,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,7,14
2015,600562,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.625,5,8
2015,600562,Charlotte-Mecklenburg Schools,Tuckaseegee Elementary,State Of North Carolina,E,Total Targets,0.541,20,37
2015,600565,Charlotte-Mecklenburg Schools,University Park Creative Arts,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2015,600565,Charlotte-Mecklenburg Schools,University Park Creative Arts,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,600565,Charlotte-Mecklenburg Schools,University Park Creative Arts,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,600565,Charlotte-Mecklenburg Schools,University Park Creative Arts,State Of North Carolina,E,Total Targets,0.737,14,19
2015,600566,Charlotte-Mecklenburg Schools,University Meadows Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.909,10,11
2015,600566,Charlotte-Mecklenburg Schools,University Meadows Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.727,8,11
2015,600566,Charlotte-Mecklenburg Schools,University Meadows Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.833,5,6
2015,600566,Charlotte-Mecklenburg Schools,University Meadows Elementary,State Of North Carolina,E,Total Targets,0.828,24,29
2015,600567,Charlotte-Mecklenburg Schools,Charlotte Engineering Early College-UNCC,State Of North Carolina,H,Current Year EOC,1.0,5,5
2015,600567,Charlotte-Mecklenburg Schools,Charlotte Engineering Early College-UNCC,State Of North Carolina,H,Total Targets,1.0,5,5
2015,600571,Charlotte-Mecklenburg Schools,Irwin Academic Center,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2015,600571,Charlotte-Mecklenburg Schools,Irwin Academic Center,State Of North Carolina,E,Reading Grades 3 through 8,1.0,12,12
2015,600571,Charlotte-Mecklenburg Schools,Irwin Academic Center,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,600571,Charlotte-Mecklenburg Schools,Irwin Academic Center,State Of North Carolina,E,Total Targets,1.0,31,31
2015,600574,Charlotte-Mecklenburg Schools,Walter G Byers School,State Of North Carolina,I,Mathematics Grades 3 through 8,0.5,4,8
2015,600574,Charlotte-Mecklenburg Schools,Walter G Byers School,State Of North Carolina,I,Reading Grades 3 through 8,0.5,4,8
2015,600574,Charlotte-Mecklenburg Schools,Walter G Byers School,State Of North Carolina,I,Science Grades 5 and 8,0.5,3,6
2015,600574,Charlotte-Mecklenburg Schools,Walter G Byers School,State Of North Carolina,I,Total Targets,0.522,12,23
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,ACT WorkKeys,0.0,0,6
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,Current Year EOC,0.0,0,7
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,Mathematics Grade 10,0.222,2,9
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,Reading Grade 10,0.556,5,9
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,The ACT,0.0,0,8
2015,600576,Charlotte-Mecklenburg Schools,West Charlotte High,State Of North Carolina,H,Total Targets,0.333,18,54
2015,600577,Charlotte-Mecklenburg Schools,Westerly Hills Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,0.583,7,12
2015,600577,Charlotte-Mecklenburg Schools,Westerly Hills Academy,State Of North Carolina,I,Reading Grades 3 through 8,0.583,7,12
2015,600577,Charlotte-Mecklenburg Schools,Westerly Hills Academy,State Of North Carolina,I,Science Grades 5 and 8,0.5,3,6
2015,600577,Charlotte-Mecklenburg Schools,Westerly Hills Academy,State Of North Carolina,I,Total Targets,0.581,18,31
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,ACT WorkKeys,0.5,1,2
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,Current Year EOC,0.222,2,9
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,Mathematics Grade 10,0.308,4,13
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,Reading Grade 10,0.308,4,13
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,Science Grade 11,0.636,7,11
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,The ACT,0.091,1,11
2015,600579,Charlotte-Mecklenburg Schools,West Mecklenburg High,State Of North Carolina,H,Total Targets,0.423,30,71
2015,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,8,12
2015,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2015,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,4,8
2015,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,Total Targets,0.576,19,33
2015,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.6,6,10
2015,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,8,8
2015,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,Total Targets,0.862,25,29
2015,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2015,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,12,12
2015,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,2,2
2015,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,Total Targets,1.0,27,27
2015,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,5,10
2015,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.571,4,7
2015,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,Total Targets,0.536,15,28
2015,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2015,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.786,11,14
2015,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,8,8
2015,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,Total Targets,0.919,34,37
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,ACT WorkKeys,0.2,1,5
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,Current Year EOC,0.778,7,9
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,Mathematics Grade 10,0.083,1,12
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,Reading Grade 10,0.333,4,12
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,Science Grade 11,0.417,5,12
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,The ACT,0.364,4,11
2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,Total Targets,0.451,32,71
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,Current Year EOC,1.0,7,7
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,Mathematics Grade 10,0.8,8,10
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,Reading Grade 10,1.0,10,10
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,Science Grade 11,0.375,3,8
