year,unit_code,category_cd,School_Name,Lea_Name,State_Name,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses
2015,51A000,A,Neuse Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina,1.0,0.169811320754717,0.220125786163522,,,,,,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,520320,H,Jones Senior High,Jones County Schools,State Of North Carolina,0.993769470404984,0.0467289719626168,0.853582554517134,0.00311526479750779,0.993769470404984,0.0467289719626168,0.853582554517134,0.00311526479750779,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,520LEA,,,Jones County Schools,State Of North Carolina,,,,,0.993769470404984,0.0467289719626168,0.853582554517134,0.00311526479750779,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530306,T,Bragg Street Academy,Lee County Schools,State Of North Carolina,1.0,0.024390243902439,0.829268292682927,,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530316,A,Floyd L Knight Children Center,Lee County Schools,State Of North Carolina,0.939393939393939,,,,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530335,H,Lee Early College,Lee County Schools,State Of North Carolina,1.0,,0.201581027667984,1.0,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530336,H,Lee County High,Lee County Schools,State Of North Carolina,1.0,0.19002050580998,0.81203007518797,0.0539986329460014,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530343,H,Southern Lee High School,Lee County Schools,State Of North Carolina,1.0,0.120974760661445,0.783289817232376,0.0435161009573542,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,530LEA,,,Lee County Schools,State Of North Carolina,,,,,1.0,0.142225246682545,0.739367131677441,0.13405920381082,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540315,H,Kinston High,Lenoir County Public Schools,State Of North Carolina,1.0,0.102564102564103,0.816666666666667,0.0717948717948718,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540317,H,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina,1.0,,0.0552763819095477,0.698492462311558,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540318,A,Lenoir County Learning Academy,Lenoir County Public Schools,State Of North Carolina,1.0,,0.13953488372093,,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540324,H,North Lenoir High,Lenoir County Public Schools,State Of North Carolina,0.990929705215419,0.0782312925170068,0.804988662131519,0.146258503401361,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540336,H,South Lenoir High,Lenoir County Public Schools,State Of North Carolina,1.0,0.0464190981432361,0.897877984084881,0.208222811671088,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,540LEA,,,Lenoir County Public Schools,State Of North Carolina,,,,,1.0,0.0692249811888638,0.767870579382995,0.180963130173062,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550308,T,Asbury School,Lincoln County Schools,State Of North Carolina,1.0,,0.827586206896552,,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550320,H,East Lincoln High,Lincoln County Schools,State Of North Carolina,1.0,0.297117516629712,0.620842572062084,0.0144124168514412,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550332,H,Lincolnton High,Lincoln County Schools,State Of North Carolina,1.0,0.196491228070175,0.657309941520468,0.016374269005848,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550344,H,North Lincoln High,Lincoln County Schools,State Of North Carolina,1.0,0.248167539267016,0.699476439790576,0.0869109947643979,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550368,H,West Lincoln High,Lincoln County Schools,State Of North Carolina,1.0,0.168161434977578,0.754484304932735,0.0246636771300448,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,550LEA,,,Lincoln County Schools,State Of North Carolina,,,,,1.0,0.22653454445362,0.684558216350124,0.0363336085879439,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,55A000,A,Lincoln Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina,0.196911196911197,0.144787644787645,0.028957528957529,0.154440154440154,,,,,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560320,H,Franklin High,Macon County Schools,State Of North Carolina,1.0,0.106026785714286,0.840401785714286,0.0078125,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560324,A,Highlands School,Macon County Schools,State Of North Carolina,0.991525423728814,0.203389830508475,0.754237288135593,0.127118644067797,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560329,H,Macon Early College High School,Macon County Schools,State Of North Carolina,1.0,,0.202247191011236,0.99438202247191,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560332,A,Nantahala School,Macon County Schools,State Of North Carolina,1.0,,0.724137931034483,0.0344827586206897,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560350,T,"Union Academy, Franklin",Macon County Schools,State Of North Carolina,1.0,,0.425,0.3625,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,560LEA,,,Macon County Schools,State Of North Carolina,,,,,1.0,0.0914681014604151,0.717140661029977,0.176018447348194,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,570317,H,Madison Early College High,Madison County Schools,State Of North Carolina,1.0,,0.490196078431373,0.916666666666667,1.0,0.0656753407682776,0.697645600991326,0.374225526641884,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
