Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
10+ Years,2015,820349,Sampson County Schools,Lakewood High,State Of North Carolina,H,0.579,0.506,0.278,0.537,0.138
10+ Years,2015,820350,Sampson County Schools,"Midway Elementary, Dunn",State Of North Carolina,E,0.714,0.572,0.278,0.493,0.138
10+ Years,2015,820352,Sampson County Schools,Midway High,State Of North Carolina,H,0.522,0.506,0.278,0.537,0.138
10+ Years,2015,820354,Sampson County Schools,Midway Middle,State Of North Carolina,M,0.59,0.591,0.278,0.495,0.138
10+ Years,2015,820364,Sampson County Schools,Plain View Elementary,State Of North Carolina,E,0.615,0.572,0.278,0.493,0.138
10+ Years,2015,820370,Sampson County Schools,Union Middle,State Of North Carolina,M,0.533,0.591,0.278,0.495,0.138
10+ Years,2015,820372,Sampson County Schools,Roseboro-Salemburg Middle,State Of North Carolina,M,0.679,0.591,0.278,0.495,0.138
10+ Years,2015,820376,Sampson County Schools,Salemburg Elementary,State Of North Carolina,E,0.576,0.572,0.278,0.493,0.138
10+ Years,2015,820384,Sampson County Schools,"Union Elementary, Clinton",State Of North Carolina,E,0.638,0.572,0.278,0.493,0.138
10+ Years,2015,820385,Sampson County Schools,Union Intermediate,State Of North Carolina,E,0.412,0.572,0.278,0.493,0.138
10+ Years,2015,820388,Sampson County Schools,Union High,State Of North Carolina,H,0.487,0.506,0.278,0.537,0.138
10+ Years,2015,821304,Clinton City Schools,Butler Avenue Elementary,State Of North Carolina,E,0.594,0.545,0.0,0.493,0.138
10+ Years,2015,821308,Clinton City Schools,Clinton High,State Of North Carolina,H,0.6,0.6,0.0,0.537,0.138
10+ Years,2015,821316,Clinton City Schools,Langdon C Kerr Elementary,State Of North Carolina,E,0.5,0.545,0.0,0.493,0.138
10+ Years,2015,821320,Clinton City Schools,Sampson Middle,State Of North Carolina,M,0.46,0.46,0.0,0.495,0.138
10+ Years,2015,821330,Clinton City Schools,Sunset Avenue Elementary,State Of North Carolina,E,0.556,0.545,0.0,0.493,0.138
10+ Years,2015,830304,Scotland County Schools,Carver Middle,State Of North Carolina,M,0.528,0.505,0.286,0.495,0.138
10+ Years,2015,830312,Scotland County Schools,Covington Street Elementary,State Of North Carolina,E,0.458,0.584,0.286,0.493,0.138
10+ Years,2015,830316,Scotland County Schools,Shaw Academy,State Of North Carolina,T,0.8,0.8,0.286,0.506,0.138
10+ Years,2015,830320,Scotland County Schools,I E Johnson Elementary,State Of North Carolina,E,0.63,0.584,0.286,0.493,0.138
10+ Years,2015,830328,Scotland County Schools,Laurel Hill Elementary,State Of North Carolina,E,0.649,0.584,0.286,0.493,0.138
10+ Years,2015,830336,Scotland County Schools,North Laurinburg Elementary,State Of North Carolina,E,0.48,0.584,0.286,0.493,0.138
10+ Years,2015,830343,Scotland County Schools,Scotland High School,State Of North Carolina,H,0.515,0.495,0.286,0.537,0.138
10+ Years,2015,830344,Scotland County Schools,Pate-Gardner Elementary,State Of North Carolina,E,0.5,0.584,0.286,0.493,0.138
10+ Years,2015,830348,Scotland County Schools,Scotland Early College High,State Of North Carolina,H,0.25,0.495,0.286,0.537,0.138
10+ Years,2015,830349,Scotland County Schools,Spring Hill Middle,State Of North Carolina,M,0.424,0.505,0.286,0.495,0.138
10+ Years,2015,830350,Scotland County Schools,Sycamore Lane Middle,State Of North Carolina,M,0.559,0.505,0.286,0.495,0.138
10+ Years,2015,830356,Scotland County Schools,South Scotland Elementary,State Of North Carolina,E,0.8,0.584,0.286,0.493,0.138
10+ Years,2015,830360,Scotland County Schools,Wagram Elementary,State Of North Carolina,E,0.645,0.584,0.286,0.493,0.138
10+ Years,2015,830364,Scotland County Schools,Sycamore Lane Elementary,State Of North Carolina,E,0.385,0.584,0.286,0.493,0.138
10+ Years,2015,840302,Stanly County Schools,Albemarle High,State Of North Carolina,H,0.424,0.546,0.095,0.537,0.138
10+ Years,2015,840303,Stanly County Schools,Albemarle Middle,State Of North Carolina,M,0.563,0.566,0.095,0.495,0.138
10+ Years,2015,840304,Stanly County Schools,Aquadale Elementary,State Of North Carolina,E,0.435,0.564,0.095,0.493,0.138
10+ Years,2015,840308,Stanly County Schools,Badin Elementary,State Of North Carolina,E,0.593,0.564,0.095,0.493,0.138
10+ Years,2015,840310,Stanly County Schools,"Central Elementary, Albemarle",State Of North Carolina,E,0.395,0.564,0.095,0.493,0.138
10+ Years,2015,840312,Stanly County Schools,Endy Elementary,State Of North Carolina,E,0.609,0.564,0.095,0.493,0.138
10+ Years,2015,840316,Stanly County Schools,East Albemarle Elementary,State Of North Carolina,E,0.44,0.564,0.095,0.493,0.138
10+ Years,2015,840320,Stanly County Schools,Locust Elementary,State Of North Carolina,E,0.778,0.564,0.095,0.493,0.138
10+ Years,2015,840324,Stanly County Schools,Millingport Elementary,State Of North Carolina,E,0.714,0.564,0.095,0.493,0.138
10+ Years,2015,840328,Stanly County Schools,North Stanly Middle,State Of North Carolina,M,0.657,0.566,0.095,0.495,0.138
10+ Years,2015,840332,Stanly County Schools,North Stanly High,State Of North Carolina,H,0.667,0.546,0.095,0.537,0.138
10+ Years,2015,840336,Stanly County Schools,Norwood Elementary,State Of North Carolina,E,0.44,0.564,0.095,0.493,0.138
10+ Years,2015,840340,Stanly County Schools,Oakboro Elementary,State Of North Carolina,E,0.48,0.564,0.095,0.493,0.138
10+ Years,2015,840344,Stanly County Schools,Richfield Elementary,State Of North Carolina,E,0.773,0.564,0.095,0.493,0.138
10+ Years,2015,840350,Stanly County Schools,West Stanly Middle School,State Of North Carolina,M,0.52,0.566,0.095,0.495,0.138
10+ Years,2015,840356,Stanly County Schools,South Stanly High,State Of North Carolina,H,0.429,0.546,0.095,0.537,0.138
10+ Years,2015,840358,Stanly County Schools,South Stanly Middle,State Of North Carolina,M,0.536,0.566,0.095,0.495,0.138
10+ Years,2015,840360,Stanly County Schools,Stanfield Elementary,State Of North Carolina,E,0.737,0.564,0.095,0.493,0.138
10+ Years,2015,840361,Stanly County Schools,Stanly Early College High,State Of North Carolina,H,0.625,0.546,0.095,0.537,0.138
10+ Years,2015,840368,Stanly County Schools,West Stanly High,State Of North Carolina,H,0.593,0.546,0.095,0.537,0.138
10+ Years,2015,840370,Stanly County Schools,Stanly Academy Learning Center,State Of North Carolina,H,0.545,0.546,0.095,0.537,0.138
10+ Years,2015,84B000,Charter and Non-District Affiliated Schools,Gray Stone Day,State Of North Carolina,H,,,,0.537,0.138
10+ Years,2015,850304,Stokes County Schools,Chestnut Grove Middle,State Of North Carolina,M,0.542,0.544,0.1,0.495,0.138
10+ Years,2015,850308,Stokes County Schools,Francisco Elementary,State Of North Carolina,E,0.2,0.525,0.1,0.493,0.138
10+ Years,2015,850312,Stokes County Schools,Germanton Elementary,State Of North Carolina,E,0.333,0.525,0.1,0.493,0.138
10+ Years,2015,850314,Stokes County Schools,Mount Olive Elementary,State Of North Carolina,E,0.941,0.525,0.1,0.493,0.138
10+ Years,2015,850316,Stokes County Schools,King Elementary,State Of North Carolina,E,0.444,0.525,0.1,0.493,0.138
10+ Years,2015,850320,Stokes County Schools,Lawsonville Elementary,State Of North Carolina,E,0.4,0.525,0.1,0.493,0.138
10+ Years,2015,850324,Stokes County Schools,Meadowbrook Academy,State Of North Carolina,T,0.5,0.5,0.1,0.506,0.138
10+ Years,2015,850328,Stokes County Schools,Nancy Reynolds Elementary,State Of North Carolina,E,0.5,0.525,0.1,0.493,0.138
10+ Years,2015,850332,Stokes County Schools,North Stokes High,State Of North Carolina,H,0.611,0.602,0.1,0.537,0.138
10+ Years,2015,850336,Stokes County Schools,Pine Hall Elementary,State Of North Carolina,E,0.231,0.525,0.1,0.493,0.138
10+ Years,2015,850338,Stokes County Schools,Piney Grove Middle,State Of North Carolina,M,0.565,0.544,0.1,0.495,0.138
10+ Years,2015,850340,Stokes County Schools,Pinnacle Elementary,State Of North Carolina,E,0.714,0.525,0.1,0.493,0.138
10+ Years,2015,850342,Stokes County Schools,Poplar Springs Elementary,State Of North Carolina,E,0.645,0.525,0.1,0.493,0.138
10+ Years,2015,850348,Stokes County Schools,"Sandy Ridge Elementary, Sandy Ridge",State Of North Carolina,E,0.462,0.525,0.1,0.493,0.138
10+ Years,2015,850350,Stokes County Schools,Southeastern Middle,State Of North Carolina,M,0.531,0.544,0.1,0.495,0.138
10+ Years,2015,850352,Stokes County Schools,South Stokes High,State Of North Carolina,H,0.615,0.602,0.1,0.537,0.138
10+ Years,2015,850354,Stokes County Schools,London Elementary,State Of North Carolina,E,0.467,0.525,0.1,0.493,0.138
10+ Years,2015,850356,Stokes County Schools,Walnut Cove Elementary,State Of North Carolina,E,0.571,0.525,0.1,0.493,0.138
10+ Years,2015,850358,Stokes County Schools,West Stokes High,State Of North Carolina,H,0.641,0.602,0.1,0.537,0.138
10+ Years,2015,850360,Stokes County Schools,Stokes Early College,State Of North Carolina,H,0.222,0.602,0.1,0.537,0.138
10+ Years,2015,860302,Surry County Schools,Cedar Ridge Elementary,State Of North Carolina,E,0.6,0.566,0.053,0.493,0.138
10+ Years,2015,860306,Surry County Schools,"Central Middle, Dobson",State Of North Carolina,M,0.683,0.629,0.053,0.495,0.138
10+ Years,2015,860308,Surry County Schools,Copeland Elementary,State Of North Carolina,E,0.4,0.566,0.053,0.493,0.138
10+ Years,2015,860312,Surry County Schools,Dobson Elementary,State Of North Carolina,E,0.72,0.566,0.053,0.493,0.138
10+ Years,2015,860316,Surry County Schools,East Surry High,State Of North Carolina,H,0.744,0.604,0.053,0.537,0.138
10+ Years,2015,860320,Surry County Schools,Flat Rock Elementary,State Of North Carolina,E,0.8,0.566,0.053,0.493,0.138
10+ Years,2015,860324,Surry County Schools,Franklin Elementary,State Of North Carolina,E,0.564,0.566,0.053,0.493,0.138
10+ Years,2015,860326,Surry County Schools,J Sam Gentry Middle,State Of North Carolina,M,0.714,0.629,0.053,0.495,0.138
10+ Years,2015,860330,Surry County Schools,Meadowview Magnet Middle,State Of North Carolina,M,0.5,0.629,0.053,0.495,0.138
10+ Years,2015,860332,Surry County Schools,Mountain Park Elementary,State Of North Carolina,E,0.438,0.566,0.053,0.493,0.138
10+ Years,2015,860336,Surry County Schools,North Surry High,State Of North Carolina,H,0.579,0.604,0.053,0.537,0.138
10+ Years,2015,860339,Surry County Schools,Pilot Mountain Elementary,State Of North Carolina,E,0.643,0.566,0.053,0.493,0.138
10+ Years,2015,860340,Surry County Schools,Pilot Mountain Middle,State Of North Carolina,M,0.6,0.629,0.053,0.495,0.138
10+ Years,2015,860344,Surry County Schools,Rockford Elementary,State Of North Carolina,E,0.385,0.566,0.053,0.493,0.138
10+ Years,2015,860348,Surry County Schools,Shoals Elementary,State Of North Carolina,E,0.429,0.566,0.053,0.493,0.138
10+ Years,2015,860352,Surry County Schools,Surry Central High,State Of North Carolina,H,0.563,0.604,0.053,0.537,0.138
10+ Years,2015,860354,Surry County Schools,Surry Early College,State Of North Carolina,H,0.364,0.604,0.053,0.537,0.138
10+ Years,2015,860356,Surry County Schools,Westfield Elementary,State Of North Carolina,E,0.65,0.566,0.053,0.493,0.138
10+ Years,2015,860360,Surry County Schools,White Plains Elementary,State Of North Carolina,E,0.593,0.566,0.053,0.493,0.138
10+ Years,2015,861304,Elkin City Schools,Elkin Elementary,State Of North Carolina,E,0.578,0.578,0.0,0.493,0.138
10+ Years,2015,861308,Elkin City Schools,Elkin High,State Of North Carolina,H,0.7,0.7,0.0,0.537,0.138
10+ Years,2015,861312,Elkin City Schools,Elkin Middle,State Of North Carolina,M,0.615,0.615,0.0,0.495,0.138
10+ Years,2015,862308,Mount Airy City Schools,Bruce H Tharrington Elem,State Of North Carolina,E,0.536,0.604,0.25,0.493,0.138
10+ Years,2015,862310,Mount Airy City Schools,Jones Elementary,State Of North Carolina,E,0.68,0.604,0.25,0.493,0.138
10+ Years,2015,862312,Mount Airy City Schools,Mount Airy High,State Of North Carolina,H,0.513,0.513,0.25,0.537,0.138
10+ Years,2015,862316,Mount Airy City Schools,Mount Airy Middle,State Of North Carolina,M,0.655,0.655,0.25,0.495,0.138
10+ Years,2015,86T000,Charter and Non-District Affiliated Schools,Millennium Charter Academy,State Of North Carolina,A,,,,0.518,0.138
10+ Years,2015,870314,Swain County Schools,Swain County High School,State Of North Carolina,H,0.617,0.617,0.0,0.537,0.138
10+ Years,2015,870318,Swain County Schools,Swain County Middle School,State Of North Carolina,I,0.395,0.395,0.0,0.487,0.138
10+ Years,2015,870320,Swain County Schools,Swain County East Elementary,State Of North Carolina,E,0.481,0.429,0.0,0.493,0.138
10+ Years,2015,870324,Swain County Schools,Swain County West Elementary,State Of North Carolina,E,0.379,0.429,0.0,0.493,0.138
10+ Years,2015,87A000,Charter and Non-District Affiliated Schools,Mountain Discovery,State Of North Carolina,I,,,,0.487,0.138
10+ Years,2015,880304,Transylvania County Schools,Brevard Elementary,State Of North Carolina,E,0.675,0.598,0.444,0.493,0.138
10+ Years,2015,880308,Transylvania County Schools,Brevard High,State Of North Carolina,H,0.636,0.616,0.444,0.537,0.138
10+ Years,2015,880312,Transylvania County Schools,Brevard Middle,State Of North Carolina,M,0.478,0.456,0.444,0.495,0.138
10+ Years,2015,880318,Transylvania County Schools,Pisgah Forest Elementary,State Of North Carolina,E,0.457,0.598,0.444,0.493,0.138
10+ Years,2015,880320,Transylvania County Schools,Davidson River School,State Of North Carolina,T,0.7,0.7,0.444,0.506,0.138
10+ Years,2015,880324,Transylvania County Schools,Rosman Elementary,State Of North Carolina,E,0.654,0.598,0.444,0.493,0.138
10+ Years,2015,880328,Transylvania County Schools,Rosman High,State Of North Carolina,H,0.581,0.616,0.444,0.537,0.138
10+ Years,2015,880330,Transylvania County Schools,Rosman Middle,State Of North Carolina,M,0.409,0.456,0.444,0.495,0.138
10+ Years,2015,880336,Transylvania County Schools,T C Henderson,State Of North Carolina,E,0.636,0.598,0.444,0.493,0.138
10+ Years,2015,88A000,Charter and Non-District Affiliated Schools,Brevard Academy,State Of North Carolina,I,,,,0.487,0.138
10+ Years,2015,890304,Tyrrell County Schools,Columbia High,State Of North Carolina,H,0.563,0.563,0.667,0.537,0.138
10+ Years,2015,890306,Tyrrell County Schools,Columbia Middle,State Of North Carolina,M,0.417,0.417,0.667,0.495,0.138
10+ Years,2015,890308,Tyrrell County Schools,Tyrrell Elementary,State Of North Carolina,E,0.571,0.571,0.667,0.493,0.138
10+ Years,2015,900302,Union County Public Schools,Antioch Elementary,State Of North Carolina,E,0.558,0.471,0.057,0.493,0.138
10+ Years,2015,900303,Union County Public Schools,Rea View Elementary,State Of North Carolina,E,0.694,0.471,0.057,0.493,0.138
10+ Years,2015,900304,Union County Public Schools,Benton Heights Elementary,State Of North Carolina,E,0.441,0.471,0.057,0.493,0.138
10+ Years,2015,900305,Union County Public Schools,New Town Elementary,State Of North Carolina,E,0.377,0.471,0.057,0.493,0.138
10+ Years,2015,900306,Union County Public Schools,"East Elementary, Monroe",State Of North Carolina,E,0.278,0.471,0.057,0.493,0.138
10+ Years,2015,900307,Union County Public Schools,"Rocky River Elementary, Monroe",State Of North Carolina,E,0.414,0.471,0.057,0.493,0.138
10+ Years,2015,900308,Union County Public Schools,East Union Middle,State Of North Carolina,M,0.5,0.542,0.057,0.495,0.138
10+ Years,2015,900310,Union County Public Schools,Cuthbertson Middle,State Of North Carolina,M,0.508,0.542,0.057,0.495,0.138
10+ Years,2015,900311,Union County Public Schools,Cuthbertson High,State Of North Carolina,H,0.543,0.547,0.057,0.537,0.138
10+ Years,2015,900312,Union County Public Schools,"Fairview Elementary, Monroe",State Of North Carolina,E,0.6,0.471,0.057,0.493,0.138
10+ Years,2015,900314,Union County Public Schools,Monroe Middle,State Of North Carolina,M,0.478,0.542,0.057,0.495,0.138
10+ Years,2015,900316,Union County Public Schools,Forest Hills High,State Of North Carolina,H,0.446,0.547,0.057,0.537,0.138
10+ Years,2015,900318,Union County Public Schools,Hemby Bridge Elementary,State Of North Carolina,E,0.406,0.471,0.057,0.493,0.138
10+ Years,2015,900320,Union County Public Schools,Indian Trail Elementary,State Of North Carolina,E,0.595,0.471,0.057,0.493,0.138
10+ Years,2015,900328,Union County Public Schools,Kensington Elementary,State Of North Carolina,E,0.488,0.471,0.057,0.493,0.138
10+ Years,2015,900332,Union County Public Schools,Marshville Elementary,State Of North Carolina,E,0.383,0.471,0.057,0.493,0.138
10+ Years,2015,900334,Union County Public Schools,Marvin Elementary,State Of North Carolina,E,0.625,0.471,0.057,0.493,0.138
10+ Years,2015,900336,Union County Public Schools,Monroe High,State Of North Carolina,H,0.625,0.547,0.057,0.537,0.138
10+ Years,2015,900340,Union County Public Schools,New Salem Elementary,State Of North Carolina,E,0.474,0.471,0.057,0.493,0.138
10+ Years,2015,900341,Union County Public Schools,Porter Ridge Elementary,State Of North Carolina,E,0.323,0.471,0.057,0.493,0.138
10+ Years,2015,900342,Union County Public Schools,Porter Ridge High School,State Of North Carolina,H,0.506,0.547,0.057,0.537,0.138
10+ Years,2015,900343,Union County Public Schools,Porter Ridge Middle School,State Of North Carolina,M,0.535,0.542,0.057,0.495,0.138
10+ Years,2015,900344,Union County Public Schools,Parkwood High,State Of North Carolina,H,0.544,0.547,0.057,0.537,0.138
10+ Years,2015,900346,Union County Public Schools,Parkwood Middle,State Of North Carolina,M,0.446,0.542,0.057,0.495,0.138
10+ Years,2015,900347,Union County Public Schools,Poplin Elementary,State Of North Carolina,E,0.465,0.471,0.057,0.493,0.138
10+ Years,2015,900348,Union County Public Schools,Piedmont High,State Of North Carolina,H,0.662,0.547,0.057,0.537,0.138
10+ Years,2015,900350,Union County Public Schools,Piedmont Middle,State Of North Carolina,M,0.614,0.542,0.057,0.495,0.138
10+ Years,2015,900351,Union County Public Schools,Rock Rest Elementary,State Of North Carolina,E,0.338,0.471,0.057,0.493,0.138
10+ Years,2015,900352,Union County Public Schools,"Prospect Elementary, Monroe",State Of North Carolina,E,0.333,0.471,0.057,0.493,0.138
10+ Years,2015,900353,Union County Public Schools,"Sandy Ridge Elementary, Waxhaw",State Of North Carolina,E,0.65,0.471,0.057,0.493,0.138
10+ Years,2015,900354,Union County Public Schools,Sardis Elementary,State Of North Carolina,E,0.622,0.471,0.057,0.493,0.138
10+ Years,2015,900356,Union County Public Schools,Shiloh Elementary,State Of North Carolina,E,0.525,0.471,0.057,0.493,0.138
10+ Years,2015,900358,Union County Public Schools,Stallings Elementary,State Of North Carolina,E,0.719,0.471,0.057,0.493,0.138
10+ Years,2015,900360,Union County Public Schools,Sun Valley High,State Of North Carolina,H,0.553,0.547,0.057,0.537,0.138
10+ Years,2015,900362,Union County Public Schools,Sun Valley Middle,State Of North Carolina,M,0.586,0.542,0.057,0.495,0.138
10+ Years,2015,900363,Union County Public Schools,Sun Valley Elementary,State Of North Carolina,E,0.348,0.471,0.057,0.493,0.138
10+ Years,2015,900364,Union County Public Schools,"Union Elementary, Wingate",State Of North Carolina,E,0.485,0.471,0.057,0.493,0.138
10+ Years,2015,900365,Union County Public Schools,South Providence,State Of North Carolina,T,0.414,0.414,0.057,0.506,0.138
10+ Years,2015,900366,Union County Public Schools,Central Academy of Technology and Arts,State Of North Carolina,H,0.561,0.547,0.057,0.537,0.138
10+ Years,2015,900367,Union County Public Schools,Union County Early College,State Of North Carolina,H,0.786,0.547,0.057,0.537,0.138
10+ Years,2015,900368,Union County Public Schools,Unionville Elementary,State Of North Carolina,E,0.524,0.471,0.057,0.493,0.138
10+ Years,2015,900370,Union County Public Schools,Walter Bickett Elementary,State Of North Carolina,E,0.394,0.471,0.057,0.493,0.138
10+ Years,2015,900372,Union County Public Schools,Waxhaw Elementary,State Of North Carolina,E,0.541,0.471,0.057,0.493,0.138
10+ Years,2015,900376,Union County Public Schools,Weddington Elementary,State Of North Carolina,E,0.477,0.471,0.057,0.493,0.138
10+ Years,2015,900377,Union County Public Schools,Weddington High,State Of North Carolina,H,0.535,0.547,0.057,0.537,0.138
10+ Years,2015,900378,Union County Public Schools,Weddington Middle,State Of North Carolina,M,0.618,0.542,0.057,0.495,0.138
10+ Years,2015,900380,Union County Public Schools,Wesley Chapel Elementary,State Of North Carolina,E,0.667,0.471,0.057,0.493,0.138
10+ Years,2015,900384,Union County Public Schools,Western Union Elementary,State Of North Carolina,E,0.489,0.471,0.057,0.493,0.138
10+ Years,2015,900388,Union County Public Schools,Wingate Elementary,State Of North Carolina,E,0.323,0.471,0.057,0.493,0.138
10+ Years,2015,900391,Union County Public Schools,Marvin Ridge Middle,State Of North Carolina,M,0.594,0.542,0.057,0.495,0.138
10+ Years,2015,900392,Union County Public Schools,Wolfe School,State Of North Carolina,A,0.625,0.625,0.057,0.518,0.138
10+ Years,2015,900393,Union County Public Schools,Marvin Ridge High,State Of North Carolina,H,0.463,0.547,0.057,0.537,0.138
10+ Years,2015,90A000,Charter and Non-District Affiliated Schools,"Union Academy, Monroe",State Of North Carolina,A,,,,0.518,0.138
10+ Years,2015,910304,Vance County Schools,Aycock Elementary,State Of North Carolina,E,0.581,0.557,0.118,0.493,0.138
10+ Years,2015,910308,Vance County Schools,"Carver Elementary, Henderson",State Of North Carolina,E,0.375,0.557,0.118,0.493,0.138
10+ Years,2015,910311,Vance County Schools,Clarke Elementary,State Of North Carolina,E,0.568,0.557,0.118,0.493,0.138
10+ Years,2015,910314,Vance County Schools,Dabney Elementary,State Of North Carolina,E,0.714,0.557,0.118,0.493,0.138
10+ Years,2015,910316,Vance County Schools,Eaton-Johnson Middle,State Of North Carolina,M,0.489,0.382,0.118,0.495,0.138
10+ Years,2015,910320,Vance County Schools,Henderson Middle,State Of North Carolina,M,0.25,0.382,0.118,0.495,0.138
10+ Years,2015,910340,Vance County Schools,"New Hope Elementary, Henderson",State Of North Carolina,E,0.688,0.557,0.118,0.493,0.138
10+ Years,2015,910346,Vance County Schools,E O Young Jr Elementary,State Of North Carolina,E,0.455,0.557,0.118,0.493,0.138
10+ Years,2015,910356,Vance County Schools,Pinkston Street Elementary,State Of North Carolina,E,0.5,0.557,0.118,0.493,0.138
10+ Years,2015,910360,Vance County Schools,E M Rollins Elementary,State Of North Carolina,E,0.567,0.557,0.118,0.493,0.138
10+ Years,2015,910364,Vance County Schools,Southern Vance High,State Of North Carolina,H,0.37,0.396,0.118,0.537,0.138
10+ Years,2015,910368,Vance County Schools,Western Vance High,State Of North Carolina,H,0.429,0.396,0.118,0.537,0.138
10+ Years,2015,910370,Vance County Schools,Northern Vance High,State Of North Carolina,H,0.379,0.396,0.118,0.537,0.138
10+ Years,2015,910376,Vance County Schools,L B Yancey Elementary,State Of North Carolina,E,0.409,0.557,0.118,0.493,0.138
10+ Years,2015,910380,Vance County Schools,Zeb Vance Elementary,State Of North Carolina,E,0.586,0.557,0.118,0.493,0.138
10+ Years,2015,910382,Vance County Schools,Vance Co Early College,State Of North Carolina,H,0.625,0.396,0.118,0.537,0.138
10+ Years,2015,910384,Vance County Schools,STEM Early High,State Of North Carolina,M,0.462,0.382,0.118,0.495,0.138
10+ Years,2015,91A000,Charter and Non-District Affiliated Schools,Vance Charter School,State Of North Carolina,I,,,,0.487,0.138
10+ Years,2015,91B000,Charter and Non-District Affiliated Schools,Henderson Collegiate,State Of North Carolina,I,,,,0.487,0.138
10+ Years,2015,920302,Wake County Schools,River Bend Elementary,State Of North Carolina,E,0.328,0.498,0.207,0.493,0.138
10+ Years,2015,920304,Wake County Schools,Adams Elementary,State Of North Carolina,E,0.474,0.498,0.207,0.493,0.138
10+ Years,2015,920306,Wake County Schools,Herbert Akins Rd Elementary,State Of North Carolina,E,0.426,0.498,0.207,0.493,0.138
10+ Years,2015,920307,Wake County Schools,Alston Ridge Elementary,State Of North Carolina,E,0.433,0.498,0.207,0.493,0.138
10+ Years,2015,920308,Wake County Schools,Apex Elementary,State Of North Carolina,E,0.674,0.498,0.207,0.493,0.138
10+ Years,2015,920312,Wake County Schools,Apex Middle,State Of North Carolina,M,0.433,0.529,0.207,0.495,0.138
10+ Years,2015,920316,Wake County Schools,Apex High,State Of North Carolina,H,0.652,0.527,0.207,0.537,0.138
10+ Years,2015,920318,Wake County Schools,Athens Drive High,State Of North Carolina,H,0.583,0.527,0.207,0.537,0.138
10+ Years,2015,920320,Wake County Schools,Aversboro Elementary,State Of North Carolina,E,0.444,0.498,0.207,0.493,0.138
10+ Years,2015,920324,Wake County Schools,Longview,State Of North Carolina,T,0.435,0.457,0.207,0.506,0.138
10+ Years,2015,920325,Wake County Schools,Banks Road Elementary,State Of North Carolina,E,0.449,0.498,0.207,0.493,0.138
10+ Years,2015,920326,Wake County Schools,Baileywick Road Elementary,State Of North Carolina,E,0.294,0.498,0.207,0.493,0.138
10+ Years,2015,920327,Wake County Schools,Ballentine Elementary,State Of North Carolina,E,0.579,0.498,0.207,0.493,0.138
10+ Years,2015,920328,Wake County Schools,Baucom Elementary,State Of North Carolina,E,0.5,0.498,0.207,0.493,0.138
10+ Years,2015,920329,Wake County Schools,Barwell Road Elementary,State Of North Carolina,E,0.393,0.498,0.207,0.493,0.138
10+ Years,2015,920334,Wake County Schools,Brassfield Elementary,State Of North Carolina,E,0.563,0.498,0.207,0.493,0.138
10+ Years,2015,920336,Wake County Schools,"Brentwood Elementary, Raleigh",State Of North Carolina,E,0.415,0.498,0.207,0.493,0.138
10+ Years,2015,920340,Wake County Schools,Briarcliff Elementary,State Of North Carolina,E,0.543,0.498,0.207,0.493,0.138
10+ Years,2015,920342,Wake County Schools,"Brier Creek Elementary, Raleigh",State Of North Carolina,E,0.45,0.498,0.207,0.493,0.138
10+ Years,2015,920344,Wake County Schools,Brooks Elementary,State Of North Carolina,E,0.439,0.498,0.207,0.493,0.138
10+ Years,2015,920348,Wake County Schools,Needham Broughton High,State Of North Carolina,H,0.611,0.527,0.207,0.537,0.138
10+ Years,2015,920352,Wake County Schools,Bugg Elementary,State Of North Carolina,E,0.37,0.498,0.207,0.493,0.138
10+ Years,2015,920356,Wake County Schools,Carnage Middle,State Of North Carolina,M,0.58,0.529,0.207,0.495,0.138
10+ Years,2015,920358,Wake County Schools,Carpenter Elementary,State Of North Carolina,E,0.4,0.498,0.207,0.493,0.138
10+ Years,2015,920360,Wake County Schools,Carroll Middle,State Of North Carolina,M,0.469,0.529,0.207,0.495,0.138
10+ Years,2015,920362,Wake County Schools,"Carver Elementary, Wendell",State Of North Carolina,E,0.514,0.498,0.207,0.493,0.138
10+ Years,2015,920364,Wake County Schools,Cary Elementary,State Of North Carolina,E,0.548,0.498,0.207,0.493,0.138
10+ Years,2015,920368,Wake County Schools,Cary High,State Of North Carolina,H,0.633,0.527,0.207,0.537,0.138
10+ Years,2015,920369,Wake County Schools,Cedar Fork Elementary,State Of North Carolina,E,0.417,0.498,0.207,0.493,0.138
10+ Years,2015,920370,Wake County Schools,Centennial Campus Middle,State Of North Carolina,M,0.444,0.529,0.207,0.495,0.138
10+ Years,2015,920376,Wake County Schools,Combs Elementary,State Of North Carolina,E,0.306,0.498,0.207,0.493,0.138
10+ Years,2015,920380,Wake County Schools,Conn Elementary,State Of North Carolina,E,0.447,0.498,0.207,0.493,0.138
10+ Years,2015,920384,Wake County Schools,Creech Road Elementary,State Of North Carolina,E,0.378,0.498,0.207,0.493,0.138
10+ Years,2015,920388,Wake County Schools,Daniels Middle,State Of North Carolina,M,0.638,0.529,0.207,0.495,0.138
10+ Years,2015,920390,Wake County Schools,Davis Drive Elementary,State Of North Carolina,E,0.694,0.498,0.207,0.493,0.138
10+ Years,2015,920391,Wake County Schools,Davis Drive Middle,State Of North Carolina,M,0.471,0.529,0.207,0.495,0.138
10+ Years,2015,920393,Wake County Schools,Dillard Drive Elementary,State Of North Carolina,E,0.444,0.498,0.207,0.493,0.138
