year,unit_code,grade,pct_prof,School_Name,Lea_Name,State_Name
2017,490335,9,59.7,Lake Norman High,Iredell-Statesville Schools,State Of North Carolina
2017,490338,6,44.8,Lakeshore Middle,Iredell-Statesville Schools,State Of North Carolina
2017,490342,6,0,Monticello School,Iredell-Statesville Schools,State Of North Carolina
2017,490342,9,0,Monticello School,Iredell-Statesville Schools,State Of North Carolina
2017,490344,6,90.2,Mount Mourne School,Iredell-Statesville Schools,State Of North Carolina
2017,490346,9,31.2,North Iredell High,Iredell-Statesville Schools,State Of North Carolina
2017,490347,6,89.7,Northview School,Iredell-Statesville Schools,State Of North Carolina
2017,490349,6,52.7,North Iredell Middle,Iredell-Statesville Schools,State Of North Carolina
2017,490350,6,0,Pressly School,Iredell-Statesville Schools,State Of North Carolina
2017,490350,9,0,Pressly School,Iredell-Statesville Schools,State Of North Carolina
2017,490352,6,17.6,Statesville Middle,Iredell-Statesville Schools,State Of North Carolina
2017,490354,9,12.7,Statesville High,Iredell-Statesville Schools,State Of North Carolina
2017,490355,9,70.7,Crossroads Arts Sciences Early College,Iredell-Statesville Schools,State Of North Carolina
2017,490362,9,50.8,South Iredell High,Iredell-Statesville Schools,State Of North Carolina
2017,490366,6,32.8,Troutman Middle,Iredell-Statesville Schools,State Of North Carolina
2017,490380,9,25.3,West Iredell High,Iredell-Statesville Schools,State Of North Carolina
2017,490384,6,31.7,West Iredell Middle,Iredell-Statesville Schools,State Of North Carolina
2017,491303,6,56.9,East Mooresville Intermediate,Mooresville City Schools,State Of North Carolina
2017,491306,6,58.7,Mooresville Intermediate,Mooresville City Schools,State Of North Carolina
2017,491312,9,45.9,Mooresville High School,Mooresville City Schools,State Of North Carolina
2017,49B000,6,57.6,American Renaissance School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49D000,6,9.1,Success Institute Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49E000,6,72,Pine Lake Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49E000,9,79.4,Pine Lake Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49F000,6,63.8,Langtree Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49F000,9,57.6,Langtree Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,49G000,6,31.6,Iredell Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,500302,9,28.6,Blue Ridge Early College,Jackson County Schools,State Of North Carolina
2017,500304,6,59,Cullowhee Valley School,Jackson County Schools,State Of North Carolina
2017,500314,6,40.7,"Fairview Elementary, Sylva",Jackson County Schools,State Of North Carolina
2017,500316,6,22.2,Blue Ridge School,Jackson County Schools,State Of North Carolina
2017,500323,9,60,Jackson Co Early College,Jackson County Schools,State Of North Carolina
2017,500324,6,0,Jackson Co Sch of Alternatives,Jackson County Schools,State Of North Carolina
2017,500324,9,0,Jackson Co Sch of Alternatives,Jackson County Schools,State Of North Carolina
2017,500332,6,36.2,Scotts Creek Elementary,Jackson County Schools,State Of North Carolina
2017,500337,6,31,Smokey Mountain Elementary,Jackson County Schools,State Of North Carolina
2017,500340,9,36.8,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,50A000,6,50,Summit Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,510310,6,34.2,Benson Middle,Johnston County Schools,State Of North Carolina
2017,510324,9,36.5,Clayton High,Johnston County Schools,State Of North Carolina
2017,510325,9,43.1,Johnston County Schools Career Technical,Johnston County Schools,State Of North Carolina
2017,510327,9,47.5,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510329,6,58.3,Cleveland Middle,Johnston County Schools,State Of North Carolina
2017,510333,9,42,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510342,6,34.6,Four Oaks Middle,Johnston County Schools,State Of North Carolina
2017,510344,6,33.6,North Johnston Middle,Johnston County Schools,State Of North Carolina
2017,510359,6,48.3,McGee's Crossroads Middle,Johnston County Schools,State Of North Carolina
2017,510360,6,53.5,Meadow School,Johnston County Schools,State Of North Carolina
2017,510364,6,47.3,Archer Lodge Middle,Johnston County Schools,State Of North Carolina
2017,510367,9,69.4,Johnston Co Early College Academy,Johnston County Schools,State Of North Carolina
2017,510368,9,27,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510376,6,45.7,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,9,50,Princeton High,Johnston County Schools,State Of North Carolina
2017,510379,6,55.5,Riverwood Middle,Johnston County Schools,State Of North Carolina
2017,510380,9,0,South Campus Community High,Johnston County Schools,State Of North Carolina
2017,510381,6,0,South Campus Community Middle,Johnston County Schools,State Of North Carolina
2017,510390,6,25,Selma Middle School,Johnston County Schools,State Of North Carolina
2017,510397,6,31.8,Smithfield Middle,Johnston County Schools,State Of North Carolina
2017,510399,9,29.1,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510402,9,31.2,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,9,44.2,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510412,6,46.5,Clayton Middle,Johnston County Schools,State Of North Carolina
2017,51A000,6,54.2,Neuse Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,51A000,9,43.1,Neuse Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,520304,6,22.2,Pollocksville Elementary,Jones County Schools,State Of North Carolina
2017,520308,6,16.7,Comfort Elementary,Jones County Schools,State Of North Carolina
2017,520320,9,40.3,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520328,6,60,Maysville Elementary,Jones County Schools,State Of North Carolina
2017,520336,6,54.1,Trenton Elementary,Jones County Schools,State Of North Carolina
2017,530306,6,0,Bragg Street Academy,Lee County Schools,State Of North Carolina
2017,530306,9,9.1,Bragg Street Academy,Lee County Schools,State Of North Carolina
2017,530314,6,47.5,East Lee Middle,Lee County Schools,State Of North Carolina
2017,530316,6,0,Floyd L Knight Children Center,Lee County Schools,State Of North Carolina
2017,530316,9,0,Floyd L Knight Children Center,Lee County Schools,State Of North Carolina
2017,530335,9,75,Lee Early College,Lee County Schools,State Of North Carolina
2017,530336,9,32.2,Lee County High,Lee County Schools,State Of North Carolina
2017,530341,6,41.1,SanLee Middle School,Lee County Schools,State Of North Carolina
2017,530343,9,32.8,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530356,6,42.9,West Lee Middle,Lee County Schools,State Of North Carolina
2017,540308,6,31.3,Contentnea-Savannah School,Lenoir County Public Schools,State Of North Carolina
2017,540312,6,44.3,E B Frink Middle,Lenoir County Public Schools,State Of North Carolina
2017,540315,9,7.7,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540317,9,52.4,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina
2017,540318,6,30,Lenoir County Learning Academy,Lenoir County Public Schools,State Of North Carolina
2017,540318,9,7.1,Lenoir County Learning Academy,Lenoir County Public Schools,State Of North Carolina
2017,540324,9,25,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540330,6,18.8,Rochelle Middle,Lenoir County Public Schools,State Of North Carolina
2017,540336,9,26.1,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540344,6,40.7,Woodington Middle,Lenoir County Public Schools,State Of North Carolina
2017,54A000,6,26.7,Children's Village Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,550308,6,0,Asbury Academy,Lincoln County Schools,State Of North Carolina
2017,550308,9,0,Asbury Academy,Lincoln County Schools,State Of North Carolina
2017,550320,9,49.1,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550322,6,67.3,East Lincoln Middle,Lincoln County Schools,State Of North Carolina
2017,550332,9,42,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550334,6,40.5,Lincolnton Middle,Lincoln County Schools,State Of North Carolina
2017,550344,9,56.3,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550350,6,62.9,North Lincoln Middle,Lincoln County Schools,State Of North Carolina
2017,550368,9,38.2,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550372,6,52.5,West Lincoln Middle,Lincoln County Schools,State Of North Carolina
2017,55A000,6,69.6,Lincoln Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,55A000,9,59.9,Lincoln Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,560320,9,36.9,Franklin High,Macon County Schools,State Of North Carolina
2017,560324,6,55,Highlands School,Macon County Schools,State Of North Carolina
2017,560324,9,55.2,Highlands School,Macon County Schools,State Of North Carolina
2017,560329,9,48.4,Macon Early College High School,Macon County Schools,State Of North Carolina
2017,560331,6,40.9,Mountain View Intermediate,Macon County Schools,State Of North Carolina
2017,560332,6,0,Nantahala School,Macon County Schools,State Of North Carolina
2017,560332,9,0,Nantahala School,Macon County Schools,State Of North Carolina
2017,560350,9,5,"Union Academy, Franklin",Macon County Schools,State Of North Carolina
2017,570317,9,51,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570318,9,33.1,Madison High,Madison County Schools,State Of North Carolina
2017,570319,6,54.8,Madison Middle,Madison County Schools,State Of North Carolina
2017,580344,9,30.4,South Creek High,Martin County Schools,State Of North Carolina
2017,580350,6,19.7,South Creek Middle,Martin County Schools,State Of North Carolina
2017,580368,9,32.8,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580372,6,23.5,Riverside Middle,Martin County Schools,State Of North Carolina
2017,58B000,6,44.4,Bear Grass Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,58B000,9,40.7,Bear Grass Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,590310,6,39.2,East McDowell Middle,McDowell County Schools,State Of North Carolina
2017,590328,9,59.4,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590330,9,25.5,McDowell High,McDowell County Schools,State Of North Carolina
2017,590356,6,34.4,West McDowell Middle,McDowell County Schools,State Of North Carolina
2017,590393,6,56.7,McDowell,McDowell County Schools,State Of North Carolina
2017,590393,9,0,McDowell,McDowell County Schools,State Of North Carolina
2017,600301,6,33.2,Albemarle Road Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,9,80.5,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600305,6,45.5,J M Alexander Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600311,6,17.2,Ashley Park PreK-8 School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,9,68,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600313,6,72,Bailey Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600317,6,26.7,Whitewater Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600319,6,27.2,Berryhill School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600333,6,60.6,Carmel Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600336,6,75,Chantilly Montessori,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600341,6,21.5,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600341,9,18.7,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600344,6,65.8,Collinswood Language Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600345,6,73.1,Community House Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600351,6,35.9,Coulwood STEM Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600353,6,74.5,Crestdale Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,9,48.9,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600364,6,28.2,Military and Global Leadership Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600364,9,19.7,Military and Global Leadership Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600374,6,12.7,Druid Hills Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,9,42,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600381,6,17.4,Eastway Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600386,9,59.1,Hawthorne High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600394,6,60.1,Francis Bradley Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600397,9,12,Garinger High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600399,6,63.4,Alexander Graham Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600405,9,12.1,Harding University High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600413,6,66.7,Highland Mill Montessori,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600415,9,43.7,Hopewell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600426,9,30.4,Independence High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600428,6,22.6,James Martin Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600429,6,55.8,Morehead STEM Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600431,6,79.8,Jay M Robinson Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600434,6,47.9,Kennedy Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600439,6,10.5,"Turning Point Academy, Charlotte",Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600439,9,12.8,"Turning Point Academy, Charlotte",Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600445,9,34.2,Mallard Creek High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600448,6,19.9,Martin Luther King Jr Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600450,6,37.6,McClintock Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600454,6,0,Metro School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600454,9,0,Metro School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600455,6,61.8,Mint Hill Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600457,9,22.1,Rocky River High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600461,6,0,Lincoln Heights Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600461,9,0,Lincoln Heights Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600462,6,30.9,Mountain Island Lake Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600466,9,64.8,Myers Park High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600479,6,38.3,Northeast Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600480,9,32.5,North Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600481,6,34.7,Northridge Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600482,6,54.9,Northwest School of the Arts,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600482,9,68.8,Northwest School of the Arts,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600488,6,59,Oaklawn Language Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600489,6,9.9,Bruns Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600492,6,60.6,Park Road Montessori,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600496,9,59.3,Phillip O Berry Academy of Technology,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600497,6,82.9,Piedmont IB Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600498,9,11.1,"Performance Learning Center, Charlotte",Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600499,9,46.7,eLearning Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600508,9,82.5,Providence High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600509,6,39.3,Quail Hollow Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600513,6,83.7,Randolph Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600514,6,24.9,Ranson Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600517,6,17.8,Reid Park Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600518,6,41.3,Ridge Road Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600520,6,16.1,Sedgefield Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600520,9,52.2,Sedgefield Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600532,6,75.5,Waddell Language Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600535,9,48.2,South Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600537,6,78.7,South Charlotte Middle,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600538,6,45.6,Southwest Middle School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600553,6,8.5,Thomasboro Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600567,9,65.1,Charlotte Engineering Early College-UNCC,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600574,6,16.7,Walter G Byers School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600576,9,10.5,West Charlotte High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600577,6,15.5,Westerly Hills Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600579,9,13.9,West Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600592,9,14.2,Vance High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600693,9,29.1,Olympic High - Renaissance School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600694,9,48.2,Olympic High-Math Eng Tech Science,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600695,9,11.1,Olympic TEAM High School,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600696,9,17.6,Olympic High-Leadership and Development,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600697,9,43.5,Olympic High - Biotech Health Pub Admin,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,60B000,6,44.9,Sugar Creek Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60B000,9,29.9,Sugar Creek Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60D000,6,70.1,Lake Norman Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60D000,9,71.9,Lake Norman Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60F000,6,100,Metrolina Reg Scholars Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60G000,6,59.3,Queen's Grant Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60G000,9,34.4,Queen's Grant Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60I000,6,67.7,Community School of Davidson,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60I000,9,71.3,Community School of Davidson,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60J000,6,60.9,Socrates Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60K000,6,45.9,Charlotte Secondary,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60K000,9,14.6,Charlotte Secondary,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60L000,6,17.1,KIPP Charlotte,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60M000,6,57.9,Corvian Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60P000,6,0,Charlotte Choice Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60Q000,6,14.8,Invest Collegiate Transform,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60S000,6,47.8,Bradford Preparatory School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60S000,9,50.6,Bradford Preparatory School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60U000,9,0,Commonwealth High,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60V000,6,11.1,Charlotte Learning Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,60V000,9,6.1,Charlotte Learning Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,610302,6,45.6,Bowman Middle,Mitchell County Schools,State Of North Carolina
2017,610326,6,50.7,Harris Middle,Mitchell County Schools,State Of North Carolina
2017,610332,9,50,Mayland Early College,Mitchell County Schools,State Of North Carolina
2017,610334,9,42.4,Mitchell High,Mitchell County Schools,State Of North Carolina
2017,61J000,6,42.9,Thunderbird Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61L000,9,0,Stewart Creek High,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61N000,6,52.5,Queen City STEM School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61Q000,6,50,Mallard Creek STEM Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,61R000,6,44.4,Matthews Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,620310,6,0,Montgomery Learning Academy,Montgomery County Schools,State Of North Carolina
2017,620310,9,0,Montgomery Learning Academy,Montgomery County Schools,State Of North Carolina
2017,620314,6,31.7,East Middle,Montgomery County Schools,State Of North Carolina
2017,620316,9,29.3,East Montgomery High,Montgomery County Schools,State Of North Carolina
2017,620339,6,39.1,West Middle,Montgomery County Schools,State Of North Carolina
2017,620340,9,22,West Montgomery High,Montgomery County Schools,State Of North Carolina
2017,630317,6,53,Crain's Creek Middle,Moore County Schools,State Of North Carolina
2017,630320,6,26.4,Elise Middle,Moore County Schools,State Of North Carolina
2017,630328,6,47.1,Highfalls Elementary,Moore County Schools,State Of North Carolina
2017,630330,9,9.1,The Community Learning Center @ Pinckney,Moore County Schools,State Of North Carolina
2017,630331,6,53.2,New Century Middle,Moore County Schools,State Of North Carolina
2017,630332,9,32.2,North Moore High,Moore County Schools,State Of North Carolina
2017,630336,9,42.2,Pinecrest High,Moore County Schools,State Of North Carolina
2017,630350,6,40,"Southern Middle, Aberdeen",Moore County Schools,State Of North Carolina
2017,630360,9,46.2,Union Pines High,Moore County Schools,State Of North Carolina
2017,630374,6,68.8,West Pine Middle,Moore County Schools,State Of North Carolina
2017,630376,6,48.4,Westmoore Elementary,Moore County Schools,State Of North Carolina
2017,63B000,6,55.3,STARS Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,63B000,9,43.8,STARS Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,640320,6,35.3,Nash Central Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640329,6,32.7,G R Edwards Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640334,6,16.5,J W Parker Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640335,6,16.8,Rocky Mount Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640340,6,0,Tar River Academy,Nash-Rocky Mount Schools,State Of North Carolina
2017,640340,9,0,Tar River Academy,Nash-Rocky Mount Schools,State Of North Carolina
2017,640346,9,20.9,Nash Central High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640347,9,34,NRM Early College High School,Nash-Rocky Mount Schools,State Of North Carolina
2017,640350,9,18.1,Northern Nash High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640358,6,40.2,Red Oak Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640361,9,20.3,Rocky Mount High,Nash-Rocky Mount Schools,State Of North Carolina
2017,640362,6,36.4,Southern Nash Middle,Nash-Rocky Mount Schools,State Of North Carolina
2017,640364,9,25.4,Southern Nash High,Nash-Rocky Mount Schools,State Of North Carolina
2017,64A000,6,17.5,Rocky Mount Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,64A000,9,25.9,Rocky Mount Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,650310,6,59.1,Charles P Murray Middle,New Hanover County Schools,State Of North Carolina
2017,650325,6,51.3,Emma B Trask Middle,New Hanover County Schools,State Of North Carolina
2017,650326,9,42.8,Emsley A Laney High,New Hanover County Schools,State Of North Carolina
2017,650327,9,45.4,Eugene Ashley High,New Hanover County Schools,State Of North Carolina
2017,650332,6,51.9,The International School at Gregory,New Hanover County Schools,State Of North Carolina
2017,650340,9,93.6,Isaac M Bear Early College High School,New Hanover County Schools,State Of North Carolina
2017,650342,9,53.7,John T Hoggard High,New Hanover County Schools,State Of North Carolina
2017,650343,6,39.1,Holly Shelter Middle,New Hanover County Schools,State Of North Carolina
2017,650345,6,0,Lake Forest Academy,New Hanover County Schools,State Of North Carolina
2017,650350,6,70.5,M C S Noble Middle,New Hanover County Schools,State Of North Carolina
2017,650351,6,59.1,Myrtle Grove Middle,New Hanover County Schools,State Of North Carolina
2017,650352,9,28.4,New Hanover High,New Hanover County Schools,State Of North Carolina
2017,650354,6,0,J. C. Roe Center,New Hanover County Schools,State Of North Carolina
2017,650354,9,5.9,J. C. Roe Center,New Hanover County Schools,State Of North Carolina
2017,650355,9,22.7,Career Readiness Academy at Mosley PLC,New Hanover County Schools,State Of North Carolina
2017,650364,6,70.4,Roland-Grise Middle,New Hanover County Schools,State Of North Carolina
2017,650392,6,23.1,Williston Middle,New Hanover County Schools,State Of North Carolina
2017,650394,9,68.3,Wilmington Early College High,New Hanover County Schools,State Of North Carolina
2017,650409,6,14.3,D.C. Virgo Preparatory Academy,New Hanover County Schools,State Of North Carolina
2017,65A000,6,57.4,Cape Fear Center for Inquiry,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65B000,6,21.4,Wilmington Preparatory Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65D000,6,52.2,Island Montessori Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,65G000,6,42.5,Girls Leadership Academy of Wilmington,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,660308,6,19.8,Conway Middle,Northampton County Schools,State Of North Carolina
2017,660325,6,22.6,Gaston Middle,Northampton County Schools,State Of North Carolina
2017,660336,9,0,Northampton County High School,Northampton County Schools,State Of North Carolina
2017,660400,9,24,Northampton Early College,Northampton County Schools,State Of North Carolina
2017,66A000,6,39.1,Gaston College Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,66A000,9,62.1,Gaston College Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,670318,6,44.8,Dixon Middle,Onslow County Schools,State Of North Carolina
2017,670320,9,25.1,Dixon High,Onslow County Schools,State Of North Carolina
2017,670322,6,39.6,Hunters Creek Middle,Onslow County Schools,State Of North Carolina
2017,670324,9,29.2,Jacksonville High,Onslow County Schools,State Of North Carolina
2017,670325,6,34.2,Jacksonville Commons Middle,Onslow County Schools,State Of North Carolina
2017,670331,6,53.7,New Bridge Middle,Onslow County Schools,State Of North Carolina
2017,670333,9,30.8,"Northside High, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670336,6,34.9,Northwoods Park Middle,Onslow County Schools,State Of North Carolina
2017,670340,9,38.2,Richlands High,Onslow County Schools,State Of North Carolina
2017,670344,9,26.6,Southwest High,Onslow County Schools,State Of North Carolina
2017,670345,6,32.5,"Southwest Middle, Jacksonville",Onslow County Schools,State Of North Carolina
2017,670351,6,50.8,Swansboro Middle,Onslow County Schools,State Of North Carolina
2017,670352,9,28.7,Swansboro High,Onslow County Schools,State Of North Carolina
2017,670356,6,31.6,Trexler Middle,Onslow County Schools,State Of North Carolina
2017,670364,9,30.6,White Oak High,Onslow County Schools,State Of North Carolina
2017,67B000,6,0,Z.E.C.A. School of Arts and Technology,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,680304,6,47.1,A L Stanback Middle,Orange County Schools,State Of North Carolina
2017,680310,9,51.4,Cedar Ridge High,Orange County Schools,State Of North Carolina
2017,680316,6,60.7,Charles W Stanford Middle,Orange County Schools,State Of North Carolina
2017,680327,6,48,Gravelly Hill Middle,Orange County Schools,State Of North Carolina
2017,680332,9,43,Orange High,Orange County Schools,State Of North Carolina
