year,unit_code,School_Name,Lea_Name,State_Name,Category_Cd,sat_avg_score_num,lea_sat_avg_score_num,st_sat_avg_score_num,nat_sat_avg_score_num,sat_participation_pct,lea_sat_participation_pct,st_sat_participation_pct,nat_sat_participation_pct,esea_attendance,lea_esea_attendance,ap_participation_pct,lea_ap_participation_pct,st_ap_participation_pct,ap_pct_3_or_above,lea_ap_pct_3_or_above,st_ap_pct_3_or_above,ib_participation_pct,lea_ib_participation_pct,st_ib_participation_pct,ib_pct_4_or_above,lea_ib_pct_4_or_above,st_ib_pct_4_or_above
2017,450333,Hendersonville Elementary,Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450334,Hendersonville High,Henderson County Schools,State Of North Carolina,H,1148.0,1103.0,1074.0,1044.0,0.504,0.344,0.44,0.0,,,0.23,0.16,0.16,0.6,0.5,0.51,,,,,,0.95
2017,450335,Hendersonville Middle,Henderson County Schools,State Of North Carolina,M,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450336,"Hillandale Elementary, East Flat Rock",Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450339,Glenn C Marlow Elementary,Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450340,Mills River Elementary,Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450341,North Henderson High,Henderson County Schools,State Of North Carolina,H,1104.0,1103.0,1074.0,1044.0,0.242,0.344,0.44,0.0,,,0.19,0.16,0.16,0.44,0.5,0.51,,,,,,0.95
2017,450342,Rugby Middle,Henderson County Schools,State Of North Carolina,M,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450343,Balfour Education Center,Henderson County Schools,State Of North Carolina,T,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450344,Sugarloaf Elementary,Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450346,Upward Elementary,Henderson County Schools,State Of North Carolina,E,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450352,West Henderson High,Henderson County Schools,State Of North Carolina,H,1078.0,1103.0,1074.0,1044.0,0.484,0.344,0.44,0.0,,,0.16,0.16,0.16,0.51,0.5,0.51,,,,,,0.95
2017,450354,Henderson County Early College,Henderson County Schools,State Of North Carolina,H,1102.0,1103.0,1074.0,1044.0,0.258,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,450LEA,,Henderson County Schools,State Of North Carolina,,,1103.0,1074.0,1044.0,,0.344,0.44,0.0,,,,0.16,0.16,,0.5,0.51,,,,,,0.95
2017,45A000,The Mountain Community Sch,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,45B000,FernLeaf Community Charter,Charter and Non-District Affiliated Schools,State Of North Carolina,E,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460308,Ahoskie Elementary,Hertford County Schools,State Of North Carolina,E,,878.0,1074.0,1044.0,,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460312,Bearfield Primary,Hertford County Schools,State Of North Carolina,E,,878.0,1074.0,1044.0,,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460318,Hertford County Middle,Hertford County Schools,State Of North Carolina,M,,878.0,1074.0,1044.0,,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460320,Hertford County High,Hertford County Schools,State Of North Carolina,H,855.0,878.0,1074.0,1044.0,0.759,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460322,Hertford Co Early College,Hertford County Schools,State Of North Carolina,H,945.0,878.0,1074.0,1044.0,0.622,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460332,Riverview Elementary,Hertford County Schools,State Of North Carolina,E,,878.0,1074.0,1044.0,,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460340,CS Brown High,Hertford County Schools,State Of North Carolina,H,930.0,878.0,1074.0,1044.0,0.833,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,460LEA,,Hertford County Schools,State Of North Carolina,,,878.0,1074.0,1044.0,,0.739,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,470310,Don D Steed Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470312,Hoke County High,Hoke County Schools,State Of North Carolina,H,914.0,941.0,1074.0,1044.0,0.255,0.233,0.44,0.0,,,0.13,0.11,0.16,0.13,0.13,0.51,,,,,,0.95
2017,470316,J W McLauchlin Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470320,West Hoke Middle,Hoke County Schools,State Of North Carolina,M,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470328,Scurlock Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470330,Hawk Eye Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470332,East Hoke Middle,Hoke County Schools,State Of North Carolina,M,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470336,West Hoke Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470340,Rockfish Hoke Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470342,J W Turlington School,Hoke County Schools,State Of North Carolina,T,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470346,Upchurch Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470441,Sandy Grove Elementary,Hoke County Schools,State Of North Carolina,E,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470442,Sandy Grove Middle,Hoke County Schools,State Of North Carolina,M,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470443,SandHoke Early College High,Hoke County Schools,State Of North Carolina,H,1109.0,941.0,1074.0,1044.0,0.161,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,470LEA,,Hoke County Schools,State Of North Carolina,,,941.0,1074.0,1044.0,,0.233,0.44,0.0,,,,0.11,0.16,,0.13,0.51,,,,,,0.95
2017,480306,Mattamuskeet Elementary,Hyde County Schools,State Of North Carolina,E,,1012.0,1074.0,1044.0,,0.525,0.44,0.0,,,,,0.16,,0.2,0.51,,,,,,0.95
2017,480316,Ocracoke School,Hyde County Schools,State Of North Carolina,A,1064.0,1012.0,1074.0,1044.0,0.75,0.525,0.44,0.0,,,0.07,,0.16,0.2,0.2,0.51,,,,,,0.95
2017,480318,Mattamuskeet Early College High,Hyde County Schools,State Of North Carolina,T,,1012.0,1074.0,1044.0,,0.525,0.44,0.0,,,,,0.16,,0.2,0.51,,,,,,0.95
2017,480LEA,,Hyde County Schools,State Of North Carolina,,,1012.0,1074.0,1044.0,,0.525,0.44,0.0,,,,,0.16,,0.2,0.51,,,,,,0.95
2017,490308,"Brawley Middle, Mooresville",Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490310,Career Academy and Technical School,Iredell-Statesville Schools,State Of North Carolina,T,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,0.08,0.2,0.16,0.67,0.5,0.51,,,,,0.95,0.95
2017,490312,Celeste Henkel Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490316,"Central Elementary, Statesville",Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490318,Coddle Creek Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490319,Cloverleaf Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490320,Collaborative College for Technology,Iredell-Statesville Schools,State Of North Carolina,H,1200.0,1114.0,1074.0,1044.0,0.164,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490324,Cool Spring Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490326,East Iredell Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490327,East Iredell Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490332,Harmony Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490335,Lake Norman High,Iredell-Statesville Schools,State Of North Carolina,H,1129.0,1114.0,1074.0,1044.0,0.659,0.405,0.44,0.0,,,0.35,0.2,0.16,0.68,0.5,0.51,,,,,0.95,0.95
2017,490336,Lake Norman Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490337,Lakeshore Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490338,Lakeshore Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490342,Monticello School,Iredell-Statesville Schools,State Of North Carolina,T,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490344,Mount Mourne School,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490345,N B Mills Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490346,North Iredell High,Iredell-Statesville Schools,State Of North Carolina,H,1073.0,1114.0,1074.0,1044.0,0.293,0.405,0.44,0.0,,,0.11,0.2,0.16,0.7,0.5,0.51,,,,,0.95,0.95
2017,490347,Northview School,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490348,Scotts Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490349,North Iredell Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490350,Pressly School,Iredell-Statesville Schools,State Of North Carolina,A,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490352,Statesville Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490354,Statesville High,Iredell-Statesville Schools,State Of North Carolina,H,1008.0,1114.0,1074.0,1044.0,0.383,0.405,0.44,0.0,,,0.16,0.2,0.16,0.26,0.5,0.51,,,,,0.95,0.95
2017,490355,Crossroads Arts Sciences Early College,Iredell-Statesville Schools,State Of North Carolina,H,1081.0,1114.0,1074.0,1044.0,0.198,0.405,0.44,0.0,,,,0.2,0.16,0.95,0.5,0.51,,,,,0.95,0.95
2017,490356,"Sharon Elementary, Statesville",Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490360,Shepherd Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490362,South Iredell High,Iredell-Statesville Schools,State Of North Carolina,H,1162.0,1114.0,1074.0,1044.0,0.476,0.405,0.44,0.0,,,0.23,0.2,0.16,0.27,0.5,0.51,0.07,,,0.95,0.95,0.95
2017,490363,Third Creek Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490364,Troutman Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490366,Troutman Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490368,Union Grove Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490380,West Iredell High,Iredell-Statesville Schools,State Of North Carolina,H,1040.0,1114.0,1074.0,1044.0,0.154,0.405,0.44,0.0,,,0.14,0.2,0.16,0.31,0.5,0.51,,,,,0.95,0.95
2017,490384,West Iredell Middle,Iredell-Statesville Schools,State Of North Carolina,M,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490390,Woodland Heights Elementary,Iredell-Statesville Schools,State Of North Carolina,E,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,490LEA,,Iredell-Statesville Schools,State Of North Carolina,,,1114.0,1074.0,1044.0,,0.405,0.44,0.0,,,,0.2,0.16,,0.5,0.51,,,,,0.95,0.95
2017,491303,East Mooresville Intermediate,Mooresville City Schools,State Of North Carolina,E,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491305,NF Woods Adv Tech and Arts Center,Mooresville City Schools,State Of North Carolina,H,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491306,Mooresville Intermediate,Mooresville City Schools,State Of North Carolina,E,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491308,Mooresville Middle,Mooresville City Schools,State Of North Carolina,M,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491312,Mooresville High School,Mooresville City Schools,State Of North Carolina,H,1119.0,1119.0,1074.0,1044.0,0.445,0.445,0.44,0.0,,,0.24,0.24,0.16,0.56,0.56,0.51,,,,,,0.95
2017,491316,Park View Elementary,Mooresville City Schools,State Of North Carolina,E,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491318,"Rocky River Elementary, Mooresville",Mooresville City Schools,State Of North Carolina,E,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491320,"South Elementary, Mooresville",Mooresville City Schools,State Of North Carolina,E,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,491LEA,,Mooresville City Schools,State Of North Carolina,,,1119.0,1074.0,1044.0,,0.445,0.44,0.0,,,,0.24,0.16,,0.56,0.51,,,,,,0.95
2017,49B000,American Renaissance School,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,49D000,Success Institute Charter,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,49E000,Pine Lake Preparatory,Charter and Non-District Affiliated Schools,State Of North Carolina,A,1159.0,,1074.0,1044.0,0.858,,0.44,0.0,,,0.4,,0.16,0.63,,0.51,,,,,,0.95
2017,49F000,Langtree Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,A,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,49G000,Iredell Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,E,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,500302,Blue Ridge Early College,Jackson County Schools,State Of North Carolina,T,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,0.95,0.58,0.51,,,,,,0.95
2017,500304,Cullowhee Valley School,Jackson County Schools,State Of North Carolina,I,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500314,"Fairview Elementary, Sylva",Jackson County Schools,State Of North Carolina,I,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500316,Blue Ridge School,Jackson County Schools,State Of North Carolina,E,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500323,Jackson Co Early College,Jackson County Schools,State Of North Carolina,H,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500324,Jackson Co Sch of Alternatives,Jackson County Schools,State Of North Carolina,A,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500332,Scotts Creek Elementary,Jackson County Schools,State Of North Carolina,I,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500337,Smokey Mountain Elementary,Jackson County Schools,State Of North Carolina,I,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,500340,Smoky Mountain High,Jackson County Schools,State Of North Carolina,H,1122.0,1108.0,1074.0,1044.0,0.126,0.115,0.44,0.0,,,0.06,,0.16,0.57,0.58,0.51,,,,,,0.95
2017,500LEA,,Jackson County Schools,State Of North Carolina,,,1108.0,1074.0,1044.0,,0.115,0.44,0.0,,,,,0.16,,0.58,0.51,,,,,,0.95
2017,50A000,Summit Charter,Charter and Non-District Affiliated Schools,State Of North Carolina,I,,,1074.0,1044.0,,,0.44,0.0,,,,,0.16,,,0.51,,,,,,0.95
2017,510308,Benson Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510310,Benson Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510324,Clayton High,Johnston County Schools,State Of North Carolina,H,1069.0,1080.0,1074.0,1044.0,0.443,0.311,0.44,0.0,,,0.08,0.07,0.16,0.57,0.57,0.51,,,,,0.95,0.95
2017,510325,Johnston County Schools Career Technical,Johnston County Schools,State Of North Carolina,H,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510326,West Clayton Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510327,Cleveland High,Johnston County Schools,State Of North Carolina,H,1101.0,1080.0,1074.0,1044.0,0.146,0.311,0.44,0.0,,,0.09,0.07,0.16,0.59,0.57,0.51,,,,,0.95,0.95
2017,510328,"Cleveland Elementary, Clayton",Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510329,Cleveland Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510330,Cooper Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510332,Corinth-Holders Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510333,Corinth Holders High,Johnston County Schools,State Of North Carolina,H,1122.0,1080.0,1074.0,1044.0,0.449,0.311,0.44,0.0,,,0.09,0.07,0.16,0.73,0.57,0.51,,,,,0.95,0.95
2017,510334,Dixon Road Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510336,East Clayton Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510340,Four Oaks Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510342,Four Oaks Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510343,Micro Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510344,North Johnston Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510356,Glendale-Kenly Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510357,Johnston Co Middle College,Johnston County Schools,State Of North Carolina,H,1148.0,1080.0,1074.0,1044.0,0.405,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510358,McGee's Crossroads Elem,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510359,McGee's Crossroads Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510360,Meadow School,Johnston County Schools,State Of North Carolina,I,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510364,Archer Lodge Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510367,Johnston Co Early College Academy,Johnston County Schools,State Of North Carolina,H,1123.0,1080.0,1074.0,1044.0,0.215,0.311,0.44,0.0,,,0.06,0.07,0.16,0.46,0.57,0.51,,,,,0.95,0.95
2017,510368,North Johnston High,Johnston County Schools,State Of North Carolina,H,1048.0,1080.0,1074.0,1044.0,0.269,0.311,0.44,0.0,,,,0.07,0.16,0.5,0.57,0.51,,,,,0.95,0.95
2017,510372,Pine Level Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510373,Powhatan Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510374,Princeton Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510376,Princeton High,Johnston County Schools,State Of North Carolina,T,1058.0,1080.0,1074.0,1044.0,0.348,0.311,0.44,0.0,,,,0.07,0.16,0.08,0.57,0.51,,,,,0.95,0.95
2017,510377,River Dell Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510378,Riverwood Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510379,Riverwood Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510380,South Campus Community High,Johnston County Schools,State Of North Carolina,H,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510381,South Campus Community Middle,Johnston County Schools,State Of North Carolina,M,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
2017,510388,Selma Elementary,Johnston County Schools,State Of North Carolina,E,,1080.0,1074.0,1044.0,,0.311,0.44,0.0,,,,0.07,0.16,,0.57,0.51,,,,,0.95,0.95
