year,unit_code,category_cd,School_Name,Lea_Name,State_Name,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses
2017,100326,H,North Brunswick High,Brunswick County Schools,State Of North Carolina,1.0,0.066046511627907,0.712558139534884,0.0251162790697674,1.0,0.0952499378264113,0.685152947028102,0.0922656055707535,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,100334,H,South Brunswick High,Brunswick County Schools,State Of North Carolina,1.0,0.13947128532361,0.740200546946217,0.02461257976299,1.0,0.0952499378264113,0.685152947028102,0.0922656055707535,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,100348,H,West Brunswick High,Brunswick County Schools,State Of North Carolina,1.0,0.116568914956012,0.723607038123167,0.0461876832844575,1.0,0.0952499378264113,0.685152947028102,0.0922656055707535,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,100LEA,,,Brunswick County Schools,State Of North Carolina,,,,,1.0,0.0952499378264113,0.685152947028102,0.0922656055707535,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110303,H,Community High School,Buncombe County Schools,State Of North Carolina,1.0,0.0268456375838926,0.449664429530201,,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110304,H,Reynolds High,Buncombe County Schools,State Of North Carolina,0.982608695652174,0.2,0.686166007905138,0.075098814229249,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110322,H,Early College,Buncombe County Schools,State Of North Carolina,1.0,,0.278388278388278,1.0,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110323,H,Middle College,Buncombe County Schools,State Of North Carolina,0.982456140350877,,0.0175438596491228,0.56140350877193,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110336,H,Owen High,Buncombe County Schools,State Of North Carolina,1.0,0.166230366492147,0.680628272251309,0.0824607329842932,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110340,H,Erwin High,Buncombe County Schools,State Of North Carolina,0.971675845790716,0.121951219512195,0.73249409913454,0.0715971675845791,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110352,H,Enka High,Buncombe County Schools,State Of North Carolina,0.990825688073395,0.118348623853211,0.767889908256881,,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110380,H,North Buncombe High,Buncombe County Schools,State Of North Carolina,0.976808905380334,0.206864564007421,0.702226345083488,0.0649350649350649,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110416,H,Roberson High,Buncombe County Schools,State Of North Carolina,1.0,0.247474747474747,0.601641414141414,0.0814393939393939,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110500,H,Nesbitt Discovery Academy,Buncombe County Schools,State Of North Carolina,0.996598639455782,,0.989795918367347,0.326530612244898,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,110LEA,,,Buncombe County Schools,State Of North Carolina,,,,,0.994888178913738,0.163961661341853,0.677444089456869,0.108498402555911,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,111302,H,Asheville High,Asheville City Schools,State Of North Carolina,1.0,0.329205366357069,0.847265221878225,0.180598555211558,1.0,0.367781155015198,0.623860182370821,0.132978723404255,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,111700,H,School of Inquiry and Life Sciences,Asheville City Schools,State Of North Carolina,0.988472622478386,0.475504322766571,,,1.0,0.367781155015198,0.623860182370821,0.132978723404255,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,111LEA,,,Asheville City Schools,State Of North Carolina,,,,,1.0,0.367781155015198,0.623860182370821,0.132978723404255,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,11C000,A,Invest Collegiate - Imagine,Charter and Non-District Affiliated Schools,State Of North Carolina,1.0,,,,,,,,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,11D000,T,The Franklin School of Innovation,Charter and Non-District Affiliated Schools,State Of North Carolina,0.970588235294118,0.0823529411764706,0.223529411764706,0.0470588235294118,,,,,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120308,T,Hallyburton Academy,Burke County Schools,State Of North Carolina,0.763440860215054,,0.720430107526882,,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120310,H,Burke Middle College,Burke County Schools,State Of North Carolina,0.992,,,0.992,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120314,H,East Burke High,Burke County Schools,State Of North Carolina,0.854211663066955,0.109071274298056,0.710583153347732,0.00215982721382289,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120318,H,Freedom High,Burke County Schools,State Of North Carolina,0.858657243816254,0.185512367491166,0.71113074204947,0.0671378091872792,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120346,H,Jimmy C Draughn High School,Burke County Schools,State Of North Carolina,0.75186846038864,0.0941704035874439,0.710014947683109,0.00597907324364723,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120352,A,North Liberty,Burke County Schools,State Of North Carolina,0.95,,,,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120370,H,Robert L. Patton High School,Burke County Schools,State Of North Carolina,0.812765957446808,0.240425531914894,0.729787234042553,,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,120LEA,,,Burke County Schools,State Of North Carolina,,,,,0.831337579617834,0.152866242038217,0.685605095541401,0.052484076433121,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130307,H,Cox Mill High School,Cabarrus County Schools,State Of North Carolina,0.996420047732697,0.266109785202864,0.719570405727924,0.0566825775656325,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130310,H,Central Cabarrus High,Cabarrus County Schools,State Of North Carolina,1.0,0.199281867145422,0.766606822262119,0.0245362058647516,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130314,H,Concord High,Cabarrus County Schools,State Of North Carolina,1.0,0.183346677341873,0.709367493995196,0.0120096076861489,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130316,H,Jay M Robinson High,Cabarrus County Schools,State Of North Carolina,1.0,0.182167563412759,0.65564950038432,0.00922367409684858,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130317,T,Cabarrus Co Opportunity School,Cabarrus County Schools,State Of North Carolina,1.0,,0.785714285714286,0.0178571428571429,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130324,H,Mount Pleasant High,Cabarrus County Schools,State Of North Carolina,0.981395348837209,0.113953488372093,0.674418604651163,0.0476744186046512,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130326,H,Northwest Cabarrus High,Cabarrus County Schools,State Of North Carolina,0.98687448728466,0.183757178014766,0.702214930270714,0.029532403609516,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130332,H,Hickory Ridge High,Cabarrus County Schools,State Of North Carolina,0.995840760546643,0.272133095662507,0.642305407011289,0.0344622697563874,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130333,T,"Performance Learning Center, Concord",Cabarrus County Schools,State Of North Carolina,1.0,0.0333333333333333,0.591666666666667,,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130349,H,Cabarrus Early College of Technology,Cabarrus County Schools,State Of North Carolina,1.0,,,1.0,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130350,H,Cabarrus-Kannapolis Early Coll,Cabarrus County Schools,State Of North Carolina,1.0,,0.11864406779661,1.0,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,130LEA,,,Cabarrus County Schools,State Of North Carolina,,,,,1.0,0.200236849896378,0.6795618276917,0.0591137866377183,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,132304,H,A L Brown High,Kannapolis City Schools,State Of North Carolina,0.99737876802097,0.100917431192661,0.747051114023591,0.0327653997378768,0.99737876802097,0.100917431192661,0.747051114023591,0.0327653997378768,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,132LEA,,,Kannapolis City Schools,State Of North Carolina,,,,,0.99737876802097,0.100917431192661,0.747051114023591,0.0327653997378768,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,13A000,A,Carolina International School,Charter and Non-District Affiliated Schools,State Of North Carolina,1.0,0.0344827586206897,0.028735632183908,0.0862068965517241,,,,,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,13B000,A,Cabarrus Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,0.485714285714286,,0.0952380952380952,,,,,,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140305,H,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,State Of North Carolina,1.0,0.0711297071129707,0.928870292887029,0.99581589958159,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140306,T,Gateway School,Caldwell County Schools,State Of North Carolina,1.0,,0.666666666666667,,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140309,H,Caldwell Early College,Caldwell County Schools,State Of North Carolina,1.0,,0.153452685421995,1.0,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140348,H,Hibriten High,Caldwell County Schools,State Of North Carolina,1.0,0.11495673671199,0.681087762669963,0.0568603213844252,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140386,H,South Caldwell High,Caldwell County Schools,State Of North Carolina,0.989905787348587,0.150067294751009,0.693135935397039,0.072678331090175,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140390,H,West Caldwell High,Caldwell County Schools,State Of North Carolina,1.0,0.0710128055878929,0.679860302677532,0.0605355064027939,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,140LEA,,,Caldwell County Schools,State Of North Carolina,,,,,1.0,0.103303618248558,0.646827477713686,0.219192448872575,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,150304,H,Camden County High,Camden County Schools,State Of North Carolina,1.0,0.0709382151029748,0.832951945080092,0.109839816933638,1.0,0.0521885521885522,0.781144781144781,0.30976430976431,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,150350,H,Camden Early College High,Camden County Schools,State Of North Carolina,1.0,,0.636942675159236,0.866242038216561,1.0,0.0521885521885522,0.781144781144781,0.30976430976431,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,150LEA,,,Camden County Schools,State Of North Carolina,,,,,1.0,0.0521885521885522,0.781144781144781,0.30976430976431,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,160309,A,Bridges School,Carteret County Public Schools,State Of North Carolina,1.0,,,,1.0,0.126984126984127,0.735449735449735,0.0910808767951625,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,160313,H,East Carteret High,Carteret County Public Schools,State Of North Carolina,1.0,0.0876565295169946,0.76386404293381,0.0715563506261181,1.0,0.126984126984127,0.735449735449735,0.0910808767951625,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,160314,H,Croatan High,Carteret County Public Schools,State Of North Carolina,1.0,0.18213058419244,0.770904925544101,0.0721649484536082,1.0,0.126984126984127,0.735449735449735,0.0910808767951625,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,160344,H,West Carteret High,Carteret County Public Schools,State Of North Carolina,1.0,0.106312292358804,0.70265780730897,0.114617940199336,1.0,0.126984126984127,0.735449735449735,0.0910808767951625,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,160LEA,,,Carteret County Public Schools,State Of North Carolina,,,,,1.0,0.126984126984127,0.735449735449735,0.0910808767951625,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,170316,H,Bartlett Yancey High,Caswell County Schools,State Of North Carolina,0.880541871921182,0.102216748768473,0.866995073891626,0.112068965517241,0.880541871921182,0.102216748768473,0.866995073891626,0.112068965517241,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,170LEA,,,Caswell County Schools,State Of North Carolina,,,,,0.880541871921182,0.102216748768473,0.866995073891626,0.112068965517241,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180308,H,Bandys High,Catawba County Schools,State Of North Carolina,1.0,0.108170310701956,0.784810126582278,0.0817031070195627,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180320,H,Bunker Hill High,Catawba County Schools,State Of North Carolina,1.0,0.100966702470462,0.79484425349087,0.0698174006444683,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180323,A,Catawba Rosenwald Education Center,Catawba County Schools,State Of North Carolina,0.91304347826087,,0.217391304347826,,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180325,H,Challenger Early College High,Catawba County Schools,State Of North Carolina,1.0,,0.0989847715736041,1.0,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180340,H,Fred T Foard High,Catawba County Schools,State Of North Carolina,1.0,0.143147208121827,0.752284263959391,0.0923857868020305,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180348,H,Maiden High,Catawba County Schools,State Of North Carolina,1.0,0.147522522522523,0.797297297297297,0.0957207207207207,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180376,H,Saint Stephens High,Catawba County Schools,State Of North Carolina,1.0,0.136400322841001,0.7409200968523,0.0645682001614205,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,180LEA,,,Catawba County Schools,State Of North Carolina,,,,,1.0,0.117526158445441,0.71711509715994,0.147047832585949,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,181318,T,Hickory Career Arts Magnet High School,Hickory City Schools,State Of North Carolina,1.0,,0.980645161290323,0.193548387096774,1.0,0.189099917423617,0.652353426919901,0.0751445086705202,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,181322,H,Hickory High,Hickory City Schools,State Of North Carolina,1.0,0.216856060606061,0.604166666666667,0.0577651515151515,1.0,0.189099917423617,0.652353426919901,0.0751445086705202,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,181LEA,,,Hickory City Schools,State Of North Carolina,,,,,1.0,0.189099917423617,0.652353426919901,0.0751445086705202,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
2017,182316,H,Newton-Conover High,Newton Conover City Schools,State Of North Carolina,1.0,0.137022397891963,0.826086956521739,0.0619235836627141,1.0,0.202620967741935,0.67741935483871,0.0967741935483871,1.0,0.176720754444695,0.663136857894403,0.0894536485744835
