year,unit_code,Concentrator,Counts,School_Name,Lea_Name,State_Name
2017,500340,AGNR,44,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,ARCH,35,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,HLTH,146,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,HOSP,24,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,HUMA,5,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,INFO,1,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,LAW,1,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,MANU,8,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,MRKT,1,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,500340,STEM,19,Smoky Mountain High,Jackson County Schools,State Of North Carolina
2017,510324,AAVC,37,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,AGNR,64,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,ARCH,47,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,BMA,53,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,FINA,17,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,HLTH,106,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,HOSP,13,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,INFO,28,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,LAW,2,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,MANU,34,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,MRKT,48,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,STEM,19,Clayton High,Johnston County Schools,State Of North Carolina
2017,510324,TRAN,6,Clayton High,Johnston County Schools,State Of North Carolina
2017,510327,AAVC,47,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,AGNR,60,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,BMA,41,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,FINA,13,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,HLTH,44,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,HOSP,6,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,HUMA,16,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,INFO,28,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,LAW,2,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,MRKT,30,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,STEM,28,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510327,TRAN,1,Cleveland High,Johnston County Schools,State Of North Carolina
2017,510333,AAVC,31,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,AGNR,116,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,ARCH,20,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,BMA,40,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,HLTH,61,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,HOSP,46,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,HUMA,17,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,INFO,28,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,LAW,2,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,MANU,7,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,MRKT,16,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510333,TRAN,32,Corinth Holders High,Johnston County Schools,State Of North Carolina
2017,510357,AGNR,7,Johnston Co Middle College,Johnston County Schools,State Of North Carolina
2017,510357,BMA,2,Johnston Co Middle College,Johnston County Schools,State Of North Carolina
2017,510357,INFO,1,Johnston Co Middle College,Johnston County Schools,State Of North Carolina
2017,510357,LAW,1,Johnston Co Middle College,Johnston County Schools,State Of North Carolina
2017,510364,AGNR,1,Archer Lodge Middle,Johnston County Schools,State Of North Carolina
2017,510367,INFO,1,Johnston Co Early College Academy,Johnston County Schools,State Of North Carolina
2017,510368,AGNR,85,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,ARCH,3,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,BMA,20,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,HLTH,27,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,HOSP,7,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,HUMA,15,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,LAW,4,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,MANU,35,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,MRKT,25,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510368,TRAN,18,North Johnston High,Johnston County Schools,State Of North Carolina
2017,510376,AAVC,3,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,AGNR,83,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,BMA,34,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,FINA,3,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,HLTH,23,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,HOSP,33,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,HUMA,1,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,INFO,32,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,MANU,3,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,STEM,1,Princeton High,Johnston County Schools,State Of North Carolina
2017,510376,TRAN,15,Princeton High,Johnston County Schools,State Of North Carolina
2017,510380,STEM,1,South Campus Community High,Johnston County Schools,State Of North Carolina
2017,510399,AAVC,9,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,AGNR,6,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,ARCH,1,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,BMA,18,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,FINA,19,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,HLTH,4,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,HOSP,24,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,INFO,7,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,LAW,4,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,MRKT,4,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,STEM,10,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510399,TRAN,8,Smithfield-Selma High,Johnston County Schools,State Of North Carolina
2017,510402,AAVC,2,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,AGNR,100,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,ARCH,6,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,BMA,4,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,HLTH,71,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,HOSP,14,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,INFO,7,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,LAW,17,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,MANU,10,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510402,TRAN,5,South Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,AAVC,29,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,AGNR,74,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,ARCH,71,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,BMA,40,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,FINA,5,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,HLTH,36,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,HOSP,47,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,HUMA,2,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,INFO,45,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,LAW,2,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,MRKT,28,West Johnston High,Johnston County Schools,State Of North Carolina
2017,510406,TRAN,17,West Johnston High,Johnston County Schools,State Of North Carolina
2017,520320,AGNR,39,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,ARCH,18,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,BMA,11,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,HLTH,5,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,HOSP,9,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,LAW,1,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,MANU,5,Jones Senior High,Jones County Schools,State Of North Carolina
2017,520320,TRAN,9,Jones Senior High,Jones County Schools,State Of North Carolina
2017,530306,AGNR,3,Bragg Street Academy,Lee County Schools,State Of North Carolina
2017,530306,HOSP,3,Bragg Street Academy,Lee County Schools,State Of North Carolina
2017,530335,ARCH,2,Lee Early College,Lee County Schools,State Of North Carolina
2017,530335,MANU,3,Lee Early College,Lee County Schools,State Of North Carolina
2017,530336,AAVC,63,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,AGNR,30,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,ARCH,54,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,BMA,66,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,FINA,22,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,HLTH,28,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,HOSP,75,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,HUMA,20,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,INFO,86,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,LAW,18,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,MANU,54,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,MRKT,34,Lee County High,Lee County Schools,State Of North Carolina
2017,530336,TRAN,25,Lee County High,Lee County Schools,State Of North Carolina
2017,530343,AAVC,3,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,AGNR,19,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,ARCH,27,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,BMA,4,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,HLTH,5,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,HOSP,80,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,HUMA,1,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,INFO,4,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,LAW,1,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,MANU,3,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,530343,STEM,6,Southern Lee High School,Lee County Schools,State Of North Carolina
2017,540315,AAVC,21,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,AGNR,63,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,ARCH,7,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,FINA,1,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,HLTH,13,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,HOSP,56,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,INFO,17,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,MANU,14,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540315,STEM,3,Kinston High,Lenoir County Public Schools,State Of North Carolina
2017,540317,ARCH,2,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina
2017,540317,HOSP,1,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina
2017,540317,INFO,3,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina
2017,540317,TRAN,2,Lenoir County Early College High,Lenoir County Public Schools,State Of North Carolina
2017,540318,HOSP,1,Lenoir County Learning Academy,Lenoir County Public Schools,State Of North Carolina
2017,540318,INFO,1,Lenoir County Learning Academy,Lenoir County Public Schools,State Of North Carolina
2017,540324,AAVC,21,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,AGNR,73,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,ARCH,19,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,BMA,23,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,HLTH,29,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,HOSP,49,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,INFO,9,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,MANU,21,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,MRKT,19,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,STEM,2,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540324,TRAN,29,North Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,AAVC,34,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,AGNR,121,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,ARCH,57,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,BMA,9,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,FINA,10,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,HLTH,25,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,HOSP,58,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,MANU,38,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,STEM,28,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,540336,TRAN,18,South Lenoir High,Lenoir County Public Schools,State Of North Carolina
2017,550320,AGNR,19,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,ARCH,3,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,BMA,8,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,HLTH,20,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,HOSP,5,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,HUMA,8,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,INFO,13,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,LAW,3,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,MANU,2,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,MRKT,2,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,STEM,1,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550320,TRAN,9,East Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550332,AAVC,8,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,AGNR,21,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,ARCH,6,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,BMA,4,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,HLTH,40,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,HOSP,24,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,HUMA,2,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,INFO,5,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,LAW,1,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550332,TRAN,4,Lincolnton High,Lincoln County Schools,State Of North Carolina
2017,550344,AAVC,14,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,AGNR,14,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,ARCH,11,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,BMA,24,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,HLTH,41,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,HOSP,18,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,HUMA,3,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,INFO,19,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,LAW,4,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,MANU,5,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,MRKT,6,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,STEM,6,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550344,TRAN,6,North Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,AAVC,5,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,AGNR,33,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,ARCH,6,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,BMA,7,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,HLTH,18,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,HOSP,13,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,HUMA,1,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,INFO,6,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,LAW,2,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,MANU,2,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,MRKT,4,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,STEM,10,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,550368,TRAN,9,West Lincoln High,Lincoln County Schools,State Of North Carolina
2017,55A000,BMA,1,Lincoln Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,560320,AAVC,1,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,AGNR,23,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,ARCH,16,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,HLTH,19,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,HOSP,3,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,HUMA,3,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,INFO,2,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,LAW,1,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,MANU,15,Franklin High,Macon County Schools,State Of North Carolina
2017,560320,TRAN,8,Franklin High,Macon County Schools,State Of North Carolina
2017,560324,AAVC,2,Highlands School,Macon County Schools,State Of North Carolina
2017,560324,AGNR,2,Highlands School,Macon County Schools,State Of North Carolina
2017,560324,ARCH,2,Highlands School,Macon County Schools,State Of North Carolina
2017,560324,HLTH,2,Highlands School,Macon County Schools,State Of North Carolina
2017,560324,HOSP,6,Highlands School,Macon County Schools,State Of North Carolina
2017,560332,ARCH,4,Nantahala School,Macon County Schools,State Of North Carolina
2017,560332,BMA,2,Nantahala School,Macon County Schools,State Of North Carolina
2017,560332,MANU,3,Nantahala School,Macon County Schools,State Of North Carolina
2017,560350,AGNR,1,"Union Academy, Franklin",Macon County Schools,State Of North Carolina
2017,560350,HOSP,1,"Union Academy, Franklin",Macon County Schools,State Of North Carolina
2017,570317,AGNR,2,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570317,BMA,2,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570317,HOSP,2,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570317,INFO,1,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570317,MANU,2,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570317,STEM,1,Madison Early College High,Madison County Schools,State Of North Carolina
2017,570318,AGNR,35,Madison High,Madison County Schools,State Of North Carolina
2017,570318,ARCH,42,Madison High,Madison County Schools,State Of North Carolina
2017,570318,BMA,8,Madison High,Madison County Schools,State Of North Carolina
2017,570318,HLTH,28,Madison High,Madison County Schools,State Of North Carolina
2017,570318,HOSP,3,Madison High,Madison County Schools,State Of North Carolina
2017,570318,HUMA,6,Madison High,Madison County Schools,State Of North Carolina
2017,570318,INFO,2,Madison High,Madison County Schools,State Of North Carolina
2017,570318,MANU,32,Madison High,Madison County Schools,State Of North Carolina
2017,570318,MRKT,9,Madison High,Madison County Schools,State Of North Carolina
2017,570318,STEM,10,Madison High,Madison County Schools,State Of North Carolina
2017,570318,TRAN,2,Madison High,Madison County Schools,State Of North Carolina
2017,580344,AGNR,226,South Creek High,Martin County Schools,State Of North Carolina
2017,580344,BMA,9,South Creek High,Martin County Schools,State Of North Carolina
2017,580344,HLTH,6,South Creek High,Martin County Schools,State Of North Carolina
2017,580344,HOSP,210,South Creek High,Martin County Schools,State Of North Carolina
2017,580344,INFO,76,South Creek High,Martin County Schools,State Of North Carolina
2017,580368,AGNR,596,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580368,BMA,4,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580368,FINA,59,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580368,HLTH,144,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580368,HOSP,442,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,580368,INFO,2,"Riverside High, Williamston",Martin County Schools,State Of North Carolina
2017,58B000,ARCH,1,Bear Grass Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,58B000,BMA,1,Bear Grass Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,58B000,HLTH,3,Bear Grass Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,590328,AAVC,5,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590328,ARCH,2,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590328,INFO,2,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590328,MANU,2,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590328,TRAN,2,McDowell Early College,McDowell County Schools,State Of North Carolina
2017,590330,AAVC,36,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,AGNR,16,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,ARCH,44,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,BMA,4,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,FINA,1,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,HLTH,59,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,HOSP,37,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,HUMA,26,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,INFO,12,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,LAW,43,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,MANU,59,McDowell High,McDowell County Schools,State Of North Carolina
2017,590330,TRAN,10,McDowell High,McDowell County Schools,State Of North Carolina
2017,590393,ARCH,1,McDowell,McDowell County Schools,State Of North Carolina
2017,590393,FINA,2,McDowell,McDowell County Schools,State Of North Carolina
2017,590393,HOSP,10,McDowell,McDowell County Schools,State Of North Carolina
2017,590393,MANU,3,McDowell,McDowell County Schools,State Of North Carolina
2017,600000,INFO,1,,,
2017,600302,AAVC,6,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,ARCH,70,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,BMA,186,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,HLTH,24,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,HOSP,244,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,INFO,5,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,MRKT,200,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600302,STEM,136,Ardrey Kell High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,AAVC,12,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,ARCH,16,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,BMA,37,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,FINA,14,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,HOSP,82,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,INFO,17,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,MANU,8,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,MRKT,17,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,STEM,56,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600312,TRAN,8,William Amos Hough High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,AAVC,2,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,ARCH,2,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,HLTH,1,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,HUMA,1,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,INFO,2,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,MANU,2,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600334,STEM,1,Cato Middle College High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600341,BMA,5,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600341,INFO,2,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,AAVC,50,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,ARCH,10,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,BMA,39,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,FINA,3,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,HOSP,20,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,INFO,14,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,MANU,36,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,MRKT,44,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,STEM,8,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600361,TRAN,13,Butler High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600364,STEM,536,Military and Global Leadership Academy,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,BMA,2,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,HLTH,61,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,HOSP,57,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,INFO,10,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,STEM,64,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600377,TRAN,1,East Mecklenburg High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600386,HLTH,18,Hawthorne High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600397,AAVC,58,Garinger High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600397,BMA,28,Garinger High,Charlotte-Mecklenburg Schools,State Of North Carolina
2017,600397,HLTH,8,Garinger High,Charlotte-Mecklenburg Schools,State Of North Carolina
