vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(980)343-5511,2017,600414,125 W Craighead Rd,Charlotte,NC,28206.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/highlandrenaissanceES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Highland Renaissance Academy,State Of North Carolina,,496.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5988,2017,600415,11530 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/hopewellHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,Y,,,,,Charlotte-Mecklenburg Schools,Hopewell High,State Of North Carolina,,1624.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6110,2017,600416,6700 Beatties Ford Rd,Charlotte,NC,28216.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/hornetsnestES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Hornets Nest Elementary,State Of North Carolina,F,635.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0370,2017,600418,4911 Hucks Rd,Charlotte,NC,28269.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/croftES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Croft Community Elementary,State Of North Carolina,,578.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3835,2017,600420,200 Gilead Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/huntersvilleES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Huntersville Elementary,State Of North Carolina,,817.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3625,2017,600422,2520 Huntingtowne Farms Ln,Charlotte,NC,28210.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/huntingtownefarmsES,PK-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Huntingtowne Farms Elementary,State Of North Carolina,F,793.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6411,2017,600424,7101 Idlewild Rd,Charlotte,NC,28212.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/idlewildES,PK-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Idlewild Elementary,State Of North Carolina,,994.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6900,2017,600426,1967 Patriot Dr,Charlotte,NC,28227.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/independenceHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Independence High,State Of North Carolina,,2397.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5382,2017,600428,6301 University Pointe Blvd,Charlotte,NC,28262.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/jamesmartinMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,James Martin Middle,State Of North Carolina,,1042.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5775,2017,600429,7810 Neal Rd,Charlotte,NC,28262.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/johnmmoreheadES,K-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Morehead STEM Academy,State Of North Carolina,,1056.0,753.0,455.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6944,2017,600431,5925 Ballantyne Commons Pkwy,Charlotte,NC,28277.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/jaymrobinsonMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Jay M Robinson Middle,State Of North Carolina,,1146.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5671,2017,600432,8330 Grier Rd,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/josephwgrierES/,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Joseph W Grier Academy,State Of North Carolina,,800.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1071,2017,600433,9611 Westmoreland Rd,Cornelius,NC,28031.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/jvwashamES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,J.V. Washam Elementary,State Of North Carolina,,1029.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5540,2017,600434,4000 Gallant Ln,Charlotte,NC,28273.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/kennedyMS,6-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Kennedy Middle,State Of North Carolina,,913.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-9442,2017,600435,9213 Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/trilliumspringsmontessoriES/Pages/Default.aspx,PK-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Trillium Springs Montessori,State Of North Carolina,,127.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3680,2017,600436,13620 Erwin Rd,Charlotte,NC,28273.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/lakewylieES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Lake Wylie Elementary,State Of North Carolina,,681.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0413,2017,600437,15425 Scholastic Dr,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/ballantyneES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Ballantyne Elementary,State Of North Carolina,,868.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6733,2017,600438,6400 Prett Ct,Charlotte,NC,28270.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/lansdowneES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Lansdowne Elementary,State Of North Carolina,,568.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5231,2017,600439,8701 Moores Chapel Rd,Charlotte,NC,28214.0,P,0.0,0.0,,T,http://schools.cms.k12.nc.us/turningpointAE,5-12,"Alternative Education, Traditional Calendar",A,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Alternative Education,Traditional Calendar,Y,,Y,,Y,,Charlotte-Mecklenburg Schools,"Turning Point Academy, Charlotte",State Of North Carolina,P,232.0,689.0,278.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3640,2017,600440,7300 Lebanon Rd,Charlotte,NC,28227.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/lebanonroadES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Lebanon Road Elementary,State Of North Carolina,,768.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5770,2017,600442,12202 Hambright Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/blytheES,PK-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Blythe Elementary,State Of North Carolina,,1092.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-9437,2017,600443,2728 Campus Ridge Rd,Matthews,NC,28105.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/levineHS/Pages/Default.aspx,11-13,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Levine Middle College High,State Of North Carolina,,240.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6095,2017,600444,9213-A Beatties Ford Rd,Huntersville,NC,28078.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/longcreekES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Long Creek Elementary,State Of North Carolina,,469.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-1341,2017,600445,3825 Johnston Oehler Rd,Charlotte,NC,28269.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/mallardcreekHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,Y,,,,Charlotte-Mecklenburg Schools,Mallard Creek High,State Of North Carolina,,2484.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3980,2017,600446,9801 Mallard Creek Rd,Charlotte,NC,28262.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/mallardcreekES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Mallard Creek Elementary,State Of North Carolina,,662.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3940,2017,600447,200 McDowell Ave,Matthews,NC,28105.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/matthewsES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Matthews Elementary,State Of North Carolina,,924.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0698,2017,600448,500 Bilmark Ave,Charlotte,NC,28213.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/martinlutherkingjrMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Martin Luther King Jr Middle,State Of North Carolina,,966.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3750,2017,600449,9100 Carswell Ln,Charlotte,NC,28277.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/mcalpineES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,McAlpine Elementary,State Of North Carolina,,482.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6425,2017,600450,1925 Rama Rd,Charlotte,NC,28212.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/mcclintockMS,6-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,McClintock Middle,State Of North Carolina,,1033.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3970,2017,600451,4101 McKee Rd,Charlotte,NC,28270.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/mckeeroadES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,McKee Road Elementary,State Of North Carolina,,521.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6422,2017,600453,3508 Draper Ave,Charlotte,NC,28205.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/merryoaksES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Merry Oaks International Academy,State Of North Carolina,,658.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5450,2017,600454,405 S. Davidson St,Charlotte,NC,28202.0,P,0.0,0.0,,A,http://schools.cms.k12.nc.us/metroEC,PK-13,"Special Education, Traditional Calendar",S,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Special Education,Traditional Calendar,Y,,,,Y,,Charlotte-Mecklenburg Schools,Metro School,State Of North Carolina,,225.0,330.0,565.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5439,2017,600455,11501 Idewild Rd,Matthews,NC,28105.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/minthillMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Mint Hill Middle,State Of North Carolina,,1201.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)344-0409,2017,600457,10505 Clear Creek Commerce Dr,Mint Hill,NC,28227.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/rockyriverHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,Y,,,,Charlotte-Mecklenburg Schools,Rocky River High,State Of North Carolina,,1561.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3635,2017,600459,5801 Farmbrook Dr,Charlotte,NC,28210.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/montclaireES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Montclaire Elementary,State Of North Carolina,,437.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5415,2017,600461,1900 Newcastle St,Charlotte,NC,28216.0,P,0.0,0.0,,A,http://schools.cms.k12.nc.us/lincolnheightsacademyEC,K-13,"Special Education, Traditional Calendar",S,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Special Education,Traditional Calendar,Y,Y,Y,,Y,,Charlotte-Mecklenburg Schools,Lincoln Heights Academy,State Of North Carolina,P,88.0,330.0,565.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6948,2017,600462,7905 Pleasant Grove Rd,Charlotte,NC,28216.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/mountainislandlakeacademyES/Pages/Default.aspx,PK-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Mountain Island Lake Academy,State Of North Carolina,,911.0,753.0,455.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)344-1020,2017,600463,1015 Mt Holly-Huntersville Rd,Charlotte,NC,28214.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/riveroaksES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,River Oaks Academy,State Of North Carolina,,582.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5522,2017,600464,2132 Radcliffe Ave,Charlotte,NC,28207.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/myersparkES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Myers Park Traditional,State Of North Carolina,,689.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5800,2017,600466,2400 Colony Rd,Charlotte,NC,28209.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/myersparkHS,9-12,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,,Y,Y,,,,Charlotte-Mecklenburg Schools,Myers Park High,State Of North Carolina,,2930.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5268,2017,600468,7910 Neal Rd,Charlotte,NC,28262.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/nathanielalexanderES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Nathaniel Alexander Elementary,State Of North Carolina,F,819.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5838,2017,600471,7050 Nations Ford Rd,Charlotte,NC,28217.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/nationsfordES,PK-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Nations Ford Elementary,State Of North Carolina,,791.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6820,2017,600474,"325 Rocky River Road, West",Charlotte,NC,28213.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/newellES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Newell Elementary,State Of North Carolina,,858.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6477,2017,600478,7400 Harrisburg Rd,Charlotte,NC,28215.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/jhgunnES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,J H Gunn Elementary,State Of North Carolina,F,754.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6920,2017,600479,5960 Brickstone Dr,Charlotte,NC,28227.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/northeastMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Northeast Middle,State Of North Carolina,,643.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-3840,2017,600480,11201 Old Statesville Rd,Huntersville,NC,28078.0,P,0.0,0.0,,H,http://schools.cms.k12.nc.us/northmecklenburgHS,9-12,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,Y,,,,,Charlotte-Mecklenburg Schools,North Mecklenburg High,State Of North Carolina,,2144.0,1379.0,853.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5015,2017,600481,7601 The Plaza,Charlotte,NC,28215.0,P,0.0,0.0,,M,http://schools.cms.k12.nc.us/northridgeMS,6-8,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Northridge Middle,State Of North Carolina,F,698.0,1042.0,629.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-5500,2017,600482,1415 Beatties Ford Rd,Charlotte,NC,28216.0,P,0.0,0.0,,T,http://schools.cms.k12.nc.us/northwestHS,6-12,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,,,,,,,Charlotte-Mecklenburg Schools,Northwest School of the Arts,State Of North Carolina,,1034.0,689.0,278.0,Y,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6482,2017,600484,4511 Monroe Rd,Charlotte,NC,28205.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/oakhurststeamacademyES,K-5,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Oakhurst STEAM Academy,State Of North Carolina,,623.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-6076,2017,600485,1825 Oakdale Rd,Charlotte,NC,28216.0,P,0.0,0.0,,E,http://schools.cms.k12.nc.us/oakdaleES,K-5,"Regular School, Traditional Calendar",R,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Regular School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Oakdale Elementary,State Of North Carolina,,680.0,683.0,490.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
(980)343-0400,2017,600488,1810 Oaklawn Ave,Charlotte,NC,28216.0,P,0.0,0.0,,I,http://schools.cms.k12.nc.us/oaklawnMS,K-8,"Magnet School, Traditional Calendar",M,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf,Magnet School,Traditional Calendar,Y,,,,,,Charlotte-Mecklenburg Schools,Oaklawn Language Academy,State Of North Carolina,,549.0,753.0,455.0,,,http://www.cms.k12.nc.us/mediaroom/documents/state%20web%20site%20letter%20dec%20202014.pdf
