Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
10+ Years,2017,510402,Johnston County Schools,South Johnston High,State Of North Carolina,H,0.506,0.554,0.087,0.546,0.159
10+ Years,2017,510404,Johnston County Schools,South Smithfield Elementary,State Of North Carolina,E,0.39,0.486,0.087,0.511,0.159
10+ Years,2017,510406,Johnston County Schools,West Johnston High,State Of North Carolina,H,0.627,0.554,0.087,0.546,0.159
10+ Years,2017,510408,Johnston County Schools,Wilson's Mills Elementary,State Of North Carolina,E,0.6,0.486,0.087,0.511,0.159
10+ Years,2017,510410,Johnston County Schools,Polenta Elementary,State Of North Carolina,E,0.391,0.486,0.087,0.511,0.159
10+ Years,2017,510412,Johnston County Schools,Clayton Middle,State Of North Carolina,M,0.385,0.431,0.087,0.513,0.159
10+ Years,2017,510414,Johnston County Schools,West View Elementary,State Of North Carolina,E,0.698,0.486,0.087,0.511,0.159
10+ Years,2017,51A000,Charter and Non-District Affiliated Schools,Neuse Charter School,State Of North Carolina,A,,,,0.555,0.159
10+ Years,2017,520304,Jones County Schools,Pollocksville Elementary,State Of North Carolina,E,0.667,0.604,0.0,0.511,0.159
10+ Years,2017,520308,Jones County Schools,Comfort Elementary,State Of North Carolina,E,0.333,0.604,0.0,0.511,0.159
10+ Years,2017,520320,Jones County Schools,Jones Senior High,State Of North Carolina,H,0.593,0.593,0.0,0.546,0.159
10+ Years,2017,520324,Jones County Schools,Jones Middle,State Of North Carolina,M,0.769,0.769,0.0,0.513,0.159
10+ Years,2017,520328,Jones County Schools,Maysville Elementary,State Of North Carolina,E,0.583,0.604,0.0,0.511,0.159
10+ Years,2017,520336,Jones County Schools,Trenton Elementary,State Of North Carolina,E,0.765,0.604,0.0,0.511,0.159
10+ Years,2017,530302,Lee County Schools,BT Bullock Elementary,State Of North Carolina,E,0.271,0.374,0.0,0.511,0.159
10+ Years,2017,530306,Lee County Schools,Bragg Street Academy,State Of North Carolina,T,0.364,0.364,0.0,0.548,0.159
10+ Years,2017,530308,Lee County Schools,Broadway Elementary,State Of North Carolina,E,0.512,0.374,0.0,0.511,0.159
10+ Years,2017,530312,Lee County Schools,Deep River Elementary,State Of North Carolina,E,0.325,0.374,0.0,0.511,0.159
10+ Years,2017,530314,Lee County Schools,East Lee Middle,State Of North Carolina,M,0.256,0.322,0.0,0.513,0.159
10+ Years,2017,530316,Lee County Schools,Floyd L Knight Children Center,State Of North Carolina,A,0.176,0.176,0.0,0.555,0.159
10+ Years,2017,530320,Lee County Schools,Greenwood Elementary,State Of North Carolina,E,0.432,0.374,0.0,0.511,0.159
10+ Years,2017,530335,Lee County Schools,Lee Early College,State Of North Carolina,H,0.083,0.449,0.0,0.546,0.159
10+ Years,2017,530336,Lee County Schools,Lee County High,State Of North Carolina,H,0.481,0.449,0.0,0.546,0.159
10+ Years,2017,530340,Lee County Schools,J Glenn Edwards Elementary,State Of North Carolina,E,0.224,0.374,0.0,0.511,0.159
10+ Years,2017,530341,Lee County Schools,SanLee Middle School,State Of North Carolina,M,0.407,0.322,0.0,0.513,0.159
10+ Years,2017,530343,Lee County Schools,Southern Lee High School,State Of North Carolina,H,0.462,0.449,0.0,0.546,0.159
10+ Years,2017,530346,Lee County Schools,Tramway Elementary,State Of North Carolina,E,0.425,0.374,0.0,0.511,0.159
10+ Years,2017,530354,Lee County Schools,J R Ingram Jr Elementary,State Of North Carolina,E,0.511,0.374,0.0,0.511,0.159
10+ Years,2017,530356,Lee County Schools,West Lee Middle,State Of North Carolina,M,0.283,0.322,0.0,0.513,0.159
10+ Years,2017,530358,Lee County Schools,Warren Williams Elementary Alternative,State Of North Carolina,E,0.182,0.374,0.0,0.511,0.159
10+ Years,2017,540304,Lenoir County Public Schools,Banks Elementary,State Of North Carolina,E,0.514,0.5,0.059,0.511,0.159
10+ Years,2017,540308,Lenoir County Public Schools,Contentnea-Savannah School,State Of North Carolina,I,0.534,0.534,0.059,0.507,0.159
10+ Years,2017,540312,Lenoir County Public Schools,E B Frink Middle,State Of North Carolina,M,0.382,0.471,0.059,0.513,0.159
10+ Years,2017,540315,Lenoir County Public Schools,Kinston High,State Of North Carolina,H,0.422,0.578,0.059,0.546,0.159
10+ Years,2017,540316,Lenoir County Public Schools,La Grange Elementary,State Of North Carolina,E,0.556,0.5,0.059,0.511,0.159
10+ Years,2017,540317,Lenoir County Public Schools,Lenoir County Early College High,State Of North Carolina,H,0.5,0.578,0.059,0.546,0.159
10+ Years,2017,540318,Lenoir County Public Schools,Lenoir County Learning Academy,State Of North Carolina,A,0.375,0.375,0.059,0.555,0.159
10+ Years,2017,540320,Lenoir County Public Schools,Moss Hill Elementary,State Of North Carolina,E,0.581,0.5,0.059,0.511,0.159
10+ Years,2017,540324,Lenoir County Public Schools,North Lenoir High,State Of North Carolina,H,0.604,0.578,0.059,0.546,0.159
10+ Years,2017,540325,Lenoir County Public Schools,"Northeast Elementary, Kinston",State Of North Carolina,E,0.353,0.5,0.059,0.511,0.159
10+ Years,2017,540326,Lenoir County Public Schools,"Northwest Elementary, Kinston",State Of North Carolina,E,0.419,0.5,0.059,0.511,0.159
10+ Years,2017,540328,Lenoir County Public Schools,Pink Hill Elementary,State Of North Carolina,E,0.786,0.5,0.059,0.511,0.159
10+ Years,2017,540330,Lenoir County Public Schools,Rochelle Middle,State Of North Carolina,M,0.429,0.471,0.059,0.513,0.159
10+ Years,2017,540336,Lenoir County Public Schools,South Lenoir High,State Of North Carolina,H,0.717,0.578,0.059,0.546,0.159
10+ Years,2017,540338,Lenoir County Public Schools,Southeast Elementary,State Of North Carolina,E,0.389,0.5,0.059,0.511,0.159
10+ Years,2017,540340,Lenoir County Public Schools,"Southwood Elementary, Kinston",State Of North Carolina,E,0.36,0.5,0.059,0.511,0.159
10+ Years,2017,540344,Lenoir County Public Schools,Woodington Middle,State Of North Carolina,M,0.575,0.471,0.059,0.513,0.159
10+ Years,2017,54A000,Charter and Non-District Affiliated Schools,Children's Village Academy,State Of North Carolina,I,,,,0.507,0.159
10+ Years,2017,550308,Lincoln County Schools,Asbury Academy,State Of North Carolina,T,0.556,0.556,0.087,0.548,0.159
10+ Years,2017,550312,Lincoln County Schools,Battleground Elementary,State Of North Carolina,E,0.25,0.579,0.087,0.511,0.159
10+ Years,2017,550314,Lincoln County Schools,Catawba Springs Elementary,State Of North Carolina,E,0.629,0.579,0.087,0.511,0.159
10+ Years,2017,550316,Lincoln County Schools,GE Massey Elementary,State Of North Carolina,E,0.579,0.579,0.087,0.511,0.159
10+ Years,2017,550320,Lincoln County Schools,East Lincoln High,State Of North Carolina,H,0.563,0.624,0.087,0.546,0.159
10+ Years,2017,550322,Lincoln County Schools,East Lincoln Middle,State Of North Carolina,M,0.632,0.599,0.087,0.513,0.159
10+ Years,2017,550324,Lincoln County Schools,Kiser Intermediate,State Of North Carolina,E,0.522,0.579,0.087,0.511,0.159
10+ Years,2017,550328,Lincoln County Schools,Iron Station Elementary,State Of North Carolina,E,0.5,0.579,0.087,0.511,0.159
10+ Years,2017,550330,Lincoln County Schools,LCST,State Of North Carolina,,0.727,,,,
10+ Years,2017,550332,Lincoln County Schools,Lincolnton High,State Of North Carolina,H,0.63,0.624,0.087,0.546,0.159
10+ Years,2017,550334,Lincoln County Schools,Lincolnton Middle,State Of North Carolina,M,0.439,0.599,0.087,0.513,0.159
10+ Years,2017,550336,Lincoln County Schools,Love Memorial Elementary,State Of North Carolina,E,0.48,0.579,0.087,0.511,0.159
10+ Years,2017,550340,Lincoln County Schools,Childers Elementary,State Of North Carolina,E,0.688,0.579,0.087,0.511,0.159
10+ Years,2017,550342,Lincoln County Schools,North Brook Elementary,State Of North Carolina,E,0.519,0.579,0.087,0.511,0.159
10+ Years,2017,550344,Lincoln County Schools,North Lincoln High,State Of North Carolina,H,0.62,0.624,0.087,0.546,0.159
10+ Years,2017,550348,Lincoln County Schools,Pumpkin Center Primary,State Of North Carolina,E,0.55,0.579,0.087,0.511,0.159
10+ Years,2017,550349,Lincoln County Schools,Pumpkin Center Intermediate,State Of North Carolina,E,0.64,0.579,0.087,0.511,0.159
10+ Years,2017,550350,Lincoln County Schools,North Lincoln Middle,State Of North Carolina,M,0.643,0.599,0.087,0.513,0.159
10+ Years,2017,550356,Lincoln County Schools,Rock Springs Elementary,State Of North Carolina,E,0.677,0.579,0.087,0.511,0.159
10+ Years,2017,550360,Lincoln County Schools,S Ray Lowder Elementary,State Of North Carolina,E,0.467,0.579,0.087,0.511,0.159
10+ Years,2017,550362,Lincoln County Schools,St James Elementary,State Of North Carolina,E,0.676,0.579,0.087,0.511,0.159
10+ Years,2017,550364,Lincoln County Schools,"Union Elementary, Vale",State Of North Carolina,E,0.789,0.579,0.087,0.511,0.159
10+ Years,2017,550368,Lincoln County Schools,West Lincoln High,State Of North Carolina,H,0.68,0.624,0.087,0.546,0.159
10+ Years,2017,550372,Lincoln County Schools,West Lincoln Middle,State Of North Carolina,M,0.683,0.599,0.087,0.513,0.159
10+ Years,2017,55A000,Charter and Non-District Affiliated Schools,Lincoln Charter School,State Of North Carolina,A,,,,0.555,0.159
10+ Years,2017,560304,Macon County Schools,Cartoogechaye Elementary,State Of North Carolina,E,0.6,0.569,0.091,0.511,0.159
10+ Years,2017,560316,Macon County Schools,East Franklin Elementary,State Of North Carolina,E,0.571,0.569,0.091,0.511,0.159
10+ Years,2017,560320,Macon County Schools,Franklin High,State Of North Carolina,H,0.613,0.591,0.091,0.546,0.159
10+ Years,2017,560324,Macon County Schools,Highlands School,State Of North Carolina,A,0.576,0.489,0.091,0.555,0.159
10+ Years,2017,560328,Macon County Schools,Iotla Valley Elementary,State Of North Carolina,E,0.438,0.569,0.091,0.511,0.159
10+ Years,2017,560329,Macon County Schools,Macon Early College High School,State Of North Carolina,H,0.25,0.591,0.091,0.546,0.159
10+ Years,2017,560330,Macon County Schools,Macon Middle School,State Of North Carolina,M,0.39,0.457,0.091,0.513,0.159
10+ Years,2017,560331,Macon County Schools,Mountain View Intermediate,State Of North Carolina,M,0.525,0.457,0.091,0.513,0.159
10+ Years,2017,560332,Macon County Schools,Nantahala School,State Of North Carolina,A,0.286,0.489,0.091,0.555,0.159
10+ Years,2017,560338,Macon County Schools,South Macon Elementary,State Of North Carolina,E,0.658,0.569,0.091,0.511,0.159
10+ Years,2017,560350,Macon County Schools,"Union Academy, Franklin",State Of North Carolina,T,0.444,0.444,0.091,0.548,0.159
10+ Years,2017,570306,Madison County Schools,Brush Creek Elementary,State Of North Carolina,E,0.655,0.689,0.167,0.511,0.159
10+ Years,2017,570312,Madison County Schools,Hot Springs Elementary,State Of North Carolina,E,0.6,0.689,0.167,0.511,0.159
10+ Years,2017,570317,Madison County Schools,Madison Early College High,State Of North Carolina,H,0.7,0.636,0.167,0.546,0.159
10+ Years,2017,570318,Madison County Schools,Madison High,State Of North Carolina,H,0.625,0.636,0.167,0.546,0.159
10+ Years,2017,570319,Madison County Schools,Madison Middle,State Of North Carolina,M,0.489,0.489,0.167,0.513,0.159
10+ Years,2017,570320,Madison County Schools,Mars Hill Elementary,State Of North Carolina,E,0.743,0.689,0.167,0.511,0.159
10+ Years,2017,580308,Martin County Schools,Williamston Primary,State Of North Carolina,E,0.621,0.588,0.1,0.511,0.159
10+ Years,2017,580312,Martin County Schools,E J Hayes Elementary,State Of North Carolina,E,0.522,0.588,0.1,0.511,0.159
10+ Years,2017,580316,Martin County Schools,East End Elementary,State Of North Carolina,E,0.625,0.588,0.1,0.511,0.159
10+ Years,2017,580320,Martin County Schools,Edna Andrews Elementary,State Of North Carolina,E,0.5,0.588,0.1,0.511,0.159
10+ Years,2017,580324,Martin County Schools,Jamesville Elementary,State Of North Carolina,E,0.529,0.588,0.1,0.511,0.159
10+ Years,2017,580344,Martin County Schools,South Creek High,State Of North Carolina,H,0.692,0.625,0.1,0.546,0.159
10+ Years,2017,580350,Martin County Schools,South Creek Middle,State Of North Carolina,M,0.684,0.74,0.1,0.513,0.159
10+ Years,2017,580356,Martin County Schools,Rodgers Elementary,State Of North Carolina,E,0.688,0.588,0.1,0.511,0.159
10+ Years,2017,580368,Martin County Schools,"Riverside High, Williamston",State Of North Carolina,H,0.579,0.625,0.1,0.546,0.159
10+ Years,2017,580372,Martin County Schools,Riverside Middle,State Of North Carolina,M,0.774,0.74,0.1,0.513,0.159
10+ Years,2017,58B000,Charter and Non-District Affiliated Schools,Bear Grass Charter School,State Of North Carolina,T,,,,0.548,0.159
10+ Years,2017,590306,McDowell County Schools,Eastfield Global Magnet,State Of North Carolina,E,0.48,0.548,0.231,0.511,0.159
10+ Years,2017,590310,McDowell County Schools,East McDowell Middle,State Of North Carolina,M,0.571,0.556,0.231,0.513,0.159
10+ Years,2017,590316,McDowell County Schools,"Glenwood Elementary, Marion",State Of North Carolina,E,0.741,0.548,0.231,0.511,0.159
10+ Years,2017,590320,McDowell County Schools,"Marion Elementary, Marion",State Of North Carolina,E,0.481,0.548,0.231,0.511,0.159
10+ Years,2017,590328,McDowell County Schools,McDowell Early College,State Of North Carolina,H,0.75,0.688,0.231,0.546,0.159
10+ Years,2017,590330,McDowell County Schools,McDowell High,State Of North Carolina,H,0.68,0.688,0.231,0.546,0.159
10+ Years,2017,590332,McDowell County Schools,Nebo Elementary,State Of North Carolina,E,0.393,0.548,0.231,0.511,0.159
10+ Years,2017,590336,McDowell County Schools,North Cove Elementary,State Of North Carolina,E,0.5,0.548,0.231,0.511,0.159
10+ Years,2017,590340,McDowell County Schools,Old Fort Elementary,State Of North Carolina,E,0.708,0.548,0.231,0.511,0.159
10+ Years,2017,590344,McDowell County Schools,Pleasant Gardens Elementary,State Of North Carolina,E,0.63,0.548,0.231,0.511,0.159
10+ Years,2017,590352,McDowell County Schools,West Marion Elementary,State Of North Carolina,E,0.471,0.548,0.231,0.511,0.159
10+ Years,2017,590356,McDowell County Schools,West McDowell Middle,State Of North Carolina,M,0.542,0.556,0.231,0.513,0.159
10+ Years,2017,590393,McDowell County Schools,McDowell,State Of North Carolina,T,0.8,0.8,0.231,0.548,0.159
10+ Years,2017,600300,Charlotte-Mecklenburg Schools,Albemarle Road Elementary,State Of North Carolina,E,0.405,0.442,0.153,0.511,0.159
10+ Years,2017,600301,Charlotte-Mecklenburg Schools,Albemarle Road Middle,State Of North Carolina,M,0.292,0.398,0.153,0.513,0.159
10+ Years,2017,600302,Charlotte-Mecklenburg Schools,Ardrey Kell High,State Of North Carolina,H,0.393,0.458,0.153,0.546,0.159
10+ Years,2017,600305,Charlotte-Mecklenburg Schools,J M Alexander Middle,State Of North Carolina,M,0.325,0.398,0.153,0.513,0.159
10+ Years,2017,600308,Charlotte-Mecklenburg Schools,Allenbrook Elementary,State Of North Carolina,E,0.15,0.442,0.153,0.511,0.159
10+ Years,2017,600311,Charlotte-Mecklenburg Schools,Ashley Park PreK-8 School,State Of North Carolina,I,0.167,0.393,0.153,0.507,0.159
10+ Years,2017,600312,Charlotte-Mecklenburg Schools,William Amos Hough High,State Of North Carolina,H,0.531,0.458,0.153,0.546,0.159
10+ Years,2017,600313,Charlotte-Mecklenburg Schools,Bailey Middle,State Of North Carolina,M,0.536,0.398,0.153,0.513,0.159
10+ Years,2017,600314,Charlotte-Mecklenburg Schools,Bain Elementary,State Of North Carolina,E,0.731,0.442,0.153,0.511,0.159
10+ Years,2017,600316,Charlotte-Mecklenburg Schools,Barringer Academic Center,State Of North Carolina,E,0.6,0.442,0.153,0.511,0.159
10+ Years,2017,600317,Charlotte-Mecklenburg Schools,Whitewater Middle,State Of North Carolina,M,0.278,0.398,0.153,0.513,0.159
10+ Years,2017,600318,Charlotte-Mecklenburg Schools,Whitewater Academy,State Of North Carolina,E,0.373,0.442,0.153,0.511,0.159
10+ Years,2017,600319,Charlotte-Mecklenburg Schools,Berryhill School,State Of North Carolina,I,0.294,0.393,0.153,0.507,0.159
10+ Years,2017,600322,Charlotte-Mecklenburg Schools,Beverly Woods Elementary,State Of North Carolina,E,0.604,0.442,0.153,0.511,0.159
10+ Years,2017,600328,Charlotte-Mecklenburg Schools,Barnette Elementary,State Of North Carolina,E,0.6,0.442,0.153,0.511,0.159
10+ Years,2017,600329,Charlotte-Mecklenburg Schools,Briarwood Elementary,State Of North Carolina,E,0.275,0.442,0.153,0.511,0.159
10+ Years,2017,600333,Charlotte-Mecklenburg Schools,Carmel Middle,State Of North Carolina,M,0.422,0.398,0.153,0.513,0.159
10+ Years,2017,600334,Charlotte-Mecklenburg Schools,Cato Middle College High,State Of North Carolina,H,0.833,0.458,0.153,0.546,0.159
10+ Years,2017,600335,Charlotte-Mecklenburg Schools,Billingsville Elementary,State Of North Carolina,E,0.28,0.442,0.153,0.511,0.159
10+ Years,2017,600336,Charlotte-Mecklenburg Schools,Chantilly Montessori,State Of North Carolina,E,0.5,0.442,0.153,0.511,0.159
10+ Years,2017,600338,Charlotte-Mecklenburg Schools,"Clear Creek Elementary, Charlotte",State Of North Carolina,E,0.676,0.442,0.153,0.511,0.159
10+ Years,2017,600341,Charlotte-Mecklenburg Schools,Cochrane Collegiate Academy,State Of North Carolina,T,0.309,0.493,0.153,0.548,0.159
10+ Years,2017,600344,Charlotte-Mecklenburg Schools,Collinswood Language Academy,State Of North Carolina,I,0.431,0.393,0.153,0.507,0.159
10+ Years,2017,600345,Charlotte-Mecklenburg Schools,Community House Middle,State Of North Carolina,M,0.461,0.398,0.153,0.513,0.159
10+ Years,2017,600346,Charlotte-Mecklenburg Schools,Cornelius Elementary,State Of North Carolina,E,0.457,0.442,0.153,0.511,0.159
10+ Years,2017,600349,Charlotte-Mecklenburg Schools,Cotswold Elementary,State Of North Carolina,E,0.412,0.442,0.153,0.511,0.159
10+ Years,2017,600351,Charlotte-Mecklenburg Schools,Coulwood STEM Academy,State Of North Carolina,M,0.419,0.398,0.153,0.513,0.159
10+ Years,2017,600352,Charlotte-Mecklenburg Schools,Crown Point Elementary,State Of North Carolina,E,0.415,0.442,0.153,0.511,0.159
10+ Years,2017,600353,Charlotte-Mecklenburg Schools,Crestdale Middle,State Of North Carolina,M,0.681,0.398,0.153,0.513,0.159
10+ Years,2017,600357,Charlotte-Mecklenburg Schools,Davidson Elementary,State Of North Carolina,E,0.7,0.442,0.153,0.511,0.159
10+ Years,2017,600361,Charlotte-Mecklenburg Schools,Butler High,State Of North Carolina,H,0.681,0.458,0.153,0.546,0.159
10+ Years,2017,600362,Charlotte-Mecklenburg Schools,David Cox Road Elementary,State Of North Carolina,E,0.475,0.442,0.153,0.511,0.159
10+ Years,2017,600364,Charlotte-Mecklenburg Schools,Military and Global Leadership Academy,State Of North Carolina,A,0.471,0.443,0.153,0.555,0.159
10+ Years,2017,600365,Charlotte-Mecklenburg Schools,Devonshire Elementary,State Of North Carolina,E,0.302,0.442,0.153,0.511,0.159
10+ Years,2017,600367,Charlotte-Mecklenburg Schools,Dilworth Elementary,State Of North Carolina,E,0.39,0.442,0.153,0.511,0.159
10+ Years,2017,600368,Charlotte-Mecklenburg Schools,First Ward Creative Arts Acad,State Of North Carolina,E,0.25,0.442,0.153,0.511,0.159
10+ Years,2017,600369,Charlotte-Mecklenburg Schools,Berewick Elementary,State Of North Carolina,E,0.209,0.442,0.153,0.511,0.159
10+ Years,2017,600374,Charlotte-Mecklenburg Schools,Druid Hills Academy,State Of North Carolina,I,0.383,0.393,0.153,0.507,0.159
10+ Years,2017,600377,Charlotte-Mecklenburg Schools,East Mecklenburg High,State Of North Carolina,H,0.526,0.458,0.153,0.546,0.159
10+ Years,2017,600379,Charlotte-Mecklenburg Schools,Eastover Elementary,State Of North Carolina,E,0.556,0.442,0.153,0.511,0.159
10+ Years,2017,600381,Charlotte-Mecklenburg Schools,Eastway Middle,State Of North Carolina,M,0.279,0.398,0.153,0.513,0.159
10+ Years,2017,600382,Charlotte-Mecklenburg Schools,Elizabeth Lane Elem,State Of North Carolina,E,0.695,0.442,0.153,0.511,0.159
10+ Years,2017,600383,Charlotte-Mecklenburg Schools,Elon Park Elementary,State Of North Carolina,E,0.317,0.442,0.153,0.511,0.159
10+ Years,2017,600384,Charlotte-Mecklenburg Schools,Elizabeth Traditional Elem,State Of North Carolina,E,0.545,0.442,0.153,0.511,0.159
10+ Years,2017,600385,Charlotte-Mecklenburg Schools,Endhaven Elementary,State Of North Carolina,E,0.587,0.442,0.153,0.511,0.159
10+ Years,2017,600386,Charlotte-Mecklenburg Schools,Hawthorne High,State Of North Carolina,H,0.35,0.458,0.153,0.546,0.159
10+ Years,2017,600392,Charlotte-Mecklenburg Schools,Polo Ridge Elementary,State Of North Carolina,E,0.576,0.442,0.153,0.511,0.159
10+ Years,2017,600394,Charlotte-Mecklenburg Schools,Francis Bradley Middle,State Of North Carolina,M,0.429,0.398,0.153,0.513,0.159
10+ Years,2017,600397,Charlotte-Mecklenburg Schools,Garinger High,State Of North Carolina,H,0.331,0.458,0.153,0.546,0.159
10+ Years,2017,600398,Charlotte-Mecklenburg Schools,Greenway Park Elementary,State Of North Carolina,E,0.5,0.442,0.153,0.511,0.159
10+ Years,2017,600399,Charlotte-Mecklenburg Schools,Alexander Graham Middle,State Of North Carolina,M,0.5,0.398,0.153,0.513,0.159
10+ Years,2017,600404,Charlotte-Mecklenburg Schools,Harper Middle College High,State Of North Carolina,H,0.25,0.458,0.153,0.546,0.159
10+ Years,2017,600405,Charlotte-Mecklenburg Schools,Harding University High,State Of North Carolina,H,0.25,0.458,0.153,0.546,0.159
10+ Years,2017,600406,Charlotte-Mecklenburg Schools,Hawk Ridge Elementary,State Of North Carolina,E,0.519,0.442,0.153,0.511,0.159
10+ Years,2017,600408,Charlotte-Mecklenburg Schools,Lawrence Orr Elementary,State Of North Carolina,E,0.317,0.442,0.153,0.511,0.159
10+ Years,2017,600409,Charlotte-Mecklenburg Schools,Parkside Elementary,State Of North Carolina,E,0.556,0.442,0.153,0.511,0.159
10+ Years,2017,600410,Charlotte-Mecklenburg Schools,Hickory Grove Elementary,State Of North Carolina,E,0.184,0.442,0.153,0.511,0.159
10+ Years,2017,600411,Charlotte-Mecklenburg Schools,Highland Creek Elementary,State Of North Carolina,E,0.611,0.442,0.153,0.511,0.159
10+ Years,2017,600412,Charlotte-Mecklenburg Schools,Hidden Valley Elementary,State Of North Carolina,E,0.38,0.442,0.153,0.511,0.159
10+ Years,2017,600413,Charlotte-Mecklenburg Schools,Highland Mill Montessori,State Of North Carolina,E,0.381,0.442,0.153,0.511,0.159
10+ Years,2017,600414,Charlotte-Mecklenburg Schools,Highland Renaissance Academy,State Of North Carolina,E,0.324,0.442,0.153,0.511,0.159
10+ Years,2017,600415,Charlotte-Mecklenburg Schools,Hopewell High,State Of North Carolina,H,0.415,0.458,0.153,0.546,0.159
10+ Years,2017,600416,Charlotte-Mecklenburg Schools,Hornets Nest Elementary,State Of North Carolina,E,0.472,0.442,0.153,0.511,0.159
10+ Years,2017,600418,Charlotte-Mecklenburg Schools,Croft Community Elementary,State Of North Carolina,E,0.351,0.442,0.153,0.511,0.159
10+ Years,2017,600420,Charlotte-Mecklenburg Schools,Huntersville Elementary,State Of North Carolina,E,0.688,0.442,0.153,0.511,0.159
10+ Years,2017,600422,Charlotte-Mecklenburg Schools,Huntingtowne Farms Elementary,State Of North Carolina,E,0.314,0.442,0.153,0.511,0.159
10+ Years,2017,600424,Charlotte-Mecklenburg Schools,Idlewild Elementary,State Of North Carolina,E,0.379,0.442,0.153,0.511,0.159
10+ Years,2017,600426,Charlotte-Mecklenburg Schools,Independence High,State Of North Carolina,H,0.585,0.458,0.153,0.546,0.159
10+ Years,2017,600428,Charlotte-Mecklenburg Schools,James Martin Middle,State Of North Carolina,M,0.281,0.398,0.153,0.513,0.159
10+ Years,2017,600429,Charlotte-Mecklenburg Schools,Morehead STEM Academy,State Of North Carolina,I,0.302,0.393,0.153,0.507,0.159
10+ Years,2017,600431,Charlotte-Mecklenburg Schools,Jay M Robinson Middle,State Of North Carolina,M,0.59,0.398,0.153,0.513,0.159
10+ Years,2017,600432,Charlotte-Mecklenburg Schools,Joseph W Grier Academy,State Of North Carolina,E,0.6,0.442,0.153,0.511,0.159
10+ Years,2017,600433,Charlotte-Mecklenburg Schools,J.V. Washam Elementary,State Of North Carolina,E,0.588,0.442,0.153,0.511,0.159
10+ Years,2017,600434,Charlotte-Mecklenburg Schools,Kennedy Middle,State Of North Carolina,M,0.321,0.398,0.153,0.513,0.159
10+ Years,2017,600435,Charlotte-Mecklenburg Schools,Trillium Springs Montessori,State Of North Carolina,E,0.615,0.442,0.153,0.511,0.159
10+ Years,2017,600436,Charlotte-Mecklenburg Schools,Lake Wylie Elementary,State Of North Carolina,E,0.439,0.442,0.153,0.511,0.159
10+ Years,2017,600437,Charlotte-Mecklenburg Schools,Ballantyne Elementary,State Of North Carolina,E,0.365,0.442,0.153,0.511,0.159
10+ Years,2017,600438,Charlotte-Mecklenburg Schools,Lansdowne Elementary,State Of North Carolina,E,0.541,0.442,0.153,0.511,0.159
10+ Years,2017,600439,Charlotte-Mecklenburg Schools,"Turning Point Academy, Charlotte",State Of North Carolina,T,0.645,0.493,0.153,0.548,0.159
10+ Years,2017,600440,Charlotte-Mecklenburg Schools,Lebanon Road Elementary,State Of North Carolina,E,0.472,0.442,0.153,0.511,0.159
10+ Years,2017,600442,Charlotte-Mecklenburg Schools,Blythe Elementary,State Of North Carolina,E,0.556,0.442,0.153,0.511,0.159
10+ Years,2017,600443,Charlotte-Mecklenburg Schools,Levine Middle College High,State Of North Carolina,H,0.667,0.458,0.153,0.546,0.159
10+ Years,2017,600444,Charlotte-Mecklenburg Schools,Long Creek Elementary,State Of North Carolina,E,0.5,0.442,0.153,0.511,0.159
10+ Years,2017,600445,Charlotte-Mecklenburg Schools,Mallard Creek High,State Of North Carolina,H,0.43,0.458,0.153,0.546,0.159
10+ Years,2017,600446,Charlotte-Mecklenburg Schools,Mallard Creek Elementary,State Of North Carolina,E,0.575,0.442,0.153,0.511,0.159
10+ Years,2017,600447,Charlotte-Mecklenburg Schools,Matthews Elementary,State Of North Carolina,E,0.604,0.442,0.153,0.511,0.159
10+ Years,2017,600448,Charlotte-Mecklenburg Schools,Martin Luther King Jr Middle,State Of North Carolina,M,0.3,0.398,0.153,0.513,0.159
10+ Years,2017,600449,Charlotte-Mecklenburg Schools,McAlpine Elementary,State Of North Carolina,E,0.5,0.442,0.153,0.511,0.159
10+ Years,2017,600450,Charlotte-Mecklenburg Schools,McClintock Middle,State Of North Carolina,M,0.328,0.398,0.153,0.513,0.159
10+ Years,2017,600451,Charlotte-Mecklenburg Schools,McKee Road Elementary,State Of North Carolina,E,0.606,0.442,0.153,0.511,0.159
10+ Years,2017,600453,Charlotte-Mecklenburg Schools,Merry Oaks International Academy,State Of North Carolina,E,0.235,0.442,0.153,0.511,0.159
10+ Years,2017,600454,Charlotte-Mecklenburg Schools,Metro School,State Of North Carolina,A,0.282,0.443,0.153,0.555,0.159
10+ Years,2017,600455,Charlotte-Mecklenburg Schools,Mint Hill Middle,State Of North Carolina,M,0.443,0.398,0.153,0.513,0.159
10+ Years,2017,600457,Charlotte-Mecklenburg Schools,Rocky River High,State Of North Carolina,H,0.495,0.458,0.153,0.546,0.159
10+ Years,2017,600459,Charlotte-Mecklenburg Schools,Montclaire Elementary,State Of North Carolina,E,0.278,0.442,0.153,0.511,0.159
10+ Years,2017,600461,Charlotte-Mecklenburg Schools,Lincoln Heights Academy,State Of North Carolina,A,0.64,0.443,0.153,0.555,0.159
10+ Years,2017,600462,Charlotte-Mecklenburg Schools,Mountain Island Lake Academy,State Of North Carolina,I,0.526,0.393,0.153,0.507,0.159
