agency_code,pct_met_act workkeys_part,pct_met_biology_part,pct_met_english ii_part,pct_met_high school math_part,pct_met_math grades 3-8_part,pct_met_reading grades 3-8_part,pct_met_science grades 5&8_part,pct_met_the act_part,pct_met_total targets_part,target_assign_act workkeys_part,target_assign_biology_part,target_assign_english ii_part,target_assign_high school math_part,target_assign_math grades 3-8_part,target_assign_reading grades 3-8_part,target_assign_science grades 5&8_part,target_assign_the act_part,target_assign_total targets_part,target_met_act workkeys_part,target_met_biology_part,target_met_english ii_part,target_met_high school math_part,target_met_math grades 3-8_part,target_met_reading grades 3-8_part,target_met_science grades 5&8_part,target_met_the act_part,target_met_total targets_part
340495,100.0,100.0,83.3,83.3,,,,83.3,88.5,2.0,6.0,6.0,6.0,,,,6.0,26.0,2.0,6.0,5.0,5.0,,,,5.0,23.0
340496,100.0,85.7,71.4,85.7,,,,85.7,82.8,1.0,7.0,7.0,7.0,,,,7.0,29.0,1.0,6.0,5.0,6.0,,,,6.0,24.0
340504,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
340508,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
340512,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
340514,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
340516,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,7.0,,23.0,,,,,8.0,8.0,7.0,,23.0
340520,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
340528,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
340530,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
340532,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
340536,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
340540,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
340542,100.0,100.0,100.0,25.0,,,,100.0,84.2,2.0,4.0,5.0,4.0,,,,4.0,19.0,2.0,4.0,5.0,1.0,,,,4.0,16.0
340544,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
340548,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
340556,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,8.0,7.0,8.0,,,,8.0,33.0,2.0,8.0,7.0,8.0,,,,8.0,33.0
340560,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
340564,,,,,88.9,88.9,100.0,,91.7,,,,,9.0,9.0,6.0,,24.0,,,,,8.0,8.0,6.0,,22.0
340568,,100.0,100.0,100.0,100.0,100.0,50.0,0.0,85.7,,1.0,3.0,1.0,6.0,6.0,2.0,2.0,21.0,,1.0,3.0,1.0,6.0,6.0,1.0,0.0,18.0
34B000,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
34D000,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
34F000,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
34G000,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
34H000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,16.0,,2.0,2.0,2.0,3.0,3.0,2.0,2.0,16.0
34Z000,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
350304,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
350308,33.3,100.0,100.0,83.3,,,,83.3,84.6,3.0,6.0,5.0,6.0,,,,6.0,26.0,1.0,6.0,5.0,5.0,,,,5.0,22.0
350310,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
350312,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
350316,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
350317,,,100.0,,,,,,100.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0
350318,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
350321,0.0,100.0,100.0,100.0,,,,100.0,84.0,4.0,5.0,6.0,5.0,,,,5.0,25.0,0.0,5.0,6.0,5.0,,,,5.0,21.0
350324,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
350330,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
350331,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
350332,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
350336,100.0,100.0,100.0,100.0,,,,80.0,95.2,2.0,5.0,4.0,5.0,,,,5.0,21.0,2.0,5.0,4.0,5.0,,,,4.0,20.0
350338,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
350339,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
350340,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
35A000,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,1.0,,7.0,,,,,3.0,3.0,1.0,,7.0
35B000,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,1.0,,5.0,,,,,2.0,2.0,1.0,,5.0
360310,100.0,100.0,100.0,100.0,,,,100.0,100.0,4.0,6.0,6.0,6.0,,,,6.0,28.0,4.0,6.0,6.0,6.0,,,,6.0,28.0
360320,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
360324,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,3.0,,21.0,,,,,9.0,9.0,3.0,,21.0
360332,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
360336,100.0,100.0,100.0,100.0,,,,100.0,100.0,3.0,4.0,4.0,4.0,,,,4.0,19.0,3.0,4.0,4.0,4.0,,,,4.0,19.0
360337,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,2.0,1.0,,,,1.0,5.0,,1.0,2.0,1.0,,,,1.0,5.0
360339,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
360340,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
360344,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360348,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
360352,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
360360,100.0,100.0,100.0,100.0,,,,100.0,100.0,3.0,3.0,3.0,3.0,,,,3.0,15.0,3.0,3.0,3.0,3.0,,,,3.0,15.0
360364,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
360372,,,0.0,,66.7,66.7,0.0,,50.0,,,1.0,,3.0,3.0,1.0,,8.0,,,0.0,,2.0,2.0,0.0,,4.0
360376,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
360378,100.0,100.0,100.0,100.0,,,,75.0,95.2,3.0,4.0,5.0,5.0,,,,4.0,21.0,3.0,4.0,5.0,5.0,,,,3.0,20.0
360380,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,3.0,,21.0,,,,,9.0,9.0,3.0,,21.0
360390,50.0,100.0,100.0,100.0,,,,100.0,93.3,2.0,3.0,3.0,3.0,,,,4.0,15.0,1.0,3.0,3.0,3.0,,,,4.0,14.0
360392,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
360394,,,,,100.0,100.0,,,100.0,,,,,4.0,4.0,,,8.0,,,,,4.0,4.0,,,8.0
360396,100.0,100.0,100.0,100.0,,,,100.0,100.0,4.0,5.0,5.0,5.0,,,,5.0,24.0,4.0,5.0,5.0,5.0,,,,5.0,24.0
360400,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360408,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
360418,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,2.0,3.0,2.0,,,,2.0,11.0,2.0,2.0,3.0,2.0,,,,2.0,11.0
360420,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
360426,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
360428,0.0,100.0,83.3,100.0,,,,0.0,60.0,4.0,5.0,6.0,5.0,,,,5.0,25.0,0.0,5.0,5.0,5.0,,,,0.0,15.0
360431,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
360432,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
360436,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
360438,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360440,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360448,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
360456,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
360464,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
360468,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
360470,100.0,100.0,100.0,100.0,,,,83.3,96.0,3.0,5.0,6.0,5.0,,,,6.0,25.0,3.0,5.0,6.0,5.0,,,,5.0,24.0
360478,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
360480,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
360482,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
360488,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
360490,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
360492,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
360494,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,3.0,3.0,3.0,,,,3.0,14.0,2.0,3.0,3.0,3.0,,,,3.0,14.0
360498,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
360500,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360504,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
360510,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
360514,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
360520,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
360526,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
360550,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
36B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,8.0,8.0,5.0,2.0,29.0,,2.0,2.0,2.0,8.0,8.0,5.0,2.0,29.0
36C000,,66.7,100.0,100.0,85.7,85.7,100.0,100.0,90.0,,3.0,3.0,3.0,7.0,7.0,4.0,3.0,30.0,,2.0,3.0,3.0,6.0,6.0,4.0,3.0,27.0
370304,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
370308,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
370312,100.0,100.0,100.0,100.0,,,,100.0,100.0,1.0,4.0,4.0,4.0,,,,4.0,17.0,1.0,4.0,4.0,4.0,,,,4.0,17.0
370316,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
370324,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
380306,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
380308,,100.0,100.0,100.0,,,,100.0,100.0,,3.0,3.0,3.0,,,,3.0,12.0,,3.0,3.0,3.0,,,,3.0,12.0
380310,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
390309,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
390311,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
390312,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
390314,,,,,100.0,100.0,,,100.0,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0
390316,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
390320,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
390321,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
390322,33.3,100.0,100.0,100.0,,,,100.0,91.3,3.0,5.0,5.0,5.0,,,,5.0,23.0,1.0,5.0,5.0,5.0,,,,5.0,21.0
390323,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,2.0,1.0,,,,1.0,5.0,,1.0,2.0,1.0,,,,1.0,5.0
390324,100.0,100.0,100.0,100.0,,,,100.0,100.0,1.0,3.0,3.0,3.0,,,,3.0,13.0,1.0,3.0,3.0,3.0,,,,3.0,13.0
390331,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
390333,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
390334,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
390336,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,1.0,,7.0,,,,,3.0,3.0,1.0,,7.0
390352,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,4.0,5.0,4.0,,,,4.0,19.0,2.0,4.0,5.0,4.0,,,,4.0,19.0
390360,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
390362,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
390364,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
390368,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
390700,,100.0,100.0,100.0,,,,100.0,100.0,,2.0,3.0,2.0,,,,2.0,9.0,,2.0,3.0,2.0,,,,2.0,9.0
39A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,6.0,6.0,2.0,2.0,22.0,,2.0,2.0,2.0,6.0,6.0,2.0,2.0,22.0
39B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0
400308,100.0,100.0,100.0,100.0,,,,100.0,100.0,4.0,5.0,5.0,5.0,,,,5.0,24.0,4.0,5.0,5.0,5.0,,,,5.0,24.0
400312,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
400315,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
400318,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
400332,,,,,100.0,100.0,,,100.0,,,,,6.0,6.0,,,12.0,,,,,6.0,6.0,,,12.0
410304,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
410307,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410310,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410311,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
410313,,,,,100.0,100.0,83.3,,95.8,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,5.0,,23.0
410316,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
410319,0.0,33.3,50.0,0.0,,,,0.0,18.8,3.0,3.0,4.0,3.0,,,,3.0,16.0,0.0,1.0,2.0,0.0,,,,0.0,3.0
410322,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410325,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
410326,,100.0,,100.0,,,,100.0,100.0,,1.0,,1.0,,,,1.0,3.0,,1.0,,1.0,,,,1.0,3.0
410328,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410331,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
410334,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410337,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
410340,,,,,100.0,100.0,66.7,,93.3,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,2.0,,14.0
410341,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
410343,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
410346,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410349,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410355,100.0,75.0,100.0,100.0,,,,0.0,75.0,3.0,4.0,5.0,4.0,,,,4.0,20.0,3.0,3.0,5.0,4.0,,,,0.0,15.0
410358,0.0,100.0,100.0,100.0,,,,33.3,71.4,4.0,6.0,6.0,6.0,,,,6.0,28.0,0.0,6.0,6.0,6.0,,,,2.0,20.0
410361,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,1.0,,7.0,,,,,3.0,3.0,1.0,,7.0
410364,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410366,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410367,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,7.0,,23.0,,,,,8.0,8.0,7.0,,23.0
410370,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,4.0,,20.0,,,,,8.0,8.0,4.0,,20.0
410373,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
410376,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
410382,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
410385,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,1.0,,7.0,,,,,3.0,3.0,1.0,,7.0
410388,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
410390,,100.0,,0.0,,,,100.0,66.7,,1.0,,1.0,,,,1.0,3.0,,1.0,,0.0,,,,1.0,2.0
410391,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,1.0,1.0,1.0,7.0,7.0,4.0,1.0,22.0,,1.0,1.0,1.0,7.0,7.0,4.0,1.0,22.0
410394,100.0,100.0,100.0,100.0,,,,33.3,84.6,2.0,6.0,6.0,6.0,,,,6.0,26.0,2.0,6.0,6.0,6.0,,,,2.0,22.0
410395,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
410397,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
410398,,,0.0,,100.0,100.0,100.0,,82.4,,,3.0,,5.0,5.0,4.0,,17.0,,,0.0,,5.0,5.0,4.0,,14.0
410399,,,100.0,,,,,,100.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0
410400,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410401,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
410402,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,6.0,,18.0,,,,,6.0,6.0,6.0,,18.0
410403,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
410406,0.0,85.7,100.0,100.0,,,,71.4,83.9,2.0,7.0,8.0,7.0,,,,7.0,31.0,0.0,6.0,8.0,7.0,,,,5.0,26.0
410407,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
410408,,100.0,,100.0,,,,100.0,100.0,,1.0,,1.0,,,,1.0,3.0,,1.0,,1.0,,,,1.0,3.0
410409,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
410412,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
410415,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
410418,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
410421,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
410423,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
410424,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
410427,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410430,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
410436,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
410437,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,4.0,,22.0,,,,,9.0,9.0,4.0,,22.0
410439,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
410442,,,,,100.0,100.0,83.3,,95.5,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,5.0,,21.0
410448,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,5.0,,23.0,,,,,9.0,9.0,5.0,,23.0
410451,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
410454,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
410457,,,,,100.0,100.0,,,100.0,,,,,4.0,4.0,,,8.0,,,,,4.0,4.0,,,8.0
410460,,,,,100.0,100.0,85.7,,96.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,6.0,,24.0
