agency_code,welcome_url
410490,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410491,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410493,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410496,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410499,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410502,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410505,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410508,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410511,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410514,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410517,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410522,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410523,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410529,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410530,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410532,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410533,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410534,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410535,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410538,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410541,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410542,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410544,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410545,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410547,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410550,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410553,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410556,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410559,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410562,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410565,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410568,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410569,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410571,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410574,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410577,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410578,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410579,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410580,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410583,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410586,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410589,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410592,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410595,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
410598,https://www.gcsnc.com/cms/lib/NC01910393/Centricity/shared/report%20card%20letter/GCS%20School%20Report%20Cards%20Welcome%20Letter%202019.pdf
430304,https://www.harnett.k12.nc.us/testing
430308,https://www.harnett.k12.nc.us/testing
430312,https://www.harnett.k12.nc.us/testing
430316,https://www.harnett.k12.nc.us/testing
430320,https://www.harnett.k12.nc.us/testing
430328,https://www.harnett.k12.nc.us/testing
430330,https://www.harnett.k12.nc.us/testing
430332,https://www.harnett.k12.nc.us/testing
430336,https://www.harnett.k12.nc.us/testing
430340,https://www.harnett.k12.nc.us/testing
430341,https://www.harnett.k12.nc.us/testing
430344,https://www.harnett.k12.nc.us/testing
430345,https://www.harnett.k12.nc.us/testing
430346,https://www.harnett.k12.nc.us/testing
430347,https://www.harnett.k12.nc.us/testing
430348,https://www.harnett.k12.nc.us/testing
430349,https://www.harnett.k12.nc.us/testing
430351,https://www.harnett.k12.nc.us/testing
430352,https://www.harnett.k12.nc.us/testing
430358,https://www.harnett.k12.nc.us/testing
430368,https://www.harnett.k12.nc.us/testing
430369,https://www.harnett.k12.nc.us/testing
430370,https://www.harnett.k12.nc.us/testing
430371,https://www.harnett.k12.nc.us/testing
430376,https://www.harnett.k12.nc.us/testing
430378,https://www.harnett.k12.nc.us/testing
430380,https://www.harnett.k12.nc.us/testing
430384,https://www.harnett.k12.nc.us/testing
430386,https://www.harnett.k12.nc.us/testing
440314,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440318,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440320,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440326,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440328,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440332,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440346,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440348,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440349,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440350,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440364,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440368,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440378,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440390,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
440396,http://www.haywood.k12.nc.us/accountability/nc-school-report-card/
460308,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460312,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460318,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460320,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460322,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460332,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
460340,https://www.hertford.k12.nc.us/cms/lib/NC02214545/Centricity/Domain/50/SRC%20Welcome%20Letter%20for%202019.pdf
470310,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470312,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470316,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470320,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470328,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470330,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470332,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470336,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470340,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470342,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470346,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470441,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470442,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
470443,https://www.google.com/url?q=https%3A%2F%2Fsites.google.com%2Fhcs.k12.nc.us%2Fsuptwelcomeletter%2Fhome&sa=D&sntz=1&usg=AFQjCNGVEpjIxkuFhkJD2rrt9E25GDOIVQ
491303,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491305,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491306,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491308,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491312,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491316,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491318,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
491320,https://resources.finalsite.net/images/v1568057608/mooresvillesd/yems6bjulzfm7cm9ql8g/MGSD2018-2019SchoolReportCardLetter.pdf
500302,https://www.jcpsnc.org/academics/src
500304,https://www.jcpsnc.org/academics/src
500314,https://www.jcpsnc.org/academics/src
500316,https://www.jcpsnc.org/academics/src
500323,https://www.jcpsnc.org/academics/src
500324,https://www.jcpsnc.org/academics/src
500332,https://www.jcpsnc.org/academics/src
500337,https://www.jcpsnc.org/academics/src
500340,https://www.jcpsnc.org/academics/src
510308,https://www.johnston.k12.nc.us/welcomeletter
510310,https://www.johnston.k12.nc.us/welcomeletter
510324,https://www.johnston.k12.nc.us/welcomeletter
510325,https://www.johnston.k12.nc.us/welcomeletter
510326,https://www.johnston.k12.nc.us/welcomeletter
510327,https://www.johnston.k12.nc.us/welcomeletter
510328,https://www.johnston.k12.nc.us/welcomeletter
510329,https://www.johnston.k12.nc.us/welcomeletter
510330,https://www.johnston.k12.nc.us/welcomeletter
510332,https://www.johnston.k12.nc.us/welcomeletter
510333,https://www.johnston.k12.nc.us/welcomeletter
510334,https://www.johnston.k12.nc.us/welcomeletter
510336,https://www.johnston.k12.nc.us/welcomeletter
510340,https://www.johnston.k12.nc.us/welcomeletter
510342,https://www.johnston.k12.nc.us/welcomeletter
510343,https://www.johnston.k12.nc.us/welcomeletter
510344,https://www.johnston.k12.nc.us/welcomeletter
510356,https://www.johnston.k12.nc.us/welcomeletter
510358,https://www.johnston.k12.nc.us/welcomeletter
510359,https://www.johnston.k12.nc.us/welcomeletter
510360,https://www.johnston.k12.nc.us/welcomeletter
510364,https://www.johnston.k12.nc.us/welcomeletter
510367,https://www.johnston.k12.nc.us/welcomeletter
510368,https://www.johnston.k12.nc.us/welcomeletter
510372,https://www.johnston.k12.nc.us/welcomeletter
510373,https://www.johnston.k12.nc.us/welcomeletter
510374,https://www.johnston.k12.nc.us/welcomeletter
510376,https://www.johnston.k12.nc.us/welcomeletter
510377,https://www.johnston.k12.nc.us/welcomeletter
510378,https://www.johnston.k12.nc.us/welcomeletter
510379,https://www.johnston.k12.nc.us/welcomeletter
510382,https://www.johnston.k12.nc.us/welcomeletter
510388,https://www.johnston.k12.nc.us/welcomeletter
510390,https://www.johnston.k12.nc.us/welcomeletter
510396,https://www.johnston.k12.nc.us/welcomeletter
510397,https://www.johnston.k12.nc.us/welcomeletter
510399,https://www.johnston.k12.nc.us/welcomeletter
510402,https://www.johnston.k12.nc.us/welcomeletter
510404,https://www.johnston.k12.nc.us/welcomeletter
510406,https://www.johnston.k12.nc.us/welcomeletter
510408,https://www.johnston.k12.nc.us/welcomeletter
510410,https://www.johnston.k12.nc.us/welcomeletter
510411,https://www.johnston.k12.nc.us/welcomeletter
510412,https://www.johnston.k12.nc.us/welcomeletter
510414,https://www.johnston.k12.nc.us/welcomeletter
550308,https://www.lcsnc.org/Page/12720
550312,https://www.lcsnc.org/Page/12720
550314,https://www.lcsnc.org/Page/12720
550316,https://www.lcsnc.org/Page/12720
550320,https://www.lcsnc.org/Page/12720
550322,https://www.lcsnc.org/Page/12720
550328,https://www.lcsnc.org/Page/12720
550330,https://www.lcsnc.org/Page/12720
550332,https://www.lcsnc.org/Page/12720
550334,https://www.lcsnc.org/Page/12720
550336,https://www.lcsnc.org/Page/12720
550340,https://www.lcsnc.org/Page/12720
550342,https://www.lcsnc.org/Page/12720
550344,https://www.lcsnc.org/Page/12720
550348,https://www.lcsnc.org/Page/12720
550349,https://www.lcsnc.org/Page/12720
550350,https://www.lcsnc.org/Page/12720
550356,https://www.lcsnc.org/Page/12720
550360,https://www.lcsnc.org/Page/12720
550362,https://www.lcsnc.org/Page/12720
550364,https://www.lcsnc.org/Page/12720
550368,https://www.lcsnc.org/Page/12720
550372,https://www.lcsnc.org/Page/12720
620310,https://www.montgomery.k12.nc.us/Page/7884
620312,https://www.montgomery.k12.nc.us/Page/7884
620314,https://www.montgomery.k12.nc.us/Page/7884
620316,https://www.montgomery.k12.nc.us/Page/7884
620318,https://www.montgomery.k12.nc.us/Page/7884
620324,https://www.montgomery.k12.nc.us/Page/7884
620330,https://www.montgomery.k12.nc.us/Page/7884
620334,https://www.montgomery.k12.nc.us/Page/7884
620336,https://www.montgomery.k12.nc.us/Page/7884
620339,https://www.montgomery.k12.nc.us/Page/7884
620340,https://www.montgomery.k12.nc.us/Page/7884
620350,https://www.montgomery.k12.nc.us/Page/7884
630304,https://www.ncmcs.org/SchoolReportCards
630308,https://www.ncmcs.org/SchoolReportCards
630312,https://www.ncmcs.org/SchoolReportCards
630316,https://www.ncmcs.org/SchoolReportCards
630317,https://www.ncmcs.org/SchoolReportCards
630320,https://www.ncmcs.org/SchoolReportCards
630324,https://www.ncmcs.org/SchoolReportCards
630328,https://www.ncmcs.org/SchoolReportCards
630330,https://www.ncmcs.org/SchoolReportCards
630331,https://www.ncmcs.org/SchoolReportCards
630332,https://www.ncmcs.org/SchoolReportCards
630336,https://www.ncmcs.org/SchoolReportCards
630342,https://www.ncmcs.org/SchoolReportCards
630348,https://www.ncmcs.org/SchoolReportCards
630350,https://www.ncmcs.org/SchoolReportCards
630352,https://www.ncmcs.org/SchoolReportCards
630356,https://www.ncmcs.org/SchoolReportCards
630360,https://www.ncmcs.org/SchoolReportCards
630364,https://www.ncmcs.org/SchoolReportCards
630368,https://www.ncmcs.org/SchoolReportCards
630373,https://www.ncmcs.org/SchoolReportCards
630374,https://www.ncmcs.org/SchoolReportCards
630376,https://www.ncmcs.org/SchoolReportCards
660306,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660308,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660320,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660325,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660336,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660360,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
660400,http://www.northampton.k12.nc.us/UserFiles/Servers/Server_1005942/File/2019-2020%20CalendarsNewFolder/School%20Report%20Card%20Superintendent%202019.pdf  
681300,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681304,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681305,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681308,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681309,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681310,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681311,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681312,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681314,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681316,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681320,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681322,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681324,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681326,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681328,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681330,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681332,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681334,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681336,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
681338,https://docs.google.com/document/d/1i4YKY7SuJXak67GPhejsOVv6bHDsSEiF5_IQxVjsUwo/edit
700306,http://www.ecpps.k12.nc.us/srcwelcome/letter
700308,http://www.ecpps.k12.nc.us/srcwelcome/letter
700310,http://www.ecpps.k12.nc.us/srcwelcome/letter
700314,http://www.ecpps.k12.nc.us/srcwelcome/letter
700316,http://www.ecpps.k12.nc.us/srcwelcome/letter
700317,http://www.ecpps.k12.nc.us/srcwelcome/letter
700318,http://www.ecpps.k12.nc.us/srcwelcome/letter
700319,http://www.ecpps.k12.nc.us/srcwelcome/letter
700320,http://www.ecpps.k12.nc.us/srcwelcome/letter
700322,http://www.ecpps.k12.nc.us/srcwelcome/letter
700324,http://www.ecpps.k12.nc.us/srcwelcome/letter
700325,http://www.ecpps.k12.nc.us/srcwelcome/letter
700328,http://www.ecpps.k12.nc.us/srcwelcome/letter
710312,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710316,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710318,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710320,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710321,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710323,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710324,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710326,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710327,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710328,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710332,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710342,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710344,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710346,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710347,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710348,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710350,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
710352,https://dochub.com/sherylkimbro/Q236wRb/pcs-welcome-letter-fall-2019-eng-and-span-pdf
720304,https://drive.google.com/file/d/1OkAxvbktUPp7dmpYmp5Jaajz9lCKIbqW/view?usp=sharing
720312,https://drive.google.com/file/d/1OkAxvbktUPp7dmpYmp5Jaajz9lCKIbqW/view?usp=sharing
720316,https://drive.google.com/file/d/1OkAxvbktUPp7dmpYmp5Jaajz9lCKIbqW/view?usp=sharing
720320,https://drive.google.com/file/d/1OkAxvbktUPp7dmpYmp5Jaajz9lCKIbqW/view?usp=sharing
730332,https://www.pcsnc.org/site/default.aspx?PageID=507
730334,https://www.pcsnc.org/site/default.aspx?PageID=507
730340,https://www.pcsnc.org/site/default.aspx?PageID=507
730344,https://www.pcsnc.org/site/default.aspx?PageID=507
730348,https://www.pcsnc.org/site/default.aspx?PageID=507
730350,https://www.pcsnc.org/site/default.aspx?PageID=507
730352,https://www.pcsnc.org/site/default.aspx?PageID=507
730354,https://www.pcsnc.org/site/default.aspx?PageID=507
730356,https://www.pcsnc.org/site/default.aspx?PageID=507
730360,https://www.pcsnc.org/site/default.aspx?PageID=507
730368,https://www.pcsnc.org/site/default.aspx?PageID=507
760304,https://drive.google.com/open?id=1Bsam5gDpIX3KBsmCgM1b5ZxYzaHRgLZH
760308,https://drive.google.com/open?id=1Bsam5gDpIX3KBsmCgM1b5ZxYzaHRgLZH
760316,https://drive.google.com/open?id=1Bsam5gDpIX3KBsmCgM1b5ZxYzaHRgLZH
760318,https://drive.google.com/open?id=1Bsam5gDpIX3KBsmCgM1b5ZxYzaHRgLZH
