agency_code,count_ALL_PK_ENROLL,count_AM7_PK_ENROLL,count_AS7_PK_ENROLL,count_BL7_PK_ENROLL,count_ELS_PK_ENROLL,count_FEM_PK_ENROLL,count_HI7_PK_ENROLL,count_MALE_PK_ENROLL,count_MU7_PK_ENROLL,count_PI7_PK_ENROLL,count_SWD_PK_ENROLL,count_WH7_PK_ENROLL,pct_ALL_PK_ENROLL,pct_AM7_PK_ENROLL,pct_AS7_PK_ENROLL,pct_BL7_PK_ENROLL,pct_ELS_PK_ENROLL,pct_FEM_PK_ENROLL,pct_HI7_PK_ENROLL,pct_MALE_PK_ENROLL,pct_MU7_PK_ENROLL,pct_PI7_PK_ENROLL,pct_SWD_PK_ENROLL,pct_WH7_PK_ENROLL
010304,15.0,,,3.0,0.0,7.0,7.0,8.0,,,0.0,5.0,1.0,,,0.2,1.0,0.467,0.467,0.5329999999999999,,,0.0,0.333
010320,24.0,,,7.0,0.0,9.0,3.0,15.0,5.0,,0.0,9.0,1.0,,,0.292,1.0,0.375,0.125,0.625,0.208,,0.0,0.375
010326,30.0,,,7.0,0.0,10.0,20.0,20.0,1.0,,0.0,2.0,1.0,,,0.233,1.0,0.333,0.667,0.667,0.033,,0.0,0.067
010347,9.0,,1.0,1.0,0.0,3.0,2.0,6.0,1.0,,0.0,4.0,1.0,,0.111,0.111,1.0,0.333,0.222,0.667,0.111,,0.0,0.444
010351,15.0,,,2.0,0.0,8.0,2.0,7.0,1.0,,0.0,10.0,1.0,,,0.133,1.0,0.5329999999999999,0.133,0.467,0.067,,0.0,0.667
010354,29.0,,,10.0,0.0,16.0,14.0,13.0,1.0,,0.0,4.0,1.0,,,0.345,1.0,0.552,0.483,0.448,0.034,,0.0,0.138
010357,73.0,,1.0,26.0,1.0,36.0,24.0,37.0,5.0,,0.0,17.0,1.0,,0.014,0.35600000000000004,1.0,0.493,0.329,0.507,0.068,,0.0,0.233
010358,26.0,1.0,3.0,5.0,0.0,13.0,8.0,13.0,2.0,,0.0,7.0,1.0,0.038,0.115,0.192,1.0,0.5,0.308,0.5,0.077,,0.0,0.269
010362,15.0,,1.0,1.0,0.0,7.0,10.0,8.0,,,0.0,3.0,1.0,,0.067,0.067,1.0,0.467,0.667,0.5329999999999999,,,0.0,0.2
010364,10.0,,,4.0,0.0,4.0,5.0,6.0,,,0.0,1.0,1.0,,,0.4,1.0,0.4,0.5,0.6,,,0.0,0.1
010372,15.0,,,4.0,0.0,9.0,4.0,6.0,2.0,,0.0,5.0,1.0,,,0.267,1.0,0.6,0.267,0.4,0.133,,0.0,0.333
010374,15.0,,,2.0,0.0,10.0,10.0,5.0,1.0,,0.0,2.0,1.0,,,0.133,1.0,0.667,0.667,0.333,0.067,,0.0,0.133
010380,50.0,,,11.0,0.0,19.0,21.0,31.0,6.0,,0.0,12.0,1.0,,,0.22,1.0,0.38,0.42,0.62,0.12,,0.0,0.24
010392,15.0,,,1.0,0.0,3.0,3.0,12.0,,,0.0,11.0,1.0,,,0.067,1.0,0.2,0.2,0.8,,,0.0,0.733
020304,16.0,,,2.0,0.0,7.0,3.0,9.0,2.0,,0.0,9.0,1.0,,,0.125,1.0,0.438,0.188,0.563,0.125,,0.0,0.563
020316,16.0,,,,0.0,6.0,2.0,10.0,,,0.0,14.0,1.0,,,,1.0,0.375,0.125,0.625,,,0.0,0.875
020320,20.0,,,2.0,0.0,8.0,9.0,12.0,,,0.0,9.0,1.0,,,0.1,1.0,0.4,0.45,0.6,,,0.0,0.45
020328,16.0,,1.0,,0.0,4.0,3.0,12.0,3.0,,0.0,9.0,1.0,,0.063,,1.0,0.25,0.188,0.75,0.188,,0.0,0.563
020332,3.0,,,,0.0,2.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,,1.0,0.667,0.333,0.333,0.333,,0.0,0.333
030308,18.0,,,,0.0,9.0,7.0,9.0,,,0.0,11.0,1.0,,,,1.0,0.5,0.389,0.5,,,0.0,0.611
030316,15.0,,,,0.0,9.0,1.0,6.0,,,0.0,14.0,1.0,,,,1.0,0.6,0.067,0.4,,,0.0,0.933
030320,47.0,,,,0.0,23.0,12.0,24.0,3.0,,0.0,32.0,1.0,,,,1.0,0.489,0.255,0.511,0.064,,0.0,0.6809999999999999
050330,71.0,,1.0,,8.0,33.0,15.0,38.0,2.0,,0.0,53.0,1.0,,0.014,,1.0,0.465,0.211,0.535,0.028,,0.0,0.746
060304,14.0,,,,0.0,5.0,1.0,9.0,,,0.0,13.0,1.0,,,,1.0,0.35700000000000004,0.071,0.643,,,0.0,0.929
060316,17.0,,,,3.0,7.0,3.0,10.0,,,0.0,14.0,1.0,,,,1.0,0.412,0.17600000000000002,0.588,,,0.0,0.8240000000000001
060322,14.0,,,,0.0,8.0,,6.0,,,0.0,14.0,1.0,,,,1.0,0.5710000000000001,,0.429,,,0.0,1.0
060328,17.0,,,,5.0,12.0,6.0,5.0,,,0.0,11.0,1.0,,,,1.0,0.706,0.353,0.294,,,0.0,0.647
060332,11.0,,,,0.0,5.0,,6.0,,,0.0,11.0,1.0,,,,1.0,0.455,,0.545,,,0.0,1.0
070302,78.0,,,38.0,0.0,29.0,24.0,49.0,6.0,,0.0,10.0,1.0,,,0.487,1.0,0.3720000000000001,0.308,0.628,0.077,,0.0,0.128
070326,37.0,,,10.0,0.0,25.0,5.0,12.0,3.0,,0.0,19.0,1.0,,,0.27,1.0,0.6759999999999999,0.135,0.324,0.081,,0.0,0.514
070329,28.0,,,7.0,0.0,12.0,9.0,16.0,1.0,,0.0,11.0,1.0,,,0.25,1.0,0.429,0.321,0.5710000000000001,0.036000000000000004,,0.0,0.393
070340,18.0,,,12.0,0.0,9.0,,9.0,4.0,,0.0,2.0,1.0,,,0.667,1.0,0.5,,0.5,0.222,,0.0,0.111
080348,18.0,,,17.0,0.0,9.0,,9.0,1.0,,0.0,,1.0,,,0.944,1.0,0.5,,0.5,0.056,,0.0,
080356,18.0,,,16.0,0.0,10.0,,8.0,2.0,,0.0,,1.0,,,0.889,1.0,0.556,,0.444,0.111,,0.0,
080360,17.0,,,15.0,0.0,10.0,,7.0,1.0,,0.0,1.0,1.0,,,0.882,1.0,0.588,,0.412,0.059,,0.0,0.059
080362,46.0,,,36.0,0.0,17.0,,29.0,2.0,,0.0,8.0,1.0,,,0.7829999999999999,1.0,0.37,,0.63,0.043,,0.0,0.174
090317,56.0,2.0,1.0,20.0,0.0,32.0,3.0,24.0,2.0,,0.0,28.0,1.0,0.036000000000000004,0.018000000000000002,0.35700000000000004,1.0,0.5710000000000001,0.054000000000000006,0.429,0.036000000000000004,,0.0,0.5
090318,32.0,1.0,,6.0,0.0,14.0,11.0,18.0,6.0,,0.0,8.0,1.0,0.031,,0.188,1.0,0.438,0.344,0.563,0.188,,0.0,0.25
090324,31.0,2.0,,7.0,0.0,9.0,8.0,22.0,,,0.0,14.0,1.0,0.065,,0.226,1.0,0.29,0.258,0.71,,,0.0,0.452
090328,17.0,,,12.0,0.0,9.0,3.0,8.0,1.0,,0.0,1.0,1.0,,,0.706,1.0,0.529,0.17600000000000002,0.471,0.059,,0.0,0.059
090333,58.0,,,41.0,0.0,27.0,5.0,31.0,2.0,,0.0,10.0,1.0,,,0.7070000000000001,1.0,0.466,0.086,0.534,0.034,,0.0,0.172
090352,17.0,,,7.0,0.0,8.0,5.0,9.0,2.0,,0.0,3.0,1.0,,,0.412,1.0,0.471,0.294,0.529,0.118,,0.0,0.17600000000000002
100320,5.0,,,,0.0,1.0,1.0,4.0,1.0,,0.0,3.0,1.0,,,,1.0,0.2,0.2,0.8,0.2,,0.0,0.6
100338,6.0,,,,0.0,3.0,,3.0,,,0.0,6.0,1.0,,,,1.0,0.5,,0.5,,,0.0,1.0
100339,5.0,,,1.0,0.0,1.0,1.0,4.0,,,0.0,3.0,1.0,,,0.2,1.0,0.2,0.2,0.8,,,0.0,0.6
100342,6.0,,,1.0,0.0,2.0,1.0,4.0,,,0.0,4.0,1.0,,,0.16699999999999998,1.0,0.333,0.16699999999999998,0.667,,,0.0,0.667
111304,8.0,,,1.0,0.0,3.0,2.0,5.0,1.0,,0.0,4.0,1.0,,,0.125,1.0,0.375,0.25,0.625,0.125,,0.0,0.5
111306,10.0,,,3.0,0.0,4.0,1.0,6.0,,,0.0,6.0,1.0,,,0.3,1.0,0.4,0.1,0.6,,,0.0,0.6
111307,85.0,,1.0,23.0,0.0,38.0,5.0,47.0,7.0,,0.0,49.0,1.0,,0.012,0.271,1.0,0.447,0.059,0.5529999999999999,0.08199999999999999,,0.0,0.5760000000000001
111332,10.0,,,4.0,0.0,3.0,,7.0,,,0.0,6.0,1.0,,,0.4,1.0,0.3,,0.7,,,0.0,0.6
120312,28.0,,,,2.0,14.0,2.0,14.0,,,0.0,26.0,1.0,,,,1.0,0.5,0.071,0.5,,,0.0,0.929
120316,18.0,,2.0,,9.0,10.0,13.0,8.0,,,0.0,3.0,1.0,,0.111,,1.0,0.556,0.722,0.444,,,0.0,0.16699999999999998
120320,18.0,,2.0,,1.0,11.0,1.0,7.0,,,0.0,15.0,1.0,,0.111,,1.0,0.611,0.056,0.389,,,0.0,0.833
120324,32.0,,2.0,2.0,3.0,16.0,2.0,16.0,1.0,,2.0,25.0,1.0,,0.063,0.063,1.0,0.5,0.063,0.5,0.031,,0.063,0.7809999999999999
120338,30.0,,1.0,,2.0,14.0,1.0,16.0,5.0,,1.0,23.0,1.0,,0.033,,1.0,0.467,0.033,0.5329999999999999,0.16699999999999998,,0.033,0.767
120340,19.0,,,,12.0,6.0,15.0,13.0,1.0,,1.0,3.0,1.0,,,,1.0,0.316,0.789,0.684,0.053,,0.053,0.158
120344,18.0,,5.0,,1.0,6.0,,12.0,,,0.0,13.0,1.0,,0.278,,1.0,0.333,,0.667,,,0.0,0.722
120352,7.0,,,,0.0,1.0,1.0,6.0,,,0.0,6.0,1.0,,,,1.0,0.14300000000000002,0.14300000000000002,0.857,,,0.0,0.857
120354,35.0,1.0,1.0,2.0,7.0,18.0,12.0,17.0,4.0,,1.0,15.0,1.0,0.029,0.029,0.057,1.0,0.514,0.343,0.486,0.114,,0.029,0.429
120360,18.0,,,3.0,2.0,9.0,2.0,9.0,,,1.0,13.0,1.0,,,0.16699999999999998,1.0,0.5,0.111,0.5,,,0.056,0.722
120364,19.0,,,1.0,0.0,13.0,1.0,6.0,1.0,,0.0,16.0,1.0,,,0.053,1.0,0.684,0.053,0.316,0.053,,0.0,0.8420000000000001
120368,34.0,,1.0,1.0,1.0,16.0,3.0,18.0,,,0.0,29.0,1.0,,0.029,0.029,1.0,0.471,0.08800000000000001,0.529,,,0.0,0.853
120374,36.0,,2.0,,2.0,17.0,3.0,19.0,1.0,,0.0,30.0,1.0,,0.056,,1.0,0.472,0.083,0.528,0.028,,0.0,0.833
120380,33.0,,,,0.0,20.0,2.0,13.0,1.0,,0.0,30.0,1.0,,,,1.0,0.606,0.061,0.394,0.03,,0.0,0.909
120386,16.0,,4.0,1.0,3.0,10.0,,6.0,,,0.0,11.0,1.0,,0.25,0.063,1.0,0.625,,0.375,,,0.0,0.688
130321,18.0,,,2.0,0.0,11.0,12.0,7.0,1.0,,0.0,3.0,1.0,,,0.111,1.0,0.611,0.667,0.389,0.056,,0.0,0.16699999999999998
130329,36.0,,,16.0,0.0,21.0,10.0,15.0,1.0,,0.0,9.0,1.0,,,0.444,1.0,0.583,0.278,0.417,0.028,,0.0,0.25
130340,18.0,,1.0,10.0,0.0,9.0,5.0,9.0,1.0,,0.0,1.0,1.0,,0.056,0.556,1.0,0.5,0.278,0.5,0.056,,0.0,0.056
130342,18.0,,,9.0,0.0,8.0,6.0,10.0,,,0.0,3.0,1.0,,,0.5,1.0,0.444,0.333,0.556,,,0.0,0.16699999999999998
132308,3.0,,,2.0,0.0,2.0,1.0,1.0,,,0.0,,1.0,,,0.667,1.0,0.667,0.333,0.333,,,0.0,
132336,66.0,1.0,1.0,19.0,0.0,40.0,27.0,26.0,2.0,,0.0,16.0,1.0,0.015,0.015,0.28800000000000003,1.0,0.606,0.409,0.394,0.03,,0.0,0.242
140304,16.0,,1.0,,0.0,7.0,2.0,9.0,4.0,,0.0,9.0,1.0,,0.063,,1.0,0.438,0.125,0.563,0.25,,0.0,0.563
140308,12.0,,,,0.0,6.0,,6.0,,,0.0,12.0,1.0,,,,1.0,0.5,,0.5,,,0.0,1.0
140312,17.0,,,1.0,5.0,10.0,10.0,7.0,2.0,,0.0,4.0,1.0,,,0.059,1.0,0.588,0.588,0.412,0.118,,0.0,0.235
140316,28.0,,,,0.0,13.0,2.0,15.0,1.0,,0.0,25.0,1.0,,,,1.0,0.464,0.071,0.536,0.036000000000000004,,0.0,0.893
140324,31.0,,,2.0,1.0,22.0,1.0,9.0,3.0,,0.0,25.0,1.0,,,0.065,1.0,0.71,0.032,0.29,0.097,,0.0,0.8059999999999999
140340,25.0,,,,0.0,9.0,8.0,16.0,,,0.0,17.0,1.0,,,,1.0,0.36,0.32,0.64,,,0.0,0.68
140344,11.0,,,,0.0,2.0,,9.0,1.0,,0.0,10.0,1.0,,,,1.0,0.182,,0.818,0.091,,0.0,0.909
140352,27.0,,,,0.0,16.0,9.0,11.0,1.0,,0.0,17.0,1.0,,,,1.0,0.593,0.333,0.407,0.037000000000000005,,0.0,0.63
140360,11.0,,,,0.0,5.0,,6.0,1.0,,0.0,10.0,1.0,,,,1.0,0.455,,0.545,0.091,,0.0,0.909
140376,9.0,,,,0.0,5.0,,4.0,,,0.0,9.0,1.0,,,,1.0,0.556,,0.444,,,0.0,1.0
140384,18.0,,,,2.0,12.0,2.0,6.0,,,0.0,16.0,1.0,,,,1.0,0.667,0.111,0.333,,,0.0,0.889
140388,14.0,,,,0.0,8.0,1.0,6.0,1.0,,0.0,12.0,1.0,,,,1.0,0.5710000000000001,0.071,0.429,0.071,,0.0,0.857
140396,29.0,,1.0,1.0,0.0,14.0,1.0,15.0,1.0,,0.0,25.0,1.0,,0.034,0.034,1.0,0.483,0.034,0.517,0.034,,0.0,0.862
150308,40.0,,1.0,3.0,0.0,15.0,3.0,25.0,3.0,,0.0,30.0,1.0,,0.025,0.075,1.0,0.375,0.075,0.625,0.075,,0.0,0.75
160304,10.0,,,,0.0,3.0,,7.0,,,0.0,10.0,1.0,,,,1.0,0.3,,0.7,,,0.0,1.0
160306,14.0,,,1.0,0.0,4.0,4.0,10.0,,,0.0,9.0,1.0,,,0.071,1.0,0.28600000000000003,0.28600000000000003,0.7140000000000001,,,0.0,0.643
160308,14.0,,,3.0,0.0,4.0,3.0,10.0,1.0,,0.0,7.0,1.0,,,0.214,1.0,0.28600000000000003,0.214,0.7140000000000001,0.071,,0.0,0.5
160322,15.0,,1.0,3.0,0.0,6.0,3.0,9.0,1.0,,0.0,7.0,1.0,,0.067,0.2,1.0,0.4,0.2,0.6,0.067,,0.0,0.467
160324,15.0,,,1.0,0.0,8.0,1.0,7.0,2.0,,0.0,11.0,1.0,,,0.067,1.0,0.5329999999999999,0.067,0.467,0.133,,0.0,0.733
160332,14.0,,,,0.0,6.0,5.0,8.0,,,0.0,9.0,1.0,,,,1.0,0.429,0.35700000000000004,0.5710000000000001,,,0.0,0.643
160352,13.0,,,1.0,0.0,2.0,1.0,11.0,1.0,,0.0,10.0,1.0,,,0.077,1.0,0.154,0.077,0.846,0.077,,0.0,0.769
170334,18.0,,,6.0,0.0,5.0,3.0,13.0,1.0,,0.0,8.0,1.0,,,0.333,1.0,0.278,0.16699999999999998,0.722,0.056,,0.0,0.444
170339,22.0,,,11.0,0.0,7.0,3.0,15.0,1.0,,0.0,7.0,1.0,,,0.5,1.0,0.318,0.136,0.682,0.045,,0.0,0.318
170342,18.0,,,5.0,0.0,9.0,1.0,9.0,1.0,,0.0,11.0,1.0,,,0.278,1.0,0.5,0.056,0.5,0.056,,0.0,0.611
180304,21.0,,2.0,2.0,3.0,5.0,4.0,16.0,1.0,,1.0,12.0,1.0,,0.095,0.095,1.0,0.238,0.19,0.762,0.048,,0.048,0.5710000000000001
180324,17.0,,1.0,1.0,2.0,11.0,7.0,6.0,1.0,,0.0,7.0,1.0,,0.059,0.059,1.0,0.647,0.412,0.353,0.059,,0.0,0.412
180332,16.0,,2.0,1.0,3.0,6.0,3.0,10.0,,,0.0,10.0,1.0,,0.125,0.063,1.0,0.375,0.188,0.625,,,0.0,0.625
180343,15.0,,3.0,1.0,5.0,10.0,5.0,5.0,2.0,,0.0,4.0,1.0,,0.2,0.067,1.0,0.667,0.333,0.333,0.133,,0.0,0.267
180356,17.0,,,1.0,1.0,5.0,2.0,12.0,1.0,,0.0,13.0,1.0,,,0.059,1.0,0.294,0.118,0.706,0.059,,0.0,0.765
180360,35.0,,6.0,2.0,4.0,18.0,6.0,17.0,,,0.0,21.0,1.0,,0.171,0.057,1.0,0.514,0.171,0.486,,,0.0,0.6
180372,21.0,,1.0,1.0,7.0,6.0,8.0,15.0,1.0,,1.0,10.0,1.0,,0.048,0.048,1.0,0.28600000000000003,0.381,0.7140000000000001,0.048,,0.048,0.476
180379,16.0,,2.0,,1.0,7.0,4.0,9.0,2.0,,0.0,8.0,1.0,,0.125,,1.0,0.438,0.25,0.563,0.125,,0.0,0.5
180380,15.0,,1.0,,1.0,6.0,4.0,9.0,1.0,,0.0,9.0,1.0,,0.067,,1.0,0.4,0.267,0.6,0.067,,0.0,0.6
180388,16.0,,2.0,,8.0,8.0,8.0,8.0,,,1.0,6.0,1.0,,0.125,,1.0,0.5,0.5,0.5,,,0.063,0.375
181336,48.0,,5.0,5.0,0.0,20.0,20.0,28.0,1.0,,0.0,17.0,1.0,,0.104,0.104,1.0,0.417,0.417,0.583,0.021,,0.0,0.354
181342,32.0,,3.0,6.0,0.0,12.0,7.0,20.0,1.0,,0.0,15.0,1.0,,0.094,0.188,1.0,0.375,0.219,0.625,0.031,,0.0,0.469
181344,14.0,,,4.0,0.0,8.0,6.0,6.0,,,0.0,4.0,1.0,,,0.28600000000000003,1.0,0.5710000000000001,0.429,0.429,,,0.0,0.28600000000000003
182304,21.0,,,,0.0,9.0,11.0,12.0,1.0,,0.0,9.0,1.0,,,,1.0,0.429,0.524,0.5710000000000001,0.048,,0.0,0.429
182322,18.0,,2.0,1.0,0.0,8.0,5.0,10.0,,,0.0,10.0,1.0,,0.111,0.056,1.0,0.444,0.278,0.556,,,0.0,0.556
182324,16.0,,,,0.0,7.0,9.0,9.0,2.0,,0.0,5.0,1.0,,,,1.0,0.438,0.563,0.563,0.125,,0.0,0.313
182328,17.0,,1.0,,0.0,10.0,7.0,7.0,5.0,,0.0,4.0,1.0,,0.059,,1.0,0.588,0.412,0.412,0.294,,0.0,0.235
190304,12.0,,,,0.0,6.0,,6.0,,,0.0,12.0,1.0,,,,1.0,0.5,,0.5,,,0.0,1.0
190340,16.0,,,1.0,0.0,6.0,4.0,10.0,,,0.0,11.0,1.0,,,0.063,1.0,0.375,0.25,0.625,,,0.0,0.688
190341,53.0,,,5.0,0.0,26.0,23.0,27.0,5.0,,0.0,20.0,1.0,,,0.094,1.0,0.491,0.434,0.509,0.094,,0.0,0.377
190346,34.0,1.0,1.0,2.0,0.0,17.0,5.0,17.0,2.0,,0.0,23.0,1.0,0.029,0.029,0.059,1.0,0.5,0.147,0.5,0.059,,0.0,0.6759999999999999
190348,43.0,,2.0,9.0,0.0,25.0,13.0,18.0,3.0,,0.0,16.0,1.0,,0.047,0.209,1.0,0.581,0.302,0.419,0.07,,0.0,0.3720000000000001
190350,36.0,,1.0,6.0,0.0,23.0,19.0,13.0,2.0,,0.0,8.0,1.0,,0.028,0.16699999999999998,1.0,0.639,0.528,0.361,0.056,,0.0,0.222
190370,44.0,,1.0,8.0,0.0,20.0,29.0,24.0,,,0.0,6.0,1.0,,0.023,0.182,1.0,0.455,0.659,0.545,,,0.0,0.136
200304,35.0,,1.0,,0.0,17.0,2.0,18.0,1.0,,0.0,31.0,1.0,,0.029,,1.0,0.486,0.057,0.514,0.029,,0.0,0.8859999999999999
200312,9.0,,,1.0,0.0,3.0,,6.0,1.0,,0.0,7.0,1.0,,,0.111,1.0,0.333,,0.667,0.111,,0.0,0.778
200320,18.0,,,2.0,0.0,10.0,1.0,8.0,,,0.0,15.0,1.0,,,0.111,1.0,0.556,0.056,0.444,,,0.0,0.833
200324,36.0,1.0,,,0.0,21.0,2.0,15.0,3.0,,0.0,30.0,1.0,0.028,,,1.0,0.583,0.056,0.417,0.083,,0.0,0.833
200332,18.0,2.0,,,0.0,10.0,2.0,8.0,2.0,,0.0,12.0,1.0,0.111,,,1.0,0.556,0.111,0.444,0.111,,0.0,0.667
200336,18.0,,,,0.0,11.0,,7.0,1.0,,0.0,17.0,1.0,,,,1.0,0.611,,0.389,0.056,,0.0,0.944
