agency_code,School Name,IndianPct,AsianPct,HispanicPct,BlackPct,WhitePct,PacificIslandPct,TwoOrMorePct,MinorityPct,IndianMalePct,AsianMalePct,HispanicMalePct,BlackMalePct,WhiteMalePct,PacificIslandMalePct,TwoOrMoreMalePct,MinorityMalePct,IndianFemalePct,AsianFemalePct,HispanicFemalePct,BlackFemalePct,WhiteFemalePct,MinorityFemalePct,PacificIslandFemalePct,TwoOrMoreFemalePct
181316,Grandview Middle,0.0022935779816513763,0.06651376146788991,0.268348623853211,0.231651376146789,0.3256880733944954,0.006880733944954129,0.09862385321100918,0.6743119266055045,0.0022935779816513763,0.02981651376146789,0.12844036697247707,0.12844036697247707,0.16743119266055045,0.006880733944954129,0.06422018348623854,0.36009174311926606,0.0,0.03669724770642202,0.13990825688073394,0.10321100917431193,0.15825688073394495,0.31422018348623854,0.0,0.034403669724770644
181318,Hickory Career  Arts Magnet High School,0.0,0.029411764705882353,0.1588235294117647,0.18823529411764706,0.5117647058823529,0.0,0.11176470588235295,0.48823529411764705,0.0,0.011764705882352941,0.041176470588235294,0.06470588235294118,0.2235294117647059,0.0,0.047058823529411764,0.16470588235294117,0.0,0.01764705882352941,0.11764705882352941,0.12352941176470589,0.28823529411764703,0.3235294117647059,0.0,0.06470588235294118
181322,Hickory High,0.0028653295128939827,0.039159503342884434,0.2817574021012416,0.18911174785100288,0.40114613180515757,0.0019102196752626551,0.08404966571155682,0.5988538681948424,0.0019102196752626551,0.02005730659025788,0.15281757402101243,0.10219675262655205,0.2082139446036294,0.0019102196752626551,0.04297994269340974,0.3218720152817574,0.0009551098376313276,0.019102196752626553,0.12893982808022922,0.08691499522445081,0.1929321872015282,0.276981852913085,0.0,0.041069723018147083
181324,FRYE SCHOOL,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285
181326,W M Jenkins Elementary,0.0,0.059490084985835696,0.16997167138810199,0.1274787535410765,0.5297450424929179,0.0,0.11331444759206799,0.4702549575070821,0.0,0.025495750708215296,0.08498583569405099,0.05099150141643059,0.254957507082153,0.0,0.039660056657223795,0.20113314447592068,0.0,0.0339943342776204,0.08498583569405099,0.0764872521246459,0.2747875354107649,0.26912181303116145,0.0,0.07365439093484419
181332,Longview Elementary,0.0,0.07418397626112759,0.35311572700296734,0.24629080118694363,0.2403560830860534,0.011869436201780416,0.07418397626112759,0.7596439169139466,0.0,0.050445103857566766,0.20771513353115728,0.11869436201780416,0.13353115727002968,0.0,0.032640949554896145,0.4094955489614243,0.0,0.02373887240356083,0.14540059347181009,0.12759643916913946,0.10682492581602374,0.35014836795252224,0.011869436201780416,0.04154302670623145
181336,Oakwood Elementary,0.0,0.023054755043227664,0.21613832853025935,0.13256484149855907,0.5244956772334294,0.002881844380403458,0.10086455331412104,0.4755043227665706,0.0,0.008645533141210375,0.1037463976945245,0.07492795389048991,0.2910662824207493,0.002881844380403458,0.037463976945244955,0.2276657060518732,0.0,0.01440922190201729,0.11239193083573487,0.05763688760806916,0.2334293948126801,0.2478386167146974,0.0,0.06340057636887608
181342,Southwest Primary,0.0,0.10526315789473684,0.24269005847953215,0.2543859649122807,0.28654970760233917,0.008771929824561403,0.1023391812865497,0.7134502923976608,0.0,0.049707602339181284,0.1286549707602339,0.14912280701754385,0.15789473684210525,0.0029239766081871343,0.06140350877192982,0.391812865497076,0.0,0.05555555555555555,0.11403508771929824,0.10526315789473684,0.1286549707602339,0.3216374269005848,0.005847953216374269,0.04093567251461988
181344,Viewmont Elementary,0.0,0.03725490196078431,0.2647058823529412,0.19411764705882353,0.36470588235294116,0.0,0.1392156862745098,0.6352941176470588,0.0,0.0196078431372549,0.12549019607843137,0.08235294117647059,0.19607843137254902,0.0,0.07058823529411765,0.2980392156862745,0.0,0.01764705882352941,0.1392156862745098,0.11176470588235295,0.16862745098039217,0.33725490196078434,0.0,0.06862745098039216
182304,Conover Special Education,0.0,0.0,0.18333333333333332,0.1,0.65,0.0,0.06666666666666667,0.35,0.0,0.0,0.11666666666666667,0.08333333333333333,0.38333333333333336,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.016666666666666666,0.26666666666666666,0.15,0.0,0.06666666666666667
182316,Newton-Conover High,0.0,0.0480225988700565,0.2951977401129944,0.1327683615819209,0.4491525423728814,0.0,0.0748587570621469,0.5508474576271186,0.0,0.02824858757062147,0.1807909604519774,0.07627118644067797,0.2612994350282486,0.0,0.04096045197740113,0.326271186440678,0.0,0.01977401129943503,0.11440677966101695,0.05649717514124294,0.18785310734463276,0.2245762711864407,0.0,0.03389830508474576
182321,Newton-Conover Middle,0.0,0.0707070707070707,0.2972582972582973,0.11688311688311688,0.43434343434343436,0.0,0.08080808080808081,0.5656565656565656,0.0,0.03607503607503607,0.1443001443001443,0.06060606060606061,0.2352092352092352,0.0,0.044733044733044736,0.2857142857142857,0.0,0.03463203463203463,0.15295815295815296,0.05627705627705628,0.19913419913419914,0.27994227994227994,0.0,0.03607503607503607
182322,Shuford Elementary,0.0,0.10161662817551963,0.22401847575057737,0.07852193995381063,0.49884526558891457,0.0,0.09699769053117784,0.5011547344110855,0.0,0.04849884526558892,0.11316397228637413,0.03464203233256351,0.2817551963048499,0.0,0.053117782909930716,0.24942263279445728,0.0,0.053117782909930716,0.11085450346420324,0.04387990762124711,0.21709006928406466,0.2517321016166282,0.0,0.04387990762124711
182324,South Newton Elementary,0.0,0.06340057636887608,0.2910662824207493,0.12680115273775217,0.40057636887608067,0.0,0.11815561959654179,0.5994236311239193,0.0,0.03170028818443804,0.1239193083573487,0.06340057636887608,0.2219020172910663,0.0,0.06340057636887608,0.2824207492795389,0.0,0.03170028818443804,0.16714697406340057,0.06340057636887608,0.1786743515850144,0.3170028818443804,0.0,0.05475504322766571
182328,North Newton Elementary,0.0020964360587002098,0.08385744234800839,0.38784067085953877,0.1320754716981132,0.31236897274633124,0.0,0.08176100628930817,0.6876310272536688,0.0020964360587002098,0.0440251572327044,0.18658280922431866,0.07547169811320754,0.16981132075471697,0.0,0.0440251572327044,0.3522012578616352,0.0,0.039832285115303984,0.20125786163522014,0.05660377358490566,0.14255765199161424,0.33542976939203356,0.0,0.03773584905660377
182700,Discovery High School,0.0,0.04285714285714286,0.1523809523809524,0.04285714285714286,0.7142857142857143,0.0,0.047619047619047616,0.2857142857142857,0.0,0.014285714285714285,0.047619047619047616,0.009523809523809525,0.3,0.0,0.01904761904761905,0.09047619047619047,0.0,0.02857142857142857,0.10476190476190476,0.03333333333333333,0.4142857142857143,0.19523809523809524,0.0,0.02857142857142857
190304,Bennett School,0.0,0.0,0.06043956043956044,0.005494505494505495,0.9065934065934066,0.0,0.027472527472527472,0.09340659340659341,0.0,0.0,0.02197802197802198,0.005494505494505495,0.42857142857142855,0.0,0.02197802197802198,0.04945054945054945,0.0,0.0,0.038461538461538464,0.0,0.47802197802197804,0.04395604395604396,0.0,0.005494505494505495
190308,Bonlee School,0.0030864197530864196,0.0,0.2006172839506173,0.08950617283950617,0.6820987654320988,0.0,0.024691358024691357,0.31790123456790126,0.0030864197530864196,0.0,0.10802469135802469,0.040123456790123455,0.3611111111111111,0.0,0.015432098765432098,0.16666666666666666,0.0,0.0,0.09259259259259259,0.04938271604938271,0.32098765432098764,0.15123456790123457,0.0,0.009259259259259259
190310,SAGE Academy,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
190312,Chatham Middle,0.0,0.0032626427406199023,0.7047308319738989,0.1566068515497553,0.10929853181076672,0.0016313213703099511,0.024469820554649267,0.8907014681892332,0.0,0.0016313213703099511,0.33931484502446985,0.0734094616639478,0.05546492659053834,0.0016313213703099511,0.011419249592169658,0.4274061990212072,0.0,0.0016313213703099511,0.36541598694942906,0.08319738988580751,0.053833605220228384,0.4632952691680261,0.0,0.013050570962479609
190316,Chatham Central High,0.0024271844660194173,0.0024271844660194173,0.11407766990291263,0.0825242718446602,0.7742718446601942,0.0,0.024271844660194174,0.22572815533980584,0.0,0.0024271844660194173,0.04854368932038835,0.04854368932038835,0.3786407766990291,0.0,0.0048543689320388345,0.10436893203883495,0.0024271844660194173,0.0,0.06553398058252427,0.03398058252427184,0.39563106796116504,0.12135922330097088,0.0,0.019417475728155338
190328,Horton Middle,0.0,0.01348314606741573,0.16404494382022472,0.23146067415730337,0.5168539325842697,0.0,0.07415730337078652,0.48314606741573035,0.0,0.0044943820224719105,0.09662921348314607,0.08089887640449438,0.2876404494382023,0.0,0.04719101123595506,0.2292134831460674,0.0,0.008988764044943821,0.06741573033707865,0.15056179775280898,0.2292134831460674,0.2539325842696629,0.0,0.02696629213483146
190332,J S Waters School,0.003937007874015748,0.011811023622047244,0.14566929133858267,0.13385826771653545,0.6456692913385826,0.0,0.05905511811023622,0.3543307086614173,0.003937007874015748,0.003937007874015748,0.08267716535433071,0.06692913385826772,0.3425196850393701,0.0,0.031496062992125984,0.1889763779527559,0.0,0.007874015748031496,0.06299212598425197,0.06692913385826772,0.3031496062992126,0.16535433070866143,0.0,0.027559055118110236
190336,Jordan Matthews High,0.0022935779816513763,0.010321100917431193,0.6238532110091743,0.11697247706422019,0.22018348623853212,0.0,0.026376146788990827,0.7798165137614679,0.0011467889908256881,0.006880733944954129,0.33715596330275227,0.05389908256880734,0.11926605504587157,0.0,0.010321100917431193,0.40940366972477066,0.0011467889908256881,0.0034403669724770644,0.286697247706422,0.06307339449541284,0.10091743119266056,0.3704128440366973,0.0,0.016055045871559634
190339,Margaret B. Pollard Middle,0.001358695652173913,0.016304347826086956,0.1956521739130435,0.0625,0.6589673913043478,0.002717391304347826,0.0625,0.34103260869565216,0.001358695652173913,0.008152173913043478,0.08967391304347826,0.035326086956521736,0.34103260869565216,0.0,0.028532608695652172,0.16304347826086957,0.0,0.008152173913043478,0.10597826086956522,0.02717391304347826,0.3179347826086957,0.17798913043478262,0.002717391304347826,0.033967391304347824
190340,Moncure School,0.0,0.007575757575757576,0.17803030303030304,0.17803030303030304,0.5946969696969697,0.0,0.041666666666666664,0.4053030303030303,0.0,0.007575757575757576,0.09848484848484848,0.10227272727272728,0.32575757575757575,0.0,0.007575757575757576,0.2159090909090909,0.0,0.0,0.07954545454545454,0.07575757575757576,0.2689393939393939,0.1893939393939394,0.0,0.03409090909090909
190341,North Chatham Elementary,0.0018018018018018018,0.014414414414414415,0.2918918918918919,0.055855855855855854,0.581981981981982,0.0,0.05405405405405406,0.418018018018018,0.0018018018018018018,0.007207207207207207,0.14414414414414414,0.023423423423423424,0.2864864864864865,0.0,0.02702702702702703,0.2036036036036036,0.0,0.007207207207207207,0.14774774774774774,0.032432432432432434,0.2954954954954955,0.21441441441441442,0.0,0.02702702702702703
190342,Northwood High,0.004169562195969423,0.020152883947185545,0.17998610145934676,0.1063238359972203,0.6372480889506602,0.0006949270326615705,0.05142460041695622,0.3627519110493398,0.002779708130646282,0.009034051424600417,0.08617095205003475,0.057678943710910355,0.3050729673384295,0.0,0.029881862404447533,0.18554551772063932,0.001389854065323141,0.011118832522585128,0.09381514940931203,0.048644892286309936,0.33217512161223073,0.17720639332870047,0.0006949270326615705,0.021542738012508687
190346,Perry W Harrison Elementary,0.004767580452920143,0.027413587604290822,0.10846245530393325,0.058402860548271755,0.734207389749702,0.007151370679380214,0.05959475566150179,0.265792610250298,0.0023837902264600714,0.015494636471990465,0.06436233611442194,0.028605482717520857,0.4028605482717521,0.003575685339690107,0.03218116805721097,0.1466030989272944,0.0023837902264600714,0.011918951132300357,0.04410011918951132,0.029797377830750895,0.33134684147794996,0.11918951132300358,0.003575685339690107,0.027413587604290822
190348,Pittsboro Elementary,0.003952569169960474,0.015810276679841896,0.15810276679841898,0.17984189723320157,0.5691699604743083,0.0,0.07312252964426877,0.4308300395256917,0.003952569169960474,0.005928853754940711,0.07509881422924901,0.09288537549407115,0.2727272727272727,0.0,0.029644268774703556,0.2075098814229249,0.0,0.009881422924901186,0.08300395256916997,0.08695652173913043,0.2964426877470356,0.22332015810276679,0.0,0.043478260869565216
190350,Siler City Elementary,0.0,0.006389776357827476,0.6437699680511182,0.14696485623003194,0.16293929712460065,0.0,0.039936102236421724,0.8370607028753994,0.0,0.003194888178913738,0.3242811501597444,0.06389776357827476,0.08306709265175719,0.0,0.020766773162939296,0.41214057507987223,0.0,0.003194888178913738,0.3194888178913738,0.08306709265175719,0.07987220447284345,0.4249201277955272,0.0,0.019169329073482427
190352,Silk Hope School,0.0,0.006134969325153374,0.12576687116564417,0.049079754601226995,0.7361963190184049,0.0,0.08282208588957055,0.26380368098159507,0.0,0.006134969325153374,0.05828220858895705,0.027607361963190184,0.37116564417177916,0.0,0.049079754601226995,0.1411042944785276,0.0,0.0,0.06748466257668712,0.02147239263803681,0.36503067484662577,0.12269938650306748,0.0,0.03374233128834356
190370,Virginia Cross Elementary,0.002012072434607646,0.008048289738430584,0.738430583501006,0.1529175050301811,0.06438631790744467,0.0,0.03420523138832998,0.9356136820925554,0.002012072434607646,0.004024144869215292,0.38028169014084506,0.0744466800804829,0.03219315895372234,0.0,0.018108651911468814,0.4788732394366197,0.0,0.004024144869215292,0.358148893360161,0.07847082494969819,0.03219315895372234,0.4567404426559356,0.0,0.01609657947686117
190501,Chatham School of Science & Engineering,0.0,0.05747126436781609,0.06896551724137931,0.05747126436781609,0.735632183908046,0.0,0.08045977011494253,0.26436781609195403,0.0,0.034482758620689655,0.022988505747126436,0.034482758620689655,0.39080459770114945,0.0,0.04597701149425287,0.13793103448275862,0.0,0.022988505747126436,0.04597701149425287,0.022988505747126436,0.3448275862068966,0.12643678160919541,0.0,0.034482758620689655
200304,Andrews Elementary,0.003472222222222222,0.010416666666666666,0.11805555555555555,0.013888888888888888,0.7951388888888888,0.0,0.059027777777777776,0.2048611111111111,0.0,0.006944444444444444,0.06597222222222222,0.006944444444444444,0.3854166666666667,0.0,0.034722222222222224,0.11458333333333333,0.003472222222222222,0.003472222222222222,0.052083333333333336,0.006944444444444444,0.4097222222222222,0.09027777777777778,0.0,0.024305555555555556
200308,Andrews High,0.00966183574879227,0.014492753623188406,0.057971014492753624,0.00966183574879227,0.8599033816425121,0.0,0.04830917874396135,0.14009661835748793,0.0,0.014492753623188406,0.024154589371980676,0.00966183574879227,0.463768115942029,0.0,0.024154589371980676,0.07246376811594203,0.00966183574879227,0.0,0.033816425120772944,0.0,0.3961352657004831,0.06763285024154589,0.0,0.024154589371980676
200310,Andrews Middle,0.0,0.00784313725490196,0.09803921568627451,0.01568627450980392,0.7568627450980392,0.0,0.12156862745098039,0.24313725490196078,0.0,0.0,0.043137254901960784,0.011764705882352941,0.3764705882352941,0.0,0.06274509803921569,0.11764705882352941,0.0,0.00784313725490196,0.054901960784313725,0.00392156862745098,0.3803921568627451,0.12549019607843137,0.0,0.058823529411764705
200312,Hiwassee Dam Elementary/Middle,0.006666666666666667,0.0,0.04,0.013333333333333334,0.72,0.0,0.22,0.28,0.0,0.0,0.03333333333333333,0.013333333333333334,0.36666666666666664,0.0,0.1,0.14666666666666667,0.006666666666666667,0.0,0.006666666666666667,0.0,0.35333333333333333,0.13333333333333333,0.0,0.12
200314,Hiwassee Dam High,0.006097560975609756,0.0,0.024390243902439025,0.006097560975609756,0.926829268292683,0.0,0.036585365853658534,0.07317073170731707,0.006097560975609756,0.0,0.012195121951219513,0.006097560975609756,0.4451219512195122,0.0,0.006097560975609756,0.03048780487804878,0.0,0.0,0.012195121951219513,0.0,0.4817073170731707,0.042682926829268296,0.0,0.03048780487804878
200316,Marble Elementary,0.0,0.009615384615384616,0.038461538461538464,0.0,0.8846153846153846,0.0,0.0673076923076923,0.11538461538461539,0.0,0.0,0.019230769230769232,0.0,0.4807692307692308,0.0,0.038461538461538464,0.057692307692307696,0.0,0.009615384615384616,0.019230769230769232,0.0,0.40384615384615385,0.057692307692307696,0.0,0.028846153846153848
200320,Martins Creek Elementary/Mid,0.011363636363636364,0.0,0.11363636363636363,0.011363636363636364,0.8409090909090909,0.0,0.022727272727272728,0.1590909090909091,0.0,0.0,0.03409090909090909,0.0,0.3693181818181818,0.0,0.017045454545454544,0.05113636363636364,0.011363636363636364,0.0,0.07954545454545454,0.011363636363636364,0.4715909090909091,0.10795454545454546,0.0,0.005681818181818182
200322,The Oaks Academy,0.016666666666666666,0.0,0.06666666666666667,0.0,0.9,0.0,0.016666666666666666,0.1,0.016666666666666666,0.0,0.05,0.0,0.65,0.0,0.016666666666666666,0.08333333333333333,0.0,0.0,0.016666666666666666,0.0,0.25,0.016666666666666666,0.0,0.0
200324,Murphy Elementary,0.009237875288683603,0.011547344110854504,0.06928406466512702,0.02771362586605081,0.8060046189376443,0.0,0.07621247113163972,0.19399538106235567,0.004618937644341801,0.009237875288683603,0.016166281755196306,0.006928406466512702,0.40415704387990764,0.0,0.03926096997690531,0.07621247113163972,0.004618937644341801,0.0023094688221709007,0.053117782909930716,0.020785219399538105,0.4018475750577367,0.11778290993071594,0.0,0.03695150115473441
200328,Murphy High,0.008333333333333333,0.0125,0.05416666666666667,0.03125,0.83125,0.0,0.0625,0.16875,0.00625,0.0020833333333333333,0.020833333333333332,0.0125,0.4395833333333333,0.0,0.027083333333333334,0.06875,0.0020833333333333333,0.010416666666666666,0.03333333333333333,0.01875,0.39166666666666666,0.1,0.0,0.035416666666666666
200330,Murphy Middle,0.01524390243902439,0.012195121951219513,0.04573170731707317,0.021341463414634148,0.7408536585365854,0.0,0.16463414634146342,0.25914634146341464,0.009146341463414634,0.003048780487804878,0.024390243902439025,0.009146341463414634,0.36585365853658536,0.0,0.09146341463414634,0.13719512195121952,0.006097560975609756,0.009146341463414634,0.021341463414634148,0.012195121951219513,0.375,0.12195121951219512,0.0,0.07317073170731707
200332,Peachtree Elementary,0.029411764705882353,0.0,0.08088235294117647,0.022058823529411766,0.8235294117647058,0.0,0.04411764705882353,0.17647058823529413,0.007352941176470588,0.0,0.029411764705882353,0.007352941176470588,0.39705882352941174,0.0,0.022058823529411766,0.0661764705882353,0.022058823529411766,0.0,0.051470588235294115,0.014705882352941176,0.4264705882352941,0.11029411764705882,0.0,0.022058823529411766
200336,Ranger Elementary/Middle,0.0037174721189591076,0.0,0.055762081784386616,0.007434944237918215,0.8847583643122676,0.0,0.048327137546468404,0.11524163568773234,0.0037174721189591076,0.0,0.040892193308550186,0.0,0.49814126394052044,0.0,0.01486988847583643,0.05947955390334572,0.0,0.0,0.01486988847583643,0.007434944237918215,0.38661710037174724,0.055762081784386616,0.0,0.03345724907063197
200350,Tri-County Early College High,0.0,0.0,0.11643835616438356,0.00684931506849315,0.8424657534246576,0.00684931506849315,0.0273972602739726,0.15753424657534246,0.0,0.0,0.0273972602739726,0.0,0.3767123287671233,0.00684931506849315,0.0136986301369863,0.04794520547945205,0.0,0.0,0.08904109589041095,0.00684931506849315,0.4657534246575342,0.1095890410958904,0.0,0.0136986301369863
210304,Chowan Middle,0.0,0.0,0.08649789029535865,0.45147679324894513,0.4240506329113924,0.0,0.0379746835443038,0.5759493670886076,0.0,0.0,0.03164556962025317,0.23628691983122363,0.22362869198312235,0.0,0.014767932489451477,0.28270042194092826,0.0,0.0,0.05485232067510549,0.21518987341772153,0.20042194092827004,0.29324894514767935,0.0,0.023206751054852322
210306,D F Walker Elementary,0.002288329519450801,0.006864988558352402,0.09382151029748284,0.448512585812357,0.38672768878718533,0.0,0.06178489702517163,0.6132723112128147,0.0,0.002288329519450801,0.032036613272311214,0.2311212814645309,0.2242562929061785,0.0,0.02517162471395881,0.2906178489702517,0.002288329519450801,0.004576659038901602,0.06178489702517163,0.21739130434782608,0.16247139588100687,0.32265446224256294,0.0,0.036613272311212815
210312,John A Holmes High,0.0,0.0,0.05263157894736842,0.4337568058076225,0.47368421052631576,0.0,0.039927404718693285,0.5263157894736842,0.0,0.0,0.02722323049001815,0.21052631578947367,0.26678765880217786,0.0,0.016333938294010888,0.2540834845735027,0.0,0.0,0.025408348457350273,0.22323049001814882,0.20689655172413793,0.27223230490018147,0.0,0.023593466424682397
210316,White Oak Elementary,0.0,0.0,0.11083743842364532,0.42610837438423643,0.3866995073891626,0.0,0.07635467980295567,0.6133004926108374,0.0,0.0,0.07142857142857142,0.22167487684729065,0.18472906403940886,0.0,0.046798029556650245,0.3399014778325123,0.0,0.0,0.03940886699507389,0.2044334975369458,0.2019704433497537,0.2733990147783251,0.0,0.029556650246305417
220308,Hayesville Elementary,0.006382978723404255,0.002127659574468085,0.09574468085106383,0.00851063829787234,0.7659574468085106,0.0,0.12127659574468085,0.23404255319148937,0.00425531914893617,0.0,0.05531914893617021,0.006382978723404255,0.4297872340425532,0.0,0.04468085106382979,0.11063829787234042,0.002127659574468085,0.002127659574468085,0.04042553191489362,0.002127659574468085,0.33617021276595743,0.12340425531914893,0.0,0.07659574468085106
220310,Hayesville High,0.005063291139240506,0.005063291139240506,0.04810126582278481,0.005063291139240506,0.9139240506329114,0.0,0.02278481012658228,0.08607594936708861,0.002531645569620253,0.0,0.027848101265822784,0.005063291139240506,0.49873417721518987,0.0,0.012658227848101266,0.04810126582278481,0.002531645569620253,0.005063291139240506,0.020253164556962026,0.0,0.4151898734177215,0.0379746835443038,0.0,0.010126582278481013
220312,Hayesville Middle,0.007228915662650603,0.0024096385542168677,0.08433734939759036,0.00963855421686747,0.8674698795180723,0.0,0.02891566265060241,0.13253012048192772,0.004819277108433735,0.0,0.04819277108433735,0.007228915662650603,0.45542168674698796,0.0,0.012048192771084338,0.07228915662650602,0.0024096385542168677,0.0024096385542168677,0.03614457831325301,0.0024096385542168677,0.41204819277108434,0.060240963855421686,0.0,0.016867469879518072
230304,Bethware Elementary,0.0,0.014218009478672985,0.06635071090047394,0.18246445497630331,0.6682464454976303,0.0,0.06872037914691943,0.33175355450236965,0.0,0.004739336492890996,0.030805687203791468,0.1018957345971564,0.2962085308056872,0.0,0.04265402843601896,0.18009478672985782,0.0,0.009478672985781991,0.035545023696682464,0.08056872037914692,0.37203791469194314,0.15165876777251186,0.0,0.026066350710900472
230308,Boiling Springs Elementary,0.001876172607879925,0.00375234521575985,0.03189493433395872,0.13133208255159476,0.7542213883677298,0.0,0.07692307692307693,0.24577861163227016,0.001876172607879925,0.001876172607879925,0.01125703564727955,0.06191369606003752,0.39587242026266417,0.0,0.0300187617260788,0.10694183864915573,0.0,0.001876172607879925,0.020637898686679174,0.06941838649155722,0.35834896810506567,0.13883677298311445,0.0,0.04690431519699812
230312,Burns High,0.003157894736842105,0.003157894736842105,0.07263157894736842,0.16526315789473683,0.7189473684210527,0.0,0.03684210526315789,0.2810526315789474,0.0010526315789473684,0.0,0.035789473684210524,0.08315789473684211,0.3757894736842105,0.0,0.018947368421052633,0.13894736842105262,0.002105263157894737,0.003157894736842105,0.03684210526315789,0.08210526315789474,0.3431578947368421,0.14210526315789473,0.0,0.017894736842105262
230316,Burns Middle,0.0013812154696132596,0.0,0.06353591160220995,0.15607734806629833,0.7251381215469613,0.0,0.05386740331491713,0.27486187845303867,0.0013812154696132596,0.0,0.034530386740331494,0.07596685082872928,0.3798342541436464,0.0,0.029005524861878452,0.1408839779005525,0.0,0.0,0.029005524861878452,0.08011049723756906,0.3453038674033149,0.13397790055248618,0.0,0.024861878453038673
230320,Casar Elementary,0.0,0.0,0.08733624454148471,0.008733624454148471,0.8777292576419214,0.0,0.026200873362445413,0.1222707423580786,0.0,0.0,0.05240174672489083,0.004366812227074236,0.4585152838427948,0.0,0.021834061135371178,0.07860262008733625,0.0,0.0,0.034934497816593885,0.004366812227074236,0.4192139737991266,0.043668122270742356,0.0,0.004366812227074236
230322,Cleveland ECHS,0.0,0.03225806451612903,0.15207373271889402,0.15207373271889402,0.6129032258064516,0.0,0.05069124423963134,0.3870967741935484,0.0,0.02304147465437788,0.05069124423963134,0.041474654377880185,0.28110599078341014,0.0,0.004608294930875576,0.11981566820276497,0.0,0.009216589861751152,0.10138248847926268,0.11059907834101383,0.3317972350230415,0.2672811059907834,0.0,0.04608294930875576
230324,Crest High,0.0,0.0017497812773403325,0.05861767279090114,0.21959755030621173,0.663167104111986,0.0,0.0568678915135608,0.336832895888014,0.0,0.0008748906386701663,0.026246719160104987,0.11461067366579178,0.35083114610673666,0.0,0.02974628171478565,0.1714785651793526,0.0,0.0008748906386701663,0.03237095363079615,0.10498687664041995,0.3123359580052493,0.16535433070866143,0.0,0.02712160979877515
230328,Crest Middle,0.0,0.0032502708559046588,0.08017334777898158,0.22643553629469124,0.6327193932827736,0.0010834236186348862,0.056338028169014086,0.36728060671722645,0.0,0.0021668472372697724,0.041170097508125676,0.11159263271939328,0.3206933911159263,0.0010834236186348862,0.023835319609967497,0.17984832069339113,0.0,0.0010834236186348862,0.0390032502708559,0.11484290357529794,0.3120260021668472,0.18743228602383533,0.0,0.032502708559046585
230330,Turning Point Academy,0.0,0.0,0.049586776859504134,0.4132231404958678,0.4132231404958678,0.0,0.12396694214876033,0.5867768595041323,0.0,0.0,0.04132231404958678,0.2892561983471074,0.32231404958677684,0.0,0.10743801652892562,0.4380165289256198,0.0,0.0,0.008264462809917356,0.12396694214876033,0.09090909090909091,0.1487603305785124,0.0,0.01652892561983471
230334,East Elementary,0.0,0.0,0.05714285714285714,0.23333333333333334,0.5428571428571428,0.0,0.16666666666666666,0.45714285714285713,0.0,0.0,0.0380952380952381,0.12857142857142856,0.26666666666666666,0.0,0.07142857142857142,0.23809523809523808,0.0,0.0,0.01904761904761905,0.10476190476190476,0.2761904761904762,0.21904761904761905,0.0,0.09523809523809523
230336,Shelby Intermediate,0.0,0.008456659619450317,0.05708245243128964,0.5644820295983086,0.2727272727272727,0.0,0.09725158562367865,0.7272727272727273,0.0,0.004228329809725159,0.02536997885835095,0.2938689217758985,0.16701902748414377,0.0,0.046511627906976744,0.3699788583509514,0.0,0.004228329809725159,0.03171247357293869,0.27061310782241016,0.10570824524312897,0.3572938689217759,0.0,0.0507399577167019
230340,Fallston Elementary,0.0,0.004158004158004158,0.056133056133056136,0.13097713097713098,0.7650727650727651,0.0,0.04365904365904366,0.23492723492723494,0.0,0.0,0.031185031185031187,0.08108108108108109,0.4261954261954262,0.0,0.02494802494802495,0.13721413721413722,0.0,0.004158004158004158,0.02494802494802495,0.0498960498960499,0.3388773388773389,0.09771309771309772,0.0,0.018711018711018712
230342,Graham Elementary,0.0,0.004694835680751174,0.07981220657276995,0.6948356807511737,0.12206572769953052,0.0,0.09859154929577464,0.8779342723004695,0.0,0.0,0.056338028169014086,0.3755868544600939,0.07042253521126761,0.0,0.06103286384976526,0.49295774647887325,0.0,0.004694835680751174,0.023474178403755867,0.3192488262910798,0.051643192488262914,0.38497652582159625,0.0,0.03755868544600939
230344,Grover Elementary,0.0,0.01694915254237288,0.06440677966101695,0.0711864406779661,0.7288135593220338,0.0,0.11864406779661017,0.2711864406779661,0.0,0.010169491525423728,0.02711864406779661,0.03728813559322034,0.4101694915254237,0.0,0.05084745762711865,0.12542372881355932,0.0,0.006779661016949152,0.03728813559322034,0.03389830508474576,0.31864406779661014,0.14576271186440679,0.0,0.06779661016949153
230346,James Love Elementary,0.0,0.010452961672473868,0.059233449477351915,0.6062717770034843,0.24041811846689895,0.0,0.08362369337979095,0.759581881533101,0.0,0.006968641114982578,0.03484320557491289,0.32752613240418116,0.14634146341463414,0.0,0.04529616724738676,0.4146341463414634,0.0,0.003484320557491289,0.024390243902439025,0.2787456445993031,0.09407665505226481,0.34494773519163763,0.0,0.03832752613240418
