agency_code,pct_ap_a_as7_courses2,pct_ap_a_bl7_courses2,pct_ap_a_fem_courses2,pct_ap_a_hi7_courses2,pct_ap_a_male_courses2,pct_ap_a_mu7_courses2,pct_ap_a_swd_courses2,pct_ap_a_wh7_courses2,pct_ap_h_am7_courses2,pct_ap_h_as7_courses2,pct_ap_h_bl7_courses2,pct_ap_h_els_courses2,pct_ap_h_fem_courses2,pct_ap_h_hi7_courses2,pct_ap_h_male_courses2,pct_ap_h_mu7_courses2,pct_ap_h_swd_courses2,pct_ap_h_wh7_courses2,pct_ap_t_as7_courses2,pct_ap_t_bl7_courses2,pct_ap_t_fem_courses2,pct_ap_t_hi7_courses2,pct_ap_t_male_courses2,pct_ap_t_mu7_courses2,pct_ap_t_wh7_courses2,pct_ccp_a_am7_courses2,pct_ccp_a_as7_courses2,pct_ccp_a_bl7_courses2,pct_ccp_a_els_courses2,pct_ccp_a_fem_courses2,pct_ccp_a_hi7_courses2,pct_ccp_a_male_courses2,pct_ccp_a_mu7_courses2,pct_ccp_a_swd_courses2,pct_ccp_a_wh7_courses2,pct_ccp_h_am7_courses2,pct_ccp_h_as7_courses2,pct_ccp_h_bl7_courses2,pct_ccp_h_els_courses2,pct_ccp_h_fem_courses2,pct_ccp_h_hi7_courses2,pct_ccp_h_male_courses2,pct_ccp_h_mu7_courses2,pct_ccp_h_swd_courses2,pct_ccp_h_wh7_courses2,pct_ccp_t_bl7_courses2,pct_ccp_t_els_courses2,pct_ccp_t_fem_courses2,pct_ccp_t_hi7_courses2,pct_ccp_t_male_courses2,pct_ccp_t_mu7_courses2,pct_ccp_t_swd_courses2,pct_ccp_t_wh7_courses2,pct_ib_h_as7_courses2,pct_ib_h_bl7_courses2,pct_ib_h_fem_courses2,pct_ib_h_hi7_courses2,pct_ib_h_male_courses2,pct_ib_h_mu7_courses2,pct_ib_h_wh7_courses2,tot_num_ap_a_am7_courses2,tot_num_ap_a_as7_courses2,tot_num_ap_a_bl7_courses2,tot_num_ap_a_els_courses2,tot_num_ap_a_fem_courses2,tot_num_ap_a_hi7_courses2,tot_num_ap_a_male_courses2,tot_num_ap_a_mu7_courses2,tot_num_ap_a_other_courses2,tot_num_ap_a_pi7_courses2,tot_num_ap_a_swd_courses2,tot_num_ap_a_wh7_courses2,tot_num_ap_h_am7_courses2,tot_num_ap_h_as7_courses2,tot_num_ap_h_bl7_courses2,tot_num_ap_h_els_courses2,tot_num_ap_h_fem_courses2,tot_num_ap_h_hi7_courses2,tot_num_ap_h_male_courses2,tot_num_ap_h_mu7_courses2,tot_num_ap_h_other_courses2,tot_num_ap_h_pi7_courses2,tot_num_ap_h_swd_courses2,tot_num_ap_h_wh7_courses2,tot_num_ap_t_am7_courses2,tot_num_ap_t_as7_courses2,tot_num_ap_t_bl7_courses2,tot_num_ap_t_els_courses2,tot_num_ap_t_fem_courses2,tot_num_ap_t_hi7_courses2,tot_num_ap_t_male_courses2,tot_num_ap_t_mu7_courses2,tot_num_ap_t_other_courses2,tot_num_ap_t_pi7_courses2,tot_num_ap_t_swd_courses2,tot_num_ap_t_wh7_courses2,tot_num_ccp_a_am7_courses2,tot_num_ccp_a_as7_courses2,tot_num_ccp_a_bl7_courses2,tot_num_ccp_a_els_courses2,tot_num_ccp_a_fem_courses2,tot_num_ccp_a_hi7_courses2,tot_num_ccp_a_male_courses2,tot_num_ccp_a_mu7_courses2,tot_num_ccp_a_other_courses2,tot_num_ccp_a_pi7_courses2,tot_num_ccp_a_swd_courses2,tot_num_ccp_a_wh7_courses2,tot_num_ccp_h_am7_courses2,tot_num_ccp_h_as7_courses2,tot_num_ccp_h_bl7_courses2,tot_num_ccp_h_els_courses2,tot_num_ccp_h_fem_courses2,tot_num_ccp_h_hi7_courses2,tot_num_ccp_h_male_courses2,tot_num_ccp_h_mu7_courses2,tot_num_ccp_h_other_courses2,tot_num_ccp_h_pi7_courses2,tot_num_ccp_h_swd_courses2,tot_num_ccp_h_wh7_courses2,tot_num_ccp_i_am7_courses2,tot_num_ccp_i_as7_courses2,tot_num_ccp_i_bl7_courses2,tot_num_ccp_i_els_courses2,tot_num_ccp_i_fem_courses2,tot_num_ccp_i_hi7_courses2,tot_num_ccp_i_male_courses2,tot_num_ccp_i_mu7_courses2,tot_num_ccp_i_other_courses2,tot_num_ccp_i_pi7_courses2,tot_num_ccp_i_swd_courses2,tot_num_ccp_i_wh7_courses2,tot_num_ccp_t_am7_courses2,tot_num_ccp_t_as7_courses2,tot_num_ccp_t_bl7_courses2,tot_num_ccp_t_els_courses2,tot_num_ccp_t_fem_courses2,tot_num_ccp_t_hi7_courses2,tot_num_ccp_t_male_courses2,tot_num_ccp_t_mu7_courses2,tot_num_ccp_t_other_courses2,tot_num_ccp_t_pi7_courses2,tot_num_ccp_t_swd_courses2,tot_num_ccp_t_wh7_courses2,tot_num_ib_h_am7_courses2,tot_num_ib_h_as7_courses2,tot_num_ib_h_bl7_courses2,tot_num_ib_h_els_courses2,tot_num_ib_h_fem_courses2,tot_num_ib_h_hi7_courses2,tot_num_ib_h_male_courses2,tot_num_ib_h_mu7_courses2,tot_num_ib_h_other_courses2,tot_num_ib_h_pi7_courses2,tot_num_ib_h_swd_courses2,tot_num_ib_h_wh7_courses2,year_a_am7_courses2,year_a_as7_courses2,year_a_bl7_courses2,year_a_els_courses2,year_a_fem_courses2,year_a_hi7_courses2,year_a_male_courses2,year_a_mu7_courses2,year_a_other_courses2,year_a_pi7_courses2,year_a_swd_courses2,year_a_wh7_courses2,year_h_am7_courses2,year_h_as7_courses2,year_h_bl7_courses2,year_h_els_courses2,year_h_fem_courses2,year_h_hi7_courses2,year_h_male_courses2,year_h_mu7_courses2,year_h_other_courses2,year_h_pi7_courses2,year_h_swd_courses2,year_h_wh7_courses2,year_i_am7_courses2,year_i_as7_courses2,year_i_bl7_courses2,year_i_els_courses2,year_i_fem_courses2,year_i_hi7_courses2,year_i_male_courses2,year_i_mu7_courses2,year_i_other_courses2,year_i_pi7_courses2,year_i_swd_courses2,year_i_wh7_courses2,year_t_am7_courses2,year_t_as7_courses2,year_t_bl7_courses2,year_t_els_courses2,year_t_fem_courses2,year_t_hi7_courses2,year_t_male_courses2,year_t_mu7_courses2,year_t_other_courses2,year_t_pi7_courses2,year_t_swd_courses2,year_t_wh7_courses2
050303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.33,,31.67,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
060302,,,,,,,,,,,,,65.52,,34.48,,,89.66,,,,,,,,,,,,,,,,,,,,,,42.13,8.12,57.87,,9.64,88.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
060334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
060700,,,,,,,,,,,,,59.57,,40.43,,,95.0,,,,,,,,,,,,,,,,,,,,,,65.22,,34.78,,,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
060701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.95,,,84.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
06A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
070311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77,,67.05,26.7,32.95,,,54.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
070330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,5.0,49.19,12.2,50.81,,7.72,70.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
070339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,,49.48,13.54,50.52,,11.46,54.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
070342,,,,,,,,,,,14.06,,59.38,,40.63,,,78.13,,,,,,,,,,,,,,,,,,,,25.78,5.0,49.01,16.43,50.99,5.0,9.07,53.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
07A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
080311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.38,,63.7,,36.3,,,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
080312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.83,,55.86,,44.14,,9.66,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
090330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.97,5.0,57.57,11.62,42.43,5.0,5.41,38.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
090368,,,,,,,,,,,,,55.32,29.79,44.68,,,53.19,,,,,,,,,,,,,,,,,,,,23.7,5.0,57.78,21.98,42.22,5.0,5.68,49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
090376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78,,73.91,,26.09,,,36.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
09A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
100307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,,60.56,14.79,39.44,5.63,,70.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.67,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
100326,,,,,,,,,,,,,54.29,,45.71,,,78.57,,,,,,,,,,,,,,,,,,,,17.9,,45.27,13.04,54.73,5.37,8.44,61.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
100334,,,,,,,,,,,,,70.54,,29.46,,,91.07,,,,,,,,,,,,,,,,,,,,6.2,,45.16,5.46,54.84,5.0,8.44,82.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
100348,,,,,,,,,,,,,55.96,10.09,44.04,,,77.06,,,,,,,,,,,,,,,,,,,,10.96,,47.79,15.15,52.21,5.0,6.53,68.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110304,,,,,,,,,,,,,57.74,5.86,42.26,5.02,,84.94,,,,,,,,,,,,,,,,,,,,7.31,,54.19,6.24,45.81,6.02,13.55,79.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.88,21.96,34.12,5.0,5.0,67.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75,,31.25,,,81.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110336,,,,,,,,,,,,,64.79,,35.21,,,83.1,,,,,,,,,,,,,,,,,,,,,,48.91,8.73,51.09,,16.16,83.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110340,,,,,,,,,,,,,69.74,21.05,30.26,,,67.11,,,,,,,,,,,,,,,,,,,,7.18,5.34,44.94,26.15,55.06,5.89,11.6,58.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110352,,,,,,,,,,,,,54.44,13.61,45.56,,6.51,78.7,,,,,,,,,,,,,,,,,,,,,,53.85,15.95,46.15,5.0,13.39,77.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110380,,,,,,,,,,,,,53.33,10.48,46.67,,,87.14,,,,,,,,,,,,,,,,,,,,,,48.16,9.63,51.84,,9.07,87.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
110416,,,,,,,,,,5.0,5.0,,50.77,7.99,49.23,5.0,,79.12,,,,,,,,,,,,,,,,,,,,11.08,,49.29,14.15,50.71,6.37,7.31,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,
