agency_code,pct_met_4 year graduation rate_ltg,pct_met_el progress_ltg,pct_met_math grade 11_ltg,pct_met_math grades 3-8_ltg,pct_met_reading grade 10_ltg,pct_met_reading grades 3-8_ltg,pct_met_total targets_ltg,target_assign_4 year graduation rate_ltg,target_assign_el progress_ltg,target_assign_math grade 11_ltg,target_assign_math grades 3-8_ltg,target_assign_reading grade 10_ltg,target_assign_reading grades 3-8_ltg,target_assign_total targets_ltg,target_met_4 year graduation rate_ltg,target_met_el progress_ltg,target_met_math grade 11_ltg,target_met_math grades 3-8_ltg,target_met_reading grade 10_ltg,target_met_reading grades 3-8_ltg,target_met_total targets_ltg
41L000,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
420304,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
420316,,,,0.0,,100.0,50.0,,,,3.0,,3.0,6.0,,,,0.0,,3.0,3.0
420324,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
420328,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
420336,,,,0.0,,100.0,50.0,,,,4.0,,4.0,8.0,,,,0.0,,4.0,4.0
420340,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
420346,33.3,,0.0,,33.3,,22.2,3.0,,3.0,,3.0,,9.0,1.0,,0.0,,1.0,,2.0
420348,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
420358,66.7,,0.0,,0.0,,25.0,3.0,,2.0,,3.0,,8.0,2.0,,0.0,,0.0,,2.0
420376,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
421304,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
421306,,,,57.1,,42.9,50.0,,,,7.0,,7.0,14.0,,,,4.0,,3.0,7.0
421316,100.0,,75.0,,0.0,,61.5,5.0,,4.0,,4.0,,13.0,5.0,,3.0,,0.0,,8.0
421328,,100.0,,0.0,,20.0,18.2,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,1.0,2.0
422310,100.0,,0.0,,,,66.7,2.0,,1.0,,,,3.0,2.0,,0.0,,,,2.0
422314,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
422315,0.0,,50.0,,33.3,,28.6,2.0,,2.0,,3.0,,7.0,0.0,,1.0,,1.0,,2.0
422318,,,,0.0,,100.0,50.0,,,,4.0,,4.0,8.0,,,,0.0,,4.0,4.0
42A000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
430308,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
430312,,100.0,,28.6,,85.7,60.0,,1.0,,7.0,,7.0,15.0,,1.0,,2.0,,6.0,9.0
430316,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
430320,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
430328,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
430330,,100.0,,62.5,,62.5,64.7,,1.0,,8.0,,8.0,17.0,,1.0,,5.0,,5.0,11.0
430332,,,,42.9,,71.4,57.1,,,,7.0,,7.0,14.0,,,,3.0,,5.0,8.0
430336,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
430344,,100.0,,0.0,,25.0,22.2,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,1.0,2.0
430345,,,0.0,0.0,,100.0,40.0,,,1.0,2.0,,2.0,5.0,,,0.0,0.0,,2.0,2.0
430346,28.6,100.0,0.0,,0.0,,15.0,7.0,1.0,6.0,,6.0,,20.0,2.0,1.0,0.0,,0.0,,3.0
430347,,0.0,,12.5,,12.5,11.8,,1.0,,8.0,,8.0,17.0,,0.0,,1.0,,1.0,2.0
430348,,100.0,,66.7,,33.3,53.8,,1.0,,6.0,,6.0,13.0,,1.0,,4.0,,2.0,7.0
430349,,,,0.0,,71.4,35.7,,,,7.0,,7.0,14.0,,,,0.0,,5.0,5.0
430351,,,,0.0,,0.0,0.0,,,,8.0,,8.0,16.0,,,,0.0,,0.0,0.0
430352,,100.0,,0.0,,25.0,22.2,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,1.0,2.0
430358,,,,16.7,,50.0,33.3,,,,6.0,,6.0,12.0,,,,1.0,,3.0,4.0
430368,,0.0,,,,,0.0,,1.0,,,,,1.0,,0.0,,,,,0.0
430369,,,,0.0,,33.3,16.7,,,,6.0,,6.0,12.0,,,,0.0,,2.0,2.0
430370,,,,57.1,,14.3,35.7,,,,7.0,,7.0,14.0,,,,4.0,,1.0,5.0
430371,100.0,0.0,20.0,,71.4,,65.0,7.0,1.0,5.0,,7.0,,20.0,7.0,0.0,1.0,,5.0,,13.0
430376,,,,14.3,,14.3,14.3,,,,7.0,,7.0,14.0,,,,1.0,,1.0,2.0
430378,100.0,100.0,33.3,,16.7,,52.6,6.0,1.0,6.0,,6.0,,19.0,6.0,1.0,2.0,,1.0,,10.0
430380,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
430384,50.0,0.0,40.0,,20.0,,35.3,6.0,1.0,5.0,,5.0,,17.0,3.0,0.0,2.0,,1.0,,6.0
430386,,,,12.5,,25.0,18.8,,,,8.0,,8.0,16.0,,,,1.0,,2.0,3.0
43C000,,,,100.0,,100.0,100.0,,,,2.0,,2.0,4.0,,,,2.0,,2.0,4.0
440314,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440318,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440320,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
440326,0.0,,,,,,0.0,4.0,,,,,,4.0,0.0,,,,,,0.0
440328,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440332,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
440346,,,100.0,,100.0,,100.0,,,2.0,,2.0,,4.0,,,2.0,,2.0,,4.0
440348,,0.0,,0.0,,20.0,9.1,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,1.0,1.0
440349,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440350,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440364,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
440368,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
440378,100.0,,100.0,,75.0,,90.0,3.0,,3.0,,4.0,,10.0,3.0,,3.0,,3.0,,9.0
440390,25.0,,33.3,,0.0,,20.0,4.0,,3.0,,3.0,,10.0,1.0,,1.0,,0.0,,2.0
440396,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
44A000,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
450301,,0.0,,12.5,,12.5,11.8,,1.0,,8.0,,8.0,17.0,,0.0,,1.0,,1.0,2.0
450302,,,,0.0,,66.7,33.3,,,,3.0,,3.0,6.0,,,,0.0,,2.0,2.0
450306,,100.0,,14.3,,57.1,40.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,4.0,6.0
450307,,0.0,,0.0,,50.0,23.1,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,3.0,3.0
450308,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
450316,100.0,0.0,100.0,,0.0,,64.3,5.0,1.0,4.0,,4.0,,14.0,5.0,0.0,4.0,,0.0,,9.0
450322,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
450324,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
450328,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
450332,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
450333,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
450334,0.0,,0.0,,0.0,,0.0,3.0,,3.0,,4.0,,10.0,0.0,,0.0,,0.0,,0.0
450335,,,,0.0,,0.0,0.0,,,,8.0,,8.0,16.0,,,,0.0,,0.0,0.0
450336,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
450339,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
450340,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
450341,60.0,100.0,100.0,,0.0,,53.3,5.0,1.0,4.0,,5.0,,15.0,3.0,1.0,4.0,,0.0,,8.0
450342,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
450343,0.0,,100.0,,100.0,,40.0,3.0,,1.0,,1.0,,5.0,0.0,,1.0,,1.0,,2.0
450344,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
450346,,100.0,,0.0,,20.0,18.2,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,1.0,2.0
450352,25.0,0.0,33.3,,0.0,,16.7,4.0,1.0,3.0,,4.0,,12.0,1.0,0.0,1.0,,0.0,,2.0
450354,100.0,,0.0,,0.0,,33.3,1.0,,1.0,,1.0,,3.0,1.0,,0.0,,0.0,,1.0
45A000,,,,0.0,,100.0,50.0,,,,2.0,,2.0,4.0,,,,0.0,,2.0,2.0
45B000,,,,0.0,,50.0,25.0,,,,2.0,,2.0,4.0,,,,0.0,,1.0,1.0
460308,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
460312,,,,100.0,,0.0,50.0,,,,4.0,,4.0,8.0,,,,4.0,,0.0,4.0
460318,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
460320,0.0,,0.0,,0.0,,0.0,3.0,,3.0,,3.0,,9.0,0.0,,0.0,,0.0,,0.0
460322,,,,,100.0,,100.0,,,,,1.0,,1.0,,,,,1.0,,1.0
460332,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
460340,100.0,,,,,,100.0,2.0,,,,,,2.0,2.0,,,,,,2.0
470310,,100.0,,0.0,,57.1,33.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,4.0,5.0
470312,0.0,0.0,85.7,,16.7,,31.8,8.0,1.0,7.0,,6.0,,22.0,0.0,0.0,6.0,,1.0,,7.0
470316,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
470320,,,,11.1,,66.7,38.9,,,,9.0,,9.0,18.0,,,,1.0,,6.0,7.0
470328,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
470330,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
470332,,,,0.0,,12.5,6.3,,,,8.0,,8.0,16.0,,,,0.0,,1.0,1.0
470336,,,,20.0,,100.0,60.0,,,,5.0,,5.0,10.0,,,,1.0,,5.0,6.0
470340,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
470342,,,,0.0,,100.0,50.0,,,,1.0,,1.0,2.0,,,,0.0,,1.0,1.0
470346,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
470441,,,,0.0,,25.0,12.5,,,,8.0,,8.0,16.0,,,,0.0,,2.0,2.0
470442,,,,0.0,,33.3,16.7,,,,9.0,,9.0,18.0,,,,0.0,,3.0,3.0
470443,50.0,,100.0,,100.0,,85.7,2.0,,2.0,,3.0,,7.0,1.0,,2.0,,3.0,,6.0
480306,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
480316,,,,33.3,,33.3,33.3,,,,3.0,,3.0,6.0,,,,1.0,,1.0,2.0
480318,,,100.0,100.0,,100.0,100.0,,,1.0,3.0,,3.0,7.0,,,1.0,3.0,,3.0,7.0
490308,,,,20.0,,0.0,10.0,,,,5.0,,5.0,10.0,,,,1.0,,0.0,1.0
490310,100.0,,,,,,100.0,2.0,,,,,,2.0,2.0,,,,,,2.0
490312,,,,0.0,,80.0,40.0,,,,5.0,,5.0,10.0,,,,0.0,,4.0,4.0
490316,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
490318,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
490319,,100.0,,0.0,,33.3,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,2.0,3.0
490320,100.0,,100.0,,50.0,,83.3,2.0,,2.0,,2.0,,6.0,2.0,,2.0,,1.0,,5.0
490324,,100.0,,0.0,,25.0,22.2,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,1.0,2.0
490326,,100.0,,0.0,,57.1,33.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,4.0,5.0
490327,,0.0,,28.6,,28.6,26.7,,1.0,,7.0,,7.0,15.0,,0.0,,2.0,,2.0,4.0
490332,,100.0,,0.0,,25.0,22.2,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,1.0,2.0
490335,50.0,,40.0,,0.0,,28.6,4.0,,5.0,,5.0,,14.0,2.0,,2.0,,0.0,,4.0
490336,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
490337,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
490338,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
490344,,,,33.3,,33.3,33.3,,,,3.0,,3.0,6.0,,,,1.0,,1.0,2.0
490345,,0.0,,16.7,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,0.0,,1.0,,1.0,2.0
490346,25.0,100.0,0.0,,0.0,,16.7,4.0,1.0,4.0,,3.0,,12.0,1.0,1.0,0.0,,0.0,,2.0
490347,,,,20.0,,0.0,10.0,,,,5.0,,5.0,10.0,,,,1.0,,0.0,1.0
490348,,,,25.0,,75.0,50.0,,,,4.0,,4.0,8.0,,,,1.0,,3.0,4.0
490349,,,,66.7,,50.0,58.3,,,,6.0,,6.0,12.0,,,,4.0,,3.0,7.0
490350,100.0,,0.0,0.0,,0.0,44.4,4.0,,1.0,2.0,,2.0,9.0,4.0,,0.0,0.0,,0.0,4.0
490352,,0.0,,0.0,,71.4,33.3,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,5.0,5.0
490354,0.0,0.0,20.0,,20.0,,12.5,5.0,1.0,5.0,,5.0,,16.0,0.0,0.0,1.0,,1.0,,2.0
490355,100.0,,100.0,,100.0,,100.0,1.0,,1.0,,2.0,,4.0,1.0,,1.0,,2.0,,4.0
490356,,,,66.7,,66.7,66.7,,,,3.0,,3.0,6.0,,,,2.0,,2.0,4.0
490360,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
490362,16.7,0.0,0.0,,16.7,,11.8,6.0,1.0,4.0,,6.0,,17.0,1.0,0.0,0.0,,1.0,,2.0
490363,,100.0,,28.6,,42.9,40.0,,1.0,,7.0,,7.0,15.0,,1.0,,2.0,,3.0,6.0
490364,,0.0,,0.0,,33.3,15.4,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,2.0,2.0
490366,,,,0.0,,14.3,7.1,,,,7.0,,7.0,14.0,,,,0.0,,1.0,1.0
490368,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
490380,33.3,,0.0,,100.0,,40.0,3.0,,4.0,,3.0,,10.0,1.0,,0.0,,3.0,,4.0
490384,,,,28.6,,14.3,21.4,,,,7.0,,7.0,14.0,,,,2.0,,1.0,3.0
490390,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
491303,,,,0.0,,12.5,6.3,,,,8.0,,8.0,16.0,,,,0.0,,1.0,1.0
491306,,,,0.0,,37.5,18.8,,,,8.0,,8.0,16.0,,,,0.0,,3.0,3.0
491308,,,,0.0,,25.0,12.5,,,,8.0,,8.0,16.0,,,,0.0,,2.0,2.0
491312,83.3,0.0,33.3,,0.0,,36.8,6.0,1.0,6.0,,6.0,,19.0,5.0,0.0,2.0,,0.0,,7.0
491316,,0.0,,0.0,,0.0,0.0,,1.0,,4.0,,4.0,9.0,,0.0,,0.0,,0.0,0.0
491318,,,,100.0,,100.0,100.0,,,,2.0,,2.0,4.0,,,,2.0,,2.0,4.0
491320,,0.0,,0.0,,0.0,0.0,,1.0,,3.0,,3.0,7.0,,0.0,,0.0,,0.0,0.0
49B000,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
49D000,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
49E000,100.0,,100.0,0.0,100.0,0.0,42.9,2.0,,2.0,4.0,2.0,4.0,14.0,2.0,,2.0,0.0,2.0,0.0,6.0
49F000,,,,0.0,0.0,11.1,5.0,,,,9.0,2.0,9.0,20.0,,,,0.0,0.0,1.0,1.0
49G000,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
500302,,,,50.0,,50.0,50.0,,,,2.0,,2.0,4.0,,,,1.0,,1.0,2.0
500304,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
500314,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
500316,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
500323,100.0,,,,,,100.0,1.0,,,,,,1.0,1.0,,,,,,1.0
500324,100.0,,,0.0,,0.0,50.0,2.0,,,1.0,,1.0,4.0,2.0,,,0.0,,0.0,2.0
500332,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
500337,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
500340,100.0,,100.0,,33.3,,77.8,3.0,,3.0,,3.0,,9.0,3.0,,3.0,,1.0,,7.0
50A000,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
50Z000,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
510308,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510310,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
510324,16.7,100.0,0.0,,0.0,,10.5,6.0,1.0,6.0,,6.0,,19.0,1.0,1.0,0.0,,0.0,,2.0
510325,,,,,0.0,,0.0,,,,,1.0,,1.0,,,,,0.0,,0.0
510326,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510327,33.3,0.0,0.0,,0.0,,10.5,6.0,1.0,6.0,,6.0,,19.0,2.0,0.0,0.0,,0.0,,2.0
510328,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
510329,,,,0.0,,0.0,0.0,,,,8.0,,8.0,16.0,,,,0.0,,0.0,0.0
510330,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510332,,0.0,,0.0,,0.0,0.0,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,0.0,0.0
510333,16.7,100.0,16.7,,0.0,,15.8,6.0,1.0,6.0,,6.0,,19.0,1.0,1.0,1.0,,0.0,,3.0
510334,,0.0,,0.0,,0.0,0.0,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,0.0,0.0
510336,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
510340,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510342,,,,28.6,,14.3,21.4,,,,7.0,,7.0,14.0,,,,2.0,,1.0,3.0
510343,,100.0,,0.0,,50.0,33.3,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,2.0,3.0
510344,,0.0,,0.0,,14.3,6.7,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,1.0,1.0
510356,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510358,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510359,,,,0.0,,14.3,7.1,,,,7.0,,7.0,14.0,,,,0.0,,1.0,1.0
510360,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
510364,,,,0.0,,28.6,14.3,,,,7.0,,7.0,14.0,,,,0.0,,2.0,2.0
510367,0.0,,0.0,,0.0,,0.0,1.0,,1.0,,1.0,,3.0,0.0,,0.0,,0.0,,0.0
510368,100.0,100.0,0.0,,0.0,,42.9,5.0,1.0,4.0,,4.0,,14.0,5.0,1.0,0.0,,0.0,,6.0
510372,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
510373,,0.0,,0.0,,0.0,0.0,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,0.0,0.0
510374,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
510376,0.0,,100.0,14.3,0.0,0.0,16.7,4.0,,3.0,7.0,3.0,7.0,24.0,0.0,,3.0,1.0,0.0,0.0,4.0
510377,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
510378,,0.0,,14.3,,28.6,20.0,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,2.0,3.0
510379,,,,0.0,,0.0,0.0,,,,8.0,,8.0,16.0,,,,0.0,,0.0,0.0
510382,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
510388,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510390,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510396,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
510397,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
510399,100.0,100.0,83.3,,0.0,,61.9,7.0,1.0,6.0,,7.0,,21.0,7.0,1.0,5.0,,0.0,,13.0
510402,16.7,0.0,100.0,,0.0,,33.3,6.0,1.0,5.0,,6.0,,18.0,1.0,0.0,5.0,,0.0,,6.0
510404,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510406,100.0,0.0,16.7,,0.0,,36.8,6.0,1.0,6.0,,6.0,,19.0,6.0,0.0,1.0,,0.0,,7.0
510408,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
510410,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
510411,,,,12.5,,12.5,12.5,,,,8.0,,8.0,16.0,,,,1.0,,1.0,2.0
510412,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
510414,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
51A000,50.0,,0.0,0.0,100.0,0.0,17.6,2.0,,1.0,6.0,2.0,6.0,17.0,1.0,,0.0,0.0,2.0,0.0,3.0
520304,,,,33.3,,100.0,66.7,,,,3.0,,3.0,6.0,,,,1.0,,3.0,4.0
520308,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
520320,33.3,,75.0,,0.0,,36.4,3.0,,4.0,,4.0,,11.0,1.0,,3.0,,0.0,,4.0
520324,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
520328,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
520336,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
530302,,100.0,,14.3,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,1.0,3.0
530306,0.0,,,,,,0.0,1.0,,,,,,1.0,0.0,,,,,,0.0
530308,,100.0,,0.0,,28.6,20.0,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,2.0,3.0
530312,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
530314,,0.0,,12.5,,25.0,17.6,,1.0,,8.0,,8.0,17.0,,0.0,,1.0,,2.0,3.0
530320,,100.0,,14.3,,28.6,26.7,,1.0,,7.0,,7.0,15.0,,1.0,,1.0,,2.0,4.0
530335,100.0,,100.0,,33.3,,66.7,1.0,,2.0,,3.0,,6.0,1.0,,2.0,,1.0,,4.0
530336,16.7,100.0,0.0,,0.0,,10.0,6.0,1.0,6.0,,7.0,,20.0,1.0,1.0,0.0,,0.0,,2.0
530340,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
530341,,0.0,,12.5,,25.0,17.6,,1.0,,8.0,,8.0,17.0,,0.0,,1.0,,2.0,3.0
530343,20.0,100.0,60.0,,80.0,,56.3,5.0,1.0,5.0,,5.0,,16.0,1.0,1.0,3.0,,4.0,,9.0
530346,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
530354,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
530356,,0.0,,14.3,,28.6,20.0,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,2.0,3.0
540304,,100.0,,0.0,,66.7,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,4.0,5.0
540308,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
540312,,,,71.4,,28.6,50.0,,,,7.0,,7.0,14.0,,,,5.0,,2.0,7.0
540315,100.0,,0.0,,100.0,,66.7,3.0,,3.0,,3.0,,9.0,3.0,,0.0,,3.0,,6.0
540316,,100.0,,0.0,,20.0,18.2,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,1.0,2.0
540317,100.0,,0.0,,0.0,,33.3,1.0,,1.0,,1.0,,3.0,1.0,,0.0,,0.0,,1.0
