year,LEA,____LEA Name____,School,___School Name___,Indian Male,Indian Female,Asian Male,Asian Female,Hispanic Male,Hispanic Female,Black Male,Black Female,White Male,White Female,Pacific Island Male,Pacific Island Female,Two or  More Male,Two or  More Female,Total,unit_code
2014,190,Chatham County Schools,316,Chatham Central High,0,0,2,0,11,15,14,24,169,153,0,0,6,1,395,190316
2014,190,Chatham County Schools,328,Horton Middle,1,0,4,6,25,33,36,36,105,124,0,0,9,13,392,190328
2014,190,Chatham County Schools,332,J S Waters School,1,0,0,1,8,8,28,24,119,101,0,0,6,13,309,190332
2014,190,Chatham County Schools,336,Jordan Matthews High,0,0,3,1,214,153,55,50,117,101,0,0,13,17,724,190336
2014,190,Chatham County Schools,339,Margaret B. Pollard Middle,1,0,4,4,57,46,24,39,190,203,0,0,12,9,589,190339
2014,190,Chatham County Schools,340,Moncure School,0,1,0,0,24,19,19,17,92,92,0,0,3,5,272,190340
2014,190,Chatham County Schools,341,North Chatham Elementary,2,4,5,5,89,99,15,13,161,139,0,0,7,7,546,190341
2014,190,Chatham County Schools,342,Northwood High,2,2,4,8,79,51,102,90,402,376,0,0,22,24,"1,162",190342
2014,190,Chatham County Schools,346,Perry W Harrison Elementary,1,0,4,5,41,31,16,20,198,207,0,0,23,24,570,190346
2014,190,Chatham County Schools,348,Pittsboro Elementary,0,0,4,5,31,32,41,46,167,132,0,0,18,16,492,190348
2014,190,Chatham County Schools,350,Siler City Elementary,1,0,4,0,220,207,44,30,70,65,1,0,9,13,664,190350
2014,190,Chatham County Schools,352,Silk Hope School,0,0,3,2,26,32,12,8,149,151,0,0,8,5,396,190352
2014,190,Chatham County Schools,370,Virginia Cross Elementary,0,0,1,1,195,205,43,46,21,15,0,0,7,5,539,190370
2014,200,Cherokee County Schools,304,Andrews Elementary,2,1,1,2,20,23,1,0,144,133,0,0,4,8,339,200304
2014,200,Cherokee County Schools,308,Andrews High,1,1,1,0,6,2,0,0,132,118,0,0,0,1,262,200308
2014,200,Cherokee County Schools,310,Andrews Middle,0,5,1,0,8,8,1,0,97,79,0,0,3,6,208,200310
2014,200,Cherokee County Schools,312,Hiwassee Dam Elementary/Middle,0,0,0,0,4,3,3,1,80,72,0,0,0,0,163,200312
2014,200,Cherokee County Schools,314,Hiwassee Dam High,1,0,0,0,2,2,0,0,113,83,0,0,2,1,204,200314
2014,200,Cherokee County Schools,316,Marble Elementary,0,0,0,0,1,2,0,0,50,46,0,0,7,4,110,200316
2014,200,Cherokee County Schools,320,Martins Creek Elementary/Mid,0,1,0,0,7,9,1,0,110,102,0,0,4,3,237,200320
2014,200,Cherokee County Schools,322,Mountain Youth School,1,0,0,0,2,0,1,1,16,6,0,0,1,0,28,200322
2014,200,Cherokee County Schools,324,Murphy Elementary,2,1,4,2,7,6,7,8,186,168,0,0,8,8,407,200324
2014,200,Cherokee County Schools,328,Murphy High,3,7,5,3,5,5,5,6,229,181,0,0,2,4,455,200328
2014,200,Cherokee County Schools,330,Murphy Middle,5,7,0,1,2,10,6,8,165,156,0,0,1,3,364,200330
2014,200,Cherokee County Schools,332,Peachtree Elementary,0,0,0,1,4,3,0,0,63,58,0,0,1,0,130,200332
2014,200,Cherokee County Schools,336,Ranger Elementary/Middle,1,0,0,0,3,0,1,0,154,126,0,0,4,3,292,200336
2014,200,Cherokee County Schools,350,Tri-County Early College High,1,2,0,1,1,0,0,1,49,66,0,0,2,6,129,200350
2014,210,Edenton-Chowan County Schools,304,Chowan Middle,1,0,2,2,16,10,108,129,135,121,0,0,3,8,535,210304
2014,210,Edenton-Chowan County Schools,306,D F Walker Elementary,1,1,0,0,14,14,105,98,120,104,0,0,8,9,474,210306
2014,210,Edenton-Chowan County Schools,312,John A Holmes High,3,0,2,3,10,14,154,139,163,146,0,0,12,10,656,210312
2014,210,Edenton-Chowan County Schools,316,White Oak Elementary,0,0,1,1,11,22,115,120,132,136,0,0,11,11,560,210316
2014,220,Clay County Schools,308,Hayesville Elementary,2,3,0,2,12,12,3,0,234,236,0,0,3,0,507,220308
2014,220,Clay County Schools,310,Hayesville High,0,0,0,1,16,4,3,0,176,156,1,1,1,2,361,220310
2014,220,Clay County Schools,312,Hayesville Middle,0,0,0,1,7,8,2,2,226,197,0,0,4,4,451,220312
2014,230,Cleveland County Schools,304,Bethware Elementary,0,0,2,5,6,8,36,30,145,153,0,0,9,12,406,230304
2014,230,Cleveland County Schools,308,Boiling Springs Elementary,0,0,0,0,11,7,23,28,216,201,1,0,14,19,520,230308
2014,230,Cleveland County Schools,312,Burns High,1,1,0,1,29,25,87,103,407,369,0,0,24,30,"1,077",230312
2014,230,Cleveland County Schools,316,Burns Middle,0,2,1,0,28,22,65,63,333,326,0,0,11,13,864,230316
2014,230,Cleveland County Schools,320,Casar Elementary,0,0,0,0,8,8,4,4,125,126,0,0,1,0,276,230320
2014,230,Cleveland County Schools,322,Cleveland ECHS,0,0,2,2,11,7,16,37,69,61,0,0,5,9,219,230322
2014,230,Cleveland County Schools,324,Crest High,1,0,0,2,19,21,146,143,472,389,0,0,32,19,"1,244",230324
2014,230,Cleveland County Schools,328,Crest Middle,0,0,0,3,19,18,109,99,352,318,0,0,17,14,949,230328
2014,230,Cleveland County Schools,330,Turning Point Academy,0,1,0,0,3,0,39,14,63,7,0,0,7,2,136,230330
2014,230,Cleveland County Schools,334,East Elementary,0,2,0,0,5,1,23,25,98,85,0,0,9,5,253,230334
2014,230,Cleveland County Schools,336,Shelby Intermediate,0,0,1,3,13,16,120,120,89,78,0,0,14,10,464,230336
2014,230,Cleveland County Schools,340,Fallston Elementary,0,0,0,1,16,12,40,30,193,207,0,0,9,10,518,230340
2014,230,Cleveland County Schools,342,Graham Elementary,0,0,2,1,9,4,112,92,30,25,0,0,7,8,290,230342
2014,230,Cleveland County Schools,344,Grover Elementary,0,0,3,1,13,5,17,28,123,116,0,0,13,10,329,230344
2014,230,Cleveland County Schools,346,James Love Elementary,0,0,2,0,11,12,109,96,26,37,0,0,6,10,309,230346
2014,230,Cleveland County Schools,348,Jefferson Elementary,0,0,1,2,9,19,75,83,93,89,0,0,5,4,380,230348
2014,230,Cleveland County Schools,350,Kings Mountain High,3,1,9,12,15,21,118,132,446,449,1,0,31,26,"1,264",230350
2014,230,Cleveland County Schools,351,Kings Mountain Intermediate,0,0,7,4,10,10,59,51,238,227,0,0,19,23,648,230351
2014,230,Cleveland County Schools,352,Kings Mountain Middle,0,1,11,9,10,9,52,67,248,218,0,0,20,17,662,230352
2014,230,Cleveland County Schools,355,Marion Elementary,0,1,0,3,18,16,64,53,86,68,0,0,5,6,320,230355
2014,230,Cleveland County Schools,357,North Elementary,0,0,0,0,1,4,26,30,91,71,0,0,9,6,238,230357
2014,230,Cleveland County Schools,359,North Shelby,0,0,0,0,3,2,34,13,51,29,0,0,3,2,137,230359
2014,230,Cleveland County Schools,361,Shelby High,0,0,7,5,12,11,179,205,162,149,0,0,26,29,785,230361
2014,230,Cleveland County Schools,362,Shelby Middle,0,0,1,3,13,16,146,128,92,73,0,0,5,7,484,230362
2014,230,Cleveland County Schools,364,Springmore Elementary,0,0,4,3,27,29,45,42,267,218,0,0,13,10,658,230364
2014,230,Cleveland County Schools,368,Township Three Elementary,0,0,2,0,21,21,120,130,194,152,0,1,9,14,664,230368
2014,230,Cleveland County Schools,370,Union Elementary,1,1,0,2,12,7,46,46,138,122,0,0,1,2,378,230370
2014,230,Cleveland County Schools,376,Washington Elementary,0,0,0,0,23,22,37,36,120,92,0,0,10,10,350,230376
2014,230,Cleveland County Schools,380,West Elementary,0,0,3,2,10,8,25,22,118,105,0,0,10,13,316,230380
2014,240,Columbus County Schools,304,Acme Delco Middle,3,3,0,0,9,9,31,21,29,44,0,0,2,4,155,240304
2014,240,Columbus County Schools,308,Acme Delco Elementary,7,10,0,0,27,30,49,55,80,66,0,0,2,1,327,240308
2014,240,Columbus County Schools,328,Cerro Gordo Elementary,4,4,0,0,11,14,52,49,119,105,1,0,1,7,367,240328
2014,240,Columbus County Schools,330,Chadbourn Middle,2,1,0,0,4,2,53,53,16,15,0,0,1,4,151,240330
2014,240,Columbus County Schools,332,Chadbourn Elementary,3,3,0,0,7,5,99,104,36,33,0,0,8,4,302,240332
2014,240,Columbus County Schools,334,East Columbus High,47,56,0,0,16,10,107,103,68,77,0,0,5,6,495,240334
2014,240,Columbus County Schools,344,Evergreen Elementary,3,4,0,0,13,6,42,50,87,83,0,1,3,4,296,240344
2014,240,Columbus County Schools,352,Guideway Elementary,0,0,0,0,31,28,19,22,37,28,0,0,0,0,165,240352
2014,240,Columbus County Schools,354,Hallsboro-Artesia Elementary,47,54,0,0,27,23,57,61,56,39,0,0,9,11,384,240354
2014,240,Columbus County Schools,356,Hallsboro Middle,27,35,0,0,9,8,35,40,27,32,0,0,4,1,218,240356
2014,240,Columbus County Schools,368,Nakina Middle,1,1,0,0,22,16,19,20,72,77,0,1,0,1,230,240368
2014,240,Columbus County Schools,370,Old Dock Elementary,0,1,1,0,27,23,7,2,104,84,0,0,2,0,251,240370
2014,240,Columbus County Schools,371,South Columbus High,1,6,1,0,31,25,81,76,273,263,0,0,4,4,765,240371
2014,240,Columbus County Schools,372,Tabor City Elementary,0,0,0,0,15,9,91,90,104,94,0,0,0,0,403,240372
2014,240,Columbus County Schools,373,CCCA - Columbus Career and College Academy,4,5,0,0,11,18,12,32,70,81,0,0,1,3,237,240373
2014,240,Columbus County Schools,376,Tabor City Middle,0,0,0,1,6,2,50,56,61,51,0,0,1,1,229,240376
2014,240,Columbus County Schools,380,West Columbus High,2,4,0,1,2,6,99,111,127,97,0,0,2,1,452,240380
2014,240,Columbus County Schools,388,Williams Township,5,8,0,0,13,16,41,23,280,305,0,0,1,0,692,240388
2014,241,Whiteville City Schools,304,Central Middle,3,5,0,1,13,24,118,98,120,114,0,0,9,6,511,241304
2014,241,Whiteville City Schools,308,Edgewood Elementary,2,1,3,0,27,21,104,105,99,101,0,0,7,7,477,241308
2014,241,Whiteville City Schools,312,North Whiteville Academy,0,1,0,0,1,0,13,8,5,2,0,0,1,1,32,241312
2014,241,Whiteville City Schools,316,Whiteville High,8,6,1,1,21,28,132,136,173,173,0,1,19,14,713,241316
2014,241,Whiteville City Schools,320,Whiteville Primary,3,4,2,1,27,33,137,125,83,79,0,0,23,12,529,241320
2014,250,Craven County Schools,304,Albert H Bangert Elementary,0,1,2,3,5,9,90,69,81,80,0,0,4,6,350,250304
2014,250,Craven County Schools,306,Ben D Quinn Elementary,0,2,13,17,9,10,87,87,142,120,0,0,7,10,504,250306
2014,250,Craven County Schools,308,Bridgeton Elementary,1,1,2,0,19,24,28,25,186,178,1,2,12,10,489,250308
2014,250,Craven County Schools,312,Brinson Memorial Elementary,3,0,7,3,27,32,47,37,272,219,0,0,18,15,680,250312
2014,250,Craven County Schools,314,Craven Early College High,0,1,0,6,5,10,20,30,63,58,0,0,0,10,203,250314
2014,250,Craven County Schools,316,Creekside Elementary,1,1,4,3,29,35,45,29,197,230,0,1,12,15,602,250316
2014,250,Craven County Schools,320,Vanceboro-Farm Life Elementary,1,0,0,0,31,22,93,97,172,170,0,0,11,20,617,250320
2014,250,Craven County Schools,321,Early College EAST High,2,0,0,4,6,11,6,18,71,61,1,0,3,4,187,250321
2014,250,Craven County Schools,324,Grover C Fields Middle,3,0,34,43,19,22,96,130,130,121,0,0,6,9,613,250324
2014,250,Craven County Schools,328,Graham A Barden Elementary,1,1,0,2,29,31,35,36,92,94,1,0,17,10,349,250328
2014,250,Craven County Schools,332,H J MacDonald Middle,0,0,7,10,29,25,143,130,267,249,0,0,12,22,894,250332
2014,250,Craven County Schools,336,Havelock Elementary,0,0,2,2,13,23,53,60,94,71,1,5,8,27,359,250336
2014,111,Asheville City Schools,360,Vance Elementary,1,0,2,3,23,26,45,26,151,150,3,2,10,17,459,111360
2014,111,Asheville City Schools,700,School of Inquiry and Life Sciences,0,0,3,11,7,10,5,16,100,106,0,0,8,6,272,111700
2014,120,Burke County Schools,304,Chesterfield Elementary,0,0,5,4,18,14,5,7,68,64,0,0,9,4,198,120304
2014,120,Burke County Schools,308,Hallyburton Academy,0,0,2,1,8,8,11,4,68,29,0,0,3,3,137,120308
2014,120,Burke County Schools,310,Burke Middle College,1,0,7,13,2,1,0,5,31,50,0,0,1,2,113,120310
2014,120,Burke County Schools,312,Drexel Elementary,0,0,29,27,24,24,10,8,160,150,0,1,19,16,468,120312
2014,120,Burke County Schools,314,East Burke High,1,0,43,31,18,22,7,3,411,380,0,0,15,12,943,120314
2014,120,Burke County Schools,315,East Burke Middle,0,1,29,21,24,18,3,1,326,311,1,0,9,10,754,120315
2014,120,Burke County Schools,316,Forest Hill Elementary,0,0,9,4,108,88,19,18,78,97,0,0,19,14,454,120316
2014,120,Burke County Schools,318,Freedom High,0,0,40,40,43,47,72,73,400,349,4,1,26,28,"1,123",120318
2014,120,Burke County Schools,320,George Hildebrand Elementary,0,0,12,10,3,5,2,2,170,145,0,0,5,6,360,120320
2014,120,Burke County Schools,324,Glen Alpine Elementary,0,1,14,22,9,10,28,17,147,149,0,0,9,10,416,120324
2014,120,Burke County Schools,334,Heritage Middle,0,1,22,17,27,9,12,14,239,231,0,0,10,13,595,120334
2014,120,Burke County Schools,338,Hildebran Elementary,0,0,17,12,2,8,2,0,144,116,0,0,5,12,318,120338
2014,120,Burke County Schools,340,Mountain Crest Elementary,0,0,4,2,147,166,27,20,46,42,0,0,12,11,477,120340
2014,120,Burke County Schools,344,Icard Elementary,1,1,16,7,12,11,1,0,120,102,0,0,4,0,275,120344
2014,120,Burke County Schools,346,Jimmy C Draughn High School,1,1,39,35,20,17,8,10,321,292,0,1,16,15,776,120346
2014,120,Burke County Schools,350,Liberty Middle,1,2,11,8,23,19,9,6,267,243,0,0,10,12,611,120350
2014,120,Burke County Schools,352,North Liberty,0,0,1,1,5,4,5,1,42,23,0,0,3,4,89,120352
2014,120,Burke County Schools,360,Mull Elementary,1,1,7,8,8,9,3,3,119,110,0,0,4,4,277,120360
2014,120,Burke County Schools,364,Oak Hill Elementary,0,0,4,1,6,8,29,27,178,117,0,0,25,29,424,120364
2014,120,Burke County Schools,368,Ray Childers Elementary,0,0,17,16,13,18,2,3,161,152,0,0,5,4,391,120368
2014,120,Burke County Schools,370,Robert L. Patton High School,0,2,17,14,98,72,29,10,390,350,0,0,19,16,"1,017",120370
2014,120,Burke County Schools,372,Rutherford College Elem,0,0,9,4,6,7,3,0,76,83,0,0,5,4,197,120372
2014,120,Burke County Schools,374,Salem Elementary,1,1,10,6,22,16,2,3,235,253,0,0,13,15,577,120374
2014,120,Burke County Schools,376,Table Rock Middle,2,0,32,21,7,18,39,28,202,212,0,1,14,14,590,120376
2014,120,Burke County Schools,380,Valdese Elementary,0,0,21,8,9,7,3,3,165,181,0,0,7,13,417,120380
2014,120,Burke County Schools,386,W A Young Elementary,0,0,43,28,11,11,7,4,148,102,0,0,11,6,371,120386
2014,120,Burke County Schools,390,Walter R Johnson Middle,0,0,3,6,64,66,24,29,114,115,0,0,10,11,442,120390
2014,130,Cabarrus County Schools,304,A T Allen Elementary,2,2,7,5,99,96,58,58,248,250,0,1,24,23,873,130304
2014,130,Cabarrus County Schools,307,Cox Mill High School,2,0,32,23,46,45,165,147,449,426,1,1,19,32,"1,388",130307
2014,130,Cabarrus County Schools,308,Bethel Elementary,2,0,1,4,16,33,15,18,273,231,1,1,11,7,613,130308
2014,130,Cabarrus County Schools,309,Beverly Hills Elementary,1,3,6,2,49,42,38,34,83,88,0,0,12,9,367,130309
2014,130,Cabarrus County Schools,310,Central Cabarrus High,3,5,8,7,108,90,148,128,364,337,2,0,32,27,"1,259",130310
2014,130,Cabarrus County Schools,311,Coltrane-Webb Elementary,0,1,11,11,70,61,46,52,97,91,0,0,20,13,473,130311
2014,130,Cabarrus County Schools,312,Harrisburg Elementary,3,1,25,28,17,14,93,76,283,282,1,1,19,15,858,130312
2014,130,Cabarrus County Schools,313,Concord Middle,1,1,4,8,119,109,130,143,210,155,0,0,22,12,914,130313
2014,130,Cabarrus County Schools,314,Concord High,3,2,7,10,86,104,159,190,316,301,1,1,23,14,"1,217",130314
2014,130,Cabarrus County Schools,315,J N Fries Magnet School,0,0,19,26,22,17,37,45,200,181,0,0,12,8,567,130315
2014,130,Cabarrus County Schools,316,Jay M Robinson High,1,3,19,9,131,108,137,141,373,373,2,2,22,19,"1,340",130316
2014,130,Cabarrus County Schools,317,Cabarrus Co Opportunity School,1,0,1,0,13,0,34,6,28,8,0,0,3,1,95,130317
2014,130,Cabarrus County Schools,318,C C Griffin Middle,5,3,2,5,107,117,125,108,277,302,0,1,13,23,"1,088",130318
2014,130,Cabarrus County Schools,319,Cox Mill Elementary,1,1,88,90,23,35,81,99,350,338,1,2,27,23,"1,159",130319
2014,130,Cabarrus County Schools,320,Harris Road Middle,4,2,20,25,36,36,115,107,374,361,0,1,25,22,"1,128",130320
2014,130,Cabarrus County Schools,321,Carl A Furr Elementary,1,0,12,7,114,90,60,59,199,160,0,0,14,10,726,130321
2014,130,Cabarrus County Schools,322,Mount Pleasant Elementary,0,1,1,2,23,7,6,3,317,306,0,0,11,5,682,130322
2014,130,Cabarrus County Schools,323,Mount Pleasant Middle,6,1,1,1,16,13,10,10,319,278,0,1,3,9,668,130323
2014,130,Cabarrus County Schools,324,Mount Pleasant High,3,4,5,2,14,17,28,16,385,338,0,0,3,7,822,130324
2014,130,Cabarrus County Schools,325,Charles E Boger Elementary,3,0,14,9,42,32,58,43,324,250,0,0,21,21,817,130325
2014,130,Cabarrus County Schools,326,Northwest Cabarrus High,0,1,8,5,76,88,117,134,336,320,0,0,26,17,"1,128",130326
2014,130,Cabarrus County Schools,327,Northwest Cabarrus Middle,1,2,11,5,69,89,90,87,258,245,0,0,17,18,892,130327
2014,130,Cabarrus County Schools,328,Royal Oaks Elementary,0,0,1,1,33,30,62,59,87,45,0,0,8,12,338,130328
2014,130,Cabarrus County Schools,329,Rocky River Elementary,5,2,3,6,71,69,101,112,179,179,1,0,12,14,754,130329
2014,130,Cabarrus County Schools,330,R Brown  McAllister Elementary,0,2,0,2,22,21,18,25,87,82,0,0,5,4,268,130330
2014,130,Cabarrus County Schools,331,Pitts School Road Elementary,0,1,11,20,30,29,66,87,336,300,0,0,12,14,906,130331
2014,130,Cabarrus County Schools,332,Hickory Ridge High,5,4,27,27,30,40,121,120,538,491,1,2,20,27,"1,453",130332
2014,130,Cabarrus County Schools,333,Performance Learning Center,0,1,0,0,4,9,8,8,45,57,0,0,2,2,136,130333
2014,130,Cabarrus County Schools,336,W R Odell Elementary,0,0,26,32,33,32,77,81,287,304,0,0,23,22,917,130336
2014,130,Cabarrus County Schools,338,Weddington Hills Elementary,2,1,13,5,152,171,68,61,147,156,0,4,10,14,804,130338
2014,130,Cabarrus County Schools,340,Winecoff Elementary,2,2,5,2,79,78,132,111,183,172,0,0,29,19,814,130340
2014,130,Cabarrus County Schools,342,W M Irvin Elementary,0,1,3,1,91,96,97,105,193,190,1,0,22,16,816,130342
2014,130,Cabarrus County Schools,344,Wolf Meadow Elementary,0,1,1,0,99,82,80,96,106,89,3,1,15,22,595,130344
2014,130,Cabarrus County Schools,345,Patriots Elementary,3,0,11,13,33,34,81,66,327,260,0,1,20,12,861,130345
2014,130,Cabarrus County Schools,346,Hickory Ridge Middle,4,2,23,20,25,24,105,111,412,373,0,1,11,22,"1,133",130346
2014,130,Cabarrus County Schools,350,Cabarrus-Kannapolis Early Coll,0,0,7,2,12,23,20,33,41,81,0,1,5,11,236,130350
2014,130,Cabarrus County Schools,355,Harold E. Winkler Middle,1,2,6,5,121,116,95,91,284,238,0,2,12,15,988,130355
2014,132,Kannapolis City Schools,304,A L Brown High,0,1,16,12,138,142,236,193,283,303,2,0,48,35,"1,409",132304
2014,491,Mooresville City Schools,316,Park View Elementary,0,1,1,10,37,34,76,53,203,175,0,0,27,24,641,491316
2014,491,Mooresville City Schools,318,Rocky River Elementary,0,1,9,6,19,23,16,17,247,211,1,0,20,19,589,491318
2014,491,Mooresville City Schools,320,South Elementary,0,0,19,16,53,35,46,49,164,130,0,0,19,11,542,491320
2014,500,Jackson County Schools,302,Blue Ridge Early College,0,2,1,0,20,14,0,0,72,68,0,0,0,0,177,500302
2014,500,Jackson County Schools,304,Cullowhee Valley School,7,7,4,4,62,44,1,1,236,217,0,3,7,4,597,500304
2014,500,Jackson County Schools,314,Fairview Elementary,12,5,6,12,34,39,8,4,324,300,0,0,13,17,774,500314
2014,500,Jackson County Schools,316,Blue Ridge School,0,2,0,1,23,22,0,1,71,44,0,0,0,1,165,500316
2014,500,Jackson County Schools,323,Jackson Co Early College,8,10,2,2,4,6,0,1,54,52,0,0,0,3,142,500323
2014,500,Jackson County Schools,324,Jackson Co Sch of Alternatives,13,6,0,0,3,1,0,1,45,16,0,0,2,1,88,500324
2014,500,Jackson County Schools,332,Scotts Creek Elementary,8,22,4,1,20,10,7,5,220,184,0,0,3,1,485,500332
2014,500,Jackson County Schools,337,Smokey Mountain Elementary,78,89,4,3,16,20,4,0,101,102,1,2,5,2,427,500337
2014,500,Jackson County Schools,340,Smoky Mountain High,33,24,3,6,26,20,5,5,355,333,0,0,5,7,822,500340
2014,510,Johnston County Schools,308,Benson Elementary,1,2,0,0,109,98,39,36,153,138,0,0,13,18,607,510308
2014,510,Johnston County Schools,310,Benson Middle,5,3,0,0,54,56,33,35,114,112,0,0,4,3,419,510310
2014,510,Johnston County Schools,324,Clayton High,2,2,7,8,106,90,201,158,416,426,0,0,27,32,"1,475",510324
2014,510,Johnston County Schools,326,West Clayton Elementary,2,2,8,4,93,87,96,59,270,246,2,1,21,14,905,510326
2014,510,Johnston County Schools,327,Cleveland High,5,3,6,2,81,65,128,125,484,421,0,1,39,30,"1,390",510327
2014,510,Johnston County Schools,328,Cleveland Elementary,3,2,7,1,68,56,67,64,275,275,2,0,16,11,847,510328
2014,510,Johnston County Schools,329,Cleveland Middle,5,4,9,5,60,34,85,80,409,400,0,0,25,31,"1,147",510329
2014,510,Johnston County Schools,330,Cooper Elementary,0,2,5,6,73,69,81,75,130,101,0,0,14,15,571,510330
2014,510,Johnston County Schools,332,Corinth-Holders Elementary,0,0,0,0,108,77,55,44,123,122,0,0,13,8,550,510332
2014,510,Johnston County Schools,333,Corinth Holders High,1,2,5,3,95,85,101,103,579,531,0,0,13,16,"1,534",510333
2014,510,Johnston County Schools,334,Dixon Road Elementary,1,0,0,0,41,44,28,16,193,156,0,0,9,7,495,510334
2014,510,Johnston County Schools,336,East Clayton Elementary,0,2,1,6,45,32,31,50,188,182,0,0,11,8,556,510336
2014,510,Johnston County Schools,340,Four Oaks Elementary,3,0,0,1,175,139,61,53,328,278,0,0,15,22,"1,075",510340
2014,510,Johnston County Schools,342,Four Oaks Middle,1,2,0,2,57,77,46,27,153,152,0,1,11,10,539,510342
2014,510,Johnston County Schools,344,North Johnston Middle,2,5,1,0,70,57,47,48,213,177,0,0,11,4,635,510344
2014,510,Johnston County Schools,356,Glendale-Kenly Elementary,0,1,0,2,75,71,42,49,179,186,0,0,7,10,622,510356
2014,510,Johnston County Schools,357,Johnston Co Middle College,0,0,0,0,7,12,4,8,27,62,0,0,1,3,124,510357
2014,510,Johnston County Schools,358,McGees Crossroads Elem,4,1,3,2,73,87,39,36,296,286,1,1,14,16,859,510358
2014,510,Johnston County Schools,359,McGees Crossroads Middle,5,1,0,2,70,72,44,41,299,313,0,2,13,11,873,510359
2014,510,Johnston County Schools,360,Meadow School,3,1,0,0,69,53,16,12,235,227,0,0,13,9,638,510360
2014,510,Johnston County Schools,364,Archer Lodge Middle,1,2,5,7,105,80,82,60,365,325,0,0,13,10,"1,055",510364
2014,510,Johnston County Schools,367,Johnston Co Early College Academy,0,1,0,1,20,31,9,26,51,92,1,0,1,8,241,510367
2014,510,Johnston County Schools,368,North Johnston High,1,0,3,0,60,55,44,57,262,243,1,0,4,6,736,510368
2014,510,Johnston County Schools,372,Micro-Pine Level Elementary,0,0,0,0,76,84,28,28,171,151,0,0,12,12,562,510372
2014,510,Johnston County Schools,373,Powhatan Elementary,1,1,3,9,30,26,26,33,236,204,1,0,10,14,594,510373
2014,510,Johnston County Schools,374,Princeton Elementary,1,1,3,1,48,58,45,38,287,258,0,0,11,13,764,510374
2014,510,Johnston County Schools,376,Princeton High,2,1,2,5,60,55,55,43,362,334,0,0,10,7,936,510376
2014,510,Johnston County Schools,377,River Dell Elementary,3,3,5,4,41,34,32,39,337,321,0,0,12,11,842,510377
2014,510,Johnston County Schools,378,Riverwood Elementary,1,1,2,3,36,47,22,32,343,330,1,0,13,10,841,510378
2014,510,Johnston County Schools,379,Riverwood Middle,1,2,3,6,59,50,77,108,404,368,0,0,25,30,"1,133",510379
2014,510,Johnston County Schools,380,South Campus Community High,0,0,0,0,4,0,4,2,5,2,0,0,1,1,19,510380
2014,510,Johnston County Schools,381,South Campus Community Middle,0,0,0,0,4,1,10,2,4,0,1,0,2,0,24,510381
2014,510,Johnston County Schools,388,Selma Elementary,0,2,0,0,285,265,176,134,86,60,0,0,12,13,"1,033",510388
2014,510,Johnston County Schools,390,Selma Middle School,0,0,1,1,101,102,67,52,28,24,0,0,2,5,383,510390
2014,510,Johnston County Schools,396,West Smithfield Elementary,0,0,2,0,136,145,67,74,60,40,0,0,9,10,543,510396
2014,510,Johnston County Schools,397,Smithfield Middle,2,1,5,3,157,124,95,95,120,117,1,1,17,20,758,510397
2014,510,Johnston County Schools,399,Smithfield-Selma High,4,2,4,6,196,190,196,183,184,184,0,1,24,24,"1,198",510399
2014,510,Johnston County Schools,402,South Johnston High,1,1,1,0,117,125,81,67,374,355,0,0,12,12,"1,146",510402
2014,510,Johnston County Schools,404,South Smithfield Elementary,3,5,4,4,86,111,82,79,91,67,1,0,8,7,548,510404
2014,510,Johnston County Schools,406,West Johnston High,5,5,1,2,91,90,88,81,519,448,4,1,25,16,"1,376",510406
2014,510,Johnston County Schools,408,Wilson's Mills Elementary,1,0,0,1,114,100,68,82,86,70,0,0,10,11,543,510408
2014,510,Johnston County Schools,410,Polenta Elementary,1,1,0,2,80,83,63,59,370,329,1,0,29,19,"1,037",510410
2014,510,Johnston County Schools,412,Clayton Middle,4,1,1,2,81,57,98,64,234,206,2,0,14,21,785,510412
2014,510,Johnston County Schools,414,West View Elementary,4,5,5,5,50,55,45,43,378,314,0,1,9,12,926,510414
2014,520,Jones County Schools,304,Pollocksville Elementary School,0,0,0,0,9,6,40,32,39,35,0,0,1,1,163,520304
2014,520,Jones County Schools,308,Comfort Elementary School,0,0,0,0,1,9,13,11,48,57,0,0,3,2,144,520308
2014,520,Jones County Schools,320,Jones Senior High School,1,0,1,0,10,8,83,73,70,46,0,0,3,2,297,520320
2014,520,Jones County Schools,324,Jones Middle School,1,1,0,1,5,10,35,30,38,45,0,0,0,1,167,520324
2014,520,Jones County Schools,328,Maysville Elementary School,0,0,0,0,5,2,31,29,42,22,0,0,6,2,139,520328
2014,520,Jones County Schools,336,Trenton Elementary School,0,0,0,1,17,15,47,47,41,33,0,0,2,2,205,520336
2014,530,Lee County Schools,302,Benjamin T Bullock Elem,2,1,4,3,117,109,100,101,116,99,3,2,12,20,689,530302
2014,530,Lee County Schools,306,Bragg Street Academy,0,0,0,0,5,2,27,7,10,3,0,0,1,0,55,530306
2014,530,Lee County Schools,308,Broadway Elementary,3,2,0,0,144,147,42,38,124,111,0,0,4,13,628,530308
2014,530,Lee County Schools,312,Deep River Elementary,0,0,0,1,129,127,74,74,104,104,0,0,14,11,638,530312
2014,530,Lee County Schools,314,East Lee Middle,3,6,1,1,112,117,64,63,148,166,0,1,12,16,710,530314
2014,670,Onslow County Schools,338,Parkwood Elementary,4,3,7,4,42,32,52,44,157,145,1,1,10,28,530,670338
