year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2014,430346,Harnett County Schools,Harnett Central High,State Of North Carolina,H,Mathematics Grade 10,0.846,11,13
2014,430346,Harnett County Schools,Harnett Central High,State Of North Carolina,H,Reading Grade 10,0.769,10,13
2014,430346,Harnett County Schools,Harnett Central High,State Of North Carolina,H,Science Grade 11,0.462,6,13
2014,430346,Harnett County Schools,Harnett Central High,State Of North Carolina,H,The ACT,0.923,12,13
2014,430346,Harnett County Schools,Harnett Central High,State Of North Carolina,H,Total Targets,0.815,66,81
2014,430347,Harnett County Schools,Harnett Central Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,430347,Harnett County Schools,Harnett Central Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.556,10,18
2014,430347,Harnett County Schools,Harnett Central Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,9,18
2014,430347,Harnett County Schools,Harnett Central Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,16,16
2014,430347,Harnett County Schools,Harnett Central Middle,State Of North Carolina,M,Total Targets,0.696,39,56
2014,430348,Harnett County Schools,Johnsonville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.583,7,12
2014,430348,Harnett County Schools,Johnsonville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2014,430348,Harnett County Schools,Johnsonville Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.571,4,7
2014,430348,Harnett County Schools,Johnsonville Elementary,State Of North Carolina,E,Total Targets,0.594,19,32
2014,430349,Harnett County Schools,"Highland Elementary, Sanford",State Of North Carolina,E,Mathematics Grades 3 through 8,0.929,13,14
2014,430349,Harnett County Schools,"Highland Elementary, Sanford",State Of North Carolina,E,Reading Grades 3 through 8,0.929,13,14
2014,430349,Harnett County Schools,"Highland Elementary, Sanford",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,430349,Harnett County Schools,"Highland Elementary, Sanford",State Of North Carolina,E,Total Targets,0.943,33,35
2014,430352,Harnett County Schools,LaFayette Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2014,430352,Harnett County Schools,LaFayette Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.857,12,14
2014,430352,Harnett County Schools,LaFayette Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,430352,Harnett County Schools,LaFayette Elementary,State Of North Carolina,E,Total Targets,0.943,33,35
2014,430358,Harnett County Schools,Lillington-Shawtown Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,5,10
2014,430358,Harnett County Schools,Lillington-Shawtown Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2014,430358,Harnett County Schools,Lillington-Shawtown Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,430358,Harnett County Schools,Lillington-Shawtown Elementary,State Of North Carolina,E,Total Targets,0.519,14,27
2014,430369,Harnett County Schools,Overhills Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.786,11,14
2014,430369,Harnett County Schools,Overhills Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.786,11,14
2014,430369,Harnett County Schools,Overhills Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2014,430369,Harnett County Schools,Overhills Elementary,State Of North Carolina,E,Total Targets,0.811,30,37
2014,430370,Harnett County Schools,Overhills Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,430370,Harnett County Schools,Overhills Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.588,10,17
2014,430370,Harnett County Schools,Overhills Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.706,12,17
2014,430370,Harnett County Schools,Overhills Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,430370,Harnett County Schools,Overhills Middle,State Of North Carolina,M,Total Targets,0.75,36,48
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,ACT WorkKeys,0.833,5,6
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,Mathematics Grade 10,0.571,8,14
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,Reading Grade 10,0.643,9,14
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,Science Grade 11,0.6,6,10
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,The ACT,0.8,8,10
2014,430371,Harnett County Schools,Overhills High,State Of North Carolina,H,Total Targets,0.753,55,73
2014,430376,Harnett County Schools,South Harnett Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.643,9,14
2014,430376,Harnett County Schools,South Harnett Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.643,9,14
2014,430376,Harnett County Schools,South Harnett Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.875,7,8
2014,430376,Harnett County Schools,South Harnett Elementary,State Of North Carolina,E,Total Targets,0.703,26,37
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,ACT WorkKeys,0.375,3,8
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,Mathematics Grade 10,0.643,9,14
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,Reading Grade 10,0.571,8,14
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,Science Grade 11,0.538,7,13
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,The ACT,0.583,7,12
2014,430378,Harnett County Schools,Triton High,State Of North Carolina,H,Total Targets,0.671,55,82
2014,430380,Harnett County Schools,Wayne Avenue Elem,State Of North Carolina,E,Mathematics Grades 3 through 8,0.545,6,11
2014,430380,Harnett County Schools,Wayne Avenue Elem,State Of North Carolina,E,Reading Grades 3 through 8,0.545,6,11
2014,430380,Harnett County Schools,Wayne Avenue Elem,State Of North Carolina,E,Science Grades 5 and 8,0.5,4,8
2014,430380,Harnett County Schools,Wayne Avenue Elem,State Of North Carolina,E,Total Targets,0.548,17,31
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,Current Year EOC,1.0,9,9
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,Mathematics Grade 10,0.667,8,12
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,Reading Grade 10,0.917,11,12
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,Science Grade 11,0.583,7,12
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,The ACT,0.75,9,12
2014,430384,Harnett County Schools,Western Harnett High,State Of North Carolina,H,Total Targets,0.827,62,75
2014,430386,Harnett County Schools,Western Harnett Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2014,430386,Harnett County Schools,Western Harnett Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.556,10,18
2014,430386,Harnett County Schools,Western Harnett Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.667,12,18
2014,430386,Harnett County Schools,Western Harnett Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,14,14
2014,430386,Harnett County Schools,Western Harnett Middle,State Of North Carolina,M,Total Targets,0.736,39,53
2014,440314,Haywood County Schools,"Bethel Elementary, Canton",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2014,440314,Haywood County Schools,"Bethel Elementary, Canton",State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2014,440314,Haywood County Schools,"Bethel Elementary, Canton",State Of North Carolina,E,Science Grades 5 and 8,0.833,5,6
2014,440314,Haywood County Schools,"Bethel Elementary, Canton",State Of North Carolina,E,Total Targets,0.963,26,27
2014,440318,Haywood County Schools,Bethel Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.875,7,8
2014,440318,Haywood County Schools,Bethel Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,8,8
2014,440318,Haywood County Schools,Bethel Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,6,6
2014,440318,Haywood County Schools,Bethel Middle,State Of North Carolina,M,Total Targets,0.957,22,23
2014,440320,Haywood County Schools,Canton Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,440320,Haywood County Schools,Canton Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.75,9,12
2014,440320,Haywood County Schools,Canton Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.833,10,12
2014,440320,Haywood County Schools,Canton Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,8,8
2014,440320,Haywood County Schools,Canton Middle,State Of North Carolina,M,Total Targets,0.861,31,36
2014,440324,Haywood County Schools,"Central Elementary, Waynesville",State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,5,6
2014,440324,Haywood County Schools,"Central Elementary, Waynesville",State Of North Carolina,E,Reading Grades 3 through 8,0.833,5,6
2014,440324,Haywood County Schools,"Central Elementary, Waynesville",State Of North Carolina,E,Science Grades 5 and 8,0.5,1,2
2014,440324,Haywood County Schools,"Central Elementary, Waynesville",State Of North Carolina,E,Total Targets,0.8,12,15
2014,440326,Haywood County Schools,Central Haywood High,State Of North Carolina,H,Current Year EOC,0.0,0,1
2014,440326,Haywood County Schools,Central Haywood High,State Of North Carolina,H,Total Targets,0.4,2,5
2014,440328,Haywood County Schools,Clyde Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2014,440328,Haywood County Schools,Clyde Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.9,9,10
2014,440328,Haywood County Schools,Clyde Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,440328,Haywood County Schools,Clyde Elementary,State Of North Carolina,E,Total Targets,0.963,26,27
2014,440332,Haywood County Schools,Riverbend Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2014,440332,Haywood County Schools,Riverbend Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2014,440332,Haywood County Schools,Riverbend Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,440332,Haywood County Schools,Riverbend Elementary,State Of North Carolina,E,Total Targets,1.0,17,17
2014,440346,Haywood County Schools,Haywood Early College,State Of North Carolina,H,Current Year EOC,1.0,3,3
2014,440346,Haywood County Schools,Haywood Early College,State Of North Carolina,H,Mathematics Grade 10,1.0,4,4
2014,440346,Haywood County Schools,Haywood Early College,State Of North Carolina,H,Reading Grade 10,1.0,4,4
2014,440346,Haywood County Schools,Haywood Early College,State Of North Carolina,H,Total Targets,1.0,13,13
2014,440348,Haywood County Schools,Hazelwood Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2014,440348,Haywood County Schools,Hazelwood Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.9,9,10
2014,440348,Haywood County Schools,Hazelwood Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,440348,Haywood County Schools,Hazelwood Elementary,State Of North Carolina,E,Total Targets,0.963,26,27
2014,440349,Haywood County Schools,Jonathan Valley Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,440349,Haywood County Schools,Jonathan Valley Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.875,7,8
2014,440349,Haywood County Schools,Jonathan Valley Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,5,5
2014,440349,Haywood County Schools,Jonathan Valley Elementary,State Of North Carolina,E,Total Targets,0.955,21,22
2014,440350,Haywood County Schools,Junaluska Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,440350,Haywood County Schools,Junaluska Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,8,8
2014,440350,Haywood County Schools,Junaluska Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,440350,Haywood County Schools,Junaluska Elementary,State Of North Carolina,E,Total Targets,1.0,21,21
2014,440364,Haywood County Schools,Meadowbrook Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2014,440364,Haywood County Schools,Meadowbrook Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,5,6
2014,440364,Haywood County Schools,Meadowbrook Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,440364,Haywood County Schools,Meadowbrook Elementary,State Of North Carolina,E,Total Targets,0.941,16,17
2014,440368,Haywood County Schools,North Canton Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,440368,Haywood County Schools,North Canton Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.875,7,8
2014,440368,Haywood County Schools,North Canton Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,440368,Haywood County Schools,North Canton Elementary,State Of North Carolina,E,Total Targets,0.957,22,23
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,ACT WorkKeys,0.833,5,6
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,Current Year EOC,1.0,5,5
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,Mathematics Grade 10,0.571,4,7
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,Reading Grade 10,0.875,7,8
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,Science Grade 11,0.5,3,6
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,The ACT,0.833,5,6
2014,440378,Haywood County Schools,Pisgah High,State Of North Carolina,H,Total Targets,0.727,32,44
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,ACT WorkKeys,0.833,5,6
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,Mathematics Grade 10,0.625,5,8
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,Reading Grade 10,0.875,7,8
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,The ACT,1.0,8,8
2014,440390,Haywood County Schools,Tuscola High,State Of North Carolina,H,Total Targets,0.769,40,52
2014,440396,Haywood County Schools,Waynesville Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,440396,Haywood County Schools,Waynesville Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.667,8,12
2014,440396,Haywood County Schools,Waynesville Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.833,10,12
2014,440396,Haywood County Schools,Waynesville Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,440396,Haywood County Schools,Waynesville Middle,State Of North Carolina,M,Total Targets,0.842,32,38
2014,450301,Henderson County Schools,Apple Valley Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2014,450301,Henderson County Schools,Apple Valley Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2014,450301,Henderson County Schools,Apple Valley Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.643,9,14
2014,450301,Henderson County Schools,Apple Valley Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,450301,Henderson County Schools,Apple Valley Middle,State Of North Carolina,M,Total Targets,0.732,30,41
2014,450302,Henderson County Schools,Atkinson Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2014,450302,Henderson County Schools,Atkinson Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2014,450302,Henderson County Schools,Atkinson Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,450302,Henderson County Schools,Atkinson Elementary,State Of North Carolina,E,Total Targets,1.0,17,17
2014,450306,Henderson County Schools,Bruce Drysdale Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,11,11
2014,450306,Henderson County Schools,Bruce Drysdale Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.818,9,11
2014,450306,Henderson County Schools,Bruce Drysdale Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450306,Henderson County Schools,Bruce Drysdale Elementary,State Of North Carolina,E,Total Targets,0.931,27,29
2014,450307,Henderson County Schools,"Clear Creek Elementary, Hendersonville",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,450307,Henderson County Schools,"Clear Creek Elementary, Hendersonville",State Of North Carolina,E,Reading Grades 3 through 8,1.0,8,8
2014,450307,Henderson County Schools,"Clear Creek Elementary, Hendersonville",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450307,Henderson County Schools,"Clear Creek Elementary, Hendersonville",State Of North Carolina,E,Total Targets,1.0,23,23
2014,450308,Henderson County Schools,Dana Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2014,450308,Henderson County Schools,Dana Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.667,8,12
2014,450308,Henderson County Schools,Dana Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,7,7
2014,450308,Henderson County Schools,Dana Elementary,State Of North Carolina,E,Total Targets,0.875,28,32
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,Mathematics Grade 10,0.667,6,9
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,Reading Grade 10,0.6,6,10
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,Science Grade 11,1.0,7,7
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,The ACT,1.0,7,7
2014,450316,Henderson County Schools,East Henderson High,State Of North Carolina,H,Total Targets,0.87,47,54
2014,450322,Henderson County Schools,Edneyville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,6,9
2014,450322,Henderson County Schools,Edneyville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.889,8,9
2014,450322,Henderson County Schools,Edneyville Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,450322,Henderson County Schools,Edneyville Elementary,State Of North Carolina,E,Total Targets,0.72,18,25
2014,450324,Henderson County Schools,Etowah Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2014,450324,Henderson County Schools,Etowah Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2014,450324,Henderson County Schools,Etowah Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,450324,Henderson County Schools,Etowah Elementary,State Of North Carolina,E,Total Targets,1.0,17,17
2014,450328,Henderson County Schools,"Flat Rock Middle, East Flat Rock",State Of North Carolina,M,Mathematics Grades 3 through 8,0.857,12,14
2014,450328,Henderson County Schools,"Flat Rock Middle, East Flat Rock",State Of North Carolina,M,Reading Grades 3 through 8,0.929,13,14
2014,450328,Henderson County Schools,"Flat Rock Middle, East Flat Rock",State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,450328,Henderson County Schools,"Flat Rock Middle, East Flat Rock",State Of North Carolina,M,Total Targets,0.923,36,39
2014,450332,Henderson County Schools,Fletcher Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,9,9
2014,450332,Henderson County Schools,Fletcher Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,9,9
2014,450332,Henderson County Schools,Fletcher Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450332,Henderson County Schools,Fletcher Elementary,State Of North Carolina,E,Total Targets,1.0,25,25
2014,450333,Henderson County Schools,Hendersonville Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,7,7
2014,450333,Henderson County Schools,Hendersonville Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,7,7
2014,450333,Henderson County Schools,Hendersonville Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450333,Henderson County Schools,Hendersonville Elementary,State Of North Carolina,E,Total Targets,1.0,21,21
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,Mathematics Grade 10,1.0,6,6
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,Reading Grade 10,1.0,6,6
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,Science Grade 11,1.0,6,6
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,The ACT,0.833,5,6
2014,450334,Henderson County Schools,Hendersonville High,State Of North Carolina,H,Total Targets,0.973,36,37
2014,450335,Henderson County Schools,Hendersonville Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2014,450335,Henderson County Schools,Hendersonville Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,1.0,16,16
2014,450335,Henderson County Schools,Hendersonville Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,16,16
2014,450335,Henderson County Schools,Hendersonville Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,6,6
2014,450335,Henderson County Schools,Hendersonville Middle,State Of North Carolina,M,Total Targets,1.0,41,41
2014,450336,Henderson County Schools,"Hillandale Elementary, East Flat Rock",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2014,450336,Henderson County Schools,"Hillandale Elementary, East Flat Rock",State Of North Carolina,E,Reading Grades 3 through 8,0.9,9,10
2014,450336,Henderson County Schools,"Hillandale Elementary, East Flat Rock",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450336,Henderson County Schools,"Hillandale Elementary, East Flat Rock",State Of North Carolina,E,Total Targets,0.963,26,27
2014,450339,Henderson County Schools,Glenn C Marlow Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,9,9
2014,450339,Henderson County Schools,Glenn C Marlow Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,9,9
2014,450339,Henderson County Schools,Glenn C Marlow Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450339,Henderson County Schools,Glenn C Marlow Elementary,State Of North Carolina,E,Total Targets,1.0,25,25
2014,450340,Henderson County Schools,Mills River Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,450340,Henderson County Schools,Mills River Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,8,8
2014,450340,Henderson County Schools,Mills River Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,450340,Henderson County Schools,Mills River Elementary,State Of North Carolina,E,Total Targets,1.0,23,23
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Mathematics Grade 10,0.875,7,8
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Reading Grade 10,0.625,5,8
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Science Grade 11,1.0,10,10
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,The ACT,0.778,7,9
2014,450341,Henderson County Schools,North Henderson High,State Of North Carolina,H,Total Targets,0.893,50,56
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,1.0,12,12
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Reading Grades 3 through 8,1.0,12,12
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,450342,Henderson County Schools,Rugby Middle,State Of North Carolina,M,Total Targets,1.0,38,38
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Current Year EOC,1.0,3,3
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Mathematics Grade 10,1.0,2,2
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Reading Grade 10,1.0,2,2
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,The ACT,0.0,0,2
2014,450343,Henderson County Schools,Balfour Education Center,State Of North Carolina,T,Total Targets,0.867,13,15
2014,450344,Henderson County Schools,Sugarloaf Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.909,10,11
2014,450344,Henderson County Schools,Sugarloaf Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.818,9,11
2014,450344,Henderson County Schools,Sugarloaf Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2014,450344,Henderson County Schools,Sugarloaf Elementary,State Of North Carolina,E,Total Targets,0.828,24,29
2014,450346,Henderson County Schools,Upward Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.7,7,10
2014,450346,Henderson County Schools,Upward Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.6,6,10
2014,450346,Henderson County Schools,Upward Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,8,8
2014,450346,Henderson County Schools,Upward Elementary,State Of North Carolina,E,Total Targets,0.759,22,29
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,ACT WorkKeys,1.0,4,4
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Mathematics Grade 10,0.833,5,6
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Reading Grade 10,1.0,6,6
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Science Grade 11,0.5,3,6
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,The ACT,1.0,6,6
2014,450352,Henderson County Schools,West Henderson High,State Of North Carolina,H,Total Targets,0.902,37,41
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Current Year EOC,1.0,4,4
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Mathematics Grade 10,1.0,2,2
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Reading Grade 10,1.0,2,2
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Science Grade 11,1.0,2,2
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,The ACT,1.0,2,2
2014,450354,Henderson County Schools,Henderson County Early College,State Of North Carolina,H,Total Targets,1.0,13,13
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Mathematics Grades 3 through 8,0.75,3,4
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Reading Grades 3 through 8,1.0,4,4
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Science Grades 5 and 8,1.0,4,4
2014,45A000,Charter and Non-District Affiliated Schools,The Mountain Community Sch,State Of North Carolina,I,Total Targets,0.923,12,13
2014,460308,Hertford County Schools,Ahoskie Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,6,12
2014,460308,Hertford County Schools,Ahoskie Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,6,12
2014,460308,Hertford County Schools,Ahoskie Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,460308,Hertford County Schools,Ahoskie Elementary,State Of North Carolina,E,Total Targets,0.516,16,31
2014,460312,Hertford County Schools,Bearfield Primary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
