agency_code,arre_per1000_ALL,arre_per1000_AM7,arre_per1000_AS7,arre_per1000_BL7,arre_per1000_EDS,arre_per1000_ELS,arre_per1000_FEM,arre_per1000_HI7,arre_per1000_MALE,arre_per1000_MU7,arre_per1000_PI7,arre_per1000_SWD,arre_per1000_WH7,blhr_per1000_ALL,blhr_per1000_AM7,blhr_per1000_AS7,blhr_per1000_BL7,blhr_per1000_EDS,blhr_per1000_ELS,blhr_per1000_FEM,blhr_per1000_HI7,blhr_per1000_MALE,blhr_per1000_MU7,blhr_per1000_PI7,blhr_per1000_SWD,blhr_per1000_WH7,crime_per1000_ALL,crime_per1000_AM7,crime_per1000_AS7,crime_per1000_BL7,crime_per1000_EDS,crime_per1000_ELS,crime_per1000_FEM,crime_per1000_HI7,crime_per1000_MALE,crime_per1000_MU7,crime_per1000_PI7,crime_per1000_SWD,crime_per1000_WH7,exp_per1000_ALL,exp_per1000_AM7,exp_per1000_AS7,exp_per1000_BL7,exp_per1000_EDS,exp_per1000_ELS,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MALE,exp_per1000_MU7,exp_per1000_PI7,exp_per1000_SWD,exp_per1000_WH7,iss_per1000_ALL,iss_per1000_AM7,iss_per1000_AS7,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MALE,iss_per1000_MU7,iss_per1000_PI7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_AM7,lts_per1000_AS7,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_FEM,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_PI7,lts_per1000_SWD,lts_per1000_WH7,rplw_per1000_ALL,rplw_per1000_AM7,rplw_per1000_AS7,rplw_per1000_BL7,rplw_per1000_EDS,rplw_per1000_ELS,rplw_per1000_FEM,rplw_per1000_HI7,rplw_per1000_MALE,rplw_per1000_MU7,rplw_per1000_PI7,rplw_per1000_SWD,rplw_per1000_WH7,sts_per1000_ALL,sts_per1000_AM7,sts_per1000_AS7,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_PI7,sts_per1000_SWD,sts_per1000_WH7
821320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.396,0.0,0.0,12.448,13.889,0.0,0.0,4.975,14.286,0.0,,40.816,5.405,10.355,0.0,0.0,20.7469,17.3611,16.6667,0.0,4.9751,20.0,0.0,,0.0,5.4054,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,642.012,200.0,,1182.573,1017.361,633.3330000000002,283.951,412.935,977.143,428.571,,1142.857,281.081,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,110.947,0.0,,211.618,180.556,100.0,40.12300000000001,54.726000000000006,177.143,142.857,,204.082,54.054
821330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,127.49,0.0,0.0,258.242,214.844,37.037,55.556,62.893,186.813,150.0,,34.483000000000004,30.534,5.9761,0.0,0.0,10.989,7.8125,0.0,0.0,6.2893,10.989,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,284.861,76.923,,461.538,375.0,333.333,85.47,201.258,450.549,350.0,,517.241,129.77100000000002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,189.243,153.846,,324.176,285.156,111.111,68.376,119.497,289.377,300.0,,482.759,68.702
821LEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.927,12.048,0.0,61.552,54.89100000000001,13.699000000000002,15.84,19.978,50.38800000000001,48.544,0.0,67.708,10.43,7.0541,0.0,0.0,13.3809,10.5559,5.4795,0.6887,4.4395,12.9199,0.0,0.0,15.625,2.6076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,481.021,240.96400000000003,291.6670000000001,776.985,605.911,430.137,252.755,354.051,687.9839999999998,533.981,,875.0,205.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.877,192.771,0.0,255.129,216.045,109.589,81.956,87.68,226.74400000000003,310.68,,401.042,74.316
830304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,128.637,78.431,0.0,203.252,186.63,0.0,138.614,95.238,117.647,351.351,,172.41400000000004,43.825,6.1256,19.6078,0.0,0.0,2.7855,0.0,0.0,0.0,11.2045,27.027,,8.6207,3.9841,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,943.338,794.118,,1654.4720000000002,1270.195,,594.059,333.333,1221.289,810.811,,1500.0,358.566,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,274.119,235.294,,455.285,376.045,,211.221,238.095,322.129,189.189,,525.862,123.506
830312,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.815,0.0,,26.49,20.0,0.0,23.622,0.0,7.042000000000002,0.0,,55.556,0.0,3.7037,33.3333,,0.0,5.0,0.0,0.0,0.0,7.0423,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,207.407,133.333,,245.033,255.0,,86.61399999999998,0.0,316.901,714.2860000000002,,444.444,84.74600000000002
830316,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,142.857,0.0,,206.897,79.365,0.0,250.0,0.0,111.111,0.0,,153.846,0.0,47.619,0.0,,68.9655,15.873,0.0,0.0,0.0,74.0741,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4261.905,,,,2015.873,0.0,3333.333,,,,,5000.0,
830320,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.73,0.0,,15.686,9.404,0.0,17.647000000000006,0.0,5.848,0.0,,28.169,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,266.862,208.333,,294.118,247.649,,152.941,181.818,380.117,294.118,,338.028,121.212,2.9326,41.6667,,0.0,3.1348,,0.0,0.0,5.848,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,131.965,208.333,,149.02,112.853,,100.0,0.0,163.743,58.824,,183.099,30.303
830328,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.923,0.0,,9.259,3.1060000000000003,0.0,0.0,0.0,3.861,0.0,,0.0,0.0,5.7692,0.0,,0.0,3.1056,0.0,3.8462,0.0,7.722,25.0,,10.0,7.874,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,19.231,19.608,,37.037,18.634,,3.846,0.0,34.749,25.0,,40.0,11.811,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,46.154,0.0,,83.333,43.478,,3.846,0.0,88.803,25.0,,130.0,55.118
830336,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.0,0.0,,42.453,31.111,0.0,25.21,0.0,43.79600000000001,0.0,,68.182,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,300.0,769.2310000000001,,287.736,288.889,,210.084,,364.964,83.333,,568.182,166.667,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,408.0,153.846,,452.83,404.444,,176.47099999999998,,591.241,0.0,,613.636,250.0
830343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.685,8.85,0.0,18.759,20.588,0.0,4.58,0.0,21.687,0.0,,32.11,13.072,10.4895,8.8496,0.0,17.316,11.7647,0.0,4.5802,0.0,14.4578,0.0,,13.7615,2.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,344.755,349.55800000000005,0.0,450.216,426.471,71.429,187.786,270.27,445.783,438.596,,509.174,145.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,255.944,261.062,76.923,340.548,372.059,71.429,126.718,189.189,340.964,385.965,,325.688,89.325
830348,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,5.435,,,,0.0,0.0,,,16.129,,,,13.333
830349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51,0.0,0.0,67.376,47.319,0.0,18.727,0.0,45.01600000000001,0.0,0.0,36.036,0.0,12.3457,10.7527,0.0,10.6383,15.7729,0.0,0.0,0.0,22.508000000000006,40.0,0.0,0.0,13.4228,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,947.09,623.656,,1485.816,1223.975,,479.401,473.684,1315.1129999999996,680.0,,1612.6129999999996,208.054,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.31,75.26899999999998,,60.284,82.01899999999998,,29.963,0.0,106.109,40.0,,135.135,100.671
830356,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,5.305,0.0,,24.39,9.615,0.0,0.0,,10.526,0.0,,15.385,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,140.584,129.032,,378.049,216.346,0.0,50.279,,231.579,200.0,,261.538,35.503
830360,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.639,0.0,,20.725,12.27,0.0,9.479,0.0,9.662,0.0,,13.514,0.0,2.4096,0.0,,5.1813,3.0675,0.0,0.0,0.0,4.8309,0.0,,13.5135,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,91.566,42.017,,150.259,92.025,,18.957,0.0,164.25099999999995,,,243.243,46.512
830364,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.269,13.699000000000002,,193.75,150.342,0.0,32.468,18.182,192.308,55.556,,86.95700000000002,34.483000000000004,3.2362,0.0,,6.25,4.5558,0.0,0.0,0.0,6.4103,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,331.715,123.288,,543.75,396.355,,191.558,163.636,467.949,0.0,,521.739,89.655,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,346.278,123.288,,531.25,403.189,,152.597,272.72700000000003,535.256,111.111,,460.87,124.138
830LEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.527,12.209,0.0,66.26,53.577,0.0,27.027,14.851,49.917,53.03,0.0,53.535,12.972,6.1761,6.6593,0.0,7.6161,5.6996,0.0,1.4609,0.0,10.3161,11.3636,0.0,6.0606,3.5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,357.685,270.81,20.833,552.932,415.503,47.619,197.955,188.11900000000003,494.176,299.242,,582.828,123.821,0.1765,1.1099,0.0,0.0,0.285,0.0,0.0,0.0,0.3328,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.045,147.614,41.667,354.532,280.707,47.619,111.395,143.564,330.449,219.697,,380.80800000000005,85.495
840302,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.95,,0.0,6.024,3.3,0.0,0.0,0.0,9.091,0.0,,9.259,6.711,7.4257,,0.0,12.0482,9.901,0.0,5.1546,0.0,9.0909,0.0,,18.5185,6.7114,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,237.624,,0.0,433.735,283.828,0.0,175.25799999999995,21.277,281.818,305.556,,175.926,80.53699999999998,2.4752,,0.0,0.0,0.0,0.0,0.0,0.0,4.5455,0.0,,0.0,6.7114,4.95,,0.0,6.024,3.3,0.0,0.0,0.0,9.091,0.0,,9.259,6.711,594.059,,66.667,945.783,693.069,71.429,536.082,191.489,618.182,583.3330000000002,,638.889,348.99300000000005
840303,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,47.354,,0.0,81.48100000000002,55.738,0.0,41.42,38.462,52.083,0.0,,94.118,31.746,22.2841,,0.0,37.037,26.2295,0.0,5.9172,0.0,36.4583,0.0,,35.2941,23.8095,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,348.189,,0.0,511.111,360.656,83.333,260.355,269.231,421.875,333.333,,411.765,253.968,19.4986,,0.0,22.2222,22.9508,0.0,5.9172,0.0,31.25,0.0,,35.2941,31.746,41.783,,0.0,66.667,49.18,0.0,17.750999999999994,19.231,62.5,33.333,,82.353,31.746,495.822,,55.556,740.7410000000001,521.311,0.0,384.615,269.231,588.5419999999998,966.667,,823.529,269.841
840304,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.333,,,0.0,5.952000000000001,0.0,0.0,,6.172999999999999,0.0,,0.0,4.0,3.3333,,,0.0,5.9524,0.0,7.0922,,0.0,0.0,,0.0,4.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,76.667,,,166.667,119.048,0.0,0.0,,141.975,0.0,,437.5,84.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.333,,,0.0,5.952000000000001,0.0,7.0920000000000005,,0.0,0.0,,0.0,4.0,143.333,,,416.667,226.19,0.0,21.277,,246.914,90.909,,625.0,148.0
840308,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,2.096,,0.0,17.241,3.597,0.0,0.0,,4.386,0.0,,0.0,0.0,10.4822,,0.0,17.2414,17.9856,0.0,4.2017,,17.5439,45.4545,,29.8507,6.4309,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,16.771,,0.0,68.96600000000001,28.777,0.0,0.0,,35.088,68.182,,14.925,3.215,2.0964,,0.0,17.2414,3.5971,0.0,0.0,,4.386,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,60.797,,0.0,120.69,64.748,0.0,21.008000000000006,,105.263,227.273,,179.104,38.585
840310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.515,0.0,0.0,0.0,2.994,0.0,7.692,0.0,0.0,21.739,0.0,10.87,4.464,1.7575,0.0,0.0,4.902,2.994,0.0,0.0,0.0,3.1153,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,84.359,,0.0,151.961,104.79,22.222,53.846,92.105,105.919,0.0,,65.217,40.179,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.757,0.0,0.0,4.902,2.994,0.0,0.0,0.0,3.115,0.0,0.0,0.0,0.0,265.378,,35.714,401.961,347.305,66.667,111.538,118.421,380.062,369.565,,445.652,187.5
840312,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,50.847,,,,73.529,,14.286,0.0,82.27799999999998,,,125.0,48.19300000000001,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,64.407,,,,125.0,,0.0,0.0,120.253,,,62.5,68.273
840316,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,17.964000000000006,,,27.174,17.241,,0.0,,34.091,0.0,,21.277,11.905,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,89.82,,,92.391,94.828,,45.752,,130.68200000000002,333.333,,234.043,47.619
840320,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,49.412,,,,76.923,0.0,4.695,0.0,96.618,0.0,,178.571,61.584,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,77.64699999999998,,,,148.352,120.0,42.254,69.767,115.942,136.364,,375.0,79.179
840324,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.811,,,,8.264,0.0,0.0,0.0,18.868,0.0,,55.556,10.638,13.2159,,,,24.7934,0.0,25.641,0.0,0.0,0.0,,0.0,15.9574,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,8.811,,,,0.0,,0.0,0.0,18.868,,,0.0,10.638,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,123.348,,,,198.347,,51.282,0.0,207.547,,,388.889,143.61700000000005
840328,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.267,,,0.0,11.905,0.0,4.167,0.0,16.667,0.0,,8.0,13.441,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,149.89700000000005,,,250.0,178.571,,62.5,285.714,241.667,250.0,,104.0,139.785,4.1068,,,0.0,3.9683,,4.1667,0.0,4.1667,0.0,,0.0,5.3763,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,71.869,,,275.0,95.238,,37.5,0.0,108.333,0.0,,88.0,64.516
840332,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.897,,0.0,38.462,4.098,0.0,0.0,0.0,13.605,0.0,,9.259,4.202,15.5172,,0.0,38.4615,28.6885,0.0,0.0,200.0,30.6122,0.0,,18.5185,8.4034,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,63.793,,0.0,115.385,90.164,,10.169,66.667,115.646,0.0,,120.37,63.025,5.1724,,0.0,19.2308,12.2951,,0.0,0.0,10.2041,0.0,,0.0,4.2017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,162.069,,40.0,288.462,213.115,,64.407,466.667,255.102,52.632,,231.481,147.059
840336,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.519,,,0.0,0.0,0.0,0.0,0.0,4.484,0.0,,0.0,3.597,2.5189,,,0.0,3.6765,0.0,0.0,0.0,4.4843,0.0,,14.4928,3.5971,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.151,,,14.085,25.735,0.0,0.0,0.0,35.874,0.0,,14.493,25.18,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.35,,,84.507,139.70600000000002,214.286,16.854,156.25,188.341,187.5,,260.87,111.511
840342,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.934,,,117.647,7.937,0.0,13.072,0.0,6.061,0.0,,28.571,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,69.536,,,58.824,87.302,,45.752,43.478,84.848,40.0,,142.857,72.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,129.139,,,235.294,190.476,,45.752,43.478,193.939,160.0,,400.0,120.0
840344,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,6.5359,,90.9091,,6.8966,125.0,,,13.3333,0.0,,20.0,3.8462,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,9.804,,0.0,,13.793,,,,20.0,0.0,,40.0,11.538,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,52.288,,90.909,,103.448,,,,106.667,100.0,,220.0,53.846
840350,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.714,,,0.0,13.216,153.846,0.0,62.5,20.906,0.0,,36.697,4.329,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,130.357,,,0.0,215.859,76.923,18.382,125.0,236.93400000000003,71.429,,165.138,138.528,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,83.929,,,200.0,132.159,153.846,14.706,78.125,149.826,0.0,,91.743,86.58
840356,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.992,,,0.0,4.2189999999999985,0.0,0.0,0.0,3.5210000000000004,0.0,,11.236,2.564,3.9841,,,14.9254,0.0,0.0,4.2373,0.0,3.5211,0.0,,0.0,2.5641,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,249.004,,,417.91,257.384,0.0,80.508,162.791,373.239,153.846,,404.494,225.641,7.9681,,,14.9254,8.4388,0.0,4.2373,0.0,10.5634,0.0,,11.236,7.6923,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,75.697,,,149.254,88.60799999999998,0.0,21.186,0.0,116.197,0.0,,168.53900000000004,71.795
840358,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.937,,,50.0,14.706,0.0,0.0,35.714,14.925,0.0,,0.0,0.0,10.582,,,0.0,14.7059,0.0,0.0,71.4286,19.9005,0.0,,12.5,6.8966,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,277.778,,,725.0,382.353,,101.695,71.429,432.836,117.647,,387.5,248.276,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,161.376,,,375.0,240.196,,16.949,107.143,288.557,0.0,,400.0,148.276
840360,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.8249,,,0.0,5.6818,0.0,0.0,0.0,5.291,0.0,,18.5185,3.8911,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.825,,,,0.0,0.0,0.0,0.0,5.291,,,0.0,3.891,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.475,,,0.0,17.045,0.0,6.098,0.0,10.582,250.0,,18.519,3.891,135.593,,,,170.455,60.0,54.878,108.108,206.349,,,203.704,136.187
840361,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,19.417,,,55.556,23.81,,29.197,34.483000000000004,,,,,17.094
