agency_code,crime,short_term,long_term,expulsion
710323,0.0,2.05,0.0,0.0
710324,0.24,4.25,0.0,0.0
710326,1.52,14.48,0.0,0.0
710327,0.0,0.0,0.0,0.0
710328,0.0,4.6,0.2,0.0
710332,0.25,2.45,0.0,0.0
710342,0.59,7.92,0.0,0.0
710344,0.0,1.36,0.0,0.0
710346,0.29,7.65,0.0,0.0
710347,0.0,1.31,0.0,0.0
710348,4.24,47.27,0.0,0.0
710LEA,1.52,14.48,0.0,0.0
710LEA,0.05,4.26,0.0,0.0
710LEA,0.91,10.48,0.0,0.0
710LEA,0.53,16.58,0.27,0.0
710LEA,1.18,15.31,0.0,0.0
720304,0.26,2.1,0.0,0.0
720312,0.48,4.77,0.0,0.0
720316,2.49,23.08,0.42,0.0
720320,0.58,15.36,0.0,0.0
720LEA,0.38,3.5,0.0,0.0
720LEA,2.49,23.08,0.42,0.0
720LEA,0.58,15.36,0.0,0.0
730332,0.33,1.49,0.0,0.0
730334,0.0,23.03,0.0,0.0
730340,0.0,6.48,0.0,0.0
730344,1.64,32.65,0.21,0.0
730348,0.0,5.81,0.0,0.0
730350,0.0,2.17,0.0,0.0
730352,0.93,22.59,0.0,0.0
730354,0.21,8.92,0.0,0.0
730356,0.0,8.99,0.0,0.0
730360,0.42,27.77,0.0,0.0
730368,0.0,6.12,0.0,0.0
730LEA,0.14,7.09,0.0,0.0
730LEA,0.9,21.88,0.0,0.0
730LEA,1.04,30.23,0.1,0.0
73A000,0.0,0.0,0.0,0.0
73B000,0.28,0.97,0.0,0.0
740302,0.26,32.21,0.0,0.0
740304,0.43,31.44,0.0,0.0
740308,0.61,40.55,0.0,0.0
740309,0.45,38.21,0.15,0.0
740310,0.23,30.0,0.0,0.0
740320,0.0,54.45,0.0,0.0
740324,1.55,44.57,0.0,0.0
740330,0.0,6.87,0.0,0.0
740332,0.11,10.4,0.0,0.0
740333,0.43,36.85,0.12,0.0
740334,1.11,63.79,0.0,0.0
740336,0.53,16.97,0.0,0.0
740337,0.13,67.53,0.0,0.0
740338,0.24,37.8,0.0,0.0
740340,1.24,58.58,0.0,0.0
740344,0.83,39.08,0.0,0.0
740352,0.21,34.77,0.0,0.0
740358,0.41,19.21,0.0,0.0
740360,0.26,9.44,0.0,0.0
740362,0.0,11.82,0.0,0.0
740366,0.68,32.81,0.0,0.07
740368,0.0,42.33,0.0,0.0
740374,0.44,59.17,0.0,0.0
740375,0.0,38.46,0.0,0.0
740376,0.55,28.73,0.18,0.0
740378,0.0,19.44,0.0,0.0
740379,0.0,7.11,0.0,0.0
740380,0.0,13.82,0.0,0.0
740386,1.23,15.8,0.25,0.0
740388,1.18,48.36,0.06,0.0
740390,0.0,64.93,0.0,0.0
740396,0.41,33.88,0.0,0.0
740400,0.0,51.59,0.0,0.0
740402,0.26,68.31,0.0,0.0
740404,0.0,13.88,0.0,0.0
740406,0.0,12.2,0.0,0.0
740500,0.67,10.07,0.0,0.0
740LEA,0.0,19.44,0.0,0.0
740LEA,0.21,25.8,0.01,0.0
740LEA,0.7,41.26,0.06,0.01
740LEA,0.27,25.31,0.03,0.0
740LEA,0.53,44.68,0.0,0.0
74B000,0.0,0.57,0.0,0.0
74C000,0.0,9.12,0.0,0.0
750304,0.0,1.6,0.0,0.0
750314,0.0,3.12,0.0,0.0
750317,0.0,0.0,0.0,0.0
750318,1.43,7.3,0.32,0.0
750319,0.2,12.72,0.0,0.0
750320,0.0,0.0,0.0,0.0
750328,0.0,0.88,0.0,0.0
750LEA,0.0,1.78,0.0,0.0
750LEA,1.29,6.6,0.29,0.0
750LEA,0.2,12.72,0.0,0.0
760304,0.0,1.0,0.0,0.0
760308,0.28,0.28,0.0,0.0
760316,0.59,3.86,0.0,0.0
760318,1.52,10.62,0.0,0.0
760320,0.0,0.8,0.0,0.0
760324,3.84,1.58,0.0,0.0
760328,0.43,1.28,0.0,0.0
760329,0.49,2.93,0.0,0.0
760330,0.95,5.67,0.0,0.0
760331,0.0,0.21,0.0,0.0
760332,0.0,4.43,0.0,0.0
760336,0.2,6.76,0.0,0.0
760338,0.51,0.34,0.0,0.0
760339,0.61,7.32,0.12,0.0
760340,0.0,14.43,0.0,0.0
760344,0.3,3.46,0.0,0.0
760348,0.47,5.05,0.0,0.0
760352,2.19,3.11,0.0,0.0
760354,0.55,1.66,0.0,0.0
760356,0.0,2.38,0.0,0.0
760357,0.81,8.06,0.0,0.0
760358,3.96,4.35,0.19,0.0
760359,0.0,0.67,0.0,0.0
760360,0.78,8.22,0.0,0.0
760364,0.77,3.57,0.0,0.0
760368,0.0,2.03,0.0,0.0
760376,0.0,2.18,0.0,0.0
760378,1.17,13.15,0.13,0.0
760380,0.54,5.8,0.0,0.0
760382,0.88,2.35,0.0,0.0
760388,1.35,7.6,0.25,0.0
760LEA,0.44,3.27,0.0,0.0
760LEA,1.46,6.28,0.09,0.0
760LEA,1.09,5.7,0.02,0.0
761304,0.97,9.06,0.0,0.0
761308,0.37,10.29,0.0,0.0
761312,0.18,4.5,0.0,0.0
761320,0.0,4.36,0.0,0.0
761321,0.28,7.44,0.0,0.0
761328,0.0,3.42,0.0,0.0
761332,0.0,6.84,0.0,0.0
761336,1.33,9.09,0.0,0.0
761LEA,0.09,5.11,0.0,0.0
761LEA,0.97,9.06,0.0,0.0
761LEA,0.8,9.75,0.0,0.0
76A000,0.24,2.04,0.12,0.0
770310,0.0,2.86,0.0,0.0
770312,0.0,0.0,0.0,0.0
770316,0.44,16.74,0.0,0.0
770318,0.0,13.27,0.0,0.0
770328,0.0,34.99,0.0,0.0
770340,0.0,14.0,0.0,0.0
770342,4.05,517.57,0.0,0.0
770344,0.22,12.58,0.0,0.0
770346,0.5,18.7,0.0,0.0
770348,0.89,34.03,0.0,0.0
770349,0.0,7.95,0.0,0.0
770351,1.0,35.26,0.0,0.0
770360,0.29,29.77,0.0,0.0
770364,1.54,39.23,0.0,0.0
770368,0.61,23.55,0.0,0.0
770370,0.57,24.29,0.0,0.0
770LEA,0.0,0.0,0.0,0.0
770LEA,0.24,14.82,0.0,0.0
770LEA,0.8,31.06,0.0,0.0
770LEA,0.43,30.94,0.0,0.0
770LEA,4.05,517.57,0.0,0.0
780320,0.0,17.34,0.0,0.0
780322,0.0,12.78,0.0,0.0
780324,0.0,75.57,0.0,0.0
780325,0.44,36.06,0.29,0.0
780326,1.34,74.46,0.0,0.0
780328,0.0,22.73,0.0,0.0
780329,0.0,0.81,0.0,0.0
780330,0.0,31.94,0.0,0.0
780331,,,,
780336,0.0,31.78,0.0,0.0
780340,0.0,14.73,0.0,0.0
780341,0.24,118.44,0.0,0.0
780342,1.95,50.8,0.26,0.0
780344,0.0,21.58,0.0,0.0
780352,0.63,104.39,0.0,0.0
780356,0.0,16.28,0.0,0.0
780360,0.0,44.28,0.0,0.0
780364,0.13,5.41,0.0,0.0
780368,0.48,60.45,0.0,0.0
780374,0.0,6.42,0.0,0.0
780376,0.0,18.26,0.0,0.0
780384,0.0,11.61,0.0,0.0
780385,0.49,4.85,0.0,0.0
780390,0.0,13.02,0.0,0.0
780391,2.02,74.87,0.0,0.0
780392,0.88,25.66,0.0,0.0
780393,0.0,37.5,0.0,0.0
780394,0.0,38.15,0.0,0.0
780396,0.0,61.87,0.0,0.0
780398,0.0,11.28,0.0,0.0
780400,0.0,11.63,0.0,0.0
780401,0.74,31.53,0.0,0.0
780402,0.86,62.2,0.0,0.0
780403,0.45,46.85,0.0,0.0
780407,0.0,0.47,0.0,0.0
780408,0.0,36.18,0.0,0.0
780410,0.0,61.14,0.0,0.0
780412,0.17,5.49,0.0,0.0
780416,0.0,7.95,0.0,0.0
780417,0.0,13.3,0.0,0.0
780418,0.0,33.05,0.0,0.0
780420,2.53,51.17,0.12,0.0
780LEA,,,,
780LEA,0.06,14.99,0.0,0.0
780LEA,1.65,48.71,0.14,0.0
780LEA,0.0,29.3,0.0,0.0
780LEA,0.42,68.09,0.0,0.0
78A000,2.65,11.5,0.0,0.0
78B000,0.0,0.48,0.0,0.0
790302,0.0,2.78,0.0,0.0
790310,0.72,4.06,0.0,0.0
790314,1.06,11.53,0.0,0.0
790318,0.26,12.5,0.0,0.0
790322,0.44,6.58,0.0,0.0
790327,0.0,4.62,0.0,0.0
790330,0.48,33.98,0.0,0.0
790334,0.4,22.22,0.0,0.0
790344,0.21,12.05,0.0,0.0
790347,0.0,5.17,0.0,0.0
790350,0.0,5.03,0.0,0.0
790354,0.68,10.65,0.0,0.0
790358,0.24,9.93,0.0,0.0
790362,0.91,3.05,0.0,0.0
790366,2.34,23.17,0.97,0.0
790374,0.77,13.03,0.0,0.0
790378,0.76,15.75,0.0,0.0
790379,0.6,1.2,0.0,0.0
790380,0.13,15.56,0.0,0.0
790386,0.38,7.58,0.38,0.0
790390,0.0,17.35,0.0,0.0
790392,2.56,112.82,2.56,0.0
790394,2.48,10.41,0.0,0.0
790398,1.95,14.4,0.0,0.0
790402,0.19,6.67,0.0,0.0
790LEA,2.56,112.82,2.56,0.0
790LEA,0.4,8.84,0.02,0.0
790LEA,1.09,13.73,0.18,0.0
790LEA,0.9,18.31,0.0,0.0
79A000,0.0,9.36,0.0,0.0
800308,7.87,311.24,0.0,0.0
800312,0.0,1.47,0.0,0.0
800314,1.86,14.05,0.0,0.0
800315,1.02,24.37,0.0,0.0
800316,0.0,9.79,0.0,0.0
800320,0.21,9.6,0.0,0.0
800324,0.0,3.91,0.0,0.0
800328,1.53,23.33,0.0,0.0
800340,0.69,17.41,0.0,0.0
800346,0.21,40.3,0.0,0.0
800347,0.0,3.27,0.0,0.0
800348,0.0,7.85,0.0,0.0
800352,0.51,3.59,0.0,0.0
800356,0.0,5.99,0.0,0.0
800358,0.74,19.55,0.0,0.0
800359,0.0,6.41,0.0,0.0
800360,0.0,7.46,0.0,0.0
800361,1.16,14.53,0.0,0.0
800362,0.31,8.48,0.0,0.0
800363,0.35,86.84,0.0,0.0
800364,0.21,9.49,0.0,0.0
800366,0.54,6.27,0.0,0.0
800368,0.0,4.95,0.0,0.0
800372,0.0,3.09,0.0,0.0
800373,0.0,33.46,0.0,0.0
800376,0.5,22.24,0.17,0.0
800377,1.22,31.22,0.0,0.0
800392,0.0,4.35,0.0,0.0
800394,0.0,1.72,0.0,0.0
800396,0.99,32.42,0.0,0.0
800398,1.03,32.65,0.0,0.0
800400,0.98,12.35,0.0,0.0
800408,1.89,14.92,0.0,0.0
800410,2.01,31.58,0.0,0.0
800412,0.0,10.09,0.0,0.0
800LEA,0.18,11.18,0.0,0.0
800LEA,1.05,17.51,0.02,0.0
800LEA,1.24,32.09,0.0,0.0
800LEA,7.87,311.24,0.0,0.0
810324,2.09,14.88,0.13,0.0
810326,0.0,24.74,0.0,0.0
810328,0.96,6.11,0.0,0.0
810336,0.22,27.41,0.0,0.0
810340,1.14,13.3,0.0,0.0
810342,0.69,13.28,0.0,0.0
810344,0.5,3.02,0.0,0.0
810350,0.0,7.77,0.0,0.0
810360,0.0,9.43,0.0,0.0
810364,0.0,0.0,0.0,0.0
810370,0.0,2.68,0.0,0.0
810378,0.32,7.7,0.0,0.0
810384,1.1,26.1,0.0,0.0
810385,0.0,2.35,0.0,0.0
810386,6.73,192.31,0.0,0.0
810388,0.0,2.79,0.0,0.0
810396,0.0,13.92,0.0,0.0
810400,0.0,0.56,0.0,0.0
810LEA,0.19,8.46,0.0,0.0
810LEA,1.34,17.31,0.04,0.0
810LEA,0.34,15.03,0.0,0.0
810LEA,6.73,192.31,0.0,0.0
81A000,0.08,3.28,0.0,0.0
81B000,0.0,6.03,0.0,0.0
820312,0.0,12.03,0.0,0.0
820320,0.0,0.0,0.0,0.0
820324,1.88,3.38,0.0,0.0
820340,0.0,2.11,0.0,0.0
820346,0.0,4.34,0.0,0.0
820347,2.6,23.88,0.0,0.0
820348,0.95,11.76,0.0,0.0
820349,0.19,14.15,0.0,0.0
820350,0.0,3.04,0.0,0.0
820352,0.67,6.16,0.0,0.0
820354,0.0,12.54,0.0,0.0
820364,0.0,11.61,0.0,0.0
820370,0.0,27.23,0.0,0.0
820372,1.61,31.8,0.0,0.0
820376,0.0,13.68,0.0,0.0
820384,0.0,6.18,0.0,0.0
820385,0.0,0.0,0.0,0.0
820388,2.81,59.66,0.0,0.0
820LEA,0.0,6.24,0.0,0.0
820LEA,1.19,19.59,0.0,0.0
820LEA,0.96,22.72,0.0,0.0
821304,0.2,7.34,0.0,0.0
821308,0.11,15.73,0.34,0.0
821316,0.0,16.09,0.0,0.0
821320,1.35,9.17,0.0,0.0
821330,0.0,16.11,0.0,0.0
821LEA,0.07,13.05,0.0,0.0
821LEA,0.11,15.73,0.34,0.0
821LEA,1.35,9.17,0.0,0.0
830304,3.26,24.76,0.0,0.0
830312,0.34,21.21,0.0,0.0
830316,5.66,267.92,0.0,0.0
830320,0.59,13.53,0.0,0.0
830328,0.73,5.31,0.0,0.0
830336,0.0,47.6,0.0,0.0
830343,0.63,23.92,0.0,0.0
830348,0.0,0.0,0.0,0.0
830349,0.83,11.17,0.0,0.0
830356,0.0,10.94,0.0,0.0
830360,0.24,9.03,0.0,0.0
830364,0.0,19.26,0.0,0.0
830LEA,0.28,16.2,0.0,0.0
830LEA,0.55,21.07,0.0,0.0
830LEA,2.06,18.04,0.0,0.0
830LEA,5.66,267.92,0.0,0.0
840302,0.0,57.05,0.23,0.0
840303,2.93,67.82,0.0,0.0
840304,0.29,10.63,0.0,0.0
840308,0.0,14.23,0.0,0.0
840310,0.96,26.65,0.0,0.0
840312,0.62,10.25,0.0,0.0
840316,0.29,9.48,0.29,0.0
840320,0.44,12.39,0.0,0.0
840324,1.35,36.04,0.0,0.0
840328,0.74,9.48,0.0,0.0
840332,1.22,11.28,0.17,0.0
840336,0.0,8.14,0.52,0.0
840344,0.32,5.11,0.0,0.0
840350,1.69,11.3,0.0,0.0
840356,1.18,13.14,0.2,0.0
840358,0.5,23.57,0.25,0.0
840360,0.22,11.26,0.0,0.0
840361,0.0,1.45,0.0,0.0
840368,1.47,10.32,0.13,0.0
840370,2.86,208.57,0.0,0.0
840LEA,0.43,14.48,0.08,0.0
840LEA,0.99,21.32,0.16,0.0
840LEA,,,,
840LEA,1.41,24.5,0.05,0.0
840LEA,,,,
84B000,0.0,0.0,0.0,0.0
850304,0.0,5.31,0.0,0.0
850312,0.55,6.63,0.0,0.0
850314,0.0,8.22,0.0,0.0
850316,0.46,3.01,0.0,0.0
850320,0.0,2.82,0.0,0.0
850324,12.35,139.51,0.0,0.0
850328,0.0,8.28,0.0,0.0
850332,1.33,11.97,0.0,0.0
850336,0.67,5.33,0.0,0.0
850338,0.36,8.73,0.0,0.0
850340,0.0,0.0,0.0,0.0
850342,0.0,3.12,0.0,0.0
850348,0.0,1.1,0.0,0.0
850350,0.25,6.42,0.0,0.0
850352,2.15,8.79,0.0,0.0
850354,0.91,5.45,0.0,0.0
850356,0.0,4.52,0.0,0.0
850358,0.0,5.59,0.0,0.0
850360,2.33,3.49,0.0,0.0
850LEA,0.23,4.31,0.0,0.0
850LEA,1.03,7.49,0.0,0.0
850LEA,0.15,6.35,0.0,0.0
850LEA,12.35,139.51,0.0,0.0
860302,0.54,6.99,0.0,0.0
860306,0.0,11.49,0.0,0.0
860308,0.0,0.0,0.0,0.0
860312,0.0,2.41,0.0,0.0
860316,0.98,7.38,0.0,0.0
860320,0.0,0.42,0.0,0.0
860324,0.0,0.76,0.0,0.0
860326,0.57,13.64,0.0,0.0
860330,0.0,21.6,0.49,0.0
860332,0.0,0.0,0.0,0.0
860336,1.05,10.62,0.0,0.0
860339,0.0,3.8,0.0,0.0
860340,0.0,10.34,0.0,0.0
860344,0.0,1.18,0.0,0.0
860348,0.0,0.73,0.0,0.0
860352,1.54,5.65,0.0,0.0
860354,0.0,0.28,0.0,0.0
860356,0.0,13.04,0.0,0.0
860360,0.0,2.5,0.0,0.0
860LEA,0.06,2.74,0.0,0.0
860LEA,1.04,6.96,0.0,0.0
860LEA,0.11,13.94,0.11,0.0
861304,0.16,4.57,0.0,0.0
861308,1.9,7.34,0.0,0.0
861312,0.0,6.59,0.0,0.0
861LEA,0.16,4.57,0.0,0.0
861LEA,1.9,7.34,0.0,0.0
861LEA,0.0,6.59,0.0,0.0
862308,0.0,3.12,0.0,0.0
862310,0.0,3.98,0.0,0.0
862312,0.8,4.38,0.0,0.0
862316,0.29,6.92,0.0,0.0
862LEA,0.0,3.6,0.0,0.0
862LEA,0.8,4.38,0.0,0.0
862LEA,0.29,6.92,0.0,0.0
86T000,0.4,5.43,0.13,0.0
870314,3.71,9.83,0.56,0.0
870318,1.6,12.79,0.23,0.0
870320,0.72,0.48,0.0,0.0
870324,0.0,0.0,0.0,0.0
870LEA,0.0,0.0,0.0,0.0
870LEA,0.35,0.23,0.0,0.0
870LEA,3.71,9.83,0.56,0.0
870LEA,1.6,12.79,0.23,0.0
870LEA,,,,
87A000,0.56,2.81,0.0,0.0
880304,0.0,7.3,0.0,0.0
880308,0.56,2.92,0.14,0.0
880312,0.2,1.84,0.2,0.0
880318,0.0,5.47,0.55,0.0
880320,11.11,44.44,4.17,0.0
880324,0.0,1.95,0.0,0.0
880328,0.62,4.63,0.0,0.0
880330,0.41,8.71,0.0,0.0
880336,0.71,5.0,0.0,0.0
880LEA,0.07,5.36,0.2,0.0
880LEA,1.25,6.09,0.36,0.0
880LEA,0.27,4.12,0.14,0.0
880LEA,,,,
88A000,0.0,1.29,0.0,0.0
890304,1.17,16.96,0.0,0.0
890306,0.0,12.61,0.0,0.0
890308,0.33,9.48,0.0,0.0
890LEA,0.33,9.48,0.0,0.0
890LEA,1.17,16.96,0.0,0.0
890LEA,0.0,12.61,0.0,0.0
900302,0.14,0.55,0.0,0.0
900303,0.0,0.9,0.0,0.0
900304,0.17,4.09,0.0,0.0
900305,0.43,2.15,0.0,0.0
900306,0.0,11.81,0.0,0.0
900307,0.0,6.43,0.0,0.0
900308,0.9,37.57,0.0,0.0
900310,0.24,2.01,0.0,0.0
900311,0.26,5.58,0.0,0.0
900312,0.0,0.41,0.0,0.0
900314,1.93,64.39,0.21,0.0
900316,2.11,13.35,0.4,0.0
900318,0.21,2.53,0.0,0.0
900320,0.0,3.98,0.0,0.0
900328,0.0,0.68,0.0,0.0
900332,0.21,7.61,0.0,0.0
900334,0.0,0.16,0.0,0.0
900336,1.12,32.41,0.35,0.0
900340,0.0,3.12,0.0,0.0
900341,0.62,2.49,0.0,0.0
900342,1.34,8.7,0.06,0.0
900343,1.04,13.26,0.07,0.0
900344,3.62,15.11,0.18,0.0
900346,1.11,20.34,0.0,0.0
900347,0.26,1.44,0.0,0.0
900348,1.18,8.74,0.07,0.0
900350,1.16,12.0,0.0,0.0
900351,0.69,2.41,0.0,0.0
900352,0.21,1.03,0.0,0.0
900353,0.0,0.18,0.0,0.0
900354,0.21,0.84,0.0,0.0
900356,0.39,2.31,0.0,0.0
900358,0.0,0.52,0.0,0.0
900360,1.4,13.2,0.14,0.0
900362,0.68,8.82,0.0,0.0
900363,0.0,0.16,0.0,0.0
900364,0.63,7.59,0.0,0.0
900365,7.26,205.65,1.61,0.0
900366,0.97,2.17,0.0,0.0
900367,1.11,5.28,0.0,0.0
900368,0.29,0.73,0.0,0.0
900370,0.83,10.74,0.0,0.0
900372,0.68,3.9,0.0,0.0
900376,0.0,1.12,0.0,0.0
900377,0.96,4.66,0.0,0.0
900378,0.0,3.55,0.0,0.0
900380,0.0,1.66,0.0,0.0
900384,1.82,4.14,0.0,0.0
900388,0.0,10.28,0.0,0.0
900391,0.0,3.71,0.0,0.0
900392,0.0,1.22,0.0,0.0
900393,0.85,2.67,0.0,0.0
900LEA,0.0,1.22,0.0,0.0
900LEA,0.26,3.12,0.0,0.0
900LEA,1.31,10.1,0.1,0.0
900LEA,0.75,16.68,0.03,0.0
900LEA,7.26,205.65,1.61,0.0
90A000,0.28,3.59,0.42,0.0
90B000,0.0,1.82,0.73,0.0
90C000,0.33,6.6,0.0,0.0
910304,0.0,2.17,0.0,0.0
910308,0.0,44.12,0.0,0.0
910311,0.46,22.07,0.0,0.0
910314,0.0,4.31,0.0,0.0
910316,1.75,131.29,0.0,0.0
910320,3.98,99.73,1.86,0.0
910340,0.0,74.29,0.0,0.0
910346,2.11,34.18,0.0,0.0
910356,0.0,18.66,0.0,0.0
910360,0.0,19.91,0.0,0.0
910364,0.95,56.07,0.55,0.0
910368,2.99,41.79,2.99,0.0
910370,1.81,34.72,0.69,0.0
910376,3.07,41.23,0.0,0.0
910380,0.0,18.41,0.0,0.0
910382,0.0,5.8,0.0,0.0
910384,0.0,11.03,0.0,0.0
910LEA,0.44,22.54,0.0,0.0
910LEA,1.26,40.25,0.63,0.0
910LEA,2.06,90.31,0.63,0.0
91A000,0.0,5.0,0.0,0.0
91B000,0.26,2.58,0.13,0.0
920302,0.16,4.64,0.0,0.0
920303,0.0,2.39,0.0,0.0
920304,0.0,1.58,0.0,0.0
920306,0.0,1.14,0.0,0.0
920307,0.0,1.61,0.0,0.0
920308,0.0,2.43,0.0,0.0
920312,0.23,7.22,0.0,0.0
920316,1.3,9.01,0.0,0.0
920317,0.79,4.46,0.0,0.0
920318,1.66,17.79,0.0,0.0
920320,0.35,17.19,0.0,0.0
920324,6.5,86.18,0.0,0.0
920325,0.0,5.65,0.0,0.0
920326,0.0,1.18,0.0,0.0
920327,0.18,1.82,0.0,0.0
920328,0.0,0.28,0.0,0.0
920329,0.12,11.51,0.0,0.0
920332,0.29,7.08,0.0,0.0
920334,0.0,0.0,0.0,0.0
920336,0.0,4.85,0.0,0.0
920340,0.0,1.63,0.0,0.0
920342,0.34,3.1,0.0,0.0
920344,0.0,6.08,0.0,0.0
920348,1.19,19.19,0.0,0.0
920352,0.0,5.42,0.0,0.0
920356,1.16,23.09,0.0,0.0
920358,0.0,0.84,0.0,0.0
920360,1.82,25.28,0.0,0.0
920362,0.0,7.61,0.0,0.0
920364,0.0,1.77,0.0,0.0
920368,1.08,5.59,0.0,0.0
920369,0.0,1.55,0.0,0.0
920370,1.88,7.53,0.0,0.0
920376,0.0,1.61,0.0,0.0
920380,0.36,5.95,0.0,0.0
920384,0.0,4.64,0.0,0.0
920386,0.0,3.03,0.0,0.0
920388,0.54,19.19,0.0,0.0
920390,0.0,0.2,0.0,0.0
920391,0.15,1.74,0.0,0.0
920393,0.28,4.56,0.0,0.0
920394,0.52,16.17,0.0,0.0
920396,0.15,0.31,0.0,0.0
920398,0.0,3.11,0.0,0.0
920399,0.85,8.96,0.0,0.0
920400,1.1,13.25,0.0,0.0
920402,0.21,5.89,0.0,0.0
920403,0.0,5.47,0.0,0.0
920404,1.2,30.6,0.08,0.0
920408,1.68,33.54,0.0,0.0
920410,1.94,21.33,0.0,0.0
920411,1.95,28.45,0.0,0.0
920412,2.14,11.78,0.0,0.0
920413,0.0,1.82,0.0,0.0
920414,0.0,0.92,0.0,0.0
920415,0.19,8.24,0.0,0.0
920416,0.17,2.95,0.0,0.0
920417,0.48,1.59,0.0,0.0
920420,0.0,0.6,0.0,0.0
920424,0.68,11.6,0.0,0.0
920428,0.42,7.02,0.0,0.0
920436,2.63,19.27,0.0,0.0
920438,0.0,44.44,0.0,0.0
920439,0.0,0.35,0.0,0.0
920440,0.0,4.95,0.0,0.0
920441,0.5,2.36,0.0,0.0
920442,0.13,1.16,0.0,0.0
920443,0.0,3.97,0.0,0.0
920444,0.23,4.18,0.0,0.0
920445,1.39,9.33,0.0,0.0
920446,0.0,4.33,0.0,0.0
920447,0.1,1.73,0.0,0.0
920448,0.0,4.48,0.0,0.0
920449,0.24,0.59,0.0,0.0
920450,0.99,8.16,0.0,0.0
920451,0.19,1.33,0.0,0.0
920452,0.0,3.75,0.0,0.0
920453,0.0,1.49,0.0,0.0
920454,0.0,2.46,0.0,0.0
920455,1.49,2.93,0.0,0.0
920456,0.0,2.42,0.0,0.0
920457,0.0,0.87,0.0,0.0
920458,0.19,5.43,0.0,0.0
920460,0.52,1.83,0.0,0.0
920464,0.0,3.98,0.0,0.0
920466,1.63,13.89,0.0,0.0
920467,0.1,2.3,0.0,0.0
920468,0.28,2.24,0.0,0.0
920469,0.14,3.99,0.0,0.0
920470,0.0,2.65,0.0,0.0
920471,0.59,13.07,0.0,0.0
920472,1.08,19.12,0.0,0.0
920473,1.52,9.23,0.0,0.0
920474,0.3,1.67,0.0,0.0
920476,0.0,6.02,0.0,0.0
920480,0.34,8.16,0.0,0.0
920484,0.56,6.19,0.0,0.0
920488,0.0,5.31,0.0,0.0
920492,0.59,22.8,0.0,0.0
920494,0.0,1.43,0.0,0.0
920495,1.4,16.75,0.0,0.0
920496,0.46,6.75,0.0,0.0
920500,1.06,7.66,0.0,0.08
920501,0.0,0.0,0.0,0.0
920502,0.11,1.49,0.0,0.0
920504,0.0,1.49,0.0,0.0
920506,1.41,9.62,0.0,0.0
920508,1.74,32.17,0.0,0.0
920512,1.38,24.56,0.0,0.0
920514,0.0,2.55,0.0,0.0
920516,0.0,3.86,0.0,0.0
920520,0.0,0.2,0.0,0.0
920521,0.14,1.73,0.0,0.0
920522,0.27,2.71,0.0,0.0
920523,0.1,0.52,0.0,0.0
920524,0.0,0.3,0.0,0.0
920525,0.0,2.57,0.0,0.0
920526,0.41,1.27,0.0,0.0
920528,2.46,5.74,0.0,0.0
920529,0.0,2.29,0.0,0.0
920530,0.16,0.47,0.0,0.0
920531,0.0,3.86,0.0,0.0
920532,0.29,11.43,0.0,0.0
920533,0.22,3.73,0.0,0.0
920536,1.06,10.82,0.0,0.0
920540,0.18,7.43,0.0,0.0
920542,0.15,1.08,0.0,0.0
920543,0.51,5.64,0.0,0.0
920544,0.0,0.92,0.0,0.0
920545,0.89,6.56,0.0,0.0
920546,1.27,11.74,0.0,0.0
920548,0.2,5.54,0.0,0.0
920550,0.0,1.02,0.0,0.0
920551,0.45,6.96,0.0,0.0
920552,1.83,9.13,0.0,0.0
920554,0.0,1.24,0.0,0.0
920557,0.13,0.9,0.0,0.0
920560,0.52,5.41,0.0,0.0
920562,1.21,11.05,0.0,0.0
920564,0.0,1.98,0.0,0.0
920568,0.21,3.51,0.0,0.0
920569,0.08,0.49,0.0,0.0
920570,0.31,9.33,0.0,0.0
920571,0.13,6.98,0.0,0.0
920572,0.0,3.98,0.0,0.0
920576,0.0,0.82,0.0,0.0
920580,0.0,2.0,0.0,0.0
920581,0.86,4.61,0.0,0.0
920582,0.0,0.4,0.0,0.0
920583,0.3,0.6,0.0,0.0
920584,0.0,10.32,0.0,0.0
920585,0.0,27.53,0.0,0.0
920586,0.0,0.32,0.0,0.0
920588,1.31,8.28,0.0,0.0
920592,0.53,9.47,0.0,0.0
920593,0.0,0.78,0.0,0.0
920594,0.4,8.0,0.0,0.0
920595,1.42,9.91,0.0,0.0
920596,0.16,1.63,0.0,0.0
920597,0.37,11.73,0.0,0.0
920598,0.0,0.91,0.0,0.0
920599,0.52,17.94,0.0,0.0
920600,0.18,4.24,0.0,0.0
920601,0.96,19.98,0.0,0.0
920604,0.11,6.45,0.0,0.0
920606,0.0,0.86,0.0,0.0
920607,0.87,6.72,0.0,0.0
920608,1.12,16.98,0.0,0.0
920614,0.0,2.1,0.0,0.0
920616,0.0,5.77,0.0,0.0
920618,0.0,2.47,0.0,0.0
920620,0.0,5.39,0.0,0.0
920624,0.0,0.28,0.0,0.0
920626,0.0,0.32,0.0,0.0
920628,0.0,2.41,0.0,0.0
920632,0.0,3.24,0.0,0.0
920636,0.53,19.4,0.0,0.0
920LEA,0.1,3.19,0.0,0.0
920LEA,1.31,10.1,0.0,0.0
920LEA,0.34,5.18,0.0,0.0
920LEA,0.73,12.47,0.0,0.0
920LEA,2.0,35.08,0.0,0.0
92B000,0.0,2.39,0.0,0.0
