District Name,unit_code,School Name,State Board Region,SPG Grade,SPG Score,Reading SPG Grade,Reading SPG Score,Math SPG Grade,Math SPG Score,EVAAS Growth Status,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,State Gap Compared
Burke County Schools,120314,East Burke High,Northwest Region,C,67.0,,,,,NotMet,54.1,71,,,,62,66,62,51,60,100,90,
Burke County Schools,120315,East Burke Middle,Northwest Region,B,72.0,68.0,C,65.0,C,Exceeded,86.5,69,68,60,92,100,,,,,,,
Burke County Schools,120316,Forest Hill Elementary,Northwest Region,C,60.0,58.0,C,62.0,C,NotMet,69.6,58,54,59,64,,,,,,,,
Burke County Schools,120318,Freedom High,Northwest Region,C,66.0,,,,,NotMet,59.7,68,,,,59,57,50,56,69,100,93,
Burke County Schools,120320,George Hildebrand Elementary,Northwest Region,C,66.0,58.0,C,66.0,C,Met,80.3,62,54,62,90,,,,,,,,
Burke County Schools,120324,Glen Alpine Elementary,Northwest Region,C,64.0,60.0,C,66.0,C,Met,82.9,59,54,62,70,,,,,,,,
Burke County Schools,120334,Heritage Middle,Northwest Region,C,69.0,65.0,C,61.0,C,Met,83.2,65,64,56,90,100,,,,,,,
Burke County Schools,120338,Hildebran Elementary,Northwest Region,C,57.0,54.0,D,56.0,C,NotMet,60.9,56,51,55,75,,,,,,,,
Burke County Schools,120340,Mountain Crest Elementary,Northwest Region,C,57.0,48.0,D,57.0,C,Exceeded,90.3,48,39,49,75,,,,,,,,
Burke County Schools,120344,Icard Elementary,Northwest Region,B,74.0,69.0,C,75.0,B,Exceeded,90.4,70,65,71,81,,,,,,,,
Burke County Schools,120346,Jimmy C Draughn High School,Northwest Region,B,73.0,,,,,Met,71.0,73,,,,65,53,62,67,67,100,100,
Burke County Schools,120350,Liberty Middle,Northwest Region,C,66.0,70.0,B,58.0,C,NotMet,67.4,66,68,57,79,100,,,,,,,
Burke County Schools,120352,North Liberty,Northwest Region,,,,,,,,,,,,,,,,,,,,
Burke County Schools,120360,Mull Elementary,Northwest Region,C,66.0,61.0,C,61.0,C,Exceeded,89.5,60,54,56,90,,,,,,,,
Burke County Schools,120364,Oak Hill Elementary,Northwest Region,C,61.0,59.0,C,60.0,C,Met,75.8,57,56,54,68,,,,,,,,
Burke County Schools,120368,Ray Childers Elementary,Northwest Region,B,73.0,71.0,B,76.0,B,NotMet,64.6,75,70,77,82,,,,,,,,
Burke County Schools,120370,Robert L. Patton High School,Northwest Region,B,74.0,,,,,Met,81.6,72,,,,63,64,61,57,55,100,100,
Burke County Schools,120372,Rutherford College Elem,Northwest Region,A+NG,90.0,86.0,A,90.0,A,Exceeded,90.4,90,87,90,100,,,,,,,,Y
Burke County Schools,120374,Salem Elementary,Northwest Region,B,73.0,66.0,C,71.0,B,Met,82.5,70,64,69,89,,,,,,,,
Burke County Schools,120376,Table Rock Middle,Northwest Region,C,58.0,58.0,C,49.0,D,NotMet,58.6,58,57,47,84,100,,,,,,,
Burke County Schools,120380,Valdese Elementary,Northwest Region,B,73.0,67.0,C,73.0,B,Met,83.1,70,62,71,94,,,,,,,,
Burke County Schools,120386,W A Young Elementary,Northwest Region,D,52.0,52.0,D,49.0,D,NotMet,59.1,50,50,46,64,,,,,,,,
Burke County Schools,120390,Walter R Johnson Middle,Northwest Region,C,65.0,62.0,C,57.0,C,Exceeded,86.5,59,57,52,79,100,,,,,,,
Cabarrus County Schools,130304,A T Allen Elementary,Southwest Region,C,67.0,60.0,C,71.0,B,Exceeded,90.8,62,53,66,74,,,,,,,,
Cabarrus County Schools,130307,Cox Mill High School,Southwest Region,B,81.0,,,,,Met,74.9,82,,,,75,77,75,76,81,100,100,
Cabarrus County Schools,130308,Bethel Elementary,Southwest Region,C,59.0,61.0,C,49.0,D,Met,72.6,55,56,47,76,,,,,,,,
Cabarrus County Schools,130309,Beverly Hills Elementary,Southwest Region,C,58.0,55.0,C,62.0,C,NotMet,69.5,56,51,58,64,,,,,,,,
Cabarrus County Schools,130310,Central Cabarrus High,Southwest Region,C,68.0,,,,,Met,73.3,67,,,,50,59,56,55,79,100,93,
Cabarrus County Schools,130311,Coltrane-Webb Elementary,Southwest Region,C,69.0,68.0,C,67.0,C,Exceeded,87.0,65,64,63,75,,,,,,,,
Cabarrus County Schools,130312,Harrisburg Elementary,Southwest Region,B,83.0,81.0,B,85.0,A,Met,84.2,83,80,84,88,,,,,,,,
Cabarrus County Schools,130313,Concord Middle,Southwest Region,D,43.0,38.0,F,38.0,F,Met,76.3,35,33,26,58,87,,,,,,,
Cabarrus County Schools,130314,Concord High,Southwest Region,C,61.0,,,,,NotMet,58.6,62,,,,37,56,50,59,70,100,82,
Cabarrus County Schools,130315,J N Fries Magnet School,Southwest Region,A+NG,87.0,91.0,A,86.0,A,NotMet,61.3,93,100,90,100,93,,,,,,,Y
Cabarrus County Schools,130316,Jay M Robinson High,Southwest Region,C,61.0,,,,,NotMet,56.8,62,,,,41,55,54,50,64,100,85,
Cabarrus County Schools,130317,Cabarrus Co Opportunity School,Southwest Region,,,,,,,,,,,,,,,,,,,,
Cabarrus County Schools,130318,C C Griffin Middle,Southwest Region,D,52.0,51.0,D,42.0,D,Exceeded,87.3,43,46,31,63,100,,,,,,,
Cabarrus County Schools,130319,Cox Mill Elementary,Southwest Region,A+NG,85.0,82.0,B,88.0,A,Met,80.7,85,84,87,83,,,,,,,,Y
Cabarrus County Schools,130320,Harris Road Middle,Southwest Region,B,83.0,79.0,B,74.0,B,Exceeded,100.0,78,78,71,94,100,,,,,,,
Cabarrus County Schools,130321,Carl A Furr Elementary,Southwest Region,C,60.0,55.0,C,64.0,C,NotMet,63.2,59,51,64,71,,,,,,,,
Cabarrus County Schools,130322,Mount Pleasant Elementary,Southwest Region,B,70.0,67.0,C,67.0,C,Exceeded,87.4,65,63,62,78,,,,,,,,
Cabarrus County Schools,130323,Mount Pleasant Middle,Southwest Region,C,64.0,64.0,C,55.0,C,Met,82.4,60,61,49,79,100,,,,,,,
Cabarrus County Schools,130324,Mount Pleasant High,Southwest Region,C,65.0,,,,,NotMet,54.4,67,,,,58,62,51,57,61,100,89,
Cabarrus County Schools,130325,Charles E Boger Elementary,Southwest Region,B,70.0,67.0,C,70.0,B,Met,76.4,69,66,67,81,,,,,,,,
Cabarrus County Schools,130326,Northwest Cabarrus High,Southwest Region,B,75.0,,,,,Exceeded,85.5,72,,,,54,61,58,63,87,100,100,
Cabarrus County Schools,130327,Northwest Cabarrus Middle,Southwest Region,C,56.0,53.0,D,51.0,D,Met,72.3,52,49,44,72,95,,,,,,,
Cabarrus County Schools,130328,Royal Oaks Elementary,Southwest Region,D,47.0,45.0,D,44.0,D,Met,74.5,40,37,38,53,,,,,,,,
Cabarrus County Schools,130329,Rocky River Elementary,Southwest Region,D,54.0,53.0,D,47.0,D,Met,82.3,47,45,41,69,,,,,,,,
Cabarrus County Schools,130330,R Brown McAllister Elementary,Southwest Region,C,63.0,59.0,C,62.0,C,Exceeded,87.6,57,53,56,77,,,,,,,,
Cabarrus County Schools,130331,Pitts School Road Elementary,Southwest Region,C,66.0,65.0,C,70.0,B,NotMet,57.0,69,64,73,69,,,,,,,,
Cabarrus County Schools,130332,Hickory Ridge High,Southwest Region,B,81.0,,,,,Met,81.9,81,,,,69,73,73,80,88,100,100,
Cabarrus County Schools,130333,Performance Learning Center,Southwest Region,C,63.0,,,,,Met,73.7,61,,,,40,52,21,36,57,76,84,
Cabarrus County Schools,130336,W R Odell Elementary,Southwest Region,B,74.0,72.0,B,76.0,B,NotMet,69.8,75,72,77,81,,,,,,,,
Cabarrus County Schools,130338,Weddington Hills Elementary,Southwest Region,C,64.0,59.0,C,64.0,C,Met,80.0,60,54,60,77,,,,,,,,
Cabarrus County Schools,130340,Winecoff Elementary,Southwest Region,D,49.0,47.0,D,53.0,D,NotMet,58.9,46,42,50,50,,,,,,,,
Cabarrus County Schools,130342,W M Irvin Elementary,Southwest Region,D,54.0,51.0,D,55.0,C,Met,80.1,47,45,47,55,,,,,,,,
Cabarrus County Schools,130344,Wolf Meadow Elementary,Southwest Region,C,63.0,54.0,D,64.0,C,Met,82.4,58,47,62,78,,,,,,,,
Cabarrus County Schools,130345,Patriots Elementary,Southwest Region,B,75.0,75.0,B,70.0,B,Met,79.3,73,73,71,83,,,,,,,,
Cabarrus County Schools,130346,Hickory Ridge Middle,Southwest Region,B,74.0,67.0,C,70.0,B,Exceeded,87.9,70,68,64,87,100,,,,,,,
Cabarrus County Schools,130350,Cabarrus-Kannapolis Early Coll,Southwest Region,A,88.0,,,,,Met,72.4,92,,,,88,91,86,95,,100,100,N
Cabarrus County Schools,130355,Harold E. Winkler Middle,Southwest Region,C,55.0,54.0,D,47.0,D,Met,83.7,48,48,39,69,100,,,,,,,
Kannapolis City Schools,132304,A L Brown High,Southwest Region,D,54.0,,,,,NotMet,50.0,55,,,,26,42,35,48,72,100,82,
Kannapolis City Schools,132308,Forest Park Elementary,Southwest Region,C,64.0,62.0,C,65.0,C,Exceeded,92.9,57,56,58,,,,,,,,,
Kannapolis City Schools,132312,Fred L Wilson Elementary,Southwest Region,D,45.0,43.0,D,46.0,D,NotMet,68.8,39,34,43,,,,,,,,,
Kannapolis City Schools,132328,Jackson Park Elementary,Southwest Region,C,56.0,52.0,D,59.0,C,Exceeded,85.1,48,43,54,,,,,,,,,
Kannapolis City Schools,132329,Kannapolis Intermediate,Southwest Region,D,50.0,47.0,D,49.0,D,Met,70.8,45,41,41,61,,,,,,,,
Kannapolis City Schools,132330,Kannapolis Middle,Southwest Region,D,48.0,51.0,D,38.0,F,Met,76.0,41,43,27,57,95,,,,,,,
Kannapolis City Schools,132332,Shady Brook Elementary,Southwest Region,D,53.0,44.0,D,62.0,C,Met,75.6,47,38,57,,,,,,,,,
Kannapolis City Schools,132336,Woodrow Wilson Elementary,Southwest Region,C,55.0,50.0,D,61.0,C,Met,75.7,50,43,58,,,,,,,,,
Caldwell County Schools,140304,Baton Elementary,Northwest Region,B,70.0,67.0,C,65.0,C,Exceeded,88.6,65,63,60,89,,,,,,,,
Caldwell County Schools,140305,Caldwell Career Cen Mid. Coll.,Northwest Region,A,87.0,,,,,Met,71.9,91,,,,83,89,84,89,100,100,100,N
Caldwell County Schools,140306,Gateway School,Northwest Region,,,,,,,,,,,,,,,,,,,,
Caldwell County Schools,140307,Horizons Elementary,Northwest Region,,,,,,,,,,,,,,,,,,,,
Caldwell County Schools,140308,Collettsville School,Northwest Region,B,76.0,69.0,C,75.0,B,Exceeded,89.9,72,66,71,89,,,,,,,,
Caldwell County Schools,140309,Caldwell Early College,Northwest Region,A,94.0,,,,,Met,84.1,100,,,,89,100,,95,,100,100,N
Caldwell County Schools,140312,Davenport A+ School,Northwest Region,C,63.0,61.0,C,63.0,C,Met,76.6,59,57,59,69,,,,,,,,
Caldwell County Schools,140316,Dudley Shoals Elementary,Northwest Region,C,62.0,64.0,C,60.0,C,Met,73.2,60,59,59,65,,,,,,,,
Caldwell County Schools,140324,Gamewell Elementary,Northwest Region,C,56.0,57.0,C,47.0,D,Met,73.0,52,51,44,76,,,,,,,,
Caldwell County Schools,140332,Gamewell Middle,Northwest Region,C,57.0,57.0,C,45.0,D,Exceeded,85.5,50,53,35,81,100,,,,,,,
Caldwell County Schools,140336,Granite Falls Middle,Northwest Region,C,66.0,64.0,C,59.0,C,Met,76.9,63,64,53,83,100,,,,,,,
Caldwell County Schools,140340,Granite Falls Elementary,Northwest Region,B,74.0,74.0,B,71.0,B,Exceeded,86.8,71,70,69,83,,,,,,,,
Caldwell County Schools,140344,Happy Valley Elementary,Northwest Region,C,64.0,67.0,C,58.0,C,Met,81.4,59,63,53,68,,,,,,,,
Caldwell County Schools,140348,Hibriten High,Northwest Region,C,66.0,,,,,NotMet,62.1,67,,,,46,53,52,53,74,100,92,
Caldwell County Schools,140352,Hudson Elementary,Northwest Region,C,68.0,67.0,C,66.0,C,Exceeded,88.6,63,63,61,73,,,,,,,,
Caldwell County Schools,140356,Hudson Middle,Northwest Region,C,65.0,67.0,C,52.0,D,Met,81.6,60,63,46,86,100,,,,,,,
Caldwell County Schools,140360,Kings Creek Elementary,Northwest Region,C,62.0,65.0,C,54.0,D,Met,83.3,57,61,47,74,,,,,,,,
Caldwell County Schools,140368,William Lenoir Middle,Northwest Region,C,68.0,64.0,C,59.0,C,Exceeded,88.9,62,63,51,84,100,,,,,,,
Caldwell County Schools,140372,Lower Creek Elementary,Northwest Region,C,63.0,62.0,C,62.0,C,Met,72.8,61,59,59,75,,,,,,,,
Caldwell County Schools,140376,Oak Hill Elementary,Northwest Region,C,59.0,59.0,C,51.0,D,Exceeded,86.8,52,54,42,82,,,,,,,,
Caldwell County Schools,140384,Sawmills Elementary,Northwest Region,C,65.0,66.0,C,63.0,C,Met,79.1,62,63,59,68,,,,,,,,
Caldwell County Schools,140386,South Caldwell High,Northwest Region,B,73.0,,,,,NotMet,69.6,74,,,,64,54,59,63,85,100,92,
Caldwell County Schools,140388,Valmead Elementary,Northwest Region,C,55.0,58.0,C,50.0,D,NotMet,67.9,52,54,45,66,,,,,,,,
Caldwell County Schools,140390,West Caldwell High,Northwest Region,C,58.0,,,,,NotMet,55.4,58,,,,36,47,41,44,69,100,89,
Caldwell County Schools,140392,West Lenoir Elementary,Northwest Region,D,54.0,52.0,D,51.0,D,Met,82.4,48,46,43,71,,,,,,,,
Caldwell County Schools,140396,Whitnel Elementary,Northwest Region,C,59.0,57.0,C,57.0,C,Exceeded,85.1,53,49,51,68,,,,,,,,
Camden County Schools,150304,Camden County High,Northeast Region,B,76.0,,,,,Met,80.5,75,,,,45,76,68,74,95,100,89,
Camden County Schools,150308,Grandy Primary,Northeast Region,B,82.0,80.0,B,83.0,B,Exceeded,87.4,80,78,83,,,,,,,,,
Camden County Schools,150310,Camden Intermediate,Northeast Region,B,70.0,73.0,B,63.0,C,Met,70.8,70,73,62,85,,,,,,,,
Camden County Schools,150312,Camden Middle,Northeast Region,C,63.0,61.0,C,53.0,D,Met,71.8,61,62,45,86,100,,,,,,,
Camden County Schools,150700,CamTech High,Northeast Region,B,72.0,,,,,NotMet,62.6,74,,,,34,78,48,89,89,100,95,
Carteret County Public Schools,160304,Atlantic Elementary,Southeast Region,B,72.0,71.0,B,71.0,B,Met,76.9,71,68,71,77,,,,,,,,
Carteret County Public Schools,160306,Bogue Sound Elementary,Southeast Region,B,70.0,67.0,C,69.0,C,Met,80.8,68,62,68,80,,,,,,,,
Carteret County Public Schools,160308,Beaufort Elementary,Southeast Region,C,64.0,63.0,C,62.0,C,NotMet,67.2,63,60,62,73,,,,,,,,
Carteret County Public Schools,160309,Bridges School,Southeast Region,,,,,,,,,,,,,,,,,,,,
Carteret County Public Schools,160310,Beaufort Middle,Southeast Region,C,62.0,63.0,C,61.0,C,NotMet,68.7,60,62,56,62,100,,,,,,,
Carteret County Public Schools,160311,Broad Creek Middle,Southeast Region,B,72.0,74.0,B,64.0,C,Met,83.7,69,72,60,85,100,,,,,,,
Carteret County Public Schools,160313,East Carteret High,Southeast Region,B,80.0,,,,,Exceeded,92.2,77,,,,69,64,74,68,69,100,95,
Carteret County Public Schools,160314,Croatan High,Southeast Region,A+NG,87.0,,,,,Exceeded,100.0,84,,,,70,79,81,90,94,100,91,Y
Carteret County Public Schools,160316,Harkers Island Elementary,Southeast Region,C,63.0,64.0,C,65.0,C,NotMet,61.0,63,61,66,62,,,,,,,,
Carteret County Public Schools,160317,Morehead Elem at Camp Glenn,Southeast Region,C,65.0,67.0,C,61.0,C,NotMet,62.4,66,65,60,77,,,,,,,,
Carteret County Public Schools,160318,Morehead City Middle,Southeast Region,B,70.0,74.0,B,59.0,C,Exceeded,89.3,66,71,52,84,100,,,,,,,
Carteret County Public Schools,160322,Morehead City Primary,Southeast Region,B,78.0,74.0,B,84.0,B,Met,81.0,78,72,84,,,,,,,,,
Carteret County Public Schools,160324,Newport Elementary,Southeast Region,B,71.0,74.0,B,71.0,B,NotMet,59.9,74,72,75,79,,,,,,,,
Carteret County Public Schools,160326,Newport Middle,Southeast Region,C,65.0,65.0,C,55.0,C,Met,80.3,61,62,51,84,100,,,,,,,
Carteret County Public Schools,160332,Down East Middle and Smyrna Elementary,Southeast Region,C,64.0,66.0,C,59.0,C,Met,70.4,63,63,56,73,100,,,,,,,
Carteret County Public Schools,160344,West Carteret High,Southeast Region,B,83.0,,,,,Exceeded,100.0,79,,,,70,70,77,76,91,100,83,
Carteret County Public Schools,160352,White Oak Elementary,Southeast Region,B,80.0,81.0,B,72.0,B,Exceeded,90.1,77,80,68,93,,,,,,,,
Caswell County Schools,170316,Bartlett Yancey High,Piedmont Triad Region,D,52.0,,,,,NotMet,55.0,52,,,,27,47,37,32,78,100,75,
Caswell County Schools,170334,North Elementary,Piedmont Triad Region,C,63.0,59.0,C,66.0,C,NotMet,63.1,63,55,68,73,,,,,,,,
Caswell County Schools,170338,N L Dillard Middle,Piedmont Triad Region,D,40.0,40.0,D,30.0,F,NotMet,50.0,37,36,24,67,72,,,,,,,
Caswell County Schools,170339,Oakwood Elementary,Piedmont Triad Region,D,48.0,48.0,D,45.0,D,Met,81.7,40,42,34,55,,,,,,,,
Caswell County Schools,170342,South Elementary,Piedmont Triad Region,C,63.0,58.0,C,67.0,C,Met,81.7,58,52,63,58,,,,,,,,
Caswell County Schools,170344,Stoney Creek Elementary,Piedmont Triad Region,C,62.0,59.0,C,65.0,C,Met,77.6,58,54,62,60,,,,,,,,
Catawba County Schools,180302,Harry M Arndt Middle,Northwest Region,B,71.0,67.0,C,63.0,C,Exceeded,93.6,66,63,56,84,100,,,,,,,
Catawba County Schools,180304,Balls Creek Elementary,Northwest Region,B,71.0,67.0,C,72.0,B,Met,81.4,68,63,72,74,,,,,,,,
Catawba County Schools,180308,Bandys High,Northwest Region,B,78.0,,,,,Exceeded,90.5,74,,,,70,63,63,62,67,100,95,
Catawba County Schools,180312,Banoak Elementary,Northwest Region,C,60.0,59.0,C,62.0,C,NotMet,68.5,57,56,59,58,,,,,,,,
Catawba County Schools,180316,Blackburn Elementary,Northwest Region,C,57.0,59.0,C,60.0,C,NotMet,56.9,57,56,61,45,,,,,,,,
Catawba County Schools,180320,Bunker Hill High,Northwest Region,C,64.0,,,,,Met,83.0,60,,,,31,54,44,46,73,89,93,
Catawba County Schools,180323,Catawba Rosenwald Education Center,Northwest Region,,,,,,,,,,,,,,,,,,,,
Catawba County Schools,180324,Catawba Elementary School,Northwest Region,D,53.0,48.0,D,55.0,C,Met,76.9,47,44,47,61,,,,,,,,
Catawba County Schools,180325,Challenger Early College High,Northwest Region,A+NG,96.0,,,,,Exceeded,96.5,100,,,,92,93,100,100,,100,100,Y
Catawba County Schools,180326,Charles H Tuttle Elementary,Northwest Region,B,71.0,66.0,C,73.0,B,Met,83.4,69,63,71,87,,,,,,,,
Catawba County Schools,180332,Claremont Elementary,Northwest Region,C,55.0,52.0,D,56.0,C,Exceeded,88.0,47,44,47,63,,,,,,,,
Catawba County Schools,180336,Clyde Campbell Elementary,Northwest Region,B,72.0,70.0,B,69.0,C,Exceeded,87.5,68,67,64,88,,,,,,,,
Catawba County Schools,180340,Fred T Foard High,Northwest Region,C,67.0,,,,,NotMet,56.5,70,,,,48,59,54,67,81,100,93,
Catawba County Schools,180342,Jacobs Fork Middle,Northwest Region,C,66.0,65.0,C,58.0,C,Met,77.6,64,64,53,78,100,,,,,,,
Catawba County Schools,180343,Lyle Creek Elementary,Northwest Region,C,58.0,58.0,C,56.0,C,Met,81.3,52,51,52,54,,,,,,,,
Catawba County Schools,180344,Maiden Elementary,Northwest Region,C,62.0,60.0,C,64.0,C,Met,83.0,57,54,59,61,,,,,,,,
Catawba County Schools,180346,Maiden Middle School,Northwest Region,D,51.0,55.0,C,43.0,D,NotMet,54.4,51,51,39,61,100,,,,,,,
Catawba County Schools,180348,Maiden High,Northwest Region,B,70.0,,,,,Met,84.9,66,,,,52,58,52,60,75,94,85,
Catawba County Schools,180352,Mill Creek Middle,Northwest Region,B,71.0,65.0,C,63.0,C,Exceeded,88.9,67,60,59,86,100,,,,,,,
Catawba County Schools,180356,Mountain View Elementary,Northwest Region,B,74.0,71.0,B,73.0,B,Met,82.6,71,68,72,82,,,,,,,,
Catawba County Schools,180360,Oxford Elementary,Northwest Region,C,62.0,58.0,C,63.0,C,Exceeded,87.1,56,52,56,75,,,,,,,,
Catawba County Schools,180364,River Bend Middle,Northwest Region,C,58.0,64.0,C,46.0,D,NotMet,65.9,56,59,42,73,100,,,,,,,
Catawba County Schools,180368,Sherrills Ford Elementary,Northwest Region,B,79.0,72.0,B,82.0,B,Exceeded,90.9,76,70,79,85,,,,,,,,
Catawba County Schools,180372,Saint Stephens Elementary,Northwest Region,D,46.0,48.0,D,45.0,D,Met,82.1,37,39,35,39,,,,,,,,
Catawba County Schools,180376,Saint Stephens High,Northwest Region,B,71.0,,,,,Met,81.4,68,,,,49,58,60,64,75,93,86,
Catawba County Schools,180379,Snow Creek Elementary,Northwest Region,C,63.0,64.0,C,60.0,C,Met,74.4,61,61,57,74,,,,,,,,
Catawba County Schools,180380,Startown Elementary,Northwest Region,B,70.0,65.0,C,72.0,B,Met,83.6,67,59,71,74,,,,,,,,
Catawba County Schools,180388,Webb A Murray Elementary,Northwest Region,C,67.0,64.0,C,65.0,C,Met,84.7,63,59,63,77,,,,,,,,
Hickory City Schools,181312,Northview Middle,Northwest Region,B,72.0,66.0,C,66.0,C,Exceeded,100.0,65,62,58,84,100,,,,,,,
Hickory City Schools,181316,Grandview Middle,Northwest Region,D,48.0,53.0,D,40.0,D,NotMet,63.5,45,47,32,58,93,,,,,,,
Hickory City Schools,181318,Hickory Career Arts Magnet High School,Northwest Region,C,59.0,,,,,NotMet,62.4,58,,,,19,66,33,55,71,100,85,
Hickory City Schools,181322,Hickory High,Northwest Region,C,61.0,,,,,NotMet,50.0,63,,,,46,54,50,62,63,100,86,
Hickory City Schools,181326,W M Jenkins Elementary,Northwest Region,B,72.0,67.0,C,70.0,B,Exceeded,90.7,67,63,65,85,,,,,,,,
Hickory City Schools,181332,Longview Elementary,Northwest Region,C,67.0,64.0,C,69.0,C,Exceeded,88.6,62,57,66,66,,,,,,,,
Hickory City Schools,181336,Oakwood Elementary,Northwest Region,C,69.0,68.0,C,69.0,C,Met,82.7,66,64,65,74,,,,,,,,
Hickory City Schools,181342,Southwest Elementary,Northwest Region,D,49.0,48.0,D,46.0,D,Met,78.4,41,42,37,51,,,,,,,,
Hickory City Schools,181344,Viewmont Elementary,Northwest Region,C,57.0,52.0,D,57.0,C,Exceeded,87.0,50,45,48,68,,,,,,,,
Newton Conover City Schools,182304,Conover Special Education,Northwest Region,,,,,,,,,,,,,,,,,,,,
Newton Conover City Schools,182316,Newton-Conover High,Northwest Region,C,62.0,,,,,NotMet,63.2,62,,,,30,54,44,55,65,95,93,
Newton Conover City Schools,182321,Newton-Conover Middle,Northwest Region,C,58.0,57.0,C,54.0,D,Met,84.5,51,50,47,66,87,,,,,,,
Newton Conover City Schools,182322,Shuford Elementary,Northwest Region,C,65.0,61.0,C,66.0,C,NotMet,60.0,67,57,69,87,,,,,,,,
Newton Conover City Schools,182324,South Newton Elementary,Northwest Region,C,62.0,54.0,D,63.0,C,Met,81.4,57,49,57,82,,,,,,,,
Newton Conover City Schools,182328,North Newton Elementary,Northwest Region,C,59.0,57.0,C,56.0,C,Met,74.9,56,49,56,75,,,,,,,,
Newton Conover City Schools,182700,Discovery High School,Northwest Region,A,86.0,,,,,Met,75.3,89,,,,89,90,81,89,,100,100,N
Chatham County Schools,190304,Bennett School,North Central Region,C,63.0,68.0,C,57.0,C,NotMet,64.7,62,66,56,69,,,,,,,,
Chatham County Schools,190308,Bonlee School,North Central Region,C,60.0,60.0,C,58.0,C,Met,71.8,58,55,55,72,,,,,,,,
Chatham County Schools,190310,SAGE Academy,North Central Region,,,,,,,,,,,,,,,,,,,,
Chatham County Schools,190312,Chatham Middle,North Central Region,D,46.0,48.0,D,42.0,D,Met,80.4,37,40,31,37,100,,,,,,,
Chatham County Schools,190316,Chatham Central High,North Central Region,B,70.0,,,,,Met,72.6,70,,,,46,56,57,77,84,100,89,
Chatham County Schools,190328,Horton Middle,North Central Region,C,62.0,64.0,C,52.0,D,Met,81.2,57,59,46,70,100,,,,,,,
Chatham County Schools,190332,J S Waters School,North Central Region,C,67.0,66.0,C,64.0,C,Met,83.3,63,62,59,79,,,,,,,,
Chatham County Schools,190336,Jordan Matthews High,North Central Region,C,69.0,,,,,Exceeded,92.1,64,,,,52,48,40,61,81,100,86,
Chatham County Schools,190339,Margaret B. Pollard Middle,North Central Region,B,73.0,73.0,B,71.0,B,Met,82.1,71,71,67,73,100,,,,,,,
Chatham County Schools,190340,Moncure School,North Central Region,C,62.0,63.0,C,58.0,C,Met,82.7,57,58,51,64,100,,,,,,,
Chatham County Schools,190341,North Chatham Elementary,North Central Region,C,62.0,60.0,C,65.0,C,Met,84.2,57,55,59,56,,,,,,,,
Chatham County Schools,190342,Northwood High,North Central Region,B,73.0,,,,,Met,84.7,70,,,,55,60,53,73,76,100,87,
Chatham County Schools,190346,Perry W Harrison Elementary,North Central Region,B,74.0,80.0,B,72.0,B,NotMet,60.0,78,78,77,81,,,,,,,,
Chatham County Schools,190348,Pittsboro Elementary,North Central Region,B,71.0,63.0,C,78.0,B,Met,80.4,68,61,76,,,,,,,,,
Chatham County Schools,190350,Siler City Elementary,North Central Region,D,50.0,46.0,D,54.0,D,NotMet,68.3,46,39,50,52,,,,,,,,
Chatham County Schools,190352,Silk Hope School,North Central Region,C,64.0,66.0,C,60.0,C,NotMet,60.8,65,63,61,78,100,,,,,,,
Chatham County Schools,190370,Virginia Cross Elementary,North Central Region,D,49.0,45.0,D,56.0,C,Met,73.2,44,38,50,43,,,,,,,,
Cherokee County Schools,200304,Andrews Elementary,Western Region,B,76.0,70.0,B,79.0,B,Exceeded,91.3,72,67,75,78,,,,,,,,
Cherokee County Schools,200308,Andrews High,Western Region,C,67.0,,,,,Met,76.5,64,,,,51,52,33,48,63,100,93,
Cherokee County Schools,200310,Andrews Middle,Western Region,C,58.0,57.0,C,53.0,D,Met,79.0,53,54,44,70,81,,,,,,,
Cherokee County Schools,200312,Hiwassee Dam Elementary/Middle,Western Region,B,75.0,73.0,B,77.0,B,Exceeded,88.5,72,70,74,68,100,,,,,,,
