year,LEA,____LEA Name____,School,___School Name___,Indian Male,Indian Female,Asian Male,Asian Female,Hispanic Male,Hispanic Female,Black Male,Black Female,White Male,White Female,Pacific Island Male,Pacific Island Female,Two or  More Male,Two or  More Female,Total,unit_code
2016,330,Edgecombe County Schools,308,G W Carver Elementary,0,1,1,0,49,41,136,137,182,173,0,1,11,7,739,330308
2016,330,Edgecombe County Schools,312,Coker-Wimberly Elementary,0,0,0,0,28,33,111,94,15,13,0,0,1,7,302,330312
2016,330,Edgecombe County Schools,326,Edgecombe Early College High,0,1,0,0,7,7,10,24,46,61,0,0,1,0,157,330326
2016,330,Edgecombe County Schools,328,North Edgecombe High,0,0,0,0,18,14,98,83,11,7,0,0,1,2,234,330328
2016,330,Edgecombe County Schools,332,Phillips Middle,0,0,0,0,14,7,59,50,4,3,0,0,0,0,137,330332
2016,330,Edgecombe County Schools,334,Princeville Elementary,0,0,0,0,13,9,92,86,5,3,0,0,2,0,210,330334
2016,330,Edgecombe County Schools,340,South Edgecombe Middle,0,2,0,3,25,15,62,65,88,98,0,1,6,6,371,330340
2016,330,Edgecombe County Schools,344,W A Pattillo Middle,0,1,0,0,12,3,97,112,19,11,0,0,0,1,256,330344
2016,330,Edgecombe County Schools,348,West Edgecombe Middle,0,0,0,0,6,5,72,78,67,63,0,0,7,6,304,330348
2016,330,Edgecombe County Schools,350,SouthWest Edgecombe High,0,1,1,0,27,28,218,191,193,173,0,0,7,9,848,330350
2016,330,Edgecombe County Schools,354,Stocks Elementary,0,0,0,0,29,23,184,173,37,42,0,0,4,10,502,330354
2016,330,Edgecombe County Schools,358,Tarboro High,0,0,0,1,31,37,208,198,65,55,0,0,3,6,604,330358
2016,330,Edgecombe County Schools,360,Martin Millennium Academy,0,0,0,0,48,37,179,202,70,87,0,0,4,5,632,330360
2016,340,Forsyth County Schools,308,Ashley Academy,1,2,0,0,77,69,165,153,18,15,0,0,9,7,516,340308
2016,340,Forsyth County Schools,311,Atkins Academic & Tech High,2,1,10,7,51,42,162,112,225,79,0,0,16,11,718,340311
2016,340,Forsyth County Schools,314,Bolton Elementary,0,0,6,0,95,106,83,97,28,24,0,0,4,9,452,340314
2016,340,Forsyth County Schools,320,Brunson Elementary,2,1,18,26,107,75,64,68,144,78,0,2,15,13,613,340320
2016,340,Forsyth County Schools,326,Caleb's Creek Elementary,0,0,10,5,54,35,68,73,233,264,1,0,18,21,782,340326
2016,340,Forsyth County Schools,330,Carver High,0,0,2,3,87,64,253,219,9,11,0,0,14,10,672,340330
2016,340,Forsyth County Schools,334,Cash Elementary,2,0,5,6,21,18,61,58,238,216,1,0,19,14,659,340334
2016,340,Forsyth County Schools,336,Carter High School,1,0,1,1,16,12,40,19,31,29,0,0,6,0,156,340336
2016,340,Forsyth County Schools,344,Childrens Center,0,0,0,1,8,3,9,4,13,4,0,0,2,1,45,340344
2016,340,Forsyth County Schools,348,Clemmons Elementary,3,0,11,19,30,28,21,30,281,269,0,0,19,20,731,340348
2016,340,Forsyth County Schools,350,Clemmons Middle School,1,2,26,18,110,133,100,119,239,192,0,0,24,24,988,340350
2016,340,Forsyth County Schools,351,Cook Elementary,0,0,0,0,12,9,121,89,7,3,0,0,6,7,254,340351
2016,340,Forsyth County Schools,354,The Downtown School,0,0,1,11,10,8,64,61,94,116,0,1,7,9,382,340354
2016,340,Forsyth County Schools,362,Early College of Forsyth Co,0,0,9,18,17,19,20,25,41,57,0,0,4,9,219,340362
2016,340,Forsyth County Schools,364,East Forsyth High,2,3,10,8,153,140,209,178,558,516,3,1,32,33,"1,846",340364
2016,340,Forsyth County Schools,366,East Forsyth Middle School,1,0,1,2,84,106,124,147,110,102,0,0,6,11,694,340366
2016,340,Forsyth County Schools,368,Easton Elementary School,0,0,0,1,178,195,63,58,9,11,1,1,3,5,525,340368
2016,340,Forsyth County Schools,372,Flat Rock Middle,1,0,6,7,191,178,169,151,63,55,0,0,19,24,864,340372
2016,340,Forsyth County Schools,376,Forest Park Elementary,0,1,0,0,224,206,95,67,18,7,0,0,10,5,633,340376
2016,340,Forsyth County Schools,380,Gibson Elementary,0,0,6,2,136,116,181,165,21,18,1,1,11,8,666,340380
2016,340,Forsyth County Schools,382,Robert B Glenn High School,5,10,10,8,246,240,223,187,286,318,0,0,27,36,"1,596",340382
2016,480,Hyde County Schools,318,Mattamuskeet Early College High,0,0,0,0,14,11,36,41,60,39,0,0,6,6,213,480318
2016,490,Iredell-Statesville Schools,308,Brawley Middle,2,2,8,10,21,18,15,13,360,275,0,0,4,6,734,490308
2016,490,Iredell-Statesville Schools,310,Career Academy and Technical School,0,0,0,0,0,0,5,4,28,27,0,0,1,2,67,490310
2016,490,Iredell-Statesville Schools,312,Celeste Henkel Elementary,1,1,7,3,25,26,51,50,204,188,0,2,9,7,574,490312
2016,490,Iredell-Statesville Schools,316,Central Elementary,0,0,0,0,8,10,1,2,181,162,0,0,4,4,372,490316
2016,490,Iredell-Statesville Schools,318,Coddle Creek Elementary,1,1,15,20,15,10,15,9,218,207,0,2,16,10,539,490318
2016,490,Iredell-Statesville Schools,319,Cloverleaf Elementary,0,0,8,10,38,54,134,109,137,120,0,1,13,18,642,490319
2016,490,Iredell-Statesville Schools,320,Collaborative College for Technology,0,0,7,9,12,11,14,9,70,85,0,0,2,5,224,490320
2016,490,Iredell-Statesville Schools,324,Cool Spring Elementary,0,0,5,4,26,32,20,17,142,140,0,0,5,6,397,490324
2016,490,Iredell-Statesville Schools,326,East Iredell Elementary,0,0,13,14,114,121,153,153,129,146,1,1,17,14,876,490326
2016,490,Iredell-Statesville Schools,327,East Iredell Middle,0,0,7,7,50,56,87,82,99,91,0,0,4,6,489,490327
2016,490,Iredell-Statesville Schools,332,Harmony Elementary,0,0,0,0,44,45,15,16,145,129,0,0,4,6,404,490332
2016,490,Iredell-Statesville Schools,335,Lake Norman High,3,5,22,27,55,58,32,26,827,768,2,1,12,13,"1,851",490335
2016,490,Iredell-Statesville Schools,336,Lake Norman Elementary,0,0,23,11,16,17,2,14,196,186,0,0,6,3,474,490336
2016,490,Iredell-Statesville Schools,337,Lakeshore Elementary,0,0,10,16,34,18,20,11,259,256,0,0,17,13,654,490337
2016,490,Iredell-Statesville Schools,338,Lakeshore Middle,1,0,7,6,28,30,13,14,198,187,0,1,6,6,497,490338
2016,490,Iredell-Statesville Schools,342,Monticello School,0,0,1,0,7,10,23,17,48,31,0,0,4,4,145,490342
2016,490,Iredell-Statesville Schools,344,Mount Mourne School,0,0,17,24,13,13,6,2,171,189,0,0,5,5,445,490344
2016,490,Iredell-Statesville Schools,345,N B Mills Elementary,0,0,1,2,58,55,100,112,63,37,0,0,8,9,445,490345
2016,490,Iredell-Statesville Schools,346,North Iredell High,0,0,5,8,87,56,32,23,498,419,0,1,10,12,"1,151",490346
2016,490,Iredell-Statesville Schools,347,Northview School,2,0,8,10,12,25,8,16,138,159,0,0,6,6,390,490347
2016,490,Iredell-Statesville Schools,348,Scotts Elementary,0,0,10,4,41,31,26,25,131,122,1,0,6,17,414,490348
2016,490,Iredell-Statesville Schools,349,North Iredell Middle,0,0,1,3,41,47,12,12,244,218,0,0,6,8,592,490349
2016,490,Iredell-Statesville Schools,350,Pressly School,0,0,0,0,3,1,18,9,23,9,0,0,2,1,66,490350
2016,490,Iredell-Statesville Schools,352,Statesville Middle,0,0,4,6,54,39,95,88,61,53,0,0,6,9,415,490352
2016,490,Iredell-Statesville Schools,354,Statesville High,0,1,17,15,101,90,226,207,185,115,0,0,11,21,989,490354
2016,490,Iredell-Statesville Schools,355,Visual and Performing Arts Center,0,1,1,8,5,24,11,46,45,126,0,0,1,8,276,490355
2016,490,Iredell-Statesville Schools,356,Sharon Elementary,0,0,3,6,3,7,6,7,110,105,0,0,9,6,262,490356
2016,490,Iredell-Statesville Schools,360,Shepherd Elementary,2,2,1,0,32,22,13,15,213,181,0,0,7,11,499,490360
2016,490,Iredell-Statesville Schools,362,South Iredell High,2,2,14,35,52,57,65,69,641,602,1,1,13,18,"1,572",490362
2016,490,Iredell-Statesville Schools,363,Third Creek Elementary,0,1,5,8,72,89,68,57,101,101,0,1,18,11,532,490363
2016,490,Iredell-Statesville Schools,364,Troutman Elementary,0,0,6,2,51,46,61,62,284,223,0,1,12,10,758,490364
2016,490,Iredell-Statesville Schools,366,Troutman Middle,0,0,2,0,32,28,39,33,158,122,0,0,7,6,427,490366
2016,490,Iredell-Statesville Schools,368,Union Grove Elementary,0,0,1,3,28,27,1,0,87,82,0,0,2,2,233,490368
2016,490,Iredell-Statesville Schools,380,West Iredell High,0,0,18,8,64,37,77,73,317,273,0,0,11,15,893,490380
2016,490,Iredell-Statesville Schools,384,West Iredell Middle,1,0,9,15,41,39,55,59,230,185,0,1,11,13,659,490384
2016,490,Iredell-Statesville Schools,390,Woodland Heights Elementary,0,1,5,10,14,17,6,2,375,333,0,0,9,14,786,490390
2016,491,Mooresville City Schools,303,East Mooresville Intermediate,0,1,4,6,34,26,63,52,220,173,0,1,19,22,621,491303
2016,491,Mooresville City Schools,306,Mooresville Intermediate,0,1,12,4,48,39,52,52,280,246,2,1,14,19,770,491306
2016,491,Mooresville City Schools,308,Mooresville Middle,1,3,10,9,52,42,70,80,327,340,1,1,16,17,969,491308
2016,491,Mooresville City Schools,312,Mooresville Senior High,0,1,9,17,87,60,145,123,704,667,2,1,39,26,"1,881",491312
2016,491,Mooresville City Schools,316,Park View Elementary,3,0,2,5,45,43,76,71,177,185,0,0,27,24,658,491316
2016,491,Mooresville City Schools,318,Rocky River Elementary,0,0,5,5,32,32,21,23,257,216,0,0,15,19,625,491318
2016,491,Mooresville City Schools,320,South Elementary,0,0,14,14,54,43,53,47,131,132,0,1,14,13,516,491320
2016,500,Jackson County Schools,302,Blue Ridge Early College,0,1,1,0,22,20,0,0,72,61,0,0,0,1,178,500302
2016,500,Jackson County Schools,304,Cullowhee Valley School,7,12,3,5,71,54,2,1,226,171,0,2,8,7,569,500304
2016,500,Jackson County Schools,314,Fairview Elementary,11,7,4,13,40,40,11,3,332,304,0,0,17,17,799,500314
2016,500,Jackson County Schools,316,Blue Ridge School,0,2,0,0,30,24,0,3,61,40,0,0,0,1,161,500316
2016,500,Jackson County Schools,323,Jackson Co Early College,5,11,4,2,4,5,0,0,44,65,0,1,0,3,144,500323
2016,500,Jackson County Schools,324,Jackson Co Sch of Alternatives,12,7,0,0,7,1,1,1,39,25,0,0,3,1,97,500324
2016,500,Jackson County Schools,332,Scotts Creek Elementary,3,15,4,2,18,19,8,2,217,188,0,1,8,7,492,500332
2016,500,Jackson County Schools,337,Smokey Mountain Elementary,69,74,4,4,26,27,5,2,91,92,1,1,5,5,406,500337
2016,500,Jackson County Schools,340,Smoky Mountain High,28,30,3,3,32,28,9,9,366,354,0,0,10,6,878,500340
2016,510,Johnston County Schools,308,Benson Elementary,1,1,0,0,106,111,49,50,146,132,0,0,14,7,617,510308
2016,510,Johnston County Schools,310,Benson Middle,2,3,1,0,81,55,32,33,121,108,0,0,5,5,446,510310
2016,510,Johnston County Schools,324,Clayton High,3,1,8,6,121,101,191,190,461,434,0,0,30,27,"1,573",510324
2016,510,Johnston County Schools,326,West Clayton Elementary,0,2,2,3,126,105,90,58,249,235,2,0,16,13,901,510326
2016,510,Johnston County Schools,327,Cleveland High,7,3,10,6,114,80,143,132,535,496,0,0,35,40,"1,601",510327
2016,510,Johnston County Schools,328,Cleveland Elementary,2,3,6,4,55,51,54,62,276,261,1,0,12,10,797,510328
2016,510,Johnston County Schools,329,Cleveland Middle,3,6,7,4,62,54,83,79,397,398,1,1,23,16,"1,134",510329
2016,510,Johnston County Schools,330,Cooper Elementary,1,0,7,6,76,75,90,109,114,95,0,0,18,17,608,510330
2016,510,Johnston County Schools,332,Corinth-Holders Elementary,0,0,0,0,97,86,42,37,150,122,0,0,10,6,550,510332
2016,510,Johnston County Schools,333,Corinth Holders High,1,3,9,4,133,105,110,97,682,585,0,0,20,20,"1,769",510333
2016,510,Johnston County Schools,334,Dixon Road Elementary,1,0,3,2,50,45,26,18,203,182,0,1,5,9,545,510334
2016,510,Johnston County Schools,336,East Clayton Elementary,2,1,3,6,54,41,46,47,182,155,0,0,12,9,558,510336
2016,650,New Hanover County Schools,346,Mary C Williams Elementary,1,0,0,1,130,125,33,36,80,70,0,0,7,8,491,650346
2016,650,New Hanover County Schools,348,Murrayville Elementary,2,0,5,8,35,54,49,62,245,204,0,0,17,15,696,650348
2016,650,New Hanover County Schools,350,M C S Noble Middle,2,0,2,1,46,53,49,51,299,289,4,0,12,11,819,650350
2016,650,New Hanover County Schools,351,Myrtle Grove Middle,3,2,2,7,45,34,58,76,250,241,1,0,13,22,754,650351
2016,650,New Hanover County Schools,352,New Hanover High,5,0,18,9,108,83,273,283,412,403,2,0,20,38,"1,654",650352
2016,650,New Hanover County Schools,353,Dr Hubert Eaton Sr Elem,0,0,9,8,17,18,17,8,266,221,0,0,6,12,582,650353
2016,650,New Hanover County Schools,354,Lakeside,0,0,0,0,0,1,11,8,5,7,0,1,0,1,34,650354
2016,650,New Hanover County Schools,355,Career Readiness Academy at Mosley PLC,0,0,0,0,3,2,6,13,13,12,0,0,1,2,52,650355
2016,650,New Hanover County Schools,356,Ogden Elementary,1,0,5,5,14,16,9,5,311,304,0,2,12,8,692,650356
2016,650,New Hanover County Schools,362,Pine Valley Elementary,0,0,7,1,41,37,46,48,183,183,2,0,21,17,586,650362
2016,650,New Hanover County Schools,364,Roland-Grise Middle,2,0,12,11,35,58,29,32,320,271,0,0,19,8,797,650364
2016,650,New Hanover County Schools,366,Dr John Codington Elem,0,0,1,6,21,16,14,14,247,239,1,0,6,11,576,650366
2016,650,New Hanover County Schools,368,Sunset Park Elementary,0,1,1,0,42,44,118,94,45,37,0,0,10,11,403,650368
2016,650,New Hanover County Schools,380,Walter L Parsley Elementary,1,2,4,4,28,15,10,6,281,270,0,0,19,18,658,650380
2016,650,New Hanover County Schools,384,A H Snipes Academy of Arts/Des,0,1,1,0,17,18,180,184,21,14,0,0,5,7,448,650384
2016,650,New Hanover County Schools,392,Williston Middle,0,0,5,5,87,70,177,168,102,75,0,0,15,15,719,650392
2016,650,New Hanover County Schools,394,Wilmington Early College High,0,0,3,1,4,18,8,52,46,61,0,0,1,6,200,650394
2016,650,New Hanover County Schools,400,Winter Park Model Elementary,2,0,4,4,47,56,35,41,85,77,0,0,5,10,366,650400
2016,650,New Hanover County Schools,404,Wrightsboro Elementary,0,0,1,0,59,63,96,72,116,101,0,1,21,21,551,650404
2016,650,New Hanover County Schools,408,Wrightsville Beach Elem,0,0,1,6,25,11,2,0,171,138,0,0,1,1,356,650408
2016,650,New Hanover County Schools,409,D.C. Virgo  Preparatory Academy,0,0,0,0,8,9,72,69,10,9,0,0,1,3,181,650409
2016,650,New Hanover County Schools,420,College Road Early Childhood Center,0,0,1,3,4,3,6,9,44,51,0,0,3,0,124,650420
2016,660,Northampton County Schools,306,Central Elementary,0,0,1,1,6,5,94,93,11,12,0,0,6,6,235,660306
2016,660,Northampton County Schools,308,Conway Middle,0,0,1,1,15,13,135,112,41,45,0,0,5,5,373,660308
2016,660,Northampton County Schools,320,Gaston Elementary,0,0,0,0,2,1,131,127,16,8,1,0,2,2,290,660320
2016,660,Northampton County Schools,325,Gaston Middle,0,1,0,0,2,0,75,74,8,3,0,0,0,2,165,660325
2016,660,Northampton County Schools,336,Northampton County High School,1,2,1,0,8,4,228,169,34,39,0,0,4,8,498,660336
2016,660,Northampton County Schools,360,Willis Hare Elementary,1,2,1,0,11,10,95,86,45,27,0,0,9,9,296,660360
2016,670,Onslow County Schools,304,Bell Fork Elementary,1,5,3,2,55,45,136,124,90,87,2,0,47,43,640,670304
2016,670,Onslow County Schools,308,Blue Creek Elementary,2,0,2,1,34,37,57,44,128,110,1,1,21,24,462,670308
2016,670,Onslow County Schools,310,Carolina Forest Elementary,0,0,10,14,123,94,98,75,176,161,3,3,51,45,853,670310
2016,670,Onslow County Schools,312,Clyde Erwin Elementary,3,3,1,1,42,51,109,98,90,79,0,2,30,16,525,670312
2016,670,Onslow County Schools,314,Dixon Elementary,4,3,4,6,54,62,14,15,386,401,2,0,26,29,"1,006",670314
2016,670,Onslow County Schools,318,Dixon Middle,4,1,3,2,42,25,26,27,274,218,1,0,17,17,657,670318
2016,670,Onslow County Schools,320,Dixon High,4,3,3,4,28,37,35,29,340,331,2,2,17,19,854,670320
2016,670,Onslow County Schools,321,Hunters Creek Elementary,0,1,3,6,60,73,76,59,121,118,2,3,19,25,566,670321
2016,670,Onslow County Schools,322,Hunters Creek Middle,3,2,7,4,46,52,104,82,221,184,0,2,30,33,770,670322
2016,670,Onslow County Schools,323,Jacksonville Commons Elem,0,1,8,7,68,59,140,110,122,113,1,0,31,36,696,670323
2016,670,Onslow County Schools,324,Jacksonville High,3,4,18,11,100,84,226,185,300,359,3,2,40,43,"1,378",670324
2016,670,Onslow County Schools,325,Jacksonville Commons Middle,3,2,23,14,91,70,179,167,123,115,2,0,45,41,875,670325
2016,670,Onslow County Schools,329,Meadow View Elementary,1,1,0,3,32,47,61,43,276,266,0,1,26,31,788,670329
2016,670,Onslow County Schools,330,Morton Elementary,1,3,5,3,52,39,57,45,191,173,0,0,22,28,619,670330
2016,670,Onslow County Schools,331,New Bridge Middle,2,1,4,3,34,27,45,47,162,144,2,1,14,19,505,670331
2016,670,Onslow County Schools,332,Northwoods Elementary,0,0,1,2,50,29,67,72,97,93,0,1,25,24,461,670332
2016,670,Onslow County Schools,333,Northside High,4,2,21,24,92,81,233,260,187,157,5,4,52,46,"1,168",670333
2016,670,Onslow County Schools,335,Queens Creek Elementary,1,1,2,1,43,39,30,26,295,218,0,1,25,27,709,670335
2016,670,Onslow County Schools,336,Northwoods Park Middle,0,1,8,4,44,29,70,92,149,153,3,0,23,15,591,670336
2016,670,Onslow County Schools,337,Richlands Primary,3,3,2,1,68,47,35,45,295,299,2,3,45,35,883,670337
2016,670,Onslow County Schools,338,Parkwood Elementary,4,5,7,4,47,39,56,46,155,139,0,0,23,25,550,670338
2016,670,Onslow County Schools,339,Richlands Elementary,3,2,0,3,57,60,44,41,261,256,3,0,34,21,785,670339
2016,670,Onslow County Schools,340,Richlands High,5,2,5,3,54,55,57,66,352,365,2,1,30,31,"1,028",670340
2016,670,Onslow County Schools,341,Sand Ridge Elementary,1,2,1,1,23,23,20,18,187,163,2,1,17,20,479,670341
2016,670,Onslow County Schools,342,Silverdale Elementary,2,0,2,0,22,27,36,32,153,132,1,2,22,18,449,670342
2016,670,Onslow County Schools,343,Southwest Elementary,3,2,2,0,68,63,44,29,238,270,1,1,33,19,773,670343
2016,670,Onslow County Schools,344,Southwest High,3,1,3,1,29,32,76,74,258,211,3,0,28,28,747,670344
2016,670,Onslow County Schools,345,Southwest Middle,1,0,1,0,29,32,52,44,156,169,1,1,24,26,536,670345
2016,670,Onslow County Schools,346,Summersill Elementary,1,0,3,6,45,40,98,87,129,136,0,0,22,30,597,670346
2016,670,Onslow County Schools,347,Stateside Elementary,2,2,2,6,56,49,63,64,261,201,1,1,21,21,750,670347
2016,670,Onslow County Schools,350,Swansboro Elementary,1,0,2,5,22,42,15,14,207,242,0,0,22,23,595,670350
2016,670,Onslow County Schools,351,Swansboro Middle,3,1,8,3,44,41,28,28,306,270,1,5,33,26,797,670351
2016,670,Onslow County Schools,352,Swansboro High,5,5,7,7,31,48,49,44,438,407,4,2,30,35,"1,112",670352
2016,670,Onslow County Schools,356,Trexler Middle,2,1,2,1,47,50,39,44,224,254,0,0,32,31,727,670356
2016,670,Onslow County Schools,364,White Oak High,2,3,6,7,47,66,126,105,287,308,2,3,39,48,"1,049",670364
2016,680,Orange County Schools,304,A L Stanback Middle,0,2,0,4,116,123,36,24,163,148,0,0,8,5,629,680304
2016,680,Orange County Schools,308,Cameron Park Elementary,4,5,3,5,57,67,31,40,195,174,0,1,16,7,605,680308
2016,680,Orange County Schools,310,Cedar Ridge High,0,0,7,14,113,109,77,61,364,343,0,1,21,30,"1,140",680310
2016,680,Orange County Schools,312,Central Elementary,0,0,0,0,22,25,60,61,89,49,0,0,7,8,321,680312
2016,140,Caldwell County Schools,368,William Lenoir Middle,0,0,0,4,33,34,35,39,176,211,1,0,18,12,563,140368
2016,140,Caldwell County Schools,372,Lower Creek Elementary,0,0,3,2,14,12,13,17,169,161,0,0,13,10,414,140372
2016,140,Caldwell County Schools,376,Oak Hill Elementary,0,0,0,0,3,0,2,0,59,63,0,0,2,2,131,140376
2016,140,Caldwell County Schools,384,Sawmills Elementary,0,0,3,1,24,21,0,0,159,129,0,0,8,6,351,140384
2016,140,Caldwell County Schools,386,South Caldwell High,2,3,7,4,58,39,7,5,792,683,0,0,8,16,"1,624",140386
2016,140,Caldwell County Schools,388,Valmead Elementary,0,0,0,0,12,15,12,17,63,41,0,0,9,9,178,140388
2016,140,Caldwell County Schools,390,West Caldwell High,0,0,0,2,66,54,33,40,342,300,0,0,25,21,883,140390
2016,140,Caldwell County Schools,392,West Lenoir Elementary,0,0,0,1,37,23,14,8,47,30,0,0,8,4,172,140392
2016,140,Caldwell County Schools,396,Whitnel Elementary,1,0,4,3,22,24,12,5,100,104,0,0,11,11,297,140396
2016,150,Camden County Schools,304,Camden County High,1,1,5,2,4,6,37,26,178,161,0,0,7,11,439,150304
2016,150,Camden County Schools,308,Grandy Primary,0,0,3,2,9,13,22,14,223,184,1,2,17,15,505,150308
2016,150,Camden County Schools,310,Camden Intermediate,0,1,2,3,6,3,26,25,174,165,0,1,16,15,437,150310
2016,150,Camden County Schools,312,Camden Middle,1,0,0,2,5,4,21,11,121,123,1,0,7,6,302,150312
2016,150,Camden County Schools,700,CamTech High,0,0,0,2,2,1,4,5,47,71,0,0,0,2,134,150700
2016,160,Carteret County Schools,304,Atlantic Elementary,0,0,0,0,4,1,0,0,48,20,0,0,1,1,75,160304
2016,160,Carteret County Schools,306,Bogue Sound Elementary,2,1,1,3,24,17,3,3,191,163,1,1,7,9,426,160306
2016,160,Carteret County Schools,308,Beaufort Elementary,0,0,0,2,16,13,55,39,138,134,0,1,21,21,440,160308
2016,160,Carteret County Schools,309,Bridges School,0,0,0,0,1,0,4,1,17,3,0,0,5,0,31,160309
2016,160,Carteret County Schools,310,Beaufort Middle,0,1,1,2,9,10,17,21,86,93,0,0,6,5,251,160310
2016,160,Carteret County Schools,311,Broad Creek Middle,4,2,1,2,27,16,8,8,289,246,1,0,18,16,638,160311
2016,160,Carteret County Schools,313,East Carteret High,1,2,2,2,5,7,33,36,256,263,0,0,11,10,628,160313
2016,160,Carteret County Schools,314,Croatan High,1,5,3,3,23,24,11,20,411,385,1,0,23,23,933,160314
2016,160,Carteret County Schools,316,Harkers Island Elementary,1,0,0,0,2,1,0,0,63,56,0,0,1,2,126,160316
2016,160,Carteret County Schools,317,Morehead Elem at Camp Glenn,1,0,4,3,29,25,13,10,83,86,0,0,4,9,267,160317
2016,160,Carteret County Schools,318,Morehead City Middle,0,1,2,3,35,23,17,14,173,186,0,0,19,21,494,160318
2016,160,Carteret County Schools,322,Morehead City Primary,0,0,8,8,60,48,32,28,178,175,3,3,10,14,567,160322
2016,160,Carteret County Schools,324,Newport Elementary,1,3,3,1,32,40,29,21,307,259,1,1,28,26,752,160324
2016,160,Carteret County Schools,326,Newport Middle,2,2,0,1,22,20,6,13,175,146,0,1,33,12,433,160326
2016,160,Carteret County Schools,332,Down East Middle and Smyrna Elementary,0,1,0,1,1,2,0,1,132,107,0,0,4,7,256,160332
2016,160,Carteret County Schools,344,West Carteret High,1,5,8,12,58,63,55,37,476,469,0,1,35,38,"1,258",160344
2016,160,Carteret County Schools,352,White Oak Elementary,0,0,6,4,28,22,5,9,349,347,1,0,16,18,805,160352
2016,170,Caswell County Schools,316,Bartlett Yancey High,1,1,1,0,29,24,180,145,243,185,0,0,11,14,834,170316
2016,170,Caswell County Schools,334,North Elementary,1,1,1,0,20,18,53,57,133,123,0,0,11,8,426,170334
2016,170,Caswell County Schools,338,N L Dillard Middle,1,1,0,2,32,12,107,111,179,158,0,0,8,10,621,170338
2016,170,Caswell County Schools,339,Oakwood Elementary,1,0,1,0,4,10,108,113,53,55,0,0,3,6,354,170339
2016,170,Caswell County Schools,342,South Elementary,0,0,0,0,10,14,38,48,104,82,0,0,4,8,308,170342
2016,170,Caswell County Schools,344,Stoney Creek Elementary,0,2,0,1,7,9,23,17,53,42,0,0,4,10,168,170344
2016,180,Catawba County Schools,302,Harry M Arndt Middle,0,0,20,19,78,100,20,23,157,195,1,0,12,13,638,180302
2016,180,Catawba County Schools,304,Balls Creek Elementary,0,1,10,11,43,32,6,8,249,196,0,0,9,8,573,180304
2016,180,Catawba County Schools,308,Bandys High,0,3,12,3,23,24,18,8,383,361,1,1,17,15,869,180308
2016,180,Catawba County Schools,312,Banoak Elementary,0,0,4,5,6,4,3,8,130,117,0,2,6,5,290,180312
2016,180,Catawba County Schools,316,Blackburn Elementary,0,1,36,28,41,27,21,16,234,233,0,1,20,13,671,180316
2016,180,Catawba County Schools,320,Bunker Hill High,0,3,54,51,77,70,22,35,318,297,0,0,17,24,968,180320
2016,180,Catawba County Schools,323,Catawba Rosenwald Education Center,0,0,0,0,6,2,7,0,25,4,0,0,5,0,49,180323
2016,180,Catawba County Schools,324,Catawba Elementary School,0,1,9,4,30,22,24,29,158,145,0,0,9,9,440,180324
2016,180,Catawba County Schools,325,Challenger Early College High,1,0,22,34,27,51,4,15,75,130,0,0,1,6,366,180325
2016,180,Catawba County Schools,326,Charles H Tuttle Elementary,0,1,10,8,37,34,4,9,182,194,0,0,4,8,491,180326
2016,180,Catawba County Schools,332,Claremont Elementary,0,0,12,18,29,41,11,9,137,103,0,0,12,14,386,180332
2016,180,Catawba County Schools,336,Clyde Campbell Elementary,0,0,13,12,47,49,13,12,210,187,1,0,9,19,572,180336
2016,180,Catawba County Schools,340,Fred T Foard High,1,0,40,35,34,28,21,17,399,388,0,0,26,15,"1,004",180340
2016,180,Catawba County Schools,342,Jacobs Fork Middle,0,1,27,23,24,17,7,9,197,205,0,0,12,10,532,180342
2016,180,Catawba County Schools,343,Lyle Creek Elementary,0,0,39,58,59,46,14,8,151,123,0,0,12,12,522,180343
2016,180,Catawba County Schools,344,Maiden Elementary,0,0,13,10,34,25,20,20,175,167,0,0,12,10,486,180344
2016,180,Catawba County Schools,346,Maiden Middle School,0,1,6,17,23,23,11,13,191,184,0,0,16,12,497,180346
2016,180,Catawba County Schools,348,Maiden High,0,0,26,33,46,36,28,23,352,291,0,1,28,20,884,180348
2016,180,Catawba County Schools,352,Mill Creek Middle,0,0,3,3,23,15,6,5,197,201,1,0,6,7,467,180352
2016,180,Catawba County Schools,356,Mountain View Elementary,0,0,22,23,17,21,15,11,293,297,1,0,25,23,748,180356
2016,180,Catawba County Schools,360,Oxford Elementary,0,1,33,31,38,35,14,8,203,185,0,0,8,15,571,180360
2016,180,Catawba County Schools,364,River Bend Middle,1,0,30,28,38,35,9,17,172,134,0,0,12,14,490,180364
2016,180,Catawba County Schools,368,Sherrills Ford Elementary,0,1,0,1,5,5,4,4,245,223,0,0,7,6,501,180368
2016,180,Catawba County Schools,372,Saint Stephens Elementary,0,0,21,20,173,155,60,49,111,103,0,0,12,20,724,180372
2016,180,Catawba County Schools,376,Saint Stephens High,0,0,37,17,169,138,53,39,386,393,0,0,20,28,"1,280",180376
2016,180,Catawba County Schools,379,Snow Creek Elementary,0,0,11,9,61,57,7,8,190,172,0,0,5,14,534,180379
2016,180,Catawba County Schools,380,Startown Elementary,0,0,25,26,22,17,19,15,183,176,0,0,9,19,511,180380
2016,180,Catawba County Schools,388,Webb A Murray Elementary,0,0,9,11,72,78,12,20,84,92,0,0,5,5,388,180388
