Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
0-3 Years,2016,120380,Burke County Schools,Valdese Elementary,State Of North Carolina,E,0.115,0.134,0.519,0.227,0.43
0-3 Years,2016,120386,Burke County Schools,W A Young Elementary,State Of North Carolina,E,0.133,0.134,0.519,0.227,0.43
0-3 Years,2016,120390,Burke County Schools,Walter R Johnson Middle,State Of North Carolina,M,0.259,0.151,0.519,0.244,0.43
0-3 Years,2016,12A000,Charter and Non-District Affiliated Schools,New Dimensions,State Of North Carolina,I,,,,0.255,0.43
0-3 Years,2016,130304,Cabarrus County Schools,A T Allen Elementary,State Of North Carolina,E,0.169,0.218,0.514,0.227,0.43
0-3 Years,2016,130307,Cabarrus County Schools,Cox Mill High School,State Of North Carolina,H,0.302,0.256,0.514,0.231,0.43
0-3 Years,2016,130308,Cabarrus County Schools,"Bethel Elementary, Midland",State Of North Carolina,E,0.211,0.218,0.514,0.227,0.43
0-3 Years,2016,130309,Cabarrus County Schools,Beverly Hills Elementary,State Of North Carolina,E,0.28,0.218,0.514,0.227,0.43
0-3 Years,2016,130310,Cabarrus County Schools,Central Cabarrus High,State Of North Carolina,H,0.396,0.256,0.514,0.231,0.43
0-3 Years,2016,130311,Cabarrus County Schools,Coltrane-Webb Elementary,State Of North Carolina,E,0.222,0.218,0.514,0.227,0.43
0-3 Years,2016,130312,Cabarrus County Schools,Harrisburg Elementary,State Of North Carolina,E,0.293,0.218,0.514,0.227,0.43
0-3 Years,2016,130313,Cabarrus County Schools,Concord Middle,State Of North Carolina,M,0.217,0.164,0.514,0.244,0.43
0-3 Years,2016,130314,Cabarrus County Schools,Concord High,State Of North Carolina,H,0.173,0.256,0.514,0.231,0.43
0-3 Years,2016,130315,Cabarrus County Schools,J N Fries Magnet School,State Of North Carolina,M,0.114,0.164,0.514,0.244,0.43
0-3 Years,2016,130316,Cabarrus County Schools,Jay M Robinson High,State Of North Carolina,H,0.188,0.256,0.514,0.231,0.43
0-3 Years,2016,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,State Of North Carolina,T,0.375,0.292,0.514,0.253,0.43
0-3 Years,2016,130318,Cabarrus County Schools,C C Griffin Middle,State Of North Carolina,M,0.221,0.164,0.514,0.244,0.43
0-3 Years,2016,130319,Cabarrus County Schools,Cox Mill Elementary,State Of North Carolina,E,0.123,0.218,0.514,0.227,0.43
0-3 Years,2016,130320,Cabarrus County Schools,Harris Road Middle,State Of North Carolina,M,0.162,0.164,0.514,0.244,0.43
0-3 Years,2016,130321,Cabarrus County Schools,Carl A Furr Elementary,State Of North Carolina,E,0.264,0.218,0.514,0.227,0.43
0-3 Years,2016,130322,Cabarrus County Schools,"Mount Pleasant Elementary, Mount Pleasant",State Of North Carolina,E,0.111,0.218,0.514,0.227,0.43
0-3 Years,2016,130323,Cabarrus County Schools,Mount Pleasant Middle,State Of North Carolina,M,0.093,0.164,0.514,0.244,0.43
0-3 Years,2016,130324,Cabarrus County Schools,Mount Pleasant High,State Of North Carolina,H,0.088,0.256,0.514,0.231,0.43
0-3 Years,2016,130325,Cabarrus County Schools,Charles E Boger Elementary,State Of North Carolina,E,0.216,0.218,0.514,0.227,0.43
0-3 Years,2016,130326,Cabarrus County Schools,Northwest Cabarrus High,State Of North Carolina,H,0.176,0.256,0.514,0.231,0.43
0-3 Years,2016,130327,Cabarrus County Schools,Northwest Cabarrus Middle,State Of North Carolina,M,0.105,0.164,0.514,0.244,0.43
0-3 Years,2016,130328,Cabarrus County Schools,Royal Oaks Elementary,State Of North Carolina,E,0.36,0.218,0.514,0.227,0.43
0-3 Years,2016,130329,Cabarrus County Schools,"Rocky River Elementary, Concord",State Of North Carolina,E,0.132,0.218,0.514,0.227,0.43
0-3 Years,2016,130330,Cabarrus County Schools,R Brown McAllister Elementary,State Of North Carolina,E,0.053,0.218,0.514,0.227,0.43
0-3 Years,2016,130331,Cabarrus County Schools,Pitts School Road Elementary,State Of North Carolina,E,0.271,0.218,0.514,0.227,0.43
0-3 Years,2016,130332,Cabarrus County Schools,Hickory Ridge High,State Of North Carolina,H,0.349,0.256,0.514,0.231,0.43
0-3 Years,2016,130333,Cabarrus County Schools,"Performance Learning Center, Concord",State Of North Carolina,T,0.125,0.292,0.514,0.253,0.43
0-3 Years,2016,130336,Cabarrus County Schools,W R Odell Primary,State Of North Carolina,E,0.143,0.218,0.514,0.227,0.43
0-3 Years,2016,130338,Cabarrus County Schools,Weddington Hills Elementary,State Of North Carolina,E,0.164,0.218,0.514,0.227,0.43
0-3 Years,2016,130340,Cabarrus County Schools,Winecoff Elementary,State Of North Carolina,E,0.246,0.218,0.514,0.227,0.43
0-3 Years,2016,130342,Cabarrus County Schools,W M Irvin Elementary,State Of North Carolina,E,0.379,0.218,0.514,0.227,0.43
0-3 Years,2016,130344,Cabarrus County Schools,Wolf Meadow Elementary,State Of North Carolina,E,0.333,0.218,0.514,0.227,0.43
0-3 Years,2016,130345,Cabarrus County Schools,Patriots Elementary,State Of North Carolina,E,0.175,0.218,0.514,0.227,0.43
0-3 Years,2016,130346,Cabarrus County Schools,Hickory Ridge Middle,State Of North Carolina,M,0.185,0.164,0.514,0.244,0.43
0-3 Years,2016,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,State Of North Carolina,H,0.556,0.256,0.514,0.231,0.43
0-3 Years,2016,130355,Cabarrus County Schools,Harold E. Winkler Middle,State Of North Carolina,M,0.169,0.164,0.514,0.244,0.43
0-3 Years,2016,132304,Kannapolis City Schools,A L Brown High,State Of North Carolina,H,0.175,0.175,0.875,0.231,0.43
0-3 Years,2016,132308,Kannapolis City Schools,"Forest Park Elementary, Kannapolis",State Of North Carolina,E,0.175,0.236,0.875,0.227,0.43
0-3 Years,2016,132312,Kannapolis City Schools,Fred L Wilson Elementary,State Of North Carolina,E,0.379,0.236,0.875,0.227,0.43
0-3 Years,2016,132328,Kannapolis City Schools,Jackson Park Elementary,State Of North Carolina,E,0.171,0.236,0.875,0.227,0.43
0-3 Years,2016,132329,Kannapolis City Schools,Kannapolis Intermediate,State Of North Carolina,M,0.245,0.189,0.875,0.244,0.43
0-3 Years,2016,132330,Kannapolis City Schools,Kannapolis Middle,State Of North Carolina,M,0.132,0.189,0.875,0.244,0.43
0-3 Years,2016,132332,Kannapolis City Schools,Shady Brook Elementary,State Of North Carolina,E,0.357,0.236,0.875,0.227,0.43
0-3 Years,2016,132336,Kannapolis City Schools,Woodrow Wilson Elementary,State Of North Carolina,E,0.167,0.236,0.875,0.227,0.43
0-3 Years,2016,13A000,Charter and Non-District Affiliated Schools,Carolina International School,State Of North Carolina,A,,,,0.227,0.43
0-3 Years,2016,13B000,Charter and Non-District Affiliated Schools,Cabarrus Charter Academy,State Of North Carolina,A,,,,0.227,0.43
0-3 Years,2016,13C000,Charter and Non-District Affiliated Schools,A.C.E. Academy,State Of North Carolina,E,,,,0.227,0.43
0-3 Years,2016,140304,Caldwell County Schools,Baton Elementary,State Of North Carolina,E,0.077,0.158,0.385,0.227,0.43
0-3 Years,2016,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,State Of North Carolina,H,0.167,0.144,0.385,0.231,0.43
0-3 Years,2016,140306,Caldwell County Schools,Gateway School,State Of North Carolina,T,0.25,0.25,0.385,0.253,0.43
0-3 Years,2016,140307,Caldwell County Schools,Horizons Elementary,State Of North Carolina,E,0.5,0.158,0.385,0.227,0.43
0-3 Years,2016,140308,Caldwell County Schools,Collettsville School,State Of North Carolina,I,0.083,0.188,0.385,0.255,0.43
0-3 Years,2016,140309,Caldwell County Schools,Caldwell Early College,State Of North Carolina,H,0.111,0.144,0.385,0.231,0.43
0-3 Years,2016,140312,Caldwell County Schools,Davenport A+ School,State Of North Carolina,E,0.094,0.158,0.385,0.227,0.43
0-3 Years,2016,140316,Caldwell County Schools,Dudley Shoals Elementary,State Of North Carolina,E,0.067,0.158,0.385,0.227,0.43
0-3 Years,2016,140324,Caldwell County Schools,Gamewell Elementary,State Of North Carolina,E,0.176,0.158,0.385,0.227,0.43
0-3 Years,2016,140332,Caldwell County Schools,Gamewell Middle,State Of North Carolina,M,0.3,0.159,0.385,0.244,0.43
0-3 Years,2016,140336,Caldwell County Schools,Granite Falls Middle,State Of North Carolina,M,0.15,0.159,0.385,0.244,0.43
0-3 Years,2016,140340,Caldwell County Schools,Granite Falls Elementary,State Of North Carolina,E,0.083,0.158,0.385,0.227,0.43
0-3 Years,2016,140344,Caldwell County Schools,Happy Valley Elementary,State Of North Carolina,I,0.278,0.188,0.385,0.255,0.43
0-3 Years,2016,140348,Caldwell County Schools,Hibriten High,State Of North Carolina,H,0.109,0.144,0.385,0.231,0.43
0-3 Years,2016,140352,Caldwell County Schools,Hudson Elementary,State Of North Carolina,E,0.22,0.158,0.385,0.227,0.43
0-3 Years,2016,140356,Caldwell County Schools,Hudson Middle,State Of North Carolina,M,0.043,0.159,0.385,0.244,0.43
0-3 Years,2016,140360,Caldwell County Schools,Kings Creek Elementary,State Of North Carolina,I,0.214,0.188,0.385,0.255,0.43
0-3 Years,2016,140368,Caldwell County Schools,William Lenoir Middle,State Of North Carolina,M,0.162,0.159,0.385,0.244,0.43
0-3 Years,2016,140372,Caldwell County Schools,Lower Creek Elementary,State Of North Carolina,E,0.25,0.158,0.385,0.227,0.43
0-3 Years,2016,140376,Caldwell County Schools,"Oak Hill Elementary, Lenoir",State Of North Carolina,I,0.231,0.188,0.385,0.255,0.43
0-3 Years,2016,140384,Caldwell County Schools,Sawmills Elementary,State Of North Carolina,E,0.12,0.158,0.385,0.227,0.43
0-3 Years,2016,140386,Caldwell County Schools,South Caldwell High,State Of North Carolina,H,0.13,0.144,0.385,0.231,0.43
0-3 Years,2016,140388,Caldwell County Schools,Valmead Elementary,State Of North Carolina,E,0.188,0.158,0.385,0.227,0.43
0-3 Years,2016,140390,Caldwell County Schools,West Caldwell High,State Of North Carolina,H,0.203,0.144,0.385,0.231,0.43
0-3 Years,2016,140392,Caldwell County Schools,West Lenoir Elementary,State Of North Carolina,E,0.267,0.158,0.385,0.227,0.43
0-3 Years,2016,140396,Caldwell County Schools,Whitnel Elementary,State Of North Carolina,E,0.125,0.158,0.385,0.227,0.43
0-3 Years,2016,150304,Camden County Schools,Camden County High,State Of North Carolina,H,0.091,0.13,0.2,0.231,0.43
0-3 Years,2016,150308,Camden County Schools,Grandy Primary,State Of North Carolina,E,0.086,0.081,0.2,0.227,0.43
0-3 Years,2016,150310,Camden County Schools,Camden Intermediate,State Of North Carolina,E,0.074,0.081,0.2,0.227,0.43
0-3 Years,2016,150312,Camden County Schools,Camden Middle,State Of North Carolina,M,0.143,0.143,0.2,0.244,0.43
0-3 Years,2016,150700,Camden County Schools,CamTech High,State Of North Carolina,H,0.231,0.13,0.2,0.231,0.43
0-3 Years,2016,160304,Carteret County Public Schools,Atlantic Elementary,State Of North Carolina,E,0.333,0.163,0.529,0.227,0.43
0-3 Years,2016,160306,Carteret County Public Schools,Bogue Sound Elementary,State Of North Carolina,E,0.167,0.163,0.529,0.227,0.43
0-3 Years,2016,160308,Carteret County Public Schools,Beaufort Elementary,State Of North Carolina,E,0.132,0.163,0.529,0.227,0.43
0-3 Years,2016,160309,Carteret County Public Schools,Bridges School,State Of North Carolina,A,0.0,0.0,0.529,0.227,0.43
0-3 Years,2016,160310,Carteret County Public Schools,Beaufort Middle,State Of North Carolina,M,0.227,0.155,0.529,0.244,0.43
0-3 Years,2016,160311,Carteret County Public Schools,Broad Creek Middle,State Of North Carolina,M,0.205,0.155,0.529,0.244,0.43
0-3 Years,2016,160313,Carteret County Public Schools,East Carteret High,State Of North Carolina,H,0.07,0.128,0.529,0.231,0.43
0-3 Years,2016,160314,Carteret County Public Schools,Croatan High,State Of North Carolina,H,0.207,0.128,0.529,0.231,0.43
0-3 Years,2016,160316,Carteret County Public Schools,Harkers Island Elementary,State Of North Carolina,E,0.111,0.163,0.529,0.227,0.43
0-3 Years,2016,160317,Carteret County Public Schools,Morehead Elem at Camp Glenn,State Of North Carolina,E,0.208,0.163,0.529,0.227,0.43
0-3 Years,2016,160318,Carteret County Public Schools,Morehead City Middle,State Of North Carolina,M,0.205,0.155,0.529,0.244,0.43
0-3 Years,2016,160322,Carteret County Public Schools,Morehead City Primary,State Of North Carolina,E,0.111,0.163,0.529,0.227,0.43
0-3 Years,2016,160324,Carteret County Public Schools,Newport Elementary,State Of North Carolina,E,0.2,0.163,0.529,0.227,0.43
0-3 Years,2016,160326,Carteret County Public Schools,Newport Middle,State Of North Carolina,M,0.0,0.155,0.529,0.244,0.43
0-3 Years,2016,160332,Carteret County Public Schools,Down East Middle and Smyrna Elementary,State Of North Carolina,I,0.2,0.2,0.529,0.255,0.43
0-3 Years,2016,160344,Carteret County Public Schools,West Carteret High,State Of North Carolina,H,0.101,0.128,0.529,0.231,0.43
0-3 Years,2016,160352,Carteret County Public Schools,"White Oak Elementary, Cape Carteret",State Of North Carolina,E,0.143,0.163,0.529,0.227,0.43
0-3 Years,2016,16B000,Charter and Non-District Affiliated Schools,Tiller School,State Of North Carolina,E,,,,0.227,0.43
0-3 Years,2016,170316,Caswell County Schools,Bartlett Yancey High,State Of North Carolina,H,0.25,0.25,0.667,0.231,0.43
0-3 Years,2016,170334,Caswell County Schools,"North Elementary, Providence",State Of North Carolina,E,0.071,0.234,0.667,0.227,0.43
0-3 Years,2016,170338,Caswell County Schools,N L Dillard Middle,State Of North Carolina,M,0.273,0.273,0.667,0.244,0.43
0-3 Years,2016,170339,Caswell County Schools,"Oakwood Elementary, Yanceyville",State Of North Carolina,E,0.357,0.234,0.667,0.227,0.43
0-3 Years,2016,170342,Caswell County Schools,"South Elementary, Mebane",State Of North Carolina,E,0.217,0.234,0.667,0.227,0.43
0-3 Years,2016,170344,Caswell County Schools,"Stoney Creek Elementary, Reidsville",State Of North Carolina,E,0.333,0.234,0.667,0.227,0.43
0-3 Years,2016,180302,Catawba County Schools,Harry M Arndt Middle,State Of North Carolina,M,0.2,0.166,0.536,0.244,0.43
0-3 Years,2016,180304,Catawba County Schools,Balls Creek Elementary,State Of North Carolina,E,0.179,0.156,0.536,0.227,0.43
0-3 Years,2016,180308,Catawba County Schools,Bandys High,State Of North Carolina,H,0.077,0.172,0.536,0.231,0.43
0-3 Years,2016,180312,Catawba County Schools,Banoak Elementary,State Of North Carolina,E,0.273,0.156,0.536,0.227,0.43
0-3 Years,2016,180316,Catawba County Schools,Blackburn Elementary,State Of North Carolina,E,0.158,0.156,0.536,0.227,0.43
0-3 Years,2016,180320,Catawba County Schools,Bunker Hill High,State Of North Carolina,H,0.293,0.172,0.536,0.231,0.43
0-3 Years,2016,180323,Catawba County Schools,Catawba Rosenwald Education Center,State Of North Carolina,A,0.235,0.235,0.536,0.227,0.43
0-3 Years,2016,180324,Catawba County Schools,Catawba Elementary School,State Of North Carolina,E,0.029,0.156,0.536,0.227,0.43
0-3 Years,2016,180325,Catawba County Schools,Challenger Early College High,State Of North Carolina,H,0.357,0.172,0.536,0.231,0.43
0-3 Years,2016,180326,Catawba County Schools,Charles H Tuttle Elementary,State Of North Carolina,E,0.103,0.156,0.536,0.227,0.43
0-3 Years,2016,180332,Catawba County Schools,Claremont Elementary,State Of North Carolina,E,0.207,0.156,0.536,0.227,0.43
0-3 Years,2016,180336,Catawba County Schools,Clyde Campbell Elementary,State Of North Carolina,E,0.0,0.156,0.536,0.227,0.43
0-3 Years,2016,180340,Catawba County Schools,Fred T Foard High,State Of North Carolina,H,0.172,0.172,0.536,0.231,0.43
0-3 Years,2016,180342,Catawba County Schools,Jacobs Fork Middle,State Of North Carolina,M,0.156,0.166,0.536,0.244,0.43
0-3 Years,2016,180343,Catawba County Schools,Lyle Creek Elementary,State Of North Carolina,E,0.225,0.156,0.536,0.227,0.43
0-3 Years,2016,180344,Catawba County Schools,Maiden Elementary,State Of North Carolina,E,0.152,0.156,0.536,0.227,0.43
0-3 Years,2016,180346,Catawba County Schools,Maiden Middle School,State Of North Carolina,M,0.267,0.166,0.536,0.244,0.43
0-3 Years,2016,180348,Catawba County Schools,Maiden High,State Of North Carolina,H,0.148,0.172,0.536,0.231,0.43
0-3 Years,2016,180352,Catawba County Schools,Mill Creek Middle,State Of North Carolina,M,0.103,0.166,0.536,0.244,0.43
0-3 Years,2016,180356,Catawba County Schools,"Mountain View Elementary, Hickory",State Of North Carolina,E,0.182,0.156,0.536,0.227,0.43
0-3 Years,2016,180360,Catawba County Schools,Oxford Elementary,State Of North Carolina,E,0.098,0.156,0.536,0.227,0.43
0-3 Years,2016,180364,Catawba County Schools,River Bend Middle,State Of North Carolina,M,0.077,0.166,0.536,0.244,0.43
0-3 Years,2016,180368,Catawba County Schools,Sherrills Ford Elementary,State Of North Carolina,E,0.107,0.156,0.536,0.227,0.43
0-3 Years,2016,180372,Catawba County Schools,Saint Stephens Elementary,State Of North Carolina,E,0.286,0.156,0.536,0.227,0.43
0-3 Years,2016,180376,Catawba County Schools,Saint Stephens High,State Of North Carolina,H,0.123,0.172,0.536,0.231,0.43
0-3 Years,2016,180379,Catawba County Schools,Snow Creek Elementary,State Of North Carolina,E,0.088,0.156,0.536,0.227,0.43
0-3 Years,2016,180380,Catawba County Schools,Startown Elementary,State Of North Carolina,E,0.125,0.156,0.536,0.227,0.43
0-3 Years,2016,180388,Catawba County Schools,Webb A Murray Elementary,State Of North Carolina,E,0.258,0.156,0.536,0.227,0.43
0-3 Years,2016,181312,Hickory City Schools,Northview Middle,State Of North Carolina,M,0.108,0.13,0.333,0.244,0.43
0-3 Years,2016,181316,Hickory City Schools,Grandview Middle,State Of North Carolina,M,0.156,0.13,0.333,0.244,0.43
0-3 Years,2016,181318,Hickory City Schools,Hickory Career Arts Magnet High School,State Of North Carolina,T,0.308,0.308,0.333,0.253,0.43
0-3 Years,2016,181322,Hickory City Schools,Hickory High,State Of North Carolina,H,0.348,0.348,0.333,0.231,0.43
0-3 Years,2016,181326,Hickory City Schools,W M Jenkins Elementary,State Of North Carolina,E,0.12,0.226,0.333,0.227,0.43
0-3 Years,2016,181332,Hickory City Schools,Longview Elementary,State Of North Carolina,E,0.276,0.226,0.333,0.227,0.43
0-3 Years,2016,181336,Hickory City Schools,"Oakwood Elementary, Hickory",State Of North Carolina,E,0.174,0.226,0.333,0.227,0.43
0-3 Years,2016,181342,Hickory City Schools,"Southwest Elementary, Hickory",State Of North Carolina,E,0.455,0.226,0.333,0.227,0.43
0-3 Years,2016,181344,Hickory City Schools,Viewmont Elementary,State Of North Carolina,E,0.147,0.226,0.333,0.227,0.43
0-3 Years,2016,182316,Newton Conover City Schools,Newton-Conover High,State Of North Carolina,H,0.268,0.268,0.429,0.231,0.43
0-3 Years,2016,182321,Newton Conover City Schools,Newton-Conover Middle,State Of North Carolina,M,0.146,0.146,0.429,0.244,0.43
0-3 Years,2016,182322,Newton Conover City Schools,Shuford Elementary,State Of North Carolina,E,0.4,0.393,0.429,0.227,0.43
0-3 Years,2016,182324,Newton Conover City Schools,South Newton Elementary,State Of North Carolina,E,0.308,0.393,0.429,0.227,0.43
0-3 Years,2016,182328,Newton Conover City Schools,North Newton Elementary,State Of North Carolina,E,0.455,0.393,0.429,0.227,0.43
0-3 Years,2016,182700,Newton Conover City Schools,Discovery High School,State Of North Carolina,H,0.267,0.268,0.429,0.231,0.43
0-3 Years,2016,190304,Chatham County Schools,Bennett School,State Of North Carolina,I,0.1,0.137,0.294,0.255,0.43
0-3 Years,2016,190308,Chatham County Schools,Bonlee School,State Of North Carolina,I,0.04,0.137,0.294,0.255,0.43
0-3 Years,2016,190310,Chatham County Schools,SAGE Academy,State Of North Carolina,H,0.333,0.207,0.294,0.231,0.43
0-3 Years,2016,190312,Chatham County Schools,Chatham Middle,State Of North Carolina,M,0.317,0.276,0.294,0.244,0.43
0-3 Years,2016,190316,Chatham County Schools,Chatham Central High,State Of North Carolina,H,0.143,0.207,0.294,0.231,0.43
0-3 Years,2016,190328,Chatham County Schools,Horton Middle,State Of North Carolina,M,0.346,0.276,0.294,0.244,0.43
0-3 Years,2016,190332,Chatham County Schools,J S Waters School,State Of North Carolina,I,0.238,0.137,0.294,0.255,0.43
0-3 Years,2016,190336,Chatham County Schools,Jordan Matthews High,State Of North Carolina,H,0.254,0.207,0.294,0.231,0.43
0-3 Years,2016,190339,Chatham County Schools,Margaret B. Pollard Middle,State Of North Carolina,M,0.184,0.276,0.294,0.244,0.43
0-3 Years,2016,190340,Chatham County Schools,Moncure School,State Of North Carolina,I,0.13,0.137,0.294,0.255,0.43
0-3 Years,2016,190341,Chatham County Schools,North Chatham Elementary,State Of North Carolina,E,0.256,0.239,0.294,0.227,0.43
0-3 Years,2016,190342,Chatham County Schools,Northwood High,State Of North Carolina,H,0.173,0.207,0.294,0.231,0.43
0-3 Years,2016,190346,Chatham County Schools,Perry W Harrison Elementary,State Of North Carolina,E,0.225,0.239,0.294,0.227,0.43
0-3 Years,2016,190348,Chatham County Schools,Pittsboro Elementary,State Of North Carolina,E,0.242,0.239,0.294,0.227,0.43
0-3 Years,2016,190350,Chatham County Schools,Siler City Elementary,State Of North Carolina,E,0.255,0.239,0.294,0.227,0.43
0-3 Years,2016,190352,Chatham County Schools,Silk Hope School,State Of North Carolina,I,0.179,0.137,0.294,0.255,0.43
0-3 Years,2016,190370,Chatham County Schools,Virginia Cross Elementary,State Of North Carolina,E,0.216,0.239,0.294,0.227,0.43
0-3 Years,2016,19A000,Charter and Non-District Affiliated Schools,Chatham Charter,State Of North Carolina,A,,,,0.227,0.43
0-3 Years,2016,19B000,Charter and Non-District Affiliated Schools,Woods Charter,State Of North Carolina,A,,,,0.227,0.43
0-3 Years,2016,19C000,Charter and Non-District Affiliated Schools,Willow Oak Montessori,State Of North Carolina,E,,,,0.227,0.43
0-3 Years,2016,200304,Cherokee County Schools,Andrews Elementary,State Of North Carolina,E,0.269,0.173,0.5,0.227,0.43
0-3 Years,2016,200308,Cherokee County Schools,Andrews High,State Of North Carolina,H,0.318,0.275,0.5,0.231,0.43
0-3 Years,2016,200310,Cherokee County Schools,Andrews Middle,State Of North Carolina,M,0.167,0.118,0.5,0.244,0.43
0-3 Years,2016,200312,Cherokee County Schools,Hiwassee Dam Elementary/Middle,State Of North Carolina,I,0.4,0.344,0.5,0.255,0.43
0-3 Years,2016,200314,Cherokee County Schools,Hiwassee Dam High,State Of North Carolina,H,0.353,0.275,0.5,0.231,0.43
0-3 Years,2016,200316,Cherokee County Schools,Marble Elementary,State Of North Carolina,E,0.143,0.173,0.5,0.227,0.43
0-3 Years,2016,200320,Cherokee County Schools,Martins Creek Elementary/Mid,State Of North Carolina,I,0.227,0.344,0.5,0.255,0.43
0-3 Years,2016,200322,Cherokee County Schools,The Oaks Academy,State Of North Carolina,T,0.0,0.0,0.5,0.253,0.43
0-3 Years,2016,200324,Cherokee County Schools,Murphy Elementary,State Of North Carolina,E,0.114,0.173,0.5,0.227,0.43
0-3 Years,2016,200328,Cherokee County Schools,Murphy High,State Of North Carolina,H,0.171,0.275,0.5,0.231,0.43
0-3 Years,2016,200330,Cherokee County Schools,Murphy Middle,State Of North Carolina,M,0.091,0.118,0.5,0.244,0.43
0-3 Years,2016,200332,Cherokee County Schools,Peachtree Elementary,State Of North Carolina,E,0.154,0.173,0.5,0.227,0.43
0-3 Years,2016,200336,Cherokee County Schools,Ranger Elementary/Middle,State Of North Carolina,I,0.417,0.344,0.5,0.255,0.43
0-3 Years,2016,200350,Cherokee County Schools,Tri-County Early College High,State Of North Carolina,H,0.5,0.275,0.5,0.231,0.43
0-3 Years,2016,20A000,Charter and Non-District Affiliated Schools,The Learning Center,State Of North Carolina,I,,,,0.255,0.43
0-3 Years,2016,210304,Edenton-Chowan Schools,Chowan Middle,State Of North Carolina,M,0.194,0.194,0.75,0.244,0.43
0-3 Years,2016,210306,Edenton-Chowan Schools,D F Walker Elementary,State Of North Carolina,E,0.179,0.156,0.75,0.227,0.43
0-3 Years,2016,210312,Edenton-Chowan Schools,John A Holmes High,State Of North Carolina,H,0.37,0.37,0.75,0.231,0.43
0-3 Years,2016,210316,Edenton-Chowan Schools,"White Oak Elementary, Edenton",State Of North Carolina,E,0.139,0.156,0.75,0.227,0.43
0-3 Years,2016,220308,Clay County Schools,Hayesville Elementary,State Of North Carolina,E,0.194,0.194,0.333,0.227,0.43
0-3 Years,2016,220310,Clay County Schools,Hayesville High,State Of North Carolina,H,0.065,0.065,0.333,0.231,0.43
0-3 Years,2016,220312,Clay County Schools,Hayesville Middle,State Of North Carolina,M,0.222,0.222,0.333,0.244,0.43
0-3 Years,2016,230304,Cleveland County Schools,Bethware Elementary,State Of North Carolina,E,0.1,0.192,0.69,0.227,0.43
0-3 Years,2016,230308,Cleveland County Schools,Boiling Springs Elementary,State Of North Carolina,E,0.056,0.192,0.69,0.227,0.43
0-3 Years,2016,230312,Cleveland County Schools,Burns High,State Of North Carolina,H,0.219,0.194,0.69,0.231,0.43
0-3 Years,2016,230316,Cleveland County Schools,Burns Middle,State Of North Carolina,M,0.196,0.179,0.69,0.244,0.43
0-3 Years,2016,230320,Cleveland County Schools,Casar Elementary,State Of North Carolina,E,0.048,0.192,0.69,0.227,0.43
0-3 Years,2016,230322,Cleveland County Schools,Cleveland ECHS,State Of North Carolina,H,0.25,0.194,0.69,0.231,0.43
0-3 Years,2016,230324,Cleveland County Schools,Crest High,State Of North Carolina,H,0.231,0.194,0.69,0.231,0.43
0-3 Years,2016,230328,Cleveland County Schools,Crest Middle,State Of North Carolina,M,0.131,0.179,0.69,0.244,0.43
0-3 Years,2016,230330,Cleveland County Schools,"Turning Point Academy, Shelby",State Of North Carolina,T,0.0,0.0,0.69,0.253,0.43
0-3 Years,2016,230334,Cleveland County Schools,"East Elementary, Kings Mountain",State Of North Carolina,E,0.263,0.192,0.69,0.227,0.43
0-3 Years,2016,230336,Cleveland County Schools,Shelby Intermediate,State Of North Carolina,M,0.061,0.179,0.69,0.244,0.43
0-3 Years,2016,230340,Cleveland County Schools,Fallston Elementary,State Of North Carolina,E,0.179,0.192,0.69,0.227,0.43
0-3 Years,2016,230342,Cleveland County Schools,Graham Elementary,State Of North Carolina,E,0.346,0.192,0.69,0.227,0.43
0-3 Years,2016,230344,Cleveland County Schools,Grover Elementary,State Of North Carolina,E,0.2,0.192,0.69,0.227,0.43
0-3 Years,2016,230346,Cleveland County Schools,James Love Elementary,State Of North Carolina,E,0.308,0.192,0.69,0.227,0.43
0-3 Years,2016,230348,Cleveland County Schools,"Jefferson Elementary, Shelby",State Of North Carolina,E,0.32,0.192,0.69,0.227,0.43
0-3 Years,2016,230350,Cleveland County Schools,Kings Mountain High,State Of North Carolina,H,0.145,0.194,0.69,0.231,0.43
0-3 Years,2016,230351,Cleveland County Schools,Kings Mountain Intermediate,State Of North Carolina,M,0.243,0.179,0.69,0.244,0.43
0-3 Years,2016,230352,Cleveland County Schools,Kings Mountain Middle,State Of North Carolina,M,0.114,0.179,0.69,0.244,0.43
0-3 Years,2016,230355,Cleveland County Schools,"Marion Elementary, Shelby",State Of North Carolina,E,0.2,0.192,0.69,0.227,0.43
0-3 Years,2016,230357,Cleveland County Schools,"North Elementary, Kings Mountain",State Of North Carolina,E,0.105,0.192,0.69,0.227,0.43
0-3 Years,2016,230359,Cleveland County Schools,North Shelby,State Of North Carolina,A,0.571,0.571,0.69,0.227,0.43
0-3 Years,2016,230361,Cleveland County Schools,Shelby High,State Of North Carolina,H,0.177,0.194,0.69,0.231,0.43
0-3 Years,2016,230362,Cleveland County Schools,Shelby Middle,State Of North Carolina,M,0.351,0.179,0.69,0.244,0.43
