year,agency_code,poverty,number_of_teachers,beg_teacher,pct_beg_teachers,prov_teachers,pct_prov_teachers,num_prin,inexp_count_prin,pct_inexp_prin
2019,340332,LOW,72.0,2.0,0.0278,0.0,0.0,,,
2019,340334,NEITHER,47.0,3.0,0.0638,0.0,0.0,,,
2019,340336,NEITHER,49.0,5.0,0.102,1.0,0.0204,,,
2019,340344,NEITHER,15.0,1.0,0.0667,0.0,0.0,,,
2019,340348,LOW,53.0,4.0,0.0755,0.0,0.0,,,
2019,340350,NEITHER,77.0,8.0,0.1039,0.0,0.0,,,
2019,340351,HIGH,21.0,3.0,0.1429,0.0,0.0,,,
2019,340354,LOW,41.0,2.0,0.0488,0.0,0.0,,,
2019,340362,LOW,14.0,2.0,0.1429,0.0,0.0,,,
2019,340364,LOW,122.0,15.0,0.12300000000000001,1.0,0.0082,,,
2019,340366,HIGH,58.0,8.0,0.1379,0.0,0.0,,,
2019,340368,HIGH,51.0,12.0,0.2353,0.0,0.0,,,
2019,340372,HIGH,65.0,11.0,0.1692,0.0,0.0,,,
2019,340376,HIGH,50.0,19.0,0.38,0.0,0.0,,,
2019,340380,HIGH,51.0,12.0,0.2353,0.0,0.0,,,
2019,340382,NEITHER,98.0,12.0,0.1224,0.0,0.0,,,
2019,340384,HIGH,47.0,10.0,0.2128,0.0,0.0,,,
2019,340385,HIGH,24.0,0.0,0.0,0.0,0.0,,,
2019,340390,HIGH,50.0,15.0,0.3,0.0,0.0,,,
2019,340392,NEITHER,54.0,9.0,0.1667,0.0,0.0,,,
2019,340398,LOW,31.0,0.0,0.0,0.0,0.0,,,
2019,340400,HIGH,47.0,12.0,0.2553,2.0,0.0426,,,
2019,340403,LOW,39.0,10.0,0.2564,0.0,0.0,,,
2019,340406,LOW,80.0,7.0,0.0875,0.0,0.0,,,
2019,340416,HIGH,64.0,4.0,0.0625,0.0,0.0,,,
2019,340420,NEITHER,46.0,5.0,0.1087,0.0,0.0,,,
2019,340424,HIGH,25.0,3.0,0.12,0.0,0.0,,,
2019,340426,NEITHER,58.0,10.0,0.1724,0.0,0.0,,,
2019,340427,HIGH,25.0,2.0,0.08,0.0,0.0,,,
2019,340428,HIGH,54.0,17.0,0.3148,0.0,0.0,,,
2019,340430,HIGH,42.0,4.0,0.0952,0.0,0.0,,,
2019,340432,LOW,40.0,3.0,0.075,0.0,0.0,,,
2019,340436,NEITHER,22.0,2.0,0.0909,0.0,0.0,,,
2019,340440,LOW,58.0,3.0,0.0517,0.0,0.0,,,
2019,340442,LOW,72.0,5.0,0.0694,0.0,0.0,,,
2019,340446,LOW,6.0,1.0,0.1667,0.0,0.0,,,
2019,340448,HIGH,51.0,8.0,0.1569,0.0,0.0,,,
2019,340452,HIGH,38.0,13.0,0.3421,0.0,0.0,,,
2019,340453,NEITHER,42.0,3.0,0.0714,0.0,0.0,,,
2019,340454,NEITHER,96.0,12.0,0.125,0.0,0.0,,,
2019,340457,LOW,53.0,3.0,0.0566,0.0,0.0,,,
2019,340460,NEITHER,77.0,15.0,0.1948,2.0,0.026000000000000002,,,
2019,340462,HIGH,40.0,9.0,0.225,1.0,0.025,,,
2019,340464,HIGH,67.0,6.0,0.0896,0.0,0.0,,,
2019,340472,NEITHER,36.0,3.0,0.0833,0.0,0.0,,,
2019,340476,HIGH,52.0,10.0,0.1923,0.0,0.0,,,
2019,340480,NEITHER,63.0,14.0,0.2222,2.0,0.0317,,,
2019,340486,HIGH,104.0,15.0,0.1442,1.0,0.0096,,,
2019,340488,HIGH,43.0,4.0,0.09300000000000001,0.0,0.0,,,
2019,340490,HIGH,38.0,7.0,0.1842,0.0,0.0,,,
2019,340492,HIGH,44.0,24.0,0.5455,4.0,0.0909,,,
2019,340494,LOW,44.0,1.0,0.0227,0.0,0.0,,,
2019,340495,LOW,110.0,11.0,0.1,0.0,0.0,,,
2019,340496,NEITHER,108.0,22.0,0.2037,2.0,0.0185,,,
2019,340504,NEITHER,49.0,4.0,0.0816,0.0,0.0,,,
2019,340508,NEITHER,51.0,4.0,0.0784,0.0,0.0,,,
2019,340512,LOW,51.0,1.0,0.0196,0.0,0.0,,,
2019,340514,NEITHER,51.0,14.0,0.2745,0.0,0.0,,,
2019,340516,NEITHER,70.0,11.0,0.1571,0.0,0.0,,,
2019,340520,HIGH,44.0,4.0,0.0909,0.0,0.0,,,
2019,340528,LOW,43.0,6.0,0.1395,0.0,0.0,,,
2019,340530,HIGH,53.0,6.0,0.1132,0.0,0.0,,,
2019,340531,HIGH,18.0,2.0,0.1111,0.0,0.0,,,
2019,340532,NEITHER,45.0,6.0,0.1333,0.0,0.0,,,
2019,340536,LOW,53.0,3.0,0.0566,0.0,0.0,,,
2019,340540,NEITHER,54.0,7.0,0.1296,0.0,0.0,,,
2019,340542,NEITHER,58.0,13.0,0.2241,1.0,0.0172,,,
2019,340544,NEITHER,54.0,7.0,0.1296,1.0,0.0185,,,
2019,340548,NEITHER,58.0,4.0,0.069,0.0,0.0,,,
2019,340556,LOW,138.0,6.0,0.0435,0.0,0.0,,,
2019,340560,LOW,39.0,3.0,0.0769,0.0,0.0,,,
2019,340564,HIGH,48.0,5.0,0.1042,0.0,0.0,,,
2019,340568,HIGH,40.0,11.0,0.275,1.0,0.025,,,
2019,34B000,NEITHER,49.0,18.0,0.3673,4.0,0.0816,,,
2019,34D000,HIGH,25.0,2.0,0.08,0.0,0.0,,,
2019,34F000,HIGH,44.0,15.0,0.3409,1.0,0.0227,,,
2019,34G000,LOW,42.0,6.0,0.1429,0.0,0.0,,,
2019,34H000,LOW,57.0,18.0,0.3158,0.0,0.0,,,
2019,34Z000,NEITHER,26.0,6.0,0.2308,0.0,0.0,,,
2019,350304,NEITHER,48.0,13.0,0.2708,0.0,0.0,,,
2019,350308,NEITHER,54.0,9.0,0.1667,0.0,0.0,,,
2019,350310,NEITHER,42.0,9.0,0.2143,0.0,0.0,,,
2019,350312,NEITHER,49.0,6.0,0.1224,0.0,0.0,,,
2019,350316,NEITHER,38.0,7.0,0.1842,0.0,0.0,,,
2019,350317,NEITHER,7.0,4.0,0.5714,0.0,0.0,,,
2019,350318,NEITHER,38.0,9.0,0.2368,0.0,0.0,,,
2019,350321,NEITHER,64.0,5.0,0.0781,0.0,0.0,,,
2019,350324,NEITHER,23.0,5.0,0.2174,0.0,0.0,,,
2019,350330,NEITHER,22.0,7.0,0.3182,0.0,0.0,,,
2019,350331,NEITHER,34.0,4.0,0.1176,0.0,0.0,,,
2019,350332,NEITHER,38.0,10.0,0.2632,0.0,0.0,,,
2019,350336,NEITHER,46.0,9.0,0.1957,0.0,0.0,,,
2019,350338,NEITHER,33.0,6.0,0.1818,1.0,0.0303,,,
2019,350339,NEITHER,33.0,7.0,0.2121,0.0,0.0,,,
2019,350340,NEITHER,30.0,7.0,0.2333,1.0,0.0333,,,
2019,35A000,LOW,20.0,4.0,0.2,0.0,0.0,,,
2019,35B000,LOW,28.0,7.0,0.25,0.0,0.0,,,
2019,360310,NEITHER,84.0,18.0,0.2143,0.0,0.0,,,
2019,360320,LOW,41.0,7.0,0.1707,0.0,0.0,,,
2019,360324,LOW,41.0,3.0,0.0732,0.0,0.0,,,
2019,360332,HIGH,30.0,7.0,0.2333,0.0,0.0,,,
2019,360336,NEITHER,43.0,10.0,0.2326,0.0,0.0,,,
2019,360337,NEITHER,11.0,0.0,0.0,0.0,0.0,,,
2019,360338,HIGH,34.0,9.0,0.2647,0.0,0.0,,,
2019,360339,NEITHER,16.0,0.0,0.0,0.0,0.0,,,
2019,360340,HIGH,43.0,10.0,0.2326,0.0,0.0,,,
2019,360344,HIGH,47.0,7.0,0.1489,0.0,0.0,,,
2019,360348,NEITHER,31.0,3.0,0.0968,0.0,0.0,,,
2019,360352,HIGH,36.0,5.0,0.1389,0.0,0.0,,,
2019,360360,NEITHER,39.0,5.0,0.1282,0.0,0.0,,,
2019,360364,NEITHER,30.0,0.0,0.0,0.0,0.0,,,
2019,360372,HIGH,25.0,11.0,0.44,0.0,0.0,,,
2019,360376,NEITHER,32.0,3.0,0.0938,0.0,0.0,,,
2019,360378,NEITHER,64.0,4.0,0.0625,0.0,0.0,,,
2019,360380,LOW,47.0,2.0,0.0426,0.0,0.0,,,
2019,360390,NEITHER,63.0,8.0,0.127,0.0,0.0,,,
2019,360392,HIGH,32.0,4.0,0.125,0.0,0.0,,,
2019,360394,NEITHER,28.0,4.0,0.1429,0.0,0.0,,,
2019,360396,LOW,71.0,8.0,0.1127,0.0,0.0,,,
2019,360400,HIGH,41.0,3.0,0.0732,0.0,0.0,,,
2019,360408,HIGH,47.0,18.0,0.38299999999999995,0.0,0.0,,,
2019,360418,LOW,42.0,3.0,0.0714,0.0,0.0,,,
2019,360420,LOW,27.0,8.0,0.2963,0.0,0.0,,,
2019,360426,NEITHER,44.0,4.0,0.0909,0.0,0.0,,,
2019,360428,NEITHER,78.0,16.0,0.2051,0.0,0.0,,,
2019,360430,LOW,25.0,4.0,0.16,0.0,0.0,,,
2019,360431,NEITHER,31.0,3.0,0.0968,0.0,0.0,,,
2019,360432,NEITHER,27.0,4.0,0.1481,0.0,0.0,,,
2019,360436,HIGH,40.0,15.0,0.375,0.0,0.0,,,
2019,360438,HIGH,37.0,9.0,0.2432,0.0,0.0,,,
2019,360440,NEITHER,37.0,5.0,0.1351,0.0,0.0,,,
2019,360448,NEITHER,19.0,1.0,0.0526,0.0,0.0,,,
2019,360456,NEITHER,39.0,6.0,0.1538,0.0,0.0,,,
2019,360464,LOW,33.0,4.0,0.1212,0.0,0.0,,,
2019,360468,HIGH,31.0,5.0,0.1613,0.0,0.0,,,
2019,360470,NEITHER,66.0,10.0,0.1515,0.0,0.0,,,
2019,360478,NEITHER,41.0,10.0,0.2439,0.0,0.0,,,
2019,360480,HIGH,61.0,20.0,0.3279,0.0,0.0,,,
2019,360482,NEITHER,41.0,2.0,0.0488,0.0,0.0,,,
2019,360488,NEITHER,30.0,2.0,0.0667,0.0,0.0,,,
2019,360490,NEITHER,41.0,3.0,0.0732,0.0,0.0,,,
2019,360492,HIGH,48.0,13.0,0.2708,0.0,0.0,,,
2019,360494,LOW,63.0,3.0,0.0476,0.0,0.0,,,
2019,360498,HIGH,55.0,7.0,0.1273,0.0,0.0,,,
2019,360499,NEITHER,34.0,2.0,0.0588,0.0,0.0,,,
2019,360500,NEITHER,41.0,3.0,0.0732,0.0,0.0,,,
2019,360504,HIGH,31.0,2.0,0.0645,0.0,0.0,,,
2019,360510,LOW,35.0,3.0,0.0857,0.0,0.0,,,
2019,360514,NEITHER,40.0,5.0,0.125,0.0,0.0,,,
2019,360520,HIGH,44.0,15.0,0.3409,0.0,0.0,,,
2019,360526,HIGH,32.0,12.0,0.375,0.0,0.0,,,
2019,360550,LOW,4.0,0.0,0.0,0.0,0.0,,,
2019,36B000,LOW,89.0,7.0,0.0787,0.0,0.0,,,
2019,36C000,LOW,96.0,10.0,0.1042,0.0,0.0,,,
2019,370304,NEITHER,19.0,0.0,0.0,0.0,0.0,,,
2019,370308,NEITHER,30.0,4.0,0.1333,1.0,0.0333,,,
2019,370312,NEITHER,45.0,4.0,0.0889,0.0,0.0,,,
2019,370316,NEITHER,24.0,0.0,0.0,0.0,0.0,,,
2019,370324,NEITHER,18.0,4.0,0.2222,0.0,0.0,,,
2019,380306,NEITHER,49.0,5.0,0.102,0.0,0.0,,,
2019,380308,NEITHER,33.0,2.0,0.0606,0.0,0.0,,,
2019,380310,NEITHER,13.0,3.0,0.2308,0.0,0.0,,,
2019,390309,NEITHER,34.0,9.0,0.2647,0.0,0.0,,,
2019,390311,NEITHER,38.0,7.0,0.1842,0.0,0.0,,,
2019,390312,HIGH,27.0,6.0,0.2222,0.0,0.0,,,
2019,390314,NEITHER,12.0,4.0,0.3333,3.0,0.25,,,
2019,390316,NEITHER,29.0,6.0,0.2069,1.0,0.0345,,,
2019,390320,NEITHER,40.0,12.0,0.3,1.0,0.025,,,
2019,390321,LOW,5.0,1.0,0.2,0.0,0.0,,,
2019,390322,NEITHER,42.0,6.0,0.1429,0.0,0.0,,,
2019,390323,NEITHER,8.0,2.0,0.25,0.0,0.0,,,
2019,390324,NEITHER,34.0,6.0,0.1765,1.0,0.0294,,,
2019,390331,NEITHER,20.0,5.0,0.25,0.0,0.0,,,
2019,390333,NEITHER,32.0,5.0,0.1563,1.0,0.0313,,,
2019,390334,HIGH,33.0,14.0,0.4242,0.0,0.0,,,
2019,390336,HIGH,17.0,2.0,0.1176,0.0,0.0,,,
2019,390352,LOW,40.0,5.0,0.125,0.0,0.0,,,
2019,390360,NEITHER,27.0,3.0,0.1111,1.0,0.037000000000000005,,,
2019,390362,NEITHER,33.0,2.0,0.0606,0.0,0.0,,,
2019,390364,HIGH,40.0,10.0,0.25,1.0,0.025,,,
2019,390368,NEITHER,21.0,3.0,0.1429,0.0,0.0,,,
2019,390700,LOW,12.0,2.0,0.1667,1.0,0.0833,,,
2019,39A000,LOW,77.0,14.0,0.1818,0.0,0.0,,,
2019,39B000,LOW,29.0,6.0,0.2069,0.0,0.0,,,
2019,400308,NEITHER,59.0,10.0,0.1695,0.0,0.0,,,
2019,400312,NEITHER,46.0,8.0,0.1739,1.0,0.0217,,,
2019,400315,LOW,8.0,0.0,0.0,0.0,0.0,,,
2019,400318,NEITHER,29.0,6.0,0.2069,0.0,0.0,,,
2019,400321,NEITHER,32.0,6.0,0.1875,0.0,0.0,,,
2019,400332,NEITHER,39.0,5.0,0.1282,0.0,0.0,,,
2019,410304,LOW,36.0,1.0,0.0278,0.0,0.0,,,
2019,410307,NEITHER,32.0,5.0,0.1563,0.0,0.0,,,
2019,410310,NEITHER,37.0,7.0,0.1892,0.0,0.0,,,
2019,410311,LOW,27.0,9.0,0.3333,0.0,0.0,,,
2019,410313,NEITHER,51.0,11.0,0.2157,0.0,0.0,,,
2019,410316,NEITHER,61.0,14.0,0.2295,1.0,0.0164,,,
2019,410319,NEITHER,60.0,17.0,0.2833,3.0,0.05,,,
2019,410322,NEITHER,31.0,3.0,0.0968,0.0,0.0,,,
2019,410325,NEITHER,45.0,10.0,0.2222,1.0,0.0222,,,
2019,410326,LOW,13.0,0.0,0.0,0.0,0.0,,,
2019,410328,HIGH,41.0,7.0,0.1707,0.0,0.0,,,
2019,410331,NEITHER,27.0,5.0,0.1852,0.0,0.0,,,
2019,410334,NEITHER,40.0,6.0,0.15,0.0,0.0,,,
2019,410337,LOW,29.0,1.0,0.0345,0.0,0.0,,,
2019,410340,NEITHER,30.0,5.0,0.1667,0.0,0.0,,,
2019,410341,LOW,16.0,0.0,0.0,0.0,0.0,,,
2019,410343,LOW,42.0,3.0,0.0714,0.0,0.0,,,
2019,410346,LOW,43.0,6.0,0.1395,0.0,0.0,,,
2019,410349,HIGH,44.0,9.0,0.2045,0.0,0.0,,,
2019,410355,NEITHER,101.0,13.0,0.1287,2.0,0.0198,,,
2019,410358,LOW,85.0,11.0,0.1294,1.0,0.0118,,,
2019,410361,NEITHER,22.0,1.0,0.0455,1.0,0.0455,,,
2019,410364,HIGH,37.0,16.0,0.4324,0.0,0.0,,,
2019,410366,HIGH,51.0,5.0,0.098,0.0,0.0,,,
2019,410367,NEITHER,59.0,22.0,0.3729,1.0,0.0169,,,
2019,410370,LOW,46.0,5.0,0.1087,0.0,0.0,,,
2019,410373,NEITHER,31.0,8.0,0.2581,0.0,0.0,,,
2019,410376,NEITHER,30.0,10.0,0.3333,0.0,0.0,,,
2019,410379,NEITHER,25.0,3.0,0.12,0.0,0.0,,,
2019,410382,LOW,33.0,5.0,0.1515,0.0,0.0,,,
2019,410385,HIGH,29.0,8.0,0.2759,1.0,0.0345,,,
2019,410388,LOW,35.0,2.0,0.0571,0.0,0.0,,,
2019,410390,LOW,9.0,0.0,0.0,0.0,0.0,,,
2019,410391,NEITHER,49.0,11.0,0.2245,0.0,0.0,,,
2019,410394,LOW,100.0,12.0,0.12,0.0,0.0,,,
2019,410395,LOW,9.0,0.0,0.0,0.0,0.0,,,
2019,410397,NEITHER,48.0,4.0,0.0833,0.0,0.0,,,
2019,410398,NEITHER,30.0,6.0,0.2,0.0,0.0,,,
2019,410399,LOW,10.0,4.0,0.4,0.0,0.0,,,
2019,410400,NEITHER,37.0,5.0,0.1351,0.0,0.0,,,
2019,410401,LOW,13.0,0.0,0.0,0.0,0.0,,,
2019,410402,NEITHER,55.0,20.0,0.3636,0.0,0.0,,,
2019,410403,NEITHER,31.0,7.0,0.2258,0.0,0.0,,,
2019,410406,NEITHER,96.0,20.0,0.2083,2.0,0.0208,,,
2019,410407,LOW,14.0,0.0,0.0,0.0,0.0,,,
2019,410408,LOW,11.0,0.0,0.0,0.0,0.0,,,
2019,410409,NEITHER,43.0,3.0,0.0698,0.0,0.0,,,
2019,410412,NEITHER,40.0,3.0,0.075,0.0,0.0,,,
2019,410415,NEITHER,40.0,11.0,0.275,1.0,0.025,,,
2019,410418,NEITHER,34.0,7.0,0.2059,0.0,0.0,,,
2019,410421,LOW,64.0,10.0,0.1563,1.0,0.0156,,,
2019,410423,NEITHER,48.0,8.0,0.1667,0.0,0.0,,,
2019,410424,LOW,33.0,0.0,0.0,0.0,0.0,,,
2019,410427,NEITHER,42.0,6.0,0.1429,0.0,0.0,,,
2019,410430,NEITHER,56.0,8.0,0.1429,0.0,0.0,,,
2019,410436,NEITHER,21.0,0.0,0.0,0.0,0.0,,,
2019,410437,LOW,50.0,8.0,0.16,0.0,0.0,,,
2019,410439,NEITHER,29.0,7.0,0.2414,0.0,0.0,,,
2019,410442,NEITHER,62.0,3.0,0.0484,1.0,0.0161,,,
2019,410448,LOW,48.0,6.0,0.125,0.0,0.0,,,
2019,410451,NEITHER,36.0,5.0,0.1389,0.0,0.0,,,
2019,410454,NEITHER,22.0,3.0,0.1364,0.0,0.0,,,
2019,410457,NEITHER,21.0,2.0,0.0952,0.0,0.0,,,
2019,410458,LOW,19.0,1.0,0.0526,0.0,0.0,,,
2019,410460,NEITHER,66.0,15.0,0.2273,0.0,0.0,,,
2019,410461,NEITHER,30.0,5.0,0.1667,0.0,0.0,,,
2019,410462,NEITHER,36.0,2.0,0.0556,0.0,0.0,,,
2019,410463,LOW,48.0,4.0,0.0833,0.0,0.0,,,
2019,410464,NEITHER,29.0,0.0,0.0,0.0,0.0,,,
2019,410466,LOW,33.0,1.0,0.0303,0.0,0.0,,,
2019,410469,NEITHER,44.0,13.0,0.2955,0.0,0.0,,,
2019,410472,NEITHER,41.0,4.0,0.0976,0.0,0.0,,,
2019,410478,NEITHER,24.0,10.0,0.4167,0.0,0.0,,,
2019,410481,LOW,20.0,3.0,0.15,0.0,0.0,,,
2019,410483,LOW,16.0,4.0,0.25,1.0,0.0625,,,
2019,410484,NEITHER,76.0,15.0,0.1974,0.0,0.0,,,
2019,410486,LOW,46.0,4.0,0.087,0.0,0.0,,,
2019,410487,NEITHER,46.0,11.0,0.2391,0.0,0.0,,,
2019,410488,LOW,52.0,3.0,0.0577,0.0,0.0,,,
2019,410489,LOW,73.0,8.0,0.1096,0.0,0.0,,,
2019,410490,LOW,105.0,8.0,0.0762,0.0,0.0,,,
2019,410491,LOW,49.0,6.0,0.1224,0.0,0.0,,,
2019,410493,LOW,67.0,6.0,0.0896,1.0,0.0149,,,
2019,410496,NEITHER,40.0,9.0,0.225,0.0,0.0,,,
2019,410499,NEITHER,43.0,6.0,0.1395,0.0,0.0,,,
2019,410502,LOW,48.0,0.0,0.0,0.0,0.0,,,
2019,410505,NEITHER,37.0,5.0,0.1351,0.0,0.0,,,
2019,410508,LOW,104.0,19.0,0.1827,0.0,0.0,,,
2019,410511,HIGH,34.0,11.0,0.3235,0.0,0.0,,,
2019,410514,NEITHER,29.0,4.0,0.1379,0.0,0.0,,,
2019,410517,NEITHER,25.0,3.0,0.12,0.0,0.0,,,
2019,410522,NEITHER,41.0,2.0,0.0488,0.0,0.0,,,
2019,410523,LOW,36.0,1.0,0.0278,0.0,0.0,,,
2019,410529,LOW,89.0,11.0,0.1236,1.0,0.0112,,,
2019,410530,NEITHER,32.0,0.0,0.0,0.0,0.0,,,
2019,410532,NEITHER,56.0,7.0,0.125,0.0,0.0,,,
2019,410533,NEITHER,14.0,1.0,0.0714,1.0,0.0714,,,
2019,410534,NEITHER,13.0,2.0,0.1538,0.0,0.0,,,
2019,410535,NEITHER,36.0,2.0,0.0556,0.0,0.0,,,
2019,410538,NEITHER,39.0,2.0,0.0513,0.0,0.0,,,
2019,410541,LOW,30.0,4.0,0.1333,0.0,0.0,,,
2019,410542,NEITHER,39.0,6.0,0.1538,1.0,0.0256,,,
2019,410544,NEITHER,98.0,16.0,0.1633,0.0,0.0,,,
2019,410545,LOW,22.0,3.0,0.1364,0.0,0.0,,,
2019,410547,LOW,84.0,8.0,0.0952,0.0,0.0,,,
2019,410550,LOW,60.0,6.0,0.1,0.0,0.0,,,
2019,410553,NEITHER,25.0,1.0,0.04,0.0,0.0,,,
2019,410556,LOW,76.0,14.0,0.1842,0.0,0.0,,,
2019,410559,LOW,59.0,5.0,0.0847,0.0,0.0,,,
2019,410562,LOW,99.0,7.0,0.0707,0.0,0.0,,,
2019,410565,LOW,76.0,11.0,0.1447,0.0,0.0,,,
2019,410568,LOW,35.0,5.0,0.1429,0.0,0.0,,,
2019,410569,LOW,11.0,2.0,0.1818,1.0,0.0909,,,
2019,410571,LOW,33.0,3.0,0.0909,0.0,0.0,,,
2019,410574,LOW,41.0,3.0,0.0732,0.0,0.0,,,
2019,410577,NEITHER,39.0,4.0,0.1026,0.0,0.0,,,
2019,410578,NEITHER,40.0,8.0,0.2,0.0,0.0,,,
2019,410579,LOW,15.0,0.0,0.0,0.0,0.0,,,
2019,410580,NEITHER,39.0,2.0,0.0513,0.0,0.0,,,
2019,410583,NEITHER,22.0,7.0,0.3182,0.0,0.0,,,
2019,410586,NEITHER,34.0,6.0,0.1765,0.0,0.0,,,
2019,410589,LOW,45.0,5.0,0.1111,0.0,0.0,,,
2019,410592,NEITHER,39.0,7.0,0.1795,0.0,0.0,,,
2019,410595,LOW,76.0,11.0,0.1447,1.0,0.0132,,,
2019,410598,HIGH,37.0,7.0,0.1892,0.0,0.0,,,
2019,41B000,LOW,38.0,1.0,0.0263,0.0,0.0,,,
2019,41C000,HIGH,24.0,2.0,0.0833,0.0,0.0,,,
2019,41D000,NEITHER,56.0,10.0,0.1786,0.0,0.0,,,
2019,41F000,NEITHER,122.0,36.0,0.2951,0.0,0.0,,,
2019,41G000,LOW,75.0,10.0,0.1333,0.0,0.0,,,
2019,41H000,NEITHER,46.0,32.0,0.6957,4.0,0.087,,,
2019,41J000,LOW,41.0,13.0,0.3171,0.0,0.0,,,
2019,41K000,LOW,43.0,16.0,0.3721,1.0,0.0233,,,
2019,41L000,NEITHER,45.0,16.0,0.3556,0.0,0.0,,,
2019,41M000,HIGH,17.0,3.0,0.1765,0.0,0.0,,,
2019,41N000,LOW,21.0,8.0,0.381,0.0,0.0,,,
2019,420304,HIGH,25.0,5.0,0.2,0.0,0.0,,,
2019,420316,HIGH,20.0,7.0,0.35,0.0,0.0,,,
2019,420324,HIGH,21.0,5.0,0.2381,0.0,0.0,,,
2019,420328,HIGH,23.0,12.0,0.5217,1.0,0.0435,,,
2019,420336,HIGH,13.0,1.0,0.0769,0.0,0.0,,,
2019,420340,HIGH,25.0,8.0,0.32,0.0,0.0,,,
2019,420346,HIGH,26.0,8.0,0.3077,0.0,0.0,,,
2019,420348,HIGH,13.0,4.0,0.3077,0.0,0.0,,,
2019,420358,HIGH,28.0,12.0,0.4286,1.0,0.0357,,,
2019,420376,HIGH,31.0,12.0,0.3871,0.0,0.0,,,
2019,421304,HIGH,48.0,8.0,0.1667,1.0,0.0208,,,
2019,421306,NEITHER,40.0,2.0,0.05,0.0,0.0,,,
2019,421316,NEITHER,58.0,5.0,0.0862,1.0,0.0172,,,
2019,421328,NEITHER,62.0,4.0,0.0645,0.0,0.0,,,
2019,421336,LOW,4.0,0.0,0.0,0.0,0.0,,,
2019,422310,LOW,7.0,4.0,0.5714,0.0,0.0,,,
2019,422314,NEITHER,26.0,7.0,0.2692,0.0,0.0,,,
2019,422315,HIGH,18.0,7.0,0.3889,0.0,0.0,,,
2019,422318,HIGH,17.0,7.0,0.4118,0.0,0.0,,,
2019,42A000,HIGH,41.0,15.0,0.3659,2.0,0.0488,,,
2019,430304,NEITHER,58.0,18.0,0.3103,0.0,0.0,,,
2019,430308,NEITHER,52.0,11.0,0.2115,0.0,0.0,,,
2019,430312,NEITHER,82.0,23.0,0.2805,0.0,0.0,,,
2019,430316,NEITHER,65.0,20.0,0.3077,0.0,0.0,,,
2019,430320,NEITHER,39.0,3.0,0.0769,0.0,0.0,,,
2019,430328,NEITHER,81.0,13.0,0.1605,0.0,0.0,,,
2019,430330,NEITHER,40.0,4.0,0.1,0.0,0.0,,,
2019,430332,HIGH,36.0,7.0,0.1944,3.0,0.0833,,,
2019,430336,HIGH,38.0,6.0,0.1579,0.0,0.0,,,
2019,430340,HIGH,41.0,10.0,0.2439,1.0,0.0244,,,
2019,430341,LOW,4.0,1.0,0.25,0.0,0.0,,,
2019,430344,HIGH,67.0,19.0,0.2836,0.0,0.0,,,
2019,430345,HIGH,15.0,3.0,0.2,1.0,0.0667,,,
2019,430346,NEITHER,92.0,21.0,0.2283,1.0,0.0109,,,
2019,430347,NEITHER,79.0,16.0,0.2025,0.0,0.0,,,
2019,430348,HIGH,54.0,19.0,0.3519,1.0,0.0185,,,
2019,430349,NEITHER,97.0,32.0,0.3299,2.0,0.0206,,,
2019,430351,NEITHER,60.0,12.0,0.2,0.0,0.0,,,
2019,430352,NEITHER,56.0,3.0,0.0536,0.0,0.0,,,
2019,430358,HIGH,68.0,15.0,0.2206,0.0,0.0,,,
2019,430368,HIGH,53.0,17.0,0.3208,1.0,0.0189,,,
2019,430369,NEITHER,79.0,20.0,0.2532,1.0,0.0127,,,
2019,430370,NEITHER,55.0,24.0,0.4364,1.0,0.0182,,,
2019,430371,NEITHER,114.0,34.0,0.2982,1.0,0.0088,,,
2019,430376,NEITHER,49.0,16.0,0.3265,0.0,0.0,,,
2019,430378,NEITHER,85.0,16.0,0.1882,0.0,0.0,,,
2019,430380,HIGH,27.0,12.0,0.4444,0.0,0.0,,,
2019,430384,NEITHER,80.0,14.0,0.175,0.0,0.0,,,
2019,430386,NEITHER,53.0,15.0,0.28300000000000003,0.0,0.0,,,
2019,43C000,LOW,23.0,5.0,0.2174,0.0,0.0,,,
2019,440314,NEITHER,34.0,6.0,0.1765,0.0,0.0,,,
2019,440318,NEITHER,24.0,2.0,0.0833,0.0,0.0,,,
2019,440320,NEITHER,40.0,6.0,0.15,0.0,0.0,,,
2019,440326,HIGH,15.0,3.0,0.2,0.0,0.0,,,
2019,440328,HIGH,40.0,3.0,0.075,0.0,0.0,,,
2019,440332,NEITHER,18.0,2.0,0.1111,0.0,0.0,,,
2019,440346,NEITHER,7.0,0.0,0.0,0.0,0.0,,,
2019,440348,HIGH,43.0,5.0,0.1163,0.0,0.0,,,
2019,440349,NEITHER,29.0,1.0,0.0345,0.0,0.0,,,
2019,440350,NEITHER,32.0,8.0,0.25,0.0,0.0,,,
2019,440364,NEITHER,21.0,4.0,0.1905,0.0,0.0,,,
2019,440368,HIGH,31.0,7.0,0.2258,0.0,0.0,,,
2019,440378,NEITHER,65.0,9.0,0.1385,0.0,0.0,,,
2019,440390,NEITHER,70.0,3.0,0.0429,0.0,0.0,,,
2019,440396,NEITHER,58.0,11.0,0.1897,0.0,0.0,,,
2019,44A000,NEITHER,40.0,12.0,0.3,0.0,0.0,,,
2019,450301,NEITHER,63.0,4.0,0.0635,0.0,0.0,,,
2019,450302,NEITHER,26.0,3.0,0.1154,0.0,0.0,,,
