year,agency_code,target,subgroup,pct,masking
2019,130319,Science Grades 5&8,ALL,95,1.0
2019,130319,Science Grades 5&8,AS7,95,1.0
2019,130319,Science Grades 5&8,BL7,95,1.0
2019,130319,Science Grades 5&8,WH7,95,1.0
2019,130320,Math Grades 3-8,ALL,95,1.0
2019,130320,Math Grades 3-8,AS7,95,1.0
2019,130320,Math Grades 3-8,BL7,95,1.0
2019,130320,Math Grades 3-8,EDS,95,1.0
2019,130320,Math Grades 3-8,ELS,95,1.0
2019,130320,Math Grades 3-8,HI7,95,1.0
2019,130320,Math Grades 3-8,MU7,95,1.0
2019,130320,Math Grades 3-8,SWD,95,1.0
2019,130320,Math Grades 3-8,WH7,95,1.0
2019,130320,Reading Grades 3-8,ALL,95,1.0
2019,130320,Reading Grades 3-8,AS7,95,1.0
2019,130320,Reading Grades 3-8,BL7,95,1.0
2019,130320,Reading Grades 3-8,EDS,95,1.0
2019,130320,Reading Grades 3-8,ELS,95,1.0
2019,130320,Reading Grades 3-8,HI7,95,1.0
2019,130320,Reading Grades 3-8,MU7,95,1.0
2019,130320,Reading Grades 3-8,SWD,95,1.0
2019,130320,Reading Grades 3-8,WH7,95,1.0
2019,130320,Science Grades 5&8,ALL,95,1.0
2019,130320,Science Grades 5&8,AS7,95,1.0
2019,130320,Science Grades 5&8,BL7,95,1.0
2019,130320,Science Grades 5&8,EDS,95,1.0
2019,130320,Science Grades 5&8,SWD,95,1.0
2019,130320,Science Grades 5&8,WH7,95,1.0
2019,130321,Math Grades 3-8,ALL,95,1.0
2019,130321,Math Grades 3-8,BL7,95,1.0
2019,130321,Math Grades 3-8,EDS,95,1.0
2019,130321,Math Grades 3-8,ELS,95,1.0
2019,130321,Math Grades 3-8,HI7,95,1.0
2019,130321,Math Grades 3-8,SWD,95,1.0
2019,130321,Math Grades 3-8,WH7,95,1.0
2019,130321,Reading Grades 3-8,ALL,95,1.0
2019,130321,Reading Grades 3-8,BL7,95,1.0
2019,130321,Reading Grades 3-8,EDS,95,1.0
2019,130321,Reading Grades 3-8,ELS,95,1.0
2019,130321,Reading Grades 3-8,HI7,95,1.0
2019,130321,Reading Grades 3-8,SWD,95,1.0
2019,130321,Reading Grades 3-8,WH7,95,1.0
2019,130321,Science Grades 5&8,ALL,95,1.0
2019,130321,Science Grades 5&8,BL7,95,1.0
2019,130321,Science Grades 5&8,EDS,95,1.0
2019,130321,Science Grades 5&8,ELS,95,1.0
2019,130321,Science Grades 5&8,HI7,95,1.0
2019,130321,Science Grades 5&8,WH7,95,1.0
2019,130322,Math Grades 3-8,ALL,95,1.0
2019,130322,Math Grades 3-8,EDS,95,1.0
2019,130322,Math Grades 3-8,SWD,95,1.0
2019,130322,Math Grades 3-8,WH7,95,1.0
2019,130322,Reading Grades 3-8,ALL,95,1.0
2019,130322,Reading Grades 3-8,EDS,95,1.0
2019,130322,Reading Grades 3-8,SWD,95,1.0
2019,130322,Reading Grades 3-8,WH7,95,1.0
2019,130322,Science Grades 5&8,ALL,95,1.0
2019,130322,Science Grades 5&8,EDS,95,1.0
2019,130322,Science Grades 5&8,WH7,95,1.0
2019,130323,Math Grades 3-8,ALL,95,1.0
2019,130323,Math Grades 3-8,BL7,95,1.0
2019,130323,Math Grades 3-8,EDS,95,1.0
2019,130323,Math Grades 3-8,HI7,95,1.0
2019,130323,Math Grades 3-8,SWD,95,1.0
2019,130323,Math Grades 3-8,WH7,95,1.0
2019,130323,Reading Grades 3-8,ALL,95,1.0
2019,130323,Reading Grades 3-8,BL7,95,1.0
2019,130323,Reading Grades 3-8,EDS,95,1.0
2019,130323,Reading Grades 3-8,HI7,95,1.0
2019,130323,Reading Grades 3-8,SWD,95,1.0
2019,130323,Reading Grades 3-8,WH7,95,1.0
2019,130323,Science Grades 5&8,ALL,95,1.0
2019,130323,Science Grades 5&8,EDS,95,1.0
2019,130323,Science Grades 5&8,SWD,95,1.0
2019,130323,Science Grades 5&8,WH7,95,1.0
2019,130324,The ACT,ALL,95,1.0
2019,130324,The ACT,EDS,92,
2019,130324,The ACT,WH7,95,1.0
2019,130324,High School Math,ALL,95,
2019,130324,High School Math,EDS,95,
2019,130324,High School Math,WH7,95,1.0
2019,130324,English II,ALL,95,1.0
2019,130324,English II,EDS,95,1.0
2019,130324,English II,WH7,95,1.0
2019,130324,Biology,ALL,95,1.0
2019,130324,Biology,EDS,95,1.0
2019,130324,Biology,WH7,95,1.0
2019,130324,ACT WorkKeys,ALL,95,1.0
2019,130324,ACT WorkKeys,WH7,95,1.0
2019,130325,Math Grades 3-8,ALL,95,1.0
2019,130325,Math Grades 3-8,BL7,95,1.0
2019,130325,Math Grades 3-8,EDS,95,1.0
2019,130325,Math Grades 3-8,HI7,95,1.0
2019,130325,Math Grades 3-8,SWD,95,1.0
2019,130325,Math Grades 3-8,WH7,95,1.0
2019,130325,Reading Grades 3-8,ALL,95,1.0
2019,130325,Reading Grades 3-8,BL7,95,1.0
2019,130325,Reading Grades 3-8,EDS,95,1.0
2019,130325,Reading Grades 3-8,HI7,95,1.0
2019,130325,Reading Grades 3-8,SWD,95,1.0
2019,130325,Reading Grades 3-8,WH7,95,1.0
2019,130325,Science Grades 5&8,ALL,95,1.0
2019,130325,Science Grades 5&8,EDS,95,1.0
2019,130325,Science Grades 5&8,WH7,95,1.0
2019,130326,The ACT,ALL,95,1.0
2019,130326,The ACT,BL7,95,
2019,130326,The ACT,EDS,95,
2019,130326,The ACT,HI7,95,1.0
2019,130326,The ACT,SWD,95,1.0
2019,130326,The ACT,WH7,95,1.0
2019,130326,High School Math,ALL,95,
2019,130326,High School Math,BL7,92,
2019,130326,High School Math,EDS,91,
2019,130326,High School Math,HI7,94,
2019,130326,High School Math,SWD,94,
2019,130326,High School Math,WH7,95,1.0
2019,130326,English II,ALL,95,1.0
2019,130326,English II,BL7,95,1.0
2019,130326,English II,EDS,95,1.0
2019,130326,English II,HI7,95,1.0
2019,130326,English II,SWD,95,1.0
2019,130326,English II,WH7,95,1.0
2019,130326,Biology,ALL,95,1.0
2019,130326,Biology,BL7,95,1.0
2019,130326,Biology,EDS,95,1.0
2019,130326,Biology,HI7,95,1.0
2019,130326,Biology,SWD,95,1.0
2019,130326,Biology,WH7,95,1.0
2019,130326,ACT WorkKeys,ALL,95,1.0
2019,130326,ACT WorkKeys,BL7,95,1.0
2019,130326,ACT WorkKeys,EDS,95,1.0
2019,130326,ACT WorkKeys,HI7,95,1.0
2019,130326,ACT WorkKeys,WH7,95,1.0
2019,130327,Math Grades 3-8,ALL,95,1.0
2019,130327,Math Grades 3-8,BL7,95,1.0
2019,130327,Math Grades 3-8,EDS,95,1.0
2019,130327,Math Grades 3-8,ELS,95,1.0
2019,130327,Math Grades 3-8,HI7,95,1.0
2019,130327,Math Grades 3-8,MU7,95,1.0
2019,130327,Math Grades 3-8,SWD,95,1.0
2019,130327,Math Grades 3-8,WH7,95,1.0
2019,130327,Reading Grades 3-8,ALL,95,1.0
2019,130327,Reading Grades 3-8,BL7,95,1.0
2019,130327,Reading Grades 3-8,EDS,95,1.0
2019,130327,Reading Grades 3-8,ELS,95,1.0
2019,130327,Reading Grades 3-8,HI7,95,1.0
2019,130327,Reading Grades 3-8,MU7,95,1.0
2019,130327,Reading Grades 3-8,SWD,95,1.0
2019,130327,Reading Grades 3-8,WH7,95,1.0
2019,130327,Science Grades 5&8,ALL,95,1.0
2019,130327,Science Grades 5&8,BL7,95,1.0
2019,130327,Science Grades 5&8,EDS,95,1.0
2019,130327,Science Grades 5&8,HI7,95,1.0
2019,130327,Science Grades 5&8,SWD,95,1.0
2019,130327,Science Grades 5&8,WH7,95,1.0
2019,130328,Math Grades 3-8,ALL,95,1.0
2019,130328,Math Grades 3-8,BL7,95,1.0
2019,130328,Math Grades 3-8,EDS,95,1.0
2019,130328,Math Grades 3-8,HI7,95,1.0
2019,130328,Math Grades 3-8,WH7,95,1.0
2019,130328,Reading Grades 3-8,ALL,95,1.0
2019,130328,Reading Grades 3-8,BL7,95,1.0
2019,130328,Reading Grades 3-8,EDS,95,1.0
2019,130328,Reading Grades 3-8,HI7,95,1.0
2019,130328,Reading Grades 3-8,WH7,95,1.0
2019,130328,Science Grades 5&8,ALL,95,1.0
2019,130329,Math Grades 3-8,ALL,95,1.0
2019,130329,Math Grades 3-8,BL7,95,1.0
2019,130329,Math Grades 3-8,EDS,95,1.0
2019,130329,Math Grades 3-8,ELS,95,1.0
2019,130329,Math Grades 3-8,HI7,95,1.0
2019,130329,Math Grades 3-8,MU7,95,1.0
2019,130329,Math Grades 3-8,SWD,95,1.0
2019,130329,Math Grades 3-8,WH7,95,1.0
2019,130329,Reading Grades 3-8,ALL,95,1.0
2019,130329,Reading Grades 3-8,BL7,95,1.0
2019,130329,Reading Grades 3-8,EDS,95,1.0
2019,130329,Reading Grades 3-8,ELS,95,1.0
2019,130329,Reading Grades 3-8,HI7,95,1.0
2019,130329,Reading Grades 3-8,MU7,95,1.0
2019,130329,Reading Grades 3-8,SWD,95,1.0
2019,130329,Reading Grades 3-8,WH7,95,1.0
2019,130329,Science Grades 5&8,ALL,95,1.0
2019,130329,Science Grades 5&8,BL7,95,1.0
2019,130329,Science Grades 5&8,EDS,95,1.0
2019,130329,Science Grades 5&8,HI7,95,1.0
2019,130329,Science Grades 5&8,WH7,95,1.0
2019,130330,Math Grades 3-8,ALL,95,1.0
2019,130330,Math Grades 3-8,EDS,95,1.0
2019,130330,Math Grades 3-8,SWD,95,1.0
2019,130330,Math Grades 3-8,WH7,95,1.0
2019,130330,Reading Grades 3-8,ALL,95,1.0
2019,130330,Reading Grades 3-8,EDS,95,1.0
2019,130330,Reading Grades 3-8,SWD,95,1.0
2019,130330,Reading Grades 3-8,WH7,95,1.0
2019,130330,Science Grades 5&8,ALL,95,1.0
2019,130330,Science Grades 5&8,WH7,95,1.0
2019,130331,Math Grades 3-8,ALL,95,1.0
2019,130331,Math Grades 3-8,BL7,95,1.0
2019,130331,Math Grades 3-8,EDS,95,1.0
2019,130331,Math Grades 3-8,ELS,95,1.0
2019,130331,Math Grades 3-8,HI7,95,1.0
2019,130331,Math Grades 3-8,SWD,95,1.0
2019,130331,Math Grades 3-8,WH7,95,1.0
2019,130331,Reading Grades 3-8,ALL,95,1.0
2019,130331,Reading Grades 3-8,BL7,95,1.0
2019,130331,Reading Grades 3-8,EDS,95,1.0
2019,130331,Reading Grades 3-8,ELS,95,1.0
2019,130331,Reading Grades 3-8,HI7,95,1.0
2019,130331,Reading Grades 3-8,SWD,95,1.0
2019,130331,Reading Grades 3-8,WH7,95,1.0
2019,130331,Science Grades 5&8,ALL,95,1.0
2019,130331,Science Grades 5&8,BL7,95,1.0
2019,130331,Science Grades 5&8,EDS,95,1.0
2019,130331,Science Grades 5&8,WH7,95,1.0
2019,130332,The ACT,ALL,95,1.0
2019,130332,The ACT,BL7,95,1.0
2019,130332,The ACT,EDS,95,1.0
2019,130332,The ACT,HI7,95,1.0
2019,130332,The ACT,WH7,95,1.0
2019,130332,High School Math,ALL,95,1.0
2019,130332,High School Math,BL7,95,1.0
2019,130332,High School Math,EDS,95,1.0
2019,130332,High School Math,HI7,94,
2019,130332,High School Math,WH7,95,1.0
2019,130332,English II,ALL,95,1.0
2019,130332,English II,BL7,95,1.0
2019,130332,English II,EDS,95,1.0
2019,130332,English II,HI7,95,1.0
2019,130332,English II,SWD,95,1.0
2019,130332,English II,WH7,95,1.0
2019,130332,Biology,ALL,95,1.0
2019,130332,Biology,BL7,95,1.0
2019,130332,Biology,EDS,95,1.0
2019,130332,Biology,HI7,95,1.0
2019,130332,Biology,WH7,95,1.0
2019,130332,ACT WorkKeys,ALL,95,1.0
2019,130332,ACT WorkKeys,BL7,95,1.0
2019,130332,ACT WorkKeys,WH7,95,1.0
2019,130333,The ACT,ALL,95,1.0
2019,130333,The ACT,WH7,95,1.0
2019,130333,High School Math,ALL,92,
2019,130333,High School Math,WH7,90,
2019,130333,Biology,ALL,95,1.0
2019,130333,Biology,WH7,95,1.0
2019,130337,Math Grades 3-8,ALL,95,1.0
2019,130337,Math Grades 3-8,AS7,95,1.0
2019,130337,Math Grades 3-8,BL7,95,1.0
2019,130337,Math Grades 3-8,EDS,95,1.0
2019,130337,Math Grades 3-8,ELS,95,1.0
2019,130337,Math Grades 3-8,HI7,95,1.0
2019,130337,Math Grades 3-8,MU7,95,1.0
2019,130337,Math Grades 3-8,SWD,95,1.0
2019,130337,Math Grades 3-8,WH7,95,1.0
2019,130337,Reading Grades 3-8,ALL,95,1.0
2019,130337,Reading Grades 3-8,AS7,95,1.0
2019,130337,Reading Grades 3-8,BL7,95,1.0
2019,130337,Reading Grades 3-8,EDS,95,1.0
2019,130337,Reading Grades 3-8,ELS,95,1.0
2019,130337,Reading Grades 3-8,HI7,95,1.0
2019,130337,Reading Grades 3-8,MU7,95,1.0
2019,130337,Reading Grades 3-8,SWD,95,1.0
2019,130337,Reading Grades 3-8,WH7,95,1.0
2019,130337,Science Grades 5&8,ALL,95,1.0
2019,130337,Science Grades 5&8,AS7,95,1.0
2019,130337,Science Grades 5&8,BL7,95,1.0
2019,130337,Science Grades 5&8,EDS,95,1.0
2019,130337,Science Grades 5&8,WH7,95,1.0
2019,130338,Math Grades 3-8,ALL,95,1.0
2019,130338,Math Grades 3-8,BL7,95,1.0
2019,130338,Math Grades 3-8,EDS,95,1.0
2019,130338,Math Grades 3-8,ELS,95,1.0
2019,130338,Math Grades 3-8,HI7,95,1.0
2019,130338,Math Grades 3-8,SWD,95,1.0
2019,130338,Math Grades 3-8,WH7,95,1.0
2019,130338,Reading Grades 3-8,ALL,95,1.0
2019,130338,Reading Grades 3-8,BL7,95,1.0
2019,130338,Reading Grades 3-8,EDS,95,1.0
2019,130338,Reading Grades 3-8,ELS,95,1.0
2019,130338,Reading Grades 3-8,HI7,95,1.0
2019,130338,Reading Grades 3-8,SWD,95,1.0
2019,130338,Reading Grades 3-8,WH7,95,1.0
2019,130338,Science Grades 5&8,ALL,95,1.0
2019,130338,Science Grades 5&8,BL7,95,1.0
2019,130338,Science Grades 5&8,EDS,95,1.0
2019,130338,Science Grades 5&8,ELS,95,1.0
2019,130338,Science Grades 5&8,HI7,95,1.0
2019,130338,Science Grades 5&8,WH7,95,1.0
2019,130340,Math Grades 3-8,ALL,95,1.0
2019,130340,Math Grades 3-8,BL7,95,1.0
2019,130340,Math Grades 3-8,EDS,95,1.0
2019,130340,Math Grades 3-8,ELS,95,1.0
2019,130340,Math Grades 3-8,HI7,95,1.0
2019,130340,Math Grades 3-8,SWD,95,1.0
2019,130340,Math Grades 3-8,WH7,95,1.0
2019,130340,Reading Grades 3-8,ALL,95,1.0
2019,130340,Reading Grades 3-8,BL7,95,1.0
2019,130340,Reading Grades 3-8,EDS,95,1.0
2019,130340,Reading Grades 3-8,ELS,95,1.0
2019,130340,Reading Grades 3-8,HI7,95,1.0
2019,130340,Reading Grades 3-8,SWD,95,1.0
2019,130340,Reading Grades 3-8,WH7,95,1.0
2019,130340,Science Grades 5&8,ALL,95,1.0
2019,130340,Science Grades 5&8,BL7,95,1.0
2019,130340,Science Grades 5&8,EDS,95,1.0
2019,130340,Science Grades 5&8,WH7,95,1.0
2019,130342,Math Grades 3-8,ALL,95,1.0
2019,130342,Math Grades 3-8,BL7,95,1.0
2019,130342,Math Grades 3-8,EDS,95,1.0
2019,130342,Math Grades 3-8,ELS,95,1.0
2019,130342,Math Grades 3-8,HI7,95,1.0
2019,130342,Math Grades 3-8,SWD,95,1.0
2019,130342,Math Grades 3-8,WH7,95,1.0
2019,130342,Reading Grades 3-8,ALL,95,1.0
2019,130342,Reading Grades 3-8,BL7,95,1.0
2019,130342,Reading Grades 3-8,EDS,95,1.0
2019,130342,Reading Grades 3-8,ELS,95,1.0
2019,130342,Reading Grades 3-8,HI7,95,1.0
2019,130342,Reading Grades 3-8,SWD,95,1.0
2019,130342,Reading Grades 3-8,WH7,95,1.0
2019,130342,Science Grades 5&8,ALL,95,1.0
2019,130342,Science Grades 5&8,BL7,95,1.0
2019,130342,Science Grades 5&8,EDS,95,1.0
2019,130342,Science Grades 5&8,HI7,95,1.0
2019,130342,Science Grades 5&8,WH7,95,1.0
2019,130344,Math Grades 3-8,ALL,95,1.0
2019,130344,Math Grades 3-8,BL7,95,1.0
2019,130344,Math Grades 3-8,EDS,95,1.0
2019,130344,Math Grades 3-8,ELS,95,1.0
2019,130344,Math Grades 3-8,HI7,95,1.0
2019,130344,Math Grades 3-8,SWD,95,1.0
2019,130344,Math Grades 3-8,WH7,95,1.0
2019,130344,Reading Grades 3-8,ALL,95,1.0
2019,130344,Reading Grades 3-8,BL7,95,1.0
2019,130344,Reading Grades 3-8,EDS,95,1.0
2019,130344,Reading Grades 3-8,ELS,95,1.0
2019,130344,Reading Grades 3-8,HI7,95,1.0
2019,130344,Reading Grades 3-8,SWD,95,1.0
2019,130344,Reading Grades 3-8,WH7,95,1.0
2019,130344,Science Grades 5&8,ALL,95,1.0
2019,130344,Science Grades 5&8,BL7,95,1.0
2019,130344,Science Grades 5&8,EDS,95,1.0
2019,130344,Science Grades 5&8,ELS,95,1.0
2019,130344,Science Grades 5&8,HI7,95,1.0
2019,130344,Science Grades 5&8,WH7,95,1.0
2019,130345,Math Grades 3-8,ALL,95,1.0
2019,130345,Math Grades 3-8,AS7,95,1.0
2019,130345,Math Grades 3-8,BL7,95,1.0
2019,130345,Math Grades 3-8,EDS,95,1.0
2019,130345,Math Grades 3-8,ELS,95,1.0
2019,130345,Math Grades 3-8,HI7,95,1.0
2019,130345,Math Grades 3-8,SWD,95,1.0
2019,130345,Math Grades 3-8,WH7,95,1.0
2019,130345,Reading Grades 3-8,ALL,95,1.0
2019,130345,Reading Grades 3-8,AS7,95,1.0
2019,130345,Reading Grades 3-8,BL7,95,1.0
2019,130345,Reading Grades 3-8,EDS,95,1.0
2019,130345,Reading Grades 3-8,ELS,95,1.0
2019,130345,Reading Grades 3-8,HI7,95,1.0
2019,130345,Reading Grades 3-8,SWD,95,1.0
2019,130345,Reading Grades 3-8,WH7,95,1.0
2019,130345,Science Grades 5&8,ALL,95,1.0
2019,130345,Science Grades 5&8,BL7,95,1.0
2019,130345,Science Grades 5&8,EDS,95,1.0
2019,130345,Science Grades 5&8,WH7,95,1.0
2019,130346,Math Grades 3-8,ALL,95,1.0
2019,130346,Math Grades 3-8,AS7,95,1.0
2019,130346,Math Grades 3-8,BL7,95,1.0
2019,130346,Math Grades 3-8,EDS,95,1.0
2019,130346,Math Grades 3-8,ELS,95,1.0
2019,130346,Math Grades 3-8,HI7,95,1.0
2019,130346,Math Grades 3-8,MU7,95,1.0
2019,130346,Math Grades 3-8,SWD,95,1.0
2019,130346,Math Grades 3-8,WH7,95,1.0
2019,130346,Reading Grades 3-8,ALL,95,1.0
2019,130346,Reading Grades 3-8,AS7,95,1.0
2019,130346,Reading Grades 3-8,BL7,95,1.0
2019,130346,Reading Grades 3-8,EDS,95,1.0
2019,130346,Reading Grades 3-8,ELS,95,1.0
2019,130346,Reading Grades 3-8,HI7,95,1.0
2019,130346,Reading Grades 3-8,MU7,95,1.0
2019,130346,Reading Grades 3-8,SWD,95,1.0
2019,130346,Reading Grades 3-8,WH7,95,1.0
2019,130346,Science Grades 5&8,ALL,95,1.0
2019,130346,Science Grades 5&8,BL7,95,1.0
2019,130346,Science Grades 5&8,EDS,95,1.0
2019,130346,Science Grades 5&8,HI7,95,1.0
2019,130346,Science Grades 5&8,WH7,95,1.0
2019,130349,The ACT,ALL,95,1.0
2019,130349,High School Math,ALL,95,1.0
2019,130349,English II,ALL,95,1.0
2019,130349,Biology,ALL,95,1.0
2019,130350,The ACT,ALL,95,1.0
2019,130350,High School Math,ALL,95,1.0
2019,130350,English II,ALL,95,1.0
2019,130350,Biology,ALL,95,1.0
2019,130355,Math Grades 3-8,ALL,95,1.0
2019,130355,Math Grades 3-8,BL7,95,1.0
2019,130355,Math Grades 3-8,EDS,95,1.0
2019,130355,Math Grades 3-8,ELS,95,1.0
2019,130355,Math Grades 3-8,HI7,95,1.0
2019,130355,Math Grades 3-8,MU7,95,1.0
2019,130355,Math Grades 3-8,SWD,95,1.0
2019,130355,Math Grades 3-8,WH7,95,1.0
2019,130355,Reading Grades 3-8,ALL,95,1.0
2019,130355,Reading Grades 3-8,BL7,95,1.0
2019,130355,Reading Grades 3-8,EDS,95,1.0
2019,130355,Reading Grades 3-8,ELS,95,1.0
2019,130355,Reading Grades 3-8,HI7,95,1.0
2019,130355,Reading Grades 3-8,MU7,95,1.0
2019,130355,Reading Grades 3-8,SWD,95,1.0
2019,130355,Reading Grades 3-8,WH7,95,1.0
2019,130355,Science Grades 5&8,ALL,95,1.0
2019,130355,Science Grades 5&8,BL7,95,1.0
2019,130355,Science Grades 5&8,EDS,95,1.0
2019,130355,Science Grades 5&8,HI7,95,1.0
2019,130355,Science Grades 5&8,SWD,95,1.0
2019,130355,Science Grades 5&8,WH7,95,1.0
2019,132304,The ACT,ALL,91,
2019,132304,The ACT,BL7,95,
2019,132304,The ACT,EDS,88,
2019,132304,The ACT,ELS,95,1.0
2019,132304,The ACT,HI7,92,
2019,132304,The ACT,SWD,78,
2019,132304,The ACT,WH7,88,
2019,132304,High School Math,ALL,95,1.0
2019,132304,High School Math,BL7,95,1.0
2019,132304,High School Math,EDS,95,1.0
2019,132304,High School Math,ELS,95,1.0
2019,132304,High School Math,HI7,95,1.0
2019,132304,High School Math,SWD,95,1.0
2019,132304,High School Math,WH7,95,1.0
2019,132304,English II,ALL,95,1.0
2019,132304,English II,BL7,95,1.0
2019,132304,English II,EDS,95,1.0
2019,132304,English II,ELS,95,1.0
2019,132304,English II,HI7,95,1.0
2019,132304,English II,SWD,95,1.0
2019,132304,English II,WH7,95,1.0
2019,132304,Biology,ALL,95,1.0
2019,132304,Biology,BL7,95,1.0
2019,132304,Biology,EDS,95,1.0
2019,132304,Biology,ELS,95,1.0
2019,132304,Biology,HI7,95,1.0
2019,132304,Biology,SWD,93,
2019,132304,Biology,WH7,95,1.0
2019,132304,ACT WorkKeys,ALL,95,1.0
2019,132304,ACT WorkKeys,BL7,95,1.0
2019,132304,ACT WorkKeys,EDS,95,
2019,132304,ACT WorkKeys,HI7,95,1.0
2019,132304,ACT WorkKeys,WH7,95,1.0
2019,132308,Math Grades 3-8,ALL,95,1.0
2019,132308,Math Grades 3-8,BL7,95,1.0
2019,132308,Math Grades 3-8,EDS,95,1.0
2019,132308,Math Grades 3-8,ELS,95,1.0
2019,132308,Math Grades 3-8,HI7,95,1.0
2019,132308,Math Grades 3-8,SWD,95,1.0
2019,132308,Math Grades 3-8,WH7,95,1.0
2019,132308,Reading Grades 3-8,ALL,95,1.0
2019,132308,Reading Grades 3-8,BL7,95,1.0
2019,132308,Reading Grades 3-8,EDS,95,1.0
2019,132308,Reading Grades 3-8,ELS,95,1.0
2019,132308,Reading Grades 3-8,HI7,95,1.0
2019,132308,Reading Grades 3-8,SWD,95,1.0
2019,132308,Reading Grades 3-8,WH7,95,1.0
2019,132308,Science Grades 5&8,ALL,95,1.0
2019,132308,Science Grades 5&8,BL7,95,1.0
2019,132308,Science Grades 5&8,EDS,95,1.0
2019,132312,Math Grades 3-8,ALL,95,1.0
2019,132312,Math Grades 3-8,BL7,95,1.0
2019,132312,Math Grades 3-8,EDS,95,1.0
2019,132312,Math Grades 3-8,HI7,95,1.0
2019,132312,Math Grades 3-8,WH7,95,1.0
2019,132312,Reading Grades 3-8,ALL,95,1.0
2019,132312,Reading Grades 3-8,BL7,95,1.0
2019,132312,Reading Grades 3-8,EDS,95,1.0
2019,132312,Reading Grades 3-8,HI7,95,1.0
2019,132312,Reading Grades 3-8,WH7,95,1.0
2019,132312,Science Grades 5&8,ALL,95,1.0
2019,132312,Science Grades 5&8,EDS,95,1.0
2019,132314,Math Grades 3-8,ALL,95,1.0
2019,132314,Math Grades 3-8,BL7,95,1.0
2019,132314,Math Grades 3-8,EDS,95,1.0
2019,132314,Math Grades 3-8,ELS,95,1.0
2019,132314,Math Grades 3-8,HI7,95,1.0
2019,132314,Math Grades 3-8,SWD,95,1.0
2019,132314,Math Grades 3-8,WH7,95,1.0
2019,132314,Reading Grades 3-8,ALL,95,1.0
2019,132314,Reading Grades 3-8,BL7,95,1.0
2019,132314,Reading Grades 3-8,EDS,95,1.0
2019,132314,Reading Grades 3-8,ELS,95,1.0
2019,132314,Reading Grades 3-8,HI7,95,1.0
2019,132314,Reading Grades 3-8,SWD,95,1.0
2019,132314,Reading Grades 3-8,WH7,95,1.0
2019,132314,Science Grades 5&8,ALL,95,1.0
2019,132328,Math Grades 3-8,ALL,95,1.0
2019,132328,Math Grades 3-8,BL7,95,1.0
2019,132328,Math Grades 3-8,EDS,95,1.0
2019,132328,Math Grades 3-8,ELS,95,1.0
2019,132328,Math Grades 3-8,HI7,95,1.0
2019,132328,Math Grades 3-8,SWD,95,1.0
2019,132328,Math Grades 3-8,WH7,95,1.0
2019,132328,Reading Grades 3-8,ALL,95,1.0
2019,132328,Reading Grades 3-8,BL7,95,1.0
2019,132328,Reading Grades 3-8,EDS,95,1.0
2019,132328,Reading Grades 3-8,ELS,95,1.0
2019,132328,Reading Grades 3-8,HI7,95,1.0
2019,132328,Reading Grades 3-8,SWD,95,1.0
2019,132328,Reading Grades 3-8,WH7,95,1.0
2019,132328,Science Grades 5&8,ALL,95,1.0
2019,132328,Science Grades 5&8,EDS,95,1.0
2019,132330,Math Grades 3-8,ALL,95,1.0
2019,132330,Math Grades 3-8,BL7,95,1.0
2019,132330,Math Grades 3-8,EDS,95,1.0
2019,132330,Math Grades 3-8,ELS,95,1.0
2019,132330,Math Grades 3-8,HI7,95,1.0
2019,132330,Math Grades 3-8,MU7,95,1.0
2019,132330,Math Grades 3-8,SWD,95,1.0
2019,132330,Math Grades 3-8,WH7,95,1.0
2019,132330,Reading Grades 3-8,ALL,95,1.0
2019,132330,Reading Grades 3-8,BL7,95,1.0
2019,132330,Reading Grades 3-8,EDS,95,1.0
2019,132330,Reading Grades 3-8,ELS,95,1.0
2019,132330,Reading Grades 3-8,HI7,95,1.0
2019,132330,Reading Grades 3-8,MU7,95,1.0
2019,132330,Reading Grades 3-8,SWD,95,1.0
2019,132330,Reading Grades 3-8,WH7,95,1.0
2019,132330,Science Grades 5&8,ALL,95,1.0
2019,132330,Science Grades 5&8,BL7,95,1.0
2019,132330,Science Grades 5&8,EDS,95,1.0
2019,132330,Science Grades 5&8,ELS,95,1.0
2019,132330,Science Grades 5&8,HI7,95,1.0
2019,132330,Science Grades 5&8,SWD,95,1.0
2019,132330,Science Grades 5&8,WH7,95,1.0
2019,132332,Math Grades 3-8,ALL,95,1.0
2019,132332,Math Grades 3-8,BL7,95,1.0
2019,132332,Math Grades 3-8,EDS,95,1.0
2019,132332,Math Grades 3-8,ELS,95,1.0
2019,132332,Math Grades 3-8,HI7,95,1.0
2019,132332,Math Grades 3-8,WH7,95,1.0
2019,132332,Reading Grades 3-8,ALL,95,1.0
2019,132332,Reading Grades 3-8,BL7,95,1.0
2019,132332,Reading Grades 3-8,EDS,95,1.0
2019,132332,Reading Grades 3-8,ELS,95,1.0
2019,132332,Reading Grades 3-8,HI7,95,1.0
2019,132332,Reading Grades 3-8,WH7,95,1.0
2019,132332,Science Grades 5&8,ALL,95,1.0
2019,132332,Science Grades 5&8,EDS,95,1.0
2019,132336,Math Grades 3-8,ALL,95,1.0
2019,132336,Math Grades 3-8,EDS,95,1.0
2019,132336,Math Grades 3-8,ELS,95,1.0
2019,132336,Math Grades 3-8,HI7,95,1.0
2019,132336,Math Grades 3-8,WH7,95,1.0
2019,132336,Reading Grades 3-8,ALL,95,1.0
2019,132336,Reading Grades 3-8,EDS,95,1.0
