year,agency_code,target,pct_met,target_met,target_assign
2019,510397,Math Grades 3-8,100.0,7,7
2019,510397,Reading Grades 3-8,100.0,7,7
2019,510397,Science Grades 5&8,100.0,7,7
2019,510399,The ACT,100.0,7,7
2019,510399,Total Targets,100.0,31,31
2019,510399,High School Math,100.0,7,7
2019,510399,English II,100.0,7,7
2019,510399,Biology,100.0,7,7
2019,510399,ACT WorkKeys,100.0,3,3
2019,510402,The ACT,100.0,5,5
2019,510402,Total Targets,100.0,25,25
2019,510402,High School Math,100.0,5,5
2019,510402,English II,100.0,6,6
2019,510402,Biology,100.0,5,5
2019,510402,ACT WorkKeys,100.0,4,4
2019,510404,Total Targets,100.0,18,18
2019,510404,Math Grades 3-8,100.0,7,7
2019,510404,Reading Grades 3-8,100.0,7,7
2019,510404,Science Grades 5&8,100.0,4,4
2019,510406,The ACT,100.0,6,6
2019,510406,Total Targets,100.0,28,28
2019,510406,High School Math,100.0,6,6
2019,510406,English II,100.0,6,6
2019,510406,Biology,100.0,6,6
2019,510406,ACT WorkKeys,100.0,4,4
2019,510408,Total Targets,100.0,17,17
2019,510408,Math Grades 3-8,100.0,7,7
2019,510408,Reading Grades 3-8,100.0,7,7
2019,510408,Science Grades 5&8,100.0,3,3
2019,510410,Total Targets,100.0,19,19
2019,510410,Math Grades 3-8,100.0,7,7
2019,510410,Reading Grades 3-8,100.0,7,7
2019,510410,Science Grades 5&8,100.0,5,5
2019,510411,Total Targets,100.0,22,22
2019,510411,Math Grades 3-8,100.0,8,8
2019,510411,Reading Grades 3-8,100.0,8,8
2019,510411,Science Grades 5&8,100.0,6,6
2019,510412,Total Targets,100.0,20,20
2019,510412,Math Grades 3-8,100.0,7,7
2019,510412,Reading Grades 3-8,100.0,7,7
2019,510412,Science Grades 5&8,100.0,6,6
2019,510414,Total Targets,100.0,17,17
2019,510414,Math Grades 3-8,100.0,7,7
2019,510414,Reading Grades 3-8,100.0,7,7
2019,510414,Science Grades 5&8,100.0,3,3
2019,51A000,The ACT,100.0,2,2
2019,51A000,Total Targets,100.0,20,20
2019,51A000,Math Grades 3-8,100.0,6,6
2019,51A000,High School Math,100.0,1,1
2019,51A000,Reading Grades 3-8,100.0,6,6
2019,51A000,English II,100.0,2,2
2019,51A000,Science Grades 5&8,100.0,2,2
2019,51A000,Biology,100.0,1,1
2019,51B000,Total Targets,100.0,14,14
2019,51B000,Math Grades 3-8,100.0,6,6
2019,51B000,Reading Grades 3-8,100.0,6,6
2019,51B000,Science Grades 5&8,100.0,2,2
2019,520304,Total Targets,100.0,6,6
2019,520304,Math Grades 3-8,100.0,3,3
2019,520304,Reading Grades 3-8,100.0,3,3
2019,520308,Total Targets,100.0,6,6
2019,520308,Math Grades 3-8,100.0,3,3
2019,520308,Reading Grades 3-8,100.0,3,3
2019,520320,The ACT,100.0,4,4
2019,520320,Total Targets,100.0,18,18
2019,520320,High School Math,100.0,4,4
2019,520320,English II,100.0,4,4
2019,520320,Biology,100.0,4,4
2019,520320,ACT WorkKeys,100.0,2,2
2019,520324,Total Targets,100.0,12,12
2019,520324,Math Grades 3-8,100.0,4,4
2019,520324,Reading Grades 3-8,100.0,4,4
2019,520324,Science Grades 5&8,100.0,4,4
2019,520328,Total Targets,100.0,8,8
2019,520328,Math Grades 3-8,100.0,4,4
2019,520328,Reading Grades 3-8,100.0,4,4
2019,520336,Total Targets,100.0,8,8
2019,520336,Math Grades 3-8,100.0,4,4
2019,520336,Reading Grades 3-8,100.0,4,4
2019,530302,Total Targets,100.0,19,19
2019,530302,Math Grades 3-8,100.0,7,7
2019,530302,Reading Grades 3-8,100.0,7,7
2019,530302,Science Grades 5&8,100.0,5,5
2019,530306,Total Targets,25.0,1,4
2019,530306,Math Grades 3-8,50.0,1,2
2019,530306,Reading Grades 3-8,0.0,0,2
2019,530308,Total Targets,100.0,19,19
2019,530308,Math Grades 3-8,100.0,7,7
2019,530308,Reading Grades 3-8,100.0,7,7
2019,530308,Science Grades 5&8,100.0,5,5
2019,530312,Total Targets,100.0,19,19
2019,530312,Math Grades 3-8,100.0,7,7
2019,530312,Reading Grades 3-8,100.0,7,7
2019,530312,Science Grades 5&8,100.0,5,5
2019,530314,Total Targets,100.0,21,21
2019,530314,Math Grades 3-8,100.0,8,8
2019,530314,Reading Grades 3-8,100.0,8,8
2019,530314,Science Grades 5&8,100.0,5,5
2019,530320,Total Targets,100.0,19,19
2019,530320,Math Grades 3-8,100.0,7,7
2019,530320,Reading Grades 3-8,100.0,7,7
2019,530320,Science Grades 5&8,100.0,5,5
2019,530335,The ACT,100.0,4,4
2019,530335,Total Targets,100.0,15,15
2019,530335,High School Math,100.0,4,4
2019,530335,English II,100.0,3,3
2019,530335,Biology,100.0,4,4
2019,530336,The ACT,100.0,6,6
2019,530336,Total Targets,93.3,28,30
2019,530336,High School Math,100.0,6,6
2019,530336,English II,85.7,6,7
2019,530336,Biology,83.3,5,6
2019,530336,ACT WorkKeys,100.0,5,5
2019,530340,Total Targets,100.0,19,19
2019,530340,Math Grades 3-8,100.0,7,7
2019,530340,Reading Grades 3-8,100.0,7,7
2019,530340,Science Grades 5&8,100.0,5,5
2019,530341,Total Targets,100.0,22,22
2019,530341,Math Grades 3-8,100.0,8,8
2019,530341,Reading Grades 3-8,100.0,8,8
2019,530341,Science Grades 5&8,100.0,6,6
2019,530343,The ACT,100.0,6,6
2019,530343,Total Targets,100.0,29,29
2019,530343,High School Math,100.0,6,6
2019,530343,English II,100.0,7,7
2019,530343,Biology,100.0,6,6
2019,530343,ACT WorkKeys,100.0,4,4
2019,530346,Total Targets,100.0,17,17
2019,530346,Math Grades 3-8,100.0,7,7
2019,530346,Reading Grades 3-8,100.0,7,7
2019,530346,Science Grades 5&8,100.0,3,3
2019,530354,Total Targets,100.0,18,18
2019,530354,Math Grades 3-8,100.0,7,7
2019,530354,Reading Grades 3-8,100.0,7,7
2019,530354,Science Grades 5&8,100.0,4,4
2019,530356,Total Targets,100.0,22,22
2019,530356,Math Grades 3-8,100.0,8,8
2019,530356,Reading Grades 3-8,100.0,8,8
2019,530356,Science Grades 5&8,100.0,6,6
2019,53B000,Total Targets,100.0,6,6
2019,53B000,Math Grades 3-8,100.0,3,3
2019,53B000,Reading Grades 3-8,100.0,3,3
2019,540304,Total Targets,100.0,15,15
2019,540304,Math Grades 3-8,100.0,6,6
2019,540304,Reading Grades 3-8,100.0,6,6
2019,540304,Science Grades 5&8,100.0,3,3
2019,540308,Total Targets,100.0,19,19
2019,540308,Math Grades 3-8,100.0,7,7
2019,540308,Reading Grades 3-8,100.0,7,7
2019,540308,Science Grades 5&8,100.0,5,5
2019,540312,Total Targets,100.0,19,19
2019,540312,Math Grades 3-8,100.0,7,7
2019,540312,Reading Grades 3-8,100.0,7,7
2019,540312,Science Grades 5&8,100.0,5,5
2019,540315,The ACT,100.0,3,3
2019,540315,Total Targets,80.0,12,15
2019,540315,High School Math,100.0,3,3
2019,540315,English II,100.0,3,3
2019,540315,Biology,100.0,3,3
2019,540315,ACT WorkKeys,0.0,0,3
2019,540316,Total Targets,100.0,15,15
2019,540316,Math Grades 3-8,100.0,6,6
2019,540316,Reading Grades 3-8,100.0,6,6
2019,540316,Science Grades 5&8,100.0,3,3
2019,540317,The ACT,100.0,1,1
2019,540317,Total Targets,100.0,4,4
2019,540317,High School Math,100.0,1,1
2019,540317,English II,100.0,1,1
2019,540317,Biology,100.0,1,1
2019,540318,Total Targets,100.0,2,2
2019,540318,Math Grades 3-8,100.0,1,1
2019,540318,Reading Grades 3-8,100.0,1,1
2019,540320,Total Targets,100.0,15,15
2019,540320,Math Grades 3-8,100.0,6,6
2019,540320,Reading Grades 3-8,100.0,6,6
2019,540320,Science Grades 5&8,100.0,3,3
2019,540324,The ACT,75.0,3,4
2019,540324,Total Targets,81.8,18,22
2019,540324,High School Math,100.0,4,4
2019,540324,English II,100.0,6,6
2019,540324,Biology,100.0,4,4
2019,540324,ACT WorkKeys,25.0,1,4
2019,540325,Total Targets,100.0,11,11
2019,540325,Math Grades 3-8,100.0,4,4
2019,540325,Reading Grades 3-8,100.0,4,4
2019,540325,Science Grades 5&8,100.0,3,3
2019,540326,Total Targets,100.0,11,11
2019,540326,Math Grades 3-8,100.0,4,4
2019,540326,Reading Grades 3-8,100.0,4,4
2019,540326,Science Grades 5&8,100.0,3,3
2019,540328,Total Targets,100.0,15,15
2019,540328,Math Grades 3-8,100.0,6,6
2019,540328,Reading Grades 3-8,100.0,6,6
2019,540328,Science Grades 5&8,100.0,3,3
2019,540330,Total Targets,100.0,11,11
2019,540330,Math Grades 3-8,100.0,4,4
2019,540330,Reading Grades 3-8,100.0,4,4
2019,540330,Science Grades 5&8,100.0,3,3
2019,540336,The ACT,100.0,4,4
2019,540336,Total Targets,100.0,19,19
2019,540336,High School Math,100.0,3,3
2019,540336,English II,100.0,6,6
2019,540336,Biology,100.0,3,3
2019,540336,ACT WorkKeys,100.0,3,3
2019,540338,Total Targets,100.0,9,9
2019,540338,Math Grades 3-8,100.0,3,3
2019,540338,Reading Grades 3-8,100.0,3,3
2019,540338,Science Grades 5&8,100.0,3,3
2019,540340,Total Targets,100.0,11,11
2019,540340,Math Grades 3-8,100.0,4,4
2019,540340,Reading Grades 3-8,100.0,4,4
2019,540340,Science Grades 5&8,100.0,3,3
2019,540344,Total Targets,100.0,20,20
2019,540344,Math Grades 3-8,100.0,7,7
2019,540344,Reading Grades 3-8,100.0,7,7
2019,540344,Science Grades 5&8,100.0,6,6
2019,54A000,Total Targets,100.0,9,9
2019,54A000,Math Grades 3-8,100.0,3,3
2019,54A000,Reading Grades 3-8,100.0,3,3
2019,54A000,Science Grades 5&8,100.0,3,3
2019,550312,Total Targets,100.0,17,17
2019,550312,Math Grades 3-8,100.0,7,7
2019,550312,Reading Grades 3-8,100.0,7,7
2019,550312,Science Grades 5&8,100.0,3,3
2019,550314,Total Targets,100.0,12,12
2019,550314,Math Grades 3-8,100.0,5,5
2019,550314,Reading Grades 3-8,100.0,5,5
2019,550314,Science Grades 5&8,100.0,2,2
2019,550316,Total Targets,100.0,12,12
2019,550316,Math Grades 3-8,100.0,5,5
2019,550316,Reading Grades 3-8,100.0,5,5
2019,550316,Science Grades 5&8,100.0,2,2
2019,550320,The ACT,100.0,3,3
2019,550320,Total Targets,100.0,14,14
2019,550320,High School Math,100.0,3,3
2019,550320,English II,100.0,3,3
2019,550320,Biology,100.0,3,3
2019,550320,ACT WorkKeys,100.0,2,2
2019,550322,Total Targets,100.0,17,17
2019,550322,Math Grades 3-8,100.0,7,7
2019,550322,Reading Grades 3-8,100.0,7,7
2019,550322,Science Grades 5&8,100.0,3,3
2019,550328,Total Targets,100.0,11,11
2019,550328,Math Grades 3-8,100.0,4,4
2019,550328,Reading Grades 3-8,100.0,4,4
2019,550328,Science Grades 5&8,100.0,3,3
2019,550332,The ACT,100.0,5,5
2019,550332,Total Targets,95.2,20,21
2019,550332,High School Math,100.0,4,4
2019,550332,English II,100.0,5,5
2019,550332,Biology,100.0,4,4
2019,550332,ACT WorkKeys,66.7,2,3
2019,550334,Total Targets,100.0,22,22
2019,550334,Math Grades 3-8,100.0,8,8
2019,550334,Reading Grades 3-8,100.0,8,8
2019,550334,Science Grades 5&8,100.0,6,6
2019,550336,Total Targets,100.0,9,9
2019,550336,Math Grades 3-8,100.0,3,3
2019,550336,Reading Grades 3-8,100.0,3,3
2019,550336,Science Grades 5&8,100.0,3,3
2019,550340,Total Targets,100.0,13,13
2019,550340,Math Grades 3-8,100.0,5,5
2019,550340,Reading Grades 3-8,100.0,5,5
2019,550340,Science Grades 5&8,100.0,3,3
2019,550342,Total Targets,100.0,8,8
2019,550342,Math Grades 3-8,100.0,3,3
2019,550342,Reading Grades 3-8,100.0,3,3
2019,550342,Science Grades 5&8,100.0,2,2
2019,550344,The ACT,100.0,3,3
2019,550344,Total Targets,100.0,14,14
2019,550344,High School Math,100.0,3,3
2019,550344,English II,100.0,3,3
2019,550344,Biology,100.0,3,3
2019,550344,ACT WorkKeys,100.0,2,2
2019,550349,Total Targets,100.0,11,11
2019,550349,Math Grades 3-8,100.0,4,4
2019,550349,Reading Grades 3-8,100.0,4,4
2019,550349,Science Grades 5&8,100.0,3,3
2019,550350,Total Targets,100.0,13,13
2019,550350,Math Grades 3-8,100.0,5,5
2019,550350,Reading Grades 3-8,100.0,5,5
2019,550350,Science Grades 5&8,100.0,3,3
2019,550356,Total Targets,100.0,10,10
2019,550356,Math Grades 3-8,100.0,4,4
2019,550356,Reading Grades 3-8,100.0,4,4
2019,550356,Science Grades 5&8,100.0,2,2
2019,550360,Total Targets,100.0,11,11
2019,550360,Math Grades 3-8,100.0,5,5
2019,550360,Reading Grades 3-8,100.0,5,5
2019,550360,Science Grades 5&8,100.0,1,1
2019,550362,Total Targets,100.0,10,10
2019,550362,Math Grades 3-8,100.0,4,4
2019,550362,Reading Grades 3-8,100.0,4,4
2019,550362,Science Grades 5&8,100.0,2,2
2019,550364,Total Targets,100.0,8,8
2019,550364,Math Grades 3-8,100.0,3,3
2019,550364,Reading Grades 3-8,100.0,3,3
2019,550364,Science Grades 5&8,100.0,2,2
2019,550368,The ACT,100.0,3,3
2019,550368,Total Targets,93.3,14,15
2019,550368,High School Math,100.0,3,3
2019,550368,English II,75.0,3,4
2019,550368,Biology,100.0,3,3
2019,550368,ACT WorkKeys,100.0,2,2
2019,550372,Total Targets,100.0,15,15
2019,550372,Math Grades 3-8,100.0,6,6
2019,550372,Reading Grades 3-8,100.0,6,6
2019,550372,Science Grades 5&8,100.0,3,3
2019,55A000,The ACT,100.0,2,2
2019,55A000,Total Targets,100.0,24,24
2019,55A000,Math Grades 3-8,100.0,7,7
2019,55A000,High School Math,100.0,2,2
2019,55A000,Reading Grades 3-8,100.0,7,7
2019,55A000,English II,100.0,2,2
2019,55A000,Science Grades 5&8,100.0,2,2
2019,55A000,Biology,100.0,2,2
2019,560304,Total Targets,100.0,8,8
2019,560304,Math Grades 3-8,100.0,4,4
2019,560304,Reading Grades 3-8,100.0,4,4
2019,560316,Total Targets,100.0,10,10
2019,560316,Math Grades 3-8,100.0,5,5
2019,560316,Reading Grades 3-8,100.0,5,5
2019,560320,The ACT,100.0,4,4
2019,560320,Total Targets,94.7,18,19
2019,560320,High School Math,75.0,3,4
2019,560320,English II,100.0,4,4
2019,560320,Biology,100.0,4,4
2019,560320,ACT WorkKeys,100.0,3,3
2019,560324,The ACT,100.0,1,1
2019,560324,Total Targets,92.9,13,14
2019,560324,Math Grades 3-8,100.0,4,4
2019,560324,High School Math,0.0,0,1
2019,560324,Reading Grades 3-8,100.0,4,4
2019,560324,English II,100.0,1,1
2019,560324,Science Grades 5&8,100.0,2,2
2019,560324,Biology,100.0,1,1
2019,560328,Total Targets,100.0,6,6
2019,560328,Math Grades 3-8,100.0,3,3
2019,560328,Reading Grades 3-8,100.0,3,3
2019,560329,The ACT,100.0,1,1
2019,560329,Total Targets,100.0,4,4
2019,560329,High School Math,100.0,1,1
2019,560329,English II,100.0,1,1
2019,560329,Biology,100.0,1,1
2019,560330,Total Targets,100.0,17,17
2019,560330,Math Grades 3-8,100.0,6,6
2019,560330,Reading Grades 3-8,100.0,6,6
2019,560330,Science Grades 5&8,100.0,5,5
2019,560331,Total Targets,100.0,18,18
2019,560331,Math Grades 3-8,100.0,6,6
2019,560331,Reading Grades 3-8,100.0,6,6
2019,560331,Science Grades 5&8,100.0,6,6
2019,560332,Total Targets,100.0,2,2
2019,560332,Math Grades 3-8,100.0,1,1
2019,560332,Reading Grades 3-8,100.0,1,1
2019,560338,Total Targets,100.0,12,12
2019,560338,Math Grades 3-8,100.0,6,6
2019,560338,Reading Grades 3-8,100.0,6,6
2019,570306,Total Targets,100.0,11,11
2019,570306,Math Grades 3-8,100.0,4,4
2019,570306,Reading Grades 3-8,100.0,4,4
2019,570306,Science Grades 5&8,100.0,3,3
2019,570312,Total Targets,100.0,6,6
2019,570312,Math Grades 3-8,100.0,3,3
2019,570312,Reading Grades 3-8,100.0,3,3
2019,570317,The ACT,100.0,2,2
2019,570317,Total Targets,100.0,9,9
2019,570317,High School Math,100.0,2,2
2019,570317,English II,100.0,3,3
2019,570317,Biology,100.0,2,2
2019,570318,The ACT,33.3,1,3
2019,570318,Total Targets,66.7,10,15
2019,570318,High School Math,100.0,3,3
2019,570318,English II,100.0,3,3
2019,570318,Biology,100.0,3,3
2019,570318,ACT WorkKeys,0.0,0,3
2019,570319,Total Targets,100.0,11,11
2019,570319,Math Grades 3-8,100.0,4,4
2019,570319,Reading Grades 3-8,100.0,4,4
2019,570319,Science Grades 5&8,100.0,3,3
2019,570320,Total Targets,100.0,11,11
2019,570320,Math Grades 3-8,100.0,4,4
2019,570320,Reading Grades 3-8,100.0,4,4
2019,570320,Science Grades 5&8,100.0,3,3
2019,580312,Total Targets,100.0,13,13
2019,580312,Math Grades 3-8,100.0,5,5
2019,580312,Reading Grades 3-8,100.0,5,5
2019,580312,Science Grades 5&8,100.0,3,3
2019,580316,Total Targets,100.0,15,15
2019,580316,Math Grades 3-8,100.0,6,6
2019,580316,Reading Grades 3-8,100.0,6,6
2019,580316,Science Grades 5&8,100.0,3,3
2019,580324,Total Targets,100.0,8,8
2019,580324,Math Grades 3-8,100.0,3,3
2019,580324,Reading Grades 3-8,100.0,3,3
2019,580324,Science Grades 5&8,100.0,2,2
2019,580344,The ACT,100.0,1,1
2019,580344,Total Targets,94.7,18,19
2019,580344,Math Grades 3-8,100.0,5,5
2019,580344,High School Math,100.0,1,1
2019,580344,Reading Grades 3-8,100.0,5,5
2019,580344,English II,100.0,2,2
2019,580344,Science Grades 5&8,100.0,3,3
2019,580344,Biology,100.0,1,1
2019,580344,ACT WorkKeys,0.0,0,1
2019,580356,Total Targets,100.0,8,8
2019,580356,Math Grades 3-8,100.0,3,3
2019,580356,Reading Grades 3-8,100.0,3,3
2019,580356,Science Grades 5&8,100.0,2,2
2019,580368,The ACT,25.0,1,4
2019,580368,Total Targets,64.7,11,17
2019,580368,High School Math,75.0,3,4
2019,580368,English II,100.0,4,4
2019,580368,Biology,75.0,3,4
2019,580368,ACT WorkKeys,0.0,0,1
2019,580372,Total Targets,100.0,16,16
2019,580372,Math Grades 3-8,100.0,6,6
2019,580372,Reading Grades 3-8,100.0,6,6
2019,580372,Science Grades 5&8,100.0,4,4
2019,58B000,The ACT,100.0,2,2
2019,58B000,Total Targets,100.0,16,16
2019,58B000,Math Grades 3-8,100.0,3,3
2019,58B000,High School Math,100.0,2,2
2019,58B000,Reading Grades 3-8,100.0,3,3
2019,58B000,English II,100.0,2,2
2019,58B000,Science Grades 5&8,100.0,2,2
2019,58B000,Biology,100.0,2,2
2019,590306,Total Targets,100.0,15,15
2019,590306,Math Grades 3-8,100.0,6,6
2019,590306,Reading Grades 3-8,100.0,6,6
2019,590306,Science Grades 5&8,100.0,3,3
2019,590310,Total Targets,100.0,17,17
2019,590310,Math Grades 3-8,100.0,6,6
2019,590310,Reading Grades 3-8,100.0,6,6
2019,590310,Science Grades 5&8,100.0,5,5
2019,590316,Total Targets,100.0,11,11
2019,590316,Math Grades 3-8,100.0,4,4
2019,590316,Reading Grades 3-8,100.0,4,4
2019,590316,Science Grades 5&8,100.0,3,3
2019,590320,Total Targets,100.0,13,13
2019,590320,Math Grades 3-8,100.0,5,5
2019,590320,Reading Grades 3-8,100.0,5,5
2019,590320,Science Grades 5&8,100.0,3,3
2019,590328,The ACT,100.0,2,2
2019,590328,Total Targets,100.0,9,9
2019,590328,High School Math,100.0,2,2
2019,590328,English II,100.0,3,3
2019,590328,Biology,100.0,2,2
2019,590330,The ACT,80.0,4,5
2019,590330,Total Targets,95.7,22,23
2019,590330,High School Math,100.0,5,5
2019,590330,English II,100.0,5,5
2019,590330,Biology,100.0,5,5
2019,590330,ACT WorkKeys,100.0,3,3
2019,590332,Total Targets,100.0,9,9
2019,590332,Math Grades 3-8,100.0,3,3
2019,590332,Reading Grades 3-8,100.0,3,3
2019,590332,Science Grades 5&8,100.0,3,3
2019,590336,Total Targets,100.0,10,10
2019,590336,Math Grades 3-8,100.0,4,4
2019,590336,Reading Grades 3-8,100.0,4,4
2019,590336,Science Grades 5&8,100.0,2,2
2019,590340,Total Targets,100.0,9,9
2019,590340,Math Grades 3-8,100.0,3,3
2019,590340,Reading Grades 3-8,100.0,3,3
2019,590340,Science Grades 5&8,100.0,3,3
2019,590344,Total Targets,100.0,11,11
2019,590344,Math Grades 3-8,100.0,4,4
2019,590344,Reading Grades 3-8,100.0,4,4
2019,590344,Science Grades 5&8,100.0,3,3
2019,590352,Total Targets,100.0,13,13
2019,590352,Math Grades 3-8,100.0,5,5
2019,590352,Reading Grades 3-8,100.0,5,5
2019,590352,Science Grades 5&8,100.0,3,3
2019,590356,Total Targets,100.0,17,17
2019,590356,Math Grades 3-8,100.0,6,6
2019,590356,Reading Grades 3-8,100.0,6,6
2019,590356,Science Grades 5&8,100.0,5,5
2019,590393,Total Targets,100.0,9,9
2019,590393,Math Grades 3-8,100.0,3,3
2019,590393,Reading Grades 3-8,100.0,3,3
2019,590393,Science Grades 5&8,100.0,3,3
2019,600300,Total Targets,100.0,19,19
2019,600300,Math Grades 3-8,100.0,7,7
2019,600300,Reading Grades 3-8,100.0,7,7
2019,600300,Science Grades 5&8,100.0,5,5
2019,600301,Total Targets,73.9,17,23
2019,600301,Math Grades 3-8,75.0,6,8
2019,600301,Reading Grades 3-8,87.5,7,8
2019,600301,Science Grades 5&8,57.1,4,7
2019,600302,The ACT,87.5,7,8
2019,600302,Total Targets,91.2,31,34
2019,600302,High School Math,75.0,6,8
2019,600302,English II,100.0,8,8
2019,600302,Biology,100.0,8,8
2019,600302,ACT WorkKeys,100.0,2,2
2019,600303,Total Targets,100.0,10,10
2019,600303,Math Grades 3-8,100.0,5,5
2019,600303,Reading Grades 3-8,100.0,5,5
2019,600305,Total Targets,100.0,21,21
2019,600305,Math Grades 3-8,100.0,8,8
2019,600305,Reading Grades 3-8,100.0,8,8
2019,600305,Science Grades 5&8,100.0,5,5
2019,600308,Total Targets,92.3,12,13
2019,600308,Math Grades 3-8,80.0,4,5
2019,600308,Reading Grades 3-8,100.0,5,5
2019,600308,Science Grades 5&8,100.0,3,3
2019,600311,Total Targets,92.3,12,13
2019,600311,Math Grades 3-8,80.0,4,5
2019,600311,Reading Grades 3-8,100.0,5,5
2019,600311,Science Grades 5&8,100.0,3,3
2019,600312,The ACT,83.3,5,6
2019,600312,Total Targets,88.9,24,27
2019,600312,High School Math,100.0,6,6
2019,600312,English II,85.7,6,7
2019,600312,Biology,83.3,5,6
2019,600312,ACT WorkKeys,100.0,2,2
2019,600313,Total Targets,100.0,24,24
2019,600313,Math Grades 3-8,100.0,9,9
2019,600313,Reading Grades 3-8,100.0,9,9
2019,600313,Science Grades 5&8,100.0,6,6
2019,600314,Total Targets,100.0,16,16
2019,600314,Math Grades 3-8,100.0,7,7
2019,600314,Reading Grades 3-8,100.0,7,7
2019,600314,Science Grades 5&8,100.0,2,2
2019,600316,Total Targets,100.0,15,15
2019,600316,Math Grades 3-8,100.0,6,6
2019,600316,Reading Grades 3-8,100.0,6,6
2019,600316,Science Grades 5&8,100.0,3,3
2019,600317,Total Targets,100.0,21,21
2019,600317,Math Grades 3-8,100.0,8,8
2019,600317,Reading Grades 3-8,100.0,8,8
2019,600317,Science Grades 5&8,100.0,5,5
2019,600318,Total Targets,100.0,17,17
2019,600318,Math Grades 3-8,100.0,6,6
2019,600318,Reading Grades 3-8,100.0,6,6
2019,600318,Science Grades 5&8,100.0,5,5
2019,600319,Total Targets,88.9,16,18
2019,600319,Math Grades 3-8,85.7,6,7
2019,600319,Reading Grades 3-8,85.7,6,7
2019,600319,Science Grades 5&8,100.0,4,4
2019,600322,Total Targets,100.0,18,18
2019,600322,Math Grades 3-8,100.0,8,8
2019,600322,Reading Grades 3-8,100.0,8,8
2019,600322,Science Grades 5&8,100.0,2,2
2019,600328,Total Targets,100.0,12,12
2019,600328,Math Grades 3-8,100.0,5,5
2019,600328,Reading Grades 3-8,100.0,5,5
2019,600328,Science Grades 5&8,100.0,2,2
2019,600329,Total Targets,100.0,17,17
2019,600329,Math Grades 3-8,100.0,6,6
2019,600329,Reading Grades 3-8,100.0,6,6
2019,600329,Science Grades 5&8,100.0,5,5
2019,600333,Total Targets,100.0,21,21
2019,600333,Math Grades 3-8,100.0,7,7
2019,600333,Reading Grades 3-8,100.0,7,7
2019,600333,Science Grades 5&8,100.0,7,7
2019,600334,The ACT,100.0,3,3
2019,600334,Total Targets,100.0,9,9
2019,600334,High School Math,100.0,3,3
2019,600334,Biology,100.0,3,3
2019,600336,Total Targets,100.0,6,6
2019,600336,Math Grades 3-8,100.0,2,2
2019,600336,Reading Grades 3-8,100.0,2,2
2019,600336,Science Grades 5&8,100.0,2,2
2019,600338,Total Targets,100.0,18,18
2019,600338,Math Grades 3-8,100.0,7,7
2019,600338,Reading Grades 3-8,100.0,7,7
2019,600338,Science Grades 5&8,100.0,4,4
2019,600341,The ACT,100.0,3,3
2019,600341,Total Targets,100.0,28,28
2019,600341,Math Grades 3-8,100.0,6,6
2019,600341,High School Math,100.0,3,3
2019,600341,Reading Grades 3-8,100.0,6,6
2019,600341,English II,100.0,2,2
2019,600341,Science Grades 5&8,100.0,5,5
2019,600341,Biology,100.0,3,3
2019,600344,Total Targets,100.0,19,19
2019,600344,Math Grades 3-8,100.0,7,7
2019,600344,Reading Grades 3-8,100.0,7,7
2019,600344,Science Grades 5&8,100.0,5,5
2019,600345,Total Targets,100.0,26,26
2019,600345,Math Grades 3-8,100.0,9,9
2019,600345,Reading Grades 3-8,100.0,9,9
2019,600345,Science Grades 5&8,100.0,8,8
2019,600346,Total Targets,100.0,16,16
2019,600346,Math Grades 3-8,100.0,7,7
2019,600346,Reading Grades 3-8,100.0,7,7
2019,600346,Science Grades 5&8,100.0,2,2
2019,600349,Total Targets,100.0,18,18
2019,600349,Math Grades 3-8,100.0,7,7
2019,600349,Reading Grades 3-8,100.0,7,7
2019,600349,Science Grades 5&8,100.0,4,4
2019,600351,Total Targets,100.0,16,16
2019,600351,Math Grades 3-8,100.0,6,6
2019,600351,Reading Grades 3-8,100.0,6,6
2019,600351,Science Grades 5&8,100.0,4,4
2019,600352,Total Targets,100.0,19,19
2019,600352,Math Grades 3-8,100.0,7,7
2019,600352,Reading Grades 3-8,100.0,7,7
2019,600352,Science Grades 5&8,100.0,5,5
2019,600353,Total Targets,100.0,21,21
2019,600353,Math Grades 3-8,100.0,8,8
2019,600353,Reading Grades 3-8,100.0,8,8
2019,600353,Science Grades 5&8,100.0,5,5
2019,600357,Total Targets,100.0,14,14
2019,600357,Math Grades 3-8,100.0,6,6
2019,600357,Reading Grades 3-8,100.0,6,6
2019,600357,Science Grades 5&8,100.0,2,2
2019,600361,The ACT,75.0,6,8
2019,600361,Total Targets,94.3,33,35
2019,600361,High School Math,100.0,8,8
2019,600361,English II,100.0,7,7
2019,600361,Biology,100.0,8,8
2019,600361,ACT WorkKeys,100.0,4,4
2019,600362,Total Targets,100.0,15,15
2019,600362,Math Grades 3-8,100.0,6,6
2019,600362,Reading Grades 3-8,100.0,6,6
2019,600362,Science Grades 5&8,100.0,3,3
2019,600364,The ACT,100.0,1,1
2019,600364,Total Targets,100.0,4,4
2019,600364,High School Math,100.0,1,1
2019,600364,English II,100.0,1,1
2019,600364,Biology,100.0,1,1
2019,600365,Total Targets,100.0,15,15
2019,600365,Math Grades 3-8,100.0,5,5
2019,600365,Reading Grades 3-8,100.0,5,5
2019,600365,Science Grades 5&8,100.0,5,5
2019,600366,Total Targets,100.0,14,14
2019,600366,Math Grades 3-8,100.0,5,5
2019,600366,Reading Grades 3-8,100.0,5,5
