year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2019,60J000,N,N,ELS,58.5,,,,,,,,,,,,,,58.5,Met,81.4,63.0,C,,,,,,,,,,,,
2019,60J000,N,N,HI7,72.8,,,,,,,,,,,,,,72.8,Met,76.1,73.0,B,,,,,,,,,,,,
2019,60J000,N,N,MU7,75.0,,,,,,,,,,,,,,75.0,,,75.0,B,,,,,,,,,,,,
2019,60J000,N,N,SWD,40.2,,,,,,,,,,,,,,40.2,Met,82.0,49.0,D,,,,,,,,,,,,
2019,60J000,N,N,WH7,80.2,,,,,,,,,,88.0,,,,81.3,Met,84.0,82.0,B,,,,,,,,,,,,
2019,60K000,N,N,ALL,42.3,,52.9,,80.6,,,,95.0,1.0,60.0,,42.9,,54.1,Met,71.2,58.0,C,48.6,,Met,80.9,55.0,C,40.4,,Met,70.3,46.0,D
2019,60K000,N,N,BL7,31.9,,,,,,,,,,,,,,31.9,Met,73.2,40.0,D,,,,,,,,,,,,
2019,60K000,N,N,EDS,31.5,,,,,,,,,,,,,,31.5,Met,80.4,41.0,D,,,,,,,,,,,,
2019,60K000,N,N,ELS,34.1,,,,,,,,,,,,,,34.1,Met,79.3,43.0,D,,,,,,,,,,,,
2019,60K000,N,N,HI7,51.2,,,,,,,,,,,,,,51.2,Met,78.2,57.0,C,,,,,,,,,,,,
2019,60K000,N,N,SWD,11.1,,,,,,,,,,,,,,11.1,Met,79.7,25.0,F,,,,,,,,,,,,
2019,60K000,N,N,WH7,57.6,,,,,,,,,,,,,,57.6,,,58.0,C,,,,,,,,,,,,
2019,60L000,N,N,ALL,31.7,,,,,,,,,,51.1,,,,35.0,NotMet,68.2,42.0,D,32.8,,NotMet,63.9,39.0,F,30.5,,Met,81.2,41.0,D
2019,60L000,N,N,BL7,30.6,,,,,,,,,,50.9,,,,34.2,Met,70.0,41.0,D,,,,,,,,,,,,
2019,60L000,N,N,EDS,31.0,,,,,,,,,,43.6,,,,32.8,NotMet,62.2,39.0,F,,,,,,,,,,,,
2019,60L000,N,N,ELS,24.2,,,,,,,,,,,,,,24.2,Met,80.3,35.0,F,,,,,,,,,,,,
2019,60L000,N,N,HI7,33.3,,,,,,,,,,,,,,33.3,Met,78.2,42.0,D,,,,,,,,,,,,
2019,60L000,N,N,SWD,5.0,2.0,,,,,,,,,,,,,1.0,Met,75.7,16.0,F,,,,,,,,,,,,
2019,60M000,N,N,ALL,74.6,,,,,,,,,,80.5,,82.9,,75.6,NotMet,68.8,74.0,B,78.1,,Met,76.8,78.0,B,75.8,,Met,75.3,76.0,B
2019,60M000,N,N,AS7,80.9,,,,,,,,,,,,,,80.9,,,81.0,B,,,,,,,,,,,,
2019,60M000,N,N,BL7,51.8,,,,,,,,,,,,,,51.8,Met,71.5,56.0,C,,,,,,,,,,,,
2019,60M000,N,N,EDS,65.3,,,,,,,,,,,,,,65.3,,,65.0,C,,,,,,,,,,,,
2019,60M000,N,N,HI7,71.7,,,,,,,,,,,,,,71.7,Met,80.3,73.0,B,,,,,,,,,,,,
2019,60M000,N,N,MU7,70.6,,,,,,,,,,,,,,70.6,,,71.0,B,,,,,,,,,,,,
2019,60M000,N,N,SWD,35.1,,,,,,,,,,47.5,,,,37.1,Met,81.1,46.0,D,,,,,,,,,,,,
2019,60M000,N,N,WH7,78.8,,,,,,,,,,84.2,,,,79.6,Met,72.1,78.0,B,,,,,,,,,,,,
2019,60N000,N,N,ALL,54.3,,,,,,,,,,,,,,54.3,Met,78.2,59.0,C,48.3,,Met,82.6,55.0,C,60.3,,Met,80.2,64.0,C
2019,60N000,N,N,BL7,52.0,,,,,,,,,,,,,,52.0,Met,75.6,57.0,C,,,,,,,,,,,,
2019,60N000,N,N,EDS,46.1,,,,,,,,,,,,,,46.1,Met,77.6,52.0,D,,,,,,,,,,,,
2019,60P000,N,N,ALL,27.9,,,,,,,,,,,,,,27.9,NotMet,59.3,34.0,F,16.4,,NotMet,56.2,24.0,F,39.3,,Met,75.3,47.0,D
2019,60P000,N,N,BL7,25.5,,,,,,,,,,,,,,25.5,NotMet,66.0,34.0,F,,,,,,,,,,,,
2019,60P000,N,N,EDS,26.1,,,,,,,,,,,,,,26.1,NotMet,65.4,34.0,F,,,,,,,,,,,,
2019,60Q000,N,N,ALL,35.8,,,,,,,,,,61.8,,,,39.5,Met,80.1,48.0,D,29.6,,Met,83.0,40.0,D,42.0,,Met,77.2,49.0,D
2019,60Q000,N,N,BL7,33.5,,,,,,,,,,57.5,,,,37.0,Met,81.8,46.0,D,,,,,,,,,,,,
2019,60Q000,N,N,EDS,23.0,,,,,,,,,,42.1,,,,25.4,Met,79.9,36.0,F,,,,,,,,,,,,
2019,60Q000,N,N,SWD,5.0,2.0,,,,,,,,,,,,,3.8,,,4.0,F,,,,,,,,,,,,
2019,60S000,N,N,ALL,69.5,,70.6,,89.2,,,,89.2,,84.1,,72.5,,72.0,Met,84.6,75.0,B,68.6,,Met,82.0,71.0,B,71.7,,Exceeded,88.7,75.0,B
2019,60S000,N,N,AS7,76.2,,,,,,,,,,,,,,76.2,,,76.0,B,,,,,,,,,,,,
2019,60S000,N,N,BL7,56.4,,,,,,,,,,69.8,,,,58.0,Met,80.4,62.0,C,,,,,,,,,,,,
2019,60S000,N,N,EDS,46.7,,,,,,,,,,,,,,46.7,Met,78.4,53.0,D,,,,,,,,,,,,
2019,60S000,N,N,ELS,61.8,,,,,,,,,,,,,,61.8,,,62.0,C,,,,,,,,,,,,
2019,60S000,N,N,HI7,70.2,,,,,,,,,,,,,,70.2,Met,84.6,73.0,B,,,,,,,,,,,,
2019,60S000,N,N,MU7,71.8,,,,,,,,,,,,,,71.8,Met,83.0,74.0,B,,,,,,,,,,,,
2019,60S000,N,N,SWD,31.6,,,,,,,,,,,,,,31.6,Exceeded,90.1,43.0,D,,,,,,,,,,,,
2019,60S000,N,N,WH7,75.4,,,,,,,,,,91.0,,77.6,,77.4,Met,82.9,79.0,B,,,,,,,,,,,,
2019,60U000,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60U000,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,60V000,N,N,ALL,17.3,,15.2,,88.2,,,,94.3,,32.4,,8.7,,29.3,NotMet,58.5,35.0,F,11.8,,NotMet,59.9,21.0,F,22.1,,Met,77.9,33.0,F
2019,60V000,N,N,BL7,14.6,,10.0,,90.0,,,,93.8,,,,7.5,,27.3,NotMet,58.6,34.0,F,,,,,,,,,,,,
2019,60V000,N,N,EDS,12.8,,,,,,,,,,,,,,12.8,NotMet,59.2,22.0,F,,,,,,,,,,,,
2019,60V000,N,N,SWD,5.0,2.0,,,,,,,,,,,,,2.5,,,3.0,F,,,,,,,,,,,,
2019,60Y000,N,N,ALL,60.8,,,,,,,,,,59.0,,,,60.7,Exceeded,91.8,67.0,C,53.3,,Exceeded,91.1,61.0,C,68.3,,Exceeded,88.1,72.0,B
2019,60Y000,N,N,HI7,58.3,,,,,,,,,,,,,,58.3,,,58.0,C,,,,,,,,,,,,
2019,60Y000,N,N,MU7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,60Y000,N,N,SWD,33.0,,,,,,,,,,,,,,33.0,Met,83.6,43.0,D,,,,,,,,,,,,
2019,60Y000,N,N,WH7,64.3,,,,,,,,,,66.7,,,,64.5,Exceeded,92.7,70.0,B,,,,,,,,,,,,
2019,610302,N,N,ALL,50.7,,,,,,,,,,80.2,,,,57.2,Met,70.9,60.0,C,48.1,,NotMet,64.9,51.0,D,53.4,,Met,80.0,59.0,C
2019,610302,N,N,EDS,38.0,,,,,,,,,,70.2,,,,44.9,NotMet,69.0,50.0,D,,,,,,,,,,,,
2019,610302,N,N,SWD,24.4,,,,,,,,,,,,,,24.4,NotMet,67.1,33.0,F,,,,,,,,,,,,
2019,610302,N,N,WH7,51.3,,,,,,,,,,83.2,,,,58.2,Met,70.7,61.0,C,,,,,,,,,,,,
2019,610310,N,N,ALL,65.0,,,,,,41.2,,,,83.5,,,,66.1,Exceeded,88.9,71.0,B,72.4,,Exceeded,86.7,75.0,B,57.6,,Exceeded,85.1,63.0,C
2019,610310,N,N,EDS,53.8,,,,,,41.2,,,,72.5,,,,54.7,Exceeded,89.8,62.0,C,,,,,,,,,,,,
2019,610310,N,N,ELS,41.9,,,,,,41.2,,,,,,,,41.7,Exceeded,85.5,50.0,D,,,,,,,,,,,,
2019,610310,N,N,HI7,43.2,,,,,,40.6,,,,,,,,42.5,Exceeded,87.1,51.0,D,,,,,,,,,,,,
2019,610310,N,N,SWD,21.1,,,,,,,,,,,,,,21.1,Met,80.0,33.0,F,,,,,,,,,,,,
2019,610310,N,N,WH7,68.8,,,,,,,,,,88.1,,,,71.5,Exceeded,87.4,75.0,B,,,,,,,,,,,,
2019,610320,N,N,ALL,52.0,,,,,,,,,,,,,,52.0,Met,83.0,58.0,C,50.0,,Met,82.2,56.0,C,54.0,,Met,82.3,60.0,C
2019,610320,N,N,EDS,46.5,,,,,,,,,,,,,,46.5,Met,80.8,53.0,D,,,,,,,,,,,,
2019,610320,N,N,SWD,18.0,,,,,,,,,,,,,,18.0,Met,80.5,31.0,F,,,,,,,,,,,,
2019,610320,N,N,WH7,53.7,,,,,,,,,,,,,,53.7,Met,82.1,59.0,C,,,,,,,,,,,,
2019,610322,N,Y,ALL,,,,,,,,,,,,,,,,,,71.0,B,,,,,,,,,,,,
2019,610322,N,Y,EDS,,,,,,,,,,,,,,,,,,62.0,C,,,,,,,,,,,,
2019,610322,N,Y,ELS,,,,,,,,,,,,,,,,,,50.0,D,,,,,,,,,,,,
2019,610322,N,Y,HI7,,,,,,,,,,,,,,,,,,51.0,D,,,,,,,,,,,,
2019,610322,N,Y,SWD,,,,,,,,,,,,,,,,,,33.0,F,,,,,,,,,,,,
2019,610322,N,Y,WH7,,,,,,,,,,,,,,,,,,75.0,B,,,,,,,,,,,,
2019,610326,N,N,ALL,59.7,,,,,,,,,,82.9,,,,62.9,NotMet,59.2,62.0,C,56.5,,NotMet,56.5,57.0,C,62.8,,Met,73.1,65.0,C
2019,610326,N,N,EDS,47.3,,,,,,,,,,73.5,,,,51.0,NotMet,65.2,54.0,D,,,,,,,,,,,,
2019,610326,N,N,ELS,41.7,,,,,,,,,,,,,,41.7,Met,80.4,49.0,D,,,,,,,,,,,,
2019,610326,N,N,HI7,47.7,,,,,,,,,,,,,,47.7,NotMet,67.8,52.0,D,,,,,,,,,,,,
2019,610326,N,N,SWD,13.3,,,,,,,,,,,,,,13.3,NotMet,66.7,24.0,F,,,,,,,,,,,,
2019,610326,N,N,WH7,61.6,,,,,,,,,,83.6,,,,64.7,NotMet,60.5,64.0,C,,,,,,,,,,,,
2019,610332,N,N,ALL,91.0,,,,90.3,,,,,,,,90.2,,90.6,Met,84.5,89.0,A,,,,,,,,,,,,
2019,610332,N,N,WH7,94.4,,,,,,,,,,,,,,94.4,Met,83.9,92.0,A,,,,,,,,,,,,
2019,610334,N,N,ALL,45.3,,72.7,,86.8,,,,92.2,,,,54.4,,64.8,NotMet,61.4,64.0,C,,,,,,,,,,,,
2019,610334,N,N,EDS,38.2,,63.2,,79.2,,,,85.4,,,,42.9,,55.9,Met,73.7,59.0,C,,,,,,,,,,,,
2019,610334,N,N,WH7,45.4,,74.4,,85.7,,,,92.5,,,,58.2,,65.7,NotMet,62.0,65.0,C,,,,,,,,,,,,
2019,61J000,N,N,ALL,51.9,,,,,,,,,,,,,,51.9,Met,84.2,58.0,C,44.2,,Exceeded,86.0,53.0,D,59.6,,Met,81.1,64.0,C
2019,61J000,N,N,HI7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,61J000,N,N,WH7,67.4,,,,,,,,,,,,,,67.4,,,67.0,C,,,,,,,,,,,,
2019,61K000,N,N,ALL,54.2,,,,,,,,,,,,,,54.2,Exceeded,91.3,62.0,C,53.8,,Exceeded,86.6,60.0,C,54.6,,Exceeded,90.8,62.0,C
2019,61K000,N,N,BL7,37.5,,,,,,,,,,,,,,37.5,Exceeded,86.9,47.0,D,,,,,,,,,,,,
2019,61K000,N,N,EDS,46.9,,,,,,,,,,,,,,46.9,,,47.0,D,,,,,,,,,,,,
2019,61K000,N,N,HI7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,61K000,N,N,SWD,33.3,,,,,,,,,,,,,,33.3,,,33.0,F,,,,,,,,,,,,
2019,61K000,N,N,WH7,74.4,,,,,,,,,,,,,,74.4,Exceeded,88.7,77.0,B,,,,,,,,,,,,
2019,61L000,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61L000,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,61M000,N,N,ALL,68.9,,,,,,,,,,69.9,,,,69.0,Met,81.1,71.0,B,63.7,,Met,76.7,66.0,C,74.1,,Met,84.0,76.0,B
2019,61M000,N,N,BL7,42.4,,,,,,,,,,,,,,42.4,NotMet,67.5,47.0,D,,,,,,,,,,,,
2019,61M000,N,N,EDS,37.5,,,,,,,,,,,,,,37.5,Met,70.3,44.0,D,,,,,,,,,,,,
2019,61M000,N,N,HI7,54.4,,,,,,,,,,,,,,54.4,Met,81.8,60.0,C,,,,,,,,,,,,
2019,61M000,N,N,MU7,63.1,,,,,,,,,,,,,,63.1,Met,80.2,67.0,C,,,,,,,,,,,,
2019,61M000,N,N,SWD,28.0,,,,,,,,,,,,,,28.0,Met,83.8,39.0,F,,,,,,,,,,,,
2019,61M000,N,N,WH7,85.3,,,,,,,,,,89.5,,,,85.7,Met,84.9,86.0,A,,,,,,,,,,,,
2019,61N000,N,N,ALL,67.5,,,,,,,,,,80.6,,,,69.1,NotMet,65.4,68.0,C,65.3,,NotMet,65.8,65.0,C,69.8,,Met,74.4,71.0,B
2019,61N000,N,N,AS7,87.2,,,,,,,,,,,,,,87.2,Met,74.1,85.0,A,,,,,,,,,,,,
2019,61N000,N,N,BL7,56.0,,,,,,,,,,73.0,,,,58.0,NotMet,63.6,59.0,C,,,,,,,,,,,,
2019,61N000,N,N,EDS,34.6,,,,,,,,,,,,,,34.6,,,35.0,F,,,,,,,,,,,,
2019,61N000,N,N,ELS,84.1,,,,,,,,,,,,,,84.1,,,84.0,B,,,,,,,,,,,,
2019,61N000,N,N,HI7,64.3,,,,,,,,,,,,,,64.3,,,64.0,C,,,,,,,,,,,,
2019,61N000,N,N,WH7,73.3,,,,,,,,,,,,,,73.3,,,73.0,B,,,,,,,,,,,,
2019,61P000,N,N,ALL,40.9,,,,,,,,,,,,,,40.9,Met,71.8,47.0,D,39.8,,Met,78.6,48.0,D,42.0,,Met,70.5,48.0,D
2019,61P000,N,N,BL7,33.7,,,,,,,,,,,,,,33.7,Met,73.1,42.0,D,,,,,,,,,,,,
2019,61P000,N,N,EDS,25.0,,,,,,,,,,,,,,25.0,,,25.0,F,,,,,,,,,,,,
2019,61P000,N,N,HI7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,61P000,N,N,WH7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,61Q000,N,N,ALL,59.8,,,,,,,,,,74.8,,,,61.5,NotMet,69.2,63.0,C,58.4,,Met,75.6,62.0,C,61.3,,Met,73.0,64.0,C
2019,61Q000,N,N,AS7,86.8,,,,,,,,,,,,,,86.8,Met,82.2,86.0,A,,,,,,,,,,,,
2019,61Q000,N,N,BL7,50.6,,,,,,,,,,67.1,,,,52.6,NotMet,63.6,55.0,C,,,,,,,,,,,,
2019,61Q000,N,N,EDS,46.3,,,,,,,,,,,,,,46.3,NotMet,68.3,51.0,D,,,,,,,,,,,,
2019,61Q000,N,N,ELS,73.1,,,,,,,,,,,,,,73.1,Met,82.8,75.0,B,,,,,,,,,,,,
2019,61Q000,N,N,HI7,59.6,,,,,,,,,,,,,,59.6,Met,80.1,64.0,C,,,,,,,,,,,,
2019,61Q000,N,N,MU7,57.4,,,,,,,,,,,,,,57.4,Met,80.0,62.0,C,,,,,,,,,,,,
2019,61Q000,N,N,SWD,22.1,,,,,,,,,,,,,,22.1,Met,81.7,34.0,F,,,,,,,,,,,,
2019,61Q000,N,N,WH7,78.0,,,,,,,,,,,,,,78.0,Met,78.8,78.0,B,,,,,,,,,,,,
2019,61R000,N,N,ALL,61.4,,,,,,33.3,,,,75.7,,,,62.5,Met,80.5,66.0,C,61.3,,Met,81.9,65.0,C,61.5,,Met,78.4,65.0,C
2019,61R000,N,N,BL7,54.0,,,,,,,,,,51.1,,,,53.6,Met,74.3,58.0,C,,,,,,,,,,,,
2019,61R000,N,N,EDS,50.3,,,,,,,,,,63.2,,,,52.1,Met,80.7,58.0,C,,,,,,,,,,,,
2019,61R000,N,N,ELS,52.1,,,,,,33.3,,,,,,,,46.7,Met,82.9,54.0,D,,,,,,,,,,,,
2019,61R000,N,N,HI7,55.8,,,,,,,,,,76.7,,,,58.6,Met,82.4,63.0,C,,,,,,,,,,,,
2019,61R000,N,N,SWD,25.8,,,,,,,,,,,,,,25.8,Met,77.9,36.0,F,,,,,,,,,,,,
2019,61R000,N,N,WH7,68.0,,,,,,,,,,87.8,,,,71.2,Met,81.3,73.0,B,,,,,,,,,,,,
2019,61S000,N,N,ALL,65.6,,,,,,,,,,,,,,65.6,,,66.0,C,,,,,,,,,,,,
2019,61T000,N,N,ALL,48.2,,,,,,,,,,,,,,48.2,NotMet,62.5,51.0,D,54.1,,,,54.0,D,42.4,,NotMet,62.5,46.0,D
2019,61T000,N,N,BL7,47.3,,,,,,,,,,,,,,47.3,NotMet,62.6,50.0,D,,,,,,,,,,,,
2019,61T000,N,N,EDS,40.8,,,,,,,,,,,,,,40.8,NotMet,60.9,45.0,D,,,,,,,,,,,,
2019,61T000,N,N,SWD,6.3,,,,,,,,,,,,,,6.3,,,6.0,F,,,,,,,,,,,,
2019,61U000,N,N,ALL,7.2,,,,,,,,,,,,,,7.2,NotMet,64.9,19.0,F,5.0,2.0,NotMet,64.1,16.0,F,11.9,,Met,79.3,25.0,F
2019,61U000,N,N,BL7,7.4,,,,,,,,,,,,,,7.4,NotMet,68.0,20.0,F,,,,,,,,,,,,
2019,61U000,N,N,EDS,5.0,2.0,,,,,,,,,,,,,0.0,,,0.0,F,,,,,,,,,,,,
2019,61W000,N,N,ALL,58.9,,,,,,,,,,,,,,58.9,Met,75.2,62.0,C,,,,,,,,,,,,
2019,61X000,N,N,ALL,53.4,,,,,,,,,,51.7,,41.7,,52.5,NotMet,67.2,55.0,C,54.1,,NotMet,62.9,56.0,C,58.2,,Met,80.0,63.0,C
2019,61X000,N,N,BL7,37.5,,,,,,,,,,,,,,37.5,Met,75.8,45.0,D,,,,,,,,,,,,
2019,61X000,N,N,EDS,29.5,,,,,,,,,,,,,,29.5,,,30.0,F,,,,,,,,,,,,
2019,61X000,N,N,HI7,37.5,,,,,,,,,,,,,,37.5,,,38.0,F,,,,,,,,,,,,
2019,61X000,N,N,MU7,59.6,,,,,,,,,,,,,,59.6,,,60.0,C,,,,,,,,,,,,
2019,61X000,N,N,SWD,28.6,,,,,,,,,,,,,,28.6,,,29.0,F,,,,,,,,,,,,
2019,61X000,N,N,WH7,64.9,,,,,,,,,,,,,,64.9,Met,77.5,67.0,C,,,,,,,,,,,,
2019,620310,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620310,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,620312,N,N,ALL,51.5,,,,,,56.6,,,,68.5,,,,54.4,NotMet,64.9,57.0,C,52.2,,NotMet,66.9,55.0,C,50.7,,Met,71.3,55.0,C
2019,620312,N,N,BL7,46.6,,,,,,,,,,,,,,46.6,NotMet,68.0,51.0,D,,,,,,,,,,,,
2019,620312,N,N,EDS,50.5,,,,,,55.8,,,,68.2,,,,53.5,NotMet,69.7,57.0,C,,,,,,,,,,,,
2019,620312,N,N,ELS,39.4,,,,,,56.6,,,,,,,,44.3,Met,75.7,51.0,D,,,,,,,,,,,,
2019,620312,N,N,HI7,53.1,,,,,,55.8,,,,73.1,,,,56.4,Met,73.3,60.0,C,,,,,,,,,,,,
2019,620312,N,N,SWD,11.4,,,,,,,,,,,,,,11.4,,,11.0,F,,,,,,,,,,,,
2019,620312,N,N,WH7,47.8,,,,,,,,,,,,,,47.8,,,48.0,D,,,,,,,,,,,,
2019,620314,N,N,ALL,50.6,,,,,,8.3,,,,64.0,,,,50.8,NotMet,69.9,55.0,C,54.8,,Met,84.7,61.0,C,46.4,,NotMet,65.0,50.0,D
2019,620314,N,N,BL7,32.8,,,,,,,,,,,,,,32.8,Met,77.7,42.0,D,,,,,,,,,,,,
2019,620314,N,N,EDS,47.8,,,,,,8.7,,,,62.5,,,,48.1,Met,71.9,53.0,D,,,,,,,,,,,,
2019,620314,N,N,ELS,41.7,,,,,,8.3,,,,51.5,,,,38.3,Met,77.7,46.0,D,,,,,,,,,,,,
2019,620314,N,N,HI7,52.7,,,,,,8.5,,,,63.3,,,,51.2,Met,76.3,56.0,C,,,,,,,,,,,,
2019,620314,N,N,SWD,10.9,,,,,,,,,,,,,,10.9,Met,71.4,23.0,F,,,,,,,,,,,,
2019,620314,N,N,WH7,56.9,,,,,,,,,,71.8,,,,58.8,NotMet,69.6,61.0,C,,,,,,,,,,,,
2019,620316,N,N,ALL,35.0,,54.1,,95.0,1.0,,,95.0,1.0,,,47.7,,66.5,Met,75.2,68.0,C,,,,,,,,,,,,
2019,620316,N,N,EDS,33.5,,50.9,,95.0,1.0,,,95.0,1.0,,,44.0,,63.7,Met,77.8,67.0,C,,,,,,,,,,,,
2019,620316,N,N,ELS,5.6,,,,,,,,,,,,,,5.6,NotMet,69.2,18.0,F,,,,,,,,,,,,
2019,620316,N,N,HI7,38.1,,54.0,,95.0,1.0,,,95.0,1.0,,,50.0,,66.6,Met,77.7,69.0,C,,,,,,,,,,,,
2019,620316,N,N,SWD,10.0,,,,,,,,,,,,,,10.0,,,10.0,F,,,,,,,,,,,,
2019,620316,N,N,WH7,39.6,,67.4,,95.0,1.0,,,95.0,1.0,,,,,75.6,Met,76.9,76.0,B,,,,,,,,,,,,
2019,620318,N,N,ALL,58.1,,,,,,,,,,75.0,,,,60.4,Exceeded,86.1,66.0,C,63.8,,Exceeded,85.4,68.0,C,52.3,,Met,83.9,59.0,C
2019,620318,N,N,BL7,50.0,,,,,,,,,,,,,,50.0,,,50.0,D,,,,,,,,,,,,
2019,620318,N,N,EDS,56.4,,,,,,,,,,73.2,,,,58.8,Exceeded,85.7,64.0,C,,,,,,,,,,,,
2019,620318,N,N,ELS,50.0,,,,,,,,,,,,,,50.0,Met,81.2,56.0,C,,,,,,,,,,,,
2019,620318,N,N,HI7,59.9,,,,,,,,,,,,,,59.9,Met,83.9,65.0,C,,,,,,,,,,,,
2019,620318,N,N,WH7,62.5,,,,,,,,,,,,,,62.5,Met,84.9,67.0,C,,,,,,,,,,,,
2019,620324,N,N,ALL,51.1,,,,,,,,,,69.1,,,,54.2,Exceeded,89.6,61.0,C,53.0,,Exceeded,90.2,60.0,C,49.2,,Met,84.4,56.0,C
2019,620324,N,N,BL7,27.8,,,,,,,,,,,,,,27.8,Met,83.7,39.0,F,,,,,,,,,,,,
2019,620324,N,N,EDS,45.3,,,,,,,,,,65.0,,,,48.4,Exceeded,90.4,57.0,C,,,,,,,,,,,,
2019,620324,N,N,SWD,15.0,,,,,,,,,,,,,,15.0,,,15.0,F,,,,,,,,,,,,
2019,620324,N,N,WH7,68.5,,,,,,,,,,,,,,68.5,Exceeded,87.8,72.0,B,,,,,,,,,,,,
2019,620330,N,N,ALL,50.9,,,,,,,,,,57.3,,,,52.0,Met,76.8,57.0,C,48.6,,NotMet,66.3,52.0,D,53.2,,Exceeded,85.0,60.0,C
2019,620330,N,N,BL7,34.7,,,,,,,,,,,,,,34.7,Met,80.9,44.0,D,,,,,,,,,,,,
2019,620330,N,N,EDS,40.7,,,,,,,,,,45.2,,,,41.5,Met,79.6,49.0,D,,,,,,,,,,,,
2019,620330,N,N,ELS,34.1,,,,,,,,,,,,,,34.1,Met,80.2,43.0,D,,,,,,,,,,,,
2019,620330,N,N,HI7,43.2,,,,,,,,,,,,,,43.2,Met,76.6,50.0,D,,,,,,,,,,,,
2019,620330,N,N,SWD,13.5,,,,,,,,,,,,,,13.5,Met,81.3,27.0,F,,,,,,,,,,,,
2019,620330,N,N,WH7,58.6,,,,,,,,,,70.2,,,,60.5,Met,75.1,63.0,C,,,,,,,,,,,,
2019,620334,N,N,ALL,50.6,,,,,,,,,,77.8,,,,54.0,Met,81.8,60.0,C,46.9,,Met,77.2,53.0,D,54.4,,Met,84.0,60.0,C
2019,620334,N,N,BL7,41.2,,,,,,,,,,,,,,41.2,,,41.0,D,,,,,,,,,,,,
2019,620334,N,N,EDS,45.9,,,,,,,,,,71.4,,,,49.1,Met,81.4,56.0,C,,,,,,,,,,,,
