year,agency_code,csi_lp,csi_lg,tsi_cu,tsi_at
2019,680336,N,N,Y,Y
2019,681300,N,N,Y,Y
2019,681304,N,N,Y,Y
2019,681305,N,N,N,Y
2019,681308,N,N,N,N
2019,681309,N,N,Y,Y
2019,681310,N,N,N,Y
2019,681311,N,N,Y,Y
2019,681312,N,N,Y,Y
2019,681314,N,N,N,N
2019,681316,N,N,Y,Y
2019,681320,N,N,N,Y
2019,681322,N,N,N,N
2019,681324,N,N,Y,N
2019,681326,N,N,N,N
2019,681328,N,N,N,N
2019,681330,N,N,N,N
2019,681332,N,N,N,N
2019,681334,N,N,N,Y
2019,681336,N,N,Y,Y
2019,681338,N,N,N,N
2019,68A000,N,N,N,N
2019,68C000,N,N,N,N
2019,690312,N,N,Y,Y
2019,690316,N,N,Y,Y
2019,690320,N,N,Y,Y
2019,690324,N,N,Y,Y
2019,69A000,N,N,Y,Y
2019,700306,N,N,Y,Y
2019,700308,N,N,Y,Y
2019,700310,N,N,Y,Y
2019,700314,N,N,Y,N
2019,700316,N,N,Y,Y
2019,700317,N,N,Y,Y
2019,700318,N,N,Y,Y
2019,700319,N,N,Y,Y
2019,700320,N,N,Y,Y
2019,700322,N,N,Y,Y
2019,700324,N,N,Y,Y
2019,700325,N,N,N,N
2019,700328,N,N,N,N
2019,70A000,N,N,N,Y
2019,710312,N,N,Y,Y
2019,710316,N,N,Y,Y
2019,710318,N,N,Y,Y
2019,710320,N,N,Y,Y
2019,710321,N,N,Y,Y
2019,710323,N,N,N,N
2019,710324,N,N,Y,Y
2019,710326,N,N,N,N
2019,710327,N,N,N,N
2019,710328,N,N,Y,Y
2019,710332,N,N,Y,Y
2019,710342,N,N,N,N
2019,710344,N,N,N,N
2019,710346,N,N,N,Y
2019,710347,N,N,N,Y
2019,710348,N,N,Y,Y
2019,710350,N,N,N,N
2019,710352,N,N,N,N
2019,720304,N,N,Y,Y
2019,720312,N,N,Y,Y
2019,720316,N,N,Y,Y
2019,720320,N,N,Y,Y
2019,730332,N,N,N,N
2019,730334,N,N,N,Y
2019,730340,N,N,N,Y
2019,730344,N,N,Y,Y
2019,730348,N,N,N,N
2019,730350,N,N,N,N
2019,730352,N,N,N,N
2019,730354,N,N,N,N
2019,730356,N,N,Y,N
2019,730360,N,N,Y,Y
2019,730368,N,N,N,N
2019,73A000,N,N,N,N
2019,73B000,N,N,N,N
2019,740302,N,N,Y,Y
2019,740304,N,N,Y,Y
2019,740308,N,N,Y,Y
2019,740309,N,N,N,Y
2019,740310,N,N,Y,Y
2019,740320,N,N,Y,Y
2019,740324,N,N,Y,Y
2019,740330,N,N,Y,Y
2019,740332,N,N,N,N
2019,740333,N,N,N,N
2019,740334,N,N,Y,Y
2019,740336,N,N,Y,Y
2019,740337,N,N,Y,Y
2019,740338,N,N,N,Y
2019,740340,N,N,Y,Y
2019,740344,N,N,N,Y
2019,740352,N,N,Y,Y
2019,740358,N,N,Y,Y
2019,740360,N,N,Y,Y
2019,740362,N,N,Y,Y
2019,740366,N,N,Y,Y
2019,740368,N,N,Y,Y
2019,740374,N,N,Y,Y
2019,740375,N,N,Y,Y
2019,740376,N,N,Y,Y
2019,740378,N,N,Y,Y
2019,740379,N,N,N,N
2019,740380,N,N,Y,Y
2019,740386,N,N,Y,Y
2019,740388,N,N,Y,N
2019,740390,N,N,Y,Y
2019,740396,N,N,Y,Y
2019,740400,N,N,Y,N
2019,740402,N,N,Y,Y
2019,740404,N,N,N,N
2019,740406,N,N,N,N
2019,740500,N,N,N,N
2019,740501,N,N,N,N
2019,74B000,Y,N,N,N
2019,74C000,N,N,N,Y
2019,74Z000,Y,N,N,N
2019,750304,N,N,N,N
2019,750314,N,N,N,N
2019,750317,N,N,N,N
2019,750318,N,N,Y,Y
2019,750319,N,N,N,N
2019,750320,N,N,N,N
2019,750328,N,N,N,N
2019,760304,N,N,N,Y
2019,760308,N,N,Y,Y
2019,760316,N,N,N,Y
2019,760318,N,N,Y,Y
2019,760320,N,N,Y,N
2019,760324,N,N,Y,Y
2019,760328,N,N,Y,Y
2019,760329,N,N,Y,Y
2019,760330,N,N,N,Y
2019,760331,N,N,Y,N
2019,760332,N,N,Y,Y
2019,760336,N,N,Y,Y
2019,760338,N,N,Y,Y
2019,760339,N,N,N,N
2019,760340,N,N,Y,Y
2019,760344,N,N,Y,Y
2019,760348,N,N,Y,Y
2019,760352,N,N,Y,Y
2019,760354,N,N,N,N
2019,760356,N,N,Y,Y
2019,760357,N,N,Y,Y
2019,760358,N,N,N,Y
2019,760359,N,N,Y,Y
2019,760360,N,N,Y,Y
2019,760364,N,N,Y,Y
2019,760368,N,N,Y,Y
2019,760376,N,N,N,N
2019,760378,N,N,Y,Y
2019,760380,N,N,Y,Y
2019,760382,N,N,Y,Y
2019,760388,N,N,Y,Y
2019,761304,N,N,N,N
2019,761308,N,N,Y,Y
2019,761312,N,N,Y,Y
2019,761320,N,N,Y,Y
2019,761321,N,N,Y,Y
2019,761328,N,N,Y,Y
2019,761332,N,N,Y,Y
2019,761336,N,N,Y,Y
2019,76A000,N,N,Y,Y
2019,770310,N,N,Y,Y
2019,770316,N,N,Y,Y
2019,770318,N,N,N,Y
2019,770328,N,N,Y,Y
2019,770340,N,N,Y,Y
2019,770342,N,Y,Y,Y
2019,770344,N,N,N,N
2019,770346,N,N,Y,Y
2019,770348,N,N,N,Y
2019,770349,N,N,N,N
2019,770351,N,N,N,N
2019,770360,N,N,Y,Y
2019,770364,N,N,Y,Y
2019,770368,N,N,N,N
2019,770370,N,N,N,N
2019,780320,N,N,Y,Y
2019,780322,N,N,N,N
2019,780324,N,N,Y,Y
2019,780325,N,N,N,N
2019,780326,N,N,Y,Y
2019,780328,N,N,N,N
2019,780329,N,N,N,Y
2019,780330,N,N,Y,Y
2019,780331,N,N,N,N
2019,780336,N,N,Y,Y
2019,780340,N,N,N,Y
2019,780341,Y,N,N,N
2019,780342,N,N,Y,Y
2019,780344,N,N,Y,Y
2019,780352,N,N,Y,Y
2019,780356,N,N,Y,Y
2019,780360,N,N,Y,Y
2019,780364,N,N,Y,Y
2019,780368,N,N,Y,Y
2019,780374,N,N,Y,Y
2019,780376,N,N,Y,Y
2019,780384,N,N,Y,Y
2019,780385,N,N,N,N
2019,780390,N,N,N,Y
2019,780391,N,N,N,Y
2019,780392,N,N,Y,Y
2019,780393,N,N,Y,N
2019,780394,N,N,Y,Y
2019,780396,N,N,Y,Y
2019,780398,N,N,Y,Y
2019,780400,N,N,Y,Y
2019,780401,N,N,N,Y
2019,780402,N,N,Y,Y
2019,780403,N,N,Y,Y
2019,780407,N,N,N,N
2019,780410,Y,N,N,N
2019,780412,N,N,Y,Y
2019,780416,N,N,Y,Y
2019,780417,N,N,N,N
2019,780420,N,N,N,N
2019,78A000,N,N,Y,Y
2019,78B000,N,N,N,N
2019,790302,N,N,N,N
2019,790310,N,N,Y,Y
2019,790314,N,N,N,N
2019,790318,N,N,N,N
2019,790327,N,N,Y,Y
2019,790330,N,N,Y,Y
2019,790344,N,N,N,N
2019,790347,N,N,Y,Y
2019,790350,N,N,Y,Y
2019,790354,N,N,Y,Y
2019,790362,N,N,N,N
2019,790366,N,N,N,N
2019,790374,N,N,Y,Y
2019,790378,N,N,N,Y
2019,790379,N,N,N,N
2019,790380,N,N,Y,Y
2019,790386,N,N,Y,Y
2019,790390,N,N,Y,Y
2019,790392,N,N,Y,Y
2019,790394,N,N,Y,Y
2019,790398,N,N,N,N
2019,790402,N,N,N,N
2019,79A000,N,N,Y,Y
2019,79Z000,N,N,N,Y
2019,800308,Y,N,N,N
2019,800312,N,N,N,N
2019,800314,N,N,Y,Y
2019,800315,N,N,Y,Y
2019,800316,N,N,Y,Y
2019,800320,N,N,Y,Y
2019,800328,N,N,Y,Y
2019,800340,N,N,Y,Y
2019,800346,Y,N,N,N
2019,800347,N,N,Y,Y
2019,800348,N,N,Y,Y
2019,800352,N,N,Y,Y
2019,800356,N,N,Y,Y
2019,800358,N,N,Y,Y
2019,800359,N,N,Y,Y
2019,800360,N,N,Y,Y
2019,800361,N,N,Y,Y
2019,800362,N,N,Y,Y
2019,800363,Y,N,N,N
2019,800364,N,N,Y,Y
2019,800366,N,N,Y,Y
2019,800368,N,N,Y,Y
2019,800372,N,N,Y,Y
2019,800373,Y,N,N,N
2019,800376,N,N,N,N
2019,800377,Y,N,N,N
2019,800392,N,N,Y,Y
2019,800394,N,N,N,N
2019,800396,N,N,Y,Y
2019,800398,N,N,Y,Y
2019,800400,N,N,Y,Y
2019,800406,N,N,N,N
2019,800408,N,N,Y,Y
2019,800410,N,N,Y,Y
2019,80B000,N,N,N,N
2019,810324,N,N,N,Y
2019,810326,N,N,N,N
2019,810328,N,N,N,N
2019,810336,N,N,N,N
2019,810340,N,N,Y,Y
2019,810342,N,N,Y,Y
2019,810344,N,N,N,N
2019,810350,N,N,N,Y
2019,810360,N,N,N,N
2019,810364,N,N,Y,Y
2019,810370,N,N,N,N
2019,810378,N,N,Y,Y
2019,810384,N,N,N,N
2019,810385,N,N,N,N
2019,810386,N,Y,Y,Y
2019,810388,N,N,Y,Y
2019,810396,N,N,N,Y
2019,810400,N,N,N,Y
2019,81A000,N,N,N,N
2019,81B000,N,N,N,Y
2019,820312,N,N,N,Y
2019,820320,N,N,N,N
2019,820324,N,N,N,N
2019,820340,N,N,N,N
2019,820346,N,N,N,N
2019,820347,N,N,Y,Y
2019,820348,N,N,Y,Y
2019,820349,N,N,N,N
2019,820350,N,N,Y,Y
2019,820352,N,N,N,Y
2019,820354,N,N,Y,Y
2019,820364,N,N,N,N
2019,820370,N,N,Y,Y
2019,820372,N,N,Y,Y
2019,820376,N,N,Y,Y
2019,820384,N,N,N,N
2019,820385,N,N,Y,Y
2019,820388,N,N,N,N
2019,821304,N,N,Y,Y
2019,821308,N,N,Y,Y
2019,821316,N,N,Y,Y
2019,821320,N,N,Y,Y
2019,821330,N,N,N,Y
2019,830304,N,N,Y,Y
2019,830312,N,N,Y,Y
2019,830316,N,Y,N,Y
2019,830320,N,N,Y,Y
2019,830328,N,N,N,N
2019,830343,N,N,N,N
2019,830348,N,N,N,N
2019,830349,N,N,Y,Y
2019,830356,N,N,Y,Y
2019,830360,N,N,Y,Y
2019,830364,N,N,Y,Y
2019,840302,N,N,Y,Y
2019,840303,N,N,Y,Y
2019,840304,N,N,N,N
2019,840308,N,N,N,N
2019,840310,N,N,Y,Y
2019,840312,N,N,Y,Y
2019,840316,N,N,Y,Y
2019,840320,N,N,N,Y
2019,840324,N,N,Y,Y
2019,840328,N,N,Y,Y
2019,840332,N,N,N,N
2019,840336,N,N,Y,Y
2019,840342,N,N,Y,Y
2019,840344,N,N,Y,Y
2019,840350,N,N,Y,Y
2019,840356,N,N,N,Y
2019,840358,N,N,Y,Y
2019,840360,N,N,N,N
2019,840361,N,N,N,N
2019,840366,N,N,N,N
2019,840368,N,N,N,Y
2019,840370,N,N,N,N
2019,84B000,N,N,N,N
2019,850304,N,N,Y,Y
2019,850312,N,N,Y,Y
2019,850314,N,N,N,Y
2019,850316,N,N,N,N
2019,850320,N,N,Y,N
2019,850324,Y,Y,N,N
2019,850328,N,N,N,N
2019,850332,N,N,N,Y
2019,850336,N,N,N,N
2019,850338,N,N,Y,Y
2019,850340,N,N,N,N
2019,850342,N,N,N,N
2019,850348,N,N,N,N
2019,850350,N,N,Y,Y
2019,850352,N,N,Y,Y
2019,850354,N,N,N,N
2019,850356,N,N,N,N
2019,850358,N,N,N,N
2019,850360,N,N,N,N
2019,860302,N,N,N,Y
2019,860306,N,N,Y,Y
2019,860308,N,N,Y,Y
2019,860312,N,N,N,N
2019,860316,N,N,Y,Y
2019,860320,N,N,N,N
2019,860324,N,N,N,N
2019,860326,N,N,Y,N
2019,860330,N,N,Y,Y
2019,860332,N,N,N,N
2019,860336,N,N,N,N
2019,860339,N,N,Y,Y
2019,860340,N,N,Y,Y
2019,860344,N,N,Y,Y
2019,860348,N,N,N,N
2019,860352,N,N,Y,Y
2019,860354,N,N,N,N
2019,860356,N,N,Y,Y
2019,860360,N,N,N,N
2019,861304,N,N,N,N
2019,861308,N,N,N,N
2019,861312,N,N,N,N
2019,862308,N,N,Y,Y
2019,862310,N,N,Y,Y
2019,862312,N,N,N,N
2019,862316,N,N,N,Y
2019,86T000,N,N,N,N
2019,870314,N,N,N,N
2019,870318,N,N,Y,Y
2019,870320,N,N,Y,Y
2019,870324,N,N,N,Y
2019,87A000,N,N,N,N
2019,880304,N,N,N,N
2019,880308,N,N,N,N
2019,880312,N,N,Y,Y
2019,880318,N,N,N,Y
2019,880320,N,Y,Y,Y
2019,880324,N,N,N,N
2019,880328,N,N,N,N
2019,880330,N,N,Y,Y
2019,880336,N,N,N,N
2019,88A000,N,N,Y,Y
2019,890304,N,N,N,N
2019,890306,N,N,Y,Y
2019,890308,N,N,Y,Y
2019,900302,N,N,N,N
2019,900303,N,N,N,N
2019,900304,N,N,Y,Y
2019,900305,N,N,N,N
2019,900306,N,N,Y,Y
2019,900307,N,N,N,N
2019,900308,N,N,Y,Y
2019,900310,N,N,N,N
2019,900311,N,N,N,N
2019,900312,N,N,Y,Y
2019,900314,N,N,Y,Y
2019,900316,N,N,N,Y
2019,900318,N,N,Y,Y
2019,900320,N,N,N,N
2019,900328,N,N,N,N
2019,900332,N,N,Y,Y
2019,900334,N,N,N,Y
2019,900336,N,N,Y,Y
2019,900340,N,N,Y,N
2019,900341,N,N,Y,Y
2019,900342,N,N,N,N
2019,900343,N,N,Y,Y
2019,900344,N,N,N,N
2019,900346,N,N,Y,Y
2019,900347,N,N,N,N
2019,900348,N,N,N,N
2019,900350,N,N,Y,Y
2019,900351,N,N,N,N
2019,900352,N,N,Y,Y
2019,900353,N,N,N,N
2019,900354,N,N,Y,Y
2019,900356,N,N,N,Y
2019,900358,N,N,Y,Y
2019,900360,N,N,N,N
2019,900362,N,N,Y,Y
2019,900363,N,N,Y,Y
2019,900364,N,N,N,N
2019,900365,N,Y,N,N
2019,900366,N,N,N,N
2019,900367,N,N,N,N
2019,900368,N,N,N,N
2019,900370,N,N,Y,Y
2019,900372,N,N,N,N
2019,900376,N,N,N,N
2019,900377,N,N,N,N
2019,900378,N,N,N,N
2019,900380,N,N,N,N
2019,900384,N,N,Y,Y
2019,900388,N,N,Y,Y
2019,900391,N,N,N,N
2019,900392,N,N,Y,Y
2019,900393,N,N,N,N
2019,90A000,N,N,N,N
2019,90B000,N,N,Y,Y
2019,90C000,N,N,N,N
2019,910304,N,N,N,N
2019,910308,N,N,N,N
2019,910311,N,N,N,N
2019,910314,N,N,Y,Y
2019,910316,Y,N,N,N
2019,910340,N,N,N,N
2019,910346,N,N,Y,Y
2019,910356,N,N,N,N
2019,910360,N,N,Y,Y
2019,910368,N,N,N,N
2019,910370,N,N,N,Y
2019,910376,N,N,N,N
2019,910380,N,N,Y,Y
2019,910382,N,N,N,N
2019,910384,N,N,N,N
2019,91A000,N,N,Y,Y
2019,91B000,N,N,N,N
2019,920302,N,N,Y,Y
2019,920303,N,N,N,N
2019,920304,N,N,N,N
2019,920306,N,N,N,N
2019,920307,N,N,N,N
2019,920308,N,N,Y,Y
2019,920312,N,N,N,N
2019,920315,N,N,N,N
2019,920316,N,N,N,N
2019,920317,N,N,N,N
2019,920318,N,N,N,N
2019,920320,N,N,Y,Y
2019,920324,N,Y,Y,Y
2019,920325,N,N,Y,Y
2019,920326,N,N,Y,Y
2019,920327,N,N,Y,Y
2019,920328,N,N,N,N
2019,920329,N,N,Y,Y
2019,920332,N,N,Y,Y
2019,920334,N,N,Y,Y
2019,920336,N,N,Y,Y
2019,920340,N,N,N,N
2019,920342,N,N,N,N
2019,920344,N,N,N,N
2019,920348,N,N,N,N
2019,920349,N,N,N,N
2019,920351,N,N,N,N
2019,920352,N,N,Y,Y
2019,920356,N,N,Y,Y
2019,920358,N,N,N,N
2019,920360,N,N,Y,Y
2019,920362,N,N,N,N
2019,920364,N,N,N,N
2019,920368,N,N,N,N
2019,920369,N,N,N,Y
2019,920370,N,N,Y,N
2019,920376,N,N,Y,N
2019,920380,N,N,Y,Y
2019,920381,N,N,Y,Y
2019,920384,N,N,Y,Y
2019,920386,N,N,N,N
2019,920388,N,N,N,N
2019,920390,N,N,N,N
2019,920391,N,N,N,N
2019,920393,N,N,N,N
2019,920394,N,N,Y,Y
2019,920396,N,N,Y,Y
2019,920398,N,N,Y,Y
2019,920399,N,N,Y,Y
2019,920400,N,N,N,Y
2019,920402,N,N,Y,Y
2019,920403,N,N,N,Y
2019,920404,N,N,Y,Y
2019,920408,N,N,Y,Y
2019,920410,N,N,Y,Y
2019,920411,N,N,Y,Y
2019,920412,N,N,Y,Y
2019,920413,N,N,Y,Y
2019,920414,N,N,N,Y
2019,920415,N,N,Y,Y
2019,920416,N,N,Y,Y
2019,920417,N,N,N,N
2019,920420,N,N,Y,Y
2019,920424,N,N,Y,Y
2019,920428,N,N,Y,Y
2019,920436,N,N,N,N
2019,920438,N,N,Y,Y
2019,920439,N,N,N,N
2019,920440,N,N,Y,Y
2019,920441,N,N,N,N
2019,920442,N,N,Y,Y
2019,920443,N,N,N,N
2019,920444,N,N,N,N
2019,920445,N,N,N,N
2019,920446,N,N,Y,Y
2019,920447,N,N,N,N
2019,920448,N,N,N,Y
2019,920449,N,N,N,N
2019,920450,N,N,Y,Y
2019,920451,N,N,Y,Y
2019,920452,N,N,N,Y
2019,920453,N,N,N,N
2019,920454,N,N,N,N
2019,920455,N,N,N,N
2019,920456,N,N,Y,Y
2019,920457,N,N,N,N
2019,920458,N,N,N,N
2019,920459,N,N,N,N
2019,920460,N,N,N,Y
2019,920464,N,N,Y,Y
2019,920466,N,N,N,Y
2019,920467,N,N,N,N
2019,920468,N,N,Y,Y
2019,920469,N,N,N,N
2019,920470,N,N,Y,Y
2019,920471,N,N,Y,N
2019,920472,N,N,Y,Y
2019,920473,N,N,N,Y
2019,920474,N,N,N,N
2019,920476,N,N,Y,Y
2019,920480,N,N,Y,Y
2019,920484,N,N,N,N
2019,920488,N,N,Y,Y
2019,920492,N,N,Y,Y
2019,920494,N,N,N,N
2019,920495,N,N,Y,Y
2019,920496,N,N,Y,Y
2019,920500,N,N,N,N
2019,920501,N,N,N,N
2019,920502,N,N,N,N
2019,920504,N,N,N,N
2019,920506,N,N,Y,Y
2019,920508,Y,N,N,N
2019,920512,N,N,Y,Y
2019,920514,N,N,N,Y
2019,920516,N,N,Y,Y
2019,920518,N,N,N,N
2019,920520,N,N,N,N
2019,920521,N,N,N,N
2019,920522,N,N,N,N
2019,920523,N,N,N,N
2019,920524,N,N,N,N
2019,920525,N,N,Y,Y
2019,920526,N,N,N,N
2019,920528,N,N,N,Y
2019,920529,N,N,N,N
2019,920530,N,N,N,N
2019,920531,N,N,N,N
2019,920532,N,N,Y,Y
2019,920533,N,N,N,N
2019,920536,N,N,Y,Y
2019,920540,N,N,N,N
2019,920542,N,N,Y,Y
2019,920543,N,N,N,N
2019,920544,N,N,Y,Y
2019,920545,N,N,Y,Y
2019,920546,N,N,N,N
2019,920547,N,N,Y,Y
2019,920548,N,N,Y,Y
2019,920549,N,N,Y,Y
2019,920550,N,N,Y,Y
2019,920551,N,N,N,N
2019,920552,N,N,N,Y
2019,920554,N,N,Y,Y
2019,920556,N,Y,Y,Y
2019,920557,N,N,N,N
2019,920560,N,N,Y,Y
2019,920561,N,N,N,N
2019,920562,N,N,Y,Y
2019,920564,N,N,Y,Y
2019,920568,N,N,N,N
2019,920569,N,N,N,N
2019,920570,N,N,Y,Y
2019,920571,N,N,Y,Y
2019,920572,N,N,Y,Y
2019,920576,N,N,N,N
2019,920580,N,N,Y,Y
2019,920581,N,N,N,N
2019,920582,N,N,N,N
2019,920583,N,N,N,N
2019,920584,N,N,Y,Y
2019,920585,N,N,N,N
2019,920586,N,N,N,N
2019,920588,N,N,N,N
2019,920592,N,N,Y,Y
2019,920593,N,N,N,Y
2019,920594,N,N,N,N
2019,920595,N,N,N,N
2019,920596,N,N,Y,Y
2019,920597,N,N,Y,Y
2019,920598,N,N,N,N
2019,920599,N,N,Y,Y
2019,920600,N,N,Y,Y
2019,920601,N,N,Y,Y
2019,920604,N,N,N,Y
2019,920606,N,N,N,N
2019,920607,N,N,N,N
2019,920608,N,N,Y,Y
2019,920614,N,N,N,Y
2019,920616,N,N,N,Y
2019,920618,N,N,Y,Y
2019,920620,N,N,Y,Y
2019,920624,N,N,N,N
2019,920626,N,N,N,Y
2019,920628,N,N,Y,Y
2019,920632,N,N,Y,Y
2019,920636,N,N,Y,Y
2019,92B000,N,N,N,N
2019,92D000,N,N,N,N
2019,92E000,N,N,N,N
2019,92F000,N,N,N,N
2019,92G000,N,N,N,N
2019,92K000,N,N,N,N
2019,92L000,N,N,Y,Y
2019,92M000,N,N,Y,Y
2019,92N000,N,N,N,N
2019,92P000,N,N,Y,Y
2019,92Q000,Y,N,N,N
2019,92R000,N,N,Y,Y
2019,92S000,N,N,N,N
2019,92T000,N,N,N,N
2019,92U000,N,N,N,N
2019,92V000,N,N,N,N
2019,92W000,N,N,N,N
2019,92Y000,N,N,N,N
2019,930330,N,N,Y,Y
2019,930340,N,N,Y,Y
2019,930344,N,N,N,N
2019,930348,N,N,Y,Y
2019,930352,N,N,Y,Y
2019,930354,N,N,Y,Y
2019,930360,N,N,N,N
2019,930700,N,N,N,N
2019,93A000,Y,N,N,N
2019,93J000,N,N,N,Y
2019,93L000,N,Y,Y,Y
2019,93M000,N,N,N,Y
2019,93N000,N,N,N,N
2019,93P000,N,N,N,N
2019,93R000,N,N,N,N
2019,940306,N,N,Y,Y
2019,940314,N,N,Y,Y
2019,940316,N,N,N,N
2019,940328,N,N,Y,Y
2019,940330,N,N,N,N
2019,94Z000,N,N,N,N
2019,950308,N,N,Y,Y
2019,950312,N,N,N,N
2019,950316,N,N,N,N
2019,950320,N,N,Y,Y
2019,950322,N,N,N,N
2019,950324,N,N,N,N
2019,950328,N,N,Y,Y
2019,950332,N,N,Y,Y
2019,950336,N,N,N,N
2019,950338,N,N,N,N
2019,95A000,N,N,N,N
2019,960312,N,N,Y,Y
2019,960314,N,N,Y,Y
2019,960316,N,N,Y,Y
2019,960318,Y,N,N,N
2019,960324,N,N,N,N
2019,960326,Y,N,N,N
2019,960329,N,N,Y,Y
2019,960330,N,N,N,N
2019,960331,N,N,Y,Y
2019,960332,N,N,N,N
2019,960334,N,N,Y,Y
2019,960335,N,N,N,N
2019,960336,N,N,N,Y
2019,960338,N,N,Y,Y
2019,960340,N,N,Y,Y
2019,960344,N,N,Y,Y
2019,960348,N,N,Y,Y
2019,960360,N,N,Y,Y
2019,960370,N,N,Y,Y
2019,960372,N,N,Y,Y
2019,960374,N,N,Y,Y
2019,960380,N,N,Y,Y
2019,960382,N,N,Y,Y
2019,960386,N,N,Y,Y
2019,960387,N,N,Y,Y
2019,960388,N,N,Y,Y
2019,960390,Y,N,N,N
2019,960450,N,N,N,Y
2019,960454,N,N,Y,Y
2019,960488,N,N,Y,Y
2019,960490,N,N,N,N
2019,960700,N,N,N,N
2019,96C000,N,N,Y,Y
2019,96F000,N,N,Y,Y
2019,970308,N,N,N,N
2019,970310,N,N,N,N
2019,970312,N,N,Y,Y
2019,970315,N,N,Y,Y
2019,970320,N,N,N,Y
2019,970322,N,N,Y,Y
2019,970337,N,N,Y,Y
2019,970340,N,N,N,Y
2019,970344,N,N,Y,Y
2019,970348,N,N,Y,Y
2019,970352,N,N,Y,Y
2019,970356,N,N,Y,Y
2019,970358,N,N,Y,Y
2019,970360,N,N,N,N
2019,970368,N,N,N,N
2019,970370,N,N,N,N
2019,970376,N,N,N,N
2019,970388,N,N,Y,Y
2019,970389,N,N,Y,Y
2019,970390,N,N,N,N
2019,970392,N,N,Y,Y
2019,970393,N,N,N,N
2019,97D000,N,N,N,N
2019,980306,N,N,Y,Y
2019,980308,N,N,Y,Y
2019,980317,N,N,Y,Y
2019,980318,N,N,N,N
2019,980320,N,N,N,Y
2019,980324,N,N,Y,Y
2019,980336,N,N,Y,Y
2019,980338,N,N,N,N
2019,980340,N,N,N,N
2019,980342,N,N,N,Y
2019,980344,N,N,Y,Y
2019,980348,N,N,N,N
2019,980352,N,N,N,N
2019,980356,N,N,N,N
2019,980357,N,N,N,N
2019,980360,N,N,Y,Y
2019,980364,N,N,Y,Y
2019,980380,N,N,Y,Y
2019,980384,N,N,Y,Y
2019,980388,N,N,N,N
2019,980390,N,N,Y,Y
2019,980392,N,N,N,N
2019,980396,N,N,N,N
2019,980397,N,N,N,N
2019,980398,N,N,N,N
2019,980400,N,N,N,N
2019,98A000,N,N,Y,Y
2019,98B000,N,N,Y,Y
2019,990304,N,N,N,N
2019,990308,N,N,N,N
2019,990312,N,N,Y,N
2019,990316,N,N,N,Y
2019,990320,N,N,N,N
2019,990321,N,N,Y,Y
2019,990322,N,N,N,N
2019,990324,N,N,Y,Y
2019,990325,N,N,Y,Y
2019,990326,N,N,N,Y
2019,990328,N,N,Y,Y
2019,990332,N,N,N,N
2019,990336,N,N,Y,Y
2019,990340,N,N,N,Y
2019,995304,N,N,N,N
2019,995312,N,N,Y,Y
2019,995316,N,N,N,Y
2019,995320,N,N,N,N
2019,995324,N,N,Y,Y
2019,995328,N,N,N,Y
2019,995330,N,N,N,N
2019,995336,N,N,N,Y
