year,graduation_year,agency_code,Status,subgroup,count,pct_enrolled
2019,2018,350308,ENROLL,EDS,32.0,0.3232323232
2019,2018,350317,ENROLL,EDS,6.0,
2019,2018,350321,ENROLL,EDS,37.0,0.4157303371
2019,2018,350336,ENROLL,EDS,24.0,0.42857142859999997
2019,2018,360310,ENROLL,EDS,73.0,0.4679487179
2019,2018,360336,ENROLL,EDS,17.0,0.20238095239999998
2019,2018,360337,ENROLL,EDS,4.0,
2019,2018,360360,ENROLL,EDS,22.0,0.34920634920000004
2019,2018,360378,ENROLL,EDS,33.0,0.417721519
2019,2018,360390,ENROLL,EDS,25.0,0.37878787880000003
2019,2018,360394,ENROLL,EDS,0.0,
2019,2018,360396,ENROLL,EDS,36.0,0.5373134328
2019,2018,360418,ENROLL,EDS,28.0,0.8235294118
2019,2018,360428,ENROLL,EDS,53.0,0.2960893855
2019,2018,360470,ENROLL,EDS,38.0,0.3247863248
2019,2018,360494,ENROLL,EDS,26.0,0.45614035090000005
2019,2018,36C000,ENROLL,EDS,9.0,
2019,2018,370312,ENROLL,EDS,16.0,0.32
2019,2018,380308,ENROLL,EDS,14.0,0.36842105259999997
2019,2018,390322,ENROLL,EDS,14.0,0.2413793103
2019,2018,390323,ENROLL,EDS,9.0,
2019,2018,390324,ENROLL,EDS,21.0,0.3
2019,2018,390352,ENROLL,EDS,22.0,0.41509433960000003
2019,2018,390700,ENROLL,EDS,10.0,0.5882352941
2019,2018,410355,ENROLL,EDS,0.0,
2019,2018,410358,ENROLL,EDS,66.0,0.4714285714
2019,2018,410379,ENROLL,EDS,0.0,
2019,2018,410390,ENROLL,EDS,14.0,0.7368421053
2019,2018,410391,ENROLL,EDS,6.0,
2019,2018,410394,ENROLL,EDS,63.0,0.4701492537
2019,2018,410395,ENROLL,EDS,2.0,
2019,2018,410399,ENROLL,EDS,6.0,
2019,2018,410401,ENROLL,EDS,16.0,0.8421052631999999
2019,2018,410406,ENROLL,EDS,73.0,0.4478527607
2019,2018,410408,ENROLL,EDS,7.0,
2019,2018,410464,ENROLL,EDS,0.0,
2019,2018,410483,ENROLL,EDS,9.0,
2019,2018,410484,ENROLL,EDS,59.0,0.3619631902
2019,2018,410489,ENROLL,EDS,28.0,0.6222222222
2019,2018,410490,ENROLL,EDS,25.0,0.7142857143000001
2019,2018,410508,ENROLL,EDS,98.0,0.5355191257
2019,2018,410529,ENROLL,EDS,79.0,0.5064102564
2019,2018,410545,ENROLL,EDS,30.0,0.8823529412000001
2019,2018,410547,ENROLL,EDS,48.0,0.5454545454999999
2019,2018,410556,ENROLL,EDS,77.0,0.472392638
2019,2018,410562,ENROLL,EDS,75.0,0.5281690141
2019,2018,410569,ENROLL,EDS,8.0,
2019,2018,410579,ENROLL,EDS,15.0,0.75
2019,2018,410589,ENROLL,EDS,8.0,
2019,2018,410595,ENROLL,EDS,52.0,0.4814814815
2019,2018,41F000,ENROLL,EDS,21.0,0.7777777778
2019,2018,421316,ENROLL,EDS,34.0,0.39080459770000003
2019,2018,430346,ENROLL,EDS,54.0,0.3333333333
2019,2018,430371,ENROLL,EDS,65.0,0.42763157890000003
2019,2018,430378,ENROLL,EDS,55.0,0.3481012658
2019,2018,430384,ENROLL,EDS,67.0,0.39644970409999997
2019,2018,440346,ENROLL,EDS,8.0,
2019,2018,440378,ENROLL,EDS,36.0,0.41379310340000003
2019,2018,440390,ENROLL,EDS,31.0,0.4492753623
2019,2018,450316,ENROLL,EDS,35.0,0.4375
2019,2018,450334,ENROLL,EDS,37.0,0.5285714286
2019,2018,450341,ENROLL,EDS,38.0,0.36893203880000003
2019,2018,450343,ENROLL,EDS,0.0,
2019,2018,450352,ENROLL,EDS,21.0,0.36842105259999997
2019,2018,450354,ENROLL,EDS,11.0,0.6875
2019,2018,470312,ENROLL,EDS,93.0,0.3675889328
2019,2018,470443,ENROLL,EDS,18.0,0.6
2019,2018,490320,ENROLL,EDS,10.0,0.7692307692
2019,2018,490335,ENROLL,EDS,10.0,0.3703703704
2019,2018,490346,ENROLL,EDS,30.0,0.3225806452
2019,2018,490350,ENROLL,EDS,1.0,
2019,2018,490354,ENROLL,EDS,43.0,0.44329896909999994
2019,2018,490355,ENROLL,EDS,8.0,
2019,2018,490362,ENROLL,EDS,34.0,0.5
2019,2018,490380,ENROLL,EDS,22.0,0.3188405797
2019,2018,491312,ENROLL,EDS,56.0,0.4552845528
2019,2018,500323,ENROLL,EDS,3.0,
2019,2018,500324,ENROLL,EDS,0.0,
2019,2018,500340,ENROLL,EDS,29.0,0.4754098361
2019,2018,510324,ENROLL,EDS,40.0,0.3703703704
2019,2018,510327,ENROLL,EDS,36.0,0.4675324675
2019,2018,510333,ENROLL,EDS,27.0,0.3176470588
2019,2018,510367,ENROLL,EDS,11.0,0.8461538462
2019,2018,510368,ENROLL,EDS,21.0,0.25
2019,2018,510376,ENROLL,EDS,19.0,0.37254901960000003
2019,2018,510399,ENROLL,EDS,59.0,0.3641975309
2019,2018,510402,ENROLL,EDS,21.0,0.173553719
2019,2018,510406,ENROLL,EDS,27.0,0.42857142859999997
2019,2018,530306,ENROLL,EDS,1.0,
2019,2018,530316,ENROLL,EDS,0.0,
2019,2018,530335,ENROLL,EDS,14.0,0.5185185185
2019,2018,530336,ENROLL,EDS,80.0,0.43478260869999996
2019,2018,530343,ENROLL,EDS,52.0,0.3443708609
2019,2018,550320,ENROLL,EDS,21.0,0.375
2019,2018,550332,ENROLL,EDS,55.0,0.4296875
2019,2018,550344,ENROLL,EDS,27.0,0.4029850746
2019,2018,550368,ENROLL,EDS,22.0,0.2528735632
2019,2018,560320,ENROLL,EDS,49.0,0.5326086957
2019,2018,560324,ENROLL,EDS,4.0,
2019,2018,560329,ENROLL,EDS,8.0,
2019,2018,560332,ENROLL,EDS,0.0,
2019,2018,570317,ENROLL,EDS,1.0,
2019,2018,570318,ENROLL,EDS,12.0,0.23076923079999997
2019,2018,590328,ENROLL,EDS,13.0,0.7222222222
2019,2018,590330,ENROLL,EDS,53.0,0.3063583815
2019,2018,600302,ENROLL,EDS,32.0,0.6037735849
2019,2018,600312,ENROLL,EDS,40.0,0.5882352941
2019,2018,600334,ENROLL,EDS,23.0,0.71875
2019,2018,600361,ENROLL,EDS,72.0,0.4472049689
2019,2018,600377,ENROLL,EDS,108.0,0.5538461538
2019,2018,600404,ENROLL,EDS,11.0,0.8461538462
2019,2018,600415,ENROLL,EDS,57.0,0.3607594937
2019,2018,600426,ENROLL,EDS,106.0,0.35810810810000004
2019,2018,600443,ENROLL,EDS,16.0,0.7272727273
2019,2018,600445,ENROLL,EDS,152.0,0.5692883895
2019,2018,600457,ENROLL,EDS,99.0,0.4541284404
2019,2018,600466,ENROLL,EDS,74.0,0.4352941176
2019,2018,600480,ENROLL,EDS,125.0,0.5924170616
2019,2018,600482,ENROLL,EDS,20.0,0.6666666667
2019,2018,600496,ENROLL,EDS,133.0,0.6045454545000001
2019,2018,600499,ENROLL,EDS,6.0,
2019,2018,600508,ENROLL,EDS,34.0,0.6415094339999999
2019,2018,600535,ENROLL,EDS,141.0,0.5340909091
2019,2018,600567,ENROLL,EDS,2.0,
2019,2018,600592,ENROLL,EDS,1.0,
2019,2018,60B000,ENROLL,EDS,19.0,0.6333333333
2019,2018,610332,ENROLL,EDS,8.0,
2019,2018,610334,ENROLL,EDS,19.0,0.40425531909999995
2019,2018,620310,ENROLL,EDS,1.0,
2019,2018,620316,ENROLL,EDS,34.0,0.3578947368
2019,2018,620340,ENROLL,EDS,21.0,0.328125
2019,2018,630330,ENROLL,EDS,4.0,
2019,2018,630332,ENROLL,EDS,40.0,0.5797101449000001
2019,2018,630336,ENROLL,EDS,62.0,0.48818897640000003
2019,2018,630360,ENROLL,EDS,34.0,0.4788732394
2019,2018,640346,ENROLL,EDS,49.0,0.4336283186
2019,2018,640347,ENROLL,EDS,18.0,0.8181818181999999
2019,2018,640350,ENROLL,EDS,65.0,0.5241935484
2019,2018,640364,ENROLL,EDS,76.0,0.4871794872
2019,2018,64A000,ENROLL,EDS,28.0,0.5283018868
2019,2018,650326,ENROLL,EDS,89.0,0.5460122699000001
2019,2018,650327,ENROLL,EDS,69.0,0.44805194810000004
2019,2018,650340,ENROLL,EDS,14.0,0.9333333333
2019,2018,650342,ENROLL,EDS,53.0,0.5578947368
2019,2018,650394,ENROLL,EDS,10.0,0.8333333333
2019,2018,66A000,ENROLL,EDS,46.0,0.8679245283
2019,2018,670320,ENROLL,EDS,20.0,0.3636363636
2019,2018,670324,ENROLL,EDS,44.0,0.43564356439999996
2019,2018,670333,ENROLL,EDS,60.0,0.5042016807
2019,2018,670340,ENROLL,EDS,26.0,0.38235294119999996
2019,2018,670344,ENROLL,EDS,30.0,0.3896103896
2019,2018,670352,ENROLL,EDS,16.0,0.20253164559999998
2019,2018,670364,ENROLL,EDS,33.0,0.36666666670000003
2019,2018,680310,ENROLL,EDS,22.0,0.36666666670000003
2019,2018,680332,ENROLL,EDS,27.0,0.421875
2019,2018,680335,ENROLL,EDS,0.0,
2019,2018,681305,ENROLL,EDS,17.0,0.5666666667
2019,2018,681308,ENROLL,EDS,35.0,0.564516129
2019,2018,681314,ENROLL,EDS,29.0,0.5471698113
2019,2018,681338,ENROLL,EDS,2.0,
2019,2018,690320,ENROLL,EDS,13.0,0.3714285714
2019,2018,69A000,ENROLL,EDS,6.0,
2019,2018,700317,ENROLL,EDS,44.0,0.511627907
2019,2018,700319,ENROLL,EDS,40.0,0.4651162791
2019,2018,710321,ENROLL,EDS,42.0,0.48837209299999995
2019,2018,710326,ENROLL,EDS,38.0,0.3958333333
2019,2018,710327,ENROLL,EDS,8.0,
2019,2018,710342,ENROLL,EDS,27.0,0.45
2019,2018,720316,ENROLL,EDS,23.0,0.3382352941
2019,2018,730352,ENROLL,EDS,54.0,0.3354037267
2019,2018,740309,ENROLL,EDS,39.0,0.527027027
2019,2018,740333,ENROLL,EDS,50.0,0.4237288136
2019,2018,740366,ENROLL,EDS,72.0,0.5217391304
2019,2018,740388,ENROLL,EDS,88.0,0.5398773006
2019,2018,750317,ENROLL,EDS,5.0,
2019,2018,750318,ENROLL,EDS,31.0,0.5535714286
2019,2018,760318,ENROLL,EDS,54.0,0.4821428571
2019,2018,760339,ENROLL,EDS,28.0,0.5833333333
2019,2018,760348,ENROLL,EDS,38.0,0.3619047619
2019,2018,760354,ENROLL,EDS,16.0,0.5333333333
2019,2018,760358,ENROLL,EDS,28.0,0.3076923077
2019,2018,760380,ENROLL,EDS,32.0,0.5161290323
2019,2018,760388,ENROLL,EDS,18.0,0.34615384619999995
2019,2018,761304,ENROLL,EDS,90.0,0.43902439020000006
2019,2018,790314,ENROLL,EDS,29.0,0.35365853659999996
2019,2018,790354,ENROLL,EDS,41.0,0.4361702128
2019,2018,790366,ENROLL,EDS,27.0,0.2842105263
2019,2018,790378,ENROLL,EDS,30.0,0.43478260869999996
2019,2018,790379,ENROLL,EDS,6.0,
2019,2018,800340,ENROLL,EDS,31.0,0.4025974026
2019,2018,800361,ENROLL,EDS,27.0,0.3375
2019,2018,800376,ENROLL,EDS,44.0,0.4943820225
2019,2018,800394,ENROLL,EDS,19.0,0.7037037037
2019,2018,800396,ENROLL,EDS,45.0,0.40909090909999996
2019,2018,800400,ENROLL,EDS,31.0,0.3369565217
2019,2018,800408,ENROLL,EDS,56.0,0.427480916
2019,2018,840302,ENROLL,EDS,14.0,0.2592592593
2019,2018,840332,ENROLL,EDS,18.0,0.42857142859999997
2019,2018,840356,ENROLL,EDS,14.0,0.4375
2019,2018,840361,ENROLL,EDS,14.0,0.7777777778
2019,2018,840368,ENROLL,EDS,16.0,0.4102564103
2019,2018,850324,ENROLL,EDS,2.0,
2019,2018,850332,ENROLL,EDS,19.0,0.4871794872
2019,2018,850352,ENROLL,EDS,19.0,0.45238095240000004
2019,2018,850358,ENROLL,EDS,23.0,0.3898305085
2019,2018,850360,ENROLL,EDS,8.0,
2019,2018,860316,ENROLL,EDS,28.0,0.5283018868
2019,2018,860336,ENROLL,EDS,41.0,0.4270833333
2019,2018,860352,ENROLL,EDS,34.0,0.2809917355
2019,2018,860354,ENROLL,EDS,25.0,0.5434782609000001
2019,2018,861308,ENROLL,EDS,16.0,0.6153846154
2019,2018,862312,ENROLL,EDS,21.0,0.5121951220000001
2019,2018,870314,ENROLL,EDS,22.0,0.44
2019,2018,880308,ENROLL,EDS,26.0,0.45614035090000005
2019,2018,880320,ENROLL,EDS,0.0,
2019,2018,880328,ENROLL,EDS,12.0,0.375
2019,2018,900311,ENROLL,EDS,16.0,0.5925925926
2019,2018,900316,ENROLL,EDS,39.0,0.3611111111
2019,2018,900336,ENROLL,EDS,53.0,0.3251533742
2019,2018,900342,ENROLL,EDS,46.0,0.5287356322
2019,2018,900344,ENROLL,EDS,21.0,0.3818181818
2019,2018,900348,ENROLL,EDS,20.0,0.43478260869999996
2019,2018,900360,ENROLL,EDS,53.0,0.5638297872
2019,2018,900365,ENROLL,EDS,13.0,0.15853658539999999
2019,2018,900366,ENROLL,EDS,15.0,0.6818181818000001
2019,2018,900367,ENROLL,EDS,14.0,0.8235294118
2019,2018,900377,ENROLL,EDS,7.0,
2019,2018,900393,ENROLL,EDS,5.0,
2019,2018,920316,ENROLL,EDS,20.0,0.45454545450000006
2019,2018,920317,ENROLL,EDS,23.0,0.696969697
2019,2018,920318,ENROLL,EDS,50.0,0.3703703704
2019,2018,920324,ENROLL,EDS,0.0,
2019,2018,920348,ENROLL,EDS,43.0,0.3333333333
2019,2018,920368,ENROLL,EDS,77.0,0.4935897436
2019,2018,920411,ENROLL,EDS,51.0,0.3445945946
2019,2018,920412,ENROLL,EDS,51.0,0.40157480310000004
2019,2018,920428,ENROLL,EDS,41.0,0.3942307692
2019,2018,920436,ENROLL,EDS,97.0,0.4801980198
2019,2018,920441,ENROLL,EDS,39.0,0.65
2019,2018,920445,ENROLL,EDS,36.0,0.42857142859999997
2019,2018,920455,ENROLL,EDS,18.0,0.40909090909999996
2019,2018,920466,ENROLL,EDS,81.0,0.421875
2019,2018,920473,ENROLL,EDS,43.0,0.5180722892
2019,2018,920495,ENROLL,EDS,60.0,0.4166666667
2019,2018,920500,ENROLL,EDS,88.0,0.5677419355
2019,2018,920526,ENROLL,EDS,16.0,0.5333333333
2019,2018,920528,ENROLL,EDS,6.0,
2019,2018,920546,ENROLL,EDS,72.0,0.48979591840000003
2019,2018,920552,ENROLL,EDS,54.0,0.4909090909
2019,2018,920556,ENROLL,EDS,3.0,
2019,2018,920562,ENROLL,EDS,67.0,0.4110429448
2019,2018,920581,ENROLL,EDS,12.0,0.5714285714
2019,2018,920582,ENROLL,EDS,2.0,
2019,2018,920583,ENROLL,EDS,13.0,0.8125
2019,2018,920585,ENROLL,EDS,2.0,
2019,2018,920586,ENROLL,EDS,11.0,0.7857142856999999
2019,2018,920588,ENROLL,EDS,37.0,0.359223301
2019,2018,920595,ENROLL,EDS,52.0,0.5252525253
2019,2018,93L000,ENROLL,EDS,0.0,
2019,2018,94Z000,ENROLL,EDS,7.0,
2019,2018,950336,ENROLL,EDS,18.0,0.3913043478
2019,2018,950338,ENROLL,EDS,11.0,0.4583333333
2019,2018,960324,ENROLL,EDS,29.0,0.3717948718
2019,2018,960372,ENROLL,EDS,20.0,0.5405405405
2019,2018,960490,ENROLL,EDS,17.0,0.7083333333
2019,2018,960700,ENROLL,EDS,5.0,
2019,2018,970320,ENROLL,EDS,17.0,0.39534883719999997
2019,2018,970356,ENROLL,EDS,27.0,0.3552631579
2019,2018,970388,ENROLL,EDS,22.0,0.55
2019,2018,970390,ENROLL,EDS,29.0,0.2959183673
2019,2018,970393,ENROLL,EDS,10.0,0.4761904762
2019,2018,980318,ENROLL,EDS,46.0,0.45544554460000003
2019,2018,980336,ENROLL,EDS,37.0,0.3978494624
2019,2018,980342,ENROLL,EDS,43.0,0.4018691589
2019,2018,980398,ENROLL,EDS,10.0,0.7692307692
2019,2018,990322,ENROLL,EDS,25.0,0.3164556962
2019,2018,990326,ENROLL,EDS,27.0,0.4029850746
2019,2018,990332,ENROLL,EDS,9.0,
2019,2018,995330,ENROLL,EDS,32.0,0.4923076923
2019,2018,00B000,NOENRO,All,16.0,0.05
2019,2018,010303,NOENRO,All,3.0,
2019,2018,010324,NOENRO,All,106.0,0.05
2019,2018,010348,NOENRO,All,94.0,0.05
2019,2018,010360,NOENRO,All,123.0,0.05
2019,2018,010378,NOENRO,All,1.0,
2019,2018,010388,NOENRO,All,143.0,0.05
2019,2018,010396,NOENRO,All,125.0,0.05
2019,2018,010400,NOENRO,All,113.0,0.05
2019,2018,01B000,NOENRO,All,12.0,0.05
2019,2018,01C000,NOENRO,All,9.0,
2019,2018,01D000,NOENRO,All,11.0,0.05
2019,2018,020302,NOENRO,All,140.0,0.05
2019,2018,030304,NOENRO,All,45.0,0.05
2019,2018,040304,NOENRO,All,23.0,0.05
2019,2018,040305,NOENRO,All,27.0,0.05
2019,2018,040306,NOENRO,All,89.0,0.05
2019,2018,050302,NOENRO,All,75.0,0.05
2019,2018,060302,NOENRO,All,40.0,0.05
2019,2018,060334,NOENRO,All,13.0,0.05
2019,2018,060700,NOENRO,All,16.0,0.05
2019,2018,06B000,NOENRO,All,1.0,
2019,2018,070310,NOENRO,All,40.0,0.05
2019,2018,070311,NOENRO,All,11.0,0.05
2019,2018,070330,NOENRO,All,33.0,0.05
2019,2018,070339,NOENRO,All,57.0,0.05
2019,2018,070342,NOENRO,All,113.0,0.05
2019,2018,07A000,NOENRO,All,2.0,
2019,2018,080311,NOENRO,All,13.0,0.05
2019,2018,080312,NOENRO,All,85.0,0.05
2019,2018,090330,NOENRO,All,68.0,0.05
2019,2018,090368,NOENRO,All,98.0,0.05
2019,2018,09A000,NOENRO,All,6.0,
2019,2018,100307,NOENRO,All,10.0,0.05
2019,2018,100308,NOENRO,All,23.0,0.05
2019,2018,100326,NOENRO,All,113.0,0.05
2019,2018,100334,NOENRO,All,101.0,0.05
2019,2018,100348,NOENRO,All,153.0,0.05
2019,2018,110303,NOENRO,All,49.0,0.05
2019,2018,110304,NOENRO,All,95.0,0.05
2019,2018,110322,NOENRO,All,16.0,0.05
2019,2018,110323,NOENRO,All,29.0,0.05
2019,2018,110336,NOENRO,All,56.0,0.05
2019,2018,110340,NOENRO,All,164.0,0.05
2019,2018,110352,NOENRO,All,121.0,0.05
2019,2018,110380,NOENRO,All,101.0,0.05
2019,2018,110416,NOENRO,All,141.0,0.05
2019,2018,110500,NOENRO,All,15.0,0.05
2019,2018,111302,NOENRO,All,87.0,0.05
2019,2018,111700,NOENRO,All,23.0,0.05
2019,2018,11C000,NOENRO,All,1.0,
2019,2018,11D000,NOENRO,All,10.0,0.05
2019,2018,120308,NOENRO,All,58.0,0.05
2019,2018,120310,NOENRO,All,8.0,
2019,2018,120314,NOENRO,All,105.0,0.05
2019,2018,120318,NOENRO,All,130.0,0.05
2019,2018,120346,NOENRO,All,67.0,0.05
2019,2018,120352,NOENRO,All,2.0,
2019,2018,120370,NOENRO,All,84.0,0.05
2019,2018,130307,NOENRO,All,79.0,0.05
2019,2018,130310,NOENRO,All,138.0,0.05
2019,2018,130314,NOENRO,All,118.0,0.05
2019,2018,130316,NOENRO,All,145.0,0.05
2019,2018,130324,NOENRO,All,82.0,0.05
2019,2018,130326,NOENRO,All,104.0,0.05
2019,2018,130332,NOENRO,All,95.0,0.05
2019,2018,130333,NOENRO,All,36.0,0.05
2019,2018,130350,NOENRO,All,27.0,0.05
2019,2018,132304,NOENRO,All,193.0,0.05
2019,2018,13A000,NOENRO,All,21.0,0.05
2019,2018,140305,NOENRO,All,11.0,0.05
2019,2018,140309,NOENRO,All,26.0,0.05
2019,2018,140348,NOENRO,All,88.0,0.05
2019,2018,140386,NOENRO,All,202.0,0.05
2019,2018,140390,NOENRO,All,107.0,0.05
2019,2018,150304,NOENRO,All,39.0,0.05
2019,2018,150350,NOENRO,All,7.0,
2019,2018,160309,NOENRO,All,0.0,
2019,2018,160313,NOENRO,All,52.0,0.05
2019,2018,160314,NOENRO,All,61.0,0.05
2019,2018,160344,NOENRO,All,93.0,0.05
2019,2018,170316,NOENRO,All,79.0,0.05
2019,2018,180308,NOENRO,All,63.0,0.05
2019,2018,180320,NOENRO,All,99.0,0.05
2019,2018,180323,NOENRO,All,8.0,
2019,2018,180325,NOENRO,All,22.0,0.05
2019,2018,180340,NOENRO,All,101.0,0.05
2019,2018,180348,NOENRO,All,93.0,0.05
2019,2018,180376,NOENRO,All,125.0,0.05
2019,2018,181318,NOENRO,All,16.0,0.05
2019,2018,181322,NOENRO,All,93.0,0.05
2019,2018,182304,NOENRO,All,7.0,
2019,2018,182316,NOENRO,All,92.0,0.05
2019,2018,182700,NOENRO,All,5.0,
2019,2018,190310,NOENRO,All,19.0,0.05
2019,2018,190316,NOENRO,All,33.0,0.05
2019,2018,190336,NOENRO,All,81.0,0.05
2019,2018,190342,NOENRO,All,74.0,0.05
2019,2018,19A000,NOENRO,All,9.0,
2019,2018,19B000,NOENRO,All,4.0,
2019,2018,200308,NOENRO,All,30.0,0.05
2019,2018,200314,NOENRO,All,20.0,0.05
2019,2018,200322,NOENRO,All,27.0,0.05
2019,2018,200328,NOENRO,All,38.0,0.05
2019,2018,200350,NOENRO,All,5.0,
2019,2018,210312,NOENRO,All,54.0,0.05
2019,2018,220310,NOENRO,All,42.0,0.05
2019,2018,230312,NOENRO,All,104.0,0.05
2019,2018,230322,NOENRO,All,21.0,0.05
2019,2018,230324,NOENRO,All,127.0,0.05
2019,2018,230330,NOENRO,All,43.0,0.05
2019,2018,230350,NOENRO,All,106.0,0.05
2019,2018,230359,NOENRO,All,13.0,0.05
2019,2018,230361,NOENRO,All,85.0,0.05
2019,2018,240334,NOENRO,All,42.0,0.05
2019,2018,240371,NOENRO,All,72.0,0.05
2019,2018,240373,NOENRO,All,27.0,0.05
2019,2018,240380,NOENRO,All,58.0,0.05
2019,2018,241312,NOENRO,All,12.0,0.05
2019,2018,241316,NOENRO,All,51.0,0.05
2019,2018,24B000,NOENRO,All,15.0,0.05
2019,2018,250314,NOENRO,All,14.0,0.05
2019,2018,250321,NOENRO,All,12.0,0.05
2019,2018,250340,NOENRO,All,122.0,0.05
2019,2018,250356,NOENRO,All,175.0,0.05
2019,2018,250372,NOENRO,All,110.0,0.05
2019,2018,260318,NOENRO,All,149.0,0.05
2019,2018,260322,NOENRO,All,128.0,0.05
2019,2018,260325,NOENRO,All,139.0,0.05
2019,2018,260347,NOENRO,All,4.0,
2019,2018,260354,NOENRO,All,6.0,
2019,2018,260357,NOENRO,All,180.0,0.05
2019,2018,260359,NOENRO,All,119.0,0.05
2019,2018,260374,NOENRO,All,80.0,0.05
2019,2018,260388,NOENRO,All,21.0,0.05
2019,2018,260408,NOENRO,All,163.0,0.05
2019,2018,260411,NOENRO,All,13.0,0.05
2019,2018,260424,NOENRO,All,207.0,0.05
2019,2018,260427,NOENRO,All,189.0,0.05
2019,2018,260446,NOENRO,All,129.0,0.05
2019,2018,260455,NOENRO,All,163.0,0.05
2019,2018,260700,NOENRO,All,3.0,
2019,2018,270306,NOENRO,All,101.0,0.05
2019,2018,270311,NOENRO,All,35.0,0.05
2019,2018,280304,NOENRO,All,16.0,0.05
2019,2018,280306,NOENRO,All,6.0,
2019,2018,280316,NOENRO,All,46.0,0.05
2019,2018,280330,NOENRO,All,53.0,0.05
2019,2018,290308,NOENRO,All,95.0,0.05
2019,2018,290310,NOENRO,All,11.0,0.05
2019,2018,290314,NOENRO,All,53.0,0.05
2019,2018,290315,NOENRO,All,6.0,
2019,2018,290324,NOENRO,All,65.0,0.05
2019,2018,290336,NOENRO,All,92.0,0.05
2019,2018,290348,NOENRO,All,117.0,0.05
2019,2018,290365,NOENRO,All,44.0,0.05
2019,2018,290388,NOENRO,All,76.0,0.05
2019,2018,290389,NOENRO,All,30.0,0.05
2019,2018,291336,NOENRO,All,118.0,0.05
2019,2018,291350,NOENRO,All,3.0,
2019,2018,292324,NOENRO,All,85.0,0.05
2019,2018,300312,NOENRO,All,142.0,0.05
2019,2018,300314,NOENRO,All,5.0,
2019,2018,310338,NOENRO,All,11.0,0.05
2019,2018,310344,NOENRO,All,101.0,0.05
2019,2018,310352,NOENRO,All,69.0,0.05
2019,2018,310364,NOENRO,All,34.0,0.05
2019,2018,310392,NOENRO,All,72.0,0.05
2019,2018,320309,NOENRO,All,13.0,0.05
2019,2018,320312,NOENRO,All,171.0,0.05
2019,2018,320314,NOENRO,All,23.0,0.05
2019,2018,320317,NOENRO,All,21.0,0.05
2019,2018,320322,NOENRO,All,77.0,0.05
2019,2018,320323,NOENRO,All,42.0,0.05
2019,2018,320325,NOENRO,All,159.0,0.05
2019,2018,320341,NOENRO,All,4.0,
2019,2018,320353,NOENRO,All,27.0,0.05
2019,2018,320356,NOENRO,All,148.0,0.05
2019,2018,320365,NOENRO,All,208.0,0.05
2019,2018,320368,NOENRO,All,219.0,0.05
2019,2018,320701,NOENRO,All,20.0,0.05
2019,2018,32L000,NOENRO,All,13.0,0.05
2019,2018,32N000,NOENRO,All,31.0,0.05
2019,2018,330326,NOENRO,All,9.0,
2019,2018,330328,NOENRO,All,32.0,0.05
2019,2018,330350,NOENRO,All,92.0,0.05
2019,2018,330358,NOENRO,All,54.0,0.05
2019,2018,33A000,NOENRO,All,16.0,0.05
2019,2018,340311,NOENRO,All,41.0,0.05
2019,2018,340330,NOENRO,All,103.0,0.05
2019,2018,340336,NOENRO,All,23.0,0.05
2019,2018,340362,NOENRO,All,24.0,0.05
2019,2018,340364,NOENRO,All,172.0,0.05
2019,2018,340382,NOENRO,All,171.0,0.05
2019,2018,340446,NOENRO,All,18.0,0.05
2019,2018,340454,NOENRO,All,107.0,0.05
2019,2018,340460,NOENRO,All,154.0,0.05
2019,2018,340486,NOENRO,All,196.0,0.05
2019,2018,340488,NOENRO,All,28.0,0.05
2019,2018,340495,NOENRO,All,105.0,0.05
2019,2018,340496,NOENRO,All,185.0,0.05
2019,2018,340542,NOENRO,All,93.0,0.05
2019,2018,340556,NOENRO,All,161.0,0.05
2019,2018,340568,NOENRO,All,16.0,0.05
2019,2018,34B000,NOENRO,All,9.0,
2019,2018,34D000,NOENRO,All,10.0,0.05
2019,2018,34H000,NOENRO,All,4.0,
2019,2018,350308,NOENRO,All,107.0,0.05
2019,2018,350317,NOENRO,All,6.0,
2019,2018,350321,NOENRO,All,114.0,0.05
2019,2018,350336,NOENRO,All,52.0,0.05
2019,2018,360310,NOENRO,All,141.0,0.05
2019,2018,360336,NOENRO,All,97.0,0.05
2019,2018,360337,NOENRO,All,16.0,0.05
2019,2018,360360,NOENRO,All,58.0,0.05
2019,2018,360372,NOENRO,All,16.0,0.05
2019,2018,360378,NOENRO,All,104.0,0.05
2019,2018,360390,NOENRO,All,103.0,0.05
2019,2018,360394,NOENRO,All,13.0,0.05
2019,2018,360396,NOENRO,All,84.0,0.05
2019,2018,360418,NOENRO,All,15.0,0.05
2019,2018,360428,NOENRO,All,178.0,0.05
2019,2018,360470,NOENRO,All,139.0,0.05
2019,2018,360494,NOENRO,All,71.0,0.05
2019,2018,36B000,NOENRO,All,35.0,0.05
2019,2018,36C000,NOENRO,All,41.0,0.05
2019,2018,370312,NOENRO,All,68.0,0.05
2019,2018,380308,NOENRO,All,44.0,0.05
2019,2018,390322,NOENRO,All,79.0,0.05
2019,2018,390323,NOENRO,All,15.0,0.05
2019,2018,390324,NOENRO,All,79.0,0.05
2019,2018,390352,NOENRO,All,76.0,0.05
2019,2018,390700,NOENRO,All,23.0,0.05
2019,2018,39B000,NOENRO,All,11.0,0.05
2019,2018,400308,NOENRO,All,110.0,0.05
2019,2018,400315,NOENRO,All,13.0,0.05
