year,agency_code,target_list,subgroup_list
2019,800359,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,800360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,800361,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,800362,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,800363,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,800364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,800366,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,800368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,800372,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,800373,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,800376,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,800377,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,800392,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,800394,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,800396,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,800398,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,800400,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,800406,,
2019,800408,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,800410,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,800412,,
2019,80B000,,
2019,810324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,810326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,810328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,810336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,810340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,810342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,810344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,810350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,810360,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,810364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,810370,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,810378,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,810384,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,810385,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,810386,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,810388,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,810396,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,810400,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,81A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,81B000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,820312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,820320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,820324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,HI7"
2019,820340,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,820346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,820347,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,820348,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,820349,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,820350,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,820352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,820354,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,820364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,820370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,820372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,820376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,820384,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,820385,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,820388,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,821304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,821308,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2019,821316,EL Progress,ALL
2019,821320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,821330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,830304,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,MU7,SWD,WH7"
2019,830312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,830316,4 Year Graduation Rate,"ALL,BL7,EDS"
2019,830320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,830328,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2019,830336,,
2019,830343,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,SWD,WH7"
2019,830348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,830349,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2019,830356,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2019,830360,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2019,830364,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840302,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,840303,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,840304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,840308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,840312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,840316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,840324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,840328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840332,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,840336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,840344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,840350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,840356,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,840358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,840360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,840361,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,840366,,
2019,840368,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,840370,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,84B000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2019,850304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,850312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850314,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,850320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850324,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,850328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850332,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,850336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850338,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,850340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,850348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,850352,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,850354,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,850358,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,850360,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,860302,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,860306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,860308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,860312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,860316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,860320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,860324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,860326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,860330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,860332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,860336,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,860339,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,860340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,860344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,860348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,860352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,860354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,860356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,860360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,861304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,861308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,861312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,862308,,
2019,862310,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,862312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,862316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,86T000,"4 Year Graduation Rate,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,870314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,EDS,WH7"
2019,870318,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,SWD,WH7"
2019,870320,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,WH7"
2019,870324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,87A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,880304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,880308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,880312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,880318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,880320,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,880324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,880328,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,880330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,880336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,88A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,890304,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,890306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,890308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,900302,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,SWD,WH7"
2019,900303,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,900304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,900305,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,SWD,WH7"
2019,900306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,900307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900310,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2019,900311,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,WH7"
2019,900312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,900314,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,900320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,HI7,SWD,WH7"
2019,900332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,900334,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2019,900336,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,900341,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900342,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900343,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,900344,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,900346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,900347,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,900348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,900350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900351,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,900352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,900353,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,SWD,WH7"
2019,900354,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,900356,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900358,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,900360,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,900362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,900363,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,900364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,900365,"4 Year Graduation Rate,Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,900366,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,900367,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,900368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,900370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,900372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,900376,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2019,900377,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,900378,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,900380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,900384,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,900388,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,900391,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,HI7,MU7,SWD,WH7"
2019,900392,,
2019,900393,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AS7,WH7"
2019,90A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,90B000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,90C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,910304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,910308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910311,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,910314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,910316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,910320,,
2019,910340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910356,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910360,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910364,,
2019,910368,4 Year Graduation Rate,"ALL,BL7,EDS"
2019,910370,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,910376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,910380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,910382,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,910384,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,91A000,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,91B000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,920302,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920303,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920315,,
2019,920316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,920317,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2019,920318,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920324,4 Year Graduation Rate,ALL
2019,920325,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,920327,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,920328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920329,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920334,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,920336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,920340,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920342,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,920344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920348,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920349,,
2019,920351,,
2019,920352,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,920356,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920358,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,920362,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920368,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920369,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,WH7"
2019,920370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2019,920380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,920381,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,920384,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2019,920386,,
