year,agency_code,category_code,avg_student_num
2019,630328,,252
2019,630330,,66
2019,630331,,635
2019,630332,,535
2019,630336,,2121
2019,630342,,614
2019,630348,,393
2019,630350,,694
2019,630352,,330
2019,630356,,327
2019,630360,,1360
2019,630364,,608
2019,630368,,509
2019,630373,,588
2019,630374,,839
2019,630376,,292
2019,640302,,338
2019,640304,,579
2019,640306,,388
2019,640308,,609
2019,640316,,190
2019,640320,,634
2019,640324,,566
2019,640326,,438
2019,640328,,563
2019,640329,,473
2019,640332,,458
2019,640334,,264
2019,640335,,363
2019,640336,,327
2019,640340,,73
2019,640342,,48
2019,640346,,932
2019,640347,,306
2019,640348,,713
2019,640350,,1044
2019,640358,,904
2019,640360,,243
2019,640361,,1124
2019,640362,,834
2019,640364,,1015
2019,640376,,445
2019,640384,,249
2019,640396,,175
2019,640400,,541
2019,650304,,398
2019,650308,,458
2019,650309,,549
2019,650310,,1100
2019,650312,,253
2019,650316,,452
2019,650323,,663
2019,650324,,287
2019,650325,,748
2019,650326,,2166
2019,650327,,1921
2019,650328,,396
2019,650332,,511
2019,650338,,604
2019,650339,,512
2019,650340,,234
2019,650341,,572
2019,650342,,1869
2019,650343,,695
2019,650345,,35
2019,650346,,469
2019,650348,,657
2019,650350,,930
2019,650351,,740
2019,650352,,1470
2019,650353,,532
2019,650354,,38
2019,650355,,115
2019,650356,,695
2019,650362,,598
2019,650364,,907
2019,650366,,531
2019,650368,,343
2019,650380,,681
2019,650384,,402
2019,650392,,675
2019,650394,,250
2019,650395,,82
2019,650400,,305
2019,650404,,552
2019,650408,,314
2019,650420,,125
2019,660306,,188
2019,660308,,280
2019,660320,,175
2019,660325,,171
2019,660336,,326
2019,660360,,237
2019,660400,,143
2019,670300,,110
2019,670304,,605
2019,670308,,484
2019,670310,,881
2019,670312,,424
2019,670314,,1083
2019,670318,,1006
2019,670320,,906
2019,670321,,619
2019,670322,,764
2019,670323,,638
2019,670324,,1212
2019,670325,,1075
2019,670329,,733
2019,670330,,693
2019,670331,,526
2019,670332,,486
2019,670333,,1178
2019,670335,,649
2019,670336,,673
2019,670337,,867
2019,670338,,521
2019,670339,,821
2019,670340,,897
2019,670341,,638
2019,670342,,455
2019,670343,,820
2019,670344,,734
2019,670345,,564
2019,670346,,573
2019,670347,,678
2019,670350,,646
2019,670351,,871
2019,670352,,1105
2019,670356,,834
2019,670364,,1045
2019,680304,,647
2019,680308,,596
2019,680310,,1021
2019,680312,,265
2019,680316,,644
2019,680324,,459
2019,680327,,482
2019,680328,,465
2019,680329,,431
2019,680330,,582
2019,680332,,1290
2019,680335,,40
2019,680336,,391
2019,681300,,444
2019,681304,,491
2019,681305,,869
2019,681308,,1527
2019,681309,,683
2019,681310,,503
2019,681311,,442
2019,681312,,473
2019,681314,,1489
2019,681316,,615
2019,681320,,490
2019,681322,,733
2019,681324,,655
2019,681326,,544
2019,681328,,2
2019,681330,,472
2019,681332,,554
2019,681334,,460
2019,681336,,861
2019,681338,,28
2019,690312,,301
2019,690316,,300
2019,690320,,450
2019,690324,,270
2019,700306,,403
2019,700308,,628
2019,700310,,37
2019,700314,,485
2019,700316,,398
2019,700317,,653
2019,700318,,299
2019,700319,,756
2019,700320,,403
2019,700322,,586
2019,700324,,376
2019,700325,,105
2019,700328,,293
2019,710312,,511
2019,710316,,278
2019,710318,,500
2019,710320,,487
2019,710321,,727
2019,710323,,391
2019,710324,,397
2019,710326,,621
2019,710327,,231
2019,710328,,491
2019,710332,,356
2019,710342,,1471
2019,710344,,577
2019,710346,,544
2019,710347,,360
2019,710348,,188
2019,710350,,583
2019,710352,,515
2019,720304,,358
2019,720312,,414
2019,720316,,462
2019,720320,,385
2019,730332,,575
2019,730334,,199
2019,730340,,197
2019,730344,,477
2019,730348,,237
2019,730350,,150
2019,730352,,1150
2019,730354,,438
2019,730356,,296
2019,730360,,452
2019,730368,,192
2019,740302,,800
2019,740304,,659
2019,740308,,382
2019,740309,,657
2019,740310,,403
2019,740320,,294
2019,740324,,548
2019,740330,,608
2019,740332,,914
2019,740333,,1663
2019,740334,,301
2019,740336,,784
2019,740337,,777
2019,740338,,390
2019,740340,,643
2019,740344,,775
2019,740352,,420
2019,740358,,464
2019,740360,,381
2019,740362,,823
2019,740366,,1512
2019,740368,,773
2019,740374,,804
2019,740375,,370
2019,740376,,535
2019,740378,,43
2019,740379,,786
2019,740380,,622
2019,740386,,427
2019,740388,,1561
2019,740390,,322
2019,740396,,256
2019,740400,,401
2019,740402,,392
2019,740404,,858
2019,740406,,735
2019,740500,,268
2019,740501,,55
2019,750304,,365
2019,750314,,329
2019,750317,,68
2019,750318,,611
2019,750319,,494
2019,750320,,147
2019,750328,,105
2019,760304,,368
2019,760308,,355
2019,760316,,272
2019,760318,,651
2019,760320,,291
2019,760324,,339
2019,760328,,474
2019,760329,,617
2019,760330,,365
2019,760331,,431
2019,760332,,420
2019,760336,,470
2019,760338,,564
2019,760339,,744
2019,760340,,359
2019,760344,,572
2019,760348,,835
2019,760352,,823
2019,760354,,357
2019,760356,,418
2019,760357,,558
2019,760358,,903
2019,760359,,557
2019,760360,,549
2019,760364,,302
2019,760368,,318
2019,760376,,405
2019,760378,,685
2019,760380,,700
2019,760382,,447
2019,760388,,809
2019,761304,,1299
2019,761308,,571
2019,761312,,519
2019,761320,,364
2019,761321,,341
2019,761328,,510
2019,761332,,410
2019,761336,,476
2019,770310,,548
2019,770316,,237
2019,770318,,502
2019,770328,,517
2019,770340,,549
2019,770342,,66
2019,770344,,377
2019,770346,,399
2019,770348,,1345
2019,770349,,279
2019,770351,,477
2019,770360,,686
2019,770364,,307
2019,770368,,307
2019,770370,,508
2019,780320,,406
2019,780322,,497
2019,780324,,268
2019,780325,,618
2019,780326,,388
2019,780328,,223
2019,780329,,208
2019,780330,,716
2019,780336,,793
2019,780340,,407
2019,780341,,422
2019,780342,,1824
2019,780344,,744
2019,780352,,321
2019,780356,,296
2019,780360,,590
2019,780364,,757
2019,780368,,668
2019,780374,,529
2019,780376,,605
2019,780384,,913
2019,780385,,237
2019,780390,,276
2019,780391,,727
2019,780392,,434
2019,780393,,652
2019,780394,,406
2019,780396,,135
2019,780398,,471
2019,780400,,965
2019,780401,,934
2019,780402,,450
2019,780403,,507
2019,780407,,427
2019,780410,,211
2019,780412,,574
2019,780416,,447
2019,780417,,242
2019,780420,,1480
2019,790302,,468
2019,790310,,521
2019,790314,,861
2019,790318,,365
2019,790327,,451
2019,790330,,661
2019,790344,,483
2019,790347,,361
2019,790350,,453
2019,790354,,778
2019,790362,,472
2019,790366,,656
2019,790374,,600
2019,790378,,1038
2019,790379,,332
2019,790380,,759
2019,790386,,310
2019,790390,,375
2019,790392,,36
2019,790394,,626
2019,790398,,482
2019,790402,,517
2019,800308,,73
2019,800312,,326
2019,800314,,826
2019,800315,,341
2019,800316,,576
2019,800320,,509
2019,800328,,539
2019,800340,,972
2019,800346,,443
2019,800347,,416
2019,800348,,319
2019,800352,,349
2019,800356,,511
2019,800358,,409
2019,800359,,488
2019,800360,,451
2019,800361,,1262
2019,800362,,569
2019,800363,,607
2019,800364,,473
2019,800366,,580
2019,800368,,330
2019,800372,,290
2019,800373,,435
2019,800376,,545
2019,800377,,452
2019,800392,,504
2019,800394,,246
2019,800396,,893
2019,800398,,748
2019,800400,,975
2019,800406,,602
2019,800408,,1047
2019,800410,,652
2019,810324,,722
2019,810326,,543
2019,810328,,275
2019,810336,,443
2019,810340,,728
2019,810342,,577
2019,810344,,571
2019,810350,,357
2019,810360,,442
2019,810364,,241
2019,810370,,262
2019,810378,,643
2019,810384,,807
2019,810385,,198
2019,810386,,86
2019,810388,,367
2019,810396,,410
2019,810400,,184
2019,820312,,383
2019,820320,,333
2019,820324,,263
2019,820340,,347
2019,820346,,505
2019,820347,,416
2019,820348,,503
2019,820349,,504
2019,820350,,438
2019,820352,,790
2019,820354,,611
2019,820364,,335
2019,820370,,406
2019,820372,,422
2019,820376,,454
2019,820384,,548
2019,820385,,294
2019,820388,,486
2019,821304,,430
2019,821308,,811
2019,821316,,524
2019,821320,,707
2019,821330,,484
2019,830304,,687
2019,830312,,258
2019,830316,,26
2019,830320,,368
2019,830328,,739
2019,830343,,1347
2019,830348,,192
2019,830349,,618
2019,830356,,369
2019,830360,,431
2019,830364,,554
2019,840302,,410
2019,840303,,370
2019,840304,,308
2019,840308,,516
2019,840310,,552
2019,840312,,274
2019,840316,,336
2019,840320,,430
2019,840324,,216
2019,840328,,506
2019,840332,,601
2019,840336,,406
2019,840342,,345
2019,840344,,308
2019,840350,,577
2019,840356,,535
2019,840358,,377
2019,840360,,328
2019,840361,,206
2019,840366,,15
2019,840368,,757
2019,840370,,49
2019,850304,,661
2019,850312,,171
2019,850314,,308
2019,850316,,374
2019,850320,,143
2019,850324,,87
2019,850328,,144
2019,850332,,319
2019,850336,,146
2019,850338,,269
2019,850340,,160
2019,850342,,445
2019,850348,,191
2019,850350,,412
2019,850352,,499
2019,850354,,219
2019,850356,,214
2019,850358,,881
2019,850360,,185
2019,860302,,361
2019,860306,,620
2019,860308,,257
2019,860312,,338
2019,860316,,581
2019,860320,,215
2019,860324,,488
2019,860326,,404
2019,860330,,368
2019,860332,,156
2019,860336,,828
2019,860339,,393
2019,860340,,479
2019,860344,,339
2019,860348,,265
2019,860352,,719
2019,860354,,318
2019,860356,,208
2019,860360,,314
2019,861304,,643
2019,861308,,353
2019,861312,,183
2019,862308,,328
2019,862310,,388
2019,862312,,543
2019,862316,,376
2019,870312,,98
2019,870314,,553
2019,870318,,449
2019,870320,,391
2019,870324,,459
2019,880304,,515
2019,880308,,726
2019,880312,,557
2019,880318,,498
2019,880320,,81
2019,880324,,299
2019,880328,,327
2019,880330,,225
2019,880336,,113
2019,890304,,184
2019,890306,,166
2019,890308,,285
2019,900302,,777
2019,900303,,662
2019,900304,,570
2019,900305,,828
2019,900306,,463
2019,900307,,549
2019,900308,,773
2019,900310,,1395
2019,900311,,1826
2019,900312,,391
2019,900314,,867
2019,900316,,984
2019,900318,,460
2019,900320,,626
2019,900328,,799
2019,900332,,399
2019,900334,,722
2019,900336,,1089
2019,900340,,254
2019,900341,,530
2019,900342,,1729
2019,900343,,1279
2019,900344,,1119
2019,900346,,808
2019,900347,,666
2019,900348,,1361
2019,900350,,1023
2019,900351,,520
2019,900352,,438
2019,900353,,668
2019,900354,,520
2019,900356,,552
2019,900358,,623
2019,900360,,1490
2019,900362,,1217
2019,900363,,658
2019,900364,,315
2019,900365,,47
2019,900366,,871
2019,900367,,372
2019,900368,,698
2019,900370,,557
2019,900372,,555
2019,900376,,743
2019,900377,,1535
2019,900378,,1251
2019,900380,,487
2019,900384,,519
2019,900388,,482
2019,900391,,1357
2019,900392,,100
2019,900393,,1761
2019,910304,,430
2019,910308,,161
2019,910311,,454
2019,910314,,481
2019,910316,,859
2019,910340,,150
2019,910346,,172
2019,910356,,277
2019,910360,,277
2019,910368,,141
2019,910370,,1080
2019,910376,,238
2019,910380,,339
2019,910382,,208
2019,910384,,270
2019,920302,,713
2019,920303,,830
2019,920304,,657
2019,920306,,895
2019,920307,,1035
2019,920308,,635
2019,920312,,1032
2019,920315,,864
2019,920316,,2097
2019,920317,,2504
2019,920318,,2065
2019,920320,,458
2019,920324,,51
2019,920325,,760
2019,920326,,384
2019,920327,,650
2019,920328,,655
2019,920329,,696
2019,920332,,780
2019,920334,,755
2019,920336,,399
2019,920340,,509
2019,920342,,729
2019,920344,,643
2019,920348,,2027
2019,920349,,430
2019,920351,,551
2019,920352,,347
2019,920356,,885
2019,920358,,842
2019,920360,,1019
2019,920362,,424
2019,920364,,519
2019,920368,,2278
2019,920369,,1000
2019,920370,,475
2019,920376,,865
2019,920380,,469
2019,920381,,10
2019,920384,,527
2019,920386,,121
2019,920388,,1228
2019,920390,,899
2019,920391,,1328
2019,920393,,649
2019,920394,,1129
2019,920396,,705
2019,920398,,799
2019,920399,,973
2019,920400,,1000
2019,920402,,830
2019,920403,,540
2019,920404,,1304
2019,920408,,788
2019,920410,,659
2019,920411,,1320
2019,920412,,2457
2019,920413,,565
2019,920414,,719
2019,920415,,441
2019,920416,,513
2019,920417,,648
2019,920420,,874
2019,920424,,1020
2019,920428,,2243
2019,920436,,2373
2019,920438,,64
2019,920439,,748
2019,920440,,559
2019,920441,,2780
2019,920442,,750
2019,920443,,986
2019,920444,,1227
2019,920445,,1890
2019,920446,,485
2019,920447,,813
2019,920448,,638
2019,920449,,795
2019,920450,,1116
2019,920451,,933
2019,920452,,540
2019,920453,,641
2019,920454,,724
2019,920455,,2121
2019,920456,,656
2019,920457,,977
2019,920458,,1661
2019,920459,,988
2019,920460,,391
2019,920464,,595
2019,920466,,1636
2019,920467,,883
2019,920468,,668
2019,920469,,666
2019,920470,,491
2019,920471,,884
2019,920472,,961
2019,920473,,2559
2019,920474,,612
2019,920476,,379
2019,920480,,542
2019,920484,,958
2019,920488,,506
2019,920492,,1075
2019,920494,,846
2019,920495,,2069
2019,920496,,498
2019,920500,,2358
2019,920501,,894
2019,920502,,1760
2019,920504,,727
2019,920506,,606
2019,920508,,104
2019,920512,,877
2019,920514,,640
2019,920516,,616
2019,920518,,229
2019,920520,,559
2019,920521,,909
2019,920522,,689
2019,920523,,984
2019,920524,,293
2019,920525,,314
2019,920526,,2867
2019,920528,,109
2019,920529,,1031
2019,920530,,558
2019,920531,,652
2019,920532,,341
2019,920533,,577
2019,920536,,304
2019,920540,,505
2019,920542,,630
2019,920543,,430
2019,920544,,579
2019,920545,,1129
2019,920546,,2245
2019,920547,,866
2019,920548,,475
2019,920549,,1200
2019,920550,,568
2019,920551,,1110
2019,920552,,1886
2019,920554,,663
2019,920556,,93
2019,920557,,847
2019,920560,,463
2019,920561,,729
2019,920562,,1508
2019,920564,,422
2019,920568,,455
2019,920569,,1149
2019,920570,,420
2019,920571,,749
2019,920572,,450
2019,920576,,435
2019,920580,,585
2019,920581,,378
2019,920582,,254
2019,920583,,328
2019,920584,,402
2019,920585,,261
2019,920586,,329
2019,920588,,2319
2019,920592,,1206
2019,920593,,645
2019,920594,,952
2019,920595,,1885
2019,920596,,560
2019,920597,,498
2019,920598,,866
2019,920599,,578
2019,920600,,507
2019,920601,,895
2019,920604,,1185
2019,920606,,804
2019,920607,,1182
2019,920608,,858
2019,920614,,597
2019,920616,,610
2019,920618,,649
2019,920620,,380
2019,920624,,857
2019,920626,,580
2019,920628,,431
2019,920632,,526
2019,920636,,655
2019,930330,,252
2019,930340,,367
2019,930344,,135
2019,930348,,186
2019,930352,,351
2019,930354,,359
2019,930360,,104
2019,930700,,139
2019,940306,,126
2019,940314,,529
2019,940316,,311
2019,940328,,277
2019,940330,,48
2019,950308,,148
2019,950312,,361
2019,950316,,279
2019,950320,,358
2019,950322,,912
2019,950324,,173
2019,950328,,582
2019,950332,,387
2019,950336,,1142
2019,950338,,272
2019,960312,,566
2019,960314,,788
2019,960316,,561
2019,960318,,448
2019,960324,,1167
2019,960326,,363
2019,960329,,655
2019,960330,,963
2019,960331,,541
2019,960332,,123
2019,960334,,248
2019,960335,,566
2019,960336,,447
2019,960338,,397
2019,960340,,388
2019,960344,,558
2019,960348,,387
2019,960360,,889
2019,960370,,634
2019,960372,,496
2019,960374,,336
2019,960380,,1069
2019,960382,,826
2019,960386,,710
2019,960387,,658
2019,960388,,671
2019,960390,,601
2019,960450,,678
2019,960454,,750
2019,960488,,82
2019,960490,,243
2019,960700,,464
2019,970308,,122
2019,970310,,274
2019,970312,,349
2019,970315,,653
2019,970320,,487
2019,970322,,403
2019,970337,,736
2019,970340,,220
2019,970344,,201
2019,970348,,472
2019,970352,,428
2019,970356,,627
2019,970358,,533
2019,970360,,298
2019,970368,,174
2019,970370,,289
2019,970376,,95
2019,970388,,690
2019,970389,,582
2019,970390,,841
2019,970392,,377
2019,970393,,234
2019,980306,,82
2019,980308,,366
2019,980317,,301
2019,980318,,784
2019,980320,,402
2019,980324,,431
2019,980336,,1161
2019,980338,,488
2019,980340,,237
2019,980342,,1214
2019,980344,,520
2019,980348,,181
2019,980352,,433
2019,980356,,393
2019,980357,,282
2019,980360,,493
2019,980364,,494
2019,980380,,330
2019,980384,,490
2019,980388,,207
2019,980390,,436
2019,980392,,362
2019,980396,,376
2019,980397,,123
2019,980398,,294
2019,980400,,298
2019,990304,,346
2019,990308,,257
2019,990312,,266
2019,990316,,268
2019,990320,,238
2019,990321,,474
2019,990322,,841
2019,990324,,315
2019,990325,,331
2019,990326,,537
2019,990328,,523
2019,990332,,215
2019,990336,,537
2019,990340,,39
2019,995304,,183
2019,995312,,336
2019,995316,,239
2019,995320,,112
2019,995324,,283
2019,995328,,197
2019,995330,,668
2019,995336,,109
2019,00A000,,2491
2019,00B000,,2446
2019,01B000,,828
2019,01C000,,655
2019,01D000,,321
2019,06A000,,29
2019,06B000,,130
2019,07A000,,430
2019,08A000,,88
2019,09A000,,199
2019,09B000,,470
2019,10A000,,954
2019,10B000,,393
2019,11A000,,444
2019,11B000,,389
2019,11C000,,1037
2019,11D000,,520
2019,11K000,,180
2019,12A000,,333
2019,13A000,,859
2019,13B000,,791
2019,13C000,,410
2019,13D000,,544
2019,16B000,,203
2019,19A000,,570
2019,19B000,,512
2019,19C000,,216
2019,20A000,,185
2019,23A000,,892
2019,24B000,,104
2019,24N000,,678
2019,26B000,,845
2019,26C000,,489
2019,27A000,,38
2019,29A000,,336
2019,32A000,,640
2019,32B000,,412
2019,32C000,,252
2019,32D000,,556
2019,32H000,,735
2019,32K000,,634
2019,32L000,,1353
2019,32M000,,217
2019,32N000,,557
2019,32P000,,336
2019,32Q000,,307
2019,32R000,,572
2019,32S000,,351
2019,33A000,,911
2019,34B000,,629
2019,34D000,,397
2019,34F000,,688
2019,34G000,,529
2019,34H000,,819
2019,35A000,,256
2019,35B000,,333
2019,36B000,,1342
2019,36C000,,1482
2019,39A000,,1070
2019,39B000,,448
2019,41B000,,758
2019,41C000,,300
2019,41D000,,878
2019,41F000,,1283
2019,41G000,,1202
2019,41H000,,640
2019,41J000,,776
2019,41K000,,461
2019,41L000,,667
2019,41M000,,143
2019,41N000,,251
2019,42A000,,465
2019,43C000,,254
2019,44A000,,404
2019,45A000,,201
2019,45B000,,278
2019,49B000,,552
2019,49D000,,108
2019,49E000,,1871
2019,49F000,,1647
2019,49G000,,689
2019,50A000,,239
2019,51A000,,943
2019,51B000,,638
2019,53B000,,163
2019,54A000,,189
2019,55A000,,2113
2019,58B000,,417
2019,60B000,,1601
2019,60D000,,2106
2019,60F000,,376
2019,60G000,,1244
2019,60I000,,1397
2019,60J000,,691
2019,60K000,,290
2019,60L000,,783
2019,60M000,,999
2019,60N000,,117
2019,60P000,,101
2019,60Q000,,423
2019,60S000,,1380
2019,60U000,,255
2019,60V000,,267
2019,60Y000,,326
2019,61J000,,96
2019,61K000,,215
2019,61L000,,180
2019,61M000,,631
2019,61N000,,504
2019,61P000,,162
2019,61Q000,,770
2019,61R000,,763
2019,61S000,,167
2019,61T000,,406
2019,61U000,,117
2019,61W000,,90
2019,61X000,,412
2019,63A000,,379
2019,63B000,,536
2019,63C000,,88
2019,64A000,,1231
2019,64B000,,61
2019,65A000,,405
2019,65B000,,133
2019,65C000,,123
2019,65D000,,218
2019,65F000,,632
2019,65G000,,245
2019,66A000,,1238
2019,67B000,,168
2019,68A000,,658
2019,68C000,,355
2019,69A000,,563
2019,70A000,,442
2019,73A000,,396
2019,73B000,,704
2019,74B000,,209
2019,74C000,,603
2019,76A000,,1700
2019,78A000,,120
2019,78B000,,218
2019,79A000,,431
2019,80B000,,102
2019,81A000,,1341
2019,81B000,,510
2019,84B000,,832
2019,86T000,,844
2019,87A000,,187
2019,88A000,,411
2019,90A000,,1921
2019,90B000,,514
2019,90C000,,942
2019,91A000,,819
2019,91B000,,1229
2019,92B000,,454
2019,92D000,,406
2019,92E000,,616
2019,92F000,,1649
2019,92G000,,1187
2019,92K000,,563
2019,92L000,,591
2019,92M000,,632
2019,92N000,,143
2019,92P000,,734
2019,92Q000,,125
2019,92R000,,524
2019,92S000,,512
2019,92T000,,905
2019,92U000,,349
2019,92V000,,767
2019,92W000,,883
2019,92Y000,,706
2019,93A000,,155
2019,93J000,,385
2019,93L000,,200
2019,93M000,,689
2019,93N000,,609
2019,93P000,,582
2019,93R000,,211
2019,95A000,,168
2019,96C000,,314
2019,96F000,,679
2019,97D000,,190
2019,98A000,,1031
2019,98B000,,848
2019,295300,,238
2019,34Z000,,282
2019,50Z000,,56
2019,65Z000,,238
2019,74Z000,,86
2019,79Z000,,388
2019,94Z000,,220
