year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,act_per1000,act_mask_code,bha_per1000,bha_mask_code,rpt_per1000,rpt_mask_code,arr_per1000,arr_mask_code
2019,010350,WH7,418.605,0,410.853,0,0.0,0,0.0,0,0.0,0,7.752000000000001,0,0.0,0,0.0,0
2019,010351,ALL,183.983,0,196.97,0,0.0,0,0.0,0,2.1645,0,10.823,0,0.0,0,0.0,0
2019,010351,BL7,279.621,0,289.1,0,0.0,0,0.0,0,0.0,0,14.218,0,0.0,0,0.0,0
2019,010351,EDS,260.188,0,241.37900000000002,0,0.0,0,0.0,0,0.0,0,15.674000000000001,0,0.0,0,0.0,0
2019,010351,ELS,61.538000000000004,0,46.153999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010351,FEM,83.333,0,106.48100000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010351,HI7,65.041,0,32.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010351,MALE,255.725,0,259.54200000000003,0,0.0,0,0.0,0,3.8168,0,19.084,0,0.0,0,0.0,0
2019,010351,MU7,166.667,0,333.333,0,0.0,0,0.0,0,27.7778,0,55.556000000000004,0,0.0,0,0.0,0
2019,010351,SWD,281.69,0,535.211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010351,WH7,121.212,0,141.414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010353,ALL,473.37300000000005,0,223.373,0,4.4379,0,0.0,0,7.3964,0,25.148000000000003,0,10.355,0,0.0,0
2019,010353,AS7,50.0,0,0.0,0,50.0,0,0.0,0,0.0,0,50.0,0,50.0,0,0.0,0
2019,010353,BL7,894.309,0,390.244,0,0.0,0,0.0,0,0.0,0,56.911,0,0.0,0,0.0,0
2019,010353,EDS,666.6669999999999,0,322.91700000000003,0,5.2083,0,0.0,0,5.2083,0,33.854,0,15.625,0,0.0,0
2019,010353,ELS,243.90200000000002,0,219.512,0,0.0,0,0.0,0,24.3902,0,0.0,0,24.39,0,0.0,0
2019,010353,FEM,246.91400000000002,0,83.333,0,9.2593,0,0.0,0,9.2593,0,0.0,0,6.172999999999999,0,0.0,0
2019,010353,HI7,345.455,0,181.81799999999998,0,6.0606,0,0.0,0,18.1818,0,0.0,0,12.120999999999999,0,0.0,0
2019,010353,MALE,661.1569999999999,0,341.598,0,0.0,0,0.0,0,5.5096,0,46.832,0,13.774000000000001,0,0.0,0
2019,010353,MU7,787.8789999999999,0,272.72700000000003,0,0.0,0,0.0,0,0.0,0,60.606,0,30.303,0,0.0,0
2019,010353,PI7,,3,,3,,3,,3,,3,,3,,3,,3
2019,010353,SWD,627.273,0,363.63599999999997,0,0.0,0,0.0,0,27.2727,0,45.455,0,36.364000000000004,0,0.0,0
2019,010353,WH7,368.421,0,187.135,0,2.924,0,0.0,0,5.848,0,20.468,0,8.772,0,0.0,0
2019,010354,ALL,0.0,0,35.427,0,0.0,0,0.0,0,0.0,0,3.221,0,0.0,0,0.0,0
