year,agency_code,subject,subgroup,eg_status,eg_index,eg_score
2019,120320,ALL,EDS,Met,1.49,83.7
2019,120320,ALL,SWD,Met,0.37,80.9
2019,120320,ALL,WH7,Met,1.69,84.2
2019,120324,ALL,AIG,Met,-1.99,70.0
2019,120324,ALL,ALL,Met,0.82,82.0
2019,120324,RD,ALL,Met,0.82,82.0
2019,120324,MA,ALL,Met,0.82,82.0
2019,120324,ALL,AS7,Met,1.42,83.5
2019,120324,ALL,EDS,Met,-0.57,77.1
2019,120324,ALL,ELS,Met,1.22,
2019,120324,ALL,HI7,Met,0.41,
2019,120324,ALL,MU7,Met,-0.49,
2019,120324,ALL,SWD,Met,-0.95,75.2
2019,120324,ALL,WH7,Met,-0.42,77.9
2019,120334,ALL,AIG,Met,-0.72,76.4
2019,120334,ALL,ALL,Met,1.82,84.5
2019,120334,RD,ALL,Met,1.82,84.5
2019,120334,MA,ALL,Met,1.82,84.5
2019,120334,ALL,AS7,Met,0.15,80.3
2019,120334,ALL,EDS,Met,1.8,84.5
2019,120334,ALL,ELS,Met,1.76,84.4
2019,120334,ALL,HI7,Met,1.14,82.8
2019,120334,ALL,MU7,Met,1.09,82.7
2019,120334,ALL,SWD,Met,-1.05,74.7
2019,120334,ALL,WH7,Met,0.96,82.4
2019,120338,ALL,AIG,Met,0.74,81.8
2019,120338,ALL,ALL,Met,1.14,82.8
2019,120338,RD,ALL,Met,1.14,82.8
2019,120338,MA,ALL,Met,1.14,82.8
2019,120338,ALL,EDS,Met,1.94,84.8
2019,120338,ALL,ELS,Met,-0.93,
2019,120338,ALL,SWD,NotMet,-3.18,
2019,120338,ALL,WH7,Met,0.84,82.1
2019,120340,ALL,ALL,Exceeded,5.29,92.1
2019,120340,RD,ALL,Exceeded,5.29,92.1
2019,120340,MA,ALL,Exceeded,5.29,92.1
2019,120340,ALL,EDS,Exceeded,4.72,91.2
2019,120340,ALL,ELS,Exceeded,4.96,91.6
2019,120340,ALL,HI7,Exceeded,4.72,91.2
2019,120340,ALL,WH7,Met,-0.09,
2019,120344,ALL,AIG,Met,-1.73,71.3
2019,120344,ALL,ALL,Met,0.76,81.9
2019,120344,RD,ALL,Met,0.76,81.9
2019,120344,MA,ALL,Met,0.76,81.9
2019,120344,ALL,AS7,Met,0.5,
2019,120344,ALL,EDS,Met,1.2,83.0
2019,120344,ALL,ELS,Met,-0.54,
2019,120344,ALL,HI7,Met,1.35,
2019,120344,ALL,SWD,Met,-0.73,
2019,120344,ALL,WH7,Met,-0.07,79.6
2019,120346,ALL,AIG,Met,-1.69,71.5
2019,120346,ALL,ALL,NotMet,-2.61,66.9
2019,120346,ALL,AS7,Met,0.32,
2019,120346,ALL,EDS,NotMet,-2.54,67.3
2019,120346,ALL,HI7,Met,-1.07,
2019,120346,ALL,SWD,Met,-1.61,71.9
2019,120346,ALL,WH7,NotMet,-2.44,67.8
2019,120350,ALL,AIG,Exceeded,2.29,85.7
2019,120350,ALL,ALL,Exceeded,2.14,85.3
2019,120350,RD,ALL,Exceeded,2.14,85.3
2019,120350,MA,ALL,Exceeded,2.14,85.3
2019,120350,ALL,AS7,Met,0.63,81.5
2019,120350,ALL,BL7,NotMet,-2.61,
2019,120350,ALL,EDS,Met,1.53,83.8
2019,120350,ALL,ELS,Met,0.04,80.1
2019,120350,ALL,HI7,Met,0.76,81.9
2019,120350,ALL,MU7,Met,1.21,83.0
2019,120350,ALL,SWD,Met,1.7,84.2
2019,120350,ALL,WH7,Met,1.88,84.7
2019,120354,ALL,AIG,NotMet,-2.4,68.0
2019,120354,ALL,ALL,NotMet,-2.53,67.3
2019,120354,RD,ALL,NotMet,-2.53,67.3
2019,120354,MA,ALL,NotMet,-2.53,67.3
2019,120354,ALL,BL7,NotMet,-2.07,69.6
2019,120354,ALL,EDS,NotMet,-2.72,66.4
2019,120354,ALL,ELS,Met,0.6,81.5
2019,120354,ALL,HI7,Met,-0.74,76.3
2019,120354,ALL,SWD,Met,-0.19,79.0
2019,120354,ALL,WH7,NotMet,-2.37,68.1
2019,120360,ALL,AIG,Met,0.66,81.6
2019,120360,ALL,ALL,Met,1.99,84.9
2019,120360,RD,ALL,Met,1.99,84.9
2019,120360,MA,ALL,Met,1.99,84.9
2019,120360,ALL,EDS,Exceeded,2.5,86.2
2019,120360,ALL,SWD,Exceeded,2.28,85.7
2019,120360,ALL,WH7,Exceeded,2.28,85.7
2019,120364,ALL,AIG,Met,-0.86,75.7
2019,120364,ALL,ALL,Met,1.7,84.2
2019,120364,RD,ALL,Met,1.7,84.2
2019,120364,MA,ALL,Met,1.7,84.2
2019,120364,ALL,BL7,Met,-1.35,73.2
2019,120364,ALL,EDS,Met,1.42,83.5
2019,120364,ALL,HI7,Met,0.61,
2019,120364,ALL,MU7,Met,-0.74,76.3
2019,120364,ALL,SWD,Met,1.85,84.6
2019,120364,ALL,WH7,Exceeded,2.39,85.9
2019,120368,ALL,AIG,Met,-1.51,72.4
2019,120368,ALL,ALL,Met,-1.29,73.5
2019,120368,RD,ALL,Met,-1.29,73.5
2019,120368,MA,ALL,Met,-1.29,73.5
2019,120368,ALL,AS7,Met,0.44,
2019,120368,ALL,EDS,NotMet,-2.23,68.8
2019,120368,ALL,ELS,Met,-1.01,74.9
2019,120368,ALL,HI7,Met,-1.19,74.0
2019,120368,ALL,SWD,Met,0.95,82.3
2019,120368,ALL,WH7,Met,-1.49,72.5
2019,120370,ALL,AIG,Met,0.2,80.5
2019,120370,ALL,ALL,Exceeded,4.26,90.4
2019,120370,ALL,EDS,Exceeded,3.17,87.9
2019,120370,ALL,ELS,Met,0.85,
2019,120370,ALL,HI7,Exceeded,2.21,85.5
2019,120370,ALL,MU7,Met,1.95,
2019,120370,ALL,SWD,Met,0.15,80.3
2019,120370,ALL,WH7,Exceeded,2.69,86.7
2019,120374,ALL,AIG,Met,-1.44,72.8
2019,120374,ALL,ALL,Met,1.24,83.1
2019,120374,RD,ALL,Met,1.24,83.1
2019,120374,MA,ALL,Met,1.24,83.1
2019,120374,ALL,EDS,Met,0.45,81.1
2019,120374,ALL,MU7,Met,-1.01,
2019,120374,ALL,SWD,Met,0.18,80.4
2019,120374,ALL,WH7,Met,0.85,82.1
2019,120376,ALL,AIG,NotMet,-2.54,67.3
2019,120376,ALL,ALL,Exceeded,2.28,85.7
2019,120376,RD,ALL,Exceeded,2.28,85.7
2019,120376,MA,ALL,Exceeded,2.28,85.7
2019,120376,ALL,AS7,Met,1.76,84.4
2019,120376,ALL,BL7,Met,1.83,84.5
2019,120376,ALL,EDS,Exceeded,2.69,86.7
2019,120376,ALL,ELS,Met,1.03,82.5
2019,120376,ALL,HI7,Met,1.34,83.3
2019,120376,ALL,MU7,Exceeded,2.08,85.2
2019,120376,ALL,SWD,Met,0.56,81.4
2019,120376,ALL,WH7,Met,0.47,81.1
2019,120380,ALL,AIG,NotMet,-2.41,67.9
2019,120380,ALL,ALL,NotMet,-2.21,68.9
2019,120380,RD,ALL,NotMet,-2.21,68.9
2019,120380,MA,ALL,NotMet,-2.21,68.9
2019,120380,ALL,AS7,Met,0.11,80.2
2019,120380,ALL,EDS,Met,-0.99,75.0
2019,120380,ALL,ELS,Met,-0.22,
2019,120380,ALL,HI7,Met,0.49,
2019,120380,ALL,MU7,NotMet,-2.26,
2019,120380,ALL,SWD,Met,-0.42,77.9
2019,120380,ALL,WH7,Met,-1.98,70.1
2019,120386,ALL,AIG,Met,-0.77,76.1
2019,120386,ALL,ALL,Met,-1.21,73.9
2019,120386,RD,ALL,Met,-1.21,73.9
2019,120386,MA,ALL,Met,-1.21,73.9
2019,120386,ALL,AS7,Met,-0.86,75.7
2019,120386,ALL,EDS,Met,-1.1,74.5
2019,120386,ALL,ELS,Met,0.59,
2019,120386,ALL,HI7,Met,-0.71,
2019,120386,ALL,MU7,NotMet,-2.31,
2019,120386,ALL,SWD,Met,0.64,81.6
2019,120386,ALL,WH7,Met,-0.33,78.3
2019,120390,ALL,AIG,Met,-0.08,79.6
2019,120390,ALL,ALL,Met,0.81,82.0
2019,120390,RD,ALL,Met,0.81,82.0
2019,120390,MA,ALL,Met,0.81,82.0
2019,120390,ALL,AS7,Met,0.39,
2019,120390,ALL,BL7,Met,-0.27,78.6
2019,120390,ALL,EDS,Met,-0.29,78.5
2019,120390,ALL,ELS,Met,0.44,81.1
2019,120390,ALL,HI7,Met,0.9,82.2
2019,120390,ALL,MU7,Met,0.86,82.1
2019,120390,ALL,SWD,Met,0.09,80.2
2019,120390,ALL,WH7,Met,0.15,80.3
2019,12A000,ALL,ALL,Met,0.94,82.3
2019,12A000,RD,ALL,Met,0.94,82.3
2019,12A000,MA,ALL,Met,0.94,82.3
2019,12A000,ALL,EDS,Met,0.2,
2019,12A000,ALL,MU7,Met,-0.12,
2019,12A000,ALL,SWD,Met,0.75,
2019,12A000,ALL,WH7,Met,0.78,81.9
2019,130304,ALL,AIG,Met,0.29,80.7
2019,130304,ALL,ALL,Exceeded,3.92,89.8
2019,130304,RD,ALL,Exceeded,3.92,89.8
2019,130304,MA,ALL,Exceeded,3.92,89.8
2019,130304,ALL,BL7,Met,1.63,84.0
2019,130304,ALL,EDS,Exceeded,2.97,87.4
2019,130304,ALL,ELS,Exceeded,2.04,85.1
2019,130304,ALL,HI7,Met,1.89,84.7
2019,130304,ALL,SWD,Met,-0.1,79.5
2019,130304,ALL,WH7,Exceeded,2.25,85.6
2019,130307,ALL,AIG,NotMet,-2.4,68.0
2019,130307,ALL,ALL,Exceeded,4.01,90.0
2019,130307,ALL,AS7,Exceeded,2.94,87.3
2019,130307,ALL,BL7,Exceeded,3.64,89.1
2019,130307,ALL,EDS,Met,0.72,81.8
2019,130307,ALL,HI7,Met,1.51,83.7
2019,130307,ALL,MU7,Met,1.04,82.6
2019,130307,ALL,SWD,Met,-0.85,75.7
2019,130307,ALL,WH7,Met,0.81,82.0
2019,130308,ALL,AIG,Met,1.97,84.9
2019,130308,ALL,ALL,Exceeded,5.89,93.1
2019,130308,RD,ALL,Exceeded,5.89,93.1
2019,130308,MA,ALL,Exceeded,5.89,93.1
2019,130308,ALL,BL7,Met,1.03,82.5
2019,130308,ALL,EDS,Exceeded,3.04,87.6
2019,130308,ALL,ELS,Met,1.55,83.8
2019,130308,ALL,HI7,Met,1.69,84.2
2019,130308,ALL,MU7,Met,0.95,
2019,130308,ALL,SWD,Met,1.1,82.7
2019,130308,ALL,WH7,Exceeded,4.42,90.7
2019,130309,ALL,AIG,Met,0.22,80.5
2019,130309,ALL,ALL,Exceeded,5.33,92.2
2019,130309,RD,ALL,Exceeded,5.33,92.2
2019,130309,MA,ALL,Exceeded,5.33,92.2
2019,130309,ALL,BL7,Met,-0.07,79.6
2019,130309,ALL,EDS,Met,1.7,84.2
2019,130309,ALL,ELS,Exceeded,4.2,90.3
2019,130309,ALL,HI7,Exceeded,3.82,89.5
2019,130309,ALL,MU7,Met,-0.54,
2019,130309,ALL,SWD,Met,1.88,
2019,130309,ALL,WH7,Exceeded,4.52,90.8
2019,130310,ALL,AIG,Exceeded,3.85,89.6
2019,130310,ALL,ALL,Exceeded,3.68,89.2
2019,130310,ALL,BL7,Exceeded,2.51,86.2
2019,130310,ALL,EDS,Met,1.88,84.7
2019,130310,ALL,ELS,Met,0.84,82.1
2019,130310,ALL,HI7,Exceeded,2.17,85.4
2019,130310,ALL,MU7,Met,0.41,81.0
2019,130310,ALL,SWD,Met,0.07,80.1
2019,130310,ALL,WH7,Exceeded,2.19,85.4
2019,130311,ALL,AIG,Met,-0.14,79.3
2019,130311,ALL,ALL,Met,1.88,84.7
2019,130311,RD,ALL,Met,1.88,84.7
2019,130311,MA,ALL,Met,1.88,84.7
2019,130311,ALL,AS7,Met,1.02,82.5
2019,130311,ALL,BL7,Met,1.19,82.9
2019,130311,ALL,EDS,Met,0.15,80.3
2019,130311,ALL,ELS,Met,0.54,81.3
2019,130311,ALL,HI7,Met,1.29,83.2
2019,130311,ALL,MU7,Met,-1.63,
2019,130311,ALL,SWD,Exceeded,3.2,88.0
2019,130311,ALL,WH7,Met,1.12,82.8
2019,130312,ALL,AIG,NotMet,-2.01,69.9
2019,130312,ALL,ALL,Met,0.78,81.9
2019,130312,RD,ALL,Met,0.78,81.9
2019,130312,MA,ALL,Met,0.78,81.9
2019,130312,ALL,AS7,Met,0.89,82.2
2019,130312,ALL,BL7,Met,-0.9,75.5
2019,130312,ALL,EDS,Met,-0.99,75.0
2019,130312,ALL,ELS,Met,1.04,82.6
2019,130312,ALL,HI7,Met,0.11,80.2
2019,130312,ALL,MU7,Met,1.19,82.9
2019,130312,ALL,SWD,Met,0.73,81.8
2019,130312,ALL,WH7,Met,1.37,83.4
2019,130313,ALL,AIG,NotMet,-2.66,66.7
2019,130313,ALL,ALL,Met,-0.7,76.5
2019,130313,RD,ALL,Met,-0.7,76.5
2019,130313,MA,ALL,Met,-0.7,76.5
2019,130313,ALL,BL7,Met,-0.42,77.9
2019,130313,ALL,EDS,Met,-0.92,75.4
2019,130313,ALL,ELS,Met,-0.26,78.7
2019,130313,ALL,HI7,Met,-0.62,76.9
2019,130313,ALL,MU7,Met,1.03,82.5
2019,130313,ALL,SWD,Met,-0.72,76.4
2019,130313,ALL,WH7,Met,0.67,81.6
2019,130314,ALL,AIG,Exceeded,2.71,86.7
2019,130314,ALL,ALL,Exceeded,5.53,92.5
2019,130314,ALL,BL7,Exceeded,3.15,87.8
2019,130314,ALL,EDS,Exceeded,3.64,89.1
2019,130314,ALL,ELS,Met,1.51,83.7
2019,130314,ALL,HI7,Exceeded,2.5,86.2
2019,130314,ALL,MU7,Met,1.76,
2019,130314,ALL,SWD,Met,-0.89,75.5
2019,130314,ALL,WH7,Exceeded,3.22,88.0
2019,130315,ALL,AIG,Met,-1.12,74.4
2019,130315,ALL,ALL,Met,1.3,83.2
2019,130315,RD,ALL,Met,1.3,83.2
2019,130315,MA,ALL,Met,1.3,83.2
2019,130315,ALL,AS7,Exceeded,2.08,85.2
2019,130315,ALL,BL7,Met,0.56,81.4
2019,130315,ALL,EDS,Met,0.97,82.4
2019,130315,ALL,ELS,Met,0.72,81.8
2019,130315,ALL,HI7,Met,-0.49,77.5
2019,130315,ALL,MU7,Met,0.92,82.3
2019,130315,ALL,SWD,Met,0.94,82.3
2019,130315,ALL,WH7,Met,-1.52,72.4
2019,130316,ALL,AIG,Met,1.7,84.2
2019,130316,ALL,ALL,NotMet,-2.35,68.2
2019,130316,ALL,BL7,NotMet,-2.2,69.0
2019,130316,ALL,EDS,NotMet,-2.64,66.8
2019,130316,ALL,ELS,NotMet,-2.25,68.7
2019,130316,ALL,HI7,NotMet,-2.16,69.2
2019,130316,ALL,SWD,NotMet,-3.74,61.3
2019,130316,ALL,WH7,Met,-0.14,79.3
2019,130317,ALL,ALL,NotMet,-4.88,58.5
2019,130317,MA,ALL,NotMet,-4.88,
2019,130317,ALL,EDS,NotMet,-4.11,
2019,130318,ALL,AIG,Met,1.9,84.7
2019,130318,ALL,ALL,Exceeded,3.16,87.9
2019,130318,RD,ALL,Exceeded,3.16,87.9
2019,130318,MA,ALL,Exceeded,3.16,87.9
2019,130318,ALL,AS7,Met,1.81,
2019,130318,ALL,BL7,Met,0.11,80.2
2019,130318,ALL,EDS,Met,1.94,84.8
2019,130318,ALL,ELS,Met,0.95,82.3
2019,130318,ALL,HI7,Exceeded,2.03,85.0
2019,130318,ALL,MU7,Met,0.64,81.6
2019,130318,ALL,SWD,Met,1.71,84.2
2019,130318,ALL,WH7,Exceeded,2.66,86.6
2019,130319,ALL,AIG,Met,-0.58,77.1
2019,130319,ALL,ALL,Exceeded,3.65,89.1
2019,130319,RD,ALL,Exceeded,3.65,89.1
2019,130319,MA,ALL,Exceeded,3.65,89.1
2019,130319,ALL,AS7,Exceeded,2.08,85.2
2019,130319,ALL,BL7,Met,1.49,83.7
2019,130319,ALL,EDS,Met,1.55,83.8
2019,130319,ALL,ELS,Met,1.14,82.8
2019,130319,ALL,HI7,Met,0.97,82.4
2019,130319,ALL,MU7,Met,0.0,80.0
2019,130319,ALL,SWD,Met,-0.41,77.9
2019,130319,ALL,WH7,Exceeded,2.41,86.0
2019,130320,ALL,AIG,Exceeded,6.45,94.0
2019,130320,ALL,ALL,Exceeded,12.99,100.0
2019,130320,RD,ALL,Exceeded,12.99,100.0
2019,130320,MA,ALL,Exceeded,12.99,100.0
2019,130320,ALL,AS7,Exceeded,5.85,93.0
2019,130320,ALL,BL7,Exceeded,4.93,91.5
2019,130320,ALL,EDS,Exceeded,3.72,89.3
2019,130320,ALL,ELS,Exceeded,2.65,86.6
2019,130320,ALL,HI7,Exceeded,2.99,87.4
2019,130320,ALL,MU7,Exceeded,2.07,85.1
2019,130320,ALL,SWD,Exceeded,2.4,86.0
2019,130320,ALL,WH7,Exceeded,9.49,99.1
2019,130321,ALL,AIG,Met,1.07,82.6
2019,130321,ALL,ALL,Exceeded,3.54,88.8
2019,130321,RD,ALL,Exceeded,3.54,88.8
2019,130321,MA,ALL,Exceeded,3.54,88.8
2019,130321,ALL,BL7,Met,0.88,82.2
2019,130321,ALL,EDS,Exceeded,2.82,87.0
2019,130321,ALL,ELS,Exceeded,2.32,85.8
2019,130321,ALL,HI7,Exceeded,2.17,85.4
2019,130321,ALL,SWD,Met,0.07,80.1
2019,130321,ALL,WH7,Exceeded,2.3,85.7
2019,130322,ALL,AIG,Met,1.06,82.6
2019,130322,ALL,ALL,Exceeded,6.05,93.4
2019,130322,RD,ALL,Exceeded,6.05,93.4
2019,130322,MA,ALL,Exceeded,6.05,93.4
2019,130322,ALL,EDS,Exceeded,4.96,91.6
2019,130322,ALL,HI7,Met,0.38,
2019,130322,ALL,SWD,Met,0.85,82.1
2019,130322,ALL,WH7,Exceeded,6.14,93.5
2019,130323,ALL,AIG,NotMet,-2.76,66.2
2019,130323,ALL,ALL,Exceeded,2.15,85.3
2019,130323,RD,ALL,Exceeded,2.15,85.3
2019,130323,MA,ALL,Exceeded,2.15,85.3
2019,130323,ALL,BL7,Exceeded,3.16,87.9
2019,130323,ALL,EDS,Exceeded,2.15,85.3
2019,130323,ALL,ELS,Met,0.52,
2019,130323,ALL,HI7,Met,1.54,83.8
2019,130323,ALL,MU7,Met,1.11,82.7
2019,130323,ALL,SWD,Exceeded,2.52,86.3
2019,130323,ALL,WH7,Met,1.82,84.5
2019,130324,ALL,AIG,NotMet,-3.48,62.6
2019,130324,ALL,ALL,NotMet,-3.76,61.2
2019,130324,ALL,BL7,Met,0.36,
2019,130324,ALL,EDS,Met,-1.01,74.9
2019,130324,ALL,HI7,Met,-1.26,
2019,130324,ALL,SWD,Met,-0.68,76.6
2019,130324,ALL,WH7,NotMet,-3.17,64.1
2019,130325,ALL,AIG,Met,1.42,83.5
2019,130325,ALL,ALL,Exceeded,3.72,89.3
2019,130325,RD,ALL,Exceeded,3.72,89.3
2019,130325,MA,ALL,Exceeded,3.72,89.3
2019,130325,ALL,AS7,Met,0.66,
2019,130325,ALL,BL7,Exceeded,2.51,86.2
2019,130325,ALL,EDS,Met,1.09,82.7
2019,130325,ALL,ELS,Met,1.53,
2019,130325,ALL,HI7,Met,1.28,83.2
2019,130325,ALL,MU7,Met,-0.06,
2019,130325,ALL,SWD,Met,1.14,82.8
2019,130325,ALL,WH7,Exceeded,2.19,85.4
2019,130326,ALL,AIG,Exceeded,5.9,93.1
2019,130326,ALL,ALL,Exceeded,8.75,97.9
2019,130326,ALL,BL7,Exceeded,2.84,87.1
2019,130326,ALL,EDS,Exceeded,4.17,90.2
2019,130326,ALL,ELS,Exceeded,2.06,
2019,130326,ALL,HI7,Exceeded,4.13,90.2
2019,130326,ALL,MU7,Met,0.62,
2019,130326,ALL,SWD,Met,1.18,82.9
2019,130326,ALL,WH7,Exceeded,6.7,94.5
2019,130327,ALL,AIG,Met,1.17,82.9
2019,130327,ALL,ALL,Exceeded,6.57,94.2
2019,130327,RD,ALL,Exceeded,6.57,94.2
2019,130327,MA,ALL,Exceeded,6.57,94.2
2019,130327,ALL,AS7,Met,1.38,83.4
2019,130327,ALL,BL7,Exceeded,3.03,87.5
2019,130327,ALL,EDS,Exceeded,5.42,92.3
2019,130327,ALL,ELS,Met,1.57,83.9
2019,130327,ALL,HI7,Exceeded,4.31,90.5
2019,130327,ALL,MU7,Met,1.37,83.4
2019,130327,ALL,SWD,Exceeded,2.56,86.4
2019,130327,ALL,WH7,Exceeded,3.2,88.0
2019,130328,ALL,AIG,Met,-0.94,
2019,130328,ALL,ALL,Met,-0.31,78.4
2019,130328,RD,ALL,Met,-0.31,78.4
2019,130328,MA,ALL,Met,-0.31,78.4
2019,130328,ALL,BL7,Met,-1.52,72.4
2019,130328,ALL,EDS,Met,-1.41,72.9
2019,130328,ALL,ELS,Met,-1.04,74.8
2019,130328,ALL,HI7,Met,-1.71,71.4
2019,130328,ALL,SWD,Met,0.5,
2019,130328,ALL,WH7,Met,-0.24,78.8
2019,130329,ALL,AIG,Met,0.54,81.3
2019,130329,ALL,ALL,Met,1.62,84.0
2019,130329,RD,ALL,Met,1.62,84.0
2019,130329,MA,ALL,Met,1.62,84.0
2019,130329,ALL,BL7,Met,-0.49,77.5
2019,130329,ALL,EDS,Met,0.56,81.4
2019,130329,ALL,ELS,Met,-0.49,77.5
2019,130329,ALL,HI7,Met,0.64,81.6
2019,130329,ALL,MU7,Met,1.87,84.6
2019,130329,ALL,SWD,Met,-0.22,78.9
2019,130329,ALL,WH7,Met,0.46,81.1
2019,130330,ALL,AIG,Met,1.74,84.3
2019,130330,ALL,ALL,Exceeded,6.15,93.5
2019,130330,RD,ALL,Exceeded,6.15,93.5
2019,130330,MA,ALL,Exceeded,6.15,93.5
2019,130330,ALL,BL7,Exceeded,2.32,85.8
2019,130330,ALL,EDS,Exceeded,5.02,91.7
2019,130330,ALL,HI7,Exceeded,2.84,
2019,130330,ALL,SWD,Exceeded,2.56,86.4
2019,130330,ALL,WH7,Exceeded,4.26,90.4
2019,130331,ALL,AIG,NotMet,-2.2,69.0
2019,130331,ALL,ALL,Met,-0.51,77.4
2019,130331,RD,ALL,Met,-0.51,77.4
2019,130331,MA,ALL,Met,-0.51,77.4
2019,130331,ALL,AS7,Met,1.4,
2019,130331,ALL,BL7,Met,-0.12,79.4
2019,130331,ALL,EDS,Met,-1.58,72.1
2019,130331,ALL,ELS,Met,1.07,82.6
2019,130331,ALL,HI7,Met,-0.03,79.8
2019,130331,ALL,MU7,Met,-0.2,79.0
2019,130331,ALL,SWD,Met,0.39,80.9
2019,130331,ALL,WH7,Met,-0.73,76.3
2019,130332,ALL,AIG,Met,-1.57,72.1
2019,130332,ALL,ALL,Met,1.02,82.5
2019,130332,ALL,AS7,Met,1.11,
2019,130332,ALL,BL7,Met,1.25,83.1
2019,130332,ALL,EDS,Met,-1.09,74.5
2019,130332,ALL,HI7,Met,-0.78,76.1
2019,130332,ALL,MU7,Met,0.11,
2019,130332,ALL,SWD,Met,-1.42,72.9
2019,130332,ALL,WH7,Met,0.2,80.5
2019,130333,ALL,ALL,Met,-0.18,
2019,130337,ALL,AIG,Exceeded,2.37,85.9
2019,130337,ALL,ALL,Exceeded,10.58,100.0
2019,130337,RD,ALL,Exceeded,10.58,100.0
2019,130337,MA,ALL,Exceeded,10.58,100.0
2019,130337,ALL,AS7,Exceeded,4.18,90.3
2019,130337,ALL,BL7,Exceeded,4.8,91.3
2019,130337,ALL,EDS,Exceeded,2.06,85.1
2019,130337,ALL,ELS,Exceeded,2.36,85.9
2019,130337,ALL,HI7,Exceeded,3.68,89.2
2019,130337,ALL,MU7,Met,1.24,83.1
2019,130337,ALL,SWD,Met,0.64,81.6
2019,130337,ALL,WH7,Exceeded,8.44,97.4
2019,130338,ALL,AIG,Exceeded,2.81,87.0
2019,130338,ALL,ALL,Exceeded,4.92,91.5
2019,130338,RD,ALL,Exceeded,4.92,91.5
2019,130338,MA,ALL,Exceeded,4.92,91.5
2019,130338,ALL,AS7,Met,1.76,
2019,130338,ALL,BL7,Met,0.58,81.4
2019,130338,ALL,EDS,Exceeded,3.41,88.5
2019,130338,ALL,ELS,Exceeded,3.25,88.1
2019,130338,ALL,HI7,Exceeded,3.21,88.0
2019,130338,ALL,MU7,Met,0.02,
2019,130338,ALL,SWD,Met,1.96,84.9
2019,130338,ALL,WH7,Exceeded,4.54,90.9
2019,130340,ALL,AIG,Met,-0.07,79.6
2019,130340,ALL,ALL,Met,-0.31,78.4
2019,130340,RD,ALL,Met,-0.31,78.4
2019,130340,MA,ALL,Met,-0.31,78.4
2019,130340,ALL,BL7,Met,-1.56,72.2
2019,130340,ALL,EDS,Met,-0.67,76.6
2019,130340,ALL,ELS,Met,1.31,83.2
2019,130340,ALL,HI7,Met,0.19,80.4
2019,130340,ALL,MU7,Met,0.34,80.8
2019,130340,ALL,SWD,Met,0.89,82.2
2019,130340,ALL,WH7,Met,0.88,82.2
2019,130342,ALL,AIG,Met,-0.57,77.1
2019,130342,ALL,ALL,Exceeded,5.29,92.1
2019,130342,RD,ALL,Exceeded,5.29,92.1
2019,130342,MA,ALL,Exceeded,5.29,92.1
2019,130342,ALL,BL7,Met,0.19,80.4
2019,130342,ALL,EDS,Exceeded,2.27,85.6
2019,130342,ALL,ELS,Exceeded,3.33,88.3
2019,130342,ALL,HI7,Exceeded,3.67,89.1
2019,130342,ALL,MU7,Met,1.1,
2019,130342,ALL,SWD,Met,0.94,82.3
2019,130342,ALL,WH7,Exceeded,3.66,89.1
2019,130344,ALL,AIG,Met,-0.04,79.8
2019,130344,ALL,ALL,Exceeded,4.21,90.3
2019,130344,RD,ALL,Exceeded,4.21,90.3
2019,130344,MA,ALL,Exceeded,4.21,90.3
2019,130344,ALL,BL7,Met,1.3,83.2
2019,130344,ALL,EDS,Exceeded,4.53,90.8
2019,130344,ALL,ELS,Exceeded,4.3,90.5
2019,130344,ALL,HI7,Exceeded,4.76,91.2
2019,130344,ALL,SWD,Met,-0.06,79.7
2019,130344,ALL,WH7,Met,1.43,83.5
2019,130345,ALL,AIG,Met,1.48,83.7
2019,130345,ALL,ALL,Exceeded,6.42,94.0
2019,130345,RD,ALL,Exceeded,6.42,94.0
2019,130345,MA,ALL,Exceeded,6.42,94.0
2019,130345,ALL,AS7,Exceeded,2.38,85.9
2019,130345,ALL,BL7,Exceeded,3.99,89.9
2019,130345,ALL,EDS,Exceeded,2.39,85.9
2019,130345,ALL,ELS,Met,0.86,82.1
2019,130345,ALL,HI7,Met,1.69,84.2
2019,130345,ALL,MU7,Met,0.21,
2019,130345,ALL,SWD,Met,1.22,83.0
2019,130345,ALL,WH7,Exceeded,4.41,90.6
2019,130346,ALL,AIG,Exceeded,5.48,92.4
2019,130346,ALL,ALL,Exceeded,14.37,100.0
2019,130346,RD,ALL,Exceeded,14.37,100.0
2019,130346,MA,ALL,Exceeded,14.37,100.0
2019,130346,ALL,AS7,Exceeded,4.72,91.2
2019,130346,ALL,BL7,Exceeded,6.1,93.5
2019,130346,ALL,EDS,Exceeded,3.37,88.4
2019,130346,ALL,ELS,Exceeded,2.56,86.4
2019,130346,ALL,HI7,Exceeded,6.36,93.9
2019,130346,ALL,MU7,Exceeded,2.49,86.2
2019,130346,ALL,SWD,Exceeded,3.01,87.5
2019,130346,ALL,WH7,Exceeded,9.98,99.9
2019,130349,ALL,AIG,Met,-0.19,79.0
2019,130349,ALL,ALL,Met,-0.87,75.6
2019,130349,ALL,BL7,Met,-1.02,
2019,130349,ALL,EDS,Met,-1.0,75.0
2019,130349,ALL,HI7,Met,0.0,
2019,130349,ALL,WH7,Met,-0.64,76.8
2019,130350,ALL,AIG,Met,1.67,84.1
2019,130350,ALL,ALL,Met,1.3,83.2
2019,130350,ALL,BL7,Met,0.85,
2019,130350,ALL,EDS,Met,-0.04,79.8
