agency_code,tot_num_ap,subgroup,pct_ap,tot_num_ccp,pct_ccp,tot_num_ib,pct_ib,year,category_code
280316,133.0,SWD,,181.0,,,,2019,H
280316,133.0,ELS,,181.0,5.52,,,2019,H
280316,133.0,BL7,,181.0,,,,2019,H
280316,133.0,AS7,,181.0,,,,2019,H
280330,197.0,Other,,224.0,,,,2019,H
280330,197.0,WH7,93.4,224.0,83.93,,,2019,H
280330,197.0,PI7,,224.0,,,,2019,H
280330,197.0,MALE,43.65,224.0,50.89,,,2019,H
280330,197.0,MU7,,224.0,,,,2019,H
280330,197.0,AM7,,224.0,,,,2019,H
280330,197.0,FEM,56.35,224.0,49.11,,,2019,H
280330,197.0,HI7,,224.0,9.38,,,2019,H
280330,197.0,SWD,,224.0,,,,2019,H
280330,197.0,ELS,,224.0,,,,2019,H
280330,197.0,BL7,,224.0,,,,2019,H
280330,197.0,AS7,,224.0,,,,2019,H
290308,119.0,Other,,503.0,,,,2019,H
290308,119.0,WH7,90.76,503.0,84.49,,,2019,H
290308,119.0,PI7,,503.0,,,,2019,H
290308,119.0,MALE,39.5,503.0,55.27,,,2019,H
290308,119.0,MU7,,503.0,5.0,,,2019,H
290308,119.0,AM7,,503.0,,,,2019,H
290308,119.0,FEM,60.5,503.0,44.73,,,2019,H
290308,119.0,HI7,,503.0,7.75,,,2019,H
290308,119.0,SWD,,503.0,12.72,,,2019,H
290308,119.0,ELS,,503.0,,,,2019,H
290308,119.0,BL7,,503.0,5.0,,,2019,H
290308,119.0,AS7,,503.0,,,,2019,H
290314,2.0,Other,,4.0,,,,2019,T
290314,2.0,WH7,,4.0,,,,2019,T
290314,2.0,PI7,,4.0,,,,2019,T
290314,2.0,MALE,,4.0,,,,2019,T
290314,2.0,MU7,,4.0,,,,2019,T
290314,2.0,AM7,,4.0,,,,2019,T
290314,2.0,HI7,,4.0,,,,2019,T
290314,2.0,FEM,,4.0,,,,2019,T
290314,2.0,SWD,,4.0,,,,2019,T
290314,2.0,ELS,,4.0,,,,2019,T
290314,2.0,BL7,,4.0,,,,2019,T
290314,2.0,AS7,,4.0,,,,2019,T
290315,,Other,,152.0,,,,2019,H
290315,,WH7,,152.0,68.42,,,2019,H
290315,,PI7,,152.0,,,,2019,H
290315,,MALE,,152.0,35.53,,,2019,H
290315,,MU7,,152.0,,,,2019,H
290315,,AM7,,152.0,,,,2019,H
290315,,HI7,,152.0,14.47,,,2019,H
290315,,FEM,,152.0,64.47,,,2019,H
290315,,SWD,,152.0,,,,2019,H
290315,,ELS,,152.0,,,,2019,H
290315,,BL7,,152.0,,,,2019,H
290315,,AS7,,152.0,,,,2019,H
290324,69.0,Other,,368.0,,,,2019,H
290324,69.0,WH7,82.61,368.0,86.96,,,2019,H
290324,69.0,PI7,,368.0,,,,2019,H
290324,69.0,MALE,37.68,368.0,51.09,,,2019,H
290324,69.0,MU7,,368.0,,,,2019,H
290324,69.0,AM7,,368.0,,,,2019,H
290324,69.0,HI7,,368.0,9.24,,,2019,H
290324,69.0,FEM,62.32,368.0,48.91,,,2019,H
290324,69.0,SWD,,368.0,12.23,,,2019,H
290324,69.0,ELS,,368.0,,,,2019,H
290324,69.0,BL7,,368.0,,,,2019,H
290324,69.0,AS7,,368.0,,,,2019,H
290336,182.0,Other,,420.0,,,,2019,H
290336,182.0,WH7,77.47,420.0,70.0,,,2019,H
290336,182.0,PI7,,420.0,,,,2019,H
290336,182.0,MALE,36.81,420.0,49.76,,,2019,H
290336,182.0,MU7,,420.0,5.0,,,2019,H
290336,182.0,AM7,,420.0,,,,2019,H
290336,182.0,HI7,10.99,420.0,15.48,,,2019,H
290336,182.0,FEM,63.19,420.0,50.24,,,2019,H
290336,182.0,SWD,,420.0,10.95,,,2019,H
290336,182.0,ELS,,420.0,,,,2019,H
290336,182.0,BL7,5.49,420.0,6.67,,,2019,H
290336,182.0,AS7,5.49,420.0,5.0,,,2019,H
290348,241.0,Other,,382.0,,,,2019,H
290348,241.0,WH7,88.8,382.0,88.22,,,2019,H
290348,241.0,PI7,,382.0,,,,2019,H
290348,241.0,MALE,39.42,382.0,44.5,,,2019,H
290348,241.0,MU7,,382.0,,,,2019,H
290348,241.0,AM7,,382.0,,,,2019,H
290348,241.0,HI7,5.81,382.0,7.59,,,2019,H
290348,241.0,FEM,60.58,382.0,55.5,,,2019,H
290348,241.0,SWD,,382.0,7.59,,,2019,H
290348,241.0,ELS,,382.0,,,,2019,H
290348,241.0,BL7,,382.0,,,,2019,H
290348,241.0,AS7,,382.0,,,,2019,H
290349,75.0,Other,,332.0,,,,2019,H
290349,75.0,WH7,92.0,332.0,87.35,,,2019,H
290349,75.0,PI7,,332.0,,,,2019,H
290349,75.0,MALE,41.33,332.0,48.49,,,2019,H
290349,75.0,MU7,,332.0,,,,2019,H
290349,75.0,AM7,,332.0,,,,2019,H
290349,75.0,HI7,,332.0,6.02,,,2019,H
290349,75.0,FEM,58.67,332.0,51.51,,,2019,H
290349,75.0,SWD,,332.0,9.04,,,2019,H
290349,75.0,ELS,,332.0,,,,2019,H
290349,75.0,BL7,,332.0,5.0,,,2019,H
290349,75.0,AS7,,332.0,,,,2019,H
290365,26.0,Other,,160.0,,,,2019,H
290365,26.0,WH7,92.31,160.0,93.75,,,2019,H
290365,26.0,PI7,,160.0,,,,2019,H
290365,26.0,MALE,46.15,160.0,39.38,,,2019,H
290365,26.0,MU7,,160.0,,,,2019,H
290365,26.0,AM7,,160.0,,,,2019,H
290365,26.0,HI7,,160.0,,,,2019,H
290365,26.0,FEM,53.85,160.0,60.63,,,2019,H
290365,26.0,SWD,,160.0,19.38,,,2019,H
290365,26.0,ELS,,160.0,,,,2019,H
290365,26.0,BL7,,160.0,,,,2019,H
290365,26.0,AS7,,160.0,,,,2019,H
290388,92.0,Other,,279.0,,,,2019,H
290388,92.0,WH7,86.96,279.0,89.25,,,2019,H
290388,92.0,PI7,,279.0,,,,2019,H
290388,92.0,MALE,46.74,279.0,44.44,,,2019,H
290388,92.0,MU7,,279.0,,,,2019,H
290388,92.0,AM7,,279.0,,,,2019,H
290388,92.0,HI7,,279.0,6.09,,,2019,H
290388,92.0,FEM,53.26,279.0,55.56,,,2019,H
290388,92.0,SWD,,279.0,11.47,,,2019,H
290388,92.0,ELS,,279.0,,,,2019,H
290388,92.0,BL7,,279.0,,,,2019,H
290388,92.0,AS7,,279.0,,,,2019,H
290389,,Other,,157.0,,,,2019,H
290389,,WH7,,157.0,80.89,,,2019,H
290389,,PI7,,157.0,,,,2019,H
290389,,MALE,,157.0,50.32,,,2019,H
290389,,MU7,,157.0,,,,2019,H
290389,,AM7,,157.0,,,,2019,H
290389,,HI7,,157.0,7.01,,,2019,H
290389,,FEM,,157.0,49.68,,,2019,H
290389,,SWD,,157.0,,,,2019,H
290389,,ELS,,157.0,,,,2019,H
290389,,BL7,,157.0,7.01,,,2019,H
290389,,AS7,,157.0,,,,2019,H
291336,123.0,Other,,246.0,,,,2019,H
291336,123.0,WH7,23.58,246.0,19.92,,,2019,H
291336,123.0,PI7,,246.0,,,,2019,H
291336,123.0,MALE,26.02,246.0,50.41,,,2019,H
291336,123.0,MU7,12.2,246.0,5.0,,,2019,H
291336,123.0,AM7,,246.0,,,,2019,H
291336,123.0,HI7,34.96,246.0,41.87,,,2019,H
291336,123.0,FEM,73.98,246.0,49.59,,,2019,H
291336,123.0,SWD,,246.0,8.13,,,2019,H
291336,123.0,ELS,,246.0,5.0,,,2019,H
291336,123.0,BL7,21.95,246.0,27.24,,,2019,H
291336,123.0,AS7,,246.0,6.1,,,2019,H
292324,68.0,Other,,214.0,,,,2019,H
292324,68.0,WH7,,214.0,24.77,,,2019,H
292324,68.0,PI7,,214.0,,,,2019,H
292324,68.0,MALE,39.71,214.0,42.99,,,2019,H
292324,68.0,MU7,,214.0,,,,2019,H
292324,68.0,AM7,,214.0,,,,2019,H
292324,68.0,HI7,42.65,214.0,36.45,,,2019,H
292324,68.0,FEM,60.29,214.0,57.01,,,2019,H
292324,68.0,SWD,,214.0,5.61,,,2019,H
292324,68.0,ELS,,214.0,,,,2019,H
292324,68.0,BL7,36.76,214.0,34.11,,,2019,H
292324,68.0,AS7,,214.0,,,,2019,H
300312,344.0,Other,,461.0,,,,2019,H
300312,344.0,WH7,86.63,461.0,82.65,,,2019,H
300312,344.0,PI7,,461.0,,,,2019,H
300312,344.0,MALE,42.15,461.0,67.68,,,2019,H
300312,344.0,MU7,5.0,461.0,5.0,,,2019,H
300312,344.0,AM7,,461.0,,,,2019,H
300312,344.0,HI7,6.4,461.0,9.76,,,2019,H
300312,344.0,FEM,57.85,461.0,32.32,,,2019,H
300312,344.0,SWD,,461.0,10.63,,,2019,H
300312,344.0,ELS,,461.0,,,,2019,H
300312,344.0,BL7,5.0,461.0,5.0,,,2019,H
300312,344.0,AS7,,461.0,,,,2019,H
300314,,Other,,142.0,,,,2019,H
300314,,WH7,,142.0,67.61,,,2019,H
300314,,PI7,,142.0,,,,2019,H
300314,,MALE,,142.0,30.99,,,2019,H
300314,,MU7,,142.0,,,,2019,H
300314,,AM7,,142.0,,,,2019,H
300314,,HI7,,142.0,26.06,,,2019,H
300314,,FEM,,142.0,69.01,,,2019,H
300314,,SWD,,142.0,,,,2019,H
300314,,ELS,,142.0,,,,2019,H
300314,,BL7,,142.0,,,,2019,H
300314,,AS7,,142.0,,,,2019,H
310338,,Other,,202.0,,,,2019,H
310338,,WH7,,202.0,34.16,,,2019,H
310338,,PI7,,202.0,,,,2019,H
310338,,MALE,,202.0,34.65,,,2019,H
310338,,MU7,,202.0,,,,2019,H
310338,,AM7,,202.0,,,,2019,H
310338,,HI7,,202.0,37.13,,,2019,H
310338,,FEM,,202.0,65.35,,,2019,H
310338,,SWD,,202.0,,,,2019,H
310338,,ELS,,202.0,,,,2019,H
310338,,BL7,,202.0,25.74,,,2019,H
310338,,AS7,,202.0,,,,2019,H
310344,72.0,Other,,445.0,,,,2019,H
310344,72.0,WH7,83.33,445.0,63.6,,,2019,H
310344,72.0,PI7,,445.0,,,,2019,H
310344,72.0,MALE,41.67,445.0,41.35,,,2019,H
310344,72.0,MU7,,445.0,,,,2019,H
310344,72.0,AM7,,445.0,,,,2019,H
310344,72.0,HI7,,445.0,26.52,,,2019,H
310344,72.0,FEM,58.33,445.0,58.65,,,2019,H
310344,72.0,SWD,,445.0,5.17,,,2019,H
310344,72.0,ELS,,445.0,9.44,,,2019,H
310344,72.0,BL7,,445.0,7.42,,,2019,H
310344,72.0,AS7,,445.0,,,,2019,H
310352,,Other,,333.0,,,,2019,H
310352,,WH7,,333.0,17.12,,,2019,H
310352,,PI7,,333.0,,,,2019,H
310352,,MALE,,333.0,46.25,,,2019,H
310352,,MU7,,333.0,,,,2019,H
310352,,AM7,,333.0,,,,2019,H
310352,,HI7,,333.0,47.45,,,2019,H
310352,,FEM,,333.0,53.75,,,2019,H
310352,,SWD,,333.0,5.0,,,2019,H
310352,,ELS,,333.0,16.22,,,2019,H
310352,,BL7,,333.0,33.33,,,2019,H
310352,,AS7,,333.0,,,,2019,H
310364,12.0,Other,,179.0,,,,2019,T
310364,12.0,WH7,,179.0,46.93,,,2019,T
310364,12.0,PI7,,179.0,,,,2019,T
310364,12.0,MALE,,179.0,41.9,,,2019,T
310364,12.0,MU7,,179.0,,,,2019,T
310364,12.0,AM7,,179.0,,,,2019,T
310364,12.0,HI7,,179.0,46.93,,,2019,T
310364,12.0,FEM,,179.0,58.1,,,2019,T
310364,12.0,SWD,,179.0,,,,2019,T
310364,12.0,ELS,,179.0,6.15,,,2019,T
310364,12.0,BL7,,179.0,,,,2019,T
310364,12.0,AS7,,179.0,,,,2019,T
310392,39.0,Other,,319.0,,,,2019,H
310392,39.0,WH7,33.33,319.0,26.65,,,2019,H
310392,39.0,PI7,,319.0,,,,2019,H
310392,39.0,MALE,35.9,319.0,57.05,,,2019,H
310392,39.0,MU7,,319.0,5.0,,,2019,H
310392,39.0,AM7,,319.0,,,,2019,H
310392,39.0,HI7,35.9,319.0,39.81,,,2019,H
310392,39.0,FEM,64.1,319.0,42.95,,,2019,H
310392,39.0,SWD,,319.0,5.0,,,2019,H
310392,39.0,ELS,,319.0,8.46,,,2019,H
310392,39.0,BL7,25.64,319.0,28.84,,,2019,H
310392,39.0,AS7,,319.0,,,,2019,H
320309,,Other,,386.0,,,,2019,H
320309,,WH7,,386.0,5.7,,,2019,H
320309,,PI7,,386.0,,,,2019,H
320309,,MALE,,386.0,37.82,,,2019,H
320309,,MU7,,386.0,5.0,,,2019,H
320309,,AM7,,386.0,,,,2019,H
320309,,HI7,,386.0,25.13,,,2019,H
320309,,FEM,,386.0,62.18,,,2019,H
320309,,SWD,,386.0,,,,2019,H
320309,,ELS,,386.0,,,,2019,H
320309,,BL7,,386.0,63.21,,,2019,H
320309,,AS7,,386.0,5.0,,,2019,H
320312,580.0,Other,,378.0,,,,2019,H
320312,580.0,WH7,54.48,378.0,23.02,,,2019,H
320312,580.0,PI7,,378.0,,,,2019,H
320312,580.0,MALE,48.1,378.0,50.79,,,2019,H
320312,580.0,MU7,5.0,378.0,5.82,,,2019,H
320312,580.0,AM7,,378.0,,,,2019,H
320312,580.0,HI7,12.76,378.0,29.63,,,2019,H
320312,580.0,FEM,51.9,378.0,49.21,,,2019,H
320312,580.0,SWD,,378.0,11.38,,,2019,H
320312,580.0,ELS,,378.0,8.73,,,2019,H
320312,580.0,BL7,18.79,378.0,37.3,,,2019,H
320312,580.0,AS7,9.31,378.0,5.0,,,2019,H
320314,56.0,Other,,,,,,2019,T
320314,56.0,WH7,21.43,,,,,2019,T
320314,56.0,PI7,,,,,,2019,T
320314,56.0,MALE,44.64,,,,,2019,T
320314,56.0,MU7,,,,,,2019,T
320314,56.0,AM7,,,,,,2019,T
320314,56.0,HI7,28.57,,,,,2019,T
320314,56.0,FEM,55.36,,,,,2019,T
320314,56.0,SWD,,,,,,2019,T
320314,56.0,ELS,,,,,,2019,T
320314,56.0,BL7,46.43,,,,,2019,T
320314,56.0,AS7,,,,,,2019,T
320317,131.0,Other,,273.0,,,,2019,H
320317,131.0,WH7,,273.0,5.86,,,2019,H
320317,131.0,PI7,,273.0,,,,2019,H
320317,131.0,MALE,13.74,273.0,15.38,,,2019,H
320317,131.0,MU7,,273.0,,,,2019,H
320317,131.0,AM7,,273.0,,,,2019,H
320317,131.0,HI7,44.27,273.0,44.69,,,2019,H
320317,131.0,FEM,86.26,273.0,84.62,,,2019,H
320317,131.0,SWD,,273.0,5.0,,,2019,H
320317,131.0,ELS,,273.0,5.86,,,2019,H
320317,131.0,BL7,42.75,273.0,42.49,,,2019,H
320317,131.0,AS7,,273.0,5.0,,,2019,H
320322,,Other,,3.0,,,,2019,H
320322,,WH7,,3.0,,,,2019,H
320322,,PI7,,3.0,,,,2019,H
320322,,MALE,,3.0,,,,2019,H
320322,,MU7,,3.0,,,,2019,H
320322,,AM7,,3.0,,,,2019,H
320322,,HI7,,3.0,,,,2019,H
320322,,FEM,,3.0,,,,2019,H
320322,,SWD,,3.0,,,,2019,H
320322,,ELS,,3.0,,,,2019,H
320322,,BL7,,3.0,,,,2019,H
320322,,AS7,,3.0,,,,2019,H
320323,382.0,Other,,2.0,,,,2019,T
320323,382.0,WH7,59.16,2.0,,,,2019,T
320323,382.0,PI7,,2.0,,,,2019,T
320323,382.0,MALE,29.58,2.0,,,,2019,T
320323,382.0,MU7,5.0,2.0,,,,2019,T
320323,382.0,AM7,,2.0,,,,2019,T
320323,382.0,HI7,12.3,2.0,,,,2019,T
320323,382.0,FEM,70.42,2.0,,,,2019,T
320323,382.0,SWD,,2.0,,,,2019,T
320323,382.0,ELS,,2.0,,,,2019,T
320323,382.0,BL7,16.75,2.0,,,,2019,T
320323,382.0,AS7,7.07,2.0,,,,2019,T
320325,165.0,Other,,182.0,,87.0,,2019,H
320325,165.0,WH7,,182.0,,87.0,,2019,H
320325,165.0,PI7,,182.0,,87.0,,2019,H
320325,165.0,MALE,39.39,182.0,54.4,87.0,37.93,2019,H
320325,165.0,MU7,,182.0,,87.0,,2019,H
320325,165.0,AM7,,182.0,,87.0,,2019,H
320325,165.0,HI7,17.58,182.0,21.98,87.0,,2019,H
320325,165.0,FEM,60.61,182.0,45.6,87.0,62.07,2019,H
320325,165.0,SWD,,182.0,14.84,87.0,,2019,H
320325,165.0,ELS,8.48,182.0,8.79,87.0,,2019,H
320325,165.0,BL7,73.94,182.0,72.53,87.0,85.06,2019,H
320325,165.0,AS7,,182.0,,87.0,,2019,H
320341,,Other,,36.0,,,,2019,T
320341,,WH7,,36.0,,,,2019,T
320341,,PI7,,36.0,,,,2019,T
320341,,MALE,,36.0,52.78,,,2019,T
320341,,MU7,,36.0,,,,2019,T
320341,,AM7,,36.0,,,,2019,T
320341,,HI7,,36.0,,,,2019,T
320341,,FEM,,36.0,47.22,,,2019,T
320341,,SWD,,36.0,27.78,,,2019,T
320341,,ELS,,36.0,,,,2019,T
320341,,BL7,,36.0,86.11,,,2019,T
320341,,AS7,,36.0,,,,2019,T
320353,,Other,,184.0,,,,2019,H
320353,,WH7,,184.0,34.24,,,2019,H
320353,,PI7,,184.0,,,,2019,H
320353,,MALE,,184.0,37.5,,,2019,H
320353,,MU7,,184.0,,,,2019,H
320353,,AM7,,184.0,,,,2019,H
320353,,HI7,,184.0,26.63,,,2019,H
320353,,FEM,,184.0,62.5,,,2019,H
320353,,SWD,,184.0,,,,2019,H
320353,,ELS,,184.0,,,,2019,H
320353,,BL7,,184.0,32.07,,,2019,H
320353,,AS7,,184.0,,,,2019,H
320356,312.0,Other,,196.0,,,,2019,H
320356,312.0,WH7,44.23,196.0,25.0,,,2019,H
320356,312.0,PI7,,196.0,,,,2019,H
320356,312.0,MALE,35.26,196.0,42.86,,,2019,H
320356,312.0,MU7,5.0,196.0,6.12,,,2019,H
320356,312.0,AM7,,196.0,,,,2019,H
320356,312.0,HI7,19.23,196.0,27.55,,,2019,H
320356,312.0,FEM,64.74,196.0,57.14,,,2019,H
320356,312.0,SWD,,196.0,12.76,,,2019,H
320356,312.0,ELS,,196.0,9.18,,,2019,H
320356,312.0,BL7,28.85,196.0,39.29,,,2019,H
320356,312.0,AS7,5.0,196.0,,,,2019,H
320365,418.0,Other,,251.0,,,,2019,H
320365,418.0,WH7,59.57,251.0,24.3,,,2019,H
320365,418.0,PI7,,251.0,,,,2019,H
320365,418.0,MALE,52.87,251.0,56.57,,,2019,H
320365,418.0,MU7,5.0,251.0,,,,2019,H
320365,418.0,AM7,,251.0,,,,2019,H
320365,418.0,HI7,16.27,251.0,29.88,,,2019,H
320365,418.0,FEM,47.13,251.0,43.43,,,2019,H
320365,418.0,SWD,,251.0,13.15,,,2019,H
320365,418.0,ELS,,251.0,15.54,,,2019,H
320365,418.0,BL7,13.88,251.0,41.04,,,2019,H
320365,418.0,AS7,5.74,251.0,,,,2019,H
320368,98.0,Other,,265.0,,,,2019,H
320368,98.0,WH7,,265.0,,,,2019,H
320368,98.0,PI7,,265.0,,,,2019,H
320368,98.0,MALE,36.73,265.0,72.08,,,2019,H
320368,98.0,MU7,,265.0,,,,2019,H
320368,98.0,AM7,,265.0,,,,2019,H
320368,98.0,HI7,45.92,265.0,47.92,,,2019,H
320368,98.0,FEM,63.27,265.0,27.92,,,2019,H
320368,98.0,SWD,,265.0,13.21,,,2019,H
320368,98.0,ELS,,265.0,12.83,,,2019,H
320368,98.0,BL7,43.88,265.0,45.28,,,2019,H
320368,98.0,AS7,,265.0,,,,2019,H
320701,13.0,Other,,209.0,,,,2019,H
320701,13.0,WH7,,209.0,,,,2019,H
320701,13.0,PI7,,209.0,,,,2019,H
320701,13.0,MALE,,209.0,59.81,,,2019,H
320701,13.0,MU7,,209.0,,,,2019,H
320701,13.0,AM7,,209.0,,,,2019,H
320701,13.0,HI7,,209.0,18.18,,,2019,H
320701,13.0,FEM,,209.0,40.19,,,2019,H
320701,13.0,SWD,,209.0,8.61,,,2019,H
320701,13.0,ELS,,209.0,,,,2019,H
320701,13.0,BL7,92.31,209.0,75.6,,,2019,H
320701,13.0,AS7,,209.0,,,,2019,H
32L000,112.0,Other,,31.0,,,,2019,A
32L000,112.0,WH7,73.21,31.0,77.42,,,2019,A
32L000,112.0,PI7,,31.0,,,,2019,A
32L000,112.0,MALE,52.68,31.0,41.94,,,2019,A
32L000,112.0,MU7,,31.0,,,,2019,A
32L000,112.0,AM7,,31.0,,,,2019,A
32L000,112.0,HI7,,31.0,,,,2019,A
32L000,112.0,FEM,47.32,31.0,58.06,,,2019,A
32L000,112.0,SWD,,31.0,,,,2019,A
32L000,112.0,ELS,,31.0,,,,2019,A
32L000,112.0,BL7,16.07,31.0,,,,2019,A
32L000,112.0,AS7,,31.0,,,,2019,A
32N000,254.0,Other,,,,,,2019,H
32N000,254.0,WH7,57.09,,,,,2019,H
32N000,254.0,PI7,,,,,,2019,H
32N000,254.0,MALE,51.97,,,,,2019,H
32N000,254.0,MU7,8.66,,,,,2019,H
32N000,254.0,AM7,,,,,,2019,H
32N000,254.0,HI7,5.91,,,,,2019,H
32N000,254.0,FEM,48.03,,,,,2019,H
32N000,254.0,SWD,,,,,,2019,H
32N000,254.0,ELS,,,,,,2019,H
32N000,254.0,BL7,7.87,,,,,2019,H
32N000,254.0,AS7,20.47,,,,,2019,H
330326,,Other,,167.0,,,,2019,H
330326,,WH7,,167.0,59.28,,,2019,H
330326,,PI7,,167.0,,,,2019,H
330326,,MALE,,167.0,40.72,,,2019,H
330326,,MU7,,167.0,,,,2019,H
330326,,AM7,,167.0,,,,2019,H
330326,,HI7,,167.0,17.37,,,2019,H
330326,,FEM,,167.0,59.28,,,2019,H
330326,,SWD,,167.0,,,,2019,H
330326,,ELS,,167.0,,,,2019,H
330326,,BL7,,167.0,20.96,,,2019,H
330326,,AS7,,167.0,,,,2019,H
330328,18.0,Other,,146.0,,,,2019,H
330328,18.0,WH7,,146.0,,,,2019,H
330328,18.0,PI7,,146.0,,,,2019,H
330328,18.0,MALE,55.56,146.0,47.95,,,2019,H
330328,18.0,MU7,,146.0,,,,2019,H
330328,18.0,AM7,,146.0,,,,2019,H
330328,18.0,HI7,,146.0,14.38,,,2019,H
330328,18.0,FEM,,146.0,52.05,,,2019,H
330328,18.0,SWD,,146.0,12.33,,,2019,H
330328,18.0,ELS,,146.0,,,,2019,H
330328,18.0,BL7,83.33,146.0,78.08,,,2019,H
330328,18.0,AS7,,146.0,,,,2019,H
330350,65.0,Other,,282.0,,,,2019,H
330350,65.0,WH7,55.38,282.0,47.52,,,2019,H
330350,65.0,PI7,,282.0,,,,2019,H
330350,65.0,MALE,26.15,282.0,29.79,,,2019,H
330350,65.0,MU7,,282.0,5.0,,,2019,H
330350,65.0,AM7,,282.0,,,,2019,H
330350,65.0,HI7,,282.0,8.51,,,2019,H
330350,65.0,FEM,73.85,282.0,70.21,,,2019,H
330350,65.0,SWD,,282.0,5.0,,,2019,H
330350,65.0,ELS,,282.0,,,,2019,H
330350,65.0,BL7,38.46,282.0,39.36,,,2019,H
330350,65.0,AS7,,282.0,,,,2019,H
330358,25.0,Other,,237.0,,,,2019,H
330358,25.0,WH7,44.0,237.0,19.41,,,2019,H
330358,25.0,PI7,,237.0,,,,2019,H
330358,25.0,MALE,,237.0,30.38,,,2019,H
330358,25.0,MU7,,237.0,,,,2019,H
330358,25.0,AM7,,237.0,,,,2019,H
330358,25.0,HI7,,237.0,6.33,,,2019,H
330358,25.0,FEM,64.0,237.0,69.62,,,2019,H
330358,25.0,SWD,,237.0,8.02,,,2019,H
330358,25.0,ELS,,237.0,,,,2019,H
330358,25.0,BL7,,237.0,71.73,,,2019,H
330358,25.0,AS7,,237.0,,,,2019,H
33A000,16.0,Other,,98.0,,,,2019,A
33A000,16.0,WH7,68.75,98.0,53.06,,,2019,A
33A000,16.0,PI7,,98.0,,,,2019,A
33A000,16.0,MALE,,98.0,40.82,,,2019,A
33A000,16.0,MU7,,98.0,,,,2019,A
33A000,16.0,AM7,,98.0,,,,2019,A
33A000,16.0,HI7,,98.0,13.27,,,2019,A
33A000,16.0,FEM,62.5,98.0,59.18,,,2019,A
33A000,16.0,SWD,,98.0,,,,2019,A
33A000,16.0,ELS,,98.0,,,,2019,A
33A000,16.0,BL7,,98.0,29.59,,,2019,A
33A000,16.0,AS7,,98.0,,,,2019,A
340311,312.0,Other,,160.0,,,,2019,H
340311,312.0,WH7,60.26,160.0,36.88,,,2019,H
340311,312.0,PI7,,160.0,,,,2019,H
340311,312.0,MALE,63.78,160.0,28.75,,,2019,H
340311,312.0,MU7,5.0,160.0,,,,2019,H
340311,312.0,AM7,,160.0,,,,2019,H
340311,312.0,HI7,10.9,160.0,13.75,,,2019,H
340311,312.0,FEM,36.22,160.0,71.25,,,2019,H
340311,312.0,SWD,,160.0,,,,2019,H
340311,312.0,ELS,,160.0,,,,2019,H
340311,312.0,BL7,17.63,160.0,39.38,,,2019,H
340311,312.0,AS7,7.37,160.0,,,,2019,H
340330,39.0,Other,,71.0,,,,2019,H
340330,39.0,WH7,,71.0,,,,2019,H
340330,39.0,PI7,,71.0,,,,2019,H
340330,39.0,MALE,,71.0,36.62,,,2019,H
340330,39.0,MU7,,71.0,,,,2019,H
340330,39.0,AM7,,71.0,,,,2019,H
340330,39.0,HI7,25.64,71.0,28.17,,,2019,H
340330,39.0,FEM,82.05,71.0,63.38,,,2019,H
340330,39.0,SWD,,71.0,16.9,,,2019,H
340330,39.0,ELS,,71.0,,,,2019,H
340330,39.0,BL7,61.54,71.0,60.56,,,2019,H
340330,39.0,AS7,,71.0,,,,2019,H
340336,,Other,,51.0,,,,2019,H
340336,,WH7,,51.0,25.49,,,2019,H
340336,,PI7,,51.0,,,,2019,H
340336,,MALE,,51.0,64.71,,,2019,H
340336,,MU7,,51.0,,,,2019,H
340336,,AM7,,51.0,,,,2019,H
340336,,HI7,,51.0,31.37,,,2019,H
340336,,FEM,,51.0,35.29,,,2019,H
340336,,SWD,,51.0,95.0,,,2019,H
340336,,ELS,,51.0,19.61,,,2019,H
340336,,BL7,,51.0,35.29,,,2019,H
340336,,AS7,,51.0,,,,2019,H
340362,,Other,,266.0,,,,2019,H
340362,,WH7,,266.0,44.36,,,2019,H
340362,,PI7,,266.0,,,,2019,H
340362,,MALE,,266.0,40.6,,,2019,H
340362,,MU7,,266.0,,,,2019,H
340362,,AM7,,266.0,,,,2019,H
340362,,HI7,,266.0,22.56,,,2019,H
340362,,FEM,,266.0,59.4,,,2019,H
340362,,SWD,,266.0,,,,2019,H
340362,,ELS,,266.0,,,,2019,H
340362,,BL7,,266.0,18.8,,,2019,H
340362,,AS7,,266.0,10.9,,,2019,H
340364,311.0,Other,,259.0,,,,2019,H
340364,311.0,WH7,80.39,259.0,61.0,,,2019,H
340364,311.0,PI7,,259.0,,,,2019,H
340364,311.0,MALE,40.19,259.0,44.02,,,2019,H
340364,311.0,MU7,,259.0,,,,2019,H
340364,311.0,AM7,,259.0,,,,2019,H
340364,311.0,HI7,8.36,259.0,16.6,,,2019,H
340364,311.0,FEM,59.81,259.0,55.98,,,2019,H
340364,311.0,SWD,,259.0,8.49,,,2019,H
340364,311.0,ELS,,259.0,,,,2019,H
340364,311.0,BL7,7.72,259.0,18.92,,,2019,H
340364,311.0,AS7,,259.0,,,,2019,H
340382,161.0,Other,,184.0,,,,2019,H
340382,161.0,WH7,49.07,184.0,31.52,,,2019,H
340382,161.0,PI7,,184.0,,,,2019,H
340382,161.0,MALE,32.92,184.0,29.89,,,2019,H
340382,161.0,MU7,,184.0,,,,2019,H
340382,161.0,AM7,,184.0,,,,2019,H
340382,161.0,HI7,26.71,184.0,43.48,,,2019,H
340382,161.0,FEM,67.08,184.0,70.11,,,2019,H
