year,agency_code,lp_school,rlp_school,clpc_school,lp_num,lp_den,lp_pct,lp_district
2019,600569,N,N,N,,,,
2019,600571,N,N,N,,,,
2019,600574,N,N,N,,,,
2019,600576,Y,N,N,,,,
2019,600577,Y,N,N,,,,
2019,600579,N,Y,N,,,,
2019,600582,N,N,N,,,,
2019,600583,Y,N,N,,,,
2019,600586,N,Y,N,,,,
2019,600587,N,N,N,,,,
2019,600588,N,N,N,,,,
2019,600589,Y,Y,N,,,,
2019,600590,N,N,N,,,,
2019,600592,Y,N,N,,,,
2019,600593,N,N,N,,,,
2019,600594,N,N,N,,,,
2019,600LEA,,,,42.0,166.0,25.3,N
2019,60B000,N,N,N,,,,
2019,60D000,N,N,N,,,,
2019,60F000,N,N,N,,,,
2019,60G000,N,N,N,,,,
2019,60I000,N,N,N,,,,
2019,60J000,N,N,N,,,,
2019,60K000,N,N,Y,,,,
2019,60L000,Y,N,Y,,,,
2019,60M000,N,N,N,,,,
2019,60N000,N,N,Y,,,,
2019,60P000,Y,N,Y,,,,
2019,60Q000,Y,N,Y,,,,
2019,60S000,N,N,N,,,,
2019,60U000,N,N,N,,,,
2019,60V000,Y,N,Y,,,,
2019,60Y000,N,N,N,,,,
2019,610302,N,N,N,,,,
2019,610310,N,N,N,,,,
2019,610320,N,N,N,,,,
2019,610322,N,N,N,,,,
2019,610326,N,N,N,,,,
2019,610332,N,N,N,,,,
2019,610334,N,N,N,,,,
2019,610LEA,,,,0.0,6.0,0.0,N
2019,61J000,N,N,N,,,,
2019,61K000,N,N,Y,,,,
2019,61L000,N,N,N,,,,
2019,61M000,N,N,N,,,,
2019,61N000,N,N,N,,,,
2019,61P000,Y,N,N,,,,
2019,61Q000,N,N,N,,,,
2019,61R000,N,N,N,,,,
2019,61S000,N,N,N,,,,
2019,61T000,Y,N,N,,,,
2019,61U000,Y,N,Y,,,,
2019,61W000,N,N,N,,,,
2019,61X000,N,N,N,,,,
2019,620310,N,N,N,,,,
2019,620312,N,N,N,,,,
2019,620314,N,N,N,,,,
2019,620316,N,N,N,,,,
2019,620318,N,N,N,,,,
2019,620324,N,N,N,,,,
2019,620330,N,N,N,,,,
2019,620334,N,N,N,,,,
2019,620336,N,N,N,,,,
2019,620339,Y,Y,N,,,,
2019,620340,N,N,N,,,,
2019,620350,N,N,N,,,,
2019,620LEA,,,,1.0,10.0,10.0,N
2019,630304,N,N,N,,,,
2019,630308,Y,Y,N,,,,
2019,630312,N,N,N,,,,
2019,630316,N,N,N,,,,
2019,630317,N,N,N,,,,
2019,630320,Y,N,N,,,,
2019,630324,N,N,N,,,,
2019,630328,N,N,N,,,,
2019,630330,N,N,N,,,,
2019,630331,N,N,N,,,,
2019,630332,N,N,N,,,,
2019,630336,N,N,N,,,,
2019,630342,N,N,N,,,,
2019,630348,Y,Y,N,,,,
2019,630350,Y,Y,N,,,,
2019,630352,N,N,N,,,,
2019,630356,N,N,N,,,,
2019,630360,N,N,N,,,,
2019,630364,N,N,N,,,,
2019,630368,N,N,N,,,,
2019,630373,N,N,N,,,,
2019,630374,N,N,N,,,,
2019,630376,N,N,N,,,,
2019,630LEA,,,,4.0,20.0,20.0,N
2019,63A000,N,N,N,,,,
2019,63B000,N,N,N,,,,
2019,63C000,N,N,N,,,,
2019,640302,N,N,N,,,,
2019,640304,N,N,N,,,,
2019,640306,Y,Y,N,,,,
2019,640308,Y,Y,N,,,,
2019,640316,N,N,N,,,,
2019,640320,Y,Y,N,,,,
2019,640324,N,N,N,,,,
2019,640326,Y,Y,N,,,,
2019,640328,Y,Y,N,,,,
2019,640329,Y,Y,N,,,,
2019,640332,N,Y,N,,,,
2019,640334,Y,Y,N,,,,
2019,640335,Y,Y,N,,,,
2019,640336,Y,Y,N,,,,
2019,640340,N,N,N,,,,
2019,640342,Y,N,N,,,,
2019,640346,Y,Y,N,,,,
2019,640347,N,N,N,,,,
2019,640348,N,N,N,,,,
2019,640350,N,N,N,,,,
2019,640358,N,N,N,,,,
2019,640360,N,N,N,,,,
2019,640361,Y,N,N,,,,
2019,640362,N,N,N,,,,
2019,640364,N,N,N,,,,
2019,640376,Y,Y,N,,,,
2019,640384,N,N,N,,,,
2019,640396,N,Y,N,,,,
2019,640400,N,N,N,,,,
2019,640LEA,,,,13.0,24.0,54.2,Y
2019,64A000,Y,N,Y,,,,
2019,650304,N,N,N,,,,
2019,650308,N,N,N,,,,
2019,650309,N,N,N,,,,
2019,650310,N,N,N,,,,
2019,650312,Y,Y,N,,,,
2019,650316,N,N,N,,,,
2019,650323,N,N,N,,,,
2019,650324,N,N,N,,,,
2019,650325,N,N,N,,,,
2019,650326,N,N,N,,,,
2019,650327,N,N,N,,,,
2019,650328,Y,Y,N,,,,
2019,650332,N,N,N,,,,
2019,650338,N,N,N,,,,
2019,650339,N,N,N,,,,
2019,650340,N,N,N,,,,
2019,650341,N,N,N,,,,
2019,650342,N,N,N,,,,
2019,650343,N,N,N,,,,
2019,650345,N,N,N,,,,
2019,650346,N,N,N,,,,
2019,650348,N,N,N,,,,
2019,650350,N,N,N,,,,
2019,650351,N,N,N,,,,
2019,650352,N,N,N,,,,
2019,650353,N,N,N,,,,
2019,650354,N,N,N,,,,
2019,650355,N,N,N,,,,
2019,650356,N,N,N,,,,
2019,650362,N,N,N,,,,
2019,650364,N,N,N,,,,
2019,650366,N,N,N,,,,
2019,650368,N,N,N,,,,
2019,650380,N,N,N,,,,
2019,650384,Y,Y,N,,,,
2019,650392,Y,Y,N,,,,
2019,650394,N,N,N,,,,
2019,650395,N,N,N,,,,
2019,650400,N,N,N,,,,
2019,650404,Y,Y,N,,,,
2019,650408,N,N,N,,,,
2019,650420,N,N,N,,,,
2019,650LEA,,,,5.0,38.0,13.2,N
2019,65A000,N,N,N,,,,
2019,65B000,N,N,Y,,,,
2019,65C000,Y,N,Y,,,,
2019,65D000,N,N,N,,,,
2019,65F000,N,N,N,,,,
2019,65G000,Y,N,Y,,,,
2019,65Z000,Y,N,N,,,,
2019,660306,N,N,N,,,,
2019,660308,Y,Y,N,,,,
2019,660320,Y,Y,N,,,,
2019,660325,Y,Y,N,,,,
2019,660336,Y,Y,N,,,,
2019,660360,Y,Y,N,,,,
2019,660400,N,N,N,,,,
2019,660LEA,,,,5.0,7.0,71.4,Y
2019,66A000,N,N,N,,,,
2019,670300,N,N,N,,,,
2019,670304,N,N,N,,,,
2019,670308,Y,Y,N,,,,
2019,670310,N,N,N,,,,
2019,670312,Y,Y,N,,,,
2019,670314,N,N,N,,,,
2019,670318,N,N,N,,,,
2019,670320,N,N,N,,,,
2019,670321,N,N,N,,,,
2019,670322,Y,N,N,,,,
2019,670323,N,N,N,,,,
2019,670324,N,N,N,,,,
2019,670325,N,N,N,,,,
2019,670329,N,N,N,,,,
2019,670330,N,N,N,,,,
2019,670331,N,N,N,,,,
2019,670332,N,N,N,,,,
2019,670333,N,N,N,,,,
2019,670335,N,N,N,,,,
2019,670336,N,N,N,,,,
2019,670337,Y,N,N,,,,
2019,670338,N,N,N,,,,
2019,670339,N,N,N,,,,
2019,670340,N,N,N,,,,
2019,670341,N,N,N,,,,
2019,670342,N,N,N,,,,
2019,670343,N,N,N,,,,
2019,670344,N,N,N,,,,
2019,670345,N,N,N,,,,
2019,670346,N,N,N,,,,
2019,670347,N,N,N,,,,
2019,670350,N,N,N,,,,
2019,670351,N,N,N,,,,
2019,670352,N,N,N,,,,
2019,670356,N,N,N,,,,
2019,670364,N,N,N,,,,
2019,670LEA,,,,4.0,36.0,11.1,N
2019,67B000,Y,N,Y,,,,
2019,680304,N,N,N,,,,
2019,680308,N,N,N,,,,
2019,680310,N,N,N,,,,
2019,680312,N,N,N,,,,
2019,680316,N,N,N,,,,
2019,680324,N,N,N,,,,
2019,680327,N,N,N,,,,
2019,680328,N,N,N,,,,
2019,680329,N,N,N,,,,
2019,680330,N,N,N,,,,
2019,680332,N,N,N,,,,
2019,680335,N,N,N,,,,
2019,680336,N,N,N,,,,
2019,680LEA,,,,0.0,12.0,0.0,N
2019,681300,N,N,N,,,,
2019,681304,N,N,N,,,,
2019,681305,N,N,N,,,,
2019,681308,N,N,N,,,,
2019,681309,N,N,N,,,,
2019,681310,N,N,N,,,,
2019,681311,N,N,N,,,,
2019,681312,N,N,N,,,,
2019,681314,N,N,N,,,,
2019,681316,N,N,N,,,,
2019,681320,N,N,N,,,,
2019,681322,N,N,N,,,,
2019,681324,N,N,N,,,,
2019,681326,N,N,N,,,,
2019,681328,N,N,N,,,,
2019,681330,N,N,N,,,,
2019,681332,N,N,N,,,,
2019,681334,N,N,N,,,,
2019,681336,N,N,N,,,,
2019,681338,N,N,N,,,,
2019,681LEA,,,,0.0,18.0,0.0,N
2019,68A000,N,N,N,,,,
2019,68C000,N,N,N,,,,
2019,690312,N,N,N,,,,
2019,690316,N,N,N,,,,
2019,690320,N,N,N,,,,
2019,690324,N,N,N,,,,
2019,690LEA,,,,0.0,3.0,0.0,N
2019,69A000,N,N,N,,,,
2019,700306,N,N,N,,,,
2019,700308,Y,Y,N,,,,
2019,700310,N,N,N,,,,
2019,700314,N,N,N,,,,
2019,700316,N,N,N,,,,
2019,700317,N,N,N,,,,
2019,700318,Y,Y,N,,,,
2019,700319,Y,N,N,,,,
2019,700320,Y,Y,N,,,,
2019,700322,N,N,N,,,,
2019,700324,N,N,N,,,,
2019,700325,N,N,N,,,,
2019,700328,N,N,N,,,,
2019,700LEA,,,,4.0,12.0,33.3,N
2019,70A000,N,N,N,,,,
2019,710312,N,N,N,,,,
2019,710316,N,N,N,,,,
2019,710318,N,N,N,,,,
2019,710320,N,N,N,,,,
2019,710321,N,N,N,,,,
2019,710323,N,N,N,,,,
2019,710324,N,N,N,,,,
2019,710326,N,N,N,,,,
2019,710327,N,N,N,,,,
2019,710328,N,N,N,,,,
2019,710332,N,N,N,,,,
2019,710342,N,N,N,,,,
2019,710344,N,N,N,,,,
2019,710346,N,N,N,,,,
2019,710347,N,N,N,,,,
2019,710348,Y,Y,N,,,,
2019,710350,N,N,N,,,,
2019,710352,N,N,N,,,,
2019,710LEA,,,,1.0,18.0,5.6,N
2019,720304,N,N,N,,,,
2019,720312,N,N,N,,,,
2019,720316,N,N,N,,,,
2019,720320,N,N,N,,,,
2019,720LEA,,,,0.0,3.0,0.0,N
2019,730332,N,N,N,,,,
2019,730334,N,N,N,,,,
2019,730340,N,N,N,,,,
2019,730344,Y,Y,N,,,,
2019,730348,N,N,N,,,,
2019,730350,N,N,N,,,,
2019,730352,N,N,N,,,,
2019,730354,N,N,N,,,,
2019,730356,Y,Y,N,,,,
2019,730360,N,N,N,,,,
2019,730368,N,N,N,,,,
2019,730LEA,,,,2.0,11.0,18.2,N
2019,73A000,N,N,N,,,,
2019,73B000,N,N,N,,,,
2019,740302,N,N,N,,,,
2019,740304,N,N,N,,,,
2019,740308,N,Y,N,,,,
2019,740309,N,N,N,,,,
2019,740310,Y,Y,N,,,,
2019,740320,N,N,N,,,,
2019,740324,Y,Y,N,,,,
2019,740330,N,Y,N,,,,
2019,740332,N,N,N,,,,
2019,740333,N,N,N,,,,
2019,740334,N,N,N,,,,
2019,740336,N,N,N,,,,
2019,740337,N,Y,N,,,,
2019,740338,N,N,N,,,,
2019,740340,N,N,N,,,,
2019,740344,N,N,N,,,,
2019,740352,Y,Y,N,,,,
2019,740358,N,N,N,,,,
2019,740360,N,N,N,,,,
2019,740362,N,N,N,,,,
2019,740366,N,N,N,,,,
2019,740368,Y,Y,N,,,,
2019,740374,N,N,N,,,,
2019,740375,Y,Y,N,,,,
2019,740376,N,N,N,,,,
2019,740378,N,N,N,,,,
2019,740379,N,N,N,,,,
2019,740380,N,N,N,,,,
2019,740386,N,N,N,,,,
2019,740388,N,N,N,,,,
2019,740390,Y,Y,N,,,,
2019,740396,N,N,N,,,,
2019,740400,Y,Y,N,,,,
2019,740402,N,N,N,,,,
2019,740404,N,N,N,,,,
2019,740406,N,N,N,,,,
2019,740500,N,N,N,,,,
2019,740501,N,N,N,,,,
2019,740LEA,,,,7.0,35.0,20.0,N
2019,74B000,Y,N,Y,,,,
2019,74C000,N,N,N,,,,
2019,74Z000,Y,N,N,,,,
2019,750304,N,N,N,,,,
2019,750314,N,N,N,,,,
2019,750317,N,N,N,,,,
2019,750318,N,N,N,,,,
2019,750319,N,N,N,,,,
2019,750320,N,N,N,,,,
2019,750328,N,N,N,,,,
2019,750LEA,,,,0.0,6.0,0.0,N
2019,760304,N,N,N,,,,
2019,760308,N,N,N,,,,
2019,760316,N,N,N,,,,
2019,760318,N,N,N,,,,
2019,760320,N,N,N,,,,
2019,760324,Y,N,N,,,,
2019,760328,N,N,N,,,,
2019,760329,N,N,N,,,,
2019,760330,N,N,N,,,,
2019,760331,N,N,N,,,,
2019,760332,Y,Y,N,,,,
2019,760336,N,N,N,,,,
2019,760338,N,N,N,,,,
2019,760339,N,N,N,,,,
2019,760340,N,N,N,,,,
2019,760344,N,N,N,,,,
2019,760348,N,N,N,,,,
2019,760352,N,N,N,,,,
2019,760354,N,N,N,,,,
2019,760356,N,N,N,,,,
2019,760357,Y,Y,N,,,,
2019,760358,N,N,N,,,,
2019,760359,N,N,N,,,,
2019,760360,N,N,N,,,,
2019,760364,N,N,N,,,,
2019,760368,N,N,N,,,,
2019,760376,N,N,N,,,,
2019,760378,N,N,N,,,,
2019,760380,N,N,N,,,,
2019,760382,Y,Y,N,,,,
2019,760388,N,N,N,,,,
2019,760LEA,,,,4.0,31.0,12.9,N
2019,761304,N,N,N,,,,
2019,761308,N,N,N,,,,
2019,761312,N,N,N,,,,
2019,761320,N,N,N,,,,
2019,761321,N,N,N,,,,
2019,761328,N,N,N,,,,
2019,761332,N,N,N,,,,
2019,761336,N,N,N,,,,
2019,761LEA,,,,0.0,8.0,0.0,N
2019,76A000,N,N,N,,,,
2019,770310,N,N,N,,,,
2019,770316,N,N,N,,,,
2019,770318,N,N,N,,,,
2019,770328,N,N,N,,,,
2019,770340,N,N,N,,,,
2019,770342,N,N,N,,,,
2019,770344,N,N,N,,,,
2019,770346,N,Y,N,,,,
2019,770348,N,N,N,,,,
2019,770349,N,N,N,,,,
2019,770351,N,N,N,,,,
2019,770360,N,N,N,,,,
2019,770364,N,Y,N,,,,
2019,770368,N,N,N,,,,
2019,770370,N,N,N,,,,
2019,770LEA,,,,0.0,14.0,0.0,N
2019,780320,Y,Y,N,,,,
2019,780322,N,N,N,,,,
2019,780324,Y,Y,N,,,,
2019,780325,N,N,N,,,,
2019,780326,Y,N,N,,,,
2019,780328,N,N,N,,,,
2019,780329,Y,Y,N,,,,
2019,780330,Y,Y,N,,,,
2019,780331,N,N,N,,,,
2019,780336,Y,Y,N,,,,
2019,780340,N,N,N,,,,
2019,780341,Y,Y,N,,,,
2019,780342,N,N,N,,,,
2019,780344,N,Y,N,,,,
2019,780352,Y,Y,N,,,,
2019,780356,N,N,N,,,,
2019,780360,Y,Y,N,,,,
2019,780364,Y,Y,N,,,,
2019,780368,Y,Y,N,,,,
2019,780374,Y,Y,N,,,,
2019,780376,Y,Y,N,,,,
2019,780384,N,Y,N,,,,
2019,780385,N,N,N,,,,
2019,780390,Y,Y,N,,,,
2019,780391,N,N,N,,,,
2019,780392,Y,Y,N,,,,
2019,780393,Y,N,N,,,,
2019,780394,Y,Y,N,,,,
2019,780396,N,Y,N,,,,
2019,780398,N,N,N,,,,
2019,780400,Y,Y,N,,,,
2019,780401,N,N,N,,,,
2019,780402,Y,Y,N,,,,
2019,780403,N,N,N,,,,
2019,780407,N,N,N,,,,
2019,780410,Y,Y,N,,,,
2019,780412,Y,Y,N,,,,
2019,780416,N,N,N,,,,
2019,780417,Y,Y,N,,,,
2019,780420,N,N,N,,,,
2019,780LEA,,,,22.0,39.0,56.4,Y
2019,78A000,N,N,N,,,,
2019,78B000,N,N,N,,,,
2019,790302,N,N,N,,,,
2019,790310,N,N,N,,,,
2019,790314,N,N,N,,,,
2019,790318,N,N,N,,,,
2019,790327,N,N,N,,,,
2019,790330,N,N,N,,,,
2019,790344,Y,N,N,,,,
2019,790347,N,N,N,,,,
2019,790350,N,N,N,,,,
2019,790354,N,N,N,,,,
2019,790362,N,N,N,,,,
2019,790366,N,N,N,,,,
2019,790374,Y,Y,N,,,,
2019,790378,N,N,N,,,,
2019,790379,N,N,N,,,,
2019,790380,N,N,N,,,,
2019,790386,Y,N,N,,,,
2019,790390,N,N,N,,,,
2019,790392,N,N,N,,,,
2019,790394,N,N,N,,,,
2019,790398,N,N,N,,,,
2019,790402,N,N,N,,,,
2019,790LEA,,,,3.0,21.0,14.3,N
2019,79A000,N,N,N,,,,
2019,79Z000,Y,N,N,,,,
2019,800308,N,N,N,,,,
2019,800312,N,N,N,,,,
2019,800314,Y,Y,N,,,,
2019,800315,Y,Y,N,,,,
2019,800316,Y,Y,N,,,,
2019,800320,N,N,N,,,,
2019,800328,Y,Y,N,,,,
2019,800340,N,N,N,,,,
2019,800346,Y,Y,N,,,,
2019,800347,N,N,N,,,,
2019,800348,N,N,N,,,,
2019,800352,N,N,N,,,,
2019,800356,N,N,N,,,,
2019,800358,N,Y,N,,,,
2019,800359,Y,Y,N,,,,
2019,800360,Y,Y,N,,,,
2019,800361,N,N,N,,,,
2019,800362,Y,Y,N,,,,
2019,800363,Y,Y,N,,,,
2019,800364,N,N,N,,,,
2019,800366,N,N,N,,,,
2019,800368,N,N,N,,,,
2019,800372,N,N,N,,,,
2019,800373,Y,Y,N,,,,
2019,800376,Y,Y,N,,,,
2019,800377,Y,Y,N,,,,
2019,800392,N,N,N,,,,
2019,800394,N,N,N,,,,
2019,800396,Y,Y,N,,,,
2019,800398,Y,Y,N,,,,
2019,800400,N,N,N,,,,
2019,800406,N,N,N,,,,
2019,800408,N,N,N,,,,
2019,800410,Y,Y,N,,,,
2019,800LEA,,,,15.0,33.0,45.5,N
2019,80B000,Y,N,N,,,,
2019,810324,N,N,N,,,,
2019,810326,N,N,N,,,,
2019,810328,N,N,N,,,,
2019,810336,N,N,N,,,,
2019,810340,N,N,N,,,,
2019,810342,N,N,N,,,,
2019,810344,N,N,N,,,,
2019,810350,N,N,N,,,,
2019,810360,N,N,N,,,,
2019,810364,N,N,N,,,,
2019,810370,N,N,N,,,,
2019,810378,N,N,N,,,,
2019,810384,N,N,N,,,,
2019,810385,N,N,N,,,,
2019,810386,N,N,N,,,,
2019,810388,N,N,N,,,,
2019,810396,N,N,N,,,,
2019,810400,N,N,N,,,,
2019,810LEA,,,,0.0,17.0,0.0,N
2019,81A000,N,N,N,,,,
2019,81B000,N,N,N,,,,
2019,820312,N,N,N,,,,
2019,820320,N,N,N,,,,
2019,820324,N,N,N,,,,
2019,820340,N,N,N,,,,
2019,820346,N,N,N,,,,
2019,820347,N,N,N,,,,
2019,820348,N,N,N,,,,
2019,820349,N,N,N,,,,
2019,820350,N,N,N,,,,
2019,820352,N,N,N,,,,
2019,820354,N,N,N,,,,
2019,820364,N,N,N,,,,
2019,820370,N,N,N,,,,
2019,820372,N,N,N,,,,
2019,820376,N,N,N,,,,
2019,820384,N,N,N,,,,
2019,820385,N,N,N,,,,
2019,820388,N,N,N,,,,
2019,820LEA,,,,0.0,18.0,0.0,N
2019,821304,N,N,N,,,,
2019,821308,N,N,N,,,,
2019,821316,N,N,N,,,,
2019,821320,Y,N,N,,,,
2019,821330,N,N,N,,,,
2019,821LEA,,,,1.0,4.0,25.0,N
2019,830304,Y,N,N,,,,
2019,830312,Y,Y,N,,,,
2019,830316,N,N,N,,,,
2019,830320,Y,Y,N,,,,
2019,830328,Y,N,N,,,,
2019,830343,N,N,N,,,,
2019,830348,N,N,N,,,,
2019,830349,Y,N,N,,,,
2019,830356,N,N,N,,,,
2019,830360,Y,Y,N,,,,
2019,830364,Y,Y,N,,,,
2019,830LEA,,,,7.0,10.0,70.0,Y
2019,840302,N,N,N,,,,
2019,840303,N,N,N,,,,
2019,840304,N,N,N,,,,
2019,840308,N,N,N,,,,
2019,840310,Y,Y,N,,,,
2019,840312,N,N,N,,,,
2019,840316,N,N,N,,,,
2019,840320,N,N,N,,,,
2019,840324,N,N,N,,,,
2019,840328,N,N,N,,,,
2019,840332,N,N,N,,,,
2019,840336,N,N,N,,,,
2019,840342,N,N,N,,,,
2019,840344,N,N,N,,,,
2019,840350,N,N,N,,,,
2019,840356,N,N,N,,,,
2019,840358,N,N,N,,,,
2019,840360,N,N,N,,,,
2019,840361,N,N,N,,,,
2019,840366,N,N,N,,,,
2019,840368,N,N,N,,,,
2019,840370,N,N,N,,,,
2019,840LEA,,,,1.0,20.0,5.0,N
2019,84B000,N,N,N,,,,
2019,850304,N,N,N,,,,
2019,850312,Y,N,N,,,,
2019,850314,N,N,N,,,,
2019,850316,N,N,N,,,,
2019,850320,N,N,N,,,,
2019,850324,N,N,N,,,,
2019,850328,N,N,N,,,,
2019,850332,N,N,N,,,,
2019,850336,N,N,N,,,,
2019,850338,N,N,N,,,,
2019,850340,N,N,N,,,,
2019,850342,N,N,N,,,,
2019,850348,N,N,N,,,,
2019,850350,N,N,N,,,,
2019,850352,N,N,N,,,,
2019,850354,N,N,N,,,,
2019,850356,N,N,N,,,,
2019,850358,N,N,N,,,,
2019,850360,N,N,N,,,,
2019,850LEA,,,,1.0,18.0,5.6,N
2019,860302,N,N,N,,,,
2019,860306,N,N,N,,,,
2019,860308,N,N,N,,,,
2019,860312,N,N,N,,,,
2019,860316,N,N,N,,,,
2019,860320,N,N,N,,,,
2019,860324,N,N,N,,,,
2019,860326,N,N,N,,,,
2019,860330,N,N,N,,,,
2019,860332,N,N,N,,,,
2019,860336,N,N,N,,,,
2019,860339,N,N,N,,,,
2019,860340,N,N,N,,,,
2019,860344,N,N,N,,,,
2019,860348,N,N,N,,,,
2019,860352,N,N,N,,,,
2019,860354,N,N,N,,,,
2019,860356,N,N,N,,,,
2019,860360,N,N,N,,,,
2019,860LEA,,,,0.0,19.0,0.0,N
2019,861304,N,N,N,,,,
2019,861308,N,N,N,,,,
2019,861312,N,N,N,,,,
2019,861LEA,,,,0.0,3.0,0.0,N
2019,862308,N,N,N,,,,
2019,862310,Y,N,N,,,,
2019,862312,N,N,N,,,,
2019,862316,N,N,N,,,,
2019,862LEA,,,,1.0,3.0,33.3,N
2019,86T000,N,N,N,,,,
2019,870314,N,N,N,,,,
2019,870318,N,N,N,,,,
2019,870320,N,N,N,,,,
2019,870324,N,N,N,,,,
2019,870LEA,,,,0.0,4.0,0.0,N
2019,87A000,N,N,N,,,,
2019,880304,N,N,N,,,,
2019,880308,N,N,N,,,,
2019,880312,N,N,N,,,,
2019,880318,N,N,N,,,,
2019,880320,N,N,N,,,,
2019,880324,N,N,N,,,,
2019,880328,N,N,N,,,,
2019,880330,N,N,N,,,,
2019,880336,N,N,N,,,,
2019,880LEA,,,,0.0,8.0,0.0,N
2019,88A000,N,N,N,,,,
2019,890304,N,N,N,,,,
2019,890306,Y,Y,N,,,,
2019,890308,Y,Y,N,,,,
2019,890LEA,,,,2.0,3.0,66.7,Y
2019,900302,N,N,N,,,,
2019,900303,N,N,N,,,,
2019,900304,N,N,N,,,,
2019,900305,N,N,N,,,,
2019,900306,N,N,N,,,,
2019,900307,N,N,N,,,,
2019,900308,Y,Y,N,,,,
2019,900310,N,N,N,,,,
2019,900311,N,N,N,,,,
2019,900312,N,N,N,,,,
2019,900314,Y,Y,N,,,,
2019,900316,N,N,N,,,,
2019,900318,N,N,N,,,,
2019,900320,N,N,N,,,,
2019,900328,N,N,N,,,,
2019,900332,N,N,N,,,,
2019,900334,N,N,N,,,,
2019,900336,N,N,N,,,,
2019,900340,N,N,N,,,,
2019,900341,N,N,N,,,,
2019,900342,N,N,N,,,,
2019,900343,N,N,N,,,,
2019,900344,N,N,N,,,,
2019,900346,N,N,N,,,,
2019,900347,N,N,N,,,,
2019,900348,N,N,N,,,,
2019,900350,N,N,N,,,,
2019,900351,N,N,N,,,,
2019,900352,N,N,N,,,,
2019,900353,N,N,N,,,,
2019,900354,N,N,N,,,,
2019,900356,N,N,N,,,,
2019,900358,N,N,N,,,,
2019,900360,N,N,N,,,,
2019,900362,N,N,N,,,,
2019,900363,N,N,N,,,,
2019,900364,N,N,N,,,,
2019,900365,N,N,N,,,,
2019,900366,N,N,N,,,,
2019,900367,N,N,N,,,,
2019,900368,N,N,N,,,,
2019,900370,N,N,N,,,,
2019,900372,N,N,N,,,,
2019,900376,N,N,N,,,,
2019,900377,N,N,N,,,,
2019,900378,N,N,N,,,,
2019,900380,N,N,N,,,,
2019,900384,N,N,N,,,,
2019,900388,Y,N,N,,,,
2019,900391,N,N,N,,,,
2019,900392,N,N,N,,,,
2019,900393,N,N,N,,,,
2019,900LEA,,,,3.0,50.0,6.0,N
2019,90A000,N,N,N,,,,
2019,90B000,N,N,N,,,,
2019,90C000,N,N,N,,,,
2019,910304,N,N,N,,,,
2019,910308,N,N,N,,,,
2019,910311,N,N,N,,,,
2019,910314,N,N,N,,,,
2019,910316,Y,Y,N,,,,
2019,910340,Y,Y,N,,,,
2019,910346,Y,Y,N,,,,
2019,910356,N,N,N,,,,
2019,910360,Y,Y,N,,,,
2019,910368,N,N,N,,,,
2019,910370,Y,Y,N,,,,
2019,910376,N,N,N,,,,
2019,910380,N,N,N,,,,
2019,910382,N,N,N,,,,
2019,910384,N,N,N,,,,
2019,910LEA,,,,5.0,14.0,35.7,N
2019,91A000,N,N,N,,,,
2019,91B000,N,N,N,,,,
2019,920302,N,N,N,,,,
2019,920303,N,N,N,,,,
2019,920304,N,N,N,,,,
2019,920306,N,N,N,,,,
2019,920307,N,N,N,,,,
2019,920308,N,N,N,,,,
2019,920312,N,N,N,,,,
2019,920315,N,N,N,,,,
2019,920316,N,N,N,,,,
2019,920317,N,N,N,,,,
2019,920318,N,N,N,,,,
2019,920320,Y,Y,N,,,,
2019,920324,N,N,N,,,,
2019,920325,N,N,N,,,,
2019,920326,Y,Y,N,,,,
2019,920327,N,N,N,,,,
2019,920328,N,N,N,,,,
2019,920329,Y,Y,N,,,,
2019,920332,Y,Y,N,,,,
2019,920334,N,N,N,,,,
2019,920336,N,N,N,,,,
2019,920340,N,N,N,,,,
2019,920342,N,N,N,,,,
2019,920344,N,N,N,,,,
2019,920348,N,N,N,,,,
2019,920349,N,N,N,,,,
2019,920351,N,N,N,,,,
2019,920352,Y,Y,N,,,,
2019,920356,N,N,N,,,,
2019,920358,N,N,N,,,,
2019,920360,N,N,N,,,,
2019,920362,N,N,N,,,,
2019,920364,N,N,N,,,,
2019,920368,N,N,N,,,,
2019,920369,N,N,N,,,,
2019,920370,Y,N,N,,,,
2019,920376,N,N,N,,,,
2019,920380,N,N,N,,,,
2019,920381,N,N,N,,,,
2019,920384,N,Y,N,,,,
2019,920386,N,N,N,,,,
2019,920388,N,N,N,,,,
2019,920390,N,N,N,,,,
2019,920391,N,N,N,,,,
2019,920393,N,N,N,,,,
2019,920394,Y,N,N,,,,
2019,920396,Y,N,N,,,,
2019,920398,N,N,N,,,,
2019,920399,N,N,N,,,,
2019,920400,N,N,N,,,,
2019,920402,N,N,N,,,,
2019,920403,Y,Y,N,,,,
2019,920404,N,N,N,,,,
2019,920408,Y,Y,N,,,,
2019,920410,Y,Y,N,,,,
2019,920411,N,N,N,,,,
2019,920412,N,N,N,,,,
2019,920413,Y,Y,N,,,,
2019,920414,N,N,N,,,,
2019,920415,N,N,N,,,,
2019,920416,N,N,N,,,,
2019,920417,N,N,N,,,,
2019,920420,N,N,N,,,,
2019,920424,N,N,N,,,,
2019,920428,N,N,N,,,,
2019,920436,N,N,N,,,,
2019,920438,N,N,N,,,,
2019,920439,N,N,N,,,,
2019,920440,Y,Y,N,,,,
2019,920441,N,N,N,,,,
2019,920442,N,N,N,,,,
2019,920443,N,N,N,,,,
