year,agency_code,category_code,ni,eff,he,ni_pct,eff_pct,he_pct
2019,340448,E,3,43,0,0.0652173907,0.9347826242,0.0
2019,340452,M,5,26,1,0.15625,0.8125,0.03125
2019,340453,E,7,28,2,0.1891891956,0.7567567825,0.0540540554
2019,340454,H,11,44,29,0.130952388,0.5238095522,0.3452380896
2019,340457,E,1,45,3,0.0204081628,0.9183673263,0.0612244904
2019,340460,H,20,40,3,0.3174603283,0.6349206567,0.0476190485
2019,340462,E,1,32,2,0.028571428700000002,0.9142857194,0.0571428575
2019,340464,M,8,44,7,0.1355932206,0.7457627058,0.1186440662
2019,340472,E,0,26,5,0.0,0.8387096524,0.1612903178
2019,340476,E,7,38,0,0.1555555612,0.8444444537000001,0.0
2019,340480,T,9,27,12,0.1875,0.5625,0.25
2019,340486,H,12,58,12,0.146341458,0.7073170543,0.146341458
2019,340488,T,6,22,6,0.1764705926,0.6470588446,0.1764705926
2019,340490,E,5,21,1,0.1851851791,0.7777777909999999,0.0370370373
2019,340492,M,15,19,1,0.4285714328,0.5428571701,0.028571428700000002
2019,340494,E,0,33,7,0.0,0.8249999881,0.174999997
2019,340495,H,5,64,35,0.0480769239,0.6153846383,0.3365384638
2019,340496,H,15,54,28,0.15463916960000001,0.5567010045,0.2886597812
2019,340504,E,3,37,7,0.0638297871,0.7872340679000001,0.1489361674
2019,340508,E,1,30,14,0.022222222799999997,0.6666666864999999,0.3111111224
2019,340512,E,0,30,17,0.0,0.6382978559,0.3617021143
2019,340514,E,6,38,1,0.1333333403,0.8444444537000001,0.022222222799999997
2019,340516,M,3,56,2,0.0491803288,0.9180327654000001,0.0327868834
2019,340520,E,2,31,8,0.048780486,0.7560975552,0.195121944
2019,340528,E,4,36,0,0.1000000015,0.8999999762,0.0
2019,340530,E,3,33,10,0.0652173907,0.7173913121,0.2173912972
2019,340531,E,0,13,3,0.0,0.8125,0.1875
2019,340532,E,4,36,0,0.1000000015,0.8999999762,0.0
2019,340536,E,4,34,14,0.0769230798,0.6538461447,0.26923078300000003
2019,340540,E,3,35,10,0.0625,0.7291666865,0.2083333284
2019,340542,H,10,27,7,0.22727273399999998,0.6136363745000001,0.1590909064
2019,340544,M,3,41,4,0.0625,0.8541666865,0.0833333358
2019,340548,E,6,38,8,0.115384616,0.7307692170000001,0.1538461596
2019,340556,H,6,83,32,0.0495867766,0.6859503984,0.2644627988
2019,340560,E,2,23,12,0.0540540554,0.6216216086999999,0.3243243098
2019,340564,M,2,37,3,0.0476190485,0.8809523582,0.0714285746
2019,340568,T,6,23,5,0.1764705926,0.6764705777,0.1470588297
2019,34B000,A,3,20,9,0.09375,0.625,0.28125
2019,34D000,A,0,4,0,0.0,1.0,0.0
2019,34F000,I,0,1,0,0.0,1.0,0.0
2019,34H000,A,1,24,17,0.023809524300000003,0.571428597,0.4047619104
2019,350304,E,1,28,9,0.0263157897,0.7368420959,0.23684211079999998
2019,350308,H,6,35,10,0.1176470593,0.6862745284999999,0.19607843460000002
2019,350310,M,11,21,1,0.3333333433,0.6363636254999999,0.0303030312
2019,350312,M,11,16,9,0.30555555219999997,0.44444444780000003,0.25
2019,350316,E,4,24,5,0.1212121248,0.7272727489,0.15151515599999998
2019,350317,H,2,3,1,0.3333333433,0.5,0.1666666716
2019,350318,E,3,19,4,0.115384616,0.7307692170000001,0.1538461596
2019,350321,H,14,25,12,0.27450981739999997,0.490196079,0.2352941185
2019,350324,M,2,10,3,0.1333333403,0.6666666864999999,0.200000003
2019,350330,E,2,17,2,0.095238097,0.8095238209000001,0.095238097
2019,350331,E,0,17,12,0.0,0.5862069129999999,0.41379311679999997
2019,350332,E,8,20,0,0.2857142985,0.7142857313,0.0
2019,350336,H,9,23,9,0.21951219440000003,0.5609756112,0.21951219440000003
2019,350338,M,6,20,4,0.200000003,0.6666666864999999,0.1333333403
2019,350339,E,2,9,2,0.1538461596,0.6923077106000001,0.1538461596
2019,350340,E,4,22,0,0.1538461596,0.8461538553,0.0
2019,35A000,I,2,7,4,0.1538461596,0.5384615660000001,0.3076923192
2019,360310,H,8,56,15,0.10126582529999999,0.708860755,0.18987341230000002
2019,360320,E,2,23,13,0.052631579299999995,0.6052631736,0.34210526939999997
2019,360324,M,8,21,8,0.21621622149999997,0.5675675869,0.21621622149999997
2019,360332,E,3,19,2,0.125,0.7916666865,0.0833333358
2019,360336,H,7,16,11,0.20588235559999998,0.470588237,0.3235294223
2019,360337,H,0,4,6,0.0,0.400000006,0.6000000238000001
2019,360338,E,3,19,9,0.0967741907,0.6129032373,0.290322572
2019,360339,E,3,5,2,0.30000001190000003,0.5,0.200000003
2019,360340,E,2,26,4,0.0625,0.8125,0.125
2019,360344,E,4,30,9,0.09302325550000001,0.6976743937000001,0.2093023211
2019,360348,E,0,17,7,0.0,0.7083333135,0.2916666567
2019,360352,E,0,16,14,0.0,0.5333333611,0.46666666869999995
2019,360360,H,1,17,17,0.028571428700000002,0.4857142866,0.4857142866
2019,360364,E,2,14,8,0.0833333358,0.5833333135000001,0.3333333433
2019,360372,T,9,11,1,0.4285714328,0.5238095522,0.0476190485
2019,360376,E,2,17,9,0.0714285746,0.6071428657,0.3214285672
2019,360378,H,7,21,32,0.1166666672,0.349999994,0.5333333611
2019,360380,M,3,23,17,0.06976744530000001,0.5348837376,0.3953488469
2019,360390,H,8,28,20,0.1428571492,0.5,0.3571428657
2019,360392,E,0,19,6,0.0,0.7599999905,0.23999999460000002
2019,360394,A,1,13,10,0.0416666679,0.5416666864999999,0.4166666567
2019,360396,H,3,41,15,0.0508474559,0.694915235,0.2542372942
2019,360400,E,2,25,12,0.051282052,0.6410256624,0.3076923192
2019,360408,M,6,18,6,0.200000003,0.6000000238000001,0.200000003
2019,360418,H,0,10,27,0.0,0.2702702582,0.729729712
2019,360420,E,0,14,12,0.0,0.5384615660000001,0.4615384638
2019,360426,M,5,26,12,0.1162790731,0.6046511531000001,0.2790697813
2019,360428,H,11,52,8,0.1549295783,0.7323943377,0.1126760542
2019,360430,E,0,13,6,0.0,0.6842105389,0.3157894611
2019,360431,M,7,10,9,0.26923078300000003,0.38461539149999996,0.34615385530000004
2019,360432,E,3,15,3,0.1428571492,0.7142857313,0.1428571492
2019,360436,M,5,17,11,0.15151515599999998,0.5151515007,0.3333333433
2019,360438,E,2,23,9,0.0588235296,0.6764705777,0.26470589640000003
2019,360440,E,5,21,5,0.1612903178,0.6774193645000001,0.1612903178
2019,360448,E,0,9,6,0.0,0.6000000238000001,0.400000006
2019,360456,M,7,19,11,0.1891891956,0.5135135055,0.2972972989
2019,360464,E,2,16,11,0.068965517,0.5517241359,0.3793103397
2019,360468,E,1,19,10,0.0333333351,0.6333333254,0.3333333433
2019,360470,H,16,37,12,0.24615384640000001,0.5692307949000001,0.1846153885
2019,360478,E,2,26,2,0.06666667009999999,0.8666666745999999,0.06666667009999999
2019,360480,E,11,34,12,0.1929824501,0.5964912176,0.2105263174
2019,360482,E,3,25,10,0.0789473653,0.6578947306,0.2631579041
2019,360484,,0,0,1,0.0,0.0,1.0
2019,360488,E,0,17,8,0.0,0.6800000072,0.3199999928
2019,360490,E,3,28,7,0.0789473653,0.7368420959,0.184210524
2019,360492,E,11,25,5,0.2682926953,0.6097561121,0.1219512224
2019,360494,H,2,22,34,0.0344827585,0.3793103397,0.5862069129999999
2019,360498,M,3,24,19,0.0652173907,0.5217391253,0.4130434692
2019,360499,E,0,17,15,0.0,0.53125,0.46875
2019,360500,M,3,23,11,0.0810810775,0.6216216086999999,0.2972972989
2019,360504,E,2,20,8,0.06666667009999999,0.6666666864999999,0.2666666806
2019,360510,E,2,22,9,0.0606060624,0.6666666864999999,0.2727272809
2019,360514,M,4,23,12,0.10256410390000001,0.5897436142,0.3076923192
2019,360520,E,12,25,0,0.3243243098,0.6756756902,0.0
2019,360526,M,3,18,7,0.1071428582,0.6428571343,0.25
2019,36B000,A,4,32,38,0.0540540554,0.4324324429,0.5135135055
2019,36C000,A,6,29,46,0.0740740746,0.3580246866,0.5679012537
2019,370304,E,0,9,10,0.0,0.4736842215,0.5263158083
2019,370308,M,6,10,12,0.2142857164,0.3571428657,0.4285714328
2019,370312,H,3,23,9,0.08571428810000001,0.6571428776,0.2571428716
2019,370316,E,3,10,9,0.13636364039999999,0.4545454681,0.4090909064
2019,370324,E,0,13,5,0.0,0.7222222090000001,0.277777791
2019,380306,E,1,27,14,0.023809524300000003,0.6428571343,0.3333333433
2019,380308,H,4,16,12,0.125,0.5,0.375
2019,380310,M,2,7,4,0.1538461596,0.5384615660000001,0.3076923192
2019,390309,M,8,16,3,0.2962962985,0.592592597,0.11111111189999999
2019,390311,E,7,19,5,0.2258064449,0.6129032373,0.1612903178
2019,390312,E,2,14,8,0.0833333358,0.5833333135000001,0.3333333433
2019,390314,A,2,2,2,0.3333333433,0.3333333433,0.3333333433
2019,390316,E,4,15,6,0.1599999964,0.6000000238000001,0.23999999460000002
2019,390320,M,6,22,1,0.20689655839999999,0.7586206794,0.0344827585
2019,390321,A,1,4,0,0.200000003,0.8000000119,0.0
2019,390322,H,2,20,13,0.0571428575,0.571428597,0.3714285791
2019,390323,H,0,1,7,0.0,0.125,0.875
2019,390324,H,10,18,4,0.3125,0.5625,0.125
2019,390331,M,6,7,2,0.400000006,0.46666666869999995,0.1333333403
2019,390333,E,0,17,8,0.0,0.6800000072,0.3199999928
2019,390334,M,6,16,0,0.2727272809,0.7272727489,0.0
2019,390336,E,3,9,0,0.25,0.75,0.0
2019,390352,H,10,22,8,0.25,0.5500000119,0.200000003
2019,390360,E,4,16,3,0.17391304670000002,0.6956521869,0.1304347813
2019,390362,E,3,22,1,0.115384616,0.8461538553,0.0384615399
2019,390364,E,12,22,1,0.3428571522,0.6285714507,0.028571428700000002
2019,390368,E,1,15,5,0.0476190485,0.7142857313,0.2380952388
2019,390700,H,4,4,1,0.44444444780000003,0.44444444780000003,0.11111111189999999
2019,39A000,A,3,58,7,0.044117648200000005,0.8529411554,0.10294117779999999
2019,39B000,T,6,8,4,0.3333333433,0.44444444780000003,0.22222222390000002
2019,400308,H,9,35,11,0.1636363566,0.6363636254999999,0.200000003
2019,400312,M,5,34,2,0.1219512224,0.8292682767,0.048780486
2019,400315,H,0,2,6,0.0,0.25,0.75
2019,400318,E,4,19,4,0.1481481493,0.7037037015000001,0.1481481493
2019,400321,E,4,20,6,0.1333333403,0.6666666864999999,0.200000003
2019,400332,E,4,20,11,0.1142857149,0.571428597,0.3142857254
2019,410304,E,6,19,8,0.18181818719999998,0.5757575631,0.2424242496
2019,410307,E,4,19,5,0.1428571492,0.678571403,0.1785714328
2019,410310,E,3,20,9,0.09375,0.625,0.28125
2019,410311,M,4,12,9,0.1599999964,0.4799999893,0.3600000143
2019,410313,M,6,31,4,0.146341458,0.7560975552,0.097560972
2019,410316,M,6,29,3,0.1578947306,0.7631579041,0.0789473653
2019,410319,H,16,34,10,0.2666666806,0.5666666627,0.1666666716
2019,410322,E,3,13,8,0.125,0.5416666864999999,0.3333333433
2019,410325,M,5,16,5,0.1923076957,0.6153846383,0.1923076957
2019,410326,H,0,8,0,0.0,1.0,0.0
2019,410328,E,7,22,1,0.2333333343,0.7333333492,0.0333333351
2019,410331,E,0,9,6,0.0,0.6000000238000001,0.400000006
2019,410334,E,4,28,6,0.1052631587,0.7368420959,0.1578947306
2019,410337,E,1,13,8,0.045454546799999995,0.5909090638000001,0.3636363745
2019,410340,E,3,16,6,0.11999999730000001,0.6399999857,0.23999999460000002
2019,410341,M,0,10,4,0.0,0.7142857313,0.2857142985
2019,410343,E,4,24,10,0.1052631587,0.6315789223,0.2631579041
2019,410346,E,3,22,13,0.0789473653,0.5789473653,0.34210526939999997
2019,410349,E,14,24,1,0.3589743674,0.6153846383,0.025641026
2019,410355,H,17,63,13,0.1827957034,0.6774193645000001,0.139784947
2019,410358,H,13,43,20,0.17105263469999998,0.5657894611,0.2631579041
2019,410361,E,1,13,4,0.055555556,0.7222222090000001,0.22222222390000002
2019,410364,E,5,26,6,0.1351351291,0.7027027011,0.1621621549
2019,410366,E,9,21,10,0.22499999399999998,0.5249999761999999,0.25
2019,410367,M,14,25,8,0.29787233469999996,0.5319148898,0.17021276059999998
2019,410370,E,3,27,11,0.073170729,0.658536613,0.2682926953
2019,410373,E,0,17,7,0.0,0.7083333135,0.2916666567
2019,410376,E,7,12,3,0.3181818128,0.5454545617000001,0.13636364039999999
2019,410379,A,0,5,15,0.0,0.25,0.75
2019,410382,E,5,21,6,0.15625,0.65625,0.1875
2019,410385,E,2,13,2,0.1176470593,0.7647058964,0.1176470593
2019,410388,E,5,25,3,0.15151515599999998,0.7575757504,0.09090909359999999
2019,410390,H,3,5,0,0.375,0.625,0.0
2019,410391,T,5,32,6,0.1162790731,0.7441860437000001,0.1395348907
2019,410394,H,9,36,43,0.1022727266,0.4090909064,0.4886363745
2019,410395,H,3,0,6,0.3333333433,0.0,0.6666666864999999
2019,410397,M,9,26,7,0.2142857164,0.6190476418,0.1666666716
2019,410398,A,0,16,9,0.0,0.6399999857,0.3600000143
2019,410399,H,1,6,4,0.09090909359999999,0.5454545617000001,0.3636363745
2019,410400,E,3,22,12,0.0810810775,0.5945945978,0.3243243098
2019,410401,H,1,3,10,0.0714285746,0.2142857164,0.7142857313
2019,410402,M,9,33,6,0.1875,0.6875,0.125
2019,410403,E,2,16,2,0.1000000015,0.8000000119,0.1000000015
2019,410406,H,11,57,20,0.125,0.6477272511,0.22727273399999998
2019,410407,H,1,7,5,0.0769230798,0.5384615660000001,0.38461539149999996
2019,410408,H,1,7,2,0.1000000015,0.6999999881,0.200000003
2019,410409,E,1,36,7,0.022727273399999998,0.8181818128,0.1590909064
2019,410412,E,6,17,13,0.1666666716,0.472222209,0.36111110450000006
2019,410415,M,9,15,5,0.3103448153,0.5172413588,0.1724137962
2019,410418,E,1,16,8,0.0399999991,0.6399999857,0.3199999928
2019,410421,M,17,23,21,0.2786885202,0.3770491779,0.34426230189999996
2019,410423,E,1,29,17,0.021276595099999997,0.6170212626,0.3617021143
2019,410424,E,5,17,12,0.1470588297,0.5,0.3529411852
2019,410427,I,3,21,16,0.075000003,0.5249999761999999,0.400000006
2019,410430,E,3,30,18,0.0588235296,0.5882353187,0.3529411852
2019,410436,E,1,16,2,0.052631579299999995,0.8421052694,0.1052631587
2019,410437,M,0,26,17,0.0,0.6046511531000001,0.3953488469
2019,410439,E,1,21,4,0.0384615399,0.8076922893999999,0.1538461596
2019,410442,M,3,28,25,0.0535714291,0.5,0.4464285672
2019,410448,I,6,24,7,0.1621621549,0.6486486197,0.1891891956
2019,410451,E,2,21,11,0.0588235296,0.6176470518,0.3235294223
2019,410454,E,1,11,2,0.0714285746,0.7857142687,0.1428571492
2019,410457,I,0,4,9,0.0,0.3076923192,0.6923077106000001
2019,410458,H,1,2,15,0.055555556,0.11111111189999999,0.8333333135
2019,410460,M,18,24,17,0.3050847352,0.40677964689999996,0.2881355882
2019,410461,E,1,16,6,0.0434782617,0.6956521869,0.2608695626
2019,410462,E,6,18,10,0.1764705926,0.5294117928000001,0.2941176593
2019,410463,M,7,21,15,0.1627907008,0.4883720875,0.34883719679999997
2019,410464,A,0,6,17,0.0,0.2608695626,0.7391304374
2019,410466,E,2,15,7,0.0833333358,0.625,0.2916666567
2019,410469,E,10,23,6,0.2564102709,0.5897436142,0.1538461596
2019,410472,E,3,20,16,0.0769230798,0.5128205418999999,0.41025641560000004
2019,410478,E,3,10,5,0.1666666716,0.555555582,0.277777791
2019,410481,E,5,7,3,0.3333333433,0.46666666869999995,0.200000003
2019,410483,H,1,8,3,0.0833333358,0.6666666864999999,0.25
2019,410484,H,8,37,18,0.1269841343,0.5873016119,0.2857142985
2019,410486,E,2,27,12,0.048780486,0.658536613,0.2926829159
2019,410487,M,3,36,5,0.06818182019999999,0.8181818128,0.11363636699999999
2019,410488,M,6,28,12,0.1304347813,0.6086956263000001,0.2608695626
2019,410489,H,10,40,19,0.1449275315,0.5797101259,0.2753623128
2019,410490,H,6,58,32,0.0625,0.6041666864999999,0.3333333433
2019,410491,E,1,32,11,0.022727273399999998,0.7272727489,0.25
2019,410493,M,6,26,26,0.10344827919999999,0.4482758641,0.4482758641
2019,410496,E,3,33,3,0.0769230798,0.8461538553,0.0769230798
2019,410499,E,4,22,11,0.10810811070000001,0.5945945978,0.2972972989
2019,410502,E,1,29,12,0.023809524300000003,0.6904761790999999,0.2857142985
2019,410505,E,5,25,4,0.1470588297,0.7352941036,0.1176470593
2019,410508,H,18,71,7,0.1875,0.7395833135,0.0729166642
2019,410511,E,5,18,4,0.1851851791,0.6666666864999999,0.1481481493
2019,410514,E,3,13,12,0.1071428582,0.4642857015,0.4285714328
2019,410517,E,1,8,4,0.0769230798,0.6153846383,0.3076923192
2019,410522,E,4,23,12,0.10256410390000001,0.5897436142,0.3076923192
2019,410523,E,0,19,10,0.0,0.6551724076,0.3448275924
2019,410529,H,9,57,16,0.10975609720000001,0.695121944,0.195121944
2019,410530,E,0,18,11,0.0,0.6206896304999999,0.3793103397
2019,410532,E,8,42,5,0.1454545408,0.7636363506,0.09090909359999999
2019,410533,T,0,7,4,0.0,0.6363636254999999,0.3636363745
2019,410534,T,0,6,3,0.0,0.6666666864999999,0.3333333433
2019,410535,E,2,21,9,0.0625,0.65625,0.28125
2019,410538,E,8,30,1,0.20512820780000002,0.7692307829999999,0.025641026
2019,410541,E,4,15,6,0.1599999964,0.6000000238000001,0.23999999460000002
2019,410542,E,7,24,4,0.200000003,0.6857143044,0.1142857149
2019,410544,H,17,52,12,0.2098765373,0.6419752836,0.1481481493
2019,410545,H,2,5,2,0.22222222390000002,0.555555582,0.22222222390000002
2019,410547,H,7,45,28,0.0874999985,0.5625,0.349999994
2019,410550,M,8,37,12,0.1403508782,0.6491228342,0.2105263174
2019,410553,E,3,11,6,0.150000006,0.5500000119,0.30000001190000003
2019,410556,H,14,34,17,0.21538461739999998,0.5230769515,0.2615384758
2019,410559,E,3,41,16,0.050000000700000005,0.6833333373,0.2666666806
2019,410562,H,11,39,38,0.125,0.4431818128,0.4318181872
2019,410565,M,18,42,14,0.2432432473,0.5675675869,0.1891891956
2019,410568,E,5,20,9,0.1470588297,0.5882353187,0.26470589640000003
2019,410569,H,2,6,1,0.22222222390000002,0.6666666864999999,0.11111111189999999
2019,410571,E,3,23,8,0.0882352963,0.6764705777,0.2352941185
2019,410574,E,2,22,14,0.052631579299999995,0.5789473653,0.36842104789999996
2019,410577,E,3,32,2,0.0810810775,0.8648648858,0.0540540554
2019,410578,E,4,28,2,0.1176470593,0.8235294223,0.0588235296
2019,410579,H,1,8,2,0.09090909359999999,0.7272727489,0.18181818719999998
2019,410580,E,3,26,10,0.0769230798,0.6666666864999999,0.2564102709
2019,410583,E,7,10,6,0.3043478131,0.4347825944,0.2608695626
2019,410586,E,5,17,5,0.1851851791,0.629629612,0.1851851791
2019,410589,H,2,24,19,0.0444444455,0.5333333611,0.4222222269
2019,410592,M,8,19,3,0.2666666806,0.6333333254,0.1000000015
2019,410595,H,17,37,15,0.2463768125,0.5362318754,0.2173912972
2019,410598,E,4,19,3,0.1538461596,0.7307692170000001,0.115384616
2019,41C000,I,4,13,4,0.190476194,0.6190476418,0.190476194
2019,41D000,I,0,0,1,0.0,0.0,1.0
2019,41F000,A,6,25,9,0.150000006,0.625,0.22499999399999998
2019,41H000,A,3,19,1,0.1304347813,0.8260869384,0.0434782617
2019,41K000,H,12,17,2,0.38709676270000004,0.5483871102000001,0.0645161271
2019,41L000,I,1,1,0,0.5,0.5,0.0
2019,41M000,E,6,9,0,0.400000006,0.6000000238000001,0.0
2019,420304,E,2,10,7,0.1052631587,0.5263158083,0.36842104789999996
2019,420316,E,3,12,2,0.1764705926,0.7058823705,0.1176470593
2019,420324,M,3,6,0,0.3333333433,0.6666666864999999,0.0
2019,420328,E,2,2,0,0.5,0.5,0.0
2019,420336,E,0,10,4,0.0,0.7142857313,0.2857142985
2019,420340,E,5,8,1,0.3571428657,0.571428597,0.0714285746
2019,420346,H,3,13,4,0.150000006,0.6499999761999999,0.200000003
2019,420348,E,2,9,1,0.1666666716,0.75,0.0833333358
2019,420358,H,16,6,0,0.7272727489,0.2727272809,0.0
2019,420376,M,1,1,1,0.3333333433,0.3333333433,0.3333333433
2019,421000,,0,5,3,0.0,0.625,0.375
2019,421304,E,2,28,11,0.048780486,0.6829268336,0.2682926953
2019,421306,M,9,23,7,0.2307692319,0.5897436142,0.1794871837
2019,421316,H,6,32,14,0.115384616,0.6153846383,0.26923078300000003
2019,421328,E,1,33,8,0.023809524300000003,0.7857142687,0.190476194
2019,421336,H,1,3,0,0.25,0.75,0.0
2019,422000,,0,1,0,0.0,1.0,0.0
2019,422310,H,1,6,1,0.125,0.75,0.125
2019,422314,E,4,21,0,0.1599999964,0.8399999737999999,0.0
2019,422315,H,1,11,3,0.06666667009999999,0.7333333492,0.200000003
2019,422318,M,4,9,3,0.25,0.5625,0.1875
2019,430304,E,1,34,8,0.023255813900000002,0.7906976938,0.1860465109
2019,430308,E,2,16,9,0.0740740746,0.592592597,0.3333333433
2019,430312,E,3,30,27,0.050000000700000005,0.5,0.4499999881
2019,430316,E,7,28,5,0.174999997,0.6999999881,0.125
2019,430320,E,2,9,4,0.1333333403,0.6000000238000001,0.2666666806
2019,430328,E,5,26,20,0.09803921730000001,0.5098039508,0.39215686920000004
2019,430330,M,5,19,12,0.1388888955,0.527777791,0.3333333433
2019,430332,M,2,16,8,0.0769230798,0.6153846383,0.3076923192
2019,430336,E,2,9,2,0.1538461596,0.6923077106000001,0.1538461596
2019,430340,E,0,11,12,0.0,0.4782608747,0.5217391253
2019,430341,H,0,4,1,0.0,0.8000000119,0.200000003
2019,430344,E,3,31,11,0.06666667009999999,0.6888889074,0.2444444448
2019,430345,T,6,3,5,0.4285714328,0.2142857164,0.3571428657
2019,430346,H,8,51,25,0.095238097,0.6071428657,0.2976190448
2019,430347,M,7,38,32,0.09090909359999999,0.49350649119999995,0.41558441520000006
2019,430348,E,3,21,10,0.0882352963,0.6176470518,0.2941176593
2019,430349,E,4,48,26,0.051282052,0.6153846383,0.3333333433
2019,430351,M,8,25,23,0.1428571492,0.4464285672,0.4107142985
2019,430352,E,3,19,16,0.0789473653,0.5,0.4210526347
2019,430358,E,1,22,28,0.0196078438,0.4313725531,0.5490196347
2019,430368,E,5,15,15,0.1428571492,0.4285714328,0.4285714328
2019,430369,E,2,49,11,0.0322580636,0.7903226018,0.1774193496
2019,430370,M,2,30,14,0.0434782617,0.6521739364,0.3043478131
2019,430371,H,9,74,14,0.0927835032,0.7628865838,0.1443298906
2019,430376,E,5,26,2,0.15151515599999998,0.7878788114,0.0606060624
2019,430378,H,16,33,32,0.1975308657,0.40740740299999995,0.39506173130000005
2019,430380,E,7,7,2,0.4375,0.4375,0.125
2019,430384,H,8,56,10,0.10810811070000001,0.7567567825,0.1351351291
2019,430386,M,1,28,21,0.0199999996,0.5600000024,0.41999998689999996
2019,43C000,E,1,10,5,0.0625,0.625,0.3125
2019,440314,E,2,20,12,0.0588235296,0.5882353187,0.3529411852
2019,440318,M,1,12,8,0.0476190485,0.571428597,0.380952388
2019,440320,M,6,29,4,0.1538461596,0.7435897589,0.10256410390000001
2019,440326,H,3,6,6,0.200000003,0.400000006,0.400000006
2019,440328,E,0,27,9,0.0,0.75,0.25
2019,440332,E,0,8,6,0.0,0.571428597,0.4285714328
2019,440346,H,0,4,3,0.0,0.571428597,0.4285714328
2019,440348,E,5,23,13,0.1219512224,0.5609756112,0.3170731664
2019,440349,E,1,12,16,0.0344827585,0.41379311679999997,0.5517241359
2019,440350,E,1,16,12,0.0344827585,0.5517241359,0.41379311679999997
2019,440364,E,3,11,7,0.1428571492,0.5238095522,0.3333333433
2019,440368,E,3,17,12,0.09375,0.53125,0.375
2019,440378,H,10,34,19,0.1587301642,0.5396825671,0.3015873134
2019,440390,H,15,37,14,0.22727273399999998,0.5606060624,0.2121212184
2019,440396,M,9,38,5,0.1730769277,0.7307692170000001,0.09615384789999999
2019,44A000,I,0,0,1,0.0,0.0,1.0
2019,450301,M,16,32,8,0.2857142985,0.571428597,0.1428571492
2019,450302,E,3,14,5,0.13636364039999999,0.6363636254999999,0.22727273399999998
2019,450306,E,5,13,13,0.1612903178,0.4193548262,0.4193548262
2019,450307,E,12,11,8,0.38709676270000004,0.3548386991,0.2580645084
2019,450308,E,3,20,9,0.09375,0.625,0.28125
2019,450316,H,8,36,15,0.1355932206,0.6101694703,0.2542372942
2019,450322,E,1,21,6,0.0357142873,0.75,0.2142857164
2019,450324,E,1,16,9,0.0384615399,0.6153846383,0.34615385530000004
2019,450328,M,5,40,9,0.09259258960000001,0.7407407165000001,0.1666666716
2019,450332,E,4,17,8,0.137931034,0.5862069129999999,0.2758620679
2019,450333,E,4,9,14,0.1481481493,0.3333333433,0.5185185075
2019,450334,H,6,20,21,0.1276595742,0.42553192380000004,0.446808517
2019,450335,M,4,20,17,0.097560972,0.48780488969999997,0.41463413829999995
2019,450336,E,1,26,12,0.025641026,0.6666666864999999,0.3076923192
2019,450339,E,0,17,23,0.0,0.4250000119,0.5749999881
2019,450340,E,1,17,21,0.025641026,0.4358974397,0.5384615660000001
2019,450341,H,4,40,27,0.0563380271,0.563380301,0.3802816868
2019,450342,M,6,32,16,0.11111111189999999,0.592592597,0.2962962985
2019,450343,T,7,6,5,0.38888889549999994,0.3333333433,0.277777791
2019,450344,E,8,12,12,0.25,0.375,0.375
2019,450346,E,3,21,9,0.09090909359999999,0.6363636254999999,0.2727272809
2019,450352,H,9,40,23,0.125,0.555555582,0.31944444780000003
2019,450354,H,0,3,4,0.0,0.4285714328,0.571428597
2019,460308,E,7,11,0,0.38888889549999994,0.6111111045000001,0.0
2019,460312,E,5,28,18,0.09803921730000001,0.5490196347,0.3529411852
2019,460318,M,1,25,12,0.0263157897,0.6578947306,0.3157894611
2019,460320,H,9,12,10,0.290322572,0.38709676270000004,0.3225806355
2019,460322,H,1,4,1,0.1666666716,0.6666666864999999,0.1666666716
2019,460332,E,6,16,8,0.200000003,0.5333333611,0.2666666806
2019,460340,H,1,7,1,0.11111111189999999,0.7777777909999999,0.11111111189999999
2019,470310,E,6,12,30,0.125,0.25,0.625
2019,470312,H,13,84,19,0.11206896599999999,0.7241379023000001,0.1637931019
2019,470316,E,5,17,3,0.200000003,0.6800000072,0.11999999730000001
2019,470320,M,7,20,10,0.1891891956,0.5405405164,0.2702702582
2019,470328,E,11,24,5,0.275000006,0.6000000238000001,0.125
2019,470330,E,3,24,4,0.0967741907,0.7741935253,0.1290322542
2019,470332,M,9,24,3,0.25,0.6666666864999999,0.0833333358
2019,470336,E,2,24,0,0.0769230798,0.9230769276999999,0.0
2019,470340,E,3,33,9,0.06666667009999999,0.7333333492,0.200000003
2019,470342,T,2,5,1,0.25,0.625,0.125
2019,470346,E,10,26,5,0.2439024448,0.6341463327,0.1219512224
2019,470441,E,7,31,3,0.1707317084,0.7560975552,0.073170729
2019,470442,M,4,26,7,0.10810811070000001,0.7027027011,0.1891891956
2019,470443,H,1,15,1,0.0588235296,0.8823529481999999,0.0588235296
2019,480306,E,2,12,4,0.11111111189999999,0.6666666864999999,0.22222222390000002
2019,480316,A,1,12,7,0.050000000700000005,0.6000000238000001,0.349999994
2019,480318,T,4,11,6,0.190476194,0.5238095522,0.2857142985
2019,49,,0,1,0,0.0,1.0,0.0
2019,490307,H,0,3,3,0.0,0.5,0.5
2019,490308,M,9,21,9,0.2307692319,0.5384615660000001,0.2307692319
2019,490310,A,1,5,3,0.11111111189999999,0.555555582,0.3333333433
2019,490312,E,0,19,17,0.0,0.527777791,0.472222209
2019,490316,E,0,14,10,0.0,0.5833333135000001,0.4166666567
